[00:00:00.429 --> 00:00:01.731]  We're good to go.
[00:05:04.322 --> 00:05:11.006]  Incredible news concerning Iran as the propaganda floodgates are open for the attack.
[00:05:11.006 --> 00:05:14.127]  The carriers are in line.
[00:05:14.127 --> 00:05:18.549]  Cheney takes refuge in bomb shelter after Afghan blast.
[00:05:18.549 --> 00:05:19.450]  Totally staged.
[00:05:19.450 --> 00:05:22.151]  We're now hearing Al Qaeda tried to get Blair.
[00:05:22.151 --> 00:05:24.032]  This is just total hype.
[00:05:24.032 --> 00:05:27.714]  This is part of war hysteria being ratcheted up.
[00:05:27.714 --> 00:05:32.897]  The websites are JonesReport.com, InfoWars.com, InfoWars.net.
[00:05:38.735 --> 00:05:44.564]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:05:44.564 --> 00:05:52.215]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:05:52.890 --> 00:06:00.332]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:06:00.332 --> 00:06:12.075]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[00:06:12.075 --> 00:06:16.036]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:06:16.036 --> 00:06:18.297]  It's an anthology of government crimes.
[00:06:18.297 --> 00:06:22.138]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:06:22.738 --> 00:06:30.184]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[00:06:35.456 --> 00:06:38.778]  More than 700 chemicals have been found in our drinking water.
[00:06:38.778 --> 00:06:43.961]  And did you know that you can have greater exposure to these chemicals by taking hot showers than when you drink the water?
[00:06:43.961 --> 00:06:48.623]  That's because many chemicals are inhaled when they evaporate, and others are absorbed through the skin.
[00:06:48.623 --> 00:06:57.748]  The KDF shower filter is designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus in your shower.
[00:06:57.748 --> 00:07:01.350]  The media is non-toxic, environmentally sound, and is recyclable.
[00:07:01.650 --> 00:07:06.954]  The KDF shower filter will typically last 10,000 gallons or one year, whichever comes first.
[00:07:06.954 --> 00:07:13.660]  Hospitals, restaurants, and water treatment facilities use this media to reduce chlorine, iron, heavy metals, and bacteria.
[00:07:14.187 --> 00:07:15.488]  What about you?
[00:07:15.488 --> 00:07:20.894]  Order your KDF shower filter, normally $49, for our special price of only $35, a $14 savings.
[00:07:20.894 --> 00:07:22.075]  Call now to order at 1-888-803-4438.
[00:07:22.075 --> 00:07:23.957]  Order today and save $14 by calling 1-888-803-4438.
[00:07:35.245 --> 00:07:40.487]  The disciples asked Jesus in Matthew 24, What shall be the signs of thy coming, and the end of the world?
[00:07:40.487 --> 00:07:42.568]  You shall hear of wars, and rumors of wars.
[00:07:42.568 --> 00:07:45.790]  For nation shall rise against nation, and kingdom against kingdom.
[00:07:45.790 --> 00:07:49.231]  And there shall be famines, disease, and earthquakes in many places.
[00:07:49.231 --> 00:07:51.072]  We are living in this time of earth's history.
[00:07:51.352 --> 00:07:55.338]  Many people are trying to understand the climactic world events in light of human wisdom.
[00:07:55.338 --> 00:07:58.622]  But without the wisdom of God, this is impossible.
[00:07:58.622 --> 00:08:03.128]  2 Peter says, We have a more sure word of prophecy, and you do well if you take heed.
[00:08:03.128 --> 00:08:07.374]  But first know this, that no prophecy of the scripture is of any private interpretation.
[00:08:07.814 --> 00:08:12.436]  The Bible says, we'd like you to receive this new offer, Packet B, The Unholy Alliance.
[00:08:12.436 --> 00:08:17.038]  These materials document the global leaders, political and religious, behind the scenes.
[00:08:17.038 --> 00:08:23.221]  You will receive information regarding America and prophecy, tyrants and wars, the new world order, and much more.
[00:08:23.221 --> 00:08:25.842]  As always, these materials are shipped to you at no charge.
[00:08:25.842 --> 00:08:26.362]  Please call 1-888-211-1715.
[00:08:26.362 --> 00:08:27.463]  That's 1-888-211-1715, and ask for Packet B.
[00:08:40.060 --> 00:08:41.380]  Big Brother.
[00:08:41.380 --> 00:08:43.141]  Mainstream media.
[00:08:43.141 --> 00:08:44.902]  Government cover-ups.
[00:08:44.902 --> 00:08:46.482]  You want answers?
[00:08:46.482 --> 00:08:47.442]  Well, so does he.
[00:08:47.442 --> 00:08:52.224]  He's Alex Jones on the GCN Radio Network.
[00:08:52.224 --> 00:08:57.185]  And now, live from Austin, Texas, Alex Jones.
[00:08:57.185 --> 00:08:58.906]  The phones are wide open.
[00:09:00.040 --> 00:09:03.341]  And I'll go to you at the bottom of the hour directly.
[00:09:03.341 --> 00:09:06.182]  The toll-free number to get involved on air is 1-800-259-9231.
[00:09:06.182 --> 00:09:13.904]  We'll be talking about the North American Union today and the big fight right here in Texas to resist it.
[00:09:13.904 --> 00:09:17.905]  We'll get into the latest Oklahoma City developments as that continues to break.
[00:09:17.905 --> 00:09:29.629]  Clear evidence of government orchestration and also the new incredible BBC archived footage showing how they were scripting the fall of Building 7 and announcing it had fallen almost 30 minutes before it fell.
[00:09:30.538 --> 00:09:36.723]  We'll be going over all that today, airing more of those clips, and breaking it down.
[00:09:36.723 --> 00:09:49.473]  But over the weekend, the London Telegraph reported, as well as the Globe and Mail and others, headlines reporting that aircraft carriers are set to strike, set to hit U.S.
[00:09:49.473 --> 00:09:57.459]  aircraft carriers, two main battle groups and three other subgroups, troop-carrying ships, amphibious attack carriers,
[00:09:58.360 --> 00:09:58.981]  You name it.
[00:09:58.981 --> 00:10:03.804]  Total, there's really five aircraft carrier class battle groups there.
[00:10:03.804 --> 00:10:09.168]  Two mainline carriers and then several of the mini-carriers.
[00:10:09.168 --> 00:10:11.509]  Just amazing to see all this happening.
[00:10:11.509 --> 00:10:19.695]  They're announcing they found another major cache of Iranian component explosives.
[00:10:19.695 --> 00:10:24.899]  Clear evidence that Iran is funding the insurgency and they need to invade right now.
[00:10:28.110 --> 00:10:29.872]  Iran must be dealt with.
[00:10:29.872 --> 00:10:35.477]  Meanwhile, our glorious leader Dick Cheney barely survives a bomb blast.
[00:10:35.477 --> 00:10:39.160]  And of course, I'm sure it'll be linked back to Iran.
[00:10:39.160 --> 00:10:40.622]  A bomb.
[00:10:40.622 --> 00:10:41.522]  Of course, what was it?
[00:10:41.522 --> 00:10:46.427]  Two years ago, Peraj Musharraf, the Pakistani dictator,
[00:10:47.728 --> 00:10:52.610]  About 30 minutes after he drove over a bridge, it blew up and they announced, oh my gosh!
[00:10:52.610 --> 00:10:56.312]  Al Qaeda Taliban tried to kill the glorious leader!
[00:10:56.312 --> 00:11:12.019]  And then it came out about a month later that indeed Pakistani intelligence, this was mainstream news, Pakistani intelligence had staged the bombing as a pretext to have a police state crackdown and to make him look like he was some daring leader.
[00:11:13.576 --> 00:11:16.377]  Well, it's the same thing on this, I have no doubt.
[00:11:16.377 --> 00:11:21.320]  Cheney takes refuge in bomb shelter after Afghan blast.
[00:11:21.320 --> 00:11:28.983]  Vice President Dick Cheney was whisked into a bomb shelter immediately after a Taliban suicide bomber struck the main American military base.
[00:11:28.983 --> 00:11:31.504]  He was visiting in Afghanistan on Tuesday.
[00:11:31.504 --> 00:11:34.206]  Up to 14 people were killed, including one U.S.
[00:11:34.206 --> 00:11:40.969]  and one South Korean soldier, in the Bagram Air Base attack, which rebels said was aimed at Cheney.
[00:11:41.767 --> 00:11:54.971]  He had been in his room at the base where he had unexpectedly had to stay the night after bad weather forced postponement of his trip to the capital Kabul about 60 kilometers away.
[00:11:54.971 --> 00:11:58.513]  So this is the exact same type thing in Pakistan two years ago.
[00:11:58.513 --> 00:12:00.833]  This is in Afghanistan.
[00:12:00.833 --> 00:12:01.654]  At 10 a.m.
[00:12:01.654 --> 00:12:04.695]  I heard a loud boom, Cheney said.
[00:12:04.695 --> 00:12:11.217]  Base authorities sounded a red alert and Secret Service officials told Cheney there had been a suspected suicide attack.
[00:12:11.969 --> 00:12:19.053]  And this could be some real Islamic extremist that's not on the payroll doing this, but that's not what past M.O.
[00:12:19.053 --> 00:12:20.713]  shows.
[00:12:20.713 --> 00:12:22.754]  Here's another one.
[00:12:22.754 --> 00:12:25.076]  Taliban knew of Cheney's visit.
[00:12:25.076 --> 00:12:29.078]  Islamabad, a suicide attack at the Afghan air base where U.S.
[00:12:29.078 --> 00:12:38.682]  Vice President Dick Cheney was staying, shows the Taliban and al-Qaeda have penetrated local intelligence agencies, analysts and officials said.
[00:12:38.682 --> 00:12:39.663]  The blast early on
[00:12:40.706 --> 00:12:55.119]  Tuesday at Bagram Air Base near Kabul also highlights the increased sophistication of the extremist outfits as they prepare for a feared spring offensive against Western troops, they reported.
[00:12:55.119 --> 00:12:57.761]  But don't worry, Cheney's okay after the blast.
[00:12:59.120 --> 00:13:02.963]  Meanwhile, guess who else is in grave danger?
[00:13:02.963 --> 00:13:08.126]  Now we've had fake riots and plots foiled, later to come out that the government staged it.
[00:13:08.126 --> 00:13:15.011]  They constantly every month have raids on some new safe house and it turns out there was no bioweapons, no terrorists, totally innocent.
[00:13:15.011 --> 00:13:17.513]  But that's back of the paper, small retraction.
[00:13:17.513 --> 00:13:19.574]  Okay, the government was mistaken.
[00:13:19.574 --> 00:13:23.477]  Or they have street kids in Miami that for a year they pay over $100,000, $50,000 at one time.
[00:13:25.638 --> 00:13:28.680]  Tell them they're Christian soldiers that are going to preach for Jesus.
[00:13:28.680 --> 00:13:38.087]  By the end of it, they say, we'll give you 40-something thousand more of you, swear allegiance to Al-Qaeda, and go videotape the FBI building in Miami.
[00:13:38.087 --> 00:13:42.010]  Or up in Toronto, when the Royal Mounted Police mailed
[00:13:44.571 --> 00:13:58.180]  a bunch of fertilizer to their door and then that turned out to be staged but not not after there's a week of fear-mongering and oh my gosh it was they're gonna wage war on us and just destroy everything well it's the same thing with Blair.
[00:13:58.180 --> 00:14:01.982]  Al-Qaeda plotted to kill Blair in front of the Queen.
[00:14:01.982 --> 00:14:05.984]  Oh the Queen and Blair just so daring.
[00:14:05.984 --> 00:14:07.805]  Oh they're so strong.
[00:14:07.805 --> 00:14:08.806]  Tony Blair
[00:14:10.916 --> 00:14:11.816]  Defied!
[00:14:11.816 --> 00:14:12.997]  See how brave he is?
[00:14:12.997 --> 00:14:15.138]  Oh my gosh!
[00:14:15.138 --> 00:14:24.922]  Tony Blair defied an assassination threat from Al-Qaeda, he means British intelligence, to take part in the Queen's Golden Jubilee celebrations in central London.
[00:14:24.922 --> 00:14:32.226]  It can be revealed for the first time the arrest of the Prime Minister was disclosed to a BBC documentary by Lord Stevens.
[00:14:32.226 --> 00:14:33.506]  Oh the Lord!
[00:14:33.506 --> 00:14:34.247]  Told them.
[00:14:34.247 --> 00:14:35.948]  The Metropolitan Police Commissioner in 2002
[00:14:37.481 --> 00:14:42.243]  He positioned marksmen around Buckingham Palace in readiness for an attack by bombers or snipers.
[00:14:42.243 --> 00:14:51.127]  Lord Stevens, talking for the first time about the alleged plot, said there was a threat against the Prime Minister over the Queen's Jubilee period.
[00:14:51.127 --> 00:14:52.708]  It was an assassination threat.
[00:14:52.708 --> 00:14:55.329]  There was good reason to believe that the threat was credible.
[00:14:55.329 --> 00:14:58.771]  But Blair stood up bravely and said, I don't care.
[00:14:58.771 --> 00:15:00.852]  I've got to show strength to the British people.
[00:15:00.852 --> 00:15:04.914]  I mean, do you believe any of this, ladies and gentlemen?
[00:15:08.084 --> 00:15:10.045]  And they spoke to Blair and said, don't do it.
[00:15:10.045 --> 00:15:13.407]  But he just had such courage, he didn't care.
[00:15:13.407 --> 00:15:16.288]  I mean, there's hundreds of examples.
[00:15:16.288 --> 00:15:18.149]  Oh, there's a plot to blow up the Brooklyn Bridge.
[00:15:18.149 --> 00:15:19.670]  Turns out it's an FBI informant.
[00:15:19.670 --> 00:15:20.511]  It's all made up.
[00:15:20.511 --> 00:15:21.771]  A lie.
[00:15:21.771 --> 00:15:30.036]  Then mainstream news, AP, World Net Daily, others reported that they were issuing fake terror alerts for political gain.
[00:15:30.036 --> 00:15:32.317]  Every time something came out, they got in trouble for it.
[00:15:33.948 --> 00:15:37.393]  It's just the same story over and over and over again.
[00:15:37.393 --> 00:15:38.715]  And don't forget, U.S.
[00:15:38.715 --> 00:15:41.840]  generals are saying they will quit if Bush orders Iran attack.
[00:15:41.840 --> 00:15:43.062]  This out of the Times of London.
[00:15:44.835 --> 00:15:53.177]  Some of America's most senior military commanders are preparing to resign of the White House orders, a military strike against Iran according to highly placed defense and intelligence sources.
[00:15:53.177 --> 00:15:55.598]  Tensions in the Gulf region were raised.
[00:15:55.598 --> 00:16:00.019]  Fears of an attack on Iran is something increasingly likely before President Bush leaves office.
[00:16:00.019 --> 00:16:07.821]  The Sunday Times has learned that up to five generals and admirals are willing to resign rather than approve what they consider would be a reckless attack.
[00:16:07.821 --> 00:16:09.982]  There are four or five generals and admirals who know
[00:16:10.922 --> 00:16:16.825]  Of who would resign if Bush ordered an attack on Iran, a source with close ties to British intelligence said.
[00:16:16.825 --> 00:16:18.927]  There's simply no stomach for it in the Pentagon.
[00:16:18.927 --> 00:16:24.670]  A lot of people question whether such an attack would be effective or even possible.
[00:16:24.670 --> 00:16:32.934]  Well, it'll be effective to escalate the crisis and create more civil war and more destruction and suck us into a widening third world war.
[00:16:32.934 --> 00:16:34.655]  And the propaganda continues.
[00:16:34.655 --> 00:16:35.095]  U.S.
[00:16:35.095 --> 00:16:38.197]  finds major weapons cache.
[00:16:38.197 --> 00:16:39.498]  Two and a half weeks ago, remember,
[00:16:40.453 --> 00:16:44.254]  Oh, they found very sophisticated super-weapons.
[00:16:44.254 --> 00:16:46.095]  That headline itself was deceptive.
[00:16:46.095 --> 00:17:00.520]  You read deeper in the New York Times, the same reporter who put out the aluminum tube false report, who we know is clearly an operative, comes out and says, oh my gosh, they've got incredibly high-powered super-weapons.
[00:17:00.520 --> 00:17:09.283]  And you read, it's the plastic explosive cores out of 88mm mortar shells, which is literally a World War I level weapon.
[00:17:10.006 --> 00:17:14.328]  But no, super sophisticated, only Iran could do it.
[00:17:14.328 --> 00:17:16.729]  They trace the plastic residue.
[00:17:16.729 --> 00:17:25.613]  And then you look into it and, oh wait, the photos they show, they were so lazy, they think we're so dumb, they were British 88mm shells printed in English.
[00:17:26.850 --> 00:17:27.791]  Well, it didn't matter.
[00:17:27.791 --> 00:17:30.112]  The retraction came three days later.
[00:17:30.112 --> 00:17:31.893]  They broke on Friday.
[00:17:31.893 --> 00:17:37.216]  The Pentagon then got caught up with their operatives at the New York Times and broke it Sunday and said, yes, it's true.
[00:17:37.216 --> 00:17:39.178]  The Sunday shows all panicked in fear.
[00:17:39.178 --> 00:17:40.598]  Superweapons!
[00:17:40.598 --> 00:17:41.139]  Remember?
[00:17:41.139 --> 00:17:44.000]  Superweapons!
[00:17:44.000 --> 00:17:46.022]  Mortar shells!
[00:17:46.022 --> 00:17:50.885]  And then, three days later, by the Monday, they were saying, well, it looks like it's not true.
[00:17:50.885 --> 00:17:53.426]  Then by the next week, oh, it's not true.
[00:17:53.426 --> 00:17:54.547]  Well, it doesn't matter to them.
[00:17:56.338 --> 00:17:56.678]  U.S.
[00:17:56.678 --> 00:17:59.199]  finds major weapons cache in Iraq.
[00:17:59.199 --> 00:18:00.540]  See, they've got to be attacked.
[00:18:00.540 --> 00:18:02.861]  Iran's got to be invaded.
[00:18:02.861 --> 00:18:03.701]  AP U.S.
[00:18:03.701 --> 00:18:12.005]  officials said Monday they had discovered a factory for assembling a sophisticated roadside bombs from Iranian-made components.
[00:18:12.005 --> 00:18:18.048]  The first such facility uncovered in a religiously mixed province north of Baghdad.
[00:18:18.048 --> 00:18:21.309]  The officers who displayed weapons for reporters at a U.S.
[00:18:21.309 --> 00:18:23.130]  base in the capital said the find
[00:18:24.574 --> 00:18:29.036]  Provides more evidence that the Iranians are providing weapons used to kill Americans.
[00:18:29.036 --> 00:18:34.318]  They include EFPs, Explosive Form Projectiles.
[00:18:34.318 --> 00:18:37.099]  Oh my god, super weapons!
[00:18:37.099 --> 00:18:42.521]  And it says that fire a slug of molten metal capable of penetrating armored vehicles.
[00:18:42.521 --> 00:18:47.723]  Notice how they talk about a mortar shell like it's some type of Martian space gun.
[00:18:48.510 --> 00:18:57.017]  that fire a slug of molten metal capable of penetrating armored vehicles and have been blamed for killing more than a hundred and seventy U.S.
[00:18:57.017 --> 00:18:58.879]  and coalition soldiers.
[00:18:58.879 --> 00:19:03.182]  The display was the latest in a series of presented by the U.S.
[00:19:03.182 --> 00:19:08.707]  military to bolster its allegation that Iranian weapons are being supplied to Shiite militants.
[00:19:08.707 --> 00:19:10.788]  Iran has denied the charge.
[00:19:10.788 --> 00:19:15.152]  Now, we have the headline that came out a few days ago
[00:19:16.278 --> 00:19:20.140]  Out of mainstream British newspapers, headline, U.S.
[00:19:20.140 --> 00:19:22.621]  funding terror in Iran, and it's admitted.
[00:19:22.621 --> 00:19:28.643]  They're blowing up dams, they're rocketing buildings, they're shooting Iranian police, they're killing Iranian troops.
[00:19:28.643 --> 00:19:28.923]  U.S.
[00:19:28.923 --> 00:19:36.287]  Special and British Special Forces, two and a half years ago, New Yorker magazine confirms, Seymour Hersh, are running around leading squads.
[00:19:36.287 --> 00:19:38.328]  I mean, they're trying to overthrow their country.
[00:19:38.328 --> 00:19:40.528]  And Iran is just sitting there taking it.
[00:19:40.528 --> 00:19:43.450]  They don't even want to announce it, because it makes them look weak.
[00:19:43.450 --> 00:19:43.970]  They are weak.
[00:19:44.895 --> 00:19:54.400]  And so, I mean, there's just unbelievable, a globalist-funded insurgency in the West and all the way into the Central Area, and even the Eastern Area and some of their provinces.
[00:19:54.400 --> 00:19:55.780]  Assassinations are going on.
[00:19:55.780 --> 00:20:01.003]  They're reporting yesterday that Ahmadinejad had a heart attacker, was poisoned, and then we don't know what happened with that.
[00:20:01.003 --> 00:20:03.884]  Now they say he's okay.
[00:20:03.884 --> 00:20:12.368]  And they admit on, what, three months after the Iraq invasion in 2003, remember there was the big fires and rioting all over Iran?
[00:20:12.368 --> 00:20:14.089]  Again, an attempted CIA overthrow.
[00:20:16.710 --> 00:20:21.416]  Israel, the whole nationwide nuke attack grill.
[00:20:21.416 --> 00:20:24.880]  Now the New York police are saying they think Iran's targeting New York.
[00:20:24.880 --> 00:20:27.142]  Again, the carrier attack fleets are ready.
[00:20:27.142 --> 00:20:29.105]  You see how they're getting ready?
[00:20:29.105 --> 00:20:31.187]  The question is, will the globalists blow up something?
[00:20:31.187 --> 00:20:32.288]  Will they sink a ship?
[00:20:32.288 --> 00:20:33.269]  Will they set a nuke off?
[00:20:36.860 --> 00:20:38.181]  Good morning, honey.
[00:20:38.181 --> 00:20:44.465]  Wow, the weather is beautiful, the cabin is terrific, and it's the first day of our vacation.
[00:20:44.465 --> 00:20:45.446]  Yeah.
[00:20:45.446 --> 00:20:47.227]  Honey, is there something wrong?
[00:20:47.227 --> 00:20:51.110]  Yeah, I just realized we forgot to pack the travel berkey system.
[00:20:51.110 --> 00:20:53.051]  I can't drink this cabin water.
[00:20:53.051 --> 00:20:55.133]  And what am I going to do when I'm out on the lake?
[00:20:55.133 --> 00:20:56.894]  Now the whole vacation is ruined.
[00:20:57.094 --> 00:20:58.374]  Honey, cheer up!
[00:20:58.374 --> 00:21:00.895]  I brought our Sport Berkey Purifiers!
[00:21:00.895 --> 00:21:01.636]  What?
[00:21:01.636 --> 00:21:12.419]  Yeah, I know you're picky about not having pathogenic bacteria, organic chemicals, heavy metals or foul tastes and odors in the water, so I packed our Sport Berkey Purifiers!
[00:21:12.419 --> 00:21:14.820]  You know, this is a terrific cabin!
[00:21:14.820 --> 00:21:17.261]  And wow, have you noticed the beautiful weather?
[00:21:17.581 --> 00:21:18.862]  Don't ruin your vacation.
[00:21:18.862 --> 00:21:20.704]  Get a Travel Berkey today for only $209.
[00:21:20.704 --> 00:21:21.485]  Or get a Sport Berkey for only $39.
[00:21:21.485 --> 00:21:21.725]  Call 888-803-4438.
[00:21:21.725 --> 00:21:21.925]  That's 888-803-4438.
[00:21:21.925 --> 00:21:23.347]  Or order on the web at berkeywater.com.
[00:21:23.347 --> 00:21:25.048]  Travel Berkey not available in Iowa.
[00:21:25.048 --> 00:21:26.870]  Hi folks, Jack Browner from Midas Resources.
[00:21:26.870 --> 00:21:27.631]  The real money folks.
[00:21:44.204 --> 00:21:46.605]  Let's review a few things from the past year.
[00:21:46.605 --> 00:21:47.666]  November 2003 to November 2004.
[00:21:47.666 --> 00:21:49.106]  The Dow has ranged from 9,800 to 10,300.
[00:21:49.106 --> 00:21:50.127]  A 5% increase.
[00:21:50.127 --> 00:21:52.928]  The dollar's value has dropped from 96 cents to 70 cents against the Euro.
[00:21:52.928 --> 00:21:56.269]  A 24% decrease in spending power against the gold-backed Euro.
[00:21:56.269 --> 00:21:57.770]  Gold has gone from the 390s to the 440s.
[00:21:57.770 --> 00:21:58.770]  A 16% increase in real money.
[00:22:11.678 --> 00:22:15.281]  Precious metals are the safe haven in today's hectic marketplace.
[00:22:15.281 --> 00:22:21.727]  To learn how to protect your shrinking dollar, call Midas Resources today at 1-800-686-2237.
[00:22:21.727 --> 00:22:26.351]  Remember, gold is liquid, private, and portable.
[00:22:26.351 --> 00:22:29.714]  Call now before your buying power shrinks even more dramatically.
[00:22:29.714 --> 00:22:31.135]  That's Midas Resources at 800-686-2237.
[00:22:36.349 --> 00:22:39.592]  David J. Smith for Newswatch Magazine.
[00:22:39.592 --> 00:22:45.237]  Over the last 40 years, we've seen prayer and God thrown out of the schools by decisions of the U.S.
[00:22:45.237 --> 00:22:46.779]  Supreme Court.
[00:22:46.779 --> 00:22:51.103]  Yet on February 29, 1892, in an I-nothing decision of the U.S.
[00:22:51.103 --> 00:22:55.707]  Supreme Court, America was declared a Christian nation.
[00:22:55.707 --> 00:23:00.932]  There is an ongoing assault on your First Amendment right of freedom of religion and freedom of assembly.
[00:23:01.750 --> 00:23:11.624]  We'd like to help you understand why these things are happening by offering you an absolutely free one-year subscription to NewsWatch Magazine.
[00:23:11.624 --> 00:23:13.387]  Just call our toll-free number 1-800-833-9000.
[00:23:15.026 --> 00:23:15.166]  516-8736.
[00:23:15.166 --> 00:23:15.887]  That's 1-800-516-8736.
[00:23:15.887 --> 00:23:16.608]  Call now.
[00:23:16.608 --> 00:23:23.375]  Operators are standing by to receive your call for a free one-year subscription to NewsWatch Magazine.
[00:23:36.846 --> 00:23:39.527]  Do you know the truth about cancer treatments?
[00:23:39.527 --> 00:23:48.929]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:23:48.929 --> 00:23:56.091]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
