[00:00.000 --> 00:24.480]  Well, there are those moments in history when people do jump the shark at the perfect tipping
[05:20.320 --> 05:23.320]  the harder the conflict, the more glorious the triumph.
[05:23.320 --> 05:28.280]  But we obtain too cheap, we esteem too lightly, it is dearness only that gives everything
[05:28.280 --> 05:29.280]  its value.
[05:29.280 --> 05:34.040]  Heaven knows how to put a proper price on its goods, and it would be strange indeed
[05:34.040 --> 05:37.920]  if so celestial an article as freedom should not be highly rated.
[05:37.920 --> 05:42.640]  Britain, with an army to enforce her tyranny, has declared that she has a right not only
[05:42.640 --> 05:46.360]  to tax, but to bind us in all cases whatsoever.
[05:46.360 --> 05:50.620]  And if being bound in that matter is not slavery, then there is no such thing as slavery
[05:50.620 --> 05:55.920]  upon earth, even the expression is impious, for so unlimited a power can only belong
[05:55.920 --> 05:57.440]  to God.
[05:57.440 --> 05:59.920]  Thomas Paine, the American Crisis.
[05:59.920 --> 06:03.360]  After being sold out for months, our best selling Super Blue fluoride toothpaste is
[06:03.360 --> 06:06.000]  now back in stock at infowarestore.com.
[06:06.000 --> 06:07.800]  Research across the board is clear.
[06:07.800 --> 06:11.720]  When bacteria infect your gums, it can enter your bloodstream, and even contribute to blood
[06:11.720 --> 06:13.120]  clots and heart attacks.
[06:13.120 --> 06:17.720]  That's why the Last Surgeon General's report on oral health warns that your oral health
[06:17.720 --> 06:20.520]  can have a serious impact on your entire body.
[06:20.520 --> 06:24.960]  Super Blue fluoride-free toothpaste is a groundbreaking new formula that's loaded with good halogen
[06:24.960 --> 06:27.600]  iodine, some of the bad halogen fluoride.
[06:27.600 --> 06:32.160]  Super Blue contains natural oils and ingredients used since Biblical times to help wipe out
[06:32.160 --> 06:34.720]  bad bacteria and eliminate bad breath.
[06:34.720 --> 06:39.320]  Just some of the ingredients in Super Blue, chosen by our dental experts include xylitol,
[06:39.320 --> 06:44.240]  peppermint oil, iodine, nano silver and more, due to requests from listers who found that
[06:44.240 --> 06:46.720]  spearmint was a little bit too strong for some of their children.
[06:46.720 --> 06:50.720]  We have created the new bubblegum flavored Super Blue that is spearmint-free.
[06:50.720 --> 06:55.800]  Learn more about the new bubblegum flavored Super Blue toothpaste and more at infowarslife.com
[06:55.800 --> 06:59.840]  and support the info war while you support healthy gums and teeth.
[06:59.840 --> 07:03.560]  A new shipment of Biotrusillinium is now available at infowarslife.com.
[07:03.560 --> 07:05.400]  We've been sold out for months.
[07:05.400 --> 07:10.560]  Our one-of-a-kind infowarslife Biotrusillinium formula is now back in stock at infowarslife.com.
[07:10.560 --> 07:14.600]  This is the true selenium formula that has rocked the nutraceutical industry to its core.
[07:14.600 --> 07:19.160]  Nearly every other selenium supplement on the market is produced with synthetic selenium,
[07:19.160 --> 07:24.280]  but Biotrusillinium is made from a source of 100% organic mustard seed.
[07:24.280 --> 07:27.800]  The effects of the essential trace mineral selenium are well known.
[07:27.800 --> 07:32.840]  From supporting the thyroid gland and immune system to DNA production and eyesight, Biotrusillinium
[07:32.840 --> 07:37.000]  is also the perfect supercharger to survive a shield x2 mason iodine.
[07:37.000 --> 07:41.640]  As both help support a healthy thyroid and many other systems, visit infowarslife.com
[07:41.640 --> 07:44.920]  to order your bottle of Biotrusillinium before we sell it again.
[07:44.920 --> 07:49.240]  That's infowarslife.com to secure your selenium and other key products that don't only help
[07:49.240 --> 07:54.000]  yourself and your family, but also fund our operation against the globalist, A360WIN.
[07:54.000 --> 07:56.120]  We didn't ask for this fight, but we're in this fight.
[07:56.120 --> 07:57.640]  This is the time to support InfoWars.
[07:57.640 --> 08:01.120]  That's infowarslife.com.
[08:01.120 --> 08:04.960]  The right-wing smear machine has gotten Alex Jones-ified this election cycle.
[08:04.960 --> 08:05.960]  It's a guy named Alex Jones.
[08:05.960 --> 08:06.960]  Alex Jones.
[08:06.960 --> 08:07.960]  From InfoWars.
[08:07.960 --> 08:08.960]  From InfoWars.
[08:08.960 --> 08:09.960]  Yeah.
[08:09.960 --> 08:10.960]  Alex Jones.
[08:10.960 --> 08:14.160]  He's one of those guys who believes Bigfoot was responsible for 9-11.
[08:14.160 --> 08:17.160]  I heard that on Alex Jones, so it's true.
[08:17.160 --> 08:21.900]  Claims that 9-11 and the Oklahoma City bombings were inside jobs.
[08:21.900 --> 08:26.360]  The conspiracy du jour, Hilary Clinton is harboring a secret medical condition.
[08:26.360 --> 08:29.560]  She just had to keep digging, didn't she, Alex?
[08:29.560 --> 08:32.660]  I heard that on Alex Jones, so I know that it's true.
[08:32.660 --> 08:42.660]  The juice of hiding negative stories about Hillary and her campaign by changing its algorithm to very stories like the Clinton's body count stories that's according to website and award.
[08:42.660 --> 08:45.660]  And this really is just so disgusting.
[08:45.660 --> 08:48.660]  The juice of these pickles is on you Alex Jones.
[08:51.660 --> 08:54.660]  It goes right from Alex Jones and it shows up in Donald Trump's mouth.
[08:54.660 --> 08:57.660]  Hillary Clinton created ISIS with Obama.
[08:57.660 --> 09:03.660]  It's a very fringe of the conspiracy movement like Alex Jones are being kind of incorporated into the campaign.
[09:03.660 --> 09:05.660]  If Trump gets elected he's going to be Secretary of Defense.
[09:05.660 --> 09:07.660]  I think that Alex Jones is a lunatic.
[09:07.660 --> 09:09.660]  Move bitch! Get out of the way!
[09:09.660 --> 09:11.660]  Bill Clinton is a rapist.
[09:11.660 --> 09:13.660]  Bill Clinton is a rapist.
[09:13.660 --> 09:15.660]  Bill Clinton is a rapist.
[09:15.660 --> 09:17.660]  Bill Clinton is a rapist.
[09:17.660 --> 09:19.660]  Bill Clinton is a rapist.
[09:19.660 --> 09:21.660]  The New World Order sends its regards.
[09:21.660 --> 09:28.660]  If you are receiving this transmission you are the resistance.
[09:28.660 --> 09:31.660]  It's Alex Jones.
[09:31.660 --> 09:39.660]  Last week I said this on air but I've also privately talked a lot about it to friends and family and crew.
[09:39.660 --> 09:46.660]  The whole Russia narrative, the whole Trump's erasist narrative, the whole Trump's evil misogynist narrative is imploding.
[09:46.660 --> 09:54.660]  Despite all the push-pulls and all the spin and all the deception, Trump is going up in scientific polls.
[09:54.660 --> 09:56.660]  And the establishment is panicking.
[09:56.660 --> 09:59.660]  They've hit him with everything they've got.
[09:59.660 --> 10:14.660]  They have committed so many just absolutely massive, massive, massive, massive distortions and lies that they are now discredited.
[10:14.660 --> 10:22.660]  And they've committed so much illegal leaking that it's now a gigantic criminal scandal and they're being exposed and caught.
[10:22.660 --> 10:24.660]  They're painted into a corner.
[10:24.660 --> 10:38.660]  Now, Kathy Griffith, or Griffin comes out, the CNN kind of failed comedian who's like a store mannequin.
[10:38.660 --> 10:51.660]  And she comes out and with a TMZ videographer, reportedly, creates this image of the president with his head cut off with blood pouring out across his face.
[10:51.660 --> 10:53.660]  Most of you have already seen the image.
[10:53.660 --> 10:57.660]  It's the top story in the world since it came out yesterday because it's so iconic.
[10:57.660 --> 11:07.660]  The girl next door looks like an elementary school teacher in a nice 1950s blue dress holding up the severed head of President Trump.
[11:07.660 --> 11:22.660]  All you need to do is pick an image out of ISIS's playbook and the two images are basically identical.
[11:22.660 --> 11:24.660]  Now, why are people so upset about this?
[11:24.660 --> 11:26.660]  Because everyone is fed up with it.
[11:26.660 --> 11:27.660]  Everybody sees through it.
[11:27.660 --> 11:33.660]  I have seen every major newspaper in the country call for Trump's death, call for Trump's murder.
[11:33.660 --> 11:38.660]  I've constantly heard the left go, man, I sure hope ISIS beheads him.
[11:38.660 --> 11:41.660]  That is a popular meme.
[11:41.660 --> 11:46.660]  Every time there's a terror attack, they say, good, go cut some Trump supporters' heads off.
[11:46.660 --> 11:53.660]  I see this all the time directed at me where they say, Jones, I hope ISIS blows you up or kills you.
[11:53.660 --> 11:56.660]  And of course, ISIS has put some of our reporters in their videos.
[11:56.660 --> 12:01.660]  Well, now, New York Times columnist tweets joke about killing Trump.
[12:01.660 --> 12:06.660]  That LA Times journalist hopes for Trump's death.
[12:06.660 --> 12:07.660]  Remember those headlines?
[12:07.660 --> 12:17.660]  MSNBC counterterrorism analyst calls for ISIS bombing of Trump property, calling for ISIS to strike Trump buildings on international television.
[12:17.660 --> 12:19.660]  We've got that clip.
[12:19.660 --> 12:24.660]  So now we're being told that Kathy Griffin should be ashamed of herself, the president says.
[12:24.660 --> 12:27.660]  And some are saying it's criminal what she did.
[12:27.660 --> 12:29.660]  No, you can say it's art.
[12:29.660 --> 12:33.660]  You can say that it's a symbol of what you think of Trump.
[12:33.660 --> 12:35.660]  You call for someone to cut his head off.
[12:35.660 --> 12:42.660]  Then it's a completely different kettle of fish.
[12:42.660 --> 12:57.660]  But these other people that have been calling for the president to die and been calling for others to kill him, they know exactly what they're doing.
[12:57.660 --> 12:59.660]  It is an avalanche.
[12:59.660 --> 13:00.660]  It is a tsunami.
[13:00.660 --> 13:17.660]  It is a torrent for calls for violence, calls for attacking Trump, his family, his wife, Bow Wow, calling for raping Melania Trump and putting her into sex slavery.
[13:17.660 --> 13:22.660]  Snoop Dogg putting out videos about killing the president.
[13:22.660 --> 13:27.660]  Like this is the atmosphere they've created and now they know it's backfiring.
[13:27.660 --> 13:33.660]  So MSCM has now chosen to pick Kathy Griffin as the scapegoat.
[13:33.660 --> 13:34.660]  I'm not defending her.
[13:34.660 --> 13:35.660]  I don't like her.
[13:35.660 --> 13:36.660]  I don't like her politics.
[13:36.660 --> 13:37.660]  She wants open borders.
[13:37.660 --> 13:38.660]  She wants globalism.
[13:38.660 --> 13:40.660]  She apologizes for the rapugees.
[13:40.660 --> 13:50.660]  As far as I'm concerned, people like her are partially responsible just like the Pope for these terror attacks that they try to basically whitewash.
[13:50.660 --> 14:03.660]  But she's a useful idiot in the final equation because all these other people went even further actually calling for his death or his murder or saying they want to kill him and they didn't get in trouble.
[14:03.660 --> 14:06.660]  She now says I beg for your forgiveness.
[14:06.660 --> 14:11.660]  That video is coming up.
[14:11.660 --> 14:16.660]  So I'm not defending her.
[14:16.660 --> 14:35.660]  But when the church of Satan even piles on and says that she's horrible, well, then you know that it's part of an establishment move because they understand that all these attacks and all these calls for violence on Trump are doing nothing more but backfiring on them in a big, big way.
[14:35.660 --> 14:46.660]  Now all of that said, I have a video clip that I'm going to play here of celebrities.
[14:46.660 --> 14:52.660]  This is a small sampling from Madonna to Snoop Dogg threatening to kill Trump.
[14:52.660 --> 15:11.660]  And when we come back, I'm going to announce a major initiative against this MSM terroristic bullying. That's what it is. The MSM has been involved in terroristic bullying of the American people and the Kathy Griffin saga has taken it to rock bottom and they have tried to force feed us all this garbage.
[15:11.660 --> 15:23.660]  So at least for now, they're taking a pause on their assault on Trump because everything they did in the campaign failed. Then they tripled the assault the last five months that failed the last six months.
[15:23.660 --> 15:35.660]  And now they're taking a respite and trying to reorganize and decide what new lies they need to push and put out because the Russian narrative is falling apart.
[15:35.660 --> 15:53.660]  Everything else they put out is falling apart. The fact that Trump's mentally ill, that's falling apart. So they're now kind of reassessing things and putting the brakes on things with Kathy Griffin, a third rate failed comic who they are now deciding to throw over the side of the boat.
[15:53.660 --> 16:06.660]  Because there are real debates in the whole Soros Globalist Combine about whether they're going to have nationwide riots coming up in July, that they're already financing, cop-killing riots, civil unrest. I mean, that's being prepared right now.
[16:06.660 --> 16:14.660]  And so that's why Kathy Griffin and others have been encouraged to act like this and it's been a safe climate to engage in this type of criminal activity in many cases.
[16:14.660 --> 16:23.660]  Where we see terrorism experts saying terrorists ought to strike Trump properties, inviting the attacks, recommending them, colluding with them.
[16:23.660 --> 16:33.660]  That's what Al Qaeda and ISIS is, is internet media personalities, production houses, trying to encourage lone wolves to go out and carry out attacks.
[16:33.660 --> 16:50.660]  And that's what the media has been doing. They've been acting just like Al Qaeda and just like ISIS. And that's why the new contest we're launching is called Expose the MSM Media Terrorist.
[16:50.660 --> 16:58.660]  And you've got the Chicago Tribute and everybody pointing out that Trump's properties are the soft targets. Again, trying to run down the value of them, you name it.
[16:58.660 --> 17:04.660]  People are at war with us and now they're silent war. Their secret war has been out in the open and they're getting their butts kicked.
[17:04.660 --> 17:11.660]  So now they want to pull back. That's what's happening right now because it's not working. Let's go to that clip.
[17:11.660 --> 17:21.660]  His wife said, well, he's a tough guy. He's not a tough guy. He's a bully and he's a bitch and he can suck my **** and I'll meet him in a hotel room any other day of the week.
[17:21.660 --> 17:30.660]  I hit pause real quick. Look at this poor guy. He looks like the cat woman. He's had so many plastic surgeries. He used to be a great actor, bombed out of his brain.
[17:30.660 --> 17:40.660]  Totally insane. I know folks that know him in Hollywood. Mickey Rourke threatening the president and he'll meet him with a baseball bat and all these other tough guys how they want to hurt or attack the president.
[17:40.660 --> 17:46.660]  All because he wants to try to protect the country and stop people like the guy that came in from Libya and blow up all these little girls.
[17:46.660 --> 17:57.660]  Let's back this up one more time. See, Mickey, being a tough guy is actually taking care of your family and your country and not siding with Islamists and having a big rubber face.
[17:57.660 --> 18:08.660]  I mean, you look like a clown. You look like an overweight tranny. You're the overweight tranny and then we've got Kathy Griffin.
[18:08.660 --> 18:16.660]  She looks like an anorexic tranny or something. I'm not against trannies. I'm just pointing out that we've got... I'm trolling the media there.
[18:16.660 --> 18:25.660]  I'm doing that on purpose as a joke, folks. Not bashing trannies. It's a joke even though he does look like the Joker or something. Let me be serious and play the club. Here it is.
[18:25.660 --> 18:36.660]  His wife said, well, he's a tough guy. He's not a tough guy. He's a bully and he's a bitch and he can suck my **** and I'll meet him in a hotel room any other day of the week and give him a Louisville slugger.
[18:36.660 --> 18:42.660]  Kiss my mother **** as you bitch punk **** sucker.
[18:42.660 --> 19:08.660]  Yes, I'm angry. Yes, I am outraged. Yes, I have thought an awful lot about blowing up the White House.
[19:08.660 --> 19:28.660]  And then, of course, Kathy Griffin with the severed head of Trump. They're all trying to say it's okay to be violent. It's okay to go out and kill. It's okay to kill the president.
[19:28.660 --> 19:38.660]  Let's simulate it. Let's get some copycatters doing this. Let's hype this up. This is a group of criminals trying to terrorize this country, trying to bully us into submission.
[19:38.660 --> 19:52.660]  And the bullying isn't working scumbags and all the little Hollywood turds that live behind big walls and have armed guards and that live in this free country and that run back to this nation like Ariana Grande after she says, I hope my fans die.
[19:52.660 --> 20:04.660]  After she promotes open borders, after she demonizes Trump, they still run back here. They don't run to the Middle East. They don't run to Syria. They don't run to Iraq. They don't run to Libya. They don't run to Saudi Arabia.
[20:04.660 --> 20:16.660]  And who's our government backing? The most radical Islamic groups in the Arab Spring that all over North Africa and all over Eastern Africa and all over the Middle East and all over Central Asia.
[20:16.660 --> 20:39.660]  They're beheading and murdering and enslaving and cutting women's genitals off. And I'm so sick of Katy Perry and I'm so sick of Ariana Grande and I'm so sick of Kathy Griffith and all these people running around trying to whip up war, trying to whip up violence, trying to whip up a civil war in this country when you don't even know how to shoot guns.
[20:39.660 --> 21:01.660]  And the main military is awake and the main police forces are awake. And they're awake that you have waged a war against the police and local government because you want to bully and intimidate them into submission under the Strong Cities Initiative of the United Nations so they become totally political and under your control as tools and implements of oppression.
[21:01.660 --> 21:21.660]  Well, guess what? That's not working and that's not going to happen. You are in checkmate, not us. Our king, our queen is in the rear with the gear and we've got our knights closing on you in a pincer attack. You are already in check with nowhere to run.
[21:21.660 --> 21:36.660]  Checkmate. The problem is will you try to cause riots? Will you try to overturn the table because you're becoming a regional party because you're becoming a joke because we the libertarian patriots are taking over the globalist power structure?
[21:36.660 --> 21:49.660]  Are you going to realize you're beaten? No, you're not. You're going to put out more lies, more garbage, more disinfo and you think you're going to get away with it when you're not.
[21:49.660 --> 22:00.660]  Now let me make the new announcement. It's up on infowars.com. It just went live. It is also up on big league politics.
[22:00.660 --> 22:11.660]  The story again is on infowars.com. Mike Cernovich called me last night.
[22:11.660 --> 22:20.660]  He called me last night and he said, Alex, I got a really good idea with this Kathy Griffin story.
[22:20.660 --> 22:31.660]  He said, you know how you did your Bill Clinton's a rapist contest and shelled out about $125,000 on that and how it happened thousands of times on national TV.
[22:31.660 --> 22:41.660]  It's still happening at Democratic rallies. They tried to change the subject onto Trump being a sexual predator with no evidence.
[22:41.660 --> 22:49.660]  When Bill Clinton has settled rape cases and done everything else and his wife defended pedophiles and other rapists that she knew were guilty, she's admitted that.
[22:49.660 --> 22:54.660]  So they took their big weakness, just like they were weak on Russia, so they blame that on Trump.
[22:54.660 --> 23:03.660]  They took their big weakness of their sexual predator activities and Jerry Epstein and Anthony Weiner and all the child porn garbage.
[23:03.660 --> 23:10.660]  And so they then projected that onto Trump. So what we did is we said, listen, we've got to take action.
[23:10.660 --> 23:15.660]  So Roger Stone and many others worked to get Bill Clinton's rape victims into that debate.
[23:15.660 --> 23:25.660]  And I worked with you, the listeners, to go out and simply say Bill Clinton's a rapist and to make it more fun, everybody that gets the shirt for more than five seconds or so,
[23:25.660 --> 23:35.660]  clearly on TV, you get $1,000. If you do it and get infowars.com out and the fact that the mainstream media are anti-American terrorists,
[23:35.660 --> 23:42.660]  that the fake news are a bunch of terroristic bullies, terms like that, out on CNN, Fox, I don't care.
[23:42.660 --> 23:47.660]  CNNs who were targeting because she works for CNN. She doesn't just do the bull drop.
[23:47.660 --> 23:51.660]  She's routinely on CNN. She does comedy for them. I see her on there all the time.
[23:51.660 --> 23:55.660]  I don't even watch much CNN. So she's a CNN worker. She's a CNN employee.
[23:55.660 --> 24:00.660]  And to fund this, we're going to sell a T-shirt. You also get $1,000 or $2,500.
[24:00.660 --> 24:08.660]  If you're seen wearing the T-shirt on national TV, C-SPAN, your local news, if that then gets picked up nationally or goes viral,
[24:08.660 --> 24:14.660]  I will choose $1,000 or $2,500 until it hits $200,000.
[24:14.660 --> 24:19.660]  Last time we hit $100,000 in like a few weeks. It's showing people did it successfully.
[24:19.660 --> 24:24.660]  And then still other folks were doing it. So I still paid out to some other folks, but I didn't really have the money.
[24:24.660 --> 24:29.660]  I don't really have $200,000 laying around, but this is worth it. This is a key crack in their facade.
[24:29.660 --> 24:33.660]  America is awake now. They jump the shark. This is iconic.
[24:33.660 --> 24:38.660]  So the shirts are being produced right now. Take them a week to get here. You'll have your shirts the next week and a half.
[24:38.660 --> 24:40.660]  But don't wait for that.
[24:40.660 --> 24:47.660]  We're putting the PDFs up on infowars.com at infowars.com forward slash contest or just on the front page right now.
[24:47.660 --> 24:52.660]  Operation exposed terrorist media. I'm going to tweet it out at real Alex Jones.
[24:52.660 --> 24:56.660]  I'm going to tweet it out on Paul Watson's Twitter. Please retweet it.
[24:56.660 --> 25:02.660]  You can make your own graphic, your own image, have a poster board, make your own T-shirt.
[25:02.660 --> 25:06.660]  I don't care what you do.
[25:06.660 --> 25:12.660]  However you do it, just get it on the news that CNN is a terrorist organization.
[25:12.660 --> 25:20.660]  That they're terrorizing people, that they're bullying, that they're promoting when Trump supporters get attacked and saying it's okay.
[25:20.660 --> 25:31.660]  But it's bigger than that. We're just using CNN and we're using Kathy Griffin as the poster child because they are the fake news network.
[25:31.660 --> 25:36.660]  You can do it to MSNBC, CNN, Fox. I don't care.
[25:36.660 --> 25:41.660]  All the big morning shows, all of them. Just don't break the law and don't get on private property.
[25:41.660 --> 25:46.660]  There's lots of ways to do it with a bullhorn or behind people or maybe pull up with a truck.
[25:46.660 --> 25:52.660]  Right where you know they're about to do a live feed with a big poster on the side that says CNN is a terrorist organization.
[25:52.660 --> 25:57.660]  Or it could be any other meme. Daria put one out today on our Twitter.
[25:57.660 --> 26:04.660]  That is the big high priestess that the Clintons go to, admitted in the New York Times, who does the occult rituals that even little kids attend.
[26:04.660 --> 26:13.660]  The Aleister Crowley stuff. We've got her with the goats head next to Kathy Griffin with the bloody Trump head, next to an ISIS guy with the head.
[26:13.660 --> 26:18.660]  And we say they all support open borders. They all support globalism.
[26:18.660 --> 26:24.660]  And they all want to run your lives. That's what they have in common. It could be something like this.
[26:24.660 --> 26:29.660]  Liberal scum wants to run your life. You put that on the side of a truck.
[26:29.660 --> 26:34.660]  You drive that truck, you know, peacefully wherever they're doing a live feed, Fox News, CNN, MSNBC.
[26:34.660 --> 26:38.660]  I don't care if it's a baseball game, a basketball game, a college game.
[26:38.660 --> 26:48.660]  Some people standing up the stupid college games on ESPN holding up all their signs and stuff about the team they care about or the football player or basketball player they love or baseball player they love.
[26:48.660 --> 27:01.660]  Put something like this out and get infowars.com involved. And that creates a massive lensing effect, an amplification effect where everybody then tunes in to infowars.com and we reach new people.
[27:01.660 --> 27:06.660]  Now it makes the media attack me more. It makes them try to shut us down, makes them try to come after us.
[27:06.660 --> 27:11.660]  But that's the way it is. I'm in an information war. I'm a big boy.
[27:11.660 --> 27:14.660]  Thank you for your prayers that really came through yesterday.
[27:14.660 --> 27:21.660]  You notice you're not hearing anything in the news about the big court case yesterday in my family case.
[27:21.660 --> 27:31.660]  Just praise God and Jesus Christ for the truth so far coming out and a good future for my family and my children and just thank you all for your prayers and support.
[27:31.660 --> 27:39.660]  I'm not going to say anything else. Just fake news media has got big egg on their face and that's why the MSM walked out of that courtroom and didn't print a word.
[27:39.660 --> 27:44.660]  Not a word. Did not print a word.
[27:44.660 --> 27:49.660]  I'm going to leave it right there but thank you all for your prayers. I know it's prayer. Thank you. God bless you all.
[27:49.660 --> 27:57.660]  Now, you got to go into the furnace first folks. You got to go to the lion's den first. And sometimes you don't make it out of the lion's den.
[27:57.660 --> 28:04.660]  Christ chose to be torn apart to be an example. And I'm not saying I'm Christ-like. The Bible says we should all try to be Christ-like.
[28:04.660 --> 28:08.660]  But in the fact that I'm willing to go all the way, that is one of my only Christ-like attributes.
[28:08.660 --> 28:13.660]  That I love people and I hate tyrants and I'm not afraid of them and I realize it's sacrifice.
[28:13.660 --> 28:18.660]  I don't want to die. I don't want to be destroyed. I don't want to be imprisoned. I don't want to lose my family.
[28:18.660 --> 28:24.660]  But you know what? I'm going to lose my family anyways if I don't stand against this enemy. There's no turning back from this boys.
