[00:00.000 --> 00:28.760]  Infowars, tomorrow's news, today.
[07:28.240 --> 07:34.880]  Ladies and gentlemen, starting at the next segment for the balance of this broadcast,
[07:34.880 --> 07:47.120]  I'm going to lay out hands down the most powerful, dangerous, horrible information we have ever
[07:47.120 --> 07:49.840]  covered in 28 years.
[07:49.840 --> 08:02.560]  This is five times worse than anything we've ever covered, I'll cover it in a moment.
[08:02.560 --> 08:10.040]  When they are able to execute it, it is a thousand times worse than anything we've ever
[08:10.040 --> 08:21.360]  covered, it is HR 4350, now I get busy, I get distracted, I'm running around just trying
[08:21.360 --> 08:26.000]  to fund info wars and take care of the crew and run our operations and in the past I would
[08:26.000 --> 08:30.880]  read a bill like this but instead I read the news headlines about it and they were bad
[08:30.880 --> 08:38.360]  enough and I said what it was but I hadn't read the bill until the crew members said
[08:38.360 --> 08:46.760]  hey you better read this, ladies and gentlemen, it's completely out in the open, they don't
[08:46.760 --> 08:55.020]  cover anything up and what's key is they've already implemented this, they know that there's
[08:55.020 --> 09:02.000]  oversight hearings coming so they want a legislation that it can't be looked at so everybody knows
[09:02.000 --> 09:07.360]  or at least you know history you know that Hitler was elected, they have a lower and
[09:07.360 --> 09:12.360]  upper house, they have two parliaments, lower and upper parliament, you have the president
[09:12.360 --> 09:19.920]  and you have the chancellor, Hitler was elected the president in 1933 and a few months later
[09:19.920 --> 09:26.080]  he fire bombed the capitol building and blamed it on his political enemies and then the government
[09:26.080 --> 09:32.800]  passed dictatorial power to him so Hitler was elected but after the Reichstag fire on
[09:32.800 --> 09:40.440]  April 27th 1933 he was given dictatorial power and became a dictator, now I want to explain
[09:40.440 --> 09:51.160]  something, this is 100% cut and dry, they admit it, it's all here.
[09:51.160 --> 09:55.480]  The Democrat leadership and they have the votes in the House of Senate has introduced
[09:55.480 --> 10:01.080]  a bill to make Joe Biden a dictator or whoever else the president is and you're like okay
[10:01.080 --> 10:06.160]  well that's bad enough, we covered that Friday, no oversight, the president runs the military
[10:06.160 --> 10:11.680]  for domestic operations, unbelievably illegal, violence, positive commentators you name it,
[10:11.680 --> 10:16.200]  this is what takes over all the third world countries.
[10:16.200 --> 10:22.920]  Ladies and gentlemen, it's any president, they're going to kill Biden or he's going
[10:22.920 --> 10:26.920]  to die in his sleep, they're going to kill him and they're going to put Gavin Newsom
[10:26.920 --> 10:36.720]  in, that's the word under Pelosi's control and you ignore this at your peril, this is
[10:36.720 --> 10:44.560]  100% and I feel a great weight lifted off of me because I knew this was coming and I
[10:44.560 --> 10:51.760]  fought it as hard as I could and we had a former NFL running back on who, running for
[10:51.760 --> 10:59.880]  Congress, we talked about Vince Lombardi leaving it all in the field, baby I've left it all
[10:59.880 --> 11:04.520]  in the field, I've done everything I could to stop this and I feel terrible about it
[11:04.520 --> 11:08.360]  but you're not going to need Alex Jones to tell you anymore about anything, I mean you
[11:08.360 --> 11:13.320]  already think stuff's bad, they couldn't forcefully inoculate you, they're going to make Joe Biden
[11:13.320 --> 11:19.920]  a dictator, they're going to implode the economy, they're going to do new lockdowns in the fall
[11:19.920 --> 11:24.320]  and then bigger than Dallas, either right before the midterms or during the general
[11:24.320 --> 11:30.040]  election they're going to blow his head off or truck bomb his ass and blame yours truly
[11:30.040 --> 11:40.120]  and Trump, guaranteed, now I'm not going to get on an airplane and run to some other country,
[11:40.120 --> 11:46.560]  I pledge to stay here and go down with the ship but I'm now on a suicide mission, not
[11:46.560 --> 11:54.280]  that I'm going to be violent but it's like Obi-Wan Kenobi with Darth Vader at this point,
[11:54.280 --> 11:59.120]  they're going to take us out but you've got to escape the Millennium Falcon back to base
[11:59.120 --> 12:03.120]  and come back and take out the Death Star and I'm just telling you that right now folks,
[12:03.120 --> 12:06.520]  you're going to see it all unfold just like I told you Trump would announce in July he
[12:06.520 --> 12:12.600]  announced last week that he's going to run, I don't make stuff up, I'm really wrong, there's
[12:12.600 --> 12:19.680]  no debate now, I don't need to have my opinions about this, when you know what's in the legislation
[12:19.680 --> 12:26.160]  and you know the groups and the back story and the organization, when I read the bill
[12:26.160 --> 12:32.560]  I felt like I got plugged into 10 trillion volts of electricity, I mean it's total martial
[12:32.560 --> 12:44.800]  law and they say they're going to target Trump voters and conservatives and quote right wingers
[12:44.800 --> 12:53.040]  and it is a literal declaration of war where they make Biden a dictator and then they declare
[12:53.040 --> 12:57.280]  all of us enemy combatants and come after us, can you imagine that job for the military
[12:57.280 --> 13:06.720]  and the police, I mean just on that level it's a suicide mission.
[13:06.720 --> 13:11.120]  This is the end of America and the end of the world as we know it, governments are collapsing
[13:11.120 --> 13:20.680]  everywhere, food is basically nonexistent in many countries, there's no going back now,
[13:20.680 --> 13:23.920]  there's no reversing it, let me just give you a little news flash, I said three years
[13:23.920 --> 13:30.360]  ago or two and a half years ago I said when the U.N. comes out and says there's food shortages
[13:30.360 --> 13:35.680]  and look out that they've been running their operation, they've done that now and I'm going
[13:35.680 --> 13:41.800]  to try to comport myself as best I can and just come back and go through this one point
[13:41.800 --> 13:47.400]  after another but everyone watching on a local TV station or listening on a local radio station
[13:47.400 --> 13:52.000]  or watching an info wars dot com port slash show or band up video or wherever you do it,
[13:52.000 --> 13:56.680]  you better take the live link of this show and you better once it's archived tonight
[13:56.680 --> 14:00.760]  take clips out of it and you better share it everywhere because there's a way to stop
[14:00.760 --> 14:05.280]  this but first I'm going to tell you what they've already done and what they're about
[14:05.280 --> 14:10.680]  to do and their own admissions in black and white and then how we stop them but there's
[14:10.680 --> 14:21.320]  not much time, we've got a Hail Mary moonshot to stop them now if people really get serious
[14:21.320 --> 14:28.240]  and cut it all the clutter and get this, we can still stop this, it's a death sentence
[14:28.240 --> 14:33.200]  for me if this happens, it's a death sentence for the police officers and military and the
[14:33.200 --> 14:38.080]  FBI, I don't want to be in a war with you, I'm not going to be in a war with you, not
[14:38.080 --> 14:40.800]  because I'm a coward because I realize it's to bring the country down and have us all
[14:40.800 --> 14:50.720]  kill each other but you will be destroyed, the people carrying this out will be destroyed,
[14:50.720 --> 14:55.400]  or the detonator to bring down America, they've got the left ready and spoiling for a war
[14:55.400 --> 14:59.160]  with America and American gun owners and American veterans and I'm just telling everybody
[14:59.160 --> 15:06.360]  right now because they'll kill me or whatever and then say I'm some 3D, deep fake, Jones
[15:06.360 --> 15:10.560]  is commanding the rebel forces, none of that's true and I've already seen every angle of
[15:10.560 --> 15:13.680]  this and now it's crystal clear I've got their whole battle plan and I know how to
[15:13.680 --> 15:16.720]  beat them so this could be one of our last broadcast folks, I'm telling you any day now
[15:16.720 --> 15:20.600]  it's getting shut down, I've felt it in my spirit, I've known it, we fought as hard
[15:20.600 --> 15:25.640]  as we could and I appreciate the crew but it's all over now unless there is a giant
[15:25.640 --> 15:30.960]  complete awakening by governors and legislatures and others and just a total in the streets
[15:30.960 --> 15:36.240]  peacefully saying no to Biden being a dictator and Biden doesn't even know who he is, they're
[15:36.240 --> 15:41.440]  going to kill him and they're going to put Newsom in, it's already been set up, they
[15:41.440 --> 15:44.720]  stole the election, that's the first part of the coup, the second part of the coup that's
[15:44.720 --> 15:49.680]  permanent is about to go down and of course Trump doesn't even know what's going on, he's
[15:49.680 --> 15:52.960]  a good guy overall but he has no idea and oh by the way they're going to kill Trump
[15:52.960 --> 16:00.440]  too, they're going to kill him 100% so when they kill Biden they'll also kill Trump.
[16:00.440 --> 16:05.800]  Seven months ago in December of 2021 we launched the first in the three-coin founding member
[16:05.800 --> 16:10.880]  series, George Washington slaying the dragon, then we launched the Tree of Liberty coin
[16:10.880 --> 16:17.240]  and finally the Second Amendment come and take it Molan Labe coin, there are only 75
[16:17.240 --> 16:26.680]  coins left in the three-point series exclusively right now at 1776point.com and for the final
[16:26.680 --> 16:31.480]  75 people to become founding members for this big project we're launching in the near future
[16:31.480 --> 16:36.880]  you'll also get a personal signed piece of art I made of the sheepdog chasing the wolf
[16:36.880 --> 16:44.720]  and a personal message, it's your last chance to get all three coins at 1776point.com, this
[16:44.720 --> 16:49.840]  is history happening now, info wars thanks for your support is changing the world and
[16:49.840 --> 17:00.400]  this is the final 75 three-point set exclusively available at 1776point.com.
[17:00.400 --> 17:05.800]  The powerful combination of both vitamin C and zinc are great stepping stones to leading
[17:05.800 --> 17:10.360]  a healthier life, info wars has made it easier to make sure you're getting enough in your
[17:10.360 --> 17:15.840]  system with a supplement that contains both, this info wars life offering vitamin C plus
[17:15.840 --> 17:21.000]  zinc with rose hips should be your next purchase from the info wars store, the rose hips contained
[17:21.000 --> 17:27.400]  within are a part of the rose flower just below the petals that contain the rose plant seeds,
[17:27.400 --> 17:32.240]  natural chemicals found in the hips may even be helpful for a variety of health conditions
[17:32.240 --> 17:36.960]  including those with osteoarthritis and for those with pain after surgery studies have
[17:36.960 --> 17:41.680]  shown as for vitamin C and zinc themselves you probably already know that they play an
[17:41.680 --> 17:46.800]  important role in nutrition, immune defense and the maintenance of your everyday health,
[17:46.800 --> 17:51.920]  it has been reported that intake of both is often inadequate even in affluent populations
[17:51.920 --> 17:56.240]  like here in America, so next time you visit be sure to check it out at info wars store
[17:56.240 --> 18:02.240]  dot com where we promise our rose hips don't lie, look at that everybody else is just like
[18:02.240 --> 18:08.240]  yellow or clear unless because it's been denatured it's been worked out, we didn't do that, you
[18:08.240 --> 18:13.000]  think I would metaphysically tell you something this is the very best I can get, I'd rather
[18:13.000 --> 18:19.280]  go to hell and do that, I will only give you the maximum best info, the maximum truth,
[18:19.280 --> 18:25.840]  the maximum product because I want that good will, what I do to you, I do to myself, don't
[18:25.840 --> 18:30.760]  you get the big secret, you ever seen this oil look like that, no you never seen that
[18:30.760 --> 18:44.080]  have you and this little jewel right here is solid liquid consciousness, look it up,
[18:44.080 --> 18:50.120]  find out how even the FDA and the government admits fish oil is incredible, the number
[18:50.120 --> 18:55.440]  one thing anybody can do for themselves is take good fish oil or krill oil just like
[18:55.440 --> 19:01.240]  our information is dynamite so are our products in four store dot com, at this point best
[19:01.240 --> 19:07.480]  case scenario is a few years of hard times for us all and if we don't turn it around
[19:07.480 --> 19:14.880]  soon then it will only get worse, but as bad as things are we still have time to prepare
[19:14.880 --> 19:19.960]  and that alone is something to be grateful for, a gravity water filter will provide
[19:19.960 --> 19:26.120]  you with clean healthy water even in the event of your taps getting shut off and having
[19:26.120 --> 19:31.960]  your own food will save you from getting ensnared in government FEMA camps and if you've already
[19:31.960 --> 19:36.920]  stocked up enough for your own family you might want to consider stocking up for your
[19:36.920 --> 19:42.920]  neighbors, some of your neighbors might not be prepared for what's coming but you can
[19:42.920 --> 19:49.520]  help them by having an abundance of storeable foods and water filtration, whoever sews
[19:49.520 --> 20:00.880]  bountifully will also reap bountifully, stock up now at preparetoday.com
[20:00.880 --> 20:06.560]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones
[20:06.560 --> 20:20.320]  It happened in ancient Rome, it happened in Russia, it happened in Nazi Germany, it happened
[20:20.320 --> 20:27.240]  in China, in Venezuela and hundreds of other countries and now it's happening in the USA,
[20:27.240 --> 20:32.280]  Marshall Law, Red Alert, Democrat leadership introduces Bill to give by the powers of a
[20:32.280 --> 20:39.160]  dictator and use the military against quote, right wing with no congressional oversight
[20:39.160 --> 20:44.240]  and it specifically says it's run by the Southern Poverty Law Center, the Democratic
[20:44.240 --> 20:53.960]  Party and the ADL, wow, I have the bill, I'm going to read it to you, I have the articles,
[20:53.960 --> 20:59.280]  I have the congressional clips, it's unbelievable and we have the whole backstory on it and
[20:59.280 --> 21:03.800]  I've researched every facet of this and I'm not just saying that to say, oh, I'm smart,
[21:03.800 --> 21:10.040]  this is what we do and again, Friday, oh, the bill's introduced to have no congressional
[21:10.040 --> 21:14.480]  oversight under domestic operations and Congress gives power to the president, that's the
[21:14.480 --> 21:19.240]  endopausic commentatus, that's dictatorial powers, that's Marshall Law, but I didn't
[21:19.240 --> 21:24.400]  read the bill because I was so distracted and busy, I read the bill, it's a very long
[21:24.400 --> 21:32.480]  bill, read parts of it and it just cut and dry in the first few pages, says Congress
[21:32.480 --> 21:40.000]  will no longer be over military operations inside CONUS, continental United States and
[21:40.000 --> 21:44.720]  these organizations and at least governmental and non-governmental organizations will run
[21:44.720 --> 21:50.880]  the military and they will have the oversight and Congress will give it to the Democrat
[21:50.880 --> 21:58.720]  party and its organizations, I mean, I'm going to read the bill in a moment to you, the sections,
[21:58.720 --> 22:05.040]  I mean, this is unbelievable and when I saw this, I said this can't be right, we went
[22:05.040 --> 22:10.240]  to the congressional website, it's on the congressional website and it's the leadership
[22:10.240 --> 22:17.800]  sponsoring it and what's key here is they've already been doing this for a year and a half,
[22:17.800 --> 22:23.880]  we already have the pieces of it, now they know there's oversight and main line Pentagon
[22:23.880 --> 22:29.640]  watchdog groups are really concerned and senators are concerned and house members, we have video
[22:29.640 --> 22:38.360]  of that, we're going to play that segment and they're saying to Millie, so you really
[22:38.360 --> 22:44.120]  took over the government the last month of Trump because they did and so what we've had
[22:44.120 --> 22:48.440]  is a military dictatorship run by the globalist takeover and we had a purge the military with
[22:48.440 --> 22:56.280]  the injections and critical race theory and transgenderism and it's all here, we had the
[22:56.280 --> 23:04.360]  takeover, we had the operation, we had the purge and now they say that the main war footing
[23:04.360 --> 23:09.800]  of the US military is not the Russians or the Iranians or the Chinese
[23:09.800 --> 23:22.120]  or the Mexican mafia or MS-13 or human smugglers, it says that Congress is giving up its power
[23:22.120 --> 23:28.560]  of oversight and the purse and giving it to the president and then I thought well that's
[23:28.560 --> 23:37.360]  going to be used against us and I read the bill and it says it's for us, cut and dry,
[23:37.360 --> 23:43.960]  no debate in your face while a worldwide collapse goes on, while world leaders are assassinated,
[23:43.960 --> 23:52.320]  while borders collapse, while currencies implode, they're not going to do it, they've already
[23:52.320 --> 23:59.720]  done it and now finally a few senators and house members are like what's going on and
[23:59.720 --> 24:05.000]  we now know the military and the FBI had thousands of military and FBI in plain clothes with
[24:05.000 --> 24:12.320]  weapons on January 6th breaking into the Capitol and that's their Reichstag, they intended
[24:12.320 --> 24:15.440]  to have people kidnap members of Congress and the rest of it but it didn't go off the
[24:15.440 --> 24:20.560]  way they wanted, they intended to have people blow up the Capitol building, you remember
[24:20.560 --> 24:25.120]  the pipe bombs and the rest of it but it didn't get carried out because the intel we have
[24:25.120 --> 24:28.400]  is a lot of people in the federal government, the federal government's not our enemy, it's
[24:28.400 --> 24:33.080]  been hijacked and run, like the Germans weren't the enemy in World War II, Hitler was in control,
[24:33.080 --> 24:36.960]  he told them to do it, sure they shouldn't have followed orders but we know that the
[24:36.960 --> 24:41.080]  military and the police don't want to do this, that's why they're like oh you're not going
[24:41.080 --> 24:48.000]  to do it, we're going to purge you or oh your cops, we're going to defund you but it doesn't
[24:48.000 --> 24:53.880]  matter because they've got the media, they've got the courts, they've got the house, the
[24:53.880 --> 24:58.080]  Senate and the presidency through fraud and they're not going to let us take the country
[24:58.080 --> 25:03.160]  back from them without staging massive false flags as the pretext for this to happen and
[25:03.160 --> 25:09.560]  I believe the main false flag will be the assassination of Biden, which I'm totally against happening
[25:09.560 --> 25:15.680]  and they've got Governor Newsom ready to come in with Pelosi and all of them behind it, so
[25:15.680 --> 25:25.040]  ladies and gentlemen, ladies and gentlemen, there's almost no news coverage of this but
[25:25.040 --> 25:29.360]  the House and Senate in hearings are talking about it, that's next segment but they're
[25:29.360 --> 25:32.640]  only getting part of it, so General Milley, you ignored the president for a month and
[25:32.640 --> 25:38.800]  you were basically acting president and their answer is a bill saying hey, well now that
[25:38.800 --> 25:43.920]  we have the president, we're outside of Congress and the president do it every once and then
[25:43.920 --> 25:50.080]  the president becomes a puppet they control through this dictatorship, we have lived
[25:50.080 --> 25:58.000]  to see it ladies and gentlemen, we are now here in July 17th, the Sunday broadcast and
[25:58.000 --> 26:02.480]  what is incredible is we're like the frog in the boiling pot, it's incrementally turned
[26:02.480 --> 26:06.040]  up, we boil, I know all about this, I knew they were planning this under Clinton and
[26:06.040 --> 26:11.120]  others, didn't have the balls to launch it, Obama wanted to do it too and then I'm so
[26:11.120 --> 26:14.880]  close to the problem, made four police state films about the impending martial law playing
[26:14.880 --> 26:22.400]  all of it and now we're in it, this bill was introduced five days ago and I just now discovered
[26:22.400 --> 26:28.640]  it and covering it, imagine how much that freaks me out, I'm begging you for myself
[26:28.640 --> 26:35.360]  and my family and you and your family and all of us to go read the bill and to take
[26:35.360 --> 26:39.360]  the archive of this live show and share it and take clubs out and get it out there because
[26:39.360 --> 26:44.360]  this is a life and death situation and I'm telling members of Congress and legislatures
[26:44.360 --> 26:49.040]  and governors, if you don't come out against this now, when the border has already been
[26:49.040 --> 26:54.560]  collapsed by design, that's martial law, when we're being surveilled and censored and attacked
[26:54.560 --> 26:59.880]  and we're being told domestic terrorist Republicans are the number one terror threat and the Democrats
[26:59.880 --> 27:06.120]  want to outlaw the Republican Party and the headlines are oh, Schiff wants to block some
[27:06.120 --> 27:13.800]  oversight of some military operations in America and then you read the bill and it says we
[27:13.800 --> 27:18.280]  have centers and organizations that will advise us from the Democratic Party, the Southern
[27:18.280 --> 27:23.320]  Property Law Center and the ADL that are declaring domestic enemies and the military
[27:23.320 --> 27:28.920]  with no oversight, the CIA and Air, Land and Sea and all five branches of the military
[27:28.920 --> 27:35.640]  are preparing for war with the American people, you know they're going to trigger the pretext
[27:35.640 --> 27:47.480]  for that operation, just like they did 600 years ago with Henry IV, staging false flags
[27:47.480 --> 27:55.720]  in England to go to war with France, it's all repeating, Hitler and the Reichstag, so
[27:55.720 --> 28:02.520]  many other events but this is domestically against the American people with the backdrop
[28:02.520 --> 28:07.480]  of the worldwide collapse and the inflation and the doddering idiot president and then
[28:07.480 --> 28:14.760]  he gets assassinated or he dies in his sleep and in comes the savior and that savior is
[28:14.760 --> 28:22.760]  given dictatorial power handed by Congress, here we're no longer in charge and no one
[28:22.760 --> 28:27.560]  can oversight you and we're like I bet that'll be against the American people and I'm like
[28:27.560 --> 28:36.040]  let me read the bill, oh it is, it says the enemy isn't the chai comms, isn't the Cubans,
[28:36.040 --> 28:42.640]  the communists, no it's us, we have lived to see it, I'm going to go through it all in
[28:42.640 --> 28:49.680]  detail word for word when we come back, biggest development ever in American history, this
[28:49.680 --> 28:55.160]  is they are trying to normalize and legalize the dictatorship, they're already putting
[28:55.160 --> 29:00.080]  in place, not helpless.
[29:00.080 --> 29:07.080]  Sold out for seven months, bodies ultimate turmeric formula is back in stock, turmeric's
[29:07.080 --> 29:12.800]  been known for thousands of years to do amazing things for your joints, your stamina, your
[29:12.800 --> 29:18.400]  immune system, your libido and look the average type of the shelves is five, six, seven percent
[29:18.400 --> 29:24.160]  pure cumanoid, we have the strongest brand on earth, nobody else decided to do it, at
[29:24.160 --> 29:32.800]  95 percent cumanoid at infowarstore.com, bodies ultimate turmeric formula, 95 percent cumanoid,
[29:32.800 --> 29:39.280]  it is incredible and what's even more incredible is it funds the info war, so the only way
[29:39.280 --> 29:46.560]  you fail is not taking action today and ordering bodies ultimate turmeric formula at infowarstore.com,
[29:46.560 --> 29:54.000]  it is simply amazing, discover the power of the cumanoids at 95 percent at infowarstore.com
[29:54.000 --> 29:59.920]  today with bodies ultimate turmeric formula.
[29:59.920 --> 30:05.520]  The first ten amendments to our country's constitution were adopted in 1791, the first
[30:05.520 --> 30:10.840]  of these broadly protects the rights of free speech and free press, free speech means the
[30:10.840 --> 30:17.720]  free and public expression of opinions without censorship, interference and restraint by the
[30:17.720 --> 30:25.400]  government, 231 years later free speech across america is under chronic and insidious attack,
[30:25.400 --> 30:31.320]  GCN is under attack, your freedom is currently under siege from those who do not want you
[30:31.320 --> 30:37.760]  to know the truth, I'm asking our fellow broadcasters and you to rise up and help us defend our
[30:37.760 --> 30:43.600]  right to continue telling you the truth, would you like to join us, if so please consider
[30:43.600 --> 30:55.240]  visiting savegcn.com, savegcn.com, you may click follow, share, give and pray, you may
[30:55.240 --> 31:00.880]  select all of those choices, I'm Vincent Finnelli.
[31:00.880 --> 31:05.760]  I don't have to tell you that fish oil is known to be so good for your brain, so good
[31:05.760 --> 31:11.320]  for your heart, so good for your cells, your cardiovascular system, your lungs, your sleep,
[31:11.320 --> 31:18.320]  it's amazing, well we set out a few years ago to go out and develop with top manufacturers
[31:18.320 --> 31:24.200]  the strongest, highest quality pierced fish oil out there and this blend is amazing, ultimate
[31:24.200 --> 31:31.520]  fish oil back in stock at imploreshore.com, wild anchovy purified fish oil, ultra pure
[31:31.520 --> 31:37.720]  archic krill oil, high quality wild caught salmon oil, vitamin D, vitamin E, supports
[31:37.720 --> 31:42.520]  optimal heart health, supports optimal joint health, supports optimal cognitive health,
[31:42.520 --> 31:46.360]  supports immune function, supports vascular health, supports circulatory health, it goes
[31:46.360 --> 31:52.040]  on and on, get your ultimate fish oil, discount it, discount it right now at implorestore.com
[31:52.040 --> 31:59.200]  and open furlough as well, implorestore.com.
[31:59.200 --> 32:04.240]  We brought the game changing product previously only available to major oil companies around
[32:04.240 --> 32:09.400]  the world, the civilian market two years ago, the bio pros, for septic tanks, for porta
[32:09.400 --> 32:14.640]  potties, for RVs, for your drains, your boats, it goes on and on, it will eat the oil off
[32:14.640 --> 32:19.600]  of your driveway if you just add water, but it's been so successful now, we're selling
[32:19.600 --> 32:26.920]  it to major RV parks, pig farms, you name it, because this stuff will eat anything that
[32:26.920 --> 32:34.680]  is organic and it's exclusively available at thebio pros.com and now implorestore.com.
[32:34.680 --> 32:40.000]  We sold out of this for almost a year, but we made a major purchase and it is now in
[32:40.000 --> 32:45.520]  stock for whatever your need is at implorestore.com, you'll also find instructional videos, more
[32:45.520 --> 32:52.760]  information at implorestore.com or thebio pros.com, made in America, powered by God's
[32:52.760 --> 33:00.480]  great creation, it is amazing and it funds the info war.
