[00:00:09.571 --> 00:00:12.024]  Waging war on corruption.
[00:03:30.573 --> 00:03:43.617]  In 2016, Google's search algorithm likely impacted undecided voters in a way that shifted at least 2.6 million votes to Hillary Clinton, whom I supported.
[00:03:43.617 --> 00:03:52.880]  I know this because I preserved more than 13,000 election-related searches prior to Election Day, and Google's search
[00:03:53.160 --> 00:03:57.864]  Results were significantly biased in favor of Secretary Clinton.
[00:03:57.864 --> 00:04:06.731]  When I joined Google, I saw a lot of employees being mistreated and abused and harassed for sharing conservative views or just for questioning company policies.
[00:04:06.731 --> 00:04:08.372]  I don't get a day in court.
[00:04:08.372 --> 00:04:09.033]  They lie about me.
[00:04:09.033 --> 00:04:11.014]  Google only puts lies up.
[00:04:11.014 --> 00:04:13.656]  All the top searches are lies about me and my family.
[00:04:13.656 --> 00:04:17.279]  And that guy helps round the political dissonance and then his people come to lie to Congress.
[00:04:17.279 --> 00:04:17.439]  Over.
[00:04:18.420 --> 00:04:21.442]  And over and over again, and we don't get to respond to them.
[00:04:21.442 --> 00:04:29.287]  So Google is helping build censorship systems in China for a global social score they tested there to totally control every aspect of our lives.
[00:04:29.287 --> 00:04:38.293]  There's this very peculiar background where Google is working with with the Chinese Communist government and not with the US military.
[00:04:38.293 --> 00:04:42.256]  So the Project Maven decision was a decision not to work with the AI.
[00:04:42.256 --> 00:04:46.059]  Ladies and gentlemen, we'll be back on this Wednesday, August 7th, 2019, Global Transmission.
[00:04:49.524 --> 00:04:55.659]  As I warned, Pakistan is now announcing that they intend to go to war with India.
[00:04:55.659 --> 00:04:56.421]  This is huge.
[00:04:56.421 --> 00:04:56.842]  Stay with us.
[00:05:00.865 --> 00:05:02.906]  Robert Morris, what has Big Tech become?
[00:05:02.906 --> 00:05:04.926]  Big Tech are big babies that have become big bullies.
[00:05:04.926 --> 00:05:11.408]  And the way they did so is because they face no consequence, social, economic, political, or legal, for their illicit activities over two decades.
[00:05:11.408 --> 00:05:23.491]  And because of that, that's why the courts, the judges, the juries, the members of the independent free press that care about this, the ordinary members of the public and the audience that care about this, have to bring real social, political, economic consequence to their course of conduct.
[00:05:23.491 --> 00:05:26.572]  Otherwise, they will never change, and they will become the Big Tech oligarchs
[00:05:26.732 --> 00:05:28.734]  And then the whopper of telling us the whole time it's not happening.
[00:05:56.676 --> 00:05:58.597]  What you just saw isn't what you just saw.
[00:05:58.597 --> 00:06:09.502]  Even it is what you just saw.
[00:06:09.502 --> 00:06:10.942]  Want us to speak?
[00:06:10.942 --> 00:06:11.262]  I think.
[00:06:11.262 --> 00:06:12.183]  Just let me think.
[00:06:12.183 --> 00:06:17.385]  Even now, orders are being shouted into telephones and men with guns will still be on their way.
[00:06:17.385 --> 00:06:18.746]  It's Chancellor Settler.
[00:06:18.746 --> 00:06:19.466]  Damn it!
[00:06:19.466 --> 00:06:20.506]  Why?
[00:06:20.506 --> 00:06:24.388]  Because while the truncheon may be used in lieu of conversation, words
[00:06:27.070 --> 00:06:30.258]  Words are for the means to meaning and for those who will listen.
[00:06:33.038 --> 00:06:37.879]  The truth is, there is something terribly wrong with this country, isn't there?
[00:06:37.879 --> 00:06:38.899]  You designed it, sir.
[00:06:38.899 --> 00:06:39.840]  You wanted it foolproof.
[00:06:39.840 --> 00:06:41.500]  You taught me every television in London.
[00:06:41.500 --> 00:06:43.601]  Cruelty and injustice.
[00:06:43.601 --> 00:06:45.401]  Intolerance and oppression.
[00:06:45.401 --> 00:06:55.083]  And where once you had the freedom to object, to think and speak as you saw fit, you now have censors and systems of surveillance coercing your conformity and surveilling your submission.
[00:06:55.083 --> 00:06:55.283]  Cameras.
[00:06:55.283 --> 00:06:56.243]  We need cameras.
[00:06:56.243 --> 00:06:57.684]  How did this happen?
[00:06:57.684 --> 00:06:58.444]  Who's to blame?
[00:06:59.464 --> 00:07:02.108]  Well, certainly there are those who are more responsible than others.
[00:07:02.108 --> 00:07:04.031]  They will be held accountable.
[00:07:04.031 --> 00:07:09.899]  But again, truth be told, if you're looking for the guilty, you need only look into a mirror.
[00:07:11.087 --> 00:07:12.707]  I know why you did it.
[00:07:12.707 --> 00:07:14.168]  I know you were afraid.
[00:07:14.168 --> 00:07:15.808]  Who wouldn't be?
[00:07:15.808 --> 00:07:16.568]  War?
[00:07:16.568 --> 00:07:17.209]  Terror?
[00:07:17.209 --> 00:07:18.509]  Disease?
[00:07:18.509 --> 00:07:24.931]  There were a myriad of problems which conspired to corrupt your reason and rob you of your common sense.
[00:07:24.931 --> 00:07:31.332]  Fear got the best of you, and in your panic you turned to the now High Chancellor, Adam Sutler.
[00:07:31.332 --> 00:07:37.474]  He promised you order, he promised you peace, and all he demanded in return was your silent, obedient consent.
[00:07:44.227 --> 00:07:45.909]  There is a war.
[00:07:45.909 --> 00:07:47.792]  It's happening now.
[00:07:47.792 --> 00:07:50.155]  It will decide the fate of humanity.
[00:07:50.155 --> 00:07:52.739]  The time to choose sides has come.
[00:07:52.739 --> 00:07:54.641]  We are the resistance.
[00:07:54.641 --> 00:07:56.263]  We are the Infowar.
[00:08:09.807 --> 00:08:20.674]  I don't know what's gonna happen at the end of this, but you wanna fight, you better believe you got one!
[00:08:20.674 --> 00:08:25.577]  From the front lines of the Information War, it's Alex Jones.
[00:09:02.543 --> 00:09:03.504]  Welcome, my friends.
[00:09:03.504 --> 00:09:03.884]  Welcome.
[00:09:03.884 --> 00:09:07.346]  Thank you so much for joining us on this live worldwide transmission.
[00:09:07.346 --> 00:09:15.631]  Wednesday, August 7th, 2009.
[00:09:15.631 --> 00:09:23.476]  Pakistan warns of war after India's move to end Kashmir's special status.
[00:09:23.476 --> 00:09:25.618]  And the entire leftist to globalist media
[00:09:27.421 --> 00:09:38.869]  decries India taking back roughly 20% of their nation that was taken by Islamists from them with the UN's backing.
[00:09:38.869 --> 00:09:42.132]  All of Pakistan was once India.
[00:09:42.132 --> 00:09:48.937]  India once stretched all the way to where Iran is today and then into the middle of China.
[00:09:48.937 --> 00:09:50.758]  But it's been taken.
[00:09:50.758 --> 00:09:52.860]  And the Communist Chinese have invaded
[00:09:54.246 --> 00:09:59.690]  With paramilitary playing close people, they've been aiding the Islamists and working with Pakistan.
[00:09:59.690 --> 00:10:16.823]  And Modi has been telling them, since he got into office, that they better stop or he's going to stop letting it be an autonomous zone and is going to invade.
[00:10:16.823 --> 00:10:23.849]  Local governments will still be in control there, but Indian citizens will be allowed to move there.
[00:10:25.114 --> 00:10:27.596]  You know why that's important?
[00:10:27.596 --> 00:10:46.191]  There are millions and millions and millions and millions of Indians who are Hindus or who are Buddhist or who are Christians who were driven out of Kashmir in the last 70 years.
[00:10:46.191 --> 00:10:53.037]  By a strange twist of fate, yesterday I was with my wife shopping
[00:10:56.300 --> 00:11:07.169]  Replacing something that she lost and the man helping us was a gentleman from Kashmir.
[00:11:07.169 --> 00:11:14.615]  Basically a refugee from Kashmir and we talked about 20 minutes about the situation.
[00:11:14.615 --> 00:11:25.864]  So you think about that, the Muslims made India make a deal where people that aren't Muslims can't move even if they lived there previously to Kashmir.
[00:11:29.087 --> 00:11:30.188]  But see, that's how it works.
[00:11:30.188 --> 00:11:39.315]  Once the muzzles become a majority, they say, hey, hit the road, Jack, and don't you come back no more, no more, no more, no more.
[00:11:39.315 --> 00:11:46.680]  Hit the road, Jack, and don't you come back no more, no more, no more.
[00:11:46.680 --> 00:11:58.369]  And so CNN, the Associated Press, and all of them are, oh, Indian, Hindu, extremist, supremacist, nationalist,
[00:12:00.020 --> 00:12:03.221]  Have gone into Kashmir.
[00:12:03.221 --> 00:12:06.363]  And it could cause world war.
[00:12:06.363 --> 00:12:07.803]  The most dangerous place in the world.
[00:12:07.803 --> 00:12:10.044]  The flashpoint.
[00:12:10.044 --> 00:12:17.808]  Now again, notice this all started Monday when China devalued their currency that also screws over India.
[00:12:17.808 --> 00:12:22.290]  And China is taking about 30% of the country without asking.
[00:12:22.290 --> 00:12:25.451]  They were never even in the deal!
[00:12:25.451 --> 00:12:26.592]  The autonomous UN 1949 original deal 1947.
[00:12:31.522 --> 00:12:37.364]  And now, suicide bombers every week are blowing people up at military bases.
[00:12:37.364 --> 00:12:42.506]  They're driving trucks into military bases all over India.
[00:12:42.506 --> 00:12:53.571]  And Modi said, listen, I know the Khani Network and all you guys are behind it, so we're going to send in, the word is, the real word is, a half a million troops.
[00:12:53.571 --> 00:12:55.831]  That's the numbers I've got from inside sources.
[00:12:55.831 --> 00:12:57.012]  A half a million.
[00:13:00.430 --> 00:13:06.693]  Or roughly 40% of India's military has rotated into Kashmir.
[00:13:06.693 --> 00:13:08.714]  So yeah, this is the stuff World War is made of.
[00:13:08.714 --> 00:13:11.156]  So there's a lot of other incredible breaking news.
[00:13:11.156 --> 00:13:15.678]  But I kind of obsessed on this for three, four hours yesterday, because it is a big deal.
[00:13:15.678 --> 00:13:21.021]  And obviously any of our military listeners or folks that are into history know how serious this is.
[00:13:21.021 --> 00:13:26.344]  But I'm going to suspend coverage of it until
[00:13:30.703 --> 00:13:35.465]  Later in the second hour, because I really want to be able to cover all the other big stuff that's been breaking, and take your calls.
[00:13:35.465 --> 00:13:38.566]  But nothing is as big as this.
[00:13:38.566 --> 00:13:56.252]  And it all ties in to the proxy war, World War IV that started, with China devaluing the currency, with the economic warfare going on, and with Trump increasing the tariffs another $300 billion on top of the other $300 billion.
[00:13:56.252 --> 00:13:58.473]  China, again, was given a one-sided deal.
[00:14:00.137 --> 00:14:18.374]  Allowing all of this, and there's another very important paper out today that I'll be hitting next hour from the National Endowment of Democracy, the National Endowment of Democracy, it's really a think tank CIA group, is a US non-profit soft power organization.
[00:14:18.374 --> 00:14:25.400]  And then it just goes into how they are trying to establish a peaceful world government.
[00:14:27.489 --> 00:14:31.711]  And the reason this is so important is this is the establishment.
[00:14:31.711 --> 00:14:37.194]  And you read their testimony before the House Permanent Select Committee on Intelligence.
[00:14:40.006 --> 00:14:50.392]  It is word for word, word for word, what I've been telling you about China for at least 15 years that I've been hot on the China issue.
[00:14:50.392 --> 00:15:00.878]  That they've infiltrated the media, the colleges, the high schools, that they're buying off the reporters and that they're the ones funding all the social warfare breakdown.
[00:15:00.878 --> 00:15:06.522]  Yeah, when you see people saying the President's a white supremacist and that he's directly responsible,
[00:15:07.415 --> 00:15:10.256]  For the deaths in El Paso?
[00:15:10.256 --> 00:15:12.558]  And that he better not show his face there?
[00:15:12.558 --> 00:15:19.121]  Those people are getting money from companies that are multinational, that are Chi-Com owned.
[00:15:19.121 --> 00:15:27.665]  And the Chi-Coms have a term they use called sharp power.
[00:15:27.665 --> 00:15:32.008]  And that's a nice word for absolute criminal mafia activity and
[00:15:34.536 --> 00:15:40.739]  No holds bar warfare, economically, culturally, and this whole thing breaks it down.
[00:15:40.739 --> 00:15:45.322]  So when I tell you the Democrats are CHICOM operatives, they are.
[00:15:45.322 --> 00:15:47.723]  Now let that sink in.
[00:15:47.723 --> 00:15:55.327]  That's why they're distracting with this Russia stuff, that I'll tell you, Russia can't tie its shoelaces, man.
[00:15:55.327 --> 00:15:58.389]  Russia is teetering on the verge of having the globalists overthrow it.
[00:15:59.468 --> 00:16:00.689]  Hi, I'm Dan Pilla.
[00:16:00.689 --> 00:16:04.611]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[00:16:04.611 --> 00:16:06.152]  I sued the IRS and won.
[00:16:06.152 --> 00:16:09.114]  I beat the IRS then, and I've been beating them ever since.
[00:16:09.114 --> 00:16:14.297]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[00:16:14.657 --> 00:16:15.858]  I can help you, too.
[00:16:15.858 --> 00:16:18.780]  If you owe taxes you can't pay, don't wait another day.
[00:16:18.780 --> 00:16:21.021]  There's no such thing as a hopeless tax case.
[00:16:21.021 --> 00:16:25.464]  Call 800-34-NO-TAX or go to my website, DanPilla.com.
[00:16:25.464 --> 00:16:27.145]  That's DanPilla.com.
[00:16:27.145 --> 00:16:29.166]  DanPilla.com.
[00:16:29.166 --> 00:16:40.173]  Attention GCN self-reliance listeners, if you've ever wanted an emergency solar survival backup system but were waiting for prices too crazy to pass up, this will be the most important message you'll ever hear.
[00:16:40.333 --> 00:16:49.659]  Bill Hyde here, and I want to tell you about a huge sale with historically low prices on our PPX Microgrid system that's going to let you produce an endless supply of electricity off the grid.
[00:16:49.659 --> 00:16:54.943]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[00:16:54.943 --> 00:17:07.131]  Because of the flooding, we've had to move a lot of our inventory to a temporary location, and rather than move it back to the warehouse, we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[00:17:07.131 --> 00:17:08.392]  So here's what you should do right now.
[00:17:08.392 --> 00:17:10.333]  Check out the PPX Microgrid system.
[00:17:10.513 --> 00:17:11.113]  That's right.
[00:17:28.484 --> 00:17:31.125]  Hunters, anglers, campers and survivalists.
[00:17:31.125 --> 00:17:32.226]  Get back to nature.
[00:17:32.226 --> 00:17:39.530]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[00:17:39.530 --> 00:17:42.952]  Slingbow products are compact and models start from just $17.98.
[00:17:42.952 --> 00:17:46.534]  They're perfect for your bug out bag or storing in your vehicle.
[00:17:46.534 --> 00:17:50.696]  Give yourself and your loved ones the excitement and tradition of slingbow.
[00:17:50.696 --> 00:17:55.258]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:17:55.258 --> 00:17:57.940]  Feel the thrill only at slingbow.com.
[00:18:00.384 --> 00:18:01.705]  Let's talk to Marcus in New York.
[00:18:01.705 --> 00:18:02.485]  Marcus, you're on the air.
[00:18:02.485 --> 00:18:03.066]  Thanks for holding.
[00:18:03.066 --> 00:18:03.586]  Hey, Alex.
[00:18:03.586 --> 00:18:06.428]  Yeah, I just want to say, your show is a breath of fresh air.
[00:18:06.428 --> 00:18:12.532]  I talk to a lot of people here out in New York City, and one thing I can tell you is that almost nobody agrees with these wars.
[00:18:12.532 --> 00:18:21.338]  I think that the neocons are trying desperately to get Trump to go to a war because they know that that's the only way that they could defeat him in the eyes of the public, the approaching 2020.
[00:18:21.338 --> 00:18:22.499]  That's it.
[00:18:22.499 --> 00:18:25.140]  I mean, if Trump buys into this, it'll be the end of his presidency.
[00:18:25.140 --> 00:18:28.002]  It's the only way I think he can be defeated other than assassinating him.
[00:18:28.002 --> 00:18:29.283]  It's a time to be praying, my friend.
[00:18:29.443 --> 00:18:30.203]  I agree entirely.
[00:18:30.203 --> 00:18:35.646]  And the last thing I just want to say, Alex, is I know they're trying to shut you down, but the reinforcements have arrived, man.
[00:18:35.646 --> 00:18:38.427]  I would love to see you on air until you're 80 years old.
[00:18:38.427 --> 00:18:40.487]  I would love to see what you're talking about when you're 80.
[00:18:40.487 --> 00:18:49.751]  But if they do shut you down, know you've gone into this war, you've won a lot of battles, and there are a lot of people like myself and many others who are going to continue.
[00:18:49.751 --> 00:18:51.652]  We're going to keep fighting in the info war.
[00:18:51.652 --> 00:18:58.135]  And even if something does happen to you or your show, know for a fact that you've gotten a lot of people fired up for liberty.
[00:18:58.135 --> 00:18:59.075]  Thank you, sir, for calling.
[00:19:00.319 --> 00:19:08.527]  Before I started working at InfoWars, I was not only a fan of Alex Jones and InfoWars.com, but also the products at InfoWarsStore.com.
[00:19:08.527 --> 00:19:15.594]  And there's one product that's offered at InfoWarsStore.com that is the elite of the supplements, and that's DNA Force Plus.
[00:19:15.874 --> 00:19:19.797]  Now I remember when Alex first started talking about this with some of his special guests.
[00:19:19.797 --> 00:19:23.661]  Telomeres and telomere support with your DNA.
[00:19:23.661 --> 00:19:32.088]  So I started to look into the science and what telomeres were and how it can improve your health and longevity when you protect your telomeres.
[00:19:32.088 --> 00:19:34.210]  So I started looking into DNA Force Plus but
[00:19:34.730 --> 00:19:35.490]  It's expensive.
[00:19:35.490 --> 00:19:35.810]  Why?
[00:19:35.810 --> 00:19:38.592]  Because it is an elite supplement.
[00:19:38.592 --> 00:19:45.875]  And then I started seeing other competitors coming up with competitive supplements for telomere support, and they came and they went.
[00:19:45.875 --> 00:19:48.916]  But DNA Force Plus is still there.
[00:19:48.916 --> 00:19:50.597]  It is the elite supplement.
[00:19:50.597 --> 00:19:54.258]  I get excited when DNA Force Plus is on sale because I know it's expensive.
[00:19:54.258 --> 00:20:00.121]  So you should take advantage of 50% off DNA Force Plus at InfoWarsTore.com.
[00:20:02.839 --> 00:20:21.594]  You're listening to the Alex Jones Show!
[00:20:21.594 --> 00:20:23.916]  Welcome back, I'm Alex Jones, your host.
[00:20:23.916 --> 00:20:29.120]  India is now in a proxy war with the United States against China, as China threatens to invade
[00:20:30.222 --> 00:20:32.983]  Taiwan is invading with paramilitary forces.
[00:20:32.983 --> 00:20:36.145]  Hong Kong.
[00:20:36.145 --> 00:20:46.190]  We have the deep state here openly trying to trigger an open civil war and they're actually starting to get some traction.
[00:20:46.190 --> 00:20:52.254]  It's now emerged that the shooter in Ohio was basically responding to what he thought was a right-wing attack in
[00:20:53.416 --> 00:20:59.760]  El Paso and so a avowed devil worshipper and a worshipper of Antifa and the rape of women.
[00:20:59.760 --> 00:21:06.943]  He actually was in a cult that had a rock band that was into the direct rape of women and torture of women.
[00:21:06.943 --> 00:21:08.284]  He loved Bernie Sanders.
[00:21:08.284 --> 00:21:12.406]  This is the standard meth-head, woman-hating demon we've described for you.
[00:21:12.406 --> 00:21:13.007]  He was an incel.
[00:21:14.218 --> 00:21:15.519]  Incel demon.
[00:21:15.519 --> 00:21:19.622]  And so he went out in a blaze of blood and death, killing his own sister.
[00:21:19.622 --> 00:21:20.662]  And now it's our fault.
[00:21:20.662 --> 00:21:25.365]  We've got to turn our guns in so this guy can come kill us, or people like him.
[00:21:25.365 --> 00:21:29.088]  The same spirit just jumps out at him and to somebody else and goes and has some fun.
[00:21:29.088 --> 00:21:31.149]  So we've got that all coming up.
[00:21:31.149 --> 00:21:38.894]  We've got Boy Scouts have a pedophile epidemic, MSM reports, and are hiding hundreds in its ranks.
[00:21:38.894 --> 00:21:39.955]  They're not hiding anything.
[00:21:39.955 --> 00:21:42.636]  They hand out the condoms and tell people to have sex with five-year-olds.
[00:21:42.636 --> 00:21:43.157]  That's official.
[00:21:43.937 --> 00:21:58.302]  So, I was on an airplane with one of the Boy Scouts of America leaders, and I guess he didn't know who I was, and he was talking on the phone when we landed about how they were going to cover it up.
[00:21:58.302 --> 00:21:59.203]  I didn't even say anything.
[00:21:59.203 --> 00:22:01.663]  But, sorry, tomorrow's news today.
[00:22:01.663 --> 00:22:05.165]  Oh, and don't forget, we've got all these other shows that are tomorrow's news today.
[00:22:06.158 --> 00:22:09.339]  We've got Owen Schroyer, weekdays, 3 p.m.
[00:22:09.339 --> 00:22:10.019]  with The War Room.
[00:22:10.019 --> 00:22:12.439]  We've got David Knight, weekday mornings, 8 a.m.
[00:22:12.439 --> 00:22:14.619]  with The David Knight Show, and so much more.
[00:22:14.619 --> 00:22:20.020]  Also, the Sunday Show, 4 to 6 p.m., and there are those times for you on screen.
[00:22:20.020 --> 00:22:25.201]  Infowars.com forward slash show.
[00:22:25.201 --> 00:22:28.922]  Let me make a few announcements here in this shorter segment.
[00:22:28.922 --> 00:22:32.663]  I told you that we were going to be suing folks, and I'm not happy about that.
[00:22:32.663 --> 00:22:33.403]  It takes money.
[00:22:33.403 --> 00:22:34.903]  We're not going to file fake lawsuits.
[00:22:35.831 --> 00:22:42.336]  They spent over $2 million trying to get $15,000 from us for the Peppy the Frog situation.
[00:22:42.336 --> 00:22:50.123]  The judge basically ordered them to settle and told us, too, if you go to trial, it's not going to go well.
[00:22:50.123 --> 00:22:53.485]  So we said, okay, when the judge tells you, that will do it.
[00:22:53.485 --> 00:22:56.608]  So they got $15,000 for $2 million.
[00:22:56.608 --> 00:22:57.989]  That's how we operate.
[00:22:57.989 --> 00:22:59.030]  And I spent $100,000 of your money fighting.
[00:23:02.423 --> 00:23:04.183]  So I try to be judicious about all this.
[00:23:04.183 --> 00:23:06.064]  I work as hard as I can to keep this place afloat.
[00:23:06.064 --> 00:23:09.204]  But we've defeated over 30 plus of the lawsuits that are filed.
[00:23:09.204 --> 00:23:12.285]  We've defeated over 20 of the 30.
[00:23:12.285 --> 00:23:18.826]  And the Supreme Court of Connecticut did a public interest event.
[00:23:18.826 --> 00:23:21.787]  These are like one out of 5,000 or more, I'm told.
[00:23:21.787 --> 00:23:27.108]  Where they came in, stayed the persecution I'm going through in New Haven, Connecticut.
[00:23:27.108 --> 00:23:28.228]  They're in skull and bones country.
[00:23:28.228 --> 00:23:30.889]  I mean, the tomb is right down the road.
[00:23:32.739 --> 00:23:34.780]  One of the big Illuminati secret societies.
[00:23:34.780 --> 00:23:36.981]  And the Supreme Court came in and said, this is unprecedented.
[00:23:36.981 --> 00:23:43.604]  We're going to have hearings on this, on what you're doing to Mr. Jones, because it's just incredible.
[00:23:43.604 --> 00:23:47.786]  I mean, the judge will say stuff like, we know you've got marketing and made money off Sandy Hook.
[00:23:47.786 --> 00:23:49.787]  And we go, there is no marketing.
[00:23:49.787 --> 00:23:51.828]  And they go, sanctions!
[00:23:51.828 --> 00:23:53.109]  We know!
[00:23:53.109 --> 00:23:56.630]  What, because Blumenthal and his sons say?
[00:23:56.630 --> 00:23:57.451]  Our listeners know.
[00:23:57.451 --> 00:23:58.791]  We've hardly ever talked about it.
[00:23:58.791 --> 00:23:59.592]  I can't stand it!
[00:24:00.680 --> 00:24:04.963]  Google Analytics shows 0.2 coverage of it.
[00:24:04.963 --> 00:24:09.626]  And that's with the media attacking me, being forced to cover it.
[00:24:09.626 --> 00:24:11.727]  But I digress.
[00:24:11.727 --> 00:24:17.170]  I knew a month before Barnes had intel that the Covington Kid suits were going to be thrown out.
[00:24:17.170 --> 00:24:20.833]  And I'm not going to say what he told me off record, but he was dead on.
[00:24:20.833 --> 00:24:23.755]  It was thrown directly out.
[00:24:23.755 --> 00:24:28.758]  And that's why he was waiting for it to be thrown out until he filed his.
[00:24:29.718 --> 00:24:32.160]  You notice he filed that last week.
[00:24:32.160 --> 00:24:33.662]  There's more about to be filed.
[00:24:33.662 --> 00:24:34.963]  A bunch.
[00:24:34.963 --> 00:24:36.264]  And it's being worked on right now.
[00:24:36.264 --> 00:24:39.327]  I've got 10 lawsuits to choose from.
[00:24:39.327 --> 00:24:48.796]  That's what I've been doing in my extra time is looking at 10 lawsuits with Barnes and which ones we're going to pull the trigger on first.
[00:24:48.796 --> 00:24:49.597]  We have to do this.
[00:24:54.738 --> 00:24:58.981]  You know, the CIA calls up and they say, well, don't sue this group.
[00:24:58.981 --> 00:24:59.922]  We're going to fix it.
[00:24:59.922 --> 00:25:02.263]  Okay, we'll see if you're going to fix it.
[00:25:02.263 --> 00:25:06.967]  The point is, is that I'm not going to sit here and take this crap anymore.
[00:25:06.967 --> 00:25:13.171]  From G2 in Boston or any of these other people, we've got all the dirt on you.
[00:25:13.171 --> 00:25:18.435]  And I'm not going to sit here and be deplatformed and unpersoned like the Nazis did to the Jews.
[00:25:18.435 --> 00:25:19.996]  I am not going to take it lying down.
[00:25:19.996 --> 00:25:20.997]  So get that through your head.
[00:25:22.042 --> 00:25:25.823]  So I've got 10 groups we're looking to sue.
[00:25:25.823 --> 00:25:29.204]  And Barnes with his lawyers are going to do it at cost for the filings and things.
[00:25:29.204 --> 00:25:34.265]  Once you get into depositions and all that, it's astronomical the amount of money.
[00:25:34.265 --> 00:25:37.386]  So we're a year behind launching new shows.
[00:25:37.386 --> 00:25:40.066]  We're a couple months behind filing the lawsuits we told you we were going to file.
[00:25:40.066 --> 00:25:47.788]  But we're going to do everything we said that we are going to do.
[00:25:47.788 --> 00:25:51.469]  Because I don't know how this is going to end, but they started the fight.
[00:25:52.517 --> 00:25:56.359]  They want to fight, they better believe they got one.
[00:25:56.359 --> 00:25:57.499]  It's all on God.
[00:25:57.499 --> 00:26:00.320]  I give it all to God, which really means you.
[00:26:00.320 --> 00:26:01.521]  God works through you.
[00:26:01.521 --> 00:26:02.881]  God works in mysterious ways.
[00:26:02.881 --> 00:26:07.243]  I'm going to cover all the news when we come back, but we're fighting hard here, folks.
[00:26:07.243 --> 00:26:15.246]  Our secret weapon is you, the listeners, prayer, this great crew, and people like Matt Drudge and others that aren't cowards and haven't turned their back on us.
[00:26:17.927 --> 00:26:21.710]  And you really find out who the men are from the boys when things get rough.
