[00:00:09.739 --> 00:00:11.180]  You want answers?
[00:01:50.327 --> 00:02:10.844]  But now we have Judge Napolitano, who has spoken to William Binney, and to other sources, and we have a video from him that we're going to play, saying that the intelligence community is actually very fearful of Hillary Clinton, not just resentful of the fact that she's betrayed national security, resentful of the fact that she broke the law with multiple felonies and got away with it, but they're very afraid.
[00:02:10.844 --> 00:02:16.589]  As a matter of fact, he said he believes, and others in the intelligence community believe, that people lost their lives
[00:02:17.282 --> 00:02:20.806]  Because of information that was exposed in that.
[00:02:20.806 --> 00:02:21.667]  So that is developing.
[00:02:21.667 --> 00:02:25.612]  We're also going to be talking about the attacks on Donald Trump.
[00:02:25.612 --> 00:02:31.698]  You know, we've had Barack Obama as well as Francois Hollande talk about how Trump is unfit.
[00:02:32.279 --> 00:02:37.726]  These guys are poster children for unfit presidents.
[00:02:37.726 --> 00:02:40.789]  I mean, it's absolutely amazing that these two guys do this.
[00:02:40.789 --> 00:02:51.702]  Of course, they're trying to deflect criticism away from their failed regimes, but there's another tact that we're also going to talk about, and that is something that's been developing ever since we had John Allen.
[00:02:52.703 --> 00:02:54.964]  A guy who has a lot in common, actually, with Hillary Clinton.
[00:02:54.964 --> 00:02:57.505]  You know, he has had an email scandal in his past.
[00:02:57.505 --> 00:03:00.626]  He's had sexual misconduct scandals in his past.
[00:03:00.626 --> 00:03:03.106]  He's enabled ISIS.
[00:03:03.106 --> 00:03:05.967]  He's got a lot to offer a Clinton administration.
[00:03:05.967 --> 00:03:07.428]  He'd be a great fit for them.
[00:03:07.428 --> 00:03:14.890]  Well, this guy who spoke at the DNC prior to Hillary Clinton is now floating the idea, along with others in the military,
[00:03:15.450 --> 00:03:18.152]  That Donald Trump can't be trusted with nuclear weapons.
[00:03:18.152 --> 00:03:23.195]  We're going to tell you why Hillary Clinton can't be trusted with presidency beyond national security.
[00:03:23.195 --> 00:03:28.237]  We're going to look not only at what's going on, and we've talked a lot about Benghazi.
[00:03:28.237 --> 00:03:29.938]  Nobody has really talked too much.
[00:03:29.938 --> 00:03:31.499]  We covered it on the nightly news last night.
[00:03:31.499 --> 00:03:37.703]  Nobody's really talked too much, however, about why they overthrew Qaddafi in Libya.
[00:03:38.817 --> 00:03:39.918]  Here's a hint.
[00:03:39.918 --> 00:03:42.079]  It has to do with the banks.
[00:03:42.079 --> 00:03:44.601]  It has to do with the petrodollar.
[00:03:44.601 --> 00:03:46.302]  That's essentially what happened there.
[00:03:46.302 --> 00:03:55.188]  And we're seeing a replay of this being wound up down in Venezuela as they're going to kind of a Chairman Mao agricultural revolution.
[00:03:55.188 --> 00:03:56.549]  Remember when Chairman Mao
[00:03:57.209 --> 00:03:57.729]  I don't know.
[00:04:16.314 --> 00:04:20.397]  So we're going to talk about that as well as different aspects of the rigged election.
[00:04:20.397 --> 00:04:23.359]  It's being dismissed as a conspiracy theory.
[00:04:23.359 --> 00:04:29.023]  At the same time they're trying to paint Donald Trump in the same way that they did Barry Goldwater.
[00:04:29.023 --> 00:04:30.224]  Remember that short
[00:04:31.132 --> 00:04:41.374]  Commercial that showed a countdown, the daisy commercial, where they had a child plucking daisies, and then they had the 10-9-8 in the background and a nuclear explosion.
[00:04:41.374 --> 00:04:43.314]  They only ran that once.
[00:04:43.314 --> 00:04:46.635]  But the media echoed that over and over again.
[00:04:46.635 --> 00:04:51.716]  As we've seen with these attacks by Khan and others, the media will do it for you.
[00:04:51.716 --> 00:04:53.056]  That's what they're trying to do with Donald Trump.
[00:04:53.056 --> 00:04:53.537]  Stay with us.
[00:04:53.537 --> 00:04:55.497]  Be right back with Paul Joseph Watson from London.
[00:05:00.154 --> 00:05:06.002]  So what do we know about Khazir Khan, that Muslim gold star father the Democrats have rolled out to try and stump Trump?
[00:05:06.002 --> 00:05:14.834]  Well, as Breitbart News and others have reported, his now-deleted website proves that he financially benefits from unfettered, pay-to-play Muslim migration into America.
[00:05:15.094 --> 00:05:17.795]  But remember when he whipped out his pocket constitution?
[00:05:17.795 --> 00:05:25.538]  Well, it turns out that Khan has actually published papers supporting the supremacy of Islamic law over man-made Western law.
[00:05:25.538 --> 00:05:32.281]  Breitbart reports that in 1983, for example, Khan wrote a glowing review of a book, Human Rights in Islam.
[00:05:32.281 --> 00:05:44.026]  Khan speaks admiringly of the interpretation of human rights in the book, even though it includes the right to kill and mutilate those who violate Islamic laws, and even the right of men to beat wives who act unseemly.
[00:05:44.306 --> 00:05:53.610]  And in a separate academic paper, Juristic Classification of Islamic Law, Khan argues that all other judicial works must always be subordinated to the Sharia.
[00:05:53.610 --> 00:05:57.711]  So just because he's read his pocket constitution, doesn't mean he agrees with it.
[00:05:57.711 --> 00:05:59.592]  Leanne McAdoo for InfoWars.com
[00:05:59.992 --> 00:06:06.534]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[00:06:06.534 --> 00:06:09.755]  Dr. Grip, it took years for you to develop DNA Force for us.
[00:06:09.755 --> 00:06:15.317]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[00:06:15.317 --> 00:06:21.459]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[00:06:21.459 --> 00:06:24.720]  Telomeres are the little cups on the end of our chromosomes.
[00:06:24.720 --> 00:06:26.180]  And when it runs out, you start dying.
[00:06:26.380 --> 00:06:30.703]  We chose the PQQ because it has over 175 different clinical trials.
[00:06:30.703 --> 00:06:33.645]  It's one of the most effective substances in the world.
[00:06:33.645 --> 00:06:35.306]  It works like an antioxidant.
[00:06:35.306 --> 00:06:38.748]  It works to repair nerve growth factor.
[00:06:38.748 --> 00:06:41.350]  So this is a formula to deliver the maximum amount.
[00:06:41.350 --> 00:06:42.411]  It's in powder form.
[00:06:42.411 --> 00:06:45.293]  We have so many five-star reviews.
[00:06:45.293 --> 00:06:46.013]  I take this.
[00:06:46.013 --> 00:06:47.814]  This is the product that I take.
[00:06:47.814 --> 00:06:49.796]  Infowarslife.com and the profit we make.
[00:06:50.597 --> 00:06:51.399]  We fight the Globals.
[00:06:51.399 --> 00:06:52.561]  We fight the New World Order.
[00:06:52.561 --> 00:06:56.731]  Secure your DNA Force today at Infowarslife.com or call toll free 888-253-3139.
[00:07:00.118 --> 00:07:04.080]  Secret 12, InfoWarsLife's vitamin B12 formulation.
[00:07:04.080 --> 00:07:10.384]  Most forms of vitamin B12 are highly processed and synthetic and could not be properly absorbed by the body.
[00:07:10.384 --> 00:07:17.668]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[00:07:17.668 --> 00:07:26.473]  InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfected process.
[00:07:26.773 --> 00:07:32.957]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[00:07:32.957 --> 00:07:37.780]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:07:37.780 --> 00:07:41.383]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:07:41.383 --> 00:07:43.264]  No needles, no injections.
[00:07:43.264 --> 00:07:44.925]  Don't take my word for it.
[00:07:44.925 --> 00:07:46.106]  Try it for yourself.
[00:07:46.106 --> 00:07:48.428]  Discover the secret, Secret 12.
[00:07:48.428 --> 00:07:53.611]  Secure your revolutionary Secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:07:56.673 --> 00:08:09.602]  InfoWars Life Secret 12.
[00:08:09.602 --> 00:08:12.283]  Waging war on corruption.
[00:08:12.283 --> 00:08:17.507]  It's Alex Jones coming to you live from the front lines of the InfoWars.
[00:08:21.417 --> 00:08:24.499]  Welcome back to the Alex Jones Show on this Wednesday, August 3rd, 2016.
[00:08:24.499 --> 00:08:27.101]  I'm David Knight, here in our studios in Austin.
[00:08:27.101 --> 00:08:32.726]  We're going to be going to Paul Joseph Watson in London real quickly, an update of what we're going to be looking at later in the program.
[00:08:32.726 --> 00:08:36.549]  We're going to be looking in detail at rigged elections.
[00:08:36.549 --> 00:08:38.290]  How are they doing it in America?
[00:08:38.290 --> 00:08:41.693]  Of course, Donald Trump says, hey, you're going to have people here voting up to ten times.
[00:08:42.333 --> 00:08:47.302]  And of course there's no reason they can't do that if you don't have any kind of voter ID.
[00:08:47.302 --> 00:08:49.525]  So we're going to talk about why he would bring that up.
[00:08:49.525 --> 00:08:52.931]  It's related, I think, to a recent North Carolina
[00:08:53.672 --> 00:08:54.533]  Court decision.
[00:08:54.533 --> 00:08:56.854]  They said, are you going to need to have a photo ID?
[00:08:56.854 --> 00:08:58.155]  I've spoken about this before.
[00:08:58.155 --> 00:09:00.477]  I have direct experience of this.
[00:09:00.477 --> 00:09:02.098]  We used to live in North Carolina.
[00:09:02.098 --> 00:09:06.621]  I have a friend of my brother-in-law who actually had that happen, who went to vote.
[00:09:06.621 --> 00:09:10.904]  He was told that he had already voted because all you have to do is give them a name and an address.
[00:09:10.904 --> 00:09:23.212]  You don't have to prove your identity in any way, like you do when you cash a check at the grocery store, or when you fly, or when you do just about any other thing interacting with the government, especially they always check your ID.
[00:09:23.832 --> 00:09:35.996]  So they don't check your ID, they said they even overturned a lower court decision as well as the will of the people in North Carolina in a recent decision by federal court that had three judges on it.
[00:09:35.996 --> 00:09:38.477]  Two appointed by Obama, one by Clinton.
[00:09:39.247 --> 00:09:42.648]  And they said, no, no, no, this is all about racism.
[00:09:42.648 --> 00:09:45.190]  We can't have any ID.
[00:09:45.190 --> 00:09:51.212]  So I guess maybe the Democrat National Convention shouldn't have had any picture IDs for all of us.
[00:09:51.212 --> 00:10:00.936]  They shouldn't have been checking our identity at each and every level as we went through the various blockades going into that venue.
[00:10:00.936 --> 00:10:02.797]  We're also going to talk about Paul Ryan.
[00:10:03.484 --> 00:10:04.844]  Or as I call him, Paul Ryan-o.
[00:10:04.844 --> 00:10:07.265]  He's got a primary coming up this next Tuesday.
[00:10:07.265 --> 00:10:08.705]  And folks, listen.
[00:10:08.705 --> 00:10:22.168]  If you don't like Paul Ryan's globalism, if you don't like his open borders, his support of the Trans-Pacific Partnership, this is an opportunity to get rid of the guy because this primary is an open primary, as I understand.
[00:10:22.168 --> 00:10:24.649]  In Wisconsin, I believe you can vote.
[00:10:24.649 --> 00:10:27.109]  I've looked this up on Ballotpedia.
[00:10:27.109 --> 00:10:29.249]  Verify this if you live in Wisconsin.
[00:10:29.249 --> 00:10:30.930]  But if you are a Democrat,
[00:10:31.960 --> 00:10:37.521]  Here's a way to make a really big statement about TPP.
[00:10:37.521 --> 00:10:42.402]  His opponent, Paul Naylan, is very adamant that he is against TPP.
[00:10:42.402 --> 00:10:49.024]  He's pointed out that if Trump wins, and we have a chance of shutting down the TPP, and that's the only way that we're going to shut it down.
[00:10:49.024 --> 00:10:53.785]  He is the only candidate that has a chance of winning who is going to shut this down.
[00:10:54.765 --> 00:10:59.669]  Even some of the minor candidates, like the Libertarian candidate, love it.
[00:10:59.669 --> 00:11:00.269]  Absolutely.
[00:11:00.269 --> 00:11:02.971]  They're not trying to hide their admiration for TPP.
[00:11:02.971 --> 00:11:09.896]  So if you want to stop this, here's a way to shut down a high-profile advocate of globalism.
[00:11:10.897 --> 00:11:16.200]  And at the same time, you're not really worried about the power that a new congressman is going to have.
[00:11:16.200 --> 00:11:18.401]  So, show up in Wisconsin and vote for this.
[00:11:18.401 --> 00:11:31.008]  Now, I want to go to Paul Joseph Watson, because Paul, we've had Barack Obama, as well as Francois Hollande in the last day, talking about how unfit for office Donald Trump is.
[00:11:31.008 --> 00:11:39.012]  I mean, that's about the most ironic thing I can imagine, to see those two losers talking about how Trump is not fit for office.
[00:11:40.885 --> 00:11:41.986]  I mean, it's absolutely, mate.
[00:11:41.986 --> 00:11:46.308]  You've got Hollande's 90% disapproval rate.
[00:11:46.308 --> 00:11:48.730]  He's absolutely despised in France.
[00:11:48.730 --> 00:11:50.691]  He's wrecked the economy.
[00:11:50.691 --> 00:11:52.672]  I mean, I'm here in France now.
[00:11:52.672 --> 00:11:54.393]  You know, the neighbours have moved out.
[00:11:54.393 --> 00:11:56.034]  They've lost their business.
[00:11:56.034 --> 00:11:59.256]  You go to French towns, you've got businesses closing down.
[00:11:59.256 --> 00:12:00.176]  He's a socialist.
[00:12:00.176 --> 00:12:01.117]  He's wrecked the economy.
[00:12:01.977 --> 00:12:04.699]  Again, he's completely capitulated to terrorism.
[00:12:04.699 --> 00:12:09.243]  You've got his Prime Minister saying French citizens will just have to live with terrorism.
[00:12:09.243 --> 00:12:10.504]  Everybody despises him.
[00:12:10.504 --> 00:12:12.426]  He's going to be voted out.
[00:12:12.426 --> 00:12:14.828]  You mentioned that 90%, Paul.
[00:12:14.828 --> 00:12:16.849]  That was back on July 5th.
[00:12:16.849 --> 00:12:21.133]  That was like 10 days before the massacre with the truck in Nice.
[00:12:21.133 --> 00:12:26.818]  And then after that you had the priest who had his throat slit in the French church.
[00:12:27.498 --> 00:12:31.262]  And we're also told, as you just mentioned, that it's the new normal.
[00:12:31.262 --> 00:12:32.364]  Just get used to it.
[00:12:32.364 --> 00:12:38.170]  And then they had the revelation that he's spending $11,000 a year to get his hair done.
[00:12:38.170 --> 00:12:41.634]  I mean, this is like Marie Antoinette, you know?
[00:12:41.634 --> 00:12:43.016]  The kind of levels of hypocrisy.
[00:12:44.110 --> 00:12:49.734]  I mean let's, before we get on to Trump, let's talk about what's happening in France because you raised it.
[00:12:49.734 --> 00:13:02.263]  Today, you know, barely two weeks, or a week in fact, about ten days since the priest was executed by Islamists in France, the day after he's buried, we've got Paris
[00:13:03.144 --> 00:13:13.091]  Ordering the riot police to go and drag Christians out of a church in the capital of France because they want to turn it into a parking lot.
[00:13:13.091 --> 00:13:19.716]  So they're dragging priests, they're dragging members of the congregation, they're dragging council members out of a church.
[00:13:19.716 --> 00:13:23.018]  That's their response to what happened last week.
[00:13:23.018 --> 00:13:24.980]  That's a metaphor, isn't it?
[00:13:24.980 --> 00:13:26.461]  That's a metaphor for what's happening all over Europe.
[00:13:27.153 --> 00:13:32.036]  You've got a firebomb bus attack that happened in Paris a week ago.
[00:13:32.036 --> 00:13:36.479]  And in fact, we've got the video if they want to start rolling it at some point.
[00:13:36.479 --> 00:13:42.723]  Muslims, again, in one of these ghetto areas, which are no-go for police, for ambulance, for firemen, they stop a bus.
[00:13:42.723 --> 00:13:45.625]  And I've seen this in Sweden and in other countries.
[00:13:45.625 --> 00:13:51.029]  They drag out these huge, you know, trash recycling bins, park them in the middle of the road.
[00:13:51.029 --> 00:13:52.930]  The bus has to stop.
[00:13:52.930 --> 00:13:56.753]  Then they firebomb the bus while chanting Allah Akbar.
[00:13:57.293 --> 00:14:00.594]  This wasn't reported for a week.
[00:14:00.594 --> 00:14:08.038]  Imagine if, you know, right-wing Christians or whatever had gone out and firebombed a bus and started chanting fascist slogans or whatever.
[00:14:08.038 --> 00:14:10.999]  It would instantly be all over the media.
[00:14:10.999 --> 00:14:13.160]  This happened a week ago in France.
[00:14:13.160 --> 00:14:15.541]  No media coverage whatsoever.
[00:14:16.101 --> 00:14:20.304]  Now, I talked about this, David, on the show last night in the fourth hour.
[00:14:20.304 --> 00:14:21.864]  I'm here in France.
[00:14:21.864 --> 00:14:23.806]  You know, my mother's an English teacher.
[00:14:23.806 --> 00:14:25.226]  We also run a guest house.
[00:14:25.226 --> 00:14:31.250]  We speak to people from all over France, many of them in prominent positions in government, in corporations.
[00:14:32.284 --> 00:14:34.387]  You're not going to believe what one of them told me.
[00:14:34.387 --> 00:14:39.054]  This is somebody who works directly for a mayor in a town in France.
[00:14:39.054 --> 00:14:46.885]  Now he said that this new breed of migrants that are coming in, that are being radicalized by all this ISIS propaganda on the internet,
[00:14:47.546 --> 00:14:48.667]  This is a new breed.
[00:14:48.667 --> 00:14:52.109]  I mean, they had problems with the old breed of Muslim migrants.
[00:14:52.109 --> 00:14:53.369]  You know, they wouldn't integrate.
[00:14:53.369 --> 00:14:56.531]  But generally, they kept themselves to themselves.
[00:14:56.531 --> 00:15:06.497]  Now what's happening, according to this individual who works for the government in France, these Muslim migrants are visiting local council buildings.
[00:15:06.497 --> 00:15:15.002]  They're threatening local government officials that if they're not given jobs, they will kill family members of local government officials.
[00:15:15.422 --> 00:15:15.622]  Wow.
[00:15:15.622 --> 00:15:17.786]  And you say, well, that's horrific.
[00:15:17.786 --> 00:15:22.873]  Obviously they must have immediately called the police, right, and reported this as a terroristic threat.
[00:15:22.873 --> 00:15:24.375]  No.
[00:15:24.375 --> 00:15:30.003]  Muslim migrants who threaten to kill their family members if they're not given jobs were given jobs!
[00:15:30.684 --> 00:15:34.767]  In the local council, you know, things like yard work and gardening.
[00:15:34.767 --> 00:15:39.831]  So they made terroristic threats to kill their family members if they weren't given jobs.
[00:15:39.831 --> 00:15:42.753]  And were then rewarded with jobs.
[00:15:42.753 --> 00:15:46.636]  That's what someone from... who works for the mayor in a town in France told me.
[00:15:47.336 --> 00:15:49.139]  It's absolutely amazing.
[00:15:49.139 --> 00:15:55.570]  The level of capitulation that we see in France, you know, Val saying French people have to live with terrorism.
[00:15:55.570 --> 00:16:01.160]  They're giving terrorists, or would-be terrorists, Islamist jobs in the local government.
[00:16:01.696 --> 00:16:10.504]  And you know, when you look at Francois Hollande and Merkel, they're not talking at all about doing anything to control immigration.
[00:16:10.504 --> 00:16:12.747]  I mean, that's not even in the books.
[00:16:12.747 --> 00:16:21.114]  You know, you've got these massive demonstrations that were held against Merkel this last weekend, 5,000 in Berlin alone, thousands in other cities.
[00:16:22.055 --> 00:16:29.261]  And they're holding up signs talking about how she is the queen of the tractors.
[00:16:29.261 --> 00:16:36.066]  I think it's a reference to a lot of the people that have died in these refrigerated trucks coming in, pointing out that this is not compassion.
[00:16:36.066 --> 00:16:37.708]  And there have been reports, Paul, about...
[00:16:38.328 --> 00:16:50.721]  Individuals who came in these waves, they were recruited, they put up these posters of Merkel in Syria and in Iraq, talking about how she is this queen of mercy, this compassionate mother.
[00:16:50.721 --> 00:16:54.285]  They write that actually on the signs in Arabic underneath her name.
[00:16:55.046 --> 00:17:05.237]  They lure these people in, and then they've talked to some of these people, like going back to last September, they talked to one guy who came in, he was very excited and optimistic about what was going to happen.
[00:17:05.237 --> 00:17:08.922]  They talked to him just a couple of months ago, and he was beyond angry.
[00:17:10.223 --> 00:17:12.106]  Because he felt like he'd been betrayed.
[00:17:12.106 --> 00:17:12.867]  He was brought here.
[00:17:12.867 --> 00:17:14.289]  He was trapped, he felt.
[00:17:14.289 --> 00:17:17.573]  He was given about a dollar and a half a day to live on.
[00:17:17.573 --> 00:17:19.957]  Living in public housing, absolutely no opportunity.
[00:17:19.957 --> 00:17:23.762]  So, everybody on both sides of this issue are upset.
[00:17:23.762 --> 00:17:25.645]  And that's precisely what they want, isn't it?
[00:17:27.358 --> 00:17:27.778]  Exactly.
[00:17:27.778 --> 00:17:34.224]  I mean, with regards to what you were saying, there's another story about an Iraqi, a self-proclaimed Iraqi.
[00:17:34.224 --> 00:17:46.315]  He came into Germany with this promise, as you just mentioned, you know, the land of milk and honey, that he would be given 2,000 euros a month, free housing, you know, a job if necessary.
[00:17:46.315 --> 00:17:48.477]  He came into Germany expecting that.
[00:17:48.477 --> 00:17:49.598]  He was told that.
[00:17:49.598 --> 00:17:53.102]  He arrived in Germany, found that that's not actually what he's going to get given.
[00:17:53.602 --> 00:17:55.383]  So he said, OK, this is terrible.
[00:17:55.383 --> 00:17:57.044]  I'm going to go back to Iraq.
[00:17:57.044 --> 00:17:58.325]  Fair enough.
[00:17:58.325 --> 00:18:03.307]  But no, he can't go back to Iraq because he hasn't got an Iraqi passport.
[00:18:03.307 --> 00:18:06.069]  So they let him into Germany with no passport.
[00:18:06.069 --> 00:18:07.229]  They didn't care.
[00:18:07.229 --> 00:18:09.530]  Now he wants to go back to Iraq.
[00:18:09.530 --> 00:18:15.934]  And he has to wait six months before they process the documents to allow him to go back to Iraq.
[00:18:16.594 --> 00:18:17.996]  Absolutely amazing.
[00:18:17.996 --> 00:18:19.738]  The other thing is with the swimming pools.
[00:18:19.738 --> 00:18:29.809]  We've seen in Germany, you know, we had a story a few days ago about these Islamists going to a swimming pool in Germany chanting Allah Akbar, threatening to exterminate the female swimmers.
[00:18:29.809 --> 00:18:33.733]  Well in France, this is what I was told, which is in a way even more shocking.
[00:18:34.389 --> 00:18:45.458]  The way they want to deal with these Muslim migrants who are harassing women at swimming pools is, wait for it, to give them jobs as pool attendants.
[00:18:45.458 --> 00:18:48.641]  That's what this individual who works for the government was telling me.
[00:18:48.641 --> 00:18:56.487]  So they want to help these migrants integrate and make them not harass women at swimming pools by giving them jobs as lifeguards.
[00:18:56.487 --> 00:19:00.451]  Here's the kicker, most of them can't swim.
[00:19:00.451 --> 00:19:02.953]  So not only are they harassing women at swimming pools,
[00:19:03.813 --> 00:19:08.096]  They're giving them jobs as lifeguards to help integrate them and they can't swim.
[00:19:08.096 --> 00:19:09.657]  Absolutely astounding.
[00:19:09.657 --> 00:19:11.299]  They just can't be that stupid.
[00:19:11.299 --> 00:19:17.683]  We have to understand that this is a deliberate clash of culture that's being engineered here.
[00:19:17.683 --> 00:19:23.868]  Just as the individuals in Germany, I went through and I looked at some German papers and translated them and they were saying,
[00:19:24.528 --> 00:19:34.213]  Who created these slick, glossy, laser-printed signs of Angela Merkel with these Arabic slogans promising people this land of plenty?
[00:19:34.213 --> 00:19:36.415]  Telling them, come to Germany, we'll take care of you.
[00:19:36.415 --> 00:19:37.335]  Who did that?
[00:19:37.335 --> 00:19:38.736]  Who went into Syria?
[00:19:38.736 --> 00:19:39.937]  Who went into Iraq?
[00:19:39.937 --> 00:19:44.739]  Who enticed them to come in and paid for these expensive, slick posters?
[00:19:44.739 --> 00:19:47.080]  This is something that is being engineered.
[00:19:47.080 --> 00:19:49.462]  It's a clash of cultures that's being engineered.
[00:19:49.462 --> 00:19:51.583]  Stay with us, we're going to be right back with Paul Joseph Watson.
[00:19:51.883 --> 00:19:55.209]  And we'll have a special report from Alex Jones coming up real soon at the bottom of the hour.
[00:20:00.273 --> 00:20:05.097]  KatiArmor.com is your one-stop shop for the highest quality body armor, period.
[00:20:05.097 --> 00:20:09.159]  With packages starting at $169.99 and free shipping on every order.
[00:20:09.159 --> 00:20:10.881]  Why would you go anywhere else?
[00:20:10.881 --> 00:20:13.783]  Kati offers rifle thread rated armor up to level 4.
[00:20:13.783 --> 00:20:15.544]  And now introducing Trauma Pads.
[00:20:15.544 --> 00:20:19.807]  Go to KatiArmor.com and get your body armor today while you still can.
[00:20:19.807 --> 00:20:24.470]  Mention this ad and receive a free water filter for a limited time with any body armor package.
[00:20:24.470 --> 00:20:25.911]  Go to KatiArmor.com.
[00:20:25.911 --> 00:20:28.013]  That's K-A-T-I-Armor.com.
[00:20:28.013 --> 00:20:29.034]  Come and take it.
[00:20:30.560 --> 00:20:31.340]  This is Dan Pilla.
[00:20:31.340 --> 00:20:33.161]  Do you have the IRS money you can't pay?
[00:20:33.161 --> 00:20:34.802]  Are tax debts crippling you?
[00:20:34.802 --> 00:20:37.623]  I've defended people from the IRS for over 30 years.
[00:20:37.623 --> 00:20:39.924]  I've helped thousands and I can help you too.
[00:20:39.924 --> 00:20:44.425]  I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[00:20:44.425 --> 00:20:48.367]  Call 800-34-NO-TAX to finally get free of IRS debt.
[00:20:48.367 --> 00:20:52.148]  With the IRS's new programs, there's never been a better time to solve your problem.
[00:20:52.148 --> 00:20:52.468]  Call 800-34-NO-TAX.
[00:20:52.468 --> 00:20:53.889]  That's 800-34-NO-TAX or my website, danpilla.com.
[00:20:59.679 --> 00:21:02.240]  Honey, I'm really worried about our retirement funds.
[00:21:02.240 --> 00:21:03.240]  Oh, me too.
[00:21:03.240 --> 00:21:06.061]  We lost so much value in the recession in the stock market.
[00:21:06.061 --> 00:21:07.862]  I'm worried we won't have enough to retire.
[00:21:07.862 --> 00:21:12.004]  Jim next door told me that he had set up a new kind of IRA with a gold-silver group.
[00:21:12.004 --> 00:21:13.724]  He said how simple and safe it was.
[00:21:13.724 --> 00:21:18.406]  It's a private storage IRA, and we could have real gold and silver in our hands.
[00:21:18.406 --> 00:21:18.846]  Really?
[00:21:18.846 --> 00:21:20.967]  You mean we can actually see it and touch it?
[00:21:21.207 --> 00:21:22.048]  Absolutely!
[00:21:22.048 --> 00:21:25.932]  Jim said we could have all the benefits of an IRA to help build our retirement income.
[00:21:25.932 --> 00:21:28.495]  Bottom line, we would own a real tangible asset.
[00:21:28.495 --> 00:21:32.399]  And we would have the security of knowing we're protected, no matter what the economy does.
[00:21:32.399 --> 00:21:33.019]  What do you think?
[00:21:33.019 --> 00:21:36.163]  I think we need to find out how to get our own private storage IRA.
[00:21:36.163 --> 00:21:38.125]  We need to call the GoldSilver Group right now.
[00:21:38.365 --> 00:21:40.246]  Are you ready to protect your future?
[00:21:40.246 --> 00:21:51.315]  Call 800-421-3432 now to find out how easy and safe it is to set up a private storage IRA with GoldSilver Group and find out how you can qualify for up to $700 in free silver.
[00:21:51.315 --> 00:21:53.957]  All transactions are privately delivered and fully insured.
[00:21:53.957 --> 00:21:54.698]  Please call us now.
[00:21:54.698 --> 00:21:54.758]  800-421-3432.
[00:21:54.758 --> 00:21:54.798]  800-421-3432.
[00:21:59.441 --> 00:22:08.864]  We use mobile devices right against our bodies every day, but growing scientific evidence has emerged showing serious health risks associated with exposure to EMF radiation emitted from these devices.
[00:22:08.864 --> 00:22:13.285]  The solution is DefenderShield, the most effective mobile radiation shielding ever developed.
[00:22:13.285 --> 00:22:20.288]  DefenderShield blocks virtually 100% of EMF radiation from cell phones, tablets, and laptops, and starts at just $64.99.
[00:22:20.288 --> 00:22:22.168]  Buy now at DefenderShield.com.
[00:22:22.168 --> 00:22:24.549]  For 10% off, use promo code GCN.
