[00:00.000 --> 00:04.000]  This is Uncle Sam with Music and the Truth Until Dawn.
[05:27.000 --> 05:30.000]  and said discussions will focus on criminal justice reform
[05:30.000 --> 05:32.000]  and building trust between police and neighborhoods.
[05:32.000 --> 05:35.000]  McKesson and his iconic blue vest
[05:35.000 --> 05:40.000]  gained national notoriety during the Ferguson protest following the Michael Brown shooting in 2014.
[05:40.000 --> 05:44.000]  He also co-founded We the Protesters and Campaign Zero.
[05:44.000 --> 05:48.000]  So it looks as if a parting shot from the Obama administration will be to place
[05:48.000 --> 05:52.000]  a prominent Black Lives Matter activist into the mayor's seat in Baltimore.
[05:52.000 --> 06:18.000]  Rob Dew reporting for Infowars.com and Infowars Nightly News.
[06:22.000 --> 06:29.000]  Our DNA force today at InfowarsLife.com are called toll-free 888-253-3139.
[06:52.000 --> 07:05.000]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[07:05.000 --> 07:11.000]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds
[07:11.000 --> 07:16.000]  known to safely cleanse the liver and fuse it with the latest research and technological development
[07:16.000 --> 07:20.000]  on concentrating these ingredients to give you the maximum effect.
[07:20.000 --> 07:23.000]  The liver shield is the only liver support product in the market
[07:23.000 --> 07:28.000]  that uses a patented spy G-Rex blend of powerful organic herbs that support detoxification.
[07:28.000 --> 07:34.000]  And when you visit InfowarsLife.com, see the instructional video on how to do a six-day liver detox.
[07:34.000 --> 07:37.000]  This isn't a game and let me tell you, the results are dramatic.
[07:37.000 --> 07:41.000]  Liver shield is totally organic and made of the safest high-quality herbs.
[07:41.000 --> 07:46.000]  But that said, you need to consult your physician before you do the full detox.
[07:46.000 --> 07:50.000]  It can also be used daily by itself for overall upkeep of the liver.
[07:50.000 --> 07:56.000]  Secure your liver shield today exclusively at InfowarsLife.com for the lowest price available at InfowarsLife.com
[07:56.000 --> 07:59.000]  or call 888-253-3139.
[08:05.000 --> 08:09.000]  We're live this Thursday edition. This is an emergency transmission.
[08:09.000 --> 08:14.000]  This is 1159 at Radio Free America and this is Uncle Sam with music and the truth until dawn.
[08:14.000 --> 08:18.000]  Right now I got a few words for some of our brothers and sisters in the occupied zone.
[08:18.000 --> 08:22.000]  The chair is against the wall. The chair is against the wall.
[08:22.000 --> 08:26.000]  John has a long mustache. John has a long mustache.
[08:26.000 --> 08:29.000]  It's 12 o'clock American, another day closer to victory.
[08:29.000 --> 08:34.000]  And for all of you out there on or behind the lines, this is your song.
[08:35.000 --> 08:37.000]  The attack came from within.
[08:39.000 --> 08:41.000]  But they took a lot of people away.
[08:41.000 --> 08:45.000]  People that they thought were going to make trouble for them. People that had guns and things they wanted.
[08:45.000 --> 08:46.000]  They just took them away.
[08:46.000 --> 08:47.000]  Where?
[08:47.000 --> 08:50.000]  Re-education camps. That's what they call it.
[08:50.000 --> 08:54.000]  So part of it is we have to break through our kind of private idea that kids belong to their parents
[08:54.000 --> 08:58.000]  or kids belong to their families and recognize that kids belong to whole communities.
[08:58.000 --> 09:03.000]  I have decided we really need camps for adults.
[09:03.000 --> 09:09.000]  And we need a type of camps that you all run. I mean, really.
[09:09.000 --> 09:12.000]  All persons of Japanese descent were required to register.
[09:12.000 --> 09:18.000]  Now they were taken to racetracks and fairgrounds where the army almost overnight had built assembly centers.
[09:18.000 --> 09:21.000]  I'm a star citizen. I refuse to recognize you guys.
[09:21.000 --> 09:24.000]  What kind of a situation in the U.S. would you see that happening?
[09:24.000 --> 09:29.000]  I mean, we've got a lot of consultation with a lot of people that stockpile weapons.
[09:29.000 --> 09:35.000]  Plus, you have a lot of people that are coming out of the military that have the ability and the knowledge to build IEDs
[09:35.000 --> 09:39.000]  and to defeat law enforcement techniques.
[09:39.000 --> 09:43.000]  These people are radicalized and they don't support the United States
[09:43.000 --> 09:45.000]  and they're disloyal to the United States.
[09:45.000 --> 09:50.000]  It's our right and our obligation to segregate them from the normal community.
[09:56.000 --> 09:59.000]  This is what we're doing here and let's not kid about it.
[09:59.000 --> 10:04.000]  We're building a domestic army because the government is afraid of its own citizens.
[10:04.000 --> 10:06.000]  Put your gun down, really?
[10:07.000 --> 10:12.000]  Rallying patriots worldwide in defense of human liberty.
[10:12.000 --> 10:14.000]  It's Alex Jones.
[10:14.000 --> 10:17.000]  Are you some kind of a constitutionalist?
[10:17.000 --> 10:19.000]  Overage!
[10:19.000 --> 10:24.000]  So these people who hold themselves out to be patriots are not.
[10:24.000 --> 10:27.000]  They're nothing more than domestic terrorists.
[10:27.000 --> 10:35.000]  If you are receiving this transmission, you are the resistance.
[10:35.000 --> 10:49.000]  Ladies and gentlemen, thank you so much for joining us.
[10:49.000 --> 10:52.000]  The very tip of the spear in full wars.
[10:52.000 --> 10:58.000]  On this Thursday, the 18th day of February, 2016.
[10:58.000 --> 11:06.000]  We'll be saying 2017 before you can blink your eye twice.
[11:06.000 --> 11:09.000]  And much of the future of this country and the world would have been decided.
[11:09.000 --> 11:11.000]  This is the critical time right now.
[11:11.000 --> 11:15.000]  Make no mistake.
[11:15.000 --> 11:25.000]  Donald Trump went from someone that I just thought was basically a billionaire entrepreneur
[11:25.000 --> 11:31.000]  to someone who I thought was a big showboat to someone who I thought might actually want to try to save the country
[11:31.000 --> 11:36.000]  to someone that I have seen whether the storm of attacks is just unprecedented
[11:36.000 --> 11:43.000]  and stalwartly put his head up against it and only gets stronger
[11:43.000 --> 11:54.000]  and capture the populist winds of change of this illegitimate government.
[11:54.000 --> 12:08.000]  And now that he's come out and exposed 9-11 as bare minimum being a Saudi Arabian job
[12:08.000 --> 12:14.000]  and he's called for the 28 pages to be released,
[12:14.000 --> 12:20.000]  he is 110% taking on the heart of the new world order.
[12:20.000 --> 12:27.000]  And I am pinching myself right now because I can't believe I'm right in the middle of this.
[12:27.000 --> 12:33.000]  Obviously, when Donald Trump came on, he knew that they would attack him for coming on my show
[12:33.000 --> 12:37.000]  and the information we talk about in the congressmen like Jones and others we've had on
[12:37.000 --> 12:44.000]  that have read the 28 pages, Rand Paul, Senator Paul.
[12:44.000 --> 12:49.000]  And the 28 pages say that Saudi Arabia ran the hijackers.
[12:49.000 --> 12:56.000]  So FBI was ordered to stand down months before that came out back at the time.
[12:56.000 --> 13:00.000]  That's why six of the 10 commissioners say there's a cover-up and a smoking gun
[13:00.000 --> 13:05.000]  that will bring down multiple governments, the Clintons, the Bushes, and the Saudis.
[13:05.000 --> 13:09.000]  So multiple dynasties and governments.
[13:09.000 --> 13:14.000]  And that NORAD stood down.
[13:14.000 --> 13:20.000]  And then we attacked a country that was arch enemies with Saudi Arabia and battling al-Qaeda.
[13:20.000 --> 13:27.000]  Shut up our own CIA officer, wasn't just an ass-head.
[13:27.000 --> 13:33.000]  Saddam Hussein, trained by the CIA in 1958, carried out assassinations dutifully,
[13:33.000 --> 13:35.000]  was wounded repeatedly inside Iraq.
[13:35.000 --> 13:40.000]  There was a stage two in 79, he was put into power.
[13:40.000 --> 13:44.000]  He reformed the Baptist party from socialist to somewhat capitalist.
[13:44.000 --> 13:47.000]  He followed orders to attack Iran, went into debt.
[13:47.000 --> 13:49.000]  Then they basically told him, go ahead and invade Kuwait.
[13:49.000 --> 13:50.000]  You're allowed to.
[13:50.000 --> 13:53.000]  April Gillespie said, we're not going to get involved.
[13:53.000 --> 13:56.000]  Same order he was given before for the Seven-Year War with Iran,
[13:56.000 --> 14:00.000]  where he killed millions of Iranians, by the way.
[14:00.000 --> 14:03.000]  How many hundreds of thousands of Iraqis do they lose?
[14:03.000 --> 14:09.000]  And I'm not saying Saddam's a good guy, but he followed orders of previous U.S. regimes.
[14:09.000 --> 14:16.000]  Going back to Eisenhower, he was under U.S. command, back to Eisenhower.
[14:16.000 --> 14:20.000]  And that's how they ended up treating him.
[14:20.000 --> 14:24.000]  And now women have to wear hoods on their heads in Iraq when they go to college,
[14:24.000 --> 14:29.000]  and rock and roll music's not on the radio, and you can't buy Playboy at the supermarket.
[14:29.000 --> 14:36.000]  And I'm not saying that's a symbol of freedom, but that's what it was like under Saddam.
[14:36.000 --> 14:42.000]  And 60% of their graduates were women from college.
[14:42.000 --> 14:46.000]  Let's just stop right there, because I'm digressing down historical rabbit trails.
[14:46.000 --> 14:51.000]  The 28 pages exposes it all, and it's like pulling a string out of a sweater.
[14:51.000 --> 14:53.000]  The whole thing comes out.
[14:53.000 --> 15:07.000]  And Trump came on the show to have them take debate,
[15:07.000 --> 15:10.000]  and then magically there was the San Bernardino shooting.
[15:10.000 --> 15:13.000]  After about 7,000 articles were written about him being on the show.
[15:13.000 --> 15:15.000]  It was going to be the biggest story in the country.
[15:15.000 --> 15:18.000]  They were going to attack him and bring out everything I've said,
[15:18.000 --> 15:22.000]  and then he could just say, oh, that's what Alex Jones says, but that is interesting.
[15:22.000 --> 15:23.000]  What about the 28 pages?
[15:23.000 --> 15:27.000]  But they, like a cat picking up a rat, they picked this up,
[15:27.000 --> 15:32.000]  and then got more sophisticated and dropped the rat.
[15:32.000 --> 15:33.000]  But not this time.
[15:33.000 --> 15:40.000]  He's gone out all over the talk show circuit and in speeches in front of 20,000, 50,000 people crowds,
[15:40.000 --> 15:43.000]  and it's been on local TV for the last week.
[15:43.000 --> 15:50.000]  He gave four speeches yesterday in South Carolina about 9-11 and being a cover-up.
[15:50.000 --> 15:53.000]  It's the boldest thing I've ever seen at this level.
[15:53.000 --> 15:57.000]  Donald Trump is unbelievable.
[15:57.000 --> 16:03.000]  I mean, I am almost breathless in awe right now of the courage this guy's got.
[16:03.000 --> 16:06.000]  And that's why it's not the showman, it's not the guy putting on beauty pageants,
[16:06.000 --> 16:08.000]  it's not the guy that ran hotels.
[16:08.000 --> 16:12.000]  You look at him and that's why he just has that look on his face of total commitment
[16:12.000 --> 16:13.000]  that he didn't care what he looks like.
[16:13.000 --> 16:16.000]  He's got a whole plan laid out.
[16:16.000 --> 16:23.000]  The enemy even knows what it is and they can't help themselves.
[16:23.000 --> 16:27.000]  Dick Cheney looks scared on Fox over the weekend on Monday going,
[16:27.000 --> 16:34.000]  it's almost as if Trump's saying we did it.
[16:34.000 --> 16:38.000]  And he better watch it.
[16:38.000 --> 16:40.000]  This is unprecedented what you're seeing.
[16:40.000 --> 16:43.000]  It'll bring down the Clintons, it'll bring down the Bushes,
[16:43.000 --> 16:47.000]  it'll bring them all down the old power structure.
[16:47.000 --> 16:53.000]  Donald Trump has got their head in the guillotine and he's got his right foot on the lever.
[16:53.000 --> 16:58.000]  And they're looking up at him telling him he better watch it.
[16:58.000 --> 17:01.000]  And you know what, he better watch it.
[17:01.000 --> 17:14.000]  I don't think people realize the mega over-the-top epic moment we've now reached.
[17:14.000 --> 17:21.000]  And I know the Trump people were looking to come on this week and pull the 9-11 stuff,
[17:21.000 --> 17:24.000]  but then we're going to move it to next week.
[17:24.000 --> 17:27.000]  He doesn't need info wars to do this and that's fine.
[17:27.000 --> 17:33.000]  It's all about Donald Trump.
[17:33.000 --> 17:38.000]  You see, they found out the media is so scared of me, they don't want to combine Trump with me.
[17:38.000 --> 17:43.000]  So he's smart, he's doing it Trump alone.
[17:43.000 --> 17:47.000]  And then they can't ignore it because they've green-lighted the attacks at every level.
[17:47.000 --> 17:53.000]  It'll take them a while to get the orders out and to control the media not to cover Trump in 9-11 truth.
[17:53.000 --> 18:00.000]  But by then, they've already taken the bait and man, you talk about walking into a trap.
[18:00.000 --> 18:08.000]  The Bushes, Cheney, the Clintons, they have all walked into a giant trap.
[18:08.000 --> 18:11.000]  And the best part about this trap is we told him it was a trap.
[18:11.000 --> 18:14.000]  See, metaphysically, it's very important to do that.
[18:14.000 --> 18:19.000]  And what's amazing is I had a guy that's overthrown seven governments himself,
[18:19.000 --> 18:25.000]  quarterbacking it, Steve Pacenek on Dr. Pacenek, the day after Trump was on,
[18:25.000 --> 18:32.000]  and he goes, Roger Stone, incredible political operative, very wise that they're pushing 9-11 truth
[18:32.000 --> 18:38.000]  and the media's starting to take the bait and then he's got them.
[18:38.000 --> 18:48.000]  We didn't even talk about 9-11 with Trump.
[18:48.000 --> 18:56.000]  And Pacenek didn't talk to Stone.
[18:56.000 --> 18:59.000]  Notice how we don't even have to communicate this.
[18:59.000 --> 19:02.000]  We just know. It's amazing.
[19:02.000 --> 19:06.000]  And of course, it was communicated to me that, of course, it's a setup for him.
[19:06.000 --> 19:13.000]  And it's a bold move and Trump is listening to his bolder advisors now.
[19:13.000 --> 19:17.000]  And it's just devastating success and devastatingly dangerous.
[19:17.000 --> 19:21.000]  I have never been more braced.
[19:21.000 --> 19:24.000]  I'm going to skip this network break. This is too important. I can't help it.
[19:24.000 --> 19:31.000]  I have never been more awake, alive, burning with passion for freedom.
[19:31.000 --> 19:40.000]  I've never had my six cents more shimmering with energy.
[19:40.000 --> 19:49.000]  I liken it to the allegory of Sting, the goblin cleaver from the Hobbit when goblins are near, it glows blue.
[19:49.000 --> 19:54.000]  I've never seen Sting glow so blue.
[19:54.000 --> 19:57.000]  And it's the animating congestive liberty. I love it.
[19:57.000 --> 20:06.000]  I'm not a thrill seeker. I seek liberty, but in the thrill of doing the right thing and being in incredible danger.
[20:06.000 --> 20:18.000]  My name, my treasure, my body, everything is the manly ascension to manhood that so many men never even get to attain and never get to actually even live.
[20:18.000 --> 20:27.000]  And it's so sad for people that don't have conscience, that don't act on conscience, that don't have will, that don't have passion, that don't have commitment.
[20:27.000 --> 20:35.000]  This whole new world order is about the end of humanity, about the end of men, the end of women, the end of humans running the stock market,
[20:35.000 --> 20:41.000]  the end of humans driving their cars, the end of humans deciding what they're going to wear and what they're going to believe and what they're going to say.
[20:41.000 --> 20:50.000]  It's supposedly the end of being honorable, the end of innovation, the end of going and working with a business because they have a good background.
[20:50.000 --> 21:05.000]  Where the colleges teach you how to cheat people and how to lie and Gruber goes on c-span and gets standing ovations for how to defraud the public with graduate students rubbing their hands together, learning the tools of the trade.
[21:05.000 --> 21:23.000]  The globalists produce fraud and that all is up against the instincts and humanity and chivalry and strength and men who aren't even perfect but men everywhere and women.
[21:23.000 --> 21:40.000]  But the awakening of men is going to be the return of the man and it's coming. The return of the man, you think I'm a man, Donald Trump's a man, Ron Paul's a man, when masses of men awaken,
[21:40.000 --> 21:55.000]  you're going to see incredible warriors in business and life and of God and of every stripe arriving on the scene and when men realize their true destiny, it's over for the new world order.
[21:55.000 --> 22:09.000]  We're not going to be stopped by a bunch of hunchback globalist male crones like Larry Summers and David Rockefeller.
[22:09.000 --> 22:20.000]  The return of the man is about to be here and that man is you and it is shaking the earth.
[22:20.000 --> 22:29.000]  Everything they do is to destroy manhood and to create fake facsimiles of it. You spend all your time all day obsessing on your fantasy football team.
[22:29.000 --> 22:37.000]  You're meant to be organizing your family, organizing your business, organizing your life and involve civically defending freedom aggressively.
[22:37.000 --> 22:50.000]  That's the animating contest of liberty and with that comes monetary and cultural success, but it's a byproduct of being a man.
[22:50.000 --> 23:03.000]  And Donald Trump says, quote, elect me and you'll find out who really knocked down the Twin Towers. He's saying elect me and I will expose 9-11.
[23:03.000 --> 23:10.000]  They may go ahead and kill him. I mean, you need to pray for Donald Trump right now, folks. And by the way, we need your prayers.
[23:10.000 --> 23:21.000]  I need them bad if you want us to be full power. I mean, I say I need them. I don't believe in prayer. I absolutely know it. I rely upon it.
[23:21.000 --> 23:28.000]  My aunt has that little sign in the kitchen. We don't believe in prayer. We rely on it.
[23:28.000 --> 23:39.000]  And I need it. Not out of fear. I need the full providence and God listens to you. And I'm weak as well.
[23:39.000 --> 23:44.000]  I need the enemy taken out of my way. And it's been happening. Let me tell you something. George Washington wrote about providence.
[23:44.000 --> 23:54.000]  I see it in my life. It is humbling and makes me cry and not out of fear out of joy. Every enemy is removed. Everything falls in our lap.
[23:54.000 --> 24:03.000]  It is incredible. And when we do get struck, it is always for a reason and something even better comes out of it.
[24:03.000 --> 24:17.000]  So just pray that God's plan worked through you. I'm going to stop ranting on this subject. It's just such an amazing time to be alive right now.
[24:17.000 --> 24:30.000]  And I'm going to try not to start crying here on here. Just thank God. Thank God there are people who aren't cowards.
[24:30.000 --> 24:36.000]  And I'm telling you, I was told this before it was in Politico. There's no way this is a setup. This is damaging him too bad.
[24:36.000 --> 24:42.000]  There's no way he's fake now. This is death blows to the globalist. I mean, this is in a fight with guys with daggers.
[24:42.000 --> 24:51.000]  I mean, Trump is just ramming daggers into him right now. And so are you and so am I. We're all pushing together to run that knife right into their heart politically.
[24:51.000 --> 25:00.000]  And it's going through the ribs, folks. It's going through their armor. I mean, right now the knife's sliding in.
[25:00.000 --> 25:04.000]  And it'll take them a while to bleed out. They're strong. But man, I tell you, it's already...
[25:04.000 --> 25:15.000]  In fact, I want to tell you, the knife's already gone into the heart. Oh my God, this is so incredible. We have scored a direct stab in those sons of bitches' hearts.
[25:15.000 --> 25:20.000]  We got to keep running the knife in, though, folks. We got to keep running it in there. Not worried what they're doing.
[25:20.000 --> 25:31.000]  You wanted to fight. You're getting it. You wanted to overrun us and poison us and take our families and kill us. You will die, not us.
[25:31.000 --> 25:37.000]  You anti-human crap.
[25:47.000 --> 25:54.000]  Choose which side you're on in the government and the military. And worldwide, choose which side you're on.
[25:54.000 --> 26:01.000]  The age of cowardice is coming to an end. The age of men will return.
[26:01.000 --> 26:07.000]  And all those soft-twisted globalists can feel it, and they can know it.
[26:07.000 --> 26:16.000]  And they're not going to get their computer grid, self-driving car, nanotech, panopticon in place fast enough.
[26:16.000 --> 26:28.000]  They want to make us totally dependent on their system, like we're a baby in their womb, but this is no womb. This is an express elevator to hell, and we're climbing out of it.
[26:28.000 --> 26:38.000]  The mass planning of this thing is its greatest power and its greatest undoing.
[26:38.000 --> 26:53.000]  That every car maker in the world signed agreements 17 years ago in Chicago and in Tokyo, recovering at the time, that by 2016, 2017, all new cars coming out, that you have to pay for all this garbage, thousands of dollars added on sticker price.
[26:53.000 --> 27:04.000]  They don't list it as a wonderful thing. All this crash avoidance and smart car garbage, its self-driving car technology already in your car, ready to roll on the GPS.
[27:04.000 --> 27:12.000]  It's a takeover, folks, and it's in all your new appliances, it's in everything.
[27:12.000 --> 27:19.000]  And I know all this is coming, but man, my car was getting a water pump put in it yesterday, so they said, oh, Alex, hey, we're big listeners.
[27:19.000 --> 27:29.000]  Here's a Dodge Challenger, you know, purple monstrosity. I hate the color purple on a car, but the point is, it's a nice car.
[27:29.000 --> 27:37.000]  And I'm sitting there at home this morning looking, I think I got photos on my phone here. I go, that's a big old camera on the front.
[27:37.000 --> 27:42.000]  And I went, of course, it's going to be, it looks like a Health 9000 iBull, same size.
[27:42.000 --> 27:49.000]  And I went, oh, that's going to be, that's going to be self-driving car garbage.
[27:49.000 --> 27:56.000]  And I went and looked it up, sure enough it was. You know, they advertised this one thing, but oh, there's new features being loaded into it now, like taxing you.
[27:56.000 --> 28:03.000]  Think about the magnitude of all this.
[28:03.000 --> 28:11.000]  And Donald Trump is for real, this certifies it, there's no way he's not.
[28:11.000 --> 28:15.000]  This is it. He just went to 100% in my view, right there.
[28:15.000 --> 28:21.000]  And folks, he is manipulative. The only problem with him is, he gives people red meat, like, okay, I'll torture people.
[28:21.000 --> 28:31.000]  Oh, I'm going to have a huge tough military, but I'm not going to attack Russia and all these countries. See, he's playing politics saying, don't worry, I'm going to be big and tough, but I'm not going to attack a bunch of countries.
[28:31.000 --> 28:37.000]  So maybe he's still at 99%, but I can see everything he's doing and it's masterfully done.
[28:37.000 --> 28:46.000]  And look, he basically told people, he said, I'm doing this, I will be destroyed or I will be president and save the country with the people.
[28:46.000 --> 28:52.000]  And I'm committing and at first he wasn't going to do it.
[28:52.000 --> 28:59.000]  And he reportedly went away for like a week and wouldn't talk to anybody and just walked around basically the golf course and thought about it.
[28:59.000 --> 29:05.000]  And then he decided to do it. He fully committed and he has set them up so bad.
[29:05.000 --> 29:12.000]  I just, it's unbelievable. Just thank God. In fact, I've got the clips. We're going to plan when we come back.
[29:12.000 --> 29:17.000]  There's just so much other important news going on. We've taken the narrative away from him on Scalia.
[29:17.000 --> 29:21.000]  I mean, look, you didn't follow the default to have an autopsy.
[29:21.000 --> 29:29.000]  Now one of the senior deputies has come out and says handling of Scalia case very irregular that the SOP was ignored.
[29:29.000 --> 29:31.000]  Standard operating procedure. Yeah, no kidding.
[29:31.000 --> 29:36.000]  And look, we're questioning. I mean, you're known liars. We don't believe a word you say. Got it?
[29:36.000 --> 29:42.000]  We don't have confidence in the system anymore. No matter how many self-driving cars and NSA spy grids you have,
[29:42.000 --> 29:48.000]  you'll just know with all the spying how much we hate you and how politically dead you are.
[29:48.000 --> 30:07.000]  We're on the march. The Empire's on the run. Alex Jones and the GCN Radio Network.
[30:19.000 --> 30:24.000]  For millions of people, according to leaked European Union documents obtained by The Guardian,
[30:24.000 --> 30:31.000]  it will require exploring possibilities for realizing negative emissions as well as profound lifestyle changes of current generations.
[30:31.000 --> 30:36.000]  Read the document laying out the European Commission's agenda. It was presented to foreign ministers in Belgium on Monday.
[30:36.000 --> 30:41.000]  The potential scale of such a deep transformation will require wide societal debate in Europe.
[30:41.000 --> 30:47.000]  According to the document, which calls for a European wild debate on how people need to change their day-to-day lives to fight warming.
[30:47.000 --> 30:51.000]  Even though we know it's not the SUVs, it's the sun.
[30:51.000 --> 30:55.000]  And you can look at millions of years of ice core samples for that evidence.
[30:55.000 --> 31:18.000]  Rob Dew reporting for Infowars.com and Infowars Nightly News.
[31:26.000 --> 31:35.000]  Pathogens added to the food and water, and to the lining of plastics that destroy our vitality, turn off our hormones and accelerate our journey towards death.
[31:35.000 --> 31:38.000]  I personally counter this onslaught with Anthroplex.
[31:38.000 --> 31:50.000]  Anthroplex is designed with known, organic, concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
