[00:00.000 --> 00:15.640]  It is July 30th, 2017 on this Sunday, live global transmission.
[13:27.680 --> 13:32.680]  and saying that he somehow has violated our national security laws and made up crap.
[13:32.680 --> 13:36.680]  When it's the Clintons in the mid-1990s that transferred via Laurel and Hughes,
[13:36.680 --> 13:42.680]  the entire system for long-range ICBMs and helped the communist Chinese
[13:42.680 --> 13:48.680]  get their long march off the ground and into space and then back into reentry with the MIRV technology.
[13:48.680 --> 13:53.680]  So from the launch technology of the guidance to the reentry devices to warhead miniaturization,
[13:53.680 --> 13:58.680]  our government, under the Clintons, traitorously transferred that to China,
[13:58.680 --> 14:02.680]  who then gave it to North Korea. And the Clintons directly gave nuclear reactors
[14:02.680 --> 14:06.680]  that can produce atomic bombs to North Korea as well.
[14:06.680 --> 14:10.680]  Think about that, ladies and gentlemen. They could have given them other reactors in the deals,
[14:10.680 --> 14:14.680]  they couldn't have made the fissile material. This is the true real-world treason.
[14:14.680 --> 14:19.680]  And there is no statute of limitations on that. And that's why Attorney General Sessions
[14:19.680 --> 14:22.680]  needs to go after them for the real crimes they've committed.
[14:22.680 --> 14:26.680]  As a father of four children, someone who loves my family but also loves being alive
[14:26.680 --> 14:33.680]  and loves living in a free country, it makes me sick to see this leftover of the communist error,
[14:33.680 --> 14:39.680]  this failure, this little pig-like, goblin-like demon, this little nobody,
[14:39.680 --> 14:44.680]  this man-child with nuclear weapons and missiles to deliver them because of the globalist,
[14:44.680 --> 14:50.680]  because of Bill and Hillary Clinton, even mainstream media admits they literally are responsible for all of it.
[14:50.680 --> 14:56.680]  These people are a plague upon our country. They have sold us out to everyone.
[14:56.680 --> 15:01.680]  They have sold us out to every authoritarian they could because they have kinship with other authoritarians.
[15:01.680 --> 15:05.680]  It's their spirit. They hate America, they hate Christians, they hate bitter-clingers,
[15:05.680 --> 15:11.680]  they hate flyover country. And now our entire nation and the world is in danger of thermal nuclear war
[15:11.680 --> 15:17.680]  because of their evil. And MSN is somehow blaming Trump for what's happening with Kim Jong-un,
[15:17.680 --> 15:22.680]  a third-generation dictator now threatening to preemptively strike the United States
[15:22.680 --> 15:25.680]  and pushing Trump to move in the next few months.
[15:25.680 --> 15:29.680]  And I'm betting Trump will move against North Korea because we have no other choice.
[15:29.680 --> 15:34.680]  Now, that report came out yesterday from here in Hawaii.
[15:34.680 --> 15:42.680]  And since then, North Korean dictator has threatened to nuke the U.S. again, threatened serious retaliation.
[15:42.680 --> 15:47.680]  He has a gun pointed at us. And the left is just cheering and saying,
[15:47.680 --> 15:52.680]  look, Trump's not doing anything. As usual, they're cheering for whoever hates the country.
[15:52.680 --> 15:54.680]  I mean, these people are just pure scum.
[15:54.680 --> 15:59.680]  We'll be back with the move to make you take microchips to buy and sell. It's now official.
[15:59.680 --> 16:02.680]  They use their media to assassinate real news.
[16:02.680 --> 16:06.680]  They use their schools to teach children that their president is another Hitler.
[16:06.680 --> 16:10.680]  They use their movie stars and singers and comedy shows and award shows
[16:10.680 --> 16:13.680]  to repeat their narrative over and over again.
[16:13.680 --> 16:17.680]  And then they use their ex-president to endorse the resistance.
[16:17.680 --> 16:20.680]  All to make them march, make them protest,
[16:20.680 --> 16:27.680]  make them scream racism and sexism and xenophobia and homophobia to smash windows, burn cars,
[16:27.680 --> 16:31.680]  shut down interstates and airports, bully and terrorize the law-abiding
[16:31.680 --> 16:37.680]  until the only option left is for the police to do their jobs and stop the madness.
[16:37.680 --> 16:41.680]  And when that happens, they'll use it as an excuse for their outrage.
[16:41.680 --> 16:47.680]  The only way we stop this, the only way we save our country and our freedom
[16:47.680 --> 16:52.680]  is to fight this violence of lies with the clenched fist of truth.
[16:52.680 --> 17:20.680]  I'm the National Rifle Association of America and I'm Freedom's Safest Place.
[17:22.680 --> 17:26.680]  And when the Fukushima crisis worsened, as it still is worsening today,
[17:26.680 --> 17:29.680]  I was there telling you how to prepare yourself and your family.
[17:29.680 --> 17:36.680]  Now, in 2016, even more information has been revealed concerning the connection between iodine and the gut,
[17:36.680 --> 17:42.680]  which many experts are now saying could be the biggest revelation ever concerning iodine.
[17:42.680 --> 17:44.680]  You can pull these studies up for yourself.
[17:44.680 --> 17:48.680]  This is the real deal, folks, and the truth is that iodine is essential, in my view,
[17:48.680 --> 17:50.680]  to any optimum health regimen.
[17:50.680 --> 17:54.680]  Stock up on Survival Shield X2 Today at infowarslife.com,
[17:54.680 --> 18:20.680]  or by calling 888-253-3139.
[18:24.680 --> 18:31.680]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters
[18:31.680 --> 18:33.680]  that didn't do as good a job.
[18:33.680 --> 18:44.680]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[18:44.680 --> 18:54.680]  One of these systems can keep 800 square feet incredibly clean.
[18:54.680 --> 19:01.680]  Find out why this system is so revolutionary today at infowarsstore.com.
[19:01.680 --> 19:05.680]  Myco ZX is back in after five plus months sold out.
[19:05.680 --> 19:07.680]  Talk about next level probiotic.
[19:07.680 --> 19:11.680]  It's the Antifungus Anti-Yeast, latest technology of 4.8 stars.
[19:11.680 --> 19:17.680]  It's been sold out for months, big waiting list, limited amount, because it's so hard to get the compounds and have it be California standards.
[19:17.680 --> 19:18.680]  Nobody's got something that's good.
[19:18.680 --> 19:25.680]  Say 30% off of Myco ZX and get the gut health support back when you get it with the Biome Defense 50 billion live in each pill.
[19:25.680 --> 19:33.680]  Probiotic Myco ZX contains seven of the world's most powerful organic and well-crafted ingredients designed to attack and melt away the membrane of yeast and fungal organisms.
[19:33.680 --> 19:37.680]  Start fighting back against hidden yeast and fungus with Myco ZX.
[19:37.680 --> 19:42.680]  InfoWarsLife.com, before it sells out again, 10% off when you choose auto-ship.
[19:42.680 --> 19:48.680]  It's kind of embarrassing to get family and crew members on that, you know, have terrible bowel and Crohn's type stuff that didn't exist years ago, now it's epidemic.
[19:48.680 --> 19:51.680]  But I'm getting ready to have a bunch of folks go ahead and come on here and tell you what it did for them.
[19:51.680 --> 19:53.680]  Because regardless, you can't lose your fun in the operation.
[19:53.680 --> 20:10.680]  InfoWarsLife.com, InfoWarsStore.com, or triple-A2533139.
[20:10.680 --> 20:30.680]  The globalist's great error is to believe that as they collapse humanity, they end up on top. The truth is, humanity is coming down fast, but we're miles above them, on our journey to hell.
[20:30.680 --> 20:42.680]  You're listening to the Alex Jones Show.
[20:42.680 --> 20:57.680]  Now, I remember being on air 20 years ago, and they had pinning on studies going on to put brain chips in trips to PTSD, but it wasn't anything but MIT-type publications.
[20:57.680 --> 21:07.680]  Now, if you go back about five years ago, the dealers' headlines and the Daily Mail and the New York Times of microchips and the brains of troops may help with PTSD.
[21:07.680 --> 21:15.680]  And then my dad's brother was in a motorcycle accident, and he's got a chip that goes up from his neck into his brain whenever he starts to have seizures.
[21:15.680 --> 21:23.680]  It can kill the seizures. There's a lot of great things about technology. There's a lot of great things about so-called cell phones or smart phones.
[21:23.680 --> 21:27.680]  But it's the Trojan horse stuff that's built into them. That's the problem.
[21:27.680 --> 21:34.680]  So I would try to have debates about that, just like I did about animal, human cloning and chimeris.
[21:34.680 --> 21:42.680]  It's the same thing with child pornography. Child pornography is illegal, but then they have the images of children being raped, and they're saying that's legal.
[21:42.680 --> 21:47.680]  Well, animals have rights. Humans have rights. What about the human animal chimeris?
[21:47.680 --> 21:52.680]  And you notice the media just makes jokes and says, I'm insane. It doesn't exist.
[21:52.680 --> 22:01.680]  Because they don't want to have a debate about this now. They want to culturally, through movies and predictive programming, everybody conditioned to accept it, ridicule it ahead of time,
[22:01.680 --> 22:09.680]  so that people still are conditioned not to ridicule it, just accept it when it's rolled out.
[22:09.680 --> 22:13.680]  And the sperm counts have dropped globally 60%. In the West, it's almost 90%.
[22:13.680 --> 22:20.680]  So you'll have to go get a designer baby made because you can't have a child, which won't even be a real human. It'll be a humanoid.
[22:20.680 --> 22:26.680]  Now, these new embryos that have five parents, or it's the new trendy thing to say, oh, we're feminists. We're two lesbians.
[22:26.680 --> 22:31.680]  We're having a baby together with our genetics. That's not even a human. Like two men together isn't a human.
[22:31.680 --> 22:34.680]  The genome doesn't even work that way. It's a humanoid.
[22:34.680 --> 22:40.680]  They're trying to legalize bringing those to term. And we're supposed to accept it because it's liberal.
[22:40.680 --> 22:45.680]  I like Pamper. Somebody sex change because it's liberal. No one's supposed to disrupt society.
[22:45.680 --> 22:55.680]  So I told people 20 years ago, hey, it's in establishment social engineering publications that they're even doing the whole body modification movement.
[22:55.680 --> 23:03.680]  And I'm not criticizing your body modification. This is what they said to prepare the public to accept microchipping.
[23:03.680 --> 23:11.680]  So it's been going on in the military for a long time. Then it expanded into places like Mexico,
[23:11.680 --> 23:16.680]  Venezuela, other areas for people that are in the Attorney General's office, this or that can be kidnapped.
[23:16.680 --> 23:25.680]  And it's the basic very chip digital angel type deal that can be read just like a chip, you know, in your dog or cat's back.
[23:25.680 --> 23:35.680]  Those are 20, 30 year old technology. Well, now they've got firms all over the world, night clubs, Baja Beach Club in Florida and, you know,
[23:35.680 --> 23:40.680]  companies over in Europe that are saying if you want to work here, you've got to take a microchip.
[23:40.680 --> 23:47.680]  But at first we just incentivize it and pay for it and give you raises and it's always a party. It's always fun.
[23:47.680 --> 23:57.680]  That's the allegory of like in Pinocchio where they first break some things and have fun and have a party and then they all get loaded on slave ships and turn into jackasses.
[23:57.680 --> 24:00.680]  An analogy of don't be a jackass, don't be a fool.
[24:00.680 --> 24:09.680]  Well, this company Three Square is a marketing company with 85 employees, 50 of them decided to take the chip and be at the chip party.
[24:09.680 --> 24:17.680]  That's a little fun puns. And again, these are people being paid by the major companies, a particular one in Stockholm, Sweden.
[24:17.680 --> 24:21.680]  You can't make that up to take the chip and be part of the conditioning of the public to accept it.
[24:21.680 --> 24:29.680]  So now everything I told you word for word, I thought they would roll it out and condition you 20 years ago is now fact.
[24:29.680 --> 24:33.680]  We'll play the report and then I'm going to come back and get into the next level.
[24:33.680 --> 24:43.680]  We're coming after they get you to accept this, the casual society, total surveillance, total control, one world government in their own words.
[24:43.680 --> 24:46.680]  So see we're right again.
[24:46.680 --> 24:50.680]  A woman in Australia is now a combo of Darth Vader and the Terminator.
[24:50.680 --> 24:52.680]  Thanks to some special implants.
[24:52.680 --> 24:54.680]  There's an x-ray of her hands.
[24:54.680 --> 24:56.680]  The circles are microchips.
[24:56.680 --> 25:00.680]  They allow her to unlock doors without using a key.
[25:00.680 --> 25:07.680]  Unlike the force, she can also access her computer without a password.
[25:07.680 --> 25:09.680]  Problem solved.
[25:09.680 --> 25:16.680]  Many things start off with the best of intentions, but sometimes intentions turn.
[25:16.680 --> 25:20.680]  We've survived thousands of years as a species without being microchipped.
[25:20.680 --> 25:23.680]  Is there any particular need to do it now?
[25:23.680 --> 25:42.680]  Recently, 50 employees at Three Square Market, a vending machine technology company based in River Falls, Wisconsin, have decided to ignore the book of revelations, eugenics, the existence of the New World Order and common sense to gleefully act as guinea pigs for the acceptance of microchip technology.
[25:42.680 --> 25:59.680]  CNET proudly reports employees of Three Square won't have to worry about forgetting their employee ID cards at home anymore. Starting next month, a voluntary program will offer company employees the chance to get an RFID chip implanted in their hands.
[25:59.680 --> 26:15.680]  The tiny chips will use NFC, Near Field Communication Technology, to allow employees to unlock doors, make vending machine purchases, log into computers, and access office tools like photocopiers, all with the wave of the hand.
[26:15.680 --> 26:18.680]  What did the employees say when you brought this idea to them?
[26:18.680 --> 26:21.680]  Half of them actually within five seconds says yes.
[26:21.680 --> 26:36.680]  What CNET doesn't tell you is that how long before one of the female employees has a chip implanted resulting in a terminated pregnancy, or employees are remotely vaccinated in order to test Eugenicist Bill Gates' goals?
[26:36.680 --> 27:02.680]  But that's called the death panel, and you're not supposed to have that discussion. This equation has four factors, a little bit of multiplication. So you've got a thing on the left, CO2, that you want to get to zero. And that's going to be based on the number of people, the services each person's using on average, the energy on average for each service, and the CO2 being put out per unit of energy.
[27:02.680 --> 27:11.680]  So let's look at each one of these and see how we can get this down to zero. Probably one of these numbers is going to have to get pretty near to zero.
[27:11.680 --> 27:23.680]  That's back from a high school algebra, but let's take a look. First, we've got population. The world today has 6.8 billion people. That's headed up to about 9 billion.
[27:23.680 --> 27:32.680]  Now, if we do a really great job on new vaccines, health care, reproductive health services, we could lower that by perhaps 10 or 15 percent.
[27:32.680 --> 27:56.680]  The BBC reports a contraceptive computer chip that can be controlled by remote control has been developed in Massachusetts. The chip is implanted under a woman's skin, releasing a small dose of leaven or gestural, a hormone. The project has been backed by Bill Gates and will be submitted for pre-clinical testing in the U.S. next year and possibly go on sale by 2018.
[27:56.680 --> 28:11.680]  The same technology could be used to administer other drugs. The innovation comes at a time when governments and organizations around the world have agreed to try to bring family planning to around 120 million more women by 2020.
[28:11.680 --> 28:30.680]  USA Today reports the company Three Square Market is partnering with Swedish company Biohacks International, which already has many chipped employees. Yeah, Wisconsin, follow the lead from socialist replacement migration doormat of the West suite.
[28:30.680 --> 28:43.680]  Just another example of how the left will take itself down simply to prove an inevitable inhumane globalist failure. John Bound reporting for Infowars.com.
[28:43.680 --> 28:59.680]  It's all about cornering you. It's all about controlling you. It's all about taking you out of your natural environment. It's all about dominating you in their own words. We've warned you again and it's come true. Stay with us. We've got more breaking information.
[28:59.680 --> 29:05.680]  Today, I'm excited to announce that a new limited shipment of DNA forces finally arrived at the Infowars warehouse in Austin, Texas.
[29:05.680 --> 29:14.680]  We have thousands of listeners on the waiting list who've signed up for autoship to receive out-of-stock products at DNA Force, and we are now once again expected to sell out very, very soon.
[29:14.680 --> 29:31.680]  When it comes to a formula that is such a game-changer like DNA Force, we never know when we will be able to secure an additional supply of the key ingredients. The secret behind DNA Force is its powerful lineup of patented ingredients like CoQ-10, systematic enzymes, NAR, lipoic acid, BiOPQQ and many others.
