[00:00.000 --> 00:17.360]  It for wars. Tomorrow's news today.
[02:06.200 --> 02:09.080]  because we now know that they cooked it up in a lamp.
[02:09.240 --> 02:13.960]  We now know that they purposely released all the other shows that we now know
[02:13.960 --> 02:17.440]  that they knew they had to have this type of virus out there
[02:18.000 --> 02:23.200]  so that they could tailor a vaccine during the hysteria to counter the spike protein,
[02:23.200 --> 02:25.280]  which again, actually causes the mass of illness.
[02:25.440 --> 02:29.520]  That's why it's now confirmed what scientists were saying three or four months ago
[02:29.520 --> 02:32.560]  in England and now in the U.S., people were taking these so-called vaccines
[02:32.840 --> 02:36.720]  that the majority of people they were seeing in the hospital
[02:36.720 --> 02:40.120]  had been vaccinated months before with the so-called vaccine.
[02:40.440 --> 02:44.400]  And they were having COVID-like symptoms of their lungs being eaten
[02:45.080 --> 02:46.960]  or massive blood clots.
[02:47.400 --> 02:48.680]  So this is a huge issue.
[02:48.680 --> 02:55.200]  And I'm going to be covering it all in the last segment of the second hour coming up today.
[02:55.200 --> 02:57.760]  I'm about to shoot that special report right now.
[02:57.760 --> 03:03.000]  I want to show you a takeover live from the M4 News Center in Austin, Texas.
[03:04.000 --> 03:09.480]  In the last segment of this hour, I went out on the beach here on a family workcation last night,
[03:09.880 --> 03:15.400]  and I was mobbed by probably 60 or 70% of the people that walked by me
[03:15.400 --> 03:17.560]  while I was shooting reports on the beach.
[03:17.560 --> 03:23.560]  So then I went and tried to shoot reports just in some bushes over off the beach, away from people.
[03:23.560 --> 03:28.560]  And folks would hear my voice from 20, 30 yards away and come over, fire fighters from New York.
[03:28.560 --> 03:33.560]  Folks that work at military bases here in Florida, waitresses, lawyers,
[03:33.560 --> 03:37.560]  one financial planner came over who was a listener but didn't want to be on record
[03:37.560 --> 03:40.560]  and said he's a huge supporter of what we're doing.
[03:40.560 --> 03:43.560]  My point is, these are people from all over the country on vacation in Florida,
[03:43.560 --> 03:48.560]  some were locals, and they were all listeners and had been listening in the last few days.
[03:48.560 --> 03:52.560]  So it shows humanity is really, really awake and the gaslighting is not working.
[03:52.560 --> 03:58.560]  So what I'm going to cover last segment of the next hour is the fact that the head of the CDC just resigned
[03:58.560 --> 04:03.560]  right after the last head of the CDC just resigned, and we had the new head of the NIH just resigned.
[04:03.560 --> 04:06.560]  They're all resigning and Gates is going down.
[04:06.560 --> 04:10.560]  He won't go down to the deadly vaccines at this point, the deadly Frankish shots,
[04:10.560 --> 04:16.560]  but he's going down for Jeffrey Epstein and all the rest of it because the system knows that he has to be burned,
[04:16.560 --> 04:22.560]  and so does Klaus Schwab, and so do people like the governor of New York,
[04:22.560 --> 04:25.560]  who's now bringing in the global vaccine passports.
[04:25.560 --> 04:29.560]  The Communist China design, now Cuomo, we told you it was coming,
[04:29.560 --> 04:33.560]  is announcing you've got to have these vaccine passports to go to a ballgame or go to a grocery store.
[04:33.560 --> 04:37.560]  They want corporations through fascism to intimidate people into doing it,
[04:37.560 --> 04:40.560]  even though most of the people getting infected already have the COVID vaccine.
[04:40.560 --> 04:44.560]  Most people dying or dying from the COVID vaccine, and it doesn't protect you from future COVID.
[04:44.560 --> 04:47.560]  So again, people are seeing through this giant hoax.
[04:47.560 --> 04:49.560]  The end game was the poisonous deadly vaccine.
[04:49.560 --> 04:50.560]  That was the plan.
[04:50.560 --> 04:52.560]  We'll go to break it up with Owen Schreuer.
[04:52.560 --> 04:56.560]  Everybody, you know, tune in. This is a participation sport or liberty or freedom.
[04:56.560 --> 04:59.560]  Please get in the arena. We'll be right back.
[04:59.560 --> 05:04.560]  Your voice counts.
[05:04.560 --> 05:09.560]  When you share information, be it over the Internet or in person, it changes the world.
[05:09.560 --> 05:13.560]  The globalists know their agenda is unpopular. They know you're angry.
[05:13.560 --> 05:18.560]  And now to get around big tech, it's more important than ever that we use every tool we've got.
[05:18.560 --> 05:22.560]  Well, ladies and gentlemen, if you sign up for our free news and show alerts,
[05:22.560 --> 05:26.560]  you can then take those alerts, those articles and those live feeds,
[05:26.560 --> 05:30.560]  both the regular shows and special reports, and share them with everyone you know.
[05:30.560 --> 05:37.560]  Take action now by texting the word news, N-E-W-S, to 833-470-0438.
[05:37.560 --> 05:42.560]  That's 833-470-0438 for Info Wars Emergency News Alerts.
[05:42.560 --> 05:49.560]  Or text the word show to 833-470-0438 and receive live show notifications.
[05:49.560 --> 05:50.560]  Take action now.
[05:50.560 --> 05:53.560]  Create the chain reaction until others share those texts.
[05:53.560 --> 05:57.560]  Get news alerts at 833-470-0438.
[06:14.560 --> 06:21.560]  Defending the Republic from enemies, foreign and domestic, it's Alex Jones.
[06:21.560 --> 06:26.560]  And now, your host, Owen Troyer.
[06:26.560 --> 06:40.560]  Ladies and gentlemen, Info Wars is live on this Tuesday, May 18th, 2021.
[06:40.560 --> 06:46.560]  And in many ways, the world is going completely crazy.
[06:46.560 --> 06:51.560]  You're witnessing this and you're scratching your head.
[06:51.560 --> 06:54.560]  Are other people not seeing what I'm seeing?
[06:54.560 --> 06:59.560]  Do fellow humans not want to get this ship back on the right course?
[06:59.560 --> 07:01.560]  Are our leaders really that corrupt?
[07:01.560 --> 07:03.560]  Are our politicians really that corrupt?
[07:03.560 --> 07:08.560]  Are the people on TV really that phony?
[07:08.560 --> 07:12.560]  Are the activist groups out on the streets every day really that uninformed
[07:12.560 --> 07:16.560]  and brainwashed?
[07:16.560 --> 07:21.560]  And that's just the surface level stuff.
[07:21.560 --> 07:24.560]  Did they know the vaccines were going to be killing tens of thousands?
[07:24.560 --> 07:31.560]  That's just on the first early outset of people being vaccinated.
[07:31.560 --> 07:35.560]  Now you have military walking through the streets of major cities.
[07:35.560 --> 07:37.560]  I still don't even believe this.
[07:37.560 --> 07:41.560]  I'm like in my mind trying to convince myself this is a movie
[07:41.560 --> 07:43.560]  or this is parody.
[07:43.560 --> 07:49.560]  No, you're watching the U.S. military go through a district in Dallas, Texas,
[07:49.560 --> 07:53.560]  known as Deep Ellum, to distribute vaccines.
[07:53.560 --> 07:56.560]  Yeah, that's real.
[07:56.560 --> 07:58.560]  It looks like a movie.
[07:58.560 --> 08:02.560]  It feels like a dystopian future.
[08:02.560 --> 08:07.560]  No, this is happening now.
[08:07.560 --> 08:11.560]  My God.
[08:11.560 --> 08:18.560]  And the Pentagon is also announcing they're now going to be monitoring
[08:18.560 --> 08:28.560]  all social media activity of the military for extremist content.
[08:28.560 --> 08:33.560]  Now really think about what that actually symbolizes.
[08:33.560 --> 08:38.560]  They've been monitoring social media content since it existed.
[08:38.560 --> 08:39.560]  Well, why are they announcing it?
[08:39.560 --> 08:41.560]  Why are they saying that they're doing it now?
[08:41.560 --> 08:43.560]  Everybody knows that they've been doing this.
[08:43.560 --> 08:48.560]  Because this is the left telling you they're making their move.
[08:48.560 --> 08:50.560]  They're making their totalitarian move.
[08:50.560 --> 08:56.560]  And if you have any activity that's against their leftist ideology,
[08:56.560 --> 09:01.560]  their progressive agenda, you will be removed from the military,
[09:01.560 --> 09:05.560]  from the U.S. government, and eventually from any job that the corporations,
[09:05.560 --> 09:07.560]  they are allied with control.
[09:07.560 --> 09:11.560]  And then you bring to the angle of fascism.
[09:11.560 --> 09:21.560]  And I have thousands of anti-fascists burning cities,
[09:21.560 --> 09:25.560]  attacking people, destroying communities in the United States of America.
[09:25.560 --> 09:31.560]  And they won't say a word about this corporate fascism, medical tyranny.
[09:31.560 --> 09:36.560]  They won't say a word about the fascism of censoring free speech
[09:36.560 --> 09:45.560]  for an agenda of global elites.
[09:45.560 --> 09:51.560]  They won't say a word about corporations merging to agree you have to be vaccinated
[09:51.560 --> 09:54.560]  to shop at their stores or fly on their airplanes.
[09:54.560 --> 10:01.560]  No, they're trying to burn buildings with police officers inside.
[10:01.560 --> 10:04.560]  My goodness.
[10:04.560 --> 10:05.560]  My goodness.
[10:05.560 --> 10:11.560]  Then you have the fake president, the president in thief, Joe Biden.
[10:11.560 --> 10:15.560]  He's fumbling and bumbling his words.
[10:15.560 --> 10:19.560]  And you know, I made a joke.
[10:19.560 --> 10:21.560]  They act like Joe Biden goes golfing.
[10:21.560 --> 10:23.560]  I said, there's no way Joe Biden can golf.
[10:23.560 --> 10:25.560]  He can barely walk on his own two feet.
[10:25.560 --> 10:32.560]  Well, so they had a film crew set up of Joe Biden hitting a golf ball
[10:32.560 --> 10:38.560]  so they could say, hey, look, see Joe Biden plays golf and it went horribly wrong.
[10:38.560 --> 10:41.560]  So we'll be getting to that as well.
[10:41.560 --> 10:47.560]  We also have news coming out of multiple states when it comes to the 2020 vote audit.
[10:47.560 --> 10:51.560]  A lot of news coming out of Maricopa County, Arizona.
[10:51.560 --> 10:58.560]  That is like a bubbling cold run of corruption right now that they're trying to cover up the election theft there.
[10:58.560 --> 11:08.560]  And then there's some developments in New Hampshire and we're getting a more clear image of what happened in Georgia as well.
[11:08.560 --> 11:17.560]  And of course, there's more vaccine news, extreme side effects, people dying, tens of thousands in Sweden.
[11:17.560 --> 11:20.560]  They didn't have any COVID, but boy, those vaccines are really hurting them.
[11:20.560 --> 11:22.560]  So that's nice.
[11:22.560 --> 11:26.560]  And then you have another study as if you haven't seen enough.
[11:26.560 --> 11:42.560]  You have another study that has just been published that once again shows that Democrats or self identifying Democrats and or liberals leftist progressives have no idea.
[11:42.560 --> 11:55.560]  Any of the data, any of the statistics, any of the science, any of the facts when they are put into a study where they have to answer questions and they just get every single one wrong.
[11:55.560 --> 11:57.560]  And so it's just yet another one.
[11:57.560 --> 12:06.560]  So it's this combination of all of these different studies leftists are more likely to steal, less likely to give to charity.
[12:06.560 --> 12:12.560]  All the studies using data leftists are incredibly inaccurate when they respond to these polls.
[12:12.560 --> 12:24.560]  And then you also had another poll came out that self identifying liberals 38% said they had been diagnosed with a mental disorder.
[12:24.560 --> 12:30.560]  But remember, Joe Biden said it's Neanderthal thinking to open Tetris back up.
[12:30.560 --> 12:35.560]  We've had no COVID death since and that Neanderthal can't figure out how to say Astra Zeneca.
[12:35.560 --> 12:43.560]  You'll find out what he said later today.
[12:43.560 --> 12:58.560]  And, of course, thank God for some of the senators that are willing to stand up against these vaccines, like Texas Senator Bob Hall, who said the American people are now being treated like guinea pigs.
[12:58.560 --> 13:08.560]  So that's going on. Meanwhile, more pastors are being arrested in Canada for daring to open their church for worship.
[13:08.560 --> 13:18.560]  Oh, yes. And the Chinese military and the Wuhan lab and Fauci are doing everything they can right now to erase the record of that trilogy of corruption.
[13:18.560 --> 13:20.560]  So there's also developments there.
[13:20.560 --> 13:28.560]  Oh, we also have what's happening in Israel. I mean, this is just not good for anybody at this point.
[13:28.560 --> 13:32.560]  And it looks like it's not going to be a ceasefire anytime soon.
[13:32.560 --> 13:35.560]  And Israel seems to really like that.
[13:35.560 --> 13:41.560]  They really seem to be enjoying the people there on the Gaza Strip getting bombed all the time.
[13:41.560 --> 13:45.560]  They really enjoy that a little bit too much. Actually, it's a little cringy.
[13:45.560 --> 13:52.560]  It doesn't really help them. But, you know, then you've got the...
[13:52.560 --> 13:59.560]  There's a serious problem in the Democrat Party right now because some of the Democrat Party is on the kill all Jews side.
[13:59.560 --> 14:08.560]  So, I mean, that's a wild one. You've got members of the Democrat Party that are now on the kill all Jews side of history.
[14:08.560 --> 14:16.560]  That's incredible. The same people pointing their finger in every different direction that they saw a red hat saying Hitler, Nazi,
[14:16.560 --> 14:22.560]  are now on the side of history of kill all the Jews.
[14:22.560 --> 14:39.560]  And yet, Biden is okaying Israel to bomb the Bajibis out of really whoever he wants, but the Gaza Strip, buildings, housing, Hamas, or journalists.
[14:39.560 --> 14:44.560]  And then you have the APs covering up Hamas, working with Hamas. I mean, this is crazy. This is wild stuff happening.
[14:44.560 --> 14:50.560]  And this is in your backyard now. You've got Palestinians and Jews fighting in the streets of New York.
[14:50.560 --> 14:54.560]  And you're just like, what the hell? I'm trying to get into a latte here.
[14:54.560 --> 14:58.560]  And then you have CNN hosts saying, well, what is Israel supposed to do?
[14:58.560 --> 15:02.560]  Because they have guests coming on, you know, saying, hi, Hitler, kill all these Jews.
[15:02.560 --> 15:06.560]  And, you know, seeing some of the people in CNN are like, whoa, hey.
[15:06.560 --> 15:12.560]  No, literally CNN had to fire a contributor who praised Hitler.
[15:12.560 --> 15:17.560]  So, this is a wild one. We're consistently America first here.
[15:17.560 --> 15:26.560]  By the way, do you remember, did you know, was it a week removed from them shutting down our gas pipelines?
[15:26.560 --> 15:30.560]  We're only a week removed from that. That's like ancient history now.
[15:30.560 --> 15:35.560]  They intentionally shut off our gas pipelines and then blamed Russia.
[15:35.560 --> 15:40.560]  And then the governor of Michigan, Whitmer, came out and said, we're going to shut down our pipeline too.
[15:40.560 --> 15:43.560]  Well, now there's more dirt coming out against her.
[15:43.560 --> 15:47.560]  But now the colonial pipeline shippers say their communications system is down.
[15:47.560 --> 15:52.560]  And all that news I'm going to get to, I didn't even mention the most disgusting thing.
[15:52.560 --> 15:55.560]  This is, I have the most disgusting thing in front of me.
[15:55.560 --> 15:58.560]  I can't, again, I think you think you're in a dystopian future.
[15:58.560 --> 16:04.560]  Bioremediation is a process used to treat contaminated water, soil and subsurface material
[16:04.560 --> 16:10.560]  by accelerating naturally occurring environmental conditions to stimulate growth of microorganisms and degrade targeted pollutants.
[16:10.560 --> 16:17.560]  For the first time, the bio-pros are bringing to the public market a suite of bioremediation products to the everyday consumer.
[16:17.560 --> 16:24.560]  Their first product they are launching is called Bioseptic Pro, a product specifically designed to establish a healthy septic system.
[16:24.560 --> 16:29.560]  Bioseptic Pro contains live microorganisms, not traditional enzymes like its competitors.
[16:29.560 --> 16:31.560]  This stuff lives in your septic system.
[16:31.560 --> 16:38.560]  It's really like probiotics for your septic tank and is at least 100 times more effective than similar microbial products
[16:38.560 --> 16:41.560]  due to its revolutionary patented delivery system.
[16:41.560 --> 16:45.560]  Bioseptic Pro contains no chemical ingredients and no genetically modified organisms.
[16:45.560 --> 16:49.560]  Visit TheBiopros.com today and protect your septic system.
[16:49.560 --> 16:51.560]  That's TheBiopros.com.
[16:51.560 --> 16:56.560]  This is for anaerobic septic tanks and the job it does is unparalleled.
[16:56.560 --> 16:58.560]  TheBiopros.com.
[16:58.560 --> 17:02.560]  I'm not going to say this five times in a row to be obnoxious.
[17:02.560 --> 17:05.560]  I'm saying it because it's the key to victory over these criminals.
[17:05.560 --> 17:17.560]  Last week, the arch-globalist Fauci admitted that roughly half of the CDC's top brass and workers, medical doctors, scientists, nurses, you name it,
[17:17.560 --> 17:20.560]  have taken the so-called COVID-19 frankenshot.
[17:20.560 --> 17:22.560]  I'm going to say it the second time.
[17:22.560 --> 17:29.560]  Around half of the doctors at the CDC and NIH refused to take the frankenshots.
[17:29.560 --> 17:31.560]  They don't trust it.
[17:31.560 --> 17:33.560]  You shouldn't trust it.
[17:33.560 --> 17:36.560]  The vaccines have been banned in most countries around the world.
[17:36.560 --> 17:39.560]  This is an attack on the American people and the people of the world.
[17:39.560 --> 17:43.560]  This is an absolute red flag smoking gun.
[17:43.560 --> 17:45.560]  Again, let me say it two more times.
[17:45.560 --> 17:51.560]  Around half of the individuals that work at the NIH and CDC, the medical staff refused to take the vaccines.
[17:51.560 --> 17:55.560]  That's right. The doctors, nurses, scientists do not trust a so-called vaccine.
[17:55.560 --> 18:10.560]  You shouldn't either. You should warn everyone you know about the truth.
[18:10.560 --> 18:25.560]  All right, ladies and gentlemen, I'm sorry here. I'm late getting back to the desk because I was thirsty there.
[18:25.560 --> 18:29.560]  And so unintentional plug here, but we might as well mention our newest product here.
[18:29.560 --> 18:31.560]  We're very excited about it. I love it.
[18:31.560 --> 18:32.560]  The crew loves it.
[18:32.560 --> 18:40.560]  Fizzy Magnesium Drink Mix, exclusively available at infowarstore.com, the latest from the InfoWars Life product line.
[18:40.560 --> 18:42.560]  And I really enjoy the drink.
[18:42.560 --> 18:44.560]  And of course, it's healthy.
[18:44.560 --> 18:47.560]  Magnesium has so many different health benefits.
[18:47.560 --> 18:52.560]  So I was just running around in the break and then made myself a glass of Fizzy Magnesium here.
[18:52.560 --> 18:56.560]  So I'm a little late getting back, but I figured I'd might as well let you know about Fizzy Magnesium.
[18:56.560 --> 18:59.560]  Look at that. Looks pretty good, doesn't it? All mine.
[18:59.560 --> 19:01.560]  None for the crew.
[19:01.560 --> 19:03.560]  Actually, I'm kidding, guys. You can have some.
[19:03.560 --> 19:05.560]  Pretty big canister.
[19:05.560 --> 19:07.560]  I think they have their own back there.
[19:07.560 --> 19:13.560]  So that's one of the new staples here at InfoWars is Fizzy Magnesium Drink Mix.
[19:13.560 --> 19:15.560]  I'm a big fan.
[19:15.560 --> 19:17.560]  And I know you'll enjoy it too.
[19:17.560 --> 19:22.560]  And it is currently on sale at infowarsstore.com.
[19:22.560 --> 19:26.560]  And I believe we bring that to you at a discounted rate of $19.95.
[19:26.560 --> 19:29.560]  That's 33% off out of the gates.
[19:29.560 --> 19:32.560]  Don't forget to like that at infowarsstore.com.
[19:32.560 --> 19:36.560]  And of course, it's your supported infowarsstore.com that keeps us on the air.
[19:36.560 --> 19:40.560]  Now, okay, deep breath.
[19:40.560 --> 19:48.560]  Time to get focused here and pile drive into this news very distinctly.
[19:48.560 --> 19:54.560]  And just not get too distracted with all the different crossing lines here.
[19:54.560 --> 19:58.560]  But Biden is completely losing his mind.
[19:58.560 --> 20:04.560]  So I've got these clips here.
[20:04.560 --> 20:08.560]  But you have Biden, he can't say AstraZeneca today in his speech.
[20:08.560 --> 20:12.560]  He says, or yesterday he says Astrovenica.
[20:12.560 --> 20:14.560]  He fumbles around.
[20:14.560 --> 20:19.560]  He says, we need to put a million shots in the arms of my first 100 days.
[20:19.560 --> 20:21.560]  Oh, boy.
[20:21.560 --> 20:26.560]  But you know, here's a clip of Biden actually getting it right.
[20:26.560 --> 20:32.560]  A clip of Biden actually thinking, thinking clearly and standing on his own two feet.
[20:32.560 --> 20:34.560]  So, so here is Biden.
[20:34.560 --> 20:37.560]  He's asked about George Floyd and Martin Luther King.
[20:37.560 --> 20:42.560]  And he makes a statement here that should live in infamy forever.
[20:42.560 --> 20:52.560]  But even Dr. King's assassination did not have the worldwide impact that George Floyd's death.
[20:52.560 --> 21:01.560]  Oh, we're with George Floyd was more influential and a better leader than Martin Luther King time in history now.
[21:01.560 --> 21:03.560]  That's what time it is.
[21:03.560 --> 21:05.560]  Oh, that's the timeline we're in.
[21:05.560 --> 21:06.560]  Okay, I get it.
[21:06.560 --> 21:12.560]  So we're in the timeline of half progressive liberal Democrats or with the kill all Jews crowd.
[21:12.560 --> 21:18.560]  And then the other half, the Biden half, it's not with the kill all Jews have Jews crowd,
[21:18.560 --> 21:21.560]  but they have the right to defend themselves crowd.
[21:21.560 --> 21:25.560]  And I'm pretty sure of the crowd that George Floyd is a better man than Martin Luther King.
[21:25.560 --> 21:27.560]  Okay, now I know where we're at.
[21:27.560 --> 21:28.560]  Wow.
[21:28.560 --> 21:32.560]  Now look, I'm pretty sure that's an older clip that for whatever reason is just now going viral.
[21:32.560 --> 21:35.560]  So the crew had it on my list today.
[21:35.560 --> 21:37.560]  But we were joking around in the break.
[21:37.560 --> 21:42.560]  Just how ridiculous that is like, oh, yeah, hey, I think everyone agrees.
[21:42.560 --> 21:43.560]  Right.
[21:43.560 --> 21:49.560]  I mean, George Floyd, we should have George Floyd day and George Floyd's family should be influential forever.
[21:49.560 --> 21:52.560]  His name should live.
[21:52.560 --> 22:06.560]  George Floyd, the career criminal who sadly died during a police confrontation from a drug overdose and his health problems that he had from years of abusing his body.
[22:06.560 --> 22:09.560]  Now imagine.
[22:09.560 --> 22:11.560]  Imagine.
[22:11.560 --> 22:18.560]  It's like, I almost don't even want to say it quite frankly, but if you went out and you started asking people.
[22:18.560 --> 22:23.560]  Do you think George Floyd's death was more influential and more powerful than Martin Luther King's?
[22:23.560 --> 22:28.560]  They would look at you like you had 10 eyes on your forehead.
[22:28.560 --> 22:32.560]  But Joe Biden just says it and he's in the White House.
[22:32.560 --> 22:36.560]  Now.
[22:36.560 --> 22:40.560]  They have been saying because I guess I don't know what it is.
[22:40.560 --> 22:45.560]  Maybe it's to prove that Biden is not a decrepit old husk.
[22:45.560 --> 22:47.560]  They've been talking about how he goes golfing.
[22:47.560 --> 22:54.560]  And so they staged a photo shoot about a month ago of Biden wearing like 30 year old golf shoes.
[22:54.560 --> 22:55.560]  Nobody.
[22:55.560 --> 22:59.560]  In fact, most golf courses probably don't even allow those shoes on the course anymore.
[22:59.560 --> 23:00.560]  I'm not even kidding.
[23:00.560 --> 23:01.560]  They're probably illegal.
[23:01.560 --> 23:02.560]  Those spikes.
[23:02.560 --> 23:03.560]  And so he's wearing these old golf shoes.
[23:03.560 --> 23:05.560]  They don't have a blade of grass on them.
[23:05.560 --> 23:07.560]  So it's obviously just a fake photo shoot.
[23:07.560 --> 23:10.560]  And so they got caught doing that.
[23:10.560 --> 23:16.560]  And so a month later, they finally got Biden to drag him out of bed, you know, and put him on the golf course.
[23:16.560 --> 23:20.560]  This time they wanted to do a video shoot for Biden.
[23:20.560 --> 23:23.560]  And so the photo shoot was a terrible failure.
[23:23.560 --> 23:25.560]  They got caught faking it.
[23:25.560 --> 23:29.560]  And so they had to prove to you, nope, we promise Biden can play golf.
[23:29.560 --> 23:31.560]  I don't believe he could play golf.
[23:31.560 --> 23:34.560]  Definitely not 18 holes, let alone one.
[23:34.560 --> 23:39.560]  So they said, let's have a video shoot now so we can show Biden playing golf.
[23:39.560 --> 23:43.560]  And ladies and gentlemen, here's how it went.
[23:43.560 --> 23:48.560]  Lines up off the green, about 13 yards down.
[23:48.560 --> 23:52.560]  And oh, oh, you didn't want to see where that went.
[23:52.560 --> 23:55.560]  It went behind him.
[23:55.560 --> 24:00.560]  This is a physically impossible shot.
[24:00.560 --> 24:03.560]  I'm almost impressed.
[24:03.560 --> 24:10.560]  I mean, look, okay, I was going to say, there's no way.
[24:10.560 --> 24:13.560]  So he duffs it off the rocks here.
[24:13.560 --> 24:16.560]  Is that the story they're going with?
[24:16.560 --> 24:21.560]  What?
[24:21.560 --> 24:23.560]  Okay, let's get serious, though.
[24:23.560 --> 24:26.560]  The guy that can't talk can't play golf.
[24:26.560 --> 24:28.560]  We should not be so surprised.
[24:28.560 --> 24:30.560]  The guy that can't talk can't play golf.
[24:30.560 --> 24:33.560]  It reminds me, though, of Anthony Fauci's first pitch.
[24:33.560 --> 24:38.560]  I know we have that just if you guys just want to, just in case, you know, just to remind you, these are the people that lead us.
[24:38.560 --> 24:40.560]  They can't talk.
[24:40.560 --> 24:41.560]  They can't play golf.
[24:41.560 --> 24:43.560]  They can't even throw a simple baseball.
[24:43.560 --> 24:47.560]  60 feet, six inches.
[24:47.560 --> 24:49.560]  There he goes.
[24:49.560 --> 24:53.560]  That's what we call a wild pitch, ladies and gentlemen, a wild pitch.
[24:53.560 --> 24:55.560]  They're knowing how Fauci cooks the books.
[24:55.560 --> 24:59.560]  They'll probably call that a passball is probably what they'll do there.
[24:59.560 --> 25:01.560]  Or maybe a strikeout for Fauci.
[25:01.560 --> 25:04.560]  These are your leaders, ladies and gentlemen.
[25:04.560 --> 25:07.560]  These are the leaders of the free world.
[25:07.560 --> 25:18.560]  We are told, by the way, a lot of these leaders are really getting caught with their pants down right now, including Gretchen Whitmer.
[25:18.560 --> 25:20.560]  This is a bad one for now.
[25:20.560 --> 25:24.560]  It won't matter because the media is going to cover for her as they always do.
[25:24.560 --> 25:27.560]  But info wars still exist and others still exist.
[25:27.560 --> 25:29.560]  The Gateway Punnits still exist.
[25:29.560 --> 25:40.560]  FAA launches investigation after determining company used to fly Governor Whitmer to Florida was not authorized to operate charter flights.
[25:40.560 --> 25:43.560]  I wonder how that happened then.
[25:43.560 --> 25:48.560]  Now remember, Whitmer lied about this.
[25:48.560 --> 25:52.560]  Then it came out she was actually using taxpayer dollars for this.
[25:52.560 --> 26:01.560]  Now it comes out was she influencing this company to make an illegal flight?
[26:01.560 --> 26:04.560]  How could this be?
[26:04.560 --> 26:09.560]  Certainly she understands the amount of climate change she just caused.
[26:09.560 --> 26:18.560]  Certainly she understands that she just caused the planet Earth to have three less sunrises and sunsets because of this illegal charter flight.
[26:18.560 --> 26:20.560]  Unbelievable.
[26:20.560 --> 26:24.560]  And this is honestly the least of her crimes committed in Michigan.
[26:24.560 --> 26:29.560]  How about all the people that died of COVID because she made hydroxychloroquine illegal?
[26:29.560 --> 26:40.560]  How about all of the businesses that have gone under and the economic stress and distress and just catastrophe because of her lockdowns and fear mongering from COVID?
[26:40.560 --> 26:50.560]  Hey, but she's been able to go out on boats, even though she said going out on a boat was illegal yet you couldn't do it for COVID, she did it and then she flew illegally.
[26:50.560 --> 26:52.560]  And she put COVID in the nursing homes.
[26:52.560 --> 26:53.560]  A lot of people died.
[26:53.560 --> 26:55.560]  Yeah, that's a Democrat, Gretchen Whitmer.
[26:55.560 --> 26:57.560]  Whit, Whit, Whit, Whitmer?
[26:57.560 --> 26:58.560]  What?
[26:58.560 --> 27:00.560]  The world is awakening.
[27:00.560 --> 27:03.560]  The world is beginning to understand the globalist paradigm.
[27:03.560 --> 27:14.560]  They are discovering the globalist, the elites, the manipulation, the CFR, the trilateral commission, the Bilderberg group, the Bohemian Grove, the Club of Rome.
[27:14.560 --> 27:24.560]  And so even though it seems like the globalists are winning, the truth is they've had to come out of the open to attack human freedom because they're actually losing.
[27:24.560 --> 27:27.560]  We have forced them out in the open.
[27:27.560 --> 27:33.560]  So as bad as these times are, and a lot of negative things are about to happen, realize humanity is winning.
[27:33.560 --> 27:38.560]  You've got to trust in the plan of God and trust in the plan of God's justice.
[27:38.560 --> 27:39.560]  That is invincible.
