[00:00:00.249 --> 00:00:01.990]  Government cover-ups.
[00:04:14.276 --> 00:04:20.899]  The Tuskegee experiment was a government-sponsored program started in the 1930s to examine the spread of syphilis.
[00:04:20.899 --> 00:04:24.601]  Men who already had it were not told, and a cure was withheld from them.
[00:04:25.041 --> 00:04:28.983]  President Bill Clinton apologized for the program in 1997.
[00:04:28.983 --> 00:04:35.866]  Reverend Wright also supports a theory from one researcher on how white and African-American children have different ways of learning and thinking.
[00:04:35.866 --> 00:04:37.827]  Alright, we'll be right back.
[00:04:37.827 --> 00:04:48.212]  So then they mix in some educational theory or brain theory in different groups of homo sapien sapien that has nothing to do with it.
[00:04:48.212 --> 00:04:49.253]  It's just disgusting.
[00:04:49.253 --> 00:04:51.034]  You're a pack of murdering scum!
[00:04:52.995 --> 00:04:58.980]  Attention GCN listeners, would you like to watch uncensored, unregulated, even banned TV on your computer?
[00:04:58.980 --> 00:05:10.451]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch without paying monthly cable or satellite fees.
[00:05:10.851 --> 00:05:12.012]  Here's the story.
[00:05:12.012 --> 00:05:20.159]  New video feed technology lets anyone with a high-speed internet connection gain instant access to an endless list of underground channels from all over the globe.
[00:05:20.159 --> 00:05:21.320]  And here's the best part.
[00:05:21.320 --> 00:05:23.021]  It's 100% legal.
[00:05:23.021 --> 00:05:29.446]  And it works at home, the office, or even in other countries to grab television channels and video feeds at your command.
[00:05:29.446 --> 00:05:33.810]  GCN listeners can use it to watch hundreds of conspiracy videos absolutely free.
[00:05:34.250 --> 00:05:38.576]  Best of all, you could be watching free TV on your PC in five minutes or less.
[00:05:38.576 --> 00:05:39.697]  It's that simple.
[00:05:39.697 --> 00:05:43.322]  Just go to www.orderfreetv.com.
[00:05:43.322 --> 00:05:46.626]  That's www.orderfreetv.com.
[00:05:46.626 --> 00:05:52.233]  To watch unregulated TV on your PC, go to www.orderfreetv.com.
[00:05:53.191 --> 00:05:56.053]  Terror Storm, a history of government-sponsored terror.
[00:05:56.053 --> 00:05:57.615]  Loose Change Final Cut.
[00:05:57.615 --> 00:05:59.777]  Endgame, blueprint for global enslavement.
[00:05:59.777 --> 00:06:01.678]  The true story of the Bilderberg Group.
[00:06:01.678 --> 00:06:03.159]  The late great USA.
[00:06:03.159 --> 00:06:04.941]  America, freedom to fascism.
[00:06:04.941 --> 00:06:11.967]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:06:11.967 --> 00:06:16.050]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:06:16.050 --> 00:06:19.433]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:06:19.813 --> 00:06:22.574]  Or you would like a book on the history of the Federal Reserve.
[00:06:22.574 --> 00:06:25.655]  We've got the most well-researched and documented titles.
[00:06:25.655 --> 00:06:28.016]  All available at PrisonPlanet.com.
[00:06:28.016 --> 00:06:33.718]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:06:33.718 --> 00:06:38.660]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:06:39.720 --> 00:06:50.326]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:06:50.326 --> 00:06:51.787]  Join the info war today!
[00:06:52.742 --> 00:06:56.523]  Hi, this is Alex Jones, and I want to talk to you about the high price of gasoline.
[00:06:56.523 --> 00:07:01.224]  It's no secret that gasoline quality is poor, even though we're paying record prices at the pump.
[00:07:01.224 --> 00:07:06.525]  I have run across a company called SFR, who has developed two products that improve gas mileage.
[00:07:06.525 --> 00:07:17.748]  Instead of paying a mechanic as much as $300 to clean your injection system, Protecta Complete Fuel System Treatment cleans to 95% of new engine condition, improving mileage in only one tank full.
[00:07:17.748 --> 00:07:20.109]  Protecta Engine Treatment not only reduces friction,
[00:07:20.529 --> 00:07:22.549]  But it extends the life of your engine.
[00:07:22.549 --> 00:07:23.470]  Let's face it.
[00:07:23.470 --> 00:07:26.310]  With the high price of gasoline, it's time to take action.
[00:07:26.310 --> 00:07:34.312]  Purchase a protective fuel system treatment for only $9.95 and receive a free engine treatment which is a $12.95 value free.
[00:07:34.312 --> 00:07:36.612]  Call 888-USE-SFR1.
[00:07:36.612 --> 00:07:40.233]  That number again is 888-USE-SFR1.
[00:07:40.233 --> 00:07:43.794]  Or check them out online at oilcompanysecret.com.
[00:07:43.794 --> 00:07:45.974]  That's oilcompanysecret.com.
[00:07:45.974 --> 00:07:48.335]  Satisfaction is guaranteed or your money back.
[00:07:48.835 --> 00:07:50.458]  And it's safe for all cars.
[00:07:50.458 --> 00:07:53.183]  Act now.
[00:07:53.183 --> 00:07:55.948]  He's the T-Rex of political talk.
[00:07:55.948 --> 00:07:58.752]  Alex Jones on the GCN Radio Network.
[00:08:01.383 --> 00:08:05.366]  But Reverend Wright cites another book that has more historical support.
[00:08:05.366 --> 00:08:07.087]  Have you read Medical Apartheid?
[00:08:07.087 --> 00:08:14.532]  Based on the Tuskegee experiment, and based on what has happened to Africans in this country, I believe our government is capable of doing anything.
[00:08:14.532 --> 00:08:21.137]  The Tuskegee experiment was a government-sponsored program started in the 1930s to examine the spread of syphilis.
[00:08:21.137 --> 00:08:24.860]  Men who already had it were not told, and a cure was withheld from them.
[00:08:25.280 --> 00:08:29.221]  President Bill Clinton apologized for the program in 1997.
[00:08:29.221 --> 00:08:36.823]  Reverend Wright also supports a theory from one researcher on how white and African American children have different ways of learning and thinking.
[00:08:36.823 --> 00:08:42.785]  The theory that kids with European origins have a left brain cog from which they learn by observing objects.
[00:08:42.785 --> 00:08:48.607]  And that African American children are right brain oriented, learning creatively and intuitively from people.
[00:08:49.147 --> 00:08:55.492]  We spoke with a prominent child psychiatrist and a noted education expert about that left-brain, right-brain theory.
[00:08:55.492 --> 00:08:58.394]  Both said it is not a very widely held view.
[00:08:58.394 --> 00:09:00.915]  Brian Todd, CNN, Washington.
[00:09:00.915 --> 00:09:04.498]  Okay, so if you tuned in to the first segment, we played the first part of that CNN piece.
[00:09:04.498 --> 00:09:12.704]  They don't deny that Reverend Wright is right about government bioweapons being used on different groups of people.
[00:09:14.033 --> 00:09:27.678]  But then at the end of it, they just come out with some other issue that they claim Reverend Knight talks about, about different physiological differences between African brains and European brains.
[00:09:27.678 --> 00:09:37.521]  Which I'm not getting into a debate about, but if you really want to get into just the CAT scans, there is different CC size, different on average.
[00:09:38.291 --> 00:09:44.292]  You can always find one black brain versus one white brain or one Asian brain and one white brain that are pretty much physiologically the same.
[00:09:44.292 --> 00:09:53.534]  But overall, there are characteristic differences in the very physiology of different groups of Homo sapiens sapien.
[00:09:53.534 --> 00:10:04.857]  But regardless, they just throw that into there and then say, oh, we talked to a noted specialist and don't say who, and they said that's not a popular theory.
[00:10:05.669 --> 00:10:16.793]  You see, they just mix that in when it has nothing to do with Reverend Wright saying that AIDS, HIV, was engineered as a bioweapon.
[00:10:16.793 --> 00:10:29.277]  And they show one book in there, which is all the documents and admissions of South Africa, Israel, and others developing race-specific bioweapons to wipe out certain races of Homo sapiens sapiens.
[00:10:30.928 --> 00:10:38.414]  And if there weren't differences, ladies and gentlemen, they couldn't tailor race-specific genotype weapons.
[00:10:38.414 --> 00:10:41.677]  By the way, where do we get these conspiracy theories?
[00:10:41.677 --> 00:10:55.469]  Published by Dick Cheney, Rebuilding America's Defenses, September 20th, 2001, PNAC public plan for the Congress and the White House, delivered to every member of the House and Senate and to the executive.
[00:10:57.702 --> 00:11:03.684]  Where Dick Cheney says we need to legitimize the use of race-specific bioweapons.
[00:11:03.684 --> 00:11:12.666]  For heaven's sakes, don't believe me, you lazy police, you lazy FBI listening, you lazy little BATF.
[00:11:12.666 --> 00:11:21.749]  You understand this isn't about your shaved heads and your devil tattoos and your Corvette and, you know, acting cool out on your boat on the weekend and being a big tough cop.
[00:11:22.287 --> 00:11:28.270]  You understand this isn't about you being a guy worth a hundred million dollars that owns car dealerships in New York or Texas.
[00:11:28.270 --> 00:11:35.695]  This isn't about you being on the, you know, most elite, whites-only country club in California.
[00:11:35.695 --> 00:11:43.219]  This isn't about you being a black leader, you know, with your local socialist church who sits around talking bad about whitey all day.
[00:11:43.219 --> 00:11:45.881]  This is life and death.
[00:11:45.881 --> 00:11:48.122]  Do you understand?
[00:11:48.917 --> 00:11:54.679]  Do you understand that 30 plus years ago, they had declassified race weapons?
[00:11:54.679 --> 00:12:12.687]  You understand they got level 4, and yes, even above that, underground level 5 laboratories all over the world, and they want to put a control grid in, in the name of fighting Al-Qaeda, and if you look at its whole attack pattern, its setup, and their admissions, it is built to suppress millions of individual citizens.
[00:12:13.507 --> 00:12:18.173]  And all they want is a straitjacket so they can then release this stuff on us.
[00:12:18.173 --> 00:12:20.677]  You understand me, FBI?
[00:12:20.677 --> 00:12:22.980]  You understand me, police?
[00:12:22.980 --> 00:12:26.084]  You understand they're gonna kill you too?
[00:12:26.084 --> 00:12:28.648]  You understand that if they have their way, you're dead?
[00:12:29.188 --> 00:12:30.208]  YOU'RE DEAD!
[00:12:30.208 --> 00:12:30.908]  IT'S OVER!
[00:12:30.908 --> 00:12:32.209]  YOU UNDERSTAND?!
[00:12:32.209 --> 00:12:34.289]  YOU UNDERSTAND WHAT IT'S LIKE TO KNOW THIS EACH DAY?!
[00:12:34.289 --> 00:12:40.811]  AND SEE A BUNCH OF SMART-ASS MAINLINE PEOPLE MAKING JOKES AND LAUGHING AND ALL THE STUFF THAT'S GOING ON?!
[00:12:40.811 --> 00:12:41.931]  THIS IS THE REAL WORLD!
[00:12:41.931 --> 00:12:43.411]  THIS ISN'T A JOKE OR A GAME!
[00:12:43.411 --> 00:12:47.512]  Oh, God.
[00:12:47.512 --> 00:12:48.852]  Oh, God.
[00:12:48.852 --> 00:12:56.334]  I can't believe this has to happen before you're gonna listen.
[00:12:56.334 --> 00:12:56.714]  Oh, God.
[00:12:58.396 --> 00:13:03.398]  What is even the point of doing this radio show?
[00:13:03.398 --> 00:13:17.425]  I told you seven, eight years ago, as time flies, it was back in 2000, I learned, I finally started reading Club of Rome documents, CFR, United Nations Biological Diversity Assessment documents, I put them in Road to Tyranny.
[00:13:17.425 --> 00:13:21.487]  A year later?
[00:13:21.487 --> 00:13:26.629]  Where you go read official UN policy, voted on by the General Assembly.
[00:13:28.627 --> 00:13:28.927]  That's right.
[00:13:28.927 --> 00:13:32.992]  Voted on by 170 plus countries.
[00:13:32.992 --> 00:13:36.096]  And what does it say?
[00:13:36.096 --> 00:13:42.823]  It says that they're going to have a world carbon tax and a card you swipe.
[00:13:42.823 --> 00:13:45.907]  And everything you do is going to be on that card for surveillance and control.
[00:13:45.907 --> 00:13:47.008]  That's one facet of it.
[00:13:47.952 --> 00:13:50.593]  That they're going to tax and regulate every facet of your life.
[00:13:50.593 --> 00:13:55.014]  You're going to have inspectors in your home first every year, then every month, then every week.
[00:13:55.014 --> 00:13:56.815]  Then you're going to have block captains.
[00:13:56.815 --> 00:13:58.215]  Everything's going to be regulated.
[00:13:58.215 --> 00:13:59.836]  Total brainwashing.
[00:13:59.836 --> 00:14:02.457]  They're going to take the young people and put them in gray uniforms.
[00:14:02.457 --> 00:14:04.457]  They even said what the uniforms are going to look like.
[00:14:04.457 --> 00:14:10.119]  And when you see the gray uniforms, I want you to remember, they do everything they say they're going to do.
[00:14:11.363 --> 00:14:12.504]  That's why I'm so freaked out.
[00:14:12.504 --> 00:14:13.764]  I keep wishing they'd slow down.
[00:14:13.764 --> 00:14:15.125]  I keep wishing I was wrong.
[00:14:15.125 --> 00:14:18.607]  I keep wishing that it was only battle plans and they weren't carrying them out.
[00:14:18.607 --> 00:14:19.188]  Let me tell you something.
[00:14:19.188 --> 00:14:20.308]  They're making a list.
[00:14:20.308 --> 00:14:21.189]  They're checking it twice.
[00:14:21.189 --> 00:14:22.189]  They're going right down it.
[00:14:22.189 --> 00:14:23.530]  They're doing it all.
[00:14:23.530 --> 00:14:25.551]  And we're following every step.
[00:14:25.551 --> 00:14:30.194]  Every step on this chart as we go right into hell.
[00:14:30.194 --> 00:14:32.355]  And now they're announcing it.
[00:14:32.355 --> 00:14:36.918]  In the U.S., in San Francisco, in New York, and many other cities where they can implement first.
[00:14:36.918 --> 00:14:38.239]  And all over Canada.
[00:14:38.239 --> 00:14:38.819]  And in England.
[00:14:39.657 --> 00:14:47.338]  I told you they'd have tracker chips that scanned everything in your trash can, that blocked Captain Environmental Police would inspect your trash at night.
[00:14:47.338 --> 00:14:50.699]  From Australia to England to San Francisco, it's now begun.
[00:14:50.699 --> 00:15:02.761]  They come to your door, quasi-governmental, semi-deputized, they sick police on you, local control freak volunteers, and they say someone in this household must sign this pledge.
[00:15:02.761 --> 00:15:04.941]  There's no law, but they tell you it's the law and threaten you.
[00:15:04.941 --> 00:15:05.922]  This is in the news now.
[00:15:05.922 --> 00:15:06.902]  Happening now.
[00:15:06.902 --> 00:15:08.082]  From England to the U.S.
[00:15:09.449 --> 00:15:14.693]  City by city under UN and George Soros funding.
[00:15:14.693 --> 00:15:18.395]  And the Republicans are all with it as well.
[00:15:18.395 --> 00:15:21.357]  I told you Bush was going to endorse Kyoto and he did.
[00:15:21.357 --> 00:15:23.179]  Told you that six years ago, he did it.
[00:15:23.179 --> 00:15:29.003]  We told you a week before he announced it because Bilderberg ordered him to.
[00:15:29.003 --> 00:15:30.904]  Now he announced one week after we told you.
[00:15:30.904 --> 00:15:36.888]  We tell you before the Berlin Wall falls that it was going to happen.
[00:15:37.367 --> 00:15:37.967]  A year before.
[00:15:37.967 --> 00:15:46.753]  We tell you that the attack on Iraq wasn't in 2002 in March, it would be the next year in 03 in March, and it happened exactly to the day.
[00:15:46.753 --> 00:15:47.513]  You know why?
[00:15:47.513 --> 00:15:53.076]  Because we go and we spy on them to incredible danger to ourselves and our families.
[00:15:53.076 --> 00:15:56.938]  You lazy people who don't appreciate anything!
[00:15:56.938 --> 00:15:58.659]  They're coming for you!
[00:15:58.659 --> 00:16:01.821]  They're already attacking you through the water and the air!
[00:16:01.821 --> 00:16:04.823]  I couldn't sleep last night!
[00:16:05.649 --> 00:16:19.607]  I've never felt such on edge.
[00:16:19.607 --> 00:16:23.793]  They're going to regulate every facet of your life under this.
[00:16:26.317 --> 00:16:32.319]  They make you sign a contract under threat, just like they make you take shots when there's no law to take them, but millions take it every year.
[00:16:32.319 --> 00:16:38.680]  1,400, 1,500 kids with their families lined up last year, just a few months ago.
[00:16:38.680 --> 00:16:40.481]  We had the state attorney on.
[00:16:40.481 --> 00:16:43.401]  They were on the news saying, it's the law, you'll be arrested if you don't take the vaccines.
[00:16:43.401 --> 00:16:43.781]  I had him on.
[00:16:43.781 --> 00:16:45.342]  He said, yeah, it's not a law.
[00:16:45.342 --> 00:16:48.003]  Then I had them on the news saying it was the law.
[00:16:48.003 --> 00:16:49.803]  And then he admitted he had vaccinated his own kids.
[00:16:53.376 --> 00:16:54.377]  Remember I had him on?
[00:16:54.377 --> 00:16:57.819]  And there was the newscast, the video, of thousands of people.
[00:16:57.819 --> 00:16:59.640]  1,500 kids, a bunch of parents.
[00:16:59.640 --> 00:16:59.900]  Said 1,450.
[00:16:59.900 --> 00:17:01.661]  One newscast said 1,400.
[00:17:01.661 --> 00:17:01.922]  One said 1,500.
[00:17:01.922 --> 00:17:03.142]  That's why I get both numbers.
[00:17:03.142 --> 00:17:04.143]  I don't know.
[00:17:04.143 --> 00:17:04.903]  A bunch of parents.
[00:17:04.903 --> 00:17:06.645]  Over a thousand people.
[00:17:06.645 --> 00:17:07.725]  Children.
[00:17:07.725 --> 00:17:12.488]  And they were there with police dogs barking, police in riot gear.
[00:17:12.488 --> 00:17:16.611]  Being herded into a courthouse to be injected.
[00:17:16.611 --> 00:17:17.892]  Believing it was the law.
[00:17:17.892 --> 00:17:19.973]  That is the darkest tyranny.
[00:17:19.973 --> 00:17:21.234]  It's already here.
[00:17:24.850 --> 00:17:26.472]  It's already amongst us.
[00:17:26.472 --> 00:17:32.660]  We're already deep, deep, deep into tyranny.
[00:17:32.660 --> 00:17:38.607]  Those same police officers, they're compartmentalized.
[00:17:38.607 --> 00:17:42.993]  They're giving their own children the shots.
[00:17:44.935 --> 00:17:51.700]  You see, they believe the football and the baseball and the basketball and the facade and the movies and the fake brotherhood they're in.
[00:17:51.700 --> 00:17:52.701]  They believe the system.
[00:17:52.701 --> 00:17:54.042]  They think the system's good.
[00:17:54.042 --> 00:17:55.904]  They think they're out fighting evil.
[00:17:55.904 --> 00:18:00.327]  They think that, uh, you know, the system's wonderful and everything's fine.
[00:18:00.327 --> 00:18:10.836]  And, you know, I wish I could believe the world was fine and that, uh, the good guys ran the government and that everything was great.
[00:18:10.836 --> 00:18:12.417]  There's a lot of things I want to do in my life.
[00:18:13.922 --> 00:18:15.042]  A lot of things I want to explore.
[00:18:15.042 --> 00:18:20.565]  A lot of places I want to go and see.
[00:18:20.565 --> 00:18:23.566]  But you know something?
[00:18:23.566 --> 00:18:25.026]  I've decided to face reality.
[00:18:25.026 --> 00:18:29.588]  I've decided to really look at what the architects of this world are saying and doing.
[00:18:29.588 --> 00:18:33.190]  And they're saying they're going to kill almost all of us listening right now.
[00:18:33.190 --> 00:18:34.390]  And let me tell you something.
[00:18:34.390 --> 00:18:36.791]  These people do what they say.
[00:18:39.835 --> 00:18:47.159]  I told you before 9-11 they were going to stage massive terror attacks, probably on the World Trade Center, probably blaming their asset Bin Laden.
[00:18:47.159 --> 00:18:59.867]  I told you they would have successive attacks, bring in a world tax, a world army, under the guise of environmentalism, the left side of the Pencer attack.
[00:18:59.867 --> 00:19:02.108]  The CFR has said it's fake.
[00:19:02.108 --> 00:19:03.849]  The terror is fake.
[00:19:03.849 --> 00:19:05.210]  The environmental movement is fake.
[00:19:06.787 --> 00:19:09.248]  Now, does that mean there isn't real environmental problems?
[00:19:09.248 --> 00:19:10.149]  Of course there are.
[00:19:10.149 --> 00:19:14.351]  They co-opt everything that's real.
[00:19:14.351 --> 00:19:17.912]  They're co-opting the left.
[00:19:17.912 --> 00:19:21.794]  You think Bush is going to leave and then suddenly Barack Obama or Hillary are going to save us?
[00:19:21.794 --> 00:19:22.795]  It's going to be more of the same.
[00:19:22.795 --> 00:19:31.999]  It's going to accelerate the amnesty, the open borders, the globalism, the gun control, the taxation, the regulation.
[00:19:34.776 --> 00:19:35.596]  Why?
[00:19:35.596 --> 00:19:36.577]  It's an illusion.
[00:19:36.577 --> 00:19:39.418]  Why do people in the government have to serve this evil?
[00:19:39.418 --> 00:19:44.239]  Why do you have to be manipulated and be conned and believe a fairy tale?
[00:19:44.239 --> 00:19:47.020]  The mainstream reality is a hoax.
[00:19:47.020 --> 00:19:48.961]  I know what the real reality is and I have the proof.
[00:19:53.905 --> 00:19:56.607]  Do you know the truth about cancer treatments?
[00:19:56.607 --> 00:20:06.074]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.074 --> 00:20:13.160]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:13.880 --> 00:20:19.862]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:19.862 --> 00:20:30.646]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:31.446 --> 00:20:31.766]  I think so.
[00:20:52.816 --> 00:20:55.677]  Terror Storm, a history of government-sponsored terror.
[00:20:55.677 --> 00:20:57.218]  Loose Change Final Cut.
[00:20:57.218 --> 00:20:59.379]  Endgame, blueprint for global enslavement.
[00:20:59.379 --> 00:21:01.280]  The true story of the Bilderberg Group.
[00:21:01.280 --> 00:21:02.781]  The late great USA.
[00:21:02.781 --> 00:21:04.542]  America, freedom to fascism.
[00:21:04.542 --> 00:21:11.565]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:21:11.565 --> 00:21:15.647]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:21:15.647 --> 00:21:19.029]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:21:19.429 --> 00:21:22.211]  Or you would like a book on the history of the Federal Reserve.
[00:21:22.211 --> 00:21:25.274]  We've got the most well-researched and documented titles.
[00:21:25.274 --> 00:21:27.635]  All available at PrisonPlanet.com.
[00:21:27.635 --> 00:21:33.320]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:21:33.320 --> 00:21:38.283]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:21:39.344 --> 00:21:49.943]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:21:49.943 --> 00:21:51.425]  Join the info war today!
[00:21:52.321 --> 00:21:56.425]  The United States seems to be celebrating over its triumph of reducing government debt.
[00:21:56.425 --> 00:22:09.136]  But the truth be told, public and private debt increased to a record high in 1999, reaching a peak of $14.8 trillion, marking 10.57% annual increase, outpacing its previous 10 years.
[00:22:09.136 --> 00:22:09.596]  The U.S.
[00:22:09.596 --> 00:22:15.121]  economy receives its currency by taking on debt through a private banking institution called the Federal Reserve System.
[00:22:15.561 --> 00:22:18.524]  In the year 2000, debt growth collapsed to only 4.5%.
[00:22:18.524 --> 00:22:20.725]  It's bad enough that the U.S.
[00:22:20.725 --> 00:22:23.688]  citizens is bound by debt in order to have commerce.
[00:22:23.688 --> 00:22:30.153]  However, shocking the economy with the reduction of this magnitude could wipe out years of growth in a stock portfolio.
[00:22:30.153 --> 00:22:33.596]  Before you make your next investment decision, get the cold hard facts.
[00:22:33.596 --> 00:22:40.502]  Call 1-800-686-2237 for your free report on the outstanding level of public and private debt.
[00:22:40.502 --> 00:22:44.465]  You must understand how recession and depression are driven by outstanding debt.
[00:22:44.605 --> 00:22:46.567]  Call 1-800-686-2237.
[00:22:46.567 --> 00:22:48.128]  That's 1-800-686-2237.
[00:22:48.128 --> 00:22:54.073]  Hi, my name is William Lewis.
[00:22:54.073 --> 00:23:00.499]  And if you're listening to this radio station, then chances are, you've probably seen one or two of the documentaries that I've made over the years.
[00:23:00.499 --> 00:23:05.923]  9-1-1 In Plain Sight, Beyond Treason, or maybe 9-1-1 Ripple Effect.
[00:23:05.923 --> 00:23:12.069]  And by now, you've got to be as angry as I am, and wondering, what else have they done, and what are we going to do about it?
[00:23:12.873 --> 00:23:23.277]  My latest documentary, Washington You're Fired, was made to explore these ideas of change, while at the same time exposing the scope of the President's immoral and illegal spy program.
[00:23:23.277 --> 00:23:30.800]  We reveal the abuses committed under the Protection of the Patriot Act, Military Commissions Act, and other very intrusive spy bills.
[00:23:30.800 --> 00:23:39.044]  Washington You're Fired explores the removal of habeas corpus, posse comitatus, and the subversion of our entire Bill of Rights.
[00:23:39.044 --> 00:23:41.565]  Join us today at TakeBackWashington.com.
[00:23:42.432 --> 00:23:47.999]  Listen to our new radio program, get caught up on current events, and get your copy of Washington You're Fired.
[00:23:47.999 --> 00:23:49.081]  Do it today.
[00:23:49.081 --> 00:23:50.743]  Please visit TakeBackWashington.com.
[00:24:28.188 --> 00:24:34.231]  Hey folks, being ignorant, I'm talking to people who are new listeners, isn't cute, it's not funny.
[00:24:34.231 --> 00:24:37.513]  You can't ignore what I'm saying, you can't laugh at it.
[00:24:37.513 --> 00:24:41.055]  I'm telling you the truth, the whole truth, and nothing but the truth.
[00:24:41.055 --> 00:24:47.178]  So help me God, my word of honor.
[00:24:47.178 --> 00:24:51.440]  You think I tell you not to vaccinate your children and I don't do the same for my children?
[00:24:51.440 --> 00:24:53.321]  I'm not going to tell you what to do.
[00:24:54.392 --> 00:24:56.595]  You just better find out what they're doing to you.
