[00:00:10.532 --> 00:00:13.234]  Waging war on corruption.
[00:05:13.907 --> 00:05:27.653]  What they're insinuating, directly quoting here from their website, classified documents presented last week that President Obama and President-elect Trump included allegations that Russian operatives claim to have compromising personal and financial information about Trump.
[00:05:27.653 --> 00:05:30.094]  This, of course, is coming from, quote, multiple U.S.
[00:05:30.094 --> 00:05:32.875]  officials with direct knowledge on the briefings.
[00:05:32.875 --> 00:05:33.675]  Oh, really?
[00:05:33.675 --> 00:05:41.518]  What they're insinuating is that the Russians have finance secrets and sexual deviant secrets about Trump that could be used to blackmail him.
[00:05:41.698 --> 00:05:54.348]  They're also claiming that one reason the nation's intelligence chiefs took an extraordinary step of including the synopsis in the briefing of documents was to make Donald Trump aware that such allegations involving him were circulating among their agencies.
[00:05:54.348 --> 00:05:55.789]  I can't make this up if I tried.
[00:05:55.789 --> 00:05:57.470]  I'm Margaret Hall reporting for InfoWars.com
[00:05:58.979 --> 00:06:03.463]  We have the new product at Infowarsandlife.com, BioTrue Selenium.
[00:06:03.463 --> 00:06:14.411]  We've had so many requests over the years for selenium and just recently we were able to source a certified organic bioavailable selenium from mustard seed extract.
[00:06:14.571 --> 00:06:19.613]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[00:06:19.613 --> 00:06:22.173]  It helps balance the thyroid gland.
[00:06:22.173 --> 00:06:23.894]  It helps detoxify.
[00:06:23.894 --> 00:06:26.775]  Selenium is another one of those absolute must-haves.
[00:06:26.775 --> 00:06:31.557]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[00:06:31.557 --> 00:06:35.678]  As a matter of fact, there's 25 genes in the body that are directly
[00:06:36.098 --> 00:06:43.222]  Dependent upon selenium, so it really is a all-around nutrient that everybody really needs.
[00:06:43.222 --> 00:06:44.843]  I'm taking it now, every day.
[00:06:44.843 --> 00:06:45.843]  This is so key.
[00:06:45.843 --> 00:06:50.166]  BioTrue Selenium is the product, the best selenium that we could bring you.
[00:06:50.166 --> 00:06:52.387]  We believe it's the best out there at a very, very low price.
[00:06:52.387 --> 00:06:55.849]  Exclusively available at m4warslive.com or by calling toll-free 888-253-3139.
[00:06:58.690 --> 00:07:05.195]  More than two years ago, InfoWars first told you about our research into what has been called the Iodine Conspiracy.
[00:07:05.195 --> 00:07:18.184]  I've told you about how scientists have known for decades that iodine deficiencies can devastate IQ, and how the government knowingly started taking iodine out of the food and adding fluoride, the bad member of the halogen family, into the water.
[00:07:18.184 --> 00:07:21.846]  They took the good halogen out and put the deadly halogen in.
[00:07:21.846 --> 00:07:25.349]  And when the Fukushima crisis worsened, as it still is worsening today,
[00:07:25.669 --> 00:07:28.811]  I was there telling you how to prepare yourself and your family.
[00:07:28.811 --> 00:07:41.678]  Now, in 2016, even more information has been revealed concerning the connection between iodine and the gut, which many experts are now saying could be the biggest revelation ever concerning iodine.
[00:07:41.678 --> 00:07:43.239]  You can pull these studies up for yourself.
[00:07:43.519 --> 00:07:49.903]  This is the real deal, folks, and the truth is that iodine is essential, in my view, to any optimum health regimen.
[00:07:49.903 --> 00:08:02.551]  Stock up on Survival Shield X2 today at Infowarslife.com or by calling 888-253-3139.
[00:08:02.551 --> 00:08:04.372]  We are on the march.
[00:08:04.372 --> 00:08:07.554]  The Empire is on the run.
[00:08:07.554 --> 00:08:11.216]  Alex Jones and the GCN Radio Network.
[00:08:15.208 --> 00:08:18.369]  Welcome to the Alex Jones Show on this January 11th, 2017.
[00:08:18.369 --> 00:08:21.270]  I'm David Knight and of course today we had the press conference.
[00:08:21.270 --> 00:08:23.871]  It was scheduled first one in six months by Donald Trump.
[00:08:23.871 --> 00:08:28.233]  They were going to talk about what Donald Trump is going to do with conflict of interest and they did talk about that.
[00:08:28.233 --> 00:08:29.774]  We're going to give you some clips of that.
[00:08:29.774 --> 00:08:35.076]  But then of course BuzzFeed dumped this trash just hours before the press conference.
[00:08:35.076 --> 00:08:37.037]  Joining us now is Alex Jones.
[00:08:37.037 --> 00:08:37.937]  Comment on what's going on.
[00:08:38.757 --> 00:08:41.898]  That's right, David, and again, you're going to be hosting the show today, doing a great job.
[00:08:41.898 --> 00:08:45.740]  I obviously will be popping in live and also filing some reports.
[00:08:45.740 --> 00:08:53.463]  You know, I saw this BuzzFeed thing yesterday, and I was going to comment on it, but I just knew it was going to come out that it was all false, so I wanted to wait and see.
[00:08:54.844 --> 00:08:58.688]  Well, it developed, but obviously the press conference is still ongoing.
[00:08:58.688 --> 00:09:01.051]  It's been going on for more than an hour and a half.
[00:09:01.051 --> 00:09:03.333]  We've already got excerpts of it coming up.
[00:09:03.333 --> 00:09:11.381]  We're going to, in fact, play about 10-15 minutes of it here in just a moment from the start of the press conference from about an hour and a half ago.
[00:09:12.566 --> 00:09:15.367]  That's going to be interspersed throughout the broadcast today.
[00:09:15.367 --> 00:09:22.130]  Also McAfee, obviously an expert on computers, is going to be joining us to break down the Russia report.
[00:09:22.130 --> 00:09:26.973]  What it's like in the age of the internet when these disinfo pieces can be put out and more.
[00:09:26.973 --> 00:09:38.918]  But notice it's the mainstream media again running with a ridiculous, easily debunkable story that they claim was part of some secret CIA report.
[00:09:40.887 --> 00:09:48.171]  The President has been blackmailed by the Russians because they have video of him with women urinating on each other.
[00:09:48.171 --> 00:09:54.876]  Now again, I'm sorry to have to talk about that on air, but that's what's being put in the news, so we have to cover it.
[00:09:54.876 --> 00:10:02.641]  It is Jerry Epstein of the Lolita Express and the Clintons that are clearly involved in the entire pedophile network.
[00:10:03.718 --> 00:10:16.645]  It is the Clintons that are clearly involved with the whole Hollywood elite and the Roman Polanskis and the Meryl Streeps who apologize for pedophilia and who basically champion it.
[00:10:16.645 --> 00:10:18.606]  This is the group that is into all this.
[00:10:18.606 --> 00:10:19.307]  We know that.
[00:10:19.307 --> 00:10:23.329]  It comes out over and over and over and over again that this satanic
[00:10:24.381 --> 00:10:24.781]  I think so.
[00:10:45.189 --> 00:11:01.073]  In a room with prostitutes doing disgusting things, when meanwhile, it's a perfect metaphor, the globalists, as I've said many times, are marking their territory and are doing this to us, the American people, in an act of control and domination.
[00:11:01.073 --> 00:11:08.835]  So again, ladies and gentlemen, Trump comes out with this press conference the day before, they drop all this disinfo out, and they don't even care
[00:11:11.062 --> 00:11:19.429]  That they're known liars in their vitriol to try to bring Trump down with only nine days left until he's in office.
[00:11:19.429 --> 00:11:25.434]  Now, I've told people I'm on vacation with my family, but that's become a whole other conspiracy.
[00:11:25.434 --> 00:11:28.216]  Even if I leave for a week, I'll be back next week.
[00:11:28.216 --> 00:11:32.139]  But regardless, I'm doing a work vacation.
[00:11:32.139 --> 00:11:33.861]  But just while I'm out here,
[00:11:35.012 --> 00:11:41.535]  In America, talking and meeting with people, everybody I talk to basically is against political correctness now, almost everybody.
[00:11:41.535 --> 00:11:45.416]  There is a total awakening taking place, and that's why they're so scared.
[00:11:45.416 --> 00:11:55.240]  We talk a lot about that, David, but again, we have to ask ourselves, why would MSM, caught lying, caught putting out fake news, only intensify the fake news?
[00:11:55.240 --> 00:11:56.221]  Because they know
[00:11:57.270 --> 00:11:58.211]  They're out of ammo.
[00:11:58.211 --> 00:12:00.112]  They know they're discredited.
[00:12:00.112 --> 00:12:02.933]  They know the people are starting to really wake up to them.
[00:12:02.933 --> 00:12:22.784]  So they're simply trying to do a Hail Mary and hope that something sticks, hopes that something gets picked up by the public, that the public, even if we only believe one out of 20 lies, that finally something works, finally something begins to bring down Donald Trump.
[00:12:22.784 --> 00:12:25.926]  But the good news is, it's up on Infoworks.com right now.
[00:12:26.937 --> 00:12:32.219]  The President of Hungary is moving to kick out the George Soros Foundation from his country.
[00:12:32.219 --> 00:12:39.282]  All over the world, Soros crime networks, globalist crime networks are being exposed and being thrown out of nation states.
[00:12:39.282 --> 00:12:42.823]  As we identify the globalist tentacles of this Hydra,
[00:12:43.443 --> 00:12:44.644]  Of this system.
[00:12:44.644 --> 00:12:45.906]  Of this octopus.
[00:12:45.906 --> 00:12:46.927]  It's came over.
[00:12:46.927 --> 00:12:49.669]  And so we're reaching that historic point.
[00:12:49.669 --> 00:12:52.372]  That doesn't mean there won't be other political challenges.
[00:12:52.372 --> 00:12:54.274]  It doesn't mean there won't still be corruption.
[00:12:54.274 --> 00:12:56.136]  Doesn't mean there still won't be problems.
[00:12:56.136 --> 00:13:03.663]  Doesn't mean there won't still be large pieces of the broken up wreckage of the Global Crime Syndicate.
[00:13:03.663 --> 00:13:03.864]  But!
[00:13:04.927 --> 00:13:13.793]  Their total organization and their total focus and their total operating in the dark with no one even resisting them is coming to an end right now.
[00:13:13.793 --> 00:13:18.676]  So I want to go to the intro of this press conference with Spicer and then...
[00:13:20.657 --> 00:13:29.427]  Well Alex, I think when we look at Chuckie Schumer, this previous fake news that we had about the Russian hack, and we're going to talk to John McAfee later in the show about that.
[00:13:39.818 --> 00:13:43.862]  Chuck Schumer said, you better be careful about talking about intelligence services.
[00:13:43.862 --> 00:13:46.264]  They have a way of making you pay for this.
[00:13:46.264 --> 00:13:47.965]  I think that that's what's really behind this.
[00:13:47.965 --> 00:13:52.729]  When we look at the sources, of course, we've got CNN and BuzzFeed that are the direct sources.
[00:13:52.729 --> 00:13:55.031]  But I think that there's more to this than that.
[00:13:55.031 --> 00:14:01.397]  And one of the things that came out today, Alex, that we want to talk about later in the show as well, is the fact that Robert Kennedy, RFK Jr.,
[00:14:03.635 --> 00:14:07.298]  Has been appointed to a vaccine commission by Donald Trump.
[00:14:07.298 --> 00:14:16.065]  And of course, both Robert Kennedy and Donald Trump have spoken about concerns about the safety and the efficacy of vaccines.
[00:14:16.065 --> 00:14:19.148]  I think these types of things, the vaccine issues,
[00:14:19.588 --> 00:14:24.111]  They're calling them out on the missing 28 pages of the 9-11 report and so many other things.
[00:14:24.111 --> 00:14:25.752]  They can't control Donald Trump.
[00:14:25.752 --> 00:14:27.213]  They're very much afraid of him.
[00:14:27.213 --> 00:14:29.074]  He comes out against the establishment.
[00:14:29.074 --> 00:14:33.197]  That and the fact that he understands this fake news from the CIA.
[00:14:33.197 --> 00:14:34.478]  He's not being fooled by this.
[00:14:34.478 --> 00:14:37.960]  He's not fooled by the intelligence reports, so-called reports.
[00:14:37.960 --> 00:14:40.321]  So I think a lot of that is the basis of that.
[00:14:40.321 --> 00:14:41.602]  But we're going to take a look at the sources.
[00:14:41.602 --> 00:14:42.963]  We're going to look at the organizations.
[00:14:42.963 --> 00:14:44.444]  We're going to look at the timing later on.
[00:14:45.427 --> 00:14:45.927]  Well, that's right.
[00:14:45.927 --> 00:14:49.129]  I mean, let's get into RFK Jr.
[00:14:49.129 --> 00:14:50.790]  He's bad on issues like guns.
[00:14:50.790 --> 00:14:51.851]  He's bad on things like that.
[00:14:51.851 --> 00:14:54.592]  But he's had family that's been hurt by vaccines.
[00:14:54.592 --> 00:14:55.653]  He knows about the dangers.
[00:14:55.653 --> 00:14:56.693]  He's been on the show before.
[00:14:56.693 --> 00:15:02.176]  And, you know, I know he met with Trump privately and Trump said, yes, I'm probably going to put you on a commission.
[00:15:02.176 --> 00:15:03.797]  I've got to get in first.
[00:15:03.797 --> 00:15:08.360]  And he basically told RFK Jr., do not talk about this.
[00:15:08.360 --> 00:15:10.020]  Well, RFK Jr.
[00:15:10.020 --> 00:15:10.881]  shot his mouth off.
[00:15:11.926 --> 00:15:14.367]  And so Trump came out and said, yes, we did talk.
[00:15:14.367 --> 00:15:15.547]  Yes, we're planning something.
[00:15:15.547 --> 00:15:18.167]  It's not done yet.
[00:15:18.167 --> 00:15:26.189]  So again, RFK, I'm not trying to be mean here, but when the president literally meets with people behind the scenes and battle plans, they have to keep their mouths shut.
[00:15:26.189 --> 00:15:27.229]  We're trying to take the country back.
[00:15:27.229 --> 00:15:27.989]  This is not a game.
[00:15:27.989 --> 00:15:28.630]  It's not a joke.
[00:15:28.630 --> 00:15:34.091]  I mean, look, folks, Trump is behind the scenes planning the total return of the Republic.
[00:15:34.091 --> 00:15:38.052]  And again, I'm not at liberty to get into this, so I'm just going to drop it right here.
[00:15:40.962 --> 00:15:41.903]  I don't get this from Trump.
[00:15:41.903 --> 00:15:43.684]  I get this from multiple other sources.
[00:15:43.684 --> 00:15:48.086]  This is very, very personal for Trump on the vaccines, okay?
[00:15:48.086 --> 00:15:50.248]  So seeing is believing.
[00:15:50.248 --> 00:15:52.889]  There's a reason Trump's so awake.
[00:15:52.889 --> 00:15:59.473]  And again, I'm not at liberty to get to the rest of it, but just imagine the radio shows he listens to every day.
[00:15:59.473 --> 00:16:03.656]  Imagine what Donald Trump tunes into at about midnight every night.
[00:16:04.276 --> 00:16:18.721]  And imagine what Donald Trump's listening to, and imagine how smart he is, and his 70 years of research and knowledge, when he tunes into shows that are also obsessed with facts and knowledge, it all starts to click.
[00:16:18.721 --> 00:16:27.724]  It's not just us that are going through a quickening of awakening, it's other people that are going through a quickening as well, like Donald Trump.
[00:16:27.724 --> 00:16:29.384]  And so let me tell you what Donald Trump wants.
[00:16:29.384 --> 00:16:30.385]  He wants the return of men.
[00:16:31.585 --> 00:16:40.231]  The return of leadership, the return of the family, the return of good medicine, the return of sovereignty, the return of people having savings.
[00:16:40.231 --> 00:16:41.932]  Across the board.
[00:16:44.193 --> 00:16:45.194]  Trump is dead on.
[00:16:45.194 --> 00:16:46.955]  He's such an old-timer, though.
[00:16:46.955 --> 00:16:53.618]  He isn't really up on non-GMO and stuff as his wife is, his daughter is, so that's the good news.
[00:16:53.618 --> 00:17:01.503]  But also in this press conference today, and there's so many clips, he goes, you've got to really watch it today with the Internet.
[00:17:01.503 --> 00:17:03.524]  There's microphones inside everything.
[00:17:03.524 --> 00:17:05.905]  There's microphones inside your appliances.
[00:17:05.905 --> 00:17:06.966]  There's cameras everywhere.
[00:17:07.546 --> 00:17:08.987]  Of course, the media's going to call him crazy.
[00:17:08.987 --> 00:17:12.811]  Petraeus, four years ago, said, your washing machine's listening to you.
[00:17:12.811 --> 00:17:14.412]  I told people that 20 years ago.
[00:17:14.412 --> 00:17:17.035]  Well, I was reading it in the MIT quarterly.
[00:17:17.035 --> 00:17:18.696]  I mean, they said this.
[00:17:18.696 --> 00:17:24.402]  It's not like I made up the Internet of Things or Smart Dust and we're going to skip this break.
[00:17:24.402 --> 00:17:27.084]  So this is such an amazing time to be alive.
[00:17:27.084 --> 00:17:28.005]  It's very, very positive.
[00:17:28.005 --> 00:17:30.127]  But, David, I'm going to skip this break so we have more time.
[00:17:30.914 --> 00:17:40.862]  I want to go back to you, because I've been listening to you while I took off some time, while I did some whale watching with the family and things I've always wanted to do.
[00:17:40.862 --> 00:17:49.148]  I've been listening to you, and I'm not just kissing your butt, the amazing job you and the crew have been doing, and just really laying out the facts.
[00:17:49.148 --> 00:17:59.216]  I really want your view on this, because I was intrigued by what you just mentioned, how CNN and BuzzFeed quarterbacked the release of this obvious disinfo so gleefully.
[00:17:59.856 --> 00:18:00.397]  I don't think so.
[00:18:16.218 --> 00:18:17.679]  Trump went on Larry King.
[00:18:17.679 --> 00:18:19.359]  Oh my gosh!
[00:18:19.359 --> 00:18:22.320]  I mean, every news channel was attacking Trump.
[00:18:22.320 --> 00:18:23.481]  Every commentator.
[00:18:23.481 --> 00:18:24.541]  Hollywood.
[00:18:24.541 --> 00:18:25.601]  Foreign governments.
[00:18:25.601 --> 00:18:26.222]  Foreign leaders.
[00:18:26.222 --> 00:18:30.623]  The whole world ganged up on America and told us we couldn't have Trump.
[00:18:30.623 --> 00:18:32.044]  We said, no, we do want Trump.
[00:18:32.044 --> 00:18:33.024]  We want nationalism.
[00:18:33.024 --> 00:18:34.145]  We want to change.
[00:18:34.145 --> 00:18:38.666]  And then they have the nerd turn around and say that foreign powers intervene.
[00:18:38.666 --> 00:18:39.907]  Little bitty Russia.
[00:18:39.907 --> 00:18:40.807]  And by little bitty, I mean
[00:18:41.936 --> 00:18:44.838]  Their GDP is that of Italy.
[00:18:44.838 --> 00:18:49.281]  They're strong, smart, scientific people, but let's face it, Russia's been through 80 years of hell.
[00:18:49.281 --> 00:18:53.644]  Russia is a joke when it comes to manipulating the United States.
[00:18:53.644 --> 00:18:56.005]  This is absolute bull.
[00:18:56.005 --> 00:19:04.071]  But it wasn't a joke to see all these world powers, all these governments, all these big compines, all the big banks, all the big media, everybody, the Pope,
[00:19:04.731 --> 00:19:05.172]  We're good.
[00:19:25.486 --> 00:19:25.646]  I don't
[00:19:41.853 --> 00:19:46.175]  Kind of like white savior brainwash minions.
[00:19:46.175 --> 00:19:47.135]  Let's just say it.
[00:19:47.135 --> 00:19:51.457]  Who's doubling down is weird, weird brainwash leftist white people.
[00:19:51.457 --> 00:19:59.240]  And they have gone into a total bunker mentality of insanity, like Hitler in his bunker giving orders to armies that don't exist.
[00:19:59.240 --> 00:20:01.021]  And I'm really worried about what they're going to do next.
[00:20:01.021 --> 00:20:03.222]  So first off, what is your take on this buzzfeed?
[00:20:04.102 --> 00:20:11.907]  It's been a few minutes on this, and I mean, what do you think they're going to do next in the next nine days after the hysteria we've already seen?
[00:20:11.907 --> 00:20:25.556]  Well, you know, it's interesting, Alex, because you had CNN and you had BuzzFeed come out with this at this time, and we've had news organizations that are very leftist, that have not been fair in the past, that have supported Hillary and made a lot of unfair accusations about Donald Trump.
[00:20:25.556 --> 00:20:30.699]  People like the New York Times heaping scorn on BuzzFeed and CNN for running with this story.
[00:20:30.699 --> 00:20:31.620]  Mika Brzezinski!
[00:20:32.040 --> 00:20:32.480]  Doing that.
[00:20:32.480 --> 00:20:38.205]  People who are not willing to burn down their leftist news organizations totally for the sake of the CIA have come out.
[00:20:38.205 --> 00:20:40.587]  Even Mother Jones, which is an opinion journal.
[00:20:40.587 --> 00:20:43.710]  I mean, they're not, they offer their opinions out there and they're leftists.
[00:20:43.710 --> 00:20:45.551]  I said, we're not going to run with something like this.
[00:20:45.551 --> 00:20:50.436]  There was a Politico reporter, Alex, who had been fired even from Politico as
[00:20:51.036 --> 00:20:58.300]  Skewed as Politico is, she was fired from Politico because she floated this story about Donald Trump allegedly having sex with his daughter.
[00:20:58.300 --> 00:21:01.142]  And they said, come on, that's way beyond the pale.
[00:21:01.142 --> 00:21:05.724]  They fired her from Politico and even she said she would not run with this BuzzFeed story.
[00:21:05.724 --> 00:21:08.946]  So you've got BuzzFeed, you've got CNN that are coming out there.
[00:21:08.946 --> 00:21:15.349]  And of course, Jake Tapper, who has basically just burned his reputation down like the former CBS News anchor.
[00:21:16.510 --> 00:21:17.130]  Yeah, Dan Rather.
[00:21:35.575 --> 00:21:37.076]  Trump took the first question about this.
[00:21:37.076 --> 00:21:43.342]  He said, look, I tell my people, be very careful when you're traveling, especially when you're going to foreign countries or a country like Russia.
[00:21:43.342 --> 00:21:45.484]  He said, they've got cameras everywhere.
[00:21:45.484 --> 00:21:49.307]  So don't do anything that you don't want to have on camera.
[00:21:49.307 --> 00:21:51.009]  And even before this happened,
[00:21:51.269 --> 00:21:58.896]  In response to the previous fake news that they put out about Russian hacking, he said to reporters, don't trust computers.
[00:21:58.896 --> 00:21:59.997]  Computers are not safe.
[00:21:59.997 --> 00:22:04.741]  If you've got anything important, you write it down on a piece of paper and you give it to a courier to have it hand-delivered.
[00:22:04.741 --> 00:22:06.762]  So Donald Trump isn't an idiot.
[00:22:06.762 --> 00:22:09.125]  You have to be an idiot to do what he did.
[00:22:09.125 --> 00:22:10.846]  What they're accusing him of doing, yeah.
[00:22:10.846 --> 00:22:18.192]  Donald Trump until this year, or I guess last year now, didn't even have computers in his main office area.
[00:22:19.540 --> 00:22:27.143]  And I'm not going to get into the details, but reportedly leaves phones out in drawers out in a foyer area.
[00:22:27.143 --> 00:22:29.063]  So in a way, people say, oh, he's not high-tech.
[00:22:29.063 --> 00:22:43.729]  No, in a way, he's so anti-tech, he does exactly what real spies and people do, is he compartmentalizes all the electronics and keeps them away from him, and everything is done on paper, which is actually what they wish presidents would really do.
[00:22:43.729 --> 00:22:47.670]  So isn't it crazy that just instinctively Trump already operates
[00:22:48.453 --> 00:22:49.834]  The way a president should operate?
[00:22:49.834 --> 00:23:04.182]  I mean, they keep saying that he doesn't have the background or the pedigree or the skill to be president, as if some community organizer nobody that never did anything could run the country and go on vacation four months out of the year.
[00:23:04.182 --> 00:23:10.465]  Meanwhile, Trump is a total workhorse who already is bringing back over $100 million worth of jobs.
[00:23:10.465 --> 00:23:11.626]  Ford, Chrysler.
[00:23:12.478 --> 00:23:13.579]  The list goes on and on.
[00:23:13.579 --> 00:23:20.644]  I mean, I don't want to go into a whole diatribe about how Trump's already been presidential, how he's already helped the economy more than Obama did in eight years.
[00:23:20.644 --> 00:23:26.348]  That's not hard to do because Obama was trying to consolidate the economy and only give money to his friends.
[00:23:26.348 --> 00:23:31.171]  That's what globalism is, is a giant consolidation system, David.
[00:23:31.171 --> 00:23:33.733]  Now, I know we're coming up on the break in a little while.
[00:23:33.733 --> 00:23:40.238]  I want to go ahead and start airing this press conference from the beginning with Spicer, then with Pence.
[00:23:40.658 --> 00:23:44.320]  Then with Trump, and David and I will intersperse during this hour.
[00:23:44.320 --> 00:23:48.162]  But just briefly, David, you don't just have McAfee joining you coming up.
[00:23:48.162 --> 00:23:49.263]  Tell us who else.
[00:23:49.263 --> 00:23:52.345]  I've got Craig Richardson from E&E organization.
[00:23:52.345 --> 00:23:55.066]  They're an energy and environment legal organization.
[00:23:55.066 --> 00:24:01.290]  He's going to comment on Donald Trump's interior and energy picks as they were coming up this week in confirmation hearings.
[00:24:01.830 --> 00:24:18.634]  They're very happy with what they see, because these are people who have pushed for a free market, who have pushed for America to be able to develop its energy resources, because energy is not only a financial necessity, but it actually affects not just the quality of your life, but the duration of your life, your life expectancy.
[00:24:18.634 --> 00:24:21.735]  So that's a very important thing when we look at these energy and interior picks.
[00:24:21.735 --> 00:24:25.656]  Let me add something to that, and then we'll start going to the press conference, and then come back from break and play more.
[00:24:27.237 --> 00:24:38.565]  For years, when I would have people on exposing the fact that shutting off our coal plants was hurting our country, I would get emails and letters, and the media would say, oh, he must work for big coal, or he must work for oil.
[00:24:38.565 --> 00:24:40.866]  Folks, I don't get any money from that.
[00:24:40.866 --> 00:24:54.536]  The point is, is that energy is everything, and if our energy is double or triple the price of China's, no one will have industry here if we've unfairly, from the beginning, been penalized on the basis of everything.
[00:24:54.536 --> 00:24:54.976]  Energy.
[00:24:55.396 --> 00:24:58.459]  I mean, children understand this watching cartoons.
[00:24:58.459 --> 00:25:00.781]  Why are the Decepticons here on Earth?
[00:25:00.781 --> 00:25:05.004]  To drain the Earth's core of its energy and create energon cubes.
