[00:00:00.189 --> 00:00:01.450]  We've got it.
[00:06:51.373 --> 00:06:52.176]  to 2 p.m.
[00:06:52.176 --> 00:06:53.459]  Central Standard Time.
[00:06:53.459 --> 00:06:55.104]  We're here.
[00:06:55.104 --> 00:06:56.568]  And then back Sundays.
[00:06:58.121 --> 00:06:59.122]  4 to 6 p.m.
[00:06:59.122 --> 00:07:05.426]  Central, coming to you from deep in the heart of Texas, Audie Murphy country.
[00:07:05.426 --> 00:07:12.631]  I am your host, Alex Jones, and we're going to be broadcasting here, as I just said, for the next two hours.
[00:07:12.631 --> 00:07:16.134]  Thank you so much for joining us here today.
[00:07:16.134 --> 00:07:25.981]  I want to thank all the listeners tuning in, all the AM and FM affiliates, all of our sponsors, as well as the great crew that comes in on Sundays to run the broadcast, and of course, more
[00:07:26.741 --> 00:07:30.862]  Importantly, my family and the good Lord above.
[00:07:30.862 --> 00:07:33.203]  Okay, where to start, ladies and gentlemen?
[00:07:33.203 --> 00:07:35.944]  Where to begin?
[00:07:35.944 --> 00:07:43.807]  There is a very important video clip from Friday's broadcast up on InfoWars.com in the guest box area.
[00:07:43.807 --> 00:07:49.409]  It also got linked by DrudgeReport.com over the weekend and is going viral right now.
[00:07:49.409 --> 00:07:54.651]  And that is economist and multi-billion dollar fund manager
[00:07:56.892 --> 00:08:08.550]  Peter Schiff breaking down the fact that we are headed towards martial law and economic collapse if we don't turn things around and that that is actually the government's plan.
[00:08:09.289 --> 00:08:21.980]  The reason that's so important is that you can just search the term Peter Schiff was right or Peter Schiff was right part two or Peter Schiff was right part three and see how many times he's predicted things accurately going against the flow.
[00:08:21.980 --> 00:08:29.727]  A few months ago he said there would not be a tapering of Kiwi Unlimited with Federal Reserve currency printing.
[00:08:30.647 --> 00:08:33.608]  Uh, and, uh, devaluation of the dollar.
[00:08:33.608 --> 00:08:37.549]  And they laughed at him across the political and financial spectrum.
[00:08:37.549 --> 00:08:39.090]  And, of course, he was proven right.
[00:08:39.090 --> 00:08:43.731]  Very important little 15-minute interview up on InfoWars.com and PrisonPlanet.com.
[00:08:43.731 --> 00:08:45.512]  You know, it's so important.
[00:08:45.512 --> 00:08:48.873]  I've thought about re-airing it again today, but in the interest of time I won't.
[00:08:48.873 --> 00:08:51.054]  It's just that is some very important information.
[00:08:52.054 --> 00:08:57.717]  In detail, but also short and sweet, up on InfoWars.com right now.
[00:08:57.717 --> 00:09:11.203]  And again, it's already rolled off the main page, but if you go to the bottom of the Today on the Alex Jones Show section, right at the top right-hand corner of InfoWars.com, with the write-up of today's broadcast, there is a link right there.
[00:09:11.203 --> 00:09:20.908]  We are in worse shape economically than we were before the 2008 collapse, and you can click through to that video, Peter Schiff Warns of Martial Law.
[00:09:21.957 --> 00:09:27.919]  And the reason that's important is that they are maneuvering us into this position, and he agrees with that.
[00:09:27.919 --> 00:09:49.125]  And because the establishment is on record, the ultra-rich are exempt from the high taxes, exempt from the regulations, they even have UN diplomatic community in many cases, and they are the ones, on record, Goldman Sachs, JP Morgan, Bank of America, Wells Fargo, Bank of England, Bank of Germany, all of them private banks, on record,
[00:09:50.455 --> 00:10:02.311]  Consortium of the Federal Reserve lobbying to raise middle-class taxes and poor people's taxes to pay the money to them in banker bailouts, which are not even really bailouts, they're direct taxes.
[00:10:02.311 --> 00:10:07.337]  Just like Obamacare is on record a tax to foreign-owned insurance companies.
[00:10:07.998 --> 00:10:20.610]  Whose average stock prices doubled the last three years with the passage of Obamacare and we're up between 1 and 7 points in value in the first week of Obamacare implementation.
[00:10:20.610 --> 00:10:25.254]  A 1% in one week is heavenly for a stock.
[00:10:25.254 --> 00:10:29.658]  7% as some of the top 10 got is unprecedented.
[00:10:29.658 --> 00:10:31.540]  Because they wrote the bill.
[00:10:31.540 --> 00:10:33.342]  They get to control the quality of care now.
[00:10:34.275 --> 00:10:36.896]  They get to lower the quality of care now.
[00:10:36.896 --> 00:10:41.498]  They get to make 35 million people buy the overpriced health care.
[00:10:41.498 --> 00:10:46.880]  It is simply amazing that they could put something through this evil.
[00:10:46.880 --> 00:10:49.901]  So we're going to be breaking all of that down here today.
[00:10:49.901 --> 00:10:55.163]  We're also going to look at what Michael Savage called the day America died.
[00:10:56.864 --> 00:11:06.391]  And we posted a link up on InfoWars.com and PrisonPlanet.com yesterday from his Friday show that syndicated all over the country, obviously.
[00:11:06.391 --> 00:11:12.135]  And now supplanting even the other number one and number two host on Political Talk Radio.
[00:11:12.135 --> 00:11:18.119]  But the point is, is that Savage said that he was physically ill.
[00:11:18.119 --> 00:11:19.540]  And by the way, that's what I said Friday.
[00:11:20.779 --> 00:11:21.279]  Before him.
[00:11:21.279 --> 00:11:22.840]  I'm not saying he's copying me.
[00:11:22.840 --> 00:11:26.282]  Anybody who's not a complete idiot would be physically ill.
[00:11:26.282 --> 00:11:31.824]  Watching them hunt down and execute that woman.
[00:11:31.824 --> 00:11:34.565]  So we're going to be getting to that at the bottom of the hour and I'm going to explain why.
[00:11:34.565 --> 00:11:36.686]  People say, well she was in a secure area.
[00:11:36.686 --> 00:11:38.947]  Well, she was trying to go after the police.
[00:11:38.947 --> 00:11:40.708]  She obviously had a panic attack.
[00:11:40.708 --> 00:11:44.410]  She ran into a checkpoint during a military drill, we now know.
[00:11:44.410 --> 00:11:46.591]  The police were the ones crashing into barriers.
[00:11:46.591 --> 00:11:47.731]  She didn't have guns.
[00:11:47.731 --> 00:11:48.712]  She didn't shoot cops.
[00:11:49.921 --> 00:11:55.484]  Even if they did shoot her because she was driving erratically or whatever, they should have shot the tires out.
[00:11:55.484 --> 00:11:59.346]  But the bigger issue was the sycophantic way the media covered it.
[00:11:59.346 --> 00:12:14.495]  The sycophantic way that they were standing ovations in Congress and just the Land of the Free, Home of the Brave, with national news for three days, 24-7, just hyperventilating over the chair of the woman in the car with the baby.
[00:12:14.495 --> 00:12:16.916]  I mean, you would have thought
[00:12:19.534 --> 00:12:26.436]  That Godzilla would have come up out of the Atlantic Ocean into Mordor on the Potomac.
[00:12:26.436 --> 00:12:32.238]  The District of Criminals, the District of Con Artists, the District of Fraud.
[00:12:32.238 --> 00:12:43.401]  The way they were just shaking in fear and sweating and crying and giving bated breath interviews like they were Audie Murphy on top of Tank Destroyer in France fighting off a thousand Germans or something.
[00:12:43.401 --> 00:12:46.622]  I mean, it is just the most ridiculous
[00:12:48.550 --> 00:12:50.011]  See, I said I'd cover this at the bottom of the hour.
[00:12:50.011 --> 00:12:50.932]  I'm already covering it.
[00:12:50.932 --> 00:12:55.295]  Look, later in the hour, I'm going to get into it and play the savage clip and break down why I'm so upset.
[00:12:55.295 --> 00:13:01.820]  And yes, you could say it's just another cherry on top of a country that's dying.
[00:13:01.820 --> 00:13:05.963]  I mean, this is hysterical, insane.
[00:13:05.963 --> 00:13:17.012]  We have all these videos, but we'll queue them up, where cops are driving like 80 miles an hour down straight roads and don't even brake and just run into concrete barriers.
[00:13:20.265 --> 00:13:24.667]  And then just blame the woman, and she's scared running from people.
[00:13:24.667 --> 00:13:27.589]  See, what's coming out now is they shot at her down the road.
[00:13:27.589 --> 00:13:28.529]  Then they said shots fired.
[00:13:28.529 --> 00:13:30.890]  She was running because they shot at her.
[00:13:30.890 --> 00:13:33.251]  They're trying to cover that up right now, but that's what the evidence points towards.
[00:13:33.251 --> 00:13:37.573]  So, they're crashing and shooting at her because she pulled up at a checkpoint, drove away scared.
[00:13:37.573 --> 00:13:39.434]  They all chased her, started shooting at her.
[00:13:39.434 --> 00:13:39.995]  She ran.
[00:13:39.995 --> 00:13:41.675]  She's not about to stop while they're aiming guns at her.
[00:13:41.675 --> 00:13:44.897]  She had a panic attack, and they executed her.
[00:13:44.897 --> 00:13:48.159]  Turns out her sister's a retired New York detective.
[00:13:49.269 --> 00:13:57.835]  And says that this was terrible that this happened, but really wild, folks, that the public was like, well, she's in a secure area, kill her.
[00:13:57.835 --> 00:14:01.218]  Yeah, if you're in North Korea, you go in a, quote, secure area.
[00:14:01.218 --> 00:14:03.319]  It's all this sycophantic secure area talk.
[00:14:03.319 --> 00:14:10.365]  We're going to be getting into that in just, just the nanny state where you got a better chance of dying from a honeybee sting or a deer jumping out in front of your car.
[00:14:10.365 --> 00:14:13.087]  Actually have a three times more
[00:14:15.160 --> 00:14:17.762]  Serious chances of dying by honey bees and you have a terrorist.
[00:14:17.762 --> 00:14:19.403]  I think it's four times with deer.
[00:14:19.403 --> 00:14:27.349]  We've done whole video reports on the showing the national statistics and then those have been imitated and picked up by national news, which is our plan.
[00:14:27.349 --> 00:14:28.670]  Our plan is to be imitated.
[00:14:28.670 --> 00:14:35.554]  Our plan is to go out and go, Oh, look, the new federal crime statistics over the last 20 years since 1992 show a 49% drop in overall
[00:14:39.793 --> 00:14:43.736]  A crime using guns because of gun ownership going up.
[00:14:43.736 --> 00:14:48.238]  We did the numbers and suddenly you saw the LA Times, everybody else report on it.
[00:14:48.238 --> 00:14:52.721]  That's really Infowars.com's job.
[00:14:52.721 --> 00:15:05.629]  Our main job is to force the establishment media and force the dinosaur media and others to cover the real issues that they want.
[00:15:05.629 --> 00:15:07.871]  And that's really our greatest victory.
[00:15:09.787 --> 00:15:19.691]  Our greatest success is that they just can't operate alone now and keep people in the dark about how the world really works.
[00:15:19.691 --> 00:15:21.912]  By the way, it's not our opinion that we know how the world works.
[00:15:21.912 --> 00:15:23.993]  The globalists all write white papers.
[00:15:23.993 --> 00:15:25.273]  The globalists all write books.
[00:15:25.273 --> 00:15:26.654]  They all go to Davos.
[00:15:26.654 --> 00:15:27.434]  They go to Bilderberg.
[00:15:27.434 --> 00:15:28.774]  They have CFR meetings.
[00:15:28.774 --> 00:15:30.415]  Most of it's on C-SPAN.
[00:15:30.415 --> 00:15:37.578]  And they talk about the private corporate world government they're creating, where they're above the law, where they get rid of the middle class, where they social engineer the population.
[00:15:39.554 --> 00:15:42.375]  We're seen as dumb animals that have got to be gotten rid of.
[00:15:42.375 --> 00:15:49.198]  And then they encourage the dumbing down to make that self-fulfilling prophecy come true so that they can control us.
[00:15:49.198 --> 00:15:51.839]  So they're actually creating what they blame us for.
[00:15:51.839 --> 00:15:54.800]  They're a bunch of eugenicist control freaks.
[00:15:54.800 --> 00:15:58.622]  We'll be right back with the government shutdown and Obamacare, the latest.
[00:15:59.938 --> 00:16:01.819]  Introducing Pro-1.
[00:16:01.819 --> 00:16:05.482]  All of your filtration in one system, portable, on-the-go.
[00:16:05.482 --> 00:16:10.005]  No more do you have two or three filters to just reduce sodium fluoride.
[00:16:10.005 --> 00:16:16.129]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:16:16.129 --> 00:16:27.136]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:16:27.136 --> 00:16:29.758]  It is the only one that does it and out of the gate.
[00:16:29.978 --> 00:16:33.600]  We have it discounted at 10% off with promo code water.
[00:16:33.600 --> 00:16:50.906]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia, and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:16:50.906 --> 00:16:56.229]  Get your ProPure with the new Pro1 filter today at InfoWarsTore.com or by calling 888-253-3139.
[00:16:59.850 --> 00:17:01.091]  Ben Swan here.
[00:17:01.091 --> 00:17:02.293]  We are winning.
[00:17:02.293 --> 00:17:10.000]  Alternative media is challenging and beating mainstream media, and it's imperative for the liberty movement to continue this momentum.
[00:17:10.000 --> 00:17:17.027]  However, independent media cannot win without the support of sponsors and advertisers like Diamond Gusset Jeans.
[00:17:17.027 --> 00:17:22.393]  For over 26 years, Diamond Gusset has been owned by patriots with products designed for patriots.
[00:17:22.893 --> 00:17:28.921]  When I put on a pair of Diamond Gusset jeans, I enjoy the quality, comfort, durability, and style.
[00:17:28.921 --> 00:17:32.245]  Most importantly, my wife really likes them as well.
[00:17:32.245 --> 00:17:39.734]  From the cotton to the last stitch, Diamond Gusset bucks the industry standard by producing a 100% all-American product.
[00:17:39.734 --> 00:17:41.156]  Another reason for my endorsement.
[00:17:41.676 --> 00:17:46.219]  So, Ben Swan is asking you to go visit DiamondLiberty.com right now.
[00:17:46.219 --> 00:17:53.344]  With promo code BEN, you will receive a 20% off discount on a pair of male or female Diamond Gusset jeans.
[00:17:53.344 --> 00:17:59.148]  Remember, DiamondLiberty.com, and you are directly supporting the growth of independent media.
[00:18:00.222 --> 00:18:05.684]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:18:05.684 --> 00:18:14.586]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:18:14.586 --> 00:18:22.409]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:18:22.409 --> 00:18:29.791]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:18:30.311 --> 00:18:34.272]  I personally store and use their high-quality products.
[00:18:34.272 --> 00:18:38.453]  It tastes great, and it's easy to store for up to 25 years.
[00:18:38.453 --> 00:18:45.596]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:18:45.596 --> 00:18:52.818]  Visit mypatriotsupply.com forward slash alex today, with the New World Order making rapid advances on every front.
[00:18:52.818 --> 00:18:56.859]  It is essential to prepare with My Patriot Supply today.
[00:18:59.679 --> 00:19:13.448]  With over 3,000 years of historic use, Pure Silver continues to be one of nature's most reliable and effective agents against fighting viruses, mold, fungus, bacteria, pathogens, and parasites.
[00:19:13.448 --> 00:19:23.755]  At Silverlungs, we have developed a reliable and easy-to-use full production system for creating endless pure nano-silver solutions right from the convenience and comfort of your home.
[00:19:24.395 --> 00:19:29.038]  Your self-produced nano-silver solutions can be applied topically to the skin.
[00:19:29.038 --> 00:19:45.088]  For many who are new to silver that wish to try silver for the first time, we offer a full line of consumables and cosmetics, such as our 2-ounce nano-silver nasal sprays, our nano-silver soap, and our most popular product, the all-natural nano-silver gel.
[00:19:45.928 --> 00:19:53.771]  Visit www.silverlungs.com to learn more about the industry-leading technology of the Silver Lungs System.
[00:19:53.771 --> 00:20:00.834]  That's www.silverlungs.com.
[00:20:00.834 --> 00:20:02.354]  Coast to Coast.
[00:20:02.354 --> 00:20:04.415]  Direct from Austin.
[00:20:04.415 --> 00:20:07.637]  You're listening to the Alex Jones Broadcasting Network.
[00:20:15.080 --> 00:20:21.184]  Hello, this is Hank Hill, and I'm telling you what, you need to listen to Alex Jones.
[00:20:21.184 --> 00:20:22.505]  Yeah, yeah.
[00:20:22.505 --> 00:20:29.670]  Infowars.com.
[00:20:29.670 --> 00:20:35.934]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:42.403 --> 00:20:47.545]  By the way, over a week ago, top comedian Russell Brand was here in town.
[00:20:47.545 --> 00:20:50.166]  He's a listener of the show, had him on the broadcast before.
[00:20:50.166 --> 00:20:56.369]  I was able to meet him in person and do a video interview with him that I haven't aired yet.
[00:20:56.369 --> 00:21:07.214]  And so I'm just going to make the announcement right now that we will air 10 minutes of that interview in the last segment of the radio broadcast here today.
[00:21:08.442 --> 00:21:10.083]  So that is coming up.
[00:21:10.083 --> 00:21:13.546]  Russell Brand on the world and the global awakening he sees happening.
[00:21:13.546 --> 00:21:14.487]  Pretty powerful interview.
[00:21:14.487 --> 00:21:18.149]  We're going to air 10 minutes of it and the rest of it tomorrow.
[00:21:18.149 --> 00:21:21.932]  Coming up in the last 10 minutes of the broadcast on this Sunday edition.
[00:21:21.932 --> 00:21:25.355]  We're here every Sunday 4 to 6 p.m.
[00:21:25.355 --> 00:21:26.756]  Central Standard Time.
[00:21:28.365 --> 00:21:29.706]  Every Sunday, 4 to 6 p.m.
[00:21:29.706 --> 00:21:31.527]  Central Time, back weekdays, 11 a.m.
[00:21:31.527 --> 00:21:32.027]  to 2 p.m.
[00:21:32.027 --> 00:21:32.747]  Central.
[00:21:32.747 --> 00:21:36.629]  The news websites are Infowars.com and PrisonPlanet.com.
[00:21:36.629 --> 00:21:38.670]  Let's get into the government shutdown.
[00:21:38.670 --> 00:21:52.537]  Again, President Obama, it turns out, on Friday, posed for many hours, in fact, for two days off and on, with a painter who was painting a painting of the President.
[00:21:53.397 --> 00:21:55.738]  So there you go, that's what he was doing.
[00:21:55.738 --> 00:22:01.719]  Was posing for a presidential narcissistic painting of the dear leader.
[00:22:01.719 --> 00:22:12.281]  Whereas Charlie Chaplin, you need him for the great piece he did called The Dictator, where he's dreaming of world domination and bouncing the balloon of the earth around.
[00:22:12.281 --> 00:22:15.301]  Just simply words cannot describe it.
[00:22:15.301 --> 00:22:16.862]  Here's another one.
[00:22:16.862 --> 00:22:18.042]  Weekly Standard Reports.
[00:22:18.042 --> 00:22:21.403]  Iwo Jima Memorial closed.
[00:22:21.403 --> 00:22:22.743]  Barricades erected.
[00:22:23.922 --> 00:22:40.831]  That's right, and they're hiring extra police and auxiliary security guards to keep veterans out of the open-air parks, including parks like Mount Vernon and countless others like the World War II Memorial that are privately paid for and run and are on federal property.
[00:22:40.831 --> 00:22:48.915]  So they're spending more money, and they've had Park Service senior people go public and say, we've been ordered to make life miserable, we think it's disgusting.
[00:22:49.375 --> 00:22:51.596]  You know, they'll be fired or audited right away.
[00:22:51.596 --> 00:22:58.098]  Because, you know, it has come out they do audit people, like the preacher at the prayer breakfast that slightly criticized Obama.
[00:22:58.098 --> 00:23:01.159]  He was ordered to be audited at that point.
[00:23:01.159 --> 00:23:02.659]  That came out last week.
[00:23:02.659 --> 00:23:04.200]  Total authoritarianism.
[00:23:04.200 --> 00:23:06.300]  But it's okay because it's trendy.
[00:23:06.300 --> 00:23:13.983]  You know, Obama's part black, so it's racist if you don't like having the government persecute people for their political speech.
[00:23:13.983 --> 00:23:14.803]  Kind of like Mike Judge.
[00:23:15.763 --> 00:23:17.164]  Told us on video.
[00:23:17.164 --> 00:23:22.146]  He said, I'm afraid to do stuff like King of the Hill now, because I'll get audited.
[00:23:22.146 --> 00:23:31.770]  But then he said, I guess it's time though to do even more of that, more pro-Tea Party Liberty stuff, because these tyrants are just going to continue to close the noose around our necks.
[00:23:31.770 --> 00:23:34.311]  And Mike Judge is absolutely right.
[00:23:34.311 --> 00:23:41.354]  Continuing here, priests threatened with arrest if they minister to military during shutdown.
[00:23:42.335 --> 00:24:00.697]  This has come out and been posted by the Archdiocese for Military Services who published the memo threatening them not with getting in trouble if they still had prayer services on Sunday or minister to someone who has, say, a family member die when you call your priest up.
[00:24:01.880 --> 00:24:02.640]  Or your pastor, Rob.
[00:24:02.640 --> 00:24:04.821]  That's what the military pays to have them there for.
[00:24:04.821 --> 00:24:10.423]  If they pray with you over the phone, you're going to be militarily court-martialed under orders of the government.
[00:24:10.423 --> 00:24:14.685]  This is a completely nasty, evil, wicked government.
[00:24:14.685 --> 00:24:17.106]  In fact, here's an article out of the Washington Post of all places.
[00:24:18.200 --> 00:24:19.762]  Twitchy picked it up first.
[00:24:19.762 --> 00:24:26.770]  New York Times reporter, Obama admin, most closed, controlled, freak administration I've ever seen.
[00:24:26.770 --> 00:24:33.418]  Again, New York Times reporter, Obama admin, is the most closed, controlled, freak administration I've ever covered.
[00:24:34.568 --> 00:24:49.728]  And they go on to describe how reporters, this particular reporter, Leonard Downing, was the former executive editor of the Washington Post and works as a senior staff writer at the New York Times.
[00:24:50.922 --> 00:24:56.648]  And no one who works at the White House is even allowed to meet with them or talk with them or be friends with them.
[00:24:56.648 --> 00:24:58.010]  They're not even allowed to go have a beer.
[00:24:58.010 --> 00:25:00.272]  They're not allowed to talk by email.
[00:25:00.272 --> 00:25:07.781]  They're told in the White House, you will be fired even if you talk to other liberals, who are really authoritarians.
[00:25:07.781 --> 00:25:08.602]  Remember what, uh...
[00:25:10.956 --> 00:25:16.961]  Different White House communications directors have said they don't allow even undersecretaries to talk to the media now.
[00:25:16.961 --> 00:25:22.145]  The media, because it might be taken out of context, they said, or Drudge might pick it up.
[00:25:22.145 --> 00:25:31.032]  Meaning the real media will take what they say one day and show them changing it another day, so they are in lockdown mode media-wise.
[00:25:31.032 --> 00:25:33.655]  Extremely authoritarian, and they're telling
[00:25:34.861 --> 00:25:44.009]  People, if you try to cross the memorial gates, or if you try to cross the security guards, anywhere in the country, we're going to arrest you.
[00:25:44.009 --> 00:25:55.679]  And we don't care if the parks are privately run, and the hotels and restaurants are privately run at the Grand Canyon, and Yosemite, and Big Bend, and everywhere else.
[00:25:55.679 --> 00:25:58.361]  You are not allowed the park, we're blocking it.
[00:26:00.709 --> 00:26:21.175]  And if the state gets together, like Wisconsin, and says, these are boat ramps administered by the state, there's not even federal people there, we're removing the blockades, the feds are going and putting them back up, where you can't use boat ramps on the Mississippi and other rivers that are federal property, because the feds are claiming they own the right-of-way.
[00:26:21.175 --> 00:26:23.836]  Well how about the feds lose the right-of-way then?
[00:26:23.836 --> 00:26:24.877]  How about that?
[00:26:24.877 --> 00:26:26.937]  They got plenty of energy and time.
[00:26:26.937 --> 00:26:28.958]  Eighty-one percent of the federal government
[00:26:31.670 --> 00:26:36.276]  Some estimates are 83% are open and running, unfortunately.
[00:26:36.276 --> 00:26:39.059]  The NSA spying on you.
[00:26:39.059 --> 00:26:45.427]  The FDA run by Monsanto is making sure that no states can label that there's a GMO in food.
