[00:00.000 --> 00:18.800]  Infowars, tomorrow's news, today.
[10:15.360 --> 10:19.200]  and you don't like dying, and if you like being successful and having a future,
[10:19.920 --> 10:24.960]  you need to battle with every ounce of your energy and time to stop these monsters.
[10:24.960 --> 10:31.680]  We have the economy news that is insane. We're going to be laying out as well. The attacks
[10:33.120 --> 10:39.920]  on free speech. We have the latest move by the deep state psychos to sterilize children.
[10:39.920 --> 10:45.920]  Virginia Democrat wants to criminalize parents who misgender their children. So the school treks
[10:45.920 --> 10:49.760]  your six-year-old to think they're really a boy or a girl when they're a girl or a boy.
[10:49.760 --> 10:54.880]  They trick them to think they're another gender. They create that mark in their record, begin
[10:54.880 --> 10:59.280]  special propaganda and rainwashing for them. The removing of your parental rights and control,
[11:00.080 --> 11:04.000]  using the rebellion your child will have later as a teenager to be sterilized because mommy said
[11:04.000 --> 11:09.040]  it wasn't their right to do it. It was a bad idea. Daddy did. She wants you locked up if you get
[11:09.040 --> 11:16.480]  between them and the pedophilic, sicko government that wants to rape your children's bodies to
[11:16.480 --> 11:22.720]  the point of massive mutilation. So these Satanists are in overdrive right now. We've got a lot of
[11:22.720 --> 11:29.920]  big election news as well and so much more. So when I hit this story, it's not our top story,
[11:30.880 --> 11:37.360]  but more and more I want to start the show or soon into the broadcast early in
[11:38.880 --> 11:45.360]  to just give an example of gaslighting every day. Yesterday it was the Kenosha killer saying he's
[11:45.360 --> 11:50.800]  not the Kenosha killer and doesn't know that person is. Darryl Brooks doesn't exist. And Biden's
[11:50.800 --> 11:56.080]  saying we've got one hell of an economy right now. You're best ever. I wanted to hit this first
[11:56.080 --> 12:01.440]  today. It's extremely illustrative and we'll play the full clip now. I already played a little
[12:01.440 --> 12:08.320]  short clip at the very start. Disgraced former FBI official declares 911 is nothing compared
[12:08.320 --> 12:14.080]  to January 6th. That is a quote. Let me just read slowly to let it sink in a little bit
[12:14.080 --> 12:19.920]  because I got up this morning at 5am and there's just been updated info wars and I said I got to
[12:19.920 --> 12:26.160]  watch the clip and I went and sure as hell Steve Watson doesn't exaggerate. He actually said
[12:26.880 --> 12:39.120]  word for word. Let me read it slowly. 911 is nothing compared to January 6th. 911
[12:39.120 --> 12:45.520]  killed at least 3,000 people that day. It's estimated last time I checked that more than 10,000 people
[12:45.520 --> 12:54.480]  died early including police dogs die within a year. But within just the first few years 10,000 plus
[12:54.480 --> 13:00.560]  people from the deadly inhalation of the powdered glass and concrete and toxins computer parts
[13:00.560 --> 13:11.280]  you name it. So conservatively 13,000 people have died and it hit the world economy for probably
[13:11.280 --> 13:28.560]  trillions. No one can estimate that. So we saw Chuck E. Schumer say this is worse than 911.
[13:28.560 --> 13:34.240]  Worse than 911 and as bad as Pearl Harbor. We've led the quotes many times. You know he said that
[13:34.240 --> 13:43.760]  I'm not going to bore you with this horrible voice. But now Peter Strock has to go on further and say
[13:45.040 --> 13:53.200]  that it's nothing. It's nothing compared to a million people showing up in DC peacefully
[13:53.200 --> 13:57.280]  and a bunch of federal provocateurs and others manipulating a few hundred to break through
[13:57.280 --> 14:05.760]  the small police line and go in and poop on Pelosi's walls. Oh and drink her beer and then
[14:05.760 --> 14:13.680]  the cops killed four citizens. So four citizens got killed. A few hundred broke in. A few thousand
[14:13.680 --> 14:19.520]  got waved in. I tried to stop them. I got there an hour into it and that is the worst attack
[14:19.520 --> 14:28.400]  in U.S. history. Not World War One. Not World War One. We're going to break. Come back and play it.
[14:29.360 --> 14:35.120]  Not World War One. Not World War Two. Millions dead. No, no, no, no. This is the worst attack
[14:35.120 --> 14:38.240]  ever. This is an attack on our institutions and our government.
[14:40.480 --> 14:44.240]  Directed by these very same people and let's just add the gravy to this.
[14:44.240 --> 14:52.240]  This is the guy and we have his text messages. We'll remind you with them. We'll show you it
[14:52.240 --> 14:58.640]  to you in the next segment. This is the guy that he's talking to his girlfriend, the other FBI
[14:58.640 --> 15:03.520]  agent, and she says he's going to win. He goes, never will stop him with the Russian hoax. And
[15:03.520 --> 15:08.720]  then later he wins. Doesn't matter. We'll still stop him. Remember this is Mr. Insurance Policy.
[15:08.720 --> 15:14.960]  So he's actually tried to overturn an elected president with fraud that he says is the most
[15:14.960 --> 15:20.400]  evil thing you can do. And I think it is bad. It is an attempt at a coup d'etat. It is one of the
[15:20.400 --> 15:24.800]  worst things you can do because then they put a tyranny in over you, but they have done it. They
[15:24.800 --> 15:29.760]  stole the election two years ago and now they want to outlaw people questioning that. They're
[15:29.760 --> 15:34.960]  already censoring people. Trying to get the compilation, two of all his demonic faces he
[15:34.960 --> 15:38.560]  made in Congress. I want to show that when we come back. We're going to play the clip, but
[15:38.560 --> 15:42.960]  the host is calling it the worst thing in U.S. history. And then all breathlessly,
[15:42.960 --> 15:44.640]  he goes on and says, yes, it's true.
[15:49.520 --> 15:54.880]  It's the worst thing ever. But of course, the polls show nobody's buying it. And it's been
[15:54.880 --> 16:03.440]  a giant flop for these gaslighting frauds. It's our best seller. We first came out with it five
[16:03.440 --> 16:08.960]  years ago and it was a moderate seller. But as folks tried vitamin mineral fusion and experienced
[16:09.520 --> 16:14.160]  the way it made them feel and how healthy it made them, it has become our number one overall
[16:14.160 --> 16:17.680]  best seller. And it's been sold out for a while, but it's finally back in stock.
[16:17.680 --> 16:23.600]  Vitamin mineral fusion doesn't just supercharge your immune system, but it helps every cellular
[16:23.600 --> 16:28.480]  function of the body. It has all the minerals, all the key amino acids, all of the essential
[16:28.480 --> 16:34.000]  vitamins that you need to live and be healthy. Essential means without these things, you die.
[16:34.000 --> 16:38.960]  And so much of the food is debased. There's so many chemicals in the environment. It is critical
[16:38.960 --> 16:43.360]  to bolster our body defenses with a product like this. Now, there are other great vitamin
[16:43.360 --> 16:48.160]  mineral products out there, but this is amongst the very best and it's a low price and it funds
[16:48.160 --> 16:53.040]  the info war. So the only way you lose is not taking action today, getting vitamin mineral fusion
[16:53.040 --> 16:58.560]  finally back in stock at infowarstore.com for 50% off. Vitamin mineral fusion back in stock
[16:58.560 --> 17:06.640]  infowarstore.com. Think about a world without info wars. Just take a moment and sit back and
[17:06.640 --> 17:12.080]  think about all the incredible guests and callers and stories we've broken together. This family
[17:12.080 --> 17:18.960]  that is info wars. Think about how info wars is cited by Joe Rogan and Tucker Carlson and
[17:18.960 --> 17:27.120]  Bolsonaro and other foreign leaders like Nigel Farage as being the main impetus towards firing
[17:27.120 --> 17:33.840]  up their main base to defeat the new world order. The only reason humanity's still in the fight today
[17:34.640 --> 17:39.760]  is because the viewers and listeners of this broadcast have taken action and supported this
[17:39.760 --> 17:47.280]  show. I don't take the credit. I give you the credit and now info wars is facing its darkest hours.
[17:47.280 --> 17:53.040]  It isn't going to give up. Without your support we can be shut down. Please go to saveinfowars.com
[17:53.040 --> 18:14.960]  today and donate for our legal defense fund. Well it's the same thing for America and the rest of
[18:14.960 --> 18:20.320]  the world. When it comes to critical vitamins and minerals that your body must have to live
[18:20.320 --> 18:24.720]  and people don't listen and they don't supplement it's literally an intervention.
[18:24.720 --> 18:30.640]  I lead an incredibly stressful life. I don't play with Mr. Health but if I wasn't taking products
[18:30.640 --> 18:37.920]  like x3 from info wars.com I could not continue to do what I'm doing today. The energy, the stamina,
[18:37.920 --> 18:44.480]  the libido, the immune system boost is incredible and despite the fact it's selling out x3 is 50%
[18:44.480 --> 18:49.840]  off right now exclusively at info wars.com. There's a run on iodine happening right now because
[18:49.840 --> 18:53.920]  of the war. We're not selling it for that. We're selling it for what it does for your immune system
[18:53.920 --> 18:59.680]  and your focus and clarity. Get x3 today 50% off at info wars store.com all supplies last.
[19:01.360 --> 19:09.200]  I have been in a 28 year marathon battle with a globalist. I have come from nowhere to the very
[19:09.200 --> 19:15.200]  heights of politics not just in America but the world. We are engaging the globalists at point
[19:15.200 --> 19:21.280]  like range in the information war but I don't deserve the credit. Yes I persevered but the
[19:21.280 --> 19:26.000]  listeners and viewers who support info wars are the real reason you've had the success.
[19:26.720 --> 19:32.160]  We're having now the greatest victories in the fight against the new order you've ever had.
[19:32.160 --> 19:39.600]  We are now entering the final mile of the marathon and that's why today it's more important than ever
[19:39.600 --> 19:43.920]  realize how important you've been in this fight and to continue in the efforts you've been tearing
[19:43.920 --> 19:50.960]  out and to intensify them. God bless you all. I salute you. I thank you and I beg you to intensify
[19:50.960 --> 19:56.160]  what you're doing now because we are over the target and this is happening. The fight is my
[19:56.160 --> 20:18.160]  fight. It's your fight. It's our fight. God bless you all. We now take you live to the Central
[20:18.160 --> 20:28.800]  Texas Command Center and the heart of the resistance. It is the vaunted feared Alex Jones show. The real
[20:28.800 --> 20:35.120]  power of this broadcast is you. The viewer and listener that's who the enemy hates. That's why
[20:35.120 --> 20:39.680]  they want to take us off the air so this focal point of resistance they believe can be dissipated
[20:39.680 --> 20:49.600]  but let me give our enemies a clue. We've already damaged them irrevocably. Everything else we do
[20:49.600 --> 21:01.360]  against them with this platform is only gravy. Now let's talk about a real piece of trash.
[21:02.640 --> 21:06.880]  Peter Schrock is the archetypal example. Let's put some of the sickening mural of him up in
[21:06.880 --> 21:11.680]  Congress and the weird satanic faces he was making of everything we face in the permanent
[21:11.680 --> 21:18.320]  bureaucracy and deep state of the type of guys that were like Eddie Haskell in high school that
[21:18.320 --> 21:22.880]  wanted to be the class president but would rip you off anytime they could. They believe if they
[21:22.880 --> 21:26.320]  can just get into the FBI and the Justice Department they can be above the law and
[21:26.320 --> 21:32.400]  community crimes they want. He has caught red-handed trying to remove a duly elected president.
[21:32.400 --> 21:39.280]  Then he turns around and accuses a million people that come to DC being terrorists and in this clip
[21:39.280 --> 21:48.080]  at the end says this needs to be a mobilization like the war on terror and 9-11 to stop these
[21:48.080 --> 21:55.920]  people. So he declares authoritarian war just like oh Biden did a month and a half ago an
[21:55.920 --> 22:02.720]  independence hall in Philadelphia with the blood-red speech. So he declares war on America, says we
[22:02.720 --> 22:08.560]  need to have the entire deep state come down against the American people and the CIA and the FBI
[22:08.560 --> 22:16.880]  tag team us and 9-11's nothing compared to somebody drinking Pelosi's beer and pooping on the walls
[22:16.880 --> 22:23.680]  and a guy in a buffalo outfit running around yelling and saying yes sir and yes ma'am to the
[22:23.680 --> 22:31.840]  police and then the cops kill four people. With Ray Epps now in Pelosi's daughter's documentary
[22:31.840 --> 22:36.240]  leading everybody in and climbing the scaffolding and saying invade. Now we have footage of him
[22:36.240 --> 22:40.320]  ramming the police with barricades and they call him a wonderful person in the New York Times.
[22:40.320 --> 22:45.600]  These people are so obvious. So they try to overturn the election criminally, try to have
[22:45.600 --> 22:51.360]  multiple impeachments. Peter Strucks involved in all of it, he's disgraced and it's emblematic
[22:51.360 --> 22:55.120]  that he then gets up on television. This is part of the course but it's Peter Strucks
[22:56.320 --> 23:03.040]  and says we need to have a war on terror on Trump supporters which just means populist Americans
[23:03.040 --> 23:06.560]  that have their heads screwed on straight because the numbers are coming in. I saw,
[23:06.560 --> 23:16.800]  got some polls here, a 30 point swing in women 18 to 64 working age women. That means white,
[23:16.800 --> 23:23.200]  black, Hispanic, Asian. Women see the crime, they see the depression, they see the insanity,
[23:23.200 --> 23:27.920]  they see Biden groping everybody, they see Hunter Biden, they see the open borders
[23:29.280 --> 23:36.480]  and what do they do? What do they do? They go and they say I'm going to vote Republican.
[23:36.480 --> 23:40.640]  Not that that's perfect but that's the insurrection to at least take over one of the parties
[23:40.640 --> 23:44.640]  that we're doing politically lawfully. That's why they're in panic. That's why they're saying
[23:44.640 --> 23:48.720]  outlaws. That's why they bet everything on January 6th but the national polls are out.
[23:50.000 --> 23:55.360]  Less than 6% of Americans in multiple polls. It's like four, five, three, two. I mean I saw one
[23:55.360 --> 24:02.000]  poll 6%. So the highest poll where they ask a bunch of questions, what do you think's most important?
[24:02.560 --> 24:12.400]  The economy, war in Ukraine and then they'll put in there January 6th and less than 10%
[24:12.400 --> 24:15.680]  think that's a big issue and that's total leftist cult members, the ones that run Twitter.
[24:17.280 --> 24:25.920]  So here they are trying to make it the front and center to launch these attacks
[24:28.560 --> 24:32.160]  and nobody's buying into it.
[24:35.840 --> 24:39.040]  They want to distract with the economy imploding, distract with all this
[24:39.040 --> 24:45.760]  and the crew looking just found another national poll. Oh, 7% think January 6th is the most important.
[24:47.120 --> 24:51.280]  Up at the top, price increases inflation, economy and jobs, immigration,
[24:51.280 --> 24:56.960]  crime and drugs, women's rights, healthcare, guns, environment, climate change, national debt,
[24:56.960 --> 25:02.080]  federal budget deficits, terrorism, national security, corruption, school safety, coronavirus,
[25:02.080 --> 25:12.160]  taxes, voting rights, income equality, inequality, criminal justice, the courts, prison, education,
[25:12.160 --> 25:13.600]  then January 6th.
[25:18.720 --> 25:24.320]  So here's Peter Strzok in a loaded minute and a half with the reporter reading the script
[25:24.320 --> 25:29.440]  that the most important date in American history is in George Washington finally turning the tide
[25:29.440 --> 25:36.640]  at Trenton, New Jersey. Is it Valley Forge? Is it the defeat of Hitler? Is it the invention
[25:37.200 --> 25:45.120]  of the light bulb? No. Ladies and gentlemen, it is someone drinking Pelosi's beer and pooping
[25:45.120 --> 25:50.800]  on the wall. Here it is. You know that Mueller ethos emanated I'm sure from his own personal
[25:50.800 --> 25:55.680]  code but also post 9-11 and I worked in the administration in which he served as FBI director
[25:55.680 --> 26:02.400]  and what he sort of gave birth to in the lexicon was the FBI would never again, first of all,
[26:02.400 --> 26:06.720]  fail to sync up with the CIA and all sorts of artificial and real walls were torn down
[26:06.720 --> 26:11.440]  and they would never again fail to connect the dots. I've not heard one utterance of connecting
[26:11.440 --> 26:17.440]  the dots from Christopher Wray in the days after the deadliest attack on the US Capitol in our,
[26:17.440 --> 26:23.280]  you know, in history. Nicole, I think that's right and I think if you look at the scale in
[26:23.280 --> 26:28.720]  terms of the threat to democracy, I mean 9-11 was a tragedy. We lost thousands of lives in a
[26:28.720 --> 26:34.000]  horrific way and we still mourn to this day but when you look at something that is an attack
[26:34.000 --> 26:38.880]  on democracy, something that could actually bring about a fundamental change to American
[26:38.880 --> 26:45.120]  governance as we understand it, 9-11 is nothing compared to January 6 and the fact that the FBI
[26:45.120 --> 26:49.840]  and the rest of the government, if they are not on the same sort of war footing that we were on
[26:49.840 --> 26:54.480]  in the weeks and months and years after 9-11, shame on everyone.
[26:56.560 --> 27:02.960]  Shame on everyone if we're not on a war footing against anybody that doesn't support the Democratic
[27:02.960 --> 27:08.800]  Party. What does Tulsi Gabbard's column, we have the clip, let's play it. She calls them a power cult
[27:10.080 --> 27:14.480]  of war mongers and that's what it is, here it is.
[27:14.480 --> 27:20.080]  I can no longer remain in today's Democratic Party that's under the complete control of an
[27:20.080 --> 27:27.200]  elitist cabal of war mongers who are driven by cowardly wokeness, who divide us by racializing
[27:27.200 --> 27:34.240]  every issue and stoking anti-white racism, who actively work to undermine our God-given freedoms
[27:34.240 --> 27:40.320]  that are enshrined in our Constitution, who are hostile to people of faith and spirituality,
[27:40.320 --> 27:45.520]  who demonize the police but protect criminals at the expense of law-abiding Americans,
[27:46.080 --> 27:50.960]  who believe in open borders, who weaponize the national security state to go after their
[27:50.960 --> 27:57.120]  political opponents, and above all, who are dragging us ever closer to nuclear war.
[27:58.320 --> 28:04.240]  Now, I believe in a government that's of the people, by the people, and for the people.
[28:04.240 --> 28:11.440]  Unfortunately, today's Democratic Party does not. Instead, it stands for a government that is of,
[28:11.440 --> 28:18.960]  by, and for the powerful elite. Now, I'm calling on my fellow common sense independent-minded
[28:18.960 --> 28:25.680]  Democrats to join me in leaving the Democratic Party. If you can no longer stomach the direction
[28:25.680 --> 28:32.080]  that the so-called woke Democratic Party ideologues are taking our country, I invite you to join me.
[28:32.080 --> 28:42.160]  I'm here to tell you, folks, that a DeSantis Gabbard's ticket would be unbeatable. And she's
[28:42.160 --> 28:45.280]  for real, folks. She's not perfect. They'll say, oh, well, she went to the Davos thing. They all
[28:45.280 --> 28:50.000]  do. I mean, Trump's been to that. But she's been fully against that now. And she is getting women
[28:50.000 --> 28:54.880]  big time to vote Republican. She's good, folks. She's awesome. She's got a soul. We'll get right
[28:54.880 --> 29:03.520]  back. Stay with us. I don't promote things unless they really work. When it comes to politics or
[29:03.520 --> 29:09.600]  culture, economics, we are always the cutting edge in the tip of the spear. And when we talk about
[29:09.600 --> 29:14.560]  the products in infomercial.com, they all blow you away. If you'll just take them, if you'll just
[29:14.560 --> 29:19.440]  try them, I know you'll be repeat customers. And finally, one of our best selling products sold out
[29:19.440 --> 29:25.920]  for months back in stock. It's X3. It's all three types of the very best atomic iodine out there
[29:25.920 --> 29:32.480]  that supercharges your energy, your stamina, your libido, and number one, your immune system. So
[29:32.480 --> 29:41.680]  X3, despite the fact there's a run on iodine is still on sale at 50% off right now at infowarstore.com
[29:41.680 --> 29:46.720]  and it funds the info war, which is a 360 win. If you've not experienced the power of iodine,
[29:46.720 --> 29:52.240]  takes two weeks to kick out on average, you've got to go to infowarstore.com and get X3 50% off.
[29:52.240 --> 30:21.680]  X3 50% off infowarstore.com. Look around you, everything I predicted from the global stone documents, from their own admissions is now happening. Info Wars credibility, my credibility has never been higher. And it's because of your backing of this operation that I could steadfastly despite the censorship and the boycotts and the attacks and the lawsuit stay on air. But now we're reaching the most critical
[30:21.680 --> 30:51.600]  juncture in the fight together. So I want to ask all of you today to help keep me on the air. In my decades on air, I've never asked for personal donations, but I'm being forced by the bankruptcy court to pay for 40% of the legal fees, and I can't fund those myself. It's unsustainable. So please visit saveinfowars.com, saveinfowars.com, where you can make straight donations, $5, 10, $50, $100, whatever you can, so that I can continue to pursue
[30:51.600 --> 31:10.600]  and persevere. I'll never give up, I'll never give in, but I could give out. Thank you for your support. Wouldn't be without you, saveinfowars.com. By the will of God, and by God working through you and your support, Info Wars continues to persevere against the attacks never before seen in the western world against independent media.
[31:10.600 --> 31:38.600]  Thanks for keeping me in the fight. And over the years, you have come to the table, you have stepped to the plate so many times and kept Info Wars and free speech on the air, and I thank you. But now, I have my own legal bills that have reached the point that I can't pay them, and I need your support. So if you want to keep this operation moving forward, if you want to back me in this fight against the globalists, please visit saveinfowars.com. And saveinfowars.com takes you to a URL that gives SINGO for direct out of town donations.
[31:40.600 --> 31:58.600]  This whole phase of their attacks, four years in the making, is almost over. And right at the end, we're not giving up, we're not giving in, but we could give out. So please, if you support what we're doing and want to fight for liberty and freedom in just in the future, go to saveinfowars.com today.
[32:11.600 --> 32:35.600]  Well, it's the same thing for America and the rest of the world. When it comes to critical vitamins and minerals that your body must have to live, and people don't listen, and they don't supplement, it's literally an intervention. I lead an incredibly stressful life. I don't play with Mr. Health, but if I wasn't taking products like X3 from InfoWars.com, I could not continue to do what I'm doing today.
[32:35.600 --> 32:58.600]  The energy, the stamina, the libido, the immune system boost is incredible. And despite the fact that selling out X3 is 50% off right now exclusively at InfoWars.com. There's a run on iodine happening right now because of the war. We're not selling it for that. We're selling it for what it does for your immune system and your focus and clarity. Get X3 today, 50% off at InfoWars.com. All supplies last.
[33:05.600 --> 33:07.600]  It's Alex Jones.
[33:07.600 --> 33:26.600]  Crashing through the lies and disinformation, it's Alex Jones coming to you live from the front lines of the InfoWars.
[33:37.600 --> 33:57.600]  Tomorrow, we are going to have on the broadcast the directors and filmmakers for Robert F. Kennedy Jr.'s new film, and I'm told this is stunningly powerful.
[33:57.600 --> 34:08.600]  And that is the real Anthony Fauci film, not just the best-selling book, but the film that will reach even more people than the millions sold of the book.
[34:08.600 --> 34:23.600]  I wanted to finish up here with Peter Strock. Here's Peter Strock, the guy that says 9-11 was quote, nothing compared to January 6. The American people are terrorists, and there's to be a war against all conservatives using the CIA and FBI.
[34:23.600 --> 34:31.600]  We just played the clip. You've already seen Biden announce that, but I thought I would just show you some of his famous text messages.
[34:31.600 --> 34:53.600]  Unelected bureaucrats in permanent Washington who tied, tried to influence an election, tried to overturn it, has some thoughts about democracy. Lisa Page. Trump's not ever going to become president, right? Right? Peter Strock. No, no. He's not. We'll stop it.
[34:53.600 --> 35:06.600]  So he gets up there and says, the number one most dangerous thing you can do is question an election or drink Pelosi's beer or poop on the wall. That is the worst attack in U.S. history.
[35:06.600 --> 35:19.600]  Meanwhile, he actually did, behind a powerful federal agency running a program against Trump, exactly what he's accused all of us collectively of doing, and he's arrogantly walking around outside of jail cell.
[35:19.600 --> 35:29.600]  And that's why we're in so much trouble. Now, I want to get into the really big news here, the real crimes of these people that if we don't stop them, it's on us.
