[00:00:02.930 --> 00:00:05.591]  Waging war on corruption.
[00:12:44.560 --> 00:12:45.840]  And we judge, was that a good move?
[00:12:45.840 --> 00:12:47.442]  But the president has that power.
[00:12:47.442 --> 00:13:00.191]  But the House Oversight Committee does not have the power to just sit there and say... I mean, I remember we were in Congress and they walked over to Roger Stone, the ABC reporter, and said, word is you're already indicted.
[00:13:00.191 --> 00:13:02.692]  They were all laughing at him and joking about it.
[00:13:02.692 --> 00:13:04.594]  And of course, months later it came out he was.
[00:13:04.594 --> 00:13:06.575]  That's how these people roll.
[00:13:06.575 --> 00:13:09.157]  This is like China under the Red Terror.
[00:13:10.225 --> 00:13:14.588]  Under the male brigades, the youth brigades.
[00:13:14.588 --> 00:13:18.090]  So I'm going to try to lay it all out.
[00:13:18.090 --> 00:13:20.412]  But this is so dangerous.
[00:13:20.412 --> 00:13:24.054]  You can't play patty cake with this.
[00:13:24.054 --> 00:13:34.161]  It's either the country goes into total depression, lockdown, they're going to have brown shirt groups that come around checking your medical status, forcing their way into your homes.
[00:13:34.161 --> 00:13:35.702]  It's all being announced.
[00:13:35.702 --> 00:13:37.844]  People thought we were joking yesterday when we talked about it.
[00:13:37.844 --> 00:13:39.065]  Bloomberg's covering it today.
[00:13:40.794 --> 00:13:42.855]  Forced inoculations.
[00:13:42.855 --> 00:13:45.457]  Most people are no longer going to go to schools anymore.
[00:13:45.457 --> 00:13:50.401]  Schools will be community areas for socialist and globalist organizing.
[00:13:50.401 --> 00:13:56.145]  But everything else will be done in online training that's crappy and dumbed down and robot controlled.
[00:13:56.145 --> 00:13:58.246]  The elites will then go to physical schools.
[00:13:58.246 --> 00:13:59.847]  Education's collapsing.
[00:13:59.847 --> 00:14:01.989]  The cities and counties are collapsing.
[00:14:01.989 --> 00:14:07.412]  And they're doing it by design, artificially, to accelerate in the new way of living.
[00:14:07.412 --> 00:14:07.733]  And so,
[00:14:09.071 --> 00:14:12.652]  Submission to this is death.
[00:14:12.652 --> 00:14:17.073]  And it will mean massive death here already, and that's already coming out, what I told you months ago.
[00:14:17.073 --> 00:14:25.695]  But in the third world, 135 million people are now going into starvation mode, and it will be hundreds of millions that starve to death.
[00:14:25.695 --> 00:14:30.236]  And people here in the first world are being collapsed into the third world.
[00:14:31.112 --> 00:14:32.434]  A high-tech technocracy.
[00:14:32.434 --> 00:14:36.198]  The third world is being committed to death.
[00:14:36.198 --> 00:14:44.687]  And they scared us first, flooding us with third world, bringing enough third world to have a voting bloc they've got to control and to drive down wages.
[00:14:44.687 --> 00:14:48.051]  But now, they're going to wall things off and they're going to kill the third world.
[00:14:49.704 --> 00:14:57.769]  I mean, they'll be, they get away with this lockdown, they'll launch a bioweapon, I'd say in about two years, once they've drilled us and trained us with it.
[00:14:57.769 --> 00:15:00.730]  And they're gonna release weapons that again, kill.
[00:15:00.730 --> 00:15:03.592]  The next one will be really hardcore, not a simulant.
[00:15:03.592 --> 00:15:06.054]  It'll kill 100 million, 200 million.
[00:15:06.054 --> 00:15:07.735]  And then we'll be under real lockdown.
[00:15:07.735 --> 00:15:14.118]  The robots will roll out, the weaponized robots, that they're already mass producing.
[00:15:14.118 --> 00:15:16.680]  And then they'll release the big, big one after that.
[00:15:18.470 --> 00:15:24.972]  Or they can just turn up the heat with all the electromagnetic radiation, fry everybody, and then say, you know, that some virus did it.
[00:15:24.972 --> 00:15:31.993]  And of course, I told you three months ago, four months ago, I said, this is never ending.
[00:15:31.993 --> 00:15:34.894]  Well, now they say, oh, it's two years, not a year and a half.
[00:15:34.894 --> 00:15:36.674]  Oh, and then after that, it is never ending.
[00:15:36.674 --> 00:15:40.795]  So the lockdown, the clampdown is permanent.
[00:15:40.795 --> 00:15:44.056]  And there's no escape, unless you face it.
[00:15:44.056 --> 00:15:47.877]  The procrastination, the denial, all of it has gotten us to this point.
[00:15:48.988 --> 00:15:51.593]  Now, everybody's freaking out because I predicted all this exactly.
[00:15:51.593 --> 00:15:52.676]  I didn't break any of it.
[00:15:52.676 --> 00:15:54.179]  This is their battle plan.
[00:15:54.179 --> 00:15:56.022]  So, fight back or die.
[00:15:58.482 --> 00:15:59.362]  Attention, gardeners!
[00:15:59.362 --> 00:16:03.323]  If you need to grow nutritionally dense vegetables or medicinal herbs this year, listen!
[00:16:03.323 --> 00:16:06.484]  Because a bioactive superfood for plants is now available.
[00:16:06.484 --> 00:16:16.105]  This all-natural superfood for plants is so effective at producing maximum plant growth in minimum time that it almost forces plants to grow, even under the worst light and soil conditions.
[00:16:16.105 --> 00:16:18.846]  It's called Proto-Gro, and it's truly remarkable.
[00:16:18.846 --> 00:16:22.807]  Vegetables grow faster and contain more bioavailable vitamins and trace minerals.
[00:16:22.807 --> 00:16:25.007]  Plants that rarely bloom will flower constantly.
[00:16:25.327 --> 00:16:27.389]  Sickly plants become vibrantly alive.
[00:16:27.389 --> 00:16:29.590]  Medicinal herbs become super potent.
[00:16:29.590 --> 00:16:32.513]  Flowers become more vivid right before your very eyes.
[00:16:32.513 --> 00:16:35.975]  Proto-Gro also improves the taste quality of all your garden vegetables.
[00:16:35.975 --> 00:16:39.037]  That's because it's more than just an all-natural superfood for plants.
[00:16:39.037 --> 00:16:44.321]  It's a proprietary blend of bioactive sea nutrients that contain the basic building blocks of life itself.
[00:16:44.321 --> 00:16:48.745]  Which is why Proto-Gro even renews your garden by increasing the microorganisms in the soil.
[00:16:48.985 --> 00:16:50.986]  Learn more at growlikecrazy.com.
[00:16:50.986 --> 00:16:52.788]  That's growlikecrazy.com.
[00:16:52.788 --> 00:16:58.412]  Get special pricing for network listeners right now at growlikecrazy.com.
[00:16:58.412 --> 00:17:01.014]  This is a Corona crisis self-reliance alert.
[00:17:01.014 --> 00:17:09.520]  If you're worried about the power grid in the current crisis and want to generate your own supply of off-the-grid electrical power, just in case, pay close attention.
[00:17:09.520 --> 00:17:10.541]  Here's why.
[00:17:10.541 --> 00:17:15.044]  A limited supply of solar backup generators will be available again in the next two weeks.
[00:17:15.504 --> 00:17:21.412]  These emergency backup systems provide life-saving electrical backup power when you get off the grid.
[00:17:21.412 --> 00:17:30.705]  And unlike gas generators, these solar generators run quietly, emit no fumes, and produce an endless supply of free electricity from the sun.
[00:17:30.705 --> 00:17:32.508]  Dangerous weather, social unrest,
[00:17:32.828 --> 00:17:40.632]  Or overloaded grids this summer will not be a problem if you go to my solar backup dot com and get your solar backup generator.
[00:17:40.632 --> 00:17:45.915]  We regret that supplies are limited and only available on a first come first serve basis.
[00:17:45.915 --> 00:17:48.797]  Check availability at my solar backup dot com.
[00:17:48.797 --> 00:17:51.458]  Never suffer painful power outages again.
[00:17:51.458 --> 00:17:53.700]  Go to my solar backup dot com.
[00:17:53.700 --> 00:17:55.781]  That's my solar backup dot com.
[00:17:59.221 --> 00:18:04.067]  Ten weeks ago, I began to tell listeners that they needed to get high quality, storable food.
[00:18:04.067 --> 00:18:15.241]  Not because of the virus, but because of the crises and the economic shutdown it would cause because the globalists were planning to hold America hostage and run a blockade through the blue cities and blue states.
[00:18:16.002 --> 00:18:20.424]  Now that prediction has come true, because the globalists are running an operation.
[00:18:20.424 --> 00:18:22.386]  It's not predictions.
[00:18:22.386 --> 00:18:24.667]  We have their battle plans.
[00:18:24.667 --> 00:18:32.931]  So, going back more than eight weeks ago, all major storable food companies were sold out, except My Patriot Supply, because they're the biggest and we're pre-positioned.
[00:18:32.931 --> 00:18:40.956]  When it got to the point that they had so many orders coming in that they wouldn't be able to fulfill them in a timely manner, they stopped taking orders until they got caught back up.
[00:18:40.956 --> 00:18:41.116]  Well,
[00:18:41.616 --> 00:18:42.517]  Now they're caught back up.
[00:18:42.517 --> 00:18:46.403]  They've got high-quality storable food in stock, ready to be packaged and shipped to you.
[00:18:46.403 --> 00:18:54.795]  Get your orders in now at InfoWarsTore.com to go right at the head of the queue and get delivered to you as fast as possible and from the InfoWar.
[00:18:54.795 --> 00:18:57.078]  Get your storable food now at InfoWarsTore.com.
[00:18:58.248 --> 00:19:03.210]  When it comes to regaining energy during the day, convenience is key.
[00:19:03.210 --> 00:19:11.112]  Sure, coffee, candy, and other highly sugar-filled drinks can give you a short boost, but the crash always follows.
[00:19:11.112 --> 00:19:17.435]  That's why we created a mixable energy formula to take on the go when you need a little help.
[00:19:17.435 --> 00:19:18.255]  TurboForce.
[00:19:18.695 --> 00:19:35.379]  Similar to other mix-in energy packets, TurboForce from InfoWars Life utilizes vitamins, amino acids, and extracts used for hundreds of years across the world to provide focus, clarity, and a boost of energy when you need it.
[00:19:35.379 --> 00:19:41.921]  TurboForce is certainly a force to be reckoned with for portable, affordable, and tasty energy.
[00:19:42.481 --> 00:19:49.947]  And speaking of affordable, you can even try TurboForce for a limited time at an incredible 40% off!
[00:19:49.947 --> 00:20:02.556]  Don't wait till it's out of stock again and get TurboForce right now only at InfowarsStore.com!
[00:20:02.556 --> 00:20:05.178]  You're listening to the Alex Jones Show!
[00:20:12.080 --> 00:20:13.781]  Big Brother.
[00:20:13.781 --> 00:20:16.083]  Mainstream media.
[00:20:16.083 --> 00:20:17.885]  Government cover-ups.
[00:20:17.885 --> 00:20:19.986]  You want to stop tyranny?
[00:20:19.986 --> 00:20:22.108]  Well, so does he.
[00:20:22.108 --> 00:20:29.033]  Live from the InfoWars.com studios, it's Alex Jones.
[00:20:29.033 --> 00:20:29.814]  We are back.
[00:20:29.814 --> 00:20:32.115]  We are broadcasting worldwide.
[00:20:32.115 --> 00:20:37.439]  I am your host, Alex Jones.
[00:20:37.439 --> 00:20:37.920]  All right.
[00:20:39.381 --> 00:20:50.814]  There's just been too much news, as everybody knows, and actually the last few days I have just been unable to even ever really plow deeply into it as far as I'd like to go because it's just unbelievable.
[00:20:50.814 --> 00:21:01.205]  The White House, the Secretary of State, Mitch McConnell, the President, they're all moving in the right direction quickly towards
[00:21:04.602 --> 00:21:07.623]  Being honest with folks, we're at war with China, okay?
[00:21:07.623 --> 00:21:15.686]  We're in World War III, it's economic, it's PSYOPs, they've got collaborators in the U.S., and this isn't talk, this is real.
[00:21:15.686 --> 00:21:24.670]  It's Chinese-funded money that is used to shut down the President's messages and censor everybody, and that's on record!
[00:21:24.670 --> 00:21:28.912]  Even the New York Times had to admit, okay, it's true.
[00:21:28.912 --> 00:21:31.733]  Billions are being spent by the Communist Chinese to flood
[00:21:34.682 --> 00:21:41.307]  All these reports onto the internet that the coronavirus is ultra deadly and we're all dead.
[00:21:41.307 --> 00:21:42.468]  What does that tell you?
[00:21:42.468 --> 00:21:47.692]  The Chinese staged the welding people in and the arresting people.
[00:21:47.692 --> 00:21:50.775]  Some of it was fake, some of it was real.
[00:21:50.775 --> 00:21:56.739]  To then create this mystery and this fear as their PSYOP.
[00:21:56.739 --> 00:22:01.643]  Working with the top foundations and
[00:22:03.427 --> 00:22:04.428]  They made their move.
[00:22:04.428 --> 00:22:14.314]  I mean, do you think we got up here in early February on the David Knight Show and on the Alex Jones Show and on the War Room with Dr. Francis Boyle?
[00:22:14.314 --> 00:22:15.315]  The guy that wrote the U.S.
[00:22:15.315 --> 00:22:21.019]  Biological Weapons Law that became most of it the World Treaty?
[00:22:21.019 --> 00:22:28.544]  You think we just made it up that Fauci ran the Wuhan lab, basically?
[00:22:28.544 --> 00:22:32.607]  And I predicted, I said, when this starts coming out, they're going to burn Fauci.
[00:22:36.343 --> 00:22:38.845]  The Chinese are to go, oh no, the U.S.
[00:22:38.845 --> 00:22:39.366]  is involved.
[00:22:39.366 --> 00:22:42.388]  You gave it to us.
[00:22:42.388 --> 00:22:44.770]  But it's not the U.S., it's this global crime syndicate.
[00:22:44.770 --> 00:22:47.913]  So, Fauci is such a cult leader.
[00:22:47.913 --> 00:22:48.814]  We'll play the clip in a moment.
[00:22:48.814 --> 00:22:51.196]  Remember, he said, we need to stop shaking hands.
[00:22:51.196 --> 00:22:57.201]  I'm thinking about what should the Infowars flag be?
[00:22:57.201 --> 00:23:01.865]  Then I'm like, well, that's the Ingsoc flag from 1984, but it's two hands shaking.
[00:23:03.632 --> 00:23:05.694]  I was thinking an image of a nuclear family.
[00:23:05.694 --> 00:23:07.736]  Maybe it's a flag with four different images.
[00:23:07.736 --> 00:23:13.461]  Nuclear family in one corner.
[00:23:13.461 --> 00:23:15.283]  Another corner.
[00:23:15.283 --> 00:23:21.288]  Human shaking hands.
[00:23:21.288 --> 00:23:22.189]  And maybe another corner.
[00:23:22.189 --> 00:23:24.531]  People of all colors standing beside each other.
[00:23:24.531 --> 00:23:26.993]  Living in peace.
[00:23:26.993 --> 00:23:27.514]  Another corner.
[00:23:32.324 --> 00:23:37.885]  An image of a fetus and the word human.
[00:23:37.885 --> 00:23:39.626]  We've got to start celebrating who we are, folks.
[00:23:39.626 --> 00:23:41.146]  We're being taught to hate ourselves.
[00:23:41.146 --> 00:23:56.889]  When I tell you there's a post-human world, the official dogma and battle plan adopted by the technocracy over a hundred years ago is to develop this electronic straitjacket and to carry out the de-evolution of humanity.
[00:23:56.889 --> 00:24:00.110]  It is a plan that is absolutely horrific.
[00:24:02.352 --> 00:24:06.593]  And if you want to know what this virus is, go watch the movie that came out.
[00:24:06.593 --> 00:24:08.993]  Guys, look up when it came out, like 10, 15 years ago?
[00:24:08.993 --> 00:24:12.074]  Let me guess, 12 years ago, I'm guessing.
[00:24:12.074 --> 00:24:14.875]  The Island.
[00:24:14.875 --> 00:24:20.756]  Where they think they're part of the elite because they're the genetic specimens, they've been told.
[00:24:20.756 --> 00:24:26.557]  And they can't leave the island because there's a bioweapon that killed almost everybody on Earth.
[00:24:29.107 --> 00:24:34.510]  But then they hear that they've been selected to go back for 2005, well 15 years.
[00:24:34.510 --> 00:24:38.313]  But really, they're just being killed, their organs harvested.
[00:24:38.313 --> 00:24:40.374]  But everybody on the island has to see them, you know, leaving.
[00:24:41.394 --> 00:24:44.416]  It's a very, very well-written film because it's actually true.
[00:24:44.416 --> 00:24:48.318]  You can't really keep a bunch of organs together in a tank, they found, based on real stuff.
[00:24:48.318 --> 00:24:54.681]  But if you have a full-body clone that walks around and eats and goes through life, it's not a vegetable, its organs will be good when it's needed.
[00:24:54.681 --> 00:24:58.723]  That's what the Chinese do, you know, with their slave factories and all the rest of it.
[00:24:58.723 --> 00:25:08.589]  They blood test and type everybody when a party member, you know, needs a new liver or lungs, whatever, they get it.
[00:25:08.589 --> 00:25:08.949]  And so,
[00:25:12.295 --> 00:25:16.516]  They use the threat of that virus to keep them locked up on the island.
[00:25:16.516 --> 00:25:17.776]  It's not even an island.
[00:25:17.776 --> 00:25:28.639]  It's a 50-story silo building inside of a mountain outside Las Vegas.
[00:25:28.639 --> 00:25:31.220]  And by the way, you know all this isn't theoretical.
[00:25:31.220 --> 00:25:35.981]  Oh boy.
[00:25:35.981 --> 00:25:40.662]  You know, we're not in Kansas anymore, and that's why the globalists don't have respect for anybody.
[00:25:42.233 --> 00:25:45.354]  And they set up a world where we are obsolete.
[00:25:45.354 --> 00:25:48.975]  And they're rolling it out, and they're showing you you're obsolete, and they're cutting you off.
[00:25:48.975 --> 00:25:59.579]  And they're telling you now, you behave exactly as we say, you take the shots we want, and you have the number of children we want, and you don't complain about any of this, and you'll maybe get to live a few more years.
[00:25:59.579 --> 00:26:03.740]  And they've got the hospitals all in lockstep, getting $40,000, $39,000 every time they lie on a death certificate.
[00:26:10.692 --> 00:26:13.894]  They knew from testing this on humans.
[00:26:13.894 --> 00:26:16.875]  China tested this stuff on humans four years ago.
[00:26:16.875 --> 00:26:19.677]  It was in Italian documentaries.
[00:26:19.677 --> 00:26:22.818]  We can play the clips if you want.
[00:26:22.818 --> 00:26:29.162]  That they knew that if you put somebody on a respirator when they've got this, they're dead.
[00:26:29.162 --> 00:26:31.023]  So they need more respirators to kill people.
[00:26:32.366 --> 00:26:33.807]  And they know exactly what they're doing.
[00:26:33.807 --> 00:26:44.010]  And when medical doctors come out in Germany and England and Australia and the United States and say, listen, we read about this, but as soon as you innovate somebody, it kills them.
[00:26:44.010 --> 00:26:47.372]  You can't do this.
[00:26:47.372 --> 00:26:52.854]  They would suddenly just disappear those videos off the New York websites.
