[00:00:05.120 --> 00:00:09.944]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:39.459 --> 00:08:52.890]  We're going to have David Knight, host of InfoWars Nightly News and co-host of this radio show, along with another host of the Nightly News and co-host of this radio transmission, Paul Joseph Watson today, and we have some other guests as well.
[00:08:54.329 --> 00:09:00.298]  Everything that we have predicted so far is now unfortunately beginning to unfold.
[00:09:00.298 --> 00:09:09.791]  And I say that with heavy heart because we know the Globalists, we know their game plan, and for those of us that are informed and that read the Globalist's own statements,
[00:09:10.772 --> 00:09:12.633]  It's sitting in plain view.
[00:09:12.633 --> 00:09:15.035]  We know the other shoe is about to drop.
[00:09:15.035 --> 00:09:16.856]  We know their battle plan.
[00:09:16.856 --> 00:09:21.900]  We don't know exactly when they're going to be executing certain aspects of it, but we know their goal.
[00:09:21.900 --> 00:09:25.402]  And we know that they always try to end up carrying out their goal.
[00:09:25.402 --> 00:09:28.564]  Even when they don't succeed, they try, try again.
[00:09:28.564 --> 00:09:32.767]  That's why the New World Order technocrats are in control.
[00:09:32.767 --> 00:09:35.129]  Now, you've got shows like Homeland where you have
[00:09:36.448 --> 00:09:36.788]  U.S.
[00:09:36.788 --> 00:09:46.937]  military troops, Marines, Army, you name it, that have been captured by Al-Qaeda and the Taliban and the Akkani Network, that's basically a globalist front group.
[00:09:46.937 --> 00:09:53.142]  I mean, those Muslim extremists exist, but they've been funded and protected and they're doing a double deal with the globalists.
[00:09:53.142 --> 00:09:56.925]  That's on record now in Libya, Syria, you name it.
[00:09:56.925 --> 00:09:58.186]  Egypt, the list goes on and on.
[00:09:59.580 --> 00:10:06.063]  And you have all these shows, movies, dramas, cartoons, comic books, where returning veterans are Al Qaeda.
[00:10:06.063 --> 00:10:22.869]  We have the Washington Times, we have the Forbes Magazine, AP, Reuters, Southern Poverty Law Center, all of them in the last two years coming out with countless headlines that the vets are going to team up with Al Qaeda and attack America.
[00:10:22.869 --> 00:10:27.291]  The vets are going to team up with Al Qaeda and the Tea Party and attack America.
[00:10:27.291 --> 00:10:28.932]  The vets will attack
[00:10:30.359 --> 00:10:33.201]  Your police department, police, this is what the media says.
[00:10:33.201 --> 00:10:35.423]  You've gotten the internal reports going back six years.
[00:10:35.423 --> 00:10:36.584]  It's been public for two.
[00:10:36.584 --> 00:10:37.444]  We first broke this.
[00:10:37.444 --> 00:10:47.212]  But police all know you get these reports that say you will be attacked by veterans with IEDs fighting for Al Qaeda.
[00:10:47.212 --> 00:10:51.615]  And the number one terror threat is veterans linked up with the Tea Party and Al Qaeda.
[00:10:51.615 --> 00:10:58.440]  Ladies and gentlemen, that's like saying in a comic book fashion that Superman likes kryptonite and puts it on a cereal in the morning.
[00:10:59.451 --> 00:11:05.014]  The most Islamophobic, if you want to use that liberal term, group is the Tea Party.
[00:11:05.014 --> 00:11:09.517]  The most pro-war group in the past has been the Tea Party type group.
[00:11:09.517 --> 00:11:12.739]  The last people, I know so many vets, so many troops,
[00:11:13.806 --> 00:11:19.669]  I mean, even if they don't like the wars and know the wars were a fraud, they had buddies and people killed in combat.
[00:11:19.669 --> 00:11:22.170]  I have a lot of family that are active duty.
[00:11:22.170 --> 00:11:29.694]  I mean, they absolutely hate the jihadis with a passion and want to continue to go re-up just so they can fight them and kill them.
[00:11:30.546 --> 00:11:32.547]  And settle vendettas and scores.
[00:11:32.547 --> 00:11:35.950]  It is 180 degrees the opposite of reality.
[00:11:35.950 --> 00:11:37.471]  But that's how the PSYOP works.
[00:11:37.471 --> 00:11:45.697]  They found in psych warfare, that if you put out a lie so big, as Hitler said, the bigger the lie, the bigger they'll, you know, just repeat it enough, they'll believe it.
[00:11:45.697 --> 00:11:58.106]  To say that the Liberty Movement, and the Tea Party, and the Anti-Federal Reserve Movement, the Pro-Gun Movement, the Pro-Family Movement, is linking up with Muslim extremists, and that the veterans are linking up with both groups,
[00:11:59.148 --> 00:12:08.762]  I first told you this six years ago with articles written by Kurt Nemo, with videos embedded with myself breaking it down, where I told you they were going to roll out white Al Qaeda.
[00:12:08.762 --> 00:12:11.887]  Because we got internal Justice Department memos when Obama first got in.
[00:12:13.376 --> 00:12:18.639]  And people saw these memos we put out and the articles and just said, there's no way you're nuts.
[00:12:18.639 --> 00:12:25.723]  About two years later, started hearing the first reports, white Alcott is going to hit, veterans are going to hit, veterans IEDs, they're going to hit, they're going to hit, they're going to hit.
[00:12:25.723 --> 00:12:31.586]  Now you've got TV shows, movies, and now you've got Bo Bergdahl.
[00:12:31.586 --> 00:12:36.049]  And I've really had time to think about this now, three or four days, whether he's just
[00:12:38.726 --> 00:12:41.908]  AWOL guy that got picked up and turned or whatever, it doesn't matter.
[00:12:41.908 --> 00:12:51.833]  He's being used to sell the narrative now of domestic troops being Al Qaeda.
[00:12:51.833 --> 00:12:57.816]  While at the same time, Obama doesn't care how much trouble he gets in now because he can pardon himself.
[00:12:57.816 --> 00:13:04.520]  It's also part of demoralizing the military on so many fronts and really setting the precedent now to negotiate with Al Qaeda.
[00:13:05.657 --> 00:13:14.444]  And I've told you there's a reset going with Al-Qaeda, where they're rehabilitating them in the Washington Post and in Foreign Affairs and the Council on Foreign Relations publications.
[00:13:14.444 --> 00:13:16.706]  You can type in the term, we need Al-Qaeda.
[00:13:16.706 --> 00:13:19.288]  You can type in the term, Al-Qaeda's doing a great job.
[00:13:19.288 --> 00:13:20.770]  Al-Qaeda's going to bring down Assad.
[00:13:20.770 --> 00:13:27.996]  You know, you'll see CNN stories of, oh, the government is reaching out to Al-Qaeda now on social networks, being their friend.
[00:13:27.996 --> 00:13:29.057]  That'll reform them.
[00:13:31.018 --> 00:13:38.681]  That's introducing you to the idea that they're not bad guys anymore, except when we need to have them attack us to then take your liberty.
[00:13:38.681 --> 00:13:39.181]  No, no.
[00:13:39.181 --> 00:13:42.302]  It's the Tea Party and the veterans.
[00:13:42.302 --> 00:13:44.383]  And again, folks, I'm not tooting my horn.
[00:13:44.383 --> 00:13:45.524]  I study the globalists.
[00:13:45.524 --> 00:13:48.685]  I mean, we have incredible sources.
[00:13:48.685 --> 00:13:52.406]  I mean, I have retired three-star general sources.
[00:13:52.406 --> 00:13:55.988]  I have retired two-star generals, one-star admirals.
[00:13:55.988 --> 00:13:57.128]  You've heard some of them on the air.
[00:13:57.128 --> 00:13:59.089]  I've had former Joint Chiefs on.
[00:14:00.034 --> 00:14:15.700]  Like Admiral Moore, before he died, one of the most famous spies, but not famous because he is a real spy, would be Pachinik, who the Jack Ryan character, on record, Clancy said that he was based on.
[00:14:15.700 --> 00:14:25.764]  I mean, it's really true, the Justice Department's getting set to indict him for 30 years ago, reportedly not negotiating with the Red Brigade when they killed the Prime Minister of Italy.
[00:14:27.213 --> 00:14:28.914]  And Paul Watson has an article out on that today.
[00:14:28.914 --> 00:14:37.597]  I mean, I'm here on air interviewing people that only come on this show and break this news.
[00:14:37.597 --> 00:14:43.239]  And quite frankly, I don't even know why in my life I'm in such a bizarro world.
[00:14:43.239 --> 00:14:44.959]  I'm not here bragging about all this.
[00:14:44.959 --> 00:14:46.180]  It's incredibly dangerous.
[00:14:46.180 --> 00:14:50.061]  There's no doubt they're trying to indict Pachenik right now because he comes on this show.
[00:14:51.243 --> 00:14:51.323]  Yes.
[00:15:13.712 --> 00:15:14.993]  I don't think so.
[00:15:35.434 --> 00:15:37.354]  The big Italian papers for years.
[00:15:37.354 --> 00:15:47.096]  They're having a parliamentary governmental investigation last year of the CIA and the army for that.
[00:15:47.096 --> 00:15:50.977]  And I'll tell you point blank, folks, I don't think Pachinik's a bad guy.
[00:15:50.977 --> 00:15:52.137]  He believes in what he's done.
[00:15:52.137 --> 00:15:55.078]  And I'll get him back on now that he's willing to talk about this.
[00:15:55.078 --> 00:15:56.818]  He's never been willing to talk about this before.
[00:15:56.818 --> 00:15:58.779]  But this is all Gladio-type stuff.
[00:15:58.779 --> 00:16:01.679]  I'm not saying Pachinik was involved in that.
[00:16:01.679 --> 00:16:02.540]  But then there's the argument.
[00:16:02.540 --> 00:16:04.040]  Well, we stopped the communists from taking over.
[00:16:05.211 --> 00:16:06.111]  So, what do you want us to do?
[00:16:06.111 --> 00:16:08.592]  Let the communists take over Italy, Alex?
[00:16:08.592 --> 00:16:10.413]  We did what we had to do in combat.
[00:16:10.413 --> 00:16:14.354]  I mean, this is the attitude of these guys.
[00:16:14.354 --> 00:16:18.375]  But now you notice, Gladio's false flags, folks, if you're a new listener.
[00:16:18.375 --> 00:16:21.637]  Famous false flags.
[00:16:21.637 --> 00:16:23.797]  And you would see that as a false flag.
[00:16:23.797 --> 00:16:31.720]  Pecheneg, they say, manipulated the Red Brigade into killing him so that they could then turn everybody against the communists for killing the Prime Minister, who was popular.
[00:16:33.454 --> 00:16:36.998]  But still, that's not really a false flag in the classical sense.
[00:16:36.998 --> 00:16:41.843]  If he didn't negotiate and they killed the Prime Minister, then how are they trying to indict him?
[00:16:41.843 --> 00:16:43.324]  He even gave the case number yesterday.
[00:16:43.324 --> 00:16:44.325]  We looked it up.
[00:16:44.325 --> 00:16:46.828]  It's on InfoWars.com.
[00:16:46.828 --> 00:16:48.089]  It's a huge story.
[00:16:48.089 --> 00:16:50.552]  Now, let's shift gears here, folks.
[00:16:50.552 --> 00:16:55.357]  I just got into that so you understand the level we're at.
[00:16:55.357 --> 00:16:56.498]  I'm in this way above my head.
[00:16:57.679 --> 00:16:59.920]  I'm in this a thousand feet above my head.
[00:16:59.920 --> 00:17:01.520]  But let's get something clear.
[00:17:01.520 --> 00:17:14.823]  Anyone in government, Obama, the Clintons, the Globalists, Vladimir Putin, the Rockefellers, the Rothschilds, anybody who thinks that they're in control of this and that they're in over their heads are lying to themselves.
[00:17:14.823 --> 00:17:17.043]  The truth is we're all in over our heads.
[00:17:17.043 --> 00:17:19.404]  The establishment is out of control.
[00:17:19.404 --> 00:17:23.665]  They can't even see the angles anymore because there is no chivalry, there is no honor.
[00:17:25.694 --> 00:17:32.455]  Puccini was sanctioned on record for operations for the Army and the Pentagon and the CIA.
[00:17:32.455 --> 00:17:34.075]  This has come out in the hearings.
[00:17:34.075 --> 00:17:37.276]  They declassified it a few years ago in Italy.
[00:17:37.276 --> 00:17:40.156]  That's when they declassified, the government knew that Gladio was with the U.S.
[00:17:40.156 --> 00:17:43.697]  Army staging terror attacks, blaming on the Communists.
[00:17:43.697 --> 00:17:51.158]  Separate thing, but in the same basket that the Italian government was in on as well.
[00:17:51.158 --> 00:17:54.979]  When you look at this, now they're trying to burn Puccini.
[00:17:56.772 --> 00:18:00.915]  And opening up this whole can of worms, just because he comes on this show.
[00:18:00.915 --> 00:18:06.200]  You can guarantee he hardly even, you know, publishes books anymore.
[00:18:06.200 --> 00:18:09.122]  He co-authored stuff with Clancy, produced movies, you name it.
[00:18:09.122 --> 00:18:10.263]  He's kind of a shadowy guy.
[00:18:10.263 --> 00:18:12.145]  Nobody even knows what he really looks like.
[00:18:12.145 --> 00:18:16.688]  And then, now, they're trying to put him in jail.
[00:18:16.688 --> 00:18:20.011]  I mean, that shows how reckless they are.
[00:18:20.011 --> 00:18:21.773]  And then no one releases
[00:18:23.055 --> 00:18:36.121]  Somebody like Bergdahl, who's clearly bare minimum AWOL for five terrorists, knowing now that even if they're not terrorists, people will start grabbing embassy people, military people, officers.
[00:18:36.121 --> 00:18:37.301]  Nobody's safe.
[00:18:37.301 --> 00:18:39.982]  I mean, you don't do things like this.
[00:18:39.982 --> 00:18:41.563]  You don't negotiate with terrorists.
[00:18:42.622 --> 00:18:45.443]  Their attitude was that the people of Waco were terrorists when they weren't.
[00:18:45.443 --> 00:18:48.663]  They were a domestic group attacked premeditatedly.
[00:18:48.663 --> 00:18:58.205]  But they burned that place down and sent Delta Force in to blow up the church records vault, the concrete building inside, to kill the kids with a shape-charge mine on the roof.
[00:18:58.205 --> 00:19:02.406]  Because the attitude was, we kill everyone, we don't negotiate with terrorists.
[00:19:02.406 --> 00:19:09.468]  And the Delta Force memo came out that we're going to be pulling triggers and this is not an arrest situation.
[00:19:09.468 --> 00:19:11.168]  We have the flare footage of them killing everybody.
[00:19:13.280 --> 00:19:20.662]  That's what I'm saying.
[00:19:20.662 --> 00:19:22.342]  Don't be involved in stuff like this.
[00:19:22.342 --> 00:19:30.984]  Don't do immoral stuff where you stage terror attacks believing you're fighting something even more evil so you do it to blame it on the evil to bring down the evil.
[00:19:30.984 --> 00:19:33.605]  You don't defeat the evil, you become the evil.
[00:19:33.985 --> 00:19:41.411]  Now, when we come back, we'll talk to David Knight, holder to create Homeland Security Domestic Task Force in every town.
[00:19:41.411 --> 00:19:42.031]  It's coming.
[00:19:42.031 --> 00:19:43.373]  It's NorthCom.
[00:19:43.373 --> 00:19:46.715]  Harvest Right is the world's first in-home freeze dryer.
[00:19:46.715 --> 00:19:50.358]  Freeze dry your own fruits, vegetables, meats, and full meals.
[00:19:50.358 --> 00:19:57.984]  With Harvest Right, you can prepare foods that last 25 years, preserving its freshness, nutrition, color, and taste.
[00:19:57.984 --> 00:19:59.866]  All your food can be freeze-dried
[00:20:00.206 --> 00:20:02.067]  So don't throw away your leftovers.
[00:20:02.067 --> 00:20:05.949]  Freeze dry them with this incredible in-home money-saving freeze dryer.
[00:20:05.949 --> 00:20:10.372]  Go to HarvestRight.com to see how the Harvest Right freeze dryer works.
[00:20:10.372 --> 00:20:12.894]  That's HarvestRight.com.
[00:20:12.894 --> 00:20:14.094]  Clean water at home.
[00:20:14.094 --> 00:20:15.195]  Clean water at the office.
[00:20:15.495 --> 00:20:16.815]  Clean water on the go.
[00:20:16.815 --> 00:20:23.057]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[00:20:23.057 --> 00:20:26.217]  Thousands of satisfied customers can't be wrong.
[00:20:26.217 --> 00:20:30.498]  For free shipping within the US, go to GoBerkey.com or call 877-886-3653.
[00:20:30.498 --> 00:20:30.698]  That's 877-886-3653.
[00:20:30.698 --> 00:20:32.339]  Helping thousands prepare since 2005.
[00:20:32.339 --> 00:20:32.659]  GoBerkey.com.
[00:20:42.605 --> 00:20:46.349]  This is Michael Steger, candidate for Congress in San Francisco.
[00:20:46.349 --> 00:20:48.351]  There's a vote this Tuesday.
[00:20:48.351 --> 00:20:53.516]  If you want to send a message to both political parties and their Wall Street backers, here's your chance.
[00:20:53.516 --> 00:20:55.918]  It's time we impeach Obama.
[00:20:55.918 --> 00:20:58.040]  He's like Dick Cheney, but worse.
[00:20:58.040 --> 00:21:00.863]  Torture, spying, wars, bailouts.
[00:21:00.863 --> 00:21:02.124]  He's a disaster.
[00:21:02.124 --> 00:21:04.407]  He went straight to Wall Street and never turned back.
[00:21:05.464 --> 00:21:10.588]  Next, pass Glass-Steagall just like Franklin Roosevelt, and shut down Wall Street.
[00:21:10.588 --> 00:21:13.370]  It's time to put some bankers in jail.
[00:21:13.370 --> 00:21:22.438]  Then, go back to the policies of John Kennedy, reignite our space program and fusion research, and initiate big projects like water development to end the drought.
[00:21:23.271 --> 00:21:24.392]  You want a future?
[00:21:24.392 --> 00:21:26.455]  You want a nation you can be proud of?
[00:21:26.455 --> 00:21:29.559]  Then it's time to stop complaining and get out and vote.
[00:21:29.559 --> 00:21:31.542]  Tuesday, June 3rd.
[00:21:31.542 --> 00:21:32.823]  It's not about you.
[00:21:32.823 --> 00:21:34.085]  It's about the future.
[00:21:34.085 --> 00:21:35.847]  And now is the time to fight.
[00:21:35.847 --> 00:21:38.530]  This is Michael Steger and I have approved this message.
[00:21:38.530 --> 00:21:41.154]  This message has been paid for by the Michael Steger for Congress campaign.
[00:21:41.932 --> 00:21:44.755]  Hi folks, Alex Jones here with some important information.
[00:21:44.755 --> 00:21:49.879]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[00:21:49.879 --> 00:21:58.006]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:21:58.006 --> 00:22:02.531]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:22:02.531 --> 00:22:06.334]  MyPatriotSupply has never taken a loan or accepted outside funding.
[00:22:06.494 --> 00:22:12.435]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:22:12.435 --> 00:22:15.596]  It is rare to find companies who practice what they preach.
[00:22:15.596 --> 00:22:20.957]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:22:20.957 --> 00:22:29.139]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:22:29.139 --> 00:22:29.459]  That's 866-229-0927.
[00:22:29.459 --> 00:22:29.939]  Do business
[00:22:36.420 --> 00:22:45.232]  It's been said, those who control the food, control the people.
[00:22:45.232 --> 00:22:49.058]  Are you concerned about GMO foods making you sick and affecting your mind?
[00:22:49.058 --> 00:22:51.521]  Many people suffer from lack of energy, insomnia,
[00:22:51.681 --> 00:22:55.205]  Loss of stamina, weight gain, and the inability to think clearly.
[00:22:55.205 --> 00:23:05.438]  Genetically modified crops, processed foods, and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[00:23:05.438 --> 00:23:09.883]  Take back control of your health with Pro-EM1 probiotic from Terraganics.
[00:23:10.083 --> 00:23:20.251]  Pro-EM1 probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[00:23:20.251 --> 00:23:31.740]  And including a powerful probiotic like Pro-EM1 as part of your daily routine puts you back in control and prevents you from becoming a mindless zombie manipulated by the pharmaceutical and GMO agendas.
[00:23:31.960 --> 00:23:36.603]  Call Terragonics at 866-369-3678 or visit Terragonics.com.
[00:23:36.603 --> 00:23:37.703]  T-E-R-A-G-A-N-I-X dot com.
[00:24:00.137 --> 00:24:01.358]  Monday through Friday 11 a.m.
[00:24:01.358 --> 00:24:01.938]  to 2 p.m.
[00:24:01.938 --> 00:24:02.318]  Central.
[00:24:02.318 --> 00:24:02.979]  We're here live.
[00:24:02.979 --> 00:24:04.000]  I'm your host Alex Jones.
[00:24:04.000 --> 00:24:07.642]  Riding shotgun today are David Knight and Paul Watson.
[00:24:07.642 --> 00:24:11.605]  And I'll be handing the baton to them in the second and third hour today.
[00:24:11.605 --> 00:24:16.448]  I'll be hosting all the shows coming up next week back in studio.
[00:24:16.448 --> 00:24:20.811]  But I think it's great to get some of the other hosts in here because I think they do just as good a job as I do.
[00:24:20.811 --> 00:24:22.332]  In some cases even better.
[00:24:22.332 --> 00:24:24.033]  David Knight's got really painful
[00:24:24.693 --> 00:24:26.594]  But also powerful news.
[00:24:26.594 --> 00:24:28.916]  Dealing with suffocating babies.
