[00:00.000 --> 00:26.200]  InfoWars, tomorrow's news, today.
[07:26.960 --> 07:28.520]  about the vaccine's efficacy.
[07:28.520 --> 07:30.240]  It's now admitted it doesn't work.
[07:30.240 --> 07:34.080]  In fact, the majority of sick, I have new articles from around the world, have taken
[07:34.080 --> 07:36.080]  the injections.
[07:36.080 --> 07:37.760]  It's just amazing.
[07:37.760 --> 07:38.760]  He has to do that.
[07:38.760 --> 07:43.360]  We've got to recruit Trump over to our side again, and that's why I took him to the woodshed
[07:43.360 --> 07:48.640]  last week, and I'm told directly, folks, talk to the president, former president, the election
[07:48.640 --> 07:54.400]  is stolen from him, that it got to him, you know, hearing that I blew up at him because
[07:54.400 --> 07:55.400]  I like Trump.
[07:55.400 --> 07:56.400]  I love Trump.
[07:56.400 --> 08:01.360]  I think Trump's a good man, but I care about people not dying a lot more, and let me explain
[08:01.360 --> 08:03.280]  something to you.
[08:03.280 --> 08:07.240]  I stayed up till two in the morning last night with this stack of news and information that's
[08:07.240 --> 08:08.240]  right here.
[08:08.240 --> 08:11.560]  Two in the morning.
[08:11.560 --> 08:16.840]  My wife went to bed about 9 o'clock, children went to bed about 9 o'clock, went to bed early
[08:16.840 --> 08:22.520]  last night, and I stayed up till 2 a.m., and then I got in here about an hour before the
[08:22.520 --> 08:28.080]  show, and I haven't even had time to go back through all of this.
[08:28.080 --> 08:29.640]  I mean, I tried the last hour.
[08:29.640 --> 08:34.960]  I'm going to have to, during breaks and things go back through it because it's so bombshell,
[08:34.960 --> 08:41.600]  and this is directly from the Singaporean government, the Israeli government, and more
[08:41.600 --> 08:46.920]  than eight other governments that I went to their own government websites, and usually
[08:46.920 --> 08:49.080]  they're run by John Hopkins.
[08:49.080 --> 08:52.200]  That works for Bill Gates, the Rockefeller Foundation, and I want to explain, when they
[08:52.200 --> 08:56.080]  show the number of deaths after you take a vaccine or they show the number of hospitalizations
[08:56.080 --> 09:01.360]  or heart attacks or blood clots, that's like crosshairs on a rifle when the sniper pulls
[09:01.360 --> 09:05.760]  the trigger and then uses the optics to see if he's shot you or not, or it's like the
[09:05.760 --> 09:14.120]  gun camera on a F-16 recording of its sidewinder missile hits the other aircraft.
[09:14.120 --> 09:17.640]  To John Hopkins, they know about the deaths, they know about the heart attacks.
[09:17.640 --> 09:23.560]  To them, that's a targeting computer, and so they're watching just like a B-17 pilot
[09:23.560 --> 09:29.680]  would have a bomb site on their aircraft, and then they're releasing bombs as they
[09:29.680 --> 09:35.880]  go to different targets, and then seeing if they hit their targets, and then ready going
[09:35.880 --> 09:39.960]  back to the squadron behind them, okay, we hit that target, we didn't hit that target,
[09:39.960 --> 09:43.960]  so you'll go ahead and re-hit that target or don't re-hit that target.
[09:43.960 --> 09:45.320]  I mean, that's what they're doing.
[09:45.320 --> 09:47.200]  These are targeting systems.
[09:47.200 --> 09:52.640]  Imagine the movie Predator, when it aims its laser gun, it goes, you see that vector spot
[09:52.640 --> 09:58.320]  going on people, and that's what that is, so John Hopkins is the targeting crosshairs
[09:58.320 --> 10:02.200]  on you and your family, and you go to their numbers and you're like, oh my god, they run
[10:02.200 --> 10:07.600]  the world numbers for the UN, Israel has the most deaths, and the most illnesses, and they're
[10:07.600 --> 10:12.600]  the most vaccinated in the world of any large country, and it's heart attacks in 12-year-olds
[10:12.600 --> 10:14.320]  that are taking the shot.
[10:14.320 --> 10:19.280]  It's heart attacks in 25-year-olds, totally healthy, I mean, people are dying, people
[10:19.280 --> 10:27.440]  are just excruciating pain, their hearts just swell up and bust open, and I have, when put
[10:27.440 --> 10:35.720]  the headline up for the day show, CDC documents that the CDC put out themselves that have
[10:35.720 --> 10:42.440]  been hiding in plain view where they admit heart attacks and microcard idiots and all
[10:42.440 --> 10:49.720]  the rest of this in their own admission, so the show headline today is Absolute Global
[10:49.720 --> 10:52.720]  Bomb Show.
[10:52.720 --> 11:05.000]  FDA, top FDA scientists have now come out and admitted that the COVID-19 vaccines are
[11:05.000 --> 11:10.680]  poisoning adults and children, as there's the headline, Breaking Mega Bomb Show.
[11:10.680 --> 11:16.440]  Top FDA scientists warn COVID vaccines are poisoning adults and children, and here's
[11:16.440 --> 11:17.440]  what's amazing.
[11:17.440 --> 11:24.760]  All this new news and all the statistics and the graphs of all the most vaccinated countries
[11:24.760 --> 11:30.320]  with the most death, with the most illness, and it's in the vaccinated, and then they're
[11:30.320 --> 11:34.800]  on the news going, well, it's not as, first, it's 100% effective to stop COVID, but their
[11:34.800 --> 11:37.160]  own internal documents a year and a half ago, they said it's not going to work, it's a gene
[11:37.160 --> 11:40.680]  therapy, they'll have to have basically shots every few months, 10 shots a year.
[11:40.680 --> 11:44.040]  That's how I knew this was coming, but like, how did Jones know it's 10 shots a year?
[11:44.040 --> 11:48.640]  That's what they originally were saying, well, it'll be about 10 shots a year.
[11:48.640 --> 11:52.960]  Within three shots, you basically have one-sixth of the immune system you had previously, and
[11:52.960 --> 11:56.640]  when you keep doing it, it just turns your immune system completely off, which is the
[11:56.640 --> 12:02.280]  same thing HIV does, and by the way, this virus has HIV delivery system in it.
[12:02.280 --> 12:08.880]  So the wild virus did what this does, but at a much lower scale, the virus they released,
[12:08.880 --> 12:14.760]  they made Chimera, but into the wild, but now the vaccine, all the scientists that weren't
[12:14.760 --> 12:19.200]  on their payroll went, top horologies, Nobel Prize winners went, this will cause the spike
[12:19.200 --> 12:23.760]  protein to grow all over the body, the spike proteins would drive cancer, you'll get cancer
[12:23.760 --> 12:31.320]  in the lymph nodes, in the heart, in the liver, in the uterus, in the testicles, and a bunch
[12:31.320 --> 12:36.280]  of other places, you'll get expansion, you'll get blood clots in the lungs, and all of that
[12:36.280 --> 12:42.680]  happened, and so now Israel started giving the, quote, booster shots first, and now they've
[12:42.680 --> 12:49.120]  got, again, massive new deaths and illnesses in those that did it.
[12:49.120 --> 12:54.000]  Now remember, this is the other gigantic issue, I'm going to go over all this today, two days
[12:54.000 --> 12:59.840]  ago, the number one and number two scientists at the FDA over vaccines, they had a vaccine
[12:59.840 --> 13:04.360]  program and his deputy, one's been there 35 years, one's been there 12 years, they're
[13:04.360 --> 13:09.080]  the head guys, they're pro-vaccine people, they said, hey, you can't have the CDC in
[13:09.080 --> 13:13.360]  the White House running this, you shouldn't give it to under 12, and we're against these
[13:13.360 --> 13:20.800]  booster shots, it's not going to work, that's going to discredit us, and they said, we don't
[13:20.800 --> 13:26.880]  care, and the head of the FDA who approved OxyCotin previously and fentanyl, we'll talk
[13:26.880 --> 13:30.360]  about a monstrous woman, by the way, four children, I forgot that part, just always
[13:30.360 --> 13:36.440]  it's worse, he overrode them and said, we're going to say it's an authorized shot when
[13:36.440 --> 13:41.640]  they never did the trials and it's not authorized, so they just discredited the whole FDA system
[13:41.640 --> 13:48.000]  further with a fake, it's approved certification, and the two top scientists have gone public
[13:48.000 --> 13:54.360]  saying in their resignation, we are mad about the authorization, it's not a real authorization,
[13:54.360 --> 13:58.160]  we're mad about the boosters and we're mad about children, we said don't do this and
[13:58.160 --> 14:03.440]  they did, that's hidden in the fine print, and said, oh, they're just mad about the booster
[14:03.440 --> 14:07.360]  schedule and when that was going to happen, no, that's the distraction, and everybody
[14:07.360 --> 14:14.600]  took the bait and just went with the booster issue, that is not as big as we've been bypassed,
[14:14.600 --> 14:20.560]  they shouldn't have done the emergency authorization saying that's an authorization, and it's attacking
[14:20.560 --> 14:28.280]  children, they've done trials now, experimentally on children, and it hurts them, it kills them,
[14:28.280 --> 14:33.600]  these babies are having convulsions, babies are dying, with their freakazoid liberal parents
[14:33.600 --> 14:37.840]  all getting off on it, being on the national news, this is child sacrifice, this is moon
[14:37.840 --> 14:44.200]  childs and by proxy, this is sick, this is a demonic spirit, ladies and gentlemen, and
[14:44.200 --> 14:47.880]  I've seen a clip of a priest making a really good point, he makes that point, we're going
[14:47.880 --> 14:53.040]  to play that clip along with Trump and more when we come back, but I have right here,
[14:53.040 --> 15:01.560]  these CDC documents from the CDC website that list more than a dozen things that they said
[15:01.560 --> 15:05.840]  that the Moderna and Pfizer and J&J is all the same thing, they make it produce spike
[15:05.840 --> 15:11.760]  protein would do, they say blood clots, strokes, microcardidus or cardiditis or however you
[15:11.760 --> 15:21.880]  say it, all right here, they predict lymphoma cancer, they predict uterine problems, because
[15:21.880 --> 15:29.600]  they know this is one of the most studied areas is vaccines for colds, and every time
[15:29.600 --> 15:33.400]  they try it, it kills the animals and kills humans and trials, and they finally found
[15:33.400 --> 15:39.200]  out why, because it's the spike protein that is poisonous, so what do they do, they souped
[15:39.200 --> 15:43.080]  up the spike protein and said it was good for you, they didn't just give you a regular
[15:43.080 --> 15:48.560]  cold shot, they had the regular spike, they created a giant rhinoceros spike with HIV
[15:48.560 --> 15:55.160]  delivery system and did that, I mean folks, this is open and shut bio warfare, and finally
[15:55.160 --> 15:56.920]  the folks found their soul at the FDA.
[15:56.920 --> 16:00.720]  If you're concerned about the power grid and want to generate your own supply of off-grid
[16:00.720 --> 16:06.360]  electricity, this will be the most important message you'll hear this year, here's why,
[16:06.360 --> 16:11.720]  we now have a small number of solar generators back in stock, these emergency backup systems
[16:11.720 --> 16:17.000]  provide life saving backup power when you need it most, and unlike gas generators, solar
[16:17.000 --> 16:23.120]  generators run quietly, emit no dangerous fumes, and produce an endless supply of free electricity
[16:23.120 --> 16:28.040]  from the sun, whether it's wildfires, dangerous weather, power grid issues, or just getting
[16:28.040 --> 16:33.080]  off the grid, you'll never have to suffer through painful power outages again, even
[16:33.080 --> 16:39.040]  better all this week, radio listeners get over $700 in free off-the-grid bonuses too,
[16:39.040 --> 16:44.960]  go to mysolarbackup.com to learn more and check availability, that's mysolarbackup.com,
[16:44.960 --> 16:49.560]  look for the free report, crisis cooling, how to make absolutely sure your meat, milk,
[16:49.560 --> 16:55.560]  and medicines stay safe and cool in any power outage, yours free at mysolarbackup.com.
[16:55.560 --> 17:01.320]  Hey everybody, if you've ever thought about heirloom beans as a storable survival food,
[17:01.320 --> 17:05.200]  I've got great news, in fact, I'll bet it's the best news you've heard in a while, here's
[17:05.200 --> 17:11.040]  the thing, we've just received a fresh batch of gourmet heirloom beans, survival soup
[17:11.040 --> 17:16.920]  beans, these beans are gorgeous, highly nutritious, and above all, with no hesitation whatsoever,
[17:16.920 --> 17:21.760]  the best tasting beans in the entire world, the best part, we've dropped the price by
[17:21.760 --> 17:27.960]  33% this week for listeners who know higher food prices are coming, and want an inflation
[17:27.960 --> 17:32.440]  hedge you can actually eat if you want to, gets even better, with your permission and
[17:32.440 --> 17:37.600]  with a high regard for your health and well-being, I also want to send you two pounds of what
[17:37.600 --> 17:44.640]  we think is the single most underrated superfood in the world, period, go to soupbeansurvival.com
[17:44.640 --> 17:49.520]  that's soupbeansurvival.com, and discover the real reason we're giving this unusual
[17:49.520 --> 17:53.960]  superfood away at soupbeansurvival.com that's soupbeansurvival.com.
[17:53.960 --> 18:02.720]  I've been fighting as hard as I can for almost 28 years against the globalists, I wanted
[18:02.720 --> 18:08.120]  to stop their agenda, I wanted to wake up the world and stop them dead in their tracks
[18:08.120 --> 18:12.960]  before they went operational, but we failed, yes a lot of people are awake, yes we're
[18:12.960 --> 18:19.480]  not getting caught flat footed, but they are going ahead with their full operational deindustrialization
[18:19.480 --> 18:24.360]  great reset, and that's why it's more important than ever that all viewers and all listeners
[18:24.360 --> 18:28.480]  tell everybody they know about the show, because people are ready to wake up and ready to hear
[18:28.480 --> 18:32.400]  the truth, so we've got an information warfare of the enemy and try to stop their agenda,
[18:32.400 --> 18:36.160]  but we've also got to get personally prepared, and one of the number one things to do is
[18:36.160 --> 18:39.880]  high quality, storeable food, we've got the best food, ready to ship at very affordable
[18:39.880 --> 18:44.960]  prices at infoawarstore.com, so whether it's a month or a six month or a year supply or
[18:44.960 --> 18:50.120]  specialty diets, it's ready to ship right now, lock your orders in before food prices go
[18:50.120 --> 18:55.160]  up and before there are long lines and waits, because believe me serious times are coming,
[18:55.160 --> 19:00.200]  get ready at infoawarstore.com, do you think it's a bad trait of Mike Lindell that he's
[19:00.200 --> 19:06.400]  so optimistic that he's so positive, no, it's that type of optimism that built this country,
[19:06.400 --> 19:10.440]  we would have never defeated the British 250 years ago if we didn't have a lot of optimism
[19:10.440 --> 19:15.160]  and we didn't persevere, George Washington lost most of his major battles, but he kept
[19:15.160 --> 19:19.640]  fighting for six years and finally we won, well Mike Lindell has been fighting as a man
[19:19.640 --> 19:24.680]  in the arena, and he's continuing to expose serious issues with the 2020 election, we
[19:24.680 --> 19:29.160]  need to keep him in the fight, plus he's got hundreds of incredible, made in American products,
[19:29.160 --> 19:32.800]  not just pillows, not just towels, not just sheets, not just beds, and he's got up to
[19:32.800 --> 19:40.120]  66% off at mypillow.com with promo code Alex, you get the best deals, it's made America,
[19:40.120 --> 19:43.580]  he's investigating the election, he's fighting the globalists, he's standing up against
[19:43.580 --> 19:48.440]  force inoculations, his organization is reaching millions of people when you support it and
[19:48.440 --> 19:54.440]  support infoawards at the same time at mypillow.com, promo code Alex up to 66% off, you need these
[19:54.440 --> 20:00.440]  products already, they're high quality, use promo code Alex and save big.
[20:00.440 --> 20:17.720]  We're listening to the Alex Jones show, from the front lines of the information war, it's
[20:17.720 --> 20:30.960]  Alex Jones, ladies and gentlemen, every day I have five or six videos that follow my lap
[20:30.960 --> 20:37.760]  that I didn't even look for of mothers and fathers and sons and daughters, talking about
[20:37.760 --> 20:41.880]  how their daughter or their son or their mother or their father or their sister or their
[20:41.880 --> 20:49.160]  brother took the vaccine that's not a vaccine that is a gene therapy, a genomic injection,
[20:49.160 --> 20:56.220]  and then they die of blood clots in the brain or heart attacks or liver failure.
[20:56.220 --> 20:59.800]  And the ones we really pay attention to is we're genetically designed to deal with old
[20:59.800 --> 21:03.880]  people dying, it's not fun, but we understand it.
[21:03.880 --> 21:11.920]  But when your 25 year old son dies, a day after they take the shot, you wake up.
[21:11.920 --> 21:17.000]  And by the way, even when it's the people's official Facebook or Twitter or Instagram accounts
[21:17.000 --> 21:21.240]  and they go speaking to capital and they say my mother died, my son died, my brother died,
[21:21.240 --> 21:27.600]  they take it down because you're the victims, you've got to be suppressed and ball gagged
[21:27.600 --> 21:29.320]  while you're being murdered.
[21:29.320 --> 21:34.080]  Here's just one of the latest videos, man's son dies of enlarged heart right after shot,
[21:34.080 --> 21:35.560]  which they admit it does.
[21:35.560 --> 21:38.120]  And they wouldn't give it a Var's report though, a Var's report.
[21:38.120 --> 21:42.080]  So remember, it's about a hundred times what they're telling you, it's probably a million
[21:42.080 --> 21:46.080]  deaths in the U.S. alone, and we've had whistleblowers come forward and expose that and they're just
[21:46.080 --> 21:47.080]  getting started.
[21:47.080 --> 21:48.080]  Here it is.
[21:48.080 --> 21:52.640]  I love the hell out of my country, but I don't trust my government anymore.
[21:52.640 --> 21:59.440]  My son received the vaccine and he died a few days later.
[21:59.440 --> 22:05.600]  The only explanation I was given to me was enlarged heart, so if I have anything to say
[22:05.600 --> 22:10.920]  to anybody, look down at your child, it's not worth the risk.
[22:10.920 --> 22:16.040]  I mean, you see your baby right now, you might not see your baby tomorrow.
[22:16.040 --> 22:19.280]  I have to live with that the rest of my life.
[22:19.280 --> 22:24.200]  And that's Ernest Ramirez in Austin, Texas in front of the Texas Capitol.
[22:24.200 --> 22:28.600]  By the way, if you guys can find Ernest Ramirez, I'd like to get that man in studio and bring
[22:28.600 --> 22:33.040]  in pictures of his son and talk about him and humanize another person taken out.
[22:33.040 --> 22:37.720]  Now remember, these things are so deadly that the death is a side effect.
[22:37.720 --> 22:41.720]  It's meant to kill you in three to five years, spaced out, soft killed, they're going to
[22:41.720 --> 22:44.800]  claim unvaccinated or cause all the death.
[22:44.800 --> 22:47.120]  That's what the scientist said a year and a half ago, it's what's happening.
[22:47.120 --> 22:52.120]  But some people, it just, your body's so good and takes the order of the injection and produces
[22:52.120 --> 22:57.120]  so much spike protein that it eats holes in your arteries and veins and you die.
[22:57.120 --> 22:59.320]  And reportedly it is excruciating.
[22:59.320 --> 23:03.840]  Your heart just swells up, swells up, all of it blocks, it seizes up, and it's one of
[23:03.840 --> 23:06.800]  the most painful deaths they say you can imagine.
[23:06.800 --> 23:11.440]  Takes usually a day or two, and it is, they usually put you in a coma, I mean, it is like,
[23:11.440 --> 23:15.440]  like usually you're 60, 70, you have a heart attack, happens for about an hour, part of
[23:15.440 --> 23:20.120]  your heart freezes up, locks up, it's incredibly painful, you fall down, you pass out, that's
[23:20.120 --> 23:24.240]  not what this does, it just swells up slowly, it gets bigger and bigger, it just takes a
[23:24.240 --> 23:26.000]  day until you pass out and you die.
[23:26.000 --> 23:30.280]  I mean, you're talking about hell on earth.
[23:30.280 --> 23:34.120]  I've talked to folks that have had the vaccine, this has happened to them, and they just say
[23:34.120 --> 23:38.760]  it's indescribable, like somebody ripping your heart out of your chest for a day or two.
[23:38.760 --> 23:41.800]  And they usually know how to give you anti-inflammatories if you're getting quick enough, you don't die.
[23:41.800 --> 23:46.560]  This son, artery started blowing, guaranteed.
[23:46.560 --> 23:49.120]  That's supposed to happen when you're 70 or 80, folks, this is when your aorta is supposed
[23:49.120 --> 23:51.680]  to go to the widowmaker, not when you're 25.
[23:51.680 --> 23:58.040]  All right, let's go now to a priest talking about the devil is overplaying his hand,
[23:58.040 --> 24:01.160]  I totally agree, here it is.
[24:01.160 --> 24:08.120]  The devil is overplaying his hand, what I mean by that is, he's making himself more
[24:08.120 --> 24:19.520]  and more obvious in his activities in government, in his activities in the technocracy, in education,
[24:19.520 --> 24:25.120]  in the entertainment industry, and in culture, in the culture at large.
[24:25.120 --> 24:31.120]  I even believe, you don't have to believe this, but I believe it, that there's a demonic
[24:31.120 --> 24:33.680]  dimension to the pandemic.
[24:33.680 --> 24:40.920]  You know why I say that? Because I look at the fruit of the pandemic in the lives of
[24:40.920 --> 24:43.480]  people in our country and around the world.
[24:43.480 --> 24:47.320]  What is the most obvious fruit of the pandemic?
[24:47.320 --> 24:52.440]  I don't mean the people who get sick and die, what I'm talking about is something more widespread
[24:52.440 --> 24:53.960]  than that.
[24:53.960 --> 24:59.120]  There are many, many more people than those who get sick and die who are gripped with
[24:59.120 --> 25:07.520]  what, fear, right, and fear is one of the primary strategies and tactics of the evil
[25:07.520 --> 25:14.560]  one, trying to keep people in fear, which is the antithesis of faith.
[25:14.560 --> 25:17.280]  What's the Bible verse, maybe you guys can pull it up.
[25:17.280 --> 25:26.480]  The devil goes around like a wild beast, roaring, seeing who he may devour, because a patriot
[25:26.480 --> 25:31.720]  is either going to get to a place of safety or is going to take on the wolf, take on the
[25:31.720 --> 25:33.720]  beast.
[25:33.720 --> 25:47.840]  But a Satanist, a leftist will grovel or fall down on their back and bed, so it.
[25:47.840 --> 25:54.560]  That COVID will get you to take the shot and you take the shot it kills you.
[25:54.560 --> 26:01.440]  it makes you sick. And in the statistics, it's there, but they don't want to admit that.
[26:03.920 --> 26:06.240]  They don't want to admit that to themselves, and they will see you
[26:07.440 --> 26:10.400]  as the bad person, even though you're trying to save them.
[26:11.760 --> 26:16.720]  Because they have Stockholm syndrome. They don't oppose the beast. They don't oppose the monster.
[26:16.720 --> 26:21.760]  They get on their knees to it and then say, I'll help you get those others to eat me last.
[26:24.960 --> 26:26.960]  So here's President Trump, very tellingly,
[26:29.440 --> 26:32.320]  in a big interview a few days ago, I meant to get to it, but I saw it again this morning.
[26:32.320 --> 26:36.880]  I thought we had to play this saying, oh, Pfizer, they're really powerful. They really run things.
[26:36.880 --> 26:41.040]  People want to look into them in the booster shots. That's him edging up to the edge of this,
[26:41.040 --> 26:47.760]  where he's probably lost half his support over the vaccine. Sure, he said you shouldn't have to take
[26:47.760 --> 26:51.280]  it, but we want you to come out against the vaccine mandate. We want you to actually charge
[26:51.280 --> 26:56.800]  against the big brother system. And you could help defeat this Trump.
[26:59.760 --> 27:03.040]  And so that's what we need. And you could say, hey, I thought it was a good vaccine.
[27:03.040 --> 27:06.640]  They told me it would work, but he's too scared. He thinks they'll turn on him
[27:06.640 --> 27:13.280]  if he does that. Well, your supporters are turning on you. So you better decide which way you want
[27:14.000 --> 27:19.360]  because this is going to come out. I mean, the two head scientists, the FDA quit saying,
[27:19.360 --> 27:24.800]  don't give it to children. Don't do boasters. And we did not really authorize this. That's a lie.
[27:25.360 --> 27:28.240]  Because they understand they're not going to get away with this.
[27:29.040 --> 27:33.600]  Their rats leaving a sinking ship like the inventor of mRNA technology. I don't think he's
[27:33.600 --> 27:39.040]  a bad guy, but you know, he's, he's, he's backed away from it because he knows he's not stupid.
[27:39.040 --> 27:41.680]  And they're asking themselves, how are they going to get away with this?
[27:42.400 --> 27:46.000]  That's what everybody should be asking because the globalists have a plan. I know what it is.
[27:48.240 --> 27:56.000]  We'll talk about it next segment, but here's Trump. And I learned things. The FDA is virtually
[27:56.000 --> 28:03.600]  controlled by Pfizer. Pfizer has control, not Johnson and Johnson, not Moderna, but Pfizer has
[28:03.600 --> 28:10.560]  control over the FDA. Oh, that's a different clip the guys found. I think I sent it to Scott this
