[00:00.000 --> 00:14.000]  MUSIC
[09:00.000 --> 09:05.000]  My point is I'm willing to give my life to beat these people because that's what it's all about.
[09:05.000 --> 09:12.000]  And your life is just your earth suit in this experience, but I'm done talking about that.
[09:12.000 --> 09:19.000]  This is the most important broadcast I've ever done.
[09:19.000 --> 09:28.000]  And you can have a thought with thousands of major points, hundreds of thousands of sub points and data and knowledge and background and understanding
[09:28.000 --> 09:31.000]  that all come together with certainty.
[09:31.000 --> 09:43.000]  And when you have that certainty and you see it time and time again come true exactly as you envisioned, that's called beyond wisdom.
[09:43.000 --> 09:51.000]  It's called discernment and it's called sight.
[09:51.000 --> 10:02.000]  But 99% of it is actually the incredible electrochemical brain supercomputer integrating all those data points, but that little 1% of spirit,
[10:02.000 --> 10:07.000]  the electrochemical internet takes you across to the threshold.
[10:07.000 --> 10:13.000]  So what I'm going to do, this is so big, is I'm just going to stop for this segment and kind of mention some of the other news.
[10:13.000 --> 10:20.000]  And then when I come back in the next segment, I'm going to come in with precision.
[10:20.000 --> 10:23.000]  And I'm going to lay the plan out.
[10:23.000 --> 10:29.000]  Now we've already seen most of it, we've talked about most of it, but now we know we're right.
[10:29.000 --> 10:33.000]  And I say we, this is a collective brain of the Patriots.
[10:33.000 --> 10:35.000]  This is one focal point, one node.
[10:35.000 --> 10:39.000]  Info wars is like a cerebral cortex of our group mind.
[10:39.000 --> 10:48.000]  We're all individuals, but we combine into the consciousness of liberty and justice and freedom and wanting to have a good future and wanting to be good people
[10:48.000 --> 10:51.000]  and wanting to know the truth and raise our children well.
[10:51.000 --> 11:04.000]  Info wars, these eyes and ears of this experience, a big part of it, a focal point.
[11:04.000 --> 11:08.000]  But there is an ongoing deep state coup against the president.
[11:08.000 --> 11:14.000]  They are desperate because Russia gate failed.
[11:14.000 --> 11:27.000]  And they want you to forget about that and move on into impeachment where they've got four different paths, depending on how this goes that they're going to follow.
[11:27.000 --> 11:32.000]  And I'm going to lay those out when we come back and then go into how they're intending to carry it out.
[11:32.000 --> 11:42.000]  And believe me, they have been working to get us off the air and to stop you from spreading the word about this broadcast so that this transmission doesn't get to Congress.
[11:42.000 --> 11:45.000]  So that this transmission doesn't get to the Pentagon.
[11:45.000 --> 11:54.000]  So this transmission doesn't get to other governments because there's already consensus on what I'm about to say.
[11:54.000 --> 11:56.000]  I'm not the only one that knows this.
[11:56.000 --> 12:06.000]  And just having it on air and laid out professionally then can then be spread by others to key individuals.
[12:06.000 --> 12:17.000]  And the fact that we know this will send the globalist and their minions into SH-T fits.
[12:17.000 --> 12:20.000]  Running around in circles, crapping on themselves.
[12:20.000 --> 12:22.000]  Tickets run around with blood squirting out the top.
[12:22.000 --> 12:24.000]  Globals run around crapping themselves.
[12:24.000 --> 12:27.000]  So we've got it.
[12:27.000 --> 12:28.000]  I got the whole thing right here.
[12:28.000 --> 12:31.000]  I know exactly what they're going to do, how they're going to try it.
[12:31.000 --> 12:38.000]  And this country is under attack.
[12:38.000 --> 12:40.000]  You know, I saw a headline.
[12:40.000 --> 12:42.000]  We're going to play this clip coming up.
[12:42.000 --> 12:46.000]  GOP Congressman compares Trump's impeachment to Pearl Harbor.
[12:46.000 --> 12:53.000]  The United States could take getting 3,000 people killed and a bunch of battleships sunk and it was terrible and it was horrible.
[12:53.000 --> 13:02.000]  But frankly Churchill was working with Roosevelt and they had the purple and blue code completely and knew even the day of the attack and ordered the carriers out to sea.
[13:02.000 --> 13:04.000]  So they wouldn't be sunk.
[13:04.000 --> 13:10.000]  And so the old obsolete battleships, no good for Pacific warfare would be destroyed.
[13:10.000 --> 13:12.000]  And they sacrifice 3,000 of our people.
[13:12.000 --> 13:16.000]  We were already at war with Japan for two years in China.
[13:16.000 --> 13:19.000]  People like E Howard Hunt were there sniping people daily.
[13:19.000 --> 13:22.000]  And that's how you win wars.
[13:22.000 --> 13:23.000]  I'm not defending that.
[13:23.000 --> 13:28.000]  It's not a false flag and that the Japanese did it.
[13:28.000 --> 13:37.000]  But it was a gambit where you sacrifice upon in chess to lure your opponent out to win the entire game.
[13:37.000 --> 13:41.000]  That's all declassified.
[13:41.000 --> 13:48.000]  Cicero, the great Roman philosopher and senator said that the traitor is the plague.
[13:48.000 --> 13:52.000]  An enemy outside with open banners we can defeat.
[13:52.000 --> 13:55.000]  The city is strong to a foreign enemy that mobilizes us.
[13:55.000 --> 14:04.000]  But traders within the Senate, traders within the Republic are the plague and can bring it down.
[14:04.000 --> 14:18.000]  And as it was 2,067 years ago when he said that, it is today.
[14:18.000 --> 14:20.000]  We're going to break.
[14:20.000 --> 14:22.000]  I'm going to come back, but we know their plan.
[14:22.000 --> 14:26.000]  Most of it's already out in the open.
[14:26.000 --> 14:32.000]  And we're going to lay it all out right now when we return on the other side.
[14:32.000 --> 14:36.000]  Let me add one more point.
[14:36.000 --> 14:42.000]  Info wars is hitting on all cylinders in every sector and absolutely dominating and devastating despite all the attacks.
[14:42.000 --> 14:44.000]  Thanks to your support and spreading the words.
[14:44.000 --> 14:51.000]  But in one department that is critical and that's dollar signs, cash.
[14:51.000 --> 14:58.000]  We are at stalemate and unable to grow without getting rid of the small reserves that I have.
[14:58.000 --> 15:00.000]  And those reserves are being committed right now.
[15:00.000 --> 15:02.000]  This is this is all or nothing.
[15:02.000 --> 15:03.000]  So full commitment.
[15:03.000 --> 15:10.000]  I'm just saying I don't like to fight a battle on 10th of a tank and we can get through next year.
[15:10.000 --> 15:13.000]  Maybe I need money.
[15:13.000 --> 15:15.000]  So you can see we're tip of the spear.
[15:15.000 --> 15:16.000]  You're tip of the spear.
[15:16.000 --> 15:17.000]  This is the real frickin deal.
[15:17.000 --> 15:18.000]  We're not playing games here.
[15:18.000 --> 15:23.000]  My God, they have, you know, CIA committee meetings saying get us off the air to save America.
[15:23.000 --> 15:25.000]  That means to save their global assets.
[15:25.000 --> 15:29.000]  So if you believe in America and you want to beat these people, you better get to infowarstore.com
[15:29.000 --> 15:31.000]  and do your Christmas shopping and get great deals.
[15:31.000 --> 15:32.000]  Store on free shipping.
[15:32.000 --> 15:33.000]  Double Patriot points.
[15:33.000 --> 15:35.000]  The 12 days of Christmas.
[15:35.000 --> 15:38.000]  Giant sales going on right now at infowarstore.com.
[15:38.000 --> 15:39.000]  Crill all 60% off.
[15:39.000 --> 15:41.000]  Rainforest plus 60% off.
[15:41.000 --> 15:43.000]  Bodies all the time to form a 60% off.
[15:43.000 --> 15:44.000]  Ultra 12, 60% off.
[15:44.000 --> 15:46.000]  Apparel 25 to 50% off.
[15:46.000 --> 15:48.000]  Silver Bullet 995.
[15:48.000 --> 15:50.000]  It's just incredible.
[15:50.000 --> 15:52.000]  Take advantage of it all and help find the operation.
[15:52.000 --> 15:57.000]  Whatever you do, tell folks tune in right now.
[15:57.000 --> 16:01.000]  We can all agree these are troubled times, right?
[16:01.000 --> 16:04.000]  So do you know who's on your wireless network?
[16:04.000 --> 16:11.000]  Whether it's a big company selling your data or a foreign hacker, if you're not protected, everybody sees your information.
[16:11.000 --> 16:16.000]  That's why you need Flash Routers, a custom Wi-Fi router created for privacy.
[16:16.000 --> 16:24.000]  Flash Routers uses a virtual private network or VPN to protect your online activity from hackers, trackers and large corporations.
[16:24.000 --> 16:28.000]  And not just one, but all your devices with one out of the box setup.
[16:28.000 --> 16:37.000]  Plus, Flash Routers also enhances your wireless network performance and unlocks powerful router management tools to let you take total control of your network.
[16:37.000 --> 16:46.000]  Call or click Flash Routers today at 1-866-509-5817 or FLASHROUTERS.COM.
[16:46.000 --> 16:55.000]  That's 1-866-509-5817 or FLASHROUTERS.COM. Protect your wireless home network today with Flash Routers.
[17:16.000 --> 17:34.000]  Hi, I'm Dan Pilla. I started fighting the IRS over 40 years ago when they tried to seize my mother's house. I sued the IRS in one.
[17:34.000 --> 17:37.000]  I beat the IRS then, and I've been beating them ever since.
[17:37.000 --> 17:42.000]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[17:42.000 --> 17:48.000]  I can help you too. If you owe taxes you can't pay, don't wait another day. There's no such thing as a hopeless tax case.
[17:48.000 --> 17:58.000]  Call 800-34-NO-TAX or go to my website, danpilla.com, that's danpilla.com, danpilla.com.
[17:58.000 --> 18:14.000]  My fault, my fear. I thought that you'd want what I want. I'm sorry, my dear.
[18:14.000 --> 18:30.000]  But where are the clowns? Send in the clowns. Don't bother them.
[18:30.000 --> 18:38.000]  The globalists have sent in the clowns. They've sent in antifa. They've broken our borders with some of the most hardened criminals from around the world.
[18:38.000 --> 18:44.000]  They've tried to poison us with fluoride and GMO and the tainted vaccines. They've sent in their clowns.
[18:44.000 --> 18:52.000]  But now the men and women of America are taking action and confronting globalists everywhere, and I'm so proud of InfoWars leading the charge.
[18:52.000 --> 19:00.000]  But the only way we can do that is when you keep spreading the word about our broadcast and when you keep buying the great products at InfoWarsTour.com.
[19:00.000 --> 19:11.000]  I've got a problem that I want to confess to the listeners and viewers. I've been on the air so long that I take it for granted now when we break some massive story
[19:11.000 --> 19:19.000]  that changes the whole world and that really does great things for the future of not just our children, but our children's children.
[19:19.000 --> 19:26.000]  InfoWars really has changed history, and that's why I need to pull back and ask the listeners, because I know you're a lot like me,
[19:26.000 --> 19:36.000]  to really think about a world without InfoWars. Because I can tell you right now, if people don't really step up to the plate and really financially support our broadcast,
[19:36.000 --> 19:43.000]  going into 2020, we're not going to be on the air in a year or so. If you do support us, we're not just going to stay on the air,
[19:43.000 --> 19:50.000]  but we are going to expand in ways that are going to blow you away. I've never let you down. You've never let me down.
[19:50.000 --> 19:58.000]  Step up to the plate now. Go to InfoWarsTour.com, buy great products and fund our operation and watch us make history together again.
[20:20.000 --> 20:26.000]  From enemies, born and domestic, it's Alex Jones.
[20:50.000 --> 20:57.000]  We're about to expose the globalist plan to remove the president and trigger a civil emergency.
[20:57.000 --> 21:05.000]  They're not going to be able to execute the plan throughout its completion, and they've got at least four different scenarios,
[21:05.000 --> 21:11.000]  and we've got their entire operation.
[21:11.000 --> 21:18.000]  We're about to lay them all out in the next two segments, and then take your phone calls throughout the broadcast.
[21:18.000 --> 21:22.000]  I have canceled guests and cleared the decks.
[21:22.000 --> 21:33.000]  America is fighting for her life, but it's in the animating of contest of liberty that we will rediscover who we are.
[21:33.000 --> 21:44.000]  America hit bottom in the last few years, and now it's coming back up towards the top, and we can see the surface together.
[21:44.000 --> 21:48.000]  Sounds melodramatic, but it's not because it's really happening.
[21:48.000 --> 22:03.000]  It's not hype when it's real. It's not bragging when it's fact. It is where we are now, and once again, America is awakening.
[22:03.000 --> 22:22.000]  The sleeping giant is rising. You can feel the energy. You can feel the power, real power, not satanic power, but the power God put in men to build the future world.
[22:22.000 --> 22:24.000]  Alright, let's get right into it.
[22:24.000 --> 22:34.000]  Here is Representative Mike Kelly laying out how high the stakes are, and that this is like Pearl Harbor, except it's more dangerous.
[22:34.000 --> 22:42.000]  It's from within, but if you know about the sneak attack plan, if you know about their operations and how it's going to unfold,
[22:42.000 --> 22:45.000]  they're going to try to make it look like it's real and spontaneous.
[22:45.000 --> 22:59.000]  When it's all been scripted, well then, when those globalist zeros come in over the metaphorical Pearl Harbor, we're going to be waiting for them, and we are.
[22:59.000 --> 23:01.000]  Here's what he had to say.
[23:01.000 --> 23:06.000]  There's so many great dates in December, and we talk about the wonderful things that have happened in December of the past.
[23:06.000 --> 23:12.000]  There's also, in addition to Christmas being something we celebrate, the Boston Tea Party took place in December,
[23:12.000 --> 23:17.000]  but also in December 7th, 1941, a horrific act happened in the United States,
[23:17.000 --> 23:22.000]  and it's one that President Roosevelt said, this is a date that will live in infamy.
[23:22.000 --> 23:27.000]  Today, December the 18th, 2019, is another date that will live in infamy.
[23:27.000 --> 23:36.000]  When just because you hate the President of the United States, and you can find no other reason other than the fact that you're so blinded by your hate that you can't see straight,
[23:36.000 --> 23:43.000]  you've decided the only way we can make sure this President doesn't get elected again is to impeach him.
[23:43.000 --> 23:56.000]  On the floor of the People's House, the bastion of democracy and liberty in the whole world, we have decided that political power is far more important than principle.
[23:56.000 --> 24:03.000]  I would urge all members of the House to vote no on impeachment and to look their voters in the eye and remit.
[24:03.000 --> 24:08.000]  Listen, let me tell you, the voters will remember next November what you're doing this December.
[24:08.000 --> 24:12.000]  This is a terrible time. This is a date that will live in infamy.
[24:12.000 --> 24:24.000]  Music
[24:24.000 --> 24:31.000]  It is December 19th, 2019, 319 days out from the election, and the Democrats know they're losing.
[24:31.000 --> 24:44.000]  They know there's a global political realignment away from leftist, communist, socialist, corporate, crony capitalist, new world order technocrat garbage.
[24:44.000 --> 24:58.000]  The world is awaiting the Chai-Kong Menace. America is awakening to the CFR, the neocons, and they're all now politically fighting for their lives.
[24:58.000 --> 25:14.000]  Heads are gonna roll. That's a fact. America's not backing down. America asleep.
[25:14.000 --> 25:21.000]  And now, the abuse we've gone through is only awakened.
[25:21.000 --> 25:36.000]  All right, let's get into it right now. I'm gonna lay this out as best I can, and then I intend to open the phones up throughout the second, third, and into the fourth hour, and Matt Bracken joins us.
[25:36.000 --> 25:43.000]  The crew did an excellent job last night covering what was unfolding until late in the evening.
[25:43.000 --> 26:01.000]  And I have all the evidence here of what I'm about to break down, but then I also have all the different ways and different avenues and different paths that we can break down how they are intending to make this move,
[26:01.000 --> 26:08.000]  because they do intend on removing President Trump.
[26:08.000 --> 26:16.000]  And we can say, oh, well, it's blowing up in their face. Look at the poll numbers. The fact is they're bold, and they're crazy, and they've got a plan.
[26:16.000 --> 26:26.000]  And so it is bending towards failing spectacularly, but you understand all they do is keep doubling down.
[26:26.000 --> 26:46.000]  And so if you look at what a double down at this level does when it's an open public kangaroo court railroading, well, what comes after that?
[26:46.000 --> 27:07.000]  So I'm going to lay it out, but I just don't want to be like I've been for 25 years, laying out very important things constantly, gibbering as fast as I can talk, trying to get out all the little factoids and then miss the forest for the trees.
[27:07.000 --> 27:18.000]  And we're already too far into this segment for me to do it. I promise. And we come back. I'm going to launch into it all.
[27:18.000 --> 27:31.000]  It's just somebody can prepare for a month to give a speech to a rotary club, and this is all happening in live time, and our analysis has turned out to be right on target again.
[27:31.000 --> 27:45.000]  But now it's taken particular shape on what they're going to pull, and they're now greasing the skids and beta testing it, so that it's out there as a talking point to all the minions who aren't in the inner circles of the Council on
[27:45.000 --> 27:59.000]  Relations and the Carnegie and Ford Rockefeller endowments in this whole deep state group that's already had America under its control for decades, milking us, selling us off, building a corporate world government off our blood, sweat and tears.
[27:59.000 --> 28:08.000]  And now they're totally pissed that we're trying to take our country back. I'm going to play that clip later of the Congressman saying, look at the country. It's all red except these few blue areas.
[28:08.000 --> 28:18.000]  This is about overturning the will of the people, and that's what it is. So I'll say again, what are they going to do next? Can we pull up on inforwars.com, the live feed article.
[28:18.000 --> 28:30.000]  What we do in the morning, David Knight goes live and we have a headline a little bit about the show and then the live feed of his show. And then once I go on, we on top of that, change the headline and put my show on top and then Ellen comes on and so on and so forth.
[28:30.000 --> 28:45.000]  But it's up there and in that headline that you should share with everybody explains exactly where we are and exactly what we're facing exclusive dims deep state plan to remove Trump via the Supreme Court revealed.
[28:45.000 --> 28:57.000]  Again, the dims deep state plan to remove Trump via Supreme Court United States revealed watch live. This is beyond critical. We'll break it down. I promise. I promise when we come back.
[28:57.000 --> 29:12.000]  If you're trying to quit drinking or doing too many drugs, listen to me. You don't know me and we'll never meet. I had a problem like you once. I drank and used to party a little too much till it got out of control and almost ruined my life.
[29:12.000 --> 29:26.000]  I realized I needed help to fix my problem before it totally destroyed me. If you've tried to fix your drinking and drug problem and you know you can't do it alone, you need to call the National Treatment Advisors.
[29:26.000 --> 29:38.000]  They'll immerse you into a 30 day program to replace your old habits with new habits and totally change your life. And if you have PPO, private health insurance, the entire program may be covered.
[29:38.000 --> 30:00.000]  Fix your problem right now before it gets any worse. Get clean. Call now and learn more 800-506-6740-800-506-6740. That's 800-506-6740.
[30:00.000 --> 30:10.000]  We're closing out the year 2019. I don't have to tell you that 2020 is going to be maker to break it. Not just for Info Wars, not just for America, but the whole world.
[30:10.000 --> 30:18.000]  We are in a battle between the forces of globalism that want to post-human world and those that want to pro-human world. We're in a fight between Satan and Christ.
[30:18.000 --> 30:30.000]  And it's being played out amongst us mortals, but it's being directed from on high. And I'm just telling the listeners this broadcast, without you, we're going to lose this fight.
[30:30.000 --> 30:41.000]  I need all of you to realize how important you are and how important Info Wars is and what we've done together. And just take stock and take measure at the end of the year and think about what you're going to do.
[30:41.000 --> 30:51.000]  Whether it's supporting Info Wars or buying products from us or starting your own show, just whatever you do, take action now. History is happening. Please do your Christmas shopping.
[30:51.000 --> 31:20.000]  Please do your new year shopping at InfoWarsTour.com. We've got the best products. You're only helping the globalists if you don't do it. Thank you.
[31:22.000 --> 31:33.000]  Nobody wakes up in the morning and thinks, I'm going to give that person over there a better life. I'm going to wake up today. You know what? I'm going to spend my entire day trying to make that guy over there healthier, happier and richer.
[31:33.000 --> 31:42.000]  I'm going to make sure he gets a Ferrari and a girlfriend. I don't think that happens very often. It's never happened to me. I've never had anyone knock on my door and said, Tate, you're such a good guy. How can I improve your life in every single way?
[31:42.000 --> 31:51.000]  There's only one person who woke up and thought that, and that was me. I woke up and thought, you know what? Okay, I want to take control of my life. I want to take control of my health, and that's why you need to go to InfoWars.com.
[31:51.000 --> 32:13.000]  Take control of your health right now and support the resistance. Don't buy into the group. Don't drink the Kool-Aid. Drink the Turbo Force. Kool-Aid's bad and the Turbo Force is good.
[32:22.000 --> 32:34.000]  Most importantly, you counter the globalist by keeping InfoWars on the air. Hit 60% off Brain Force Plus right now. 30% off Super Blue Singles and 50% off Combo Packs.
[32:34.000 --> 32:45.000]  60% off Great Sleep Aid Knockout. 60% off the Ultimate Tumor Formula Bodies. 60% off Ultra 12. 60% off Bio True Selenium and up to 50% off the Apparel.
[32:45.000 --> 32:58.000]  Take action now. InfoWarsStore.com. Make the decision to fund freedom and to fund your future. It is all in your hands. It's a total 360 win. Take action now. InfoWarsStore.com.
[33:15.000 --> 33:36.000]  Another world. Another time. In the age of wonder. Another world. Another time. Slaps green and blue until the crystal cracked.
[33:36.000 --> 33:47.000]  If you are receiving this transmission, you are the resistance. Live from Austin, Texas. Broadcasting worldwide. It's Alex Jones.
[33:47.000 --> 34:07.000]  It is Thursday, December 19, 2019, 319 days out from the 2020 election.
[34:07.000 --> 34:20.000]  2020. A momentous number. And the political, sociological, economic, spiritual planets are aligning for it.
[34:20.000 --> 34:29.000]  The time of great change. Across roads. An opportunity to do the right thing.
[34:29.000 --> 34:37.000]  So everybody knows that the deep state is the real thing now. It's out in the open. It uses kidnapped children and sex slaves to compromise people.
[34:37.000 --> 34:47.000]  They're absolutely totally evil. They've decided to be evil to have power and control over the earth. And they want to establish a private corporate world government.
[34:47.000 --> 35:14.000]  And they're very, very upset. They're very, very upset that humanity is not going along with it.
[35:14.000 --> 35:27.000]  And so they are going to try what they've done in the past, what other empires have done to get the little people, the average people fighting with each other.
[35:27.000 --> 35:36.000]  When you've got a corrupt establishment that has been exposed, that is on its heels, what do they do? Divide and conquer.
[35:36.000 --> 35:50.000]  Balkanization. The great game is what the British call it. A few thousand British troops could subdue tens of millions of Indians in India by playing different tribes off against each other.
[35:50.000 --> 35:59.000]  And that great game is now used today in the name of multiculturalism, in the name of liberalism.
[35:59.000 --> 36:12.000]  Along comes President Trump and other populists and other nationalists like Boris Johnson and countless others from South America to the UK to the United States to Australia.
[36:12.000 --> 36:18.000]  Promoting just what works. Free market. Loving your nation. The family. Good trade deals.
[36:18.000 --> 36:29.000]  Not demoralizing your country so it can be absorbed into a global system. Not having the communist Chinese world be the model of the planet. A challenge to that authoritarianism.
[36:29.000 --> 36:41.000]  A rediscovery of our moral compass. Rediscovery of directing our own destiny as much as possible and not letting other people direct it.
[36:41.000 --> 36:49.000]  Taking control of the future. Owning it. Living it.
[36:49.000 --> 37:05.000]  And so we've seen Russiagate. What do you do to a president who wants to be the president and wants to empower the country and be incredibly popular and submit their name into the future as the gold standard?
[37:05.000 --> 37:15.000]  You say they're a Russian agent. He didn't take any of the bait. Blew up in their face. So what do you do? Oh, now he's corrupt with what's happening in Ukraine for exposing their corruption.
[37:15.000 --> 37:28.000]  So here's why they had to do impeachment. They don't want Trump to get another Supreme Court justice. And even if this removal fails, they'll say we're not going to confirm anybody that was just impeached.
[37:28.000 --> 37:38.000]  We're not going to confirm anybody nominated by a president like that.
[37:38.000 --> 37:46.000]  And the average leftist is so dumb they think impeachment is conviction. It proves Trump is bad. That's what's being said.
[37:46.000 --> 37:54.000]  And it changes the subject from all the incredible crimes that they've committed and all the bad things they've been up to.
[37:54.000 --> 38:10.000]  And that's not how they remove him. Now, if they can't get that, I'm going to lay this out. They've got other things that they're going to try to do along this path.
[38:10.000 --> 38:26.000]  And I have been saying since before this started three months ago that they will impeach him in the house. And then when it gets to the Senate, they're going to pull out the stops of blackmail, arm twisting threats against the senators.
[38:26.000 --> 38:46.000]  And I also said the Supreme Court could then be brought into play to claim that people weren't impartial. And that would just create another cloud like the Democrats did with the election three years ago to create the real civil unrest going into the election year
[38:46.000 --> 38:55.000]  to tear the nation apart, which is what the globalists and the chai comms want to undermine the nation. That's been their plan all along.
