[00:00:03.945 --> 00:00:08.772]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:16:46.970 --> 00:16:54.435]  Go to enerfood.com or give them a call right now, 866-762-9238.
[00:16:54.435 --> 00:16:57.757]  Click on their banner at infowars.com to see all the available discounts.
[00:16:59.858 --> 00:17:04.401]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:17:04.401 --> 00:17:05.321]  Number one.
[00:17:05.321 --> 00:17:08.744]  New climate legislation could easily double or triple your electric bill.
[00:17:08.744 --> 00:17:09.604]  Number two.
[00:17:09.604 --> 00:17:14.507]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:17:14.507 --> 00:17:15.248]  It's true.
[00:17:15.248 --> 00:17:20.111]  Total government control of electricity in the name of smart grid technology is coming.
[00:17:20.111 --> 00:17:20.951]  Number three.
[00:17:20.951 --> 00:17:24.534]  In some areas of the country, the power grid is dangerously overloaded.
[00:17:24.534 --> 00:17:28.236]  And now, new socialist legislation is only compounding the problem.
[00:17:28.436 --> 00:17:29.217]  Number 4.
[00:17:29.217 --> 00:17:31.980]  Dangerous weather is always a threat to local grids.
[00:17:31.980 --> 00:17:35.664]  Every year, thousands of families lose their power from weather-related outages.
[00:17:35.664 --> 00:17:36.465]  Number 5.
[00:17:36.465 --> 00:17:40.610]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:17:40.610 --> 00:17:45.375]  Folks, I really believe in the solar power generators offered by Solutions From Science, one of my oldest sponsors.
[00:17:45.655 --> 00:17:49.819]  You can get more information at www.mysolarbackup.com.
[00:17:49.819 --> 00:17:51.621]  That's mysolarbackup.com.
[00:17:51.621 --> 00:17:53.863]  Remember, the government doesn't own the sun.
[00:17:53.863 --> 00:17:56.205]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:18:00.319 --> 00:18:03.320]  Hello, this is Alex Jones with some important questions.
[00:18:03.320 --> 00:18:08.663]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:18:08.663 --> 00:18:10.703]  My answer would be all I can get.
[00:18:10.703 --> 00:18:15.706]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:18:15.706 --> 00:18:16.886]  How much do you want?
[00:18:16.886 --> 00:18:18.007]  When do you want it?
[00:18:18.007 --> 00:18:19.887]  Now or after the battle starts?
[00:18:19.887 --> 00:18:20.968]  When will you need it?
[00:18:20.968 --> 00:18:23.169]  Can you buy it without proper identification?
[00:18:23.169 --> 00:18:24.509]  Will there be any food?
[00:18:24.509 --> 00:18:25.830]  Will it make your children sick?
[00:18:26.030 --> 00:18:31.296]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:18:31.296 --> 00:18:34.880]  You wipe out all these problems if you have a good food supply.
[00:18:34.880 --> 00:18:38.705]  Food is your ammunition to fight for your freedom and your life.
[00:18:38.705 --> 00:18:39.946]  How much will you need?
[00:18:39.946 --> 00:18:40.847]  We don't know.
[00:18:40.847 --> 00:18:41.949]  How much do you want?
[00:18:41.949 --> 00:18:42.890]  All you can get.
[00:18:42.890 --> 00:18:43.691]  I'm Alex Jones.
[00:18:43.951 --> 00:18:47.014]  I want all of you good guys to live to fight another day.
[00:18:47.014 --> 00:18:48.776]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[00:18:48.776 --> 00:18:49.696]  Again, that number, 1-800-409-5633.
[00:18:59.338 --> 00:19:04.645]  The illusion created by the power elite is a lie that covers even the food they want you to eat.
[00:19:04.645 --> 00:19:09.171]  Will you continue to be their profit center, buying their processed food that makes you sick?
[00:19:09.171 --> 00:19:11.454]  Go to the doctor and buy their drugs?
[00:19:11.454 --> 00:19:13.076]  You don't have to cooperate.
[00:19:13.076 --> 00:19:14.118]  There is a solution.
[00:19:14.338 --> 00:19:22.762]  Inner Health Botanicals, a company that my wife and I just love, have been providing products for the last five years that give you the perfect solution to this madness.
[00:19:22.762 --> 00:19:30.226]  Try their inner food with 20 organic ingredients full of dense nutrition that gives you the energy you need and will keep you well.
[00:19:30.226 --> 00:19:35.889]  It even won the award for best superfood of 2009 from our friend Mike Adams, the health major.
[00:19:36.249 --> 00:19:42.276]  I love their Nutri-Cafe, great organic coffee infused with herbal extracts to boost your immune system.
[00:19:42.276 --> 00:19:46.420]  Try all of their truly honest products that will keep you alive and healthy.
[00:19:46.420 --> 00:19:53.889]  Go to enerfood.com or give them a call right now, 866-762-9238.
[00:19:53.889 --> 00:19:57.212]  Click on their banner at infowars.com to see all the available discounts.
[00:20:00.836 --> 00:20:04.447]  Coast to Coast, direct from Austin.
[00:20:04.447 --> 00:20:07.657]  You're listening to the Alex Jones Broadcasting Network.
[00:20:15.538 --> 00:20:18.139]  The propaganda looks like it's directed at three-year-olds.
[00:20:18.139 --> 00:20:21.161]  Pictures of children saying, please don't let me drown.
[00:20:21.161 --> 00:20:33.467]  Isn't it important to get these charges rolling while Copenhagen's going on because that will really blow up in the establishment's face and that's why they're panicking because they know they've been engaging in all this crime.
[00:20:33.467 --> 00:20:40.631]  Earlier last week, I'm sure you're aware of this, you're always a few steps ahead of us or more or several leagues ahead of us.
[00:20:40.631 --> 00:20:41.871]  It's now coming out that the UN
[00:20:42.952 --> 00:20:51.359]  Oh, of course, there's been a lot of evidence that one of the people who is very prominently named in the emails, indeed one of the people exchanging these emails,
[00:21:09.910 --> 00:21:18.114]  Is the person who the UN called in to rewrite the 1995 second major climate assessment report.
[00:21:18.114 --> 00:21:20.675]  They do these every five years, the UN.
[00:21:20.675 --> 00:21:21.756]  A really big report.
[00:21:21.756 --> 00:21:24.497]  This is the sort of what the bedwetters base their case on.
[00:21:24.497 --> 00:21:25.638]  Well, the UN says this.
[00:21:26.411 --> 00:21:33.101]  The UN said in its 1995 report, and this was what the scientists, around a thousand of them, had signed off on.
[00:21:33.101 --> 00:21:38.890]  What they said was, there is no detectable human influence on global temperature.
[00:21:38.890 --> 00:21:42.095]  We can't find any, we don't know when we will find one.
[00:21:42.671 --> 00:22:00.675]  When I read his reports, his essays, when I look at his documentation, when I see him speak on television or radio, the way he lays it out is so amazing because it's such a huge subject and today he's going right at the fraud and he was finishing up with the fraud and the criminal investigations.
[00:22:01.155 --> 00:22:10.881]  And how it's premeditated fraud to establish a collectivist world government controlled by large financial interests that literally are setting themselves up as emperors of the planet.
[00:22:10.881 --> 00:22:12.261]  And you were finishing up, sir.
[00:22:12.261 --> 00:22:23.408]  But in the time we've got, I then want to get into the fact that you went and demanded and bent the will of these Copenhagen UN bureaucrats to cough up
[00:22:23.988 --> 00:22:31.129]  The latest secret version of the treaty with taxes on money, financial transfers.
[00:22:31.129 --> 00:22:33.450]  I mean, this is off the charts.
[00:22:33.450 --> 00:22:37.351]  Then we've, I want to get your take on the propaganda on the ground there.
[00:22:37.351 --> 00:22:41.612]  I want to get your take on what all the scientists are out there talking about.
[00:22:41.612 --> 00:22:47.453]  How many people will die and starve to death if even a small amount of this is implemented?
[00:22:47.453 --> 00:22:49.873]  What the biofuels has already done.
[00:22:49.873 --> 00:22:52.874]  I mean, this is so monstrous.
[00:22:52.874 --> 00:22:53.634]  Please continue.
[00:22:53.934 --> 00:22:56.015]  Right, where would you like me to start?
[00:22:56.015 --> 00:23:09.842]  Yes, I was just saying that I've had these two eminent professors who've asked me to put a case to the police and as soon as I get back from this conference I will be going to see the senior police officer, the police superintendent in the East Anglia Constabulary, investigating this matter.
[00:23:09.842 --> 00:23:12.063]  I will be laying their report for him.
[00:23:12.063 --> 00:23:20.628]  I will be asking for a two-hour briefing so that I can brief him on the background to this fraud because, you know, if you're a police officer you're not a climatologist.
[00:23:21.187 --> 00:23:21.948]  And it's being announced!
[00:23:48.368 --> 00:23:52.531]  It's being announced to coincide with Copenhagen.
[00:23:52.531 --> 00:23:55.553]  Absolutely, of course it was announced to coincide with Copenhagen.
[00:23:55.553 --> 00:23:59.936]  And this is clear politicking, again, of the worst kind.
[00:23:59.936 --> 00:24:15.446]  But the technical document on which that is based contains a graph lifted from a UN document and not checked, which pretends to suggest that the rate at which global warming is happening has been accelerated.
[00:24:16.053 --> 00:24:21.134]  Over the last 150 years, and particularly in recent years, the last 25 years.
[00:24:21.134 --> 00:24:43.979]  Now, that graph is based on a well-known scientific fraud, it's a statistical fraud in fact, called the end-point fallacy, where you take a stochastic data set, that's one where you have to guess which way it's going to jump next, temperature like that, it doesn't follow an ordered curve, it jiggles up and down a lot, and stochastic data sets like that are highly sensitive
[00:24:44.787 --> 00:24:48.968]  That's precisely the point at which you start and end your trend line.
[00:24:48.968 --> 00:25:11.376]  And the UN has used this fact to try to convey an entirely false, entirely bogus and fraudulent impression, which has been recited over and over again by ignorant politicians, that the rate of warming is itself accelerating and the EPA, instead of checking independently, as I wrote and told it to do,
[00:25:12.239 --> 00:25:20.182]  Instead, just lifted this material out of the UN's, as we now know, orally-taped documents without bothering to check it.
[00:25:20.182 --> 00:25:28.785]  And guess who was the lead author of the part of the UN document which produced this bogus graph?
[00:25:28.785 --> 00:25:32.587]  It was none other than one of the conspirators in the Climategate scandal.
[00:25:32.587 --> 00:25:39.209]  So we can tie all these people together in a series of frauds that now links in the ETA itself.
[00:25:39.750 --> 00:26:03.911]  And because the director of the EPA did not respond, she didn't even answer the submissions that I and many others put in, she herself is now going to be indicted for fraud because she's made herself part of the fraud by being warned that she was relying on documents that were themselves fraudulent, such as this graph, which is plainly fraudulent.
[00:26:03.911 --> 00:26:07.394]  And we know she used it because it's in the technical document that she published.
[00:26:08.035 --> 00:26:18.322]  And instead of withdrawing that, putting in a supplementary document saying that we still believe we're right but we can't rely on that graph anymore, she has done nothing about it.
[00:26:18.322 --> 00:26:27.207]  She has therefore become part of a very serious international scientific and financial fraud and she will have to go and go to jail.
[00:26:28.337 --> 00:26:28.797]  Amazing.
[00:26:28.797 --> 00:26:36.138]  Lord Monckton, is this not, as many researchers and scientists are billing it, the greatest scientific fraud of history?
[00:26:36.138 --> 00:26:44.080]  ClimateGate caught green-handed cold facts about the hot topic of global temperature change after the ClimateGate scandal.
[00:26:44.080 --> 00:26:47.241]  He joins us from Copenhagen, Denmark.
[00:26:47.241 --> 00:26:49.441]  In extreme demand there, obviously.
[00:26:49.441 --> 00:26:53.502]  We're very fortunate to have him with us here today.
[00:26:55.382 --> 00:26:59.205]  Lord Mocton, again, there's so many subjects to talk about.
[00:26:59.205 --> 00:27:13.595]  I want to get into the leaked treaty that you went and demanded and were able to get the latest leaked information with the Danish techs that has the third world figuring out they're being bamboozled and defrauded by this gaggle of scam artists.
[00:27:13.595 --> 00:27:15.077]  I also wanted to talk to you about
[00:27:15.817 --> 00:27:28.365]  Your ideas for the troops out there to not, you know, get orders from headquarters, but to go to the sound of the guns, what we can do globally to expose and fight this fraud now that we're beginning to rout them.
[00:27:28.365 --> 00:27:30.046]  What about civil suits?
[00:27:30.046 --> 00:27:33.668]  You have all these scientists that were persecuted, that had their papers blocked.
[00:27:34.068 --> 00:27:35.329]  Right, I think that, of course,
[00:28:03.539 --> 00:28:09.766]  Anyone has the right to sue, but what you need to do is be very careful to use the proper procedures.
[00:28:09.766 --> 00:28:14.871]  The first thing is that we're dealing here with a criminal rather than a civil matter.
[00:28:14.871 --> 00:28:17.013]  These people have committed crime.
[00:28:17.013 --> 00:28:19.976]  Serious, imprisonable offenses.
[00:28:19.976 --> 00:28:22.459]  You would call them felonies rather than misdemeanors.
[00:28:22.970 --> 00:28:28.455]  These are crimes for which you can go to prison, and should go to prison if you commit them, for a very, very long time.
[00:28:28.455 --> 00:28:49.452]  Particularly in view of the effect that these crimes are already having on poor people around the world who are being killed in large numbers by starvation as a result of policy of Western nations, including the United States, to take, in the case of the United States, one third of its agricultural land out from growing food for people's needs and into growing totally unnecessary
[00:29:00.899 --> 00:29:05.002]  This is Alex Jones and I want to tell you about the Ecola Blue Atmospheric Water Generator.
[00:29:05.002 --> 00:29:07.884]  It produces pure drinking water right from the humidity in the air.
[00:29:07.884 --> 00:29:09.965]  No, this isn't science fiction, it's very real.
[00:29:09.965 --> 00:29:12.207]  I know because I use one every day in my own home.
[00:29:12.207 --> 00:29:13.868]  And it's available right now to you.
[00:29:13.868 --> 00:29:18.171]  Because you know exactly where your water comes from with Ecola Blue, you'll know what's in your cup.
[00:29:18.311 --> 00:29:20.892]  Clean, great tasting water without all the pollutants.
[00:29:20.892 --> 00:29:26.915]  Get your family off the grid today by ordering your own Ecolablue Atmospheric Water Generator for your home or business.
[00:29:26.915 --> 00:29:31.697]  Their best seller, the Ecolablue 28, produces up to 7 gallons of water every day.
[00:29:31.697 --> 00:29:34.518]  The Ecolablue 28 is easy to use and economical.
[00:29:34.518 --> 00:29:37.239]  Generate your own pure water from the humidity in the air.
[00:29:37.239 --> 00:29:44.402]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights.
[00:29:44.702 --> 00:29:48.424]  Order now and claim your water independence today by calling a Coloblue at 1-800-691-6043.
[00:29:48.424 --> 00:29:48.684]  That's 1-800-691-6043.
[00:29:48.684 --> 00:29:50.605]  Or visit a Coloblue on the web at www.ecoloble.com today.
[00:30:00.629 --> 00:30:05.171]  This is Alex Jones with five good reasons you should consider buying a solar-powered generator.
[00:30:05.171 --> 00:30:06.091]  Number one.
[00:30:06.091 --> 00:30:09.513]  New climate legislation could easily double or triple your electric bill.
[00:30:09.513 --> 00:30:10.373]  Number two.
[00:30:10.373 --> 00:30:15.275]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:30:15.275 --> 00:30:16.016]  It's true.
[00:30:16.016 --> 00:30:20.878]  Total government control of electricity in the name of smart grid technology is coming.
[00:30:20.878 --> 00:30:21.338]  Number three.
[00:30:21.698 --> 00:30:25.281]  In some areas of the country, the power grid is dangerously overloaded.
[00:30:25.281 --> 00:30:30.004]  And now, new socialist legislation is only compounding the problem.
[00:30:30.004 --> 00:30:32.767]  Dangerous weather is always a threat to local grids.
[00:30:32.767 --> 00:30:37.230]  Every year, thousands of families lose their power from weather-related outages.
[00:30:37.230 --> 00:30:41.373]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:30:41.373 --> 00:30:46.137]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:30:46.437 --> 00:30:50.601]  You can get more information at www.mysolarbackup.com.
[00:30:50.601 --> 00:30:52.383]  That's mysolarbackup.com.
