[00:00:05.091 --> 00:00:09.934]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:03:25.038 --> 00:03:25.579]  NOTHING.
[00:03:25.579 --> 00:03:27.780]  I'm going to say that again.
[00:03:27.780 --> 00:03:31.362]  NOTHING compared to what we're going to cover.
[00:03:31.362 --> 00:03:36.325]  This is NOTHING.
[00:03:36.325 --> 00:03:44.270]  When I saw this story last night and then spent hours researching it and confirmed it was accurate, I had trouble sleeping.
[00:03:44.270 --> 00:03:47.132]  I basically became upset at my stomach.
[00:03:47.132 --> 00:03:48.413]  So much acid was produced.
[00:03:50.363 --> 00:04:02.771]  I'm somebody who can have, you know, maybe because I'm stupid, it's not because I'm tough, you're not going to have some MP threatening me, putting a .45 to my chest and I don't get upset.
[00:04:02.771 --> 00:04:17.061]  It's almost like I'm numb to things like that, but my hands started sweating, I started sweating last night, my palms were sweating, I had sweat, my house was cold with the air conditioner on, it's already gotten warm here, and I was sweating.
[00:04:19.958 --> 00:04:24.220]  Over this.
[00:04:24.220 --> 00:04:26.181]  Okay?
[00:04:26.181 --> 00:04:40.268]  Because it's not just the report I've got that's coming up, this group of reports, it's that it connects in to hundreds of other key pieces of information we've had.
[00:04:40.268 --> 00:04:43.190]  I'll give you a hint what it is.
[00:04:43.190 --> 00:04:47.492]  You know, from all the little pieces of info I've got and knowing the enemy operation,
[00:04:49.355 --> 00:04:55.246]  I was able to peg 9-11, even the target, months before.
[00:04:55.246 --> 00:04:58.431]  Well, I'm telling you it's going to be bio-attack.
[00:05:01.266 --> 00:05:09.352]  How many times have you been in the dark looking for a flashlight, only to find the one that you have is broken, the batteries are dead, or it's just not bright enough?
[00:05:09.352 --> 00:05:10.953]  You need the Paclite!
[00:05:10.953 --> 00:05:19.178]  The Paclite is the longest-lasting flashlight on the market, and simply snaps onto any 9-volt battery, and uses two high-powered LED lights.
[00:05:19.178 --> 00:05:22.741]  It's small enough to carry in your pocket, car, garage, and home.
[00:05:22.741 --> 00:05:27.564]  The Paclite can survive severe impact, be frozen solid, and still work flawlessly.
[00:05:27.564 --> 00:05:28.825]  The Paclite is so durable,
[00:05:29.105 --> 00:05:33.927]  Soldiers overseas rely on them, and has been featured in the New York Times and Backpacker Magazine.
[00:05:33.927 --> 00:05:38.588]  The PackLite comes with a 25-year warranty, and prices start at just $12.99.
[00:05:38.588 --> 00:05:45.590]  To learn more and see for yourself just how incredible this small flashlight can be, visit 9voltlite.com.
[00:05:45.590 --> 00:05:49.152]  That address again is 9voltlite.com.
[00:05:49.152 --> 00:05:50.592]  Or, call us today at 877-715-8000.
[00:05:53.633 --> 00:05:57.735]  May I have everybody's attention, please?
[00:05:57.735 --> 00:06:05.218]  I've come with a message of information.
[00:06:05.218 --> 00:06:07.479]  9-11 was an inside job.
[00:06:07.479 --> 00:06:09.039]  Do you like being a puppet, sir?
[00:06:09.039 --> 00:06:10.780]  Do you like being a puppet for the New World Order?
[00:06:10.780 --> 00:06:13.641]  How do the American people know that 9-11 was a stage?
[00:06:13.641 --> 00:06:17.763]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR?
[00:06:26.942 --> 00:06:31.841]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:06:35.592 --> 00:06:38.035]  How dare you?
[00:06:38.035 --> 00:06:43.119]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:06:43.119 --> 00:06:45.582]  All hell is breaking loose on 6th Avenue.
[00:06:45.582 --> 00:06:52.168]  And if the government has not told the truth in five years, we will be here on the 10th anniversary of... Truth Rising.
[00:06:52.168 --> 00:06:55.311]  Download the film at PrisonPlanet.tv right now.
[00:06:55.311 --> 00:06:57.593]  Or get the DVD at Infowars.com.
[00:06:57.593 --> 00:07:00.056]  It's now time to take the revolution to the next level.
[00:07:00.490 --> 00:07:10.417]  SouthSummit.com is the place for top name brand knives such as Kershaw, Spyderco, Cold Steel, Gerber, K-Bar, Boker, Leatherman, and more.
[00:07:10.417 --> 00:07:14.520]  South Summit has one of the largest selections of self-defense products on the web.
[00:07:14.520 --> 00:07:24.408]  Knives, stun guns, police batons, pepper spray, LED flashlights, emergency kits, binoculars, and tactical gear are just some of the great products found on SouthSummit.com.
[00:07:24.408 --> 00:07:28.951]  Receive discounted prices on camping and preparedness products from Camelbak, Kelty, and Eureka.
[00:07:29.191 --> 00:07:35.552]  Check out our water storage barrels, water purification systems, and Mountain House freeze-dried foods that have a 30-year shelf life.
[00:07:35.552 --> 00:07:40.153]  Keep an eye on your family and keep them safe with our do-it-yourself spy camera systems.
[00:07:40.153 --> 00:07:44.174]  Mention that you heard this ad on the radio and you'll receive a free LED flashlight with your order.
[00:07:44.174 --> 00:07:46.055]  Visit SouthSummit.com.
[00:07:46.055 --> 00:07:52.936]  That's SouthSummit, S-U-M-M-I-T, SouthSummit.com, or call toll-free 1-877-422-4222.
[00:07:53.336 --> 00:07:53.396]  800-234-8654.
[00:07:53.396 --> 00:07:53.656]  That's 1-800-234-8654.
[00:07:53.656 --> 00:07:56.717]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:25.855 --> 00:08:42.328]  Well, Dr. Paul Craig Roberts, former head of the Treasury, the head of policy under Ronald Reagan, is going to be joining us to update the activities in the economy, the things that are unfolding there coming up in one hour.
[00:08:42.328 --> 00:08:47.152]  Then we've got Marcus Williams coming on the show.
[00:08:47.152 --> 00:08:49.253]  He's good friends with Professor Griff.
[00:08:50.390 --> 00:08:55.151]  And as part of Black History Month and a bunch of other stuff, Professor Griff has told us he does want to come on the show.
[00:08:55.151 --> 00:08:58.992]  He just has had so many dates booked, he wants to prepare for it and be at home when he does it.
[00:08:58.992 --> 00:09:01.092]  So that should be coming up in the next few weeks.
[00:09:01.092 --> 00:09:14.716]  But that's how we got in contact with Marcus Williams and Professor Griff, one of the founders of Public Enemy and one of the iconic hip-hop rap groups.
[00:09:14.716 --> 00:09:15.816]  Well, rap into hip-hop.
[00:09:17.003 --> 00:09:18.524]  And so I've got Marcus Williams coming on.
[00:09:18.524 --> 00:09:42.983]  He owns one of the biggest and most successful, predominantly focusing on black issues, African-American issues, the Nubian Bookstore in Atlanta, Georgia, and just a really informative guy, and I want to get his perspective on folks in the African-American community that are concerned about Barack Obama.
[00:09:42.983 --> 00:09:46.306]  And he also gave us the footage for the interview he did with Professor Griff
[00:09:47.386 --> 00:10:04.450]  About Obama, and this is when Obama had just been elected, and he's saying, you look, he's going to sell everybody out on the troops, on the warrantless wiretapping.
[00:10:04.450 --> 00:10:07.211]  I mean, he just lays it down in a devastating fashion.
[00:10:07.211 --> 00:10:10.191]  That is in the Obama deception, by the way.
[00:10:10.191 --> 00:10:11.952]  And so is the interview with KRS-One.
[00:10:14.386 --> 00:10:16.708]  Really effective information.
[00:10:16.708 --> 00:10:18.869]  Webster Tarpley.
[00:10:18.869 --> 00:10:21.270]  George Humphrey.
[00:10:21.270 --> 00:10:23.512]  Jesse Ventura.
[00:10:23.512 --> 00:10:25.673]  Gerald Cilente.
[00:10:25.673 --> 00:10:29.716]  That'll give you an idea of what's in this film.
[00:10:29.716 --> 00:10:36.420]  And of course myself.
[00:10:36.420 --> 00:10:36.780]  So that's...
[00:10:39.588 --> 00:10:41.409]  Really important information coming up.
[00:10:41.409 --> 00:10:49.795]  I'm also going to talk with Marcus Williams about bioweapon attacks and how they've been carrying out soft kill operations against Africans.
[00:10:49.795 --> 00:10:54.838]  This has come out in mainstream news with the HIV in the vaccines.
[00:10:54.838 --> 00:10:59.301]  Mainstream French, British, African, Indian news.
[00:10:59.301 --> 00:11:02.443]  It's been confirmed, but you never will hear it in our news.
[00:11:02.443 --> 00:11:06.466]  It'll be, oh, just Reverend Wright said that, and you know, he's crazy.
[00:11:09.721 --> 00:11:14.245]  And then it gets overshadowed by all the GD America stuff.
[00:11:14.245 --> 00:11:16.507]  But it's real!
[00:11:16.507 --> 00:11:18.609]  And it's happening to everybody.
[00:11:18.609 --> 00:11:19.470]  Not just Africans.
[00:11:19.470 --> 00:11:20.170]  It's just Africa.
[00:11:20.170 --> 00:11:21.731]  They're so poor on average.
[00:11:21.731 --> 00:11:24.514]  It's isolated from the media in many areas.
[00:11:24.514 --> 00:11:24.994]  The U.N.
[00:11:24.994 --> 00:11:27.877]  is in complete control of that continent.
[00:11:27.877 --> 00:11:30.639]  And so they can get away with all of this.
[00:11:30.639 --> 00:11:34.362]  So we'll talk with Marcus Williams about that as well coming up.
[00:11:34.362 --> 00:11:35.624]  And we'll also have open phones.
[00:11:37.133 --> 00:11:39.854]  In the next hour and in the third and fourth hour.
[00:11:39.854 --> 00:11:43.115]  We're not going to have any open phones in this hour.
[00:11:43.115 --> 00:11:46.036]  But frankly, I can hardly even think about all the news I've got.
[00:11:46.036 --> 00:11:49.817]  GM says they may just go under.
[00:11:49.817 --> 00:11:54.779]  Eight plus million people are upside down in their homes on the verge of foreclosure.
[00:11:54.779 --> 00:11:58.440]  Eight plus million homes.
[00:11:58.440 --> 00:12:04.662]  I guess there's an average of more than two people living in a home, so that'd be sixteen million plus people.
[00:12:04.662 --> 00:12:06.283]  That's on top of everything that's already happened.
[00:12:07.478 --> 00:12:14.319]  The economic numbers coming out in the last three days, as most of you I'm sure are aware, is just devastating.
[00:12:14.319 --> 00:12:18.780]  I watched Gordon Brown's speech before the Congress, before the House yesterday.
[00:12:18.780 --> 00:12:21.121]  I've got some clips of that.
[00:12:21.121 --> 00:12:29.283]  I watched late into the night clips of Bernanke's testimony saying he was angry at AIG and angry at the bankers.
[00:12:29.283 --> 00:12:30.743]  But then he wouldn't say where the money went.
[00:12:30.743 --> 00:12:32.483]  We've got some amazing clips of that.
[00:12:32.483 --> 00:12:35.024]  He says, it's a secret, I won't tell you.
[00:12:35.024 --> 00:12:35.804]  So that's coming up.
[00:12:38.140 --> 00:12:42.483]  Geithner giving testimony, just unbelievable stuff they're engaged in.
[00:12:42.483 --> 00:12:50.568]  Got a bunch of mainstream news about state reps all over the country not paying income taxes, just like 65 plus percent of the U.S.
[00:12:50.568 --> 00:12:52.470]  Congress doesn't pay taxes.
[00:12:52.470 --> 00:12:54.371]  Geithner doesn't pay them.
[00:12:54.371 --> 00:12:55.732]  Rahm Emanuel doesn't pay them.
[00:12:55.732 --> 00:12:56.573]  They just do whatever they want.
[00:12:56.573 --> 00:13:00.755]  It's a pack of criminals.
[00:13:00.755 --> 00:13:02.917]  And they don't even follow their own stinking laws.
[00:13:08.280 --> 00:13:29.046]  But I'll tell you right now that the news I've got in front of me, I should probably just suspend all the guests today and not even get into the economy, because it doesn't respect information of this magnitude to just mention it and then move on.
[00:13:29.046 --> 00:13:37.789]  You know, when we do that, when we focus on something like this but then just move on, we become acclimated to accept it.
[00:13:40.828 --> 00:13:45.131]  They're acclimating us right now with over a hundred mainstream news articles a day.
[00:13:45.131 --> 00:13:50.014]  You can go to Google News and type New World Order in, there'll be over a hundred new ones a day.
[00:13:50.014 --> 00:13:52.935]  It's in the thousands and thousands now, the last few months.
[00:13:52.935 --> 00:14:04.662]  World government's good, world government will save you, new global currency, a new Amaro, North American Union's the answer, Wall Street Journal, Newsweek, Time Magazine, New York Times, everything, I mean just everything.
[00:14:04.662 --> 00:14:05.263]  Everything!
[00:14:05.263 --> 00:14:06.724]  They are in a full court press.
[00:14:06.724 --> 00:14:08.345]  You want the economy to get better?
[00:14:08.345 --> 00:14:09.886]  A world government run by the bankers.
[00:14:10.745 --> 00:14:13.787]  Just the asinine, over-the-topness of it all.
[00:14:13.787 --> 00:14:15.188]  And we're all becoming conditioned.
[00:14:15.188 --> 00:14:35.760]  You know, now I see a hundred articles plus a day with Rothschilds and Rockefellers saying the world government is now here, we're going to carbon tax everything you do, and I'm so conditioned to it now, and I've known about it so long and I've covered it so long, that now that I've been proven completely right, and it's all right out in the open, I'm just sitting here and we're all just sitting here going, okay, there it is!
[00:14:43.044 --> 00:14:57.847]  Meanwhile, our detractors on radio and TV and on the websites and on the blogs and they just keep calling us tinfoil hat heads and saying there's no global bank, there's no new world order, none of this is happening, everything's fine.
[00:14:57.847 --> 00:15:01.528]  And of course a lot of them are paid bloggers, that's been admitted, but many more aren't.
[00:15:01.528 --> 00:15:04.869]  It's just a mentally ill, very very sick society.
[00:15:06.277 --> 00:15:15.985]  Large sectors of our economy and society and socio-economic development, everything, spiritually, are just really sick, evil people.
[00:15:15.985 --> 00:15:17.406]  The majority aren't.
[00:15:17.406 --> 00:15:23.311]  But the majority, that is half-decent people, aren't engaged, aren't informed, aren't involved.
[00:15:23.311 --> 00:15:25.873]  And they're lazy and they don't want to know.
[00:15:25.873 --> 00:15:34.200]  And because they don't want to know, and because they don't want to say no to any of this tyranny, because they're too self-centered and selfish, you're going to get everything you got taken.
[00:15:36.482 --> 00:15:56.438]  And you know, when this happens, and it's about a 98% chance it will happen in the next decade, and we could change that if we got really involved and started having mass sit-ins and, you know, making it the main issue, no matter what anybody said or did, we could probably stop them.
[00:15:56.438 --> 00:15:56.758]  Maybe.
[00:15:56.758 --> 00:15:58.460]  They may go ahead and just do it anyways.
[00:15:59.929 --> 00:16:02.111]  But then we may have people catch them trying it.
[00:16:02.111 --> 00:16:06.315]  Just like we caught them trying to ship the six cruise missiles out of the country to claim Iran had them.
[00:16:06.315 --> 00:16:15.843]  And then they killed, what was it last time I checked, close to 20 of the military men that were witnesses to what really happened with the Minot, Dakota situation.
[00:16:15.843 --> 00:16:17.144]  Remember that?
[00:16:18.410 --> 00:16:20.091]  But nukes are nothing compared to this.
[00:16:20.091 --> 00:16:27.057]  I mean, you can drop a nuke on a city of two million people, depending on the megaton, and, you know, it'll kill half of them and radiate the rest.
[00:16:27.057 --> 00:16:28.658]  But we can survive that.
[00:16:28.658 --> 00:16:33.522]  That's an isolated incident.
[00:16:33.522 --> 00:16:37.826]  Most of you listening right now to this show, if we don't turn this around, are dead.
[00:16:37.826 --> 00:16:39.607]  You understand?
[00:16:39.607 --> 00:16:45.212]  I'm dead, you're dead, our children are probably going to die, or not have parents,
[00:16:47.665 --> 00:16:54.192]  And when it comes, and when it happens, many of you that were laughing and giggling, you're finally gonna freak out.
[00:16:54.192 --> 00:16:57.316]  You're gonna run off and beg for the vaccine or whatever they've got for you.
[00:16:57.316 --> 00:17:03.283]  And the first bioweapon they release, and this is the big news story, the first bioweapon they release
[00:17:05.612 --> 00:17:07.854]  In the next phase, we'll be isolated.
[00:17:07.854 --> 00:17:11.198]  It'll kill 100,000 or so.
[00:17:11.198 --> 00:17:17.525]  And then they'll teach you how to go under biohazard control and how to lock down cities and that they're the boss and they know best.
[00:17:17.525 --> 00:17:20.428]  We've all got a thumbscan to buy and sell to stop it from happening.
[00:17:20.428 --> 00:17:21.629]  And then the next one
[00:17:23.041 --> 00:17:25.923]  As they beta-test it, we'll kill a couple million.
[00:17:25.923 --> 00:17:27.704]  And then it'll lock things down even more.
[00:17:27.704 --> 00:17:30.805]  And then, the next one will kill two billion people.
[00:17:30.805 --> 00:17:35.928]  Then they'll totally lock down society to a level unimaginable, and you won't care if your neighbor's being drugged off and arrested.
[00:17:35.928 --> 00:17:44.853]  All you care about is that, you know, you get these proper vaccines to protect you from the progenian Zyklon-12 super-virus, or whatever they engineer.
[00:17:44.853 --> 00:17:51.276]  And then, of course, they'll finally kill you, too.
[00:17:51.276 --> 00:17:52.137]  That's their stated plan.
[00:17:53.715 --> 00:18:04.085]  And when I saw the reports I'm about to cover when we come back from break, and I read them, it was stunning.
[00:18:04.085 --> 00:18:08.929]  The room almost wheeled around me.
[00:18:08.929 --> 00:18:15.356]  And dots that were already connected, a clear picture that was already there, all documented, it just went three-dimensional.
[00:18:15.356 --> 00:18:17.718]  So much more detail, so much more understanding.
[00:18:19.856 --> 00:18:26.998]  And I know their plan, I understand their operation, but to realize that they're really going to do it.
[00:18:26.998 --> 00:18:43.582]  To know that we were right about everything else, because we were just reading what The Globalist said they would do, and that they mean everything they promise, and they mean everything they said they're going to do in their white papers, in their directives, in their councils, in their world governmental system.
[00:18:43.582 --> 00:18:46.923]  It's a scholarly research, but it's there for those that wish to look.
[00:18:46.923 --> 00:18:48.423]  It's public, open source.
[00:18:50.509 --> 00:18:54.632]  Now it's nothing but lies with their public face in the general public.
[00:18:54.632 --> 00:18:58.395]  How they want to help you and they love you and they care about you and it's the children and all this.
[00:18:58.395 --> 00:19:12.425]  But they keep all their promises when it comes to the Trilateral Commission, CFR, Club of Rome, United Nations, the big central banks.
[00:19:12.425 --> 00:19:18.150]  So when we come back, for the balance of this hour, I am going to break down
[00:19:20.632 --> 00:19:28.537]  The most important story I have ever covered on this radio show.
[00:19:28.537 --> 00:19:33.540]  It is more important than when I went on air and said they're going to blow up the World Trade Centers and probably blame it on their asset Bin Laden.
[00:19:33.540 --> 00:19:36.482]  They're going to do it in the next two months, call the White House, tell them don't do it.
[00:19:36.482 --> 00:19:44.087]  July 25th and did it for two months straight until the enemy carried out the operation.
[00:19:44.087 --> 00:19:45.548]  This dwarfs that.
[00:19:46.991 --> 00:19:59.120]  You see, 9-11 was only carried out to set the stage for the police state to suppress the general population as they financially bankrupt you in preparation to use the bio-weapons.
[00:20:01.087 --> 00:20:01.987]  You worry.
[00:20:01.987 --> 00:20:04.049]  You see the signs and worry about the future.
[00:20:04.049 --> 00:20:06.710]  You worry about economic turmoil and food shortages.
[00:20:06.710 --> 00:20:08.831]  How to be prepared while preserving your sanity?
[00:20:08.831 --> 00:20:10.432]  Your answer may be at hand.
[00:20:10.432 --> 00:20:14.034]  Author Linda Runyon lived off the land, isolated from civilization.
[00:20:14.034 --> 00:20:19.276]  She knows that as long as the sun shines, there will be plenty of free food all over God's green earth.
[00:20:19.276 --> 00:20:23.238]  Perhaps the only sane insurance is knowledge of wild edible plants.
[00:20:23.238 --> 00:20:24.919]  The cost of learning is minimal.
[00:20:24.919 --> 00:20:27.840]  Wild food grows everywhere and you will see it everywhere.
[00:20:27.840 --> 00:20:30.782]  It's every bit organic and more nutritious than our modern diets.
[00:20:31.277 --> 00:20:39.922]  Well respected in her field, Linda's approach to teaching this subject includes books, flashcards, and video with an emphasis on health, safety, practicality, and joy.
[00:20:39.922 --> 00:20:44.745]  Learn how to identify it, where and when to find it, how to prepare, use, and store it.
[00:20:44.745 --> 00:20:48.767]  Go to Linda's website, ofthefield.com, and take advantage of special offers.
[00:20:48.767 --> 00:20:52.670]  Or if you're not online, call her 24-hour, toll-free order line at 888-51-EAT-FREE.
[00:20:52.670 --> 00:20:54.171]  That number again, 888-51-EAT-FREE.
[00:20:54.171 --> 00:20:55.892]  A little knowledge makes starvation impossible.
[00:21:01.437 --> 00:21:06.001]  Hello, this is Peter Kronschnabel from Midas Resources, and I'd like to share some thoughts with you.
[00:21:06.001 --> 00:21:18.351]  In today's economy, with the government spending gone wild, the banking system on the verge of collapse, and Wall Street in continuous freefall, we both know that it is critical that you protect your savings and retirement programs now.
[00:21:18.351 --> 00:21:23.936]  Macroeconomics can be very confusing, but the solution to securing your personal assets is very simple.
[00:21:23.936 --> 00:21:25.397]  It's purchase of gold and silver.
[00:21:25.917 --> 00:21:32.605]  These precious metals have been the trusted means of exchange for centuries, and they've never been more important in our country's history.
[00:21:32.605 --> 00:21:36.910]  It's up to you to design your survival plan, one based on gold and silver.
[00:21:36.910 --> 00:21:37.711]  Give me a call.
[00:21:37.711 --> 00:21:41.135]  I'm Peter Kronschnobloid, 800-686-2237, extension 108, and allow me to outline an easy answer to your questions.
[00:21:46.448 --> 00:21:52.250]  That's Peter Kranschnabel at 1-800-686-2237 extension 108.
[00:21:52.250 --> 00:22:00.793]  Call Peter at 1-800-686-2237 extension 108, where you can still purchase gold with paper.
[00:22:00.793 --> 00:22:07.555]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:22:07.555 --> 00:22:09.216]  The enemy struck America on September 11th.
[00:22:10.191 --> 00:22:11.732]  But who is the enemy?
[00:22:11.732 --> 00:22:12.533]  Bin Laden.
[00:22:12.533 --> 00:22:13.354]  This is his M.O.
[00:22:13.354 --> 00:22:14.875]  We have to look to the Middle East.
[00:22:14.875 --> 00:22:16.897]  We have to look to Osama Bin Laden.
[00:22:16.897 --> 00:22:24.042]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:22:24.042 --> 00:22:24.523]  Some U.S.
[00:22:24.523 --> 00:22:30.168]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:22:30.868 --> 00:22:34.371]  I'm aware that some Israeli citizens have been detained.
[00:22:34.371 --> 00:22:36.532]  Either you are with us, or you are with the terrorists.
[00:23:01.331 --> 00:23:04.916]  Do you have trouble sleeping due to sensations in your legs?
[00:23:17.312 --> 00:23:18.012]  We're good to go!
[00:23:37.418 --> 00:23:46.601]  Restulex will help ease and comfort your restless legs within 24 hours and will allow you to go back to your regular routine without discomfort or embarrassment.
[00:23:46.601 --> 00:23:47.222]  Call 888-4-FIT-LEGS.
[00:23:47.222 --> 00:23:47.622]  That's 888-434-8534.
[00:23:47.622 --> 00:23:48.722]  Or visit 4FitLegs.com.
[00:23:48.722 --> 00:23:50.023]  That's the number 4FitLegs.com.
[00:23:50.023 --> 00:23:52.343]  And ask how you can get Restulex for free today.
[00:24:31.570 --> 00:24:37.792]  We'll die for the system.
[00:24:37.792 --> 00:24:40.252]  We are back live.
[00:24:40.252 --> 00:24:44.854]  Okay, what I'm going to do is, I'm just going to read this news article.
[00:24:44.854 --> 00:24:49.335]  Then I'm going to come back and go through all the points and why this is so serious.
[00:24:52.546 --> 00:24:57.351]  and connect it to other background information to make it crystal clear.
[00:24:57.351 --> 00:24:58.592]  This is by Paul Watson.
[00:24:58.592 --> 00:25:00.334]  He wrote it this morning.
[00:25:00.334 --> 00:25:00.914]  Did a great job.
[00:25:00.914 --> 00:25:05.498]  I contacted him and Kurt last night and they got all this posted.
[00:25:05.498 --> 00:25:12.865]  This morning, accidental contamination of vaccines with live avian flu virus, virtually impossible.
[00:25:12.865 --> 00:25:17.510]  That's what government officials and top vaccine scientists are saying.
[00:25:20.734 --> 00:25:30.082]  Now this is a strain of bird flu that kills sixty to ninety percent of humans it comes in contact with.
[00:25:30.082 --> 00:25:37.069]  They gave it to ferrets and it killed all of them deader than a hammer.
[00:25:37.069 --> 00:25:45.796]  This thing is so wide spectrum that it attacks, see normally a flu or a separate cold bug for that matter
[00:25:47.128 --> 00:25:51.610]  You'll have zoological organisms and you'll have organisms that affect humans.
[00:25:51.610 --> 00:26:04.057]  There's very few diseases, except things like very few pathogens, very few microbes, to use the old term, that attack humans and different types of animals.
[00:26:04.057 --> 00:26:09.880]  You can get leprosy from a few animals, like an armadillo.
[00:26:09.880 --> 00:26:16.324]  You can get rabies if you're bitten by a bat or a dog that has it.
[00:26:18.527 --> 00:26:23.391]  But those are not airborne.
[00:26:23.391 --> 00:26:25.112]  They're not airborne.
[00:26:25.112 --> 00:26:32.618]  In some rare cases, rabies can stay alive a few seconds, so people have been in caves with millions of bats and been studying them.
[00:26:32.618 --> 00:26:41.545]  My grandfather going to UT had one of his favorite professors, an archaeologist, in caves while he was in college.
[00:26:41.545 --> 00:26:45.668]  Went out looking for Indian artifacts in a cave and got rabies from bats.
[00:26:45.668 --> 00:26:46.989]  But I'm already digressing.
[00:26:46.989 --> 00:26:47.930]  I said I'd cover the article.
[00:26:49.249 --> 00:26:57.491]  The point is, I've studied bird flu intently because I've seen the establishment hyping it, preparing everybody, saying billions will probably die from bird flu.
[00:26:57.491 --> 00:26:59.312]  You know, we've seen those headlines.
[00:26:59.312 --> 00:27:04.433]  We've seen that hype, that fear-mongering.
[00:27:04.433 --> 00:27:06.834]  We've seen them talk about how it's going to spread.
[00:27:06.834 --> 00:27:17.197]  All these top scientists and virologists and epidemiologists and microbiologists have been killed in association with researching the avian flu.
[00:27:18.612 --> 00:27:27.719]  They'll walk out front their house and be machine gunned, they'll be tortured to death, they'll be drowned in Houston, you know, they'll be run over and back, back over at the college in front of people.
[00:27:27.719 --> 00:27:34.585]  They're murdering bioweapons scientists in England, Australia, Russia, Germany, the United States, Canada, everywhere!
[00:27:34.585 --> 00:27:37.287]  It's in the hundreds and hundreds.
[00:27:37.287 --> 00:27:44.393]  And it's always in association with bird flu research, either the treatment, or identifying it, or in weapons production.
[00:27:45.418 --> 00:27:52.580]  Now remember, they dug up the 1918 Spanish Flu, itself clearly a German bioweapon.
[00:27:52.580 --> 00:27:55.281]  A lot of evidence shows that.
[00:27:55.281 --> 00:28:00.862]  They dug that up from whalers near the Arctic, who'd been frozen in the permafrost.
[00:28:00.862 --> 00:28:02.603]  Pentagon did that, what, eight years ago.
[00:28:02.603 --> 00:28:04.784]  Then suddenly they announced the news.
[00:28:04.784 --> 00:28:10.125]  Oh!
[00:28:10.125 --> 00:28:12.806]  Suddenly, the old strain has shown back up.
[00:28:14.258 --> 00:28:20.121]  But that's separate from this.
[00:28:20.121 --> 00:28:33.267]  Bayer Pharmaceutical that's tied in to Baxter Pharmaceutical are the ones, remember, that shipped out the AIDS-tainted blood to millions of people.
[00:28:33.267 --> 00:28:35.849]  It was Baxter with Bayer.
