[00:00:00.000 --> 00:00:23.840]  InfoWars, tomorrow's news today.
[00:03:20.004 --> 00:03:24.104]  They're not all powerful, and they're dangerous.
[00:03:24.104 --> 00:03:29.084]  And we don't just need the general public to turn against these people.
[00:03:29.084 --> 00:03:30.704]  We need everybody in the system.
[00:03:30.704 --> 00:03:35.704]  I don't care if you're black, white, gay, straight, old, young, brown.
[00:03:35.704 --> 00:03:38.544]  I don't care if you're polka-dotted.
[00:03:38.544 --> 00:03:40.944]  These people are crazy.
[00:03:40.944 --> 00:03:44.304]  And they just hit us with a bunch of poison shots regardless of who you are.
[00:03:44.304 --> 00:03:46.744]  How many establishment people died from the shots?
[00:03:46.744 --> 00:03:50.103]  They didn't get a memo not to take it.
[00:03:50.103 --> 00:03:55.024]  You've got to come to our senses and just pump the brakes.
[00:03:55.024 --> 00:04:02.144]  Because the train that is humanity is going off the edge of a cliff right now.
[00:04:02.144 --> 00:04:03.144]  And it's that simple.
[00:04:03.144 --> 00:04:08.264]  So we're going to hit that first when we come back and then just all the news.
[00:04:08.264 --> 00:04:11.744]  And it is insane.
[00:04:11.744 --> 00:04:17.424]  We're going to hit all of it we can get to here today.
[00:04:17.424 --> 00:04:22.544]  And also, every time I come across one of these clips that I'd forgotten I saw decades
[00:04:22.544 --> 00:04:32.104]  ago and I'm glad researchers have dug up, I found the Sweetie Pie.
[00:04:32.104 --> 00:04:33.984]  He was a Sweetie Pie.
[00:04:33.984 --> 00:04:38.064]  Ted Gunderson, man, that guy, I'd hear him say this stuff 25, 30 years ago.
[00:04:38.064 --> 00:04:42.904]  I thought he was nuts, except I kept researching and finding it was true.
[00:04:43.104 --> 00:04:48.424]  A little short clip, resurfaced on Twitter, where he lays out every damn thing that was
[00:04:48.424 --> 00:04:50.384]  going to go down.
[00:04:50.384 --> 00:04:52.104]  That was back when the FBI was not pure evil.
[00:04:52.104 --> 00:04:54.704]  We're going to play that as well coming up, stay with us.
[00:04:58.759 --> 00:05:02.759]  Most banned man in America, Alex Jones.
[00:05:07.759 --> 00:05:10.759]  I want you all to know something, Alex Jones was right.
[00:05:10.759 --> 00:05:14.759]  Alex is right about far more than he's wrong.
[00:05:14.759 --> 00:05:17.759]  Alex has been right on for over a decade.
[00:05:17.759 --> 00:05:23.759]  I don't care how you slice it, dice it, flip it up or rub it down, Alex Jones was right.
[00:05:24.759 --> 00:05:27.759]  Think about how frustrated we are if you've been awake for a year or two.
[00:05:27.759 --> 00:05:31.759]  Imagine being like an Alex Jones or those guys who've been awake for like decades.
[00:05:31.759 --> 00:05:35.759]  Alex Jones called this years ago, years ago.
[00:05:35.759 --> 00:05:39.759]  Alex Jones never bought the Russia hoax, not for a second.
[00:05:39.759 --> 00:05:42.759]  You are one of the great thinkers of this.
[00:05:42.759 --> 00:05:44.759]  You are a martyr to the First Amendment.
[00:05:44.759 --> 00:05:47.759]  The government fears Alex Jones.
[00:05:47.759 --> 00:05:52.759]  That's why the globalists hate me, is because I'm exposing their corporate worldwide tyranny.
[00:05:53.759 --> 00:05:58.759]  Alex Jones
[00:05:58.889 --> 00:06:22.889]  You are listening to an InfoWars.com front-line report, it's Alex Jones.
[00:06:23.889 --> 00:06:28.889]  The globalists want us on our knees.
[00:06:28.889 --> 00:06:30.889]  They're turning off the infrastructure.
[00:06:30.889 --> 00:06:32.889]  They're turning off the power.
[00:06:32.889 --> 00:06:34.889]  They're turning off the electricity.
[00:06:34.889 --> 00:06:35.889]  They're flooding us with fentanyl.
[00:06:35.889 --> 00:06:36.889]  They're brainwashing us.
[00:06:36.889 --> 00:06:38.889]  They're trying to break our will.
[00:06:38.889 --> 00:06:40.889]  But we are aware that they're the enemy.
[00:06:40.889 --> 00:06:42.889]  And so this is going to backfire on them.
[00:06:42.889 --> 00:06:43.889]  I predicted that.
[00:06:43.889 --> 00:06:45.889]  It is backfiring on them.
[00:06:45.889 --> 00:06:47.889]  I bet on humanity.
[00:06:47.889 --> 00:06:50.889]  The viewers and listeners of this broadcast bet on humanity.
[00:06:50.889 --> 00:06:53.889]  And now the globalists are in deep trouble.
[00:06:53.889 --> 00:06:55.889]  So, first big story I want to hit.
[00:06:55.889 --> 00:07:06.889]  About a week and a half ago, we covered at the time, there was a big headline about the current president, Barack Obama, his puppet is Biden.
[00:07:06.889 --> 00:07:09.889]  And he was giving a big speech to Democrat donors.
[00:07:09.889 --> 00:07:16.889]  And he said, you can type the headline in, Obama blames Trump for China's rise.
[00:07:16.889 --> 00:07:20.889]  So the globalists go to China, and we didn't have running water or electricity in 98% of the country.
[00:07:20.889 --> 00:07:23.889]  They build it up the 70s right through the 2000s.
[00:07:23.889 --> 00:07:25.889]  They do one-sided trade deals.
[00:07:25.889 --> 00:07:27.889]  They give them all our weapons technology.
[00:07:27.889 --> 00:07:28.889]  They let them buy up Hollywood.
[00:07:28.889 --> 00:07:30.889]  They let them buy up our infrastructure.
[00:07:30.889 --> 00:07:31.889]  They let them buy up our farmland.
[00:07:31.889 --> 00:07:33.889]  They let them buy up the computer companies.
[00:07:35.423 --> 00:07:42.423]  And then they turn around when Trump sees it's happening, gets into office,
[00:07:42.423 --> 00:07:48.923]  stands up to them, flips the trade deficit on its head, makes us number one
[00:07:48.923 --> 00:07:53.323]  energy exporter in the world in just a few years, and Obama, we just put the
[00:07:53.323 --> 00:07:58.923]  headline on screen, Obama then blames Trump.
[00:07:57.159 --> 00:08:11.159]  Well, I've got a clip from 2009 with Christina Freeland, the Ukrainian vice leader under Trudeau.
[00:08:12.255 --> 00:08:20.255]  Christina Freeland interviewing George Soros about the USA, China and the New World Order.
[00:08:20.255 --> 00:08:24.255]  A decline in the value of the dollar is necessary.
[00:08:24.255 --> 00:08:28.255]  China will be the engine driving forward a managed decline of the dollar.
[00:08:28.255 --> 00:08:35.255]  Now we're watching a managed decline of the dollar with the BRICS and all the policies designed to kill the dollar.
[00:08:36.620 --> 00:08:42.620]  But notice what's happened to George Soros since 2009.
[00:08:42.620 --> 00:08:45.620]  By about 2000, he's critical of Xi Jinping.
[00:08:45.620 --> 00:08:49.620]  By 2001, he says Xi Jinping is a bad person.
[00:08:49.620 --> 00:08:53.620]  By 2002, he says Xi Jinping is Hitler and we're at war with him.
[00:08:53.620 --> 00:08:57.620]  And now, by 2023, he's calling for war.
[00:08:57.620 --> 00:09:01.620]  I agree China's out of control. I agree Xi Jinping's bad.
[00:09:01.620 --> 00:09:08.620]  But Western elites use China to give them market dominance,
[00:09:08.620 --> 00:09:15.620]  not just over communist Chinese crap and things that break by the time you get them out of the box from Walmart or Target,
[00:09:15.620 --> 00:09:20.620]  but the superconducting systems, the microchips, the weapons systems, the drugs.
[00:09:20.620 --> 00:09:22.620]  Most of our drugs are made there.
[00:09:22.733 --> 00:09:29.733]  And so now China has double-crossed the globalists. I mean, who couldn't see that coming? I predicted it for decades.
[00:09:31.306 --> 00:09:37.306]  And George Soros says that Xi Jinping is the new Hitler.
[00:09:37.306 --> 00:09:41.306]  Type it in. George Soros says Xi Jinping is new Hitler.
[00:09:41.306 --> 00:09:45.306]  You'll get the Times of London. You'll get the Economist put out by the Rothschilds.
[00:09:45.306 --> 00:09:48.306]  You'll get the Financial Times of London. You'll get the New York Times.
[00:09:48.306 --> 00:09:50.306]  You'll get the Washington Post.
[00:09:50.306 --> 00:09:57.306]  So this is Frankenstein's monster that George Soros and the globalists with their policies helped create.
[00:09:57.306 --> 00:10:02.306]  And everybody knows what Frankenstein the monster does.
[00:10:02.306 --> 00:10:04.306]  He always goes after his creator.
[00:10:04.916 --> 00:10:12.196]  Now, the globalists literally thought they could control a totalitarian, anti-human
[00:10:12.196 --> 00:10:19.116]  dictatorship that sells political distance organs and has tens of millions in slave camps.
[00:10:19.116 --> 00:10:29.876]  They really think you can set up a tyranny that has massive power and that it's going
[00:10:29.876 --> 00:10:39.516]  to continue to follow orders from Klaus Schwab and Bill Gates and Tim Cook and George Soros.
[00:10:39.516 --> 00:10:43.356]  That shows you the mental illness of these people.
[00:10:43.356 --> 00:10:48.916]  Anybody that read a history book, no matter where you were in Asia or Africa or ancient
[00:10:48.916 --> 00:10:58.036]  Europe or Mesoamerica, every time this happens, these alliances of tyrants and then they turn
[00:10:58.036 --> 00:10:59.716]  on each other.
[00:10:59.716 --> 00:11:01.276]  And what happens in the process?
[00:11:01.276 --> 00:11:03.196]  Major war, collapse, destruction.
[00:11:03.196 --> 00:11:07.876]  So the car market started plunging six months ago.
[00:11:07.876 --> 00:11:13.936]  Then three months ago, the real estate market for private home ownership plunged.
[00:11:13.936 --> 00:11:16.036]  Now the commercial real estate's plunging.
[00:11:16.036 --> 00:11:17.036]  The numbers are in.
[00:11:17.036 --> 00:11:22.196]  I was on with Steve Bannon today, and before I went on, former top Trump advisor Steve
[00:11:22.196 --> 00:11:24.476]  Cortez was on with him.
[00:11:24.476 --> 00:11:25.836]  It was a 10-minute segment.
[00:11:25.836 --> 00:11:32.156]  It was powerful, and I got the crew downloading that second hour of Bannon.
[00:11:32.156 --> 00:11:36.596]  We're going to play that 10-minute clip as soon as the crew tells me we get it because
[00:11:36.596 --> 00:11:41.676]  he knocked it out of the park, how they by design imploded the economy and why we're
[00:11:41.676 --> 00:11:45.076]  going into this depression.
[00:11:45.076 --> 00:11:51.276]  Now if they keep posing as the saviors and aren't identified, they're going to sell us
[00:11:51.276 --> 00:11:55.476]  on the central bank digital currency, they're going to sell us on the social credit score,
[00:11:55.476 --> 00:11:59.796]  and the vaccine passport, and the universal basic income because we're so poor after
[00:11:59.796 --> 00:12:00.796]  the collapse.
[00:12:00.796 --> 00:12:06.916]  We have to point out that that's just a process to get us deeper in chains, more under their
[00:12:06.916 --> 00:12:07.416]  control.
[00:12:07.635 --> 00:12:15.795]  So if you think things are bad now, they plan to make them far worse.
[00:12:15.795 --> 00:12:17.955]  So they still want the Chinese communist model.
[00:12:17.955 --> 00:12:19.475]  That's their model.
[00:12:19.475 --> 00:12:24.035]  China's just bucking them on who runs the world.
[00:12:24.035 --> 00:12:30.675]  But they're all still going towards total AI, censorship, surveillance, control, slavery.
[00:12:30.675 --> 00:12:35.835]  So the chains are going on right now, and we have to wake up to this and say no, and
[00:12:35.835 --> 00:12:36.835]  we are.
[00:12:36.835 --> 00:12:40.435]  Because we have a fighting chance because of you, the viewers and listeners that have
[00:12:40.435 --> 00:12:45.435]  cared over the years and done your own research and know we were telling the truth and have
[00:12:45.435 --> 00:12:47.395]  promoted this broadcast and others.
[00:12:47.395 --> 00:12:50.715]  But now is the real critical juncture in the fight.
[00:12:50.715 --> 00:12:58.355]  So let's go ahead and play this clip of Christina Freeland, the deputy prime minister up in
[00:12:58.355 --> 00:13:03.915]  Canada interviewing George Soros back when China, the CFR, the Trilateral Commission,
[00:13:03.915 --> 00:13:05.355]  China's going to run things.
[00:13:05.355 --> 00:13:06.355]  China's the boss.
[00:13:06.355 --> 00:13:07.515]  China's God.
[00:13:07.515 --> 00:13:08.515]  China's the master.
[00:13:08.515 --> 00:13:09.515]  There's nothing you can do.
[00:13:09.515 --> 00:13:10.515]  They're going to run everything.
[00:13:10.515 --> 00:13:11.515]  Just bend over.
[00:13:11.515 --> 00:13:12.515]  Let them spy on us.
[00:13:12.515 --> 00:13:13.515]  Let them buy up the infrastructure.
[00:13:13.515 --> 00:13:14.875]  Let them have spies everywhere.
[00:13:14.875 --> 00:13:15.875]  Just do it.
[00:13:15.875 --> 00:13:16.875]  It's the way it is.
[00:13:16.875 --> 00:13:17.875]  It's all over.
[00:13:17.875 --> 00:13:22.435]  It's just lay it on a die, resistance is futile.
[00:13:22.435 --> 00:13:27.515]  And 10 years later, 11 years later, Xi Jinping is Hitler and an authoritarian and is Orwellian
[00:13:27.515 --> 00:13:31.235]  and oh my God, we better do something, he's so horrible.
[00:13:31.235 --> 00:13:32.555]  They're not all powerful.
[00:13:32.555 --> 00:13:37.075]  Their only power is getting us to be convinced that they are powerful and ceding our power
[00:13:37.075 --> 00:13:38.075]  to them.
[00:13:38.075 --> 00:13:39.075]  Here's the clip.
[00:13:39.075 --> 00:13:40.075]  We'll go to break.
[00:13:40.075 --> 00:13:44.954]  What sort of a financial deal should Obama be seeking to strike when he travels to China
[00:13:44.954 --> 00:13:45.954]  next month?
[00:13:45.954 --> 00:13:52.075]  No, I think this would be the time because you really need to bring China into the creation
[00:13:52.075 --> 00:13:58.995]  of a new world order, financial world order.
[00:13:58.995 --> 00:14:03.275]  They are kind of reluctant members of the IMF.
[00:14:03.275 --> 00:14:13.875]  They play along, but they don't make much of a contribution because it's not their institution.
[00:14:13.875 --> 00:14:22.595]  Their share is not commensurate, their voting rights are not commensurate to their weight.
[00:14:22.595 --> 00:14:32.755]  So I think you need a new world order that China has to be part of the process of creating
[00:14:32.755 --> 00:14:38.675]  it and they have to buy in, they have to own it the same way as, let's say, the United
[00:14:38.675 --> 00:14:45.595]  States owns the Washington Consensus, the current order.
[00:14:45.595 --> 00:14:55.155]  And I think this would be a more stable one where you would have coordinated policies.
[00:14:55.155 --> 00:15:03.875]  I think the makings of it are already there because the G20, in agreeing to peer reviews,
[00:15:03.875 --> 00:15:06.635]  effectively is moving in that direction.
[00:15:06.635 --> 00:15:12.275]  Given this continued weakness in the U.S. economy, are people right to start to be concerned
[00:15:12.275 --> 00:15:13.275]  about the dollar?
[00:15:14.235 --> 00:15:21.555]  They are, of course, and the dollar is a very weak currency except for all the others.
[00:15:21.555 --> 00:15:29.635]  So there is a general sort of lack of confidence in currencies and a move away from currencies
[00:15:29.635 --> 00:15:33.395]  into real assets.
[00:15:33.395 --> 00:15:43.755]  The Chinese are continuing to run a big trade surplus and they're still accumulating assets
[00:15:43.755 --> 00:15:54.315]  and basically the renminbi is permanently undervalued because it's tied to the dollar.
[00:15:54.315 --> 00:16:01.194]  And there is a diversification.
[00:16:01.194 --> 00:16:08.194]  If Alex Jones runs for president in the Republican Party, he has a chance of winning.
[00:16:08.194 --> 00:16:15.355]  If you just tuned in, you may be noticing I'm wearing an Alex Jones for president 2024
[00:16:15.355 --> 00:16:16.355]  shirt.
[00:16:16.355 --> 00:16:19.194]  I am not seriously planning to run for president.
[00:16:19.194 --> 00:16:23.275]  This is an idea of the crew had to have a triggering shirt, kind of next level Alex
[00:16:23.275 --> 00:16:24.275]  Jones is right.
[00:16:24.275 --> 00:16:28.795]  There's Infowars.com on the back, Alex Jones for president 2024 on the front.
[00:16:28.795 --> 00:16:29.795]  It's a fundraiser shirt.
[00:16:29.795 --> 00:16:31.075]  It's made out of really nice fabric.
[00:16:31.075 --> 00:16:35.875]  It's high quality and it is a exclusive shirt to Infowars.com.
[00:16:35.875 --> 00:16:37.675]  And when the shirts are gone, they're gone.
[00:16:37.675 --> 00:16:44.995]  We're doing one run of Alex Jones for president 2024 shirts and we'll have a historic memento
[00:16:44.995 --> 00:16:48.795]  and be able to spread the word and meet a lot of like minded people and you'll be able
[00:16:48.795 --> 00:16:50.474]  to keep us on the air.
[00:16:50.474 --> 00:16:51.474]  No way.
[00:16:51.474 --> 00:16:52.474]  No way.
[00:16:52.474 --> 00:16:53.474]  That's a bridge too far.
[00:16:53.474 --> 00:16:54.954]  That's no, it can't be.
[00:16:54.954 --> 00:17:01.474]  And I said on national television that he was going to win an Infowars store.com.
[00:17:01.474 --> 00:17:04.715]  I talk a lot about the great successes Infowars has had.
[00:17:04.715 --> 00:17:09.875]  I don't think anybody can deny it and it is because of listeners and viewers supporting
[00:17:09.875 --> 00:17:10.875]  us.
[00:17:10.875 --> 00:17:16.315]  When we talk about the crew at Infowars, people behind the scenes, the researchers, the writers,
[00:17:16.315 --> 00:17:21.835]  they really have been the MVPs in this fight and we look at Harrison Smith and Owen Schroer
[00:17:21.835 --> 00:17:26.795]  and the hard work they engage in every day, five, six, seven days a week.
[00:17:26.795 --> 00:17:27.795]  It's really just incredible.
[00:17:27.795 --> 00:17:31.795]  So for myself and the whole Infowars crew, I thank you for your past support.
[00:17:31.795 --> 00:17:38.034]  I only encourage you now to realize that Infowars cannot stay on air if you do not support us.
[00:17:38.034 --> 00:17:39.034]  I know you spread the word.
[00:17:39.034 --> 00:17:40.675]  I know you pray for us and that's wonderful.
[00:17:40.675 --> 00:17:41.675]  Keep doing it.
[00:17:41.675 --> 00:17:46.514]  But most viewers and listeners never go to Infowars.com and you never buy great products
[00:17:46.514 --> 00:17:49.995]  that enrich and empower your life all at the same time keep us on air.
[00:17:50.155 --> 00:17:53.755]  I know that less than 1% of our listeners actually go buy products at Infowars.com.
[00:17:53.755 --> 00:17:58.675]  If just 1% more of you took action and went to Infowars.com, our funding problems will
[00:17:58.675 --> 00:17:59.675]  be over.
[00:17:59.675 --> 00:18:00.675]  Please take action now.
[00:18:00.675 --> 00:18:07.034]  Right now, I'm not talking to the viewers and listeners that have gone to Infowars.com
[00:18:07.034 --> 00:18:10.835]  and gotten the great products that enrich your life, that empower your immune system
[00:18:10.835 --> 00:18:12.915]  in your body and keep us on air.
[00:18:12.915 --> 00:18:18.115]  I am humbly, hand in hand, talking to the viewers and listeners that have tuned in, many
[00:18:18.115 --> 00:18:21.475]  of you for years and never gone to Infowars.com.
[00:18:21.475 --> 00:18:27.155]  We know the vast, vast, vast, vast majority of you never actually go to Infowars.com and
[00:18:27.155 --> 00:18:29.915]  never experienced these great products and never found the operation.
[00:18:29.915 --> 00:18:33.435]  Sure, you share a link, you share an article, you tell folks about the show.
[00:18:33.435 --> 00:18:34.755]  That's great and I thank you.
[00:18:34.755 --> 00:18:38.835]  But we need funds to operate plus we've got really great products that do amazing things
[00:18:38.835 --> 00:18:42.875]  for people like our CBD oil and our Fizzy Magnesium and our SleepAid and our Nitric
[00:18:42.875 --> 00:18:45.115]  Oxide and our Real Red Pill Plus.
[00:18:45.115 --> 00:18:47.715]  All of these are really great products that keep us on air.
[00:18:47.715 --> 00:18:49.315]  Plus, you're missing out on having these products.
[00:18:49.315 --> 00:18:54.595]  So get off the bench, get in the game, step to the plate and go to Infowars.com right
[00:18:54.595 --> 00:18:58.475]  now and get these great Infowars products at Infowars.com.
[00:18:58.475 --> 00:19:04.835]  Infowars, tomorrow's news, today.
[00:19:04.835 --> 00:19:06.555]  This is their big move.
[00:19:06.555 --> 00:19:10.315]  So yeah, you say, why doesn't Biden address the disasters in the United States?
[00:19:10.315 --> 00:19:12.115]  He doesn't care.
[00:19:12.115 --> 00:19:13.315]  That's not his job.
[00:19:13.315 --> 00:19:15.075]  He's not the President of the United States.
[00:19:15.075 --> 00:19:18.755]  He's a puppet operating for the globalists.
[00:19:18.755 --> 00:19:23.395]  Appetites of the autocrat cannot be appeased.
[00:19:23.395 --> 00:19:25.155]  They must be opposed.
[00:19:25.155 --> 00:19:26.155]  And that's who he works with.
[00:19:26.155 --> 00:19:31.275]  Autocrats only understand one word, no, no, no.
[00:19:31.275 --> 00:19:32.275]  Exactly.
[00:19:32.275 --> 00:19:35.795]  And that's why we say no to your vaccines.
[00:19:35.795 --> 00:19:38.915]  We say no to you shutting down our businesses.
[00:19:38.915 --> 00:19:41.395]  We say no to you taking our firearms.
[00:19:41.395 --> 00:19:43.875]  We say no to you censoring our free speech.
[00:19:43.875 --> 00:19:47.475]  We say no to you selling us out to the World Health Organization.
[00:19:47.475 --> 00:19:50.075]  We say no to you getting us into World War Three.
[00:19:50.075 --> 00:19:51.075]  You're right.
[00:19:51.075 --> 00:19:53.675]  We stand against autocrats like you, Joe Biden.
[00:19:53.675 --> 00:19:55.475]  And we say no.
[00:19:55.475 --> 00:20:07.355]  And we say no to your war.
[00:20:08.820 --> 00:20:23.620]  All right, if you just joined us, I played an extremely powerful clip of George Soros
[00:20:23.620 --> 00:20:28.659]  talking to, who's been at one point the deputy head of the World Economic Forum, the Vice
[00:20:28.659 --> 00:20:33.340]  Prime Minister of Canada, currently under the dictator, because he stole the election
[00:20:33.340 --> 00:20:37.700]  and only had 30% of the vote on record, but he's Parliamentary Manipulation State of Power,
[00:20:37.700 --> 00:20:41.340]  Justin Trudeau, interviewing him about, well, the dollar's weak, we've got to get rid of
[00:20:41.340 --> 00:20:44.860]  the dollar, the new world order's here, China will be in charge.
[00:20:44.860 --> 00:20:47.659]  That's the summation of the two-minute, 19-second clip we just played.
[00:20:48.870 --> 00:20:53.870]  If you're a new viewer, just tune in right now. Go to the archive this afternoon, the full show will be posted.
[00:20:53.870 --> 00:20:56.870]  15-20 minutes of the show, we play the clip.
[00:20:56.870 --> 00:21:01.870]  Okay, so that's what's so frustrating is these people sit here salivating about the end of America.
[00:21:01.870 --> 00:21:04.870]  I'm warning you it's coming. I'm warning you they're cutting off our resources.
[00:21:04.870 --> 00:21:08.870]  They're saying they're doing it, and then I'm the conspiracy theorist.
[00:21:08.870 --> 00:21:18.870]  But now you notice China double-crossed them starting in about 2011-12.
[00:21:18.870 --> 00:21:25.870]  And it took the neocons of the deep state a few years to figure out they were being bitch-slapped around by a real dictator.
[00:21:25.870 --> 00:21:27.870]  Who doesn't respect them, who doesn't care about them.
[00:21:29.440 --> 00:21:33.440]  So it's two different evil forces fighting with each other.
[00:21:33.440 --> 00:21:38.440]  And I want to tie that in to now what's currently happening with the global economy.
[00:21:38.440 --> 00:21:43.440]  But the only reason they haven't already totally tanked the dollar is China isn't going along with them,
[00:21:43.440 --> 00:21:46.440]  so now they've been trying to prop it up, but it's too late,
[00:21:46.440 --> 00:21:49.440]  because they have the schizophrenic policy of attacking Russia,
[00:21:49.440 --> 00:21:54.440]  which drives India, Russia, and China, and Brazil into the bricks.
[00:21:54.440 --> 00:22:02.440]  So their old policy still baked in to end America, but now they're trying to stomp the bricks.
[00:22:02.440 --> 00:22:06.440]  They still want to burn cities down and take our guns and ship fentanyl in and get rid of the borders
[00:22:06.440 --> 00:22:09.440]  and demoralize us and castrate our children.
[00:22:09.440 --> 00:22:13.440]  They just can't help themselves, all of that, but they're weakening the host.
[00:22:13.440 --> 00:22:18.440]  When they were supposed to merge us with China, they'd be in control of China,
[00:22:19.440 --> 00:22:26.440]  and then they would have the managed decline of the dollar, which translates into what?
[00:22:26.440 --> 00:22:31.440]  What does the managed decline of the dollar translate into for a three-year-old?
[00:22:31.440 --> 00:22:35.440]  Your currency, especially when you don't produce a lot, because you've been shut down by design,
[00:22:35.440 --> 00:22:37.440]  they even shut our energy off.
[00:22:37.440 --> 00:22:41.440]  If all you got's a currency, what's the managed decline of the currency?
[00:22:41.440 --> 00:22:45.440]  The managed decline of the country.
[00:22:45.440 --> 00:22:49.440]  And what's the managed decline of the country?
[00:22:49.440 --> 00:22:58.440]  The managed decline of the economy, the managed decline of the people,
[00:22:58.440 --> 00:23:08.440]  the managed decline of the individual, the managed decline of you and I.
[00:23:08.440 --> 00:23:13.440]  Get a brownie point from the English teacher, instead of saying me.
[00:23:13.440 --> 00:23:21.440]  There we are, and it's in your face, the great reset to build on your ashes to build back better.
[00:23:21.440 --> 00:23:25.440]  What lunatic would go along with this?
[00:23:25.440 --> 00:23:29.440]  Even George Soros is pulled back from China, and they're trying to scramble,
[00:23:29.440 --> 00:23:33.440]  but still their minions, trained to hate America, trained to worship Xi Jinping,
[00:23:33.440 --> 00:23:37.440]  trained to worship the globalists, just can't help it, because they're still following the old script,
[00:23:37.440 --> 00:23:43.440]  even though your masters have tried to pull out of the old script, you can't help it.
[00:23:43.440 --> 00:23:47.440]  So yeah, I spend an inordinate amount of time talking to the black sheep,
[00:23:47.440 --> 00:23:51.440]  and I don't mean black people, I mean, they see me as a black sheep,
[00:23:51.440 --> 00:23:55.440]  because I'm an anti-establishment, but I really see those of you that serve evil,
[00:23:55.440 --> 00:23:58.440]  and are going against common sense as crazy sheep.
[00:23:58.440 --> 00:24:00.440]  I mean, you're nuts.
[00:24:00.440 --> 00:24:06.440]  There's no reason to go along with this, not one, even if you're George Soros.
[00:24:06.440 --> 00:24:10.440]  They were in love with China, they were the answer, they were the holy grail of tyranny,
[00:24:10.440 --> 00:24:13.440]  they had a billion and a half slaves, they were the model, they were everything,
[00:24:13.440 --> 00:24:18.440]  and of course, just like Stalin and Hitler in the middle of World War II were in an arms deal,
[00:24:18.440 --> 00:24:22.440]  and in a treaty together, and were allies, they turned against each other.
[00:24:22.440 --> 00:24:25.440]  Gee, who could have seen that coming?
[00:24:25.440 --> 00:24:28.440]  I did.
[00:24:28.440 --> 00:24:31.440]  And that's the delusional nature of the globalists.
[00:24:31.440 --> 00:24:33.440]  And I'll tell you what else I can see.
