[00:00.000 --> 00:18.240]  Infowars, tomorrow's news, today.
[07:10.360 --> 07:19.920]  daughter, empty nest, the other kids are moved on and old now, wild time flies, that we rejoiced
[07:19.920 --> 07:24.440]  and said a little prayer, thanking God for America in 1776.
[07:24.440 --> 07:39.440]  July 4th is 1776, America is 1776, the Declaration of Independence is 1776, you're either 1776
[07:39.440 --> 07:51.880]  or you're 1984, baby I'm betting on 1776 all day long, and I've never gotten a tattoo,
[07:51.880 --> 07:55.360]  but I think I'm going to get one.
[07:55.360 --> 08:02.280]  I'm tempted to get a big ass gang tattoo right across my chest that says 1776, because it's
[08:02.280 --> 08:13.640]  like crosses to vampires or high noon to Nosferatu and Count Dracula and Count Chocula to invoke
[08:13.640 --> 08:20.560]  that logo, that symbol, that sigil.
[08:20.560 --> 08:29.960]  The answer to 1984 is 1776, every time I think about this guy, I forget his name because
[08:29.960 --> 08:37.200]  I just do it off the cuff, but I was at Bilderberg in 2006 in Canada, I'd just been arrested
[08:37.200 --> 08:41.000]  trying to fly in, trying to cover it, it was a big media frenzy, backed in the media, still
[08:41.000 --> 08:43.800]  stuck up for journalists even though they didn't like me, and they released me after
[08:43.800 --> 08:48.080]  a day of being interrogated and screamed at and threatened with prison, and I was going
[08:48.080 --> 08:51.440]  to be raped in the Toronto jail because I was in Ottawa but they said we're going to
[08:51.440 --> 08:57.680]  take you there, you're going to be raped in the jail, and they finally released me, and
[08:57.680 --> 09:00.760]  when I got to the hotel I met with Jim Tucker, the hotel miles away from where Bilderberg
[09:00.760 --> 09:06.120]  was about to meet the next day, there was an old man at the bar drinking a beer, he said
[09:06.120 --> 09:09.680]  now it's like drinking beer with you, and I said sure, he's a British man, I said you
[09:09.680 --> 09:13.960]  live in County, he said yeah, I've lived here since the 90s, and I didn't know he was dying
[09:13.960 --> 09:20.360]  at the time, he died a few months later, forget his exact name, he's in in-game with his name,
[09:20.360 --> 09:26.560]  and he said you know I used to be a well-known economist in the UK, I've been at the highest
[09:26.560 --> 09:30.400]  levels of the whole socialist global system, I've met with many of these people, and early
[09:30.400 --> 09:33.800]  on I kind of believed the lie they were selling about how it was utopia and freedom and the
[09:33.800 --> 09:36.720]  power of the average person, but really they want to make everybody poor and control them,
[09:36.720 --> 09:42.000]  he said I think you need to use this slogan I just developed, because I'm a mathematician,
[09:42.000 --> 09:46.960]  not just an economist, he said but it's not an equation, it's an archetypal symbol and
[09:46.960 --> 09:55.040]  numbers, it's very eloquent, he said the answer to 1984 is 1776, and I interviewed him and
[09:55.040 --> 10:00.600]  talked to him, and it wasn't until we started looking into him for the film, that it turned
[10:00.600 --> 10:06.920]  out he was the main economist to two prime ministers, he was the guy, he was a guy who
[10:06.920 --> 10:11.440]  was super famous, I just you know didn't know that in the 80s he'd been working for
[10:11.440 --> 10:16.440]  Margaret Thatcher and all the rest of it, but the point is that's where that came from
[10:16.440 --> 10:21.520]  was from a Brit, which is perfect, because you know our revolution came out of England,
[10:21.520 --> 10:25.920]  it was an extension of George Washington's grandparents and Thomas Jefferson's grandparents
[10:25.920 --> 10:29.320]  and parents, and people that came to the New World to get away from tyranny, and England
[10:29.320 --> 10:36.000]  had revolutions like ours trying to get freedom, so America is not an anti-British thing,
[10:36.000 --> 10:42.680]  America is not an anti-Anglo-Saxon thing, America it comes out of Magna Carta in 1215,
[10:42.680 --> 10:48.680]  it comes out of all those wars and rebellions and fights for freedom in Ireland, in Scotland,
[10:48.680 --> 10:56.040]  in Wales, in Brittany, that is an extension of who we are, and it's so fitting that a
[10:56.040 --> 11:05.960]  Brit and an economist came up with that powerful maxim that they fear so much, the answer to
[11:05.960 --> 11:24.240]  1984 is 1776, because 1776 came from England, 1776 is England, and I gave that speech at
[11:24.240 --> 11:31.840]  Bilderberg in 2010 outside London, this beautiful rolling of states, they had a lock down helicopter
[11:31.840 --> 11:37.280]  landing, British Prime Minister there, world leaders, royalty, and there was 5,000 people
[11:37.280 --> 11:48.520]  from Britain, and I had them chanting, the answer to 1984 is 1776, but 1776 doesn't just
[11:48.520 --> 11:56.760]  belong to the United Kingdom, it doesn't just belong to America, it doesn't just belong
[11:56.760 --> 12:06.520]  to Canada or Australia, it belongs to Mexico and Brazil and Sri Lanka and Japan and Russia,
[12:06.520 --> 12:18.280]  it belongs to France, it belongs anywhere, anybody, in Africa or Libya or Kenya or Nigeria,
[12:18.280 --> 12:23.320]  anywhere people have freedom beating in their breast and want due process and want to be
[12:23.320 --> 12:27.040]  treated like free humans and own property and be able to worship the gods they choose
[12:27.040 --> 12:36.760]  or not worship those gods, that is 1776, they try to make us ashamed of it and say it's
[12:36.760 --> 12:40.280]  a hate word and a violence word and something we shouldn't use and that's why we should
[12:40.280 --> 12:49.320]  use it more and more and more and more and more and more and more, because more powerful
[12:49.320 --> 12:56.880]  than even the American flag is the genesis point of the 1776 movement and what I launched
[12:56.880 --> 13:01.200]  15 years ago when we first moved into these studios, that little studio over there in
[13:01.200 --> 13:12.280]  the corner when we announced 1776 worldwide and I can tell you the answer to their great
[13:12.280 --> 13:20.320]  reset is the great awakening and the slogan, the heart, the blood, the truth, the progenitor,
[13:20.320 --> 13:26.040]  the bona fides of this rebellion against tyranny worldwide for our future collectively together
[13:26.040 --> 13:39.400]  of every race, color and creed is 1776 worldwide, 1776 worldwide, 1776 planetary scale, the
[13:39.400 --> 13:48.480]  answer to their great reset and Klaus Schwab is 1776 and I'm just so proud to be involved
[13:48.480 --> 13:55.360]  in this and interfacing with all of you and I am really proud and thankful that God chose
[13:55.360 --> 14:00.520]  me and this important mission and chose you to be part of it as well and that Texas in
[14:00.520 --> 14:05.120]  the fight against the new world order with the progeneration and the triggering and the
[14:05.120 --> 14:12.080]  detonation of this massive cascade we're building towards as we battle for freedom in our future
[14:12.080 --> 14:18.480]  and our children that the epicenter of the worldwide contagion against the new world
[14:18.480 --> 14:25.480]  order disease that is Bill Gates and Prince Charles is info wars right in the heart of
[14:25.480 --> 14:32.200]  Texas right in the center of this state and that the ongoing fight of my father's family
[14:32.200 --> 14:37.480]  and my mother's family and the blessing of being the founders of Texas continues on to
[14:37.480 --> 14:43.880]  be the founders of the worldwide resistance with Gadsden flags flying worldwide against
[14:43.880 --> 14:57.240]  the new world order and the people coming together chanting the answer to 1984 is 1776
[14:57.240 --> 15:04.960]  belongs to everyone it is not British it is not American it is not South African it is
[15:04.960 --> 15:17.160]  not Chilean it is not Rwandan it is human and the answer to their 1984 hell of impoverishment
[15:17.160 --> 15:25.320]  and war and slavery and betrayal is honor and will and strength and glory and freedom
[15:25.320 --> 15:43.400]  and commitment and truth and it is 1776 1776 1776 1776 worldwide we will never be broken
[15:43.400 --> 15:48.760]  we will never be defeated because our God's the living God and created the universe and
[15:48.760 --> 15:54.360]  we're going next level we're going interplanetary we're going interstellar we're going interdimensional
[15:54.360 --> 16:03.680]  and Satan has failed we'll be right back seven months ago in December of 2021 we launched
[16:03.680 --> 16:09.240]  the first in the three coin founding member series George Washington slaying the dragon
[16:09.240 --> 16:13.520]  then we launched the Tree of Liberty coin and finally the second amendment come and take
[16:13.520 --> 16:22.240]  it Molon lobby coin there are only 75 points left in the three point series exclusively
[16:22.240 --> 16:29.720]  right now at 1776 point dot com for the final 75 people become founding members for this
[16:29.720 --> 16:34.080]  big project we're launching in the near future you'll also get a personal signed piece of
[16:34.080 --> 16:39.560]  art I made of the sheep dog chasing the wolf and a personal message it's your last chance
[16:39.560 --> 16:47.560]  to get all three points at 1776 point dot com this is history happening now info war
[16:47.560 --> 16:54.360]  states your support is changing the world and this is the final 75 three coin set exclusively
[16:54.360 --> 17:04.800]  available at 1776 point dot com there is nothing there is no more epitome of free speech than
[17:04.800 --> 17:11.320]  right here and that's what people recognize and resonate with and as word said you're
[17:11.320 --> 17:15.880]  not going to find a better place for information you might not agree with everything you might
[17:15.880 --> 17:20.440]  not agree with all our perspectives but we cover all the information and there's nowhere
[17:20.440 --> 17:24.440]  else really that does it like we do here thank you for that word info war store dot com by
[17:24.440 --> 17:28.520]  the way products he mentions info war store dot com is where to get them folks and we
[17:28.520 --> 17:33.480]  do have the best supplements I mean just like we try our best with our news coverage and
[17:33.480 --> 17:40.520]  our information we do the best with our supplements as well I mean look at the hair and beard support
[17:40.520 --> 17:45.840]  formula folks this is a joke I mean we're giving this thing away at 75% off by the way
[17:45.840 --> 17:51.080]  it works for me in case you haven't noticed the hair and beard formula is working for
[17:51.080 --> 17:58.200]  me quite well I might add quite well my barber appreciates hair and beard support for men
[17:58.200 --> 18:03.520]  I go and see him quite often now I don't care if you work at a cafeteria or pump gas or
[18:03.520 --> 18:07.840]  whether you're a farmer or rancher a doctor a lawyer or a millionaire fortune and money
[18:07.840 --> 18:12.320]  magazine have all done these profiles you see it every year 30 different tax returns
[18:12.320 --> 18:17.560]  30 different answers 50 different tax returns 50 different answers and almost all of them
[18:17.560 --> 18:22.560]  just screw you over especially the big firms and the big tax groups because they're part
[18:22.560 --> 18:26.240]  of the system and they don't want the general public understanding this and knowing this
[18:26.240 --> 18:32.080]  so it's a very important situation with inflation all the things out there hurting everybody
[18:32.080 --> 18:37.360]  to be able to do things tax wise it's legal and lawful that allows you to keep more your
[18:37.360 --> 18:41.800]  money we wouldn't even be here if I hadn't gotten great tax advice in the last few years
[18:41.800 --> 18:50.240]  the only way you fail is not writing down the URL jonestaxrelief.com one word jonestaxrelief.com
[18:50.240 --> 19:02.960]  or call 833-904-285-833-904-285 it's time to show them what a real alpha male looks like
[19:02.960 --> 19:08.280]  with one of our most powerful products ever made alpha power as you age your body can
[19:08.280 --> 19:13.120]  lose testosterone over time with the incredible ingredients in this formula we can help you
[19:13.120 --> 19:18.040]  beat the test of time and assist in restoring that lost energy and move that comes with
[19:18.040 --> 19:23.040]  time and age alpha powers incredible ingredients can help you boost your sports performance
[19:23.040 --> 19:28.200]  or enhance your day to day life with ease while encouraging hormonal balance perfect
[19:28.200 --> 19:34.320]  by itself or with super male vitality in the true alpha male path alpha power can help
[19:34.320 --> 19:39.280]  you lose performance help maintain normal testosterone levels support healthy cholesterol
[19:39.280 --> 19:44.600]  and more let alpha power help bring you to the peak of your optimal health don't fall
[19:44.600 --> 19:49.360]  short on energy in the fight against tyranny show the world what a true alpha male looks
[19:49.360 --> 20:02.520]  like today with alpha power head to info wars store dot com today leading a frontal assault
[20:02.520 --> 20:25.000]  on the lies of the new world order it's alex jones
[20:25.000 --> 20:38.760]  on the way to go to the ditch the pit the trap that our enemies prepare for us will
[20:38.760 --> 20:44.200]  be what they are delivered into just because they're evil and have a will to kill and
[20:44.200 --> 20:48.260]  hurt people doesn't mean they're always going to win in fact in the end they always fail
[20:48.260 --> 20:54.200]  they can't help it it's not confidence that the pedophiles are driven by it is their desire
[20:54.200 --> 20:59.400]  to destroy innocence and their whole pedophile network with this hunter biden phone coming
[20:59.400 --> 21:06.680]  out this hack of his iCloud is destroying them it is annihilating them it is decimating
[21:06.680 --> 21:14.040]  them and it's not just discrediting our corrupt government it's discrediting the controllers
[21:14.040 --> 21:19.600]  almost everybody now that's even halfway awake isn't going for the puppet they're going
[21:19.600 --> 21:24.880]  for the controller he that controls the marionette all right let me hit this right now we've
[21:24.880 --> 21:29.840]  got so much huge news today i'm super fired up a lot of incredible stuff i can't reveal
[21:29.840 --> 21:34.720]  to you yet behind the scenes but let me tell you the new world order is in a lot of trouble
[21:34.720 --> 21:40.200]  but i wanted to hit this first i was totally hands off i knew who alex moyer was because
[21:40.200 --> 21:46.520]  some of her award-winning films and she and her husband live here in austin texas and
[21:46.520 --> 21:50.160]  he's also a well-known filmmaker and so they approached me a couple years ago and said can
[21:50.160 --> 21:55.560]  we be a fly on the wall and have access to info wars and i said yes because i think you're
[21:55.560 --> 22:02.800]  real filmmakers that are avant-garde and you actually want to do cinema verite cinema truth
[22:02.800 --> 22:07.840]  and so their film shows a lot of negative stuff about me but it's quite frankly i mean
[22:07.840 --> 22:16.080]  i'll be honest more endearing to see how real we are and it's a very powerful two hour eleven
[22:16.080 --> 22:24.080]  minute film and it has gone to number four on one of the most critical important charts
[22:24.080 --> 22:30.240]  there is and that's apple apple is the second largest chart that there is it's not even offered
[22:30.240 --> 22:34.600]  on amazon yet and it comes out at the end of the month it's called alex's war documentary
[22:34.600 --> 22:39.400]  tops apple iTunes charts despite unprecedented censorship being blocked everywhere on every
[22:39.400 --> 22:48.640]  platform you can imagine and what's incredible about this is it's number four out of thousands
[22:48.640 --> 22:56.760]  of films that are on pre-order it was number six yesterday and if you look at what it's
[22:56.760 --> 23:03.240]  behind top gun which i did see and i thought would be cheesy it was way better than the
[23:03.240 --> 23:09.680]  first one is actually pro-america and pro-human and no wonder it's biggest movie they're saying
[23:09.680 --> 23:12.960]  ever made now because people are hungry for something that doesn't attack freedom and
[23:12.960 --> 23:18.880]  attack them so congratulations to tom cruise and that movie it's number one Jurassic worlds
[23:18.880 --> 23:23.040]  number two these are movies with hundred two hundred three hundred million dollar budgets
[23:23.040 --> 23:31.240]  and then there is a justice league and that's CGI nightmare and then we're right behind
[23:31.240 --> 23:36.600]  it then Elvis is behind us and a bunch of other big films so think about that these
[23:36.600 --> 23:40.880]  are all hundred two hundred three hundred four hundred million dollar films and then
[23:40.880 --> 23:47.760]  a film of the budget of i'm told a couple million bucks is about to be the number one
[23:47.760 --> 23:53.800]  film in pre-order and that means that massive numbers of people imagine how many pre-order
[23:53.800 --> 24:02.560]  top gun we're talking millions so a lot of people have gone there and pre-ordered it
[24:02.560 --> 24:06.440]  i have no financial stake in this i wish we did is get funder operation i don't care the
[24:06.440 --> 24:11.720]  point is you should go there you should pre-order it now and you see the left of the reviews
[24:11.720 --> 24:16.120]  haven't even seen it yet attacking it because they don't want you to see who alex jones
[24:16.120 --> 24:20.120]  really is they want to be able to demonize populism and demonize the american people
[24:20.120 --> 24:25.440]  and so we're all under attack flyover countries under attack and this is a film against all
[24:25.440 --> 24:33.720]  of that two hours eleven minutes long alex's war and it drops what the twenty ninth of
[24:33.720 --> 24:41.360]  july so in a couple weeks but here is a little two minute trailer and believe me it's way
[24:41.360 --> 24:46.360]  more powerful in this trailer here's a two minute trailer i'm alex jones the story you're
[24:46.360 --> 24:54.480]  about to see is truth this is reality truth is stranger than fiction i'm the most banned
[24:54.480 --> 24:59.160]  most evenized media person in the world alex jones is a fake and he's a performance artist
[24:59.160 --> 25:08.120]  i'm perceived as a clown to nut maniac on his website info wars he tells erin noia born
[25:08.120 --> 25:14.720]  the sickest most offensive theories alex jones claims that nine eleven and the oklahoma city
[25:14.720 --> 25:20.360]  bombings were inside jobs don't you stand for america sir he said me and hillary are
[25:20.360 --> 25:27.600]  demons hate that something you'll burn in hell i met him back in nineteen nineties i knew
[25:27.600 --> 25:32.520]  right away he was gonna be a star has my outlook i saw all these conspiracy theorists that were
[25:32.520 --> 25:39.720]  talking about the new world order i thought that's what i'll do was that attack on humanity
[25:39.720 --> 25:44.280]  i saw early on that i really wanted to waste war on you're lying to the public it's disgusting
[25:44.280 --> 25:51.680]  when she takes that there's no one back everything's a war that's the way the universe works and
[25:51.680 --> 25:56.320]  everything is propaganda i don't trust donald trump but i agree with probably ninety five
[25:56.320 --> 26:03.280]  percent of what donald trump says your reputation's amazing i will not let you down that's when
[26:03.280 --> 26:09.080]  the media loves off alex jones said the sandy hook shooting which claimed the lives of twenty
[26:09.080 --> 26:13.600]  children was fake i try to tell the truth and sometimes i'm wrong did the new york times
[26:13.600 --> 26:18.280]  get in trouble for consciously lying about wmd's that then led to a war killed tens of
[26:18.280 --> 26:24.800]  thousands of consulate no the attempts to platform us to fail they had the cia the fbi
[26:24.800 --> 26:29.080]  following me around now we gotta destroy alex jones we're not playing games here this is
[26:29.080 --> 26:38.320]  such a historic moment together it's all just insane okay let's put me in prison for questioning
[26:38.320 --> 26:41.960]  okay even though that's my right in fact let's execute alex jones let's let's put in front
[26:41.960 --> 26:47.880]  of a firing squad pull the trigger i have a sick feeling actually because i know it comes
[26:47.880 --> 26:57.800]  next all right alex's war you can go to info wars dot com to the live show feed today and
[26:57.800 --> 27:02.520]  right under the live show feed we have a link if you want to go pre-order the film and send
[27:02.520 --> 27:06.720]  a political message that means you will get it first when it drops on the twenty ninth
[27:06.720 --> 27:13.120]  and they'll probably cancel it when it hits number one they can't stand that um in game
[27:13.120 --> 27:18.880]  was number one on amazon they removed it out of the number one slot that was two thousand
[27:18.880 --> 27:25.200]  seven and they still let us sell it there and we sold now seven hundred thousand copies
[27:25.200 --> 27:30.160]  that's kept us on air and hundreds of thousands of digital copies but they just stopped promoting
[27:30.160 --> 27:35.640]  it and blocked it basically at that point because freedom isn't allowed to be popular
[27:35.640 --> 27:43.080]  ladies and gentlemen freedom is not something that they want to be promoted but again if
[27:43.080 --> 27:51.280]  you go to the apple store the second largest platform out there and you click on top preorders
[27:51.280 --> 28:01.880]  alex's war is number four behind top gun and Jurassic Park ahead of Elvis by the way
[28:01.880 --> 28:08.200]  I saw the Elvis movie that actor is amazing and by and I hate Tom Hanks but he did a good
[28:08.200 --> 28:13.360]  job as a slime bag that's who he is so I'm blown away that this is ahead of Elvis and
[28:13.360 --> 28:20.000]  right behind top gun which are both excellent films I haven't seen the Jurassic Park movies
[28:20.000 --> 28:24.680]  because I've already seen a Jurassic Park movie and they're so boring and stupid I can't put
[28:24.680 --> 28:32.040]  myself through that but that's just some of what some of what we're here covering today
[28:32.040 --> 28:36.720]  I'm done talking about that but it's a big deal for 1776 World Mind I hope you'll all
[28:36.720 --> 28:45.120]  go and preorder alex's warrants is number one as imagine alex jones film outperforms
[28:45.120 --> 28:50.240]  Tom Cruise is number one film of all time top gun it'll be hard to get to number one
[28:50.240 --> 28:59.560]  folks but we're very close so go to the apple store and get it please we'll be right back
[28:59.560 --> 29:04.960]  several years ago I approached one of the top companies in the US that supplies the
[29:04.960 --> 29:10.160]  highest quality signature reducing Faraday cages the Pentagon and other US government
[29:10.160 --> 29:17.320]  agencies and now they have produced specifically for us this made America onion line at a very
[29:17.320 --> 29:22.240]  affordable price whether it's small pouches that protect your cell phone or big pouches
[29:22.240 --> 29:27.720]  that protect laptops and iPads or big bags that promote whatever electronics you want
[29:27.720 --> 29:33.000]  to put in it like desktop computers it is all exclusively available at info wars store
[29:33.000 --> 29:39.920]  dot com under the redux name redux is info wars taking the highest quality products and
[29:39.920 --> 29:45.040]  bringing them directly to you and info wars store dot com in this insane world you are
[29:45.040 --> 29:50.560]  crazy if you don't protect your signature your identity from identity theft hackers
[29:50.560 --> 29:55.560]  criminals corporations governments this is one of the hottest items out there today that's
[29:55.560 --> 30:02.120]  exclusively available at info wars store dot com we brought the game changing product previously
[30:02.120 --> 30:06.280]  only available to major oil companies around the world to the civilian market two years
[30:06.280 --> 30:12.840]  ago the bio pros for septic tanks for porta potties for RVs for your drains your boats
[30:12.840 --> 30:17.720]  it goes on and on it will eat the oil off of your driveway if you just add water but
[30:17.720 --> 30:23.680]  it's been so successful now we're selling it to major RV parks pig farms you name it
[30:23.680 --> 30:29.880]  because this stuff will eat anything that is organic and it's exclusively available
[30:29.880 --> 30:36.560]  at the bio pros dot com and now info wars store dot com we sold out of this for almost
[30:36.560 --> 30:42.280]  a year but we made a major purchase and it is now in stock for whatever your need is
[30:42.280 --> 30:46.880]  at info wars store dot com you'll also find instructional videos more information at info
[30:46.880 --> 30:54.280]  wars store dot com or the bio pros dot com made america powered by god's great creation
[30:54.280 --> 31:02.360]  it is amazing and it funds the info war there is nothing there is no more epitome of free
[31:02.360 --> 31:10.040]  speech than right here and that's what people recognize and resonate with and as word said
[31:10.040 --> 31:14.520]  you're not going to find a better place for information you might not agree with everything
[31:14.520 --> 31:19.000]  you might not agree with all our perspectives but we cover all the information and there's
[31:19.000 --> 31:22.680]  nowhere else really that does it like we do here thank you for that word info wars store
[31:22.680 --> 31:27.120]  dot com by the way products he mentions info wars store dot com is where to get them folks
[31:27.120 --> 31:32.200]  and we do have the best supplements I mean just like we try our best with our news coverage
[31:32.200 --> 31:38.640]  and our information we do the best with our supplements as well I mean look at the hair
[31:38.640 --> 31:44.400]  and beard support formula folks this is a joke I mean we're giving this thing away 75% off
[31:44.400 --> 31:49.520]  by the way it works for me and case you haven't noticed the hair and beard formula is working
[31:49.520 --> 31:56.760]  for me quite well I might add quite well my barber appreciates hair and beard support
[31:56.760 --> 32:13.000]  for men I go and see him quite often now the July 4th 2022 super sale is live and only running
[32:13.000 --> 32:30.960]  40% off and some of our bestsellers are 75% off this is the biggest sale yet of the year
[32:30.960 --> 32:47.800]  with the spirit on air and getting great products at info wars store dot com I want to thank
[32:47.800 --> 33:07.360]  you for watching this video and I'll see you in the next one.
[16:30.740 --> 33:27.200]  big brother, mainstream media, government cover-ups, you want to stop tyranny well so does
[33:27.200 --> 33:44.680]  he, live from Austin, Texas broadcasting world wide, it's Alex Jones, Donald Trump
[33:44.680 --> 33:55.200]  Jr, oh my, oh my, they'd be everywhere this CNN would be running it around the clock this
[33:55.200 --> 34:01.240]  stuff would be everywhere and you wouldn't begin to spend it for the algo would be pushing
[34:01.240 --> 34:08.600]  you it'd be saying keep going you're doing well more more more more so you have to start
[34:08.600 --> 34:18.120]  to question yourself and say okay if CNN NBC are completely ignoring this story what does
[34:18.120 --> 34:29.440]  that say about the alignment of politics and so-called free press so whose side are you
[34:29.440 --> 34:38.600]  one remember at one point y'all said the media wouldn't be trusted now the media in the side
[34:38.600 --> 34:49.520]  that you side with are clearly in cahoots if there's a system of white supremacy it's
[34:49.520 --> 34:56.560]  got to be off it's got to be blue because the red don't get this favor if that was DeSantis
[34:56.560 --> 35:09.600]  Ted Cruz or one of these guys I'll be plastered all over the news are you complicit are you
[35:09.600 --> 35:17.680]  an ally are you a tool of this so-called system of white supremacy that the left reports not
[35:17.680 --> 35:28.920]  only are you a tool you have been assimilated I just said you you're not a tool you have
