[00:00:04.798 --> 00:00:09.640]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:05:55.924 --> 00:06:01.327]  Remember to go to raworganicvegansuperfoods.com today.
[00:06:01.327 --> 00:06:06.569]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:06:07.356 --> 00:06:13.238]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[00:06:13.238 --> 00:06:19.740]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:06:19.740 --> 00:06:21.701]  Well, Obama's already fudging.
[00:06:21.701 --> 00:06:24.161]  He's fudged since day one in this election.
[00:06:24.161 --> 00:06:35.045]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[00:06:37.347 --> 00:06:39.008]  It's not about left or right.
[00:06:39.008 --> 00:06:40.869]  It's about a one-world government.
[00:06:40.869 --> 00:06:47.794]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:06:47.794 --> 00:06:56.059]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:06:56.059 --> 00:06:57.620]  The Obama Deception.
[00:06:57.620 --> 00:06:58.801]  The people strike back.
[00:07:01.124 --> 00:07:10.187]  Hello, eFoodsDirect wants everyone to have food that tastes better than home cooking, but we have found some more people that we don't want to have our food.
[00:07:10.187 --> 00:07:18.969]  If you think pornography is protected free speech, but speaking to God in public prayer should be prohibited, don't visit eFoodsDirect.com.
[00:07:18.969 --> 00:07:27.772]  If you think that automakers who create millions of jobs should be put out of business, but modern day money changers who create nothing should be bailed out, don't
[00:07:31.431 --> 00:07:32.191]  We're good to go.
[00:08:05.382 --> 00:08:10.203]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:10.203 --> 00:08:11.783]  You want answers?
[00:08:11.783 --> 00:08:13.344]  Well, so does he.
[00:08:13.344 --> 00:08:17.545]  He's Alex Jones on the GCN Radio Network.
[00:08:17.545 --> 00:08:23.086]  And now, live from Austin, Texas, Alex Jones.
[00:08:23.086 --> 00:08:29.987]  There is not one, there is not two, there is three bills I know of.
[00:08:29.987 --> 00:08:33.528]  And there are tens of thousands of pieces of legislation getting introduced every session.
[00:08:35.370 --> 00:08:39.576]  Bills introduced by powerful members of the Democratic Party.
[00:08:39.576 --> 00:08:49.529]  Bills previously introduced by the White House Chief of Staff when he was the Congressman from Illinois, Rahm Emanuel.
[00:08:49.529 --> 00:08:51.091]  He has written a book about it.
[00:08:51.091 --> 00:08:52.392]  He has given speeches about it.
[00:08:53.510 --> 00:08:57.496]  Barack Obama has given speeches and voted for total gun bans in Illinois.
[00:08:57.496 --> 00:08:59.979]  No guns, total ban.
[00:08:59.979 --> 00:09:03.845]  The Attorney General put in briefings last year in the D.C.
[00:09:03.845 --> 00:09:08.932]  gun ban case and he believed no citizen should be allowed to own any gun anywhere in the United States.
[00:09:09.713 --> 00:09:14.937]  And then you have record gun sales and the media runs news pieces every day that I see.
[00:09:14.937 --> 00:09:17.139]  And I'm not watching television.
[00:09:17.139 --> 00:09:25.086]  I'll be on MSNBC and this morning looking at financial news and see a video clip in the corner, you know, making fun of gun owners buying guns.
[00:09:25.086 --> 00:09:28.188]  And I clicked on it and there, I mean, it's everywhere!
[00:09:28.188 --> 00:09:29.830]  Oh, look at these crazy people!
[00:09:30.762 --> 00:09:48.540]  You know, they think the government's coming after their guns when this is the biggest group of anti-Second Amendment, anti-self-defense, anti-American trash I have ever seen in my life, and the media is engaged in a massive hoax cover-up saying it doesn't exist.
[00:09:50.859 --> 00:09:53.880]  Meanwhile, it's gotta be more than 15 senators.
[00:09:53.880 --> 00:10:00.922]  I mean, every couple days I see a different senator in the news saying, yeah, we need a new fairness doctor, not just for radio and TV, but for the internet.
[00:10:00.922 --> 00:10:04.963]  And they've got the Cyber Bullying Act, separate from the Hate Crimes Bill.
[00:10:04.963 --> 00:10:07.143]  The Hate Crimes Bill is a distraction.
[00:10:07.143 --> 00:10:10.424]  Because that restricts the First Amendment somewhat.
[00:10:10.424 --> 00:10:12.185]  I mean, this Cyber Bullying says
[00:10:13.737 --> 00:10:15.819]  I've given the bill number out the last two weeks fifty times.
[00:10:15.819 --> 00:10:16.419]  I'll give it out again.
[00:10:16.419 --> 00:10:19.162]  In fact, guys, I already cleaned off my desk from last week.
[00:10:19.162 --> 00:10:21.203]  Will somebody print me the Cyberbullying Act again?
[00:10:21.203 --> 00:10:30.371]  It actually says in there, if someone signs an affidavit saying what you wrote or said hurts their feelings, you are indicted federally under a felony.
[00:10:30.371 --> 00:10:33.333]  Of course, that'll all be selectively enforced.
[00:10:33.333 --> 00:10:37.177]  And you've got in states all over the country, Missouri, Illinois,
[00:10:38.675 --> 00:10:41.496]  Michigan, Vermont, of all places.
[00:10:41.496 --> 00:10:51.119]  Police on the news saying if you criticize Obama, we're going to arrest you.
[00:10:51.119 --> 00:10:52.880]  We have mainstream newscasts.
[00:10:52.880 --> 00:10:53.680]  We play here all the time.
[00:10:53.680 --> 00:10:54.381]  I'm not going to play it again.
[00:10:54.381 --> 00:10:55.581]  If you don't believe me, fine.
[00:10:55.581 --> 00:10:57.542]  Suck your thumb and just think it's made up.
[00:10:57.542 --> 00:11:03.084]  The point is, sit there in a straight jacket, sucking your thumb in a mental institution.
[00:11:03.084 --> 00:11:06.485]  We live in reality here, and those of you telling us
[00:11:07.597 --> 00:11:09.898]  That we're crazy?
[00:11:09.898 --> 00:11:16.542]  I keep getting emails every day and I see it all over YouTube and Google when I just happen to be surfing for videos and news and clips.
[00:11:16.542 --> 00:11:22.545]  I'm being attacked saying I'm a liar, the Obama deception is a lie, Obama doesn't want our guns.
[00:11:22.545 --> 00:11:25.226]  What planet are you people from?
[00:11:29.551 --> 00:11:45.737]  You know, it's like when we say we don't want the North American Union, and it's all over Canadian, British, the President Bush has press conferences admitting we're under the North American Union, and then news articles get written about myself and Lou Dobbs and others making fun of us, saying it doesn't exist.
[00:11:45.737 --> 00:11:53.980]  You know, they would tell people that for 40 years in Europe, that the Euro didn't exist, and now it's all declassified in public that they set it up in 1957.
[00:11:57.913 --> 00:11:59.954]  And there is a European Union.
[00:11:59.954 --> 00:12:03.456]  And by the way, when I say that, listeners, I'm not joking for informed people.
[00:12:03.456 --> 00:12:06.817]  There are actual folks out there that say the EU doesn't exist.
[00:12:06.817 --> 00:12:11.480]  This is the level of denial that they are living in.
[00:12:11.480 --> 00:12:18.503]  And so they've introduced a new bill.
[00:12:18.503 --> 00:12:19.884]  Another bill to restrict free speech.
[00:12:19.884 --> 00:12:20.704]  We're going to get to that later.
[00:12:23.379 --> 00:12:38.167]  I did some research this weekend on the Michael Savage situation on NPR and a bunch of other mainline radio, and they're on there and in news articles defending Michael Savage's band from traveling to Europe for criticizing open borders.
[00:12:38.167 --> 00:12:39.748]  And by the way, it's not just England.
[00:12:39.748 --> 00:12:44.231]  That's a EU regulation that the Home Secretary, Jackie Smith, is following.
[00:12:45.325 --> 00:13:01.389]  And I sat there last night with my wife at like midnight, she couldn't believe it, watching, I say watching because it's all up on YouTube, audio put to video of radio show after radio show, National NPR, you name it, saying yes, ban his free speech, it's good.
[00:13:01.389 --> 00:13:11.152]  And then I heard Savage on National NPR with them defending him losing his free speech, and then Savage just hung up on him.
[00:13:11.152 --> 00:13:11.572]  The interview.
[00:13:12.833 --> 00:13:15.516]  And again, I don't like Michael Savage in many respects.
[00:13:15.516 --> 00:13:20.782]  On a lot of things, he's just riddling and Prozac's, making the kids go psychopathic and kill people.
[00:13:20.782 --> 00:13:23.966]  You know, I mean, on about 80% of things, it's carbon copy.
[00:13:25.267 --> 00:13:27.428]  And I can't say he copied me or I copied him.
[00:13:27.428 --> 00:13:33.250]  He's been on the air syndicated for 10 years and so have I. We've both been on the air 14 years.
[00:13:33.250 --> 00:13:37.051]  So the issue is we're on the same page on so many issues.
[00:13:37.051 --> 00:13:42.033]  But I don't think leftists should be put in forced labor camps if they disagree with war.
[00:13:42.033 --> 00:13:45.174]  And I criticized him then when he said that.
[00:13:45.174 --> 00:13:48.455]  But now they're saying don't let him have free speech.
[00:13:48.455 --> 00:13:49.675]  I'm criticizing them.
[00:13:49.675 --> 00:13:50.996]  But to see the left
[00:13:51.897 --> 00:14:03.421]  In this country, openly, the majority of them saying, get rid of free speech, and these are high-powered Democrats introducing the Cyberbullying Act.
[00:14:03.421 --> 00:14:09.322]  Well, ladies and gentlemen, in fact, we need a drumroll for this.
[00:14:09.322 --> 00:14:12.544]  Drumroll, please.
[00:14:12.544 --> 00:14:13.904]  Ladies and gentlemen.
[00:14:23.123 --> 00:14:29.645]  I mean, I've got to point out that this is serious, and not just throw it out there.
[00:14:29.645 --> 00:14:36.906]  Bill in Congress would ban gun ownership at will, InfoWars.com, Curt Nemo.
[00:14:36.906 --> 00:14:46.369]  Ladies and gentlemen, May 13th, that's right, it took us two, three days to find out about this, thanks to listeners sent it to Curt Nemo at InfoWars.com, so we got it out.
[00:14:46.369 --> 00:14:50.270]  Representative Carolyn McCarthy introduced the No Fly, No Buy Act, H.R. 2401.
[00:14:52.378 --> 00:14:59.720]  A bill that would merge the TSA's no-fly list with the National Instant Criminal Background Check at point-of-sale system, determining eligibility.
[00:14:59.720 --> 00:15:07.502]  Now remember, you're not arrested, you're not indicted, you don't know where this came from, and then now they're saying a no-buy list, a no-sell list, a no-travel list.
[00:15:07.502 --> 00:15:09.262]  This is the global system.
[00:15:09.262 --> 00:15:10.962]  This is what Europe already has.
[00:15:10.962 --> 00:15:16.664]  This thing with Michael Savage, or myself being arrested, or David Icke being arrested when we go to Canada.
[00:15:17.264 --> 00:15:21.666]  You know, this whole thing of peace activists not being able to get on planes.
[00:15:21.666 --> 00:15:25.168]  You know, you've heard about Green Party people not being able to fly.
[00:15:25.168 --> 00:15:27.650]  All of this is the global model.
[00:15:27.650 --> 00:15:29.591]  And everybody keeps talking about the global currency.
[00:15:29.591 --> 00:15:30.551]  What will it look like?
[00:15:30.551 --> 00:15:32.393]  It's going to be your thumbprint and your face print.
[00:15:32.393 --> 00:15:34.174]  The UN, it's all under treaty.
[00:15:34.174 --> 00:15:36.055]  That's why they're phasing out cash.
[00:15:36.055 --> 00:15:43.739]  That's how they'll go to the new world currency instantly when they want to because that's why your kids are thumb scanning to get their school lunches.
[00:15:43.739 --> 00:15:45.060]  All of this ties together.
[00:15:45.936 --> 00:15:48.557]  This is the secret list!
[00:15:48.557 --> 00:15:52.137]  And your ID card says you're out of favor, you don't travel, you don't get a job.
[00:15:52.137 --> 00:15:55.718]  It's all under Patriot Act compliance.
[00:15:55.718 --> 00:16:09.381]  So, we've got the bill that we wrote about at Infowars.com a week and a half ago, that Chuck Baldwin wrote about last week in his article, it's getting serious now, that gave a nice boil down of a bigger picture.
[00:16:09.381 --> 00:16:11.041]  And they've introduced H.R.
[00:16:11.041 --> 00:16:13.802]  2159, denying firearms and explosives to terrorists.
[00:16:16.499 --> 00:16:18.201]  Dangerous terrorist act.
[00:16:18.201 --> 00:16:19.142]  And it says the same thing.
[00:16:19.142 --> 00:16:24.847]  We'll secretly put anybody and everybody in intelligence files by the tens of millions.
[00:16:24.847 --> 00:16:27.209]  And you're not going to have, it's already happening.
[00:16:27.209 --> 00:16:35.417]  Veterans and others, we already told you ten years ago that veterans were being barred from buying firearms with not even a misdemeanor conviction.
[00:16:35.417 --> 00:16:36.759]  It's happening!
[00:16:38.066 --> 00:16:38.987]  This isn't a game.
[00:16:38.987 --> 00:16:47.915]  And then on top of that, they've now released footage of the AmeriCorps chanting and marching in red uniforms trimmed with black.
[00:16:47.915 --> 00:16:49.717]  It is so fascist.
[00:16:49.717 --> 00:16:51.378]  It's so over the top.
[00:16:51.378 --> 00:16:53.120]  Ladies and gentlemen, everything is off the charts.
[00:16:53.120 --> 00:17:00.126]  Let's go to presidential candidate 2008, Chuck Baldwin, pastor, author, researcher, talk show host.
[00:17:00.126 --> 00:17:03.069]  Chuck Baldwin, things are getting wild.
[00:17:03.069 --> 00:17:05.491]  You're right when you say it's getting very serious now.
[00:17:06.579 --> 00:17:09.300]  Absolutely, and thank you very much, Alex, for letting me come on your show.
[00:17:09.300 --> 00:17:23.367]  When I wrote that, I felt that I had to get the message out to the people that are reading my columns to help them understand, as you have been trying to do for all these years, on how things really are getting serious out there, hence the title of my column.
[00:17:23.367 --> 00:17:28.110]  And I pointed out some of the very things that you just mentioned here at the opening of your program.
[00:17:30.143 --> 00:17:31.284]  Start breaking it down.
[00:17:31.284 --> 00:17:36.768]  I mean, you know, there's three bills that will allow them without an indictment, without arrest.
[00:17:36.768 --> 00:17:38.650]  I mean, that's the heart of tyranny.
[00:17:38.650 --> 00:17:46.876]  Three bills to just allow bureaucrats at will, secretly, to take your rights, and you can't find out how you got on there or even challenge it.
[00:17:46.876 --> 00:17:47.657]  Right.
[00:17:47.657 --> 00:17:53.741]  Well, the bill that I specifically mentioned in my column was Peter King's bill, H.R.
[00:17:53.741 --> 00:17:57.244]  2159, the Denying Firearms and Explosives to Dangerous Terrorists Act of 2009.
[00:17:58.823 --> 00:18:13.233]  Which basically permits the Attorney General, on his signature, to deny transfer of a firearm to anyone that he deems to be, quote, a dangerous terrorist, close quote.
[00:18:13.233 --> 00:18:19.997]  This is someone that is identified solely on the basis of his opinion.
[00:18:19.997 --> 00:18:21.498]  There's no arrest.
[00:18:21.498 --> 00:18:27.482]  There is no act that the person has committed.
[00:18:27.482 --> 00:18:28.463]  There's no charge.
[00:18:29.356 --> 00:18:31.978]  Uh, no sentence, no trial, no anything.
[00:18:31.978 --> 00:18:38.321]  It's just that the Attorney General says, I believe this person is a dangerous terrorist, therefore they are not able to buy a firearm.
[00:18:38.321 --> 00:18:41.542]  Or his designates, this is divine right of kings.
[00:18:41.542 --> 00:18:41.763]  Correct.
[00:18:41.763 --> 00:18:42.423]  That's correct.
[00:18:42.423 --> 00:18:43.303]  Or his designates.
[00:18:43.303 --> 00:18:44.584]  Exactly right.
[00:18:44.584 --> 00:18:47.345]  Uh, so this is, as you say, fascism.
[00:18:47.345 --> 00:18:53.048]  I mean, you know, people don't like to use that word, but the fact of the matter is, this is exactly the definition.
[00:18:53.048 --> 00:18:58.011]  Whenever you can arbitrarily, without warrant, without cause,
[00:18:59.096 --> 00:19:04.238]  ...can deny basic rights to the citizenry.
[00:19:04.238 --> 00:19:11.461]  You have crossed the Rubicon and now that you are in a country that is fascist in nature.
[00:19:12.938 --> 00:19:17.781]  It's unbelievable, you know, we all have a blind spot, Pastor Baldwin, but I have one too.
[00:19:17.781 --> 00:19:26.465]  I mean, I consciously, intellectually look at this, and then it hits me emotionally, and I'm not even having the response I should.
[00:19:26.465 --> 00:19:28.686]  We've been so marinated in tyranny.
[00:19:28.686 --> 00:19:31.868]  This is all off the charts.
[00:19:31.868 --> 00:19:33.809]  Absolutely off the charts.
[00:19:33.809 --> 00:19:37.211]  And it's going to be interesting to see how this plays out.
[00:19:37.211 --> 00:19:39.732]  There are people that are beginning to wake up, fortunately.
[00:19:40.310 --> 00:19:46.638]  Two things that are happening in this regard, and I just pray that more people awaken quickly.
[00:19:46.638 --> 00:19:47.759]  Pastor Baldwin, stay with us.
[00:19:47.759 --> 00:19:53.085]  We'll come back and talk about your website and what you're doing in the Constitution Party these days and where all this goes.
[00:19:53.085 --> 00:19:56.469]  And boy, I wish we had Ron Paul, don't you folks?
[00:19:56.469 --> 00:19:59.333]  As president, but instead we've got a total piece of trash.
[00:20:00.911 --> 00:20:02.892]  Heart disease is on the rise.
[00:20:02.892 --> 00:20:08.235]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[00:20:08.235 --> 00:20:09.856]  But the symptoms are there.
[00:20:09.856 --> 00:20:18.261]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:20:18.261 --> 00:20:23.964]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:20:24.144 --> 00:20:25.985]  My blood pressure has normalized.
[00:20:25.985 --> 00:20:28.186]  My diabetes has totally improved.
[00:20:28.186 --> 00:20:32.709]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[00:20:32.709 --> 00:20:34.930]  I recommend Heart and Body Extract to everyone.
[00:20:34.930 --> 00:20:42.775]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:20:42.875 --> 00:20:48.618]  On the average, Americans work between 45 to 50 years hoping to build up enough wealth to retire and live out their golden years.
[00:21:07.188 --> 00:21:15.314]  Unfortunately, with taxation, the rising cost of food, energy, housing, and medical, many retirees are forced to live below the poverty line.
[00:21:15.314 --> 00:21:23.480]  Is this a flaw-free enterprise, or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt, ensuring inflation and higher taxes?
[00:21:23.480 --> 00:21:28.584]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[00:21:28.584 --> 00:21:33.207]  Congressman Ron Paul states it's what every American needs to know about central bank power.
[00:21:33.775 --> 00:21:37.677]  A gripping adventure into the secret world of International Banking Cartel.
[00:21:37.677 --> 00:21:39.217]  Hi, this is Ted Anderson.
[00:21:39.217 --> 00:21:43.719]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[00:21:43.719 --> 00:21:48.622]  Call 1-800-686-2237 and order a copy today.
[00:21:48.622 --> 00:21:51.623]  It's critical that the public be made aware of the system.
[00:21:51.623 --> 00:21:53.404]  Call and order your copy today at 1-800-686-2237.
[00:21:53.404 --> 00:21:53.644]  That's 1-800-686-2237.
[00:21:53.644 --> 00:21:55.244]  In the New World Order's war against humanity,
[00:22:03.706 --> 00:22:06.331]  Barack Obama is the tip of the spear.
[00:22:06.331 --> 00:22:13.325]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:22:13.920 --> 00:22:20.424]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:22:20.424 --> 00:22:22.485]  Well, Obama's already fudging.
[00:22:22.485 --> 00:22:24.966]  He's fudged since day one in this election.
[00:22:24.966 --> 00:22:36.553]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:22:36.553 --> 00:22:38.234]  It's not about left or right.
[00:22:38.234 --> 00:22:39.595]  It's about a one-world government.
[00:22:40.074 --> 00:22:46.976]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:22:46.976 --> 00:22:55.238]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:22:55.238 --> 00:22:56.819]  The Obama Deception.
[00:22:56.819 --> 00:22:57.999]  The people strike back.
[00:23:00.034 --> 00:23:07.157]  Finally in the news this evening, it's being reported that cyber spies from Russia and China have now penetrated our power grid.
[00:23:07.157 --> 00:23:22.283]  Even as energy experts are reporting that each summer we get closer and closer to the limits of our nation's power grid, some say that this summer's demand for electrical power may finally push the grid over its edge, creating a cascade of power outages across the country, putting us all
[00:23:22.583 --> 00:23:23.363]  In the dark.
[00:23:23.363 --> 00:23:28.726]  Are you prepared for the next round of storm-related outages or government-created blackouts?
[00:23:28.726 --> 00:23:35.249]  Have you ever thought about taking steps to get off the grid and generate your own private supply of electrical power?
[00:23:35.249 --> 00:23:39.131]  If so, this will be the most important information you have ever heard.
[00:23:39.131 --> 00:23:41.832]  Solar-powered generators are finally available.
[00:23:41.832 --> 00:23:47.195]  They have no moving parts to wear out or break and require absolutely no gas whatsoever.
[00:23:47.495 --> 00:23:50.177]  Remember, the government doesn't own the sun.
[00:23:50.177 --> 00:23:52.399]  So go to MySolarBackup.com.
[00:23:52.399 --> 00:23:54.901]  That's MySolarBackup.com.
[00:23:54.901 --> 00:23:59.185]  Check out MySolarBackup.com before you lose your power.
[00:24:04.795 --> 00:24:06.656]  I gotta be honest with the audience.
[00:24:06.656 --> 00:24:11.698]  Things are moving faster and are worse than I even thought they could get this quickly.
[00:24:11.698 --> 00:24:22.903]  I mean, we know the globalists are tyrannical, but to see in the United States, bills introduced to charge you with felonies federally, if you quote, hurt someone's feelings?
[00:24:24.079 --> 00:24:27.900]  And to see it being introduced by prominent members of the House and racing?
[00:24:27.900 --> 00:24:32.121]  To see three bills introduced where they can secretly ban your Second Amendment?
[00:24:32.121 --> 00:24:45.604]  And you know, Chuck Baldwin last week interpreted this bill and said, you know, they could use the no-fly list, they could use the MIAC report list, they could use these other lists to... And then now, now with the new bill, it confirms our worst fears.
[00:24:45.604 --> 00:24:46.424]  They say yes!
[00:24:47.446 --> 00:24:49.107]  Yes in H.R.
[00:24:49.107 --> 00:24:49.407]  2401.
[00:24:49.407 --> 00:24:55.131]  If you're on any list or any database or anything, or on the no-fly list, no Second Amendment.
[00:24:55.131 --> 00:24:59.434]  Pastor Baldwin, you know, people accuse us sometimes of being fearmongers.
[00:24:59.434 --> 00:25:01.235]  No, no, we need people to raise the alarm.
[00:25:01.235 --> 00:25:06.879]  We need people to stand up and warn the public, or this is all going to make it.
[00:25:06.879 --> 00:25:14.644]  And then I just can't believe we're having kind of like an amalgamation of a Soviet slash Nazi takeover.
[00:25:14.644 --> 00:25:16.626]  I mean, does it ever just stun you that this is happening?
[00:25:18.132 --> 00:25:22.735]  Alex, I agree with your assessment that it's happening faster than we expected.
[00:25:22.735 --> 00:25:32.542]  I can tell you, in fact, people that are listening right now that know me and have listened to me in my comments over the last few weeks, I've said the exact same thing as you just said.
[00:25:32.542 --> 00:25:43.570]  You know, we anticipated some of these things to be happening over the next several months and maybe even a couple of years, but we've seen things escalate at such a rate
[00:25:44.699 --> 00:25:48.680]  Over these last few weeks, that it's really difficult to keep up with it all.
