[00:00:01.936 --> 00:00:04.940]  You want answers?
[00:04:03.966 --> 00:04:15.852]  I want to thank you for the support which you have given to my efforts to hold this administration accountable for taking us into a war based on lies and for the destruction
[00:04:16.855 --> 00:04:22.817]  of the rule of law and the destruction of cherished constitutional principles.
[00:04:22.817 --> 00:04:45.363]  Because of your support, this Friday in Washington, D.C., I will make a presentation before the Judiciary Committee of the House of Representatives, at which time I will make the case that this President has violated his oath of office, violated United States law and international law, has separated
[00:04:46.218 --> 00:05:06.424]  Our nation, from our Constitution, and has taken us on a course that has been so profoundly... Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entire... Judiciary Committee of the House of Representatives.
[00:05:06.424 --> 00:05:15.807]  At which time, I will make the case that this President has violated his oath of office, violated United States law and international law,
[00:05:17.057 --> 00:05:39.669]  ...has separated our nation from our constitution and has taken us on a course that has been so profoundly... Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:05:40.149 --> 00:05:51.212]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:05:51.212 --> 00:05:54.613]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:05:54.613 --> 00:06:02.516]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:06:02.516 --> 00:06:07.917]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[00:06:07.917 --> 00:06:09.638]  While you're visiting the online video store,
[00:06:09.978 --> 00:06:18.148]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:06:18.148 --> 00:06:20.791]  We're in a no-holds-bar information war.
[00:06:20.791 --> 00:06:26.097]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:06:27.409 --> 00:06:29.750]  Gas prices are out of control!
[00:06:29.750 --> 00:06:33.612]  Fight back by doing what thousands of listeners to the Alex Jones Show have done.
[00:06:33.612 --> 00:06:36.673]  Developed by a major oil company, a product that really works.
[00:06:36.673 --> 00:06:40.455]  Introducing SFR's Protecta Complete fuel system and engine treatment.
[00:06:40.455 --> 00:06:43.196]  Just one bottle increases mileage for up to six months.
[00:06:43.196 --> 00:06:46.978]  Fleet tested by major oil companies showing improvements in every car tested.
[00:06:46.978 --> 00:06:50.659]  Stop paying mechanics your hard-earned money to have your injection system cleaned.
[00:06:50.659 --> 00:06:56.322]  Protecta cleans up to 95% of new injector condition in just one tankful and is safe for all cars.
[00:06:56.542 --> 00:07:03.987]  Test conducted by General Motors conclude fuel injectors can partially plug in as little as 5,000 miles due to poor gasoline quality.
[00:07:03.987 --> 00:07:12.052]  Fight high fuel prices by purchasing a protective fuel system treatment for only $9.95 and receive an engine treatment free at $12.95 value.
[00:07:12.052 --> 00:07:14.094]  Satisfaction guaranteed or your money back.
[00:07:14.094 --> 00:07:18.617]  Go to oilcompanysecret.com, that's oilcompanysecret.com, or call 888-USE-SFR1.
[00:07:18.617 --> 00:07:18.897]  That's 888-873-7371.
[00:07:27.916 --> 00:07:35.358]  Even terrible gas prices don't come close to the disaster of food costs from shortages already destroying millions of American families.
[00:07:35.358 --> 00:07:39.400]  Wheat for flour is already four times more expensive than it was about a year ago.
[00:07:39.400 --> 00:07:43.441]  Food costs continue to double because there's no food worldwide.
[00:07:43.441 --> 00:07:53.384]  The only solution is to use now and store for later great flavored super bulk foods that cost half as much as your groceries cost last year.
[00:07:53.384 --> 00:07:54.985]  Get on the web at efoodsdirect.com
[00:08:17.394 --> 00:08:21.576]  So many things going on in the world.
[00:08:21.576 --> 00:08:26.277]  Babies dying, mothers crying.
[00:08:26.277 --> 00:08:30.499]  How much all this one human life worth.
[00:08:38.553 --> 00:08:41.074]  We believe everything that they tell us.
[00:08:41.074 --> 00:08:44.595]  They're gonna kill us.
[00:08:44.595 --> 00:08:48.816]  We better kill them first.
[00:08:48.816 --> 00:08:51.677]  But I remember a commandment.
[00:08:51.677 --> 00:08:54.037]  Thou shall not kill.
[00:08:54.037 --> 00:08:57.058]  How much is that soldier's life worth?
[00:08:57.058 --> 00:09:04.760]  And what happened to peace on earth?
[00:09:04.760 --> 00:09:07.641]  And the people of earth still believe it.
[00:09:11.195 --> 00:09:26.680]  And that's the whole point.
[00:09:26.680 --> 00:09:28.481]  Welcome, ladies and gentlemen.
[00:09:28.481 --> 00:09:35.763]  The White House, Pat Robertson, even a lot of Democrats are saying Iran is going to get a nuclear weapon that they've sworn to attack Iran.
[00:09:35.763 --> 00:09:37.404]  It is a complete and total lie.
[00:09:38.786 --> 00:09:49.614]  The White House has told Israel go ahead and attack, and that if Iran fights back in any way, that nuclear weapons may be used against them.
[00:09:49.614 --> 00:09:57.039]  Every major oil company and different brokerage house predicts that gas prices will at least double, probably triple.
[00:09:57.039 --> 00:09:59.941]  That will assuredly send us into a depression.
[00:09:59.941 --> 00:10:05.185]  But Pat Robertson and others, I have a clip of them, say that doesn't matter, we have to go ahead and attack Iran.
[00:10:05.825 --> 00:10:24.010]  There is a gentleman named Dennis Kucinich, Congressman, who's been on with us the last few weeks and will be coming on later this week, who Friday will boldly be before the House Judiciary Committee bringing forward evidence of crimes and lies by the Bush administration.
[00:10:24.850 --> 00:10:30.314]  To try to get the committee to vote to bring impeachment to the full House, to the floor.
[00:10:30.314 --> 00:10:33.135]  Then if the House votes for it, that is an indictment.
[00:10:33.135 --> 00:10:37.758]  The House acts as the grand jury, then it goes to the Senate as a trial.
[00:10:37.758 --> 00:10:49.606]  The crimes of the Bush administration dwarf probably by 10,000 times, and I mean that literally, the crimes of Richard Milhouse Nixon.
[00:10:51.107 --> 00:11:00.102]  We must bring impeachment charges, because if we don't, they are going to have the political capital to fail forward and start World War III.
[00:11:01.640 --> 00:11:05.642]  Joining us is Willie Nelson for the rest of the hour.
[00:11:05.642 --> 00:11:12.325]  Later in the hour, we'll be taking your phone calls specifically on impeachment and on the Iran situation.
[00:11:12.325 --> 00:11:24.011]  The inside scoop from Congressman Ron Paul, people inside the CIA and others, is an attack in October, September or October, probably in September, as an October surprise for the election.
[00:11:24.011 --> 00:11:30.594]  And I'm just very honored to have Willie Nelson joining us from Council Bluff, Iowa, where he's going to be playing tonight.
[00:11:30.894 --> 00:11:33.355]  Mr. Nelson, thank you for joining us.
[00:11:33.355 --> 00:11:34.675]  Oh, my pleasure, Alex.
[00:11:34.675 --> 00:11:36.075]  It's good to be on your show.
[00:11:36.075 --> 00:11:37.716]  I hope you're doing good.
[00:11:37.716 --> 00:11:39.616]  Man, it's the best of times, the worst of times.
[00:11:39.616 --> 00:11:40.217]  Life's great.
[00:11:40.217 --> 00:11:42.077]  It's beautiful in Austin, Texas.
[00:11:42.077 --> 00:11:51.420]  We've got great people like Willie Nelson out there to listen to, but meanwhile, there is the establishment trying to ruin the wonderful time we're having.
[00:11:51.420 --> 00:11:52.140]  How are you doing, Willie?
[00:11:53.553 --> 00:11:54.914]  Oh, I'm doing fine.
[00:11:54.914 --> 00:11:55.994]  We're in Council Bluff.
[00:11:55.994 --> 00:12:01.077]  As you said, this is our third attempt to play Council Bluff in the last few years.
[00:12:01.077 --> 00:12:07.920]  We tried it a few weeks ago and a tornado hit the stage and hit the bus.
[00:12:07.920 --> 00:12:12.162]  So we decided we would go away for a few days and wait until the weather calmed down.
[00:12:12.162 --> 00:12:13.502]  So we're back again.
[00:12:13.502 --> 00:12:16.624]  So, like you say, maybe a third time's a charm this time.
[00:12:16.624 --> 00:12:17.224]  Absolutely.
[00:12:19.949 --> 00:12:20.890]  I called you this morning.
[00:12:20.890 --> 00:12:23.312]  I wanted to get you on to get your take on impeachment.
[00:12:23.312 --> 00:12:24.312]  You said, let's do it right now.
[00:12:24.312 --> 00:12:25.153]  So here we are.
[00:12:25.153 --> 00:12:32.959]  It really seems like we're even begging the question, why do we have to get up here and point out all the crimes?
[00:12:32.959 --> 00:12:34.540]  They're so evident.
[00:12:34.540 --> 00:12:40.164]  But I just look at the courage of Dennis Kucinich, definitely putting his life in
[00:12:42.740 --> 00:12:48.843]  Well, first of all, Dennis Kucinich is a great friend of mine and I've supported him ever since I've known him.
[00:12:48.843 --> 00:12:56.467]  I've always admired the way that he stood up for the little guy and told it like it is.
[00:13:11.397 --> 00:13:13.920]  You know, to hell with the consequences.
[00:13:13.920 --> 00:13:19.546]  You've got to admire a man that has that kind of nerve.
[00:13:19.546 --> 00:13:23.470]  I wrote the song you just played a while ago, Whatever Happened to Peace on Earth.
[00:13:23.470 --> 00:13:26.333]  I wrote that for Dennis Kucinich's campaign.
[00:13:27.132 --> 00:13:36.663]  And it pretty much tells where we are today, just how much it is a human life worth, how much all is a human life worth these days.
[00:13:36.663 --> 00:13:41.348]  There has to be a price tag on it or else we wouldn't be going around the world killing people overall.
[00:13:41.348 --> 00:13:47.514]  I love the way Dennis is handling the impeachment thing, you know, I think he's got what, 54
[00:13:50.183 --> 00:13:58.908]  Uh, impeachment charges against George, and there's probably another 54 laying around out there if he wants to go get them.
[00:13:58.908 --> 00:13:59.408]  Absolutely.
[00:13:59.408 --> 00:14:00.828]  He first introduced 35.
[00:14:00.828 --> 00:14:04.350]  Instead of Congress didn't act, he would add more, and he has.
[00:14:04.350 --> 00:14:12.835]  He did pressure them, the Democratic Congress that was supposedly elected to punish Bush's crimes and end the war, now becoming very transparent.
[00:14:12.835 --> 00:14:17.197]  They're in the same military-industrial complex, hip pocket of those special interests.
[00:14:18.376 --> 00:14:27.545]  But he was able to get the Judiciary Committee to hear his charges coming up this Friday, and I just wanted to put the call out.
[00:14:28.322 --> 00:14:37.704]  For everybody to call the House Judiciary Committee and to call all of your members of Congress and tell them, look, it's admitted that the wiretapping of U.S.
[00:14:37.704 --> 00:14:40.545]  citizens without warrants each counts a felony.
[00:14:40.545 --> 00:14:50.247]  It's admitted that lying about WMDs in Iraq and it's come out, we have the White House documents that they knew they were lying, those are felonies.
[00:14:50.247 --> 00:14:56.728]  Willie, give us your sense on all these crimes that have been committed by the White House and why you're supporting impeachment.
[00:14:57.824 --> 00:15:00.806]  Well, I... Are you still there?
[00:15:00.806 --> 00:15:01.286]  Yes, sir.
[00:15:01.286 --> 00:15:02.086]  You there?
[00:15:02.086 --> 00:15:02.346]  Yes, sir.
[00:15:02.346 --> 00:15:17.915]  Okay, uh... Uh, what... The main thing that bothers me, I think, is the fact that, uh, anyone in this country can get by with murder, uh, if they happen to be the President of the United States, have, uh, all of the government behind them.
[00:15:18.391 --> 00:15:19.872]  And I don't think that's right.
[00:15:19.872 --> 00:15:24.654]  I think if I get caught on the street smoking a joint, I'm going to jail.
[00:15:24.654 --> 00:15:26.874]  So they don't ask questions.
[00:15:26.874 --> 00:15:29.135]  They just pick me up and throw me in there.
[00:15:29.135 --> 00:15:35.318]  How can a guy get away with all the things that he's gotten away with without even a slap on the wrist?
[00:15:35.318 --> 00:15:42.801]  I mean, Bill Clinton, we impeached that guy just for a little bit of indiscretion.
[00:15:42.801 --> 00:15:45.462]  So this is a lot more serious than that.
[00:15:47.042 --> 00:15:48.043]  Well, it certainly is.
[00:15:48.043 --> 00:15:56.087]  Of all the articles of impeachment, which ones do you think are most important?
[00:15:56.087 --> 00:16:02.851]  Well, I probably couldn't name the articles of impeachment by name, but I do know that it was wrong for him to go to war.
[00:16:02.851 --> 00:16:11.896]  I do know that a lot of our guys and gals have lost their lives and lives have been ruined forever because of the law that he broke.
[00:16:11.896 --> 00:16:14.698]  And for that alone, he should
[00:16:15.862 --> 00:16:16.142]  I think so.
[00:16:32.133 --> 00:16:42.820]  The point that you brought out, the fact that we're so close to a war with Iran, and that anything this guy does between now and election day could spark it.
[00:16:42.820 --> 00:16:47.362]  I think an impeachment hearing between now and then might slow the guy down.
[00:16:47.362 --> 00:16:54.347]  It might get the attention of the world and us on trying to stop a guy who's really intent on starting a war.
[00:16:55.182 --> 00:17:00.266]  Well, you're right, and it also shows the world that we're serious about getting our name back.
[00:17:00.266 --> 00:17:05.210]  I mean, we've always been known, not as being perfect, but as the good guys.
[00:17:05.210 --> 00:17:07.452]  We don't have to do that.
[00:17:07.452 --> 00:17:16.239]  In fact, I think we should set ourselves up as the world's peacemakers, not the world's war mongers.
[00:17:16.239 --> 00:17:18.521]  There is a place in the world for a peacemaker.
[00:17:18.521 --> 00:17:19.182]  We all know that.
[00:17:20.126 --> 00:17:27.615]  Absolutely, so I think it's important for the world to see that the American people are at least attempting to see that justice is done.
[00:17:27.615 --> 00:17:28.937]  Absolutely.
[00:17:28.937 --> 00:17:39.429]  Now you were right, that is the second article of impeachment, is falsely, systematically, and with criminal intent, conflating the attacks of September 11th with
[00:17:41.351 --> 00:17:47.716]  A mispresentation of Iraq as a security threat, as part of a fraudulent justification for the war of aggression.
[00:17:47.716 --> 00:17:53.500]  And we now have the memos, the White House memos and others, where they knew Iraq had nothing to do with it.
[00:17:53.500 --> 00:17:57.183]  Of course, they knew that from day one, being the authors of the attacks, the 9-11 attacks.
[00:17:57.183 --> 00:18:04.348]  But that they were going to go out and sell the public on this, and now, conservatively, there's a million dead Iraqis because of this.
[00:18:04.348 --> 00:18:08.952]  I mean, this is Nazi-level, World War II-level crimes.
[00:18:11.300 --> 00:18:11.760]  No.
[00:18:11.760 --> 00:18:14.062]  This is very, very serious.
[00:18:14.062 --> 00:18:19.666]  There's a lot of people dying today because of that huge law that he broke.
[00:18:19.666 --> 00:18:21.728]  And no, I don't think he should get by with it.
[00:18:21.728 --> 00:18:23.830]  I don't think any of those guys in there.
[00:18:23.830 --> 00:18:25.591]  And he's not the only one.
[00:18:25.591 --> 00:18:27.853]  He's just the puppet on the string.
[00:18:27.853 --> 00:18:34.758]  There's a lot of people telling him what to do, and they're using small words and big letters so he can get it said.
[00:18:34.758 --> 00:18:38.301]  But there's people behind him telling him what to do.
[00:18:39.141 --> 00:18:46.403]  Would you like to see the New World Order puppeteers controlling the marionette be brought to justice as well, Willie?
[00:18:46.403 --> 00:18:47.384]  I think they have to.
[00:18:47.384 --> 00:18:49.004]  You just can't bring in the puppet.
[00:18:49.004 --> 00:18:51.385]  You've got to bring in the guys pulling the strings.
[00:18:51.385 --> 00:19:03.189]  And that's going to be harder to do because it looks like the closer we get to impeachment, all of the guys out there pulling the strings are ready to throw George under the bus and let him ride all the heat.
[00:19:03.189 --> 00:19:03.969]  But I don't think that's
[00:19:04.542 --> 00:19:05.903]  That's enough.
[00:19:05.903 --> 00:19:18.270]  I think we have to go further than that and dig deeper and go back and find out who all is involved here and make them all come to step up to the bar and tell us why they did what they did.
[00:19:18.270 --> 00:19:19.130]  You know, that's a great point.
[00:19:19.130 --> 00:19:25.914]  I'm going to skip this break for the folks watching on PrisonPlanet.tv and for the radio folks out there.
[00:19:25.914 --> 00:19:29.936]  And then we're going to go to break at the bottom of the hour and come back and take some phone calls.
[00:19:31.577 --> 00:19:47.209]  I really cannot overstate how much courage that Congressman Dennis Kucinich has and we all need to be praying for him and supporting him and demanding not just that Congress
[00:19:49.822 --> 00:19:50.523]  Well yeah, that's another
[00:20:17.947 --> 00:20:30.937]  A problem that we have is getting the message across because the media people seem to be happy just telling the other side that they'll get in trouble themselves.
[00:20:30.937 --> 00:20:33.939]  They'll lose their jobs if they start talking like you and I are doing.
[00:20:34.474 --> 00:20:41.800]  But if they signed up to be a news person, I think they should, you know, go on up and do what they're supposed to do.
[00:20:41.800 --> 00:20:42.961]  Some of them are doing it.
[00:20:42.961 --> 00:20:46.204]  It's not all the media is laying down, rolling over.
[00:20:46.204 --> 00:20:54.010]  And there's a lot of good people in the radio that are speaking out and a lot of people on the Internet.
[00:20:54.010 --> 00:20:57.593]  I think we have more ways to fight back today than we did.
[00:20:58.374 --> 00:20:59.594]  Fifty years ago.
[00:20:59.594 --> 00:21:06.576]  So I think with you doing what you're doing and all the other guys chipping in, every little bit helps.
[00:21:06.576 --> 00:21:19.359]  And if we keep pointing out what's going on, and if we keep putting cameras on them, if we keep telling people what they're doing, maybe we can stop them from doing something really bad between now and Election Day.
[00:21:20.043 --> 00:21:34.970]  Well that's my point and the point that you and many others have made is that there is this incredible danger if they've got the will to orchestrate a 9-11 style attack, if they have the will to carry out all these chemical and biological and radiological tests on the people.
[00:21:35.370 --> 00:21:36.530]  You're absolutely right, and I think
[00:21:58.291 --> 00:22:07.881]  Dennis is taking a giant step forward and giving that a chance to happen every time he steps up there and reads another article of impeachment.
[00:22:09.090 --> 00:22:12.351]  We're going to come back because right now we're behind the scenes for folks on the internet.
[00:22:12.351 --> 00:22:19.872]  We're going to be back in about a minute and a half to the full audience, Willie, and I want to get back into what's happening with Iran and Iraq and get your take on that.
[00:22:19.872 --> 00:22:28.434]  But shifting gears into the economy, you know, you've been involved with Farm Aid and so much more, aware of how this international bank, central banks operate.
[00:22:28.434 --> 00:22:32.655]  We've got the IMF and World Bank documents where they admit they are engineering
[00:22:33.155 --> 00:22:44.324]  The implosion in our economy so they can consolidate wealth and basically repossess America, come in and buy all of our companies, Anheuser-Busch, real estate, car companies.
[00:22:44.324 --> 00:22:45.865]  Willie Nelson, what's your take on that?
[00:22:45.865 --> 00:22:47.086]  What's happening right now with the economy?
[00:22:48.240 --> 00:22:51.522]  Well, I can see where they've done it with the farmers.
[00:22:51.522 --> 00:23:06.448]  We used to have 8 million small family farmers out there, and through various techniques, illegal and whatever, they have taken back over 6 million of those small family farms, and they've done it by doing exactly what you said.
[00:23:06.448 --> 00:23:14.752]  They dropped the prices on everything, putting farmers out of business all over the world, just so they can pick up the land and use it to their advantage.
[00:23:15.774 --> 00:23:17.895]  The big corporations want to do it all.
[00:23:17.895 --> 00:23:20.895]  They want to put all the small family farmers out of business.
[00:23:20.895 --> 00:23:30.658]  And I still think that this whole thing, our entire economy, that agriculture is the bottom rung on our economic ladder.
[00:23:30.658 --> 00:23:34.699]  And the farmer is our backbone of that economic ladder.
[00:23:34.699 --> 00:23:38.320]  So we have to bring the farmer back, the small family farmer.
[00:23:38.320 --> 00:23:44.041]  We have to start thinking locally, sustainable agriculture, take our
[00:23:44.778 --> 00:23:45.359]  I don't know.
[00:24:01.868 --> 00:24:04.670]  We can do it all in 20, 30 years.
[00:24:04.670 --> 00:24:07.032]  We can take ourselves off the whole completely.
[00:24:07.032 --> 00:24:13.996]  In the meantime, we can drop our dependency just by changing over, doing this and doing that.
[00:24:13.996 --> 00:24:15.937]  Okay, Willie, I hate to interrupt you when you're on a roll.
[00:24:15.937 --> 00:24:17.418]  We're coming back to the main audience.
[00:24:17.418 --> 00:24:19.920]  Before you leave, let's get back into that, okay?
[00:24:19.920 --> 00:24:20.200]  Here we go.
[00:24:20.200 --> 00:24:27.485]  And when the war is over and we've won,
[00:24:28.214 --> 00:24:33.750]  Let's remember how we done it so we don't have to do it again.
[00:24:37.739 --> 00:24:42.502]  You know, I love rodeos, and I go to four or five a year.
[00:24:42.502 --> 00:24:58.354]  And it's great to go to a rodeo where Willie Nelson's playing, because instead of having a bunch of pro-war propaganda wrapped in the flag, you get a real patriot, a real Texan who really loves liberty, and to see tens of thousands of people at the Austin Rodeo, Star of Texas Rodeo, singing along to that,
[00:24:58.914 --> 00:25:13.217]  Instead of going to, say, the Teague Rodeo with my family, where my family's from out in East Texas, and I mean, we're talking 20 minutes of government worshipping, war worshipping stuff, but it was totally hollow and nobody was even buying into it there.
[00:25:13.217 --> 00:25:15.477]  And we're back live with Willie Nelson.
[00:25:15.477 --> 00:25:24.959]  Take your calls in the next segment, and also, later before he leaves us, get some into his solutions with agriculture and trying to save the family farm, because
[00:25:25.379 --> 00:25:31.641]  His Farm Aid this year is coming up as well and give out some of his websites for you.
[00:25:31.641 --> 00:25:37.302]  Again, Willie, it's just wonderful and precious to be having this time with you.
[00:25:37.302 --> 00:25:46.145]  Jesse Ventura, since you last came on the show and went public for 9-11 Truth, Jesse Ventura came on the show and then told me behind the scenes, he goes, look, I want to come out for 9-11 Truth.
[00:25:46.145 --> 00:25:51.526]  You gave me films years ago when I was in Texas visiting with Willie Nelson and Kinky Friedman.
[00:25:51.846 --> 00:25:55.827]  When I saw him at an event, he said, but now I've looked into it, it's an inside job.
[00:25:55.827 --> 00:25:59.948]  He went public, and even Fox News had trouble attacking him.
[00:25:59.948 --> 00:26:03.949]  Now we've had the former Italian president, who was also the head of intelligence, go public.
[00:26:03.949 --> 00:26:08.690]  German defense ministers, leaders in the Japanese Diet, their parliament.
[00:26:08.690 --> 00:26:11.650]  We've had actress of the year go public.
[00:26:11.650 --> 00:26:14.491]  I mean, it is just a mass of prominent people.
[00:26:14.491 --> 00:26:17.331]  CIA section chiefs going public.
[00:26:17.331 --> 00:26:19.612]  What is it like to see this type of courage, Willie?
[00:26:21.047 --> 00:26:24.009]  Well, it's great.
[00:26:24.009 --> 00:26:30.354]  We do know that there are some strong people in this country and around the world who will stand up for what's right.
[00:26:30.354 --> 00:26:36.939]  It's always gratifying to see a guy jump up and say what he thinks and stand up for what he believes is right.
[00:26:36.939 --> 00:26:42.923]  I can see more and more people doing that these days, and it is very gratifying.
[00:26:43.263 --> 00:26:59.001]  I don't think that the Ringknockers, the establishment individuals, thought that we would have this much courage or that this many prominent people like Willie Nelson and Jesse Ventura and so many others, Martin Sheen, right before he died, George Carlin.
[00:26:59.001 --> 00:27:00.082]  I'm going to send you my new film.
[00:27:00.082 --> 00:27:03.186]  Have you seen George Carlin talk about 9-11 being an inside job?
[00:27:04.213 --> 00:27:07.015]  No, I haven't, but I would love to see that.
[00:27:07.015 --> 00:27:08.316]  It's just incredible, Willie.
[00:27:08.316 --> 00:27:10.557]  I mean, I know I'm kind of in awe here.
[00:27:10.557 --> 00:27:17.962]  It's just, we have to realize how positive it is that there are a lot of good Americans and others standing up.
[00:27:17.962 --> 00:27:22.104]  Well, yeah, and when you look at it for what it is, it's no big deal.
[00:27:22.104 --> 00:27:26.807]  It's somebody did something wrong and somebody needs to be outed for it.
[00:27:26.807 --> 00:27:29.849]  And once you look at all the facts and see the pictures and
[00:27:30.527 --> 00:27:39.997]  And if you hear all the stories, it doesn't take a German scientist to realize that, hey, we got hit, you know, by some inside people there.
[00:27:39.997 --> 00:27:45.263]  We need to find out who it is, and we need to find out quickly so it doesn't happen again.
[00:27:46.036 --> 00:27:55.466]  I'm sorry, I shouldn't laugh, it's so horrible, but just, I mean, it's so obvious, it's so simple, and you're saying the Emperor has no clothes, and more and more people are saying it.
[00:27:55.466 --> 00:28:04.955]  Willie, what has the response been like since you came on my radio show twice, and then on, of course, Free Speech TV and Democracy Now!, and, you know, questioned the official fable.
[00:28:04.955 --> 00:28:08.639]  What has the response been like from your fans, from your supporters, and your detractors?
[00:28:10.182 --> 00:28:19.356]  99% in favor of what we've been saying, and 100% of ours believing that we have the right to say it.
[00:28:19.356 --> 00:28:21.159]  There's nobody that said, hey, shut up.
[00:28:24.642 --> 00:28:30.905]  There's been a couple that didn't quite believe it and couldn't believe that we could do something like that.
