[00:00.000 --> 00:18.400]  Infowars, tomorrow's news, today.
[05:03.640 --> 05:06.440]  You say you want to fund the Second American Revolution.
[05:06.440 --> 05:07.440]  I know you do.
[05:07.440 --> 05:08.440]  That's why you're here.
[05:08.440 --> 05:12.720]  So I'm encouraging all of you watching and listening right now to understand that there
[05:12.720 --> 05:17.000]  are really two places in the media that don't back down and that tell the truth, that have
[05:17.000 --> 05:21.440]  great products that are self-funded, and that's infowarstore.com with the supplements, the
[05:21.440 --> 05:26.240]  books, the films, the water filters, the air filters, all of it, and Mike Lindell and
[05:26.240 --> 05:27.240]  mypelo.com.
[05:27.240 --> 05:32.480]  When you go to mypelo.com and use promo code Alex, you get the very best deals he's got,
[05:32.480 --> 05:39.480]  66% off, up to that, on shoes and beds and sheets and towels and pillows.
[05:39.480 --> 05:42.800]  The list goes on and on made right here in America, a 360 win.
[05:42.800 --> 05:48.360]  So go to mypelo.com, use promo code Alex for the best discounts out there, I think profit
[05:48.360 --> 05:53.040]  shares with us, it helps fund the info war, and continue to shop at infowarstore.com because
[05:53.040 --> 05:58.160]  we're sponsored by patriots like you, and we're thankful, and we will never back down
[05:58.160 --> 06:26.240]  to the globalists, so thank you so much for your support.
[06:28.160 --> 06:41.440]  The planned collapse of civilization has now been initiated, the globalists are consolidating
[06:41.440 --> 06:49.560]  control while they destroy the borders of what's left of the western world.
[06:49.560 --> 06:57.240]  The collapse of Afghanistan will now send its estimated 5 million Afghan refugees into
[06:57.240 --> 07:05.840]  Europe, and the traitorous Pentagon leadership has already sent out an order to prepare for
[07:05.840 --> 07:17.800]  hundreds of thousands of Afghan refugees to be brought to Texas.
[07:17.800 --> 07:21.200]  All of this is completely and absolutely engineered.
[07:21.200 --> 07:25.560]  Biden was chosen because he was senile, he was chosen because he was doddering, he was
[07:25.560 --> 07:30.200]  chosen because he was corrupt, he was chosen because his son was a crackhead, he was chosen
[07:30.200 --> 07:33.800]  because he's a double agent of the communist Chinese.
[07:33.800 --> 07:38.840]  So they have full control worldwide, the globalist, to rub our noses in it and to let the world
[07:38.840 --> 07:46.760]  know America's gone, and the power of the globalist is all there is now.
[07:46.760 --> 07:52.000]  This is the post industrial world, this is the plan, when you see all the major foundations
[07:52.000 --> 07:57.760]  and all the major universities and the CIA, TV commercials and the chairman of the Joint
[07:57.760 --> 08:05.760]  Chiefs of Staff and the Secretary of Defense say white people are bad.
[08:05.760 --> 08:09.840]  And people that question lockdowns are terrorist and people that question elections are terrorist
[08:09.840 --> 08:12.920]  and we're going to get you.
[08:12.920 --> 08:18.200]  That is what you do to turn the people against the military and the police.
[08:18.200 --> 08:24.640]  Now, of course, morons like Austin and Millie were put there because they're unpatriotic,
[08:24.640 --> 08:28.400]  self aggrandizing cowards and don't even know what they're doing.
[08:28.400 --> 08:33.880]  They actually believe this is some utopian communist takeover they're heading up.
[08:33.880 --> 08:40.440]  When really it's designed to destroy the country forever and rip us into pieces, so we collapse.
[08:40.440 --> 08:45.480]  This is sabotage, it's the entire global government project and America must go down
[08:45.480 --> 08:56.960]  and fall before the world will then be forced to embrace the technocracy of the new world
[08:56.960 --> 08:59.240]  order global government.
[08:59.240 --> 09:02.600]  Remember Millie just a couple of months ago, he goes, I want to know about white rage,
[09:02.600 --> 09:08.440]  I want to know why white people, because they hate black people, that's the talking points.
[09:08.440 --> 09:14.200]  I want to know why they attacked that capital.
[09:14.200 --> 09:17.520]  Jimmy Fallon came out and said, hey, white people aren't the majority anymore.
[09:17.520 --> 09:24.080]  And they flashed the applause on everybody, mainly white people actually taught that being
[09:24.080 --> 09:25.080]  white is bad.
[09:25.080 --> 09:26.080]  Wow.
[09:26.080 --> 09:27.680]  You thought that was just at the universities?
[09:27.680 --> 09:30.200]  Who runs the universities?
[09:30.200 --> 09:32.960]  Who enforces what the big foundations want?
[09:32.960 --> 09:36.360]  Who set up the CIA, the big foundations?
[09:36.360 --> 09:39.320]  Who heads up the CIA?
[09:39.320 --> 09:43.680]  The former head of the Carnegie Endowment for Peace and boy, they'll be peace when you're
[09:43.680 --> 09:45.120]  all dead.
[09:45.120 --> 09:52.240]  The CIA is a vestigial British empire system designed to destabilize and enslave everyone
[09:52.240 --> 09:57.720]  and annihilate culture and civilization.
[09:57.720 --> 10:01.880]  The reverse of what the British empire was until the globalist got control of it about
[10:01.880 --> 10:07.120]  150 years ago.
[10:07.120 --> 10:09.120]  And this is the plan and I'm very frustrated.
[10:09.120 --> 10:11.000]  We put the live show headline up for folks.
[10:11.000 --> 10:16.040]  I'm very frustrated that again, I'm talking to all these very smart military people.
[10:16.040 --> 10:17.720]  I'm talking to all these other folks.
[10:17.720 --> 10:26.000]  I'm reading all the opinions and all the ideas out there and almost no one gets almost
[10:26.000 --> 10:39.440]  no one understands that this is a tried and true plan that is being carried out.
[10:39.440 --> 10:41.760]  So there's your headline.
[10:41.760 --> 10:46.960]  Info wars has exclusively learned that Joe Biden is purposely collapsing Afghanistan.
[10:46.960 --> 10:50.880]  Tune in to learn why.
[10:50.880 --> 10:57.280]  All this is part of the larger great reset globally stabilization operation.
[10:57.280 --> 11:02.240]  The most censored man in the world delivers critical intel.
[11:02.240 --> 11:07.000]  Globalists do not want you to hear or share.
[11:07.000 --> 11:11.040]  And again, I'm not up here saying, oh, I'm so smart.
[11:11.040 --> 11:12.520]  You better listen to me.
[11:12.520 --> 11:15.000]  We've proven we know the enemy battle plan.
[11:15.000 --> 11:16.560]  It's all right there in front of you.
[11:16.560 --> 11:18.920]  It's historical and it's happening now.
[11:18.920 --> 11:24.120]  Burn down the cities, call it mostly peaceful, defund the police, murder rate triples nationwide,
[11:24.120 --> 11:26.120]  call it mostly peaceful.
[11:26.120 --> 11:31.320]  Have our military be forced to take deadly shots so the good people are kicked out and
[11:31.320 --> 11:38.040]  then put generals in that say white people are inherently bad to further discredit the
[11:38.040 --> 11:40.360]  US military.
[11:40.360 --> 11:45.440]  All of this is done scientifically.
[11:45.440 --> 11:51.800]  They tell you one thing one day, another thing the next day to make you lose faith because
[11:51.800 --> 11:54.120]  you're going to believe it's the US government.
[11:54.120 --> 11:56.760]  That's not the US government.
[11:56.760 --> 11:59.400]  That's not the descendant of George Washington.
[11:59.400 --> 12:04.800]  That is a political minion of the New World Order and of David Rockefeller and Klaus Schwab
[12:04.800 --> 12:05.960]  and Bill Gates.
[12:05.960 --> 12:11.440]  That is an literal enemy to demoralize you.
[12:11.440 --> 12:12.960]  It's not America that did this.
[12:12.960 --> 12:13.960]  It's them.
[12:13.960 --> 12:17.120]  If you want to blame America, it's the fact that we let them do it.
[12:17.120 --> 12:18.520]  But they're the conscious ones of it.
[12:18.520 --> 12:21.240]  So here's Biden back in July.
[12:21.240 --> 12:26.440]  And then he made similar comments just last week that there's not going to be any Hanoi
[12:26.440 --> 12:31.880]  moment, there's not going to be any helicopters on the roofs, there's not going to be any
[12:31.880 --> 12:33.120]  scenes of hysteria.
[12:33.120 --> 12:35.400]  And I'm telling you, I'm somewhat a scholar of history.
[12:35.400 --> 12:36.560]  It's so interesting.
[12:36.560 --> 12:43.560]  I've studied, read a few books and watched a lot of documentaries about the fall of
[12:43.560 --> 12:47.200]  Saigon seeing Hanoi having a Freudian slip.
[12:47.200 --> 12:50.360]  I wish it was the fall of Hanoi.
[12:50.360 --> 12:55.880]  And we see all this unfolding.
[12:55.880 --> 13:06.400]  So here is Biden saying, we're not going to have a Vietnam moment like we saw in 1975
[13:06.400 --> 13:07.400]  in 2021.
[13:07.400 --> 13:13.080]  And he said it a month ago and he said it a week ago, knowing full damn well that when
[13:13.080 --> 13:16.680]  they did what they're doing now, that indeed this would happen.
[13:16.680 --> 13:22.720]  And when the Taliban loaded the highways up, just like Saddam did in 1991 and got all their
[13:22.720 --> 13:26.680]  armored vehicles they captured that have been given to them, just like Obama gave them all
[13:26.680 --> 13:33.760]  weapons in the Arab Spring, that they could all be killed on those highways and their
[13:33.760 --> 13:36.840]  entire Taliban force wiped out.
[13:36.840 --> 13:38.440]  But they knew it wasn't a setup.
[13:38.440 --> 13:43.000]  So they drove in from all over the country in big, long, five, 10 mile long convoys that
[13:43.000 --> 13:47.000]  could have all been easily destroyed.
[13:47.000 --> 13:50.360]  But no, that didn't happen because they had to be given the victory.
[13:50.360 --> 13:53.800]  When we come back, I'm going to play you that clip of Biden that they're trying to disappear
[13:53.800 --> 13:58.400]  everywhere that's so important where he says no way they're going to take the country over.
[13:58.400 --> 14:03.760]  But just remember, there's thousands of data points that I know 100% this was done on purpose.
[14:03.760 --> 14:06.000]  But let me just explain this.
[14:06.000 --> 14:09.640]  Remember the Arab Spring?
[14:09.640 --> 14:15.920]  Turns out 10 years ago when I covered Bilderberg Group north of London at a bizarre transhumanist
[14:15.920 --> 14:20.880]  hotel where they were meeting and all these sculptures of skeletons merging with machines
[14:20.880 --> 14:26.240]  that they planned at that event how to launch the Arab Spring a year later and how to fund
[14:26.240 --> 14:30.920]  al-Qaeda to take over Syria, Libya and other areas over through our allies in Egypt, blew
[14:30.920 --> 14:33.160]  up hundreds of churches.
[14:33.160 --> 14:41.280]  That was done by big tech and the globalist and the criminal cabal that's basically like
[14:41.280 --> 14:43.120]  specter from a James Bond movie.
[14:43.120 --> 14:44.120]  That's what it is.
[14:44.120 --> 14:48.640]  He and Fleming created the secret corporate groups manipulating countries against each
[14:48.640 --> 14:51.800]  other for chaos, power and control and destabilization.
[14:51.800 --> 14:53.880]  That's because that's really who this group is.
[14:53.880 --> 15:02.120]  It's literally Klaus Schwab with the cat in his lap, his grandfather from the top Nazis.
[15:02.120 --> 15:06.320]  That's art imitating life, not life imitating art.
[15:06.320 --> 15:10.160]  And so they funded the Arab Spring that killed millions of people and destabilized all of
[15:10.160 --> 15:16.200]  Africa once North Africa fell and destabilized the Middle East.
[15:16.200 --> 15:22.680]  And now what's happening again, ladies and gentlemen, the same thing.
[15:22.680 --> 15:28.280]  They took $2 trillion out of the taxpayer money.
[15:28.280 --> 15:32.200]  They built up the infrastructure which they're now handing over to the communist Chinese,
[15:32.200 --> 15:38.040]  the bridges, the highways, the roads, the communications, the weapons and they left
[15:38.040 --> 15:44.320]  it all there on purpose for the Taliban so they can now organize new land routes into
[15:44.320 --> 15:48.360]  Russia and into Eastern Europe and the globalist invasion can accelerate.
[15:48.360 --> 15:52.120]  That's why they did the Arab Spring to begin with was to take out the borders of Western
[15:52.120 --> 15:53.120]  and Southern Europe.
[15:53.120 --> 15:55.200]  Now they're taking out the rest of the borders.
[15:55.200 --> 15:59.400]  They're using the Afghans as a weapon system like they've done since the 70s.
[15:59.400 --> 16:03.240]  If you're concerned about the power grid and want to generate your own supply of off-grid
[16:03.240 --> 16:07.920]  electricity, this will be the most important message you'll hear this year.
[16:07.920 --> 16:08.920]  Here's why.
[16:08.920 --> 16:12.880]  We now have a small number of solar generators back in stock.
[16:12.880 --> 16:17.880]  These emergency backup systems provide life-saving backup power when you need it most.
[16:17.880 --> 16:23.040]  And unlike gas generators, solar generators run quietly, emit no dangerous fumes and
[16:23.040 --> 16:26.960]  produce an endless supply of free electricity from the sun.
[16:26.960 --> 16:30.880]  Whether it's wildfires, dangerous weather, power grid issues or just getting off the
[16:30.880 --> 16:35.640]  grid, you'll never have to suffer through painful power outages again.
[16:35.640 --> 16:40.920]  And better, all this week, radio listeners get over $700 in free off-the-grid bonuses
[16:40.920 --> 16:41.920]  too.
[16:41.920 --> 16:45.600]  Go to mysolarbackup.com to learn more and check availability.
[16:45.600 --> 16:47.560]  That's mysolarbackup.com.
[16:47.560 --> 16:52.160]  Look for the free report, Crisis Cooling, how to make absolutely sure your meat, milk and
[16:52.160 --> 16:56.040]  medicines stay safe and cool in any power outage.
[16:56.040 --> 16:58.200]  Yours free at mysolarbackup.com.
[16:58.200 --> 16:59.720]  Hey everybody.
[16:59.720 --> 17:04.600]  If you've ever thought about heirloom beans as a storable survival food, I've got great
[17:04.600 --> 17:05.600]  news.
[17:05.600 --> 17:07.760]  I'll bet it's the best news you've heard in a while.
[17:07.760 --> 17:08.760]  Here's the thing.
[17:08.760 --> 17:14.280]  We've just received a fresh batch of gourmet heirloom beans, survival soup beans.
[17:14.280 --> 17:19.560]  These beans are gorgeous, highly nutritious, and above all, with no hesitation whatsoever,
[17:19.560 --> 17:22.360]  the best tasting beans in the entire world.
[17:22.360 --> 17:23.520]  The best part?
[17:23.520 --> 17:28.600]  We've dropped the price by 33% this week for listeners who know higher food prices are
[17:28.600 --> 17:33.840]  coming and want an inflation hedge you can actually eat if you want to, gets even better.
[17:33.840 --> 17:38.560]  With your permission and with a high regard for your health and well-being, I also want
[17:38.560 --> 17:43.840]  to send you two pounds of what we think is the single most underrated superfood in the
[17:43.840 --> 17:44.840]  world, period.
[17:44.840 --> 17:51.280]  Go to soupbeansurvival.com, that's soupbeansurvival.com, and discover the real reason we're giving
[17:51.280 --> 17:57.440]  this unusual superfood away at soupbeansurvival.com, that's soupbeansurvival.com.
[17:57.440 --> 18:04.480]  So what's the most important part, let's say in a bulldozer running over the globalist?
[18:04.480 --> 18:09.040]  The treads, the wheels, the engine, the scoop on the front, it's all very important, but
[18:09.040 --> 18:12.880]  the fuel is paramount, and that's my allegor.
[18:12.880 --> 18:17.640]  Turboforce is vitamins, minerals, amino acids that synergistically work with six different
[18:17.640 --> 18:22.040]  natural forms of healthy clean energy that last for 10 hours in the average metabolic
[18:22.040 --> 18:23.800]  system metabolism of a human.
[18:23.800 --> 18:26.680]  Some people get 15 hours out of this, some people get about 8 hours, but people take
[18:26.680 --> 18:29.720]  this, people are taking it in sports, people cannot believe it's the best they've ever
[18:29.720 --> 18:35.800]  had, because it's not high, nobody puts as much product into their pre-workouts, their
[18:35.800 --> 18:39.840]  post-workouts, you can call us whatever you want, it's a total solution, all around the
[18:39.840 --> 18:41.000]  best you're going to find.
[18:41.000 --> 18:45.880]  Turboforce, without you, we don't roll, with you we search forward together, it's like
[18:45.880 --> 18:49.560]  a bulldozer without the diesel fuel, if we don't have your financial support, we will
[18:49.560 --> 18:52.640]  be defeated, you support us to get products you already need that literally fuel your
[18:52.640 --> 19:00.880]  body and your mind, it's a win-win, 360 together, infowarstore.com or AAA-253-3139.
[19:00.880 --> 19:06.200]  For only one week, we're running Boost Your Body's Natural Defenses Supercell, and we
[19:06.200 --> 19:12.200]  have the vitamin D3 gummies with calcium, 50% off so essential for your immune system.
[19:12.200 --> 19:19.000]  Vitamin C, zinc, and rose hips, very strong formula, this is 50% off at infowarstore.com.
[19:19.000 --> 19:24.880]  Now back in stock, just came back in yesterday, very powerful pure turmeric extract tincture,
[19:24.880 --> 19:29.840]  not a true immune system, but for inflammation and a lot more, and then sold out for more
[19:29.840 --> 19:34.480]  than six months because of supply chain breakdowns, we finally have the activated charcoal toothpaste
[19:34.480 --> 19:39.560]  with natural peppermint, and so much more, back in stock from Dr. Jones Naturals and
[19:39.560 --> 19:43.520]  the mouthwash with the activated charcoal and essential oils is back in stock.
[19:43.520 --> 19:47.280]  These are great products, they're high quality, and they fund the info war, so thank you all
[19:47.280 --> 19:48.280]  for your support.
[19:48.280 --> 19:54.000]  Check them out today at infowarstore.com, the cell runs for only one week, it is the Boost
[19:54.000 --> 19:58.800]  Your Body's Natural Defenses Supercell, and another part of the cell ending is the privacy
[19:58.800 --> 20:03.640]  pouches for your cell phone.
[20:03.640 --> 20:33.480]  We're listening to the Alex Jones show.
[20:33.480 --> 21:01.200]  Kind of excited to listen to this music.
[21:01.200 --> 21:14.400]  Welcome back my friends, I'm Alex Jones, your host and we are witnessing the destruction
[21:14.400 --> 21:23.440]  of civilization in real time and every time you watch them collapse society by design
[21:23.440 --> 21:28.440]  or release a virus by design or give you poison vaccines by design you ask why would they
[21:28.440 --> 21:29.440]  do that?
[21:29.440 --> 21:33.840]  Well you have to go read why they do that, they say they're depopulating you, they say
[21:33.840 --> 21:37.760]  it's survival of the fittest, they say they are acting as the predator like the bingal
[21:37.760 --> 21:44.240]  tiger and you are the little deer that is stupid and doesn't protect itself so you
[21:44.240 --> 21:46.720]  deserve to die.
[21:46.720 --> 21:52.360]  And so we see the shocking images of particularly young people, looks like teenagers, probably
[21:52.360 --> 21:58.520]  sex slaves trying to escape, you know Afghanistan, they estimate roughly 90% of the men have
[21:58.520 --> 22:04.560]  sex with boys, maybe have sex with an adult, man that's punishable by death, they shoot
[22:04.560 --> 22:06.440]  you or stone you or hang you.
[22:06.440 --> 22:11.720]  But if you have it with a child it's good and so that's, I'm seriously, so it's a
[22:11.720 --> 22:17.280]  bunch of, it's like 12, 13 year olds hanging on to the engines of the plane not knowing
[22:17.280 --> 22:24.360]  that when the galaxy transport takes off and it's going 300, 400 miles an hour, 500 miles
[22:24.360 --> 22:30.000]  an hour they're going to fall off and then there's the images of them falling off and
[22:30.000 --> 22:33.440]  smacking them, the concrete and falling through houses, we're not going to show you any of
[22:33.440 --> 22:37.280]  the actual video and photos of them hitting the ground but we will show you the video
[22:37.280 --> 22:43.040]  of them falling out of the side of the airplane to their deaths.
[22:43.040 --> 22:47.800]  And of course we have the Taliban al-Qaeda leader declaring their wondrous victory,
[22:47.800 --> 22:54.340]  there'll be lots of boys to rape tonight in Kabul and in Kandahar but right now let's
[22:54.340 --> 23:01.280]  go ahead and go to that Saigon moment, 1975, here is, there's actually five or six of these
[23:01.280 --> 23:07.000]  clubs from July and early August but here's just a smattering of some of the clubs from
[23:07.000 --> 23:12.600]  July 8th at the press conference with the aviator wearing puppet in chief telling you
[23:12.600 --> 23:15.080]  that everything's going to be absolutely wonderful in Afghanistan.
[23:15.080 --> 23:21.840]  Is the Taliban takeover of Afghanistan now inevitable?
[23:21.840 --> 23:31.560]  No, it is not, because you have the Afghan troops that 300,000 well equipped as well
[23:31.560 --> 23:40.480]  as equipped as any army in the world and an air force against something like 75,000 Taliban,
[23:40.480 --> 23:41.480]  it is not inevitable.
[23:41.480 --> 23:49.760]  Mr. President, some Vietnamese veterans see echoes of their experience in this withdrawn
[23:49.760 --> 23:54.080]  in Afghanistan, do you see any parallels between this withdrawal and what happened
[23:54.080 --> 23:55.720]  in Vietnam with some people feeling?
[23:55.720 --> 24:01.120]  None whatsoever, zero, what you had is yet an entire brigade breaking through the gates
[24:01.120 --> 24:04.840]  of our embassy, six if I'm not mistaken.
[24:04.840 --> 24:11.920]  The Taliban is not the North Vietnamese army, they're not remotely comparable in terms
[24:11.920 --> 24:12.920]  of capability.
[24:12.920 --> 24:17.160]  There's going to be no circumstance where you see people being lifted off the roof
[24:17.160 --> 24:24.160]  of a embassy in the of the United States from Afghanistan, it is not at all comfortable.
[24:24.160 --> 24:32.960]  Mr. President, how serious was the corruption among the Afghanistan government to this
[24:32.960 --> 24:37.120]  mission failing there?
[24:37.120 --> 24:40.800]  First of all, the mission hasn't failed yet.
[24:40.800 --> 24:50.320]  There is in Afghanistan and all parties there's been corruption.
[24:50.320 --> 24:55.240]  The question is, can there be an agreement on unity of purpose?
[24:55.240 --> 24:57.080]  What is the objective?
[24:57.080 --> 25:02.360]  For example, it started off there were going to be negotiations between the Taliban and
[25:02.360 --> 25:13.080]  the Afghan national security forces and the Afghan government that didn't come to fruition.
[25:13.080 --> 25:17.080]  So the question now is, where do they go from here?
[25:17.080 --> 25:22.280]  That the jury is still out, but the likelihood there's going to be the Taliban overrunning
[25:22.280 --> 25:27.360]  everything and owning the whole country is highly.
[25:27.360 --> 25:39.280]  Wow, ladies and gentlemen, just simply, simply insane to witness that.
[25:39.280 --> 25:44.600]  And to know that he's a puppet, he doesn't know what's going on.
[25:44.600 --> 25:51.080]  But the handlers are now going to slowly destroy him and CNN is now putting out images.
[25:51.080 --> 25:52.080]  So is the New York Times.
[25:52.080 --> 25:53.920]  Oh, Troyer pointed this out last night.
[25:53.920 --> 25:58.040]  I had noticed it and I noticed it once he pointed it out everywhere of like real close
[25:58.040 --> 26:02.560]  where he cut himself shaving and a booger hanging out of his nose and him looking all
[26:02.560 --> 26:03.560]  crazy.
[26:03.560 --> 26:08.320]  Before they were trying to basically filter all that out now.
[26:08.320 --> 26:09.320]  He's terrible.
[26:09.320 --> 26:10.320]  Now he's a bad guy.
[26:10.320 --> 26:17.520]  Now it's all his fault because they're going to then maneuver in the next few months to
[26:17.520 --> 26:21.080]  try to bring somebody else in and you're like, well, that'll discredit the country.
[26:21.080 --> 26:22.880]  That'll that'll hurt the stock market.
[26:22.880 --> 26:25.800]  That'll, yeah, now you get the idea.
[26:25.800 --> 26:30.200]  We're being maneuvered towards the final collapse where they're going to blame a whole host
[26:30.200 --> 26:37.360]  of other reasons for it, COVID and terror attacks and oh, people questioning the election
[26:37.360 --> 26:41.040]  and Joe Biden, but it will never be the big mega banks.
[26:41.040 --> 26:45.600]  It will never be people that make Bernie Madoff look like a saint.
[26:45.600 --> 26:48.200]  And how do I know all this?
[26:48.200 --> 26:53.800]  Because they telegraph all this in their white papers and their books.
[26:53.800 --> 26:55.680]  I mean, it's all in Klaus Schwab's books.
[26:55.680 --> 26:58.080]  It's all in Bill Gates' statements.
[26:58.080 --> 27:03.240]  I said 15 months ago when Bill Gates was on three different shows, I saw, we played the
[27:03.240 --> 27:09.000]  clips here and I said, mark my word, hopefully the archives can find this 14, 15 months ago,
[27:09.000 --> 27:17.280]  he was on Colbert, he was on CNN as well on Fareed Zarkaria and one other show NBC and
[27:17.280 --> 27:20.840]  he said, listen, COVID's just a drill.
[27:20.840 --> 27:22.440]  It's not really a threat.
[27:22.440 --> 27:26.760]  Schwab said this to the next week, they all follow talking points, they love to tell their
[27:26.760 --> 27:27.760]  own people what they're doing.
[27:27.760 --> 27:29.400]  It's all like a joke on us.
[27:29.400 --> 27:36.160]  He goes, but soon terrorists are going to get a bio weapon.
[27:36.160 --> 27:39.480]  And he slipped up in one interview and he said, and they're going to incubate it.
[27:39.480 --> 27:44.960]  He loves to brag, little psycho demon, and he goes, and then it's going to be much, much
[27:44.960 --> 27:48.000]  worse, it could kill hundreds of millions of people.
[27:48.000 --> 27:49.000]  Remember that?
[27:49.000 --> 27:51.680]  And Colbert got really excited and was squirming around because he hangs out with Podesta on
[27:51.680 --> 27:52.680]  them as well.
[27:52.680 --> 27:53.680]  He's a real psycho.
[27:53.680 --> 27:55.840]  Colbert is really a psycho.
[27:55.840 --> 27:57.360]  He's right up there with him.
[27:57.360 --> 28:02.320]  And so I went on there and I said, oh my God, that's in all the literature that once you
[28:02.320 --> 28:07.880]  take this vaccine, it'll make you slough and shed the virus and give it to people.
[28:07.880 --> 28:08.880]  That's a scientific fact.
[28:08.880 --> 28:12.200]  I have a stack of these articles right here admitting it.
[28:12.200 --> 28:14.880]  And so, see, we're the terrorist, we're the disease.
[28:14.880 --> 28:20.080]  And so we are going to incubate the virus that then actually kills a bunch of people.
[28:20.080 --> 28:26.280]  And now half the people I know are currently sick with COVID.
[28:26.280 --> 28:29.120]  And they go get tested and they're COVID positive.
[28:29.120 --> 28:33.560]  Can you imagine what the winner is going to be like when it was fake before?
[28:33.560 --> 28:39.600]  It's a real virus they made, gain a function so you test positive, hurt some people that
[28:39.600 --> 28:42.240]  have vitamin D or C or any virus will.
[28:42.240 --> 28:45.920]  But see, they had to own the virus so they could create the vaccine, knowing that they'd
[28:45.920 --> 28:50.240]  already tested it, that that vaccine is what will then devastate those that take it and
[28:50.240 --> 28:54.000]  then turns them into a bio weapon lab to then release that on everybody else.
[28:54.000 --> 28:57.000]  We're going to get back into Afghanistan and take your calls and so much more.
[28:57.000 --> 28:58.000]  Stay with us.
[28:58.000 --> 29:03.480]  Hey, everybody, confused about staying healthy in a crazy COVID culture?
[29:03.480 --> 29:04.480]  Me too.
[29:04.480 --> 29:08.680]  But listen, after all the research, all the conflicting studies, after all the squabbling,
