[00:00.000 --> 00:19.000]  Infowars, tomorrow's news, today.
[08:22.000 --> 08:29.000]  and I think a certain number of Republican holdouts have decided, we have no problem sabotaging these two years,
[08:29.000 --> 08:35.000]  we have no problem in sabotaging Kevin McCarthy's speakership, we have no problem in sacrificing these next two years,
[08:35.000 --> 08:41.000]  because they mean nothing if nothing in the Republican party is going to change.
[08:41.000 --> 08:49.000]  And so I salute Matt Gaetz and Lauren Boebert and Bob Good and others who have said, you know what, we're not going to get behind McCarthy,
[08:49.000 --> 08:54.000]  I think it's political brilliance that Matt Gaetz is currently exhibiting.
[08:54.000 --> 09:01.000]  And I have no problem with the Republican holdout sabotaging Kevin McCarthy's speakership,
[09:01.000 --> 09:06.000]  or even the next two years in Congress, because it's not going to make a difference if we don't get new leadership,
[09:06.000 --> 09:16.000]  it's not going to make a difference if the Republican party doesn't start to have voter policy from the ground up,
[09:16.000 --> 09:19.000]  not from the donors down.
[09:19.000 --> 09:21.000]  So we will be covering that.
[09:21.000 --> 09:26.000]  I also want to mention, again, we're hoping to get a doctor or two on today, we've got a couple we're reaching out to,
[09:26.000 --> 09:31.000]  maybe we'll open up the phone lines and hear from some doctors to comment on what we saw last night.
[09:31.000 --> 09:33.000]  Attorney Thomas Renz is going to be joining us.
[09:33.000 --> 09:39.000]  And then other big news, Leo Zagami joining us already scheduled on the death of the former Pope Benedict.
[09:39.000 --> 09:46.000]  And so a lot of bouncing balls today, we're going to be covering all of them, and Alex Jones is coming up,
[09:46.000 --> 09:52.000]  because here's the thing, we're about to get the new Fauci files from Twitter.
[09:52.000 --> 10:01.000]  And so for this tragedy to happen on that football field last night, and we don't know the whole story yet,
[10:01.000 --> 10:04.000]  let's be clear, we don't know the whole story yet.
[10:04.000 --> 10:09.000]  But whatever the story ends up being, it is beyond a doubt,
[10:09.000 --> 10:16.000]  it has put the vaccine issue and put the vaccine injuries at the front of the line for discussion.
[10:16.000 --> 10:26.000]  And for that now to be at the top of mind, when we're about to be getting the Fauci files is a very important development.
[10:26.000 --> 10:37.000]  And so it really just adds more weight, it adds more focus, it adds more importance to the Fauci files,
[10:37.000 --> 10:50.000]  and to what we've seen in the other Twitter files, how the U.S. government, the healthcare portion of the U.S. government,
[10:50.000 --> 10:58.000]  with Anthony Fauci was actively censoring any negative information about the vaccines,
[10:58.000 --> 11:11.000]  which we know that they know had a severe risk of heart complication side effects.
[11:11.000 --> 11:19.000]  We have the slides from October 2019, we have their meetings, we have their emails,
[11:19.000 --> 11:25.000]  they all knew the side effects of this vaccine, they still went on TV and told you safe and effective.
[11:25.000 --> 11:33.000]  Now, what's the story as far as last night with the NFL players cardiac arrest?
[11:33.000 --> 11:37.000]  Well, do you know he was vaccinated?
[11:37.000 --> 11:40.000]  We don't know that.
[11:40.000 --> 11:46.000]  And I will tell you that the event that he took that hit with,
[11:46.000 --> 11:53.000]  you can call it a routine NFL hit, that's fine. Folks, no NFL hit is routine.
[11:53.000 --> 12:04.000]  I have been on NFL sidelines, I've watched NFL games from the sidelines, there is no such thing as a routine hit.
[12:04.000 --> 12:10.000]  It might be routine for the NFL, but let me tell you, you go stand in the middle of a football field,
[12:10.000 --> 12:21.000]  and an NFL player runs at you 20 miles per hour, you think that's going to be considered routine, you think that's going to feel routine.
[12:21.000 --> 12:27.000]  Every hit in the NFL is violent, even the routine ones.
[12:27.000 --> 12:35.000]  And I'm willing to stay, and I don't think this is a reach, and a lot of people won't like this, but I'm sorry, it's the truth.
[12:35.000 --> 12:41.000]  Folks, the gentleman collapsed and had a cardiac event because of the hit.
[12:41.000 --> 12:45.000]  The vaccine did not cause him to collapse on the field.
[12:45.000 --> 12:55.000]  Now, again, if we find out he is vaccinated or double vaccinated, now you have the issue of did the vaccine make the situation worse?
[12:55.000 --> 13:02.000]  Because he was vaccinated and had a fiber clot, was it harder to get his heart going again?
[13:02.000 --> 13:06.000]  Did it make it a situation that was already bad much worse?
[13:06.000 --> 13:21.000]  That's a fair question to ask, but anybody saying that his cardiac event was not caused by the hit, I'm sorry, but you're making a fool of yourself.
[13:21.000 --> 13:32.000]  This is about a 30 mile per hour collision, and Hamlin takes direct blunt force trauma to the chest, to the heart.
[13:32.000 --> 13:35.000]  This has happened in sports before any vaccines.
[13:35.000 --> 13:45.000]  I personally remember somebody I know, Chris Pronger, an NFL hockey player got hit with a slap shot, excuse me, NHL hockey player, got hit with a slap shot right in the chest.
[13:45.000 --> 13:47.000]  Exact same thing happened.
[13:47.000 --> 13:57.000]  Now, Pronger got up, collapsed, they were able to resuscitate him and get his heart going, and we knew everything about that situation in about a half an hour.
[13:57.000 --> 14:00.000]  And he was back up and responsive within an hour.
[14:00.000 --> 14:03.000]  That is not the same situation for Hamlin.
[14:03.000 --> 14:06.000]  So maybe that's a vaccine caused issue.
[14:06.000 --> 14:10.000]  Maybe that's a vaccine making a bad issue worse.
[14:10.000 --> 14:21.000]  But whatever you think, whatever the truth may be, there is no doubt this is now at the top of people's minds and there is no doubt this is at the head of the conversation.
[14:21.000 --> 14:29.000]  Now, when we come back, folks, I've got a stack of news forgetting about last night's tragedy for a second.
[14:29.000 --> 14:31.000]  I've got a stack of news here.
[14:31.000 --> 14:35.000]  There is no doubt of athletes being injured by the vaccine.
[14:35.000 --> 14:41.000]  I've got stacks of news over here, young children that we know died from the vaccine.
[14:41.000 --> 14:48.000]  So if you're looking at this event seeking vindication in your vaccine stance, you don't need vindication.
[14:48.000 --> 14:50.000]  You're already vindicated, folks.
[14:50.000 --> 14:57.000]  So let's not give the people that want to make us look bad any more ammo to do so.
[14:57.000 --> 15:04.000]  The hit caused the cardiac event, potentially a vaccine in his body, made it that much worse.
[15:04.000 --> 15:08.000]  So we're going to follow all these bouncing balls when we come back.
[15:08.000 --> 15:18.000]  And I'm going to give you all the information and all the resources you need to fully understand this situation throughout the broadcast today.
[15:18.000 --> 15:25.000]  But ladies and gentlemen, we wouldn't even be on air if it wasn't for your support at infowarstore.com.
[15:25.000 --> 15:37.000]  Who knows if the vaccine is even being discussed today, if it wasn't for info wars being on air, and our great guests like Dr. Francis Boyle and Dr. Peter McCullough and Thomas Renz and so much more
[15:37.000 --> 15:41.000]  to make the issue here about the vaccines that are killing people.
[15:41.000 --> 15:44.000]  It might not even be within the realm of discussion today.
[15:44.000 --> 15:52.000]  But because we did, and because you shopped at infowarstore.com, it is now the number one discussed topic is vaccine injuries.
[15:52.000 --> 15:59.000]  And if that's what we witnessed last night on a football field, so keep us on the air and shopping infowarstore.com.
[16:23.000 --> 16:26.000]  But I'm not going to back down, and I'll never give up, but I could give out.
[16:26.000 --> 16:28.000]  So please keep me on the field.
[16:28.000 --> 16:33.000]  Keep me on the front lines against the enemy while getting great products at the same time that will empower you and your family.
[16:33.000 --> 16:36.000]  Infowarstore.com for the best supplements and more.
[16:36.000 --> 16:45.000]  Or just make a straight donation, big red banner at the top of infowarstore.com, and that way all the money goes towards the fight, not part of it going towards product cost.
[16:45.000 --> 16:46.000]  But I thank you all for your support.
[16:46.000 --> 16:51.000]  Please commit now to go to infowarstore.com and get great products and make donations.
[16:51.000 --> 16:52.000]  And I thank you for your support.
[16:52.000 --> 16:53.000]  Now take action.
[16:53.000 --> 17:22.000]  The globalists are counting on you, not taking action.
[17:24.000 --> 17:32.000]  Better mood, nitric boost, mushroom max, powerful, neutropic, ageless vitality collagen, superfood greens, and more.
[17:32.000 --> 17:37.000]  Our turmeric formula is 95% of humanoid, the strongest and best on the market.
[17:37.000 --> 17:43.000]  These formulas and more on the infowarstore.com.
[17:43.000 --> 17:52.000]  They are private labeled clones of the top brands in the country for up to 50% off where you're going to find them in stores and other online stores.
[17:52.000 --> 18:01.120]  stores. This is our new info wars in the credible line. Look, it's not hype when
[18:01.120 --> 18:05.600]  you've delivered. And info wars has been the tip of spear against tyranny. When it
[18:05.600 --> 18:09.720]  comes to the products we sell to fund our operation, they're just like our news and
[18:09.720 --> 18:14.640]  information. They are powerful and they change the world. The real red pill plus
[18:14.640 --> 18:18.240]  one of our top sellers before over two years, it's been sold out because of
[18:18.240 --> 18:23.280]  supply chain breakdowns. It's finally back at stock for 50% off and in
[18:23.280 --> 18:27.080]  foreshore.com. Now the limited time we have, I can't get into all the ingredients
[18:27.080 --> 18:32.720]  are in it, but this sucker is amazing. Look for yourself at how loaded each
[18:32.720 --> 18:37.960]  bottle is, ladies and gentlemen. Every one of these will supercharge your day and
[18:37.960 --> 18:42.000]  everything you do. Just look at the preglinone that we've got that's in this
[18:42.000 --> 18:46.080]  product. Get your real red pill plus of a proprietary product nobody else has
[18:46.080 --> 18:53.320]  exclusively back in stock for 50% off at info wars store.com. This is as close as
[18:53.320 --> 18:58.480]  the matrix red pill as you're going to get red pill plus 50% off info wars
[18:58.480 --> 19:03.360]  store.com. The tip of the spear throughout this entire process. The only thing that
[19:03.360 --> 19:07.800]  made any Republican victories tonight possible. The only thing that made any
[19:07.800 --> 19:13.560]  resistance to the war machine possible. The only thing that made any opposition
[19:13.560 --> 19:17.240]  to the lockdowns and the mask mandates and the school shutdowns and and the
[19:17.240 --> 19:22.240]  forced vaccines and the dangerous drugs possible made any resistance to it
[19:22.240 --> 19:27.120]  possible was people continuing to support info wars. Despite the massive
[19:27.120 --> 19:31.680]  lawfare being waged against info wars, despite the media defamatory libelous
[19:31.680 --> 19:36.800]  campaign against info wars, the ordinary people, the everyday people that buy
[19:36.800 --> 19:40.880]  products that make their own lives healthier, wealthier and wiser is what
[19:40.880 --> 19:45.880]  keeps info wars on the air and what that does is keep the populist message alive
[19:45.880 --> 19:50.880]  in an era and an age of totalitarian oppression. So continue to do it go to
[19:50.880 --> 19:55.520]  places like info wars store.com go to the places like save info wars continue to
[19:55.520 --> 19:59.160]  keep info wars alive because in the process you're keeping American
[19:59.160 --> 20:06.800]  liberty alive. Leading a frontal assault on the lies of the New World Order it's
[20:06.800 --> 20:29.840]  Alex Jones 2023 is here last year was a groundbreaking time for him out we went
[20:29.840 --> 20:33.920]  through two and a half years of globalist brainwashing and them throwing
[20:33.920 --> 20:37.720]  every dirty trick in the book of psychological warfare is the people and
[20:37.720 --> 20:41.720]  they put all their citizenship and all their control systems in play but
[20:41.720 --> 20:47.720]  despite that their attempt to continue lockdowns have forced injections as 98
[20:47.720 --> 20:51.920]  percent now failed and there are criminal investigations being opened up all over
[20:51.920 --> 20:56.600]  the world including in the United States against criminals that carried this out
[20:56.600 --> 21:02.480]  they are eugenicists they are a death cult and they won't stop to let total
[21:02.480 --> 21:07.760]  planetary rule to carry out for the population that's why these Twitter files
[21:07.760 --> 21:11.600]  that are about to be released on Thursday by Elon Musk are so incredibly
[21:11.600 --> 21:16.880]  important on Dr. Fauci we already know that Fauci worked through the government
[21:16.880 --> 21:21.080]  big tech to censor alternative treatments at their opponents and the lie
[21:21.080 --> 21:24.440]  about the poison shots when they knew they didn't work and they hurt people
[21:24.440 --> 21:30.520]  but now we're gonna have even more of the actual documents of Fauci directing
[21:30.520 --> 21:36.080]  through big tech using governmental power to keep all the thousands of
[21:36.080 --> 21:40.440]  prominent scientists and doctors and medical workers from telling the truth
[21:40.440 --> 21:44.520]  about the experiences they had and what they witnessed this is pure evidence of
[21:44.520 --> 21:49.760]  premeditated mass murder so throughout the week we're gonna be chronic like the
[21:49.760 --> 21:53.360]  past crimes of these monsters because we don't bring them to justice they're
[21:53.360 --> 22:01.040]  going to do it again yes they're beginning to win major battles but we
[22:01.040 --> 22:05.000]  haven't won the war yet and remember info wars with your support has been the
[22:05.000 --> 22:08.600]  very typical spirit of this historic fight so I salute you I thank you and I
[22:08.600 --> 22:12.360]  encourage you all now more than ever to tell everyone you know at perfect
[22:12.360 --> 22:16.640]  strangers and you name it to tune into info wars.com forward slash show because
[22:16.640 --> 22:20.680]  we're continuing to not just cover what happened in the past but we're
[22:20.680 --> 22:24.200]  documenting what the globals are about to try in the future I'll have a tell
[22:24.200 --> 22:28.600]  reports come out in the next few days God bless I'll see you at info wars.com
[22:28.600 --> 22:35.480]  Thank you Alex and we are back now in the info wars world headquarters here in
[22:35.480 --> 22:41.640]  Austin Texas oh and Troy are honored to be with you again here today and let me
[22:41.640 --> 22:49.440]  just tell you what we have I've got a stack of news here okay you see this
[22:49.440 --> 22:56.240]  giant stack on my desk in about an hour probably less actually probably about
[22:56.240 --> 23:00.640]  30 minutes as we're getting ready for the show and doing the show prep and
[23:00.640 --> 23:05.240]  getting all the news articles and all the videos and the studio set up I gave
[23:05.240 --> 23:09.480]  the crew a special assignment and I engaged in it a little bit myself about
[23:09.480 --> 23:14.040]  30 minutes I said guys just just go online and just find as many stories as
[23:14.040 --> 23:18.120]  you can about young athletes professional athletes dying from heart
[23:18.120 --> 23:21.480]  complications or having to retire or collapsing on the field from heart
[23:21.480 --> 23:26.200]  complications the number one side effect of the COVID-19 vaccine and and most of
[23:26.200 --> 23:33.240]  these cases have been affirmed that the individual that suffered the cardiac
[23:33.240 --> 23:40.480]  event was vaccinated now that is not the case for Chris Pronger who you see on
[23:40.480 --> 23:43.800]  the screen here in front of me now why am I playing a hockey video of a guy
[23:43.800 --> 23:53.720]  collapsing because I understand why the individuals who have already been proven
[23:53.720 --> 23:59.480]  right about the COVID-19 vaccine are feeling so desperate to be vindicated
[23:59.480 --> 24:05.520]  and and using the focus on last night's NFL game and the Buffalo Bill safety
[24:05.520 --> 24:12.240]  collapsing on the field as a moment of vindication or a moment of this is a
[24:12.240 --> 24:17.840]  red pill for people to know how bad the vaccines are you just we can't be sure
[24:17.840 --> 24:23.000]  of that I still to this moment do not know what Hamlin's vaccine status was I
[24:23.000 --> 24:28.200]  don't know it do you you might say it's safe to assume but there were other
[24:28.200 --> 24:31.800]  players on the Buffalo Bills that refused to get a vaccine it was a major
[24:31.800 --> 24:41.720]  news story some of them became openly actively voices against the vaccines one
[24:41.720 --> 24:49.440]  of them was on the field last night Cole Beasley so I can't rush to a
[24:49.440 --> 24:55.080]  conclusion there is it a serious situation that the vaccine may have made a
[24:55.080 --> 25:01.080]  bad situation worse last night absolutely of course that could be the case but why
[25:01.080 --> 25:08.040]  do I show you that video of Chris Pronger in an NHL playoff game from 1998
[25:08.040 --> 25:13.400]  when there was no COVID-19 vaccine he collapsed during a hockey game why
[25:13.400 --> 25:19.120]  because he took a slap shot to the chest and as you see in this video just
[25:19.120 --> 25:26.360]  like last night he gets up thinking he's okay and then collapses on the ice now
[25:26.360 --> 25:33.000]  what happened to Chris Pronger is an event that happens every once in a while
[25:33.000 --> 25:38.160]  sometimes fatally even in sporting events it's happened to young athletes
[25:38.160 --> 25:42.760]  before and it's actually worse for young athletes because they don't have the
[25:42.760 --> 25:50.480]  body mass or the bone mass as these professional athletes do so when they
[25:50.480 --> 25:55.600]  get direct blunt force trauma to the heart area it can be worse for young
[25:55.600 --> 26:02.520]  kids and so it can be called cardiac arrhythmia it can be called comatio
[26:02.520 --> 26:07.840]  cortis I've seen a couple other things but the phenomenon is when you have
[26:07.840 --> 26:14.320]  direct blunt force trauma directly to the heart area and if it can apply enough
[26:14.320 --> 26:19.320]  pressure through the sternum or through the ribs or the chest wall and if it
[26:19.320 --> 26:26.360]  hits at a perfect the perfectly timed to hit in between heartbeats it can throw
[26:26.360 --> 26:32.920]  off your heartbeat and it can empty the blood from your heart and so what
[26:32.920 --> 26:37.280]  happens is you think you're okay and you stand up and then you go for that first
[26:37.280 --> 26:41.720]  step and you don't have a heart rate you don't have blood pressure because you
[26:41.720 --> 26:44.680]  just had it knocked out of your heart it's kind of like having the wind knocked
[26:44.680 --> 26:50.600]  out of your lungs except for your heart and if your heart stops beating it's a
[26:50.600 --> 26:54.680]  lot harder to move than if you can't breathe for a couple seconds once you've
[26:54.680 --> 26:57.280]  had the wind knocked out of your lungs so it's a similar thing of having the
[26:57.280 --> 27:01.000]  wind knocked out of your lungs except for your heart it happens it's happened
[27:01.000 --> 27:05.560]  before COVID-19 vaccines it'll happen after the COVID-19 vaccines and that's
[27:05.560 --> 27:11.720]  100% what happened to the safety last night and you can say it's a routine hit
[27:11.720 --> 27:16.760]  as much as you want it might be for an NFL player NFL football is violent
[27:16.760 --> 27:22.240]  folks again I've watched these games from the sidelines I'm telling you a common
[27:22.240 --> 27:28.480]  hit in the NFL is violent and when and that's probably about a 35 maybe 30
[27:28.480 --> 27:33.920]  mile-power collision last night and the guy's helmet T Higgins the offensive
[27:33.920 --> 27:40.720]  player from the Bengals helmet rams right in to DeMar Hamlin's chest area
[27:40.720 --> 27:48.960]  clearly causing some form of a comatose cordous issue now could the vaccine have
[27:48.960 --> 27:55.280]  made it worse that's the big question could a fiber clock from the vaccine be
[27:55.280 --> 28:00.280]  in his body that made it a lot harder to get his heartbeat going again could be
[28:00.280 --> 28:08.200]  the case could be the story we know they did CPR on him for about nine minutes
[28:08.200 --> 28:14.320]  that's not normally how bad it is but it has resulted in fatalities before as
[28:14.320 --> 28:20.320]  well in young athletes but so that's that it's an NPC meme and I had people
[28:20.320 --> 28:24.000]  giving me a hard time last night saying oh you're trying to discount the vaccine
[28:24.000 --> 28:27.760]  injuries are you kidding me oh and Troyer of Info Wars doesn't want to talk
[28:27.760 --> 28:33.280]  about vaccine injuries that's a joke I'm one of the biggest vaccine skeptics
[28:33.280 --> 28:41.080]  ever but I'm a realist folks obviously the hit is what caused the cardio
[28:41.080 --> 28:46.040]  vascular event last night was it made worse by the vaccine that's the
[28:46.040 --> 28:50.840]  question we don't know the answer to it yet but here's what I do know I've got a
[28:50.840 --> 28:54.700]  stack of stories I'm gonna cover in the next side where we do know vaccinated
[28:54.700 --> 29:01.360]  athletes had heart problems and we'll cover that there is a war on for your
[29:01.360 --> 29:07.360]  mind your mind is a battlefield this is an information war Info Wars popularized
[29:07.360 --> 29:12.760]  those terms more than two decades ago and today whether it's Donald Trump or
[29:12.760 --> 29:18.200]  Governor DeSantis or Dr. Robert Malone they're all using the terms that Info
[29:18.200 --> 29:22.400]  Wars has popularized because we understand the enemy's operations and we
[29:22.400 --> 29:26.080]  know how to beat them but we can't do it without funding and we make it easy to
[29:26.080 --> 29:30.160]  fund with great products and power you in your immune system and your family as
[29:30.160 --> 29:34.000]  well you can also make straight donations at infowarstore.com clicking on
[29:34.000 --> 29:37.280]  the big red banner a one-time or recurring but I'm asking you to take
[29:37.280 --> 29:40.960]  action we're nonviolent but every time you donate money every time you buy
[29:40.960 --> 29:43.920]  products every time you keep us on air you are literally non violently
[29:43.920 --> 29:48.760]  politically punching the New World Order in the nose punching their lies in the
[29:48.760 --> 29:52.720]  nose we are going to defeat the New World Order we're going over the top right
[29:52.720 --> 29:59.120]  now as a critical juncture so please go to infowarstore.com and donate now
[29:59.120 --> 30:05.600]  Info Wars MD is finally here it's the very same high-quality products you've
[30:05.600 --> 30:10.280]  been getting through Info Wars life but an expanded catalog and in some cases the
[30:10.280 --> 30:15.120]  prices are lower because we're going directly to the source that was
[30:15.120 --> 30:18.680]  supplying the supplement companies that we were buying our high-quality
[30:18.680 --> 30:23.920]  products from so we're able to lower prices and bring you more products via
[30:23.920 --> 30:29.160]  the Info Wars MD line the highest quality triple tested many of these
[30:29.160 --> 30:33.280]  products are sold on store shelves for more than twice the cost you'll get them
[30:33.280 --> 30:38.240]  at infowarstore.com under our exclusive label we are bringing you the highest
[30:38.240 --> 30:42.520]  quality supplements directly from the factory right here in the USA to your
[30:42.520 --> 30:46.600]  door it'll make your life healthy better who's your immune system and it keeps
[30:46.600 --> 30:51.720]  Info Wars store on the air so again introducing Info Wars MD now
[30:51.720 --> 30:57.840]  exclusively available at infowarstore.com with massive, massive savings
[30:59.160 --> 31:03.960]  I have an extremely important message to all of my fellow Info Warriors here in
[31:03.960 --> 31:09.280]  the United States and around the world we are so excited to announce Info Wars
[31:09.280 --> 31:15.160]  MD it turns out the top company in the US for supplements is owned by a
[31:15.160 --> 31:18.920]  Patreon and it turns out they're willing to give us deals that no one else is
[31:18.920 --> 31:23.160]  getting because they want to support Info Wars and keep us on the air this deal
[31:23.160 --> 31:25.840]  has been a year in the making and finally the products are being brought to
[31:25.840 --> 31:31.480]  market up to 50% off what you get on top national brands of the highest rated
[31:31.480 --> 31:37.080]  under the Info Wars label Info Wars MD exclusively at infowarstore.com
[31:37.080 --> 31:43.040]  check out the first of 10 new products at infowarstore.com whether it's
[31:43.040 --> 31:47.720]  turmeric or whether it's joint care or whether it is super greens we have them
[31:47.720 --> 31:55.880]  all at infowarstore.com under the banner of Info Wars MD this is the best deal
[31:55.880 --> 32:00.960]  out there and it keeps Info Wars on the air Info Wars MD why does the
[32:00.960 --> 32:06.200]  establishment spend so much time demonizing Info Wars attacking myself
[32:06.200 --> 32:10.920]  and the crew and our other hosts because they know we're pro-human they know we're
[32:10.920 --> 32:15.320]  telling the truth they know we've got their number they know everything we do
[32:15.320 --> 32:20.200]  is about empowering humanity and God gave us through Mother Nature incredible
[32:20.200 --> 32:25.480]  compounds that will supercharge our body stamina libido energy and immune systems
[32:25.480 --> 32:30.960]  and we came out many years ago with real red pill plus that has all the
[32:30.960 --> 32:36.320]  documented compounds like preglonone and so much more to supercharge your body
[32:36.320 --> 32:42.600]  and to give your body the key elements and the key ingredients it needs to
[32:42.600 --> 32:47.320]  function at a proper level this is the answer to the New World Order's tyranny
[32:47.320 --> 32:55.160]  this is real red pill plus sold out for two years 50% off at infowarstore.com
[32:55.160 --> 33:00.560]  get the red pill plus exclusively infowarstore.com
[33:00.560 --> 33:19.640]  leading a frontal assault on the lies of the New World Order it's Alex Jones
[33:19.640 --> 33:26.880]  live from the InfoWars.com studios you're listening to the Alex Jones show and now
[33:26.880 --> 33:31.680]  your host Owen Troyer
[33:38.600 --> 33:45.440]  all right ladies and gentlemen I understand why
[33:46.560 --> 33:55.840]  freedom fighters truth tellers vaccine skeptics purebloods are all in a tizzy
[33:55.840 --> 34:03.320]  today to feel vindicated and to dole out a bunch of red pills after an NFL
[34:03.320 --> 34:08.000]  football player collapses on the field last night due to a cardiac emergency
[34:08.000 --> 34:16.720]  I understand that here's the problem folks you do not know as of right now I
[34:16.720 --> 34:21.200]  don't know you don't know I've not seen in any information and I doubt it would
[34:21.200 --> 34:27.240]  be made public if Damar Hamlin took a COVID-19 vaccine or two or three or any
[34:27.240 --> 34:32.080]  at all you just do not know that and I of course would not expect there to be
[34:32.080 --> 34:36.120]  any public statement about that because overall the issue is still not
[34:36.120 --> 34:42.480]  appreciated as it should be plus it's personal medical information so unless
[34:42.480 --> 34:46.480]  his family or his mother who just so happened to be in the stadium last night
[34:46.480 --> 34:51.680]  bless her heart went to the hospital with him you imagine that ambulance ride
[34:51.680 --> 34:58.480]  my goodness unless they decide to release any information I don't expect
[34:58.480 --> 35:02.720]  there to be the case but you'd hate to have this situation with all the
[35:02.720 --> 35:05.440]  huffing and puffing and then a public statement is released that says he never
[35:05.440 --> 35:10.040]  got the vaccine so stop talking about it the hit caused the cardiac arrest could
[35:10.040 --> 35:13.560]  his vaccinated status could having a fiberclot in him have made a bad
[35:13.560 --> 35:18.240]  situation worse that's the question but if you're looking at this desperate for
[35:18.240 --> 35:22.720]  vindication desperate to say this is a major awakening red pill moment for
[35:22.720 --> 35:27.600]  Americans to see the vaccine side effects folks we don't need this you
[35:27.600 --> 35:32.720]  don't need this to be vindicated you don't need this for your red pill moment
[35:32.720 --> 35:38.160]  what am I talking about let me go through this stack again we took maybe
[35:38.160 --> 35:41.240]  about a half an hour with all the other prep work that we were doing today
[35:41.240 --> 35:45.560]  pulling videos in getting news articles getting the studio set up everything
[35:45.560 --> 35:49.440]  else and I just said hey guys let's take about 30 minutes and let's find a bunch
