[00:00.000 --> 00:14.120]  Big Brother mainstream media government cover-ups you want answers well so does he he's Alex Jones
[10:09.560 --> 10:12.560]  Yeah they looked that's the point I didn't do really.
[10:12.560 --> 10:22.560]  It's the fact that when I looked at them I saw my neighbors not actually what I meant by that Willie was I saw
[10:22.560 --> 10:30.560]  my people just like my people you'd never suspect because these are people in the Central Intelligence Agency
[10:30.560 --> 10:41.560]  they were of all ages all colors all looked like almost say a different categories of wealth.
[10:41.560 --> 10:43.560]  What kind of training do you think they had?
[10:43.560 --> 10:45.560]  I don't know this was part of it though.
[10:45.560 --> 10:53.560]  I'm sure they get trained and actually I found out this was actually many of them part of their training.
[10:53.560 --> 11:01.560]  This was a training exercise that was likewise going on as well as fact giving and so I sat down and I looked at them all
[11:01.560 --> 11:06.560]  because I wrote about it in my last book and so I don't mind talking at all about it.
[11:06.560 --> 11:12.560]  I remember I looked at them all and the first thing I said I said well I said before you asked me any questions
[11:12.560 --> 11:21.560]  I got a few for you that I'd like to answer and I said quit pro quo you know if you ask me questions I get to ask you questions
[11:21.560 --> 11:25.560]  and I said my first question is what are you doing here?
[11:25.560 --> 11:32.560]  And the head guy they were very formal they were always governor sir very much that way very respectful
[11:32.560 --> 11:38.560]  but I remember the head guy looked at me and he said what do you mean governor and I said well what I mean is that your
[11:38.560 --> 11:43.560]  mission statement says you're not to be operational inside the United States.
[11:43.560 --> 11:45.560]  What are you here for?
[11:45.560 --> 11:48.560]  This is clearly inside the United States.
[11:48.560 --> 11:53.560]  Well I got hammered and hawed and didn't really get an answer you know double talked and all that.
[11:53.560 --> 12:02.560]  Then I said my second question I said I want to go around the room and I said I want you to tell me your name and what you do.
[12:02.560 --> 12:08.560]  Half of them wouldn't tell me their names half of them wouldn't tell me what they did who knows if they're really telling me their
[12:08.560 --> 12:15.560]  correct name no way of knowing and so I said well look if you're not going to cooperate fully with my questioning
[12:15.560 --> 12:21.560]  I said I'm probably going to find it difficult to fully cooperate with yours it's got to be equal here.
[12:21.560 --> 12:31.560]  So I ended up and the amazing thing like I said to Alex or made mention to him was that all of their questions dealt about how I won the election.
[12:31.560 --> 12:41.560]  They wanted to know what we did how we did it did we think da da da da and so when I got done that day I drove home and all the way
[12:41.560 --> 12:50.560]  home I kept thinking it was on my mind and I kept thinking who would I call who do I know that can answer these questions for me or help me
[12:50.560 --> 12:53.560]  and then the name popped up Dick Marcenco.
[12:53.560 --> 12:55.560]  Do you know what Dick Marcenco is?
[12:55.560 --> 13:06.560]  Dick Marcenco is the author of the Role Warrior books. He's a 32 year member of SEAL Team and Dick created SEAL Team 6 which is the anti-terrorist unit.
[13:06.560 --> 13:13.560]  These are the guys that have hair like you Willie and Beards and you'd never suspect they're in the United States Navy.
[13:13.560 --> 13:23.560]  They're deep under cover you know and Dick created them he created Red Cell and Dick retired after 32 years he's a good friend of mine.
[13:23.560 --> 13:32.560]  So I got home and I rang Dick up and I told him what happened that day and I said Dick I said you got any idea why the CIA 23 members
[13:32.560 --> 13:39.560]  want to interview me and Dick starts laughing on the other end and I said what's so fun?
[13:39.560 --> 13:47.560]  He said well he said I don't he said I've been out of it a few years like he said I can't directly tell you why he said I don't know directly why
[13:47.560 --> 13:53.560]  he said I have an idea and I said well Dick your idea is going to be better than mine.
[13:53.560 --> 13:59.560]  I said I had six years in the Navy you had 32 I said you got a lot more expertise I said what's your idea?
[13:59.560 --> 14:05.560]  He said well he said here's what I believe he said they didn't see you coming.
[14:05.560 --> 14:14.560]  He said it made sense he said they their job is to gather intelligence so that they could report that to the government
[14:14.560 --> 14:19.560]  can then make decisions based on the gathering of that intelligence.
[14:19.560 --> 14:22.560]  He said clearly they didn't see you coming.
[14:22.560 --> 14:29.560]  And they wanted to know how you did it and Dick goes they also wanted to know are there more of you on the horizon?
[14:29.560 --> 14:31.560]  Is this a trend we're missing?
[14:31.560 --> 14:39.560]  Are we missing something here that could be happening within the United States like the next election?
[14:39.560 --> 14:47.560]  Are we going to see four more independent governors win or is Minnesota kind of an isolated incidence here?
[14:47.560 --> 14:54.560]  And when Dick got through saying that to me I thought he's right on that's exactly what it was.
[14:54.560 --> 15:00.560]  Well there you go even more evidence that this shadow government this continuity of government special interests
[15:00.560 --> 15:05.560]  corporations have really taken over and now you know I want to play this Dove's clip I don't want to just play clips here
[15:05.560 --> 15:11.560]  but it's really important for people to understand how all this stuff has been integrated and I'm going to go over this with Tarpley
[15:11.560 --> 15:14.560]  and really on a mass level on 9-11 as well.
[15:14.560 --> 15:21.560]  I mean this is really where they tested out whether or not they could get out with a massive military operation inside the United States
[15:21.560 --> 15:30.560]  a false flag up here using military drills using continuity of government as a cover and that's what's brought us here today
[15:30.560 --> 15:38.560]  even plus years later with Lou Dobbs finally coming around finally coming around and saying I mean this is a big report right here
[15:38.560 --> 15:45.560]  this is on CNN alright he's literally talking about finally posy commentatus.
[15:45.560 --> 15:52.560]  I want to let people know we're streaming over at prismplanet.tv so when we play clips like this you're probably going to be able to see the video.
[15:52.560 --> 16:00.560]  We got a little bit of a setup fix here there's no more humming on the laptop so we can stream everything right from here it's a little easier on John Harmon
[16:00.560 --> 16:10.560]  up at GCN headquarters in Minnesota and I also want to get Tarpley's take on you know how far continuity of government has really come
[16:10.560 --> 16:18.560]  now with this bailout because we're talking about a massive now economic takeover I mean they've done it before like I said you know
[16:18.560 --> 16:26.560]  Ventura mentioned to us this all happened to get you know in the 80s when they took over the farming industry and I believe that was also discussed on the bus
[16:26.560 --> 16:32.560]  we may have that in the second or third hour we're going to have a little bit of Willie Nelson on the bus.
[16:32.560 --> 16:38.560]  130 that's when that's coming on so that should be pretty exciting for everybody
[16:38.560 --> 16:45.560]  and prismplanet.tv members of course are going to get that in the highest quality possible when the video is up.
[16:45.560 --> 16:53.560]  Now I'm going to start playing some of this Dobbs because I think it needs to be played we'll get into the Barack Obama assassination later
[16:53.560 --> 17:03.560]  but here we go here's the Dobbs martial law clip this is Moneyline with Lou Dobbs Lisa Sylvester is the reporter.
[17:03.560 --> 17:16.560]  This is one of the reasons tonight about an army combat brigade being trained to deal with civil disturbances in the United States.
[17:16.560 --> 17:25.560]  The Posse Comitatus Act of 1878 generally prohibits federal uniform services from carrying out domestic law enforcement duties except in cases expressly
[17:25.560 --> 17:33.560]  principles of our country separation of military and civilian government. Luis Giovanni has our report.
[17:33.560 --> 17:41.560]  They've spent 30 months on the streets of Baghdad now the first brigade combat team of the army's third infantry division is back in the USA.
[17:41.560 --> 17:50.560]  The Army Times reporting quote they may be called upon to help with civil unrest and crowd control or to deal with potentially horrific scenarios end quote.
[17:50.560 --> 18:00.560]  The question arises why and isn't that what the National Guard does infantry brigade is designed to engage an enemy with maximum effective force and destroy it.
[18:00.560 --> 18:09.560]  That's not the sort of thing anybody wants to see in in the streets of the United States almost 5000 strong the brigade is based at Fort Steward Georgia under quote
[18:09.560 --> 18:16.560]  the primary purpose of this force is to provide help to people in need in the aftermath of a WMD like event in the homeland.
[18:16.560 --> 18:25.560]  So that were they called to support civil authority those governors or local state jurisdictions that might need our help that they would be responsive and capable in the
[18:25.560 --> 18:37.560]  aftermath of an event like this end quote on Capitol Hill questions about how the Pentagon determined that thinly stretched military with two conflicts underway could spare these troops.
[18:37.560 --> 18:44.560]  That's a misuse of assets as assets can be deployed I think more efficiently somewhere else when you have the guard that you can call upon a moment's notice.
[18:44.560 --> 18:57.560]  Historically the posting is unusual in modern history army troops have been used at extraordinary junctures under the first president Bush to contain the 1992 riots in Los Angeles under President Lyndon Johnson in response to
[18:57.560 --> 19:06.560]  Detroit's 1967 riots and in the grips of a depression by President Herbert Hoover to contain army veterans demanding their bonuses.
[19:06.560 --> 19:13.560]  All actions says historian Robert Dallock undertaken by unpopular presidents on edge about.
[19:13.560 --> 19:25.560]  The capacity to lead to vote public support for whatever it is they think needs to be done.
[19:25.560 --> 19:33.560]  Lisa the Army Times journalist tells us that the story has generated intense public interest and four weeks into.
[19:33.560 --> 19:45.560]  Intense public interest are you kidding me did you just hear that folks when was it there well during the depression during the riots and under Bush one and 90s under those riots.
[19:45.560 --> 19:56.560]  That's great only now it's more of a permanent thing they're building bases here it's the real deal martial law already in the United States imagine when they're on the streets every day life.
[19:56.560 --> 20:06.560]  President plan dot com info wars dot com remember Willie Nelson on the bus Alex Jones here with a question what does humidity mean to you most people think of hot and sticky summer days.
[20:06.560 --> 20:11.560]  But many people are beginning to realize that humidity can be a valuable source of pure drinking water.
[20:11.560 --> 20:24.560]  That's why I'd like you to visit a cola blue dot com a cola blue is a state of the art atmospheric water generator producing purified drinking water from the humidity in the air using reverse osmosis.
[20:24.560 --> 20:31.560]  And a five stage carbon and UV light filtration system which produces great tasting water at an unbeatable price.
[20:31.560 --> 20:41.560]  Finally drinking water that you control I use one every day say goodbye to expensive water delivery services and storing five gallon bottles of water in your home.
[20:41.560 --> 20:47.560]  The cola blue 28 is shipped right to your home ready to make close to seven gallons a day right out of the box.
[20:47.560 --> 20:54.560]  They have a 30 day money back guarantee call a cola blue right now at eight six six five eight five forty forty four.
[20:54.560 --> 21:00.560]  That's eight six six five eight five forty forty four or visit a cola blue at E. C. O. L. O. B. L. U. E. dot com today.
[21:00.560 --> 21:07.560]  A day unlike any other in the long course of American history a terrorist act of war against this country.
[21:07.560 --> 21:09.560]  The enemy struck America on September 11.
[21:09.560 --> 21:12.560]  Who is the enemy in London.
[21:12.560 --> 21:13.560]  This is his M. O.
[21:13.560 --> 21:14.560]  We have to look to the Middle East.
[21:14.560 --> 21:16.560]  We have to look to Osama bin Laden.
[21:16.560 --> 21:23.560]  Fabled enemies is the first 9 11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[21:23.560 --> 21:30.560]  Some U. S. investigators believe that there are Israelis again very much engaged in spying in and on the U. S.
[21:30.560 --> 21:34.560]  I'm aware that some Israeli citizens have been detained.
[21:34.560 --> 21:48.560]  In London's connections to the CIA, the hijackers ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government and much much more. Fabled enemies get the DVD at info wars dot com.
[21:48.560 --> 21:53.560]  Or see it in super high quality along with hundreds of other titles at prison planet dot TV.
[21:53.560 --> 22:00.560]  Either you are with us or you are with the terrorists.
[22:00.560 --> 22:05.560]  Hi, John Hughner from Midas Resources. Are you tired of watching your hard earned assets dwindle away?
[22:05.560 --> 22:11.560]  As government spending is out of hand and the Federal Reserve is creating in excess of 20 billion a week.
[22:11.560 --> 22:14.560]  Are you tired of stockbrokers gambling away your hard earned money?
[22:14.560 --> 22:18.560]  Is this market a setup for a crash greater than 1987?
[22:18.560 --> 22:22.560]  Too many of today's policies resemble those that led to the collapse of 1929.
[22:22.560 --> 22:24.560]  How much are you willing to lose?
[22:24.560 --> 22:30.560]  Take action now. Call me at 1-800-686-2237, extension 129.
[22:30.560 --> 22:34.560]  I believe that we are facing a financial catastrophe of biblical proportion.
[22:34.560 --> 22:37.560]  Over recent decades, numerous economic systems have failed.
[22:37.560 --> 22:44.560]  Current Federal Reserve policy and uncontrolled government spending have set the stage for the United States to be the next target.
[22:44.560 --> 22:50.560]  Secure your assets today by calling 1-800-686-2237, extension 129.
[22:50.560 --> 22:59.560]  Do this while paper can still buy gold. Call me John Hughner at 1-800-686-2237, extension 129.
[22:59.560 --> 23:05.560]  With food prices soaring to all time highs, as the dollar continues to fall in value,
[23:05.560 --> 23:10.560]  what can you and your family do to guarantee that fresh nutritious vegetables will make it to your dinner table?
[23:10.560 --> 23:16.560]  Garden in a can. Garden in a can is your source for premium long term storeable seeds.
[23:16.560 --> 23:21.560]  Garden in a can is ready when you are. Plant them now or store them for when you really need them.
[23:21.560 --> 23:26.560]  There are 16 large hermetically sealed non-hybrid open pollinated packets of seeds,
[23:26.560 --> 23:31.560]  along with detailed planting instructions sealed in a can for ultimate long term production.
[23:31.560 --> 23:36.560]  Garden in a can. It's that simple, fresh, healthy, easy.
[23:36.560 --> 23:42.560]  Only $69.95 for over a half acre of safe fresh vegetables, ready when you are.
[23:42.560 --> 23:46.560]  Go procrastinating and start preparing with Garden in a Can.
[23:46.560 --> 24:14.560]  For more details visit Gardeninacan.com or call 866-598-7396 or call 866-598-7396.
[24:14.560 --> 24:19.560]  Hello folks, we are back. I'm Jason Burma, serving in for Alex Jones today.
[24:19.560 --> 24:22.560]  We're going to have tarply on in about 30 minutes.
[24:22.560 --> 24:28.560]  And at 1.30 we're going to play Willie Nelson on the bus, discussing a host of issues,
[24:28.560 --> 24:33.560]  you know, from the rave of the farmers in the 80s and where it's really gotten to today.
[24:33.560 --> 24:39.560]  You know, the problems in the country today, 9-11 Truth, the whole shebang.
[24:39.560 --> 24:44.560]  And speaking of 9-11 Truth, I guess I should play this, this Palin clip or a little portion of it.
[24:44.560 --> 24:50.560]  And hopefully people will be able to hear it. It's in a very crowded, you know, she's campaigning.
[24:50.560 --> 25:15.560]  I mean, come on, let's be real here. So hopefully you guys will be able to hear it. Here we go.
[25:15.560 --> 25:44.560]  And there's a story over at PrismPlanet.com and Infowars.com.
[25:44.560 --> 25:50.560]  But, you know, again, she's on the campaign trail. She doesn't know she's being taped.
[25:50.560 --> 25:57.560]  You know, I doubt she has any idea what any of these host of issues there are on 9-11.
[25:57.560 --> 26:04.560]  So, you know, again, I don't know, how is this woman qualified to run the country when John McCain dies?
[26:04.560 --> 26:08.560]  I mean, let's be honest, he's an older gentleman. He's not the pillar of health.
[26:08.560 --> 26:11.560]  We're not electing Jack LaLaine or we're not electing anybody.
[26:11.560 --> 26:17.560]  They're really selecting whoever they want with their dye-bold machines and their corruption, which makes me sick.
[26:17.560 --> 26:23.560]  Oh, so with this first-hour news blitz, I guess I should get into these.
[26:23.560 --> 26:27.560]  I guess they're calling them skinheads, but I saw a couple of the mugshots and they both had hair.
[26:27.560 --> 26:31.560]  Apparently one of them has a neo-Nazi tattoo. I'm not saying they're not neo-Nazis.
[26:31.560 --> 26:35.560]  There's plenty of races out there, folks. There's plenty of ignorant people.
[26:35.560 --> 26:42.560]  So let's see what CBS has to say. And like I said, I want to see if these guys perhaps were provocative,
[26:42.560 --> 26:51.560]  if they are part of some ridiculous Ku Klux Klan or neo-Nazi organization that has been infiltrated by the FBI,
[26:51.560 --> 26:57.560]  because the FBI loves that stuff. It's called order out of chaos, divide and conquer.
[26:57.560 --> 27:03.560]  They like to stir up conflicts with race, conflicts with religion.
[27:03.560 --> 27:11.560]  It keeps the masses knitting about little things, and at the same time, it becomes very real because people buy into it.
[27:11.560 --> 27:18.560]  And then it creates this conflict where they're able to put in their own rules and regulations, put them in their privatized prisons,
[27:18.560 --> 27:30.560]  and the private corporations will use them to be a telemarketer for $0.39 an hour and ask you if you want to change phones or perhaps get this new insurance plan.
[27:30.560 --> 27:37.560]  Isn't that lovely? I love how America works, don't you? Well, I'd like to change all that.
[27:37.560 --> 27:42.560]  But we begin with an alleged plot to assassinate Democratic presidential candidate Barack Obama.
[27:42.560 --> 27:49.560]  Tonight, four people are under arrest. CBS4 investigator Brian Moss has learned exclusive details just within the past few hours.
[27:49.560 --> 27:55.560]  Brian, one man told the FBI there was actually a plan to shoot Obama Thursday night at Invesco.
[27:55.560 --> 28:02.560]  That's indeed part of what we found out, Jim, unsettling information, and clearly federal authorities are taking this very seriously.
[28:02.560 --> 28:08.560]  Tonight, we've learned details about this apparent plot that has law enforcement now trying to connect the dots.
[28:08.560 --> 28:15.560]  Early Sunday morning, police in Aurora pulled over 28-year-old Theron Gartrell on a routine traffic stop.
[28:15.560 --> 28:24.560]  The driver of a vehicle was driving erratically. The maneuver appeared to be going from one lane erratically into another lane.
[28:24.560 --> 28:31.560]  It turned out to be anything but routine. In his rented pickup truck, police found two high-powered scoped rifles,
[28:31.560 --> 28:40.560]  a bulletproof vest, two wigs, a spotting scope, two walkie-talkies, a wireless phone, three IDs in other people's names,
[28:40.560 --> 28:46.560]  part of a pistol, camouflaged clothing, and 4.4 grams of methamphetamine.
[28:46.560 --> 28:51.560]  One of the rifles is listed as stolen out of Kansas, according to the ATF.
[28:51.560 --> 29:00.560]  Members of the agency are clearly on a heightened alert based upon the security that's involved with a convention,
[29:00.560 --> 29:09.560]  the size of the one that's occurring in Denver. And so behavior like this can be characterized as highly suspicious.
[29:09.560 --> 29:17.560]  According to an FBI bulletin shared with CBS4, Gartrell told authorities the weapons belonged to a friend, Nathan Johnson.
[29:17.560 --> 29:21.560]  Police arrested Johnson and his girlfriend at a Denver hotel on drug charges.
[29:21.560 --> 29:29.560]  At the same time, the Secret Service hit this hotel in nearby Glendale early Sunday morning to talk to Sean Robert Adoff,
[29:29.560 --> 29:35.560]  an associate of Gartrell's and Johnson's. But Adoff jumped out a six-floor window to escape police.
[29:35.560 --> 29:40.560]  He suffered only a broken ankle. When he was arrested, the FBI says he had it.
[29:40.560 --> 29:50.560]  All right, folks, we'll be back with the rest of the Barack Obama assassination type attempt, tarply coming up and willing else on the bus. Infowars.com.
[29:50.560 --> 30:00.560]  We're on the march. The Empire's on the run. Alex Jones and the GCN Radio Network.
[30:00.560 --> 30:11.560]  Hi, gasoline prices got you down. Is your vehicle not getting the mileage it used to? Poor quality gasoline and the addition of ethanol plugs your fuel injectors and slowly robs fuel economy.
[30:11.560 --> 30:16.560]  Mechanics charge up to $300 to clean your fuel system. Save your money.
[30:16.560 --> 30:33.560]  Add just one bottle of Protecta Complete Fuel System treatment to clean your fuel system to a like new condition in only one tank full and improve your mileage for up to six months.
[30:33.560 --> 30:47.560]  Order Protecta Complete Fuel System cleaner today for only $9.95 and receive Protecta Synthetic Engine Treatment free. That's a $13.95 value. Protecta Engine Treatment also comes with a 200,000 mile limited warranty on your engine.
[30:47.560 --> 30:59.560]  Order now at oilcompanysecret.com. That's oilcompanysecret.com. Or call 888-873-7371. That's 888-873-7371.
[30:59.560 --> 31:07.560]  Our beloved Republic is on her knees. The forces of globalism are destroying national sovereignty worldwide, but in Liberty's darkest hour there is hope.
[31:07.560 --> 31:16.560]  The first time in modern history, the people are beginning to wake up. It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order master plan.
[31:16.560 --> 31:20.560]  We have a short time frame to fully awaken and energize the people to meet this threat.
[31:20.560 --> 31:29.560]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom. PrisonPlanet.tv is a vault of forbidden information.
[31:29.560 --> 31:36.560]  All 18 of my documentary films can be downloaded or stream in super high quality directly to your computer or iPhone and shared with others.
[31:36.560 --> 31:47.560]  Thousands of special video reports from tainted vaccines to martial law can be found in this online video library, by weekly news television broadcast, thousands of exclusive audio interviews and so much more.
[31:47.560 --> 31:56.560]  The Info War is waiting for you to set it free. Join PrisonPlanet.tv. Burn the Info Bombs to disc. Put them on the file sharing networks.
[31:56.560 --> 32:00.560]  Bring down the New World Order. PrisonPlanet.tv.
[32:00.560 --> 32:08.560]  You invest. You buy insurance. You wear your seatbelt. You do things to ensure your family's future and protection. But why? Just in case?
[32:08.560 --> 32:24.560]  With the current state of affairs, ask yourself, am I ready? Preparation starts at survivalgearsource.com. Survivalgearsource.com has a huge selection of vital products, emergency survival kits, gas masks, MREs, communication devices, products for pet care, your car, home, office and school.
[32:24.560 --> 32:32.560]  Protect against all natural disasters and terror attacks that can happen at any time. If you are not prepared, the last place you want to be is standing in FEMA lines.
[32:32.560 --> 32:43.560]  Invest in your future now. Visit survivalgearsource.com or call 877-231-1925. That's 877-231-1925.
[32:43.560 --> 33:09.560]  Survivalgearsource.com. That's survivalgearsource.com or call 877-231-1925. 877-231-1925. Survivalgearsource.com. Prepare for tomorrow now.
[33:09.560 --> 33:16.560]  Alright folks, we are back. This is the Alex Jones Show. I am Jason Bermas. Improving once again I am anything but perfect on a human being.
