[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[08:34.000 --> 08:38.000]  watching and listening just in bandwidth alone, and this great crew.
[08:38.000 --> 08:45.000]  And we are what the establishment fears, real independent media giving a system a run for its money.
[08:45.000 --> 08:53.000]  And so when you see all these headlines out there, did Alex Jones afford to declare bankruptcy? The answer is no.
[08:53.000 --> 08:59.000]  The bankruptcy phenomenon, my affiliate companies, is designed to pay all of my creditors in full.
[08:59.000 --> 09:08.000]  Alex Jones, yours truly gave up all rights to his membership interest in the debtor's bankruptcy to a trust created to hold that interest and backstop payments and claims.
[09:08.000 --> 09:14.000]  Number four, I'm confident the federal system has the tools and experience to fairly deal with the resolution of these claims.
[09:14.000 --> 09:23.000]  Now, here's what's important. Again, the corporate media and these individuals know that we don't have all this money.
[09:23.000 --> 09:34.000]  The plan is to try to get judgments that are giant and large, that can't be paid, so they can close our doors here and try to keep me from being on the air elsewhere, which they're not going to be able to do.
[09:34.000 --> 09:40.000]  In fact, if anything, it makes me work harder and value the first amendment even more.
[09:40.000 --> 09:50.000]  That said, my fate is tied to your fate, and this country and this world is in a lot of trouble.
[09:50.000 --> 10:03.000]  And so we're all going to share in this misery together, including those that are in the system and that are really destroying due process and every major pillar of our bill of rights and Constitution.
[10:03.000 --> 10:16.000]  I mean, the eighth amendment in my case is completely thrown out the window, and I'm not going to get into this today in any great detail, but this is a big story for anybody in the country.
[10:16.000 --> 10:24.000]  And I've talked to a lot of lawyers, including some of the biggest names out there, and they've seen these documents, and they cannot believe these.
[10:24.000 --> 10:50.000]  But the judges given in the Texas case and the Connecticut case, whatever these lawyers want, same lawyers that bankrupted Remington and Dipp, serious problems, have filed for one of three trials they have coming up starting next month, actually late this month, that we not be able to talk at the trial.
[10:50.000 --> 10:59.000]  So I've already found guilty, the juries ever think that they would go and then someone's guilty, you're told, and now you decide how guilty?
[10:59.000 --> 11:04.000]  That would be a judge usually, a jury would decide, and the judge would have some oversight on how guilty.
[11:04.000 --> 11:11.000]  And it actually says in here, cannot mention the first amendment, cannot defend yourself. It actually says it in here.
[11:11.000 --> 11:34.000]  This is a big story, and I don't feel sorry for myself, I feel sorry for the country. I am shocked by the level of depravity that is just widespread in this country, in the bureaucracies, in government, and in the legal system.
[11:34.000 --> 11:45.000]  And this country has cancer, and so this is like learning you have cancer, and it just is what it is, but it's not just Alex Jones that has political cancer, spiritual cancer, we all do.
[11:45.000 --> 11:56.000]  The rot that is attacking us is endemic of what has happened in civilization, and it just tears my guts out.
[11:56.000 --> 12:05.000]  I can tell you this, if we weren't so maxed out, these legal battles would be a lot easier.
[12:05.000 --> 12:15.000]  And so the biggest thing you can do is spread the word about the broadcasts and knowing that powerful forces are doing everything they can and breaking all the rules, try to silence us,
[12:15.000 --> 12:30.000]  because they need the main voices of resistance silenced ahead of the next big lockdowns, and the devaluation of the currency, and the universal basic income, and the real tyranny that is being shut up and rolled out now.
[12:30.000 --> 12:38.000]  And so I'm honored that these powerful forces are obsessed with taking us down and silencing us. I mean, I expect that to happen, it's still amazing to actually be at the center of it.
[12:38.000 --> 12:51.000]  And so there's that. Please spread the word about the broadcasts and realize it's so precious, and every guess we have, and every topic we cover, and the information we go over is something that really scares the power structure because they know it's the truth.
[12:51.000 --> 12:59.000]  Also financially support in full wars. The individuals doing all this don't want to get money.
[12:59.000 --> 13:09.000]  They want to get charging orders to just come and close the doors and shut down the warehouse and shut down the shopping cart and physically fire all these employees. That's the stated admitted goal.
[13:09.000 --> 13:23.000]  Obviously, I'll be able to stay on air. I'll be able to limitately do what I've been doing, but all the Greg Reese reports and the Christie Lee reports and the Jeremy Green reports and all the things you've seen over the years and those things that really are so hardcore and so special in the films and all of it,
[13:23.000 --> 13:39.000]  that will be further crippled and that will be a big victory for the establishment. So I mean, I would tell you right now, ladies and gentlemen, that if you want us to be able to stay on air and be able to move forward in the future, I need you now to not wait.
[13:39.000 --> 13:53.000]  And to go to infowarstore.com, especially those of you that have never bought a book, never bought a film, never bought a t-shirt, never got a supplement, never got an air filtration, water filtration, shortwave radio, thousands of great items, books, you name it, at infowarstore.com.
[13:53.000 --> 14:02.000]  Get your living defense. Get your knockout. It's back in stock. Body's ultimate turmeric formula, lung cleanse. They're all there at infowarstore.com.
[14:02.000 --> 14:14.000]  And it's just that simple. There's also a button up on the top of the shopping cart that says support and it says become a sponsor and you just click there and you can give a monthly donation or just give a one-time donation.
[14:14.000 --> 14:21.000]  And then we actually get 95% of that money instead of just, you know, 30 or 40%, 50% with the sale of the product.
[14:21.000 --> 14:32.000]  So this is do or die time. If you want to keep us on air through these attacks of the system and the system pulling out all the stops to try to silence us, then this is the time.
[14:32.000 --> 14:39.000]  They are trying to silence you. They are trying to take down the leading voice of resistance.
[14:39.000 --> 14:48.000]  So I simply need you to go to infowarstore.com or call toll-free, triple-A-253-3139.
[14:48.000 --> 14:55.000]  And also, I'm going to add a little link so you can donate to InfoWars right under the live show feed today or maybe even above it.
[14:55.000 --> 15:01.000]  I'll say donate to InfoWars to help us defend the First Amendment and stop the globalist program.
[15:01.000 --> 15:04.000]  We're going to put a link directly to the shopping cart.
[15:04.000 --> 15:11.000]  And I mean, we're already totally maxed out and I am expending my backup capital.
[15:11.000 --> 15:19.000]  And I am very honored to do that except when I run out of that, that'll be it. I'll have to start laying people off and cutting stuff.
[15:19.000 --> 15:32.000]  And again, the other side knows that and they just want us to silence because they do not like the topics we cover and what we do and how we stand up to this takeover, this bullying that we're all witnessing.
[15:32.000 --> 15:42.000]  So again, infowarstore.com and for some reason we hide the hell out of the link to donate. So I'll add a banner at the top of infowarstore.com right now.
[15:42.000 --> 15:46.000]  So you can also go right to the donate button, but we need your support now.
[15:46.000 --> 15:53.000]  Ladies and gentlemen, infowarstore.com or triple-A-253-3139.
[15:53.000 --> 15:56.000]  There's a lot of treachery and a lot of e-ball out there, but there's also a lot of good.
[15:56.000 --> 16:03.000]  So thank you for your support. We need your help.
[16:27.000 --> 16:30.000]  We're selling them for $15, selling them for $20, whatever the shirt costs.
[16:30.000 --> 16:34.000]  If a shirt costs $5, we're selling it for $5 for essentially produce.
[16:34.000 --> 16:36.000]  If it costs $10, we're selling it for $10.
[16:36.000 --> 16:40.000]  And we've got hoodies and we've got long sleeves and we've got short sleeves.
[16:40.000 --> 16:47.000]  We've got them all and we've got to liquidate them all and they're limited edition because we're never going to make any of these designs again.
[16:47.000 --> 16:52.000]  We are going to come out with some new designs that will be limited and limited edition in the future.
[16:52.000 --> 17:00.000]  We've got to sell this to keep info wars on the air plus it spreads the word infowarstore.com to your historic apparel now infowarstore.com.
[17:00.000 --> 17:05.000]  Ladies and gentlemen, I need your help. I need your help keeping info wars on the air and strong.
[17:05.000 --> 17:09.000]  I need your help making sure that our mission continues on.
[17:09.000 --> 17:14.000]  I was born for this. You were born for this and people are really waking up right now,
[17:14.000 --> 17:21.000]  but we had to build our own infrastructure because of the censorship and deplatforming that cost tens of millions of dollars.
[17:21.000 --> 17:25.000]  And now with Band-Aid video getting close to 10 million views a day,
[17:25.000 --> 17:33.000]  we're a platform for thousands of independent journalists and groups to be able to post their content free of charge.
[17:33.000 --> 17:37.000]  And because it's become so successful, it's a catch-22.
[17:37.000 --> 17:43.000]  Info wars and Band-Aid video have become a mothership promoting the pro-human liberty movement worldwide,
[17:43.000 --> 17:50.000]  but the expenses in bandwidth alone are millions of dollars a quarter, hundreds and hundreds of thousands of dollars a month.
[17:50.000 --> 17:53.000]  So the biggest sale in info wars history is going right now.
[17:53.000 --> 18:00.000]  The mega emergency blowout sale up to 75% off getting credible products and keep info wars as strong as ever.
[18:00.000 --> 18:05.000]  The newest product from info wars life is now available exclusively at infowarstore.com.
[18:05.000 --> 18:13.000]  It is concentrated known herbs and compounds that will supercharge your body's natural defenses, your immune system.
[18:13.000 --> 18:15.000]  All at the same time, funding the info war.
[18:15.000 --> 18:21.000]  Our immune systems have always been critical, but in this globalist era, with all the criminal activity they're involved in,
[18:21.000 --> 18:26.000]  it is more important than ever to take the tools God gave us and supercharge our immune systems.
[18:26.000 --> 18:30.000]  Info wars life immune support is a game changer.
[18:30.000 --> 18:36.000]  And everyone out there that wants to be healthy and wants to boost your natural defenses should get it today.
[18:36.000 --> 18:40.000]  Out of the gates is 25% off at infowarstore.com.
[18:40.000 --> 18:45.000]  Got a lot of other great products to boost your immune system as well, but this one is the very strongest we've got.
[18:45.000 --> 18:51.000]  So anybody out there that cares about their health and wants to take care of themselves needs to get this product.
[18:51.000 --> 18:55.000]  It's also a great gift for friends and family to boost their immune systems as well.
[18:55.000 --> 19:20.000]  Get yours today at infowarstore.com for 25% off.
[19:20.000 --> 19:27.000]  Superbile Vitality really, really works. It's cold pressed herbs and natural compounds that have never been heated up.
[19:27.000 --> 19:34.000]  And so it has a dramatic effect compared to powdered versions that also work quite well, but just aren't as strong.
[19:34.000 --> 19:38.000]  This is like a very fine wine. In fact, each batch is different.
[19:38.000 --> 19:40.000]  Sometimes it's super strong. Sometimes it's just okay.
[19:40.000 --> 19:43.000]  People are like, why are you selling something and admitting sometimes the batch isn't as strong?
[19:43.000 --> 19:45.000]  That's just how it is. It's how it works.
[19:45.000 --> 19:50.000]  So it's always good. It's just sometimes it's like super strong.
[19:50.000 --> 19:54.000]  But yeah, if you want the Rolls Royce at a decent price, then this is it.
[19:54.000 --> 20:19.000]  It's Alex Jones.
[20:19.000 --> 20:37.000]  Info Wars is not going down without a fight and the system knows that.
[20:37.000 --> 20:41.000]  And so they pulled out all the stops. Welcome back to Alex Jones show.
[20:41.000 --> 20:48.000]  You know, we've just recently seen calls for Diane Feinstein to step down
[20:48.000 --> 20:50.000]  because she's so seen Alan can barely talk.
[20:50.000 --> 20:54.000]  But when you actually see her give a speech, she has more cognitive ability
[20:54.000 --> 20:59.000]  than Ruth Bader Ginsburg did before she died or Joe Biden.
[20:59.000 --> 21:02.000]  So why do they want her gone?
[21:02.000 --> 21:07.000]  That's interesting question. She is a Chinese double agent on record.
[21:07.000 --> 21:12.000]  But this is just emblematic of the rotting establishment that we have that's in control.
[21:12.000 --> 21:18.000]  But look at some of these headlines. The Washington Post with the sub headline
[21:18.000 --> 21:24.000]  democracy dies in darkness says it's time to give the elites a bigger say
[21:24.000 --> 21:28.000]  in choosing the president, the elites.
[21:28.000 --> 21:33.000]  But then when Elon Musk wants to buy Twitter for free speech, he's a danger to the world.
[21:33.000 --> 21:38.000]  Here's another one real clear policy time to give elites a bigger say
[21:38.000 --> 21:42.000]  in choosing the president, Washington Post.
[21:42.000 --> 21:46.000]  To save democracy, we need a few good dictators.
[21:46.000 --> 21:56.000]  That's out of Bloomberg. We need to get rid of freedom.
[21:56.000 --> 21:59.000]  To save democracy, we need a few good dictators.
[21:59.000 --> 22:04.000]  We just showed the Financial Times of London headline is almost the same.
[22:04.000 --> 22:10.000]  Think about that. And you've got Harari, Noah Harari, the spokesperson
[22:10.000 --> 22:15.000]  for the Debo script, saying the end of humans is here.
[22:15.000 --> 22:17.000]  We're going to force the end of humans. Humans are bad.
[22:17.000 --> 22:23.000]  AI is taking you over. We're colonizing your body through the vaccines right now with nanotech.
[22:23.000 --> 22:27.000]  And then we point out he's saying that and they go, oh, you're crazy. It doesn't exist.
[22:27.000 --> 22:31.000]  You need to be silenced. You are discrediting the power structure.
[22:31.000 --> 22:38.000]  Why would anyone, especially folks with children, go along with this?
[22:38.000 --> 22:41.000]  Why would anyone accept headlines everywhere?
[22:41.000 --> 22:46.000]  I mean, the New York Times just had a bunch of headlines this year saying it's time to stop telling the truth.
[22:46.000 --> 22:50.000]  It's time to stop asking questions.
[22:50.000 --> 22:55.000]  It's good to be lied to. These are headlines.
[22:55.000 --> 23:01.000]  Oh, don't ask too many questions. Don't do your own research. These are quotes.
[23:01.000 --> 23:06.000]  And the only way they can gas like you and tell you all this and tell you things that are
[23:06.000 --> 23:12.000]  demonstratively authoritarian and dangerous and not true is if there's no opposition anywhere.
[23:12.000 --> 23:15.000]  That's why they're getting rid of the comments all over the Internet.
[23:15.000 --> 23:20.000]  That's why they're getting rid of any ways for you to communicate because they are bringing in a prison,
[23:20.000 --> 23:29.000]  lockdown, society, and info wars is just a canary in that coal mine.
[23:29.000 --> 23:38.000]  They are accelerating the demise of the currency all over the world to bring in the new global digital programmable token
[23:38.000 --> 23:47.000]  that the central banks will control worldwide and that they will connect to your social credit score
[23:47.000 --> 23:50.000]  to monitor and track your behavior.
[23:50.000 --> 23:55.000]  And a lot of people are going to be, well, I'll just comply, but they're always going to add more compliance
[23:55.000 --> 24:04.000]  to what you've got to do until you're as bad off as they are in communist China with years of lockdown,
[24:04.000 --> 24:09.000]  starvation, mass suicide, and death for asymptomatic people not even dying of COVID.
[24:09.000 --> 24:14.000]  It's all a raw exercise of power.
[24:14.000 --> 24:21.000]  And I am just here fighting as hard as I can with everything I've got.
[24:21.000 --> 24:28.000]  Try to stay on air as long as possible until humanity finds its soul again and stands up peacefully
[24:28.000 --> 24:32.000]  and says, no, and that's starting to happen.
[24:32.000 --> 24:34.000]  So they had two years of police state.
[24:34.000 --> 24:39.000]  They backed off a little because all the prominent people were waking up and speaking out.
[24:39.000 --> 24:41.000]  And the attempts to silence people weren't working.
[24:41.000 --> 24:44.000]  So they backed off some.
[24:44.000 --> 24:49.000]  But now they're setting up and preparing the next wave of fear and the next wave of control
[24:49.000 --> 24:57.000]  and the next group of lockdowns and the next group of censoring and systems to silence their opposition.
[24:57.000 --> 25:03.000]  You can't avoid this corruption and just hide under a rock and hope it goes away.
[25:03.000 --> 25:05.000]  It's not going to go away.
[25:05.000 --> 25:10.000]  And I am very honored and blessed that we've been on the air 28 years and have learned a lot together
[25:10.000 --> 25:14.000]  and have made mistakes, but overall have changed the world for the better
[25:14.000 --> 25:19.000]  and have really gotten more accurate and more truthful and more insightful as time goes on.
[25:19.000 --> 25:25.000]  And that is all the good brain and soul God gave me and the great brain and soul God gave you
[25:25.000 --> 25:30.000]  and all the listeners and all the guests in this family that is in force.
[25:30.000 --> 25:36.000]  But I got to tell you, folks, you're the only thing in our corner and I'm in your corner.
[25:36.000 --> 25:41.000]  It's not the courts, it's not the corrupt bureaucracies, it's not the systems and it's three things
[25:41.000 --> 25:44.000]  that override the enemy and you know what they are, it's prayer.
[25:44.000 --> 25:50.000]  It's word of mouth to make sure this broadcast gets through the censors, it gets to the right people and it's money.
[25:50.000 --> 25:52.000]  And I'm firing the bat signal here.
[25:52.000 --> 25:57.000]  We've been firing it for a while, but now I'm like, folks at the Alamo, send that letter out.
[25:57.000 --> 25:59.000]  I'm not going to give up, I'm not going to back down.
[25:59.000 --> 26:03.000]  I'm sending the letter out saying please send reinforcements, but we're going to stay here.
[26:03.000 --> 26:07.000]  And I'm telling you, ladies and gentlemen, whatever has to happen is going to happen,
[26:07.000 --> 26:10.000]  but I want to be strong and I want to continue to persevere.
[26:10.000 --> 26:17.000]  And the biggest way you can do that right now is by going to infoworkstore.com
[26:17.000 --> 26:19.000]  and getting things you already need.
[26:19.000 --> 26:24.000]  I mean, look, I shouldn't be selling all this stuff on sale because here's the predicament we're in.
[26:24.000 --> 26:30.000]  I'm spending almost all the money that comes in on infrastructure and the crew
[26:30.000 --> 26:33.000]  and legal and bandwidth and all of it.
[26:33.000 --> 26:39.000]  And then we have to buy product going forward and prices have gone up and supply chains have broken down.
[26:39.000 --> 26:42.000]  So it's six weeks, it's 25, 30 weeks for a product.
[26:42.000 --> 26:46.000]  We've got that money where now people should let you do it for no money down and pay when it was ready
[26:46.000 --> 26:50.000]  or half the money down and then pay when you got the rest.
[26:50.000 --> 26:52.000]  We don't get that with anybody anymore.
[26:52.000 --> 26:58.000]  And so I'm sitting here looking at the product we've got, the books, the films, the t-shirts,
[26:58.000 --> 27:06.000]  everything we've got in stock and thinking, I can run off this stock for six, seven months, no problem.
[27:06.000 --> 27:15.000]  But then I'll have to basically implode and let go of most of the crew and do the show on a shoestring.
[27:15.000 --> 27:16.000]  It'll still be to everywhere.
[27:16.000 --> 27:17.000]  It'll still be available.
[27:17.000 --> 27:21.000]  It'll still be huge, but not as effective.
[27:21.000 --> 27:23.000]  I don't want that to happen.
[27:23.000 --> 27:24.000]  So it's really simple.
[27:24.000 --> 27:28.000]  All of you that have been on the fence, all of you that have listened to the show over the years
[27:28.000 --> 27:34.000]  and never gone to infowarstore.com, folks that have been doing that are the reason that the broadcast is still here
[27:34.000 --> 27:39.000]  and we've influenced so many powerful people and so many important people and so many influential people
[27:39.000 --> 27:41.000]  and so many great common people.
[27:41.000 --> 27:45.000]  It's just immeasurable what this family of Info Wars has done.
[27:45.000 --> 27:46.000]  And so we've already had a mighty effect.
[27:46.000 --> 27:47.000]  That's why they hate us so much.
[27:47.000 --> 27:50.000]  But I believe our most important work is still to come.
[27:50.000 --> 27:57.000]  But I can't win this fight without your commission and your commission is praying for us, spreading the word,
[27:57.000 --> 28:02.000]  sharing the articles and videos and information, and going to infowarstore.com.
[28:02.000 --> 28:04.000]  So I need to see.
[28:04.000 --> 28:06.000]  I'm making some decisions right now.
[28:06.000 --> 28:13.000]  I need to see from you a sign that you want to support us.
[28:13.000 --> 28:21.000]  I need to see that you really want me to take it to the next level or if you're not in the fight
[28:21.000 --> 28:24.000]  and you don't think it's important to keep us on air, I totally understand.
[28:24.000 --> 28:29.000]  It's a free will universe and I'm not even mad at you and that's God's will because I'm pretty tired.
[28:29.000 --> 28:31.000]  But I'm not going to give up.
[28:31.000 --> 28:33.000]  I could just give out as they say.
[28:33.000 --> 28:35.000]  So go to infowarstore.com right now.
[28:35.000 --> 28:38.000]  Don't wait and get the new Alex Jones with right shirt.
[28:38.000 --> 28:39.000]  It's a fundraiser shirt.
[28:39.000 --> 28:41.000]  It's sold a little bit of a premium.
[28:41.000 --> 28:44.000]  All the other shirts being sold at cost, total clearance.
[28:44.000 --> 28:45.000]  Alex Jones was right.
[28:45.000 --> 28:47.000]  Get yours for men and women today.
[28:47.000 --> 28:50.000]  It's historic on the back infowarstore.com.
[28:50.000 --> 28:54.000]  And again, this could be the last time the last few months you could get any of this stuff because I can tell you folks,
[28:54.000 --> 28:55.000]  I'm not playing around.
[28:55.000 --> 28:59.000]  We are barely operating.
[28:59.000 --> 29:03.000]  It was about 25 years ago that I wanted to expand infowarstore.
[29:03.000 --> 29:08.000]  So I've been on the air a couple of years, but I only had money to finance my own simple little local radio show.
[29:08.000 --> 29:11.000]  And I wanted to hire camera people. I wanted to make films.
[29:11.000 --> 29:13.000]  I wanted to really challenge the globalist.
[29:13.000 --> 29:15.000]  And it was a t-shirt I designed the first one.
[29:15.000 --> 29:22.000]  Mass murderers agree gun control works that helped us finance hiring the first three members of my crew.
[29:22.000 --> 29:24.000]  That's our oldest design and we still sell it.
[29:24.000 --> 29:30.000]  We have that design over a hundred others that will now all be limited editions because whatever stock we've got in,
[29:30.000 --> 29:31.000]  that's it.
[29:31.000 --> 29:35.000]  We're selling everything out to find the operation to get rid of inventory.
[29:35.000 --> 29:37.000]  We'll still have some teachers in the future.
[29:37.000 --> 29:39.000]  They'll just be limited editions and short runs.
[29:39.000 --> 29:43.000]  So if you want to get any of these historic shirts, this is your last chance.
[29:43.000 --> 29:44.000]  I almost forgot.
[29:44.000 --> 29:48.000]  We're selling them all at cost at infowarstore.com.
[29:48.000 --> 29:55.000]  Every ball cap, every flag, every hoodie, every long sleeve, every t-shirt, regular shirts, designer shirts,
[29:55.000 --> 29:59.000]  they're all selling at cost infowarstore.com.
[29:59.000 --> 30:03.000]  You know, it's a fact, and I'm out bragging when I say it, it's just true,
[30:03.000 --> 30:08.000]  that info wars is seen by the globalist as the standard of human liberty,
[30:08.000 --> 30:16.000]  as the logo of human populist resistance against their transhumanist anti-human program.
[30:16.000 --> 30:23.000]  And man, our work is really right now hitting the most important aspects of what we've ever done.
[30:23.000 --> 30:30.000]  So I'm asking listeners now to realize we've got great products, thousands of them, at infowarstore.com.
[30:30.000 --> 30:33.000]  And we are funded by listeners and viewers like you.
[30:33.000 --> 30:38.000]  And so now we need to support more than ever, because this fight has intensified,
[30:38.000 --> 30:41.000]  don't need me to tell you that, at infowarstore.com.
[30:41.000 --> 30:45.000]  We've got 25 to 75% off across the board right now.
[30:45.000 --> 30:48.000]  Things have been sold out for a long time, like info wars life,
[30:48.000 --> 30:54.000]  fizzy magnesium mix that's so amazing, and our new immune support formula that's so critical.
[30:54.000 --> 30:59.000]  They're all available 25 to 75% off at infowarstore.com right now.
[30:59.000 --> 31:08.000]  Ladies and gentlemen, infowarstore.com is offering the biggest sales in its over 20 year history.
[31:08.000 --> 31:14.000]  And that is because the economy is breaking down, inflation is exploding, the supply chains have broken down,
[31:14.000 --> 31:20.000]  and info wars is having serious trouble making its payroll and paying for operations.
[31:20.000 --> 31:25.000]  And I do not want to implode or downsize in the face of the globalist making their main move.
[31:25.000 --> 31:31.000]  Info wars, it's paradoxical, it's more popular than ever, it's reaching more people than ever despite the censorship.
[31:31.000 --> 31:36.000]  But because of cost increasing and having to run our own infrastructure and pay for our own bandwidth and everything else,
[31:36.000 --> 31:39.000]  we are running out of money.
[31:39.000 --> 31:48.000]  So listen up to 75% off at infowarstore.com on things like amazing patriot t-shirts that help spread the word and fund the operation.
[31:48.000 --> 31:57.000]  On supplements, on books, on films, everything is 25 to 75% off right now. The biggest sell in our history at infowarstore.com.
[31:57.000 --> 32:19.000]  Thank you for your support.
[32:28.000 --> 32:35.000]  And everyone out there that wants to be healthy and wants to boost your natural defenses should get it today.
[32:35.000 --> 32:39.000]  Out of the gates is 25% off at infowarstore.com.
[32:39.000 --> 32:44.000]  Got a lot of other great products to boost your immune system as well, but this one is the very strongest we've got.
[32:44.000 --> 32:50.000]  So anybody out there that cares about their health and wants to take care of themselves needs to get this product.
[32:50.000 --> 32:54.000]  It's also a great gift for friends and family to boost their immune system as well.
[32:54.000 --> 32:58.000]  Get yours today at infowarstore.com for 25% off.
[33:25.000 --> 33:32.000]  Live from Austin, Texas, it's Alex Jones.
