[00:00.000 --> 00:27.200]  Infowars, tomorrow's news, today.
[06:18.800 --> 06:35.680]  Well, they really got us, ladies and gentlemen, in their jaws, on their horns.
[06:35.680 --> 06:45.960]  They really got us, they've got us, they've got us, and the question is, do you want to
[06:45.960 --> 06:51.800]  get out of their jaws before the process of our destruction is completed?
[06:51.800 --> 06:58.520]  This is Modern War, and you're the target.
[06:58.520 --> 07:09.200]  Welcome ladies and gentlemen, welcome to this Friday, December 3rd, Worldwide Transmission.
[07:09.200 --> 07:13.240]  I think the best way for me to begin the broadcast is just to read you headlines and then to
[07:13.240 --> 07:19.720]  plow back into them in great detail, but here's the larger takeaway.
[07:19.720 --> 07:26.160]  The puppet Joe Biden came out yesterday, and then his surrogates repeated it with more
[07:26.160 --> 07:31.520]  detail, and said he'll do everything, quote, in his power to make sure newborns are given
[07:31.520 --> 07:34.760]  access to the COVID injections.
[07:34.760 --> 07:41.920]  Now, once they give emergency authorization, and then once you, quote, get access, that
[07:41.920 --> 07:53.360]  means the next day, Chicago, New York, Boston, Seattle, Portland, Los Angeles, and other
[07:53.360 --> 08:01.400]  leftist cities, announce it's mandatory.
[08:01.400 --> 08:07.400]  No judge, no jury, no law, just like his mandate on businesses with 100 or more employees,
[08:07.400 --> 08:13.280]  it's just pulled out of the air, not even an executive order.
[08:13.280 --> 08:19.400]  Just the decree of the king who takes his orders, as he said, from Fauci.
[08:19.400 --> 08:22.360]  He said, yeah, give my wife to Fauci, you know, really, he's the boss, he's the real
[08:22.360 --> 08:25.440]  president, Fauci.
[08:25.440 --> 08:27.760]  I'm just joking, no, actually, I mean it.
[08:27.760 --> 08:33.800]  That's another quote from yesterday, basically nailed it, it's not even a paraphrase.
[08:33.800 --> 08:38.360]  So there we are.
[08:38.360 --> 08:40.520]  So if you translate that, what's that really mean?
[08:40.520 --> 08:45.960]  I'm going to forcibly inject newborns, we already got above the 12-year-olds in the
[08:45.960 --> 08:50.040]  mass of death, heart attacks, illness, now it's the five-year-olds enough, and Obama
[08:50.040 --> 08:54.920]  and Fauci, they come like ghouls and have salivated at least three elementary schools
[08:54.920 --> 09:01.120]  while the crying children are injected, and it's so over the top, people just can't believe
[09:01.120 --> 09:08.240]  that Joseph Mingola and Hitler just came to their school, just one has brown skin, so
[09:08.240 --> 09:13.320]  it's, he's the brown Hitler, and then he's got his doctor Joseph Mingola there, 2.0
[09:13.320 --> 09:20.480]  with him, who has a long history of taking black and poor white children, there was no
[09:20.480 --> 09:25.360]  Hispanics ever in the list, I guess Hispanics would fight back, I guess, culturally, it's
[09:25.360 --> 09:28.880]  actually been found by the globalists that generally Hispanics will actually just kill
[09:28.880 --> 09:32.360]  somebody if somebody tries to take their children, but white people and black people have been
[09:32.360 --> 09:37.600]  bred and trained to submit, and so the courts know, oh, let's just get those poor black
[09:37.600 --> 09:42.040]  kids, and let's just go out to these, you know, the countryside poor single mothers with
[09:42.040 --> 09:46.400]  white kids, and let's just grab them, that's the two groups they targeted, about 80% were
[09:46.400 --> 09:50.840]  black though, look it up, thousands of articles in the 90s, back when the media still had
[09:50.840 --> 09:57.600]  some soul, that was not totally owned by four companies, and Fauci would take the children
[09:57.600 --> 10:03.160]  as young as four from their mothers, use the fake PCR tests that had just come out to say
[10:03.160 --> 10:08.440]  that they had HIV, which they didn't, and then when the children would escape, they'd
[10:08.440 --> 10:13.760]  take them and put them in lockups, and put ports into their stomachs, so that they couldn't
[10:13.760 --> 10:21.520]  get away, and they'd put toxic poisons in there till they died, but nobody cares about
[10:21.520 --> 10:26.040]  that, it's just black children, they do care about the German shepherds and beagles, having
[10:26.040 --> 10:32.280]  cages put around their heads with the flesh eating bugs under Fauci, but Fauci specifically
[10:32.280 --> 10:39.800]  ran in the 80s and 90s testing on more than 10,000 children, many of which died, it's
[10:39.800 --> 10:46.440]  over 10,000, oh, then you see the headline, oh, the CIA knowingly covered up the rape
[10:46.440 --> 10:52.320]  of children by CIA personnel, oh, and the CIA picked warlords in Afghanistan that were
[10:52.320 --> 10:57.280]  pedophiles and supplied them with children, oh, and, oh, oh, and the CIA, with the German
[10:57.280 --> 11:03.080]  government in West Germany, gave hundreds of thousands of children over 40 years from
[11:03.080 --> 11:07.160]  their parents, mainly Christian parents was the group they targeted, and gave them to
[11:07.160 --> 11:12.560]  people to create a new form of love, they called it, pure nambla, that the new family
[11:12.560 --> 11:17.160]  would be men with little boys they have sex with, and women that have sex with the little
[11:17.160 --> 11:21.640]  girls, and then teach them that that's love, so they go out and do it themselves to build
[11:21.640 --> 11:30.000]  an army, the German experiment that placed foster children with pedophiles, and you know
[11:30.000 --> 11:35.120]  what's sick about the New Yorker magazine, and what's sick about them all, DW, the biggest
[11:35.120 --> 11:39.360]  channel in Germany, reported it years before they did, and by the time it hit the U.S.,
[11:39.360 --> 11:43.240]  they limited the number down to a few thousand instead of hundreds of thousands, that's in
[11:43.240 --> 11:48.120]  the real reports, 30,000 in this city, 25,000 in that, 10,000 in this city, I mean they had
[11:48.120 --> 11:53.440]  files on this, this was government run, still ongoing, industrial level, and that's who
[11:53.440 --> 12:00.600]  wants to come to your school now, and inject your children, is the very same people, because
[12:00.600 --> 12:05.080]  I told you a thousand times, if I told you once, the globalists don't want to just rape
[12:05.080 --> 12:11.600]  your children, they want to turn them into pedophiles like them, but if they can't turn
[12:11.600 --> 12:15.640]  them into pedophiles, they're going to kill them, they're going to inject them with a
[12:15.640 --> 12:19.560]  system that erases their immune system, makes them totally sick, and the answer is more
[12:19.560 --> 12:23.280]  shots, which will finally slowly kill your children, and they want to watch you under
[12:23.280 --> 12:30.080]  orders, kill your child with them, in the greatest form of blasphemy you could ever imagine,
[12:30.080 --> 12:35.200]  giving your children the fires of Moloch, and that's their plan, I have stacks of news
[12:35.200 --> 12:40.260]  here today documenting all this, so here's just some of the headlines, Twitter slaps
[12:40.260 --> 12:47.040]  unsafe label on American Heart Association over mRNA vaccine warning, because they said
[12:47.040 --> 12:56.160]  sorry, you're not the WHO, or you are not Pfizer, Greg Reese filed a report this morning
[12:56.160 --> 13:05.680]  that just went live at Bandot Video, we'll put it on screen for you, there it is, the
[13:05.680 --> 13:15.160]  inside voodoo of the Omnicron fear campaign, it just went live a few hours ago, his Vimeo
[13:15.160 --> 13:18.920]  account has been banned and they sent him a notice, he's doing a report on it saying,
[13:18.920 --> 13:25.040]  here let me read the notice to you, actually send it to me, he sent, got sent a notice
[13:25.040 --> 13:33.240]  saying, you have been deleted for violating CDC and WHO protocol, you just wake up and
[13:33.240 --> 13:39.560]  the UN's in charge, remember that Yahoo article a few months ago about the young collegiate
[13:39.560 --> 13:44.560]  athlete who had the near heart failure and heart attack and microcarditis, after the
[13:44.560 --> 13:48.960]  Pfizer shot, his doctor said yeah, it was the Pfizer shot, and his video had 5 million
[13:48.960 --> 13:53.800]  views and they deleted his video instead of you re-upload it, it will delete your account,
[13:53.800 --> 13:58.000]  and he had his doctor go on the news and the press conference and say hey, they put on
[13:58.000 --> 14:02.040]  the insert, it causes this, this was caused by this, and they said we know you're telling
[14:02.040 --> 14:05.960]  the truth, but you're, you're hurting the overall good, because the shot does more
[14:05.960 --> 14:10.800]  good than bad, which by the way doesn't, and so you're not allowed to the UN says, we just
[14:10.800 --> 14:16.480]  sit here in America and the UN tells us what we can say and do, and now, oh sorry, that's
[14:16.480 --> 14:27.520]  not the WHO, that's not, you're not the WHO, so sorry, Twitter says to the American Heart
[14:27.520 --> 14:33.160]  Association, you're not allowed to tell your members and readers in a PSA that's your
[14:33.160 --> 14:39.000]  job that this can kill you with a heart attack, or microcard, oh no, no, no, it's true, but
[14:39.000 --> 14:49.120]  you're not allowed to talk, because you're not WHO, the World Health Organization, the
[14:49.120 --> 14:59.040]  big, evil owl that's feeding on everybody, and I have all these articles today about
[14:59.040 --> 15:03.040]  this happening, but our own Greg Reese, oh, you're not gonna show the COVID numbers, you're
[15:03.040 --> 15:10.920]  not gonna show real facts, sorry, the UN says your video's deleted, bloop, what's that mean,
[15:10.920 --> 15:17.400]  the UN's watching, and it's watching what you're doing, oh, we better roll over and
[15:17.400 --> 15:26.120]  kiss their ass now then, maybe they'll be nicer to us if we just submit, maybe if you
[15:26.120 --> 15:30.840]  chum the ocean on the Atlantic with a bunch of rotten meat and cut yourself and jump in
[15:30.840 --> 15:38.120]  with sharks, they'll be sweet to you too, so they're making a predatory move on us right
[15:38.120 --> 15:45.840]  now, they have a burning will to kill children, just an overriding desire to just rape and
[15:45.840 --> 15:51.560]  stab and just torture and make, they just love it, and they just love, they're killing
[15:51.560 --> 15:55.120]  so many children worldwide with these poison shots right now, they are just having an orgy
[15:55.120 --> 15:58.400]  of death.
[15:58.400 --> 16:02.480]  If you're concerned about the, let's go ahead and take another call, let's talk to Malcolm
[16:02.480 --> 16:03.480]  in Tennessee, welcome.
[16:03.480 --> 16:04.480]  Hello, Alex.
[16:04.480 --> 16:05.480]  Yes, Malcolm.
[16:05.480 --> 16:08.960]  All right, I will make this quick and real short where the other patrons can get on the
[16:08.960 --> 16:09.960]  line.
[16:09.960 --> 16:14.040]  Uh, Alex, I have to promote one thing from one of your co-hosts, Owen Schreuer, Super
[16:14.040 --> 16:19.640]  Mel Vitality and Brain Force Plus, mix those two together, you're an unstoppable tank.
[16:19.640 --> 16:24.680]  Super Mel Vitality really, really works, it's cold pressed herbs and natural compounds
[16:24.680 --> 16:30.640]  that have never been heated up, and so it has a dramatic effect compared to powdered versions,
[16:30.640 --> 16:35.040]  it also worked quite well, but just aren't as strong, this is like a very fine wine,
[16:35.040 --> 16:39.480]  it's, in fact, each batch is different, sometimes it's super strong, sometimes it's just okay,
[16:39.480 --> 16:42.720]  people are like, why are you selling something and admitting sometimes the batch isn't as
[16:42.720 --> 16:43.720]  strong?
[16:43.720 --> 16:48.600]  Because it's how it works, so it's always good, it's just sometimes it's like super
[16:48.600 --> 16:59.480]  strong, but yeah, if you want the Rolls Royce at a decent price, then this is it.
[16:59.480 --> 17:04.720]  I've been fighting as hard as I can for almost 28 years against the globalists, I wanted
[17:04.720 --> 17:10.160]  to stop their agenda, I wanted to wake up the world and stop them dead in their tracks
[17:10.160 --> 17:15.000]  before they went operational, but we failed, yes a lot of people are awake, yes we're
[17:15.000 --> 17:21.560]  not getting caught flat footed, but they are going ahead with their full operational deindustrialization
[17:21.560 --> 17:26.400]  great reset, and that's why it's more important than ever that all viewers and all listeners
[17:26.400 --> 17:30.520]  tell everybody they know about the show, because people are ready to wake up and ready to hear
[17:30.520 --> 17:34.520]  the truth, so we've got an information warfare of the enemy and trying to stop their agenda,
[17:34.520 --> 17:38.200]  and we've also got to get personally prepared, and one of the number one things to do is
[17:38.200 --> 17:41.920]  high quality storeable food, you've got the best food ready to ship at very affordable
[17:41.920 --> 17:47.040]  prices at infowarstore.com, so whether it's a month or a six month or a year supply or
[17:47.040 --> 17:52.040]  specialty diets, it's ready to ship right now, lock your orders in before food prices
[17:52.040 --> 17:56.600]  go up, and before there are long lines and waits, because believe me, serious times are
[17:56.600 --> 18:04.040]  coming, get ready at infowarstore.com, this is a great sponsor, we have one of the best
[18:04.040 --> 18:08.480]  deals you're going to find out there on a high quality, high rated, satellite phone,
[18:08.480 --> 18:12.520]  so you can't be tracked, you can't be traced, and it'll work anywhere in the world where
[18:12.520 --> 18:16.000]  you can see the sky, you can also buy cheap antennas and things for your car and your
[18:16.000 --> 18:20.760]  house that also are on the site, infowarstore.com, that's just a site that takes you to these
[18:20.760 --> 18:24.400]  folks, they supply the board for everybody, but their system is as well, they're amazing
[18:24.400 --> 18:32.200]  folks, and you get a free phone of $600 to $50 value, absolutely free at infowarstore.com,
[18:32.200 --> 18:38.880]  these aren't, and the calls are free when folks call you, you just pay $99.95 a month
[18:38.880 --> 18:43.920]  for your minutes, $115 minutes, so the calls you were free were like a regular cell phone,
[18:43.920 --> 18:47.520]  you're not being tracked or traced, and I keep one in my car, I've given it to my parents
[18:47.520 --> 18:52.200]  as gifts, way out the middle of nowhere where regular phones don't work, they work, infowarstore.com
[18:52.200 --> 18:59.920]  or 941-955-1029-4195, 1020 and ask the Alex Jones Special.
[18:59.920 --> 19:05.200]  Decentive dissonance is a major issue amongst the left, it can be very stressful dealing
[19:05.200 --> 19:10.800]  with facts you refuse to accept, if you have a family member suffering from this degenerative
[19:10.800 --> 19:17.080]  mental condition, buy them a bottle of ultimate fish oil from infowarstore.com, studies have
[19:17.080 --> 19:23.040]  suggested that fish oils and fish oil supplementation can slightly lower blood pressure, decrease
[19:23.040 --> 19:28.600]  triglyceride levels, decrease the growth rate of plaque, and provide a soothing reduction
[19:28.600 --> 19:33.360]  in inflammatory responses in joints and the digestive system.
[19:33.360 --> 19:40.000]  Recent studies have suggested that high EPA and DHA fish oil can stimulate immune function
[19:40.000 --> 19:46.320]  by increasing the concentration and activity of immune cells, it worked for my family,
[19:46.320 --> 19:53.200]  and now I can have a logical and calm discussion about actual facts that pertain to reality.
[19:53.200 --> 20:02.000]  Get your ultimate fish oil for a friend, family member, or yourself at infowarstore.com.
[20:02.000 --> 20:19.120]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[20:19.120 --> 20:28.640]  This is the hill to fight on, this is the hill to die on, I'm not backing down, in fact
[20:28.640 --> 20:35.160]  I've never been more alive and more ready to do whatever it takes to defend our children,
[20:35.160 --> 20:39.800]  but we don't have any more time, our children are being killed right in front of us and
[20:39.800 --> 20:44.120]  I want to explain how psychology works and how the globalist operates so that everybody
[20:44.120 --> 20:48.760]  can get the perspective and then see it for yourself, because they don't operate like
[20:48.760 --> 20:49.760]  you and I do.
[20:49.760 --> 20:55.600]  Now listen to me very, very carefully here on the Alex Jones show.
[20:55.600 --> 21:03.280]  We are 340 days out from the midterm elections.
[21:03.280 --> 21:09.120]  They know there's going to be a tsunami bigger than it was in 2016, bigger than it was in
[21:09.120 --> 21:14.400]  last year's and this year's election as well.
[21:14.400 --> 21:21.760]  And so they are in a total and complete panic and they've got a whole array of things they're
[21:21.760 --> 21:29.120]  going to do to smoke screen and shut down society and start wars and crash economies
[21:29.120 --> 21:34.400]  so things are so out of control you just accept another stolen election.
[21:34.400 --> 21:38.640]  They are putting you into this abnormal, confused state.
[21:38.640 --> 21:43.960]  They're putting you into martial law ahead of an even deeper level of martial law that's
[21:43.960 --> 21:47.200]  coming in just 340 days.
[21:47.200 --> 21:56.560]  I told you specifically months before the 2020 election on November 3rd that they would
[21:56.560 --> 22:00.760]  then totally ban Trump off of the internet within the first week after the fraudulent
[22:00.760 --> 22:05.680]  election that they would say it was a red mirage, that they would deliver all of the
[22:05.680 --> 22:11.200]  mail-in ballots they needed to then complete the fraud, that they would then try to outlaw
[22:11.200 --> 22:13.040]  questioning the election.
[22:13.040 --> 22:19.040]  All of that happened exactly as I said because I know the enemy battle plan.
[22:19.040 --> 22:21.720]  That's why they hate me so much because I don't need to read their documents.
[22:21.720 --> 22:27.800]  I can see right through everything they're doing and so can you once you get the perspective.
[22:27.800 --> 22:32.400]  I played that video yesterday in the Florida Everglades with a family on the side of the
[22:32.400 --> 22:36.600]  road by some culverts on a creek catching fish and they're watching the fish swim around
[22:36.600 --> 22:41.640]  them the lure and they don't see a 10-foot alligator swim right up with a little 5-year-old
[22:41.640 --> 22:47.280]  girl about to eat her because they're so focused on the fish and the lure they don't
[22:47.280 --> 22:52.200]  see the big giant thing right there in front of them but once you see it you can't miss
[22:52.200 --> 22:56.120]  the alligator and the little girl finally sees it and says oh the alligator is coming
[22:56.120 --> 23:01.360]  over to me maybe he thinks I'm going to slip in no he's about to grab you.
[23:01.360 --> 23:07.320]  It's the same thing you've got to shift your perspective from the bass and the reeds and
[23:07.320 --> 23:10.720]  the lure to the 10-foot alligator.
[23:10.720 --> 23:18.720]  So I can talk about this news and this information all day long but if you don't get the perspective
[23:18.720 --> 23:22.240]  of the globalist and what they're out for because you want to go fishing the alligator
[23:22.240 --> 23:25.560]  wants to eat you.
[23:25.560 --> 23:30.720]  You want to go surfing in the Pacific Ocean the great white shark wants to eat you.
[23:30.720 --> 23:36.760]  You want to drive down the road and go see your grandma but a crazy crackhead at the
[23:36.760 --> 23:41.040]  four-way stop wants to steal a car because he's out of his mind he's about to carjack
[23:41.040 --> 23:42.880]  you.
[23:42.880 --> 23:47.080]  So don't measure the world by what you want and what you're doing and about where you're
[23:47.080 --> 23:54.840]  going start looking around and really figuring out history and how these globalists are operating.
[23:54.840 --> 23:58.960]  So before I hit all this huge news let me just lay this out and again this is about
[23:58.960 --> 24:02.960]  perspective.
[24:02.960 --> 24:08.160]  The globalists have created thousands of trillions of fake currency worldwide.
[24:08.160 --> 24:11.480]  They've engaged in all sorts of horrible, bizarre crimes to get there.
[24:11.480 --> 24:18.320]  They've used sex and pedophile rings to compromise the corporate and governmental infrastructure
[24:18.320 --> 24:23.400]  of academia, science, banking, the religious institutions basically everything.
[24:23.400 --> 24:28.280]  They've gotten control of the top and they've got unlimited fake money but they know that
[24:28.280 --> 24:32.160]  all of that's spiraling out of control and their own minions are ratting them out and
[24:32.160 --> 24:33.160]  their own people.
[24:33.160 --> 24:37.560]  Look at the fall of Hollywood is a microcosm of the fall of the house of Rothschild and
[24:37.560 --> 24:40.560]  Rockefeller and the Saxe-Coburg gophers.
[24:40.560 --> 24:46.880]  That whole facade, that whole institution is going down so it needs to trigger a world
[24:46.880 --> 24:52.120]  collapse ahead of time so that it can be in control of the collapse and use the collapse
[24:52.120 --> 24:55.280]  to maintain and expand their power.
[24:55.280 --> 24:59.880]  And that's why you've got to get in the perspective of them and what they've done.
[24:59.880 --> 25:06.760]  They've launched a modern 21st century biological and chemical war on us posing as the saviors
[25:06.760 --> 25:11.720]  in white lab coats who even created the virus itself publicly believing that you're too
[25:11.720 --> 25:16.600]  stupid to figure it out and that as things get worse and worse, as they hold your hand
[25:16.600 --> 25:20.760]  and lead you into total destruction, that you'll never be able to admit what they've
[25:20.760 --> 25:26.240]  done to you because of the mass programming of the mass Stockholm syndrome system and
[25:26.240 --> 25:29.080]  the learned helplessness.
[25:29.080 --> 25:40.400]  So I'm going to do this when we come back but I want to be totally clear about this.
[25:40.400 --> 25:48.120]  I am not attacking President Trump and Senator Paul when I come back because I'm even mad
[25:48.120 --> 25:49.920]  at them.
[25:49.920 --> 25:53.280]  I'm not attacking them because I want to say I'm holier than them and I'm smarter
[25:53.280 --> 25:55.640]  than them and I was right and I knew more than they did.
[25:55.640 --> 25:58.200]  It's not what this is about.
[25:58.200 --> 26:02.600]  This is about lighting a fire under their ash to get them to save themselves and save
[26:02.600 --> 26:07.440]  us in the process because they are leaders and I know they're both good men.
[26:07.440 --> 26:12.720]  Because if we want to sit here and be mad at Trump for authorizing the poison death
[26:12.720 --> 26:16.720]  shot and the horrible crime he's now a party to, if he doesn't soon say no to this and
[26:16.720 --> 26:20.600]  stand up, is Senator Paul.
[26:20.600 --> 26:22.080]  He's the one that advised Trump.
[26:22.080 --> 26:24.120]  Trump, trust him.
[26:24.120 --> 26:29.880]  And Paul blinded himself because he's a good doctor and just couldn't believe that actually
[26:29.880 --> 26:35.040]  roll out a poisonous injection and he knows that inoculation is a real technology and
[26:35.040 --> 26:38.160]  so he signed on to this.
[26:38.160 --> 26:40.840]  And now he's got to extricate himself out of that.
[26:40.840 --> 26:43.520]  So instead of talking about how bad Biden is and how he's coming out of the newborn
[26:43.520 --> 26:48.840]  babies starting January 1st, or how Germany's announced martial law and says forced inoculation
[26:48.840 --> 26:52.960]  with the military door-to-door is coming February 1st, or all the incredible videos
[26:52.960 --> 27:00.040]  of people in what are described as outdoor dog cages in Australia begging and being abused
[27:00.040 --> 27:03.800]  by the guards and the left sees the videos and says those aren't real even though they're
[27:03.800 --> 27:06.920]  confirmed to be real, we'll get to all that.
[27:06.920 --> 27:12.160]  We got Robert Barnes in the studio with big news.
[27:12.160 --> 27:16.000]  But if you don't understand why they're doing it and where it's coming from and the globalist
[27:16.000 --> 27:20.160]  mindset and how you don't get in their club unless you're ruthless and unless you'll have
[27:20.160 --> 27:23.720]  sex with children and that's just the beginning.
[27:23.720 --> 27:30.760]  If you won't kill children, you don't get in the higher echelons.
[27:30.760 --> 27:40.920]  And we could sit here and make this all about the bad guys.
[27:40.920 --> 27:44.520]  But why aren't we asking ourselves why aren't the good guys?
[27:44.520 --> 27:48.320]  Because there are good people in government and good people in corporations.
[27:48.320 --> 27:49.880]  Why aren't they speaking out?
[27:49.880 --> 27:51.400]  Why aren't they doing more?
[27:51.400 --> 27:54.480]  And the answer is they're trying to balance things and they're waiting for us.
[27:54.480 --> 27:57.680]  They're waiting for somebody else to be a leader so it's not as dangerous for them.
[27:57.680 --> 27:59.520]  And that's where I come in.
[27:59.520 --> 28:00.520]  And that's where you come in.
[28:00.520 --> 28:05.440]  Because yes, I will do whatever it takes to expose this no matter what happens to me personally
[28:05.440 --> 28:11.400]  because I realize we're going to lose everything in the end anyways if we don't.
[28:11.400 --> 28:15.200]  And so the only shot we've got is securing the future for our children and doing what
[28:15.200 --> 28:20.400]  other men of honor did in the past and that's where we are.
[28:20.400 --> 28:23.600]  And so you see Joe Rogan doing the right thing.
[28:23.600 --> 28:26.520]  You see Tucker Carlson doing the right thing.
[28:26.520 --> 28:30.080]  You see Paul starting to do the right thing and Trump edging towards it.
[28:30.080 --> 28:35.120]  Well, let's drag him into the light and let's make him do the right thing.
[28:35.120 --> 28:39.800]  Not by going to their houses and breaking their ribs or shooting them at baseball games
[28:39.800 --> 28:46.240]  but by doing what Stu Peters did where he confronted the White House Chief of Staff
[28:46.240 --> 28:50.520]  Meadows, former Chief of Staff, about what the hell's Trump doing with a shot.
[28:50.520 --> 28:51.520]  We've got that clip as well.
[28:51.520 --> 28:58.440]  When we come back, stay with us.
[28:58.440 --> 28:59.440]  Hey everybody.
[28:59.440 --> 29:00.440]  Confused?
[29:00.440 --> 29:05.160]  We have launched the most important sale of the year because now we've got a bunch
[29:05.160 --> 29:09.160]  of great products that have been sold out for months and months and months back in stock.
[29:09.160 --> 29:16.320]  So right now the real Black Friday sale is beginning and it's only going to run until
[29:16.320 --> 29:21.320]  the end of the month and that's now only six, seven days.
[29:21.320 --> 29:25.880]  Info War Store official Black Friday special has arrived.
[29:25.880 --> 29:27.360]  Ladies and gentlemen, people love it.
[29:27.360 --> 29:29.000]  It's our best seller.
[29:29.000 --> 29:34.200]  Vitamin, mineral, fusion, all the vitamins, all the minerals, all the amino acids, everything
[29:34.200 --> 29:38.240]  you need for your immune system and your body and it tastes great and it funds the
[29:38.240 --> 29:39.600]  Info War.
