[00:00.000 --> 00:22.120]  InfoWars, tomorrow's news, today.
[02:52.160 --> 02:58.040]  you to a simple page that has the emergency broadcast and links to critical information
[02:58.040 --> 03:00.680]  and back to infowars.com and newswars.com.
[03:00.680 --> 03:04.000]  We have been the brunt of the assault, the brunt of the censorship, the brunt of the
[03:04.000 --> 03:08.640]  intelligence agencies, the brunt of the new order assault because we had their battle
[03:08.640 --> 03:14.360]  plan and the blueprints to their Death Star program and we've helped build and launched
[03:14.360 --> 03:21.000]  so many other great careers and organizations and people so this has also been a hatchery
[03:21.000 --> 03:23.080]  of the future generations in the fight.
[03:23.080 --> 03:28.440]  I've been in this 28 years, 30 plus years fighting the globalist, 28 years on air and
[03:28.440 --> 03:32.200]  I'm blessed to be here only because of God's providence and God working through you to
[03:32.200 --> 03:33.320]  support the broadcast.
[03:33.320 --> 03:41.200]  So today is a fundraiser day, we're behind over $200,000 a month and we had built my
[03:41.200 --> 03:44.360]  product in the future, all the products we're selling, we have it stock ready to ship to
[03:44.360 --> 03:48.880]  you and they're amazing products so we have the Alex Jones' Ride Emergency Sale, give
[03:48.880 --> 03:54.480]  it to 50% off on top selling products at infowars.com and a lot of these are about to go off sale
[03:54.480 --> 03:58.480]  because they're almost sold out, Brainforce Plus and Brainforce Ultra, 50% off ending
[03:58.480 --> 04:04.000]  soon, Whole Food Multivitamin Highest Quality Organic, 40% off ending soon, Vitamin C with
[04:04.000 --> 04:07.920]  zinc, Linus Palming Formulants, so incredible, 1100% of your daily allowance from Rose Hipson
[04:07.920 --> 04:12.320]  Moore, 40% off ending soon, Ultimate Crill Oil, the highest grade of Crill Oil, incredible
[04:12.320 --> 04:19.280]  for your heart, your body, your brain, 40% off ending soon, X7 Diet Force that naturally
[04:19.280 --> 04:26.920]  helps you lose weight but doesn't make you all jittery and crazy, 40% off, 1776 testosterone
[04:26.920 --> 04:32.000]  boost, incredible top nationwide bestseller that we're allowed to private label, 40% off,
[04:32.000 --> 04:38.120]  that's incredibly to get that, 1776 testosterone boost, Vitamin D3 Gummies running out soon,
[04:38.120 --> 04:43.480]  50% off, Superfuel Vitality, 50% off, Ultimate Fish Oil, 40% off, Down Out Sleep Aid, back
[04:43.480 --> 04:51.480]  in stock, 40% off, Physiomagnetism, 25% off selling out, all of it and more at infowarstore.com,
[04:51.480 --> 04:58.480]  NAZO Beats Complete, back in stock, 25% off, Limited Supply, all at infowarstore.com, PJW,
[04:58.480 --> 05:00.760]  straight ahead.
[05:00.760 --> 05:07.600]  In early 2022, Info Wars launched a very important fundraiser that kept us on air. Your support
[05:07.600 --> 05:13.080]  of that fundraiser is the reason we are still here today fighting the globalist and having
[05:13.080 --> 05:18.000]  incredibly successful results, so I thank you for your passing support. Now that was
[05:18.000 --> 05:23.000]  a three-coin series, the founding member coin. The final coin that we're putting out
[05:23.000 --> 05:30.880]  for a long time is the Teddy Roosevelt Man in the Arena coin, exclusively available at
[05:30.880 --> 05:38.720]  1776coin.com. There are only a few thousand of the coins left and yes, there's a markup
[05:38.720 --> 05:43.640]  on the coins because that's why it's a fundraiser and the coin is a collector's item momento
[05:43.640 --> 05:47.980]  of your support during the Second American Revolution. So if you want to get one of these
[05:47.980 --> 05:55.840]  coins, they're going fast and you can get $30 off on the coin with promo code 1776 at
[05:55.840 --> 06:24.620]  1776coin.com. Thanks for keeping us on the air.
[06:24.620 --> 06:32.060]  It's Tuesday, January 17, 2023 and you are tuned into the number one broadcast in the
[06:32.060 --> 06:38.500]  world credited by the enemies of humanity of being their number one enemy for rallying
[06:38.500 --> 06:43.100]  humanity against their criminal operations. They thought they'd walk in here and depopulate
[06:43.100 --> 06:46.500]  us and cut off our energy. They thought they'd sell pedophilia to our children. They thought
[06:46.500 --> 06:50.900]  they'd dump fentanyl on our streets and that we wouldn't go down without a fight. They
[06:50.900 --> 06:56.260]  were wrong and they're now in full insane panic mode admitting that their whole agenda
[06:56.260 --> 07:00.820]  is falling apart. Scientists doctors by the thousands every few days coming out. Deaths
[07:00.820 --> 07:05.820]  suddenly actuary numbers showing they hit us with a bio weapon. They thought they'd get
[07:05.820 --> 07:09.100]  away with it. Ladies and gentlemen, these are psychotics. You ask why would they do something
[07:09.100 --> 07:13.220]  like this? It's what psychotics do. Why did Stalin do it? Why did Hitler do it? Why did
[07:13.220 --> 07:19.420]  Mao Zedong do it? Because they want total control. Well, I've known Paul Joseph Watson
[07:19.420 --> 07:24.620]  since right after 9 11. And he of course runs summit dot news and does a great job and he's
[07:24.620 --> 07:29.820]  a contributor to info wars. And we've got a raft of special guests today. A huge list.
[07:29.820 --> 07:33.340]  I'm not going to go over them all. But this is going to be one hell of a broadcast right
[07:33.340 --> 07:36.740]  through midnight tonight. All of you can take the links and share them. The link they're
[07:36.740 --> 07:44.100]  not blocking is conspiracy fact dot info. So be part of this event. Helping weaponize
[07:44.100 --> 07:48.700]  the population with truth and justice and freedom against these tyrants. They fear human
[07:48.700 --> 07:53.340]  intelligence. They're battling all of us with AI, trying to block you sharing the links.
[07:53.340 --> 07:58.500]  But we can overcome them together. We will adapt and overcome. Paul Joseph Watson joins
[07:58.500 --> 08:03.340]  us. I got a lot of questions, a lot of things to cover these new most insane Clashwab clips
[08:03.340 --> 08:08.060]  ever most insane John Kerry clips ever. They're saying they're going to take over our genes
[08:08.060 --> 08:12.980]  that they're like extraterrestrials. I told you, they see themselves as aliens. They're
[08:12.980 --> 08:17.220]  making a new species. You understand that's their mindset. I read their writings. They're
[08:17.220 --> 08:21.060]  taking our bodies over. I mean, it's like body snatchers having a press conference or
[08:21.060 --> 08:25.700]  something. It's like a science fiction movie for real. We're going to cover it all. All
[08:25.700 --> 08:30.500]  these deaths, dying suddenly, all the coming out that the government knew it caused blood
[08:30.500 --> 08:37.140]  clots and death. Paul Joseph Watson, we've been friends and known each other since what
[08:37.140 --> 08:43.500]  2001, 2002. And over 20 years now, you want to just reflect for a few minutes on what
[08:43.500 --> 08:47.460]  the journey's been like and how the world's changed. How really what we predicted really
[08:47.460 --> 08:50.980]  was the reality and then hit some of the breaking news.
[08:50.980 --> 08:57.860]  Well, it's not the world that we grew up in, to say the least. The first memory I have
[08:57.860 --> 09:02.980]  of you, Alex, which I've probably explained this before was, I got to know you and your
[09:02.980 --> 09:07.420]  work because of the regime, the system, the establishment attacking you. And it was I
[09:07.420 --> 09:12.900]  think it was the year 2000. This is how old we are now. It's that far back or it was like
[09:12.900 --> 09:18.300]  early 2001. And it was a program called the secret rulers of the world hosted by John
[09:18.300 --> 09:24.380]  Ronson, who is now part of the regime. He was rewarded for his work. And it was them
[09:24.380 --> 09:30.540]  attacking you for basically believing in this dangerous conspiracy theory where a bunch
[09:30.540 --> 09:35.780]  of people got together in a redwoods forest in California and had these rituals and these
[09:35.780 --> 09:40.500]  elitist confab get togethers. Of course, you were proven completely right, as is the
[09:40.500 --> 09:46.420]  title of this broadcast. But the mere fact of them attacking you posed a question in
[09:46.420 --> 09:50.340]  my mind. Well, a lot of what he's saying kind of makes sense. So I'm going to go and check
[09:50.340 --> 09:55.140]  it out. One thing led to another. Next thing you know, I'm listening to an eight bit win
[09:55.140 --> 10:02.220]  amp radio stream off of info wars.com on a dial up modem in the year 2001. But again,
[10:02.220 --> 10:08.660]  the very source of it was the matrix, the regime attacking you trying to discredit you.
[10:08.660 --> 10:13.020]  And that's what got me interested. So even in the very process, we have to remember of
[10:13.020 --> 10:18.260]  them attacking you. And boy, are they attacking you now. It's come a long way from a channel
[10:18.260 --> 10:25.140]  for documentary. Even in that process, they bring new people to the table inadvertently.
[10:25.140 --> 10:31.380]  And this is where we're at now all these years later. And you've talked about it. As recently
[10:31.380 --> 10:36.500]  as the previous segment, Alex, I think you're right. I think we're seeing a malfunctioning
[10:36.500 --> 10:41.940]  of the matrix. I think we're beginning to see them panic. We're seeing so much information
[10:41.940 --> 10:46.900]  come to light on a myriad of issues over the past few weeks and months. But especially
[10:46.900 --> 10:51.900]  the vaccine and it's almost like Alex, it's the revelation of the method. It's almost
[10:51.900 --> 10:57.260]  like it's coming out too quickly. And they're desperately trying to stop it to prevent an
[10:57.260 --> 11:03.860]  even greater societal collapse, civil unrest, bedlam chaos, because there's so much coming
[11:03.860 --> 11:11.740]  out. I mean, I'll give you an example. The vaccine, we had a doctor appear on BBC News
[11:11.740 --> 11:19.060]  last week, Dr. Asim Mahaltra. And he is a cardiologist. They got him on there to discuss
[11:19.060 --> 11:24.980]  statins ostensibly. And then he started going into a spiel about how COVID vaccines were
[11:24.980 --> 11:31.620]  causing cardiac arrest, heart arrest, strokes, and that they should be restricted, stopped
[11:31.620 --> 11:39.060]  for the large majority of the population. That got out. It got 20 million views so far,
[11:39.060 --> 11:47.220]  Alex. The funeral of the queen broadcast on BBC One got 25 million viewers. So that clip
[11:47.220 --> 11:52.980]  of a doctor talking about the vaccine causing heart attacks is probably set to get more
[11:52.980 --> 11:58.420]  views on the BBC than the funeral. And by the way, that's just the Twitter one. I also
[11:58.420 --> 12:03.700]  saw Instagram ones with tens of millions of views as well. And then meanwhile, that British
[12:03.700 --> 12:07.940]  MP who said he talked to cardiologists and said they were covering up heart attacks,
[12:07.940 --> 12:11.900]  the government's trying to remove him from parliament right now. So they're they're in
[12:11.900 --> 12:17.620]  full panic mode, but it's not working. Yeah, they're trying to create martyrs. And they're
[12:17.620 --> 12:22.660]  trying to make examples of people as a warning to others to not get into this, to not speak
[12:22.660 --> 12:27.900]  out. And Andrew Bridgen, who you just mentioned is one of them. He's done interviews, though,
[12:27.900 --> 12:33.820]  saying, I am willing to sacrifice my entire career now, basically his life to become an
[12:33.820 --> 12:38.820]  advocate for this issue, because we don't forget that he was one of the most ardent
[12:38.820 --> 12:43.940]  advocates of the vaccine as recently as about a year ago. He used to post pictures of himself
[12:43.940 --> 12:47.420]  on Twitter. He's doing the right thing when they had the cardiology department told them
[12:47.420 --> 12:53.180]  they're covering up mass heart attacks. He's doing the right thing. Yeah. And again, they
[12:53.180 --> 12:59.340]  the matrix cracked down on him via the anti semitism angle. He never said the Holocaust
[12:59.340 --> 13:04.780]  didn't happen. He never diminished the Holocaust. He actually, you know, readvanced the seriousness
[13:04.780 --> 13:11.220]  of the Holocaust by saying this Israeli doctor told him this that it was as serious as that.
[13:11.220 --> 13:18.820]  So now he's come under attack. Of course, you have the other Andrew, Andrew Tate, who
[13:18.820 --> 13:26.940]  has been detained, thrown in prison without charge for about two weeks now, 30 days plus.
[13:26.940 --> 13:33.460]  Like you, Alex, he's been denied a trial. He's been subjected to trial by media. And
[13:33.460 --> 13:38.620]  even some of his accusers, the media is now interviewing have come out and said, no, he's
[13:38.620 --> 13:42.780]  done nothing wrong. He treated as nothing but fantastically. And again, why are they
[13:42.780 --> 13:47.860]  doing that? Why are they coming after and creating these martyrs? By the way, his brother is
[13:47.860 --> 13:52.180]  the world chess champion. His dad was the world chess champion. He's three time world
[13:52.180 --> 13:57.300]  kickboxing champion, very, very cerebral. He would he told me that before because these
[13:57.300 --> 14:01.980]  rumors were out there years ago. Is he insane? Is he totally nuts? And then a video goes
[14:01.980 --> 14:05.980]  out of him spanking his girlfriend five years ago, because she asked him to and folks, I'm
[14:05.980 --> 14:10.580]  sorry to tell you, half the women I've known want you to slap him around. I don't do it.
[14:10.580 --> 14:14.340]  And that's when the relationship start to end. But I mean, I had women say, punch me in
[14:14.340 --> 14:17.900]  the face, slap me, tell me I'm a piece of filth. He didn't even do that. He spanks her
[14:17.900 --> 14:21.940]  on the butt. So yeah, this is obviously a sigh up as well. I mean, what a whole bunch
[14:21.940 --> 14:24.820]  of women have come out. It's not just two of the so called accusers said I never even
[14:24.820 --> 14:27.260]  said this. It's made up.
[14:27.260 --> 14:33.300]  Well, why is 50 shades of gray so popular? But again, the girl involved in that controversy
[14:33.300 --> 14:38.060]  came out and said it was completely consensual. It's part of their kink play. And that's the
[14:38.060 --> 14:44.060]  point. Do you really think Alex the matrix, the regime is mad at Andrew Tate because he's
[14:44.060 --> 14:45.060]  a vile misogynist.
[14:45.060 --> 14:49.900]  Look, I'll say what he says about I'm not proud of it, but I've been a little bit promiscuous
[14:49.900 --> 14:55.060]  in my day. Half the women I've dated want me to choke them. I mean, and I won't do it.
[14:55.060 --> 14:57.700]  I'm not into paying folks, but that's what goes on.
[14:57.700 --> 15:00.460]  Well, I mean, they've done studies.
[15:00.460 --> 15:05.420]  Just be honest, how many women want you to choke them?
[15:05.420 --> 15:10.900]  All I'm all I'm saying is that there have been studies where, you know, these are mainstream
[15:10.900 --> 15:15.220]  studies, you know, 63% of women have rape fantasies and stuff like that. Some people
[15:15.220 --> 15:20.300]  are into that. Alex, that's just their thing. That's their king. I'm happily engaged now.
[15:20.300 --> 15:24.820]  And I'm not into any of that. But this is the point. They're not angry at him because
[15:24.820 --> 15:28.540]  of that because of what he's done to women, what he says about women. They're angry at
[15:28.540 --> 15:32.300]  him because he comes on your show and talks about the military industrial complex talks
[15:32.300 --> 15:33.300]  about the vaccine.
[15:33.300 --> 15:36.740]  And he's got hundreds of millions of young boys listening wanting to be manly. That's
[15:36.740 --> 15:40.620]  his real crime. While they're teaching in UK schools about how dangerous he is and how
[15:40.620 --> 15:47.260]  being masculine is bad. Stay right there. Paul Joseph Watson. I didn't know you're engaged.
[15:47.260 --> 15:55.940]  I got to meet this lady. Wow. Watson's hanging up the spurs. Quite the lady's man himself.
[15:55.940 --> 16:10.500]  We'll be right back. Stay with us at FullWars.com.
[16:10.500 --> 16:15.300]  What have you had the plans to the Death Star? What have you knew the globalist operations
[16:15.300 --> 16:19.100]  that can stop it? Well, we've done the research. We have the number one best-selling book in
[16:19.100 --> 16:24.260]  the country, not just in politics, but period. It's the great reset in the world. You get
[16:24.260 --> 16:29.540]  a signed copy of this, the last 1400. Keep FullWars on the air. Please take action. I
[16:29.540 --> 16:33.740]  want to thank you all for your past support. Get one of these signed copies and know you
[16:33.740 --> 16:39.300]  kept FullWars on the air at the most critical juncture in our history. Again, 2023 is here.
[16:39.300 --> 16:43.300]  The last round of signed copies of the book. We also have unsigned copies as well, but
[16:43.300 --> 16:47.660]  signed copies are limited and are about to run out. Thank you for your support. Again,
[16:47.660 --> 17:00.740]  get yours at FullWarsStore.com.
[17:00.740 --> 17:05.540]  Infowars secret weapon is finally here. It's a secret weapon for your immune system, for
[17:05.540 --> 17:10.300]  your stamina, for your energy, for your way of life, for your libido. And it also keeps
[17:10.300 --> 17:17.100]  Infowars on the air. And I almost forgot, you save at least 50% on these products for
[17:17.100 --> 17:21.380]  what you pay for similar products or the exact same products in stores around the country.
[17:21.380 --> 17:25.380]  That's because we go right to the highest quality manufacturer in the nation that supplies
[17:25.380 --> 17:29.180]  some of the top names. They then give us the best deal out there because the owner is a
[17:29.180 --> 17:32.620]  listener and we're able to bring it to you with massive discounts. You're not going to
[17:32.620 --> 17:37.540]  find 1,000 milligram high quality CBD for anywhere near the price we sell it. You're
[17:37.540 --> 17:40.700]  not going to find it at the 10 milligram or the 20 milligram. You're not going to find
[17:40.700 --> 17:44.740]  two-market 95% of humanoid at the price we're selling it. You're not going to find any of
[17:44.740 --> 17:50.940]  this anywhere near that. These similar formulas or the same formulas sell for up to 200% more
[17:50.940 --> 17:56.620]  than we're selling these. Infowars MD, now available exclusively at infowarstore.com,
[17:56.620 --> 18:00.420]  a true 360 win.
[18:00.420 --> 18:07.180]  Mark Twain, one of America's greatest writers and satirist in Mize, famously said more than
[18:07.180 --> 18:13.580]  150 years ago, rumors of his demise had been greatly exaggerated because the newspapers
[18:13.580 --> 18:19.940]  kept saying he died decades before he did die. And it's the same PSYOP today. Infowars
[18:19.940 --> 18:23.860]  is more influential and more powerful than ever because of your support and because of
[18:23.860 --> 18:28.180]  the facts of what we've covered is coming true. But if they can convince you we've been
[18:28.180 --> 18:33.300]  shut down, if they can convince you that we're going away and you stop supporting, you stop
[18:33.300 --> 18:38.540]  spreading the word, then they do win. Ladies and gentlemen, there's only one group of people
[18:38.540 --> 18:42.460]  that can shut down Infowars and that's you, the viewers and listeners. If you decide we're
[18:42.460 --> 18:47.340]  done, we're done. If you decide to go to infowarstore.com and get supplements and books and films
[18:47.340 --> 18:51.700]  and t-shirts and so much more, we will stay on the air indefinitely. It is all in your
[18:51.700 --> 18:56.460]  hands. So thanks for your support. Stand up against the globalists, go to infowarstore.com
[18:56.460 --> 19:00.380]  right now and keep us on air. It's up to you.
[19:00.380 --> 19:04.940]  I'm taking a lot of supplements over the years since high school and they had great effects
[19:04.940 --> 19:09.540]  and the science has gotten better and better and better over the years. And now with all
[19:09.540 --> 19:14.500]  the things we're bombarded with and the water and the food and the feminizing factors, it
[19:14.500 --> 19:19.140]  is more important than ever to use the compounds God gave us to boost our natural male potential.
[19:19.140 --> 19:23.540]  But these products work great for women as well. Ladies and gentlemen, we have Pain MD.
[19:23.540 --> 19:28.380]  It's the number one natural best seller under another name. We got it discounted for 40%
[19:28.380 --> 19:34.540]  off at infowarstore.com under the label, Infowars Platinum. We've also got HGH Max Boost. Read
[19:34.540 --> 19:38.900]  all about it, be very safe with it. I take only a fraction of what they say at first
[19:38.900 --> 19:44.300]  and take it before you go to bed at night. Don't do it during the day. 1776 testosterone
[19:44.300 --> 19:50.540]  boost. Totally incredible. Go read about them. Learn more about them at infowarstore.com
[19:50.540 --> 19:57.620]  in the Infowars Platinum section and you get 40% off on these already best selling products
[19:57.620 --> 20:01.900]  under the new name Infowars Platinum.
[20:01.900 --> 20:08.900]  Making a frontal assault on the lies of the New World Order. It's Alex Jones.
[20:08.900 --> 20:28.900]  Well, the legendary PJW is our guest. You want to finish up at the end or take thing,
[20:28.900 --> 20:34.740]  but I want to be very clear to young men, promiscuity is not a good thing in hindsight
[20:34.740 --> 20:39.460]  and I grew out of it. And the fact that there's so much corruption in so many people and them
[20:39.460 --> 20:44.140]  promoting 50 shades of gray in public schools and girls being into that, you're going to
[20:44.140 --> 20:47.740]  end up going to jail if a girl tricks you to slap her around. A lot of times they end
[20:47.740 --> 20:52.500]  up going to the police. Don't do it. It's very dangerous and it's just something you're
[20:52.500 --> 20:56.220]  going to have to deal with. Or I suggest you just settle down with a nice girl that's
[20:56.220 --> 21:00.020]  a good Christian person, never experienced all that stuff. I mean, it's really in hindsight,
[21:00.020 --> 21:03.380]  I wish that I had never been so worldly, but I've been honest about that because I've
[21:03.380 --> 21:06.900]  repented of it. But you see Andrew takes me in a racy guy. I don't think he did anything
[21:06.900 --> 21:11.780]  illegal, but he got in that racy area and he got burned. And I think he's being railroaded
[21:11.780 --> 21:15.980]  and it's wrong, Paul, but it just shows that type of lifestyle is very dangerous, Paul.
[21:15.980 --> 21:21.340]  Well, precisely, and you'll notice that the regime didn't attack him for telling men to
[21:21.340 --> 21:25.820]  live promiscuous lifestyles, which again, a lot of people go through that phase. But
[21:25.820 --> 21:31.300]  I think ultimately it's very harmful and yes, it's very dangerous because you'll get women
[21:31.300 --> 21:36.140]  and I've seen cases of this where, you know, they break up with somebody and then they
[21:36.140 --> 21:39.460]  go and accuse them of something. It's like, well, no, you've been accused of it. You obviously
[21:39.460 --> 21:44.260]  did it. And that's what's happened with Andrew Tate trial by media. The accusation alone
[21:44.260 --> 21:49.500]  is that he's guilty. And yet they're not angry at him for the misogyny for the comments
[21:49.500 --> 21:54.180]  about women. It's because of what he says about the matrix about the regime and the
[21:54.180 --> 22:00.700]  fact that similar to your case, Alex, they banned you off every platform, but bullets,
[22:00.700 --> 22:05.020]  you know, ideas are bulletproof. So that didn't really work. So then they came after you with
[22:05.020 --> 22:07.900]  the legal stuff and that's the progress that they take.
[22:07.900 --> 22:12.220]  And one of the girls at a UFC event, they caught one of the girls that accused him
[22:12.220 --> 22:16.540]  at a UFC event coming up and hitting on him and he refuses her.
[22:16.540 --> 22:21.620]  Yeah, I think he's got very wary to it now, but that's how they got there in. That's how
[22:21.620 --> 22:26.900]  they got to him with these presumably false accusations, but we'll see. But again, doesn't
[22:26.900 --> 22:31.740]  matter because love him or hate him, Tate's ideas are like a virus and it's now infected
[22:31.740 --> 22:40.100]  the mainframe. I remember info wars doing competitions with stickers and, you know, 1984, 1776, that
[22:40.100 --> 22:44.860]  kind of rhetoric that entered into the cult underground that entered into the subconsciousness
[22:44.860 --> 22:49.380]  and Tate's ideas have done the same. They've infected the mainframe. So even if you take
[22:49.380 --> 22:55.100]  him out as a source, he's got, you know, millions of young lads who are uploading his content
[22:55.100 --> 22:58.060]  on all these different platforms on a daily basis.
[22:58.060 --> 23:02.820]  There's a new thing in the UK, Alex, where apparently, and I've been told this by several
[23:02.820 --> 23:07.540]  people now, it's happening all over the place, young lads like teenage boys are just walking
[23:07.540 --> 23:13.860]  up to complete strangers in public and telling them the matrix wasn't a movie, it was a documentary.
[23:13.860 --> 23:19.860]  Where's that come from? It's come from Andrew Tate saying it. They organized flash mobs of,
[23:19.860 --> 23:25.940]  you know, gangs of teenage boys in the streets chanting for his release. His ideas have infected
[23:25.940 --> 23:30.460]  the mainframe, whether you like it or not. And that's why they're so panicked about his
[23:30.460 --> 23:35.180]  influence on these allegations were where we're years old and it already been investigated
[23:35.180 --> 23:40.100]  and dropped. And so, you know, I expect people to try stuff like that on me. They've already
[23:40.100 --> 23:47.500]  tried the Daily Mail and others, I know, paid people to make up absolutely complete lies.
[23:47.500 --> 23:50.500]  And that's why they didn't file suits because they couldn't prove them unless they rigged
[23:50.500 --> 23:54.300]  the case. But it's certainly a dangerous world. What do you make of the Davos groups saying
[23:54.300 --> 23:58.780]  the number one threat is people criticizing them and they're working with the UN and governments
[23:58.780 --> 24:04.500]  in big tech to silence criticism. AP is reporting that today, the AP that it's bad to criticize
[24:04.500 --> 24:07.740]  Davos. Even though they're announcing world government, we own your bodies, we're taking
[24:07.740 --> 24:11.900]  over. We're like extraterrestrials. You're going to own nothing, have nothing. You're
[24:11.900 --> 24:15.740]  going to eat bugs. I mean, these are quotes.
[24:15.740 --> 24:22.340]  Well, the AP, I think the president of AP is at the Davos meeting, meeting with all
[24:22.340 --> 24:26.780]  these globalists while they're publicly telling you, you can't criticize them. Yeah, they're
[24:26.780 --> 24:32.260]  in a blind panic, Alex. I mean, go on any WEF tweet and look at the responses to whatever
[24:32.260 --> 24:38.860]  they post. It's 100% anti. And they're in a blind panic. They've got 5000 soldiers there
[24:38.860 --> 24:43.620]  to guard them. They've got unprecedented security measures. People are saying it's like nothing
[24:43.620 --> 24:48.820]  they've seen before. And it's because they are paranoid. A number of the, I think Clash
[24:48.820 --> 24:53.940]  Schwab is even going to be there, right? At least for the initial two days. Other top
[24:53.940 --> 24:57.780]  government leaders aren't going to be there. A lot of business people are going to be there.
[24:57.780 --> 25:01.820]  But others are skipping it for no apparent reason. So they're in a blind panic. They're
[25:01.820 --> 25:08.660]  saying there's a new poly crisis facing humanity. And it's all this different fallout from the
[25:08.660 --> 25:14.340]  resentments of lockdown, from the resentments of the cost of living crisis, from the resentments
[25:14.340 --> 25:18.020]  of this mad march towards net zero with this climate change.
[25:18.020 --> 25:22.020]  And that's the key, Paul. Clash Schwab, as you know, you've written about it extensively,
[25:22.020 --> 25:25.540]  have all bragged they're going to make a saying, recut the resources off, and that we'll then
[25:25.540 --> 25:29.740]  bring in a socialist utopia with a universal basic income. But instead, we're all blaming
[25:29.740 --> 25:33.860]  the ones that did it. So they're getting the hate instead of them directing it at each
[25:33.860 --> 25:37.620]  other. So instead of them getting it to make us kill each other, now we're knowing who
[25:37.620 --> 25:41.180]  did it because of you and Tucker Carlson and countless others. They're in deep trouble.
[25:41.180 --> 25:44.260]  What are you expecting to do now?
[25:44.260 --> 25:49.460]  I think they're trying to do a slow reveal a steam valve method, a revelation of the
[25:49.460 --> 25:53.860]  method where they allow all this information to come out, but they allow it to come out
[25:53.860 --> 25:58.260]  slowly because they fear if it comes out in a big crescendo, it's going to cause a massive
[25:58.260 --> 26:03.420]  explosion with major social unrest across the Western world. I mean, you can look just
[26:03.420 --> 26:09.920]  look at the polls, Alex, multi decade brainwashing about climate change and half the population
[26:09.920 --> 26:14.660]  of the world nearly doesn't believe in it. After all that social engineering, they did
[26:14.660 --> 26:20.900]  a poll recently, 84% of Americans believe the mainstream media is a threat to democracy.
[26:20.900 --> 26:25.500]  So again, they put people trial by media, they put people like you on that, thinking
[26:25.500 --> 26:30.220]  that they have the moral high ground, the credibility to even put anyone else on trial.
[26:30.220 --> 26:35.780]  When their trust, their credibility is in the toilet, you know, you've got polls showing
[26:35.780 --> 26:42.980]  that 89% of Americans have rejected this drag queen LGP GPT narrative. You've got polls
[26:42.980 --> 26:49.460]  showing that, you know, the COVID situation has been massively exaggerated. Now, even
[26:49.460 --> 26:53.980]  in the United Kingdom where we had a big take up of boosters, that's now dropped, I believe
