[00:00:05.134 --> 00:00:09.959]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:03:09.947 --> 00:03:14.050]  So they don't have to have a trial, so there's no discovery or discussion of the evidence.
[00:03:14.050 --> 00:03:17.413]  And that's what happened in James Earl Ray's case.
[00:03:17.413 --> 00:03:21.396]  And he never had a trial, but this was the trial that he never had.
[00:03:21.396 --> 00:03:27.361]  And it was done as a television trial with Dr. Pepper, and the King family wanted to have this trial done.
[00:03:27.361 --> 00:03:30.563]  And we'll be talking to him about the revelations of that.
[00:03:30.563 --> 00:03:33.106]  We've also got Paul Joseph Watson coming up in the third hour.
[00:03:34.106 --> 00:03:40.209]  And we're going to be talking about this breaking case of Michael Hastings in LA.
[00:03:40.209 --> 00:03:47.472]  And it has all the hallmarks, in my opinion, of a bomb and not a simple car accident.
[00:03:47.472 --> 00:03:51.414]  It just doesn't look like any kind of car accident, any kind of fire.
[00:03:51.414 --> 00:03:52.935]  Fiery crashes are very rare.
[00:03:53.735 --> 00:03:58.259]  You typically don't see the engine ejected at a 90 degree angle.
[00:03:58.259 --> 00:04:00.161]  There's a picture of it up there on the screen.
[00:04:00.161 --> 00:04:04.765]  You don't see the kind of damage to the front end that's going to cause the fire to start.
[00:04:04.765 --> 00:04:06.086]  Fires in cars that...
[00:04:07.059 --> 00:04:07.740]  That's a good question.
[00:04:26.981 --> 00:04:28.442]  New Mercedes.
[00:04:28.442 --> 00:04:33.785]  They really do have some pretty good technology in terms of keeping the engines in the cars, believe it or not.
[00:04:33.785 --> 00:04:37.286]  That's kind of where they hang their bailiwick, is on the safety issue.
[00:04:37.286 --> 00:04:40.188]  And they do it as good as anybody else, if not better.
[00:04:40.188 --> 00:04:42.529]  So, we're going to be talking to Paul about that in the third hour.
[00:04:42.529 --> 00:04:43.790]  Stay tuned, we'll be right back.
[00:05:00.880 --> 00:05:04.763]  Are we choosing our own destiny or has it been pre-selected for us?
[00:05:04.763 --> 00:05:10.268]  As we've moved through history, every great leader has had to understand the potential of information.
[00:05:10.268 --> 00:05:17.994]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[00:05:17.994 --> 00:05:27.102]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[00:05:27.322 --> 00:05:34.470]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[00:05:34.470 --> 00:05:37.374]  All of this is happening so fast, you need to be ahead of the game.
[00:05:37.374 --> 00:05:44.302]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[00:05:45.766 --> 00:05:47.368]  There is an increased need to support our immunity and health.
[00:06:05.902 --> 00:06:12.907]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:06:12.907 --> 00:06:23.713]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[00:06:24.853 --> 00:06:29.115]  Just released is our 100% natural silver gel.
[00:06:29.115 --> 00:06:36.418]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:06:36.418 --> 00:06:47.322]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera, to quickly penetrate and nourish the skin, while delivering the silver more effectively.
[00:06:48.294 --> 00:06:57.056]  Visit www.SilverLungs.com and click on our store page to find what silver-based products are best for you.
[00:06:57.056 --> 00:07:00.797]  That's www.SilverLungs.com.
[00:07:00.797 --> 00:07:10.900]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[00:07:10.900 --> 00:07:16.361]  It helps the immune system by killing the bacteria, viruses, and mold that cause disease.
[00:07:16.681 --> 00:07:24.749]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[00:07:24.749 --> 00:07:34.780]  Supernatural Silver can help combat over 300 different conditions and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[00:07:35.080 --> 00:07:47.550]  Supernatural Silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions, and nursing homes.
[00:07:47.550 --> 00:07:53.855]  To see how Supernatural Silver can change your life, go to SupernaturalSilver.com.
[00:07:53.855 --> 00:07:56.878]  Use the promo code SILVER2013 for 20% off and like us on Facebook.
[00:08:05.839 --> 00:08:07.500]  Hitler took the guns.
[00:08:07.500 --> 00:08:12.742]  Stalin took the guns.
[00:08:12.742 --> 00:08:15.423]  Mao took the guns.
[00:08:15.423 --> 00:08:19.264]  Fidel Castro took the guns.
[00:08:19.264 --> 00:08:21.225]  Hugo Chavez took the guns.
[00:08:36.843 --> 00:08:42.306]  1776 will commence again if you try to take our firearms!
[00:08:42.306 --> 00:08:47.409]  The Republic will rise again when you attempt to take our guns.
[00:08:47.409 --> 00:08:55.213]  I am sworn upon the altar of God, eternal hostility against every form of tyranny of the mind.
[00:09:00.179 --> 00:09:00.680]  We're good to go.
[00:09:09.744 --> 00:09:11.085]  Welcome back to the Alex Jones Show.
[00:09:11.085 --> 00:09:12.706]  I'm David Knight, filling in for Alex.
[00:09:12.706 --> 00:09:14.028]  I'll be here the first two hours.
[00:09:14.028 --> 00:09:18.231]  The third hour we're going to have Jakari Jackson and Paul Joseph Watson.
[00:09:18.231 --> 00:09:25.217]  Now, we're going to go through the news here in just a little bit, but you know, I actually... It's amazing what we do for our listeners.
[00:09:25.217 --> 00:09:31.922]  I actually threw myself on the sword last night and went to see World War Z. Yeah, I actually paid to see that.
[00:09:31.922 --> 00:09:37.327]  And we're going to have Alex talking about his anticipation of it, because he had read the book.
[00:09:37.327 --> 00:09:38.187]  He knew what was
[00:09:39.648 --> 00:09:48.551]  The book was about, actually, Brad Pitt and Leonardo DiCaprio got into a bidding war as to who was going to be able to film that.
[00:09:48.551 --> 00:09:50.791]  And Brad Pitt won, for better or worse.
[00:09:50.791 --> 00:09:55.613]  And they actually made something called a movie out of that, I guess you could call it.
[00:09:55.613 --> 00:09:58.273]  But Alex talked about the themes that were in the book.
[00:09:58.273 --> 00:10:01.434]  He talked about early releases of the script.
[00:10:01.434 --> 00:10:02.615]  And I can give you a review.
[00:10:04.571 --> 00:10:06.913]  I'll talk about the political aspects of it.
[00:10:06.913 --> 00:10:17.641]  I'll tell you right now that, you know, there's movies that you see that you really like, and then there's movies that you see and you say, you know, I could have waited to see that and seen it on Netflix or on cable.
[00:10:18.595 --> 00:10:22.737]  And then there's movies that, like, how did I waste two hours of my life?
[00:10:22.737 --> 00:10:24.998]  Well, World War Z is in that last category.
[00:10:24.998 --> 00:10:26.978]  I want my two hours of my life back.
[00:10:26.978 --> 00:10:30.300]  Not even the money that I wasted, I just want the time I wasted back.
[00:10:30.300 --> 00:10:37.343]  It was not even entertaining from the standpoint of an action film, or a horror film, or a suspense film, or a science fiction film.
[00:10:38.323 --> 00:10:42.768]  It didn't deliver on any of those aspects.
[00:10:42.768 --> 00:10:46.932]  If you've seen the previews, you've seen the special effects shots.
[00:10:46.932 --> 00:10:51.136]  You've seen the mass of humanity piling on top of each other like a bunch of ants.
[00:10:51.136 --> 00:10:55.160]  And that kind of sums up the whole attitude of the movie towards mankind.
[00:10:55.740 --> 00:11:10.545]  But we'll talk about the political underscoring of that, and that's why we do film reviews, is because it's important to understand how powerful film is, because it acts on not just an intellectual level, but it also acts on a subliminal level.
[00:11:10.545 --> 00:11:18.947]  You know, film is so effective because it manipulates our emotions at the same time that we're looking at what's on the screen.
[00:11:21.568 --> 00:11:43.671]  Soundtracks are so important, so much of a part of manipulating your emotions, but it's just a very visceral entertainment medium, and it really is able to deliver very deep messages to you, very subliminal messages, so it's important to take a step back and to look objectively at what is actually in these films, and we're going to be doing that a lot more here at InfoWars.
[00:11:44.272 --> 00:11:51.043]  And Alex has a film review comparing Superman to World War Z. We're going to play that at the bottom of the hour.
[00:11:51.043 --> 00:11:55.110]  And I'll follow up and tell you how they changed it from what was anticipated.
[00:11:56.124 --> 00:12:02.649]  But we've got in the news, of course, we're still looking at the Hastings death that happened in LA.
[00:12:02.649 --> 00:12:05.592]  The FBI, these are some of the headlines on InfoWars.
[00:12:05.592 --> 00:12:10.175]  The FBI is saying that there's no investigation involving journalist Michael Hastings.
[00:12:10.175 --> 00:12:12.297]  Well, I guess which investigation are they talking about?
[00:12:12.297 --> 00:12:19.423]  Are they talking about the investigation where he tweeted just hours before he died that he was being investigated by the FBI?
[00:12:20.439 --> 00:12:24.620]  Or are they talking about they're not going to investigate the strange appearance of the car accident?
[00:12:24.620 --> 00:12:26.801]  It's probably the latter.
[00:12:26.801 --> 00:12:30.862]  Ted Cruz is launching a national petition against the Gang of Eight's bill.
[00:12:30.862 --> 00:12:35.743]  He said, this is, have to stop this immigration bill, he said.
[00:12:35.743 --> 00:12:39.884]  They're going to grant amnesty to 11 million illegal immigrants.
[00:12:39.884 --> 00:12:43.765]  You know, there's kind of a pattern of behavior that you see with the government.
[00:12:43.765 --> 00:12:48.886]  They'll go in and do the illegal, as Henry Kissinger said, the illegal we do immediately, the unconstitutional takes a little bit longer.
[00:12:49.889 --> 00:12:54.664]  they'll go in over and over again violate the law and we're seeing that happening now with the
[00:12:56.101 --> 00:12:56.822]  NDAA.
[00:12:56.822 --> 00:13:02.886]  They've released a new version of the NDAA for 2014 and what they're doing is they're putting in provisions.
[00:13:02.886 --> 00:13:06.588]  We've always been upset about this indefinite detention provision, section 1023.
[00:13:06.588 --> 00:13:23.400]  They're now proposing another section that is going to give them legal cover for the kind of data collection, data mining, data storage that we all know that they've been doing for a long time, secretly, illegally, unconstitutionally.
[00:13:23.400 --> 00:13:25.101]  And so now they're going to pass a law to do that.
[00:13:25.541 --> 00:13:28.102]  Same thing is happening with illegal immigration.
[00:13:28.102 --> 00:13:31.164]  We know that it's illegal, but they're trying to pretend that it's not illegal.
[00:13:31.164 --> 00:13:33.265]  They do it even though it's against the law.
[00:13:33.265 --> 00:13:39.349]  They don't enforce the laws, they break the laws, and then eventually what they do to cover themselves, they amend the laws.
[00:13:39.349 --> 00:13:44.511]  And that's what we see is really happening with the Illegal Immigration Act right now.
[00:13:44.511 --> 00:13:48.874]  McClatchy, Washington Bureau reports that government could use metadata to map your every move.
[00:13:49.474 --> 00:13:51.057]  Could use?
[00:13:51.057 --> 00:13:54.443]  They've been doing that for a very long time.
[00:13:54.443 --> 00:13:55.465]  We've got another one here.
[00:13:55.465 --> 00:14:01.436]  Lawyers are eyeing the NSA data as a treasure trove for evidence in murder and divorce cases.
[00:14:02.406 --> 00:14:12.349]  And I guess you could make the case that if the government has information that's in a criminal case, if they have it in their possession, they should surrender that.
[00:14:12.349 --> 00:14:25.692]  But they're assuming that once they have taken our private information, once they've stolen our private information, unconstitutionally, illegally, then that information is now secure and belongs to them.
[00:14:26.392 --> 00:14:30.416]  We've got 25,000 dead bumblebees discovered in Oregon.
[00:14:30.416 --> 00:14:34.519]  This is the largest documented bumblebee death in the western U.S.
[00:14:34.519 --> 00:14:38.042]  according to a conservation biologist, Rich Hatfield.
[00:14:38.042 --> 00:14:43.327]  They said they've never seen any kind of die-off of bumblebees on this scale before.
[00:14:43.327 --> 00:14:48.832]  And they're aware of a pesticide application in the vicinity, but have not yet identified the active ingredients.
[00:14:49.452 --> 00:14:53.215]  Well, there's some people that have done some research on that.
[00:14:53.215 --> 00:15:01.201]  And we've seen in other cases, people making cases that it is Roundup and some other chemicals and pesticides.
[00:15:01.201 --> 00:15:03.203]  We'll see what conclusions they come to.
[00:15:03.203 --> 00:15:08.467]  Seems like Monsanto, though, is kind of a special protected species.
[00:15:08.467 --> 00:15:12.270]  It's almost like, you know, an endangered species protection list that they've got.
[00:15:12.270 --> 00:15:18.515]  Nothing that Monsanto can do is basically ever called into question.
[00:15:19.437 --> 00:15:24.720]  And then we've got this story here about water.
[00:15:24.720 --> 00:15:28.362]  We've got a video that kind of lays this out.
[00:15:28.362 --> 00:15:30.603]  We're going to throw that in just a second.
[00:15:30.603 --> 00:15:42.010]  And it's a story about some people going before a water board and complaining about their cloudy water and foul-tasting water.
[00:15:42.010 --> 00:15:44.931]  And the person who's there basically tells them
[00:15:46.252 --> 00:15:51.655]  Don't make unsubstantiated claims because we'll treat that as terrorism.
[00:15:51.655 --> 00:15:55.336]  Let's take a look at that video.
[00:15:55.336 --> 00:16:04.421]  You guys have come up here and expressed concerns about water quality on several occasions.
[00:16:04.421 --> 00:16:06.121]  You brought us a stack of complaints.
[00:16:06.121 --> 00:16:09.303]  We called every one of them and said, do you have water problems?
[00:16:09.303 --> 00:16:10.884]  Do you want us to come test your water?
[00:16:10.884 --> 00:16:15.286]  How many we got to say... I've got your report right here if I know exactly.
[00:16:17.280 --> 00:16:22.022]  Let me ask, is one phone call a sufficient investigation of such serious complaint?
[00:16:22.022 --> 00:16:25.443]  Well, we called them and said, do you want us to come down and test your water?
[00:16:25.443 --> 00:16:27.204]  No.
[00:16:27.204 --> 00:16:28.245]  Were you called?
[00:16:28.245 --> 00:16:29.325]  Anybody here called?
[00:16:29.325 --> 00:16:36.208]  Let me throw one thing out there, just so you're aware, okay?
[00:16:36.208 --> 00:16:39.390]  We take water quality very seriously.
[00:16:39.390 --> 00:16:40.430]  Very, very seriously.
[00:16:42.993 --> 00:16:50.036]  You need to make sure that when you make water quality complaints, you have basis.
[00:16:50.036 --> 00:17:00.021]  Because federally, if there's no water quality issues, that can be considered under Homeland Security and acts of terrorism.
[00:17:01.949 --> 00:17:02.990]  Yeah, I'm good.
[00:17:20.018 --> 00:17:21.299]  Okay, that's good.
[00:17:21.299 --> 00:17:21.820]  That's good.
[00:17:41.001 --> 00:17:41.461]  That's good.
[00:17:41.461 --> 00:17:42.682]  I hope you can hear that.
[00:17:42.682 --> 00:17:47.005]  The audio quality is not quite what we'd like to have, but you can hear it.
[00:17:47.005 --> 00:17:54.971]  He says, you gotta be very careful because under federal regulations I could call you a terrorist if, you know, we do this.
[00:17:54.971 --> 00:17:56.192]  Just don't question your masters.
[00:17:57.362 --> 00:18:02.305]  You know, you say something about the water quality.
[00:18:02.305 --> 00:18:07.508]  We've gone from being ridiculed and being laughed at back in North Carolina.
[00:18:07.508 --> 00:18:12.330]  We had some people at Planet InfoWars that got together in social networking.
[00:18:12.330 --> 00:18:15.032]  That's our InfoWars social networking site.
[00:18:15.032 --> 00:18:19.434]  They got together and decided they would do some activism back in North Carolina.
[00:18:19.434 --> 00:18:24.557]  And the first thing they decided they would do would be go down to city council and talk to them about fluoridation of the water.
[00:18:25.297 --> 00:18:39.707]  And they were not only laughed at and cut off, they wouldn't allow them to run a piece that had been run by a local news crew talking about fluoridation and seriously taking a look at why it's been outlawed in European countries and other places.
[00:18:39.707 --> 00:18:42.809]  And they would not look at the health effects of that.
[00:18:42.809 --> 00:18:49.574]  They would not consider the idea as to whether or not, even if it was effective, do you really want to try to medicate people through the water supply?
[00:18:49.574 --> 00:18:52.316]  Is that the way that you deliver meds, is through the water supply?
[00:18:53.036 --> 00:18:58.939]  So, they not only laughed at them, but they toasted them and mocked them with a glass of tap water.
[00:18:58.939 --> 00:19:07.943]  And now we've got officials in Tennessee saying, if you come in and talk about the quality of your water, I might just call you a terrorist.
[00:19:07.943 --> 00:19:14.686]  And he keeps throwing around the names of Homeland Security and federal laws as if that's supposed to scare people.
[00:19:14.686 --> 00:19:17.247]  Well, you know, we got something at the federal government.
[00:19:17.247 --> 00:19:18.468]  It's called the Constitution.
[00:19:20.549 --> 00:19:27.713]  You don't amend the Constitution by passing an Appropriations Act for the military like the NDAA.
[00:19:27.713 --> 00:19:32.335]  You know, they didn't amend the Constitution with Section 1023 by passing a law.
[00:19:32.335 --> 00:19:36.718]  If the law is unconstitutional, it's still unlawful.
[00:19:36.718 --> 00:19:39.499]  And all the assertions of that doesn't change.
[00:19:39.499 --> 00:19:41.940]  No matter how draconian they get, it doesn't change.
[00:19:41.940 --> 00:19:47.623]  It just shows that they are oath breakers and criminals if they violate the Constitution, especially when they pass a law.
[00:19:47.623 --> 00:19:48.424]  We'll be right back.
[00:19:48.424 --> 00:19:48.904]  Stay tuned.
[00:20:01.616 --> 00:20:05.098]  Oklahoma reminds us there are many kinds of storms in our lives.
[00:20:05.098 --> 00:20:08.219]  Nature regularly sends us destructive storms.
[00:20:08.219 --> 00:20:11.020]  24 hours before a storm strikes, people panic.
[00:20:11.020 --> 00:20:14.442]  It would be wise to prepare ahead of the panic curve.
[00:20:14.442 --> 00:20:20.665]  The food price storm from drought and livestock problems is forecast to hit ridiculous heights by the end of the summer.
[00:20:20.965 --> 00:20:22.887]  Wonder if there will really be a problem?
[00:20:22.887 --> 00:20:28.814]  eFoods Direct has a plan to maximize your food dollar and guarantee you'll be glad you ordered food.
[00:20:28.814 --> 00:20:34.781]  Until June 30th, buy 3 of any food item and receive the 4th one free, with free shipping.
[00:20:34.781 --> 00:20:35.381]  The guarantee.
[00:20:35.962 --> 00:20:46.087]  After September 20th, when you've seen what happened with food prices and shortages, if you're not glad you ordered food, return the food unopened for a full refund.
[00:20:46.087 --> 00:20:49.208]  Go to efoodsdirect.com slash alex or call 800-409-5633.
[00:20:49.208 --> 00:20:50.629]  Your peace of mind, guarantee.
[00:20:50.629 --> 00:20:51.889]  efoodsdirect.com slash alex or 800-409-5633.
[00:21:01.601 --> 00:21:03.182]  Time and time again.
[00:21:03.182 --> 00:21:06.143]  You need to come here and help us.
[00:21:06.143 --> 00:21:07.564]  We need assistance.
[00:21:07.564 --> 00:21:08.404]  Please!
[00:21:08.404 --> 00:21:11.966]  Those we should be able to depend on let us down.
[00:21:11.966 --> 00:21:15.667]  Federal and state and local officials saying help is on the way.
[00:21:15.667 --> 00:21:18.368]  While the folks here in Bell Harbor say show me.
[00:21:18.368 --> 00:21:20.909]  Don't depend on the government to save you.
[00:21:20.909 --> 00:21:21.890]  Take action now.
[00:21:22.190 --> 00:21:27.535]  So that you're prepared for the next disaster with MyPatriotsupply.com.
[00:21:27.535 --> 00:21:39.865]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[00:21:39.865 --> 00:21:40.285]  Call 866-229-0927.
[00:21:43.888 --> 00:21:48.073]  We are hurting down here and we need help immediately.
[00:21:48.073 --> 00:21:52.858]  Before it's time to survive, it's time to prepare.
[00:21:52.858 --> 00:21:57.243]  MyPatriotSupply.com MyPatriotSupply.com
[00:21:59.983 --> 00:22:05.187]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:22:05.187 --> 00:22:14.575]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:22:14.575 --> 00:22:28.626]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:22:28.886 --> 00:22:34.311]  Order the Berkey Light System today, complete with two black Berkey elements for only two hundred and thirty one dollars.
[00:22:34.311 --> 00:22:37.014]  And the Berkey Guy will ship your order free of charge.
[00:22:37.014 --> 00:22:44.021]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only thirty nine ninety nine.
[00:22:44.021 --> 00:22:46.123]  That's over 30% off the retail price.
[00:22:46.363 --> 00:22:47.304]  Call the Berkey Guy at 1-877-886-3653.
[00:22:47.304 --> 00:22:47.565]  That's 1-877-886-3653.
[00:22:47.565 --> 00:22:48.706]  Or order online at GoBerkey.com.
[00:22:48.706 --> 00:22:49.808]  That's GoBerkey.com today!
[00:23:00.049 --> 00:23:08.273]  Virtually anyone can hack your cell phone and track your calls, your texts, your emails, your every movement, but only if they can detect a signal.
[00:23:08.273 --> 00:23:12.255]  Stay one step ahead of hackers and Big Brother with a Blockit Pocket.
[00:23:12.255 --> 00:23:17.857]  A custom-made pocket infused with pure silver that creates a complete Faraday enclosure for your cell phone.
[00:23:17.857 --> 00:23:21.799]  For free shipping to the lower 48, visit BlockitPocket.com or call 888-315-9618.
[00:23:21.799 --> 00:23:22.479]  BlockitPocket.com.
[00:23:22.479 --> 00:23:23.600]  Enhancing health and privacy.
[00:23:28.982 --> 00:23:38.308]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:23:38.308 --> 00:23:39.109]  This capitalism?
[00:23:39.109 --> 00:23:45.373]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:23:45.373 --> 00:23:46.194]  Hi, Ted Anderson.
[00:23:46.194 --> 00:23:49.336]  I'm placing a free silver dollar in a book that explains our monetary system.
[00:23:49.336 --> 00:23:50.276]  Call for your copy 800-686-2237.
[00:23:50.276 --> 00:23:51.657]  It's time to understand the system.
[00:23:51.657 --> 00:23:51.997]  Call 800-686-2237.
[00:23:51.997 --> 00:23:52.258]  That's 800-686-2237.
[00:24:00.703 --> 00:24:04.845]  Welcome back to the Alex Jones Show.
[00:24:04.845 --> 00:24:07.426]  I'm David Knight filling in for Alex.
[00:24:20.430 --> 00:24:24.833]  And we're going to have a very interesting guest coming up in the top of the next hour.
[00:24:24.833 --> 00:24:27.115]  We're going to have Dr. William Pepper.
[00:24:27.115 --> 00:24:35.220]  This is a lawyer, a human rights lawyer, who defended Martin Luther King and is trying to get a retrial for Sirhan Sirhan.
[00:24:35.220 --> 00:24:42.485]  There's some interesting new evidence about the trial of Sirhan Sirhan that came about about nine years ago with new technology.
[00:24:42.485 --> 00:24:44.687]  And so we're going to talk to Dr. Pepper about that.
[00:24:44.687 --> 00:24:47.389]  We're going to talk to him about the trial that was held
[00:24:48.089 --> 00:24:54.593]  For James Earl Ray, that was never had, they never had a trial before for James Earl Ray because he just pleaded guilty.
[00:24:54.593 --> 00:24:57.855]  So they had a trial at the request of the King family.
[00:24:57.855 --> 00:25:02.618]  Dr. Pepper is a close friend of the King family, was a very good friend of Martin Luther King Jr.
[00:25:02.618 --> 00:25:03.759]  before he was killed.
[00:25:04.419 --> 00:25:10.744]  And they really wanted to get to the bottom of this because there was a lot of questions about the circumstances surrounding his death.
[00:25:10.744 --> 00:25:18.730]  Just as we see, there's a lot of circumstances that are suspicious about the death of Michael Hastings in LA.
[00:25:18.730 --> 00:25:21.592]  This is something we covered a couple of nights ago on the nightly news.
[00:25:21.592 --> 00:25:23.914]  It's something we talked a great deal about yesterday.
[00:25:23.914 --> 00:25:28.517]  It's something we're going to continue to talk about because the government is just
[00:25:29.418 --> 00:25:39.365]  Coming out and doing things like tapping people's phones and breaking every kind of constitutional protection that we've got is just being ignored openly now by the government.
[00:25:40.117 --> 00:25:45.239]  We were looking at the evidence of it the other day, and Rob Jacobson had a great comment.
[00:25:45.239 --> 00:25:47.200]  He said, they just really don't care anymore.
[00:25:47.200 --> 00:25:53.644]  I mean, it used to be that the government did these types of things in secret that they're doing in open today.
[00:25:53.644 --> 00:25:59.666]  And they used to try to hide when they violated the law, when they killed people.
[00:25:59.666 --> 00:26:04.529]  But now we've got books being written by Pulitzer Prize winning author, The Way of the Knife.
[00:26:05.229 --> 00:26:24.846]  Mark Mazzetti just came out talking about how Obama and George Bush are using the CIA as well as military in ways that they've never used them before openly and just open assassination against people.
[00:26:24.846 --> 00:26:28.309]  And we also have the NSA scandals as far as the
[00:26:29.250 --> 00:26:32.511]  Breaking tips of the iceberg now that we're starting to see.
[00:26:32.511 --> 00:26:36.633]  It's something that we've known has been going on for quite some time.
[00:26:36.633 --> 00:26:38.874]  But now they're revealing little bits of it.
[00:26:38.874 --> 00:26:41.215]  We've got a video coming up here in just a few minutes.
[00:26:41.215 --> 00:26:48.858]  If you remember a couple of days ago, there was some amazing video from the USA pageant and Miss USA pageant.
[00:26:49.458 --> 00:26:56.784]  And they were asking them questions about these revelations about spying and data interception.
[00:26:56.784 --> 00:26:58.565]  And they were just fine with that.
[00:26:58.565 --> 00:27:00.707]  They had no problem at all with it.
[00:27:00.707 --> 00:27:06.992]  So we're wondering, what would happen if they actually gave the right answer to that?
[00:27:06.992 --> 00:27:10.595]  And here's a short video about that.
[00:27:10.595 --> 00:27:13.757]  Judge number three, NeNe Leakes.
[00:27:13.757 --> 00:27:14.458]  Your question, please.
[00:27:16.320 --> 00:27:26.519]  A recent report shows that in 40% of American families with children, women are the primary earners, yet they continue to earn less than men.
[00:27:26.519 --> 00:27:28.342]  What does this say about society?
