[00:00:15.521 --> 00:00:18.163]  InfoWars, tomorrow's news today.
[00:07:11.769 --> 00:07:17.591]  We're going to lay every bit of it and how the Rockefeller Foundation is behind it.
[00:07:17.591 --> 00:07:20.912]  Bill Gates is just their front, along with Fauci.
[00:07:20.912 --> 00:07:24.894]  Here in just a moment, we also have CNN and others saying no one should have freedom.
[00:07:24.894 --> 00:07:27.735]  They need to keep us locked down until we submit the vaccines.
[00:07:27.735 --> 00:07:29.415]  They admit it's not about your safety.
[00:07:29.415 --> 00:07:34.177]  It's about you submitting the vaccine, which is connected not just to brain damage, but also
[00:07:35.632 --> 00:07:38.676]  Infertility, this is the smoking gun.
[00:07:38.676 --> 00:07:41.339]  Spars 2025 scenario 2028 from John Hopkins.
[00:07:41.339 --> 00:07:41.499]  So.
[00:07:48.035 --> 00:08:03.868]  Give us about a two minute summation before we get into how it's happening, the end game, where they're taking us, the proof Rob do, and then we'll get Mike Halpern to also give us his boil down summation, because both of you have good angles on this, reading these documents over the last few weeks yourselves.
[00:08:03.868 --> 00:08:15.177]  And then we'll start drilling directly into the documents themselves and showing people the war game, which isn't a war game, it's a war plan on us, the population, their admission, that's what it is.
[00:08:15.177 --> 00:08:17.039]  And then in real time, the drill,
[00:08:18.191 --> 00:08:20.313]  Yeah, so the parallels on this are
[00:08:31.072 --> 00:08:39.218]  Just from a, when you looked at 9-11 and you saw the parallels that happened, this has got the same thing in it with like massive power outages.
[00:08:39.218 --> 00:08:41.240]  You've got a male and female president.
[00:08:41.240 --> 00:08:50.186]  The president who's a male stops after a few years, or it's the female who's, she's only in for one term and then she leaves and then the male president takes over.
[00:08:50.186 --> 00:08:51.607]  We kind of have that going on.
[00:08:51.607 --> 00:08:52.728]  There's so many parallels.
[00:08:52.728 --> 00:08:55.970]  The disease sort of looks the same, but it's a little longer now.
[00:08:55.970 --> 00:08:58.973]  They've created a worse type of gain of function now.
[00:08:58.973 --> 00:09:00.073]  It's got more gain of function.
[00:09:00.854 --> 00:09:01.375]  I don't know.
[00:09:23.934 --> 00:09:25.194]  Lockstep is like the granddaddy.
[00:09:25.194 --> 00:09:27.575]  This is as far as pandemic is the daddy.
[00:09:27.575 --> 00:09:33.277]  And then you got the two kids, Crimson Contagion and Event 201, along with these other little exercises they do.
[00:09:33.277 --> 00:09:38.659]  But this is the blueprint for how they're going to censor people, but they don't say censorship.
[00:09:38.659 --> 00:09:40.459]  They have another little cute word for it.
[00:09:40.459 --> 00:09:47.961]  This is how they're going to cover up side effects, how they're going to roll out side effects, how they're going to talk about side effects, how they're even going to talk about Tuskegee when that comes out.
[00:09:47.961 --> 00:09:52.643]  And we've seen all this stuff happen to us under the COVID lockdown in real time.
[00:09:53.183 --> 00:09:57.366]  So it's really, um, this is what it is.
[00:09:57.366 --> 00:09:58.647]  They call it a futuristic scenario.
[00:09:58.647 --> 00:10:02.210]  It should be a futuristic script for public health risk communicators.
[00:10:02.210 --> 00:10:07.715]  Cause this is a, this is to give talking points to all the minions on what to say, what file to pull out.
[00:10:07.715 --> 00:10:13.299]  Like you were mentioning, Dr. Strangelove, when they pull out a file for a different scenario, they got somebody talking about Tuskegee.
[00:10:13.299 --> 00:10:14.020]  They pull it out.
[00:10:14.020 --> 00:10:14.900]  They give it to Fauci.
[00:10:14.900 --> 00:10:17.242]  Fauci goes, Oh, we have a black woman making this vaccine.
[00:10:17.242 --> 00:10:18.003]  It's fine.
[00:10:18.003 --> 00:10:19.004]  Don't worry about it.
[00:10:19.004 --> 00:10:21.346]  Why would a black woman hurt you with a vaccine?
[00:10:21.946 --> 00:10:24.209]  So they have all these, they're thinking about this stuff.
[00:10:24.209 --> 00:10:28.395]  And they had black nurses up front when it first rolled out before blacks even questioned it.
[00:10:28.395 --> 00:10:29.737]  They'd already done studies and knew it.
[00:10:29.737 --> 00:10:34.984]  They already have Yale, before all this happened, wargaming every scenario as well.
[00:10:34.984 --> 00:10:37.047]  They don't deny they're wargaming all this.
[00:10:37.047 --> 00:10:37.567]  Right.
[00:10:37.567 --> 00:10:39.410]  And it's all public how they're wargaming it.
[00:10:39.824 --> 00:10:40.905]  But it's going to get real.
[00:10:40.905 --> 00:10:45.809]  As we get into this and we show the slides where the similarities are, you're going to be freaked out and you should be.
[00:10:45.809 --> 00:10:47.070]  You should be freaked out.
[00:10:47.070 --> 00:10:47.930]  You should get awake.
[00:10:47.930 --> 00:10:51.493]  You should get activated and you should start telling people about what's going on.
[00:10:51.493 --> 00:10:53.655]  Because a lot of people haven't heard as far as pandemic.
[00:10:53.655 --> 00:10:54.936]  Not a lot of people have heard about this.
[00:10:55.416 --> 00:10:58.258]  This is one that it's, it's there, but you really have to be looking for it.
[00:10:58.258 --> 00:10:59.679]  You have to go seek it out.
[00:10:59.679 --> 00:11:00.640]  And we're going to put this all out.
[00:11:00.640 --> 00:11:04.243]  We're going to put the link to it on, on when we post this on InfoWars.
[00:11:04.243 --> 00:11:05.724]  So you could go read it for yourself.
[00:11:05.724 --> 00:11:06.504]  Here it is right here.
[00:11:06.504 --> 00:11:07.165]  This is all it.
[00:11:07.165 --> 00:11:09.306]  It's 70 something pages long right there.
[00:11:09.306 --> 00:11:13.649]  All right, Rob, great job going over all this, getting all these slides that you prepared ready.
[00:11:13.649 --> 00:11:16.992]  I want to talk to Mike Halpern a little bit, get his take on this before we dive into it.
[00:11:16.992 --> 00:11:19.714]  But here's really the most important part about all this.
[00:11:20.987 --> 00:11:25.490]  They ran drills on 9-11 of attacking the World Trade Centers with hijacked jets.
[00:11:25.490 --> 00:11:26.951]  That's ABC News.
[00:11:26.951 --> 00:11:28.432]  Doesn't mean there isn't radical Islam.
[00:11:28.432 --> 00:11:30.133]  Doesn't mean they weren't working with the globalists.
[00:11:30.133 --> 00:11:32.674]  But the point was to make sure there was a stand down.
[00:11:32.674 --> 00:11:43.100]  They had drills so that when NORAD saw this, they stood down with the jets and didn't shoot down the aircraft until finally they disregarded orders and did shoot down Flight 93 that was going towards the Capitol.
[00:11:43.100 --> 00:11:45.802]  That was supposed to be destroyed and full martial law would have come in.
[00:11:45.802 --> 00:11:46.522]  Folks, look this up.
[00:11:46.522 --> 00:11:47.043]  It'll blow you away.
[00:11:47.823 --> 00:11:57.045]  Even ABC News reports on this, CBS, they had drills of the World Trade Centers attacked on the morning of 9-11, pre-planned for six months and ran the drills.
[00:11:57.045 --> 00:12:00.226]  And so everybody stood down because they thought it was part of the drill.
[00:12:00.226 --> 00:12:02.147]  That's impossible.
[00:12:02.147 --> 00:12:04.067]  Well, it's the same thing here.
[00:12:04.067 --> 00:12:05.528]  This is set in the year 2025-2028, but it's really 2020-2023.
[00:12:11.192 --> 00:12:11.292]  Yes.
[00:12:30.759 --> 00:12:31.119]  Thank you.
[00:12:48.211 --> 00:12:55.000]  We're going to vaccinate everybody, but it's going to cause a bunch of brain damage and we'll have to have a secret fund that pays people off.
[00:12:55.000 --> 00:12:56.201]  I mean, wow!
[00:12:56.201 --> 00:12:58.444]  So again, that's only one facet.
[00:12:58.444 --> 00:13:03.571]  Mike Alpert, spend a few minutes giving us your general overview before we dig in.
[00:13:04.164 --> 00:13:07.466]  I mean it's a little bit disheartening just to be able to read what we're living right now.
[00:13:07.466 --> 00:13:10.428]  The Event 201 is basically a one-time deal.
[00:13:10.428 --> 00:13:12.869]  The Crimson Contagion is a one-time deal.
[00:13:12.869 --> 00:13:20.554]  This SPARS 2025, we're living in this every single day and it says word for word what's going to be happening in the near future.
[00:13:20.554 --> 00:13:23.196]  So whether we want to reject it or accept it, it's happening.
[00:13:24.176 --> 00:13:30.098]  They say, word for word, what's going to happen to your children, the health effects of all the different vaccines.
[00:13:30.098 --> 00:13:31.998]  We're going to be going over that in a little bit.
[00:13:31.998 --> 00:13:36.899]  The timeline, exactly when they'll be able to roll out the vaccine, when SPARS emerges.
[00:13:36.899 --> 00:13:42.381]  Now, this exercise was put in the future, which I think threw a lot of people off.
[00:13:42.381 --> 00:13:47.702]  It showed, okay, maybe this isn't the pandemic, but in my opinion, this is it.
[00:13:47.702 --> 00:13:50.042]  We are living inside of this, Alex.
[00:13:50.042 --> 00:13:51.103]  Well, exactly.
[00:13:51.103 --> 00:13:52.083]  Again, I'm going to explain.
[00:13:53.274 --> 00:13:53.654]  Yes, sir.
[00:14:09.172 --> 00:14:13.055]  Well, let's say you're a serial killer and you're writing about the women you've kidnapped, murdered, and tortured.
[00:14:13.055 --> 00:14:15.357]  Well, you just write about it in a horror novel.
[00:14:15.357 --> 00:14:18.460]  That way, if the cops ever catch you, they go, oh, that's just my novel.
[00:14:18.460 --> 00:14:23.324]  Well, they can go, oh, the old barn with an old church back in the woods where the women are buried.
[00:14:23.324 --> 00:14:24.304]  They go back and dig it up.
[00:14:24.304 --> 00:14:25.185]  The women are there.
[00:14:25.185 --> 00:14:26.586]  It's not a novel.
[00:14:26.586 --> 00:14:31.910]  It is a plan, an operation that's now being carried out.
[00:14:32.631 --> 00:14:32.991]  Let's do it!
[00:14:53.456 --> 00:14:57.559]  We're going to show you that as well, that are running all the other events and scenarios.
[00:14:57.559 --> 00:15:05.666]  And then when you place all four of the drills together, it's word for word, real time, what's happening when you move the dates from 2025 and 2028 to 2020, 2023.
[00:15:05.666 --> 00:15:08.288]  So Mike, you've got more points to make, then we'll start plowing into it.
[00:15:12.791 --> 00:15:19.875]  Yeah, just the fact that they're really going after pregnant women, they're going after children, they're going after people with chronic health conditions.
[00:15:19.875 --> 00:15:23.116]  They know that, and it says it right here, the fact that the majority of U.S.
[00:15:23.116 --> 00:15:32.021]  citizens willing to be vaccinated had already been immunized, the negative publicity surrounding adverse reactions had little effect on nationwide vaccination rates.
[00:15:32.021 --> 00:15:36.503]  Basically what that means is that once they get everybody, then the effects come in Alex.
[00:15:37.645 --> 00:15:43.269]  And they surged it so fast that they just kind of drowned out all the deaths, all the illnesses.
[00:15:43.269 --> 00:15:46.031]  4,000 dead in Europe, almost 3,000 dead here from the vaccine.
[00:15:46.031 --> 00:15:47.712]  That's the CDC's own numbers.
[00:15:47.712 --> 00:15:50.073]  Bill Gates said it'll hurt or kill 700,000.
[00:15:50.073 --> 00:15:52.075]  So they really got us ready up front this time.
[00:15:52.075 --> 00:15:54.236]  Well, and the way they do that is with the fact-checking.
[00:15:54.236 --> 00:15:54.877]  All the fact-checking.
[00:15:54.877 --> 00:15:58.519]  Because if you type in any of this stuff, like Hank Aaron died from the COVID vaccine.
[00:15:58.519 --> 00:16:00.901]  Oh, no, the fact-checkers all said that didn't happen.
[00:16:00.901 --> 00:16:07.105]  He was, uh, the medical examiner looked at him, even though when you call the medical examiner, the medical examiner says, no, we never looked at the body.
[00:16:07.665 --> 00:16:21.681]  But they use that, and so by placing those fact-checking organizations at the top of every search using Google, using any of the other major search engines, then it quickly dispels, it dampers that effect that it would have.
[00:16:21.681 --> 00:16:24.384]  That's right, and what we're saying here is, folks, when you read
[00:16:25.265 --> 00:16:34.430]  The 70-something page document, SPARS 2025-2028, and the accompanying documents that connect to it, it blows you away because they talk about how to counter us.
[00:16:34.430 --> 00:16:36.411]  They talk about how they're going to have fact checkers.
[00:16:36.411 --> 00:16:38.372]  They talk about how they're going to block real news.
[00:16:38.372 --> 00:16:40.053]  They talk about how they're going to censor.
[00:16:40.053 --> 00:16:41.854]  They talk about how they're going to cover up the deaths.
[00:16:41.854 --> 00:16:43.215]  I mean, it is, it is...
[00:16:44.502 --> 00:16:47.784]  Hitler wrote Mein Kampf and said what he was going to do, and then he did it!
[00:16:47.784 --> 00:16:51.346]  And you're sitting here reading this, it just blows you away.
[00:16:51.346 --> 00:16:55.329]  So, since I mentioned the Rockefeller Foundation, let's just start there as we go into the document.
[00:16:56.618 --> 00:17:03.225]  Dr. Nick Bright joins the Rockefeller Foundation to lead Pandemic Prevention Institute development.
[00:17:03.225 --> 00:17:06.229]  Well, guess where he already was before?
[00:17:06.229 --> 00:17:15.479]  That's right, with Fauci running the whole thing to begin with, running Operation Crimson Contagion, which again was two years ago.
[00:17:16.320 --> 00:17:26.610]  To prepare the same towns, the same cities in China, basically the same stories, the same maps, even the same computer generators, same reporters, same tweets.
[00:17:26.610 --> 00:17:27.651]  It's incredible.
[00:17:27.651 --> 00:17:30.794]  Put out as a drill, then later put out as exactly real.
[00:17:30.794 --> 00:17:37.701]  And then now he's setting up Vaccine Global Response to create global health policy for the Rockefeller Foundation.
[00:17:39.192 --> 00:17:43.714]  And they use a lot of this vocabulary that I think the viewers and listeners really need to learn.
[00:17:43.714 --> 00:17:44.674]  One is stakeholder.
[00:17:44.674 --> 00:17:48.996]  How many times is Klaus Schwab talking about we're all stakeholders, the health stakeholders.
[00:17:48.996 --> 00:17:51.597]  We all need to be in this circular economy.
[00:17:51.597 --> 00:17:53.438]  They talk about that in the documents.
[00:17:53.438 --> 00:18:05.323]  They're talking about people with respiratory conditions because if whatever they're spraying from the sky or whatever they're putting in the soil or the food and that all comes together with a vaccine, then the effects really come.
[00:18:05.323 --> 00:18:06.184]  Binary weapon!
[00:18:06.664 --> 00:18:07.505]  That's right, Alex.
[00:18:07.505 --> 00:18:13.110]  And for folks who don't know what a binary weapon is, you already have half of it in you, then you've got to get the other half.
[00:18:13.110 --> 00:18:15.391]  Wow, this is so diabolical.
[00:18:15.391 --> 00:18:20.256]  Okay, so let's start getting into it right now.
[00:18:20.256 --> 00:18:20.996]  Let's go ahead.
[00:18:22.017 --> 00:18:23.177]  And begin here.
[00:18:23.177 --> 00:18:26.078]  Here is the project team who is on it.
[00:18:26.078 --> 00:18:30.319]  All these different top eugenicists, top globalists from around the country.
[00:18:30.319 --> 00:18:33.420]  John Hopkins Bloomberg School of Public Health.
[00:18:33.420 --> 00:18:39.721]  Here is the report that we're going to be quoting to you out of every single bit of this right now.
[00:18:39.721 --> 00:18:41.422]  So here's the timeline.
[00:18:42.711 --> 00:18:45.492]  And then here is the boil down that you did, Mike.
[00:18:45.492 --> 00:18:47.493]  SPARS 2025 highlights.
[00:18:47.493 --> 00:18:51.614]  Let's just read these highlights and then, oh, we're not the fake news.
[00:18:51.614 --> 00:18:56.076]  We're going to show you from the document the slides after we read the highlights.
[00:18:56.076 --> 00:18:58.017]  But Mike, read us these highlights.
[00:18:58.257 --> 00:19:02.181]  Okay, so first we're going to start talking about the neurological symptoms.
[00:19:02.181 --> 00:19:07.507]  You can't even believe that inside of SPARS it says that children are going to be getting neurological symptoms.
[00:19:07.507 --> 00:19:09.649]  People are going to be getting neurological symptoms.
[00:19:09.649 --> 00:19:10.750]  Six months to a year later.
[00:19:10.750 --> 00:19:12.111]  Six months to a year later.
[00:19:12.111 --> 00:19:13.533]  Which is a soft kill.
[00:19:13.533 --> 00:19:14.434]  It's a delayed weapon.
[00:19:14.434 --> 00:19:16.416]  That's what Dr. Sherry Tenpenny talked about.
[00:19:16.696 --> 00:19:18.137]  Before this document was even known.
[00:19:18.137 --> 00:19:18.697]  Yeah.
[00:19:18.697 --> 00:19:19.937]  And we just discovered this document.
[00:19:19.937 --> 00:19:22.258]  I'm sure it's on the internet, but now we're covering it now.
[00:19:22.258 --> 00:19:25.939]  And this can be found inside of the SPARS document word for word.
[00:19:25.939 --> 00:19:32.762]  After showing no adverse side effects for nearly a year, vaccine recipients slowly began to experience symptoms.
[00:19:33.402 --> 00:19:40.484]  As time passed and more people across the United States were vaccinated, claims of adverse side effects began to emerge.
[00:19:40.484 --> 00:19:49.606]  As the investigations grew in intensity, several high-ranking officials at the CDC and FDA were forced to step down and withdraw from government.
[00:19:49.606 --> 00:19:53.547]  They're setting up the health officials and the politicians to take the fall for this.
[00:19:53.547 --> 00:19:57.448]  Don't forget, the people who fund all this are not the health officials.
[00:19:57.448 --> 00:19:58.329]  It's not Fauci.
[00:19:58.329 --> 00:19:59.449]  It's the guys behind the scenes.
[00:19:59.449 --> 00:19:59.929]  It's Gates.
[00:20:00.049 --> 00:20:04.631]  And that's what the UN Head of Vaccine Program said a year and a half ago in Switzerland.
[00:20:04.631 --> 00:20:06.091]  She said, we're not allowed to test it.
[00:20:06.091 --> 00:20:09.272]  It's given to us by Big Pharma and Bill Gates and it's hurting people.
[00:20:09.272 --> 00:20:10.373]  She's on video.
[00:20:10.373 --> 00:20:15.595]  And you talked about the board that's above it, the ethics board that's above them, above the hospitals, above the doctors.
[00:20:15.595 --> 00:20:20.117]  So this is a high level, highly sophisticated military operation.
[00:20:20.117 --> 00:20:26.999]  Near the end of 2027, which is two years after SPARS emerges, reports of new neurological symptoms began to emerge.
[00:20:26.999 --> 00:20:27.839]  That's two years later.
[00:20:27.839 --> 00:20:29.020]  So this keeps compounding.
[00:20:29.620 --> 00:20:33.626]  Several parents claimed that their children were experiencing neurological symptoms.
[00:20:33.626 --> 00:20:44.581]  That month, a group of parents whose children developed mental retardation as a result of encephalitis in the wake of Corvax vaccination sued the federal government demanding removal of the liability shield.
[00:20:45.422 --> 00:20:50.403]  Protecting the pharmaceutical companies responsible for developing and manufacturing Corvax.
[00:20:50.403 --> 00:20:52.844]  So let me stop you again, overhead shot.
[00:20:52.844 --> 00:20:54.424]  I give you a hundred mainline articles.
[00:20:54.424 --> 00:20:56.744]  I give you 50 studies literally that I've seen.
[00:20:56.744 --> 00:21:05.406]  Here's a top-line study worried that scientists looked at the vaccine, what it does with proteins in the body, saying it'll grow proteins in the brain and basically give you a mad cow.
[00:21:05.406 --> 00:21:08.447]  This is this year them looking at the vaccine saying that scientists.
[00:21:08.447 --> 00:21:12.928]  There it is in the document four years ago, put out by John Hopkins and Fauci.
[00:21:12.928 --> 00:21:13.628]  I mean holy
[00:21:13.868 --> 00:21:14.969]  Hell, keep going.
[00:21:14.969 --> 00:21:23.438]  So the most important part of that last paragraph is that the majority of people who've gotten the vaccination, which is I think at least over 80 million Americans have already gotten the vaccine.
[00:21:23.438 --> 00:21:24.680]  Oh yeah, they're targeting America.
[00:21:24.680 --> 00:21:25.681]  A bunch of countries aren't doing it.
[00:21:25.681 --> 00:21:26.842]  They're pulling out.
[00:21:26.842 --> 00:21:29.225]  France and other places won't do it, but oh, we're the most vaccinated now.
[00:21:29.953 --> 00:21:32.754]  They don't realize that they cannot sue.
[00:21:32.754 --> 00:21:36.236]  They can't go after the vaccine maker.
[00:21:36.236 --> 00:21:41.579]  Then it says that they're going to realize that they got damaged and then they're going to go after the vaccine maker.
[00:21:41.579 --> 00:21:47.301]  So expect maybe in the next couple months to a year, people starting to wake up saying, wait, maybe my kid did get injured.
[00:21:47.301 --> 00:21:48.782]  And who is responsible for this?
[00:21:48.902 --> 00:21:59.864]  Well, and like we were saying with the binary weapon, you get the vaccine, and then when you get exposed to the actual virus, your immune system kicks into overdrive, and that's how you get the brain swelling, the encephalopathy, all that stuff.
[00:21:59.864 --> 00:22:02.705]  And when you come in contact with a regular virus, now you have it.
[00:22:02.705 --> 00:22:03.785]  Exactly.
[00:22:03.785 --> 00:22:07.506]  And here's the thing, in this whole thing, this whole document, they have their disclaimer.
[00:22:07.506 --> 00:22:15.567]  And at the end they go, the infectious pathogens, medical countermeasures, characters, new media experts, blah blah blah, are hereby described as entirely fictional.
[00:22:15.567 --> 00:22:17.508]  They say it's entirely fictional, but when we show you
[00:22:18.428 --> 00:22:22.269]  How it relates in the real world scenario, you're gonna be blown away.
[00:22:22.269 --> 00:22:30.991]  Four years after they put this out, in a huge scientific battle plan report, top scientists are saying word for word it's doing what they said it would do.
[00:22:30.991 --> 00:22:31.931]  Please continue.
[00:22:31.931 --> 00:22:33.292]  The fact that the majority of U.S.
[00:22:33.292 --> 00:22:42.694]  citizens willing to be vaccinated had already been immunized and negative publicity surrounding adverse reactions had little effect on nationwide vaccination rates.
[00:22:43.823 --> 00:22:49.728]  As these cases emerged, patients began filing for compensation under the PREP Act.
[00:22:49.728 --> 00:23:02.198]  Due to lingering uncertainties over possible links between vaccination and reported neurological symptoms, their compensation requests were placed on indefinite hold pending further data analysis.
[00:23:02.198 --> 00:23:06.861]  Because you can't get data because they skipped the animal trials and just did mass random testing.
[00:23:06.861 --> 00:23:08.563]  It hits you later so they'll be able to cover it up.
[00:23:08.943 --> 00:23:17.492]  This cohort, many of whom adamantly supported the Coravax vaccine, initially quickly took to social media to publicize their issues.
[00:23:17.492 --> 00:23:22.537]  So they're warning all their stakeholders that they're going to go to social media first.
[00:23:22.537 --> 00:23:24.919]  So that's why the censorship started in 2017.
[00:23:24.919 --> 00:23:27.141]  And that's why they say we've got to shut everybody down.
[00:23:27.141 --> 00:23:27.802]  And exactly.
[00:23:27.802 --> 00:23:32.707]  So in 2017, which lines up with the years they launched early, they began taking all the anti-vaxxers off.
[00:23:32.847 --> 00:23:45.536]  And there's an article, it was about Facebook, and it's like, these 12 people, and it's people like Robert Kennedy Jr., Sherry Timpenny, other people like that, Ty Bollinger, these are the 12 people that are putting out all the vaccine misinformation.
[00:23:45.536 --> 00:23:46.776]  And let's go further, Rob.
[00:23:46.776 --> 00:23:56.183]  I'm going to show a whole stack of mainline news from two years ago, where they go, oh, Bill Gates is taking over all the media control of big tech to censor anti-vaxxers ahead of time.
[00:23:56.183 --> 00:23:57.804]  I'll show all of them in a moment.
[00:23:57.804 --> 00:23:58.865]  I mean, I'm talking to Wall Street Journal.
[00:23:59.725 --> 00:24:05.450]  So again, this is where you cannot complain about what happens to you medically on the internet before it happens.
[00:24:05.450 --> 00:24:06.070]  Gates does this.
[00:24:06.070 --> 00:24:06.811]  Comprende?
