[00:00:11.989 --> 00:00:14.631]  Waging war on corruption.
[00:07:33.918 --> 00:07:38.759]  Solutions from Science has a big sale on their fast charge solar generators.
[00:07:38.759 --> 00:07:45.502]  And they're giving away a couple thousand dollars worth of off-the-grid gear in addition to the low price for InfoWars listeners.
[00:07:45.502 --> 00:07:47.242]  So it's a good time to check it out.
[00:07:47.242 --> 00:07:48.943]  Go to gridwars.com.
[00:07:48.943 --> 00:07:50.664]  That's gridwars.com.
[00:07:50.664 --> 00:07:54.325]  It's a great opportunity to generate maximum electricity with minimum money.
[00:07:54.505 --> 00:07:56.086]  Go to GridWars.com.
[00:07:56.086 --> 00:07:58.607]  That's GridWars.com.
[00:07:58.607 --> 00:08:10.013]  You want answers?
[00:08:10.013 --> 00:08:11.854]  Well, so does he.
[00:08:11.854 --> 00:08:16.577]  Live from the InfoWars.com studios, it's Alex Jones.
[00:08:46.002 --> 00:08:52.569]  The globalists are setting up a planetary system of total control.
[00:08:52.569 --> 00:09:01.659]  They are allied with the communist Chinese and with the Islamists in the Middle East, run by the Saudi Arabian Wahhabis.
[00:09:02.702 --> 00:09:16.706]  If you control China with a billion, three hundred million people, you control the economic destiny of the world, and now to a great extent, the military destiny, and the power is being transferred in a double cross by the globalists to China.
[00:09:16.706 --> 00:09:18.186]  That is my own analysis.
[00:09:18.186 --> 00:09:20.206]  I've been studying it for decades.
[00:09:20.206 --> 00:09:26.648]  Undoubtedly, the transfer is being made long term, probably 20, 30 years, but the transfer is being made.
[00:09:26.648 --> 00:09:28.008]  The globalists have admitted that.
[00:09:28.008 --> 00:09:29.309]  They call it the Chinese century.
[00:09:30.529 --> 00:09:38.131]  What it is is the dehumanization century, the new century of total tyranny.
[00:09:38.131 --> 00:09:52.936]  But if you control the Middle East with the Wahhabist and Saudi Arabia that's geographically right in the middle, and you control 80% of Islam that is Sunni based, that again comes right out of Saudi Arabia,
[00:09:54.033 --> 00:10:10.697]  You can then control East Asia, Central Asia, Eurasia, Eastern Europe, much of Northern Africa, Eastern Africa, down into Central Africa.
[00:10:10.697 --> 00:10:12.838]  And then we've got Islamic seed pods.
[00:10:14.068 --> 00:10:15.589]  Invasion ships.
[00:10:15.589 --> 00:10:18.591]  I mean, that's what this is like, is an alien invasion, folks.
[00:10:18.591 --> 00:10:20.393]  Being set down in all our major cities.
[00:10:20.393 --> 00:10:22.254]  They're buying off our leadership.
[00:10:22.254 --> 00:10:25.817]  They're moving in with political correctness to censor our speech.
[00:10:25.817 --> 00:10:28.339]  They're installing their Islamic mayors.
[00:10:28.339 --> 00:10:31.881]  This is not just a clash of civilizations.
[00:10:31.881 --> 00:10:43.070]  The deal's been made to kill the West and to shut down true liberalism, and it's being orchestrated by the so-called liberals, who are nothing but corporate fascists.
[00:10:44.889 --> 00:10:49.211]  A lot of real liberals and academics would call them neo-liberals.
[00:10:49.211 --> 00:10:52.413]  But this is very, very serious.
[00:10:52.413 --> 00:11:04.639]  And they've moved their timetable up because they know Europe's waking up to globalism, Africa's waking up to globalism, Latin America's waking up to globalism, the different sectors of Asia are waking up to globalism, Russia is in full
[00:11:05.805 --> 00:11:07.806]  Resistance to globalism right now.
[00:11:07.806 --> 00:11:18.729]  That does not mean Russia isn't a predator group and doesn't have its own corruption, but it's old-fashioned, male-driven, strongman, gangster stuff.
[00:11:18.729 --> 00:11:21.570]  It's completely different than what we are dealing with right now.
[00:11:21.570 --> 00:11:25.611]  We're dealing with globalists launching an AI takeover.
[00:11:27.438 --> 00:11:40.281]  The Russians are banning GMO, throwing it out of their country, saying it's a genetic takeover, economic warfare, saying carbon taxes are a world government takeover, meant to destroy the nation-state and the family and bring down the West.
[00:11:40.281 --> 00:11:41.381]  Say which one about the Russians?
[00:11:41.381 --> 00:11:44.822]  By the month, they become this broadcast.
[00:11:44.822 --> 00:11:49.423]  And it's been articles written that like, Russian leadership's turning into Alex Jones.
[00:11:49.423 --> 00:11:52.163]  Nobody's turning into Alex Jones, okay?
[00:11:52.163 --> 00:11:53.684]  I have eyeballs.
[00:11:53.684 --> 00:11:54.664]  I know what's going on.
[00:11:54.664 --> 00:11:55.484]  I have a brain.
[00:11:56.627 --> 00:11:59.109]  I'm seeing the same thing Russia's seeing.
[00:11:59.109 --> 00:12:02.891]  You'd have to be a moron not to see it.
[00:12:02.891 --> 00:12:05.473]  And I'm not lionizing Russia in this whole thing.
[00:12:05.473 --> 00:12:08.474]  I'm explaining to you they're paying people to have kids.
[00:12:08.474 --> 00:12:09.895]  They're exposing world government.
[00:12:09.895 --> 00:12:12.297]  They're blocking the anti-family agenda.
[00:12:12.297 --> 00:12:23.123]  They are exposing the radical Jihad forces of Saudi Arabia being funded by the traitors that have taken over our nations.
[00:12:23.123 --> 00:12:25.505]  So that's basically how the chess pieces sit.
[00:12:28.134 --> 00:12:37.362]  The Navy SEAL, the best-selling author, the researcher, who's a very humble man, became highly recommended by people I trust at the Pentagon.
[00:12:37.362 --> 00:12:38.863]  Mr. Bracken is going to be joining us.
[00:12:38.863 --> 00:12:44.728]  He warned two years ago of the TET-2 offensive that he believed would start being launched in 2016.
[00:12:44.728 --> 00:12:47.950]  An Islamic TET offensive.
[00:12:47.950 --> 00:12:49.432]  And it's definitely here now.
[00:12:50.558 --> 00:12:54.580]  We have told you this is a war on Western civilization.
[00:12:54.580 --> 00:12:58.783]  Now that's been adopted by Newt Gingrich, Bill O'Reilly, and Fox News.
[00:12:58.783 --> 00:13:04.326]  Again, not bragging, we're just pointing out we know what we're dealing with.
[00:13:04.326 --> 00:13:13.452]  CNN, MSNBC, ABC News, the New York Times, all of them will not say Islamic terror.
[00:13:13.452 --> 00:13:15.513]  And our article is up on InfoWars.com.
[00:13:15.513 --> 00:13:16.654]  It needs to go viral.
[00:13:16.654 --> 00:13:19.836]  Media blames truck, not terrorist or Islam.
[00:13:21.283 --> 00:13:34.208]  For the Nice attack that's killed 83 with more than 50 fighting for their lives right now and a man on a motorcycle tried to drive up to the side and climb in and stop him a la Road Warrior and got killed.
[00:13:34.208 --> 00:13:39.370]  There were a lot of heroes over there and a lot of men that tried to get into the truck but they were shot by this guy.
[00:13:39.370 --> 00:13:42.291]  Oh, you have total gun ban in France but this guy had a gun.
[00:13:42.291 --> 00:13:46.592]  The jihadis always have a gun because they're bringing them in.
[00:13:46.592 --> 00:13:50.394]  Just like the last mastermind of the theater attack was a migrant.
[00:13:52.145 --> 00:13:55.588]  Whose new job, once he got into France a year before, was bringing in more migrants.
[00:13:55.588 --> 00:13:59.012]  Just like the nightclub shooter at Pulse Nightclub.
[00:13:59.012 --> 00:14:03.516]  His father-in-law runs a major program bringing in the refugees.
[00:14:03.516 --> 00:14:06.119]  And there's a new story out at InfoWars.com.
[00:14:06.119 --> 00:14:08.101]  It's from Breitbart.com.
[00:14:08.101 --> 00:14:13.346]  Hillary wants to bring in a million, quote, Islamic refugees in the first year.
[00:14:15.718 --> 00:14:17.539]  See, this is how it always works.
[00:14:17.539 --> 00:14:18.960]  They tell you it's 10,000, it's 100,000.
[00:14:18.960 --> 00:14:21.662]  When they tell you it's 100,000, it's a million.
[00:14:21.662 --> 00:14:23.603]  When they tell you it's a million, it's 5 million.
[00:14:23.603 --> 00:14:25.004]  We've seen the metric in Europe.
[00:14:25.004 --> 00:14:28.226]  Just two years ago, they were saying it was 100,000.
[00:14:28.226 --> 00:14:29.907]  It was 2 million then.
[00:14:29.907 --> 00:14:36.511]  It's 5 million now admitted.
[00:14:36.511 --> 00:14:37.032]  Comprende?
[00:14:39.198 --> 00:14:47.362]  And folks, they are bringing in military-age men in every photo, in every video, in NACO and Interpol's own admissions.
[00:14:47.362 --> 00:14:55.026]  Eighty percent are military-age men, and almost all of the Syrian passports are fake.
[00:14:55.026 --> 00:14:56.086]  And they're just let in.
[00:14:56.086 --> 00:14:58.767]  They're not Syrians.
[00:14:58.767 --> 00:15:05.471]  These are the invasion force that entered Syria, like the Huns or the Mongols.
[00:15:05.471 --> 00:15:07.491]  You have the military force goes in with these
[00:15:08.863 --> 00:15:11.945]  Sunni invasions, they've done it all over the Middle East.
[00:15:11.945 --> 00:15:24.371]  A hundred and fifteen years ago, in 1901, the House of Saad controlled 200 square miles in the middle of Saudi Arabia.
[00:15:24.371 --> 00:15:27.373]  A few years later, they controlled all of Saudi Arabia.
[00:15:27.373 --> 00:15:32.215]  By 1932, 33, excuse me, they had control of the entire Middle East.
[00:15:37.210 --> 00:15:37.990]  This is what they do.
[00:15:37.990 --> 00:15:42.691]  They go in with the forces, and behind them come the men, women, and the children.
[00:15:42.691 --> 00:15:45.552]  Like locusts, they just steal everything.
[00:15:45.552 --> 00:15:46.672]  Murder everyone.
[00:15:46.672 --> 00:15:48.353]  With Hillary funding them.
[00:15:48.353 --> 00:15:53.154]  With all the sick, weird, freakazoid Hillary supporters just loving it.
[00:15:53.154 --> 00:15:54.574]  Oh, Christians are being murdered?
[00:15:54.574 --> 00:15:55.174]  Good!
[00:15:55.174 --> 00:15:58.675]  These are evil people that know they're allied with their muscle.
[00:15:59.542 --> 00:16:09.666]  And they hate America and the free market and the Second Amendment so much, the average liberal I've talked to actually knows this and can't wait to see the West fall.
[00:16:09.666 --> 00:16:13.547]  These are the anti-liberals, and as an enemy, they call themselves liberals.
[00:16:13.547 --> 00:16:15.368]  You've got to understand this, folks.
[00:16:15.368 --> 00:16:17.128]  Everything is upside down.
[00:16:17.128 --> 00:16:18.809]  Liberal means you keep more money.
[00:16:18.809 --> 00:16:21.470]  Liberal means you can raise your children as you see fit.
[00:16:21.470 --> 00:16:23.490]  Liberal means you have private property rights.
[00:16:23.490 --> 00:16:26.712]  Liberal means you can practice whatever religion you want as long as you don't harm others.
[00:16:26.712 --> 00:16:27.572]  Liberal means
[00:16:29.454 --> 00:16:32.957]  You can live your own life and have a right to self-defense.
[00:16:32.957 --> 00:16:34.599]  That's liberal.
[00:16:34.599 --> 00:16:39.003]  Real feminism is a woman being able to be armed and protecting herself.
[00:16:39.003 --> 00:16:47.611]  Under the state-run feminism, it's incredibly weak, chip-on-the-shoulder women whose husband is the state.
[00:16:47.611 --> 00:16:48.852]  Now, I'm going to go over these numbers.
[00:16:48.852 --> 00:16:49.773]  I'm going to talk about this.
[00:16:49.773 --> 00:16:53.196]  We have the picture of this individual now.
[00:16:54.468 --> 00:17:05.336]  The first supposed image of him, and we'll put that up on screen from his ID, they're calling him a Frenchman who's from Tunisia.
[00:17:05.336 --> 00:17:12.400]  And he's a madman on a rampage with an 18-wheeler.
[00:17:12.400 --> 00:17:16.743]  No, he is an Islamist.
[00:17:16.743 --> 00:17:18.625]  So here, I'll just go to Drugs Report right here.
[00:17:20.376 --> 00:17:27.842]  And I'll go right here where it says first photos of the individual, and we'll just click on that.
[00:17:27.842 --> 00:17:31.505]  And everybody can then see what the fellow looks like.
[00:17:31.505 --> 00:17:45.356]  But continuing here, ladies and gentlemen, we have the media again trying to spin all of this.
[00:17:48.775 --> 00:17:53.342]  And behave like it's not another Islamic attack.
[00:17:53.342 --> 00:17:54.945]  But the big issue here...
[00:17:56.570 --> 00:17:59.632]  Is for everyone to understand there is a method to this madness.
[00:17:59.632 --> 00:18:01.232]  They intend to let these people attack.
[00:18:01.232 --> 00:18:03.654]  They intend to condition us to allow them to attack.
[00:18:03.654 --> 00:18:06.815]  They intend to encourage more attacks.
[00:18:06.815 --> 00:18:15.040]  They intend to bring in larger numbers and then make you conform and go to Islamic sensitivity training at all high schools and all colleges.
[00:18:15.040 --> 00:18:24.805]  It's already being put in place right now at quote Muslim camps to learn that your speech can incite them and you must submit to their
[00:18:26.866 --> 00:18:28.147]  Strictures.
[00:18:28.147 --> 00:18:30.188]  And that's what the London Mayor is doing.
[00:18:30.188 --> 00:18:32.629]  He says, I'm not going to be an Uncle Tom.
[00:18:32.629 --> 00:18:45.236]  I'm going to be proud of my Islamic background, and we're going to enforce it, and you're not going to have women on the buses or city-owned buildings in bathing suits.
[00:18:45.236 --> 00:18:46.037]  It's a sharia law.
[00:18:48.137 --> 00:19:01.465]  And then, oh, he wants more money for security measures to shut down everybody else's free speech, but let people run around with ISIS flags on the streets in London.
[00:19:01.465 --> 00:19:08.630]  But if I or Paul Watson or others go out and even try to videotape or talk to people, the cops run over and act like we are the Antichrist.
[00:19:09.815 --> 00:19:32.029]  So this is their plan and they are planning to let these attacks intensify and get worse and worse and worse and you see the mainstream media, you see the corporate governance systems, you see all of these different forces working together in unison
[00:19:33.345 --> 00:19:48.577]  Working together as one unified system of total war to not even tell you that it's an Islamic attack or an Islamic invasion, and they won't even tell you what the true numbers are.
[00:19:48.577 --> 00:19:54.842]  They won't even let you know how many people have been brought in.
[00:19:54.842 --> 00:19:56.803]  And when they attack, they say U.S.
[00:19:56.803 --> 00:19:57.604]  citizens did it.
[00:19:59.235 --> 00:20:02.158]  Even when the woman in San Bernardino wasn't.
[00:20:02.158 --> 00:20:07.964]  And for two days they ordered the FBI to say it wasn't Islamic, it wasn't a terror attack, it was workplace violence.
[00:20:07.964 --> 00:20:10.888]  And they have Facebook, and they have Google, and they have Twitter.
[00:20:10.888 --> 00:20:15.412]  All censoring people that even mildly report on it, and now.
[00:20:16.650 --> 00:20:20.411]  We have a video coming up for TV viewers, radio listeners, I'll describe it.
[00:20:20.411 --> 00:20:33.036]  We're not even on Facebook able to put in the word Islamic in the keywords under our reports or in the headlines.
[00:20:33.036 --> 00:20:34.757]  The video's up on InfoWars.com.
[00:20:34.757 --> 00:20:41.119]  Facebook caught censoring words Islamic terror during Niche attack.
[00:20:41.119 --> 00:20:42.800]  World's largest social media site
[00:20:45.109 --> 00:20:46.691]  Assist in controlling the narrative.
[00:20:46.691 --> 00:20:50.276]  We need to write a bigger article about this and actually have screenshots for folks.
[00:20:50.276 --> 00:20:52.719]  We have the video, but screenshots people understand.
[00:20:52.719 --> 00:20:54.962]  We have video!
[00:20:54.962 --> 00:20:59.288]  Facebook caught on video censoring words Islamic care.
[00:21:00.163 --> 00:21:03.505]  working to allow the invasion to intensify.
[00:21:03.505 --> 00:21:07.068]  They are accelerating the Islamists being brought in.
[00:21:07.068 --> 00:21:16.694]  They are bringing in people from Sunni-held radical areas that failed in their invasion so far, partially of Syria.
[00:21:16.694 --> 00:21:18.716]  They're now being brought in through Turkey.
[00:21:18.716 --> 00:21:22.978]  They're then being flown in by the State Department and by the Pentagon to bases everywhere.
[00:21:22.978 --> 00:21:23.559]  They are now
[00:21:24.099 --> 00:21:33.061]  You go to a park in Austin, you go to a doctor's office, you go to a... It is all the sudden women in burkas all over the place!
[00:21:34.363 --> 00:21:37.704]  The numbers must be gigantic!
[00:21:37.704 --> 00:21:43.486]  My high school, last year, got two hundred and, what is it, thirty plus people.
[00:21:43.486 --> 00:21:46.227]  And then we called the other high schools, they all had similar numbers.
[00:21:46.227 --> 00:21:48.528]  The elementary schools wouldn't give us the numbers.
[00:21:48.528 --> 00:21:51.869]  They claim a hundred have come to Austin total.
[00:21:51.869 --> 00:21:58.391]  These are hundreds and hundreds and hundreds of children per school!
[00:21:58.391 --> 00:22:02.053]  Then you've got the open Latin American border, and the Chinese flowing in.
[00:22:02.967 --> 00:22:10.393]  And they're all being put directly on the Democratic Party mammary gland.
[00:22:10.393 --> 00:22:16.798]  They're being inducted in as the army of the socialists and the big megacorporations that control them to bring down the nation.
[00:22:16.798 --> 00:22:20.361]  This is so incredible.
[00:22:20.361 --> 00:22:25.806]  And then the news won't let you see the children being run over and won't even let you see their dead little bodies.
[00:22:27.281 --> 00:22:33.483]  But you better believe when a cop does something wrong or makes a mistake, you're going to see it everywhere.
[00:22:33.483 --> 00:22:40.185]  Because they want the war to be on the local government that they know the globalists don't completely control.
[00:22:40.185 --> 00:22:47.367]  Doesn't mean local government's perfect, God no, but it's our local government.
[00:22:47.367 --> 00:22:51.228]  Police arrest Bastille Day killer's wife as dramatic footage shows moment.
[00:22:51.228 --> 00:22:51.768]  Muhammad.
[00:22:52.728 --> 00:23:00.913]  That's his name, was shot dead in the truck he used to drive through crowds, killing 84 people, including 10 children.
[00:23:00.913 --> 00:23:08.858]  Warning graphic content, but everybody needs to go look at this and look at it real good and understand it's being seen in some of the European press.
[00:23:08.858 --> 00:23:10.539]  They are blocking it out here.
[00:23:10.539 --> 00:23:19.344]  Of course, the first thing we said last night during two hours of live coverage was, are we going to have a five-day waiting period on trucks?
[00:23:21.161 --> 00:23:23.603]  Are we gonna have, maybe, safety locks on trucks?
[00:23:23.603 --> 00:23:26.404]  Maybe the answer is they have to all be computer robot driven.
[00:23:26.404 --> 00:23:30.687]  Oh, but then somebody will hack that, because you can't trust humans to drive, because, hey, the truck did it!
[00:23:30.687 --> 00:23:33.449]  We need Truck Control Incorporated!
[00:23:33.449 --> 00:23:39.112]  Maybe we should sue the truck manufacturers, like you sue gun manufacturers, and, you know what?
[00:23:39.112 --> 00:23:41.874]  Find out the maker of the truck!
[00:23:41.874 --> 00:23:46.157]  That'd be like suing Boeing, because, you know, one of their aircraft was used on 9-11.
[00:23:48.240 --> 00:23:49.800]  You say, Alex, this is satire.
[00:23:49.800 --> 00:23:50.961]  This is ridiculous.
[00:23:50.961 --> 00:24:06.664]  Yeah, it's ridiculous to sue Bushmaster because the supposed shooter in Newtown got one illegally from someone else who got it legally and went and reportedly shot people.
[00:24:06.664 --> 00:24:07.324]  I don't know what happened.
[00:24:07.324 --> 00:24:14.925]  I just know Anderson Cooper's on green screen saying he's there and they're walking in circles in and out of the building with a chopper over it.
[00:24:14.925 --> 00:24:17.746]  And I know an FBI agent, current FBI agent,
[00:24:19.258 --> 00:24:22.839]  I don't believe any of it, but I can't talk to you about it.
[00:24:50.247 --> 00:24:51.802]  Or the FBI looking at it.
[00:24:53.703 --> 00:24:55.824]  Understand, folks, I don't know what went on there.
[00:24:55.824 --> 00:24:58.925]  They go, oh, you say no children died, you say no.
[00:24:58.925 --> 00:25:02.347]  All I know is, I know a $3 bill when I see one, and it isn't real.
[00:25:02.347 --> 00:25:17.953]  I don't know what happened, but I know something really stinks, kind of like you go in your house, and you've been out of town for a week, and it stinks horribly, and you go, I don't know what dead animal, you know, is up there in the attic, but boy, I'm gonna go up there with a bag and a shovel, and I'm gonna, oh yeah, it's a dead possum, you know.
[00:25:17.953 --> 00:25:20.614]  I don't know what's up there, but it stinks to high heaven.
[00:25:24.397 --> 00:25:35.644]  So we know two FBI agents, one of them I just named, that say it's the funniest thing they've ever seen, and so many others.
[00:25:35.644 --> 00:25:36.724]  But I'm digressing.
[00:25:36.724 --> 00:25:37.805]  This is real.
[00:25:37.805 --> 00:25:42.348]  This happened because it is a false flag though, in that
