[00:00:04.966 --> 00:00:09.789]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:05:44.862 --> 00:05:50.425]  If she gets away with these crimes, the fraud of the surveillance state will be inescapably obvious to all.
[00:05:53.687 --> 00:05:57.108]  For more information, go to InfoWars.com.
[00:05:57.108 --> 00:05:58.949]  I'm David Knight.
[00:05:58.949 --> 00:06:06.132]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[00:06:06.132 --> 00:06:15.835]  At InfoWars Life, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[00:06:15.835 --> 00:06:22.658]  Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[00:06:23.178 --> 00:06:30.999]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[00:06:30.999 --> 00:06:34.680]  We set out to bring you the very best at the lowest price.
[00:06:34.680 --> 00:06:39.661]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[00:06:39.661 --> 00:06:44.062]  In these times, it's essential to have high-quality, loyal silver on hand.
[00:06:44.062 --> 00:06:47.082]  No survival chest is complete without Silver Bullet.
[00:06:47.082 --> 00:06:50.203]  Exclusively available at Infowarslife.com.
[00:06:50.203 --> 00:06:51.703]  Secure your Silver Bullet today.
[00:06:51.923 --> 00:06:54.566]  Call toll free at Infowarslife.com or by calling toll free 888-253-3139.
[00:06:58.670 --> 00:07:02.654]  Secret 12, InfoWarsLife's vitamin B12 formulation.
[00:07:02.654 --> 00:07:08.959]  Most forms of vitamin B12 are highly processed and synthetic and could not be properly absorbed by the body.
[00:07:08.959 --> 00:07:16.245]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[00:07:16.245 --> 00:07:25.053]  InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive, perfected process.
[00:07:25.353 --> 00:07:31.515]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[00:07:31.515 --> 00:07:36.357]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[00:07:36.357 --> 00:07:39.938]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:07:39.938 --> 00:07:41.838]  No needles, no injections.
[00:07:41.838 --> 00:07:43.479]  Don't take my word for it.
[00:07:43.479 --> 00:07:44.679]  Try it for yourself.
[00:07:44.679 --> 00:07:46.260]  Discover the secret, Secret 12.
[00:07:46.980 --> 00:07:51.704]  Secure your Revolutionary Secret 12 Formula right now at InfoWarsLife.com or call 888-253-3139.
[00:07:51.704 --> 00:07:52.744]  InfoWarsLife Secret 12.
[00:08:16.323 --> 00:08:22.855]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:08:22.855 --> 00:08:24.337]  It's Alex Jones!
[00:08:34.522 --> 00:08:50.348]  The Dow has plunged another 450 points, S&P at lowest level since late 2014, as oil continues its catastrophic slide into depressionary oblivion.
[00:08:50.348 --> 00:08:58.912]  The Baltic Dry Shipping Index is the lowest in its history, as not one ship
[00:09:00.663 --> 00:09:09.888]  Container ship in the last month, it's hard to believe but it's true, has moved between China and the United States.
[00:09:09.888 --> 00:09:18.773]  Rail carrying rates is at the lowest recorded in modern times.
[00:09:18.773 --> 00:09:26.477]  We are in a cardiac arrest economically and Obama last Monday
[00:09:29.150 --> 00:09:37.278]  of last week told us that it was completely made up and pure propaganda and a fantasy world.
[00:09:37.278 --> 00:09:38.119]  What was the exact quote?
[00:09:38.119 --> 00:09:40.421]  Maybe we can find it again.
[00:09:40.421 --> 00:09:45.626]  That our economy wasn't the strongest in the world and doing great and getting stronger.
[00:09:45.626 --> 00:09:52.692]  I mean, he went on for like five minutes.
[00:09:52.692 --> 00:09:53.173]  It's wild.
[00:09:54.514 --> 00:10:01.699]  We're going to be going over this today and opening the phones up in the first half of the broadcast.
[00:10:01.699 --> 00:10:05.942]  Global stock markets dive amid oil route developing.
[00:10:05.942 --> 00:10:10.324]  World faces wave of epic debt defaults.
[00:10:10.324 --> 00:10:12.466]  Russia's ruble hits all-time low.
[00:10:12.466 --> 00:10:19.190]  365 days until Obama leaves office.
[00:10:19.190 --> 00:10:22.973]  Yes, in less than 11 months he'll no longer be El Presidente.
[00:10:26.101 --> 00:10:34.569]  For the November election, but he won't be gone until the 20th of January 2017.
[00:10:34.569 --> 00:10:39.834]  He will be sitting in the Oval Office.
[00:10:39.834 --> 00:10:43.137]  The globalists have pushed for this for a long time.
[00:10:43.137 --> 00:10:50.804]  They are very close to having what the British Empire failed to do, and that is to have a complete planetary government.
[00:10:54.215 --> 00:11:03.079]  It is a very, very incredible time to be alive.
[00:11:03.079 --> 00:11:05.120]  Another headline from DrugsReport.com.
[00:11:05.120 --> 00:11:08.341]  Chip enables brain to communicate directly with computer.
[00:11:12.202 --> 00:11:23.530]  Scientists find evidence of ninth planet in the solar system after delisting Pluto as a planet and naming it a member of the hundreds of objects in the Kuiper Belt.
[00:11:23.530 --> 00:11:32.116]  But now they have found another planet bigger than Pluto and are looking at listing it as a planet.
[00:11:32.116 --> 00:11:33.698]  We're going to get into that today as well.
[00:11:33.698 --> 00:11:35.499]  What an epic time to be alive.
[00:11:38.533 --> 00:11:41.315]  Women are beginning in polls to turn against Hillary.
[00:11:41.315 --> 00:11:53.145]  As it comes out, her brutal defense of her beard, Bill Clinton.
[00:11:53.145 --> 00:12:02.092]  When he would brutally rape women and they would settle the cases, she would go out and attack-dog them, saying they were liars, and have her feminist surrogates attack-dog them.
[00:12:03.393 --> 00:12:13.756]  Because all they are is women more male than men who wish to slap around and control and put their boot on other women's throats.
[00:12:13.756 --> 00:12:18.137]  They're women that want to shove men out of the way at the trough.
[00:12:18.137 --> 00:12:20.257]  Predatory men.
[00:12:20.257 --> 00:12:30.160]  They want to shove them aside like rooting pigs at a slop feast and put their snouts in there themselves and dominate the great feminine energy.
[00:12:31.869 --> 00:12:34.229]  They're not feminine at all.
[00:12:34.229 --> 00:12:36.590]  They're dogs.
[00:12:36.590 --> 00:12:38.430]  Global warming!
[00:12:38.430 --> 00:12:43.311]  Major snowstorm may threaten DC, New York, but again they're saying it's global warming.
[00:12:43.311 --> 00:12:46.772]  That's some of the stories up on Infowars.com.
[00:12:46.772 --> 00:12:48.892]  13 hours with the CIA and Hillary.
[00:12:48.892 --> 00:12:49.893]  Don't want you to see.
[00:12:49.893 --> 00:12:54.434]  Who will lead the UN to world domination?
[00:12:54.434 --> 00:12:56.054]  Another very important report.
[00:12:59.758 --> 00:13:05.820]  That's just some of the news up on InfoWars.com and PrisonPlanet.com right now.
[00:13:05.820 --> 00:13:13.363]  Another headline, Louis Farrakhan exposes the real white devils.
[00:13:13.363 --> 00:13:16.164]  Oh yes, that video is up on the site.
[00:13:16.164 --> 00:13:26.048]  And we will be premiering today an hour-long
[00:13:27.463 --> 00:13:42.857]  Boil down of the two-hour Louis Farrakhan interview that I conducted two weeks ago today or yesterday in Phoenix, Arizona.
[00:13:42.857 --> 00:13:49.162]  And then the full interview, two plus hours, will go up this afternoon on InfoWars.com.
[00:13:51.098 --> 00:14:01.103]  We might as well just get the article from their newspaper, Final Call, that's a transcript of much of the interview and just post that and post the video in with it.
[00:14:01.103 --> 00:14:09.068]  But there are several excerpts we haven't aired yet ahead of that today where Louis Faircon dares the mainstream media to actually report on what he says in this interview.
[00:14:10.560 --> 00:14:15.842]  And he also talks about the Federal Reserve, the foreign banking cartel that controls America.
[00:14:15.842 --> 00:14:19.464]  And a lot of people will say, hey, I hate Louis Farrakhan.
[00:14:19.464 --> 00:14:27.268]  He's the black racist that says that white people are basically the devil and cannot be reformed.
[00:14:27.268 --> 00:14:29.909]  And Louis Farrakhan did say that 30 years ago.
[00:14:29.909 --> 00:14:32.350]  And he said less
[00:14:34.522 --> 00:14:43.647]  Sensational, less infamous things since then, but still very incendiary, that are taken and put on the news out of context.
[00:14:43.647 --> 00:14:45.848]  And I'm not defending everything he said.
[00:14:45.848 --> 00:15:00.215]  I'm simply trying to have a coup against the globalists, and people like George Soros that want a race war in this country for destabilization, that if the Liberty Movement can de-escalate
[00:15:02.682 --> 00:15:28.130]  The developed fissures that are in the community, some real, some exacerbated, between whites and blacks and others, and come together against the real threat, the new world order that is manipulating our genetics, that is poisoning our water, that is forcing inoculations on us, that is engaged in just incredible levels of oppression.
[00:15:29.773 --> 00:15:35.179]  If we can do that, it is a giant victory.
[00:15:35.179 --> 00:15:43.347]  Now, I'm not likening Louis Farrakhan to Hitler, but let's use that analogy.
[00:15:43.347 --> 00:15:51.716]  If I could meet with Hitler in 1935, when he'd been in power two years, but hadn't committed giant atrocities yet,
[00:15:52.918 --> 00:16:00.402]  It hadn't been manipulated by the West, which has been declassified, into starting World War II, we could have changed the course of history.
[00:16:00.402 --> 00:16:13.850]  If somebody else could have talked to Hitler and gotten Hitler to change his views and to grow and to get outside the controlled paradigm, imagine how the world would be different today.
[00:16:18.763 --> 00:16:40.835]  Now I use that allegory to pick a really bad guy to compare to Farrakhan, not because I think that fits, but just for the sake of argument, if you could get Hitler to change his mind, why wouldn't you go and try to do it like Mahatma Gandhi, who was friends with Hitler, did in multiple letters?
[00:16:40.835 --> 00:16:41.896]  The two were pen pals.
[00:16:47.355 --> 00:16:51.196]  Both didn't like the British Empire.
[00:16:51.196 --> 00:16:58.759]  You can judge Gandhi for that, but Hitler was seen as a reformer even by liberals in Europe and the United States until about 1939.
[00:16:58.759 --> 00:17:01.781]  He was Time Magazine Man of the Year twice.
[00:17:01.781 --> 00:17:15.906]  So what I'm getting at here, he was in gardening magazines and vegetarian magazines and my grandfather, I remember hearing Dallas Radio praise him and play his speeches and translate it into English.
[00:17:20.137 --> 00:17:20.878]  It's the same thing.
[00:17:20.878 --> 00:17:26.081]  If I could meet with Obama and get him to change his mind and change his worldview, or grow, I would do it.
[00:17:26.081 --> 00:17:48.275]  If I could meet with David Duke and do that, I had David Duke on, and it was all just about scoring points, and I was literally trying to just get him to understand there's a larger threat against humanity than the threats he is postulating, and that people need to come together and just be against eugenics, and he just didn't want to hear it.
[00:17:49.269 --> 00:17:51.930]  And folks said, oh, David Duke won the debate.
[00:17:51.930 --> 00:17:54.451]  It wasn't really a debate.
[00:17:54.451 --> 00:18:04.115]  It was me trying to have a discussion with somebody that is incendiary, and that is a major leader, probably the greatest, quote, white nationalist leader in the world.
[00:18:04.115 --> 00:18:05.936]  In fact, I think undoubtedly.
[00:18:05.936 --> 00:18:06.976]  Hands down.
[00:18:06.976 --> 00:18:16.400]  Well, Louis Farrakhan, I was thinking about this last night, talking to Rob Duke, and talking to Josh Owens back there in their offices.
[00:18:16.400 --> 00:18:18.201]  Actually, we did a Facebook mention, so it's on video.
[00:18:20.179 --> 00:18:29.763]  Where we were just thinking aloud saying, you know, Louis Farrakhan is in the top 10 most famous black people in history.
[00:18:29.763 --> 00:18:35.365]  And in the last 100 years, he's in the top five or six.
[00:18:35.365 --> 00:18:42.208]  And currently, he's probably the second most influential famous black person in the world after Barack Obama.
[00:18:42.208 --> 00:18:46.250]  When we talk about politics, not not sports, because that that comes and goes.
[00:18:49.906 --> 00:18:59.351]  The video's Farrakhan Dash, New Poison Found in Water, because part of it's about Farrakhan, the other part's about what they found in the Flint water.
[00:18:59.351 --> 00:19:01.372]  Because it's Barack Obama, then it's Louis Farrakhan.
[00:19:01.372 --> 00:19:14.740]  I mean, obviously, you could say it's somebody like Nelson Mandela, even more famous than him, Martin Luther King, Malcolm X, about as famous as Louis Farrakhan, maybe more so with pop culture.
[00:19:16.607 --> 00:19:21.510]  And so, it's important to do these type of things, and that's why we did it.
[00:19:21.510 --> 00:19:23.591]  And it's a very thought-provoking interview.
[00:19:23.591 --> 00:19:28.855]  The full two hour, basically nothing's cut out.
[00:19:28.855 --> 00:19:36.880]  It's not a proper term to say unedited, because we take parts where he talks about the same subject here, and then an hour later we put that together, put a lot of interesting historical clips in.
[00:19:36.880 --> 00:19:37.781]  It's kind of a documentary.
[00:19:38.971 --> 00:19:41.233]  That's going to go up the next few hours at InfoWars.com.
[00:19:41.233 --> 00:19:49.919]  But we're going to air large excerpts, about an hour of it, coming up at the bottom of the next hour through the third hour.
[00:19:49.919 --> 00:19:52.581]  And then David Knight's going to host with huge news.
[00:19:52.581 --> 00:19:58.366]  They have the BLM on video bragging about stealing the mine out in Oregon.
[00:19:59.338 --> 00:20:02.923]  Winter has just begun, and are you already tired of being cold?
[00:20:02.923 --> 00:20:04.746]  How would you like to never be cold again?
[00:20:04.746 --> 00:20:11.416]  This is Dale with Fortress Clothing, and I'm here to tell you, you will never be cold again with Fortress.
[00:20:12.153 --> 00:20:22.039]  If you're tired of freezing your butt off, elk hunting, sitting in a tree stand deer hunting, winter camping, fishing, ice fishing, no longer fear the cold.
[00:20:22.039 --> 00:20:26.062]  If you snowmobile, ski, snowboard, get Fortress.
[00:20:26.062 --> 00:20:32.686]  Sledding with the kids, shoveling the walks, shopping, or if you or your spouse get cold feet at home, get Fortress.
[00:20:32.686 --> 00:20:41.071]  If you're stuck outside working in the cold or find yourself in an emergency situation, get our winter bug out bag and you will never be cold again.
[00:20:41.571 --> 00:20:45.714]  Fortress is the answer, so quit complaining and go to FortressClothing.com.
[00:20:45.714 --> 00:20:48.916]  It's a mid-layer garment that goes with anything you want to wear.
[00:20:48.916 --> 00:20:52.998]  Enter coupon code RADIO and get 20% off any item.
[00:20:52.998 --> 00:20:55.300]  Go now while we still have inventory.
[00:20:55.300 --> 00:20:56.320]  FortressClothing.com
[00:20:58.601 --> 00:21:03.822]  Do you have relatives and friends that are convinced there's no need ever to prepare for any kind of emergency?
[00:21:03.822 --> 00:21:06.803]  Are these also folks you buy Christmas presents for?
[00:21:06.803 --> 00:21:11.104]  At 30dayfoodsupply.com, we can solve both of these problems at the same time.
[00:21:11.104 --> 00:21:16.485]  Go to 30dayfoodsupply.com or call 541-229-0010.
[00:21:16.485 --> 00:21:18.805]  We can ship your Christmas presents directly to them.
[00:21:18.805 --> 00:21:27.607]  Choose from our original $99 30-day food supply, our long-term storage vegan burger mixes, and other oatmeal, soups, porridges, beans, and granolas for everyday use.
[00:21:28.027 --> 00:21:31.089]  All products are non-GMO, MSG-free, and vegetarian.
[00:21:31.089 --> 00:21:32.950]  Most are gluten, soy, and nut-free.
[00:21:32.950 --> 00:21:36.452]  Call 541-229-0010 today.
[00:21:36.452 --> 00:21:43.497]  Oregon Trail Foods and 30dayfoodsupply.com keep prices low, cutting out the middleman by buying directly from their producers in Oregon.
[00:21:43.497 --> 00:21:47.039]  Remember, only $10 ships your entire order to the lower 48.
[00:21:47.039 --> 00:21:49.501]  Visit the website 30dayfoodsupply.com.
[00:21:49.781 --> 00:21:50.763]  Call 541-229-0010, 30dayfoodsupply.com, 541-229-0010.
[00:21:59.585 --> 00:22:01.407]  Hi, this is Walt Augustinowicz.
[00:22:01.407 --> 00:22:03.930]  I'm the founder and CEO of ID Stronghold.
[00:22:03.930 --> 00:22:07.794]  By now you've heard our commercials about wallets that protect you from electronic pickpocketing.
[00:22:07.794 --> 00:22:16.624]  Ten years ago, I created a way to protect my own cards from prying eyes after government officials started talking about issuing a national ID card with a built-in radio chip called RFID.
[00:22:16.624 --> 00:22:19.908]  I felt having to broadcast my personal information was an invasion of privacy.
[00:22:20.749 --> 00:22:23.893]  Soon after, it was also announced that credit cards, debit cards, U.S.
[00:22:23.893 --> 00:22:29.260]  passports, hotel room keys, and even transit passes would all soon incorporate RFID.
[00:22:29.260 --> 00:22:34.206]  It was then I formed IDStronghold to share my inventions in blocking RFID signals with the world.
[00:22:34.206 --> 00:22:37.370]  There are a lot of misconceptions out there today about RFID.
[00:22:37.370 --> 00:22:39.592]  I encourage everyone to get informed and get protected.
[00:22:40.433 --> 00:22:47.462]  Please go to idstronghold.com and get the facts and the wallets, sleeves, or badge holders you need to protect your personal financial data.
[00:22:47.462 --> 00:22:53.089]  You'll be pleasantly surprised that through our direct sales model you won't pay more than other comparable unprotected wallets.
[00:22:53.089 --> 00:22:55.451]  It is as though the protection is free.
[00:22:55.451 --> 00:22:57.093]  Visit idstronghold.com today.
[00:22:58.510 --> 00:22:59.431]  Shower Filters.
[00:22:59.431 --> 00:23:01.152]  We're introducing the best yet.
[00:23:01.152 --> 00:23:05.216]  The brand new ProPure ProMax High Performance Shower Filter.
[00:23:05.216 --> 00:23:10.019]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[00:23:10.019 --> 00:23:17.125]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[00:23:17.125 --> 00:23:24.071]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[00:23:28.274 --> 00:23:31.116]  If survivalist housing has been in your plans, get ready.
[00:23:31.116 --> 00:23:35.179]  We're bringing our Timberline Range Camps to you February 6th through 14th.
[00:23:35.179 --> 00:23:38.082]  The Great American Outdoor Show in Harrisburg, Pennsylvania.
[00:23:38.082 --> 00:23:44.927]  Get an up-close look at some of our most popular Timberline models or visit survivalistcamps.com to pre-order a camp.
[00:23:44.927 --> 00:23:47.529]  We'll bring it to the show and save you the cost of shipping.
[00:23:47.529 --> 00:23:49.951]  It's the perfect time to get that camp you've wanted.
[00:23:49.951 --> 00:23:56.856]  Go to survivalistcamps.com, then plan on joining us at the Great American Outdoor Show in February in Harrisburg, Pennsylvania.
[00:24:03.124 --> 00:24:06.327]  All right, let me break down the news right now.
[00:24:06.327 --> 00:24:07.748]  I'm gonna open the phones up as well.
[00:24:07.748 --> 00:24:12.471]  A free-for-all, long-time callers, first-time callers.
[00:24:12.471 --> 00:24:13.292]  You disagree?
[00:24:13.292 --> 00:24:13.972]  You agree?
[00:24:13.972 --> 00:24:15.814]  All I ask is you have a clear phone and be ready.
[00:24:15.814 --> 00:24:16.154]  800-259-9231.
[00:24:16.154 --> 00:24:16.234]  1-800-259-9231.
[00:24:16.234 --> 00:24:17.675]  I am Alex Jones, your host.
[00:24:17.675 --> 00:24:19.316]  I don't know where to start.
[00:24:27.725 --> 00:24:47.149]  Every day now there's like five or six new videos of the migrants in Europe stabbing people, robbing people, trying to rape women, raping women, running around burning things, shooting guns in the air, hijacking cars, and then articles where the police will attack anybody that demonstrates against it.
[00:24:48.254 --> 00:24:55.321]  I mean, I've got a stack of news, and now Afghans saying, I can't stand being in Europe, I want to kill the Europeans and eat them.
[00:24:55.321 --> 00:24:57.623]  I mean, it just gets crazier and crazier.
[00:24:57.623 --> 00:25:02.748]  You've got all these liberal aid workers trying to bring food and stuff, and they get robbed and stabbed.
[00:25:02.748 --> 00:25:05.030]  I mean, it's just over the top.
[00:25:05.030 --> 00:25:10.795]  And then you ask, why is Europe doing this?
[00:25:10.795 --> 00:25:13.198]  Because they want to break the West.
[00:25:14.926 --> 00:25:16.847]  They want to make us submit.
[00:25:16.847 --> 00:25:17.948]  But then there's good news.
[00:25:17.948 --> 00:25:21.370]  Texas battling against tyranny as usual.
[00:25:21.370 --> 00:25:23.171]  Supreme Court to hear Obama.
[00:25:23.171 --> 00:25:24.772]  Immigration challenge.
[00:25:24.772 --> 00:25:30.475]  And I know this came out yesterday and we mentioned it, but notice it's Texas Attorney General Ken Paxton who's leading 26 states.
[00:25:33.527 --> 00:25:38.551]  In this lawsuit and now beginning lawsuits on the gun executive orders.
[00:25:38.551 --> 00:25:46.238]  Meanwhile, Larry Klayman, who successfully got the NSA spying overturned for over a year until another court reversed it.
[00:25:46.238 --> 00:25:47.319]  Now he's battling there.
[00:25:47.319 --> 00:25:58.488]  He's introduced a lawsuit to stop Obama's executive gun control grab.
[00:25:58.488 --> 00:25:59.569]  But let's go back to Ken
[00:26:01.087 --> 00:26:01.547]  Paxton.
[00:26:01.547 --> 00:26:12.810]  Remember last year, I said Paxton is filing suit on this, and on shutting down our power plants, and on going after the guns at that time, on executive actions, and so what'd they do?
[00:26:12.810 --> 00:26:15.911]  They indicted him.
[00:26:15.911 --> 00:26:26.993]  Through Democrats they control, and through the politicized state police, and I'm not saying all the state police are bad, but they've been federalized, folks, for all intents and purposes.
[00:26:26.993 --> 00:26:29.554]  It's very, very sad.
[00:26:30.956 --> 00:26:55.832]  And at a dinner, he talked to three people about a stock he thought was good when they asked him, and he'd forgotten to file a piece of paper that he was a financial instrument salesman, basically, a stock seller, and that he was involved in the company, even though he hadn't been involved or trading with stocks in over a year and a half.
[00:26:55.832 --> 00:27:00.135]  And all these other lawyers and experts looked at it and said, it's not even unethical.
[00:27:01.394 --> 00:27:02.875]  They don't care, see?
[00:27:02.875 --> 00:27:20.126]  Hillary can take billions from foreign dictators to sell weapons, and order a stand-down in Benghazi, and be involved in all these other crimes, and Obama can have the IRS persecuting people publicly, and be caught lying, and she can be caught lying with classified emails, and it's no problem!
[00:27:20.126 --> 00:27:30.352]  But the Texas Attorney General, a protege of the Governor, who was Attorney General, stands up, and they've indicted him.
[00:27:32.304 --> 00:27:41.668]  See, they don't come as redcoats like they did in 1776 to arrest the Founding Fathers.
[00:27:41.668 --> 00:27:44.869]  They come with kangaroo courts.
[00:27:44.869 --> 00:27:54.793]  And in Travis County and in one other Texas County run by Democrats, you've seen them go after Ken Lay.
[00:27:54.793 --> 00:28:00.935]  And then he magically just disappears when he's supposedly going to be sent to prison.
[00:28:03.166 --> 00:28:08.351]  And that's because the Republicans and the Democrats at the top are basically the same people.
[00:28:08.351 --> 00:28:18.082]  But you look at places like Texas where people aren't doing anything wrong and they're being persecuted.
[00:28:20.407 --> 00:28:26.853]  And of course it was Enron and Al Gore and all the rest of them who developed the carbon tax fraud idea.
[00:28:26.853 --> 00:28:35.560]  Bipartisan, just like Republicans came up with the Obamacare screwjob, and then they have their Democrat lackeys run it through over their idiot constituents.
[00:28:35.560 --> 00:28:40.505]  And I know I'm digressing, it's just, out of all the news, there's so much of it here.
[00:28:40.505 --> 00:28:41.366]  I mean, I'm swimming in it.
[00:28:42.136 --> 00:28:52.801]  New planets being discovered in the solar system, and this crazy stuff in the economy, worldwide meltdowns happening, oil plunging, all the rest of it.
[00:28:52.801 --> 00:28:55.842]  Federal land grabs going on all over the country.
[00:28:55.842 --> 00:29:04.907]  But with the backdrop, all over the United States and all over Europe, they are indicting and arresting people for their speech.
[00:29:04.907 --> 00:29:07.308]  In France, in Germany, they don't even hide it.
