[00:00:00.928 --> 00:00:02.210]  We've got it.
[00:11:34.434 --> 00:11:38.375]  And it's stuff like that and think about if that happened nationwide.
[00:11:38.375 --> 00:11:39.435]  We don't have to go worldwide.
[00:11:39.435 --> 00:11:45.977]  If that went nationwide with you know Chase Bank America or whoever else and then people were like, oh I have no money in my account what am I going to do?
[00:11:45.977 --> 00:11:47.217]  Yeah, yeah absolutely.
[00:11:48.070 --> 00:11:54.638]  It's truly amazing that they can get away with this, and it's truly amazing the magnitude of the fraud that you see happening here.
[00:11:54.638 --> 00:11:59.043]  And the only country that has really not fallen for this was Iceland.
[00:11:59.662 --> 00:12:09.389]  And quite frankly, I think if Iceland was a more significant part of the overall economy, if it had a larger impact, I think you'd be seeing several politicians dead by now.
[00:12:09.389 --> 00:12:11.090]  Accidentally, of course.
[00:12:11.090 --> 00:12:19.015]  But I think you would have had something of a coup happen there, as we've seen before in our country, when people stand up to the Federal Reserve or the bankers.
[00:12:19.015 --> 00:12:20.196]  You see that type of thing happening.
[00:12:21.477 --> 00:12:25.021]  Iceland is the only one that said, basically, we're not going to make the bankers whole.
[00:12:25.021 --> 00:12:29.086]  We're going to let them suffer the risk that they took.
[00:12:29.086 --> 00:12:35.613]  You know, they like to privatize the profits, but socialize the losses, and they weren't going to let them do that, and didn't let them do that in Iceland so far.
[00:12:36.494 --> 00:12:37.835]  We'll see what happens with that.
[00:12:37.835 --> 00:12:38.376]  Right.
[00:12:38.376 --> 00:12:50.326]  Now, another way that things have, we've seen another vindication, and actually at the end of the week last week we had Politico talking about how the New York Times had vindicated Breitbart.
[00:12:50.326 --> 00:12:57.852]  Here's another situation, and that was a story that came out, it kind of became a personal thing for Andrew Breitbart.
[00:12:59.744 --> 00:13:00.805]  Here's a quote from Politico.
[00:13:00.805 --> 00:13:16.654]  It says, uh, it shows how political appointees in the Obama administration's Justice and Agriculture departments turned a potential government court victory into a $1.3 billion settlement for Hispanic and female farmers, some of whom never even claimed discrimination in court.
[00:13:16.654 --> 00:13:22.618]  And it says that this lawsuit, uh, Pigford v. Glickman, was a personal cause for Breitbart.
[00:13:23.779 --> 00:13:42.373]  Before he died, and he was basically castigated by the left for his being involved in that because at the time, just as we see so many people on the left, MSNBC, they like to portray themselves as being civil libertarians, as being against unnecessary wars and everything.
[00:13:42.373 --> 00:13:44.335]  That's why they like to portray themselves.
[00:13:44.335 --> 00:13:45.376]  Yeah, exactly.
[00:13:45.376 --> 00:13:47.157]  Until their guy gets in.
[00:13:47.157 --> 00:13:48.358]  Then they'll defend it to the hilt.
[00:13:48.718 --> 00:13:54.084]  But of course, MSNBC is owned by one of the largest members of the military industrial complex, General Electric.
[00:13:54.084 --> 00:13:54.545]  Right.
[00:13:54.545 --> 00:13:55.386]  So that's where they go.
[00:13:55.386 --> 00:14:00.071]  And you can't have guys like Breitbart who, you know, threaten to blow the whistle on guys like Obama.
[00:14:00.071 --> 00:14:00.311]  Right.
[00:14:00.311 --> 00:14:02.714]  You can't have him out there pushing the information.
[00:14:04.195 --> 00:14:05.617]  And listen to the absurdity of this.
[00:14:05.617 --> 00:14:10.841]  This is a program that was supposed to help poor rural farmers, right?
[00:14:10.841 --> 00:14:20.929]  And in Maple Hill, now this is from the New York Times article, it says, a struggling town in southeastern North Carolina, the number of people paid was nearly four times the total number of farms in the area.
[00:14:20.929 --> 00:14:21.329]  Wow.
[00:14:21.329 --> 00:14:21.750]  Okay?
[00:14:21.750 --> 00:14:24.732]  More than one in nine African American adults there received checks.
[00:14:24.732 --> 00:14:31.438]  And in Little Rock, Arkansas, a confidential list of payments shows that ten members of one extended family collected a total of a half million dollars.
[00:14:31.918 --> 00:14:37.862]  And dozens of other successful claimants shared addresses, phone numbers, or close family connections.
[00:14:37.862 --> 00:14:44.866]  Again, we see not only the corruption, but just the basic incompetence of the government in terms of doing this.
[00:14:44.866 --> 00:14:52.951]  I mean, at some of these levels, this is not something that is necessarily, as far as we can tell at this point, something going to bankers.
[00:14:52.951 --> 00:14:58.995]  But this is something that is just massive incompetence, and then just kind of doubling down on their program.
[00:14:58.995 --> 00:14:59.976]  And, you know,
[00:15:01.097 --> 00:15:11.950]  Uh, not being open to restoring something, you know, that's just, you know, but setting up entitlement programs to just get ripped off and then not wanting to be embarrassed and shut those things down.
[00:15:11.950 --> 00:15:14.854]  And we see that people get embarrassed with their entitlement programs.
[00:15:14.854 --> 00:15:18.017]  Like you said, we saw Project Veritas, they go to ACORN and...
[00:15:18.735 --> 00:15:23.918]  You know, hey, I'm a pimp and I need a house for my hookers and Project Acorn is selling them.
[00:15:23.918 --> 00:15:24.838]  Yeah, we can do all that.
[00:15:24.838 --> 00:15:28.020]  And then they get embarrassed by the videos and they shut the stuff down.
[00:15:28.020 --> 00:15:36.964]  And you know, I definitely recognize there are people who need various assistance, but you don't want them to become dependent, lifelong recipients of this.
[00:15:36.964 --> 00:15:37.984]  Absolutely.
[00:15:37.984 --> 00:15:43.947]  We're going to be talking a little bit more about how things are changing and one of the ways that they're accelerating right after this break.
[00:15:43.947 --> 00:15:45.648]  I'm David Knight with Jakari Jackson.
[00:15:45.648 --> 00:15:47.189]  Alex will be joining us at the bottom of the hour.
[00:16:00.874 --> 00:16:02.775]  Introducing Pro-1.
[00:16:02.775 --> 00:16:06.418]  All of your filtration in one system, portable, on the go.
[00:16:06.418 --> 00:16:10.981]  No more do you have two or three filters to just reduce sodium fluoride.
[00:16:10.981 --> 00:16:17.065]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid.
[00:16:17.065 --> 00:16:28.072]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:16:28.072 --> 00:16:30.694]  It is the only one that does it and out of the gate.
[00:16:30.914 --> 00:16:34.536]  We have it discounted at 10% off with promo code WATER.
[00:16:34.536 --> 00:16:51.867]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia, and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:16:51.867 --> 00:16:57.170]  Get your ProPure with the new Pro1 filter today at InfoWareStore.com or by calling 888-253-3139.
[00:17:00.672 --> 00:17:03.694]  Alex Jones here with a message to fellow freedom lovers.
[00:17:03.694 --> 00:17:08.717]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:17:08.717 --> 00:17:15.881]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:17:16.021 --> 00:17:21.647]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:17:21.647 --> 00:17:25.691]  These are items that I did research on, that I personally use.
[00:17:25.691 --> 00:17:30.416]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:17:30.416 --> 00:17:35.622]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:17:35.882 --> 00:17:39.105]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:17:39.105 --> 00:17:41.667]  When Disaster Strikes by Matthew Stein.
[00:17:41.667 --> 00:17:46.371]  AeroSafe used by Homeland Security to protect yourself during any radiological event.
[00:17:46.371 --> 00:17:49.274]  Hand-cranked shortwave AM FM radios.
[00:17:49.274 --> 00:17:56.481]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our InfoWar possible.
[00:17:56.481 --> 00:17:57.742]  We're getting prepared.
[00:17:57.742 --> 00:17:58.402]  Are you?
[00:17:58.402 --> 00:17:59.203]  InfoWarshop.com
[00:18:02.708 --> 00:18:10.811]  If you want an American company with American products made by Americans, here is the Cal-Ben Soap Company.
[00:18:10.811 --> 00:18:14.893]  Alex and his staff have used these pure soap products for years.
[00:18:14.893 --> 00:18:22.176]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:18:22.176 --> 00:18:25.617]  See them on the web at 5starsoap.com or call 800-340-5STARSOAP.
[00:18:27.798 --> 00:18:30.039]  Call 800-340-7091 for a free catalog.
[00:18:30.039 --> 00:18:35.980]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:18:35.980 --> 00:18:41.401]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:18:41.401 --> 00:18:43.382]  This is an amazing deal.
[00:18:43.382 --> 00:18:48.603]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:18:48.603 --> 00:18:51.824]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[00:19:00.697 --> 00:19:04.119]  You prepare by purchasing gold, food, and firearms.
[00:19:04.119 --> 00:19:10.161]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:19:10.161 --> 00:19:14.043]  When you're sleeping or away from home, who's watching out for intruders?
[00:19:14.043 --> 00:19:15.624]  Check out SimpliSafe.
[00:19:15.624 --> 00:19:20.086]  It's a new do-it-yourself home security system that is completely wireless.
[00:19:20.086 --> 00:19:22.807]  Go to GetSimpliSafe.com.
[00:19:22.807 --> 00:19:25.548]  SimpliSafe is independent and off the grid.
[00:19:25.548 --> 00:19:29.290]  It runs on battery power, so even if the grid goes down, you're protected.
[00:19:29.890 --> 00:19:36.555]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:19:36.555 --> 00:19:38.876]  GetSimplySafe.com.
[00:19:38.876 --> 00:19:46.281]  SimpliSafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[00:19:46.281 --> 00:19:50.364]  If you move or need to relocate, you can take the system with you wherever you go.
[00:19:50.364 --> 00:19:57.368]  You aren't always at home, but SimpliSafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:19:57.368 --> 00:19:59.530]  Again, that's GetSimplySafe.com.
[00:20:01.891 --> 00:20:03.412]  Coast to Coast.
[00:20:03.412 --> 00:20:05.473]  Direct from Austin.
[00:20:05.473 --> 00:20:17.678]  You're listening to the Alex Jones Broadcasting Network.
[00:20:17.678 --> 00:20:23.261]  We now take you live to the Central Texas Command Center.
[00:20:23.261 --> 00:20:26.422]  In the heart of the resistance.
[00:20:26.422 --> 00:20:28.563]  Rallying patriots worldwide.
[00:20:32.771 --> 00:20:35.417]  You're listening to The Alex Jones Show.
[00:20:39.318 --> 00:20:41.218]  And welcome back to the Alex Jones Show.
[00:20:41.218 --> 00:20:46.939]  Ja'Kari Jackson and David Knight filling in for Alex, but he will be joining us, I believe, in the next segment, so stay tuned for that.
[00:20:46.939 --> 00:20:49.920]  Now, David, I want to dovetail on something we spoke about in the last segment.
[00:20:49.920 --> 00:20:53.961]  Let's talk about the assistance programs that often make people dependent.
[00:20:53.961 --> 00:20:59.422]  Mike Adams has this article, Obama administration openly pushing food stamps to illegals.
[00:20:59.422 --> 00:21:01.042]  Now, why would you say Obama would do this?
[00:21:01.042 --> 00:21:02.982]  Let's take a look at what Mike has to say.
[00:21:02.982 --> 00:21:05.503]  Documents obtained through the Freedom of Information Act
[00:21:05.823 --> 00:21:12.009]  Reveal that the Obama administration is actively marketing the federal food stamp program to illegal immigrants.
[00:21:12.009 --> 00:21:16.113]  A Spanish-speaking flyer obtained by Judicial Watch says, quote, So David...
[00:21:24.731 --> 00:21:26.232]  They're marketing it.
[00:21:26.232 --> 00:21:27.432]  Yeah, they're marketing it.
[00:21:27.432 --> 00:21:31.774]  This isn't just something that, you know, you can learn in whispers and, hey, some guy told me this.
[00:21:31.774 --> 00:21:33.695]  You can see an actual flyer.
[00:21:33.695 --> 00:21:40.617]  You can, you know, go to the local grocery store or wherever else they have this flyer and see this and say, we don't need to know your immigration status.
[00:21:40.617 --> 00:21:44.779]  And we saw a similar thing with the free driver's licenses in various states.
[00:21:44.779 --> 00:21:46.380]  We don't need to know where you're from.
[00:21:46.380 --> 00:21:48.701]  You don't have to give us any thumbprints or fingerprints.
[00:21:48.701 --> 00:21:54.143]  And, you know, I'm not for biometrics, but here in Texas to get my Texas license, I had to get my biometrics done from Oklahoma.
[00:21:54.523 --> 00:21:59.885]  So people can come from another country, go to a state that doesn't require such requirements, and get their driver's licenses.
[00:21:59.885 --> 00:22:00.845]  Yeah, yeah.
[00:22:00.845 --> 00:22:07.287]  Well, you know, what you're seeing here is the same sort of thing that you're... They're trying to grow their bureaucracy.
[00:22:07.287 --> 00:22:11.869]  In the same way that Homeland Security tries to grow their bureaucracy through fear.
[00:22:11.869 --> 00:22:12.149]  Okay?
[00:22:12.149 --> 00:22:16.750]  These people try to grow their bureaucracy just by getting more people on the rolls.
[00:22:16.750 --> 00:22:17.250]  You know?
[00:22:17.250 --> 00:22:18.571]  And you've got two things here.
[00:22:19.151 --> 00:22:23.354]  That one is a pet project of the left, the other is a pet project of the right.
[00:22:23.354 --> 00:22:23.594]  Right.
[00:22:23.594 --> 00:22:26.296]  And this false dichotomy that we've got here.
[00:22:26.296 --> 00:22:32.320]  One, the right wants to spend unlimited amounts of money on the military-industrial complex.
[00:22:32.320 --> 00:22:36.743]  And the left wants to spend unlimited amounts of money on a welfare state.
[00:22:36.743 --> 00:22:40.966]  And the simple fact of the matter is that, you know, you have people that need to be helped in a society.
[00:22:40.966 --> 00:22:41.686]  Right.
[00:22:41.686 --> 00:22:42.727]  The worst way to do it
[00:22:43.380 --> 00:22:48.723]  Is the most centralized way to take everything up to Washington to get it done.
[00:22:48.723 --> 00:22:49.103]  Okay?
[00:22:49.103 --> 00:22:51.384]  Because these people are just interested in building empires.
[00:22:51.384 --> 00:22:53.225]  They're not really interested in helping people.
[00:22:53.225 --> 00:22:55.906]  And they want to get dependents on the state.
[00:22:55.906 --> 00:22:57.627]  They want people who are dependent on the state.
[00:22:57.627 --> 00:23:04.390]  Whether they can get you there by financial dependence or they can get you there because they've got you scared to death and clamoring to be kept safe.
[00:23:04.390 --> 00:23:06.291]  They want you to be dependent on the state.
[00:23:06.511 --> 00:23:10.994]  And when you criticize these programs, you're called racist, and you hate this group, or you hate that group.
[00:23:10.994 --> 00:23:12.875]  I mean, Alex brings up the point all the time.
[00:23:12.875 --> 00:23:16.357]  I can't go down to Mexico and, you know, have a child born for free.
[00:23:16.357 --> 00:23:18.318]  I can't get free health care in Mexico.
[00:23:18.318 --> 00:23:21.359]  I get stopped at the Mexico border if I want to go to Mexico.
[00:23:21.359 --> 00:23:27.363]  But it's somehow racist if we have a border that checks people from the other side, you know, from Mexico coming in.
[00:23:27.363 --> 00:23:27.963]  That's racist.
[00:23:27.963 --> 00:23:30.264]  But I get stopped when I go to the Mexico border.
[00:23:30.264 --> 00:23:30.525]  Right.
[00:23:30.525 --> 00:23:32.786]  And the easiest way to stop these abuses is to
[00:23:33.758 --> 00:23:38.082]  Make them happen at the lowest possible level, the most personal level.
[00:23:38.082 --> 00:23:42.765]  That's why personal charity and churches helping people, that was the ideal way to do it.
[00:23:42.765 --> 00:23:45.508]  That's the way it was in America when the TOEFL came.
[00:23:45.508 --> 00:23:49.030]  It was done on a personal level and people could see who really needed it.
[00:23:49.030 --> 00:23:53.814]  They could see if somebody was getting assistance and they were just kind of, okay, I'm just going to slack off, you know.
