[00:00.000 --> 00:10.000]  Hello, this is Hank Hill and I'm telling you what you need to listen to Alex Jones.
[08:18.000 --> 08:21.000]  And Yahoo News, anger as Saudi king takes over
[08:21.000 --> 08:24.000]  entire French beach has the government order
[08:24.000 --> 08:28.000]  a large section of the French Riviera closed for his highness
[08:28.000 --> 08:31.000]  so he can look out his window and not see people.
[08:31.000 --> 08:36.000]  I'm not joking.
[08:36.000 --> 08:40.000]  We'll look at royalty and the larger issues in the second hour
[08:40.000 --> 08:43.000]  on this live Sunday worldwide transmission,
[08:43.000 --> 08:47.000]  the 19th day of July, 2015.
[08:47.000 --> 08:50.000]  We're here every weekday, 12 noon to 3 p.m. Eastern,
[08:50.000 --> 08:52.000]  11 a.m. to 2 p.m. Central.
[08:52.000 --> 08:58.000]  This will be 9 a.m. to noon Pacific, 10 a.m. to 1 p.m. Mountain.
[08:58.000 --> 09:00.000]  When we come back Sunday, 4 to 6 central,
[09:00.000 --> 09:04.000]  infowars.com forward slash show has the free audio feeds
[09:04.000 --> 09:07.000]  and of course the free video feed if you're a radio listener
[09:07.000 --> 09:09.000]  and wish to share that feed with friends and family
[09:09.000 --> 09:12.000]  and hopefully wake them up.
[09:12.000 --> 09:13.000]  Let me do this.
[09:13.000 --> 09:17.000]  Let me now get into the really big news.
[09:17.000 --> 09:23.000]  Just list what we're about to get into for you here.
[09:23.000 --> 09:29.000]  Pentagon recruiting centers to remain unarmed
[09:29.000 --> 09:35.000]  and unguarded recruiters told not to wear uniforms.
[09:35.000 --> 09:39.000]  FBI says no signs of ISIS link to Marine killings.
[09:39.000 --> 09:43.000]  Also, no sign the sun came up this morning.
[09:43.000 --> 09:46.000]  But MSNBC's Mitchell says that it must have been a right winger
[09:46.000 --> 09:48.000]  because Tennessee's pro-gun.
[09:48.000 --> 09:51.000]  So it's not a radicalized Muslim connected to ISIS
[09:51.000 --> 09:53.000]  even though he was on record.
[09:53.000 --> 09:54.000]  No, it's the right wing's fault.
[09:54.000 --> 09:57.000]  ISIS used chemical weapons against Kurds.
[09:57.000 --> 10:00.000]  Chattanooga's shooter's family says he's suffering from depression.
[10:00.000 --> 10:02.000]  Yeah, it looks like he was on psychotropic.
[10:02.000 --> 10:03.000]  That just added to it.
[10:03.000 --> 10:06.000]  They always are.
[10:06.000 --> 10:10.000]  ISIS sets up stronghold in heart of Europe and is allowed to.
[10:10.000 --> 10:12.000]  Yep, the West is doing that.
[10:12.000 --> 10:13.000]  That's all coming up.
[10:13.000 --> 10:20.000]  Meanwhile, Wesley Clark, former head of NATO, top general,
[10:20.000 --> 10:23.000]  calls for interning disloyal Americans.
[10:23.000 --> 10:26.000]  And he's not talking about radical Muslims, folks.
[10:26.000 --> 10:29.000]  He's talking about the Tea Party gun owners, veterans, conservatives
[10:29.000 --> 10:32.000]  because beware, they're going to build a police state
[10:32.000 --> 10:37.000]  in the name of countering radical, foreign Islamists
[10:37.000 --> 10:41.000]  and then it will be used on the general public as it already is.
[10:41.000 --> 10:48.000]  And by the way, I did a video following the twisted logic of the fascist left on Friday.
[10:48.000 --> 10:51.000]  Well, it was live radio slash TV broadcast.
[10:51.000 --> 10:56.000]  The video is up on info wars.com titled deport all Muslims.
[10:56.000 --> 10:58.000]  You know, I'm not what they call an Islamophobe.
[10:58.000 --> 11:02.000]  I don't believe that all Muslims are bad people.
[11:02.000 --> 11:08.000]  My issue is that there is political correctness around a muck here
[11:08.000 --> 11:13.000]  where they won't even call Islamic terror in Garland or in Chattanooga,
[11:13.000 --> 11:15.000]  whether it's in Texas or Tennessee.
[11:15.000 --> 11:16.000]  They won't call it that.
[11:16.000 --> 11:22.000]  But when a drugged up nut with a rebel flag goes in and shoots nine innocent people,
[11:22.000 --> 11:27.000]  we're told all whites are to blame and that the Second Amendment's to blame
[11:27.000 --> 11:32.000]  and that the battle flag needs to be taken down
[11:32.000 --> 11:36.000]  just because a few Klan people have adopted it.
[11:36.000 --> 11:40.000]  So if you're going to have some Muslims running around engaging in terrorism
[11:40.000 --> 11:43.000]  and horrible acts, then do we blame all Muslims?
[11:43.000 --> 11:45.000]  Do we take down all Muslim symbols?
[11:45.000 --> 11:48.000]  And I knew that the left, because they're not the left,
[11:48.000 --> 11:53.000]  they're just a bunch of criminal gang members, would take it out of context
[11:53.000 --> 11:57.000]  and sure enough, I've seen reports and stuff saying Alex Jones calls
[11:57.000 --> 12:00.000]  for closing all mosques, arresting all Muslims and deporting them
[12:00.000 --> 12:03.000]  when I was saying, yes, and let's ban a Ford truck
[12:03.000 --> 12:06.000]  if someone ever runs over someone with a Ford product.
[12:06.000 --> 12:09.000]  Let's not blame the killer. Let's blame the Ford truck.
[12:09.000 --> 12:13.000]  And let's ban all the guns if somebody uses a gun and a crime.
[12:13.000 --> 12:16.000]  I was not being serious.
[12:16.000 --> 12:22.000]  And this is where it does become sickening mental illness and satire.
[12:22.000 --> 12:28.000]  When the controlled left cannot face the illustration I put out here
[12:28.000 --> 12:31.000]  following their twisted logic, they have to then double down and say,
[12:31.000 --> 12:34.000]  yes, Alex Jones wants to deport all the Muslims.
[12:34.000 --> 12:40.000]  No, I said according to your logic, that's what should be done.
[12:40.000 --> 12:45.000]  But because Leslie Clark is a leftist, he's allowed to basically say,
[12:45.000 --> 12:53.000]  we got the clip coming up, that we should in turn in the U.S. and Europe.
[12:53.000 --> 12:58.000]  He said it on MSNBC, videos on infowars.com.
[12:58.000 --> 13:04.000]  We should in turn all Muslims that have any leanings towards this.
[13:04.000 --> 13:07.000]  But that's okay because he's leftist. It's very, very important.
[13:07.000 --> 13:11.000]  We do all that, I guess. Then coming up, the really big news.
[13:11.000 --> 13:16.000]  Obama collecting personal data for a secret race database.
[13:16.000 --> 13:19.000]  New York Post. We already knew this was going on, but it's okay.
[13:19.000 --> 13:23.000]  He's data mining your medical records and IRS, everything else illegally
[13:23.000 --> 13:27.000]  because he says it's to fight racism, unprecedented collection of sensitive data
[13:27.000 --> 13:32.000]  on Americans, prying into most personal info at most local levels,
[13:32.000 --> 13:38.000]  all for purposes of racial and economic justice, yes.
[13:38.000 --> 13:42.000]  And like out of some bizarre pipe dream last week, he ordered everyone to
[13:42.000 --> 13:48.000]  integrate immediately where there'll be fines on local cities.
[13:48.000 --> 13:52.000]  And some cities are looking at not even, I guess, letting you build a house
[13:52.000 --> 13:55.000]  unless you racially are different so that it'll mix things up.
[13:55.000 --> 13:58.000]  And in Austin, they won't give you a building permit if you're going to put
[13:58.000 --> 14:01.000]  a fence up around your house or a gate.
[14:01.000 --> 14:06.000]  They say, we want, I know because I'm building a house, a small house,
[14:06.000 --> 14:08.000]  a house in town.
[14:08.000 --> 14:13.000]  Oh, sorry, we're not going to give you a building permit if you put a gate up on the front.
[14:13.000 --> 14:16.000]  We want the community to be open. We don't want fences.
[14:16.000 --> 14:20.000]  Oh, really? I own this piece of property, but I can't put a fence up? What?
[14:20.000 --> 14:25.000]  Where's the law? Oh, we're just not going to give you a building permit.
[14:25.000 --> 14:28.000]  Really? I said, where's the law?
[14:28.000 --> 14:31.000]  There'll be a building permit. Then I'm going to sue you.
[14:31.000 --> 14:38.000]  By the way, my lawyer is the guy that sues the city and wins when you pull similar stuff.
[14:38.000 --> 14:46.000]  And you know that. Like, I need to twist Eric Taub's arm because he said he'd come on about zoning issues
[14:46.000 --> 14:49.000]  where he sued the city and won a bunch when nobody else has.
[14:49.000 --> 14:51.000]  And then I keep forgetting to call him and actually get him on.
[14:51.000 --> 14:54.000]  Let's get him on this week or call him and sue him and get him on and come in and talk about it.
[14:54.000 --> 14:58.000]  I mean, this is just how it affects everyone at every level. It's just so crazy.
[14:58.000 --> 15:05.000]  No one tells you when they sell you a piece of land that, oh, there's not a rule or a law in this neighborhood
[15:05.000 --> 15:09.000]  where everybody's got fences and gates on their houses so your dogs don't get out and stuff.
[15:09.000 --> 15:18.000]  No, we're sorry. The city won't let you build now because we just said so talking out of our rear end because we're God.
[15:18.000 --> 15:26.000]  And just like the president does everything now off the top of his head, struggle of a pen, law of the land, like Paul Bogala bragged about, kind of cool.
[15:26.000 --> 15:30.000]  Now they just do this. So that's all coming up.
[15:30.000 --> 15:36.000]  And then O'Malley, the Democratic presidential candidate, apologizes for saying all lives matter,
[15:36.000 --> 15:42.000]  report Rand Paul calls for scrutiny of Muslims.
[15:42.000 --> 15:46.000]  Defiant Trump refuses to apologize to McCain saying he's no hero.
[15:46.000 --> 15:51.000]  But Trump didn't attack him properly. McCain's real record is incredible.
[15:51.000 --> 15:55.000]  He's part of the Keating Five, all this corruption, anti-gun, but forget that.
[15:55.000 --> 16:17.000]  He was actually a trustee at the Hanoi Hilton.
[16:26.000 --> 16:34.000]  To ensure a concentrated level of bioactive ingredients extracted directly from the wild herb and sealed in easy to use capsules,
[16:34.000 --> 16:38.000]  you will no longer need to endure the burning of liquid oregano on the tongue.
[16:38.000 --> 16:45.000]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[16:45.000 --> 16:50.000]  This winter season is more important than ever to secure this true form of oil of oregano.
[16:50.000 --> 16:59.000]  Now available in our limited first run at infowarslife.com, that's infowarslife.com or call 888-253-3139.
[16:59.000 --> 17:04.000]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show
[17:04.000 --> 17:12.000]  or the nightly news or the news website infowars.com because the companies I've been approached by were not the highest quality
[17:12.000 --> 17:14.000]  and they weren't as affordable as they should be.
[17:14.000 --> 17:23.000]  So I refused, probably 30-40 firearms manufacturers over the years will then, about 6 months ago, we get contacted by head down firearms,
[17:23.000 --> 17:25.000]  hdfirearms.com.
[17:25.000 --> 17:31.000]  Own and run by a bunch of former Navy SEALs, special ops people, their veterans, their patriots, their listeners of the radio show
[17:31.000 --> 17:33.000]  and they want to support the broadcast.
[17:33.000 --> 17:37.000]  It's always about security, whether it's for yourself, your wife, your loved ones.
[17:37.000 --> 17:44.000]  Go to their website hdfirearms.com, buy right off their website and they'll just send it to the FFL dealer of your choice.
[17:44.000 --> 17:52.000]  You can pick it up at the gun show, you can pick it up at the local sporting goods store, whatever you do, get your head down firearm today.
[17:52.000 --> 17:58.000]  The spirit of 1776 lives at head down firearms, hdfirearms.com.
[17:58.000 --> 18:08.000]  Infowarslife.com, check it out today, I have set out to bring you the most hardcore cutting edge supplements and nutraceuticals bar none
[18:08.000 --> 18:11.000]  and that's what you'll find at infowarslife.com.
[18:11.000 --> 18:19.000]  We have rejected literally hundreds of products from the Infowars Life line because they are not of the very highest quality
[18:19.000 --> 18:25.000]  or because they're not 100% organic or because they don't ask all of the strictest toxicology tests there are
[18:25.000 --> 18:28.000]  that we have listed at infowarslife.com.
[18:28.000 --> 18:38.000]  Whether it's survival shield, nascent iodine or DNA force, super male vitality, super female vitality, lung cleanse, fluoride shield, oxy powder.
[18:38.000 --> 18:46.000]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited infowarslife.com
[18:46.000 --> 18:49.000]  and believed in us and tried the products.
[18:49.000 --> 18:57.000]  Folks, check out infowarslife.com today and the entire line of groundbreaking, cutting edge, hardcore products.
[19:20.000 --> 19:28.000]  Secure your revolutionary secret 12 formula right now at infowarslife.com or call 888-253-3139.
[19:28.000 --> 19:30.000]  Alex Jones here.
[19:30.000 --> 19:39.000]  For the last two years I've been working with top doctors, nutritionist and chemist to design a nutraceutical formulation that has truly life changing health benefits
[19:39.000 --> 19:51.000]  producing the all new ancient defense herbal immunity blend, experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[19:51.000 --> 19:56.000]  Visit infowarslife.com or call 1-888-253-3139.
[19:56.000 --> 20:20.000]  That's infowarslife.com.
[20:20.000 --> 20:23.000]  You can run on for a long time.
[20:23.000 --> 20:30.000]  Now I'm just grazing over some of the stacks. I'm going to go back into all these coming up here in just a little while.
[20:37.000 --> 20:50.000]  So Obama illegally has the federal government in the NSA with your health records, your test scores, your purchase records, local government records, all of it databaseing you.
[20:50.000 --> 21:03.000]  So part of Jade Helm into economic, cultural and racial blocks to then computerize it and war game how to control populations.
[21:03.000 --> 21:14.000]  And we've been telling you that for the last few months about Jade Helm that it's just a giant computer simulation with real trips on the ground practicing takeovers of local communities and testing media response.
[21:14.000 --> 21:24.000]  So they come out with a Psyop and say that we say it's imminent martial law takeover and quote me in the New York Times without linking to it that I say they're going to kill everybody.
[21:24.000 --> 21:28.000]  I mean just totally made up. This is how they operate.
[21:28.000 --> 21:35.000]  But here it is in the New York Post. Obama collecting personal data for a secret race database.
[21:35.000 --> 21:44.000]  A key part of Obama's legacy will be the Fed's unprecedented collection of sensitive data on Americans by race.
[21:44.000 --> 21:51.000]  The government is prying into your most personal information at the local level all for the purpose of racial and economic justice.
[21:51.000 --> 22:03.000]  Unbeknownst to most Americans, Obama's racial bean counters are furiously mining data on their health, home loans, credit cards, places at work, neighborhoods, even how their kids are disciplined in school.
[22:03.000 --> 22:11.000]  That's why they ask those questions to the pediatrician all to document inequities between minorities and whites to then hype up race war.
[22:11.000 --> 22:23.000]  There are well-installed stock policy statistics including a vast permanent network of discrimination databases which Obama already is using to make disparate impact cases against banks that don't make enough prime loans to minorities,
[22:23.000 --> 22:33.000]  schools that suspend too many blacks, cities that don't offer enough Section 8 and other low-income housing for minorities, and employers who turned on African Americans for jobs who do criminal backgrounds.
[22:33.000 --> 22:40.000]  Big Brother Barack wants the database operational before he leaves office as much of the data will then be posted online.
[22:40.000 --> 22:54.000]  So civil rights attorneys, urban activist groups will be able to exploit them to show patterns of racial disparities and segregation even if no other evidence of discrimination exists.
[22:54.000 --> 23:01.000]  How about your parents had you work hard and you were successful?
[23:01.000 --> 23:11.000]  I mean that'd be like saying we're data mining sports scores in the NFL to show a predominantly large number of blacks in starting positions and making most the money.
[23:11.000 --> 23:20.000]  This is obviously racist. We must stop and have quotas in the NFL that it be divided by race. But look out, they may actually do that.
[23:20.000 --> 23:30.000]  No, it's just because culturally it's pushed that that's a good place I guess for folks that try to be wealthy and successful is in the football arena.
[23:30.000 --> 23:46.000]  And then you can argue different genetic differences predisposed to be successful in sports should blacks say be given drugs so that they are more equal and not as successful at say the 100 meter dash.
[23:46.000 --> 23:51.000]  Because we've got to have unity. We've got to have equality.
[23:51.000 --> 23:59.000]  I mean I'm not even joking. That's where all of this ends up going.
[23:59.000 --> 24:09.000]  And this gets into the other issue of why are some countries different culturally than others? Why do some countries not have resources but are more successful than countries that do have resources?
[24:09.000 --> 24:17.000]  And it goes the cultural experiences of that people of that nation. And now we're being absolutely subdivided and destroyed.
[24:17.000 --> 24:25.000]  And it doesn't matter if globalist forces are conquering your country as long as you can racially divide and conquer the public.
[24:25.000 --> 24:32.000]  And that brings us to this latest video and audio that I want to play some of here in a moment.
[24:32.000 --> 24:38.000]  O'Malley apologizes for seeing all lives matter at liberal conference.
[24:38.000 --> 24:49.000]  He's way more even socialist than Hillary, not as much as Bernie Sanders, ultra bleeding heart, but that isn't enough.
[24:49.000 --> 24:58.000]  A group of mainly black women stormed the stage, took it over. He gave them the stage and then was booed as he left.
[24:58.000 --> 25:03.000]  Democratic presidential candidate Martin O'Malley apologized on Saturday for seeing all lives matter.
[25:03.000 --> 25:07.000]  They were shouting black lives matter and he said black lives, white lives, all lives.
[25:07.000 --> 25:13.000]  Oh no. While discussing police violence as African Americans with liberal demonstrators.
[25:13.000 --> 25:24.000]  Several dozen demonstrators interrupted the former Maryland governor while he was speaking at a net roots nation conference gathering liberal activists demanding that he address the criminal justice of police brutality.
[25:24.000 --> 25:32.000]  Then they shot a black lives matter, a rallying cry of protest that broke out for several black Americans were killed the hands of police in recent months.
[25:32.000 --> 25:37.000]  O'Malley responded black lives matter, white lives matter, all lives matter, which enraged everybody.
[25:37.000 --> 25:51.000]  I mean, this is a socialist wealth redistributor who does nothing all day but basically called for more division in this whole race based economy and that wasn't enough.
[25:51.000 --> 25:55.000]  So let's go ahead and play the audio and video of this piece.
[25:55.000 --> 26:09.000]  Every life matters and that is why this issue is so important. Black lives matter, white lives matter, all lives matter.
[26:09.000 --> 26:13.000]  Black lives matter, white lives matter.
[26:13.000 --> 26:23.000]  Look, he's up there with that illegal alien host on from MTV that has the show White People where whites are all basically evil demons and the reason there's problems.
[26:23.000 --> 26:28.000]  This is so racist, so racially based for all the minorities that are really the majority.
[26:28.000 --> 26:33.000]  I'm not saying most minorities are racist, but they're trying to make minorities racist.
[26:33.000 --> 26:51.000]  So you notice I got up here and I criticized Edward VIII who was a Nazi and who wanted to set up a world government and to put poison in the food and water to slowly destroy the inferior races in his view.
[26:51.000 --> 26:53.000]  I mean, that's hardcore.
[26:53.000 --> 26:59.000]  But see, the Queen of England is off limits to all the leftist and people because that's the real power structure.
[26:59.000 --> 27:06.000]  Meanwhile, you get all these Hispanic and black activists and others who inherently say white people are bad.
[27:06.000 --> 27:14.000]  My God, 7% of the world population and you can't argue out of Western culture so much innovation has come.
[27:14.000 --> 27:22.000]  There's barbarism, oppression all over the world, but you point at the problems in the West and act like it's the source of all evil.
[27:22.000 --> 27:24.000]  It's obnoxious.
[27:24.000 --> 27:39.000]  And so even at a race based cult meeting hosted by the Sumner Redstone MTV illegal alien, it's not good enough when the Democratic politician gets up there and prostrates himself down, worshiping.
[27:39.000 --> 27:43.000]  They finally just shattered him out and he left.
[27:43.000 --> 27:48.000]  This is what it comes down to.
[27:48.000 --> 27:53.000]  This is the cult of just guilt and beating people over the head.
[27:53.000 --> 28:01.000]  This is how they control prisons, putting everybody in the Hispanic area, the black area, the white area, the Asian area.
[28:01.000 --> 28:17.000]  Jose Antonio Vargas, the illegal alien with the MTV show, running around about the evil white people. He's hosting it there with O'Malley and it's not good enough.
[28:17.000 --> 28:20.000]  This is how this country operates.
[28:20.000 --> 28:26.000]  This is how sickening the situation has gotten.
[28:26.000 --> 28:39.000]  Now we're going to go to break and we're going to come back because it's illustrative of what we face as a culture and as a society and I'm going to drill into the fact that you got a guy that travels back and forth to Kuwait.
[28:39.000 --> 28:43.000]  His dad's under investigation by the FBI for ties to extremist groups.
[28:43.000 --> 28:50.000]  He goes and shoots and kills five Marines now, wounds three more, dies in a gun battle with police.
[28:50.000 --> 28:57.000]  And as soon as it came out, he was a Muslim. They removed the terrorism designation and said it's not terrorism, no connection to radicalism.
[28:57.000 --> 28:59.000]  We'll explain why.
[28:59.000 --> 29:07.000]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show or the nightly news or the news website infowars.com.
[29:07.000 --> 29:20.000]  Because the companies I've been approached by were not the highest quality and they weren't as affordable as they should be. So I refused. Probably 30, 40 firearms manufacturers over the years will then about six months ago.
[29:20.000 --> 29:33.000]  We get contacted by head down firearms, hdfirearms.com own and run by a bunch of former Navy SEALs, special ops people, their veterans, their patriots, their listeners of the radio show, and they want to support the broadcast.
[29:33.000 --> 29:44.000]  It's always about security, whether it's for yourself, your wife, your loved ones, go to their website, hdfirearms.com, buy right off their website and they'll just send it to the FFL dealer of your choice.
[29:44.000 --> 29:52.000]  You can pick it up at the gun show, you can pick it up at the local sporting goods store, whatever you do, get your head down firearm today.
[29:52.000 --> 29:59.000]  The spirit of 1776 lives at head down firearms, hdfirearms.com.
[29:59.000 --> 30:11.000]  When cells become toxic, they die early and aging sets in. No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[30:11.000 --> 30:21.000]  Just one of the key compounds, BiopQQ is backed by major clinical studies. You want the best that's out there at the lowest price anywhere? We now have the synergistic solution.
[30:21.000 --> 30:29.000]  To secure your DNA force today at infowarslife.com or call toll-free 888-253-3139.
[30:51.000 --> 31:11.000]  In infowarslife.com, check it out today. I have set out to bring you the most hardcore cutting edge supplements and nutraceuticals bar none and that's what you'll find in infowarslife.com.
[31:11.000 --> 31:28.000]  We have rejected literally hundreds of products from the infowarslife line because they are not of the very highest quality or because they're not 100% organic or because they don't ask all of the strictest toxicology tests there are that we have listed at infowarslife.com.
