[00:00.000 --> 00:17.240]  You are listening to an infowars.com frontline report.
[11:54.180 --> 11:59.540]  This same twisted logic is used and applied to President Trump.
[11:59.540 --> 12:00.540]  President Trump is anti-American.
[12:00.540 --> 12:01.540]  Oh, really?
[12:01.540 --> 12:03.900]  He's just saving the American economy.
[12:03.900 --> 12:06.580]  Obama said, how about Obama?
[12:06.580 --> 12:09.580]  This is the guy that said, what does Trump have a magic wand?
[12:09.580 --> 12:11.540]  You can't bring those jobs back.
[12:11.540 --> 12:13.260]  You can't bring the economy back.
[12:13.260 --> 12:14.260]  That's just how it is.
[12:14.260 --> 12:15.260]  Whoa, whoa, whoa.
[12:15.260 --> 12:17.380]  He thinks he has a magic wand.
[12:17.380 --> 12:19.980]  Okay, then what happens?
[12:19.980 --> 12:21.460]  Trump gets elected.
[12:21.460 --> 12:22.500]  Jobs come back.
[12:22.500 --> 12:23.660]  Record jobs numbers.
[12:23.660 --> 12:28.300]  Job growth, economy growth, unemployment, record lows.
[12:28.300 --> 12:29.700]  Oh, it all happens.
[12:29.700 --> 12:31.420]  Where's the magic wand?
[12:31.420 --> 12:33.220]  I guess it's just President Trump.
[12:33.220 --> 12:35.260]  But then what does Obama say?
[12:35.260 --> 12:40.900]  In the new Ben Rhodes book, who gets a job at MSNBC, Ben Rhodes, who fumbles and bumbles
[12:40.900 --> 12:45.380]  and stutters and moans his way through an interview after the election, he gets a job
[12:45.380 --> 12:46.620]  at MSNBC.
[12:46.620 --> 12:50.220]  And then they'll make fun of us, even though we have no teleprompters, no writers.
[12:50.220 --> 12:53.180]  They rely on that for a one-hour magazine-style program.
[12:53.180 --> 12:56.980]  Not three, four hours live, nothing but real.
[12:56.980 --> 12:58.140]  But now, let me get back to it.
[12:58.140 --> 13:01.020]  So then Obama says, oh, what do you have a magic wand?
[13:01.020 --> 13:02.460]  There's no jobs coming back.
[13:02.460 --> 13:04.780]  There's no economy coming back.
[13:04.780 --> 13:05.780]  Jobs come back.
[13:05.780 --> 13:06.780]  Economy comes back.
[13:06.780 --> 13:08.260]  What does Obama say in Ben Rhodes' new book?
[13:08.260 --> 13:12.460]  Boy, I really set the economy up nicely for him.
[13:12.460 --> 13:14.060]  What a fraud.
[13:14.060 --> 13:15.300]  What a phony.
[13:15.300 --> 13:19.100]  Who doesn't see through that?
[13:19.100 --> 13:20.740]  They don't think you have a memory, folks.
[13:20.740 --> 13:23.820]  Barack Obama thinks you don't have a memory.
[13:23.820 --> 13:29.820]  He thinks you have the mind of a goldfish.
[13:29.820 --> 13:30.900]  There it is.
[13:30.900 --> 13:35.420]  New book says Obama says, I've got the economy set up well for him.
[13:35.420 --> 13:37.860]  Boy, I wonder how soon after.
[13:37.860 --> 13:41.260]  I'd like to see a timeline of that if you believe Ben Rhodes' book.
[13:41.260 --> 13:44.020]  I bet it's all made up dribble.
[13:44.020 --> 13:50.180]  Regardless, he'll probably claim that Obama said that just mere months after his magic
[13:50.180 --> 13:56.660]  wand comment, wow, what an amazing turn of opinion you had, Obama.
[13:56.660 --> 13:58.580]  And there's President Trump on Twitter.
[13:58.580 --> 14:02.060]  This is my 500th day in office, and we have accomplished a lot.
[14:02.060 --> 14:05.820]  Many believe more than any other president in his first 500 days.
[14:05.820 --> 14:10.140]  Massive tax and regulation cuts, which Democrats are complaining about.
[14:10.140 --> 14:11.140]  Military invets.
[14:11.140 --> 14:13.540]  I had a veteran's call-in show, the VA is getting better.
[14:13.540 --> 14:16.380]  Lower crime and illegal immigration, they're working on it.
[14:16.380 --> 14:19.420]  It's actually, look at the gun crime in Chicago is actually going down.
[14:19.420 --> 14:20.420]  Other borders.
[14:20.420 --> 14:21.420]  Well, we're working on that.
[14:21.420 --> 14:23.380]  I'm not sure if it's quite there yet.
[14:23.380 --> 14:24.380]  Judged ships.
[14:24.380 --> 14:25.700]  We just had a good Supreme Court decision.
[14:25.700 --> 14:26.700]  Best economy.
[14:26.700 --> 14:27.700]  That's inarguable.
[14:27.700 --> 14:28.700]  Jobs, numbers, and much, much more.
[14:28.700 --> 14:33.860]  I may have to read the full story, but I have to read the story because no one else
[14:33.860 --> 14:35.060]  will do it.
[14:35.060 --> 14:37.060]  That's why Infowars is so important.
[14:37.060 --> 14:40.060]  Now, we have extended specials at InfowarsStore.com.
[14:40.060 --> 14:41.060]  This is ridiculous.
[14:41.060 --> 14:43.540]  I came in today, I said, I need the new specials.
[14:43.540 --> 14:44.540]  What are the new specials?
[14:44.540 --> 14:45.940]  They said, oh, and we still have the same specials.
[14:45.940 --> 14:49.820]  So these specials are already ridiculous and it's even more ridiculous that they're still
[14:49.820 --> 14:51.420]  running at InfowarsStore.com.
[14:51.420 --> 14:56.020]  So before somebody makes up their mind here and comes to their senses and stops this ridiculous
[14:56.020 --> 15:01.940]  special from continuing, I would go to InfowarsStore.com and take advantage of 50% off almost half
[15:01.940 --> 15:07.540]  our supplements right now, including top sellers like Brain Force, DNA Force, plus the real
[15:07.540 --> 15:10.140]  red pill plus bod ease.
[15:10.140 --> 15:11.140]  It's all there.
[15:11.140 --> 15:12.820]  25% off survival shield X2.
[15:12.820 --> 15:18.820]  The specials just go on and on alpha power, 50% off super male vitality, 50% off and free
[15:18.820 --> 15:20.620]  shipping store wide.
[15:20.620 --> 15:26.540]  I mean, that is huge, especially if you're placing a large order that may be heavier
[15:26.540 --> 15:31.300]  like an air filter, a water filter or emergency food supply.
[15:31.300 --> 15:32.980]  So it's all at InfowarsStore.com.
[15:32.980 --> 15:36.060]  The Patriot special from Memorial Day is still extended.
[15:36.060 --> 15:37.820]  This is not going to last much longer, folks.
[15:37.820 --> 15:42.260]  I would take advantage of 50% off almost half the store and free shipping store wide at
[15:42.260 --> 15:45.500]  InfowarsStore.com and you're supporting the good guys.
[15:45.500 --> 15:50.060]  You're supporting the news that's going to bring you the truth with no holds barred.
[15:50.060 --> 15:54.980]  And have Alex Jones see Bernie Sanders at an airport in LA and Bernie Sanders literally
[15:54.980 --> 15:56.220]  runs away.
[15:56.220 --> 15:59.860]  He ran.
[15:59.860 --> 16:00.860]  This is Dan Pilla.
[16:00.860 --> 16:02.420]  Do you have the IRS money you can't pay?
[16:02.420 --> 16:03.980]  Are tax debts crippling you?
[16:03.980 --> 16:06.780]  I've defended people from the IRS for over 30 years.
[16:06.780 --> 16:09.020]  I've helped thousands and I can help you too.
[16:09.020 --> 16:12.860]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless
[16:12.860 --> 16:13.860]  case.
[16:13.860 --> 16:17.740]  Call 800-34-NO-TAX to finally get free of IRS debt.
[16:17.740 --> 16:21.500]  With the IRS's new programs, there's never been a better time to solve your problem.
[16:21.500 --> 16:29.300]  Call 800-34-NO-TAX, that's 800-34-NO-TAX or my website, DanPilla.com.
[16:29.300 --> 16:33.340]  Healthcare reform is confusing, but whether it's finding an affordable insurance plan,
[16:33.340 --> 16:37.420]  keeping your doctor or being able to afford needed prescriptions, navigating the healthcare
[16:37.420 --> 16:40.060]  system has become a challenge.
[16:40.060 --> 16:43.620]  Control your own healthcare costs and choices with Liberty Health Share.
[16:43.620 --> 16:45.380]  Liberty Health Share is not insurance.
[16:45.380 --> 16:49.260]  It is an association of self-pay patients who unite with like-minded people to share
[16:49.260 --> 16:53.020]  the cost of each other's medical needs, neighbor helping neighbor.
[16:53.020 --> 16:58.580]  Learn more now by going to libertyoncall.org, that's libertyoncall.org.
[16:58.580 --> 17:02.220]  I tried other brands, but I came back to my sunshine.
[17:02.220 --> 17:05.060]  For the best hot or cold pain relief, get the best.
[17:05.060 --> 17:07.340]  Get a sunny bay heating pad.
[17:07.340 --> 17:11.980]  Because life can be a pain in the neck, or back, or shoulder.
[17:11.980 --> 17:15.260]  And the best relief for that pain is a sunny bay heating pad.
[17:15.260 --> 17:19.100]  Did you know that the American College of Physicians said that one of the best ways
[17:19.100 --> 17:21.660]  to treat muscle pain is heat therapy?
[17:21.660 --> 17:26.500]  Sunny Bay heating pads are handmade with high quality, can be used at home or at work and
[17:26.500 --> 17:31.060]  have a lifetime 100% positive rating on both Amazon and Etsy.
[17:31.060 --> 17:32.580]  Why take another pill?
[17:32.580 --> 17:36.820]  Many people use our sunny bay heating pads alone and got rid of the neck pain.
[17:36.820 --> 17:41.500]  Long distance travel or long hours in front of a computer can take its toll on your body.
[17:41.500 --> 17:44.780]  Our homegrown small business tries to help people just like us.
[17:44.780 --> 17:48.860]  That's why we design and test our handmade products with great care before we introduce
[17:48.860 --> 17:49.940]  them to the public.
[17:49.940 --> 17:53.020]  You can easily find sunny bay heating pads on Amazon.
[17:53.020 --> 18:20.020]  Just go to Amazon.com and search for sunny bay heating pads.
[18:20.020 --> 18:25.340]  That's easy to use and let me tell you something, it is perfect for freeze drying fruits, vegetables,
[18:25.340 --> 18:28.540]  meats, dairy products, desserts, and entire meals.
[18:28.540 --> 18:30.380]  Woo, that's what I'm talking about.
[18:30.380 --> 18:35.340]  And when compared to traditional methods of preservation, like canning or dehydrating,
[18:35.340 --> 18:39.340]  you know like what you get at the grocery store, there is no comparison.
[18:39.340 --> 18:45.180]  Harvest right freeze dryers retain 97% of the food's taste, color, and nutritional value
[18:45.180 --> 18:48.660]  and have a shelf life of up to 25 years.
[18:48.660 --> 18:52.220]  Now that's what I call the miracle of food preservation.
[18:52.220 --> 18:56.260]  Harvest right is truly the world's best, most affordable freeze dryer.
[18:56.260 --> 18:57.260]  So what are you waiting for?
[18:57.260 --> 19:00.260]  Check it out right now at InfowarsStore.com.
[19:00.260 --> 19:05.460]  Infowars life is bringing you a breakthrough in modern medicine, introducing pollen block.
[19:05.460 --> 19:10.660]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms
[19:10.660 --> 19:17.500]  including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[19:17.500 --> 19:23.340]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced
[19:23.340 --> 19:26.660]  less seasonal immune and inflammatory responses.
[19:26.660 --> 19:31.580]  They began studying this effect in published trials and decades later, we now have the fruit
[19:31.580 --> 19:37.740]  of this research, a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[19:37.740 --> 19:41.580]  Pollen block is natural and effective, it is not an antihistamine.
[19:41.580 --> 19:46.220]  In fact, current research has found that it actually acts by blocking the activity of
[19:46.220 --> 19:52.060]  triptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[19:52.060 --> 19:54.700]  Go outside and enjoy the air you breathe.
[19:54.700 --> 20:17.340]  Head to InfowarsLife.com and grab a pack of our pollen block chewable tablets.
[20:25.660 --> 20:27.660]  There it is!
[20:27.660 --> 20:29.660]  Oh, I gotta get the meme back up.
[20:29.660 --> 20:38.460]  Alex Jones, you know, even if Alex Jones tries to take a vacation, the world just keeps dragging him back.
[20:38.460 --> 20:40.460]  That's the power of the universe.
[20:40.460 --> 20:47.660]  He runs into Bernie Sanders at LA International and look at the stunned face of Bernie Sanders.
[20:47.660 --> 20:49.660]  Oh my gosh.
[20:49.660 --> 20:55.660]  Oh, that's just too good, man.
[20:55.660 --> 20:59.660]  Oh, it's like, can you even get a hairbrush or something, bro?
[20:59.660 --> 21:01.660]  I mean, a comb?
[21:01.660 --> 21:05.660]  What's a comb cost, like, ten cents a nickel?
[21:05.660 --> 21:07.660]  Unbelievable.
[21:07.660 --> 21:11.660]  So, Alex Jones runs into Bernie Sanders at LAX.
[21:11.660 --> 21:13.660]  Boy, you cannot make that up.
[21:13.660 --> 21:17.660]  So, we said, Alex, just take a vacation.
[21:17.660 --> 21:19.660]  Everybody needs a vacation, Alex.
[21:19.660 --> 21:21.660]  You can do it.
[21:21.660 --> 21:25.660]  We know that, you know, wild horses couldn't drag you away, but just commit and just do it.
[21:25.660 --> 21:27.660]  He said, all right, I'm going.
[21:27.660 --> 21:29.660]  And then what happens?
[21:29.660 --> 21:31.660]  The universe says, Alex, here's Bernie Sanders.
[21:31.660 --> 21:33.660]  Why don't you confront him?
[21:33.660 --> 21:35.660]  So, Alex did.
[21:35.660 --> 21:37.660]  Of course he did.
[21:37.660 --> 21:45.660]  And Bernie Sanders ran like, well, like a little ant or better yet, a cockroach running from the light.
[21:45.660 --> 21:51.660]  So, we're going to debut that video that we are getting together right now from Alex Jones.
[21:51.660 --> 21:55.660]  Confronting Bernie Sanders at LA International.
[21:55.660 --> 21:57.660]  Also coming up, I didn't even plug this.
[21:57.660 --> 22:01.660]  And I should have because you're seeing what's going on in Italy.
[22:01.660 --> 22:03.660]  Again, Info Wars was at the front lines of this.
[22:03.660 --> 22:09.660]  And again, we're bringing on one of the spearheaders of this movement, Leo Zagami,
[22:09.660 --> 22:15.660]  who's been in the know about the populist uprise in Italy.
[22:15.660 --> 22:19.660]  Of course, he's well tied into the Vatican and everything there knows about the secret societies.
[22:19.660 --> 22:27.660]  But he's really been involved with his website and his work and his reporting at leozagami.com
[22:27.660 --> 22:31.660]  to get this populist uprising through and to force it through.
[22:31.660 --> 22:38.660]  And now George Soros is even responding to the populist uprising in Italy, the nationalist uprising in Italy.
[22:38.660 --> 22:42.660]  So, Leo Zagami joining me at 12 to discuss that.
[22:42.660 --> 22:44.660]  You're not going to want to miss that.
[22:44.660 --> 22:50.660]  And then at one, Andrei Afanasyev joins me from sargrad.tv.
[22:50.660 --> 22:52.660]  Excuse me, sargrad.tv.
[22:52.660 --> 22:56.660]  He is a good Russian source for all news when it comes to Russia.
[22:56.660 --> 22:58.660]  Of course, you've got the Ukrainian fake death.
[22:58.660 --> 23:02.660]  You've got weird news coming out about the Scree Pauls.
[23:02.660 --> 23:09.660]  And I want to tie those two things together to show you how they can fake deaths
[23:09.660 --> 23:13.660]  or stage deaths or false flag deaths.
[23:13.660 --> 23:15.660]  And then they're trying to blame Russia for it.
[23:15.660 --> 23:19.660]  So, we'll talk with Andrei Afanasyev about that.
[23:19.660 --> 23:24.660]  Then Matt Bracken from enemies4nandemestic.com will be the host in the fourth hour.
[23:24.660 --> 23:28.660]  Of course, he's the expert when it comes to the domestic issues, I think,
[23:28.660 --> 23:34.660]  where they're staging certain events to bring apart an agenda
[23:34.660 --> 23:36.660]  which always leads to an attack on the Second Amendment.
[23:36.660 --> 23:42.660]  You heard that yesterday from caller Zach or R. Q. Anon, if you will,
[23:42.660 --> 23:45.660]  on the Alex Jones show talking about Fort Hood.
[23:45.660 --> 23:47.660]  So, all of that's going on.
[23:47.660 --> 23:49.660]  But here's what I want to do in the next five minutes,
[23:49.660 --> 23:51.660]  because I still got big news to get to you.
[23:51.660 --> 23:53.660]  But I don't like just saying things,
[23:53.660 --> 23:57.660]  because there's a lot of people that are probably new to this audience.
[23:57.660 --> 24:02.660]  And instead of being like Bill Maher, who just says Alex Jones says this,
[24:02.660 --> 24:06.660]  Alex Jones believes that, Alex Jones reported this,
[24:06.660 --> 24:09.660]  and then plays zero clips, gives you zero evidence,
[24:09.660 --> 24:13.660]  which just gives him the floor to just lie and slander
[24:13.660 --> 24:15.660]  and make things up about Alex Jones.
[24:15.660 --> 24:16.660]  All lies.
[24:16.660 --> 24:19.660]  And I wonder if Bill Maher even realizes he's a total liar
[24:19.660 --> 24:21.660]  or if his writers just set him up to be that way.
[24:21.660 --> 24:23.660]  Or maybe they're all that ignorant.
[24:23.660 --> 24:26.660]  But we're not like Bill Maher.
[24:26.660 --> 24:28.660]  We don't have a team of writers.
[24:28.660 --> 24:30.660]  We don't have teleprompters.
[24:30.660 --> 24:33.660]  Bill Maher couldn't do a show without a team of writers and teleprompters.
[24:33.660 --> 24:38.660]  In fact, all the media outlets that want to point the finger at info wars
[24:38.660 --> 24:40.660]  and call us names and try to dehumanize us
[24:40.660 --> 24:43.660]  wouldn't last a day without their team of writers
[24:43.660 --> 24:45.660]  and without their teleprompters.
[24:45.660 --> 24:48.660]  We go 10 hours a day without any of it.
[24:48.660 --> 24:52.660]  But unlike the fake news, unlike the fake Bill Maher,
[24:52.660 --> 24:56.660]  I'm going to give you evidence to what I said about Barack Obama.
[24:56.660 --> 24:59.660]  Do we have both the clips now, guys?
[24:59.660 --> 25:04.660]  So first, let's go to Barack Obama.
[25:04.660 --> 25:08.660]  This is just fun, saying that you didn't build that business.
[25:08.660 --> 25:10.660]  Don't take responsibility for that.
[25:10.660 --> 25:13.660]  Just so you understand the mindset of Obama before we go into this.
[25:13.660 --> 25:17.660]  Let's go to Obama telling you how he feels about your hard effort.
[25:17.660 --> 25:22.660]  In roads and bridges, if you got a business, you didn't build that.
[25:22.660 --> 25:25.660]  Somebody else made that happen.
[25:25.660 --> 25:28.660]  The internet didn't get invented on its own.
[25:28.660 --> 25:32.660]  Government research created the internet so that all the companies
[25:32.660 --> 25:34.660]  couldn't make money off the internet.
[25:34.660 --> 25:37.660]  You know, that's actually an interesting little addition there
[25:37.660 --> 25:40.660]  that he admits that DARPA created the internet there.
