[00:00.000 --> 00:12.200]  We're live, ladies and gentlemen, broadcasting worldwide.
[05:43.760 --> 05:50.160]  on Twitter, calling the widow honored during Trump's speech an idiot, proving once again
[05:50.160 --> 05:53.680]  that liberalism is truly a mental disorder.
[05:53.680 --> 06:22.880]  I'm Darren McBrain and you can learn more right now at InfoWars.com.
[06:22.880 --> 06:51.820]  Thanks
[06:51.820 --> 06:57.940]  That made us what we were and this is a big part of it. I know you're gonna want to check out caveman ultimate paleo formula for yourself
[06:57.940 --> 06:59.860]  And for worse life calm today
[06:59.860 --> 07:07.180]  You're investing in your health and supporting the info war when you visit info worse life calm and purchase your supply of survival shield x2
[07:07.180 --> 07:11.100]  nation iodine and all the great products then for worse life calm as you know
[07:11.100 --> 07:13.900]  We've talked to pharmacists chemists doctors researchers
[07:14.260 --> 07:20.460]  Scientists and the answer is clear iodine is key is paramount and there's still so much new information
[07:20.460 --> 07:25.740]  Coming out that we simply can't even keep up with it in our quest for the purest iodine
[07:25.740 --> 07:33.420]  We drill down more than 7,000 feet to gather these purple blue crystals to extract the ultra pure iodine on top of that
[07:33.420 --> 07:36.540]  We also screen our iodine for radiation before bottling
[07:36.540 --> 07:40.060]  It is the purest cleanest strongest out there quite frankly
[07:40.060 --> 07:47.540]  I'm flattered that with the launch of survival shield nason iodine that major brands and major companies have been knocking down our doors to get
[07:47.540 --> 07:52.100]  Our formula and that they have been unable to come up with anything even close to what we have
[07:52.100 --> 07:59.380]  It is exclusive to info wars life calm and the info wars life family of incredible products
[07:59.380 --> 08:16.620]  Crashing through the lies and disinformation it's alex jones on the GCN radio network
[08:21.620 --> 08:23.620]  Well donald trump
[08:24.420 --> 08:26.420]  Has certainly entered the danger zone
[08:26.420 --> 08:32.500]  We have two more countries in Europe today
[08:33.940 --> 08:38.780]  Announcing that they may begin the process of pulling out of the European Union
[08:39.740 --> 08:41.740]  And we've got nationalists
[08:41.900 --> 08:47.300]  You know basically every European country northern western eastern southern
[08:48.300 --> 08:50.300]  winning seats in parliament and
[08:50.860 --> 08:54.540]  taking the pole position for big wins in
[08:54.540 --> 09:02.180]  The presidencies as well as well as prime ministerships and you see America leading the way
[09:03.460 --> 09:06.100]  In expanding this nationalistic
[09:07.540 --> 09:12.140]  Self-determination of individuals and cultures through their countries in
[09:13.140 --> 09:19.340]  Defense of liberty and in a fight with the dehumanizing globalist
[09:19.340 --> 09:23.540]  Now there is so much to get to and cover here. Wow
[09:25.140 --> 09:29.140]  What a what a speech yesterday
[09:31.140 --> 09:32.140]  By president trump
[09:33.580 --> 09:41.540]  On january 20th 2017 he became the 45th president of the United States and announced his intentions
[09:42.740 --> 09:43.740]  To right the ship
[09:43.740 --> 09:47.740]  Of the united states of america on february 28th
[09:49.740 --> 09:55.740]  Less than 45 days later on february 28th 2017
[09:58.740 --> 10:04.740]  He took full command and began to actually right the ship and already in just that little amount of time
[10:04.740 --> 10:10.740]  We have already been taken off this collision course of collapse and the end of the war
[10:10.740 --> 10:14.740]  This collision course of collapse and the end of our sovereignty
[10:14.740 --> 10:16.740]  I won't say he's right of the ship yet
[10:17.740 --> 10:22.740]  Because we're in dangerous waters and surrounded by enemies, but we have a lot of friends and
[10:23.740 --> 10:30.740]  Humanity again is awakening right at the darkest moment as we do throughout history over and over and over again
[10:30.740 --> 10:32.740]  And history is repeating itself
[10:34.740 --> 10:36.740]  I got to tell you though
[10:36.740 --> 10:43.740]  We finished up our live coverage at about 10 30 last night. I went home brush my teeth
[10:44.740 --> 10:46.740]  Got a glass of water and climbed into bed
[10:47.740 --> 10:49.740]  And I woke up this morning
[10:50.740 --> 10:55.740]  And I went to info wars calm. I went to drudge report calm. I checked the email
[10:55.740 --> 11:04.740]  I looked at the twitter and it was just democrats everywhere saying horrible things nasty things calling for trumps death
[11:04.740 --> 11:06.740]  Making fun of
[11:08.740 --> 11:12.740]  Mrs. Owens who lost her husband William Ryan Owens
[11:14.740 --> 11:21.740]  And calling her an idiot calling her stupid calling her a fool
[11:21.740 --> 11:23.740]  Michael Moore
[11:23.740 --> 11:29.740]  Attacking Trump saying he's fake how dare him you know invoke the troops and use them
[11:29.740 --> 11:34.740]  Trump has always since he grew up as a kid his dab was a big booster of the military
[11:34.740 --> 11:39.740]  Admired people that are in the military and admired combat veterans for their courage
[11:39.740 --> 11:44.740]  He's a guy that's into being manly being honorable not being a coward. You've seen him on the campaign trail
[11:44.740 --> 11:49.740]  You've seen him fulfill his promises. You've seen him stand up for what he believes in. He's an honorable man
[11:49.740 --> 11:57.740]  And in the world of creatures like Chris Matthews and Michael Moore and slime bags
[11:57.740 --> 12:04.740]  Who are absolutely backstabbing hypocritical filth who have bodyguards that but don't want you to have your own second amendment
[12:04.740 --> 12:09.740]  Trump gravitates towards folks that have been in the military
[12:09.740 --> 12:28.740]  Just like anybody who's lived or experienced life knows that on average people that are veterans and people that have seen a lot of combat are more honorable and more serious and more focused than the jellyfish that populate this domesticated spoiled rotten nation
[12:28.740 --> 12:42.740]  And I'm not calling everybody jellyfish, but let's all face it every statistic shows it. We don't know how to skin a buck around a trot line on average. We don't know how to fix a car or truck. We don't know how to roof our house or fix the plumbing or rewire stuff
[12:42.740 --> 12:52.740]  We don't know how to plan a crop. We don't know how to kick ass. We don't know how to shoot a gun on average like we did our predecessors
[12:52.740 --> 13:04.740]  So it's not putting us down so that we all feel pathetic or so I feel good, you know, bad mouthing the fact that so many people in the country are domesticated jellyfish
[13:04.740 --> 13:15.740]  It's it's a important fact so that we get up off of our butts collectively and start getting back to things that are grassroots and stop just watching television all day
[13:15.740 --> 13:28.740]  And stop just obsessing over Hollywood and all these stupid, you know, music so-called icons that are selling us a globalist agenda of cultural collapse by design
[13:31.740 --> 13:38.740]  So it's that simple and Trump's trying to get us back to our roots. That's not back in the past. Our roots are what grow into the future
[13:38.740 --> 13:52.740]  The roots are the future. The roots are the cycle of birth, living, building, striving, having children, living, striving, dying and the cycle over and over again
[13:52.740 --> 14:03.740]  That cycle is under scientific attack. That is in a statement bashing people that have a quote different sexual preference
[14:03.740 --> 14:13.740]  The issue is targets lost $15 billion since they started pushing the transgender agenda and won't have a girl's section of toys and a boy's section of toys
[14:13.740 --> 14:23.740]  And they're now trying to merge the clothing. That's a cult taking what's normal and natural and trying to force you into basically cult jumpsuits
[14:23.740 --> 14:25.740]  Cults always do that
[14:26.740 --> 14:30.740]  Disney Channel cartoon features network first same sex kiss
[14:30.740 --> 14:38.740]  This is for your seven-year-old, but notice it's not just that the boys are kissing and the girls are kissing
[14:38.740 --> 14:46.740]  In the video we're going to play a boy and a girl are kissing and they feel alone because everybody else see peer pressure
[14:46.740 --> 14:51.740]  See it's peer pressure. It's not it's okay of a boy and a boy were kissing or a girl and a girl were kissing
[14:51.740 --> 14:58.740]  It's no no no. Everybody else is not going to procreate. Everybody else isn't going to build a nest and have children
[14:58.740 --> 15:06.740]  Just like when you want to kill fire ants you put in a system to kill their sexual reproduction where you want to get rid of any other pest
[15:06.740 --> 15:13.740]  You shut down the reproductive cycle. They're saying just like the cover of National Geographic the eugenics publication
[15:14.740 --> 15:23.740]  They have all the new genders but not a woman not a woman with a uterus because that's the real power in the universe
[15:23.740 --> 15:29.740]  That's that's that's God's big creation right there
[15:29.740 --> 15:35.740]  That's a magic machine right there. No no no no see what do they tell you there by omission
[15:35.740 --> 15:41.740]  How do they lie to you by omission they don't show you the woman
[15:41.740 --> 15:48.740]  And right here everybody else you see that's how that works
[15:48.740 --> 15:53.740]  That's how that works but they also trick it to make it look like it's two girls but really the archetypal image is
[15:53.740 --> 15:58.740]  It's a boy and a girl and you watch the clip that's basically what it's doing
[15:58.740 --> 16:03.740]  This is the system that's being sold. Do you think they care they lost 15 million dollars a target? No
[16:03.740 --> 16:09.740]  Because it's omission. It's a system of social control
[16:09.740 --> 16:18.740]  Target is a social engineering company in their own corporate filings and the retail is their side business
[16:18.740 --> 16:22.740]  Look it up
[16:22.740 --> 16:27.740]  Very very sinister ladies and gentlemen very very hardcore
[16:27.740 --> 16:33.740]  And you've got the Washington Post fake news partner with the CIA there's a big article by John Robbaport on Infowars.com
[16:33.740 --> 16:42.740]  600 million publicly of taxpayer money given by Obama
[16:42.740 --> 16:48.740]  So Bezos can run around and engage in propaganda and you wonder why the Washington Post puts out lies and put out a fake list
[16:48.740 --> 16:52.740]  Saying ban info wars, ban drudge, then lawsuits got started
[16:52.740 --> 16:58.740]  It's just discriminatory. Where's your proof? Where's your court of law? You're trying to shut me out of the market
[16:58.740 --> 17:02.740]  You're trying to shut us out of the market place of ideas
[17:02.740 --> 17:08.740]  So they pulled it down but they don't care add rolls just going to use that list and ban people from advertising on the Google platform
[17:08.740 --> 17:16.740]  This is how they put you on those electronic gulags that Matt Drudge came here and warned everybody about 15 months ago
[17:16.740 --> 17:19.740]  And now it's all come true
[17:19.740 --> 17:23.740]  But one thing didn't come true Hillary didn't get in
[17:23.740 --> 17:27.740]  So they're going out with all their propaganda all the new TV shows there's like four of them out now
[17:27.740 --> 17:33.740]  Where the there's a woman president and there's evil right wingers trying to kill her an evil talk show host
[17:33.740 --> 17:36.740]  That have got to be stopped who talk just like this
[17:36.740 --> 17:42.740]  And say you are the resistance we're going to stop this female president we're coming after we're going to get her
[17:42.740 --> 17:47.740]  It's not just homeland there's a bunch of other shows everywhere
[17:47.740 --> 17:57.740]  Rolling it out and all these books published were Hillary won and Chelsea takes control of the World Health Organization of the Bill and Melinda Gates Foundation
[17:57.740 --> 18:05.740]  And we have a global government in their words to make us take our shots and make us eat our GMO
[18:05.740 --> 18:08.740]  But see it didn't go according to plan did it?
[18:08.740 --> 18:15.740]  The best laid plans of mice and me and often go astray
[18:15.740 --> 18:20.740]  So I want to walk through and skip this break I want to walk through the historic speech last night
[18:20.740 --> 18:26.740]  Get into a lot of other news but it fundamentally shows the nastiness
[18:26.740 --> 18:40.740]  That Obama could say he supports the troops and the military even as he dismantled it even as he funded our enemies and tried to overthrow countries that were allied with the United States and allied with freedom
[18:40.740 --> 18:48.740]  Still the libertarians the right wingers they never made an issue out of it when Obama during state of the unions and speeches would single out the military
[18:48.740 --> 19:01.740]  Like you do in any country people for service and those that have gone above and beyond the call of duty
[19:01.740 --> 19:07.740]  And it just shows though we have class they don't they come out and they say oh Trump doesn't really like the military
[19:07.740 --> 19:16.740]  He's just cold-bloodedly manipulating them you see the reason Trump is winning is he does care about the people and he's not just having rhetoric he's doing it
[19:16.740 --> 19:22.740]  When you turn the coal power plants back on and give everybody cheaper electricity that truly helps everyone
[19:22.740 --> 19:33.740]  When you don't let China and others have one sided trade deals that helps the country when you get over a hundred companies like Intel and Hasbro and the list goes on and on
[19:33.740 --> 19:38.740]  That's just the last week to announce they're coming back to the United States with trillions of dollars of investment
[19:38.740 --> 19:42.740]  It's not billions and billions or hundreds of billions Trump wanted to be conservative
[19:42.740 --> 19:49.740]  The stock market's already and the president corrected me I keep saying 2.3 trillion in the stock market I looked it up
[19:49.740 --> 20:04.740]  As of yesterday it's 2.9 trillion plus it's almost 3 trillion dollars in the last several months since he got elected and even Bloomberg had to admit
[20:04.740 --> 20:17.740]  90 plus percent of that money is coming from small businesses and small firms and people knowing they've got to get behind this and invest in the future of their communities their states their nation their world
[20:17.740 --> 20:27.740]  And I've said this for many years we're rallying patriots worldwide we're not promoting the US military going around and taking over countries
[20:27.740 --> 20:45.740]  We're promoting the ideas of our republic and the renaissance exploding by example as they did before and to be the shining city on the hill and the world adopting our ideas of free open societies because it's superior
[20:45.740 --> 21:04.740]  Imagine how powerful China'd be if they adopted our system we're trying to just get back to the revolutionary system it's not the old 240 you know two year old thing oh it's old no it's the newest slickest wildest experiment ever and it paid off
[21:04.740 --> 21:10.740]  Like a slot machine that comes up cherries all the way across
[21:10.740 --> 21:18.740]  Boom victory royal flush the trump card all of its there
[21:18.740 --> 21:36.740]  And so they then say oh Trump's empty he's fake well let's just say that's true which it isn't you're the nasty people making fun of a woman who we knew isn't fake
[21:36.740 --> 21:45.740]  Mrs. Owens who just lost her husband a few weeks ago in raids that had been green lighted eight months ago
[21:45.740 --> 21:59.740]  When Trump wasn't even in office by the Joint Chiefs by the Pentagon by special operations and Obama said no on a target list of hundreds of targets
[21:59.740 --> 22:08.740]  I knew about this before it was obviously even in the news we talked to him about on the air the fact that Trump was going to move against terrorists that wasn't a secret
[22:08.740 --> 22:15.740]  And actually go after the command and control not just fire them randomly in the field wherever the cowards pop up
[22:15.740 --> 22:28.740]  And so Trump went to the CIA he went to the Pentagon he got his Secretary of Defense in and within 48 hours they began attacking those targets they didn't announce it in the news like others would do in the past
[22:28.740 --> 22:43.740]  And out of all those raids what are they saying like four people been killed I mean that's what they signed up for that's what they wanted to do
[22:43.740 --> 22:52.740]  So you get the liberal dad he's upset but the wife's not she knows what her husband wanted to do that's what he signed up for
[22:52.740 --> 22:58.740]  That's what Trump signed up for and promised to do another promise delivered
[22:58.740 --> 23:13.740]  So they try to steal someone that laid their life down to stand up against bullies people that sell women into sex slavery that cut their genitals off that throw gay people off buildings that blow up churches that blow up non radical Muslims that run around bullying everybody
[23:13.740 --> 23:36.740]  And the media tries to basically crap all over it so let's go unedited to the raw clip here of Trump singling singling out the veterans and of course the fallen and particularly
[23:36.740 --> 23:40.740]  William Ryan Owens the Navy SEAL that died in the Yemen raid here it is
[23:40.740 --> 23:51.740]  We are blessed to be joined tonight by Corinne Owens the widow of US Navy special operator senior chief William Ryan Owens
[23:51.740 --> 24:11.740]  Ryan died as he lived a warrior and a hero battling against terrorism and securing our nation
[24:11.740 --> 24:24.740]  We call him this sick honoring the widow of someone that died going after al-Qaeda that's what ISIS is so she gets a two minute standing ovation she's thinking about her husband
[24:24.740 --> 24:29.740]  And this is all extremely genuine they say it's not
[24:29.740 --> 24:49.740]  Our great general Mattis just now who reconfirmed that and I quote Ryan was a part of a highly successful raid that generated large amounts of vital intelligence that will lead to many more victories in the future against our enemy
[24:49.740 --> 24:55.740]  Ryan's legacy is etched into eternity thank you
[24:55.740 --> 25:01.740]  And as they raided the main base commanding forces not just there but all over the Middle East and Africa
[25:01.740 --> 25:09.740]  A command nest and so people got killed probably because it was leaked by people inside the CIA that's the word
[25:09.740 --> 25:19.740]  Like they believe that to try to set Trump up just like Kennedy in the Bay of Pigs there's a civil war going on
[25:19.740 --> 25:27.740]  There he is comforting her giving her the support of the tribe and they don't want us to have an American tribe and a unified
[25:27.740 --> 25:35.740]  They want us to be little globalist minions they even are mad when he says we're America first in the speech they go no we want globalism
[25:35.740 --> 25:40.740]  Like Glenn Beck said oh it's bad to say we even have a country it's scary
[25:40.740 --> 25:52.740]  That there's so many traders like you Beck is what's scary look at that beautiful woman she lost her husband this is all soothing her for a whole lifetime right now
[25:52.740 --> 26:02.740]  Transmuting the pain into victory in a ritual one of the oldest human rituals when the warriors don't come back getting around the tribe and honoring them
[26:02.740 --> 26:14.740]  Trump is bringing back all the ancient rituals the rites of passage this is powerful this is cleansing this is good and of course the devils don't like it
[26:14.740 --> 26:20.740]  Oh there's articles everywhere that I'm crazy and believe that witches are after Trump you saw it all over the news last week
[26:20.740 --> 26:26.740]  But Jones is crazy and believes in imaginary devil worshipers that don't like Trump
[26:26.740 --> 26:33.740]  That's how dumb they think you are taking everything out of context same thing they do to Trump
[26:33.740 --> 26:37.740]  Powerful keep going
[26:37.740 --> 26:47.740]  And Ryan is looking down right now you know that and he's very happy because I think he just broke a record
[26:47.740 --> 26:59.740]  Totally off script Trump doesn't follow scripts that's why Trump so powerful is he just goes with his gut he goes with being real
[26:59.740 --> 27:08.740]  He goes with that genuineness that you can't stop if the people get behind it and the whole world feels it and everywhere
[27:08.740 --> 27:19.740]  There are announcing secession movements that are now taking control in Poland in Hungary
[27:19.740 --> 27:27.740]  There are even movements in Turkey that went out of the EU good there are movements now taking control in the Netherlands
[27:27.740 --> 27:35.740]  In the lead to be the new president same thing in France way in the lead Le Pen Gert Wilders it's happening everywhere
[27:35.740 --> 27:42.740]  But they try to make it look dirty and weird and evil and coming up we're going to play the clip where they're just it's horrible
[27:42.740 --> 27:51.740]  And the Democrats wouldn't even stand when he talked about doing things for America and building infrastructure here not overseas and getting our shop in order
[27:51.740 --> 27:58.740]  Oh no they can't stand for that or talking about getting jobs for Americans or veterans the Democrats can't stand for that
[27:58.740 --> 28:02.740]  And they look like spoiled rotten mentally ill babies
[28:02.740 --> 28:10.740]  Now let's go to a really truly wicked person who knows what he's doing and that's Michael Moore
[28:10.740 --> 28:20.740]  Michael Moore let's go to Michael Moore on the guy that says he gets sexually excited when he sees Obama
[28:20.740 --> 28:28.740]  Chris Matthews talking about Trump being an opportunist how dare him bring up the veterans here we go
[28:28.740 --> 28:33.740]  A very poignant moment about the widow who's looked like a wonderful person for him to love with her husband
[28:33.740 --> 28:37.740]  She lost and he says well he'll be happy up there and have it in how many minutes of applause he got
[28:37.740 --> 28:51.740]  Ryan Owens his death came as a result of a dinner Trump had with his son-in-law and a political hack
[28:51.740 --> 28:53.740]  He made a decision in a dinner
[28:53.740 --> 29:01.740]  He went over dinner with Bannon and Jared and then denied having a role in it
[29:01.740 --> 29:09.740]  And then the reporting here on NBC News and other networks and papers of how the intelligence community said we got nothing out of this
[29:09.740 --> 29:13.740]  That's what happened so I'm not going to hold him against that
[29:13.740 --> 29:20.740]  But then lie tonight to say oh we got all this treasure trove and using the widow
[29:20.740 --> 29:24.740]  But he was set up in the argument where it was a factful mission or not
[29:24.740 --> 29:31.740]  Yeah of course and that's why she's there as a sort of a few to the people who are criticizing him for this
[29:31.740 --> 29:36.740]  And this poor woman this widow who has lost her husband she is in desperate grief right now
[29:36.740 --> 29:37.740]  She's in love with her husband still
[29:37.740 --> 29:38.740]  And in love with her husband
[29:38.740 --> 29:39.740]  And what did you think of that
[29:39.740 --> 29:44.740]  And to use that as just put another notch on his belt and what's he thinking about my ratings
[29:44.740 --> 29:49.740]  We're going to come back and expose this lying pig on the other side
[29:49.740 --> 29:53.740]  We're on the march the Empire's on the run
[29:53.740 --> 29:56.740]  Alex Jones and the GCN Radio Network
[30:01.740 --> 30:05.740]  Just when you thought the progressive left couldn't sink any lower
[30:05.740 --> 30:15.740]  Last night's Trump speech to Congress gave liberals yet another opportunity to showcase their ignorance and lack of respect for the country
[30:15.740 --> 30:19.740]  But after President Trump finished his historic address to Congress
[30:19.740 --> 30:25.740]  The usual suspects like Michael Moore appeared on television to bash Donald Trump
[30:25.740 --> 30:29.740]  This time for honoring wait for it veterans
[30:29.740 --> 30:31.740]  I'm going to get an Emmy for this
[30:31.740 --> 30:35.740]  Most applause for a dead soldier on my watch
[30:35.740 --> 30:38.740]  I mean this is the sickness of this man
[30:38.740 --> 30:47.740]  While other liberals like Hillary Clinton volunteer Dan Grillo posted vulgar remarks on Twitter calling the widow honored during Trump's speech
[30:47.740 --> 30:53.740]  An idiot proving once again that liberalism is truly a mental disorder
[30:53.740 --> 31:09.740]  I'm Darren McBrain and you can learn more right now at m4s.com
[31:24.740 --> 31:29.740]  Your coworkers, your family, your children are the best job you can to purify your air
[31:29.740 --> 31:37.740]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects for themselves
[31:37.740 --> 31:39.740]  The general public doesn't
[31:39.740 --> 31:43.740]  The Alexa Pure Breeze would be a steal at $300, $400, $500
[31:43.740 --> 31:53.740]  One of these systems can keep 800 square feet incredibly clean. This is a system I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job
[31:53.740 --> 32:21.740]  Find out why this system is so revolutionary today at m4store.com
[32:21.740 --> 32:27.740]  Caveman, it's those people living in the wilds having to actually build civilization that are our superior ancestors
[32:27.740 --> 32:29.740]  And we need to do everything we can to recapture that
[32:29.740 --> 32:33.740]  Everyone knew that you used all the parts of the animal
[32:33.740 --> 32:38.740]  You used the meat for sustenance, the fat for cooking, but you used the bones for strength
[32:38.740 --> 32:43.740]  From the outside structure full of minerals and Kiko factors to the marrow that produces the blood for the body
[32:43.740 --> 32:46.740]  This is the engine of the life essence
[32:46.740 --> 32:53.740]  I'm a long way from the caveman my ancestors were, but I'm sure as hell trying to get back to that essence that made us what we were
[32:53.740 --> 32:59.740]  And this is a big part of it. I know you're going to want to check out caveman ultimate paleo formula for yourself in 4WarsLife.com today
[32:59.740 --> 33:17.740]  Waging War on Corruption
[33:17.740 --> 33:23.740]  It's Alex Jones coming to you live from the front lines of the Info War
[33:23.740 --> 33:33.740]  Ted Malick who is Donald Trump's nominee to be the US ambassador of the European Union
[33:33.740 --> 33:37.740]  Definitely has the pedigree in the background for the job
[33:37.740 --> 33:45.740]  But it's all over the news that they may veto it at the EU which they have the power to do and not accept Trump's ambassador
[33:45.740 --> 33:51.740]  Well he's going to be joining us coming up in the second hour with Dr. Jerome Corsi
[33:51.740 --> 33:58.740]  To give you the inside scoop on what's happening with the president's comp nominee and one of the most important ambassadorships
[33:58.740 --> 34:02.740]  It's probably the most important after the UN ambassadorship
[34:02.740 --> 34:07.740]  So that is coming up I'd say thirdly probably China
[34:07.740 --> 34:10.740]  Fourth would be Russia
[34:10.740 --> 34:14.740]  And then it goes down the list from there
[34:14.740 --> 34:19.740]  Very important the Mexican ambassador I'd say is about the 10th most important US ambassador to Mexico
[34:19.740 --> 34:28.740]  Now these are all very important and the EU is saying they want to block it even though he has posted some of the biggest globalist comfabs there are
[34:28.740 --> 34:33.740]  People say oh well that's terrible but he's been a nationalist all along and he's given all the intel to Trump
[34:33.740 --> 34:37.740]  That's how Trump knows how to dynamite their operations
[34:37.740 --> 34:42.740]  That's why the globalists don't want them, that's why the globalists are fighting with everything they've got
[34:42.740 --> 34:49.740]  Okay, let's start getting into all this
[34:49.740 --> 34:53.740]  We also have James O'Keefe with Big Breaking News and the Veritas Project
[34:53.740 --> 34:56.740]  Project Veritas joining us
[34:56.740 --> 35:00.740]  This Michael Moore thing if you just tuned in I know every second a lot of folks are tuning in
[35:00.740 --> 35:05.740]  We just played a sickening clip from Hardball with Slimeball Chris Matthews
[35:05.740 --> 35:11.740]  And Moore is turning reality upside down
[35:11.740 --> 35:17.740]  It's the Democrats that ran around saying that the human raid was a failure when it wasn't
[35:17.740 --> 35:21.740]  It's the Democrats running around saying Trump's doing this politically
[35:21.740 --> 35:28.740]  Going after hundreds of al-Qaeda ISIS slash al-Nuzra sites all over the Middle East and Africa
[35:28.740 --> 35:31.740]  And some in the south of the United States but nobody knows about that obviously
