[00:00.000 --> 00:25.000]  Crashing through the lies and disinformation, it's Alex Jones.
[03:30.000 --> 03:33.000]  We're not saying we're going to blow up Japanese ships.
[03:33.000 --> 03:34.000]  We'll put that out.
[03:34.000 --> 03:35.000]  It's an allegory.
[03:35.000 --> 03:38.000]  And I mean, right now, we had just found them.
[03:38.000 --> 03:39.000]  We just got over them.
[03:39.000 --> 03:48.000]  And the first bomb we dropped in the Info War to expose this Internet takeover, to expose the stealth, to expose how they're pushing it, how they're implementing it.
[03:48.000 --> 03:54.000]  The first bomb we dropped went right into the magazine of their main carrier and it just mushroomed.
[03:54.000 --> 03:58.000]  I mean, it is spectacular.
[03:58.000 --> 04:00.000]  Now, quite frankly, Shratton will just hit my plane.
[04:00.000 --> 04:03.000]  I got smoke coming out the back and I got a concussion.
[04:03.000 --> 04:09.000]  The explosion was so big, but I'm feeling real good with blurred political vision as I try to fly back and find my carrier.
[04:09.000 --> 04:15.000]  Because we just, I'm telling you, we just dropped a huge bomb right into the heart of their operation.
[04:15.000 --> 04:22.000]  You notice Facebook stock is plunging right now.
[04:22.000 --> 04:27.000]  I'm going to explain why that's happening when we come back.
[04:27.000 --> 04:29.000]  Massive endorsement flood.
[04:29.000 --> 04:30.000]  Whoa.
[04:30.000 --> 04:32.000]  Oh my God.
[04:32.000 --> 04:36.000]  My brain, my guts, my soul is saying, good job.
[04:36.000 --> 04:38.000]  God's saying, good job.
[04:38.000 --> 04:39.000]  I can feel it right now.
[04:39.000 --> 04:40.000]  Can't you feel it?
[04:40.000 --> 04:45.000]  I'm going to explain how devastating this is to the enemy.
[04:45.000 --> 04:52.000]  Oh, and the impeachment process has begun against Rosenstein as well.
[04:52.000 --> 04:58.000]  Oh, yeah.
[04:58.000 --> 05:26.000]  Direct hit.
[05:26.000 --> 05:39.000]  We're all
[05:39.000 --> 05:54.000]  coming back, and we might have a lot of questions.
[05:54.000 --> 05:59.000]  support recovery. Try the Info Wars Life Daily Digestive Pack today.
[06:07.000 --> 06:16.000]  And it's time for humanity to stand up in the Info War and say, I don't know what's going to happen at the end of this, but you want to fight, you better believe, you got one!
[06:16.000 --> 06:23.000]  From the front lines of the information war, it's Alex Jones.
[06:23.000 --> 06:43.000]  You can pull up the article from a week and a half ago on InfoWars.com by Paul Joseph Watson. It's titled Emergency Report to the President and Congress Concerning the Discovered Blues.
[06:53.000 --> 07:03.000]  It's a blueprint for total internet censorship and the end of free speech in the United States and worldwide being carried out by stealth by major tech giants.
[07:04.000 --> 07:16.000]  There's also another posting that just has the Mike Adams Report in it titled Emergency Report, The Censorship Master Plan Decoded. And if you scroll down you can see right there the report.
[07:16.000 --> 07:25.000]  The censorship master plan decoded that was delivered to the President of the United States about eight days ago.
[07:27.000 --> 07:33.000]  There it is. And right on time, we put the report out on a Friday.
[07:33.000 --> 07:48.000]  Right on time they had the hearings the next Tuesday and admitted it at all. And Congress then went and looked and found out all the Republicans were shadow banned, except for John McCain, and that all the Democrats were being promoted.
[07:49.000 --> 07:51.000]  And the President found out that he was shadow banned.
[07:52.000 --> 07:57.000]  Finally, I got the report to the President thanks to Patriots, and I'll leave it at that.
[07:57.000 --> 08:05.000]  But let's just say General Kelly isn't too happy. He'll be gone in about four days, we're told, in five days.
[08:06.000 --> 08:21.000]  So, yes, I think the Patriots are in the henhouse, aren't they? The Foxes don't like that too much. The farmer is getting back into the winehouse. The farmer don't like foxes with little hens.
[08:21.000 --> 08:26.000]  So, you see what's going on, ladies and gentlemen.
[08:27.000 --> 08:34.000]  And you see what's happening. We've got our big petition up. It's getting a lot of attention to stop shadow banning at change.org.
[08:35.000 --> 08:42.000]  We're going to be breaking that down. But you're not going to be told about the victories we're having. They're not going to be told about the victories you're having.
[08:42.000 --> 08:54.000]  In fact, you're going to see intensified attacks on Info Wars because there is literal and figurative bounties on this operation and on yours truly.
[08:55.000 --> 09:00.000]  They have taken the level of lies to a new level that I'm going to be breaking down today as well.
[09:01.000 --> 09:07.000]  Forbes and others are reporting that my YouTube videos are taken down and they're set to ban the channel.
[09:07.000 --> 09:17.000]  It's a big national news story to set the precedent because I attacked a 11-year-old child and that I threw them to the ground.
[09:18.000 --> 09:23.000]  Now, this is just completely insane and not true, but they know because the video was taken down.
[09:24.000 --> 09:30.000]  They know because the video was taken down that, oh, people can't see it.
[09:30.000 --> 09:36.000]  So we can just say whatever we want and now the new thing is he endangers children.
[09:37.000 --> 09:43.000]  I bet Congressman Gates will have another hearing in a few months and he'll Facebook and Twitter and YouTube will say, yes, Jones beats children up on video.
[09:44.000 --> 09:50.000]  And Gates will say, well, that's terrible. We'll have to ban him immediately until he found out he was shadow ban.
[09:51.000 --> 09:58.000]  And of course, it's not true. We showed the viral video that had been all over national news of a teenager attacking an adult.
[09:58.000 --> 10:03.000]  And the adult finally pushes him down the ground. Then he gets back up and actually isn't hurt.
[10:04.000 --> 10:10.000]  So everybody else can have that video. We can't show it to you, even though it's all on ABC, NBC, CBS News.
[10:14.000 --> 10:17.000]  But then we get banned and then they tell you that I beat up a child.
[10:18.000 --> 10:23.000]  So lies on lies on lies. And I'll have somebody probably walk up on the street and go, how dare you beat up that 11-year-old?
[10:23.000 --> 10:34.000]  I'll be like, I didn't shut up, Russian. You're going to prison, Russian. Well, I'm not a Russian agent.
[10:35.000 --> 10:39.000]  I didn't push a kid to the ground. I showed a video that was on ABC News National.
[10:40.000 --> 10:43.000]  They had big headlines and Rolling Stone. You know, this video is causing an internet debate.
[10:44.000 --> 10:50.000]  Was it right that this kid had been beating people up out in the parking lot and attacking adults and punched this man in the face three times?
[10:50.000 --> 10:53.000]  And the adult pushes him down and they go, no, Disable is never right.
[10:57.000 --> 11:01.000]  So that's what they're doing, folks.
[11:02.000 --> 11:06.000]  And it's just like they say, Trump says he hates all Mexicans and they're all rapists. There's no video of that.
[11:07.000 --> 11:10.000]  He said there are a lot of criminals coming across the border. We got a vet who's coming across.
[11:11.000 --> 11:17.000]  There are a lot of criminals. Some of them rapists. That turns into all Mexicans are rapists. It's just not true.
[11:17.000 --> 11:26.000]  They misrepresent everything. I say, it's an allegory, you know, a political analogy of we're at high noon with Robert Mueller and the globalists in the deep state.
[11:27.000 --> 11:32.000]  And it's a death battle. That's what they call it. That doesn't mean a literal death battle. It means no quarter to the end.
[11:33.000 --> 11:39.000]  And so I said, I'm here at high noon, you know, they go, Jones said he's going to kill him and, you know, blah, blah, blah.
[11:39.000 --> 11:50.000]  When the last thing I want is Mueller to be turned into a martyr. I want him to be absolutely discredited along with the whole deep state and defeated and return our Republic and have prosperity and justice again.
[11:51.000 --> 11:56.000]  And the good name at the FBI, back. That's what I want. But see, they misrepresent everything.
[11:57.000 --> 12:03.000]  And you always notice it's a real blurry video on CNN or MSNBC and it'll show it on the screen behind them to cover the jump cut edits.
[12:03.000 --> 12:12.000]  Amazing. And of course, Facebook and YouTube look at it and they go, well, actually he didn't say he's literally going to do it.
[12:13.000 --> 12:20.000]  He said it was figurative. Just like when I said earlier, exposing Internet censorship and having a real national debate about it will bring it down.
[12:21.000 --> 12:27.000]  It's like blowing up the Death Star victory for the rebels. I'm not looking for a Death Star. I don't think it's real. I'm not going to blow it up.
[12:27.000 --> 12:36.000]  I'm playing spaghetti Western music in the background saying, Mueller, we're going to take you down high noon in the information war.
[12:37.000 --> 12:52.000]  Politically, we're going to, you know, I mean, that's like, again, like seeing a football game, the Red River Shootout where UT and Oklahoma meet halfway in Dallas from Oklahoma City and or Norman, Norman and Austin.
[12:52.000 --> 13:02.000]  And they meet in Dallas at the Cotton Bowl and they go, there's the big Red River Shootout. People even have little toy rubber guns and stuff. We're not actually going to shoot anybody.
[13:03.000 --> 13:12.000]  But this is how they deceive you. Headline, Jones endangered a child. Jones beat up a little boy. Kid wasn't beat up.
[13:12.000 --> 13:24.000]  Happened in what, Indiana? I had nothing to do with it. It's been on national news, but see, they know you're reading their article and they won't show you the video because it's been taken down, even though it turns out they had the video.
[13:25.000 --> 13:29.000]  But Forbes and others say, I beat up the little boy.
[13:29.000 --> 13:41.000]  You'll have an year old punk that's running around reportedly beat up other kids, was attacking adults, starts punching this guy in the face three times. The guy finally pushes him down.
[13:42.000 --> 13:52.000]  And now because of that, I am facing the end of my free speech. That is hoaxing. That is fraud. That is mainstream media.
[13:52.000 --> 14:00.000]  Now let me stop right there. Let me give you the gigantic trillion ton enchilada here. We're going to come back from breaking and get into it all.
[14:01.000 --> 14:13.000]  No one had written a comprehensive blueprint of the tech companies and their admissions with exhibits, video, audio, text, internal documents, Google documents, we've got it all.
[14:13.000 --> 14:24.000]  About how they were going to first shut down info wars and then set the president to ban everybody else. And now today they're saying we want Fox News banned.
[14:25.000 --> 14:34.000]  The Democratic Party, major public events are happening and they're officially now calling for Fox to be banned off the internet. See, there's no end to this.
[14:34.000 --> 14:47.000]  They want the president banned on Twitter. He's already shadow banned. So the fact that we got our report to the president, 50 something pages, Mike Adams, Paul Watson did a lot of legwork, put out the articles.
[14:48.000 --> 14:57.000]  You did the legwork as listeners and viewers in the game on the field in the arena. And we just had a huge victory because no one had a blueprint till then.
[14:57.000 --> 15:07.000]  So every member of that board, every member of that House judiciary had a hardcover delivered to them. We had it delivered to their offices.
[15:08.000 --> 15:16.000]  We made phone calls ourselves. We told listeners and put a list of their emails out and said hit all of them and every member of Congress. I made sure it got to the president.
[15:16.000 --> 15:27.000]  They're good patriots are listening right now. I'm not going to even say where I'm going to say what area and but I contacted three sources.
[15:28.000 --> 15:34.000]  So that could closely the president and two of them said we got it to one of them gave me the specifics.
[15:34.000 --> 15:47.000]  So the president had it delivered in to his hands on Air Force One. Just as I envisioned. It's not that hard to win if you take action and you have the research into the work.
[15:48.000 --> 15:57.000]  And now the dominoes are falling because they started massively censoring Congress the next week right on time proving it all. And now they've got the lawmakers pissed and ready to act.
[15:57.000 --> 16:07.000]  If you like alkaline water or know someone that does, you're going to love the Dillon Living Water Bottle. It creates alkaline water on the go while reducing plastic waste and saving you money.
[16:08.000 --> 16:15.000]  Made with surgical grade stainless steel, the Dillon Bottle increases the pH up to nine to deliver both alkaline and antioxidant water anywhere you want it.
[16:15.000 --> 16:28.000]  Alkaline water is healthier, tastes better and can even boost energy. The Dillon Bottle makes it easy and affordable to be healthy and achieve optimal hydration. Get your Dillon Bottle today at dyln.co. That's dyln.co.
[16:28.000 --> 16:46.000]  You have been lied to. My name is Kevin Ship. I'm a former decorated CIA officer. Finally someone has come out and written what I think is the best ex-Mose on the shadow government ever. We're in a constitutional crisis and our government is now being run and ruled by a shadow government.
[16:46.000 --> 16:57.000]  We've got to get this out because just because you're awake, folks, doesn't mean other people are. This is critical to get, to read, to give them a library, to give them a church. Get them right now at killingunclesambook.com.
[16:58.000 --> 17:14.000]  Bacon Lovers. We ship free. Try our amazing bacon. No refrigeration required. Proprietary value added packaging provides 10-year shelf life and protects the leanest, thickest, center cut, fully cooked bacon in America today.
[17:14.000 --> 17:27.000]  Ready to eat right from the pouch or warm and serve. Savory and delicious. Wholesale price for your everyday use. Order today at readytoeatbacon.com. Ready to eat bacon.com.
[17:27.000 --> 17:43.000]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family. Since 2005, thousands have depended on Berkey purified water. The Berkey guy provides the lowest price filtration systems in every size.
[17:43.000 --> 17:57.000]  For incredibly delicious water now and in an emergency, get to goberkey.com or call 877-886-3653. 877-886-3653. Go Berkey.com.
[17:57.000 --> 18:12.000]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[18:12.000 --> 18:26.000]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and wake up America, Patriot Blend Coffee.
[18:26.000 --> 18:49.000]  To generate the world's finest coffee beans, carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning. You can even choose to start your morning healthier with the immune support blend, infused with a powerful blend to support your immune response and stamina.
[18:49.000 --> 18:58.000]  It's time to take care of your morning routine. Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at infowarstore.com.
[19:19.000 --> 19:34.000]  It's a keto workout brain formula that is safe. I know from using this myself the last few months and from seeing my friends and family use it that this new product is going to end up being the number one best selling product at infowarslife.com because it works so well.
[19:35.000 --> 19:46.000]  This is a gift you want to give yourself and then rest assured you're finding the info war so it's a total absolute sure win, no lose equation. Try Alpha Power exclusively available at infowarslife.com for yourself.
[19:46.000 --> 19:59.000]  Ladies and gentlemen, it's non GMO, it's for your brain, it's for sports, it's for activities and it's made in the USA. Get your Alpha Power today at infowarslife.com. Everybody needs to try Alpha Power today.
[20:16.000 --> 20:38.000]  By the way, I've been having some celebratory breakdown here that Congress is finally waking up, the America is waking up to how we're being censored, the takeover plan.
[20:38.000 --> 20:47.000]  They've been doing it incrementally so we were like a frog in boiling water but now it's reached boil, we either get out or we die. We lose the First Amendment like Europe's lost their free speech.
[20:48.000 --> 21:02.000]  That said, YouTube has banned us live streaming, not just on channels that info wars runs, but even sub channels that crew members set up that we'd used as backups.
[21:02.000 --> 21:09.000]  So they're not even following their own rules at this point. They do not want us reaching millions of people every week over live streams on YouTube.
[21:10.000 --> 21:14.000]  They want us shut down ahead of 2018. The election's only three months out, folks.
[21:15.000 --> 21:27.000]  I have a stack of news of congressional candidates, of congressmen, of congresswomen who are putting out their campaign videos on Facebook, Twitter and YouTube and being banned.
[21:27.000 --> 21:42.000]  Okay? Members of Congress, whether shooting shotguns and talking about their family or where it's a grandma, a congresswoman from Tennessee talking about her grandkids and talking about how they're endorsed by the NRA.
[21:43.000 --> 21:47.000]  It's all being banned and they're setting a precedent with Alex Jones.
[21:47.000 --> 22:00.000]  And I watched congressman Gates, he was briefed on this by, I'm sure everybody can guess who, the guy that helped get him elected, Roger Stone and myself.
[22:01.000 --> 22:09.000]  And we tried to get Gates to champion this. It's super popular, it's constitutional, it's important, it's critical.
[22:10.000 --> 22:14.000]  He didn't have to sit there and defend me. He just had to go, wait a minute, you had to restore Alex Jones' channel.
[22:14.000 --> 22:19.000]  Turned out he didn't say nobody died at Parkland. That was fake. Plus he'd have the right to do that if he wanted to, but he didn't.
[22:20.000 --> 22:28.000]  No, he knew all that and he kissed their butt in the meeting and said, as long as you don't let them say kill Republicans, you're allowed to take off whoever you want, you're a private corporation.
[22:29.000 --> 22:33.000]  Well, they never advertise themselves as that. They advertise as a utility. The CIA helps set up Google.
[22:34.000 --> 22:41.000]  This is how people communicate now. So you're saying we just don't have access, like Jews didn't have access to Nazi Germany to the market at first.
[22:41.000 --> 22:50.000]  That's how the censorship starts. So I was, there he was, chairing the committee. We got a report to the president. We got the report to him. He knew.
[22:51.000 --> 22:56.000]  And then he found out he was shadow banned along with all the other Republicans that checked.
[22:59.000 --> 23:05.000]  You've been banned for a long time. I know your dad's a billionaire and, you know, you're, you're, you're, you're rich, you're rich and everything.
[23:05.000 --> 23:10.000]  That's fine, dude. But now you have to become self made. You have to defend the country.
[23:11.000 --> 23:17.000]  You can't just sit up there and swim around with the Democrats and think you're going to be left alone with the takeover of the Internet and that you won't be censored.
[23:18.000 --> 23:20.000]  By the way, that's the calculation dumb ass made.
[23:24.000 --> 23:26.000]  That's the calculation he made.
[23:26.000 --> 23:36.000]  Is that, oh, they'll let him get the Joneses and the drudges of the world will be okay. We'll go along with this. We'll be left online.
[23:37.000 --> 23:42.000]  That's what they told everybody. That's what they've told all the other Ben Shapiro's of the world. Now they're getting censored. No.
[23:44.000 --> 23:46.000]  They eat you last fools.
[23:46.000 --> 23:56.000]  Matt drudge gets this. He's the only guy that would even report the truth three months ago when they banned our YouTube channel and put a bunch of strikes on it and froze it.
[23:57.000 --> 24:06.000]  And we couldn't show you the real videos on the channel and they said a bunch of things I didn't say, but drudge linked to our videos and they got 14 million views on, on info wars.com.
[24:07.000 --> 24:12.000]  And everybody went, wow, you didn't say they were crisis actors or nobody died. You said that the police stood down, which we broke.
[24:12.000 --> 24:22.000]  It was the kids saying, and that hadn't been in the news yet. They didn't want that out. That's why they banned our YouTube channel, froze it three days after because, because you, they didn't want it out.
[24:23.000 --> 24:36.000]  The police stood down, which is now confirmed. So see, have their cake and eat it too. Say I said something I didn't say, set the precedent to ban free speech and then strangle the free speech and then strangle everybody else's free speech.
[24:36.000 --> 24:49.000]  This is free speech. The really big news is in the next segment because I'm explaining why Facebook is plunging. And I said this was coming and we have the exclusive of why it's plunging and who's going to plunge next.
[24:49.000 --> 25:05.000]  How low will it go when it was low as 20 points down now it's 18% down. He's lost 16 plus billion dollars today. By the way, Zuckerberg is not a big a villain as Apple. They are the really wicked people.
[25:05.000 --> 25:20.000]  When it comes to real evil action with China and oppressing their workers and everything, they are just Uber bad hombres. And I'm not trying to just say Zuckerberg some angel cake. They've already been censoring us.
[25:21.000 --> 25:33.000]  So his claim that, oh, I'm not taking Alex Jones down. He's the less free speech. That's bull. It's like saying, oh, we're not putting you in prison. We're just putting you on house arrest in a jail cell the size of a bathroom.
[25:33.000 --> 25:46.000]  They already censoring everybody 90 plus percent. I told everybody this coming up next segment. I'm going to break down what's really happening. But the result, I should have opened the broadcast up with this.
[25:46.000 --> 26:05.000]  The result of our report getting the president in Congress, the big tech giants arrogantly accelerating their censorship from, you know, 50, 60% of conservative posts being blocked or shadow banned. Now it's over 90% because they're scared they're going to lose the election in the battle to take back Congress.
[26:05.000 --> 26:19.000]  So they can defeat our beachhead and start impeachment process. Trump now understands he's been shadow banned in the report. It explains how he's banned and gives him websites he can go to her staff can to show how he's shadow banned where you can track it and it breaks it down.
[26:20.000 --> 26:32.000]  Now the process is happening of getting visual on this and people seeing the report and then seeing it manifest in live time because they turn the censorship up the very week after the report came out.
[26:32.000 --> 26:46.000]  Because we knew it was all about to intensify because the election. They said they were going to intensify the left is everywhere saying banned Fox ban Trump ban Alex Jones ban everything ban free speech just like the universities they're making their move.
[26:46.000 --> 27:01.000]  They're launching their offensive against the most cherished system of our freedom the First Amendment. It's here. It's authoritarian. It's nakedly corrupt. It's out of control. It's illegal. It's racketeering. It's organized crime.
[27:01.000 --> 27:19.000]  And all those members of Google Facebook and Twitter they lied to Congress. Big time. They said oh we only shadow ban violent or hateful or whatever post. No you don't. You put a governor on it of 90 plus percent.
[27:19.000 --> 27:35.000]  Paul's governor is 97%. He was number one on Twitter for actual responses above the BBC for three years running. He was number one. And how do they respond. 97% collar on me.
[27:35.000 --> 27:49.000]  He still gets like 10 15,000 retweets. A restraining collar like a shock collar. 97% demonetization of his YouTube channel. 97% shadow ban.
[27:49.000 --> 28:04.000]  Doesn't have all the fake followers only got 893,000 followers but he had the highest Twitter response of any news organization in the world until the restraining collar went on.
[28:04.000 --> 28:19.000]  Oh we didn't ban you. You just can't talk to anybody. We didn't take your free speech. We just buried you in the bottom of a pyramid somewhere. Maybe God can hear you but nobody else can. Bye bye. Enjoy the Phantom Zone.
[28:19.000 --> 28:33.000]  Point by eyes. Point by eyes. Like he's like General Zod. Here we'll just freeze you. Bye bye Watson. You're not dead. You're just frozen for a trillion years. Bye bye.
[28:33.000 --> 28:48.000]  President knows and now the tumblers are going into place and now we're energizing but we're getting hit really hard here on the front line which is fine. I just think you might want to support us to spread the word. We are verboten. We're the number one enemy and everybody should understand that to celebrate
[28:48.000 --> 29:03.000]  Info Wars and watch us burn from afar and reignite the entire Republic off of our ashes. But celebration is key.
[29:19.000 --> 29:34.000]  Capital Legal Group now at 800 400 Lung. Capital Legal Group is one of the nation's resources for settlement of lung cancer and mesothelioma cases. Law firms have successfully recovered over $2.7 billion for their clients in all 50 states and claims have been paid in as little as 60 days.
[29:34.000 --> 29:49.000]  If you or a family member were diagnosed with lung cancer asbestosis or mesothelioma, call Capital Legal Group now at 800 400 Lung. We'll open a no-cost case review on your behalf. A history of tobacco use or cigarette smoking will not disqualify your case.
[29:50.000 --> 29:59.000]  Visit 800 400 Lung dot com or call 800 400 Lung. Call 800 400 5864 now. That's 800 400 Lung.
[29:59.000 --> 30:06.000]  Staying healthy on the go is just as important as staying healthy at home. But sometimes supplements don't work fast enough.
[30:07.000 --> 30:13.000]  That's why Info Wars Life has created a powerful new addition to the Super Blue Line. Super Blue Silver Immune Gargle.
[30:14.000 --> 30:21.000]  Available in one ounce, three and a half ounce and 16 ounce bottles, Immune Gargle is perfect for the bathroom, kitchen or wherever you go.
[30:21.000 --> 30:28.000]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[30:29.000 --> 30:36.000]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[30:37.000 --> 30:43.000]  With powerful yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[30:43.000 --> 30:54.000]  With Super Blue Silver Immune Gargle, staying toxin free is easy and affordable. Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[30:54.000 --> 31:13.000]  Only available at InfoWarsLife.com. That's InfoWarsLife.com.
[31:24.000 --> 31:30.000]  This is a formula that supports your heart, brain, healthy aging process with an all-new natural caffeine boost included.
[31:31.000 --> 31:36.000]  A powerful, pregnant-owned base, the Real Red Pill, has quickly become one of our fellow InfoWars' favorite products.
[31:37.000 --> 31:47.000]  Now, with an extra proprietary energy blend inside, including Green Tea Extract, your Ramate Leaf Extract, and more, you can get that extra pick-me-up while supporting your mind and body in a healthy way.
[31:47.000 --> 31:56.000]  It's got all the great stuff that Real Red Pill has, and it's also got the boost in it. Get the Real Red Pill Plus at InfoWarsStore.com.
[32:18.000 --> 32:30.000]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even support your immune system.
[32:31.000 --> 32:38.000]  InfoWarsLife's cutting-edge formula only brings you the highest quality, organic, and clinically studied ingredients.
[32:38.000 --> 32:53.000]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium, organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[32:53.000 --> 33:08.000]  Head to InfoWarsLife.com or call 1-888-253-3139.
[33:23.000 --> 33:33.000]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria in the gut to help feed good bacteria in the gut to help feed good bacteria.
[33:53.000 --> 34:08.000]  You are not the president. No one who leads so many could possibly kneel so quickly.
[34:08.000 --> 34:23.000]  I'm the man they're protecting. I'm the president.
[34:38.000 --> 34:51.000]  So here's where we are. They are having major international television media meetings. I'm going to go to now calling for Fox News to be de-platformed.
[34:51.000 --> 35:08.000]  They are calling for the president to be killed all over the news. No one's getting in trouble for it. They're trying to sabotage the Korean peace deal. They're trying to sabotage the economy.
[35:08.000 --> 35:21.000]  Shadow Band, not letting libertarians, conservatives, nationalists communicate with each other and then not even telling you they've done it and then lying about it to Congress.
[35:22.000 --> 35:29.000]  When we have all their own documents, Veritas video, their own admissions, their own policy reports that have been leaked to us, we put it in the report to the president.
[35:29.000 --> 35:38.000]  And then they're so pigheaded they intensify the shadow banning and so members of Congress start checking to see if they're shadow banned because there are big websites that do it for you now.
[35:39.000 --> 35:52.000]  And they find out that they're dialed back 90% on average. And then all these members of Congress are trying to run their TV ads. Democrats are allowed to run theirs and then they put it on their Facebook and Facebook goes, oh, no political ads allowed of conservatives.
[35:52.000 --> 36:08.000]  The NRA is being told they can't run ads now. And so you see, I'm answering the big secret question of everybody. Why is Facebook plunging? I'm going to explain it in a moment, but think about it.
[36:08.000 --> 36:23.000]  The NFL's got about 45% ratings reduction the last three years. World Cup's down, it's gotten political, 40% as well. Hollywood's money making, even with inflation added ends down 30%, 40%.
[36:24.000 --> 36:36.000]  All the major cable news shows have audiences that local talk radio has bigger audiences. One hit show like in a town like Chicago has more listeners in three hours than CNN has in three hours.
[36:36.000 --> 36:49.000]  CNN is like government cheese or something. No one wants to eat it. It's like this thing that just flickers. You know, they pay to have it in bars. They pay to have it in airports.
[36:50.000 --> 36:57.000]  They force feed it in every public school in the country. I know of little boil down 15 minutes of BS every first period.
[36:57.000 --> 37:08.000]  Ryan Stelter and the young people are all totally rebelling. They've got info wars on their book bags. Literally. And Stelter and them, they know this.
[37:09.000 --> 37:13.000]  That's why they want to shut down because they're driving around the middle of nowhere. They see an info or sticker.
[37:13.000 --> 37:27.000]  That was in the middle of Nebraska by the Platte River and there was info wars, homemade sticker on a light pole. 30 miles outside Omaha.
[37:28.000 --> 37:33.000]  I walked into this little gas station and there were two Indian Americans behind the counter, a man and woman. They were both listeners.
[37:33.000 --> 37:46.000]  I mean, oh, I just saw info or sticker a mile away. I walk in the two Indian Americans. They're listeners. I mean, they can't deal with this because everybody knows we're the verboten.
[37:47.000 --> 37:49.000]  So what are they going to do? What they're trying.
[37:52.000 --> 37:57.000]  Now, here it is. This is everything we've been looking for right here.
[37:57.000 --> 38:04.000]  The president to wake up to the internet takeover and the bullying of conservatives, libertarians, everything that I asked you to promote.
[38:05.000 --> 38:07.000]  I asked you to get the report out last week. You did it.
