[00:00.000 --> 00:02.000]  We've got it
[07:21.200 --> 07:47.200]  And even 14, 15, 16 years ago when I had almost no money, it was not tempting over the years to be offered millions and millions of dollars to go join the establishment and be in the company of people that don't care about you and who have sold themselves to the highest bidder over and over again.
[07:47.200 --> 08:01.200]  I do not wish to sit at table or to associate with Judas Iscariot fellow travelers of that spirit.
[08:01.200 --> 08:19.200]  And let's get one thing straight. It's not because I'm some goody two shoes. It's not because I'm high and mighty. It's because I've seen reality. I've discovered reality. I've discovered the real world.
[08:19.200 --> 08:37.200]  And no amount of money is worth it to lie to the public and to try to deceive people with simplistic colloquialisms and pap because doing that is basically cutting off my own nose despite my face.
[08:37.200 --> 08:45.200]  It's gouging out my eyes and that of my children.
[08:45.200 --> 08:51.200]  I cannot and I will not join with evil.
[08:51.200 --> 09:16.200]  But over the years I've had so many people contact me, station owners, sponsors, radio executives and they say stuff like FEMA region six. I mean, the general public doesn't even know what that is. Well, why do you have a liner saying that? Because I want people to think about what FEMA region six means.
[09:16.200 --> 09:31.200]  I want people to tune in at first and think, oh, it's hokey. He's talking about broadcasting from deep behind enemy lines.
[09:31.200 --> 09:47.200]  Because you see I am broadcasting from behind enemy lines. The establishment sees the United States is done as capture as run by the big mega banks, the big Ponzi scheme operators that have created the thousands.
[09:47.200 --> 10:06.200]  I said thousands of trillions of dollars in fake financial instruments and bought our politicians for less than one one millionth of it.
[10:06.200 --> 10:21.200]  In fact, I've had a lot of political analysts on who pointed out that the average politician in Congress can be bought for a couple hundred thousand dollars on a major issue.
[10:21.200 --> 10:38.200]  And these companies can go spend a couple hundred thousand dollars per politician per key politician campaign chairman and others and then have government shut down their competition or give them a government contract worth tens of billions of dollars.
[10:38.200 --> 11:01.200]  And so they literally buy them for pennies of special interest. And you see, I've made it my life's work to discover who are those special interests and what have they set up and what is their end game and what makes them kick.
[11:01.200 --> 11:12.200]  And I went and read the publications and the books and the white papers and the academic communicates between these different groups.
[11:12.200 --> 11:30.200]  And overall, they are eugenicists adherents. That is, they follow the science of eugenics. I know for new listeners, just when you think eugenics think Hitler, but but Hitler didn't invent eugenics.
[11:30.200 --> 11:45.200]  He was one manifestation of eugenics and our entire world in their own words is a laboratory.
[11:45.200 --> 12:03.200]  I was at my parents a couple hours ago. I took my children over there to visit with them and drop them off. And we were debating when I go out to Florida next month to give some speeches at some radio stations and things, whether I would take them to Disney World.
[12:03.200 --> 12:16.200]  And I know it's a commercial thing and exploitive and all that. I understand that. The point is, you know, do you go experience that as my parents took me to experience it? And we're having a debate about the biometrics.
[12:16.200 --> 12:26.200]  My dad's saying, you know, it's just about having you opt in to finger scan and all that. They're already face scanning you. And I said, of course, but I said the point is, is that I just don't want to be around it.
[12:26.200 --> 12:35.200]  But obviously it's being expanded out from there. And I said, the whole thing is obviously Department of Defense Laboratory, because everything else is through DARPA.
[12:35.200 --> 12:51.200]  And I had my iPhone, which itself is a DARPA projected creation. And I said, here, let's type in Department of Defense Laboratory Disney biometrics, because I'd already seen some of that back in the mid 90s.
[12:51.200 --> 13:02.200]  And I typed in biometrics Disney. And I found the Electronic Frontier Foundation, other groups, but also found Disney press releases how.
[13:02.200 --> 13:13.200]  And again, I already knew this, even though I had only small pieces of it over a decade, the last time I looked at it, I already knew it was a Department of Defense Laboratory.
[13:13.200 --> 13:21.200]  Sure enough, they're all Department of Defense Laboratories, their cruise ships are, and it says it's a Department of Defense deal.
[13:21.200 --> 13:36.200]  They have this new Disney USA, where when you go stay at the, not just Disney World, but this other facility, when you go stay at Disney USA, it's an interactive laboratory.
[13:36.200 --> 13:47.200]  And when you go on the cruise ship, it face scans you, but you get to feel uppity and big that it talks to you like something out of Minority Report.
[13:47.200 --> 13:52.200]  And of course, they already had technology that face scans you and active billboards before that movie even came out.
[13:52.200 --> 14:05.200]  They had that stuff developed when Philip K. Dick was out in San Francisco writing Minority Report in the 1970s.
[14:05.200 --> 14:11.200]  The truth is, PKD and people like that were actually hanging around with the Silicon Valley people.
[14:11.200 --> 14:17.200]  Everything we've been allowed to see is at least 30 years old. That's what I'm trying to get across to you.
[14:17.200 --> 14:26.200]  And my dad's like, really, it's Department of Defense, and I went and typed that in, Disney, Department of Defense Laboratory, boom, whole thing.
[14:26.200 --> 14:36.200]  Human tracking testing system, but so are the grocery stores, the big ones, so are the malls, all of it.
[14:36.200 --> 14:45.200]  I mean, I've been given the tours of the University of Texas Psychology Department over 90% of it's DARPA funded.
[14:45.200 --> 14:52.200]  And in there, again, well, first time I got a tour of it, like 15 years ago.
[14:52.200 --> 15:02.200]  See, it turns out Disney is testing the prison city model for the Department of Defense since their first official contract in 1996.
[15:02.200 --> 15:08.200]  And the guys have pulled up some documents for people watching on prisonplanet.tv, but you can actually just type in 1996, it'll pull it up.
[15:08.200 --> 15:11.200]  Because, see, Disney is a city.
[15:11.200 --> 15:20.200]  And so the model of tracking people going into Disney World since 96 was the model they used in Fallujah, thumb scanning, face scanning, and entering it.
[15:20.200 --> 15:22.200]  It's a model at the airport.
[15:22.200 --> 15:28.200]  But just to get you ready for prisoner training, then they put their hands on you as well.
[15:28.200 --> 15:30.200]  It's all dog training.
[15:30.200 --> 15:36.200]  And again, I've covered one, one millionth of the data I've got, okay, literally.
[15:36.200 --> 15:38.200]  I mean, you understand that, right?
[15:38.200 --> 15:44.200]  So, so, so, the only way we're going to beat this technocracy is realizing it's there.
[15:44.200 --> 15:48.200]  And if you're a new listener, like, yeah, right, the Department of Defense, Disney, go look it up.
[15:48.200 --> 15:51.200]  They're not hiding it. They're very proud of it.
[15:51.200 --> 16:00.200]  And it's the model for everything being a giant prison to make sure you drink your sodium water, sodium fluoride water, and, you know, the rest.
[16:00.200 --> 16:07.200]  When you're out on the road, the last place you want to be is on the road.
[16:07.200 --> 16:12.200]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[16:12.200 --> 16:21.200]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[16:21.200 --> 16:29.200]  They so pride in every stitch guarantee you love the way they fit.
[16:29.200 --> 16:34.200]  They put a diamond gusset in the crotch where you need it most.
[16:34.200 --> 16:39.200]  Blue diamond gussets got it. Others don't.
[16:39.200 --> 16:43.200]  We turned jeans inside out. Diamond gusset jeans.
[16:43.200 --> 16:46.200]  Made in the USA with unparalleled quality.
[16:46.200 --> 16:52.200]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[16:52.200 --> 16:55.200]  Order yours at gusset.com.
[16:55.200 --> 17:00.200]  Diamond gusset jeans got it. Others don't.
[17:00.200 --> 17:04.200]  You may be arrested and or subject to other police action.
[17:04.200 --> 17:09.200]  Tyranny is here. The grim future foretold in 1984 has become reality.
[17:09.200 --> 17:12.200]  It really says that the state is God.
[17:12.200 --> 17:17.200]  The United States is now recognized globally as one of the most impressive police states on Earth.
[17:17.200 --> 17:24.200]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[17:24.200 --> 17:30.200]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[17:30.200 --> 17:34.200]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[17:34.200 --> 17:38.200]  Prepare to enter the secretive world of emergency dictatorship.
[17:38.200 --> 17:44.200]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner.
[17:44.200 --> 17:48.200]  It's only the beginning of the new world order's hellish plan.
[17:48.200 --> 17:51.200]  The police state isn't coming. It's here.
[17:51.200 --> 18:01.200]  Secure your copy today at infowars.com or see it online in the highest quality at PrismPlanet.tv.
[18:01.200 --> 18:03.200]  Hi folks, this is Alex Jones.
[18:03.200 --> 18:08.200]  I'm looking for people that have the wisdom to spot savings, opportunity and recognized risk.
[18:08.200 --> 18:10.200]  Saving means to make money.
[18:10.200 --> 18:15.200]  The Calben Pure Soap Company can save you thousands of dollars and give you good old fashioned real soaps
[18:15.200 --> 18:19.200]  that are triple concentrated and twice as good as what you're using now.
[18:19.200 --> 18:26.200]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants or antibacterials.
[18:26.200 --> 18:34.200]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores and deteriorating clothing called lint.
[18:34.200 --> 18:37.200]  If you want something better, if you want something you've never had before,
[18:37.200 --> 18:39.200]  you've had to do something you've never done before.
[18:39.200 --> 18:44.200]  Getting a free catalog is easy by calling 800-340-7091
[18:44.200 --> 18:53.200]  or see Calben on the Web at 5starsoap.com. Take charge of your health now by calling 800-340-7091
[18:53.200 --> 19:18.200]  or see Calben on the Web at 5starsoap.com.
[19:23.200 --> 19:26.200]  Call this craziness. There's only one thing you can control.
[19:26.200 --> 19:29.200]  Your greatest dependency, your food supply.
[19:29.200 --> 19:33.200]  Make 2012 the year you take control by getting prepared.
[19:33.200 --> 19:38.200]  EatFoodsDirect introduces the best way to build your food supply in the 21st century.
[19:38.200 --> 19:41.200]  Get a 21 day supply of food free with purchase.
[19:41.200 --> 19:47.200]  Call 800-409-5633 or go to eatfoodsdirect.com forward slash alex.
[19:47.200 --> 19:55.200]  Take back control in 2012. Call 800-409-5633 or go to eatfoodsdirect.com forward slash alex.
[19:55.200 --> 20:21.200]  Remember, you can bet your life on EatFoodsDirect.
[20:25.200 --> 20:29.200]  Yeah, I'm not going to spend all day on Disney World,
[20:29.200 --> 20:33.200]  but I did notice that Obama is going to Disney World next week
[20:33.200 --> 20:38.200]  and they're going to shut most of it down for his lordship and his wife and children.
[20:38.200 --> 20:44.200]  But that's all part of this other fraud, this facade, this fantasy land
[20:44.200 --> 20:48.200]  that we see here on the cover of this week's Time Magazine, Obama's World,
[20:48.200 --> 20:54.200]  an exclusive interview by Mr. Bilderberg, group attendee Fareed Zarkaria.
[20:54.200 --> 20:57.200]  Look at how Obama actually runs things.
[20:57.200 --> 21:01.200]  You see, the true social engineers, the true owners of our world
[21:01.200 --> 21:06.200]  want you to really believe the buck stops with a teleprompter reading lawyer
[21:06.200 --> 21:12.200]  who runs absolutely nothing and is a mouthpiece of the political interest
[21:12.200 --> 21:15.200]  and financial interest that put him in power and financed him
[21:15.200 --> 21:18.200]  with over a billion dollars in the 2008 campaign.
[21:18.200 --> 21:23.200]  You notice who he just appointed as the finance head in the White House,
[21:23.200 --> 21:27.200]  getting rid of the old, from the famous mob family daily.
[21:27.200 --> 21:35.200]  They hired the last head of Bain Capital who replaced Mitt Romney,
[21:35.200 --> 21:39.200]  the guy who supports abortion, carbon taxes, open borders, gun control,
[21:39.200 --> 21:45.200]  and road Obamacare that Republicans are being told by the paid for mouthpieces
[21:45.200 --> 21:47.200]  is the guy they've got to elect.
[21:47.200 --> 21:53.200]  Or they can choose Newt Gennrich, who Politico's reporting called for censorship
[21:53.200 --> 21:58.200]  of the Internet in 2006, supports carbon taxes, world government,
[21:58.200 --> 21:59.200]  and end of the family.
[21:59.200 --> 22:02.200]  Don't believe me, just type Newt Gennrich, supports an end of the family,
[22:02.200 --> 22:03.200]  end of sovereignty.
[22:03.200 --> 22:04.200]  You'll pull up his quotes.
[22:04.200 --> 22:09.200]  I mean, I've actually read the forward to the Toffler's book where he said it all.
[22:09.200 --> 22:11.200]  Better find out.
[22:11.200 --> 22:14.200]  Better find out what's really going on here.
[22:14.200 --> 22:22.200]  But my point is that the social engineers, first and foremost,
[22:22.200 --> 22:25.200]  want you dependent on the system.
[22:25.200 --> 22:28.200]  They don't like farmers, they don't like ranchers,
[22:28.200 --> 22:32.200]  they don't like people that know how to skin a buck and run a trot line
[22:32.200 --> 22:34.200]  because a country boy can't survive.
[22:34.200 --> 22:40.200]  They want you in big, compact cities working for a handful of mega corporations
[22:40.200 --> 22:44.200]  who are authoritarian and anti-human.
[22:44.200 --> 22:50.200]  And the Fortune 100 themselves are financed, owned, and run by the six big
[22:50.200 --> 22:57.200]  mega banks globally, who on record, again, have the licensure through fraud
[22:57.200 --> 23:02.200]  to create unlimited currency and credit whenever they want.
[23:02.200 --> 23:06.200]  So imagine you've got ultra-rich fraudsters who don't go to jail like Bernie
[23:06.200 --> 23:10.200]  Madoff or die after sending sing-like Ken Lay, who, by the way, created
[23:10.200 --> 23:12.200]  Carbon Taxes with Al Gore in 1995.
[23:12.200 --> 23:13.200]  Look it up.
[23:13.200 --> 23:16.200]  And those are low-level guys that end up getting burned.
[23:16.200 --> 23:22.200]  The system sacrifices a few in this whole system occasionally to make
[23:22.200 --> 23:25.200]  the public think the bad guys are being punished, but it's always a mid-level
[23:25.200 --> 23:27.200]  nobody like Bernie Madoff.
[23:27.200 --> 23:31.200]  Bernie Madoff stills $50, $60 billion.
[23:31.200 --> 23:35.200]  The globalists steal trillions and trillions and trillions and trillions
[23:35.200 --> 23:43.200]  and then have the bought and paid for dinosaur, sewer rat, sewer line,
[23:43.200 --> 23:49.200]  mainstream media tell you that the very mega banks that engineered the fraud
[23:49.200 --> 23:53.200]  that we've bailed out that are too big to fail, they're now the people in Europe,
[23:53.200 --> 23:59.200]  the U.S., and everywhere else that tell us what to do and that tell us
[23:59.200 --> 24:01.200]  what our future is going to be.
[24:01.200 --> 24:06.200]  And have armies of little fake futurists out there running around telling us
[24:06.200 --> 24:16.200]  everything's random and the world's all up for grabs and the truth is everything
[24:16.200 --> 24:24.200]  at the base level is engineered within confines, within a grid.
[24:24.200 --> 24:30.200]  And there is randomness within that, but that is all basically predictively
[24:30.200 --> 24:32.200]  through Google and other systems.
[24:32.200 --> 24:34.200]  And I don't mean you searching Google.
[24:34.200 --> 24:37.200]  That's what you think the function is.
[24:37.200 --> 24:43.200]  When you go to Google, it's getting all the data on you, what you're into,
[24:43.200 --> 24:47.200]  what you read, where you go, how much money you've got, your sexual habits,
[24:47.200 --> 24:53.200]  what you eat, what you're thinking.
[24:53.200 --> 24:59.200]  When you order a pizza from a large pizza chain, it's been on record for eight years
[24:59.200 --> 25:03.200]  that they run your background and sell that data to the government.
[25:03.200 --> 25:07.200]  And then if there's any warrants out for you, they put it in a file for the government to know.
[25:07.200 --> 25:09.200]  Don't believe me, just look up in the U.S. today on that.
[25:09.200 --> 25:12.200]  Scoff laws get caught ordering pizzas.
[25:12.200 --> 25:16.200]  The point is you're giving an iPhone, you go pay for it.
[25:16.200 --> 25:18.200]  You're made to line up for it.
[25:18.200 --> 25:24.200]  They don't manufacture enough or create the Christmas toy phenomenon of stampede
[25:24.200 --> 25:26.200]  for the slave produced product.
[25:26.200 --> 25:34.200]  You get it. You think that it's trendy, a totem or logo of power.
[25:34.200 --> 25:38.200]  It's so fun, it's the latest thing.
[25:38.200 --> 25:40.200]  Now, there's the U.S. today article.
[25:40.200 --> 25:44.200]  Missouri tracks scoff laws via pizza delivery database.
[25:44.200 --> 25:48.200]  You didn't get the right to remain silent when you ordered that pizza, did you?
[25:48.200 --> 25:53.200]  I mean, I would tell the childlike public 15, 16 years ago that all cell phones are
[25:53.200 --> 25:57.200]  tracked in real time illegally by the government, but back then the public was told the NSA
[25:57.200 --> 25:58.200]  didn't exist.
[25:58.200 --> 26:06.200]  I actually had national news 14, 15 years ago repeatedly say I was insane that the NSA
[26:06.200 --> 26:07.200]  didn't exist.
[26:07.200 --> 26:11.200]  Oh, now you all know it exists because now they're ready to tell you.
[26:11.200 --> 26:17.200]  They always tell you decades after it's in place and echelon and the rest of it.
[26:17.200 --> 26:22.200]  And yuppies and people that don't have a respect for themselves, they think that if they just
[26:22.200 --> 26:27.200]  deny something's happening, that gives them power over it.
[26:27.200 --> 26:31.200]  And so one day none of this exists, but as soon as the establishment announces it exists,
[26:31.200 --> 26:36.200]  oh, it exists, but that's okay because they're given a reason for it existing.
[26:36.200 --> 26:40.200]  Kind of like the cancer viruses they put in your vaccines.
[26:40.200 --> 26:44.200]  And I get emails and letters, people on the street go, well, there are too many people.
[26:44.200 --> 26:45.200]  Oh, really?
[26:45.200 --> 26:47.200]  Well, do you like dying a cancer young?
[26:47.200 --> 26:49.200]  You like your kid dying of it?
[26:49.200 --> 26:55.200]  Oh, no, no, no, oh, see, you were imagining you were part of the elite.
[26:55.200 --> 26:57.200]  But see, you aren't.
[26:57.200 --> 27:00.200]  See, it's very, very sick.
[27:00.200 --> 27:06.200]  And that's why it's very, very sick when I hear grown men and adults getting all exercised
[27:06.200 --> 27:12.200]  and excited about the football gamer, about the basketball gamer, about golf.
[27:12.200 --> 27:14.200]  And it may be, oh my gosh, did you see this?
[27:14.200 --> 27:16.200]  And they have all the little factoids and everything.
[27:16.200 --> 27:21.200]  And I'm like, why don't you get some factoids about global governance
[27:21.200 --> 27:25.200]  or about the post-industrial world that the technocrats are setting up
[27:25.200 --> 27:31.200]  or about binary weapons systems in your food, water, and vaccines?
[27:31.200 --> 27:34.200]  Why don't you find out what a binary weapon system is?
[27:34.200 --> 27:38.200]  Why don't you just type in Rockefeller Foundation, Sterilence, and vaccines?
[27:38.200 --> 27:40.200]  I mean, you'll be on their foundation website.
[27:40.200 --> 27:42.200]  They've got it all public.
[27:42.200 --> 27:45.200]  They think you're so stupid, it's all public.
[27:45.200 --> 27:48.200]  Why your 30-year-old wife can't have a kid?
[27:48.200 --> 27:52.200]  Or why you got prostate cancer at 40?
[27:52.200 --> 27:59.200]  Or why you've got all those spinal problems from the sodium fluoride?
[27:59.200 --> 28:04.200]  Or why your 7-year-old son just got diagnosed with bone cancer?
[28:04.200 --> 28:07.200]  Or why all the birth defects are so high?
[28:07.200 --> 28:11.200]  You know, you have that kid who's got all those organs malformed?
[28:11.200 --> 28:17.200]  You think you might want to know who did it?
[28:17.200 --> 28:22.200]  You might want to know why all this is happening, but no, you don't.
[28:22.200 --> 28:31.200]  Because there's this pretty, shiny, sparkly, fake, glitter, Las Vegas New World Order system.
[28:31.200 --> 28:37.200]  The fake cities of Las Vegas and Disney and the cruise ships and the biometrics
[28:37.200 --> 28:40.200]  and all of these little contained artificial environments.
[28:40.200 --> 28:42.200]  Why does the Department of Defense study those?
[28:42.200 --> 28:47.200]  Because they're going to turn the whole world into a time square
[28:47.200 --> 28:51.200]  where you're bombarded by the brainwashing, where you're bombarded by the propaganda,
[28:51.200 --> 28:56.200]  where you are a prisoner, brainwashed.
[28:56.200 --> 29:21.200]  Not me. I've seen reality. I've seen what the controllers see.
[29:21.200 --> 29:26.200]  In some areas of the country, the power grid is dangerously overloaded.
[29:26.200 --> 29:29.200]  And now, new socialist legislation is only compounding the problem.
[29:29.200 --> 29:32.200]  Dangerous weather is always a threat to local grids.
[29:32.200 --> 29:36.200]  Every year, thousands of families lose their power from weather-related onages.
[29:36.200 --> 29:41.200]  A solar power generator provides powerful backup insurance and peace of mind.
[29:41.200 --> 29:44.200]  Folks, I really believe in the solar power generators offered by Solutions from Science,
[29:44.200 --> 29:46.200]  one of my old sponsors.
[29:46.200 --> 29:51.200]  You can get more information at www.mysolarbackup.com.
[29:51.200 --> 29:52.200]  That's mysolarbackup.com.
[29:52.200 --> 29:56.200]  Remember, the government doesn't own the sun, so go to mysolarbackup.com
[29:56.200 --> 30:02.200]  or call 1-877-327-0365.
[30:02.200 --> 30:04.200]  Hi, folks. This is Alex Jones.
[30:04.200 --> 30:06.200]  I want to tell you about the Silver Lungs Generator.
[30:06.200 --> 30:09.200]  Now you can produce pure and endless colloidal silver
[30:09.200 --> 30:12.200]  and deliver the solution directly into the bloodstream
[30:12.200 --> 30:15.200]  by breathing the solution through the lungs.
[30:15.200 --> 30:19.200]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[30:19.200 --> 30:23.200]  The Silver Lungs Generator infuses the respiratory system
[30:23.200 --> 30:26.200]  with your self-produced nano-silver solutions
[30:26.200 --> 30:31.200]  and also delivers the silver nanoparticles instantly into the bloodstream
[30:31.200 --> 30:35.200]  with continued legislation threatening the sale of nano-silver products.
[30:35.200 --> 30:39.200]  You can now produce pure and endless colloidal silver
[30:39.200 --> 30:41.200]  with the Silver Lungs Generator.
[30:41.200 --> 30:44.200]  Very easy to follow step-by-step instructions are provided,
[30:44.200 --> 30:46.200]  production fast and simple.
[30:46.200 --> 30:49.200]  Go to www.silverlungs.com today
[30:49.200 --> 30:53.200]  and learn more about the breakthrough technology of the Silver Lungs Generator.
[30:53.200 --> 30:56.200]  That's www.silverlungs.com.
[31:01.200 --> 31:05.200]  Hundreds of nations have fallen to tyranny in the last century alone.
[31:05.200 --> 31:08.200]  This is our last chance to not relive history.
[31:08.200 --> 31:10.200]  As we're finishing off this agenda,
[31:10.200 --> 31:13.200]  they'll be pulling the rug from underneath Americans at home.
[31:13.200 --> 31:17.200]  I have determined the most influence on our president in Congress
[31:17.200 --> 31:19.200]  and they really are calling the shots.
[31:19.200 --> 31:24.200]  I think it's incumbent upon all of us as American citizens to pay attention.
[31:24.200 --> 31:28.200]  Full of the Republic identifies the enemies of our nation,
[31:28.200 --> 31:32.200]  the criminal offshore cartel held bent on destroying sovereignty
[31:32.200 --> 31:34.200]  and on its ashes constructing world government.
[31:34.200 --> 31:38.200]  Tim Geithner, Bernanke and Arsonists, they're asking for more matches
[31:38.200 --> 31:41.200]  and the Congress is saying, who do we make the checkout to?
[31:41.200 --> 31:43.200]  Today seems like nobody does care.
[31:43.200 --> 31:48.200]  And right now in Washington D.C. we have seen a fall of the Republic.
[31:48.200 --> 31:53.200]  Get your copy of Fall of the Republic on DVD at infowars.com
[31:53.200 --> 32:22.200]  or watch it online right now at superhighqualityatprisonplanet.tv.
[32:23.200 --> 32:24.200]  And here's the best part.
[32:24.200 --> 32:27.200]  These seeds have not been genetically modified in any way
[32:27.200 --> 32:31.200]  and you actually get enough seeds to plant a full acre crisis garden.
[32:31.200 --> 32:34.200]  So visit them today at survivalseedbank.com.
[32:34.200 --> 32:36.200]  That's survivalseedbank.com
[32:36.200 --> 32:41.200]  or give them a call at 877-327-0365.
[32:41.200 --> 32:45.200]  That's 877-327-0365.
[32:45.200 --> 32:54.200]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[32:54.200 --> 33:19.200]  This is Alex Jones for survivalseedbank.com.
[33:25.200 --> 33:30.200]  All right, we are live.
[33:30.200 --> 33:36.200]  It is the 22nd day of January 2012.
[33:36.200 --> 33:42.200]  I'll have open phones and a ton of other really important news in the second hour today.
[33:42.200 --> 33:45.200]  I'm here every Sunday, 4 to 6 p.m.
[33:45.200 --> 33:50.200]  Blasting out on the Sunday show on more than 60 AM and FM stations,
[33:50.200 --> 33:55.200]  the weekday show over 100, XM Channel 166,
[33:55.200 --> 34:01.200]  the websites are infowars.com, prisonplanet.com and prisonplanet.tv,
[34:01.200 --> 34:05.200]  amongst many others, like whatisthegame.com.
[34:05.200 --> 34:07.200]  Oh, you don't know what the in-game is.
[34:07.200 --> 34:10.200]  That's like saying, I don't know what the matrix is.
[34:10.200 --> 34:13.200]  One cannot be told about the matrix.
[34:13.200 --> 34:17.200]  One has to see the matrix for themselves.
[34:17.200 --> 34:22.200]  And I am tending to wax philosophical here
[34:22.200 --> 34:29.200]  because my mind swims around the great reservoir of research I've done.
[34:29.200 --> 34:43.200]  And then in the spoken word, to assemble the information is a great task.
[34:43.200 --> 34:48.200]  To try to assemble it simply, but if you assemble it simply,
[34:48.200 --> 34:53.200]  then that falls in the paradigm of not being three-dimensional and having depth to it.
[34:53.200 --> 35:02.200]  Because when you're communicating with a population that's been trained in one-dimensional thought processes,
[35:02.200 --> 35:08.200]  it's very, very hard.
[35:08.200 --> 35:18.200]  The best way to put this is the general public is basically in different degrees of sleep.
[35:18.200 --> 35:21.200]  And I mean technically is in sleep.
[35:21.200 --> 35:28.200]  You can pull up BBC articles, major studies about television being directly linked
[35:28.200 --> 35:31.200]  to different neurological disorders, not just seizures,
[35:31.200 --> 35:38.200]  but early onset of things like Alzheimer's.
[35:38.200 --> 35:41.200]  In fact, just type in Alzheimer's TV, first one's BBC,
[35:41.200 --> 35:45.200]  but there's about three million articles on it or hits.
[35:45.200 --> 35:48.200]  Last time I checked a few months ago, we'll see what it is now.
[35:48.200 --> 35:54.200]  Again, I want listeners to understand every sentence I say can be pulled up as a data point.
[35:54.200 --> 35:56.200]  That's how my brain works.
[35:56.200 --> 35:59.200]  None of this is my opinion.
[35:59.200 --> 36:01.200]  And I know the future.
[36:01.200 --> 36:03.200]  Do you know why I know the future?
[36:03.200 --> 36:05.200]  Because the future already happened.
[36:05.200 --> 36:08.200]  The future is already here.
[36:08.200 --> 36:19.200]  We are in a subterranean, suppressed, sloth-like, slow-motion future that is dripped out,
