[00:00.000 --> 00:17.760]  Infowars, tomorrow's news, today.
[06:15.960 --> 06:32.960]  We shall defend our island, whatever the cost may be. We shall fight on the beaches. We shall fight on the landing grounds. We shall fight in the fields and in the streets. We shall fight in the hills. We shall never surrender.
[06:46.960 --> 06:57.960]  Why couldn't a ragtag group who was a small minority of the Afghan population beat the Russians and now beat the biggest empire the world's ever seen?
[06:57.960 --> 07:05.960]  And it's because they are willing to die and because they have the resistance of will to never give up.
[07:05.960 --> 07:16.960]  In fact, I saw a nine-month-old piece with the Taliban leader speaking and then I saw him from about six months ago once Biden had been installed. He just said that. He said resistance is victory.
[07:16.960 --> 07:21.960]  We'll never stop fighting. You'll never defeat us because we'll never give up.
[07:21.960 --> 07:34.960]  Now, I don't like a lot of things about the Taliban, but compared to the satanic New World Order, compared to the globalists, compared to what they wanted to our children, well, the Taliban pale in significance.
[07:34.960 --> 07:42.960]  Because they're doing what they do from a stone age caveman-like perspective.
[07:42.960 --> 07:58.960]  Facing this modern globalist scourge that literally wants to dumb humans down so much and divide us away from our friends and family and isolate us so much that we're no longer even human, that's the globalist project is dehumanize us.
[07:58.960 --> 08:07.960]  So we can learn a lot from the Taliban and the fact that they haven't submitted. Same thing for the North Vietnamese.
[08:07.960 --> 08:17.960]  I didn't like Ho Chi Minh and I don't like communism, but you notice today they're one of our biggest trading partners and their enemies with China and they're becoming more free market than the United States is in many ways.
[08:17.960 --> 08:24.960]  That's because other than bombs, it would have been better to be diplomatic with business and commerce.
[08:24.960 --> 08:43.960]  A lesson from Vietnam, the Vietnam War, and the lesson from the Afghanistan situation where empires have been going for 2600 years to die, is that if you don't submit as a people, you cannot be conquered.
[08:43.960 --> 09:01.960]  And the reason we live under so much tyranny in Australia, in New Zealand, in the United Kingdom, in Europe, in Canada, and now to a great extent in the U.S. is because we've forgotten the Anglo-Saxon ethos of the Knights of the Round Table and King Arthur, who was a real person, though it became legend,
[09:01.960 --> 09:17.960]  the son of Uther Pendragon, and the Round Table of the Lords and the Magna Carta being able to have a vote against the king, and then that evolved or devolved down to the common people having basic rights.
[09:17.960 --> 09:28.960]  That idea did not exist anywhere else in the world except for a very short time in one area of Greece, and that again was only the nobility that was allowed to vote.
[09:28.960 --> 09:35.960]  And so that system is under globalist attack because it does not want to have that type of system.
[09:35.960 --> 09:47.960]  They want the rest of the Third World to not want to become American-like and have to process and have private property and to be making society a better society and a more successful society and a more secure society and a more wealthy society.
[09:47.960 --> 09:53.960]  The globalists want a post-industrial world, so they're everywhere saying, thank God the whites are a minority.
[09:53.960 --> 10:04.960]  On the news, America is a terrible, evil, white supremacist place. Let's get rid of its basic tenants, and then they're replacing it with something more akin to the Communist Chinese.
[10:04.960 --> 10:13.960]  Now, if you want to know what's happening in Afghanistan, you want to know what's happening over in China and Hong Kong and Taiwan, it's very simple.
[10:13.960 --> 10:28.960]  If you've read the Council on Foreign Relations, which is the top globalist in the United States, hooked in with British intelligence and the UN and the rest of it, they've been saying for 50 years we're going to build up China and replace the United States.
[10:28.960 --> 10:40.960]  And they've been saying now for 20 years there's going to be a moment where the United States has a president that basically stands down at bases all around the world and then China will come into the vacuum and take over.
[10:40.960 --> 11:00.960]  Now, I'm not arguing to be an empire, I'm not arguing to stand all these places, but I'm saying the way Joe Biden did it was the perfect way to embolden and green light China to openly threaten to invade Taiwan and Hong Kong yesterday in the National People's Daily newspaper.
[11:00.960 --> 11:10.960]  And when you read the article, I might read the whole thing, it's just stunning, there's an English translation of it, it's all over the news.
[11:10.960 --> 11:19.960]  And they said America's a joke, America's over, it will not help you, Taiwan, the Taliban has crushed America, Joe Biden is an idiot.
[11:19.960 --> 11:31.960]  And that's his position, he is a Chinese spy, he's a globalist minion, and he is designed to come in and demoralize and destroy this country.
[11:31.960 --> 11:38.960]  That's why Saki yesterday at a press conference, they said what about Americans, there's thousands of Americans, they can't get out.
[11:38.960 --> 11:54.960]  He said oh, that's not our main thing, we care about Afghans and people that are targeted persons or whatever, and of course they mean the boyfriends and stuff of the ambassadors.
[11:54.960 --> 12:04.960]  So it's all about training you that you're crap because you're an American, all about training you that you're garbage, you gotta wear a mask over your face because you're an Australian.
[12:04.960 --> 12:11.960]  You've got to have the government announce oh, we're going to take 20 something thousand of your children without asking and inoculate them.
[12:11.960 --> 12:19.960]  And if you don't let us do it, there might be fines, meaning if you don't fill out the waiver farm, there might be fines.
[12:19.960 --> 12:25.960]  There is no law in Australia to make young people take shots, there is no law, there is no mandate to force you to take them.
[12:25.960 --> 12:33.960]  And in public schools and private schools, under law, they have to let you have a waiver for your children, but they don't want you to know about that, it's all color of law.
[12:33.960 --> 12:36.960]  What you see in Australia is all an exercise in fraud.
[12:36.960 --> 12:44.960]  Watch the Australian health minister announce 24,000 students will be injected in stadium without parental consent.
[12:44.960 --> 12:52.960]  You just take them to the school and they're going to take your children in Australia, already got caught a month ago doing this, and the same health minister said get over it big deal.
[12:52.960 --> 12:58.960]  He's committing a serious crime, he needs to be locked up, giving an experimental injection to the children.
[12:58.960 --> 13:09.960]  In fact, guys pull it up for a couple of weeks ago, the Australian leader, the Australian prime minister, he came out and was questioned and said, what about these side effects?
[13:09.960 --> 13:15.960]  And he said, well, you don't have to take the shot, that's why there is medical consent.
[13:15.960 --> 13:20.960]  Australian leader asked about side effects, says, well, you don't have to take the shot.
[13:20.960 --> 13:32.960]  Oh, but then their underlings go out and say you do, and there could be $5,000 Aussie dollar fines if you don't let them inject your seven year old.
[13:32.960 --> 13:41.960]  It's not even an authorized shot worldwide, it's experimental, it's not even a vaccine, it's a gene therapy.
[13:41.960 --> 13:44.960]  And again, it's all done through fraud.
[13:44.960 --> 13:53.960]  And then they say, oh, we're going to take your children to the sports stadium, and your parents won't be allowed in, you can drop them off there if you want.
[13:53.960 --> 14:01.960]  And we're going to take a minute and give them these shots, so it's all color of law, fraudulent intimidation.
[14:01.960 --> 14:07.960]  It's very, very, very dangerous for them to be able to force something like this into your body, especially when there's so many medical issues.
[14:07.960 --> 14:16.960]  So I'm going to hit the huge Afghanistan, China, geopolitical developments, the 25th Amendment talk on Joe Biden coming up bottom of the hour.
[14:16.960 --> 14:22.960]  But the first thing I want to hit is the forced inoculation of children already being done in the UK, already being done in Canada and Australia,
[14:22.960 --> 14:28.960]  and you know it's come out in the news, they're doing it in some schools here without asking the parents, totally criminal.
[14:28.960 --> 14:31.960]  And when it happens, they just cover it up because oh, it's for the greater good.
[14:31.960 --> 14:33.960]  That's how tyranny operates.
[14:33.960 --> 14:41.960]  Look at these headlines, without health, Canada approval, provincial governments are illegally vaccinating 11 year olds now without parental consent.
[14:41.960 --> 14:51.960]  Then this huge study out of Israel, there's also another study out of the United States where all the variants came from right after the inoculation began.
[14:51.960 --> 14:53.960]  Of course, these are live virus vaccines.
[14:53.960 --> 14:56.960]  That's why they spread, that's why they're causing variants.
[14:56.960 --> 15:02.960]  That's why you've seen that massive spike in actual ill people now because of the vaccine, which is a poison.
[15:02.960 --> 15:05.960]  That is all coming up.
[15:05.960 --> 15:07.960]  But around the world, millions are hitting the streets.
[15:07.960 --> 15:09.960]  Look at that shot of France.
[15:09.960 --> 15:16.960]  They say it was over a million people in Paris demonstrating against the vaccine pass and the whole control system, so people understand what's going on.
[15:16.960 --> 15:29.960]  Then I've got stacks of articles about young people having heart attacks, people dying after they're injected with the Pfizer or Moderna GMO shots that cause inflammation in the heart, lungs and brain.
[15:29.960 --> 15:41.960]  Singapore team who suffered heart attacks in the hospital six days, following first Pfizer jab, awarded $166,000 by the Singaporean government that when they confirmed it caused the heart attack.
[15:41.960 --> 15:43.960]  There you go.
[15:43.960 --> 15:46.960]  No wonder these vaccines were banned in India and China.
[15:46.960 --> 15:48.960]  Oh, you didn't know that?
[15:48.960 --> 15:51.960]  No, it's only for those in the West that they take this deadly poison.
[15:51.960 --> 15:53.960]  Everywhere else, they're being banned.
[15:53.960 --> 15:59.960]  Stay with us, we'll be right back.
[16:23.960 --> 16:25.960]  This is a supply of free electricity from the sun.
[16:25.960 --> 16:34.960]  Whether it's wildfires, dangerous weather, power grid issues, or just getting off the grid, you'll never have to suffer through painful power outages again.
[16:34.960 --> 16:40.960]  Even better, all this week, radio listeners get over $700 in free off-the-grid bonuses too.
[16:40.960 --> 16:44.960]  Go to mysolarbackup.com to learn more and check availability.
[16:44.960 --> 16:46.960]  That's mysolarbackup.com.
[16:46.960 --> 16:48.960]  Look for the free report, Crisis Cooling.
[16:48.960 --> 16:54.960]  How to make absolutely sure your meat, milk, and medicines stay safe and cool in any power outage.
[16:54.960 --> 17:19.960]  Yours free at mysolarbackup.com.
[17:24.960 --> 17:27.960]  Fireplace Smoke, wall of fire.com.
[17:55.960 --> 17:59.960]  That's handgunconversion.com.
[17:59.960 --> 18:02.960]  Gerald in South Carolina, go ahead, you're on the air, trying to move quicker.
[18:02.960 --> 18:03.960]  Hey, Alex.
[18:03.960 --> 18:04.960]  Welcome.
[18:04.960 --> 18:09.960]  Would like to say first off, thanks for being the voice of reason and amongst all this stupidity.
[18:09.960 --> 18:12.960]  Wanted to warn people I've been trying to get a hold of you for a year, okay?
[18:12.960 --> 18:18.960]  I'm a double amputee and I have bacteria infection on my lung that'll never go away.
[18:18.960 --> 18:24.960]  Living defense saved my life. They had me on antibiotics for two years that almost killed me.
[18:24.960 --> 18:26.960]  Living defense brought me back.
[18:26.960 --> 18:31.960]  I wanted to just quote from the Bible, Jesus is saying as to where we are right now.
[18:31.960 --> 18:49.960]  This is Matthew 24, verse 9.
[18:49.960 --> 18:50.960]  That's right where we're at, brother.
[18:50.960 --> 18:59.960]  And that's because God's name is on the founding of this country no matter what they say, and that's why the enemy hates it, because God created this country.
[18:59.960 --> 19:05.960]  For only one week, we're running boost your body's natural defenses, Supercell.
[19:05.960 --> 19:11.960]  And we have the vitamin D3 gummies with calcium, 50% off, so essential for your immune system.
[19:11.960 --> 19:15.960]  Vitamin C, zinc, and rose hips, very strong formula.
[19:15.960 --> 19:18.960]  This is 50% off at infowarstore.com.
[19:18.960 --> 19:24.960]  Now back at stock, just came back in yesterday, very powerful, pure tumor extract tincture.
[19:24.960 --> 19:31.960]  Immune system, but for inflammation and a lot more, and then sold out for more than six months because of supply chain breakdowns.
[19:31.960 --> 19:36.960]  We finally have the activated charcoal toothpaste with natural peppermint and so much more.
[19:36.960 --> 19:42.960]  Back at stock from Dr. Jones Naturals and the mouthwash with the activated charcoal and essential oils is back at stock.
[19:42.960 --> 19:47.960]  These are great products, they're high quality, and they fund the InfoWars, so thank you all for your support.
[19:47.960 --> 19:50.960]  Check them out today at infowarstore.com.
[19:50.960 --> 19:55.960]  The cell runs for only one week, it is the boost your body's natural defenses, Supercell.
[19:55.960 --> 19:59.960]  And another part of the cell ending is the privacy pouches for your cell phone.
[19:59.960 --> 20:27.960]  You're listening to the Alex Jones show.
[20:27.960 --> 20:39.960]  So, Australia's so-called conservative prime minister, Scott Morrison, supposedly, you know, lets the other regions, the other premiers, decide what they're going to do.
[20:39.960 --> 20:42.960]  That's basically let the country go under UN control.
[20:42.960 --> 20:48.960]  And I mentioned this earlier, I'm not just going to talk about it and not show it, it's pretty amazing footage.
[20:48.960 --> 20:51.960]  Here he is being asked about people that have died from the so-called vaccines.
[20:51.960 --> 20:54.960]  His response is, well, you don't have to take it.
[20:54.960 --> 21:00.960]  It's experimental, it's killing people, they admit that, and now they're going to try to force the children of Australia to do it.
[21:00.960 --> 21:02.960]  The same thing is coming here.
[21:02.960 --> 21:04.960]  This has got to be our line in the sand.
[21:04.960 --> 21:08.960]  We've got to have a peaceful uprising to this, but I mean civil disobedience.
[21:08.960 --> 21:13.960]  Because what the system is doing, they know, has nothing to do with health, it's about power and control.
[21:13.960 --> 21:23.960]  In the next segment, I'm going to play you a bunch of clips of medical doctors talking about the spike proteins and the studies and what it's doing to your body and how it eats holes in your capillaries and causes blood clots.
[21:23.960 --> 21:25.960]  And this is on purpose, folks.
[21:25.960 --> 21:27.960]  If they can get away with this, they can get away with anything.
[21:27.960 --> 21:29.960]  And I've explained this before.
[21:29.960 --> 21:35.960]  They were able to use Agent Orange and the troops, knowing it was going to cause a bunch of cancer in Vietnam.
[21:35.960 --> 21:39.960]  They were able to give anthrac shots to our troops, knowing it was going to cause Gulf War illness.
[21:39.960 --> 21:40.960]  They got away with that.
[21:40.960 --> 21:43.960]  And the millions of autistic children with what the vaccines have done.
[21:43.960 --> 21:45.960]  So now they're going even bigger.
[21:45.960 --> 21:50.960]  All over the world, millions of children have gotten polio from Bill Gates' program.
[21:50.960 --> 21:52.960]  That's even in Reuters and Associated Press.
[21:52.960 --> 21:54.960]  They got away with that, too.
[21:54.960 --> 21:56.960]  Now, he has been kicked out of over 30 countries.
[21:56.960 --> 21:58.960]  So this is their big launch.
[21:58.960 --> 21:59.960]  This is their big move.
[21:59.960 --> 22:02.960]  And you talk to people that have gotten sick or a family that have died.
[22:02.960 --> 22:04.960]  They just go, well, that's just the way it is.
[22:04.960 --> 22:08.960]  For the woman in San Antonio, both their parents died after the vaccine.
[22:08.960 --> 22:10.960]  She said, well, it's worth it.
[22:10.960 --> 22:12.960]  It's Stockholm syndrome.
[22:12.960 --> 22:16.960]  So let's go ahead and go to the leader of Australia.
[22:16.960 --> 22:17.960]  This is the model of the world.
[22:17.960 --> 22:18.960]  Back on lock now.
[22:18.960 --> 22:21.960]  They're now saying you cannot leave your house to get fresh air.
[22:21.960 --> 22:23.960]  They've got a $5,000 fine in jail time.
[22:23.960 --> 22:27.960]  And now they're announcing forced inoculations of the children outside of law.
[22:27.960 --> 22:29.960]  Australia is now run by a terrorist government.
[22:29.960 --> 22:30.960]  Here it is.
[22:30.960 --> 22:33.960]  Being your pharmacist as opposed to seeing the GP.
[22:33.960 --> 22:41.960]  And secondly, can you talk about the two people who sadly died taking AstraZeneca?
[22:41.960 --> 22:47.960]  And would you be worried if one of those people, as I understand it,
[22:47.960 --> 22:54.960]  had or the family claims didn't get fully informed of the symptoms to look out for?
[22:54.960 --> 22:58.960]  Well, we're all responsible for our own health.
[22:58.960 --> 23:06.960]  And when it comes to informed consent and giving consent to whatever treatment or procedure you may have or I may have,
[23:06.960 --> 23:11.960]  then I'm ultimately responsible for what people do in their health treatment to me.
[23:11.960 --> 23:18.960]  And there has been the opportunity for people to visit their GP, to have that consultation.
[23:18.960 --> 23:21.960]  The government has provided that and funded that.
[23:21.960 --> 23:25.960]  And the informed consent process provides the decision to the individual.
[23:25.960 --> 23:27.960]  That's the sort of country we live in.
[23:27.960 --> 23:31.960]  People make their own decisions about their own health and their own bodies.
[23:31.960 --> 23:35.960]  That's why we don't have mandatory vaccination in relation to the general population here.
[23:35.960 --> 23:38.960]  Because people make their own decisions.
[23:38.960 --> 23:40.960]  And we encourage people to make those decisions.
[23:40.960 --> 23:43.960]  We make as much information available to them as possible.
[23:43.960 --> 23:49.960]  The vaccines, like any vaccine, with any vaccine there are risks associated.
[23:49.960 --> 23:54.960]  And I won't go into each of the individual ones because I don't want to particularly draw attention to anyone.
[23:54.960 --> 24:00.960]  But we all understand that with any vaccine there are risk factors and they're enumerated
[24:00.960 --> 24:05.960]  and they're made available to people and people make decisions about that.
[24:05.960 --> 24:11.960]  I'll let the Chief Medical Officer and others speak to those because they have the details.
[24:11.960 --> 24:14.960]  I've been informed of those cases and there have been other cases.
[24:14.960 --> 24:19.960]  And they're terribly tragic cases, like all of these are.
[24:19.960 --> 24:22.960]  And I feel for their families in those situations.
[24:22.960 --> 24:28.960]  And this is the terrible impact that the pandemics have when you're responding to pandemics.
[24:28.960 --> 24:37.960]  But I do know that if vaccination rates, as we see, particularly for those who are older, are not where we want them to be,
[24:37.960 --> 24:39.960]  then people's lives are at risk.
[24:39.960 --> 24:42.960]  It's not a vaccine. It's experimental.
[24:42.960 --> 24:45.960]  The literature is blank on these.
[24:45.960 --> 24:46.960]  And that's a fact.
[24:46.960 --> 24:49.960]  And it's the exact same program Australia is under that we're under.
[24:49.960 --> 24:54.960]  So he's a lot slicker than these other politicians over there, but he is a liar.
[24:54.960 --> 25:01.960]  When he says that we've told you the risk and you've been led to know the risk and it's up to you.
[25:01.960 --> 25:03.960]  You've had informed consent.
[25:03.960 --> 25:05.960]  That's Nuremberg code talk he's putting out.
[25:05.960 --> 25:08.960]  He knows what he's doing.
[25:08.960 --> 25:14.960]  In fact, guys, get the clip from Sunday I never played with the medical doctors explaining that the Nuremberg code is being violated.
[25:14.960 --> 25:20.960]  They give the code sections to the author of the U.S. biological weapons law and the co-author of the UN world law on it,
[25:20.960 --> 25:24.960]  explaining how it's illegal, but I mean, this is just insane.
[25:24.960 --> 25:34.960]  Yeah, so here is the announcements in one of their regions that they're taking 24,000 children outside of parental consent.
[25:34.960 --> 25:36.960]  That's what's in the fine print of the news.
[25:36.960 --> 25:41.960]  Attempting this buffalo movement just to make everybody get in line and go over the edge of the cliff.
[25:41.960 --> 25:42.960]  Here it is.
[25:42.960 --> 25:48.960]  I want to stress that to the mums and dads, your children will be well looked after inside when they arrive.
[25:48.960 --> 25:50.960]  They'll be literally ushered.
[25:50.960 --> 25:51.960]  We'll have nurses.
[25:51.960 --> 25:53.960]  We'll have some of the youth command.
[25:53.960 --> 26:01.960]  We'll have some of the young police from the various operations within police there just to guide them through as to where they go.
[26:01.960 --> 26:06.960]  They'll be looked after every moment inside the stadium and they'll be well cared for.
[26:06.960 --> 26:08.960]  So mums and dads feel secure.
[26:08.960 --> 26:11.960]  We've got about 24,000 students we're aiming to get through next week.
[26:11.960 --> 26:15.960]  The messages will come out this week and the opportunity is there.
[26:15.960 --> 26:18.960]  But really, you've got to take it, grasp it with both hands.
[26:18.960 --> 26:24.960]  I know if you talk to any of our Olympians, I'll tell you, you just got to grasp opportunity.
[26:24.960 --> 26:27.960]  And this is an opportunity, so don't waste it.
[26:27.960 --> 26:33.960]  All right, when we start the next segment, I'm going to play five or six doctor clips, however much time I have.
[26:33.960 --> 26:42.960]  prestigious doctors, one of them is the top virologist in France, explaining that this is deadly poison and not a vaccine and causing prior disease.
[26:42.960 --> 26:50.960]  And turning off your white blood cells, your killer T's, very similar to HIV.
[26:50.960 --> 26:51.960]  You're going to hear that when we come back.
[26:51.960 --> 26:57.960]  This is real and they're really trying this on us because they've been ordered by the big banks and the globalists.
[26:57.960 --> 26:59.960]  You do this or you'll be destroyed.
[26:59.960 --> 27:06.960]  So now five presidents have been murdered, all of them black, by the way, in Africa and Haiti.
[27:06.960 --> 27:11.960]  Some of them tortured to death because they said we're not taking this experimental shot.
[27:11.960 --> 27:13.960]  And you saw what happened to them.
[27:13.960 --> 27:16.960]  So this is a big, big, big deal.
[27:16.960 --> 27:18.960]  By the way, this is not a gimmick.
[27:18.960 --> 27:25.960]  I said the sale had to end yesterday for X to the deep crystal iodine at 50% off because we're about to run out of it.
[27:25.960 --> 27:26.960]  I got busy.
[27:26.960 --> 27:27.960]  The crew got busy.
[27:27.960 --> 27:31.960]  I've been taking care of sick family with all these variants they've put out.
[27:31.960 --> 27:33.960]  And so I did not get the new ads cut.
[27:33.960 --> 27:36.960]  I did not come up with the new sales and we're low on a product.
[27:36.960 --> 27:38.960]  So I just haven't had, I haven't done it.
[27:38.960 --> 27:41.960]  After the show today, I'll come up with a new sales for tomorrow.
[27:41.960 --> 27:43.960]  So it's extended one more day.
[27:43.960 --> 27:50.960]  If you haven't experienced X to deeper crystal iodine that's not bound to any other element, it actually gets into your cells.
[27:50.960 --> 27:54.960]  It's into your blood and it's just essential for your immune system.
[27:54.960 --> 28:00.960]  One of the big things that people are deficient is iodine and it is essential for so much more.
[28:00.960 --> 28:06.960]  Stamina, libido, mental focus, everything X to is 50% off infowarstore.com.
[28:06.960 --> 28:14.960]  So look at the thousands of five star reviews that they scroll up 98% reviews, 6000 plus reviews, 4.9 stars.
[28:14.960 --> 28:18.960]  X to is 50% off today is the last day.
[28:18.960 --> 28:29.960]  And in the last day for pure turmeric liquid extract at 50% off so good for your immune system and for antioxidants and of course good for inflammation to take care of that.
[28:29.960 --> 28:33.960]  Dr. Jones charcoal toothpaste that sale will continue to now back in stock.
[28:33.960 --> 28:38.960]  With the accident concentrated charcoal people love so much along with the accident charcoal mouthwash with essential oils.
[28:38.960 --> 28:40.960]  Those are worth 33% off.
[28:40.960 --> 28:46.960]  And then we have Emirates essentials hand sanitizers all natural eucalyptus peppermint and lavender back in stock 25% off.
[28:46.960 --> 28:49.960]  And we have lung cleanse that's going to end tomorrow.
[28:49.960 --> 28:52.960]  Got in the day actually 50% off for all those great essential oils.
[28:52.960 --> 28:56.960]  That's the lung cleanse mouth and throat defense infowarstore.com.
[28:56.960 --> 28:58.960]  Thanks for keeping us on the air.
[28:58.960 --> 29:02.960]  Hey everybody confused about staying healthy in a crazy COVID culture.
[29:02.960 --> 29:03.960]  Me too.
[29:03.960 --> 29:10.960]  But listen after all the research all the conflicting studies after all the squabbling there's one thing almost everyone agrees on.
[29:10.960 --> 29:14.960]  It's that immune system health can literally be the difference between life and death.
[29:14.960 --> 29:17.960]  You probably already believe that I certainly do.
[29:17.960 --> 29:18.960]  So here's the thing.
[29:18.960 --> 29:27.960]  I wanted to get past the craziness and find out which plant based substances actually have studies that demonstrate some efficacy in immune support.
[29:27.960 --> 29:32.960]  Now you'll have to sign a waiver but you can check out what I've discovered at strongerdefense.com.
[29:32.960 --> 29:34.960]  No cures or treatments there.
[29:34.960 --> 29:43.960]  Instead little known but shocking immune system research and a breakthrough immune support product based on that research called immune 10x.
[29:43.960 --> 29:51.960]  In the best part you can go to the stronger defense website right now and claim your own supply of immune 10x without paying anything today.
[29:51.960 --> 29:59.960]  Crazy right. Learn more about this unusual limited time offer at strongerdefense.com that's strongerdefense.com.
[29:59.960 --> 30:04.960]  So when I first started taking survival skills basically I was 275 pounds overweight.
[30:04.960 --> 30:06.960]  I had brain fog like you wouldn't believe.
[30:06.960 --> 30:11.960]  I was barely holding on to a job and I heard Dr. Group on your show and I listened to it.
[30:11.960 --> 30:15.960]  So the first one I got was the original survival shield the X1 and it worked pretty good.
[30:15.960 --> 30:21.960]  And then shortly thereafter you came out with that you know with a deep burden source you know and I got really excited about that.
[30:21.960 --> 30:28.960]  So I took it and man in two weeks I went from brain fog to like literally like my brain was enlightened.
[30:28.960 --> 30:35.960]  You know I could think again I could connect with people again and over the course of the next couple of years I got my health back
[30:35.960 --> 30:38.960]  and I religiously take basically all of your supplements.
[30:38.960 --> 30:40.960]  They're all absolutely amazing supplements.
[30:40.960 --> 30:44.960]  The one I like recently is a knockout literally like if you want to sleep just take it.
[30:44.960 --> 30:48.960]  It's amazing. It works. But anyway so the point is we have to get ourselves clean.
[30:48.960 --> 30:54.960]  We have to break free of the globalist system and the only way to do that is to take our own health into our own hands.
[30:54.960 --> 31:18.960]  I beautifully said brother I thank you so much for your call and Godspeed.
[31:24.960 --> 31:26.960]  Mike Lindell and my pillow dot com.
[31:26.960 --> 31:29.960]  When you go to my pillow dot com use promo code Alex.
[31:29.960 --> 31:38.960]  You get the very best deals he's got 66% off up to that on shoes and beds and sheets and towels and pillows.
[31:38.960 --> 31:42.960]  The list goes on and on made right here in America 360 wins.
[31:42.960 --> 31:46.960]  So go to my pillow dot com use promo code Alex for the best discounts out there.
