[00:00:00.669 --> 00:00:02.430]  Government cover-ups.
[00:05:39.981 --> 00:05:40.942]  Heart and Body Extract, 866-295-5305.
[00:05:40.942 --> 00:05:41.742]  Or HBextract.com.
[00:05:53.090 --> 00:05:55.253]  May I have everybody's attention, please?
[00:05:55.253 --> 00:05:57.655]  I've come with a message of information.
[00:05:57.655 --> 00:06:00.278]  9-11 was an inside job.
[00:06:00.278 --> 00:06:01.480]  Do you like being a puppet, sir?
[00:06:01.480 --> 00:06:03.202]  Do you like being a puppet for the New World Order?
[00:06:03.202 --> 00:06:06.085]  How do the American people know that 9-11 was a stage?
[00:06:06.085 --> 00:06:10.330]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR?
[00:06:10.330 --> 00:06:13.594]  The data, we stop asking questions!
[00:06:13.914 --> 00:06:17.916]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:06:28.041 --> 00:06:30.663]  How dare you?
[00:06:30.663 --> 00:06:35.567]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:06:35.567 --> 00:06:38.450]  All hell is breaking loose on 6th Avenue.
[00:06:38.450 --> 00:06:44.915]  And if the government has not told the truth in five years, we will be here on the 10th anniversary of 9- Truth Rising.
[00:06:44.915 --> 00:06:47.758]  Download the film at PrisonPlanet.tv right now.
[00:06:47.758 --> 00:06:50.020]  Or get the DVD at Infowars.com.
[00:06:50.020 --> 00:06:52.502]  It's now time to take the revolution to the next level.
[00:06:53.575 --> 00:06:56.916]  Hello, this is Tom with HempUSA.org.
[00:06:56.916 --> 00:07:04.658]  Most of you have been hearing my ads for the past few months, and it's no secret that the economy is failing and prices are rising in all sectors.
[00:07:04.658 --> 00:07:12.501]  If you've been thinking of a nutrient-dense daily food source and a storable food for yourself and family, the time to act is now.
[00:07:12.501 --> 00:07:18.783]  At HempUSA.org, we still believe that food will be your greatest asset in these trying times ahead.
[00:07:19.403 --> 00:07:26.172]  Please call 1-908-691-2608 and see what our powder seeds and oil can do for you.
[00:07:26.172 --> 00:07:28.976]  Beware, be smart, and be ready!
[00:07:28.976 --> 00:07:30.438]  Call 908-691-2608 or visit us at hempusa.org.
[00:07:35.345 --> 00:07:41.671]  Families need this high quality natural food source for its low price and long storage shelf life.
[00:07:41.671 --> 00:07:45.635]  This incredible food source should be a staple part of your diet every day.
[00:07:45.635 --> 00:07:47.476]  Call 908-691-2608 or visit us at hempusa.org today!
[00:07:54.011 --> 00:07:59.594]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:19.441 --> 00:08:27.087]  Israel is saying that they are going to attack Iran in the next six months.
[00:08:27.087 --> 00:08:29.509]  Now I don't know if that's true.
[00:08:29.509 --> 00:08:33.172]  I don't know if that's extreme sabler rattling.
[00:08:33.172 --> 00:08:39.197]  I know that for five years the criminals that have hijacked our government, I don't want to say our government, have had
[00:08:40.851 --> 00:08:52.358]  Groups inside Iran, Wahambist sect groups, Al-Qaeda groups, attacking the Iranians while telling the lobotomized public that Iran is Al-Qaeda.
[00:08:52.358 --> 00:09:00.623]  It's an incredible hoax, as usual, in this land of God-forsaken mindlessness and willful ignorance.
[00:09:00.623 --> 00:09:02.924]  Only here could they get away with that.
[00:09:02.924 --> 00:09:10.229]  Now they've publicly announced, they publicly announced last year in a White House press release, but now, I mean, it's big news that
[00:09:11.090 --> 00:09:12.991]  Military operations led by U.S.
[00:09:12.991 --> 00:09:22.196]  Special Forces, commanding Wahhabist inside Iran, have been carrying out military operations.
[00:09:22.196 --> 00:09:37.223]  Bush wants another $400 million to fund the operations, which they admit are the bombing of mosques, the bombing of schools, the shooting up of school buses, to make the public go into a rage and demand military action against the U.S.
[00:09:37.223 --> 00:09:38.364]  And then the nukes drop.
[00:09:39.386 --> 00:09:57.460]  And the people running our government have said, if Iran fights back in any way to these five years of terror attacks now intensifying, or when they are bombed, over a thousand sites to be bombed, if they fight back in any way, the media will gasp in horror and go, the ultimate evil has been committed.
[00:09:57.460 --> 00:10:01.563]  Iran has premeditatedly, without being attacked, attacked.
[00:10:01.563 --> 00:10:02.984]  Now, they will say that.
[00:10:02.984 --> 00:10:05.646]  They will say, Iran has attacked without being attacked.
[00:10:06.326 --> 00:10:15.013]  Because they know the public are willful slaves who love to be psychologically raped, physically raped, and just are pure scum!
[00:10:16.644 --> 00:10:29.814]  And so, and you think I'm joking, I told you the Supreme Court would come out and they would say, big victory for gun rights advocates, but we can still ban guns, register guns, not let you have guns, and you saw exactly that.
[00:10:29.814 --> 00:10:32.295]  I told you Limbaugh would endorse Hillary.
[00:10:32.295 --> 00:10:34.717]  You heard that five years before it happened.
[00:10:34.717 --> 00:10:43.584]  And I'm telling you, that if they attack Iran, well they're attacking them right now, but in a aircraft doing it, not just CIA-backed Al-Qaeda.
[00:10:44.392 --> 00:10:52.720]  Then you will hear the media just absolutely say, never before in the history of war has something so vicious been done.
[00:10:52.720 --> 00:10:55.262]  Iran, without being attacked, has attacked.
[00:10:55.262 --> 00:11:05.512]  As you watch their cities and their entire infrastructure being bombed by 1,000, 2,000 pound and larger bombs, you will hear them say, this is not an attack.
[00:11:05.512 --> 00:11:09.175]  And you will see the public, a large portion, say it's real.
[00:11:09.175 --> 00:11:10.096]  Okay?
[00:11:11.144 --> 00:11:13.305]  Because this is the other world now.
[00:11:13.305 --> 00:11:14.426]  This is insanity.
[00:11:14.426 --> 00:11:18.389]  This is a nation gone completely insane.
[00:11:18.389 --> 00:11:20.470]  Under group mind control.
[00:11:20.470 --> 00:11:21.310]  I'm not joking.
[00:11:21.310 --> 00:11:22.891]  You're gonna see it happen, okay?
[00:11:22.891 --> 00:11:25.193]  If the attack goes forward.
[00:11:25.193 --> 00:11:26.634]  You think I joke with this stuff?
[00:11:26.634 --> 00:11:29.075]  I'm not.
[00:11:29.075 --> 00:11:31.897]  This is the mass delusion that is happening.
[00:11:31.897 --> 00:11:33.298]  That's what it's all about.
[00:11:35.717 --> 00:11:37.438]  And so we've got a lot of news on that.
[00:11:37.438 --> 00:11:55.347]  Ray McGovern joined us because he was chief White House CIA briefer, senior analyst to Reagan and Bush senior, and he also is fighting for his life against lymphoma cancer right now, so Ray's been particularly forthcoming with everything.
[00:11:55.347 --> 00:11:59.669]  In the past he was a bit owl-y, but still said quite a bit on the show.
[00:11:59.669 --> 00:12:03.011]  Now he's just laying it all out on the table saying Israel may stage terror attacks,
[00:12:03.908 --> 00:12:06.749]  To get us to go to war with Iran, or our own government may do it.
[00:12:06.749 --> 00:12:09.451]  Just point-blank telling you the facts.
[00:12:09.451 --> 00:12:11.712]  So, uh, we need to get Bill Christensen back on.
[00:12:11.712 --> 00:12:13.112]  I keep forgetting.
[00:12:13.112 --> 00:12:14.233]  Trey, get Bill Christensen.
[00:12:14.233 --> 00:12:15.013]  He's in the book.
[00:12:15.013 --> 00:12:15.573]  Call him now.
[00:12:15.573 --> 00:12:16.874]  He was section chief in Europe.
[00:12:17.614 --> 00:12:20.716]  In Germany at one time, that's super senior.
[00:12:20.716 --> 00:12:24.238]  He says 100% 9-11 carried out by the government.
[00:12:24.238 --> 00:12:25.339]  They didn't let it happen.
[00:12:25.339 --> 00:12:27.020]  They didn't bring them in and let it happen.
[00:12:27.020 --> 00:12:27.600]  They were U.S.
[00:12:27.600 --> 00:12:32.083]  government agents set up, put on board planes, and then we don't know what happened after that.
[00:12:32.083 --> 00:12:33.924]  But it's absolute fact they were U.S.
[00:12:33.924 --> 00:12:37.186]  government agents protected and were set up somehow.
[00:12:37.186 --> 00:12:37.567]  Done.
[00:12:37.567 --> 00:12:38.427]  Story's over.
[00:12:38.427 --> 00:12:39.988]  People say, well then what exactly happened?
[00:12:39.988 --> 00:12:40.569]  I don't know.
[00:12:40.569 --> 00:12:42.690]  They were government agents though.
[00:12:42.690 --> 00:12:43.110]  Done.
[00:12:43.110 --> 00:12:43.851]  Admitted.
[00:12:43.851 --> 00:12:44.131]  Fact.
[00:12:46.789 --> 00:12:48.270]  So that's just some of what's happening.
[00:12:48.270 --> 00:12:55.816]  That's just some of what's going on.
[00:12:55.816 --> 00:13:00.919]  By the way, I mean, 99% of the public don't want the North American Union.
[00:13:00.919 --> 00:13:04.982]  80-something percent don't want the war.
[00:13:04.982 --> 00:13:08.365]  91% in Gallup poll don't want open borders.
[00:13:08.365 --> 00:13:12.808]  So I, you know, when I say the public are idiots.
[00:13:14.170 --> 00:13:30.143]  I'm talking about maybe 20% of the public who will literally, if the government told them that horse droppings was chocolate pie, they would gobble it and tell you you were a conspiracy theorist if you didn't believe it, and they'd put whipped cream on top of it.
[00:13:30.143 --> 00:13:34.647]  I mean, they will buy anything that, you understand it's admitted, the hijackers were U.S.
[00:13:34.647 --> 00:13:36.188]  government agents in triplicate.
[00:13:37.293 --> 00:13:43.174]  Colonels, the heads of bases, the heads of embassies, witnesses, FBI agents, it's all on record.
[00:13:43.174 --> 00:13:45.335]  It is a incontrovertible fact.
[00:13:45.335 --> 00:13:45.615]  Done.
[00:13:45.615 --> 00:13:47.215]  Case closed.
[00:13:47.215 --> 00:13:48.955]  You understand it is a fact.
[00:13:48.955 --> 00:13:53.116]  Our criminal government is running Al-Qaeda, attacking Iran five years straight.
[00:13:53.116 --> 00:13:54.456]  Now publicly has U.S.
[00:13:54.456 --> 00:14:03.178]  Special Forces murdering Iranians, murdering families, bombing, carrying out attacks, blowing up churches, blowing up mosques, that's what they are.
[00:14:04.366 --> 00:14:12.670]  And the Iranians are just sitting there taking it, knowing that Israel and the criminals that run our country have said, we will rain nukes on you.
[00:14:12.670 --> 00:14:22.234]  And there's a bunch of idiot ne'er-do-wells driving around thinking they're redneck good ol' boys all over the country, who all they talk about is glass parking lots and they think Iranians are Arabs.
[00:14:23.325 --> 00:14:24.346]  And they have no idea.
[00:14:24.346 --> 00:14:26.267]  They can't even find Iran on the map.
[00:14:26.267 --> 00:14:27.207]  They don't care.
[00:14:27.207 --> 00:14:29.188]  They love their dollar being destroyed.
[00:14:29.188 --> 00:14:32.250]  They love being shot up with mercury shots in their flu shot.
[00:14:32.250 --> 00:14:35.732]  They love giving their kids shots that sterilize them and give them cancer.
[00:14:35.732 --> 00:14:38.533]  They love drinking sodium fluoride water.
[00:14:38.533 --> 00:14:43.636]  They love having their currency destroyed, their future destroyed, their nation destroyed.
[00:14:43.636 --> 00:14:48.359]  They will... I mean, we went out to Crawford, folks, and we had them run over and violently threaten us.
[00:14:49.319 --> 00:14:52.962]  Uh, in their cowboy hats, but I guarantee you, none of one of them knew how to ride a horse.
[00:14:52.962 --> 00:14:55.024]  Probably afraid of them, like Bush.
[00:14:55.024 --> 00:15:00.089]  And, uh, literally get in front of the camera and say, WMDs were found.
[00:15:00.089 --> 00:15:04.092]  And then literally start acting like children, going, nanny, nanny, boo-boo.
[00:15:04.092 --> 00:15:07.976]  I mean, just mass mental illness, rotten-brained idiots.
[00:15:10.171 --> 00:15:11.592]  And you bet I'm mad, folks.
[00:15:11.592 --> 00:15:12.032]  You bet I am.
[00:15:12.032 --> 00:15:19.396]  And then you got the communist, socialist, well-meaning, bug-eyed, low-level liberals out there who think handing in your guns is good and all this other stuff.
[00:15:19.396 --> 00:15:21.037]  Hey, the New World Order wants your guns.
[00:15:21.037 --> 00:15:23.218]  The New World Order wants open borders.
[00:15:23.218 --> 00:15:24.799]  Why am I against open borders?
[00:15:24.799 --> 00:15:26.560]  The New World Order's for it.
[00:15:26.560 --> 00:15:29.202]  Anything they're for, I'm against.
[00:15:29.202 --> 00:15:31.343]  They're for Planned Parenthood, I'm against it.
[00:15:31.343 --> 00:15:33.344]  And you go look at why, you find out why.
[00:15:33.976 --> 00:15:38.898]  Do you hear one of your La Reconquista Raza groups, funded by the Ford Foundation and the U.S.
[00:15:38.898 --> 00:15:44.561]  government, screaming, kill the gringo on your Spanish radio and the media ignoring it like they don't know?
[00:15:44.561 --> 00:15:46.282]  You think you're getting away with something?
[00:15:46.282 --> 00:15:49.143]  That's all globalist financed.
[00:15:49.143 --> 00:15:51.444]  Meanwhile, they're killing your Raza left and right.
[00:15:52.581 --> 00:15:57.985]  One-third of the babies being born in Mexico City have got that syndrome where they don't have a developed brain.
[00:15:57.985 --> 00:16:01.007]  It's all the toxic waste from this country that's dumped down there.
[00:16:01.007 --> 00:16:02.208]  I want that to stop!
[00:16:02.208 --> 00:16:06.031]  I want your Raza to stop dying, you idiots!
[00:16:06.031 --> 00:16:08.552]  Because we're all one Raza.
[00:16:08.552 --> 00:16:14.196]  Yeah, there's different varieties of the human race, but we're still one race, ladies and gentlemen.
[00:16:14.196 --> 00:16:18.940]  And if the New World Order is allowed to chew your guts out, they're gonna be able to chew mine's.
[00:16:18.940 --> 00:16:19.820]  Mine!
[00:16:19.820 --> 00:16:20.801]  I don't want my people!
[00:16:21.542 --> 00:16:23.684]  My family getting hurt by the New World Order.
[00:16:23.684 --> 00:16:25.366]  I understand what comes around, goes around.
[00:16:25.366 --> 00:16:28.829]  I understand the basic laws of the universe.
[00:16:28.829 --> 00:16:30.610]  Because I got a bunch of news on that now.
[00:16:30.610 --> 00:16:34.994]  They are now allowing illegal aliens to have cocaine and heroin and are not busting them.
[00:16:34.994 --> 00:16:38.057]  I have mainstream news, ladies and gentlemen.
[00:16:38.057 --> 00:16:40.019]  It's not enough that they don't get DWIs.
[00:16:40.019 --> 00:16:43.041]  It's not enough they don't have to have a driver's license, but citizens do.
[00:16:43.041 --> 00:16:46.104]  It's not enough they throw the book at citizens but don't at illegals.
[00:16:46.104 --> 00:16:47.766]  Now they can have cocaine and heroin.
[00:16:52.195 --> 00:17:01.521]  No nation has ever gone this far in some areas into tyranny.
[00:17:01.521 --> 00:17:02.922]  It just totally blows me away.
[00:17:02.922 --> 00:17:06.644]  You know, I said I had all this news.
[00:17:06.644 --> 00:17:07.505]  It's all insane.
[00:17:07.505 --> 00:17:10.787]  I have probably over 150 articles here in front of me today I want to cover.
[00:17:17.441 --> 00:17:18.141]  Look at this.
[00:17:18.141 --> 00:17:19.262]  San Francisco Chronicle.
[00:17:19.262 --> 00:17:22.904]  Feds probe SF's migrant offender shield.
[00:17:22.904 --> 00:17:32.550]  And it goes on to say youths caught dealing crack cocaine are protected and are released.
[00:17:32.550 --> 00:17:40.435]  Because the city says, well, there might be possible federal deportation, and that's a violation of his precious rights, so we have to let him go.
[00:17:44.574 --> 00:17:49.898]  And they even gave him a flight home with carte blanche by city officials to return.
[00:17:49.898 --> 00:17:56.562]  The city's practices recently prompted a federal criminal investigation into whether San Francisco has been systematically circumventing U.S.
[00:17:56.562 --> 00:17:57.943]  immigration law.
[00:17:57.943 --> 00:18:07.350]  But see, that's just the feds getting mad at one of their more modern, you know, cities in their dehumanization at being a few phases, a few upgrades down the line.
[00:18:07.350 --> 00:18:13.054]  See, that will upset the natives too much here in the U.S., so they have to have the guest worker program first.
[00:18:16.650 --> 00:18:19.731]  I got a bunch of other articles like it.
[00:18:19.731 --> 00:18:23.452]  Okay, um, here's an example of what I'm talking about.
[00:18:23.452 --> 00:18:31.014]  I was at KLBJ, where I broadcast, uh, where we syndicate the show on the Sunday, abbreviated two-hour show from four to six central.
[00:18:31.014 --> 00:18:38.296]  There's a nice news lady in there, and, um, I heard him do a newscast on how the oil price is up because of speculation.
[00:18:38.846 --> 00:18:47.353]  So I walked out during the break and I said, listen, here's Bloomberg and here's AP and here's a couple other things saying it's all because of dollar devaluation.
[00:18:47.353 --> 00:18:49.775]  But I said, you never hear this on radio or TV.
[00:18:49.775 --> 00:18:51.136]  It never gets on the news.
[00:18:51.136 --> 00:18:52.377]  It's on all the news wires.
[00:18:52.377 --> 00:18:53.678]  It's a fact.
[00:18:53.678 --> 00:18:56.020]  But I hear all the talk shows saying it's a mystery.
[00:18:56.020 --> 00:18:57.421]  Do you want this?
[00:18:57.421 --> 00:19:00.544]  She said, well, I've got to get it approved by the news director, but maybe he will.
[00:19:00.544 --> 00:19:01.445]  And maybe they will.
[00:19:01.445 --> 00:19:01.825]  But I mean,
[00:19:02.552 --> 00:19:04.833]  It's not like I need to go have them reported.
[00:19:04.833 --> 00:19:07.073]  It was just almost like you want to tell somebody the truth.
[00:19:07.073 --> 00:19:11.435]  You know, you have that instinct to go, hey, let me, let me tell you something.
[00:19:11.435 --> 00:19:14.856]  But you know, I'm the conspiracy theorist, so I can't be listened to.
[00:19:14.856 --> 00:19:20.897]  Bloomberg, OPEC leader, Khalid, it says dollar will drive oil to 170.
[00:19:20.897 --> 00:19:25.719]  That's a Bloomberg headline.
[00:19:25.719 --> 00:19:26.219]  And that's what?
[00:19:27.680 --> 00:19:37.665]  And I know we keep talking about this because it's coming home to loose now, but this is nothing compared to two years from now, a year from now, three years from now.
[00:19:37.665 --> 00:19:43.367]  I mean total, total breakdown of society if this continues.
[00:19:43.367 --> 00:19:45.128]  And it is, it's continuing.
[00:19:45.128 --> 00:19:51.111]  And they're just hiring more cops and training them to be thugs so we don't get out of line when we become slaves.
[00:19:55.151 --> 00:19:56.613]  Hi, this is Ted Anderson.
[00:19:56.613 --> 00:20:02.660]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold for your IRA?
[00:20:02.660 --> 00:20:03.481]  That's right.
[00:20:03.481 --> 00:20:06.324]  Gold has been available to be placed in IRAs since 1986.
[00:20:06.324 --> 00:20:13.251]  Yet still, the financial industry refuses to recognize the value of real hard assets for your retirement.
[00:20:13.812 --> 00:20:21.938]  The truth be told, gold and silver has outperformed paper investments like stocks, bonds, and CDs, yet no word about IRAs.
[00:20:21.938 --> 00:20:27.421]  Perhaps the financial institutions want to maintain control of your assets by keeping you in paper.
[00:20:27.421 --> 00:20:33.245]  If you'd like to take a look at gold for your retirement, call 800-686-2237.
[00:20:33.245 --> 00:20:37.748]  Don't get left behind by rising inflation and low return on your paper investments.
[00:20:37.748 --> 00:20:38.029]  Call 800-686-2237.
[00:20:38.029 --> 00:20:39.850]  Make sure that you secure your future.
[00:20:43.092 --> 00:20:43.373]  Call 800-686-2237.
[00:20:43.373 --> 00:20:43.573]  That's 1-800-686-2237.
[00:20:53.277 --> 00:20:55.238]  Our beloved Republic is on her knees.
[00:20:55.238 --> 00:20:58.839]  The forces of globalism are destroying national sovereignty worldwide.
[00:20:58.839 --> 00:21:01.300]  But in Liberty's darkest hour, there is hope.
[00:21:01.300 --> 00:21:04.342]  The first time in modern history, the people are beginning to wake up.
[00:21:04.342 --> 00:21:10.084]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:21:10.084 --> 00:21:13.986]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:21:14.326 --> 00:21:19.529]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:21:19.529 --> 00:21:22.550]  PrisonPlanet.tv is a vault of forbidden information.
[00:21:22.550 --> 00:21:29.794]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:21:29.794 --> 00:21:35.777]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:21:35.777 --> 00:21:40.280]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:21:40.600 --> 00:21:43.445]  The Info War is waiting for you to set it free.
[00:21:43.445 --> 00:21:45.509]  Join PrisonPlanet.tv.
[00:21:45.509 --> 00:21:47.493]  Burn the info bombs to disk.
[00:21:47.493 --> 00:21:49.637]  Put them on the file sharing networks.
[00:21:49.637 --> 00:21:51.400]  Bring down the New World Order.
[00:21:51.400 --> 00:21:52.161]  PrisonPlanet.tv
[00:21:54.127 --> 00:21:56.448]  Gas prices are out of control!
[00:21:56.448 --> 00:22:00.329]  Fight back by doing what thousands of listeners to the Alex Jones Show have done.
[00:22:00.329 --> 00:22:03.389]  Developed by a major oil company, a product that really works.
[00:22:03.389 --> 00:22:07.150]  Introducing SFR's Protect-to-Complete fuel system and engine treatment.
[00:22:07.150 --> 00:22:09.911]  Just one bottle increases mileage for up to six months.
[00:22:09.911 --> 00:22:13.432]  Fleet tested by major oil companies showing improvements in every car tested.
[00:22:13.672 --> 00:22:17.374]  Stop paying mechanics your hard-earned money to have your injection system cleaned.
[00:22:17.374 --> 00:22:23.236]  Protekta cleans up to 95% of new injector condition in just one tankful and is safe for all cars.
[00:22:23.236 --> 00:22:30.700]  Tests conducted by General Motors conclude fuel injectors can partially plug in as little as 5,000 miles due to poor gasoline quality.
[00:22:30.700 --> 00:22:37.543]  Fight high fuel prices by purchasing a Protekta fuel system treatment for only $9.95 and receive an engine treatment free at $12.95 value.
[00:22:38.743 --> 00:22:45.427]  Satisfaction guaranteed or your money back, go to oilcompanysecret.com, that's oilcompanysecret.com, or call 888-USE-SFR1.
[00:22:45.427 --> 00:22:45.607]  That's 888-873-7371.
[00:22:54.690 --> 00:23:00.775]  Did you know the accumulation of acidic waste in the body is the single largest cause of disease such as cancer or diabetes?
[00:23:00.775 --> 00:23:06.720]  Acidic waste is created by the types of food we eat, what we drink, the environment, and our high-stress lifestyles.
[00:23:06.720 --> 00:23:10.883]  It's these choices that cause decreased energy, weight gain, and eventually disease.
[00:23:10.883 --> 00:23:15.787]  The easiest way to reduce disease-causing acidic waste is by drinking alkaline ionized water.
[00:23:16.027 --> 00:23:24.535]  At SnyderHealth.com we offer a full line of alkaline water ionizers from Jupiter Science, the leader in water ionization technology for over 25 years.
[00:23:24.535 --> 00:23:34.804]  Instantly transform ordinary tap water into clean, living, energized water containing alkaline minerals, disease-fighting antioxidants, and highly absorbable oxygen.
[00:23:34.804 --> 00:23:39.629]  Now you can easily and effectively rid your body of harmful acidic waste with alkaline ionized water.
[00:23:40.009 --> 00:23:44.334]  Let SnyderHealth.com provide the water ionizer that's right for you and your family.
[00:23:44.334 --> 00:23:48.338]  Call us today at 877-356-2508 and visit us online at SnyderHealth.com.
[00:23:48.338 --> 00:23:49.500]  That's SnyderHealth.com.
[00:24:14.691 --> 00:24:15.671]  We're back live.
[00:24:15.671 --> 00:24:16.972]  I'm Alex Jones.
[00:24:16.972 --> 00:24:23.395]  This is the GCN Radio Network.
[00:24:23.395 --> 00:24:28.517]  We are in very interesting times, as the Chinese say.
[00:24:28.517 --> 00:24:31.758]  And ladies and gentlemen, it's only going to get more interesting.
[00:24:32.839 --> 00:24:41.850]  I have no idea how supermodels can throw themselves out of windows because they're reportedly bored with life.
[00:24:41.850 --> 00:24:50.101]  I mean, you walk out at sunset and you see the mantle of the heavens, the atmosphere out into galactic deep space.
[00:24:51.300 --> 00:24:59.164]  You see the stars and planets winking into view as nightfall comes into play.
[00:24:59.164 --> 00:25:06.567]  You look down below and you see a baby lizard grabbing a tiny bug and scurrying under a rock.
[00:25:06.567 --> 00:25:12.430]  Then I watch nighthawks come out and feed on the insects swirling around in columns up into the sky.
[00:25:12.430 --> 00:25:15.572]  Bats, frolic, owls.
[00:25:15.572 --> 00:25:16.932]  It's just so amazing.
[00:25:16.932 --> 00:25:18.233]  Life all around you.
[00:25:18.233 --> 00:25:19.353]  Beauty all around you.
[00:25:19.353 --> 00:25:20.554]  Majesty all around you.
[00:25:21.616 --> 00:25:22.737]  And the public doesn't care.
[00:25:22.737 --> 00:25:28.640]  They're all obsessed and worshipful of their pointless sports heroes.
[00:25:28.640 --> 00:25:38.685]  I was watching a video somebody sent me, one of my previous stalkers on YouTube, and the guy was just freaking out and crying and worshiping over some baseball pitcher.
