[00:00:03.963 --> 00:00:05.171]  We're good.
[00:07:03.217 --> 00:07:09.299]  That hate humanity, that hate the normal biological order of the universe, just as Trump has come out and said.
[00:07:09.299 --> 00:07:29.384]  Because when you come to that realization that the radicalization process of the so-called left in the community colleges and in the mainline colleges has taken a bunch of people, told them they're oppressed, then trained them to go out and be the new brown shirt or malice foot soldiers to dominate and control society.
[00:07:29.384 --> 00:07:31.825]  So with 27 days out from the election,
[00:07:32.796 --> 00:07:38.781]  We can survive things like Hurricane Michael that is going to be devastating and a serious problem.
[00:07:38.781 --> 00:07:40.743]  A part of life on this planet.
[00:07:40.743 --> 00:07:44.126]  We'll have coverage of that coming up at the bottom of the hour with the latest.
[00:07:44.126 --> 00:07:57.037]  But it's the political crisis and the cultural crisis and the spiritual crisis of the inherent nastiness and cultural and spiritual
[00:07:58.775 --> 00:08:10.378]  Vandals that truly wish because they don't have inherent power and they don't have God in their heart and soul to pull down the universe and to seek and destroy everything that is decent.
[00:08:10.378 --> 00:08:26.842]  Those of us that don't want to be inherently evil and who aren't inherently out looking to destroy other people can't understand why globalists and their minions will go out of their way to do bad things when good things that they could do would actually build them and others up.
[00:08:27.708 --> 00:08:30.729]  But it's been part of a decadence process.
[00:08:30.729 --> 00:08:49.633]  The problem with a big, free, open society is it creates so much wealth that within a few generations it always creates very nasty, very decadent, very spoiled elites, but also giant throngs of people that don't want to work and who ally themselves with the establishment as their muscle.
[00:08:50.313 --> 00:08:51.614]  It happened in ancient China.
[00:08:51.614 --> 00:08:52.915]  It happened in ancient Rome.
[00:08:52.915 --> 00:08:57.898]  It happened in ancient areas of the Middle Ages throughout Western Europe.
[00:08:57.898 --> 00:08:59.259]  It's happened in Latin America.
[00:08:59.259 --> 00:09:00.560]  Look at Venezuela.
[00:09:00.560 --> 00:09:02.101]  It happens over and over again.
[00:09:02.101 --> 00:09:05.003]  It's called mob rule.
[00:09:05.003 --> 00:09:07.905]  And that's what we're going into right now.
[00:09:07.905 --> 00:09:09.726]  So again, front and center today.
[00:09:09.726 --> 00:09:12.888]  And if you're a TV viewer, you can see this incredible footage.
[00:09:12.888 --> 00:09:15.830]  If you're a radio listener, obviously you can hear the shocking audio.
[00:09:15.830 --> 00:09:17.992]  Most of it bleeped.
[00:09:17.992 --> 00:09:19.673]  But we have footage from all over.
[00:09:20.882 --> 00:09:30.192]  The country of people having their cars burned, people being physically attacked, Republican campaign headquarters having rape sprayed all over them.
[00:09:30.192 --> 00:09:36.259]  And the thread running through all this is they either call you a rapist or they call you KKK.
[00:09:36.259 --> 00:09:41.765]  So if Antifa randomly sets up a checkpoint in Washington DC or in places like
[00:09:43.988 --> 00:09:45.590]  Portland, Oregon.
[00:09:45.590 --> 00:09:55.204]  If you don't let them direct you wherever they want while they yell and scream and cuss at you, they beat your car with metal batons and they say, F you white scumbag.
[00:09:56.178 --> 00:09:58.219]  Or they say, F you rapists.
[00:09:58.219 --> 00:10:02.801]  If you're white, they're authorized to be mean to you because that's the brainwashing.
[00:10:02.801 --> 00:10:13.006]  And whether it's in Baltimore, Maryland, or whether it's in Portland, Oregon, or Seattle, Washington, they all get training manuals funded by George Soros and Alexander Soros.
[00:10:13.006 --> 00:10:19.590]  And we got secret documents in January of this year that I've made a big deal of because they are the Rosetta Stone understanding this.
[00:10:19.590 --> 00:10:23.712]  And it's 20 plus pages of an action manual for one of the managers.
[00:10:25.205 --> 00:10:48.737]  And the individual's brother, when he got in trouble, got the stuff out of his house, where they're paid handsomely in blue cities to work with the police in controlled areas to block roads, to break windows, to set things on fire, to even sometimes burn vehicles, which they pre-deploy as part of a drill that they burn.
[00:10:48.737 --> 00:10:49.398]  But here's the key.
[00:10:50.734 --> 00:10:51.614]  Yes, it's theater.
[00:10:51.614 --> 00:11:00.098]  Yes, it's fake with the antifa, but they're there on the news during day one of whatever provocation there is that the police shoot somebody.
[00:11:00.098 --> 00:11:07.481]  It's a questionable shooting or whatever the case may be, whether the police beat somebody questionably or not questionably, then that draws out.
[00:11:08.581 --> 00:11:24.704]  The Antifa, who go into operation, they already have their manual, and then day two, or sometimes even that night, the general public sees it on the news, the news shows it is favorable, shows Antifa is favorable, the police stand down, and then the general public starts showing up.
[00:11:24.704 --> 00:11:31.785]  And in the Baltimore, Maryland documents, they say, we're targeting the black community.
[00:11:31.785 --> 00:11:36.426]  We're trying to get the urban community to get angry and cause a chain reaction.
[00:11:38.243 --> 00:11:48.352]  So, these are false flags, but they're trying to then trigger the general public to come out, and it talks about where you go, what streets you're allowed to attack, what trash cans you're allowed to burn.
[00:11:48.352 --> 00:11:50.314]  That's why it's like, why do they burn a trash can?
[00:11:50.314 --> 00:11:52.376]  Why do they attack this particular store?
[00:11:52.376 --> 00:11:55.198]  Why do they throw bottles at the police, but they're not really throwing them that hard?
[00:11:56.229 --> 00:12:00.593]  Because in the blue cities, the police have been ordered to stand down.
[00:12:00.593 --> 00:12:05.238]  And the captains and others are working with the Antifa and even having pre-planning meetings before.
[00:12:05.238 --> 00:12:09.142]  The model of this was 1999 in Seattle.
[00:12:09.142 --> 00:12:11.965]  And I made the film, The Takeover, that's still on YouTube.
[00:12:12.405 --> 00:12:12.625]  I don't
[00:12:37.481 --> 00:12:44.803]  That were liberals and were against transferring power to the World Trade Organization because they saw it as globalist and corrupt.
[00:12:44.803 --> 00:12:51.866]  That was back when the left was against globalism and realized it was neoliberal colonial fascism, actually good leftists.
[00:12:52.586 --> 00:12:54.847]  And so that's how the whole thing started.
[00:12:54.847 --> 00:12:57.148]  Soros was even funding it then.
[00:12:57.148 --> 00:13:04.891]  So you use them as the group to get a riot going, and then you can bring your control in to clamp down everybody after Antifa's carried it out.
[00:13:04.891 --> 00:13:14.074]  Or, under Obama's plans, they were planning to stir it up even worse, according to these documents, to try to create martial law in Baltimore and then other cities around the country.
[00:13:14.434 --> 00:13:24.659]  To have blacks rise up and actually have a civil emergency and then announce strong city initiative for the UN to come in under the Attorney General Loretta Lynch.
[00:13:24.659 --> 00:13:39.207]  This is the mainstream news and have the UN take over the police and then they would order through Soros operatives and media for the blacks and others to stop rioting who had been detonated by the white professor level antifa.
[00:13:39.207 --> 00:13:41.909]  These are mainly professors and people who are out doing
[00:13:43.189 --> 00:13:44.890]  Badger prop type propaganda.
[00:13:44.890 --> 00:13:46.151]  There's manuals.
[00:13:46.151 --> 00:13:49.093]  The manuals have fallen into our hands.
[00:13:49.093 --> 00:13:55.176]  And I want to encourage other anti-fund people that realize this is wrong and evil and you've been programmed to send us more manuals and more documents.
[00:13:55.176 --> 00:13:58.858]  But this is the main reason Soros and others have been coming after us.
[00:13:58.858 --> 00:14:00.519]  When I pointed out that they staged
[00:14:00.979 --> 00:14:01.320]  I don't know.
[00:14:21.963 --> 00:14:22.123]  And we
[00:14:39.125 --> 00:14:51.234]  That is centrally commanded by these rise-up groups and others that do the full-page ads and the New York Times and other publications calling for an overthrow of Trump and Pence and driving the regime from power.
[00:14:51.234 --> 00:14:55.558]  They're now more and more blocking traffic in morning rush hour.
[00:14:57.475 --> 00:15:02.581]  Agitating the vehicles and bumping the vehicles and saying, oh, are you going to hit me?
[00:15:02.581 --> 00:15:09.910]  And then even when someone doesn't even bump them because they're bumping them, they then chase the vehicles down and try to panic them.
[00:15:09.910 --> 00:15:14.195]  And you almost saw another Charlottesville in Portland.
[00:15:15.600 --> 00:15:20.502]  Because they're terrorizing and beating the car with batons and the old man races away.
[00:15:20.502 --> 00:15:24.804]  And then he kind of realizes, wait, I don't want to be a hit and run if they just ran into me.
[00:15:24.804 --> 00:15:26.305]  So he stops and he's all dazed.
[00:15:26.305 --> 00:15:27.805]  He's like, why are you doing this?
[00:15:27.805 --> 00:15:29.226]  They're like, F you.
[00:15:29.226 --> 00:15:31.147]  I mean, you'll see the footage when we come back.
[00:15:31.147 --> 00:15:33.267]  I showed you yesterday, but it's so critical.
[00:15:33.267 --> 00:15:34.048]  It's so critical.
[00:15:34.648 --> 00:15:43.978]  Because they're trying to get another Charlottesville right now and they've got orders going out to these thugs, these street thugs that are paid like a thousand dollars a day to do this.
[00:15:43.978 --> 00:15:44.659]  I'm Alex Jones.
[00:15:44.659 --> 00:15:45.620]  This is Critical Info.
[00:15:45.620 --> 00:15:47.181]  They're getting their false flag ready.
[00:15:47.181 --> 00:15:48.503]  We'll be back in just a few minutes.
[00:15:48.503 --> 00:15:49.284]  Infowars.com.
[00:15:59.324 --> 00:16:06.009]  I'm David Hall, founder of Diamond Gusset, where we're proud of our 100% grown and sewn American-made jeans.
[00:16:06.009 --> 00:16:13.876]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of styles and sizes for any occasion.
[00:16:13.876 --> 00:16:16.518]  To find yours, visit gusset.com.
[00:16:16.518 --> 00:16:19.620]  That's G-U-S-S-E-T dot com.
[00:16:19.620 --> 00:16:25.485]  Our loyal customers enable us to continue sponsoring Liberty Media outlets like the one you're listening to.
[00:16:25.485 --> 00:16:28.628]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[00:16:29.420 --> 00:16:31.281]  Healthcare reform is confusing.
[00:16:31.281 --> 00:16:39.884]  But whether it's finding an affordable insurance plan, keeping your doctor, or being able to afford needed prescriptions, navigating the healthcare system has become a challenge.
[00:16:39.884 --> 00:16:43.586]  Control your own healthcare costs and choices with Liberty HealthShare.
[00:16:43.586 --> 00:16:45.527]  Liberty HealthShare is not insurance.
[00:16:45.527 --> 00:16:51.589]  It is an association of self-pay patients who unite with like-minded people to share the cost of each other's medical needs.
[00:16:51.589 --> 00:16:53.090]  Neighbor helping neighbor.
[00:16:53.090 --> 00:16:55.651]  Learn more now by going to libertyoncall.org.
[00:16:55.651 --> 00:16:57.191]  That's libertyoncall.org.
[00:16:58.852 --> 00:17:00.033]  Bacon lovers.
[00:17:00.033 --> 00:17:01.594]  We ship free.
[00:17:01.594 --> 00:17:03.395]  Try our amazing bacon.
[00:17:03.395 --> 00:17:05.416]  No refrigeration required.
[00:17:05.416 --> 00:17:15.022]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[00:17:15.022 --> 00:17:18.464]  Ready to eat right from the pouch or warm and serve.
[00:17:18.464 --> 00:17:20.325]  Savory and delicious.
[00:17:20.325 --> 00:17:23.287]  Wholesale price for your everyday use.
[00:17:23.287 --> 00:17:26.209]  Order today at ReadyToEatBacon.com.
[00:17:26.209 --> 00:17:27.509]  ReadyToEatBacon.com.
[00:17:29.207 --> 00:17:30.408]  Hear that?
[00:17:30.408 --> 00:17:35.791]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[00:17:35.791 --> 00:17:38.693]  And what they don't steal will be destroyed.
[00:17:38.693 --> 00:17:42.275]  This year, resolve not to be the next victim of a break-in.
[00:17:42.275 --> 00:17:49.860]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[00:17:49.860 --> 00:17:54.443]  Security is a mindset, and Faketv should be part of your security solution.
[00:17:54.443 --> 00:17:56.884]  Be vigilant, but not fearful.
[00:17:56.884 --> 00:17:58.045]  Faketv.com
[00:18:00.188 --> 00:18:03.791]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:18:03.791 --> 00:18:05.573]  Introducing Pollen Block.
[00:18:05.573 --> 00:18:16.842]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:18:17.623 --> 00:18:26.790]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:18:26.790 --> 00:18:32.754]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:18:32.754 --> 00:18:37.857]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:18:37.857 --> 00:18:40.479]  Pollen block is natural and effective.
[00:18:40.479 --> 00:18:42.200]  It is not an antihistamine.
[00:18:42.200 --> 00:18:47.004]  In fact, current research has found that it actually acts by blocking the activity of tryptase,
[00:18:47.244 --> 00:18:52.187]  Which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:18:52.187 --> 00:18:54.829]  Go outside and enjoy the air you breathe.
[00:18:54.829 --> 00:18:59.532]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[00:19:05.089 --> 00:19:07.449]  The Real Red Pill Plus, ladies and gentlemen.
[00:19:07.449 --> 00:19:10.870]  Our team is constantly on the lookout for newer and better ways to improve our products.
[00:19:10.870 --> 00:19:17.251]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[00:19:17.251 --> 00:19:22.752]  The Real Red Pill Plus is an all-new version of the Powerhouse Reglanone product.
[00:19:22.752 --> 00:19:30.434]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[00:19:30.894 --> 00:19:37.340]  A powerful, pregnant-owned base, the Real Red Pill, is going to become one of our fellow InfoWarriors' favorite products.
[00:19:37.340 --> 00:19:47.710]  Now, with an extra proprietary energy blend inside, including Regi-Extract, Ivermonte Leaf Extract, and more, you can get that extra pick-me-up while supporting your mind and body in a healthy way.
[00:19:47.710 --> 00:19:50.492]  It's got all the great stuff that Real Red Pill has.
[00:19:50.492 --> 00:19:52.434]  It's also got the boost in it.
[00:19:52.434 --> 00:19:55.697]  Get the Real Red Pill Plus at InfoWarStore.com.
[00:20:03.388 --> 00:20:13.072]  You're listening to the Alex Jones Show.
[00:20:13.072 --> 00:20:15.753]  Waging war on corruption.
[00:20:15.753 --> 00:20:25.816]  It's Alex Jones, coming to you live from the front lines of the Info War.
[00:20:25.816 --> 00:20:29.437]  If you are receiving this transmission, you are the resistance.
[00:20:34.298 --> 00:20:35.938]  We are back live, ladies and gentlemen.
[00:20:35.938 --> 00:20:39.939]  If you just joined me, this is the most critical issue with 27 days out.
[00:20:39.939 --> 00:20:57.743]  We know that the Soros Group and others fund Antifa through the same national organizations and through university leadership, where they have university professors openly saying, kill Pence, kill Gorsuch, kill Kavanaugh, kill everybody, kill Trump, kill talk show host.
[00:20:57.743 --> 00:21:00.583]  Then they send the orders out to do different things.
[00:21:00.583 --> 00:21:01.884]  And they give them action plans.
[00:21:01.884 --> 00:21:02.884]  And the new action plan
[00:21:04.008 --> 00:21:22.596]  Which we know clearly was getting beta tested from the research we've seen from Antifa, is to go out and block roads and create crises, and then hope that you panic someone by chasing them and yelling at them and screaming at them, and then hoping that in the hysteria somebody gets run over or somebody gets hurt.
[00:21:22.596 --> 00:21:25.697]  This almost happened in Portland two days ago.
[00:21:25.697 --> 00:21:27.278]  We just played that footage.
[00:21:27.278 --> 00:21:29.659]  I'm going to roll it again, just as B-roll.
[00:21:32.352 --> 00:21:39.096]  This is so horrifying, because the same thing that happened tragically in Charlottesville almost just happened again.
[00:21:39.096 --> 00:21:49.663]  And local media, working with local police, who you saw stand down in Portland, they were waiting down the street, overseeing it, in case anybody did resist Antifa, they could then be cracked down on.
[00:21:49.663 --> 00:21:53.626]  They were waiting with the experiment, like the CIA has practiced and many others.
[00:21:53.626 --> 00:21:56.828]  Jim Morrison studied this in college, is how to cause a riot.
[00:21:57.228 --> 00:21:59.470]  And so you've got the cars coming through rush hour.
[00:21:59.470 --> 00:22:00.611]  You're screaming names at them.
[00:22:00.611 --> 00:22:01.791]  You're calling them scumbags.
[00:22:01.791 --> 00:22:03.673]  You're calling them KKK.
[00:22:03.673 --> 00:22:05.994]  You're hitting their cars with batons.
[00:22:05.994 --> 00:22:08.156]  You're bumping their vehicles.
[00:22:08.156 --> 00:22:11.198]  They've just been given the orders, go agitate, block roads.
[00:22:11.198 --> 00:22:14.881]  So that someone else gets run over.
[00:22:14.881 --> 00:22:16.162]  But the local thugs don't even know this.
[00:22:16.162 --> 00:22:19.324]  They're given the action plans, which have fallen into our hands.
[00:22:19.324 --> 00:22:21.266]  These are Death Star plans for Antifa.
[00:22:22.609 --> 00:22:26.452]  So that there can be another Charlottesville, and then it won't matter who runs over somebody.
[00:22:26.452 --> 00:22:28.713]  They'll just call them a white supremacist on the news.
[00:22:28.713 --> 00:22:30.054]  And you saw local news do this.
[00:22:30.054 --> 00:22:34.097]  They said, oh my god, loving liberal demonstrators.
[00:22:34.097 --> 00:22:36.118]  The article's on Infowars.com.
[00:22:36.118 --> 00:22:41.642]  Almost got run over and murdered by a right-wing extremist in Portland who rammed them with his vehicle.
[00:22:42.122 --> 00:22:46.766]  And of course, they don't show the F you, screw you, hitting his car with batons, chasing him down.
[00:22:46.766 --> 00:22:50.349]  They just show the people going, oh my God, it was so scary.
[00:22:50.349 --> 00:22:58.236]  We were lovingly out here in our black uniforms harassing everyone and blocking roads like thugs, you know, from Nazi Germany.
[00:22:58.236 --> 00:23:00.938]  And then this horrible mean people try to hurt us.
[00:23:00.938 --> 00:23:02.820]  And then that's how this works.
[00:23:02.820 --> 00:23:06.102]  And then if you question somebody getting killed, well...
[00:23:07.165 --> 00:23:10.506]  You're going to be called an extremist and fake news.
[00:23:10.506 --> 00:23:16.249]  Just like I didn't say that nobody died at Parkland in Florida this year.
[00:23:16.249 --> 00:23:16.809]  They don't care.
[00:23:16.809 --> 00:23:18.750]  They just say I did that.
[00:23:18.750 --> 00:23:19.930]  And I need to be sued for it.
[00:23:19.930 --> 00:23:21.351]  You see?
[00:23:21.351 --> 00:23:24.192]  So this is the mind control operation they're bringing in.
[00:23:24.192 --> 00:23:26.693]  This is the whole system we're dealing with right now.
[00:23:26.693 --> 00:23:31.075]  And you can see them now trying to activate a Charlottesville-type crisis.
[00:23:31.075 --> 00:23:33.836]  Now, if you're a radio listener, you go to InfoWars.com.
[00:23:33.836 --> 00:23:35.276]  We have live streams of this.
[00:23:35.276 --> 00:23:36.197]  I want to zoom in.
[00:23:37.136 --> 00:23:44.078]  On some of the videos of the people in the background and the Antifa leadership sending their thugs out on the street.
[00:23:44.078 --> 00:23:55.081]  And if you look at these individuals, I bet money if you get their mask off, they are local professors and local social workers and operatives of foundations.
[00:23:55.081 --> 00:24:00.902]  And they've got in their hip pockets their little battle plans, you know, stamped from Alexander Soros's group.
[00:24:00.902 --> 00:24:02.483]  He's really taken over from his dad.
[00:24:03.283 --> 00:24:27.074]  But if you look at the satisfaction, it's like something you saw in old newsreels of Nazi Germany, or old newsreels of Soviet Russia, where you see the commissars, the political police, and they're standing there with just looks of satisfaction, smoking cigarettes and watching people having traffic blocked, and families called names with their kids going to school, and trying to panic somebody into driving through the crowd.
[00:24:27.074 --> 00:24:28.635]  I mean, this is a sick op.
[00:24:28.635 --> 00:24:32.197]  You've got all the leftists standing around behind, the few that don't have masks on,
[00:24:32.557 --> 00:24:41.966]  With just gleeful, little villainous looks that, ooh, we've got the power, we're the political party, we're taking this country over.
[00:24:41.966 --> 00:24:44.087]  And I face these people all over the country.
[00:24:44.087 --> 00:24:48.712]  From Austin, Texas, to Seattle, Washington, to Washington, D.C., to Denver.
[00:24:49.881 --> 00:24:53.344]  I've been facing Antifa for 20 years.
[00:24:53.344 --> 00:24:58.949]  And Antifa are professors, they are communists, they are malice brigades.
[00:24:58.949 --> 00:25:03.433]  I try to go out and have a pro-life demonstration, they show up and try to block our signs and take our free speech.
[00:25:03.433 --> 00:25:08.517]  That's what they're all about, is taking your rights, suppressing you, keeping you off the streets.
[00:25:08.517 --> 00:25:12.441]  While big tech censors you off the web, they censor you off the streets.
[00:25:13.917 --> 00:25:15.398]  In blue cities, they're cowards.
[00:25:15.398 --> 00:25:18.120]  With the police and the media protecting them.
[00:25:18.120 --> 00:25:20.581]  Soros and globalist money.
[00:25:20.581 --> 00:25:22.542]  Media lying and covering for them.
[00:25:22.542 --> 00:25:24.604]  When they attack women and children, they're heroes.
[00:25:24.604 --> 00:25:26.825]  And they say the opposite happened.
[00:25:26.825 --> 00:25:28.226]  And the big media.
[00:25:31.926 --> 00:25:40.458]  Big Tech censoring and then Antifa on the street trying to get the proletariat, trying to get the general populace to rise up.
[00:25:40.458 --> 00:25:45.645]  And they got all the Hollywood movies that are agitating it and white people are racist and there needs to be a race war.
[00:25:45.645 --> 00:25:46.887]  It's all coming together.
[00:25:47.808 --> 00:25:51.432]  It's in the WikiLeaks that came out that Hillary was trying to push a race war.
[00:25:51.432 --> 00:25:52.473]  It's come out.
