[00:00:00.009 --> 00:00:01.130]  We're good.
[00:04:57.341 --> 00:05:06.808]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:05:06.808 --> 00:05:13.894]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:05:14.614 --> 00:05:20.596]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:05:20.596 --> 00:05:31.380]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:05:31.980 --> 00:05:32.580]  It is a big idea.
[00:05:32.580 --> 00:05:33.540]  A new world order.
[00:05:33.540 --> 00:05:34.901]  In the near future.
[00:05:59.801 --> 00:06:02.284]  Earth is dominated by a powerful world government.
[00:06:02.284 --> 00:06:05.708]  It's known as the Bilderberg Group.
[00:06:05.708 --> 00:06:08.492]  Could their objective be world domination?
[00:06:08.492 --> 00:06:11.676]  For thousands of years, their dark order grew.
[00:06:11.676 --> 00:06:19.004]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:06:22.028 --> 00:06:27.472]  For the first time in history, the elite's plan for world government is blown wide open.
[00:06:27.472 --> 00:06:31.334]  You will learn the secret that drives the entire New World Order agenda.
[00:06:31.334 --> 00:06:33.916]  The Oval Party is making great progress toward a world government.
[00:06:33.916 --> 00:06:35.077]  Most people have no idea.
[00:06:35.077 --> 00:06:35.857]  They're not after money.
[00:06:35.857 --> 00:06:37.138]  They have all the money they need.
[00:06:37.138 --> 00:06:38.119]  They're after power.
[00:06:38.119 --> 00:06:39.280]  That's their aphrodisiac.
[00:06:39.280 --> 00:06:44.023]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:06:44.023 --> 00:06:47.985]  Or watch it online right now at PrisonPlanet.tv.
[00:06:47.985 --> 00:06:48.746]  In Game.
[00:06:48.746 --> 00:06:50.787]  Blueprint for global enslavement.
[00:06:50.787 --> 00:06:51.868]  You have been warned.
[00:06:52.808 --> 00:06:55.909]  Have you ever thought about what's in your shampoo, soap, or detergent?
[00:06:55.909 --> 00:07:01.431]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[00:07:01.431 --> 00:07:07.152]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[00:07:07.152 --> 00:07:08.633]  Hi, this is Alex Jones.
[00:07:08.633 --> 00:07:17.615]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[00:07:17.935 --> 00:07:19.776]  Now compare a Calbin Pure Soap.
[00:07:19.776 --> 00:07:23.998]  All natural, earth friendly, no harsh chemicals, no animal testing.
[00:07:23.998 --> 00:07:29.001]  They're safe and you save 85% of the money you're spending on cleaning products now.
[00:07:29.001 --> 00:07:32.862]  Start saving over $1,000 a year for your family of four.
[00:07:32.862 --> 00:07:33.943]  Keep it natural.
[00:07:33.943 --> 00:07:36.884]  Call Calbin Pure Soap for a free catalog at 1-800-340-7091.
[00:07:40.106 --> 00:07:42.330]  Call 1-800-340-7091 or log on to 5starsoap.com.
[00:07:42.330 --> 00:07:46.378]  Try Cal Bend Pure Soaps and I'll bet you'll never use any other cleaning products again.
[00:07:46.378 --> 00:07:47.581]  Call 1-800-340-7091 for all your cleaning needs.
[00:07:58.106 --> 00:08:02.930]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:02.930 --> 00:08:04.531]  You want answers?
[00:08:04.531 --> 00:08:06.073]  Well, so does he.
[00:08:06.073 --> 00:08:10.256]  He's Alex Jones on the GCN Radio Network.
[00:08:10.256 --> 00:08:14.340]  And now, live from Austin, Texas, Alex Jones.
[00:08:33.294 --> 00:08:43.822]  Joe Rogan joining us in about 52 minutes from now, then Vincent Bugliosi, and then we also have Charles Carlson joining us on The Economy.
[00:08:43.822 --> 00:08:48.425]  So three big guests for you today.
[00:08:48.425 --> 00:08:58.051]  Joe Rogan, next hour, of course, has been the host of shows like Fear Factor, The Man Show, on Comedy Central.
[00:08:58.051 --> 00:08:59.773]  He currently has a TV show on ABC.
[00:09:01.387 --> 00:09:10.432]  He, of course, started out in news radio, one of the stars of that, running from 95 to 99 with Mr. Hartman and a lot of other people.
[00:09:10.432 --> 00:09:15.514]  And I'm good friends with Joe, known him for, I guess, about nine years now.
[00:09:15.514 --> 00:09:20.777]  And he's going to be coming on to talk about a host of interesting issues coming up next hour.
[00:09:20.777 --> 00:09:23.618]  And yes, his views about 9-11 have changed.
[00:09:23.618 --> 00:09:27.840]  I had Joe on, I did like nine hours of broadcast on 9-11, 2001, and he agreed on air that the government
[00:09:30.973 --> 00:09:31.293]  I think so.
[00:09:56.849 --> 00:10:06.860]  He's an American author and best known for prosecuting Charles Manson and other defendants accused of the Tate murders.
[00:10:06.860 --> 00:10:15.549]  And he has come out with a new book basically documenting how the president and his cabinet are a bunch of war criminals and need to be arrested.
[00:10:15.549 --> 00:10:18.492]  The prosecution of George W. Bush for murder.
[00:10:19.413 --> 00:10:34.523]  Is the name of an article he's written and a new book that is out by the same name, so that is coming up in the third hour of this global transmission.
[00:10:34.523 --> 00:10:47.852]  Also, I had quite a brainstorm on Sunday concerning the police state in this country and the psychology of police, the military, how they're being brainwashed, and I wrote about
[00:10:49.406 --> 00:10:53.727]  Five pages of notes here.
[00:10:53.727 --> 00:10:58.888]  And I don't know if I'm going to have time to get into this today, or if I'll cover this tomorrow.
[00:10:58.888 --> 00:11:17.792]  The problem is we always have so many great guests and callers and other news I'm covering, I don't normally even get to some of the thoughts I've had, but... I mean, each line here, and there's five pages of these, each line that I wrote is just the header on a larger, complex, detailed thought.
[00:11:18.989 --> 00:11:30.412]  And I have these brainstorms of understanding and most of it's common sense, but how it's connected to other areas of human society and development and where we're going.
[00:11:30.412 --> 00:11:42.076]  And it's very frustrating to be able to have a complex thought that encompasses tens of thousands of interlocking thoughts and Veritas, truth.
[00:11:43.320 --> 00:11:49.522]  And then to try to articulate it, it's one of the reasons I end up just blowing up and screaming on air so often.
[00:11:49.522 --> 00:11:51.063]  But here are some of the notes I have written.
[00:11:51.063 --> 00:11:55.504]  They are really doing it.
[00:11:55.504 --> 00:12:02.566]  How to protect innocence.
[00:12:02.566 --> 00:12:04.147]  And under they are really doing it.
[00:12:04.147 --> 00:12:09.228]  Oil, family, borders, jobs, cloning, GMO, water, air, global tax.
[00:12:12.227 --> 00:12:16.331]  The fish population is collapsing.
[00:12:16.331 --> 00:12:20.454]  Databases on the whole public, state police, terror.
[00:12:20.454 --> 00:12:25.278]  Each one of those words is a giant thought and hundreds of supporting facts.
[00:12:25.278 --> 00:12:28.221]  Police state one and two.
[00:12:28.221 --> 00:12:31.023]  Not just this weekend watching some clips from films I made.
[00:12:32.521 --> 00:13:00.931]  8, 9, 10 years ago, but reading the comments by the police and military, identifying themselves as police and military, and you can go to their YouTube pages and link through to their MySpace accounts, they are police and military, openly laughing, saying they can't wait to engage us, that freaked me out pretty bad, because, you know, I say they're coming for us, they're building camps, but when you go to Marines and state police websites, when you go to their army troopers websites, when you go to these guys,
[00:13:02.259 --> 00:13:06.044]  And you realize that they've now been brainwashed that we're the enemy.
[00:13:06.044 --> 00:13:14.516]  I mean, to just say it intellectually is one thing, but to go and spend hours, two, three hours, I guess, Saturday and Sunday night.
[00:13:14.516 --> 00:13:15.317]  Was it Saturday night?
[00:13:15.317 --> 00:13:17.219]  I first started reading the YouTube comments.
[00:13:17.219 --> 00:13:18.441]  So I found all these law enforcement
[00:13:19.421 --> 00:13:19.941]  We're good to go.
[00:13:47.159 --> 00:13:50.340]  And then the video, you watch the video and it clearly explains it was 1998.
[00:13:50.340 --> 00:13:53.461]  It clearly explains it's Bill Clinton at the time.
[00:13:53.461 --> 00:13:55.862]  We clearly explained that this would be set up in the future.
[00:13:55.862 --> 00:14:03.424]  It was a secret program, totally illegal at the time, and to see the military in there going, hey, posse comitatus has been overturned.
[00:14:03.424 --> 00:14:05.505]  If you don't like it, so what?
[00:14:05.505 --> 00:14:06.265]  You are traitors.
[00:14:06.265 --> 00:14:08.466]  We will put you in camps.
[00:14:08.466 --> 00:14:16.749]  You know, just how they lie and deceive themselves, and how they would deny this was going on ten years ago, and now it's all admitted, and they say, yeah, it's good, and we're gonna kill you.
[00:14:17.839 --> 00:14:21.121]  Then you track back.
[00:14:21.121 --> 00:14:23.122]  I printed hundreds of pages of YouTube comments.
[00:14:23.122 --> 00:14:25.764]  I've got them all here, but how do you cover it all?
[00:14:25.764 --> 00:14:31.387]  I can read 10 times, 15, 20 times quicker than I can talk.
[00:14:31.387 --> 00:14:40.753]  Something about being on radio, trying to form my thoughts, reduces my cognitive intellect, you know, to the point of being able to articulate to you the bigger battle picture.
[00:14:40.753 --> 00:14:42.214]  I mean, we're in a lot of trouble, folks.
[00:14:42.214 --> 00:14:47.357]  They have got bread to war, bread to death, shaved heads, death chants,
[00:14:48.346 --> 00:14:50.627]  As our police now.
[00:14:50.627 --> 00:14:53.148]  And they see us as the complete enemy.
[00:14:53.148 --> 00:15:12.575]  They have taken millions of troops into Iraq, taken them back out, and other commando operations in Latin America, Southeast Asia, Africa, mercenary armies, ready to eat their guts and ass for seconds, and they are now among us.
[00:15:14.816 --> 00:15:20.477]  In a paramilitary guild, a brotherhood, of death.
[00:15:20.477 --> 00:15:23.037]  And, uh, I mean, my God, it's even worse.
[00:15:23.037 --> 00:15:26.058]  It's like you can't make this stuff up in your own mind.
[00:15:26.058 --> 00:15:32.159]  The archetypal thug, mindless, evil, filled with avarice towards fellow humans.
[00:15:32.159 --> 00:15:44.001]  You have to go read their comments and go to their Myspaces and take their handles and Google their handles and find out their other comments and to go into law enforcement blogs where they're talking about wanting to shotgun us in the face and kill us and
[00:15:45.359 --> 00:15:47.800]  Oh my God.
[00:15:47.800 --> 00:15:49.141]  And you want to be friends with them.
[00:15:49.141 --> 00:15:50.302]  You want to think good of them.
[00:15:50.302 --> 00:15:52.883]  You want to turn this around.
[00:15:52.883 --> 00:16:01.167]  I understand that attacking them and exposing their sick death cult only compacts them psychologically deeper into their gang mentality.
[00:16:01.167 --> 00:16:04.249]  No way out is the term that comes to mind.
[00:16:04.249 --> 00:16:08.071]  I just see where this is going and my God, it's the ruination of us all.
[00:16:12.168 --> 00:16:15.089]  And then you see the young people clamoring in support.
[00:16:15.089 --> 00:16:16.649]  Yeah, I just joined the Marines.
[00:16:16.649 --> 00:16:24.031]  Or, yeah, I've been in the Marines five years and I'm getting out and, you know, I'm in Texas and I'm going, I'm now taking classes for law enforcement.
[00:16:24.031 --> 00:16:25.812]  Within a year, I'll be on the streets.
[00:16:25.812 --> 00:16:29.353]  I want to join the state troopers in Texas.
[00:16:29.353 --> 00:16:31.273]  Whenever it takes to stop crime.
[00:16:31.273 --> 00:16:32.173]  Hoorah!
[00:16:32.173 --> 00:16:37.155]  We need to use the military on the people.
[00:16:37.155 --> 00:16:38.495]  This Alex Jones, a traitor.
[00:16:41.548 --> 00:16:43.149]  I'd like to get my hands on him.
[00:16:43.149 --> 00:16:46.370]  Don't worry, you probably will someday.
[00:16:46.370 --> 00:16:49.071]  This body will fail.
[00:16:49.071 --> 00:16:54.452]  I will individually fail, but the species, hopefully through my efforts and others, will not fail.
[00:16:54.452 --> 00:17:02.015]  Hopefully our species won't be governed by lesser, brutish, mindless, vicious aberrations.
[00:17:02.015 --> 00:17:07.877]  And hopefully true warriors will somehow be able to wrest control of the development of the species
[00:17:08.766 --> 00:17:13.848]  And direct it back into beauty and honor and creativity and decency.
[00:17:13.848 --> 00:17:26.032]  And true warriors who understand restraint will become guardians of the people and guardians of the family and innocence.
[00:17:26.032 --> 00:17:30.574]  Look, I've been 14, 15, 16, 17 years old, and by then I grew out of it.
[00:17:30.574 --> 00:17:37.857]  I've had the dark visions of young manhood, the surges of adrenaline in the mind,
[00:17:39.395 --> 00:17:49.818]  Violent delusions that all young males start having at about age 10, some are younger.
[00:17:49.818 --> 00:17:54.100]  But I grew out of it.
[00:17:54.100 --> 00:18:06.143]  Those tectonic, volcanic, male imprints and instincts are meant for you to contest and fight when you're young to become stronger.
[00:18:06.143 --> 00:18:07.684]  But after you've been through
[00:18:08.682 --> 00:18:32.428]  uh... hardship and after you've seen violence is there to protect the innocent violence is in you to protect your women and children violence is not there to run around like a bully inside the tribe feeding on people and pushing weaker people around violence is in you to defend your people when they're under attack it is in you so that you selflessly go out
[00:18:37.748 --> 00:18:41.410]  And defend the species, not attack your own species.
[00:18:41.410 --> 00:18:43.572]  I've just had enough of you.
[00:18:43.572 --> 00:18:45.653]  God, I've got stacks of news and information here.
[00:18:45.653 --> 00:18:48.615]  I'm going to start reading these notes.
[00:18:48.615 --> 00:18:56.280]  I mean, I just read two lines out of it, page after page of thoughts that I want to cover.
[00:18:56.280 --> 00:19:02.604]  And I can't write fast enough for the thoughts as they pour out of my mind.
[00:19:02.604 --> 00:19:06.447]  And then I think about how I am not worthy
[00:19:07.356 --> 00:19:11.137]  I mean, I don't have some sterling view of myself.
[00:19:11.137 --> 00:19:14.679]  I realize what I am and who I am.
[00:19:14.679 --> 00:19:18.220]  Then I think about how we need people to get involved who are smart.
[00:19:18.220 --> 00:19:22.361]  Why is it left to me?
[00:19:22.361 --> 00:19:32.385]  We need people to get in touch with their true soul.
[00:19:32.385 --> 00:19:34.286]  We don't need to let this happen.
[00:19:34.286 --> 00:19:35.366]  This doesn't have to happen.
[00:19:36.383 --> 00:19:39.965]  We don't have to let evil win.
[00:19:39.965 --> 00:19:44.547]  We don't have to let corruption and despotism spread.
[00:19:44.547 --> 00:19:48.289]  I mean, all that evil tyrants need to flourish is that good men do nothing.
[00:19:48.289 --> 00:19:50.150]  And so many of you are doing nothing.
[00:19:50.150 --> 00:19:50.610]  We'll be back.
[00:19:54.090 --> 00:20:00.216]  Have you ever suffered from giardia, food poisoning, heavy metal poisoning, arthritis, fatigue, or high cholesterol?
[00:20:00.216 --> 00:20:06.783]  Maybe you're one of the 75 million Americans that the Center for Disease Control reports as suffering from internal parasites.
[00:20:06.783 --> 00:20:15.812]  If so, Freshwater Organics is proud to introduce you to a million-year-old miracle that has been used all over the world by health-conscious individuals seeking alternatives to chemicals and drugs.
[00:20:16.232 --> 00:20:23.417]  FPP or Fossilized Phytoplankton Powder is a 100% natural organic product with absolutely no additives.
[00:20:23.417 --> 00:20:28.700]  When taken daily, it is an excellent source of natural plant-based silica with 14 trace minerals.
[00:20:28.700 --> 00:20:31.702]  Many believe it is the key to a healthy digestive tract.
[00:20:31.702 --> 00:20:41.849]  To find an FPP distributor near you, or to buy it now, online, go to www.freshwaterorganics.com.
[00:20:43.010 --> 00:20:44.574]  You can also call toll-free at 888-949-3570.
[00:20:44.574 --> 00:20:44.775]  That's 888-949-3570.
[00:20:52.850 --> 00:20:55.712]  Terror Storm, a history of government-sponsored terror.
[00:20:55.712 --> 00:20:57.273]  Loose Change Final Cut.
[00:20:57.273 --> 00:20:59.415]  Endgame, blueprint for global enslavement.
[00:20:59.415 --> 00:21:01.316]  The true story of the Bilderberg Group.
[00:21:01.316 --> 00:21:02.817]  The late great USA.
[00:21:02.817 --> 00:21:04.578]  America, freedom to fascism.
[00:21:04.578 --> 00:21:11.603]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:21:11.603 --> 00:21:15.686]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:21:15.686 --> 00:21:19.089]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:21:19.469 --> 00:21:22.232]  Or you would like a book on the history of the Federal Reserve.
[00:21:22.232 --> 00:21:25.316]  We've got the most well-researched and documented titles.
[00:21:25.316 --> 00:21:27.679]  All available at PrisonPlanet.com.
[00:21:27.679 --> 00:21:32.384]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:21:32.384 --> 00:21:38.331]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:21:39.372 --> 00:21:49.991]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:21:49.991 --> 00:21:51.453]  Join the info war today!
[00:21:52.304 --> 00:21:56.226]  When making important financial decisions, you should always know the facts.
[00:21:56.226 --> 00:22:00.028]  That's why Midas Resources is willing to pay you to read the facts.
[00:22:00.028 --> 00:22:09.213]  Midas Resources, a team of hand-picked financial specialists with decades of financial experience who are ready to provide you with state-of-the-art, up-to-date financial services.
[00:22:09.213 --> 00:22:13.455]  Midas Resources offers a host of services and stands behind their products.
[00:22:13.455 --> 00:22:17.657]  In fact, if you call and order their free Midas Report, Midas Resources will pay you
[00:22:18.297 --> 00:22:23.939]  This detailed report will provide you with financial history on the safest and most profitable areas to invest in.
[00:22:23.939 --> 00:22:29.541]  If you read the report, Midas Resources will send you a free Walking Liberty Silver Half Dollar.
[00:22:29.541 --> 00:22:30.881]  So what are you waiting for?
[00:22:30.881 --> 00:22:35.863]  Get the facts and call Midas Resources toll free at 888-292-2709.
[00:22:35.863 --> 00:22:39.944]  That's 888-292-2709.
[00:22:39.944 --> 00:22:45.306]  And remember, if you read the Midas Report, you'll receive a free Walking Liberty Silver Half Dollar.
[00:22:52.819 --> 00:22:55.762]  David J. Smith for Newswatch Magazine.
[00:22:55.762 --> 00:23:04.731]  Did you know that every problem our nation is facing can be traced back to the Council on Foreign Relations and the Order of Skull and Bones, which President Bush is a member?
[00:23:04.731 --> 00:23:12.299]  The Council on Foreign Relations is a Marxist organization that gained control of our State Department at the invitation of President Roosevelt during the 1930s.
[00:23:14.721 --> 00:23:20.046]  They've had 70 years to radicalize our nation, preparing it for the New World Order.
[00:23:20.046 --> 00:23:28.473]  We'd like to help you understand why these things are happening and offer you an absolutely free one-year subscription to Newswatch Magazine.
[00:23:28.473 --> 00:23:29.894]  Just call our toll-free number 1-800-516-8736.
[00:23:29.894 --> 00:23:30.094]  That's 1-800-516-8736.
[00:23:37.381 --> 00:23:40.904]  516-8736.
[00:23:40.904 --> 00:23:54.815]  Call now while operators are standing by to receive your call for an absolutely free one-year subscription to Newswatch Magazine.
[00:23:54.815 --> 00:24:00.640]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:24:00.640 --> 00:24:02.942]  Because there's a war on for your mind.
[00:24:06.721 --> 00:24:13.564]  Okay, I want to get into global climate taxes and what life is going to be like under this system in the next few years.
[00:24:13.564 --> 00:24:17.005]  After the break, very important.
[00:24:17.005 --> 00:24:20.767]  Right now, I'm going to spend a few minutes on Fox, Hillary, the rest of it.
[00:24:20.767 --> 00:24:35.673]  We know that Fox and that establishment, Roger Ailes, Rush Limbaugh, Rupert Murdoch, for at least almost six years now, have been funding, financing, secretly advising, giving her money, having secret fundraisers with billionaires and others in attendance.
[00:24:36.548 --> 00:24:38.529]  They're behind Hillary Clinton.
[00:24:38.529 --> 00:24:50.575]  And that's why we've had Newt Gingrich and others say two years ago that it would be her, and then under, in fact, he said this almost two years ago before anybody heard of Barack Obama, that it would be Hillary as President Barack Obama under her.
[00:24:50.575 --> 00:24:57.118]  Now, that could still be the ruse, but the way it's developing, it looks like the rarity has happened.
[00:24:57.118 --> 00:25:01.961]  I'm always pleased when this happens, because we're rarely wrong.
[00:25:01.961 --> 00:25:06.063]  But it looks like that it may be Barack Obama.
[00:25:07.817 --> 00:25:16.023]  But we are seeing unusual, kind of insane levels of threats, and I'm trying to figure out the PSYOP, and I really can't see the angle.
[00:25:16.023 --> 00:25:35.337]  Except just open mafia threats at each other, and we know there are different power structures, and it does appear that at least at some levels, this is the Zbigniew Brzezinski faction does represent more of a European-styled Rothschild-centric or pure view.
[00:25:35.337 --> 00:25:37.459]  I mean, they're all interlocking, so it's hard to separate them.
[00:25:38.044 --> 00:25:48.813]  And that the Kissinger Group is more a neocon, accelerated type program.
[00:25:48.813 --> 00:25:53.176]  Which a lot of globalists believe has endangered their program and set it back many years.
[00:25:53.176 --> 00:25:54.497]  But that could also be a ruse.
[00:25:54.497 --> 00:25:57.460]  But again, I get into the complexities here.
[00:25:57.460 --> 00:26:01.183]  The point is, this is Twilight Zone.
[00:26:01.183 --> 00:26:01.843]  Outer Limits.
[00:26:01.843 --> 00:26:03.765]  Everything's getting crazier and crazier.
[00:26:05.327 --> 00:26:09.671]  We have Hillary telling an editorial board of a major newspaper that, well, I shouldn't drop out.
[00:26:09.671 --> 00:26:12.473]  I mean, we've had people get killed.
[00:26:12.473 --> 00:26:20.180]  RFK got killed at the Ambassador Hotel in 68 in mid-June when he'd synced up the nomination.
[00:26:20.180 --> 00:26:23.743]  So I'm not going to drop out because Obama could be killed.
[00:26:23.743 --> 00:26:25.084]  Amazing!
[00:26:25.084 --> 00:26:26.465]  Meaning that to get out.
[00:26:26.465 --> 00:26:27.746]  That's not even a veiled threat.
[00:26:27.746 --> 00:26:28.227]  That's like when
[00:26:29.102 --> 00:26:38.265]  One of the top global architects when it comes to Homeland Security, Gary Hart, writes a letter documented in a sheet, he point-blank said, our government stages terror attacks.
[00:26:38.265 --> 00:26:40.285]  Don't think we won't stage one and attack you.
[00:26:40.285 --> 00:26:41.825]  You better do as we say.
[00:26:41.825 --> 00:26:47.407]  And we went and interviewed him and he admitted, yeah, that's what I meant.
[00:26:47.407 --> 00:26:50.848]  I mean, they don't even veil this stuff now.
[00:26:50.848 --> 00:26:51.968]  How could anyone be in denial?
[00:26:51.968 --> 00:26:54.749]  I mean, she basically said, we may kill Barack Obama.
[00:26:55.777 --> 00:27:01.639]  Now, is that meant to make him even more superstar and make him even more cult icon and look even more anti-establishment?
[00:27:01.639 --> 00:27:03.460]  Because I know he's not anti-establishment.
[00:27:03.460 --> 00:27:11.604]  I know he's very dangerous, very slick, has some very dang- I mean, I'm actually, the more I look at him, he's kind of that dark horse out of- and I don't mean that as a pun.
[00:27:11.604 --> 00:27:14.305]  We always call somebody who comes out of nowhere a dark horse.
[00:27:14.305 --> 00:27:16.386]  New York Times will probably say I meant that as a racist comment.
[00:27:16.386 --> 00:27:18.206]  No, I call Ron Paul a dark horse.
[00:27:18.206 --> 00:27:21.908]  He is a dark horse out of nowhere, uh, and, uh,
[00:27:23.314 --> 00:27:24.495]  You know, four years in the U.S.
[00:27:24.495 --> 00:27:27.938]  Senate, before that, the State Senate.
[00:27:27.938 --> 00:27:28.899]  Time will tell, though.
[00:27:28.899 --> 00:27:32.221]  Time always gives us the indicators in an investigation.
