[00:00:00.009 --> 00:00:00.369]  We're good to go.
[00:04:57.677 --> 00:04:59.818]  Endgame, blueprint for global enslavement.
[00:04:59.818 --> 00:05:01.719]  The truth story of the Bilderberg Group.
[00:05:01.719 --> 00:05:03.219]  The late great USA.
[00:05:03.219 --> 00:05:04.980]  America, freedom to fascism.
[00:05:04.980 --> 00:05:11.263]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:05:12.003 --> 00:05:16.068]  When you visit PrisonPlanet.com, you can connect to our amazing online store.
[00:05:16.068 --> 00:05:25.718]  Whether you're looking for survival and wellness products like Berkey water filters, or you would like a book on the history of the Federal Reserve, we've got the most well-researched and documented titles.
[00:05:25.718 --> 00:05:28.081]  All available at PrisonPlanet.com.
[00:05:28.081 --> 00:05:30.944]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:05:33.747 --> 00:05:39.769]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:05:39.769 --> 00:05:50.372]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at TruthNews.us and PrisonPlanet.tv.
[00:05:50.372 --> 00:05:51.853]  Join the info war today!
[00:05:58.425 --> 00:06:07.512]  Prepare yourself for a talk radio experience like no other.
[00:06:07.512 --> 00:06:10.254]  He stands for truth.
[00:06:10.254 --> 00:06:13.477]  He stands for justice.
[00:06:13.477 --> 00:06:15.919]  He stands for what's right.
[00:06:15.919 --> 00:06:19.221]  This is the Alex Jones Show.
[00:06:19.221 --> 00:06:22.063]  Call Alex now, toll free at 877-590-5525.
[00:06:27.600 --> 00:06:36.989]  Now live from Austin, Texas, here's Alex Jones.
[00:06:36.989 --> 00:06:40.112]  Hello, thank you for joining us.
[00:06:40.112 --> 00:06:41.313]  It is April 13, 2008.
[00:06:41.313 --> 00:06:44.816]  We're going to be live here for the next two hours.
[00:06:44.816 --> 00:06:47.398]  I'm here Sunday, 4 to 6 p.m.
[00:06:47.398 --> 00:06:47.758]  Central.
[00:06:49.344 --> 00:06:59.929]  From upstate New York to San Diego, California, coming to you from the studios of NewsRadio 590, KLVJ here in Austin, Texas.
[00:06:59.929 --> 00:07:07.872]  Simulcasting not just on the AM and FM dial, but the internet at InfoWars.com, PrisonPlanet.com.
[00:07:07.872 --> 00:07:10.933]  Many of our affiliates also restream the show.
[00:07:10.933 --> 00:07:14.535]  Global Shortwave, WWCR, and three different satellite systems.
[00:07:17.344 --> 00:07:31.328]  Alright, I have been quite reflective the last few days just researching some of the different declassified government programs that are being carried out against the people of the planet.
[00:07:31.328 --> 00:07:34.789]  Eugenics programs.
[00:07:34.789 --> 00:07:41.931]  I, in my research of the last 15 years, have learned that we are living in a false reality.
[00:07:41.931 --> 00:07:46.432]  And by false reality, I don't mean a false reality as intense as the Matrix.
[00:07:47.366 --> 00:08:04.733]  Where you are having this virtual reality fed to your cerebral cortex by a group of supercomputers as you live out your life in a pod, supplying heat to drive their systems.
[00:08:04.733 --> 00:08:13.376]  When I talk about a false reality, I'm talking about belief systems that we have been programmed with, and I'm talking about a global
[00:08:15.640 --> 00:08:40.560]  Shadow government or national security apparatus that has developed advanced technologies and has engaged in everything from government narcotics trafficking to banking and money laundering, underground bases, super weapons that make hydrogen bombs look like quaint paper swords.
[00:08:40.560 --> 00:08:43.423]  This is the type of information that I want to go over today.
[00:08:44.087 --> 00:08:47.748]  And then, of course, take your calls on any subject you would like to discuss.
[00:08:47.748 --> 00:08:50.969]  We have Tax Day coming up.
[00:08:50.969 --> 00:09:02.253]  The Congressional Commission, back in 1981, reported that not one cent of any tax money, any of the income tax money, goes to run the country.
[00:09:02.253 --> 00:09:09.215]  And Ronald Reagan, of course, quoted that commission and put out his own statement saying the IRS should be abolished.
[00:09:09.215 --> 00:09:13.477]  The Internal Revenue Service, what an Orwellian term, they provide a service for you,
[00:09:14.838 --> 00:09:22.465]  It goes to pay interest on the debt to the private banks that control the issuance of currency, credit, and liquidity.
[00:09:22.465 --> 00:09:26.149]  There are hundreds of other taxes that you pay.
[00:09:26.149 --> 00:09:37.760]  Death taxes, social security taxes, property taxes, oil taxes, fuel taxes, real estate taxes,
[00:09:38.803 --> 00:09:46.090]  Corporate taxes, on and on and on, that do fund the government and all the horrible things government does.
[00:09:46.090 --> 00:09:50.395]  But you need to know that the income tax is in the Communist Manifesto.
[00:09:50.395 --> 00:09:51.196]  Go read it for yourself.
[00:09:51.196 --> 00:09:54.359]  Just type into Google, Communist Manifesto, and you should read those ten points.
[00:09:55.555 --> 00:09:57.116]  That's everything our government's implementing.
[00:09:57.116 --> 00:10:03.439]  Public school, open borders, gun control, a private central bank, income tax.
[00:10:03.439 --> 00:10:04.920]  Go read it for yourself.
[00:10:04.920 --> 00:10:06.960]  Of course, the private banks created it.
[00:10:06.960 --> 00:10:10.062]  It's actually not communism in the popular sense.
[00:10:10.062 --> 00:10:22.028]  As Carol Quigley, the head of Georgetown Political Science, Bill Clinton's mentor, wrote in Tragedy and Hope, the bankers created communism to con rebelling serfs in Europe back into slavery.
[00:10:22.765 --> 00:10:24.406]  They finance it.
[00:10:24.406 --> 00:10:26.347]  They want command and control systems.
[00:10:26.347 --> 00:10:34.830]  So know that when you pay your taxes, your taxes coming up in two days, that it goes to destroy America.
[00:10:34.830 --> 00:10:44.715]  And the people devaluing our dollar, destroying our sovereignty, our borders, our name, are the individuals that bring you the IMF World Bank tax.
[00:10:44.715 --> 00:10:46.456]  And that is what it is.
[00:10:46.456 --> 00:10:46.716]  Okay.
[00:10:47.543 --> 00:10:50.325]  That said, we can discuss that as well at 877-590-5525.
[00:10:50.325 --> 00:11:03.775]  If you're listening to the station this originates out of, the mothership 836-0590, or I should say the flagship, because that is the radio station I'm coming to you from.
[00:11:03.775 --> 00:11:05.617]  The flag is right here.
[00:11:05.617 --> 00:11:09.400]  The flag of resistance to tyranny.
[00:11:09.400 --> 00:11:10.921]  Never surrendering.
[00:11:10.921 --> 00:11:16.125]  The flag of humanity against the social architects, the scientific dictatorship.
[00:11:17.657 --> 00:11:27.326]  Okay, before I get into the slave grid paradigm, let me just give you some of the news we have today.
[00:11:27.326 --> 00:11:38.636]  The government is trying to wrap its mind around yours, Washington Post, and it says that the brain scanners are going in nationwide scanning your brain.
[00:11:40.908 --> 00:11:41.849]  Another report here.
[00:11:41.849 --> 00:11:48.212]  Government scientists propose geoengineering Earth's upper atmosphere and then admit they've already been doing it.
[00:11:48.212 --> 00:11:53.875]  In the last six months, thousands of government publications have admitted they are altering the atmosphere.
[00:11:53.875 --> 00:11:56.017]  There's no longer a debate about chemtrails.
[00:11:56.017 --> 00:11:58.538]  They just say the details are classified.
[00:11:58.538 --> 00:11:59.539]  Shut up.
[00:11:59.539 --> 00:12:02.220]  They're having it basically added to the jet fuel by law.
[00:12:02.220 --> 00:12:03.581]  That way it's compartmentalized.
[00:12:03.581 --> 00:12:06.082]  The companies buying their jet fuel have nothing to do with it.
[00:12:06.082 --> 00:12:06.703]  It's just done.
[00:12:07.643 --> 00:12:15.147]  And the nuclei is being entered into the atmosphere, and they have darkened the Earth by 20% according to NASA.
[00:12:15.147 --> 00:12:18.828]  They are terraforming us, altering the atmosphere.
[00:12:18.828 --> 00:12:20.849]  Now we can have a debate about this.
[00:12:20.849 --> 00:12:26.772]  It's kind of like they built the trans-Texas corridor, but CNN and Fox, I have clips we played here, say it doesn't exist.
[00:12:26.772 --> 00:12:32.435]  As a Texan, we're on several stations in Texas, you are driving along
[00:12:34.361 --> 00:12:38.244]  And, uh, you will see Trans-Texas Corridor signs by the state.
[00:12:38.244 --> 00:12:39.325]  You will see the highways.
[00:12:39.325 --> 00:12:41.447]  You will see them putting toll roads on.
[00:12:41.447 --> 00:12:49.012]  But for those outside the state, they just say it doesn't exist, and they even transmit and broadcast TV programs saying it doesn't exist.
[00:12:49.012 --> 00:12:52.875]  Just like they're chemtrails spraying us, putting poison in our water, everything else.
[00:12:52.875 --> 00:12:58.440]  It's all admitted, but you can't get the public to admit it, even when there's billboards.
[00:12:58.440 --> 00:13:04.004]  Because if they tell the yuppies it doesn't exist, they see the billboard and then say, this toll road I just went on doesn't exist.
[00:13:06.738 --> 00:13:08.319]  I mean, this is mass mind control.
[00:13:08.319 --> 00:13:09.939]  You're under mind control.
[00:13:09.939 --> 00:13:15.101]  The fact that I sound weird and extreme to you shows how you are in a false reality.
[00:13:15.101 --> 00:13:17.562]  You literally are programmed.
[00:13:17.562 --> 00:13:32.668]  You know, I've told the story that I never believed, studying World War II and Nazi history, read more than 30 books on the subject, I still call myself a novice, that the Nazis, the general public didn't believe they were killing all these people.
[00:13:33.496 --> 00:13:42.859]  You know, when our troops went in there and found all the death camps and millions of dead people, Germans said, we didn't know, we didn't know, and the troops would beat them up or drag them in front of the dead bodies and make them bury them.
[00:13:42.859 --> 00:13:45.299]  But in studying more history now, I know that is the truth.
[00:13:45.299 --> 00:13:48.861]  They were delusional, just like us.
[00:13:48.861 --> 00:13:51.581]  You know there's been concentration camps in the United States since 1986?
[00:13:51.581 --> 00:13:52.001]  I wrote a book in 2002
[00:13:57.492 --> 00:14:00.275]  With links and documents to the Army's own website.
[00:14:00.275 --> 00:14:01.536]  It's all public.
[00:14:01.536 --> 00:14:03.658]  But you don't choose to know.
[00:14:03.658 --> 00:14:12.466]  There are Americans in slave labor camps for... I guess that's 20 plus years.
[00:14:12.466 --> 00:14:15.809]  22 years.
[00:14:15.809 --> 00:14:19.993]  So this is the type of information we cover here.
[00:14:21.840 --> 00:14:25.443]  Now, other folks out there will say, well, why are you still alive if this is all true?
[00:14:25.443 --> 00:14:46.341]  Because the psychological dictatorship is so... the scientific dictatorship run by behavioral psychologists, they are in such total control that they basically believe that I am just a stimuli to test response and that I am a little toy or something.
[00:14:46.341 --> 00:14:47.562]  It just doesn't even matter to them.
[00:14:49.051 --> 00:14:58.413]  I mean, you're already ingesting chemicals daily, put in the water supply, declassified by design to reduce your IQ by 20 points on average.
[00:14:58.413 --> 00:15:02.954]  It's even higher if you've been ingesting sodium fluoride since birth, which most of us have.
[00:15:02.954 --> 00:15:16.356]  And to the scientific dictatorship, this is the ultimate power, the ultimate control freak system, because they're in control, you don't even know they're in control, and they're poisoning you, they're brain damaging you, they're attacking you daily, and you don't even know.
[00:15:17.763 --> 00:15:33.239]  This story out of the Washington Post says Defense Agency Research Projects, that's DARPA, Department of Defense, John Hopkins University and others, are engaged in mass mine control operations.
[00:15:33.239 --> 00:15:36.002]  See, they're now showing the slaves, they're now telling you.
[00:15:36.002 --> 00:15:40.807]  Mainstream news admits mass chemtrailing of the population as chemicals are sprayed on you daily.
[00:15:42.795 --> 00:15:49.001]  Uh, I have the copy of the government textbook here where they tell the school kids how they're spraying them for their safety.
[00:15:49.001 --> 00:15:54.587]  See, they introduce it to the children while they still deny to the adults because... It is a big idea.
[00:15:54.587 --> 00:15:57.410]  A new world order.
[00:15:57.410 --> 00:16:01.654]  In the near future, Earth is dominated by a powerful world government.
[00:16:02.906 --> 00:16:11.072]  For thousands of years, their dark order grew.
[00:16:11.072 --> 00:16:18.397]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:16:21.431 --> 00:16:26.875]  For the first time in history, the elite's plan for world government is blown wide open.
[00:16:26.875 --> 00:16:30.737]  You will learn the secret that drives the entire New World Order agenda.
[00:16:30.737 --> 00:16:33.319]  Bill Burgess is making great progress toward a world government.
[00:16:33.319 --> 00:16:34.480]  Most people have no idea.
[00:16:34.480 --> 00:16:35.240]  They're not after money.
[00:16:35.240 --> 00:16:36.541]  They have all the money they need.
[00:16:36.541 --> 00:16:37.522]  They're after power.
[00:16:37.522 --> 00:16:38.663]  That's what they're after, you see.
[00:16:38.663 --> 00:16:43.426]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:16:43.426 --> 00:16:47.388]  Or watch it online right now at PrisonPlanet.tv.
[00:16:47.388 --> 00:16:50.190]  Endgame, blueprint for global enslaving.
[00:16:50.190 --> 00:16:51.191]  You have been warned.
[00:16:51.891 --> 00:16:58.577]  On the average, Americans work between 45 to 50 years, hoping to build up enough wealth to retire and live out their golden years.
[00:16:58.577 --> 00:17:06.683]  Unfortunately, with taxation, the rising cost of food, energy, housing, and medical, many retirees are forced to live below the poverty line.
[00:17:06.683 --> 00:17:14.530]  Is this a flaw-free enterprise, or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt, ensuring inflation and higher taxes?
[00:17:14.850 --> 00:17:19.934]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[00:17:19.934 --> 00:17:25.158]  Congressman Ron Paul states, it's what every American needs to know about central bank power.
[00:17:25.158 --> 00:17:29.522]  A gripping adventure into the secret world of international banking cartel.
[00:17:29.522 --> 00:17:30.602]  Hi, this is Ted Anderson.
[00:17:30.602 --> 00:17:35.106]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[00:17:35.106 --> 00:17:40.010]  Call 1-800-686-2237 and order a copy today.
[00:17:40.010 --> 00:17:42.532]  It's critical that the public be made aware of the system.
[00:17:42.992 --> 00:17:46.874]  Call and order your copy today at 1-800-686-2237.
[00:17:46.874 --> 00:17:48.275]  That's 1-800-686-2237.
[00:17:48.275 --> 00:17:53.759]  Greetings!
[00:17:53.759 --> 00:18:00.303]  My name is Dr. Buell Von Scheidt with the White Paper Chronicles from the main polluted stream media.
[00:18:00.303 --> 00:18:04.866]  I'm here to expose a fraud and an all-around un-American stinker.
[00:18:04.866 --> 00:18:06.487]  His name is Steve Schenk.
[00:18:06.487 --> 00:18:08.668]  His radio show called Fearless Radio.
[00:18:08.988 --> 00:18:18.459]  He says solution to all the craziness in America is just get independent and healthy so you can be fearless of all of the scary stuff you're not supposed to know about.
[00:18:18.459 --> 00:18:23.404]  Stay away from this stinker on website eFoodsDirect.com.
[00:18:23.404 --> 00:18:23.865]  I warned you
[00:18:23.865 --> 00:18:27.126]  You don't do efoodsdirect.com.
[00:18:27.126 --> 00:18:31.868]  Don't dial 800-605-5868 for this dangerous program.
[00:18:31.868 --> 00:18:34.929]  800-605-5868.
[00:18:34.929 --> 00:18:37.330]  You've heard what happens to a brain on drugs?
[00:18:37.330 --> 00:18:40.631]  Can you imagine what happens to a brain that has been shanked?
[00:18:40.631 --> 00:18:41.851]  This is Steve.
[00:18:41.851 --> 00:18:44.452]  We take your independence very seriously.
[00:18:44.452 --> 00:18:46.073]  Come and find me on Fearless Radio.
[00:18:46.073 --> 00:18:47.393]  Call 800-605-5868 or on the web efoodsdirect.com.
[00:18:52.717 --> 00:18:53.597]  It's a fact.
[00:18:53.597 --> 00:19:01.179]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:19:01.179 --> 00:19:10.321]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[00:19:10.321 --> 00:19:20.864]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[00:19:21.124 --> 00:19:27.407]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[00:19:27.407 --> 00:19:32.609]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[00:19:32.609 --> 00:19:37.251]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[00:19:37.251 --> 00:19:39.112]  Call the Federal Debt Relief System at 877-943-8600.
[00:19:39.112 --> 00:19:39.392]  That's 877-943-8600.
[00:19:39.392 --> 00:19:39.912]  Or visit FDRS.org.
[00:19:39.912 --> 00:19:41.753]  Find out how you can break the cycle of debt slavery.
[00:19:48.976 --> 00:19:52.000]  Visit FDRS.org today!
[00:19:52.000 --> 00:19:58.488]  Are you tired of searching for great talk radio?
[00:19:58.488 --> 00:19:59.750]  Well, search no more!
[00:19:59.750 --> 00:20:01.953]  We are the GCN Radio Network!
[00:20:05.774 --> 00:20:06.715]  All right, we're back live.
[00:20:06.715 --> 00:20:08.596]  I know we've got loaded phone lines here.
[00:20:08.596 --> 00:20:12.138]  People like Mike and Jack disagree, so we'll go to the head of the line.
[00:20:12.138 --> 00:20:35.232]  Your call's coming up later in the hour, but I need to get now into this false reality and just skim the surface at first, and then it's such a wide tapestry of social engineering, biological engineering, guinea pig testing going on against all of us, psychological, chemical in nature, genetic.
[00:20:35.232 --> 00:20:35.352]  But
[00:20:36.673 --> 00:20:37.453]  Here's a story.
[00:20:37.453 --> 00:20:43.296]  Final agony of RFA volunteer killed by Sarin in Britain.
[00:20:43.296 --> 00:20:45.276]  And it's the London Guardian.
[00:20:45.276 --> 00:20:48.898]  Because I mentioned this the other day on radio and somebody emailed me and said, where's the article?
[00:20:48.898 --> 00:20:54.580]  There are thousands of tests where they've killed US and British troops from the 50s right through to the 80s.
[00:20:54.580 --> 00:21:04.804]  And then it's been classified since then, where they would just march someone in and tell them, go into this chamber and they'd nerve gas our troops, British troops, our government would.
[00:21:04.804 --> 00:21:05.545]  It's not our government.
[00:21:05.545 --> 00:21:06.385]  These criminals that run it.
[00:21:07.350 --> 00:21:12.031]  In the name of scientists, and they would kill them and dissect their bodies.
[00:21:12.031 --> 00:21:15.092]  Now, that really wasn't about testing what nerve gas does with mammals.
[00:21:15.092 --> 00:21:19.573]  They knew what sheep and cows and humans from other wars.
[00:21:19.573 --> 00:21:27.075]  It was done to test cadres of scientists and technicians that would be part of that to move on to other projects.
[00:21:27.075 --> 00:21:30.736]  That's why at the end of World War II, tens of thousands of Nazi scientists
[00:21:31.124 --> 00:21:32.905]  We're brought into this nation.
[00:21:32.905 --> 00:21:47.295]  That's why most of the bioweapons labs, chemical weapons labs, NASA facilities, are named after the Goddard Space Center from Goddard, the Nazi, or the Wernher von Braun Research Laboratories, the head of the Nazi program.
[00:21:47.295 --> 00:21:51.778]  He became the head of all Nazi weapons development there during the war for a while.
[00:21:51.778 --> 00:21:57.522]  And they were brought here, and my uncle and mom remember when they lived here in Austin,
[00:21:58.171 --> 00:22:00.792]  Their dad, my grandfather, said, we've got to go see Werner Von Braun.
[00:22:00.792 --> 00:22:02.092]  He was into the NASA program.
[00:22:02.092 --> 00:22:06.894]  And these little kids, he took them down to see him speak at University of Texas.
[00:22:06.894 --> 00:22:17.857]  But, you know, the point is, is that they brought them here because they formed the cadres to form larger groups that would engage in this type of activity.
[00:22:17.857 --> 00:22:23.319]  And so for the elite, because they're willing to do this, they believe that it's survival of the fittest.
[00:22:23.319 --> 00:22:26.260]  They're willing to do these psychopathic things, so that makes them
[00:22:26.687 --> 00:22:27.868]  Stronger than the rest of us.
[00:22:27.868 --> 00:22:35.614]  Those of us that don't kill innocents cold-bloodedly, they see as weak and sentimental and pathetic.
[00:22:35.614 --> 00:22:49.104]  And starting in about 1996, there have been tens of thousands of admitted tests in this country, taking in the 40s, 50s, 60s, 70s, small children, foster care children, radiating them to death.
[00:22:49.104 --> 00:22:49.564]  The U.S.
[00:22:49.564 --> 00:22:50.785]  paid Israel to radiate 110,000 of their children.
[00:22:54.528 --> 00:22:57.890]  Israeli radiation test on children, or ringworm children, into Google.
[00:22:57.890 --> 00:23:00.452]  You can hear about them frying kids in chambers.
[00:23:00.452 --> 00:23:03.454]  All mainstream news, but you'll wonder why you never heard about it.
[00:23:03.454 --> 00:23:05.915]  It's just back of the paper here, back of the paper there.
[00:23:05.915 --> 00:23:08.597]  We take all these and integrate them in together in my film, Endgame.
[00:23:08.597 --> 00:23:11.359]  Well, not all of them, just a few hundred or so.
[00:23:11.359 --> 00:23:13.560]  There's tens of thousands, as I mentioned.
[00:23:13.560 --> 00:23:17.663]  You could spend the rest of your life just reading the ones that they admit they've done.
[00:23:17.663 --> 00:23:22.886]  Now it's all secret, and we know they've intensified it all, but it's being done against general populations.
[00:23:24.772 --> 00:23:31.275]  So understand, you think the government loves you, you think it's legitimate, you think it's good, you think it's taking care of you.
[00:23:31.275 --> 00:23:42.959]  It is a bunch of scientists on a complete power trip working for the big private banking families that own the planet that understand how important it is to have cutting-edge science and control the mass of humanity.
[00:23:42.959 --> 00:23:50.962]  And if you go to any major biology conference or any major climate conference or any major architecture conference, I just had one last week with Prince Charles here in Austin,
[00:23:52.424 --> 00:23:55.867]  It's all about how they've got to kill 90% of us and how humans are bad.
[00:23:55.867 --> 00:23:58.168]  And most of you go, yeah, there are too many of us.
[00:23:58.168 --> 00:24:07.494]  See, it's such a mainstream view inculcated into you by the elite that you believe it, you just don't know why or where you even heard it.
[00:24:07.494 --> 00:24:15.058]  And so understand that any question about the government lying to us, being run by crooks, I wish we just had boss hog crooks running things.
