[00:00.000 --> 00:22.000]  Infowars, tomorrow's news, today.
[09:57.440 --> 10:01.440]  But I love folks that disagree as well. Try to get an idea of what you're actually thinking.
[10:01.440 --> 10:06.440]  Let me tell you what's on the agenda today in between your phone calls.
[10:06.440 --> 10:11.440]  I have several big stacks that have been building up over the last few days that I haven't hit yet that I do want to hit.
[10:11.440 --> 10:16.440]  And that is the whole transgenderism weaponization coming after our children,
[10:16.440 --> 10:22.440]  shocking footage of men and women that had their testicles and breasts cut off and penises cut off.
[10:22.440 --> 10:29.440]  And now when they say that they were coercive children to sign up for this, they're being censored by the heartable,
[10:29.440 --> 10:36.440]  wicked monsters of big tech that are big pharma that know exactly what they're doing.
[10:36.440 --> 10:44.440]  The same big pharma and big tech that censor the incredible news document on every front that the so-called vaccines are not vaccines
[10:44.440 --> 10:52.440]  and are bio weapons that destroy the blood just to start in their host bodies.
[10:52.440 --> 11:01.440]  FDA will withhold autopsy results of those who died at recovered shots in latest shocker, but we already have the epidemiologists
[11:01.440 --> 11:11.440]  out of Germany and out of the UK and out of Canada, the US and Australia confirming the coroners,
[11:11.440 --> 11:18.440]  the pathologists, the virologists, all of them coming out and documenting that it is the shots that are killing people,
[11:18.440 --> 11:22.440]  at least 6 million dead we know of.
[11:22.440 --> 11:29.440]  This is a genocide of biblical proportions and they're just getting started.
[11:29.440 --> 11:36.440]  And so for all of you that signed on with the New World Order, all of you that signed on for censorship, all of you that signed on for tyranny,
[11:36.440 --> 11:47.440]  I hope you really feel good about yourselves because you are destroying us along with your evil asses.
[11:47.440 --> 11:53.440]  And I understand you get a thrill out of evil, get a thrill out of oppression, you get a thrill out of dominance,
[11:53.440 --> 11:56.440]  and because you sided with the powers that be, you think you're winning.
[11:56.440 --> 12:02.440]  You're only winning for a short season.
[12:02.440 --> 12:06.440]  You're only winning for a very short period and you lose in the end.
[12:06.440 --> 12:16.440]  You may win some battles, but you are and you will lose your war against humanity.
[12:16.440 --> 12:20.440]  Then we've got this big stack of reports.
[12:20.440 --> 12:30.440]  Last week, the World Economic Forum was given $100 million by the Canadian government to establish a World ID.
[12:30.440 --> 12:40.440]  This week, Bill Gates donated $200 million to expand the program and they're using the Communist Chinese World ID as the model,
[12:40.440 --> 12:47.440]  complete with our new Chinese police departments, Communist Chinese departments, we're setting up in every western nation to keep an eye on us.
[12:47.440 --> 12:50.440]  We now have the Chinese Communist World ID system.
[12:50.440 --> 12:53.440]  That's coming up.
[12:53.440 --> 13:03.440]  We'll also tie that in to the Democrats not liking their own medicine.
[13:03.440 --> 13:14.440]  That is just more and more ridiculous, oxymoronic statements by the mayor of DC, the mayor of New York, the mayor of Chicago,
[13:14.440 --> 13:22.440]  and other Democrat mayors saying, we are in an emergency.
[13:22.440 --> 13:25.440]  We can't take any illegal aliens.
[13:25.440 --> 13:29.440]  This is the end of the world.
[13:29.440 --> 13:42.440]  And not understanding the fact, or they do understand the fact, that they're the ones running the policy that caused this.
[13:42.440 --> 13:47.440]  But as soon as it's put in their backyard, they scream bloody murders.
[13:47.440 --> 13:57.440]  We've got some new totally insane clips on that front coming out the start of the next segment that just really show how the millions of the New World Order are pretty stupid.
[13:57.440 --> 14:09.440]  Because I can tell you, the mayor of Chicago, the mayor of New York, the mayor of DC, these are puppets put there because they're stupid.
[14:09.440 --> 14:15.440]  And it's the people behind them running them and controlling them that are the truly evil folks.
[14:15.440 --> 14:27.440]  But Mayor Eric Adams has declared an emergency in New York saying we didn't plan for this, we didn't ask this, we can't handle this, it's got to stop.
[14:27.440 --> 14:31.440]  It's got to stop? You got what, 20,000 illegal aliens, Buster?
[14:31.440 --> 14:33.440]  Texas has got 10 million.
[14:33.440 --> 14:35.440]  Arizona's got more than 10 million.
[14:35.440 --> 14:40.440]  California's got 30 million.
[14:40.440 --> 14:42.440]  How do you like going bankrupt?
[14:42.440 --> 14:46.440]  How do you like all the collapse of society and the social safety net going away?
[14:46.440 --> 14:53.440]  How do you like the third world's poorest people being moved here after the UN cut off their food and water for two years?
[14:53.440 --> 14:56.440]  I don't blame these people coming here, they're refugees in the New World Order.
[14:56.440 --> 15:01.440]  And then a New World Order puppet sits up there, I'm not saying they should be allowed in, I'm just saying I don't hate them.
[15:01.440 --> 15:07.440]  No, I hate the globalists that engineered the collapse of their countries and then shinned them here to collapse us.
[15:07.440 --> 15:10.440]  And that's what this is, is total and complete weaponization.
[15:10.440 --> 15:18.440]  With the crime waves and the homelessness and the fentanyl and all of it, this is war against our country.
[15:18.440 --> 15:24.440]  Infowars.com, tomorrow's news today.
[15:24.440 --> 15:28.440]  We're going to be laying it all out here with so much more.
[15:28.440 --> 15:34.440]  And as I said, your phone calls, I'll give the number out when we come back on the other side.
[15:34.440 --> 15:40.440]  Infowars.com stands as the beacon of resistance against the globalists.
[15:40.440 --> 15:43.440]  And I thank you all for tuning in today and I thank you all for sharing the links.
[15:43.440 --> 15:46.440]  Because this is the time Infowars was built for.
[15:46.440 --> 15:51.440]  This time in history right now, people are more open minded to the truth than ever.
[15:51.440 --> 15:55.440]  We'll be right back as we battle the great reset of the New World Order.
[15:55.440 --> 16:00.440]  It's our best seller.
[16:00.440 --> 16:05.440]  We first came out with it five years ago and it was a moderate seller.
[16:05.440 --> 16:11.440]  But as folks tried vitamin mineral fusion and experienced the way it made them feel and how healthy it made them,
[16:11.440 --> 16:14.440]  it has become our number one overall best seller.
[16:14.440 --> 16:17.440]  And it's been sold out for a while, but it's finally back in stock.
[16:17.440 --> 16:21.440]  Vitamin mineral fusion doesn't just supercharge your immune system,
[16:21.440 --> 16:26.440]  but it helps every cellular function of the body. It has all the minerals, all the key amino acids,
[16:26.440 --> 16:31.440]  all of the essential vitamins that you need to live and be healthy.
[16:31.440 --> 16:33.440]  Essential means without these things you die.
[16:33.440 --> 16:37.440]  And so much of the food is debased. There's so many chemicals in the environment.
[16:37.440 --> 16:41.440]  It is critical to bolster our bodies defenses with a product like this.
[16:41.440 --> 16:44.440]  Now there are other great vitamin mineral products out there.
[16:44.440 --> 16:48.440]  But this is amongst the very best and it's a low price and it funds the Infowars.
[16:48.440 --> 16:53.440]  So the only way you lose is not taking action today, getting vitamin mineral fusion finally back in stock
[16:53.440 --> 16:56.440]  at InfowarsStore.com for 50% off.
[16:56.440 --> 16:59.440]  Vitamin mineral fusion back in stock, InfowarsStore.com.
[16:59.440 --> 17:04.440]  By the will of God and by God working through you and your support,
[17:04.440 --> 17:11.440]  Infowars continues to persevere against attacks never before seen in the Western world against independent media.
[17:11.440 --> 17:13.440]  Thanks for keeping me in the fight.
[17:13.440 --> 17:18.440]  And over the years you have come to the table, you have stepped to the plate so many times
[17:18.440 --> 17:21.440]  and kept Infowars in free speech on the air and I thank you.
[17:21.440 --> 17:27.440]  But now I have my own legal bills that have reached the point that I can't pay them and I need your support.
[17:27.440 --> 17:32.440]  So if you want to keep this operation moving forward, if you want to back me in this fight against the globalist,
[17:32.440 --> 17:36.440]  please visit saveinfowars.com.
[17:36.440 --> 17:43.440]  And saveinfowars.com takes you to a URL that gives SINGO for direct Alex Jones legal defense fund.
[17:43.440 --> 17:47.440]  This whole phase of their attacks, four years in the making, is almost over.
[17:47.440 --> 17:52.440]  And right at the end, we're not giving up, we're not giving in, but we could give out.
[17:52.440 --> 17:57.440]  So please, if you support what we're doing and want to fight for liberty and freedom in just in the future,
[17:57.440 --> 18:00.440]  go to saveinfowars.com today.
[18:00.440 --> 18:03.440]  Look, it's not hype that Infowars has changed the world.
[18:03.440 --> 18:07.440]  It's not hype that your support of Infowars is the reason we were able to do this.
[18:07.440 --> 18:09.440]  So I salute you and I thank you.
[18:09.440 --> 18:12.440]  Now you know about fluoride, the bad halogen on the periodic table.
[18:12.440 --> 18:16.440]  Well, high quality iodine is the good halogen and does the opposite of fluoride.
[18:16.440 --> 18:19.440]  And when you've got it in your body, it doesn't just supercharge yourselves,
[18:19.440 --> 18:22.440]  it doesn't just give you more energy, it doesn't just boost your immune system,
[18:22.440 --> 18:28.440]  but it also blocks the bad halogens in the fluoride, chlorine, bromide, bromine family.
[18:28.440 --> 18:34.440]  So ladies and gentlemen, it takes about two weeks for X3 to kick in on average, take a few drops every day,
[18:34.440 --> 18:38.440]  and almost everyone has dramatic results. Plus, it funds the Infowar.
[18:38.440 --> 18:42.440]  So what do you have to lose but taking action?
[18:42.440 --> 18:49.440]  Experience X3, finally back in stock at InfowarsStore.com right now for 50% off.
[18:49.440 --> 18:51.440]  Experience tri-iodine.
[18:51.440 --> 18:55.440]  Learn about the iodine fluoride conspiracy, learn how to counter the fluoride,
[18:55.440 --> 18:59.440]  and fund the Infowar and empower your life at InfowarsStore.com.
[18:59.440 --> 19:06.440]  Ladies and gentlemen, the biggest sale of 2022 is now live at InfowarsStore.com.
[19:06.440 --> 19:12.440]  It's the InfowarsStore Super Sale, 40 to 50% off all products in the store.
[19:12.440 --> 19:17.440]  Survival Shield X3 sold out for almost six months, back in stock, 50% off.
[19:17.440 --> 19:20.440]  Brainforce Ultra, back in stock, 50% off.
[19:20.440 --> 19:23.440]  Brainforce Plus, back in stock, 50% off.
[19:23.440 --> 19:26.440]  DNA Force Plus, back in stock, 50% off.
[19:26.440 --> 19:29.440]  Physic Magnesium, both of the highest quality types of magnesium.
[19:29.440 --> 19:31.440]  Nobody else has got that, 50% off.
[19:31.440 --> 19:34.440]  Organic Green's Fiber Caps, highest quality, 50% off.
[19:34.440 --> 19:37.440]  Surveillance Vitality, Fuel Vitality, 50% off.
[19:37.440 --> 19:39.440]  Ultimate Cradle, back in stock, 40% off.
[19:39.440 --> 19:41.440]  Knockout Sleep Support, 40% off.
[19:41.440 --> 19:43.440]  It goes on and on.
[19:43.440 --> 19:45.440]  Vitamin D3 Gummies, 40% off.
[19:45.440 --> 19:46.440]  Vasilobics, 40% off.
[19:46.440 --> 19:48.440]  Open Fisher Oil, 40% off.
[19:48.440 --> 19:51.440]  You need to do this for your immune system as fall and winter.
[19:51.440 --> 19:54.440]  Because it funds the InfoWare, thank you for your support.
[19:54.440 --> 19:57.440]  The only way you lose is not going to InfoWareStore.com
[19:57.440 --> 20:00.440]  and getting 40 to 50% off on all these amazing products.
[20:00.440 --> 20:05.440]  Leading up Frontal Assault on the Lies of the New World Order,
[20:05.440 --> 20:08.440]  it's Alex Jones.
[20:16.440 --> 20:20.440]  Florida Surgeon General Dr. Joseph Ladopo is a hero.
[20:20.440 --> 20:23.440]  He's the type of person we need as U.S. Surgeon General.
[20:23.440 --> 20:27.440]  And we need people like Governor Sanis as president.
[20:27.440 --> 20:30.440]  He went on the war room yesterday with Steve Bannon
[20:30.440 --> 20:34.440]  who joins us next hour and laid out the evil, just murderous
[20:34.440 --> 20:39.440]  coordination between big tech and government to silence
[20:39.440 --> 20:42.440]  the medical truth of the weapon we've just been hit with.
[20:42.440 --> 20:46.440]  Dr. Ladopo, did the senior management of Twitter,
[20:46.440 --> 20:48.440]  did any of these social media oligarchs,
[20:48.440 --> 20:53.440]  did anybody reach out to you and ask you for the backup analytics?
[20:53.440 --> 20:55.440]  They asked you about your study?
[20:55.440 --> 20:59.440]  Did you ask you about anything before they took you down, sir?
[20:59.440 --> 21:01.440]  Surely they didn't reach out to me personally.
[21:01.440 --> 21:04.440]  I guess in theory, maybe they reached out to the office,
[21:04.440 --> 21:07.440]  but I've heard no such thing.
[21:07.440 --> 21:14.440]  But you know, this whole, I mean, it is really almost criminal,
[21:14.440 --> 21:19.440]  really, in terms of how much disregard that they have
[21:19.440 --> 21:28.440]  for human rights that, and I'm not talking just about Twitter,
[21:28.440 --> 21:34.440]  but this whole body that thinks it's okay to crush the voices
[21:34.440 --> 21:37.440]  of others because you don't like their message.
[21:37.440 --> 21:42.440]  Here's a message that, this is not a message that is in our
[21:42.440 --> 21:46.440]  interests or in someone else's interests.
[21:46.440 --> 21:49.440]  This is a message in terms of the data, the information
[21:49.440 --> 21:51.440]  that we were providing.
[21:51.440 --> 21:54.440]  It's a message for people, for humanity,
[21:54.440 --> 21:57.440]  so that people can make informed decisions.
[21:57.440 --> 21:59.440]  You want to do more research?
[21:59.440 --> 22:00.440]  Terrific.
[22:00.440 --> 22:02.440]  You think you've already seen enough evidence
[22:02.440 --> 22:05.440]  and you think our methods are persuasive to you,
[22:05.440 --> 22:09.440]  that you believe that our results are great, are correct?
[22:09.440 --> 22:10.440]  Terrific.
[22:10.440 --> 22:14.440]  Like humans, people get to make those choices,
[22:14.440 --> 22:20.440]  but these, this body of tech and other forces that come in
[22:20.440 --> 22:24.440]  and silence people, they don't think human beings
[22:24.440 --> 22:28.440]  have the right to have free access to information
[22:28.440 --> 22:30.440]  that they don't want them to have access to.
[22:30.440 --> 22:32.440]  So it's, I mean, it's, you know, Twitter, yes,
[22:32.440 --> 22:34.440]  but it's a huge deal.
[22:34.440 --> 22:37.440]  He said almost criminal, no, it's mass murder.
[22:37.440 --> 22:40.440]  It's extremely criminal to block tens of thousands of doctors
[22:40.440 --> 22:43.440]  and scientists and millions of citizens telling the truth
[22:43.440 --> 22:46.440]  and what they experienced and how the shots made them sick
[22:46.440 --> 22:48.440]  and how they suppressed all the therapeutics
[22:48.440 --> 22:51.440]  like hydroxychloroquine and, of course,
[22:51.440 --> 22:54.440]  countless other things that are devastating to COVID
[22:54.440 --> 22:59.440]  and incredibly empowering to the body.
[22:59.440 --> 23:02.440]  Unbelievable what these, what these monsters have done
[23:02.440 --> 23:04.440]  to ivermectin and so much more.
[23:04.440 --> 23:07.440]  Now I want to shift gears into the war, big developments
[23:07.440 --> 23:10.440]  on that front, escalations every day.
[23:10.440 --> 23:14.440]  The Russians are now rolled out evidence of an attack drone
[23:14.440 --> 23:20.440]  with a bomb that crashed and unsuccessfully did not detonate,
[23:20.440 --> 23:23.440]  blowing up Nord Stream 1.
[23:23.440 --> 23:25.440]  This turned out to have happened years ago.
[23:25.440 --> 23:27.440]  We're going to be getting to that.
[23:27.440 --> 23:31.440]  Russia is now blowing up and destroying most of the power
[23:31.440 --> 23:34.440]  producing structures in Ukraine.
[23:34.440 --> 23:37.440]  So this has gone from a police action, as Putin called it,
[23:37.440 --> 23:40.440]  to full out war and he's brought in this scorched earth general
[23:40.440 --> 23:43.440]  who has the nickname General Armageddon.
[23:43.440 --> 23:45.440]  So good job, new world order.
[23:45.440 --> 23:51.440]  But I'll play a few clips from years ago of Soros bragging
[23:51.440 --> 23:54.440]  and Obama bragging about what they set up
[23:54.440 --> 23:56.440]  and the overthrow of the government in Ukraine
[23:56.440 --> 23:58.440]  and what it has led to today.
[23:58.440 --> 24:02.440]  We set up a foundation in Ukraine before Ukraine became
[24:02.440 --> 24:05.440]  independent of Russia.
[24:05.440 --> 24:10.440]  And the foundation has been functioning ever since.
[24:10.440 --> 24:17.440]  There is one person who was very deeply involved in Ukraine
[24:17.440 --> 24:19.440]  and that's Biden.
[24:19.440 --> 24:23.440]  He had a lot more patience than I had
[24:23.440 --> 24:30.440]  in trying to convert Poroshenko into a democratic leader.
[24:30.440 --> 24:36.440]  But the opportunity to generate a united Ukraine
[24:36.440 --> 24:41.440]  and getting it right is within your grasp.
[24:41.440 --> 24:45.440]  We want to be your partner, your friend in the project,
[24:45.440 --> 24:47.440]  and we're ready to assist.
[24:47.440 --> 24:51.440]  We're also asking Congress to act promptly
[24:51.440 --> 24:54.440]  to deliver on an aid package
[24:54.440 --> 24:57.440]  including a $1 billion loan guarantee
[24:57.440 --> 25:02.440]  that can help smooth the path for reform inside of Ukraine
[25:02.440 --> 25:05.440]  and give the Prime Minister and his government
[25:05.440 --> 25:09.440]  the capacity to do what they need to do as they are also.
[25:09.440 --> 25:12.440]  Now this next clip has been making the rounds
[25:12.440 --> 25:14.440]  from Stephen Colbert.
[25:14.440 --> 25:18.440]  This is in 2014 with an Obama spokesperson,
[25:18.440 --> 25:21.440]  one of the cute little actors.
[25:21.440 --> 25:23.440]  Say that again, guys.
[25:23.440 --> 25:26.440]  Yes, Michael Hudson, thank you for reminding me of his name.
[25:26.440 --> 25:29.440]  Michael Hudson, on there making a joke about the plan
[25:29.440 --> 25:32.440]  for the war and the project to overthrow Ukraine.
[25:32.440 --> 25:34.440]  It's so funny, it's so cute, it's so fun,
[25:34.440 --> 25:36.440]  and now we're living years later
[25:36.440 --> 25:38.440]  on the edge of World War III, here it is.
[25:38.440 --> 25:42.440]  I just wish Ronald Reagan were still alive to fix this mess.
[25:42.440 --> 25:45.440]  Here to tell me how to reanimate Reagan
[25:45.440 --> 25:48.440]  as the editor of Foreign Affairs Magazine, Gideon Rose.
[25:48.440 --> 25:51.440]  Mr. Rose, thank you so much for being here.
[25:51.440 --> 25:55.440]  There's the magazine, Foreign Affairs.
[25:55.440 --> 25:58.440]  Let's just pause right there, let's just stop.
[25:58.440 --> 26:00.440]  It's no big deal.
[26:00.440 --> 26:02.440]  We're going to start this back over.
[26:02.440 --> 26:05.440]  It's Gideon Rose who had worked with the Obama administration.
[26:05.440 --> 26:08.440]  In fact, we're going to stop right there.
[26:08.440 --> 26:11.440]  I'm going to restart the show at this point.
[26:11.440 --> 26:13.440]  I almost didn't do the show today
[26:13.440 --> 26:17.440]  because I got a headache and I'm in a bad mood
[26:17.440 --> 26:21.440]  and I'm just going to reset everything right now.
[26:21.440 --> 26:24.440]  Because I really can't do the show
[26:24.440 --> 26:27.440]  when I am working until 10 minutes before the show
[26:27.440 --> 26:29.440]  on just keeping this place on air.
[26:29.440 --> 26:31.440]  And I should have just taken off the day and had Owen do the show.
[26:31.440 --> 26:33.440]  I should have just worked behind the scenes.
[26:33.440 --> 26:35.440]  In fact, get Owen ready, he's going to take over, I'm leaving.
[26:35.440 --> 26:37.440]  I guess I got Bannon coming up, I got to do it,
[26:37.440 --> 26:49.440]  but I just can't do it anymore.
[26:49.440 --> 26:51.440]  I want you guys to print me the article on the YouTube of that
[26:51.440 --> 26:53.440]  so I have the actual articles.
[26:53.440 --> 26:55.440]  When you click on the YouTube, open it up with the menu under it
[26:55.440 --> 26:57.440]  so I have the description under it.
[26:57.440 --> 26:59.440]  We'll start over. Thank you.
[26:59.440 --> 27:02.440]  Now, I want to calm down for a moment.
[27:02.440 --> 27:06.440]  I'm going to get my bearings and I'll be able to do the show.
[27:06.440 --> 27:10.440]  I may have to go to re-broadcast for a little while.
[27:10.440 --> 27:13.440]  But I'm not mad at anybody.
[27:13.440 --> 27:18.440]  I just get overloaded at a certain point
[27:18.440 --> 27:22.440]  and in the past I spent about 10% of my time getting fun and keep us on air.
[27:22.440 --> 27:25.440]  Now I spend 50% of my time and I'm not complaining.
[27:25.440 --> 27:28.440]  It's just something I don't like doing and it irritates me
[27:28.440 --> 27:30.440]  because I don't like business, I don't like numbers,
[27:30.440 --> 27:32.440]  I don't like jacking and stuff constantly,
[27:32.440 --> 27:34.440]  but the good news is M4 is still on air,
[27:34.440 --> 27:36.440]  so we have a plan to stay on air
[27:36.440 --> 27:38.440]  and it would take a big stress off of me
[27:38.440 --> 27:40.440]  and keep this important operation on air
[27:40.440 --> 27:42.440]  if folks would continue to support what you've been doing
[27:42.440 --> 27:44.440]  and I want to thank you.
[27:44.440 --> 27:46.440]  We're shipping stuff within 24 hours, your order coming in,
[27:46.440 --> 27:48.440]  we've got products you really need right now
[27:48.440 --> 27:50.440]  at infowarstore.com
[27:50.440 --> 27:52.440]  or by calling toll free,
[27:52.440 --> 27:55.440]  triple A, two, five, three, three, one, three, nine.
[27:55.440 --> 27:58.440]  And there's been big runs on iodine
[27:58.440 --> 28:00.440]  because of all the nuclear war news.
[28:00.440 --> 28:02.440]  We don't sell the highest quality iodine
[28:02.440 --> 28:04.440]  in nuclear war because it's not really a protection
[28:04.440 --> 28:06.440]  from nuclear war, folks.
[28:06.440 --> 28:08.440]  Yes, a few isotopes, some of the most common
[28:08.440 --> 28:10.440]  in fallout that go into the thyroid,
[28:10.440 --> 28:12.440]  if your body has good iodine already in your thyroid,
[28:12.440 --> 28:15.440]  it won't absorb the radioactive isotopes
[28:15.440 --> 28:18.440]  and that's one of the main causes of death.
[28:18.440 --> 28:20.440]  But if there's a nuclear war,
[28:20.440 --> 28:22.440]  there'll be mass starvation and total collapse of civilization
[28:22.440 --> 28:24.440]  and so, you know, might as well just go ahead
[28:24.440 --> 28:26.440]  and die quickly in my view.
[28:26.440 --> 28:28.440]  The reason we sell high quality iodine,
[28:28.440 --> 28:30.440]  the highest quality you're going to find anywhere,
[28:30.440 --> 28:33.440]  is because it's incredible for your whole body
[28:33.440 --> 28:36.440]  and when you do have good iodine in the thyroid,
[28:36.440 --> 28:38.440]  it blocks all the bad halogens
[28:38.440 --> 28:41.440]  like fluorine, fluoride, bromide, you name it.
[28:41.440 --> 28:45.440]  So, X3 is back in stock, 50% off,
[28:45.440 --> 28:48.440]  and I've extended the big supercell for a few more days,
[28:48.440 --> 28:51.440]  40-50% off, store-wide, infowarstore.com,
[28:51.440 --> 28:55.440]  on Brainforce Plus, Brainforce Ultra,
[28:55.440 --> 28:59.440]  vitamin C with zinc and more.
[28:59.440 --> 29:01.440]  It's our best seller.
[29:01.440 --> 29:03.440]  We first came out with it five years ago
[29:03.440 --> 29:05.440]  and it was a moderate seller.
[29:05.440 --> 29:07.440]  But as folks tried vitamin mineral fusion
[29:07.440 --> 29:09.440]  and experienced the way it made it feel
[29:09.440 --> 29:11.440]  and how healthy it made them,
[29:11.440 --> 29:14.440]  it has become our number one overall best seller
[29:14.440 --> 29:16.440]  and it's been sold out for a while, but it's finally back in stock.
[29:16.440 --> 29:20.440]  Vitamin mineral fusion doesn't just supercharge your immune system,
[29:20.440 --> 29:23.440]  but it helps every cellular function of the body
[29:23.440 --> 29:26.440]  and has all the minerals, all the key amino acids,
[29:26.440 --> 29:30.440]  all of the essential vitamins that you need to live and be healthy.
[29:30.440 --> 29:33.440]  Essential means, without these things, you die.
[29:33.440 --> 29:35.440]  And so much of the food is debased.
[29:35.440 --> 29:37.440]  There's so many chemicals in the environment.
[29:37.440 --> 29:40.440]  It is critical to bolster our body's defenses
[29:40.440 --> 29:41.440]  with a product like this.
[29:41.440 --> 29:44.440]  Now, there are other great vitamin mineral products out there,
[29:44.440 --> 29:46.440]  but this is amongst the very best,
[29:46.440 --> 29:48.440]  and it's a low price, and it funds the infowar.
[29:48.440 --> 29:50.440]  So, the only way you lose is not taking action today,
[29:50.440 --> 29:53.440]  getting vitamin mineral fusion finally back in stock
[29:53.440 --> 29:56.440]  at infowarstore.com for a 50% off.
[29:56.440 --> 29:59.440]  Vitamin mineral fusion, back in stock, infowarstore.com.
[29:59.440 --> 30:04.440]  Think about a world without info wars.
[30:04.440 --> 30:06.440]  Just take a moment and sit back and think about
[30:06.440 --> 30:09.440]  all the incredible guests and callers and stories
[30:09.440 --> 30:13.440]  we've broken together, this family that is info wars.
[30:13.440 --> 30:18.440]  Think about how info wars is cited by Joe Rogan and Tucker Carlson
[30:18.440 --> 30:22.440]  and Bal Senaro and other foreign leaders like Nigel Farage
[30:22.440 --> 30:27.440]  as being the main impetus towards firing up their main base
[30:27.440 --> 30:30.440]  to defeat the New World Order.
[30:30.440 --> 30:33.440]  The only reason humanity is still in the fight today
[30:33.440 --> 30:37.440]  is because the viewers and listeners of this broadcast
[30:37.440 --> 30:40.440]  have taken action and supported this show.
[30:40.440 --> 30:42.440]  I don't take the credit.
[30:42.440 --> 30:44.440]  I give you the credit.
[30:44.440 --> 30:46.440]  And now info wars is facing its darkest hours.
[30:46.440 --> 30:48.440]  It isn't going to give up.
