[00:00:07.296 --> 00:00:11.199]  Waging war on corruption.
[00:03:32.830 --> 00:03:38.915]  That the Nazis were putting it in the forced labor camp water at about three parts per million.
[00:03:38.915 --> 00:03:43.138]  They put it in 1.6 parts per million for us.
[00:03:43.138 --> 00:03:47.081]  At three parts per million, folks, you start getting real submission.
[00:03:47.081 --> 00:03:49.262]  And you wonder why the folks in the camps are so submissive.
[00:03:49.262 --> 00:03:55.367]  A, they kept them near starvation and killed anybody that spoke up and stood up.
[00:03:55.367 --> 00:03:59.310]  So that's A, B. But C, they were on hydrofluorosilicic acid.
[00:03:59.310 --> 00:04:01.451]  This isn't a game or a joke.
[00:04:01.451 --> 00:04:02.052]  This is a real deal.
[00:04:03.126 --> 00:04:04.947]  And it's a window into what we're facing.
[00:04:04.947 --> 00:04:09.168]  Now, we have the big top story that's up on InfoWars.com we're going to be covering when we come back.
[00:04:09.168 --> 00:04:11.749]  We have some special reports that David Knight has filed on that.
[00:04:11.749 --> 00:04:16.211]  They're extremely, extremely powerful that I hope you'll share with everyone you know.
[00:04:16.211 --> 00:04:16.531]  U.S.
[00:04:16.531 --> 00:04:20.173]  Army builds fake city in Virginia to practice military occupation.
[00:04:20.173 --> 00:04:22.554]  That's a story that went viral.
[00:04:22.554 --> 00:04:25.455]  The nurse practitioner and the doctors and folks I was talking to today
[00:04:26.485 --> 00:04:28.067]  At a clinic I've been going to for 15 years.
[00:04:28.067 --> 00:04:29.610]  They all saw that on Drudge Friday.
[00:04:29.610 --> 00:04:32.213]  They were listening to the show and he said, are you going to talk about it today?
[00:04:32.213 --> 00:04:33.916]  I said, yeah, I'm going in.
[00:04:33.916 --> 00:04:36.239]  He was really going to go in with a hundred and two favor and I said, yeah, I'm going in.
[00:04:36.239 --> 00:04:39.404]  Not that I'm some Billy Bad Butt or something, it's just...
[00:04:41.189 --> 00:04:44.270]  Man, I don't know how long I'll be able to be on air and talk about this stuff, so it's all coming up.
[00:04:44.270 --> 00:04:48.691]  And David, you've also got some stuff on the attack on free speech and more, right?
[00:04:48.691 --> 00:04:48.992]  That's right.
[00:04:48.992 --> 00:04:50.272]  We've got some news about internet freedom.
[00:04:50.272 --> 00:04:52.093]  We've got news about gun freedom.
[00:04:52.093 --> 00:04:55.614]  We've got some news about global warming, as well as what you're talking about with the fluoride.
[00:04:55.614 --> 00:04:59.275]  We've got some big news about a Ninth Circuit Court of Appeals decision last Thursday.
[00:04:59.295 --> 00:04:59.435]  Right.
[00:05:29.695 --> 00:05:37.737]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:05:37.737 --> 00:05:44.059]  Super Mill Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:05:44.059 --> 00:05:52.801]  For a limited time, we are offering 15% off Super Mill Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:05:52.801 --> 00:05:56.983]  Visit InfoWarsLife.com today to secure your Super Mill Vitality.
[00:05:56.983 --> 00:05:57.803]  InfoWarsLife.com
[00:06:05.703 --> 00:06:16.587]  In the councils of government, we must guard against the acquisition of unwarranted influence, whether sought or unsought, by the military-industrial complex.
[00:06:16.587 --> 00:06:22.349]  In Dallas, Texas, three shots were fired at President Kennedy's motorcade in downtown Dallas.
[00:06:22.349 --> 00:06:28.551]  The first reports say that President Kennedy has been seriously wounded by the shooting.
[00:06:28.551 --> 00:06:31.092]  It is a big idea.
[00:06:31.092 --> 00:06:32.052]  A new world order.
[00:06:35.606 --> 00:06:39.214]  It was almost as if it were a planned implosion.
[00:06:39.214 --> 00:06:40.536]  It's just pancakes.
[00:06:40.536 --> 00:06:46.469]  Either you were with us, or you were with the terrorists.
[00:06:59.721 --> 00:07:09.849]  But I also believe that a lot of gun owners would agree that AK-47s belong in the hands of soldiers, not in the hands of criminals.
[00:07:09.849 --> 00:07:11.770]  Guns will be taped and no one will be able to be armed.
[00:07:11.770 --> 00:07:13.492]  We're going to take all of them.
[00:07:13.492 --> 00:07:18.355]  For many of the police and guard troops, it is an uncomfortable job to do this in an American city.
[00:07:18.355 --> 00:07:19.877]  Global governance at last.
[00:07:19.877 --> 00:07:20.877]  Is it one world?
[00:07:20.877 --> 00:07:22.338]  The central bank is in charge.
[00:07:22.338 --> 00:07:26.181]  But aren't we all just living and dying for what the central banks do?
[00:07:26.181 --> 00:07:26.762]  It's for me!
[00:07:27.790 --> 00:07:33.875]  We're going to cover a familiar theme on this Sunday, the 16th day of February 2014 Worldwide Sunday Transmission.
[00:07:33.875 --> 00:07:36.878]  But there are new, very serious chapters in this unfolding saga.
[00:07:53.936 --> 00:08:06.726]  There was a National Science Board study that was put out Friday showing that one out of four Americans do not know that the Earth circles the Sun.
[00:08:06.726 --> 00:08:08.527]  They thought the Sun circled the Earth.
[00:08:08.527 --> 00:08:18.855]  Of course, it's been known since the days of Copernicus and Galileo that it was the Earth circling the Sun.
[00:08:18.855 --> 00:08:23.299]  Over a quarter of Americans do not know the Earth circles the Sun according to the new survey.
[00:08:25.839 --> 00:08:26.520]  So, there you go.
[00:08:26.520 --> 00:08:27.642]  They've known since 1543.
[00:08:27.642 --> 00:08:31.086]  I mean, they knew hundreds of years before that, or even a thousand, but they would kill you.
[00:08:32.216 --> 00:08:34.258]  Bernie at the stake, heresy.
[00:08:34.258 --> 00:08:50.971]  Just like if you say Obamacare raised your rates, even though it did, or you lost your doctor, it's racist blasphemy to talk bad about Obama lying to you, show Obamacare did lower the price of your health care to that of a phone bill, even though on average it's doubled it and it's set to triple and quadruple.
[00:08:50.971 --> 00:08:57.817]  No, if Obama said that the laws of gravity were suspended, it would happen.
[00:08:59.358 --> 00:09:00.999]  Or you're a racist.
[00:09:00.999 --> 00:09:10.662]  Now, getting serious here, ladies and gentlemen, the only reason they can get away with what they're doing across the board is there's really not two parties in this country.
[00:09:10.662 --> 00:09:21.666]  You've got the Republican leadership on record giving more money to candidates who are running against Tea Party candidates than they are to defeat Democrats.
[00:09:21.666 --> 00:09:23.186]  And that's been in the news the last few months.
[00:09:23.186 --> 00:09:24.367]  It's on record.
[00:09:24.367 --> 00:09:27.188]  We've got all the big associations, all the big business associations,
[00:09:28.638 --> 00:09:34.161]  Lobbying for Tea Party candidates that are just common sense to be defeated.
[00:09:34.161 --> 00:09:35.522]  They don't want a real opposition.
[00:09:35.522 --> 00:09:36.923]  They don't want two parties.
[00:09:36.923 --> 00:09:43.126]  They don't want a libertarian constitutional type group to take over the Republicans, which is starting to happen.
[00:09:43.126 --> 00:09:53.352]  It's very frustrating to see this group, the Tea Party, who isn't perfect by any stretch and is very diverse, having a real shot at turning things around for this country and
[00:09:54.656 --> 00:09:56.437]  By extension, the world.
[00:09:56.437 --> 00:10:06.965]  And to see the whole system, Republican, Democratic leadership, the controlled press, state-run media, combines, going after the Tea Party.
[00:10:06.965 --> 00:10:08.266]  Obviously, those are the good guys.
[00:10:08.266 --> 00:10:24.098]  If you have 6% approval rating for Congress, if you've got 20-something for Obama in many polls, if you've got the support for this system at the lowest it's ever been in history, the government violating the Bill of Rights and Constitution from pillar to post,
[00:10:26.803 --> 00:10:32.828]  Then obviously the group being attacked by the establishment 24-7 is the real opposition, and we should take it over.
[00:10:32.828 --> 00:10:42.375]  We already pretty much started it, but we should continue to take it over, continue to keep it somewhat free, nothing's perfect, and continue to make inroads, with common sense, into government.
[00:10:42.375 --> 00:10:45.658]  Now, that said, and this ties into the huge news we're about to break here on air.
[00:10:47.281 --> 00:11:11.213]  Do you know, in literally hundreds of public army manuals in the last five years, and hundreds of homeland security briefing reports given to state police, that we've broken, and they've been national news, this is all on record, that the number one enemy going back almost six years, behind the scenes that they were training for, is gun owners, returning veterans, conservatives,
[00:11:13.226 --> 00:11:18.029]  Libertarians, Constitutionalists, Bob Barr supporters, Ron Paul supporters, Alex Jones supporters.
[00:11:18.029 --> 00:11:20.310]  Get us out of the UN supporters.
[00:11:20.310 --> 00:11:25.493]  Anybody that doesn't want this country fully gutted by offshore criminals.
[00:11:25.493 --> 00:11:27.414]  And notice, Obamacare is incredibly unpopular.
[00:11:27.414 --> 00:11:30.116]  Almost 80% in National Gallup polls are against it.
[00:11:30.116 --> 00:11:32.157]  Last one I saw was 79% were against it.
[00:11:32.157 --> 00:11:34.598]  You can pull that up.
[00:11:34.598 --> 00:11:35.359]  79% against Obamacare.
[00:11:35.359 --> 00:11:36.619]  In fact, guys, just put that into a search engine.
[00:11:36.619 --> 00:11:37.280]  I want to show people that.
[00:11:38.601 --> 00:11:39.521]  Some polls are even higher.
[00:11:39.521 --> 00:11:41.382]  The point is 79%.
[00:11:41.382 --> 00:11:44.322]  So are we all extremists because we don't like it?
[00:11:44.322 --> 00:11:46.003]  The truth is we're the real opposition.
[00:11:46.003 --> 00:11:47.263]  We're the common sense.
[00:11:47.263 --> 00:11:49.183]  What we're saying is popular.
[00:11:49.183 --> 00:12:06.187]  That's why, secretly, in all these training manuals and all these memos and all these military training operations and police training operations and joint operations that violated posse comitatus and a whole string of other federal laws barring domestic military engaging in police activities.
[00:12:07.816 --> 00:12:09.337]  Like a third world country or North Korea.
[00:12:09.337 --> 00:12:16.844]  I mean, the Revolutionary War started over troops on the streets, taking guns.
[00:12:16.844 --> 00:12:22.029]  And the difference is now, they've gone from having that secret to having it public.
[00:12:23.360 --> 00:12:28.224]  And putting out via the Army PR News Release Department, we have a video.
[00:12:28.224 --> 00:12:29.305]  Oh, the mock city!
[00:12:29.305 --> 00:12:33.328]  And they told newspapers, oh, it's for overseas.
[00:12:33.328 --> 00:12:34.749]  It's all part of lying in our face.
[00:12:34.749 --> 00:12:36.351]  It's the DC subway.
[00:12:36.351 --> 00:12:37.932]  It's all in English.
[00:12:37.932 --> 00:12:39.814]  It's 10-story buildings.
[00:12:39.814 --> 00:12:42.316]  It's 300 acres.
[00:12:42.316 --> 00:12:44.698]  And they're training for gun confiscation.
[00:12:44.698 --> 00:12:47.220]  Clearly watch the videos.
[00:12:47.220 --> 00:12:50.763]  And it's all over the Army Times and Stars and Stripes the last three or four years they're doing that.
[00:12:51.997 --> 00:13:08.948]  But, in the PSYOP, the military's saying, you know, don't run, we're your friends, this is for overseas, and even the papers, and I'm going to read this, said, oh, you know, it's even got a mosque, and it's a Baptist church with Gothic windows, stained glass, and a steeple.
[00:13:09.875 --> 00:13:11.375]  And you say, why would they lie like that?
[00:13:11.375 --> 00:13:18.498]  Because they've been ordered to, and in a real PSYOP, you lie on purpose to condition people to just accept lies.
[00:13:18.498 --> 00:13:19.918]  This is very sophisticated.
[00:13:19.918 --> 00:13:30.681]  Remember four months ago, the Pentagon came out with an hour-long press briefing we played clips of with the Deputy Secretary of the Department of Defense.
[00:13:30.681 --> 00:13:34.383]  And they said, look, the public doesn't buy our psych warfare anymore.
[00:13:34.383 --> 00:13:38.204]  We've got to start telling the truth, A. B, we've got to go out and engage the public.
[00:13:38.204 --> 00:13:38.984]  Now, that was another lie.
[00:13:40.708 --> 00:13:49.452]  Going out and engaging the public is buying off the blogs, infiltrating, dirty tricks, and this is going on by the way, and starting in fighting and in disinfo.
[00:13:49.452 --> 00:13:57.616]  And I want to be clear, in any country, whether the country falls a tyranny or stands up against it, the military and then the police are the key sector.
[00:13:57.616 --> 00:14:05.439]  We're not criticizing the military here to bring this up any more than we criticize the German military saying don't follow Hitler in 1933.
[00:14:05.439 --> 00:14:08.381]  But when you become willing servants of an offshore crime cartel,
[00:14:09.420 --> 00:14:10.321]  It's a serious issue.
[00:14:10.321 --> 00:14:16.029]  So I wanted to go over a special report David Knight filed Friday night for InfoWars Nightly News.
[00:14:16.029 --> 00:14:17.231]  It was particularly powerful.
[00:14:17.231 --> 00:14:20.015]  It's up on InfoWars.com if you want to actually see all this.
[00:14:20.015 --> 00:14:21.838]  But for radio listeners, I'm going to air it.
[00:14:21.838 --> 00:14:23.961]  DrudgeReport.com, link to it Friday.
[00:14:23.961 --> 00:14:24.962]  It caused a big bust.
[00:14:25.816 --> 00:14:39.761]  I went to a doctor's office today because I've got a serious cold and they all came back and kind of got around me and said, you know, a lot of us are former military and we know what's happening and this is really dangerous and we saw that report and that's clearly an American city and, well, yeah.
[00:14:39.761 --> 00:14:45.163]  The fact is, the military's actually in all their training manuals saying the number one threat is, quote, the Tea Party.
[00:14:45.163 --> 00:14:51.525]  That's even been in Washington Times, Forbes, Associated Press, again, years after I told you.
[00:14:51.525 --> 00:14:54.526]  And people say, some say, well, Alex, Alex,
[00:14:56.130 --> 00:15:01.615]  Why, you know, did you tell us about this 15, 16 years ago?
[00:15:01.615 --> 00:15:04.437]  But, you know, it's here now, but what's the problem?
[00:15:04.437 --> 00:15:05.898]  Well, I saw it a long way off.
[00:15:05.898 --> 00:15:12.423]  I knew it was illegal when they were doing secret military gun confiscation, real operations from South Carolina to Texas.
[00:15:12.423 --> 00:15:15.026]  And I was interviewing Marine Corps captains and others off record.
[00:15:15.831 --> 00:15:19.672]  I was going to their houses with their uniforms, hanging in the closet, the whole nine yards.
[00:15:19.672 --> 00:15:20.993]  They were showing me all this.
[00:15:20.993 --> 00:15:22.993]  They were explaining how illegal it was.
[00:15:22.993 --> 00:15:25.934]  So I was telling you it was a covert, very small operation.
[00:15:25.934 --> 00:15:29.255]  It's, let's not exaggerate, it's about a thousand times bigger now.
[00:15:29.255 --> 00:15:30.696]  And now they're going operational.
[00:15:31.596 --> 00:15:41.741]  With it in the news, the sitcoms, the dramas, and they're running fake newscasts, we're going to air, produced by Homeland Security, where gun owners are terrorists killing police.
[00:15:41.741 --> 00:15:51.206]  So they're casting gun owners, libertarians, conservatives as the terrorists ahead of a false flag event or provocateur event to literally start a civil war.
[00:15:51.206 --> 00:15:55.188]  And the fact that we've been exposing this so long has been holding it back.
[00:15:55.188 --> 00:15:56.949]  Exposure of this can't stop it.
[00:15:56.949 --> 00:15:58.150]  We're going to be right back with David Knight.
[00:15:59.977 --> 00:16:10.644]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[00:16:10.644 --> 00:16:12.705]  Guess what else is in the halogen family?
[00:16:12.705 --> 00:16:13.606]  Fluoride.
[00:16:13.606 --> 00:16:15.527]  Ladies and gentlemen, Alex Jones here.
[00:16:15.527 --> 00:16:22.092]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[00:16:22.092 --> 00:16:27.015]  It's the good halogen on the periodic table, and the results are on record.
[00:16:27.015 --> 00:16:29.717]  Reports documented a 15-point IQ increase.
[00:16:29.997 --> 00:16:30.557]  We're good.
[00:16:59.921 --> 00:17:01.822]  Introducing Pro-1.
[00:17:01.822 --> 00:17:05.463]  All of your filtration in one system, portable, on-the-go.
[00:17:05.463 --> 00:17:09.985]  No more do you have two or three filters to just reduce sodium fluoride.
[00:17:09.985 --> 00:17:16.107]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:17:16.107 --> 00:17:26.891]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:17:27.091 --> 00:17:29.972]  It is the only one that does it and out of the gates!
[00:17:29.972 --> 00:17:33.593]  We have it discounted at 10% off with promo code WATER.
[00:17:33.593 --> 00:17:48.316]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[00:17:48.536 --> 00:17:51.939]  Hi folks, Alex Jones here with some important information.
[00:17:51.939 --> 00:17:53.560]  I want to tell you about Matt Redhawk.
[00:18:04.469 --> 00:18:07.610]  ...and his team of Patriots over at My Patriot Supply.
[00:18:07.610 --> 00:18:15.731]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[00:18:15.731 --> 00:18:20.252]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:18:20.252 --> 00:18:24.233]  My Patriot Supply has never taken a loan or accepted outside funding.
[00:18:24.233 --> 00:18:29.934]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:18:30.174 --> 00:18:33.335]  It is rare to find companies who practice what they preach.
[00:18:33.335 --> 00:18:38.736]  And that's why I stock my pantry with high quality storable foods from MyPatriotSupply.
[00:18:38.736 --> 00:18:46.898]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:18:46.898 --> 00:18:47.218]  That's 866-229-0927.
[00:18:47.218 --> 00:18:50.119]  Do business with someone who shares your values.
[00:18:50.119 --> 00:18:51.039]  MyPatriotSupply.com slash Alex.
[00:18:59.301 --> 00:19:02.724]  The globalist social engineers are not just targeting us with propaganda.
[00:19:02.724 --> 00:19:05.166]  They are manipulating our genetics.
[00:19:05.166 --> 00:19:16.896]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs after consulting top doctors, nutritionists, pharmacists and others.
[00:19:17.116 --> 00:19:30.081]  We have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum potency.
[00:19:30.081 --> 00:19:37.704]  Super male vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:19:38.104 --> 00:19:44.447]  Supermail Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:19:44.447 --> 00:19:53.192]  For a limited time, we are offering 15% off Supermail Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:19:53.192 --> 00:19:57.354]  Visit InfoWarsLife.com today to secure your Supermail Vitality.
[00:19:57.354 --> 00:19:58.195]  InfoWarsLife.com
[00:20:01.024 --> 00:20:04.625]  Coast to coast, direct from Austin.
[00:20:04.625 --> 00:20:12.306]  You're listening to the Alex Jones Broadcasting Network.
[00:20:12.306 --> 00:20:21.808]  I have sworn upon the altar of God eternal hostility against every form of tyranny over the mind of man.
[00:20:21.808 --> 00:20:23.368]  Thomas Jefferson.
[00:20:23.368 --> 00:20:27.049]  It's Alex Jones on the GCN Radio Network.
[00:20:30.026 --> 00:20:40.536]  Now remember, if you study history, but one out of four Americans doesn't even know the sun is the center of the solar system, they think the earth is, in a new study.
[00:20:40.536 --> 00:20:49.904]  If you know basic history, you know having militarized police, military on the streets, checkpoints, databases, that you're in a very dangerous, oppressive country.
[00:20:49.904 --> 00:20:53.047]  And capital controls are being set up, domestic checkpoints are being set up,
[00:20:53.973 --> 00:21:07.456]  They're going down the list and consciously putting a very serious police state grid in place, not just here but in every major industrialized world, to convert us to the Agenda 21 system of total government and corporate control.
[00:21:07.456 --> 00:21:13.537]  And you've got hundreds of trucks every few months, giant armored vehicles from Iraq, being deployed and delivered to police everywhere.
[00:21:13.537 --> 00:21:14.957]  You've got them training.
[00:21:14.957 --> 00:21:16.077]  I've got their manuals here.
[00:21:16.077 --> 00:21:19.638]  We have articles up on InfoWars.com right now with links
[00:21:20.734 --> 00:21:24.536]  To the Army's own website where they talk about how they're going to put us in re-education camps.
[00:21:24.536 --> 00:21:27.658]  They used the Soviet term.
[00:21:27.658 --> 00:21:29.660]  Now they're going to process our social security numbers.
[00:21:29.660 --> 00:21:31.321]  Remember Katrina?
[00:21:31.321 --> 00:21:33.582]  They went and took the guns.
[00:21:33.582 --> 00:21:38.525]  And it's not that the military itself is bad, it's that it's being used for this.
[00:21:38.525 --> 00:21:39.906]  And so there's a cultural battle.
[00:21:39.906 --> 00:21:41.147]  If we cry out against this,
[00:21:42.506 --> 00:21:44.347]  And say, hey, we need to do something about this.
[00:21:44.347 --> 00:21:46.107]  We need to reverse this.
[00:21:46.107 --> 00:21:49.068]  This is a serious situation.
[00:21:49.068 --> 00:21:50.289]  Then we can reverse it.
[00:21:50.289 --> 00:21:55.791]  But if the trolls, who are paid for in most cases, go, there's a big deal, those armored vehicles.
[00:21:55.791 --> 00:21:57.211]  Big deal, they're training in mock U.S.
[00:21:57.211 --> 00:21:58.331]  cities for gun confiscations.
[00:21:58.331 --> 00:21:59.852]  They may need it.
[00:21:59.852 --> 00:22:06.974]  People are on InfoWars.com, a minority of them, and on Fox News and others that picked up this story, going, well, hey, the Tea Party might try to take over.
[00:22:06.974 --> 00:22:08.835]  Thank God they're doing this.
[00:22:08.835 --> 00:22:11.616]  So the attitude is, see, this is the new enemy, not al-Qaeda.
[00:22:12.608 --> 00:22:20.278]  Homeland Security has said publicly for three years the new enemy is domestic terrorism and the main enemy there is libertarians, conservatives, gun owners.
[00:22:20.278 --> 00:22:24.002]  David Knight, you did a video report for the Nightly News Friday on this.
[00:22:24.002 --> 00:22:26.245]  We're about to play that and then get into more detail here.
[00:22:27.950 --> 00:22:29.131]  We sit here reading it all.
[00:22:29.131 --> 00:22:40.178]  I mean, it was from last Monday, WSAZ television, where it said, quote, Homeland Security with the military trained for gun owners attacking schools with bioweapons because they're for the Second Amendment.
[00:22:40.178 --> 00:22:42.420]  That's just pure scripting that we're the terrorists.
[00:22:42.420 --> 00:22:42.760]  That's right.
[00:22:42.760 --> 00:22:44.061]  I mean, this is so obvious.
[00:22:45.043 --> 00:22:56.590]  You know, when we were covering the military drills in all these various cities, and one of them, I believe it was in Los Angeles, they got a military spokesperson on, and he said, you know, you train for the scenario you think you're going to be operating in.
[00:22:56.590 --> 00:23:00.273]  He said, if you train for a mountain, if you think you're going to be in the mountains, you train in the mountains.
[00:23:00.273 --> 00:23:02.975]  If you think you're going to be in the ocean, you train in the ocean.
[00:23:02.975 --> 00:23:11.680]  And he was saying that in front of a drill where they were going to be working with the police and first responders, fire department, that sort of thing, in a very domestic situation.
[00:23:11.680 --> 00:23:12.281]  And so he said,
[00:23:13.061 --> 00:23:16.322]  Well, if they're going to go into Iran, are they going to have the cooperation of the police there?
[00:23:16.322 --> 00:23:18.042]  Are they going to have the cooperation of the police?
[00:23:18.042 --> 00:23:18.902]  Well, I mean, here's the deal.
[00:23:18.902 --> 00:23:21.163]  We have the documents back in the late 90s.
[00:23:21.163 --> 00:23:24.563]  There is a covert program with military already being used all over the U.S.
[00:23:24.563 --> 00:23:25.224]  Mm-hmm.
[00:23:25.224 --> 00:23:25.924]  Mm-hmm.
[00:23:25.924 --> 00:23:28.024]  The positive commentatus is gone.
[00:23:28.024 --> 00:23:31.265]  They just want to play like this isn't happening and there isn't a huge buildup.
[00:23:31.265 --> 00:23:41.027]  And again, gun owners, the Tea Party, people that don't want to bankrupt the country, people that don't want their kids being taught how to masturbate at age five, we are literally listed as the terrorist is the issue.
[00:23:41.707 --> 00:23:45.130]  And they keep playing this game like, oh no, none of this is going on.
[00:23:45.130 --> 00:23:48.232]  Let's go ahead and go to your report.
[00:23:48.232 --> 00:23:49.813]  But see, that's the PSYOP.
[00:23:49.813 --> 00:23:52.235]  They deny it, even though it's in all their manuals.
[00:23:52.235 --> 00:23:54.437]  And then we make a debate about, oh, whether it's happening or not.
[00:23:54.437 --> 00:23:56.438]  Instead of, why is it happening?
[00:23:56.438 --> 00:23:57.839]  What are they getting ready for?
[00:23:57.839 --> 00:23:58.900]  Here's David Nye's report.
[00:23:58.900 --> 00:24:02.683]  The Army's very proud of the new American city they built to practice martial law.
[00:24:03.735 --> 00:24:06.217]  The government really can do something quickly.
