[00:00:00.189 --> 00:00:01.950]  Government cover-ups.
[00:07:40.715 --> 00:07:44.657]  This incredible food source should be a staple part of your diet every day.
[00:07:44.657 --> 00:07:52.700]  Call 908-691-2608 or visit us at hempusa.org today.
[00:07:52.700 --> 00:07:58.103]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:07:58.103 --> 00:08:00.384]  Because there's a war on for your mind.
[00:08:02.691 --> 00:08:03.532]  I feel like it's the Twilight Zone here.
[00:08:30.524 --> 00:08:38.248]  More and more often, I just can't believe how bizarre the entire world around us has become.
[00:08:38.248 --> 00:08:57.457]  I freaked out on air Wednesday when it was reported that in England and in France, paramilitary internal security police of China, these are the people that kill political dissidents, take their organs, these are the people that kill babies in many cases when the mother has more than one child,
[00:08:59.349 --> 00:09:04.190]  They have been caught taking the babies, keeping them alive, and using them for medical experiments.
[00:09:04.190 --> 00:09:06.191]  Macabre things that are hard to believe.
[00:09:06.191 --> 00:09:16.513]  These are modern-day Nazis slash, you know, Soviet-style, Stalinistic killers with a high-tech flare.
[00:09:16.513 --> 00:09:21.354]  And it just completely blows me away that that type of thing is happening.
[00:09:21.354 --> 00:09:25.955]  And I flipped out on air, just covering it, um,
[00:09:27.384 --> 00:09:31.927]  Wednesday in England that it happened Tuesday.
[00:09:31.927 --> 00:09:48.237]  And then we began reporting that in San Francisco, the SWAT team garbed, riot police garbed police, were shoving and pushing and hitting on citizens there who were trying to protest what was happening.
[00:09:48.237 --> 00:09:55.361]  And then in hindsight, a day later, a day after the Olympic torch run ended in San Francisco, we learn what happened.
[00:09:58.024 --> 00:10:00.985]  And what happened?
[00:10:00.985 --> 00:10:06.786]  Well, the official Olympic torch runner pulled out a little bitty Olympic flag.
[00:10:06.786 --> 00:10:08.526]  The rebellion is everywhere.
[00:10:08.526 --> 00:10:14.508]  A little bitty Tibetan flag in one hand and the torch in the other.
[00:10:14.508 --> 00:10:18.648]  And the Chinese secret police tackle her.
[00:10:18.648 --> 00:10:20.749]  She begins to protest and on video
[00:10:22.229 --> 00:10:24.570]  And the San Francisco Chronicle got this video.
[00:10:24.570 --> 00:10:28.772]  Newspapers are trying to get competitive now and I love it because we got all these other feeds now.
[00:10:28.772 --> 00:10:36.496]  The reporters go out with video cameras while they're reporting and just shoot videos with the San Francisco Chronicle video.
[00:10:36.496 --> 00:10:43.480]  Just like the Florida Papers picked up Mitt Romney openly stealing the straw polls and cheating.
[00:10:45.460 --> 00:10:46.701]  A new intelligence source.
[00:10:46.701 --> 00:10:47.561]  It's just wonderful.
[00:10:47.561 --> 00:10:54.164]  The newspapers can't lie now like they used to because they just shoot video and people get to judge for themselves.
[00:10:54.164 --> 00:10:58.485]  But, I mean, they still lie in the print and they still spin, but I'm getting into a side issue now.
[00:10:58.485 --> 00:11:09.610]  We're forcing them to be competitive and now we've got all these hundreds of new video feeds a day on the ground and it's really short-circuiting the CIA's command and control system because the average reporter isn't government operative.
[00:11:10.279 --> 00:11:19.827]  They just are compartmentalized and so now these videos are getting out because it's getting around the compartmentalization but I digress as I always do.
[00:11:19.827 --> 00:11:38.363]  So we have a situation here where the Chinese secret police as we predicted they would do assaulting with the police
[00:11:39.215 --> 00:11:40.315]  The Olympic torch runner.
[00:11:40.315 --> 00:11:50.118]  The Olympic torch runner stands up against tyranny, pulls out their flag, their Tibetan flag, and in seconds they are on her.
[00:11:50.118 --> 00:12:00.160]  Foreign oppressors of free speech in China now doing it in the United States, commanding our police.
[00:12:00.160 --> 00:12:06.322]  Now there's a lot of anti-Tibetan propaganda that is going on now.
[00:12:07.785 --> 00:12:11.007]  There's a ton of anti-Tibet propaganda.
[00:12:11.007 --> 00:12:12.608]  Oh, they were an oligarchy.
[00:12:12.608 --> 00:12:15.130]  Oh, they were a royal system.
[00:12:15.130 --> 00:12:18.291]  Oh, you know, they weren't a democracy.
[00:12:18.291 --> 00:12:19.712]  China's good.
[00:12:19.712 --> 00:12:21.013]  China brought them freedom.
[00:12:21.013 --> 00:12:25.816]  I mean, I'm hearing that on TV, seeing that on TV, hearing it on radio, seeing it in magazines.
[00:12:25.816 --> 00:12:29.178]  That's the new spin.
[00:12:29.178 --> 00:12:29.778]  And why not?
[00:12:29.778 --> 00:12:33.301]  I've got MSNBC reports where they say we need to get off China's back.
[00:12:33.301 --> 00:12:35.562]  Poison toys, poison food is good.
[00:12:36.221 --> 00:12:38.743]  In fact, new listeners don't believe that statement I just made.
[00:12:38.743 --> 00:12:42.206]  Will you go find the poison toys and food is good clip?
[00:12:42.206 --> 00:12:44.428]  John, thanks.
[00:12:44.428 --> 00:12:45.849]  Out of the thousands we have, he's great.
[00:12:45.849 --> 00:12:46.470]  He can dig it out.
[00:12:46.470 --> 00:12:48.752]  Because I know you don't believe me.
[00:12:48.752 --> 00:12:49.432]  You're a new listener.
[00:12:49.432 --> 00:12:56.938]  No, that's the Twilight Zone nature of all of this.
[00:12:56.938 --> 00:13:00.802]  Now, on top of that, I have Oakland, California.
[00:13:00.802 --> 00:13:01.803]  Oakland News,
[00:13:03.303 --> 00:13:09.869]  Oakland Tribune and other reports where the police are going to go door-to-door and demand to be let in to see the guns.
[00:13:09.869 --> 00:13:20.539]  Now, this is called knock and talk and it was first done in Dallas and Tucson and a few other areas in the last decade, but now it is going everywhere and they come to your door
[00:13:21.385 --> 00:13:23.606]  And they say, mind if we look for illegal guns?
[00:13:23.606 --> 00:13:26.886]  And if you say, no, I don't want you to, they say, what do you have to hide?
[00:13:26.886 --> 00:13:28.907]  And they basically force their way in.
[00:13:28.907 --> 00:13:34.708]  So, when you hear they're just asking about guns, that's a public cover story.
[00:13:34.708 --> 00:13:37.589]  So people don't say, hey, they're doing gun confiscations.
[00:13:37.589 --> 00:13:39.330]  They are forcing their way in.
[00:13:39.330 --> 00:13:40.510]  They are taking guns.
[00:13:40.510 --> 00:13:46.171]  We need to go dig out the Tucson newspaper, the Dallas Morning News on this.
[00:13:46.171 --> 00:13:47.111]  I don't have the personnel.
[00:13:47.111 --> 00:13:48.972]  I'm giving orders to armies that don't exist.
[00:13:49.961 --> 00:13:58.244]  I need more capital, but I'm too busy reporting news to get the sponsors or make the products or advertise, you know, to make the money to hire the people I need.
[00:13:58.244 --> 00:14:06.026]  Because I would give, you know, I could have a whole building full of reporters and I'd say, I remember this to a story on the full spectrum.
[00:14:06.026 --> 00:14:08.287]  Instead, we're getting little pieces of the news.
[00:14:08.287 --> 00:14:12.248]  Oh, they want to come to your door and knock and ask if it's okay if they search.
[00:14:12.248 --> 00:14:15.069]  That's not what they do.
[00:14:15.069 --> 00:14:16.089]  This is a cover story.
[00:14:16.730 --> 00:14:23.928]  And if we were able to go back and dig up the older articles that I remember, and show it to people, and if you would spread the word on the articles, we might be able to stop them.
[00:14:28.786 --> 00:14:34.110]  So, gun confiscation is going on all over the country right now.
[00:14:34.110 --> 00:14:44.016]  This is the conditioning mechanism, seeing the newscast, the image of cops going in people's houses, women and men at the door, being talked to, getting scared, letting them in.
[00:14:44.016 --> 00:14:47.138]  They're setting the common law precedent now.
[00:14:47.138 --> 00:14:50.941]  This is Nazi Germany in your face.
[00:14:50.941 --> 00:14:54.303]  And it's going with a whimper, not a bang.
[00:14:54.303 --> 00:14:55.904]  It's all happening right now, just
[00:14:57.825 --> 00:15:01.106]  We're going into total fascism, martial law, whatever you want to call it.
[00:15:01.106 --> 00:15:03.787]  This is it.
[00:15:03.787 --> 00:15:06.247]  This is it.
[00:15:06.247 --> 00:15:07.588]  And heaven help us.
[00:15:07.588 --> 00:15:14.089]  It's just... I keep just being awe-inspired by it all.
[00:15:14.089 --> 00:15:16.570]  Here is the clip about poison being good for you.
[00:15:17.202 --> 00:15:23.184]  About inflation, that's another interesting point because a lot of people like to say, uh, scaremonger about China, right?
[00:15:23.184 --> 00:15:26.124]  A lot of politicians, and I know you talk about that issue all the time.
[00:15:26.124 --> 00:15:28.145]  I think people should be careful what they wish for on China.
[00:15:28.145 --> 00:15:37.027]  You know, if China were to revalue its currency, or China is to start making, say, toys that don't have lead in them, or food that isn't poisonous, their costs of production are going to go up.
[00:15:37.027 --> 00:15:40.628]  And that means prices at Walmart here in the United States are going to go up too.
[00:15:40.628 --> 00:15:43.169]  So, I would say China is our greatest friend right now.
[00:15:43.169 --> 00:15:46.170]  They're keeping prices low, and they're keeping prices for mortgages low too.
[00:15:47.660 --> 00:15:53.106]  Just in case people don't believe it, will you get the fluoride good, I mean the mercury good for your brain clip, please?
[00:15:53.106 --> 00:15:57.090]  I got a bunch of other ones, but we like to air this about once a month.
[00:15:57.090 --> 00:16:00.113]  Because this was a nationwide report that went out.
[00:16:00.113 --> 00:16:01.995]  They feed the locals.
[00:16:01.995 --> 00:16:09.222]  Most of their newscasts, except for weather and local sports, maybe one local piece, but the majority of the newscast is
[00:16:10.575 --> 00:16:19.342]  Is fed to them with news feeds over satellite, or now T1, with the video images they need and the text, and then the local newsreader just reads it.
[00:16:19.342 --> 00:16:34.295]  So most of your news is a federal script from the CBS Broadcast Center in Manhattan, which feeds Fox, CNN, NBC, ABC, CBS.
[00:16:34.295 --> 00:16:38.318]  That way the government, and the government, you know, it's admitted there's science people there,
[00:16:39.400 --> 00:16:41.682]  It's partially government-funded.
[00:16:41.682 --> 00:16:43.844]  They just run it all.
[00:16:43.844 --> 00:16:45.225]  So here is a federal study.
[00:16:45.225 --> 00:16:48.889]  They talk about a federal study that says that mercury is good for your brain.
[00:16:48.889 --> 00:16:49.789]  Here it is.
[00:16:49.789 --> 00:16:52.472]  Mercury-containing vaccines may have on kids.
[00:16:52.472 --> 00:16:56.415]  A life-saving device wins over-the-counter approval by the FDA.
[00:16:56.415 --> 00:16:58.557]  And sick of your glasses and contact lenses?
[00:16:58.557 --> 00:17:01.260]  A new corrective eye surgery is approved today.
[00:17:01.260 --> 00:17:04.483]  Here's tonight's medical headlines with medical watch reporter, Seema Nathar.
[00:17:07.279 --> 00:17:13.722]  Mercury-containing vaccines may help not harm kids, according to two new studies in the journal Pediatrics.
[00:17:13.722 --> 00:17:20.645]  There have been widespread concerns that mercury-based preservatives in vaccines might impair the neurological development of children.
[00:17:20.645 --> 00:17:29.429]  These new studies suggest that the opposite, that the preservatives may actually be associated with improved behavior and mental performance.
[00:17:29.429 --> 00:17:35.192]  Now, getting back to the Oakland reports, notice every couple days it's
[00:17:36.069 --> 00:17:48.075]  It's Denver, it's Oakland, it's Dallas, it's Boston, it's Miami, it's New York, it's D.C.
[00:17:48.075 --> 00:17:52.257]  On and on and on and on and on and on.
[00:17:52.257 --> 00:17:54.759]  It's Baltimore.
[00:17:54.759 --> 00:17:57.240]  It's Fort Worth.
[00:17:57.240 --> 00:18:00.082]  And it was a pilot program ten years ago.
[00:18:00.082 --> 00:18:00.642]  They started it
[00:18:03.175 --> 00:18:13.244]  In Tucson and Dallas, first places we saw it, in Arizona and Texas, and they go to predominantly middle class areas, and they come to the door, and they knock, and they say, do you have any legal guns?
[00:18:13.244 --> 00:18:14.606]  May we inspect them for safety?
[00:18:14.606 --> 00:18:16.888]  Uh, ma'am, what do you have to hide?
[00:18:16.888 --> 00:18:17.729]  Sir, what do you have to hide?
[00:18:17.729 --> 00:18:19.951]  Just let us in, let us check.
[00:18:19.951 --> 00:18:26.657]  And then they try to, and most people they found, caved in, they're intimidated, it's cops at your door, and so, they let them in.
[00:18:28.726 --> 00:18:34.233]  And it's also to train the cops that this is normal, you know, and they call the cops in and they get them all in the big squad room.
[00:18:34.233 --> 00:18:38.999]  There's a hundred cops in there and the captain gets up and says, listen, we got a federal grant for this.
[00:18:38.999 --> 00:18:40.240]  There's a lot of illegal guns.
[00:18:40.240 --> 00:18:41.502]  They're killing officers.
[00:18:41.502 --> 00:18:42.503]  It's for our safety.
[00:18:42.503 --> 00:18:44.005]  It's always about their safety.
[00:18:44.005 --> 00:18:47.249]  We need to go out now and we're going to be doing this new program called Knock and Talk.
[00:18:48.601 --> 00:18:50.423]  Well, now they're going to the next level.
[00:18:50.423 --> 00:19:00.932]  And you see, they've had, for 15 years, billboards up in every city saying, report illegal guns, picture of a revolver, picture of a rifle, all legal guns.
[00:19:00.932 --> 00:19:07.097]  But then the weak-minded public, more than half the public that doesn't own guns, they now think revolvers and shotguns are illegal.
[00:19:07.097 --> 00:19:14.464]  It says, report illegal guns, in very small print, that you have to be right underneath the billboard and have good eyes to see from only 50 feet away.
[00:19:14.464 --> 00:19:15.625]  It will say,
[00:19:16.954 --> 00:19:20.257]  Report illegal guns in the Commission of Crimes.
[00:19:20.257 --> 00:19:22.199]  Crime guns, you see.
[00:19:22.199 --> 00:19:28.425]  So it's, oh, report crimes with guns, but see, the weak-minded public sees, report illegal guns.
[00:19:28.425 --> 00:19:30.366]  This revolver is illegal.
[00:19:30.366 --> 00:19:31.387]  All mass programming.
[00:19:31.387 --> 00:19:33.049]  They're coming for your guns.
[00:19:33.049 --> 00:19:35.091]  They want your guns.
[00:19:35.091 --> 00:19:38.854]  And they want them because they want to line you and your family up, and I'm not joking.
[00:19:38.854 --> 00:19:41.817]  They do plan to kill the majority of you, even if you serve them.
[00:19:42.538 --> 00:19:43.561]  They will kill you.
[00:19:43.561 --> 00:19:47.350]  They will murder you and your family if they get your guns.
[00:19:47.350 --> 00:19:48.253]  They want them.
[00:19:48.253 --> 00:19:49.155]  They want to kill you.
[00:19:49.155 --> 00:19:49.716]  We'll be right back.
[00:19:54.144 --> 00:19:56.826]  Do you know the truth about cancer treatments?
[00:19:56.826 --> 00:20:06.293]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.293 --> 00:20:13.379]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.099 --> 00:20:20.081]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.081 --> 00:20:30.865]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:31.645 --> 00:20:32.065]  It is a big idea.
[00:20:32.065 --> 00:20:33.026]  A new world order.
[00:20:33.026 --> 00:20:34.386]  In the near future.
[00:20:59.272 --> 00:21:02.355]  Earth is dominated by a powerful world government.
[00:21:02.355 --> 00:21:05.177]  It's known as the Builder Bird Group.
[00:21:05.177 --> 00:21:07.960]  Could their objective be world domination?
[00:21:07.960 --> 00:21:11.143]  For thousands of years, their dark order grew.
[00:21:11.143 --> 00:21:18.469]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:21.485 --> 00:21:26.949]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:26.949 --> 00:21:30.811]  You will learn the secret that drives the entire New World Order agenda.
[00:21:30.811 --> 00:21:33.373]  Build America is making great progress toward a world government.
[00:21:33.373 --> 00:21:34.534]  Most people have no idea.
[00:21:34.534 --> 00:21:35.334]  They're not after money.
[00:21:35.334 --> 00:21:36.615]  They have all the money they need.
[00:21:36.615 --> 00:21:37.316]  They're after power.
[00:21:37.316 --> 00:21:38.737]  That's what they're after these years.
[00:21:38.737 --> 00:21:43.480]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:43.480 --> 00:21:47.442]  Or watch it online right now at PrisonPlanet.tv.
[00:21:47.442 --> 00:21:50.284]  Endgame, blueprint for global enslavement.
[00:21:50.284 --> 00:21:51.305]  You have been warned.
[00:21:51.425 --> 00:21:52.706]  We're good to go.
[00:22:08.439 --> 00:22:16.322]  The package contains six DVDs that contain ten different programs, two books that combine to over a thousand pages and other information.
[00:22:16.322 --> 00:22:19.663]  Order now at our website, mostholyfamilymonastery.com.
[00:22:19.663 --> 00:22:23.884]  That's mostholyfamilymonastery.com.
[00:22:23.884 --> 00:22:28.105]  The last word monastery is spelled M-O-N-A-S-T-E-R-Y.
[00:22:28.105 --> 00:22:28.586]  Or call us at 1-800-275-1126.
[00:22:28.586 --> 00:22:28.786]  That's 1-800-275-1126.
[00:22:36.088 --> 00:22:42.293]  Or mail in your order to us at 4425 Schneider Road, Fillmore, New York, 14735.
[00:22:42.293 --> 00:22:46.816]  The total cost for this massive package of information is only $10.
[00:22:46.816 --> 00:22:51.679]  $15 for UPS ground or $30 outside the U.S.
[00:22:51.679 --> 00:23:04.348]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:23:04.808 --> 00:23:15.876]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:23:15.876 --> 00:23:19.278]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:23:19.278 --> 00:23:21.039]  From hijackers being trained at U.S.
[00:23:21.039 --> 00:23:27.183]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:23:27.183 --> 00:23:34.428]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[00:23:34.628 --> 00:23:42.814]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:23:42.814 --> 00:23:45.436]  We're in a no-holds-bar information war.
[00:23:45.436 --> 00:23:58.106]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:23:58.106 --> 00:24:01.309]  You unlock this door with the key of imagination.
[00:24:01.309 --> 00:24:02.590]  Beyond it is another dimension.
[00:24:03.453 --> 00:24:04.734]  A dimension of sound.
[00:24:04.734 --> 00:24:07.876]  A dimension of sight.
[00:24:07.876 --> 00:24:09.878]  A dimension of mind.
[00:24:09.878 --> 00:24:12.740]  You're moving into a land of both shadow and substance.
[00:24:12.740 --> 00:24:14.421]  Of things and ideas.
[00:24:14.421 --> 00:24:17.544]  You've just crossed over into the Twilight Zone.
[00:24:17.544 --> 00:24:21.387]  What we are looking at is good and stable.
[00:24:52.698 --> 00:24:53.359]  11 a.m.
[00:24:53.359 --> 00:24:54.280]  to 3 p.m.
[00:24:54.280 --> 00:24:54.720]  now.
[00:24:54.720 --> 00:25:03.010]  Four hours, Monday through Friday, Sundays, 4 to 6 p.m.
[00:25:03.010 --> 00:25:04.532]  Let me explain something simply.
[00:25:07.822 --> 00:25:13.385]  Our criminal government, run and owned by foreign private banks, are the people that ran the U.N.
[00:25:13.385 --> 00:25:33.497]  slaughter of 800,000 in Rwanda, the Chinese slaughter of 60 million, they funded Hitler to kill tens of millions, they funded Stalin, all of them, they are building FEMA camps, they are brainwashing our police, they're telling us we don't have any Fourth Amendment and they can spy on us, they're telling us torturing children's good,
[00:25:34.961 --> 00:25:42.483]  And they, for decades, have had these gun buyback programs with the images on the news of people lining up, handing guns in, getting money.
[00:25:42.483 --> 00:25:48.524]  There's images of billboards everywhere of all guns being illegal.
[00:25:48.524 --> 00:25:59.666]  And now police all over the country come to your door, middle class, poor areas, doesn't matter, and they say, we would like to search for illegal guns.
[00:25:59.666 --> 00:26:02.087]  The government is completely criminal.
[00:26:03.214 --> 00:26:10.075]  The Revolutionary War started in 1775 when they came to Lexington and Concord.
[00:26:10.075 --> 00:26:17.157]  Now it took a good six months or so for the Declaration of Independence to get signed on July 4th.
[00:26:17.157 --> 00:26:19.077]  July 4th!
[00:26:19.077 --> 00:26:20.337]  That's what the U.S.
[00:26:20.337 --> 00:26:21.778]  is about!
[00:26:21.778 --> 00:26:23.218]  I got a Fourth Amendment.
[00:26:23.218 --> 00:26:25.138]  I got a right to own guns.
[00:26:25.138 --> 00:26:28.679]  You don't tell me if you're a cop, line up, I want to ask you questions.
[00:26:29.548 --> 00:26:31.109]  It's about freedom!
[00:26:31.109 --> 00:26:32.930]  And that's why it was special!
[00:26:32.930 --> 00:26:35.631]  Because everywhere else was tyranny!
[00:26:35.631 --> 00:26:43.355]  Everywhere else you were a slave, a peon, a nobody, a knave.
[00:26:43.355 --> 00:26:47.237]  I have a family, I have children.
[00:26:47.237 --> 00:26:53.581]  I don't say that for effect when I say they plan to kill you.
[00:26:53.581 --> 00:26:55.482]  Now of course the cops don't know this.
[00:26:56.337 --> 00:26:57.618]  They're brainwashed slowly.
[00:26:57.618 --> 00:27:05.480]  They're trained over decades to bring them to the point now of going around doing gun confiscations.
[00:27:05.480 --> 00:27:09.602]  And then a nuke goes off, or biological weapons get released.
[00:27:09.602 --> 00:27:13.303]  And one in ten is in the police state apparatus.
[00:27:13.303 --> 00:27:14.984]  That's what they're gearing up for.
[00:27:14.984 --> 00:27:18.805]  They'll be there within about eight years.
[00:27:18.805 --> 00:27:20.446]  One in ten will be one of these people.
[00:27:21.937 --> 00:27:25.260]  They are building up their numbers to move on us big time.
[00:27:25.260 --> 00:27:32.425]  Let me tell you, they're not gearing up for 1 in 10 to be working in the whole control grid for criminals, folks.
[00:27:32.425 --> 00:27:35.907]  It's because the system is criminal.
[00:27:35.907 --> 00:27:37.669]  The elites have the power.
[00:27:37.669 --> 00:27:39.590]  They have the issuance of currency.
[00:27:39.590 --> 00:27:40.631]  They have control.
[00:27:40.631 --> 00:27:43.493]  That isn't enough owning it all.
[00:27:43.493 --> 00:27:45.254]  They want to own your mind.
[00:27:45.254 --> 00:27:47.276]  They want to own your life.
[00:27:47.276 --> 00:27:48.597]  It's their competitive nature.
