[00:00.000 --> 00:29.000]  Infowars, tomorrow's news, today.
[05:32.000 --> 05:41.000]  We've also got HGH Max Boost. Read all about it. Be very safe with it. I take only a fraction of what they say at first and take it before you go to bed at night.
[05:41.000 --> 05:43.000]  Don't do it during the day.
[05:43.000 --> 05:54.000]  1776 testosterone buzz. Totally incredible. Go read about them. Learn more about them at InfoWarsTour.com in the InfoWars Platinum section.
[05:54.000 --> 06:17.000]  And you get 40% off on these already bestselling products under the new name, InfoWars Platinum.
[06:17.000 --> 06:34.000]  If you want to see an example of total and complete gaslighting, the new talking point, ladies and gentlemen, everywhere, is that if you say the border is wide open, which it is, you're causing the border to be wide open.
[06:34.000 --> 06:41.000]  It would be wrong to think that the border is open. It is not open. And I just want to be very, very clear about that.
[06:41.000 --> 06:47.000]  We're meeting here just minutes after, as Darlin pointed out.
[06:47.000 --> 06:55.000]  A number for you at this time. What I can say is that we know smugglers will try to spread misinformation to take advantage of these vulnerable migrants.
[06:55.000 --> 07:02.000]  But I want to be very clear here. The fact is that the removal of Title 42 does not mean the border is open.
[07:02.000 --> 07:10.000]  Anyone who suggests otherwise is simply doing the work of these smugglers who, again, are spreading misinformation and which is very dangerous.
[07:10.000 --> 07:24.000]  When Title 42 goes away, as we have to do because of a court order, which is on Wednesday, as all of you know, we will go back to Title 8, which allows a process to make sure that people can make their asylum claims heard.
[07:24.000 --> 07:36.000]  Those who do not have a leave. The border wall, you talk about open borders. I don't think I've ever heard President Biden say, we have an open border come on over.
[07:36.000 --> 07:42.000]  But people I have heard say it for you are former President Trump or Ron DeSantis.
[07:42.000 --> 07:57.000]  That message reverberates in Mexico and beyond. So they do get the message that it is an open border and smugglers use all those kinds of statements.
[07:57.000 --> 08:14.000]  So you just heard the press secretary and mainstream corporate enemy of the American people news tell you that there is no open border.
[08:14.000 --> 08:21.000]  But the border is open because Republicans said it's open and the American people can see that it's wide open.
[08:21.000 --> 08:28.000]  And we see the same U.N. agencies in command of the border patrol who are directing the whole thing. And I would say that Texas has opened a criminal investigation of that.
[08:28.000 --> 08:41.000]  We've been calling for for almost two years. But to say that I've never heard Biden tell anybody to come up here to the border and that if Republicans say the border is basically open that we're making people come here.
[08:41.000 --> 08:54.000]  No, Biden said that. And that's why we saw the giant surge. Remember, he said this right before he stole the election two years ago.
[08:54.000 --> 09:13.000]  As president, several more things because things have changed. I would in fact make sure that there is. We immediately served to the border. All those people are seeking asylum. They deserve to be heard. That's who we are. We're a nation says if you want to flee and you're fleeing oppression, you should come.
[09:13.000 --> 09:26.000]  Well, that's called brainwashing right there. And that's what they do. That's all they do. If there is a title 42 in place. Basically, everybody's completely legalized who gets here automatically.
[09:26.000 --> 09:36.000]  And they've already been ignoring title 42. And then just saying title eight means if they say you can't come in, you can't. And they're letting basically everybody in.
[09:36.000 --> 09:44.000]  We already know that. In fact, they don't want any screening because some do get screened. They want to just load them on the buses, load them on the trains, load them on the airplanes,
[09:44.000 --> 09:55.000]  fly them around with new IDs, sign them up to be voters, sign them up for welfare, sign them up and sweat shops and restaurants to then skim money off the top of this group.
[09:55.000 --> 10:07.000]  These impoverished people after years of globalist lockdown in Latin America and other parts of the world coming up through Latin America. They're coming from Asia. They're coming from Africa.
[10:07.000 --> 10:18.000]  They're coming from the Middle East. They're all coming through Central America at the UN Refugee Centers where they give them debit cards with thousands of dollars on them in the Middle East.
[10:18.000 --> 10:29.000]  And in Africa and in Latin America to then get to Central America from South America and all come into Mexico.
[10:29.000 --> 10:38.000]  They've broken the border completely by design and now that the crisis becomes so huge that no one can even deny it anymore.
[10:38.000 --> 10:43.000]  They say, well, of course the Republicans did this.
[10:43.000 --> 11:03.000]  And you could say what you want about President Trump, but he did cut border crossing from what Obama had, something like 95% and he really cracked down and then made people that had merit be able to actually get here legally and made that easier.
[11:03.000 --> 11:12.000]  The system doesn't want you to come here legally. They want you to come here illegally so they can keep you as a permanent, invisible underclass that they feed on.
[11:12.000 --> 11:18.000]  Complete human exploitation on a grand scale.
[11:18.000 --> 11:27.000]  There's just some recent video that TV viewers can see in El Paso where they estimate 14,000 plus people a day are coming across.
[11:27.000 --> 11:29.000]  Now they say it's building up to 20,000.
[11:29.000 --> 11:31.000]  It's their new estimate.
[11:31.000 --> 11:37.000]  Border crisis Title 42 is scheduled to end this week and the rampant chaos is escalating.
[11:37.000 --> 11:42.000]  We just played you, Martha Raditz, following the plot.
[11:42.000 --> 11:49.000]  She hasn't lost the plot, putting out the talking point that she never heard Biden say come to the border.
[11:49.000 --> 11:51.000]  It's the Republicans that said come here.
[11:51.000 --> 12:01.000]  If the Biden press secretary says you're with the smugglers, if you claim border is open, even the Democrats openly work with the smugglers and other gangs like MS-13.
[12:01.000 --> 12:09.000]  Supreme Court has paused the expiration of Title 42 saying it's unconstitutional.
[12:09.000 --> 12:13.000]  What Biden's doing, but Biden's already by fiat done that.
[12:13.000 --> 12:15.000]  Or should I say, discontrollers.
[12:15.000 --> 12:22.000]  Text for migrant wave with shipping containers and razor wire.
[12:22.000 --> 12:29.000]  The White House says that doesn't mean the border is open when it's already essentially open.
[12:29.000 --> 12:36.000]  They call it a Trump era law, but Trump only began enforcing it.
[12:36.000 --> 12:40.000]  It's actually from 1944.
[12:40.000 --> 12:44.000]  SPLC continued use of Title 42.
[12:44.000 --> 12:48.000]  Unacceptable mass expulsion must end.
[12:48.000 --> 12:52.000]  That's really what this is all about.
[12:52.000 --> 12:58.000]  20,000 migrants and illegal aliens were waiting near El Paso for Title 42's expiration report.
[12:58.000 --> 13:07.000]  As border chaos rages, Biden gives fake interviews and new fake photo shops where it looks like he's 30 years younger.
[13:07.000 --> 13:09.000]  I mean, this is getting crazy.
[13:09.000 --> 13:14.000]  They're now using deep fakes in videos they release where they've put a younger face on him.
[13:14.000 --> 13:17.000]  I mean, this is getting...
[13:17.000 --> 13:20.000]  Twilight Zone meets 1984 meets The Running Man.
[13:20.000 --> 13:25.000]  I mean, this is getting crazy town.
[13:25.000 --> 13:32.000]  So I want to open the phones up on this situation today specifically on two topics.
[13:32.000 --> 13:34.000]  And I'm asking callers when you call in.
[13:34.000 --> 13:39.000]  I only do this every once in a while, but when I do, I'd like you to call on these topics.
[13:39.000 --> 13:46.000]  The border being totally wide open and where you see this going and what you think should be done.
[13:46.000 --> 13:49.000]  And I'll give you my views on it.
[13:49.000 --> 13:51.000]  We're now being adopted by the state of Texas.
[13:51.000 --> 13:54.000]  It should be a long time ago, but just now I'm doing it.
[13:54.000 --> 14:01.000]  The criminal investigations of the UN NGOs in charge of the border patrol.
[14:01.000 --> 14:04.000]  Of course, Congress on that, that's completely illegal.
[14:04.000 --> 14:06.000]  So many federal laws that makes your head spin.
[14:06.000 --> 14:09.000]  It certainly makes mine become dizzy.
[14:09.000 --> 14:11.000]  I want to talk about that.
[14:11.000 --> 14:17.000]  And I then want to open the phones up for people to call in with your COVID-19 gene therapy injection stories.
[14:17.000 --> 14:18.000]  What happened to you?
[14:18.000 --> 14:23.000]  We're not judging you if you got made to do it or felt you had to or got bullied into it.
[14:23.000 --> 14:27.000]  We've all done things that are wrong and done things that we didn't understand.
[14:27.000 --> 14:30.000]  Believe me, I've done far worse than taking the poison shot.
[14:30.000 --> 14:34.000]  I never took the poison shot, but I've done things far worse, ladies and gentlemen.
[14:34.000 --> 14:36.000]  And I didn't think I was doing something bad at the time later.
[14:36.000 --> 14:39.000]  I realized it was wrong when God convicted my heart.
[14:39.000 --> 14:43.000]  But the point is, is that I want to hear from you with your COVID stories.
[14:43.000 --> 14:44.000]  What happened at your jobs?
[14:44.000 --> 14:45.000]  What happened to your family?
[14:45.000 --> 14:47.000]  What happened to your neighbors?
[14:47.000 --> 14:49.000]  People need to hear these calls.
[14:49.000 --> 14:56.000]  Two big, giant subjects that we are going to be discussing and breaking down today.
[14:56.000 --> 15:00.000]  Because I know this general audience already knows all about the COVID shot and where the virus came from.
[15:00.000 --> 15:03.000]  But the general public is just now waking up.
[15:03.000 --> 15:08.000]  So if we, the original people, that means you, the audience, our guests, myself and others,
[15:08.000 --> 15:10.000]  don't continue to hammer the enemy.
[15:10.000 --> 15:13.000]  They're going to get away with it to do it again.
[15:13.000 --> 15:18.000]  So we have some huge developments on that front as well that are just incredible.
[15:18.000 --> 15:20.000]  And I'm not even going to get to it until we hit it.
[15:20.000 --> 15:25.000]  But they say, oh, suddenly all these different bacteria are flesh-eating.
[15:25.000 --> 15:28.000]  And we now have record deaths from flesh-eating bacteria.
[15:28.000 --> 15:29.000]  And it's in the studies.
[15:29.000 --> 15:31.000]  It's because your immune system has been lowered.
[15:31.000 --> 15:33.000]  It's not new bacteria.
[15:33.000 --> 15:35.000]  So we've got a big stack on that.
[15:35.000 --> 15:40.000]  Okay, six committee votes nine to zero to recommend criminal charges for President Trump.
[15:40.000 --> 15:44.000]  We've got big global carbon tax, World ID announcements.
[15:44.000 --> 15:51.000]  I mean, it's all going down in a crazy, crazy, crazy, crazy way.
[15:51.000 --> 15:54.000]  And it's just going to get crazier from here on out.
[15:54.000 --> 15:56.000]  Wait to hear what they're about to do with the power grid.
[15:56.000 --> 15:57.000]  Stay with us.
[16:00.000 --> 16:03.000]  There's a war against our masculinity.
[16:03.000 --> 16:09.000]  There's a war in the environment, the food, the water, the air, the electromagnetics, the injections
[16:09.000 --> 16:13.000]  to really cut us off from what God designed us to be.
[16:13.000 --> 16:21.000]  But through Mother Nature, the creator gave us compounds that can counteract what the globalists have done.
[16:21.000 --> 16:23.000]  And I got to tell you, all our supplements are great.
[16:23.000 --> 16:26.000]  But we've got a real game changer now.
[16:26.000 --> 16:28.000]  We've never put anything out as powerful.
[16:28.000 --> 16:30.000]  It's InfoWars Platinum.
[16:30.000 --> 16:34.000]  Now exclusively available at 40% off at InfoWars.com.
[16:34.000 --> 16:38.000]  This is private labeled, three of the top best sellers in the country right now.
[16:38.000 --> 16:46.000]  But it's exclusively available under the brand name and private label of InfoWars Platinum at InfoWarsStore.com.
[16:46.000 --> 16:48.000]  It's HGH Boost Max.
[16:48.000 --> 16:50.000]  It's Pain MD.
[16:50.000 --> 16:53.000]  And it's 1776 testosterone boost.
[16:53.000 --> 16:59.000]  Yield it to yourself and your way of life and your well-being to try these out and fund the InfoWars.
[16:59.000 --> 17:06.000]  I have an extremely important message to all of my fellow InfoWars here in the United States and around the world.
[17:06.000 --> 17:10.000]  We are so excited to announce InfoWars MD.
[17:10.000 --> 17:15.000]  It turns out the top company in the US for supplements is owned by a patriot.
[17:15.000 --> 17:22.000]  And it turns out they're willing to give us deals that no one else is getting because they want to support InfoWars and keep us on the air.
[17:22.000 --> 17:26.000]  This deal has been a year in the making and finally the products are being brought to market.
[17:26.000 --> 17:37.000]  Up to 50% off what you get on top national brands of the highest rated under the InfoWars label, InfoWars MD, exclusively at InfoWarsStore.com.
[17:37.000 --> 17:42.000]  Check out the first of 10 new products at InfoWarsStore.com.
[17:42.000 --> 17:54.000]  Whether it's turmeric or whether it's joint care or whether it is super greens, we have them all at InfoWarsStore.com under the banner of InfoWars MD.
[17:54.000 --> 17:59.000]  This is the best deal out there and it keeps InfoWars on the air. InfoWars MD.
[18:25.000 --> 18:36.000]  And if you feel like showing us some love today and help keep us on the air, you can do so at InfoWarsStore.com.
[18:36.000 --> 18:44.000]  Products that will make your life better and allow us to keep broadcasting free worldwide.
[18:44.000 --> 18:48.000]  We are all in this together through thick and thin.
[18:48.000 --> 18:56.000]  On behalf of the whole crew, we love you and we thank you for your support.
[18:56.000 --> 18:59.000]  InfoWarsStore.com
[18:59.000 --> 19:08.000]  In Arizona, I think we watched the election be stolen, slowly stolen, day by day counting these mail-in ballots.
[19:08.000 --> 19:16.000]  And it's absolutely absurd for anyone to take our election seriously when we just, it's election month, Alex.
[19:16.000 --> 19:22.000]  It's not election day. And that's the problem. And everything changed after COVID-19.
[19:22.000 --> 19:31.000]  They illegally changed state elections, mailing ballots to anyone and everyone, and sometimes mailing multiple ballots to people.
[19:31.000 --> 19:37.000]  Well, this isn't any way to run an election. We're in a serious country when we have elections that can be stolen like this.
[19:37.000 --> 19:55.000]  And I believe that just like I believe the election was stolen in 2020, and I have no problem saying that. And it is so absurd for the media and the Democrats to attack us that question our election integrity and question the fact that elections shouldn't be run the way they are.
[19:55.000 --> 19:58.000]  We're not election deniers. We're election realists.
[19:58.000 --> 20:08.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[20:29.000 --> 20:36.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[20:41.000 --> 20:44.000]  The president was also very clear that COVID is not over.
[20:44.000 --> 20:46.000]  Is the pandemic over?
[20:46.000 --> 20:54.000]  The pandemic is over. We still have a problem with COVID. We're still doing a lot of work on it. It's, but the pandemic is over.
[20:54.000 --> 20:57.000]  The COVID is not over. The president has been very clear on this.
[20:57.000 --> 21:00.000]  If you notice, no one's wearing masks. Everybody seems to be in pretty good shape.
[21:00.000 --> 21:09.000]  So they're like, well, the public's woken up to us. Let's just claim it's over and then turn it right back on, which they've turned all the same fear, all the same lies back on again.
[21:09.000 --> 21:12.000]  Probably the worst flu outbreak we've seen in a decade.
[21:12.000 --> 21:20.000]  There are some places where flu may be peaking, but it's very early data, but a lot of flu out there. Again, the worst in a decade.
[21:20.000 --> 21:22.000]  There was basically zero flu.
[21:22.000 --> 21:24.000]  Almost nobody's had flu now for 18 months.
[21:24.000 --> 21:29.000]  Literally, there was nearly no flu this year in the southern hemisphere.
[21:29.000 --> 21:37.000]  They went from tens of millions of flu deaths to basically zero. Remember that flu? You can type in the headlines. The flu is gone. Why is the flu gone?
[21:37.000 --> 21:43.000]  Because they counted the flu deaths in 2020 to scare everybody as COVID.
[21:43.000 --> 21:56.000]  We've taken a very liberal approach to mortality, and I think they're reporting that if someone dies with COVID-19, we are counting that as a COVID-19 death.
[21:56.000 --> 22:07.000]  Now that they've taken the poison shots and death rates and all these other viral infections and race immune systems are so bad, oh, now it's the flu.
[22:07.000 --> 22:13.000]  We know this virus is constantly changing. New variants have emerged here in the US and around the world.
[22:13.000 --> 22:24.000]  We've seen cases of hospitalizations rise in Europe in recent weeks. Contagious viruses and like COVID are going to spread considerably more easily.
[22:24.000 --> 22:32.000]  The most important thing you can do to prepare for your holidays is to get your updated COVID vaccine.
[22:32.000 --> 22:38.000]  And if you get it now, you'll be protected in time for winter holiday gatherings.
[22:38.000 --> 22:47.000]  Hi, everyone. Thank you for joining the Global Citizen Concert, especially our frontline workers who have carried us through this pandemic.
[22:47.000 --> 22:50.000]  We're deeply grateful for all that you've done.
[22:50.000 --> 22:54.000]  The vaccines are safe. I promise you they're safe. They work.
[22:54.000 --> 23:01.000]  Dear Santa, I don't want games. I don't want toys. Just get me the COVID vaccine.
[23:01.000 --> 23:10.000]  Here we are going into the third year of it, and we are still in the middle of a pandemic with the numbers that you just showed.
[23:10.000 --> 23:19.000]  In the US alone, the COVID vaccines have saved more than 3 million lives and helped prevent.
[23:19.000 --> 23:27.000]  We've heard figures of around 3 million lives saved globally as a result of the vaccine.
[23:27.000 --> 23:38.000]  Do you really want anybody that's in a vulnerable situation, an older person, somebody with a high BMI to hear you talking down the vaccines and then die from COVID?
[23:38.000 --> 23:48.000]  Here's the thing, Asim. Surely the COVID vaccine is by definition the most tested vaccine in history, given the fact that billions have had it.
[23:48.000 --> 23:59.000]  Sadly not, Mark. And in fact, that figure of 3 million, that isn't based upon any good, hard evidence. I mean, there was a headline about 20 million lives saved from COVID vaccines,
[23:59.000 --> 24:04.000]  but it was based upon the lowest level quality of evidence we can ever have a modeling study.
[24:04.000 --> 24:12.000]  In other words, people like John I. Needis, who I consider the Stephen Hawking Medicine, described such sort of studies, or observational studies as being spurious, in other words, fake.
[24:12.000 --> 24:14.000]  This is science fiction, not scientific fact.
[24:14.000 --> 24:22.000]  We have a vaccine that unequivocally is highly effective and safe and has saved literally millions of lives.
[24:22.000 --> 24:34.000]  The Commonwealth Fund has come out with a report just this past week that vaccinations that have been administered over this period of time, this last year and a half to two years,
[24:34.000 --> 24:45.000]  has saved 3.2 million lives, 18 million hospitalizations, and approximately $1 trillion in costs.
[24:45.000 --> 24:47.000]  So what's the problem with vaccines?
[24:47.000 --> 24:53.000]  It's not a vaccine. It wasn't approved. It's not safe and effective. It doesn't protect you. It erases your immune system.
[24:53.000 --> 24:58.000]  Everyone knows it. And he just went back to the lie of two years ago that it's safe and effective and protects you.
[24:58.000 --> 25:04.000]  You are a lying, dirtbag criminal that produced the weapon and then released it and then gave us the deadly shots.
[25:04.000 --> 25:09.000]  And you need to go to prison, you little Joseph Mengele.
[25:09.000 --> 25:14.000]  Alright, the full report just went up at Band-Aid Video. It's Where Did the Flu Go?
[25:14.000 --> 25:22.000]  We're going to break down the rest of the story here in a moment and play you clips of Fauci telling even bigger lies.
[25:22.000 --> 25:25.000]  That's what we do here.
[25:25.000 --> 25:29.000]  You show you Biden saying, I'm opening the border. Come here now.
[25:29.000 --> 25:35.000]  Everybody's saying Biden never said come here. The border's not broken. But suddenly it is. The Republicans just broke it.
[25:35.000 --> 25:43.000]  Right as they get rid of Title 42, they can hear that stupid that right as they completely break the dam, now Republicans did it.
[25:43.000 --> 25:47.000]  These are some sick, evil people.
[25:47.000 --> 26:01.000]  And I'm going to get into the latest COVID news and I'm going to move on past that and take your calls. The toll-free number to join us is 877-789-2539, 877-789-2539, first-time callers, long-time callers.
[26:01.000 --> 26:12.000]  Everybody's welcome. But on the subjects of the open borders, what we do about it and your COVID stories, your COVID poison injection stories.
[26:12.000 --> 26:19.000]  But if you've already called in before, when we did this probably ten times in the last couple years on air, please let others who haven't had a chance to tell their story call in.
[26:19.000 --> 26:26.000]  877-789-2539, 877-789-Alex. Okay.
[26:26.000 --> 26:28.000]  A couple things.
[26:28.000 --> 26:33.000]  Info Wars has been in a battle with the globalists to stay on air in the last few years. You know that.
[26:33.000 --> 26:39.000]  We are barely making enough money to stay on air right now. In fact, we've kind of did some accounting here today. We're going back in the red right now.
[26:39.000 --> 26:43.000]  Plus, we've got really, really great products that you need. And I'll tell you what's going in the red for a lot of people.
[26:43.000 --> 26:50.000]  It's your immune systems with all the crazy stuff going on. You should be taking vitamin mineral fusion. You should be taking DNA Force Plus.
[26:50.000 --> 26:55.000]  You should be taking Ultra-12. You should be taking turmeric 95, which is basically the same as bodies.
[26:55.000 --> 27:02.000]  It's a new name, new supplier, turmeric 95. They're the original actual supplier of the 95% turmeric. So we're going right to the supplier.
[27:02.000 --> 27:11.000]  Under the new banner of Info Wars MD. You should be on all of this. You need this and you need to keep us on air. So please take action now.
[27:11.000 --> 27:17.000]  Free shipping is back on orders of $50 or more. And let me tell you what else is back.
[27:17.000 --> 27:25.000]  The real red pill, and I'm looking for it here on my desk. The real red pill came out six years ago.
[27:25.000 --> 27:33.000]  It was my idea. And we promoted it and almost no one bought it. But suddenly over the next two, three years, the few people that did buy it
[27:33.000 --> 27:39.000]  gave it such great reviews. They're friends and family and had such great results. It became our number three best seller.
[27:39.000 --> 27:45.000]  But then it's so hard to get some of the proprietary compounds in it. We haven't had it for over two years. It's now back.
[27:45.000 --> 27:51.000]  The real red pill for your whole body, for your brain, for mental clarity.
[27:51.000 --> 27:57.000]  And it's got really important things in it. High end preglonone that a lot of people don't produce enough of their body,
[27:57.000 --> 28:04.000]  especially as you get older. It's the precursor to all your hormones. So your body needs preglonone to make your natural hormones.
[28:04.000 --> 28:10.000]  So call it fountain of youth, call it real red pill. It just works on so many fronts. It's got so many ingredients.
[28:10.000 --> 28:18.000]  It's behind, it's beyond a multivitamin multimineral. It's got a bunch of trace elements and a bunch of other incredible energy products in it.
[28:18.000 --> 28:27.000]  This is throwing the kitchen sink at it. This is the kitchen sink product. 50% off. People are buying it up quick,
[28:27.000 --> 28:32.000]  despite that we're keeping it 50% off. But what we can't keep 50% off is vitamin mineral fusion and DNA force plus,
[28:32.000 --> 28:37.000]  because they'll be sold out at current sales rates in about a week and a half and we need to go back to full price soon,
[28:37.000 --> 28:41.000]  because we won't get more of those products for months and months and months and we need the funding.
[28:41.000 --> 28:49.000]  So get your vitamin mineral fusion now. Get your brain force plus now infowarstore.com and the real red pill.
[28:49.000 --> 28:56.000]  Now back in stock and CBD oil, the highest quality discounted selling out under the InfoWars MD name.
[29:00.000 --> 29:10.000]  Have you tried taking the real red pill? A one of a kind heart and brain formula designed exclusively for InfoWars life.
[29:10.000 --> 29:20.000]  The main ingredients in the real red pill plus is pregnanolone, a little known neuro steroid that assists in our body's natural hormone production
[29:20.000 --> 29:26.000]  and low levels are associated with fatigue, low brain function and unhealthy aging.
[29:26.000 --> 29:34.000]  The real red pill plus also provides essential trace minerals such as vitamin B12, calcium and zinc,
[29:34.000 --> 29:42.000]  featuring naturally occurring L-theanine, caffeine and theobromine, the energy blend inside the real red pill plus
[29:42.000 --> 29:47.000]  provides an extra pick me up for your day that goes beyond the second cup of coffee.
[29:47.000 --> 29:56.000]  So visit infowarstore.com, go down the rabbit hole and try taking the real red pill to see what it's really all about.
[29:56.000 --> 29:59.000]  That's infowarstore.com.
[29:59.000 --> 30:09.000]  Introducing InfoWars super high end supplement line at up to 50% off what the same formulas are sold for in stores.
[30:09.000 --> 30:13.000]  It's InfoWars MD, exclusively available at infowarstore.com.
[30:13.000 --> 30:22.000]  We have a new line of super quality CBD oils that are incredibly good for your entire body at infowarstore.com.
[30:22.000 --> 30:32.000]  We have libido RX, better mood, nitric boost, mushroom max, powerful, new tropic, ageless vitality collagen, super food greens and more.
[30:32.000 --> 30:38.000]  Our turmeric formula is 95% of humanoid, the strongest and best on the market.
[30:38.000 --> 30:43.000]  These formulas and more under the InfoWars MD banner are at infowarstore.com.
[30:43.000 --> 30:52.000]  They are private labeled clones of the top brands in the country for up to 50% off where you're going to find them in stores and other online stores.
[30:52.000 --> 30:56.000]  This is our new InfoWars MD credible line.
[30:59.000 --> 31:02.000]  InfoWars MD is finally here.
[31:02.000 --> 31:11.000]  It's the very same high quality products you've been getting through InfoWars life, but an expanded catalog and in some cases the prices are lower
[31:11.000 --> 31:19.000]  because we're going directly to the source that was supplying the supplement companies that we were buying our high quality products from.
[31:19.000 --> 31:25.000]  So we're able to lower prices and bring you more products via the InfoWars MD line.
[31:25.000 --> 31:28.000]  The highest quality, triple tested.
[31:28.000 --> 31:32.000]  Many of these products are sold on store shelves for more than twice the cost.
[31:32.000 --> 31:36.000]  You'll get them at infowarstore.com under our exclusive label.
[31:36.000 --> 31:42.000]  We are bringing you the highest quality supplements directly from the factory right here in the USA to your door.
[31:42.000 --> 31:48.000]  It'll make your life healthy, better, boost your immune system and it keeps InfoWars store on the air.
[31:48.000 --> 32:07.000]  So again, introducing InfoWars MD now exclusively available at infowarstore.com with massive, massive sales.
[32:19.000 --> 32:23.000]  But we'll keep doing our best so long as you keep us on the air.
[32:23.000 --> 32:27.000]  And you can do that now at infowarstore.com.
[32:27.000 --> 32:34.000]  Help us clear out our stock of bodies, tumor, vitamin C with zinc and alpha power.
[32:34.000 --> 32:41.000]  Turn those shady Federal Reserve notes into the highest quality supplements available while they still last.
[32:41.000 --> 32:44.000]  Now with free shipping.
[32:44.000 --> 32:51.000]  We thank you for your support and we wish you a very peaceful, happy and merry Christmas.
[32:51.000 --> 33:06.000]  InfoWars store now.
[33:21.000 --> 33:26.000]  Big Brother, mainstream media, government cover-ups.
[33:26.000 --> 33:35.000]  You want to stop tyranny? Well so does he, live from the InfoWars.com studios, it's Alex Jones.
[33:35.000 --> 33:40.000]  And we are back, ladies and gentlemen, on this live Tuesday, December 20th transmission.
[33:40.000 --> 33:46.000]  The phone lines have loaded up with people that want to talk about the poison injections and their experiences.
[33:46.000 --> 33:49.000]  And if you loved it, why don't you call it as well?
[33:49.000 --> 33:53.000]  Oh yes, you have a clean phone line, ready to talk.
[33:53.000 --> 33:57.000]  Alright, I talked about Fauci. Here's one of the big lies people don't drill into enough.
