[00:00.000 --> 00:28.920]  Infowars, tomorrow's news, today.
[02:48.100 --> 02:53.780]  In official transcripts, there are over 100 witnesses who saw more than two shooters and
[02:53.780 --> 02:59.700]  more than 40 witnesses who identified the same two men in their 30s, one balding and
[02:59.700 --> 03:02.780]  the other with a short military-style haircut.
[03:02.780 --> 03:07.540]  Several witnesses described the same adult male throwing a pipe bomb on the roof of the
[03:07.540 --> 03:09.060]  library.
[03:09.060 --> 03:12.860]  All of them certain that it wasn't Dylan or Eric.
[03:12.860 --> 03:19.380]  But all of this information pertaining to additional shooters has been redacted.
[03:19.380 --> 03:24.660]  The FBI agent in charge of the Columbine investigation had a son who recently attended
[03:24.660 --> 03:30.860]  the school, who shot a student film inside Columbine High two years before the shooting,
[03:30.860 --> 03:35.420]  about a character wearing a trench coat shooting up the school.
[03:35.420 --> 03:40.740]  Dylan and Eric fantasized about hijacking an airplane and crashing it into a New York
[03:40.740 --> 03:44.660]  City skyscraper in 1999.
[03:44.660 --> 03:51.460]  Are these just strange coincidences or remnants of the Fed's MK Ultra program?
[03:51.460 --> 03:56.660]  An honest investigation into any of the mass school shootings following Columbine will
[03:56.660 --> 04:03.420]  have the same signatures, such as families involved in the military-industrial complex,
[04:03.420 --> 04:10.460]  prescribed SSRIs and other psychotropic drugs, psychological care provided by the state and
[04:10.460 --> 04:14.620]  associations with law enforcement prior to the shootings.
[04:14.620 --> 04:19.460]  Just like we saw with the retired federal agent in regular communication with the Buffalo
[04:19.460 --> 04:22.900]  gunman in a private discord chat room.
[04:22.900 --> 04:27.700]  And in the recent Texas school shooting, how is the perpetrator able to afford nearly
[04:27.700 --> 04:30.700]  $5,000 of weaponry?
[04:30.700 --> 04:35.500]  And why did the police stand down while children were slaughtered?
[04:35.500 --> 04:40.180]  We are still allowed to question these things, but for how long?
[04:40.180 --> 04:44.100]  This evil will never stop until the truth is exposed.
[04:44.100 --> 04:50.340]  And unfortunately, most of us are too emotional to see things as they really are.
[04:50.340 --> 04:53.100]  Reporting for InfoWars, this is Greg Rees.
[04:53.100 --> 04:55.100]  The report is on Band-Aught Video.
[04:55.100 --> 04:56.100]  Get it out.
[04:56.100 --> 04:57.100]  This is incredibly powerful.
[04:57.100 --> 04:58.780]  It's on Band-Aught Video now.
[04:58.780 --> 04:59.780]  Get it.
[04:59.780 --> 05:00.780]  Get it.
[05:00.780 --> 05:01.780]  Use it.
[05:01.780 --> 05:02.780]  Use it.
[05:02.780 --> 05:03.780]  Freeworldoutlet.com.
[05:03.780 --> 05:12.700]  That is a very important URL for InfoWars supporters that want to get great products and save massively.
[05:12.700 --> 05:18.940]  Freeworldoutlet.com is an amazing organization that we have partnered with who is helping
[05:18.940 --> 05:23.460]  us purchase more products into the future so they can sell our products at a greater
[05:23.460 --> 05:27.980]  discount than you'll normally find at infowarsstore.com.
[05:27.980 --> 05:34.380]  Freeworldoutlet.com is amazing, we're partnered with them, and things like DNA Force Plus
[05:34.380 --> 05:37.260]  that have been sold at an InfoWars store is available there.
[05:37.260 --> 05:43.580]  Things like X2 being sold at full price, 40% off at freeworldoutlet.com and so much more.
[05:43.580 --> 05:44.580]  Here's some of the others.
[05:44.580 --> 05:46.700]  Knockout Sleep Support, 50% off.
[05:46.700 --> 05:48.700]  Rain Force Plus, 50% off.
[05:48.700 --> 05:50.860]  Ultimate Roan Brot, 50% off.
[05:50.860 --> 05:55.220]  And so many other specials you won't find anywhere else, but freeworldoutlet.com.
[05:55.220 --> 06:02.220]  Freeworldoutlet.com and keep InfoWars in the air while getting great products.
[06:25.220 --> 06:45.460]  It's Wednesday, June 1st, 2022, I'm Alex Jones, your host, and this is going to be
[06:45.460 --> 06:48.820]  one hell of a broadcast, so strap yourselves in.
[06:48.820 --> 07:00.300]  All right, the Biden administration has openly come out and confirmed what Biden said a few
[07:00.300 --> 07:01.300]  days ago.
[07:01.300 --> 07:06.860]  They want to start banning calibers in ammunition, and they intend to use executive orders that
[07:06.860 --> 07:13.820]  are unconstitutional to do it, unbelievable while they send $60-plus billion in the last
[07:13.820 --> 07:20.700]  few months to Ukraine to just hand out AK-47s and M-16s and anti-aircraft and anti-tank
[07:20.700 --> 07:25.100]  weapons to anybody that will take them.
[07:25.100 --> 07:28.820]  What a moment to be alive.
[07:28.820 --> 07:33.500]  We also have the Sussman, not guilty verdict with another rigged D.C.
[07:33.500 --> 07:39.500]  jury, not just of Democrat voters, but of political operatives that work for Obama and
[07:39.500 --> 07:41.140]  the Clintons.
[07:41.140 --> 07:45.340]  Roger Stone joins us at the bottom of the hour to respond to another massive miscarriage
[07:45.340 --> 07:46.340]  of justice.
[07:46.340 --> 07:50.100]  We're going to be looking at the latest on the co-paternity and admissions.
[07:50.100 --> 07:54.700]  They have new plans for lockdowns in the fall, ahead of the election, right on time, as
[07:54.700 --> 07:56.200]  predicted.
[07:56.200 --> 08:00.340]  We have major school districts around the world announcing brain chips for children, can't
[08:00.340 --> 08:03.580]  make this up, moving faster than I even thought it would.
[08:03.580 --> 08:08.100]  The Democrats all over the country are running TV ads where they say Republicans want to
[08:08.100 --> 08:09.700]  lynch black people.
[08:09.700 --> 08:12.860]  No, Democrats want to kill black babies in the womb.
[08:12.860 --> 08:14.860]  We've got video of that.
[08:14.860 --> 08:18.700]  We have got so much for you here today.
[08:18.700 --> 08:27.260]  We have a bunch of global government news and the plan for the post-industrial society.
[08:27.260 --> 08:31.860]  We are definitely inside the New World Order now.
[08:31.860 --> 08:38.620]  The first thing I want to tackle today is the attack on the Second and First Amendment
[08:38.620 --> 08:44.820]  and how those directly tie together in the global strategy to successfully take over.
[08:44.820 --> 08:50.780]  Here is video of the White House Press Secretary saying executive action on gun control is
[08:50.780 --> 08:51.780]  coming.
[08:51.780 --> 09:00.580]  What we're experiencing, this is an epidemic, the gun violence that we're seeing across
[09:00.580 --> 09:01.820]  the country.
[09:01.820 --> 09:07.780]  And we have to do something and we have to continue to make efforts to act, to protect
[09:07.780 --> 09:10.820]  our kids, to protect people going to the grocery store.
[09:10.820 --> 09:17.940]  The President has made this one of his priorities from the first day that he walked in into this
[09:17.940 --> 09:21.740]  administration and now he's calling on Congress to act.
[09:21.740 --> 09:24.900]  And so he is hopeful.
[09:24.900 --> 09:29.940]  He wants to make sure there's action.
[09:29.940 --> 09:35.620]  We have our White House team that is in constant communication with Congress on an array of
[09:35.620 --> 09:39.340]  issues including this one because, again, this is a priority.
[09:39.340 --> 09:45.620]  And he wants to continue to make sure that he continues to voice his concern and what
[09:45.620 --> 09:46.620]  needs to be done next.
[09:46.620 --> 09:52.340]  Look, the President has done everything that he can from the federal government.
[09:52.340 --> 09:57.700]  We are looking at other executive actions that we can possibly do.
[09:57.700 --> 10:03.500]  This President has done more executive actions at this point than any other President.
[10:03.500 --> 10:05.940]  It's not up to him alone.
[10:05.940 --> 10:13.380]  Now, let's hear from the spokesperson for victim disarmament and destruction of the
[10:13.380 --> 10:14.380]  Second Amendment.
[10:14.380 --> 10:20.260]  This is Beto O'Rourke last night saying he wants gun confiscation and then a compilation
[10:20.260 --> 10:25.260]  that Sean Hannity put together of Beto saying, nobody wants your guns, yeah, we're going
[10:25.260 --> 10:26.500]  to take your guns.
[10:26.500 --> 10:31.900]  And then later saying, oh, no, I don't want your guns as he gets ready to run for governor.
[10:31.900 --> 10:35.020]  And then now, yes, I want your guns, thinking you have no memory.
[10:35.020 --> 10:36.020]  Here it is.
[10:36.020 --> 10:40.420]  I just took the position that may not be politically popular, maybe in 2-1, is that
[10:40.420 --> 10:46.140]  not only should no one be able to purchase an AR-15 or an AK-47 because they're designed
[10:46.140 --> 10:50.740]  to kill humans in that high-impact high-velocity round, we'll just tear up everything inside.
[10:50.740 --> 10:53.420]  You'll bleed out before we can get you back to life.
[10:53.420 --> 10:57.580]  But I don't think that the people who have them right now in civilian use should be able
[10:57.580 --> 11:02.340]  to keep them.
[11:02.340 --> 11:07.940]  Americans who own AR-15s, AK-47s, will have to sell them to the government.
[11:07.940 --> 11:14.260]  I fully expect our fellow Americans to turn in their AR-15s and their AK-47s.
[11:14.260 --> 11:19.260]  Are you in fact in favor of gun confiscation?
[11:19.260 --> 11:20.260]  Yes.
[11:20.260 --> 11:25.260]  Hell yes, we're going to take your AR-15, your AK-47.
[11:25.260 --> 11:27.500]  I'm not interested in taking anything from anyone.
[11:27.500 --> 11:33.900]  What I want to make sure that we do is defend the Second Amendment.
[11:33.900 --> 11:39.900]  So he says, I don't want your guns four years ago.
[11:39.900 --> 11:42.700]  And then two years ago, he says, hell yes, I don't want your guns.
[11:42.700 --> 11:46.060]  And then he says a few months ago, don't worry, Texans, I don't want your guns.
[11:46.060 --> 11:47.060]  It's made up.
[11:47.060 --> 11:52.220]  Then he says this week and last week, of course we're going to take your guns, flipping and
[11:52.220 --> 11:58.700]  flopping on and on.
[11:58.700 --> 12:09.060]  And meanwhile, they're coming after our First Amendment, now worse than ever.
[12:09.060 --> 12:11.540]  All of this goes together.
[12:11.540 --> 12:14.900]  And here's a great example of the attack on the First Amendment.
[12:14.900 --> 12:18.780]  Big Tech cannot get away with their new older takeover.
[12:18.780 --> 12:20.940]  The globalists cannot get away with it if we have speech.
[12:20.940 --> 12:22.460]  They know that, they admit that.
[12:22.460 --> 12:24.820]  They can't let the people communicate and have our will.
[12:24.820 --> 12:31.140]  We're not supposed to question open borders or fraudulent elections or new lockdowns or
[12:31.140 --> 12:32.780]  gun confiscation or any of this.
[12:32.780 --> 12:37.700]  Or a lot of politicians have guns and bodyguards that we can.
[12:37.700 --> 12:41.940]  And then about two months ago, Mike Tyson calls me one day and says, hey, this is Mike Tyson
[12:41.940 --> 12:42.940]  on my phone.
[12:42.940 --> 12:47.780]  And I'm sitting here working in the evening and I go, is this really Mike Tyson?
[12:47.780 --> 12:48.780]  Yeah, call me.
[12:48.780 --> 12:51.660]  So I call and it's Mike Tyson.
[12:51.660 --> 12:53.700]  I said, let me FaceTime you, sure.
[12:53.700 --> 12:55.300]  I call it's Mike Tyson, video.
[12:55.300 --> 12:59.740]  He says, hey, I really like what you're doing.
[12:59.740 --> 13:00.740]  I like to be on the podcast.
[13:00.740 --> 13:02.700]  And I said, well, that's great.
[13:02.700 --> 13:09.380]  I'm already coming to Los Angeles next week to meet with some folks.
[13:09.380 --> 13:10.380]  Some of the top people.
[13:10.380 --> 13:11.380]  And that's not name dropping.
[13:11.380 --> 13:14.540]  It's like, you know that top people are really concerned about what's going on, household
[13:14.540 --> 13:15.540]  names.
[13:15.540 --> 13:20.340]  Not in Hollywood, but in big tech.
[13:20.340 --> 13:24.140]  And I said, I'm available on Tuesday next week.
[13:24.140 --> 13:25.620]  We said, great, that's perfect.
[13:25.620 --> 13:26.620]  Come by.
[13:26.620 --> 13:31.220]  So I get there and they're finishing up a huge interview.
[13:31.220 --> 13:33.940]  And then he does an interview with me and then I do an interview with him.
[13:33.940 --> 13:36.340]  And at the end of the interview, he looks out at the crew.
[13:36.340 --> 13:38.740]  There's like 20 of them in there.
[13:38.740 --> 13:41.140]  They says, some of you told me not to have him on.
[13:41.140 --> 13:42.140]  He's evil.
[13:42.140 --> 13:43.140]  I think he's great.
[13:43.140 --> 13:44.140]  This is on the podcast.
[13:44.140 --> 13:47.580]  He says, this has been amazing, best podcast ever.
[13:47.580 --> 13:51.220]  We believe it will be our biggest ever.
[13:51.220 --> 13:57.900]  Then last week, I get another FaceTime call and it's Mike Tyson up on a hilltop over Hollywood
[13:57.900 --> 14:00.060]  with he and his family.
[14:00.060 --> 14:04.940]  And I'm talking to him for like 10 minutes and he's saying, yeah, you know, we need to
[14:04.940 --> 14:06.740]  get together sometime, blah, blah, blah.
[14:06.740 --> 14:11.860]  And I'm like, Hey, once interview and he goes, you know, we're, we're working on that.
[14:11.860 --> 14:16.060]  And then his assistant takes over and says, yeah, they're really trying to stop it airing,
[14:16.060 --> 14:18.820]  but we're going to make them air it.
[14:18.820 --> 14:24.500]  Next morning, I get a call from Mike Tyson's head assistant Troy, great guy.
[14:24.500 --> 14:28.100]  And he says, yeah, there was just too much pressure.
[14:28.100 --> 14:29.100]  And they're not airing it.
[14:29.100 --> 14:30.100]  We're still trying to make them air it.
[14:30.100 --> 14:35.340]  But we have a contract where the production company can decide what airs and what doesn't.
[14:35.340 --> 14:36.660]  And then I made some other calls.
[14:36.660 --> 14:38.500]  I'll leave it at that.
[14:38.500 --> 14:42.420]  And confirmed that YouTube, because we said months ago, yeah, we were just interviewed
[14:42.420 --> 14:53.020]  by Mike Tyson when that was discovered, phone calls were made to pressure the producers
[14:53.020 --> 14:59.740]  of Mike Tyson's hot box and show for the top, for the top 10 podcast out there, average
[14:59.740 --> 15:05.580]  show has 5 million viewers just on YouTube to not air it.
[15:05.580 --> 15:11.460]  So this is a major controversy that Mike Tyson can't even air a two hour interview.
[15:11.460 --> 15:16.660]  He shoots with Alex Jones because it's censored because of YouTube pressure.
[15:16.660 --> 15:22.420]  You know, I've never let out all the inside baseball on why Joe Rogan went to Spotify.
[15:22.420 --> 15:27.420]  But I knew six months before when he'd done the deal that he was going to Spotify.
[15:27.420 --> 15:29.020]  He was coming to Austin looking at houses.
[15:29.020 --> 15:32.460]  We were hanging out talking about it.
[15:32.460 --> 15:37.740]  And that's why they lost him was behind the scenes pressure about who he should have on
[15:37.740 --> 15:39.140]  who he shouldn't.
[15:39.140 --> 15:41.420]  So maybe Mike Tyson needs to move to Spotify.
[15:41.420 --> 15:45.220]  But that exclusive interview because we interviewed him and he let us shoot the interview that's
[15:45.220 --> 15:46.220]  been censored.
[15:46.220 --> 15:50.860]  That just went live at band.video and infowars.com is pretty powerful.
[15:50.860 --> 15:55.940]  So you can see the censored video one way or another we're winning at band.video right
[15:55.940 --> 15:56.940]  now.
[15:56.940 --> 16:02.900]  If you're concerned about the power grid and want to generate your own supply of off grid
[16:02.900 --> 16:07.580]  electricity, this will be the most important message you'll hear this year.
[16:07.580 --> 16:08.580]  Here's why.
[16:08.580 --> 16:12.540]  We now have a small number of solar generators back in stock.
[16:12.540 --> 16:17.580]  These emergency backup systems provide a life saving backup power when you need it most.
[16:17.580 --> 16:23.180]  And unlike gas generators, solar generators run quietly, emit no dangerous fumes and produce
[16:23.180 --> 16:26.700]  an endless supply of free electricity from the sun.
[16:26.700 --> 16:30.620]  Whether it's wildfires, dangerous weather, power grid issues or just getting off the
[16:30.620 --> 16:35.380]  grid, you'll never have to suffer through painful power outages again.
[16:35.380 --> 16:40.660]  Even better, all this week, radio listeners get over $700 in free off the grid bonuses
[16:40.660 --> 16:41.660]  too.
[16:41.660 --> 16:45.300]  Go to mysolarbackup.com to learn more and check availability.
[16:45.300 --> 16:47.300]  That's mysolarbackup.com.
[16:47.300 --> 16:51.900]  Look for the free report, crisis cooling, how to make absolutely sure your meat, milk and
[16:51.900 --> 16:55.740]  medicines stay safe and cool in any power outage.
[16:55.740 --> 16:57.740]  Yours free at mysolarbackup.com.
[16:57.740 --> 16:59.500]  Hey everybody.
[16:59.500 --> 17:04.420]  If you've ever thought about heirloom beans as a storable survival food, I've got great
[17:04.420 --> 17:05.420]  news.
[17:05.420 --> 17:07.540]  In fact, I'll bet it's the best news you've heard in a while.
[17:07.540 --> 17:08.540]  Here's the thing.
[17:08.540 --> 17:14.060]  We've just received a fresh batch of gourmet heirloom beans, survival soup beans.
[17:14.060 --> 17:19.300]  These beans are gorgeous, highly nutritious and above all, with no hesitation whatsoever,
[17:19.300 --> 17:22.140]  the best tasting beans in the entire world.
[17:22.140 --> 17:27.580]  The best part, we've dropped the price by 33% this week for listeners who know higher
[17:27.580 --> 17:32.620]  food prices are coming and want an inflation hedge you can actually eat if you want to.
[17:32.620 --> 17:33.620]  Gets even better.
[17:33.620 --> 17:38.340]  With your permission and with a high regard for your health and well-being, I also want
[17:38.340 --> 17:43.580]  to send you two pounds of what we think is the single most underrated superfood in the
[17:43.580 --> 17:44.580]  world, period.
[17:44.580 --> 17:51.020]  Go to soupbeansurvival.com, that's soupbeansurvival.com and discover the real reason we're giving
[17:51.020 --> 18:00.500]  this unusual superfood away at soupbeansurvival.com, that's soupbeansurvival.com.
[18:00.500 --> 18:04.220]  Introducing Come and Take It, our third and final coin, a part of the founding member
[18:04.220 --> 18:06.060]  collector series.
[18:06.060 --> 18:11.980]  This third coin is minted into existence from.999 silver from right here in America.
[18:11.980 --> 18:16.380]  Come and Take It may hold meaning for Americans from recent history, but it actually dates
[18:16.380 --> 18:22.340]  back to being used in 480 BC in the Battle of Thermopylae as Molon Lave by Spartan King
[18:22.340 --> 18:23.340]  Leonidas.
[18:23.340 --> 18:28.620]  It has since become a symbol of defiance here in America along with the imagery of a black
[18:28.620 --> 18:34.460]  star and cannon in the flag used by Texans during the state's revolution against Mexico.
[18:34.460 --> 18:39.420]  Both sides of the coin depict these historical uses of the phrase, with one side having a
[18:39.420 --> 18:43.780]  rendition of a Spartan helmet and the inscription of Come and Take It, and the reverse side
[18:43.780 --> 18:48.700]  having a rendition of the cannon and the inscription Free Men Bear Arms.
[18:48.700 --> 18:54.020]  Go to 1776coin.com today to secure your founding member coin.
[18:54.020 --> 19:21.020]  Hurry before they're gone, as there will only be 10,000 in existence.
[19:21.020 --> 19:29.420]  You're going to get knocked out and you've lost your bearings because you are totally
[19:29.420 --> 19:30.420]  dizzy and confused.
[19:30.420 --> 19:31.420]  You have a concussion.
[19:31.420 --> 19:33.660]  And that's what the globalists have done.
[19:33.660 --> 19:35.060]  They have stunned us.
[19:35.060 --> 19:38.180]  They have put us into a position of not knowing our bearings.
[19:38.180 --> 19:42.320]  And then Clauss Schwab recently came out and gave a speech called The Great New Narrative,
[19:42.320 --> 19:44.700]  where he brags of the public has lost.
[19:44.700 --> 19:49.840]  How the culture in the media has been driven to make sure the people are all alone, so
[19:49.840 --> 19:52.900]  they can now guide humanity over the edge of a cliff.
[19:52.900 --> 19:54.460]  That's what the Great Recent is.
[19:54.460 --> 19:56.020]  They need darkness to thrive.
[19:56.020 --> 20:03.180]  The light lives at nfowars.com.
[20:03.180 --> 20:30.020]  You're listening to the Alex Jones Show.
[20:30.020 --> 20:41.280]  Humanity is in a fight for every single hard fought freedom we have.
[20:41.280 --> 20:45.840]  And I cannot express to listeners how important you are as a real brain trust worldwide that's
[20:45.840 --> 20:47.320]  aware of what's happening.
[20:47.320 --> 20:50.360]  We have some really good news.
[20:50.360 --> 20:53.520]  I've been harping on this, and I've been really hammering this, and I'll cover the
[20:53.520 --> 21:00.480]  next segment, that if we don't get leaders to come out and point out that the main enemy
[21:00.480 --> 21:04.840]  is the globalist corporate takeover of the Great Reset, then we have no chance.
[21:04.840 --> 21:07.560]  But if we identify that the one's doing it all, it's game over.
[21:07.560 --> 21:09.160]  The virus releases all of it.
[21:09.160 --> 21:10.760]  They're on record doing it.
[21:10.760 --> 21:20.040]  But their arrogance, their arrogance is their front, because it's all a confidence act.
[21:20.040 --> 21:23.120]  And so I just want to commend listeners that have kept us on the air over the years.
[21:23.120 --> 21:27.280]  And I want you to understand, this is an attack on you and your family.
[21:27.280 --> 21:29.760]  This is an attack on everything you are.
[21:29.760 --> 21:36.080]  This is a total, complete, deindustrialization takeover.
[21:36.080 --> 21:39.520]  And that's why when you share the articles and videos, that's why when you pray for the
[21:39.520 --> 21:41.360]  broadcast, it changes the world.
[21:41.360 --> 21:44.160]  And we are so close to beating these people.
[21:44.160 --> 21:48.640]  And now the minds of the public worldwide, not just here in the U.S., are so ready for
[21:48.640 --> 21:50.320]  the truth.
[21:50.320 --> 21:51.920]  So thank you for keeping us on air.
[21:51.920 --> 21:53.560]  Two big things.
[21:53.560 --> 21:56.920]  We're running the biggest sell of the year, and it's a catch-22.
[21:56.920 --> 21:58.360]  I sell stuff at a massive discount.
[21:58.360 --> 21:59.360]  We barely make profit.
[21:59.360 --> 22:03.960]  But if I don't sell a discount, people are habituated to that.
[22:03.960 --> 22:04.960]  People don't buy the product.
[22:04.960 --> 22:08.960]  So we've got to sell this product, plus it's game-changing.
[22:08.960 --> 22:16.200]  What alpha power does for a man or a woman's stamina and libido and energy is incredible?
[22:16.200 --> 22:20.760]  All these natural compounds known to boost testosterone and more alpha power massively
[22:20.760 --> 22:24.600]  discounted in FullWarsTour.com with double-patria points.
[22:24.600 --> 22:28.600]  Brainforce Ultra, an incredible, clean, great brain pill that gives you a boost without
[22:28.600 --> 22:30.240]  a hangover.
[22:30.240 --> 22:31.740]  It's massively discounted.
[22:31.740 --> 22:37.400]  Up to 60% off double-patria points, Memorial Day week special, ultimate fish oil, highest
[22:37.400 --> 22:38.400]  grade fish oil.
[22:38.400 --> 22:42.240]  We pay five times what the cheapest grade is, so you get nothing but the pure, good stuff
[22:42.240 --> 22:44.480]  at your heart and your cardiovascular system.
[22:44.480 --> 22:47.960]  Creel oil, even better than fish oil, statistically.
[22:47.960 --> 22:51.680]  Real Creel Oil, highest grade, bright red, folks, that's what the real Creel Oil looks
[22:51.680 --> 22:52.680]  like.
[22:52.680 --> 22:54.360]  Totally clean, not foggy.
[22:54.360 --> 22:58.560]  Immune support, incredibly concentrated herbs known to boost your immune system next level.
[22:58.560 --> 22:59.560]  60% off.
[22:59.560 --> 23:02.040]  Whole Food Multivitamin, 40% off.
[23:02.040 --> 23:03.880]  Hair and beard support, 60% off.
[23:03.880 --> 23:05.960]  All Dr. Jones Naturals, 40% off.
[23:05.960 --> 23:08.600]  Memorial Day special, thank you all for your support.
[23:08.600 --> 23:10.160]  It is so critical.
[23:10.160 --> 23:17.120]  And then separately, it's the third and final coin in the founding member set.
[23:17.120 --> 23:20.840]  Only three coins have been minted, this is the third and final.
[23:20.840 --> 23:31.720]  Only 10,000 coins per run, ladies and gentlemen, again, only 10,000 coins per run.
[23:31.720 --> 23:36.840]  And everybody that gets the coin and gives us your email when you buy it at 1776coin.com
[23:36.840 --> 23:42.360]  will get promo codes, will get documentary films we're making for free, sent to you digitally,
[23:42.360 --> 23:43.720]  and so many other special deals.
[23:43.720 --> 23:48.120]  So it's like buying a coupon book to help keep us on the air into the future.
[23:48.120 --> 23:49.760]  That's why there's the markup on it.
[23:49.760 --> 23:51.760]  It's a piece of art, a piece of history.
[23:51.760 --> 23:53.440]  It'll be gone within days.
[23:53.440 --> 23:57.360]  It's available exclusively at 1776coin.com.
[23:57.360 --> 24:02.200]  That takes you to PatriotCollectibles.com or call toll free, triple eight, two five,
[24:02.200 --> 24:04.440]  three, three, one, three, nine.
[24:04.440 --> 24:06.600]  Get the coin while you still can.
[24:06.600 --> 24:10.920]  We sold about a half of them in three days, and now we sold about another 20% of them
[24:10.920 --> 24:16.960]  in the next four days, and it'll be gone again very, very soon, 1776coin.com.
[24:16.960 --> 24:21.800]  I want to thank you for keeping us on air, but I don't know how anybody wouldn't want
[24:21.800 --> 24:28.080]  to have this serious memento of American history in their home or to be carrying it in your
[24:28.080 --> 24:31.000]  pocket and just know that you are the resistance.
[24:31.000 --> 24:35.640]  You are changing the world like nothing else, financing an organization like this that's
[24:35.640 --> 24:38.720]  had so much success, all glory goes to God.
[24:38.720 --> 24:42.800]  So thank you all who you are that have been supporting.
[24:42.800 --> 24:47.560]  Roger Stone is going to join us next segment, and then I'll get to the globalist next hour
[24:47.560 --> 24:54.200]  actually, and how people are finally identifying them as a corporate global crime syndicate
[24:54.200 --> 24:57.440]  infiltrating governments by putting their operatives in.
[24:57.440 --> 24:58.940]  We now have Tom Cotton.
[24:58.940 --> 25:00.080]  We now have Rand Paul.
[25:00.080 --> 25:01.320]  We now have Ted Cruz.
[25:01.320 --> 25:02.920]  We now have Tulsi Gabbards.
[25:02.920 --> 25:07.600]  All the last week, I've got the clips right here coming out against what's happening,
[25:07.600 --> 25:12.520]  and there's a cartoon that we'll show you next hour that's on infohorse.com that shows
[25:12.520 --> 25:17.880]  the progression of American history from horse-drawn wagons to automobiles to now back to horse-drawn
[25:17.880 --> 25:23.880]  wagons, and they make a joke out of it saying it's Biden, but it's the globalist doing it.
[25:23.880 --> 25:31.960]  So that's coming up next hour as well, but they are coming for our freedoms, and they
[25:31.960 --> 25:38.360]  want the mask in the leftist parties worldwide, the great reset cult, to be the symbol of their
[25:38.360 --> 25:42.800]  tyranny, and we'll get more into this later next hour if Roger Stone leaves us, but just
[25:42.800 --> 25:49.440]  in, DOJ, under Biden's control, asked federal appeals court to reverse order lifting airplane
[25:49.440 --> 25:50.680]  mask mandates.
[25:50.680 --> 25:56.400]  They could be back on as soon as next week.
[25:56.400 --> 25:57.400]  Isn't that interesting?
[25:57.400 --> 26:00.520]  Even though they recently admitted themselves in Congressional testimony that it's all
[26:00.520 --> 26:06.080]  about theater and Fauci admits it does nothing, it is a symbol of fear and a symbol of control
[26:06.080 --> 26:12.320]  and a symbol just like under Islam, putting mask over women's faces that you are under
[26:12.320 --> 26:13.960]  their control.
[26:13.960 --> 26:21.760]  And what did psychologist Stanley Milgram find in his 1960 study, that 80% of people
[26:21.760 --> 26:27.720]  do not have the psychological and moral resources to defy a authority's order, no matter how
[26:27.720 --> 26:35.760]  illegitimate the order is, only 20% have critical capacity, and the Stanford research
[26:35.760 --> 26:41.200]  study, not just the Yale and Harvard studies, show the same thing, and this is what they're
[26:41.200 --> 26:42.200]  betting on.
[26:42.200 --> 26:48.680]  But the 20% of us that see what's happening from a race, color, and creed can be silenced
[26:48.680 --> 26:54.120]  and bullied into submission, and it's not going to happen.
[26:54.120 --> 26:55.720]  It can happen.
[26:55.720 --> 27:02.720]  The alternative is absolute slavery depopulation and death, and so that's why when the audience
[27:02.720 --> 27:07.040]  calls in thanking me, I want to thank you because I want you to really get it through
[27:07.040 --> 27:08.040]  your minds.
