[00:00.000 --> 00:28.400]  Infowars, tomorrow's news, today.
[05:16.880 --> 05:22.080]  have been the MVPs in this fight, and when you look at Harrison Smith and Owen Schroyer
[05:22.080 --> 05:27.240]  and the hard work they engage in every day, five, six, seven days a week, it's really
[05:27.240 --> 05:28.240]  just incredible.
[05:28.240 --> 05:33.200]  So for myself, the whole Info Wars crew, I thank you for your past support, I only encourage
[05:33.200 --> 05:38.280]  you now to realize that Info Wars cannot stay on air if you do not support us.
[05:38.280 --> 05:41.480]  I know you spread the word, I know you pray for us and that's wonderful, keep doing it,
[05:41.480 --> 05:46.760]  but most viewers and listeners never go to infowarstore.com and you never buy great products
[05:46.760 --> 05:50.600]  that enrich and empower your life, all at the same time, keep us on air, I know that
[05:50.600 --> 05:54.840]  less than one percent of our listeners actually go buy products at infowarstore.com, if just
[05:54.840 --> 05:58.880]  one percent more of you took action and went to infowarstore.com, our funding problems will
[05:58.880 --> 06:01.880]  be over, please take action now.
[06:01.880 --> 06:17.280]  Waging war on corruption, it's Alex Jones, coming to you live from the front lines of
[06:17.280 --> 06:26.480]  the Info War.
[06:26.480 --> 06:34.400]  So there is a steady stream of Chinese Communist balloons coming in, again as I told you, over
[06:34.400 --> 06:40.560]  the North Pole, down over Alaska into Western Canada, and on Friday and then again on Saturday,
[06:40.560 --> 06:47.840]  the United States shot down using F-22 Raptors, two of those unidentified flying objects which
[06:47.840 --> 06:54.400]  they now admit were balloons, they report that the avionics of the Sidewinder missiles
[06:54.400 --> 07:00.480]  were affected by what was on board, showing these things have pretty sophisticated jamming
[07:00.480 --> 07:06.320]  on them if you believe what we're hearing out of the Pentagon, they lie so much, who
[07:06.320 --> 07:10.880]  knows, like telling the troops the vaccine was tested to safe, it was all a damn lie,
[07:10.880 --> 07:14.920]  I don't dislike the troops, I love the troops, and the folks in the military, but some of
[07:14.920 --> 07:18.440]  the best people in the country, but the folks running it are the enemies of the nation,
[07:18.440 --> 07:22.280]  that's how you bring a country down, is the enemies from within.
[07:22.280 --> 07:29.400]  So everywhere, Fox News, CNN, all of them have been hyping, is this an alien invasion?
[07:29.400 --> 07:33.880]  Even though by the end of Friday night, Pentagon said it was another balloon, and by the end
[07:33.880 --> 07:38.200]  of Saturday night, the second one, okay, it was another balloon of some type, these much
[07:38.200 --> 07:45.360]  smaller than the gigantic one that was shot down last week, and the media is just all
[07:45.360 --> 07:51.680]  over the place on this, Project Bluebeam activated question mark, no all about the conspiracy
[07:51.680 --> 07:56.640]  theory going viral again after sightings of UFOs, that just means unidentified, so you
[07:56.640 --> 08:02.000]  know what it is, I mean if a jet's flying at 50,000 feet, they see it on radar until
[08:02.000 --> 08:08.320]  they visualize it, it doesn't have transponders, they say it's unidentified, it's just unidentified.
[08:08.320 --> 08:14.600]  Going viral again after sightings of UFOs in the US, Canada, and China, and so now as
[08:14.600 --> 08:20.320]  the US and China move more into a war stance with each other, both in rhetoric and with
[08:20.320 --> 08:26.480]  military forces, this is a way to saber rattle further, and then meanwhile have the corporate
[08:26.480 --> 08:34.720]  media tell you it might be little green men, here's the newsweek's headline, alien invasions,
[08:34.720 --> 08:41.600]  congressman addresses speculation after UFOs shot down, UFOs are being shot down left and
[08:41.600 --> 08:50.600]  right, and the internet thinks an alien attack is imminent, another suspected flying something
[08:50.600 --> 08:57.480]  goes down near Alaska, I missed the possible alien invasion, Biden undermines all his prior
[08:57.480 --> 09:09.800]  statements, and so that's red state and town hall and CNN and all of them, a day after,
[09:09.800 --> 09:13.760]  and in the case of Friday shooting down two days after, the Pentagon admits they were
[09:13.760 --> 09:18.640]  balloons and have been recovering with debris, they don't care, they just keep saying UFO,
[09:18.640 --> 09:26.080]  UFO, UFO, the public thinks UFO means an alien, no it just means unidentified, China now
[09:26.080 --> 09:31.760]  claiming it has also intercepted a UFO off their coast, here's what we know about the
[09:31.760 --> 09:37.880]  unidentified objects shot down over North America, CNN, baffled pilots who shot down
[09:37.880 --> 09:44.600]  mystery objects say it interfered with their sensors, US jet shoots down unidentified objects
[09:44.600 --> 09:49.880]  over Northern Canada, China scrambles fighter jets to shoot down unidentified objects over
[09:49.880 --> 09:55.160]  its airspace, nor add to Claire's false alarm of a mysterious airborne object over Montana,
[09:55.160 --> 10:01.200]  after congressman said DOD was waiting till morning to get eyes on it, that's another
[10:01.200 --> 10:05.760]  one they're saying, there's gonna be three if that's true, scientist alien concern after
[10:05.760 --> 10:13.600]  finding space objects sending signals to Earth, that's out of the daily star in the UK, scientists
[10:13.600 --> 10:18.840]  became concerned when she thought signals were being sent to Earth with space being sent
[10:18.840 --> 10:26.960]  by aliens that goes on from there, of course it was just another deep space satellite,
[10:26.960 --> 10:31.240]  there are tens of thousands of different satellites that have been launched since the 60s, they're
[10:31.240 --> 10:39.320]  all over the place, and I liken a satellite to a neighbor you've got a quarter mile away
[10:39.320 --> 10:45.880]  who's got a big powerful telescope on their deck, and if you've got a telescope like that,
[10:45.880 --> 10:48.600]  they're incredible, in fact I have one, it's the stores where I have time to use it, bought
[10:48.600 --> 10:53.360]  it back in college, and the stars are cool to look at with it, the planets are neat,
[10:53.360 --> 10:57.760]  you've got to be in really clear sky to do that as we drive out to the hill cutter, sometimes
[10:57.760 --> 11:01.920]  me and my dad and I was in college and stay up all night out there drinking a couple beers
[11:01.920 --> 11:07.800]  and eating sandwiches and looking at the planets and things, but what telescopes are amazing
[11:07.800 --> 11:14.120]  for is up close and down on the ground, and you never really watch your neighbors, that's
[11:14.120 --> 11:21.760]  not fun to do, but all people do is watch TV, but the geckos on the lamp post and the ants
[11:21.760 --> 11:31.080]  going across the windowsill and the possum digging in the trash can or the bobcat climbing
[11:31.080 --> 11:40.960]  on the roof, that's what telescopes are amazing for at night, and liken a satellite up there
[11:40.960 --> 11:45.080]  shooting down on a clear day, it can read back in the sixties they could, the date on
[11:45.080 --> 11:49.480]  a penny or a dime, it can read what a woman laying in Central Park, famous photos of this
[11:49.480 --> 11:54.760]  from the late sixties, what she's reading, the text on a little paperback she's reading,
[11:54.760 --> 11:59.800]  but what balloons are for obviously is to get a brighter reading with ground penetrating
[11:59.800 --> 12:05.520]  radar or laser scans like we just saw over Hawaii a few days ago and the Pentagon says
[12:05.520 --> 12:13.680]  it's a Chinese satellite, that's very, very serious, but again this whole angle that it's
[12:13.680 --> 12:18.600]  aliens is just preposterous, but people don't get upset about their neighbor a half mile
[12:18.600 --> 12:22.320]  away looking at them through a telescope because they're usually not even aware of it, they
[12:22.320 --> 12:32.600]  can't see it unless they've got a telescope, but imagine you're sitting there in bed and
[12:32.600 --> 12:38.560]  you're just getting into bed, you turn your lights out and then you look over at the blinds
[12:38.560 --> 12:43.960]  and there's a dude standing looking through your window, you get very, very upset, you
[12:43.960 --> 12:49.360]  get very, very angry, somebody is in your territory and you should, for anybody that's
[12:49.360 --> 12:53.920]  ever happened to, it's horrifying, or you're sitting there watching TV and suddenly here's
[12:53.920 --> 12:56.960]  somebody trying to break into your rocks, that happened once to me, never a peeping
[12:56.960 --> 13:05.480]  tom and that's why people are so upset, that's why they're angry is because it's like having
[13:05.480 --> 13:10.360]  somebody up against your window looking at you versus looking at you from a quarter or
[13:10.360 --> 13:15.600]  half mile away and the Pentagon is exacerbating this, you know it does turn out that a bunch
[13:15.600 --> 13:20.240]  of these balloons came over when Trump was in office and General Milley, the trader,
[13:20.240 --> 13:26.400]  the globalist, the critical race theory pusher and others decided not to tell him, well that's
[13:26.400 --> 13:30.000]  a felony when it's their job to tell him he didn't, but they didn't want Trump to look
[13:30.000 --> 13:35.200]  good telling China not to do it or shoot him down, instead they just continued it, but
[13:35.200 --> 13:40.000]  now they want to embarrass Biden, he's supposed to not run again, he's supposed to go away
[13:40.000 --> 13:43.560]  so they're bringing out the Hunter Biden laptop after the election, they're bringing out all
[13:43.560 --> 13:47.440]  the other corruption issues, the fact that he has dementia and that he didn't shoot
[13:47.440 --> 13:51.880]  the balloon down, he finally woke up before they could really set him up because they
[13:51.880 --> 13:56.960]  want him gone and shot one down and now he thinks he's the president so he ordered him,
[13:56.960 --> 14:03.560]  you will be court-martialed, I'll have you removed if you don't shoot that next one down,
[14:03.560 --> 14:07.280]  so now they've got all the fighter planes right there where they come in over the North
[14:07.280 --> 14:11.880]  Pole, over Alaska, into Canada on a flight path, they could come in right over the North
[14:11.880 --> 14:15.680]  Pole and come right down over Minnesota or come right in over Michigan or come right
[14:15.680 --> 14:20.840]  in over Maine, but no, they want to do a whole flight path across the U.S. so they come in,
[14:20.840 --> 14:24.960]  they launch them over the North Pole, they come on down on the western side, come right
[14:24.960 --> 14:28.440]  down Alaska, right down across the middle of the United States and that's the answer
[14:28.440 --> 14:31.960]  and that's what it is, with a nice bow on it, I don't think anybody can disagree with
[14:31.960 --> 14:32.960]  me.
[14:32.960 --> 14:33.960]  Now what can these big balloons do?
[14:33.960 --> 14:38.640]  I mean he keeps saying the big one they shot down last week was as long as three school
[14:38.640 --> 14:44.800]  buses, no, it was much bigger than that, that's what was hanging off the bottom, it was gigantic
[14:44.800 --> 14:48.920]  and I can tell you the U.S. has stuff even bigger which they've admitted to, they're
[14:48.920 --> 14:56.760]  blimps and so this thing would be the perfect thing to again, ground scanning, reading radar
[14:56.760 --> 15:02.280]  to get real topography lists but also to carry an EMP bomb or something else and that's
[15:02.280 --> 15:06.240]  why it is a serious situation when Biden tried to spend it at first and said it was no big
[15:06.240 --> 15:11.080]  deal, then he saw the poll numbers or his people did and said this is a little too far
[15:11.080 --> 15:16.440]  so that's what's scary about Biden is he has very few loyal people around him, they all
[15:16.440 --> 15:21.800]  work for Obama and now they're going to continue to set him up to make him step down which
[15:21.800 --> 15:27.600]  makes the U.S. look even weaker to the world, an even bigger joke as the deep state plays
[15:27.600 --> 15:32.280]  politics with the puppet they protected that they censored for, they surveilled for, that
[15:32.280 --> 15:36.480]  they harassed people for, they've imprisoned people for and then they put him in and now
[15:36.480 --> 15:42.520]  they want to get rid of him and now they cause this incredibly dangerous destabilization
[15:42.520 --> 15:48.200]  move while we're basically at war with Russia so that's the news on the blimp, I'm going
[15:48.200 --> 15:53.480]  to come back and hit massive news on euthanasia being pushed not just in Canada but around
[15:53.480 --> 16:03.360]  the world and so much more, please stay with us, I talk about the great successes Info
[16:03.360 --> 16:08.920]  Wars has had, I don't think anybody can deny it and it is because of listeners and viewers
[16:08.920 --> 16:13.240]  supporting us, when we talk about the crew at Info Wars, people behind the scenes, the
[16:13.240 --> 16:19.720]  researchers, the writers, they really have been the MVPs in this fight and we look at
[16:19.720 --> 16:24.680]  Harrison Smith and Owen Schreuer and the hard work they engage in every day five, six, seven
[16:24.680 --> 16:29.720]  days a week, it's really just incredible, so for myself and the whole Info Wars crew
[16:29.720 --> 16:34.840]  I thank you for your past support, I only encourage you now to realize that Info Wars
[16:34.840 --> 16:38.760]  can not stay on air if you do not support us, I know you spread the word, I know you
[16:38.760 --> 16:42.920]  pray for us and that's wonderful, keep doing it but most viewers and listeners never go
[16:42.920 --> 16:47.600]  to InfoWarsTour.com and you never buy great products that enrich and empower your life
[16:47.600 --> 16:51.320]  all at the same time, keep us on air, I know that less than one percent of our listeners
[16:51.320 --> 16:55.840]  actually go buy products at InfoWarsTour.com, if just one percent more of you took action
[16:55.840 --> 17:00.000]  at InfoWarsTour.com, our funding problems will be over, please take action now.
[17:00.000 --> 17:04.440]  Info Wars is winning, Info Wars is reaching more people than ever, we were supposed to
[17:04.440 --> 17:08.560]  be off the air months and months and months ago, mainstream media told you but it's not
[17:08.560 --> 17:12.520]  true, they told you we were going to be shut down, they told you we owed a billion and
[17:12.520 --> 17:16.600]  a half dollars, none of that's true, it's all being appealed, they want you to think
[17:16.600 --> 17:21.440]  Info Wars is dead but if you simply stand up and support Info Wars, we've got years
[17:21.440 --> 17:26.240]  and years of appeals and we will not be taken off the air but if they can convince you that
[17:26.240 --> 17:30.280]  we've been shut down, they're going to win, don't let the globalist Psyop you and your
[17:30.280 --> 17:35.520]  family, go to InfoWarsTour.com and get incredible products, supplements, books, films, t-shirts,
[17:35.520 --> 17:39.600]  you name it, they fund the Info War and empower your life and let the globalist know their
[17:39.600 --> 17:46.240]  Psyop has not worked, thanks for keeping us on air, take action at InfoWarsTour.com
[17:46.240 --> 17:50.840]  today because the only people who can take us off the air is you, the viewers and listeners,
[17:50.840 --> 17:55.640]  the majority of you have not been Psyop, but some of you have, do not let the globalist
[17:55.640 --> 17:59.920]  brainwash you, go to InfoWarsTour.com and keep us on the air.
[17:59.920 --> 18:04.960]  If you go to onlinehealthnow.com, connect with trusted and unbiased doctors at the wellness
[18:04.960 --> 18:05.960]  company.
[18:05.960 --> 18:10.000]  And I tell you I'm honored to be the chief scientific officer of the company, I contribute
[18:10.000 --> 18:16.200]  with like so many else do there, so many wonderful doctors, far and away the most popular product
[18:16.200 --> 18:22.960]  is Dr. Vandewater's detoxification supplement that features natokinase, it's a natural proteolytic
[18:22.960 --> 18:28.840]  enzyme, this one is the only enzyme that we're aware of right now that dissolves the spike
[18:28.840 --> 18:33.280]  protein, this is very important, the spike protein is loaded in the body with the COVID-19
[18:33.280 --> 18:36.840]  infection and definitely with the vaccines, people are lower with the spike protein they
[18:36.840 --> 18:42.560]  don't feel well, this is a potential solution, hydroxychloroquine comes from a natural substance,
[18:42.560 --> 18:48.480]  so does ivermectin and now natokinase, isn't it interesting, natural substances in a sense
[18:48.480 --> 18:53.200]  combating this man-made disaster, SARS-CoV-2 in the vaccines.
[18:53.200 --> 18:56.920]  Onlinehealthnow.com, thank you for your support and thank you for getting into that because
[18:56.920 --> 18:59.640]  it's important, you didn't come here to do that but I made you do it.
[18:59.640 --> 19:05.800]  There is a war on for your mind, your mind is a battlefield, this is an information war,
[19:05.800 --> 19:11.600]  InfoWars popularized those terms more than two decades ago and today whether it's Donald
[19:11.600 --> 19:18.360]  Trump or Governor DeSantis or Dr. Robert Malone, they're all using the terms that InfoWars
[19:18.360 --> 19:22.560]  has popularized because we understand the enemy's operations and we know how to beat
[19:22.560 --> 19:27.120]  them but we can't do it without funding and we make it easy to fund with great products
[19:27.120 --> 19:31.160]  and power you and your immune system and your family as well, you can also make straight
[19:31.160 --> 19:36.040]  donations at InfoWars.com, clicking on the big red banner, a one-time recurring but I'm
[19:36.040 --> 19:40.240]  asking you to take action, we're non-violent but every time you donate money, every time
[19:40.240 --> 19:44.240]  you buy products, every time you keep us on air, you are literally non-violently politically
[19:44.240 --> 19:49.080]  punching the New World Order in the nose, punching their lies in the nose.
[19:49.080 --> 19:52.600]  We are going to defeat the New World Order, we're going over the top, right now is the
[19:52.600 --> 20:01.440]  critical juncture, so please go to InfoWars.com and donate now.
[20:01.440 --> 20:28.960]  Using a frontal assault on the lies of the New World Order, it's Alex Jones.
[20:28.960 --> 20:47.120]  The world is being taken into a transition, a transhumanist transition, the end of all
[20:47.120 --> 20:52.920]  life forms as we know it and the rise of a scientifically directed forced evolutionary
[20:52.920 --> 20:59.540]  system beyond terraforming just the atmosphere, but terraforming the very genetics of the
[20:59.540 --> 21:05.360]  planet itself, welcome to the scientific dictatorship that is the New World Order and
[21:05.360 --> 21:11.720]  its program of the great reset to build back better on our ashes and that's where I wanted
[21:11.720 --> 21:17.360]  to go with this.
[21:17.360 --> 21:23.880]  They took an epic four hour episode, the biggest podcast Joe Rogan ever did, he's now officially
[21:23.880 --> 21:28.720]  eclipsed the former biggest one, Elon Musk, his first interview with him.
[21:28.720 --> 21:33.720]  My second podcast with Rogan like four years ago, and I didn't want to suggest many times
[21:33.720 --> 21:37.760]  but on other shows he was doing many times but not his official podcast, the second time
[21:37.760 --> 21:44.520]  I was on there and he asked about aliens and I explained to him that these laboratories,
[21:44.520 --> 21:51.560]  both government and private, are making aliens, not just mixing plants and animals and fish
[21:51.560 --> 21:56.600]  with insects and just thousands of different kind of heroes, humanized mice, they had 30
[21:56.600 --> 22:00.840]  years ago, the list goes on and on, they told you Dolly the sheep was the first clone back
[22:00.840 --> 22:05.480]  in the early 90s, that was a big lie, in fact that was easily verified as a lie, it was in
[22:05.480 --> 22:12.400]  the main line literature that the Nazis were cloning rabbits, so examples of this go on
[22:12.400 --> 22:19.160]  and on and I said so they're making alien life forms here in the lab and it was shortly
[22:19.160 --> 22:23.960]  after that even MIT had headlines about alien life forms are being made and if you look
[22:23.960 --> 22:31.000]  at some of the synthetic nanotech viruses they're making, they have no origin in a natural
[22:31.000 --> 22:38.160]  virus, they're completely made in laboratories using different chemicals and different complex
[22:38.160 --> 22:43.680]  compounds, use the building blocks of life but don't use any of the actual main parts
[22:43.680 --> 22:51.120]  of it that are completely new and alien to the planet, so alien simply means not of this
[22:51.120 --> 22:59.080]  world, not of the natural line of this world, they can make new creatures and so I explained
[22:59.080 --> 23:04.240]  that, that was one form of alien and that if they create an artificial AI that thinks
[23:04.240 --> 23:09.400]  it's conscious, whether it's conscious or not, that's a new quote life form on this
[23:09.400 --> 23:14.440]  planet and then interdimensionally when people take DMT and other drugs you can have 30 people
[23:14.440 --> 23:18.360]  together, they do these ceremonies and the government's done these tests where in many
[23:18.360 --> 23:22.320]  cases they will all see the same entities at the same time, so you're not having your
[23:22.320 --> 23:26.120]  own individual hallucination, it's lifting the veil that the Bible talks about, people
[23:26.120 --> 23:31.840]  are actually seeing other dimensions and it can be transmissions, recordings of different
[23:31.840 --> 23:36.880]  times, fold space, there's a lot of different mathematical theories that predicted this
[23:36.880 --> 23:42.840]  over 130 years ago that they're now manifesting but they took like a 30 minute rant from
[23:42.840 --> 23:46.840]  that 4 hour show and edited it down to a minute and a half and it's got millions and millions
[23:46.840 --> 23:52.360]  of views, it's all over the place, it just broke last night, the video's on infowars.com,
[23:52.360 --> 23:57.520]  Elon Musk retweets hilarious video of Alex Jones and Joe Rogan discussing space aliens
[23:57.520 --> 24:02.120]  and what's funny is people are watching this video on Twitter and Elon Musk retweeted it
[24:02.120 --> 24:07.000]  and they think it's not edited, they think this is really going on, when it's a mashup
[24:07.000 --> 24:13.520]  to basically turn the very serious topic, I was talking about into a joke, here it is.
[24:13.520 --> 24:17.680]  Where do you think the contact with the aliens came from, when did that start?
[24:17.680 --> 24:21.960]  You know, I'm not going to get into it, I need to hear about aliens, I know you already
[24:21.960 --> 24:22.960]  know all this show.
[24:22.960 --> 24:26.680]  Hold on a second, but I want to ask you, just because I don't know.
[24:26.680 --> 24:30.880]  Oh yeah right, we're in contact with aliens, here's what's happening, because it's not
[24:30.880 --> 24:35.160]  just one group of aliens, it's two different groups, a big five, okay tell me what's going
[24:35.160 --> 24:36.160]  on.
[24:36.160 --> 24:39.440]  Let me begin, I'm telling you Joe, this is a real deal, we're listening to you.
[24:39.440 --> 24:43.520]  Well first off, elves is the main group, okay, and they call me elves, clockwork elves,
[24:43.520 --> 24:44.880]  I don't think you'll have to say that anymore.
[24:44.880 --> 24:48.120]  There are bad things that look like elves that have horns, when they show you who they
[24:48.120 --> 24:54.640]  really are, they're bad aliens, I'm with you, AI is alien, like a robot, they're like robots
[24:54.640 --> 24:55.640]  coming to kill you.
[24:55.640 --> 24:56.640]  That's Christ.
[24:56.640 --> 24:58.000]  The Chimeras are alien.
[24:58.000 --> 25:02.560]  And there's a hive mind sort of thinking to a lot of this.
[25:02.560 --> 25:06.240]  They want the organs, I swear I'm a kid that's always the truth about that, I believe you,
[25:06.240 --> 25:10.680]  I believe you, they're coming after everybody, it's a break away civilization dude, we don't
[25:10.680 --> 25:11.680]  know what they got.
[25:11.680 --> 25:16.040]  Joe, they're control freaks, that's why I'm so glad you're in the fight now, these guys
[25:16.040 --> 25:20.480]  are on stuff that like nobody even knows, what do you think they're on, stuff they've
[25:20.480 --> 25:21.480]  been given.
[25:21.480 --> 25:24.680]  Okay, I understand what you're saying, there's like armed guys and machine guys, that is
[25:24.680 --> 25:28.120]  a group of people that were obsessed with combat.
[25:28.120 --> 25:29.760]  About the most fearless killers there are.
[25:29.760 --> 25:31.600]  Do you think that's from the heritage of war?
[25:31.600 --> 25:34.200]  I mean, it's just like, it's been a long list man.
[25:34.200 --> 25:35.200]  Yep.
[25:35.200 --> 25:36.200]  That's a fact.
[25:36.200 --> 25:43.400]  Now, one of the other types of aliens that the globalist openly in their white papers
[25:43.400 --> 25:49.520]  talk about, and Elon must be aware of AI gods, is what Google when it first got CIA funding
[25:49.520 --> 25:59.520]  in 1998, was officially founded in 99, with Schmidt and the rest of them, Sergey Brin,
[25:59.520 --> 26:06.240]  Larry Page, in their original prospectus to investors, Incutel and the CIA look it up,
[26:06.240 --> 26:10.720]  they said we want to create a live time system with billions of nodes, then trillions of
[26:10.720 --> 26:14.880]  nodes in all the devices everywhere, and they get humans to wear headsets and interface
[26:14.880 --> 26:19.840]  with it, so that the hive mind of humans will be interface with that, and we will then declare
[26:19.840 --> 26:26.240]  that this merger of humans in live time, giving data information to the supercomputer will
[26:26.240 --> 26:32.440]  be a super brain, or a group collective consciousness, and if you have billions of people at one
[26:32.440 --> 26:39.720]  time logged into Google, talking to Google, AI scanning it, chatbots, all these systems
[26:39.720 --> 26:44.840]  integrated together, recording everything you're doing, using you as a sensor, using
[26:44.840 --> 26:50.360]  the billions of cameras and ring systems as sensors, they are calling that because it's
[26:50.360 --> 26:56.240]  interfacing with billions of intelligences, and with conscious beings, that interface
[26:56.240 --> 27:02.200]  they say they believe would be the first true AI that really would be conscious, but only
[27:02.200 --> 27:07.240]  because it's jacked in to not just billions of neurons like you have in your brain, but
[27:07.240 --> 27:13.600]  each one of us as a neuron in that group collective brain, and that's what I told Joe, but you
[27:13.600 --> 27:17.760]  notice they edited that piece, Joe didn't, some interesting group on the internet, they
[27:17.760 --> 27:20.560]  don't even know who they are, there's so many great artists out there, but they did it,
[27:20.560 --> 27:25.240]  they're gonna ridicule me at the end, and oh, it's mental illness, and then they go,
[27:25.240 --> 27:29.680]  Joe goes absolutely it is, and that's why Elon put it out there, it's kind of a back
[27:29.680 --> 27:35.160]  slap, but meanwhile when Elon went on Joe's show about a month after I was on that time,
[27:35.160 --> 27:38.520]  he agreed that it's interdimensional and that there's multi-dimensions in the dark
[27:38.520 --> 27:43.320]  matter that's at least five times more magnetically strong and is bleeding into ours and that
[27:43.320 --> 27:48.000]  there basically are people interfacing with this, and so when I tell you all this, this
[27:48.000 --> 27:51.520]  is what the establishment believes, this is what they're studying, this is what they're
[27:51.520 --> 27:57.680]  doing, and we've talked about it at Nauseum, but I just thought that was very, very interesting
[27:57.680 --> 28:03.680]  that now this is all coming out, they kind of used an edited video of myself to create
[28:03.680 --> 28:10.280]  more energy in the background chatter and ambient noise that we're having aliens invade
[28:10.280 --> 28:15.120]  right now when they're really just balloons and blimps.
[28:15.120 --> 28:19.800]  So I've hit that now, I said I'd get into euthanasia and dehumanization that ties directly
[28:19.800 --> 28:26.320]  into this, I will do that when we come back, and then the next layer of censorship and
[28:26.320 --> 28:31.280]  some of the incredible stuff that happened in this week's hearings where the illegal
