[00:00.000 --> 00:10.640]  Ladies and gentlemen, we're live, it's Wednesday, February 8, 2017.
[07:37.680 --> 07:42.680]  Go to privatepowergrid.com to watch this thing in action. That's privatepowergrid.com.
[07:42.680 --> 07:48.680]  Even better, use coupon code PRIVATE at checkout and get a second PPX Energy Unit for free.
[07:48.680 --> 07:53.680]  Check it out at privatepowergrid.com. That's privatepowergrid.com.
[07:53.680 --> 08:10.680]  We now take you live to the Central Texas Command Center in the heart of the Resistance. You're listening to the Alex Jones show.
[08:10.680 --> 08:23.680]  It was so beautiful this morning to watch President Trump addressing the National Association of Sheriffs in Washington D.C.
[08:23.680 --> 08:35.680]  It was so beautiful to see Veritas as the 45th President of the United States read repeatedly, very, very slowly, to the television cameras
[08:35.680 --> 08:46.680]  and to the hundreds of millions of people that will end up watching it, the millions watching live, that he's following the exact law that many, many presidents have used
[08:46.680 --> 08:54.680]  and that his executive order was only a limited, highly restrained use of existing law.
[08:54.680 --> 09:07.680]  Now, you juxtapose that with the Cloud Cuckoo Land corporate PSYOP media. Much of it openly run by leftist foundations that control the CIA, this is all declassified,
[09:07.680 --> 09:15.680]  telling you that if there's a blue sky, you don't see that sun up there at high noon, talking to you like you're crazy.
[09:15.680 --> 09:26.680]  The Germans believed it. The Russians were two miles away from Hitler's chancellery and Germans still believed that the Fuhrer was going to win and that Steiner was defeating them.
[09:26.680 --> 09:38.680]  And you got to understand, MSM is in the biggest cult of it all. They are totally indoctrinated and hired because of narcissistic tendencies and cult tendencies believing they're invincible and unstoppable,
[09:38.680 --> 09:46.680]  even as the Allied forces close in in a pincer attack. I'm using the German analogy because we have Derspiegel here.
[09:46.680 --> 09:57.680]  The same folks that brought us the iconic image, I got to say it's a powerful image of Trump chopping the head off of the Statue of Liberty when actually they used to bring folks in and test them for TB and the bubonic plague.
[09:57.680 --> 10:07.680]  Now they don't test them for that. I've had Border Patrol Union heads on. They bring people in with TB but get this leprosy and then it ends up in Los Angeles schools.
[10:07.680 --> 10:16.680]  Remember I told you about that four years ago? We had ICE officers faces blurred. Oh yes, leprosy spreading all over the United States but they keep it real quiet.
[10:16.680 --> 10:28.680]  So the truth is we should show an image of Trump trying to battle jihadis cutting a woman's head off because that's what he's doing trying to block people from Libya,
[10:28.680 --> 10:38.680]  a open failed state that Hillary and Obama and his cohorts created like the Secretary of State after that, John Kerry, or Syria, the Civil War.
[10:38.680 --> 10:46.680]  They helped launch five years ago aiding the jihadis out of Saudi Arabia, Qatar and other countries to invade and take it over.
[10:46.680 --> 11:02.680]  Their whole project of the Arab Spring overthrowing our allies in Egypt, having Peter Sutherland of the UN Migration Board open the borders of Europe up and invite in the Muslim radical hordes to destabilize the once free western republics.
[11:02.680 --> 11:08.680]  Yes, ladies and gentlemen, that would be the real image would be jihadis cutting the Statue of Liberty's head off.
[11:08.680 --> 11:17.680]  But again, most people don't even know the Statue of Liberty's real history or that if memory serves me, wasn't it refused by a Muslim country?
[11:17.680 --> 11:23.680]  Let's look up the history of that and see if my memory serves like your spiegel today. I said the mainstream media is committing sepica.
[11:23.680 --> 11:28.680]  They said, what is that? And I said, I believe it's suicide in Japan, honorable suicide with a short sword.
[11:28.680 --> 11:32.680]  But I said, let's Google it. Can the guys Google that for me real quick? I forgot to do that.
[11:32.680 --> 11:38.680]  Let's see if my memory from 25 years ago is I'm correct. Let's put sepico up on screen.
[11:38.680 --> 11:48.680]  Am I right that Egypt refused? Is it fitting the Muslims refused the Statue of Liberty as an occultic omen at the entrance of the Nile into the Mediterranean?
[11:48.680 --> 11:55.680]  Let's look that up and see if the old conspiracy diddly doop has the info. Correct.
[11:55.680 --> 12:06.680]  The crew's in there telling me I'm correct. Let's put sepico on screen. S-E-P-P-U-K-U is what their spiegel and the NSM is doing in front of all of us.
[12:06.680 --> 12:18.680]  The practice of thrusting a short sword into the right side into the liver and going up towards the middle sternum and jabbing the tip of the blade into the heart.
[12:18.680 --> 12:25.680]  Of course, the MSM will probably tell us hearts don't exist and women never gave birth vaginally and that breasts never produced milk.
[12:25.680 --> 12:31.680]  Because the state produces milk as they teach the children to pray to Hugo Chavez in Venezuela.
[12:31.680 --> 12:40.680]  But let me continue before I digress anymore. We've got a big broadcast and a bunch of special guests, Milo's joining us and so much more today.
[12:40.680 --> 12:50.680]  But we got the little secret document. It's up on infowars.com. Dr. Jerome Corsi, three-time number one New York Times bestseller investigative journalist, has gotten the document.
[12:50.680 --> 12:58.680]  Leaked Docs brought conspires with Facebook, Google to shut down conservative media and we have the blueprint.
[12:58.680 --> 13:05.680]  Our little boffin spies were able to get into the imperial database and get you that information.
[13:05.680 --> 13:10.680]  And no amount of little David Brock. He's now cut his little poodle haircut down.
[13:10.680 --> 13:13.680]  Knows what a clown he looks like. He's now reinventing himself again.
[13:13.680 --> 13:19.680]  Radical Left launches Scorched Earth policy against free speech and then we see the results of it today.
[13:19.680 --> 13:27.680]  New video game, Puncha Nazi, glorifies assaulting Milo and Trump supporters because if you have blonde hair or blue eyes, you're bad.
[13:27.680 --> 13:30.680]  Which is basically the same thing as Nazism just reversed.
[13:30.680 --> 13:35.680]  Facebook blocks links to stories about immigration as abusive.
[13:35.680 --> 13:40.680]  Twitter removing core functions banning alt-right to create liberal safe space.
[13:40.680 --> 13:44.680]  The Left hates you. Act accordingly. Powerful Town Hall article.
[13:44.680 --> 13:51.680]  And meanwhile the army preps for urban warfare in mega cities, mass migration, disaster and inner city turmoil.
[13:51.680 --> 13:59.680]  And what will the media do? They'll say Alex Jones out of the clear blue sky said the military was training to invade America and take your guns.
[13:59.680 --> 14:05.680]  I didn't say that. I said I'm going to get to a report from the army itself.
[14:05.680 --> 14:11.680]  Where they're preparing for mass implosion of the borders, civil unrest and basically collapse of society.
[14:11.680 --> 14:17.680]  I'm not saying the army wants to do this. I'm not saying the army's bad. I'm not saying there's a coming invasion.
[14:17.680 --> 14:22.680]  I'm saying we're going to cover their own documents where they're massively preparing for civil unrest.
[14:22.680 --> 14:25.680]  George Soros and his cohorts are funding.
[14:25.680 --> 14:32.680]  But instead they'll just say, Jones says the army's going to invade Texas and enslave everyone.
[14:32.680 --> 14:39.680]  And hope that limited audience of pseudo-intellectuals with two or three worthless college degrees that are totally freaked out without a family.
[14:39.680 --> 14:42.680]  Without anything. But they've got cool facial hair or whatever.
[14:42.680 --> 14:48.680]  And they don't know why they have nothing. And they're just screaming out saying, I'll triple down on your engineering.
[14:48.680 --> 14:52.680]  I'll do whatever you say. I won't live in a single family dwelling. I won't have a car.
[14:52.680 --> 14:56.680]  I'll do whatever you say. I'll take all the pro's act. Just make me happy.
[14:56.680 --> 14:59.680]  And they say, we're never going to make you happy.
[14:59.680 --> 15:02.680]  Now go beat up an old white woman because she's white.
[15:02.680 --> 15:07.680]  They're like, but I'm white. Prove that you know whites are bad. Attack the other whites.
[15:07.680 --> 15:11.680]  But you're white. It's okay. I'm a master white. I'm a good white.
[15:11.680 --> 15:15.680]  Now we have all these immigrant friends we've brought in who we've taught to hate the whites.
[15:15.680 --> 15:17.680]  But we lead them. Understand?
[15:17.680 --> 15:22.680]  Classic divide and conquer. And you can read all the WikiLeaks. Keep them desperate. Keep them in the dark.
[15:22.680 --> 15:25.680]  Keep them freaked out. Use cultural warfare.
[15:25.680 --> 15:28.680]  Escalate the culture wars. Escalate.
[15:28.680 --> 15:32.680]  These are horrible, evil people. And we have them.
[15:32.680 --> 15:38.680]  We have them dead to rights exposed from pillar to post up one side and down the other.
[15:38.680 --> 15:40.680]  But still they're in the bunker.
[15:40.680 --> 15:47.680]  And minefura, the steiner will defeat them. Yes, we have armies here and there and we will win.
[15:47.680 --> 15:52.680]  Lord Soros says he will help us. Yes, yes, so he will.
[15:52.680 --> 15:58.680]  Literal Nazi collaborator. Yes, so now the analogy comes back to reality because it's what we're facing.
[15:58.680 --> 16:04.680]  And only by reaching out to the program left with all their Nazi guilt cosmology including people in America that defeated the Nazis.
[16:04.680 --> 16:09.680]  See, I'm a Nazi according to, you know, NPR everybody even though both my grandfathers are the Nazis.
[16:09.680 --> 16:14.680]  Imagine being the Germans. Imagine that shared guilt where there's actually some tenuous connection.
[16:14.680 --> 16:23.680]  Oh, so you have to reach out and show them how they have just adopted another authoritarian system just like the Stasi, just like all the rest of it.
[16:23.680 --> 16:27.680]  And how their enslavement has basically become complete.
[16:27.680 --> 16:32.680]  So coming up, LeakDocs brought conspires with Facebook, Google to shut down conservative media.
[16:32.680 --> 16:36.680]  This is a bombshell article that needs to go viral.
[16:36.680 --> 16:41.680]  We're going to tie it into all of it today. But before I go any further, let's get to that incredible speech
[16:41.680 --> 16:48.680]  given just two and a half hours ago by the 45th president of the United States where he attacks fake polls
[16:48.680 --> 16:57.680]  and where he exposes the enemy, the foreign owned corporate sloth media, the dinosaur giant sloth media
[16:57.680 --> 17:01.680]  that is now digging its own grave in front of everyone and has already basically climbed in
[17:01.680 --> 17:08.680]  and has now dumping piles of dirt on top of itself with pleasure, with delusional pleasure.
[17:08.680 --> 17:15.680]  So all that psychosis is going on. Trump continues to basically turn the knife and reads the law.
[17:15.680 --> 17:22.680]  Let's just hope the night circuit of globalist cultural boobies.
[17:22.680 --> 17:30.680]  Let's hope that those pirates assaulting our sovereignty realize that it's going to be good if they do this
[17:30.680 --> 17:35.680]  because now the courts will be completely discredited even more.
[17:35.680 --> 17:40.680]  Good. Continue to discredit yourselves. Continue to burn down your own house.
[17:40.680 --> 17:45.680]  Continue to ignore a statute that a five-year-old could understand.
[17:45.680 --> 17:52.680]  So let's go to the commander-in-chief just hours ago devastating the enemy. Here it is.
[17:52.680 --> 18:00.680]  And I thought before I spoke about what we're really here to speak about, I would read something to you
[18:00.680 --> 18:05.680]  because you could be a lawyer or you don't have to be a lawyer.
[18:05.680 --> 18:11.680]  If you were a good student in high school or a bad student in high school, you can understand this.
[18:11.680 --> 18:18.680]  And it's really incredible to me that we have a court case that's going on so long.
[18:18.680 --> 18:24.680]  As you know, in Boston we want it with a highly respected judge and a very strong opinion.
[18:24.680 --> 18:33.680]  But now we're in an area that let's just say they are interpreting things differently
[18:33.680 --> 18:37.680]  than probably 100% of the people in this room.
[18:37.680 --> 18:41.680]  I'd like to almost know, does anybody disagree when I read this?
[18:41.680 --> 18:45.680]  But I'm going to read what's in dispute, what's in question.
[18:45.680 --> 18:55.680]  And you'll see this. It's INA 212F 8 USC 1182F.
[18:55.680 --> 19:01.680]  Suspension of entry or imposition of restrictions by the president.
[19:01.680 --> 19:10.680]  Now, this isn't just me. This is for Obama, for Ronald Reagan, for the president.
[19:10.680 --> 19:17.680]  And this was done very importantly for security, something you people know more about than all of us.
[19:17.680 --> 19:23.680]  It was done for the security of our nation, the security of our citizens
[19:23.680 --> 19:28.680]  so that people come in who aren't going to do us harm.
[19:28.680 --> 19:34.680]  And that's why it was done. And it couldn't have been written any more precisely.
[19:34.680 --> 19:40.680]  It's not like, oh gee, we wish it were written better. It was written beautifully.
[19:40.680 --> 19:43.680]  So just listen. Here's what it says. This is what they were arguing.
[19:43.680 --> 19:55.680]  Whenever the president finds that the entry of any aliens, okay, the entry, the entry of any aliens
[19:55.680 --> 20:03.680]  or of any class of aliens, so any aliens, any class of aliens, into the United States.
[20:03.680 --> 20:12.680]  So the entry of people into the United States, let's say just to be precise, of aliens into the United States.
[20:12.680 --> 20:22.680]  So any time whenever the president finds that the entry of any alien or any class of aliens into the United States
[20:22.680 --> 20:28.680]  would be detrimental to the interests of the United States, right?
[20:28.680 --> 20:41.680]  So if I find as president that a person or a group of people will be detrimental to the interests of the United States
[20:41.680 --> 20:49.680]  and certainly there's lots of examples that we have, but you shouldn't even have them necessarily.
[20:49.680 --> 21:00.680]  He may be, and he may, by proclamation and for such period as he shall deem necessary.
[21:00.680 --> 21:08.680]  Now the only mistake is they should have said he or she, but hopefully it won't be a she for at least another seven years after that.
[21:08.680 --> 21:19.680]  See, I just noticed that actually, just noticed it. I'm saying, whoa, this is not politically correct.
[21:19.680 --> 21:23.680]  It's correct, but it's not politically correct, you know, these are the old days.
[21:23.680 --> 21:28.680]  He may, by proclamation and for such period as he shall deem necessary.
[21:28.680 --> 21:39.680]  So here it is, people coming in, suspend the entry of all aliens, right?
[21:39.680 --> 21:45.680]  It's what it says. It's not like, again, a bad high school student would understand this.
[21:45.680 --> 21:47.680]  Anybody would understand this.
[21:47.680 --> 21:54.680]  Suspend the entry of all aliens or any class of aliens as immigrants or non-immigrants.
[21:54.680 --> 22:00.680]  Or impose on the entry of aliens. So you can suspend the aliens, right?
[22:00.680 --> 22:05.680]  You can suspend the aliens from coming in. Very strong.
[22:05.680 --> 22:14.680]  Or impose on the entry of aliens any restrictions he may deem to be appropriate.
[22:14.680 --> 22:20.680]  Okay. So you can suspend, you can put restrictions, you can do whatever you want.
[22:20.680 --> 22:26.680]  And this is for the security of the country, which, again, you're the chiefs, you're the sheriffs.
[22:26.680 --> 22:28.680]  You understand this.
[22:28.680 --> 22:35.680]  And I listened to lawyers on both sides last night and they were talking about things that had just nothing to do with it.
[22:35.680 --> 22:39.680]  I listened to a panel of judges and I'll comment on that.
[22:39.680 --> 22:44.680]  I will not comment on the statements made by certainly one judge.
[22:44.680 --> 22:59.680]  But I have to be honest that if these judges wanted to, in my opinion, help the court in terms of respect for the court,
[22:59.680 --> 23:01.680]  they do what they should be doing.
[23:01.680 --> 23:08.680]  I mean, it's so sad. They should be, you know, when you read something so simple and so beautifully written,
[23:08.680 --> 23:14.680]  other than the one statement, of course, having to do with he or she.
[23:14.680 --> 23:21.680]  But when you read something so perfectly written and so clear to anybody and then you have lawyers and you watched,
[23:21.680 --> 23:27.680]  I watched last night in amazement and I heard things that I couldn't believe.
[23:27.680 --> 23:33.680]  Things that really had nothing to do with what I just read.
[23:33.680 --> 23:38.680]  And I don't ever want to call a court biased, so I won't call it biased.
[23:38.680 --> 23:41.680]  And we haven't had a decision yet.
[23:41.680 --> 23:56.680]  But courts seem to be so political and it would be so great for a justice system if they would be able to read a statement and do what's right.
[23:56.680 --> 24:00.680]  That's right. And they go, oh my gosh, a president's never attacked the court like this.
[24:00.680 --> 24:09.680]  It's fascism when there have been Supreme Court justices and people arrested and put on house arrest by presidents.
[24:09.680 --> 24:12.680]  And I'm not calling for things Lincoln did.
[24:12.680 --> 24:16.680]  But it's like, hey, you're legislating from the bench.
[24:16.680 --> 24:24.680]  You're not supposed to do that. This law, a five-year-old can understand that, forget a bad high school student.
[24:24.680 --> 24:27.680]  And then they just sit there with a straight face going, no, no, it doesn't say that.
[24:27.680 --> 24:43.680]  It doesn't say that because he's trying to block somebody because of their religion, specifically, no, from unvetted nations that have a cult version of that religion that says you should blow yourself up to kill the infidels.
[24:43.680 --> 24:46.680]  And we've all seen what's happening with that.
[24:46.680 --> 24:56.680]  And by the way, coming up today, we have one of the big whistleblowers coming on who came out two years ago.
[24:56.680 --> 25:02.680]  And we have a guest joining us, Philip Haney, who was a high-level analyst for the customs department.
[25:02.680 --> 25:18.680]  And he goes over the memos they were given, being told, do not even say that Muslim extremism exists or ask someone, give their part of Islamic jihad or part of Hamas or part of the PLO or part of Hezbollah,
[25:18.680 --> 25:24.680]  because it doesn't exist. And then you saw that on the media where there'd be terror attacks in San Bernardino or Fort Hood.
[25:24.680 --> 25:28.680]  This isn't an Islamic attack. They're screaming Allah Akbar.
[25:28.680 --> 25:34.680]  So this is the mind control. And again, you want to see the style of it.
[25:34.680 --> 25:43.680]  Look at Germany, look at Sweden, look at France, where it is mass Stockholm syndrome.
[25:43.680 --> 25:51.680]  And people are into worshiping their abusers. They're into self-loathing, and it's a form of cuckolding.
[25:51.680 --> 26:00.680]  It is. The women go out and hand flowers out to the jihadists, and after there's mass rapes and grovel, and again, I hate Germany, I hate Sweden, I hate France.
[26:00.680 --> 26:06.680]  I want to submit to you, and the Imam of Jerusalem gets up on TV and says, they are wicked Europe.
[26:06.680 --> 26:11.680]  There are women on earth. We will take them, and we will take over with the children.
[26:11.680 --> 26:26.680]  The West is going to fall in Hezbollah. Everyone's like, we worship you. Just destroy us, kill us. It's mass cultural suicide.
[26:26.680 --> 26:32.680]  And then Trump dares stand up against it, and they just squeal and yell and lie.
[26:32.680 --> 26:38.680]  It's like when he fired the new attorney general that was an interim attorney general because she wouldn't follow his legal order.
[26:38.680 --> 26:48.680]  They went Monday night massacre, CNN, unprecedented hatred and evil.
[26:48.680 --> 26:51.680]  But because they can't debate as they're trying to censor us everywhere.
[26:51.680 --> 26:57.680]  So let's go to Alan Dershowitz, big liberal lawyer, but he's saying, no, Trump has the power to do what he's doing.
[26:57.680 --> 27:03.680]  And this is a war against the delusionals and those of us that are in the fact-based reality world.
[27:03.680 --> 27:08.680]  Right-wingers that are just as bad like Carl Rove saying he controls reality. He didn't control reality when I could find him in an airport.
[27:08.680 --> 27:16.680]  He was basically pissing his pants. Let's go just from questions. Let's go ahead and go to the Alan Dershowitz clip.
[27:16.680 --> 27:20.680]  I think you could have made a much stronger argument on the whole establishment clause issue.
[27:20.680 --> 27:27.680]  Here you have the United States government taking the position that this is Islamic terrorism as the same as from the prior administration.
[27:27.680 --> 27:29.680]  That's their position. It's Islamic terrorism.
[27:29.680 --> 27:34.680]  Why should anybody be surprised that the seven nations are nations of Islam?
[27:34.680 --> 27:40.680]  Consider what was one of the greatest successes in American history, the War Refugee Board in 1944.
[27:40.680 --> 27:49.680]  That was focused on specifically rescuing Jews because Jews were the victims of Nazism.
[27:49.680 --> 27:55.680]  And here you have a statute that specifically focused on rescuing minority religions.
[27:55.680 --> 27:59.680]  That could be Sunnis and Shia countries. It could be Kurds.
[27:59.680 --> 28:03.680]  This is not an establishment clause violation.
[28:03.680 --> 28:08.680]  And I'm shocked that the government did not make a stronger argument for that.
[28:08.680 --> 28:14.680]  Now let's expand on something here too.
[28:14.680 --> 28:28.680]  Syria, before the globalist pogrom to drive the Christians out, the UN admits persecution of Christians at all time highs, was roughly 20% Christian.
[28:28.680 --> 28:37.680]  If you go look at who Obama let out, it's something like 0.2, 0.4 depending on the period. They won't let Christians get out.
[28:37.680 --> 28:40.680]  Most of them are actually Sunnis.
[28:40.680 --> 28:50.680]  They don't really let Shiites get out either. This is a resupply effort of the failed Sunni Wahhabist armies that came in from all over the world.
[28:50.680 --> 28:58.680]  From Chechnya, Saudi Arabia, North Africa, for the great Hodge of Jihad.
[28:58.680 --> 29:02.680]  The House of Islam is the House of Islam. Outside the House is the House of War.
[29:02.680 --> 29:15.680]  And so they came to get living space. They came to get new land. They came to invade and take the prosperous country of Syria, just as the Saudi Arabians had done in the last century.
[29:15.680 --> 29:28.680]  And so they came in and they got their ass kicked, so they had to have Turkey and Merkel and everybody open the doors, advertise, have the media, you know, stage little dead kids on the side of the beach and say, come on, come on, come on, come on.
[29:28.680 --> 29:34.680]  Bring down Europe. Let's get it going. EU. Let's collapse this sucker. And it's in all the loving EU documents.
[29:34.680 --> 29:44.680]  Peter Sutherland, we're going to end the homogeneity of Europe. Anti-white racist garbage. We'll be back. Stay with us.
[29:44.680 --> 29:55.680]  We're on the march. The Empire's on the run. Alex Jones and the GCN Radio Network.
[29:55.680 --> 29:59.680]  Not a group you develop living defense for us. It took you over a year to do it. Why is this so good?
[29:59.680 --> 30:10.680]  Because people are actually waking up to the problem that pretty much scares me the most. I mean, I try to make sure that I don't put toxins from food and water and beverages in my system.
[30:10.680 --> 30:22.680]  But right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism right now with all the refugees spreading disease around.
[30:22.680 --> 30:28.680]  We have biological warfare going on everywhere. These are all parasites. Tell us about all the stuff that says there's so many things that are in it.
[30:28.680 --> 30:36.680]  You have the neem in there. You have the organic clove bud, the organic wormwood. I recommend doing a parasite cleanse at least twice a year.
[30:36.680 --> 30:40.680]  All right. Well, I'm glad we've got some back in because I'm going back on it today. It just came back in yesterday.
[30:40.680 --> 30:45.680]  Living Defense, infowarslife.com. And folks, you can't lose full of stuff that's great for your body, period.
[30:45.680 --> 30:55.680]  And you can support the broadcast, infowarslife.com. Thank you, Dr. Green from the Global Healing Center. Thank you so much for all your work, sir, on this great product.
[30:55.680 --> 31:02.680]  This is Dan Pillard. Do you have the IRS money you can't pay? Are tax debts crippling you? I've defended people from the IRS for over 30 years.
[31:02.680 --> 31:09.680]  I've helped thousands and I can help you too. I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[31:09.680 --> 31:17.680]  Call 800-34-NO-TAX to finally get free of IRS debt. With the IRS's new programs, there's never been a better time to solve your problem.
[31:17.680 --> 31:43.680]  Call 800-34-NO-TAX. That's 800-34-NO-TAX or my website, danpillard.com.
[31:47.680 --> 31:54.680]  Use discount code DEFENDER for 10% off. Defendershield.com, the worldwide leader in EMF radiation protection.
[32:18.680 --> 32:27.680]  You know by now that they are not working for you. Before the 60 days are up, I know that you will feel Extendivite working for you and will want to take another bottle.
[32:27.680 --> 32:30.680]  Life is too short. Get your Extendivite today.
