[00:00:00.569 --> 00:00:02.311]  Government cover-ups.
[00:07:31.758 --> 00:07:39.261]  efoodsdirect.com also has a complete bulk supply of superfood at half the cost of last year's groceries.
[00:07:39.261 --> 00:07:41.762]  Call 800-409-5633.
[00:07:41.762 --> 00:07:47.045]  The rest of the world is starving, but what happens in your piece of America is up to you.
[00:07:47.512 --> 00:07:49.573]  Call 800-409-5633.
[00:07:49.573 --> 00:07:55.274]  I don't have to tell you things are bad.
[00:07:55.274 --> 00:07:57.055]  Everybody knows things are bad.
[00:07:57.055 --> 00:07:58.995]  It's a depression.
[00:07:58.995 --> 00:08:03.276]  Everybody's out of work or scared of losing their job.
[00:08:03.276 --> 00:08:05.277]  The dollar buys a nickel's worth.
[00:08:05.277 --> 00:08:06.377]  Banks are going bust.
[00:08:06.377 --> 00:08:08.938]  Shopkeepers keep a gun under the counter.
[00:08:08.938 --> 00:08:10.518]  Punks are running wild in the street.
[00:08:10.518 --> 00:08:13.099]  There's nobody anywhere who seems to know what to do and there's no end to it.
[00:08:14.767 --> 00:08:15.609]  We know.
[00:08:15.609 --> 00:08:17.293]  The air is unfit to breathe.
[00:08:17.293 --> 00:08:18.677]  Our food is unfit to eat.
[00:08:19.485 --> 00:08:28.271]  We sit watching our TVs while some local newscaster tells us that today we had 15 homicides and 63 violent crimes as if that's the way it's supposed to be.
[00:08:28.271 --> 00:08:30.933]  We know things are bad, worse than bad.
[00:08:30.933 --> 00:08:31.914]  They're crazy.
[00:08:31.914 --> 00:08:35.296]  It's like everything everywhere is going crazy so we don't go out anymore.
[00:08:35.296 --> 00:08:42.241]  We sit in the house and slowly the world we're living in is getting smaller and all we say is, please, at least leave us alone in our living rooms.
[00:08:42.241 --> 00:08:46.804]  Let me have my toaster and my TV and my steel-belted radios and I won't say anything.
[00:08:46.804 --> 00:08:47.865]  Just leave us alone.
[00:08:47.865 --> 00:08:49.146]  Well, I'm not going to leave you alone.
[00:08:50.103 --> 00:08:51.284]  I want you to get mad!
[00:08:51.284 --> 00:08:53.484]  I don't want you to protest.
[00:08:53.484 --> 00:08:54.505]  I don't want you to riot.
[00:08:54.505 --> 00:08:57.826]  I don't want you to write to your congressmen because I wouldn't know what to tell you to write.
[00:08:57.826 --> 00:09:02.468]  I don't know what to do about the depression and the inflation and the Russians and the crime in the street.
[00:09:02.468 --> 00:09:05.449]  All I know is that first, you've got to get mad!
[00:09:05.449 --> 00:09:07.570]  You've got to say, I'm a human being!
[00:09:07.570 --> 00:09:10.392]  My life has value!
[00:09:10.392 --> 00:09:13.853]  I want you to get up now.
[00:09:13.853 --> 00:09:15.934]  I want all of you to get up out of your chairs.
[00:09:17.259 --> 00:09:27.607]  I want you to get up right now, and go to the window, open it, and stick your head out and yell, I'M AS MAD AS HELL AND I'M NOT GONNA TAKE THIS ANYMORE!
[00:09:27.607 --> 00:09:41.337]  I want you to get up right now, get up, go to your windows, open them and stick your head out and yell, I'M AS MAD AS HELL AND I'M NOT GONNA TAKE THIS ANYMORE!
[00:09:49.466 --> 00:10:04.198]  I'm as fine as hell and I'm not going to take this anymore!
[00:10:04.198 --> 00:10:06.120]  Welcome back, ladies and gentlemen.
[00:10:06.120 --> 00:10:10.484]  We are now 10 minutes and 15 seconds into this worldwide transmission.
[00:10:11.954 --> 00:10:12.915]  You want open phones.
[00:10:12.915 --> 00:10:15.218]  You want to bring up every issue under the sun.
[00:10:15.218 --> 00:10:16.099]  You want to attack me.
[00:10:16.099 --> 00:10:17.000]  You want to disagree with me.
[00:10:17.000 --> 00:10:18.081]  You want to agree.
[00:10:18.081 --> 00:10:18.842]  You've got a question.
[00:10:18.842 --> 00:10:20.183]  You've got a news item.
[00:10:20.183 --> 00:10:25.389]  We've got Blackwater involved in now anti-marijuana, medical marijuana raids.
[00:10:25.389 --> 00:10:28.112]  The evidence shows from the LA Times.
[00:10:28.112 --> 00:10:30.274]  We've got them gearing up for an attack on Iran.
[00:10:30.274 --> 00:10:32.377]  We have what's happening to the dollar and the economy.
[00:10:33.440 --> 00:10:39.565]  It's now coming out with top bioweapons experts that worked with this latest Patsy saying he didn't have access to it.
[00:10:39.565 --> 00:10:40.826]  He couldn't have made it.
[00:10:40.826 --> 00:10:42.207]  It's a cover-up.
[00:10:42.207 --> 00:10:44.429]  Huge news on the Anthrax front.
[00:10:44.429 --> 00:10:45.390]  There is so much.
[00:10:45.390 --> 00:10:51.014]  Whatever you want to discuss today, you are welcome to call in with at 800-259-9231.
[00:10:51.014 --> 00:10:55.297]  I got a bunch of news coming up, but let's go ahead and go to your calls.
[00:10:55.297 --> 00:10:55.898]  But here's the deal.
[00:10:56.667 --> 00:11:03.078]  If I'm going to get to your calls, no matter how interesting or informative they are, I have to move on after a few minutes.
[00:11:03.078 --> 00:11:05.362]  So, have your points ready.
[00:11:05.362 --> 00:11:08.307]  Be ready to go because you're not going to be holding long today.
[00:11:08.307 --> 00:11:09.630]  I am going to take
[00:11:10.365 --> 00:11:13.126]  I've only been able to do this a few times when I put my mind to it.
[00:11:13.126 --> 00:11:33.270]  We can take unlimited calls here, millions of listeners, but I'm always bad about getting diverted, distracted, but it's always great when I'm able to force myself to not linger on a caller or not get off on one of my tirades and we're actually able to take your calls because it brings up so many issues, so many angles, spinning the wheel of fortune, reaching into the hat.
[00:11:33.270 --> 00:11:34.550]  What will we pull out?
[00:11:34.550 --> 00:11:36.530]  Jay in Florida, you're on the air.
[00:11:36.530 --> 00:11:37.371]  Welcome.
[00:11:37.371 --> 00:11:38.611]  Hey Alex, thank you very much.
[00:11:38.611 --> 00:11:38.911]  How are you?
[00:11:39.861 --> 00:11:40.381]  Good.
[00:11:40.381 --> 00:11:43.223]  Listen, I want to first say, I mean, I've been listening to your show every day.
[00:11:43.223 --> 00:11:45.204]  The last couple days, the news is just ugly.
[00:11:45.204 --> 00:11:46.545]  They're hitting us at all angles.
[00:11:46.545 --> 00:11:47.765]  It's depressing.
[00:11:47.765 --> 00:11:49.606]  I feel like I'm in the Twilight Zone sometimes.
[00:11:49.606 --> 00:11:51.728]  I feel like I'm watching a movie.
[00:11:51.728 --> 00:11:54.849]  But I just want to say something real positive, if I could, real quick.
[00:11:54.849 --> 00:11:57.411]  A couple years ago, somebody told me the government did 9-11.
[00:11:57.411 --> 00:11:59.792]  I probably would have been ready to fight them.
[00:11:59.792 --> 00:12:02.193]  But it's because of you.
[00:12:02.193 --> 00:12:03.654]  You've opened my eyes.
[00:12:03.654 --> 00:12:06.896]  I understand, you know, everything now, how the world works, basically.
[00:12:06.896 --> 00:12:08.677]  And I want to thank you for that.
[00:12:09.295 --> 00:12:10.596]  I'm 38 years old.
[00:12:10.596 --> 00:12:12.537]  I had a baby daughter 11 months ago.
[00:12:12.537 --> 00:12:16.000]  And it's because of you, she's now poisoned with vaccines.
[00:12:16.000 --> 00:12:21.163]  A couple years ago if I had that, my girl, I probably would have marched her right into the doctor's office and shot her up.
[00:12:21.163 --> 00:12:22.924]  So, I wanted to thank you for that.
[00:12:22.924 --> 00:12:24.065]  Keep up the good work, Alex.
[00:12:24.065 --> 00:12:24.706]  You're doing great.
[00:12:24.706 --> 00:12:28.128]  And I think more and more people, as time goes on, as bad as things get,
[00:12:28.849 --> 00:12:33.372]  Are not looking at this as a crazy conspiracy, and they're saying, hey, maybe there's something there.
[00:12:33.372 --> 00:12:43.480]  Well, once you figure out there's a global government and a global scientific dictatorship, and you read their own army reports, their own white papers, their own university papers, it's all there.
[00:12:43.480 --> 00:12:48.724]  We're not... I'm not even analyzing or bringing you this great revelation myself.
[00:12:48.724 --> 00:12:54.248]  They have declared total war on humanity, and on the subject of government-sponsored terror.
[00:12:55.077 --> 00:13:04.443]  In the last nine months it's come out, declassified, that yes, Israel premeditatedly attacked USS Liberty to try to sink it to blame it on Egypt.
[00:13:04.443 --> 00:13:11.928]  It has come out that Dick Cheney wanted to have Navy SEALs dress up like Iranians in fake Iranian patrol boats and attack U.S.
[00:13:11.928 --> 00:13:12.329]  ships.
[00:13:12.329 --> 00:13:14.730]  I mean, it's all coming out.
[00:13:14.730 --> 00:13:16.351]  We're telling the truth.
[00:13:16.351 --> 00:13:18.072]  We know the score.
[00:13:18.072 --> 00:13:20.694]  We know what's going on.
[00:13:20.694 --> 00:13:23.156]  And we are beginning to win the info war.
[00:13:23.156 --> 00:13:24.877]  But believe me, the enemy's going to counterattack.
[00:13:25.658 --> 00:13:34.160]  And whether that's going after people in the Truth Movement, or staging more terror attacks, or all of the above, or releasing a bioweapon, God only knows.
[00:13:34.160 --> 00:13:36.060]  We just have to do the right thing and get the word out.
[00:13:36.060 --> 00:13:37.341]  Jay, I appreciate your call.
[00:13:37.341 --> 00:13:47.243]  And on the subject of babies and vaccines, we put out the information, and then it's up to you to decide if you're going to put your child in a government training camp.
[00:13:47.765 --> 00:13:57.634]  Where they turn you, uh, your family against each other, where they turn your children against you, uh, where they try to get them into the prison system, where they try to lie and force vaccines on you.
[00:13:57.634 --> 00:14:12.769]  It's up to you to go read the drug insert on the HPV, human papilloma, uh, live virus shot and find out how many people it's killed and find out that it says it doesn't protect you from the cancer and actually gives you a 45% increase in getting the cancer
[00:14:13.369 --> 00:14:14.749]  If you already happen to have the virus.
[00:14:14.749 --> 00:14:16.330]  I mean, that's there.
[00:14:16.330 --> 00:14:18.650]  It's up to you before you go on Prozac.
[00:14:18.650 --> 00:14:22.691]  If you're in a car wreck now, your insurance company tries to put you on Prozac.
[00:14:22.691 --> 00:14:24.071]  They want us drugged out.
[00:14:24.071 --> 00:14:31.913]  It's up to you to go read that the serotonin reuptake inhibitor family massively increases psychotic breaks, suicide, violent actions.
[00:14:31.913 --> 00:14:37.454]  I mean, it's up to you to go verify what I'm telling you and then make your own decision.
[00:14:37.454 --> 00:14:40.795]  In a perfect world, could they make clean vaccines that would help children?
[00:14:42.324 --> 00:14:46.445]  Uh, there's a lot of dangers associated with it, even if it's done right.
[00:14:46.445 --> 00:14:52.847]  But with what they're doing by design trying to hurt you, I mean, who would give it to their children?
[00:14:52.847 --> 00:14:57.768]  Does that mean your child might actually get, um, an earache?
[00:14:57.768 --> 00:15:01.509]  You know, they have vaccines for that, but they've had to recall them.
[00:15:01.509 --> 00:15:02.950]  Could in a perfect world it help?
[00:15:02.950 --> 00:15:03.310]  Maybe.
[00:15:03.310 --> 00:15:06.431]  Uh, could a flu shot in a perfect world help you?
[00:15:06.431 --> 00:15:06.751]  Maybe.
[00:15:08.012 --> 00:15:09.053]  But here's an example.
[00:15:09.053 --> 00:15:10.013]  Don't believe me?
[00:15:10.013 --> 00:15:12.035]  I demand you look it up for yourself.
[00:15:12.035 --> 00:15:26.885]  Last time I checked, about a year ago, the last five years in a row, they had guesstimated, with dead reckoning, a year before, what the dominant flu would be in the United States and Canada.
[00:15:26.885 --> 00:15:35.030]  And in the five years previous, they missed it entirely, and people went out and took a flu shot that didn't even protect them from that year's flu.
[00:15:35.842 --> 00:15:38.704]  Because they have to guess how it's going to mutate.
[00:15:38.704 --> 00:15:58.561]  So, right there, it doesn't even protect you, because the last five years in a row, and I haven't checked in a year, I don't know if they got it right this year, I guess I could look it up right now, but again, the average person doesn't know how a vaccine works, they don't know that there's all these federal studies that if you take three flu shots, it doubles your chance of getting Alzheimer's.
[00:15:58.561 --> 00:16:00.042]  Don't believe me, just Google that.
[00:16:00.649 --> 00:16:03.070]  Hey Alex, how you doing?
[00:16:25.720 --> 00:16:36.567]  Hey, I've recently heard that the Ministry of Japan had turned over the production of their yen to the same people who own our Federal Reserve System.
[00:16:36.567 --> 00:16:43.511]  And when asked why he did that, he said that they had been threatened with an earthquake-making machine.
[00:16:43.511 --> 00:16:44.872]  I didn't see that.
[00:16:44.872 --> 00:16:46.793]  Was that in the mainstream story?
[00:16:46.793 --> 00:16:50.676]  No, I just picked that story up on the Internet, but I thought, well... Well, here's the problem.
[00:16:51.385 --> 00:16:54.707]  The biggest problem we face is our own movement.
[00:16:54.707 --> 00:17:05.672]  Just because the mainstream media spins and lies and gets things wrong and sometimes gets it right, because they're not all government operatives, stuff slips through, doesn't mean that the alternative media is telling the truth.
[00:17:05.672 --> 00:17:09.994]  And there is just so much insanity out there on the web.
[00:17:09.994 --> 00:17:19.479]  I agree, but I wanted to prove if there wasn't an earthquake-making machine, so I went to USGS.gov, looked at
[00:17:20.052 --> 00:17:32.478]  At patterns in earthquakes and how they've been coming up and see if I can recognize any proof that there is an earthquake machine and it seems like I have the proof.
[00:17:32.478 --> 00:17:38.561]  The tsunami that killed all those people, the earthquake recently in China.
[00:17:38.561 --> 00:17:45.944]  Yes, the Age newspaper in Australia did report a secret government program for a quote tsunami bomb.
[00:17:46.662 --> 00:17:53.844]  Uh-huh, and all of these earthquakes all originate from 10 kilometers under the Earth's surface.
[00:17:53.844 --> 00:18:01.447]  And when you look at that 10 kilometers, and you look, you can see they're using the Earth as target practice.
[00:18:01.447 --> 00:18:14.291]  Well, there are a lot of real earthquakes, and I appreciate your call, but there are government documents and mainstream news reports of seismic tectonic weapons, but they're so classified that I don't even really cover them.
[00:18:14.995 --> 00:18:19.979]  Other than some of the declassified stuff from decades ago where they had developed it.
[00:18:19.979 --> 00:18:40.554]  Now, in the April issue of Army Times in 1997, they covered a Pentagon press conference by Secretary of Defense William Cohen, where he stated, you can pull this quote up, just type William Cohen quote on
[00:18:41.539 --> 00:19:02.731]  Earthquake weapons and it'll pop up mainstream news and he said states have developed tectonic earthquake weapons and this is one of the greatest threats we face so Army Times I just gave you the date of the magazine and they have a magazine and a newspaper and I'm going back 11 years but
[00:19:04.956 --> 00:19:08.737]  I know it was in Army Times and it was in April of 1997.
[00:19:08.737 --> 00:19:22.959]  I don't know if it was in the magazine or the newspaper, but April and 97 pops up and I can pretty much quote his... He talked about weather weapons and tectonic earthquake weapons that he said could dwarf the power of nuclear weapons.
[00:19:22.959 --> 00:19:25.180]  That's a paraphrased quote.
[00:19:25.180 --> 00:19:25.780]  Tell you what I'll do.
[00:19:25.780 --> 00:19:27.700]  I'll show you the power of Google.
[00:19:27.700 --> 00:19:32.101]  During the break, I will try to pull up
[00:19:33.678 --> 00:19:43.525]  The correlation between flu shots and Alzheimer's and the William Cohen tectonic weapon quote.
[00:19:43.525 --> 00:19:44.165]  Okay?
[00:19:44.165 --> 00:19:46.306]  We'll show you how we document here.
[00:19:46.306 --> 00:19:46.927]  We'll be right back.
[00:19:53.120 --> 00:19:54.161]  Ted Anderson for Midas.
[00:19:54.161 --> 00:19:54.722]  August 6, 2008.
[00:19:54.722 --> 00:19:54.942]  Gold, 880.40.
[00:19:54.942 --> 00:19:57.406]  Ounce gold coins can be purchased for 906.17, 446.40 for half, 223.20 for quarter.
[00:19:57.406 --> 00:19:57.926]  That's 906.17, 446.40, and 223.20.
[00:20:08.620 --> 00:20:12.481]  The bond market continues to slump.
[00:20:12.481 --> 00:20:12.821]  J.P.
[00:20:12.821 --> 00:20:15.822]  Morgan gets caught in a $10 billion bad deal for Chrysler.
[00:20:15.822 --> 00:20:18.103]  Housing sales fell 6.6%.
[00:20:18.103 --> 00:20:23.045]  Mortgage giant Countrywide showed mortgage payment woes spreading to the middle and upper class.
[00:20:23.045 --> 00:20:25.605]  Investors cast doubt on investment banks.
[00:20:25.605 --> 00:20:30.367]  Credit protection insurance for mortgage lenders are skyrocketing due to the increased risk.
[00:20:30.367 --> 00:20:30.807]  The U.S.
[00:20:30.807 --> 00:20:35.268]  dollar is free-falling against foreign currencies and countries that previously financed the U.S.
[00:20:35.268 --> 00:20:37.049]  are now seeking safer alternatives.
[00:20:37.489 --> 00:20:40.534]  Economist Rudy Boyd published the report, Bubble Leaking.
[00:20:40.534 --> 00:20:41.856]  Call for the report today, 800-686-2237.
[00:20:41.856 --> 00:20:47.524]  The value of your hard-earned money is being lost in a global game of chess.
[00:20:47.524 --> 00:20:47.784]  Call 800-686-2237.
[00:20:47.784 --> 00:20:47.965]  That's 800-686-2237.
[00:20:53.197 --> 00:20:55.338]  May I have everybody's attention, please?
[00:20:55.338 --> 00:20:57.760]  I've come with a message of information.
[00:20:57.760 --> 00:21:00.401]  9-11 was an inside job.
[00:21:00.401 --> 00:21:01.582]  Do you like being a puppet, sir?
[00:21:01.582 --> 00:21:03.283]  Do you like being a puppet for the New World Order?
[00:21:03.283 --> 00:21:06.184]  How do the American people know that 9-11 was a stage?
[00:21:06.184 --> 00:21:09.806]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR?
[00:21:14.524 --> 00:21:19.406]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:21:28.157 --> 00:21:29.598]  How dare you?
[00:21:29.598 --> 00:21:35.641]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:21:35.641 --> 00:21:38.542]  All hell is breaking loose on 6th Avenue.
[00:21:38.542 --> 00:21:45.005]  And if the government has not told the truth in five years, we will be here on the 10th anniversary of... Truth Rising.
[00:21:45.005 --> 00:21:47.847]  Download the film at PrisonPlanet.tv right now.
[00:21:47.847 --> 00:21:50.108]  Or get the DVD at Infowars.com.
[00:21:50.108 --> 00:21:52.589]  It's now time to take the revolution to the next level.
[00:21:53.582 --> 00:21:59.007]  If this is your paycheck and this is your debt, what are your options?
[00:21:59.007 --> 00:22:04.071]  File bankruptcy and tread water the next seven years?
[00:22:04.071 --> 00:22:10.437]  Or make a call for CareOne Credit Counseling Services and start getting out of debt today!
[00:22:10.437 --> 00:22:15.981]  A CareOne Credit Counseling Agency can help you get immediate relief from stress caused by debt.
[00:22:15.981 --> 00:22:19.885]  And you'll have one lower monthly payment instead of the pile you have right now.
[00:22:20.265 --> 00:22:26.274]  Call a CARE One agent today and you can start saving hundreds of dollars in fees and interest payments.
[00:22:26.274 --> 00:22:31.502]  CARE One agencies have helped over 4 million people get out of debt and they can help you too.
[00:22:31.502 --> 00:22:31.823]  Call 800-498-2981.
[00:22:31.823 --> 00:22:31.863]  800-498-2981.
[00:22:36.610 --> 00:22:40.393]  Call 800-498-2981 and find out how you can lower your monthly payments up to 57%.
[00:22:40.393 --> 00:22:42.635]  One 15-minute phone call can change your life.
[00:22:42.635 --> 00:22:42.856]  Call 800-498-2981.
[00:22:42.856 --> 00:22:42.936]  800-498-2981.
[00:22:42.936 --> 00:22:45.238]  Provider and licensing details are available.
[00:22:53.027 --> 00:22:55.991]  Every week, thousands of violent crimes are committed.
[00:22:55.991 --> 00:22:58.134]  Don't let yourself become a statistic.
[00:22:58.134 --> 00:22:58.995]  Be smart.
[00:22:58.995 --> 00:22:59.776]  Be safe.
[00:22:59.776 --> 00:23:02.099]  Trust Pepper Spray instead of your luck.
