[00:00:03.189 --> 00:00:05.837]  Waging war on corruption.
[00:05:22.312 --> 00:05:24.613]  So we've already had incredible success.
[00:05:24.613 --> 00:05:31.556]  But if you will simply realize how epic this is, and understand how real this fight is, and why we've been made the main target,
[00:05:32.116 --> 00:05:41.900]  And if you financially support us, and if you spread the word about our articles and videos, InfoWars.com, we won't just continue to stand up against these brutal scumbags.
[00:05:41.900 --> 00:05:43.080]  We'll win.
[00:05:43.080 --> 00:05:45.401]  We have huge sales at InfoWars4.com right now.
[00:05:45.401 --> 00:05:51.303]  And we're still able to operate the shopping cart and get stuff shipped out to you, despite the fact we're trying to block our commerce.
[00:05:51.303 --> 00:05:53.144]  And you're right, to the market.
[00:05:53.144 --> 00:05:56.845]  But if you don't stand up and support us financially, Soros the Globalist may win.
[00:05:56.845 --> 00:05:58.405]  This is InfoWars' Darkest Hour.
[00:05:58.405 --> 00:05:59.066]  We need your support.
[00:05:59.066 --> 00:05:59.806]  I'm counting on you.
[00:06:09.349 --> 00:06:15.271]  Leading a frontal assault on the lives of the New World Order, it's Alex Jones!
[00:06:38.442 --> 00:06:50.208]  Ladies and gentlemen, it is Monday, already the 22nd day of October 2018, and we are less than 15 days out from this incredible election.
[00:06:50.208 --> 00:06:55.691]  If you're a TV viewer, you see that headline from the Associated Press posted at Breitbart.
[00:06:55.691 --> 00:06:58.293]  Donald Trump alerts military.
[00:06:58.293 --> 00:07:02.355]  Migrant caravan now a national emergency.
[00:07:02.355 --> 00:07:04.436]  He also tweeted that out this morning.
[00:07:07.935 --> 00:07:11.317]  Now, you may notice that other publications now have a similar headline.
[00:07:11.317 --> 00:07:15.219]  Growing invasion force overwhelms Mexican authorities.
[00:07:15.219 --> 00:07:19.982]  Approximately 10,000 now traveling through Mexico to U.S.
[00:07:19.982 --> 00:07:22.663]  southern border.
[00:07:22.663 --> 00:07:24.244]  Now that's all today.
[00:07:24.244 --> 00:07:25.225]  This is Friday.
[00:07:25.225 --> 00:07:29.487]  My headline, I wrote this.
[00:07:29.487 --> 00:07:31.628]  National emergency.
[00:07:31.628 --> 00:07:36.191]  UN launches invasion of the United States using migrant caravan.
[00:07:39.448 --> 00:07:41.629]  That's Friday.
[00:07:41.629 --> 00:07:43.469]  Here's another one, Friday and Saturday.
[00:07:43.469 --> 00:07:49.771]  UN crosses Trump's red line, launches immigrant invasion of US.
[00:07:49.771 --> 00:07:50.731]  You read the article?
[00:07:50.731 --> 00:07:54.853]  I say that it's 20,000.
[00:07:54.853 --> 00:08:02.475]  Pat Buchanan says migrant caravan is Trump's chance to stop third world invasion of the West.
[00:08:02.475 --> 00:08:06.336]  We're going to play that clip coming up at the bottom of the hour.
[00:08:06.336 --> 00:08:07.677]  Here's another one.
[00:08:07.677 --> 00:08:08.397]  Steve King.
[00:08:09.423 --> 00:08:12.405]  Representative from New York, Congressman Steve King.
[00:08:12.405 --> 00:08:17.510]  Men from the most violent countries in the world are invading the United States.
[00:08:17.510 --> 00:08:19.291]  They're invading our country.
[00:08:19.291 --> 00:08:22.714]  They are just not wearing uniforms.
[00:08:22.714 --> 00:08:25.816]  What did I say on Friday?
[00:08:25.816 --> 00:08:27.638]  And it's not about how I'm right.
[00:08:27.638 --> 00:08:31.241]  It's about how people better listen to me and listen carefully.
[00:08:34.758 --> 00:08:58.588]  Because I have studied history, I've studied what the globalists are doing, I've studied the UN's own reports I'm about to cover, and they themselves say they're going to conquer nation-states by organizing third-world populations into caravans that smash over nations' borders, then the UN builds UN refugee centers to mass even more, and then launch into the first world.
[00:08:59.591 --> 00:09:01.712]  It's an exact plan.
[00:09:01.712 --> 00:09:06.154]  And if we don't recognize we're under attack, we're done.
[00:09:06.154 --> 00:09:22.820]  Europe has had 15 million, 80 plus percent military age men, flood in the last six years, directed by the UN, directed by Peter Sutherland, directed by Angela Merkel, directed by Barroso and all the rest of these traitors.
[00:09:22.820 --> 00:09:24.741]  It's a plan.
[00:09:24.741 --> 00:09:25.501]  It's a program.
[00:09:26.488 --> 00:09:38.072]  So, I noticed on Friday when I had the headlines on Infowars.com and Newswars.com, someone was saying, oh Alex, it's not a national emergency, it's not an invasion, you're just, you know, using big words.
[00:09:38.072 --> 00:09:40.613]  Let me tell you something.
[00:09:40.613 --> 00:09:51.637]  When you've got hundreds of thousands of people already massed in Honduras that have been brought in out of collapsed South America,
[00:09:52.947 --> 00:09:56.830]  And this is just the first test group to send them up to the U.S.
[00:09:56.830 --> 00:09:58.071]  border.
[00:09:58.071 --> 00:09:59.612]  We know what's going to happen next.
[00:09:59.612 --> 00:10:07.857]  And by the way, second migrant caravan, new group rushes to join ranks.
[00:10:07.857 --> 00:10:11.319]  Deportees vow return to America.
[00:10:11.319 --> 00:10:13.901]  That's Fox News.
[00:10:13.901 --> 00:10:18.084]  They're waving foreign flags and burning American flags.
[00:10:18.084 --> 00:10:21.746]  These are hardcore leftists, paid and organized.
[00:10:21.746 --> 00:10:22.507]  World Net Daily.
[00:10:23.885 --> 00:10:31.852]  Has a story that is the best one out there on who funds these and it's links to all their admissions, all their statements, and they're all listed.
[00:10:31.852 --> 00:10:40.459]  CARE, main funder George Soros, Ford Foundation, Ford Foundation, Carnegie Endowment, Annenberg, MacArthur Foundation.
[00:10:40.459 --> 00:10:42.060]  It's all the regular players.
[00:10:42.060 --> 00:10:45.743]  It's all the NPR sponsors.
[00:10:45.743 --> 00:10:46.364]  There's the article.
[00:10:49.141 --> 00:10:56.886]  That's an article from earlier this year, and it gives you all the names and who the people are, and then you've got them playing dumb.
[00:10:56.886 --> 00:10:59.308]  Having CNN go, we fact-checked Trump.
[00:10:59.308 --> 00:11:01.229]  There's no Soros funding.
[00:11:01.229 --> 00:11:03.690]  No, it didn't come out of his bank account with his name on the check.
[00:11:03.690 --> 00:11:05.772]  It came through groups he funds.
[00:11:05.772 --> 00:11:08.013]  Judicial Watch got all the documents.
[00:11:08.013 --> 00:11:15.058]  So they just play stupid with everybody, and they're busting open a lane up to the United States.
[00:11:16.840 --> 00:11:21.202]  And they're using children as shields as they do it.
[00:11:21.202 --> 00:11:24.184]  And it is a classical military invasion.
[00:11:24.184 --> 00:11:31.668]  If you go back thousands of years ago, it would just be huge migrant hordes would just come into your area.
[00:11:31.668 --> 00:11:33.569]  And then they would take what you had.
[00:11:33.569 --> 00:11:41.133]  That's what Syria was the last six years, was Islamic countries just getting together in big hordes and just marching into Syria.
[00:11:42.714 --> 00:11:43.795]  And trying to take it over.
[00:11:43.795 --> 00:11:46.436]  And that's what happens in Latin America.
[00:11:46.436 --> 00:11:47.757]  Venezuela has collapsed.
[00:11:47.757 --> 00:11:50.739]  They're trying to invade Brazil and all their surrounding areas.
[00:11:50.739 --> 00:11:55.262]  Brazil's building a wall and put their military on it.
[00:11:55.262 --> 00:12:03.107]  Because if you have millions of homeless people with diseases and criminal records, some of them, coming across, it is a total weigh on your civilization.
[00:12:04.420 --> 00:12:06.521]  And it collapses things.
[00:12:06.521 --> 00:12:17.045]  And I saw articles where there's a woman with a wheelbarrow full of four kids saying, I'm coming up there to have the American dream and get on welfare and have everything paid for and I'm pregnant and my baby will be a U.S.
[00:12:17.045 --> 00:12:19.346]  citizen and then I'll be taken care of.
[00:12:19.346 --> 00:12:21.727]  That will only collapse us.
[00:12:21.727 --> 00:12:23.427]  Period.
[00:12:23.427 --> 00:12:32.271]  There's 7 billion people on this planet that are basically in third world areas.
[00:12:34.125 --> 00:12:36.367]  Six billion, eight hundred million or so.
[00:12:36.367 --> 00:12:40.191]  And their numbers are about to be ten billion here in about ten years.
[00:12:40.191 --> 00:12:41.593]  Their population's ballooning.
[00:12:41.593 --> 00:12:51.043]  And they're all being taught by the UN and the Ford Foundation and by international media that America's evil, Europe's evil, you deserve it all, come there.
[00:12:51.043 --> 00:12:54.726]  And they don't want to lay down their flags, they want to burn American flags.
[00:12:55.751 --> 00:12:57.433]  This is the leftist culture.
[00:12:57.433 --> 00:12:59.515]  These are the people that can't get jobs.
[00:12:59.515 --> 00:13:01.738]  These are the people that have low IQs.
[00:13:01.738 --> 00:13:05.502]  These are the people that have chips on their shoulders in their own countries.
[00:13:05.502 --> 00:13:13.531]  They're the worst of collapsed Honduras and Nicaragua and San Salvador and Venezuela.
[00:13:13.531 --> 00:13:14.833]  They are the worst.
[00:13:18.024 --> 00:13:19.925]  And many of them are trafficking children!
[00:13:19.925 --> 00:13:22.085]  That was in the, even the Washington Post admitted.
[00:13:22.085 --> 00:13:29.748]  Many children brought across by Obama in his last year of office were delivered and given to child traffickers and put into sex slavery.
[00:13:29.748 --> 00:13:31.549]  That's the Washington Post!
[00:13:34.793 --> 00:13:41.078]  So this country and this world and this planet is in a super high-level emergency right now.
[00:13:41.078 --> 00:13:41.979]  And they plan.
[00:13:41.979 --> 00:13:49.966]  Listen, we didn't stop the 35 million illegal aliens that came in from Mexico, which is first world compared to the rest of Central and South America.
[00:13:49.966 --> 00:13:51.627]  Oh yeah.
[00:13:51.627 --> 00:13:55.150]  So don't tell me that we're not losing this war, that we're not under attack.
[00:13:55.150 --> 00:13:56.451]  That's what this is.
[00:13:56.451 --> 00:14:01.976]  But now they're going to open up UN-run migration lanes, UN directs it, the foundations fund it.
[00:14:03.749 --> 00:14:16.075]  Into the United States, and our own corporate media shows the images and says we have to accept them all and pay for everything, and Antifa and the left chant, no borders, no walls, no USA at all!
[00:14:16.075 --> 00:14:19.776]  No borders, no walls, no USA at all!
[00:14:19.776 --> 00:14:23.258]  No borders, no walls, no USA at all!
[00:14:25.151 --> 00:14:29.012]  No Trump, no wall, no USA at all!
[00:14:29.012 --> 00:14:32.113]  No Trump, no wall, no USA at all!
[00:14:32.113 --> 00:14:34.654]  No Trump, no wall, no USA at all!
[00:14:34.654 --> 00:14:39.176]  And then they go on to say, mainline Democrat policy, abolish the border patrol, period.
[00:14:39.176 --> 00:14:43.757]  Have no border patrol!
[00:14:43.757 --> 00:14:47.859]  Mexico's got a border patrol because Guatemala's even way worse than Mexico.
[00:14:48.772 --> 00:14:53.794]  They gave you six months to a year in prison for coming illegally, and now that's being blown away.
[00:14:53.794 --> 00:15:05.258]  That southern wall that they have has been swamped and overrun by a UN globalist directed operation, funded right out of Brussels, Belgium, and right out of New York City, and right out of Washington, D.C.
[00:15:05.258 --> 00:15:08.860]  And instead of sitting here and fighting with the big millions that are coming,
[00:15:09.707 --> 00:15:12.509]  Just like they did in Europe, the same way they broke the borders down there.
[00:15:12.509 --> 00:15:14.010]  We have to pull out of the UN.
[00:15:14.010 --> 00:15:15.371]  We have to cut the funding.
[00:15:15.371 --> 00:15:24.777]  We have to have the IRS go after these NGO, leftist, un-American, globalist criminal groups, the Carnegie Foundation, the Ford Foundation, all of them!
[00:15:26.069 --> 00:15:33.895]  We need to see federal marshals with warrants, SWAT teaming every one of these groups, and SWAT teaming CNN.
[00:15:33.895 --> 00:15:44.663]  CNN is a criminal, un-American group, lobbying to have American free speech taken, lobbying for collapsed borders, lobbying for the Chi-Coms to control the country, who buy massive amounts of ads on CNN.
[00:15:44.663 --> 00:15:47.165]  They are clear and present, far in danger.
[00:15:47.165 --> 00:15:49.587]  And we are in a national emergency.
[00:15:49.587 --> 00:15:54.071]  And these are outside collaborator groups, like Benedict Arnold, guilty of treason.
[00:15:54.532 --> 00:15:55.618]  That added rhetoric!
[00:15:55.618 --> 00:15:57.146]  That's what's happening!
[00:15:57.146 --> 00:15:58.232]  We must respond!
[00:15:59.227 --> 00:16:03.090]  Most of you know that heart disease is the number one silent killer in the U.S.
[00:16:03.090 --> 00:16:08.094]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[00:16:08.094 --> 00:16:12.918]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[00:16:12.918 --> 00:16:14.259]  Don't just take my word for it.
[00:16:14.259 --> 00:16:18.022]  Check out all of the success stories at HBExtract.com.
[00:16:18.022 --> 00:16:19.023]  Or to order, call 866-295-5305.
[00:16:19.023 --> 00:16:19.383]  That's 866-295-5305.
[00:16:19.383 --> 00:16:19.944]  HBExtract.com.
[00:16:19.944 --> 00:16:22.446]  Don't risk it when you can take charge of it.
[00:16:29.051 --> 00:16:33.834]  In these uncertain times, it makes sense to have a sustainable backup method to cook food and boil water.
[00:16:33.834 --> 00:16:39.698]  If your current plan includes using a fuel-burning stove or cooking over an open fire, then there's a much better way.
[00:16:39.698 --> 00:16:46.221]  The Minuteman Rocket Stove is a biomass-burning cooking stove that only requires small quantities of sticks and twigs for fuel.
[00:16:46.221 --> 00:16:50.264]  The Minuteman Stove is easy to use, smokeless, portable, powerful, and sustainable.
[00:16:50.264 --> 00:16:56.528]  For the finest in survival cooking stoves and fire starters made right here in the USA, go to MinutemanStove.com.
[00:16:56.528 --> 00:16:58.269]  That's MinutemanStove.com.
[00:16:58.889 --> 00:17:05.572]  I'm David Hall, founder of Diamond Gusset, where we're proud of our 100% grown and sewn American-made jeans.
[00:17:05.572 --> 00:17:13.436]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of styles and sizes for any occasion.
[00:17:13.436 --> 00:17:16.078]  To find yours, visit gusset.com.
[00:17:16.078 --> 00:17:19.179]  That's G-U-S-S-E-T dot com.
[00:17:19.179 --> 00:17:25.042]  Our loyal customers enable us to continue sponsoring Liberty Media outlets like the one you're listening to.
[00:17:25.042 --> 00:17:28.184]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[00:17:28.644 --> 00:17:34.989]  The United States of Empire is a book that claims the United States is the empire of the world.
[00:17:34.989 --> 00:17:38.051]  George Washington had warned us against foreign wars.
[00:17:38.051 --> 00:17:43.956]  The United States of Empire shows that World Wars I and II left England broken.
[00:17:43.956 --> 00:17:47.759]  Its former colony, the U.S., had to save the empire.
[00:17:47.759 --> 00:17:49.020]  Was there ever a vote?
[00:17:49.020 --> 00:17:50.361]  Who do we fight for?
[00:17:50.361 --> 00:17:56.566]  The deep state began with World War I. The United States of Empire by James Dunn.
[00:17:56.566 --> 00:17:58.007]  Available at Amazon Books.
[00:18:00.174 --> 00:18:03.777]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:18:03.777 --> 00:18:05.559]  Introducing Pollen Block.
[00:18:05.559 --> 00:18:16.828]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:18:17.589 --> 00:18:26.659]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:18:26.659 --> 00:18:32.745]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:18:32.745 --> 00:18:37.850]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:18:37.850 --> 00:18:40.093]  Pollen Block is natural and effective.
[00:18:40.453 --> 00:18:42.175]  It is not an antihistamine.
[00:18:42.175 --> 00:18:52.165]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:18:52.165 --> 00:18:54.807]  Go outside and enjoy the air you breathe.
[00:18:54.807 --> 00:18:59.532]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[00:19:05.103 --> 00:19:07.444]  The Real Red Pill Plus, ladies and gentlemen.
[00:19:07.444 --> 00:19:10.905]  Our team is constantly on the lookout for newer and better ways to improve our products.
[00:19:10.905 --> 00:19:17.267]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[00:19:17.267 --> 00:19:22.769]  The Real Red Pill Plus is an all-new version of the powerhouse Reglanone product.
[00:19:22.769 --> 00:19:30.451]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[00:19:30.911 --> 00:19:37.354]  A powerful pregnenone base, the Real Red Pill, has quickly become one of our fellow InfoWarriors' favorite products.
[00:19:37.354 --> 00:19:47.740]  Now, with an extra proprietary energy blend inside, including green tea extract, yerba mate leaf extract, and more, you can get that extra pick-me-up, all supporting your mind and body in a healthy way.
[00:19:47.740 --> 00:19:50.501]  It's got all the great stuff that Real Red Pill has.
[00:19:50.501 --> 00:19:52.442]  It's also got the boost in it.
[00:19:52.442 --> 00:19:55.704]  Get the Real Red Pill Plus at InfoWarStore.com.
[00:20:03.270 --> 00:20:12.894]  You're listening to the Alex Jones Show.
[00:20:12.894 --> 00:20:19.137]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:29.582 --> 00:20:31.462]  No USA at all!
[00:20:31.462 --> 00:20:32.463]  No Trump!
[00:20:32.463 --> 00:20:33.703]  No wall!
[00:20:33.703 --> 00:20:35.303]  No USA at all!
[00:20:35.303 --> 00:20:36.263]  No Trump!
[00:20:36.263 --> 00:20:37.224]  No wall!
[00:20:37.224 --> 00:20:38.944]  No USA at all!
[00:20:38.944 --> 00:20:39.924]  No Trump!
[00:20:39.924 --> 00:20:40.924]  No wall!
[00:20:40.924 --> 00:20:43.305]  No USA at all!
[00:20:43.305 --> 00:20:44.965]  Black and white!
[00:20:44.965 --> 00:20:47.326]  Workers of the world, unite!
[00:20:47.326 --> 00:20:49.406]  Workers of the world, unite!
[00:20:49.406 --> 00:20:51.507]  Black and white!
[00:20:51.507 --> 00:20:53.447]  Workers of the world, unite!
[00:21:05.660 --> 00:21:07.486]  Anti-capitalist!
[00:21:24.595 --> 00:21:27.697]  No borders, no walls, no USA at all.
[00:21:27.697 --> 00:21:30.659]  That's what they chant all over the United States.
[00:21:30.659 --> 00:21:31.800]  That's what the left does.
[00:21:31.800 --> 00:21:33.321]  That's the Democratic plan.
[00:21:33.321 --> 00:21:35.902]  They say, no ICE, abolish ICE.
[00:21:35.902 --> 00:21:38.264]  Alexander Cortez, abolish ICE.
[00:21:38.264 --> 00:21:43.126]  Nancy Pelosi says, yes, we should cut back ICE or even get rid of it.
[00:21:43.126 --> 00:21:48.890]  The idea that we even have a border that protects our national sovereignty, our land, our people.
[00:21:48.890 --> 00:21:51.812]  It's like saying, how dare you have doors on your house?
[00:21:53.677 --> 00:21:55.378]  But that's the leftist mentality.
[00:21:55.378 --> 00:22:00.962]  They've got walls, they've got security, but you, you're not allowed to even have a border.
[00:22:00.962 --> 00:22:03.944]  And now Mexico has collapsed under this.
[00:22:03.944 --> 00:22:06.085]  Mexico is now really a failed state.
[00:22:06.085 --> 00:22:16.753]  If they can't control their southern border, and they've got hundreds of thousands of dead, they are now officially a failed state like Somalia or Sudan.
[00:22:17.847 --> 00:22:26.751]  Which Trump barred people last year from flying from those countries here because their passports aren't real, they're issued by emobs.
[00:22:26.751 --> 00:22:31.712]  And he said, no, we don't accept passports from those countries because you're not safe.
[00:22:31.712 --> 00:22:35.294]  And they went, oh my gosh, we can't have people
[00:22:37.372 --> 00:22:45.036]  With visas from Somalia and Sudan, where they sell women into sex slavery, and there's not even electricity in most areas?
[00:22:45.036 --> 00:22:55.362]  Then one of these guys shows up in another Muslim country, maybe Saudi Arabia, wherever, with a little piece of paper from his imam, saying who he is, and that he's allowed to get on your airplane?
[00:22:55.362 --> 00:22:57.783]  And then it turns out he's a terrorist?
[00:22:57.783 --> 00:22:58.784]  And that, God forbid,
[00:23:00.536 --> 00:23:11.866]  Trump should do something about that and then we all breathlessly talk about how mean he is and how he takes little kids away from their mommies and daddies when they bring them across hundreds of miles of desert and their parents are dead.
[00:23:11.866 --> 00:23:16.210]  Yes, then some children get put in an area until they figure out who they belong to.
[00:23:16.210 --> 00:23:20.234]  Or if your five or six kids show up with some man and some woman, they know they're smugglers.
[00:23:20.734 --> 00:23:22.135]  They gotta find out who they are.
[00:23:22.135 --> 00:23:25.277]  You're just supposed to, oh, come on into the United States!
[00:23:25.277 --> 00:23:26.418]  Hell, we don't stop you!
[00:23:26.418 --> 00:23:32.481]  Because until Trump got in, Obama had been doing that for at least six years.
[00:23:32.481 --> 00:23:34.503]  About three years into his administration, about two years in.
[00:23:34.503 --> 00:23:37.604]  Remember, he started it.
[00:23:37.604 --> 00:23:40.886]  So what did I say in the video I shot Friday, Saturday, and Sunday?
[00:23:40.886 --> 00:23:43.428]  I said the caravan is bigger than a couple hundred.
[00:23:43.428 --> 00:23:44.869]  They were saying it was a few hundred on Friday.
[00:23:44.869 --> 00:23:46.050]  I said it's tens of thousands.
[00:23:46.050 --> 00:23:47.871]  And I said others are going to join it.
[00:23:49.246 --> 00:23:52.767]  To smash over wherever they decide to make landfall.
[00:23:52.767 --> 00:23:55.368]  And they're being funded, and they're being protected.
[00:23:55.368 --> 00:24:03.070]  And you watch, like James Woods has said, it would take them 100 days marching 20 miles a day to get up to the U.S.
[00:24:03.070 --> 00:24:04.770]  border.
[00:24:04.770 --> 00:24:10.652]  But strangely watch, you're going to see the caravan hit right around election day.
[00:24:11.411 --> 00:24:20.058]  Because there's a bunch of other caravans and other UN NGOs shut up already on the California and Arizona border.
[00:24:20.058 --> 00:24:22.781]  They're two favorite spots to cross.
[00:24:22.781 --> 00:24:24.162]  And again, The Washington Post headline!
[00:24:25.951 --> 00:24:33.017]  Children allowed in by Obama and given to aid groups, trafficked into sex, because they don't even know who the kids are!
[00:24:33.017 --> 00:24:48.089]  The dead of night, you come marching out, ages 17 down to newborns, you have no idea, in some cases it's one adult with six or seven kids, and you just say, you know what, get on this Democratic Party bus!
[00:24:48.089 --> 00:24:49.991]  Get on this Catholic charity bus!
[00:24:49.991 --> 00:24:52.373]  And then some of the kids get found dead later.
[00:24:52.373 --> 00:24:53.474]  Boy, I'm not surprised.
[00:24:54.676 --> 00:24:56.277]  So I'll say it again.
[00:24:56.277 --> 00:25:01.840]  Leadership is saying what's hard but true and raising the alarm.
[00:25:01.840 --> 00:25:06.342]  And I said on Friday, this is a military, UN, NGO, globalist-run invasion.
[00:25:06.342 --> 00:25:15.367]  And I said the President has to declare a national emergency to override the previous emergencies that are still in place that Obama's been using.
[00:25:15.367 --> 00:25:18.909]  And as soon as he declares the national emergency, he can end the martial law.
[00:25:20.933 --> 00:25:24.755]  But that's how you override it and remove the stay-behind networks that they put in.
[00:25:24.755 --> 00:25:27.938]  Notice, I've been talking about this for months and months and now it's here.
[00:25:27.938 --> 00:25:30.779]  Trump is declaring a national emergency.
[00:25:30.779 --> 00:25:35.022]  He said in a tweet, I have told the military it's a national emergency.
[00:25:35.022 --> 00:25:38.965]  They haven't rolled out the details yet to the public because that's classified.
