[00:00:08.639 --> 00:00:09.480]  You want answers?
[00:04:55.281 --> 00:04:58.483]  It's full of good people as well, but it has been captured.
[00:04:58.483 --> 00:05:10.272]  Presidential candidate Hillary Clinton denied reports that her private email server had been hacked after being confronted by an InfoWars correspondent at a campaign stop in Iowa.
[00:05:10.272 --> 00:05:18.298]  Secretary Clinton, last week it was reported on InfoWars.com that your email server was hacked and you knowingly continued to use your email server.
[00:05:18.298 --> 00:05:19.359]  Can you comment on that?
[00:05:19.359 --> 00:05:20.360]  Yeah, it's totally untrue.
[00:05:20.520 --> 00:05:37.901]  The question stems from an exclusive InfoWars interview earlier this month in which former Secret Service agent Dan Bongino reported that Hillary continued using her private email to discuss classified information while knowing that her server had been compromised.
[00:05:38.081 --> 00:05:41.205]  The Clintons knew it was hacked, and she did it anyway.
[00:05:41.205 --> 00:05:47.112]  And not only is she not currently indicted or in prison, she's running to be President of the United States.
[00:05:47.112 --> 00:05:53.179]  If this is not a red flag to every Paul Revere out there that something's wrong, then you know what?
[00:05:53.179 --> 00:05:54.220]  The country is lost.
[00:05:54.220 --> 00:05:57.343]  And you can learn more right now at InfoWars.com
[00:06:10.385 --> 00:06:14.827]  You are listening to an InfoWars.com Frontline Report.
[00:06:14.827 --> 00:06:18.689]  It's Alex Jones.
[00:06:18.689 --> 00:06:24.572]  Well, ladies and gentlemen, we're live broadcasting worldwide on this 24th day of January 2016.
[00:06:24.572 --> 00:06:28.974]  It is Sunday, which means two big playoff games.
[00:06:28.974 --> 00:06:32.135]  Right now, we've got the New England Patriots against the Denver Broncos.
[00:06:32.135 --> 00:06:34.116]  New England, 9 points.
[00:06:34.116 --> 00:06:35.096]  Denver on top at 17.
[00:06:36.497 --> 00:06:39.499]  And we're not going to discuss what's happening in the world economy.
[00:06:39.499 --> 00:06:46.203]  We're not going to discuss driverless cars on record to be taxpayer-funded to basically ban humans driving cars.
[00:06:46.203 --> 00:06:54.047]  We're not going to get into Joe Biden announcing an invasion of ground troops in Syria, which will collide with Russian troops and start World War III.
[00:06:54.047 --> 00:07:00.211]  We are not going to discuss the 6.8 magnitude earthquake that hit Alaska.
[00:07:00.211 --> 00:07:05.874]  We are not going to cover Defense One and the Associated Press reporting.
[00:07:07.298 --> 00:07:15.520]  That the authorization of force that they're trying to pass in the Senate would give this president and future presidents unlimited dictatorial power.
[00:07:17.139 --> 00:07:21.622]  In time and space and geospatially anywhere in the world.
[00:07:21.622 --> 00:07:26.044]  Unprecedented, it has even shocked Republicans, but it's hardly made the news.
[00:07:26.044 --> 00:07:29.946]  It is martial law powers being given to the President.
[00:07:29.946 --> 00:07:43.934]  Now let's be clear, before the New York Times, the Washington Post, CNN, all run with a story for six months saying, I'm saying, this is martial law, and the action of martial law, and the maximum level of martial law, and then we'll all be in FEMA camps next week and they're coming to take our guns.
[00:07:44.614 --> 00:07:47.876]  Didn't say that about Jade Helm, not saying it about this.
[00:07:47.876 --> 00:07:53.220]  Jade Helm, and I've talked to the Special Forces troops that were involved in it, they said, absolutely, Alex.
[00:07:53.220 --> 00:07:59.044]  It was training for anywhere in the world, but also here in the U.S., how to infiltrate and take over towns.
[00:07:59.044 --> 00:08:09.212]  And to quote, dominate the human domain, as they've quoted, and that is basically what the training was for, to condition us to operate against the American people.
[00:08:09.212 --> 00:08:11.473]  And we're not gonna do it when the orders come down.
[00:08:11.473 --> 00:08:12.134]  Everyone knows.
[00:08:13.797 --> 00:08:15.799]  And I'm going to leave it right there.
[00:08:15.799 --> 00:08:18.961]  We have a lot of former and current Special Forces people obviously on.
[00:08:18.961 --> 00:08:23.344]  You can probably guess who's telling me that, but I don't need to hear it from them.
[00:08:23.344 --> 00:08:31.991]  I'm looking at it historically, I know what's going on, and I'm warning you, it's kind of like a bad motorcycle gang moves in next door to you in your neighborhood.
[00:08:31.991 --> 00:08:38.656]  It's not a normal, you know, great motorcycle gang for veterans, or a cop motorcycle gang, or a motorcycle gang that's Christian.
[00:08:38.656 --> 00:08:41.398]  You know, most motorcycle gangs are great people, but there is that 3%.
[00:08:43.763 --> 00:08:47.546]  Three percenters, one percenters, they've got different names for it, that are into a criminal lifestyle.
[00:08:47.546 --> 00:08:53.652]  And let's just say the Hells Angels moves in next door to you, or the Bandidos.
[00:08:53.652 --> 00:08:57.996]  I don't know when you're going to have problems with them, but I can bet you are.
[00:08:57.996 --> 00:09:09.186]  And basically the Hells Angels, or the Mongols, or the Bandidos, have taken over the government, and they're changing all the laws in front of us, doing whatever they want,
[00:09:09.887 --> 00:09:13.731]  Running around engaging in tyranny, and it's getting worse by the minute.
[00:09:13.731 --> 00:09:17.394]  I don't know how bad it's going to get, I don't know how far it's going to go, but man, it's already crazy.
[00:09:17.394 --> 00:09:24.581]  And by the way, it's not fair to say bad things about those motorcycle gangs that are actually lawful and good and honorable, compared to the people that run our government.
[00:09:24.581 --> 00:09:31.287]  In fact, I'm sorry for comparing them to the government, because the government is the worst of the worst at the top.
[00:09:31.287 --> 00:09:33.770]  At the mid-level, low-level, a lot of good people.
[00:09:33.770 --> 00:09:34.530]  They're not our enemies.
[00:09:35.265 --> 00:09:40.631]  The globalists want to start a civil war on this country that's pointed at local, state, and low-level federal government.
[00:09:40.631 --> 00:09:45.817]  That is not, I mean, that is exactly the type of destabilization garbage they pulled everywhere else.
[00:09:45.817 --> 00:09:46.899]  I am firmly against it.
[00:09:48.567 --> 00:09:55.431]  I'm for a revolution of ideas, a revolution in voting with our dollars, our actions, not supporting globalist operations.
[00:09:55.431 --> 00:10:01.335]  I am for civil disobedience that's not violent, and I'm for defending ourselves 110%.
[00:10:01.335 --> 00:10:08.559]  That means you get attacked in cold blood straight up by these people, you know, go first blood Rambo, whatever.
[00:10:09.400 --> 00:10:11.381]  But we don't start the fights.
[00:10:11.381 --> 00:10:12.261]  We finish them.
[00:10:12.261 --> 00:10:14.181]  Just like Lexington and Concord.
[00:10:14.181 --> 00:10:15.602]  Now don't worry.
[00:10:15.602 --> 00:10:17.122]  The globalists will stage false flags.
[00:10:17.122 --> 00:10:17.782]  They've done it before.
[00:10:17.782 --> 00:10:19.383]  They'll do it again and blame us.
[00:10:19.383 --> 00:10:20.823]  But here's the good news.
[00:10:20.823 --> 00:10:22.924]  People see through that.
[00:10:22.924 --> 00:10:24.364]  And I don't mean the public.
[00:10:24.364 --> 00:10:27.005]  The public kind of understands the concept now on average.
[00:10:27.005 --> 00:10:31.146]  But the military and police get it big time.
[00:10:31.146 --> 00:10:32.366]  I mean big time.
[00:10:32.366 --> 00:10:33.366]  They get it.
[00:10:33.366 --> 00:10:34.567]  They see it.
[00:10:34.567 --> 00:10:35.747]  They figured it all out.
[00:10:37.162 --> 00:10:40.425]  They've surpassed my knowledge in many ways studying it now.
[00:10:40.425 --> 00:10:42.266]  I mean, I can give you the good news.
[00:10:42.266 --> 00:10:53.115]  They're still run by the globalists, we're still in deep trouble, but it's a major ace in the hole that the globalist program of control is now known.
[00:10:53.115 --> 00:10:57.818]  Their systems, their modus operandi, their logic, their program, their operation.
[00:10:57.818 --> 00:10:59.500]  And that's what this show is here to do.
[00:10:59.500 --> 00:11:03.243]  Blow their operational manuals sky high.
[00:11:04.298 --> 00:11:09.640]  Bring him right out in the open for everybody to see him so people know what they're looking for when things happen.
[00:11:09.640 --> 00:11:12.221]  Okay.
[00:11:12.221 --> 00:11:14.682]  Obviously, we're not going to be talking about the football here today.
[00:11:14.682 --> 00:11:20.364]  I'm not against the football.
[00:11:20.364 --> 00:11:20.764]  Okay.
[00:11:20.764 --> 00:11:28.687]  It's just that our country has slipped so far that if one more person asked me about the Powerball a few weeks ago, I was going to go crazy.
[00:11:28.687 --> 00:11:32.168]  And if one more person asked me about, hey, you know, did you watch the game?
[00:11:32.168 --> 00:11:32.949]  Wasn't it great?
[00:11:32.949 --> 00:11:33.909]  Look, I'm sorry.
[00:11:35.233 --> 00:11:40.496]  My country is being overrun by criminal activity.
[00:11:40.496 --> 00:11:47.861]  Bernie Sanders came out on national television on Meet the Press and said basically confiscate guns nationwide.
[00:11:47.861 --> 00:11:50.703]  That clip's coming up.
[00:11:50.703 --> 00:11:55.887]  Biden says, quote, US Turkey ready for military solution Syria as Russian and
[00:11:56.846 --> 00:12:01.489]  Turkish troops, this is mainstream news, line up on each side of the border with each other.
[00:12:01.489 --> 00:12:04.851]  We got the Russians lining up to fight with NATO.
[00:12:04.851 --> 00:12:08.213]  They're already fighting NATO in Ukraine right now.
[00:12:08.213 --> 00:12:13.577]  This is so dangerous.
[00:12:13.577 --> 00:12:20.201]  It's a real game that could lead to thermal nuclear war and the end of life on this planet.
[00:12:20.201 --> 00:12:23.223]  And that's not Alex Jones saying that, that's many analysts.
[00:12:23.223 --> 00:12:25.364]  Stock markets are down about a third worldwide.
[00:12:25.364 --> 00:12:25.965]  They're plunging.
[00:12:27.506 --> 00:12:30.067]  Depression is happening in over 100 countries.
[00:12:30.067 --> 00:12:31.347]  Recession.
[00:12:31.347 --> 00:12:34.528]  Over 30 countries have civil wars or wars going on in them.
[00:12:34.528 --> 00:12:39.009]  The world is on fire, to quote the Pentagon two years ago.
[00:12:39.009 --> 00:12:49.291]  The average American, the average European is still somewhat sheltered, is still somewhat above this, but the water is rising.
[00:12:49.291 --> 00:12:55.333]  And so, the area of my brain that would be used in a war game, football, that's what it is.
[00:12:55.333 --> 00:12:56.333]  It's chess on a field.
[00:12:57.870 --> 00:12:58.811]  I don't play a lot of chess.
[00:12:58.811 --> 00:13:00.011]  I used to play chess when I was a kid.
[00:13:00.011 --> 00:13:01.452]  Because games were fun.
[00:13:01.452 --> 00:13:03.273]  Video games were fun.
[00:13:03.273 --> 00:13:04.334]  Shoot-em-up games were fun.
[00:13:04.334 --> 00:13:06.575]  See, I do that now in the real world.
[00:13:06.575 --> 00:13:10.277]  I play chess in the real world for the future of the country and the planet.
[00:13:10.277 --> 00:13:20.123]  So see, my masculine wargaming centers of my brain aren't watching other warriors have a simulated fight with each other, a gladiatorial event.
[00:13:20.123 --> 00:13:26.107]  I'm actually alive, involved in the real world, trying to get other people involved.
[00:13:26.847 --> 00:13:44.501]  I'm actually open carrying an M4 on my back in San Antonio with 1,500 other Texans in defiance of a city law saying they'll arrest us for doing it and I marched with the state land commissioner at the Alamo and the police had to stand down because they knew we were in the right.
[00:13:44.501 --> 00:13:49.425]  See, that's a real field of battle in the information war.
[00:13:49.425 --> 00:13:51.947]  Not the simulated one with the football game.
[00:13:54.266 --> 00:14:01.892]  If your son or daughter is on the lacrosse team, or on the basketball team, or on the football team, or on the swim team, mine are as well.
[00:14:01.892 --> 00:14:04.034]  I go watch it.
[00:14:04.034 --> 00:14:04.555]  It's great.
[00:14:04.555 --> 00:14:05.295]  It's good for them.
[00:14:05.295 --> 00:14:07.657]  Competition.
[00:14:07.657 --> 00:14:08.898]  Working as a team.
[00:14:08.898 --> 00:14:09.759]  Learning to get hurt.
[00:14:09.759 --> 00:14:10.800]  Learning to get up.
[00:14:10.800 --> 00:14:11.941]  Learning to be strong.
[00:14:11.941 --> 00:14:13.682]  Simulated fighting.
[00:14:13.682 --> 00:14:15.544]  It's a legal place to fight.
[00:14:15.544 --> 00:14:16.345]  It's good for you.
[00:14:16.345 --> 00:14:17.506]  Sports is great.
[00:14:17.506 --> 00:14:18.146]  I love it.
[00:14:18.146 --> 00:14:18.627]  It's wholesome.
[00:14:19.534 --> 00:14:28.896]  When you're playing or you're watching your family, or when you're on a softball team or a baseball team, that's great, not watching TV, not having a barbecue, whatever.
[00:14:28.896 --> 00:14:43.160]  What we've got here is a sick country obsessed with football and Powerball and LeBron James and having all these role models while our entire future is being stolen.
[00:14:43.160 --> 00:14:46.341]  It'd be like if somebody invited me over to their house and I lived across the street from a bank
[00:14:47.896 --> 00:14:51.397]  And they were saying, hey, come over and watch a TV show with us.
[00:14:51.397 --> 00:14:55.658]  And then I see the bank being robbed, and I say, hey, Mabel, I'm going to go call the police right now.
[00:14:55.658 --> 00:14:56.338]  They're robbing the bank.
[00:14:56.338 --> 00:14:57.998]  And Mabel says, you're crazy.
[00:14:57.998 --> 00:14:59.018]  You're insulting.
[00:14:59.018 --> 00:15:01.139]  You don't want to come over here and watch TV with me.
[00:15:01.139 --> 00:15:05.860]  It's not that it's bad that you're in there watching television.
[00:15:05.860 --> 00:15:08.060]  That's an allegory of not living in the real world.
[00:15:08.060 --> 00:15:10.641]  It's that the real crime's going on 100 yards away.
[00:15:12.799 --> 00:15:23.104]  Or there's a car wreck with bleeding, dying people on the street and I'm supposed to go run off and buy a Powerball ticket and go run off and watch football all day while the world passes us by.
[00:15:23.104 --> 00:15:25.305]  That's why we're so screwed.
[00:15:25.305 --> 00:15:28.906]  That's why Congress is doing things they've never done before.
[00:15:28.906 --> 00:15:31.987]  Because people are in a pre-matrix.
[00:15:31.987 --> 00:15:33.488]  They're in a trance.
[00:15:33.488 --> 00:15:34.889]  We have a sick world.
[00:15:35.865 --> 00:15:45.996]  In violent, decadent decline, where people are living in fantasy land, watching TV on their smartphones, playing video games all day, while the real world goes on around them.
[00:15:45.996 --> 00:15:55.106]  When we come back, the huge developments in the Middle East, the huge developments with the War Powers Act to make the President a military dictator.
[00:15:55.106 --> 00:15:55.787]  I'm not kidding.
[00:15:57.475 --> 00:15:59.516]  Make the choice for health and vitality.
[00:15:59.516 --> 00:16:04.640]  Get InfoWars Life Winter Sun, a revolutionary type of vitamin D3.
[00:16:04.640 --> 00:16:09.443]  Winter Sun is a premium quality vitamin D3 nutritional supplement.
[00:16:09.443 --> 00:16:15.007]  Although there are many vitamin D3 supplements on the market, most are vitamin D2, which is inferior to vitamin D3.
[00:16:15.007 --> 00:16:21.091]  This need prompted our research journey to create the most powerful vitamin D3 product on the market.
[00:16:21.351 --> 00:16:29.875]  The research and development took over two years, but the result, as verified by independent laboratories, is the best vegan vitamin D3 product in the world.
[00:16:29.875 --> 00:16:34.857]  Read the facts at Infowarslife.com about Winter Sun Vitamin D3.
[00:16:34.857 --> 00:16:41.801]  Winter Sun Vitamin D3 supports the immune system, organ health, bone health, nervous system support.
[00:16:41.801 --> 00:16:44.302]  Vitamin D supports our memory and brain function.
[00:16:44.582 --> 00:16:47.004]  That's something the globalists are targeting.
[00:16:47.004 --> 00:16:51.026]  Now is the time to secure your high quality supply of vitamin D3.
[00:16:51.026 --> 00:16:53.608]  Visit InfoWars.com today or call 888-253-3139.
[00:16:57.384 --> 00:17:02.448]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[00:17:02.448 --> 00:17:11.295]  Youngevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[00:17:11.295 --> 00:17:15.238]  Youngevity also offers you an ingenious way to augment your income.
[00:17:15.238 --> 00:17:16.039]  And the best part?
[00:17:16.039 --> 00:17:18.901]  You'll be helping your friends and family along the way.
[00:17:18.901 --> 00:17:21.523]  Visit InfoWarsTeam.com today.
[00:17:21.523 --> 00:17:22.304]  Become a member.
[00:17:22.304 --> 00:17:26.367]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[00:17:26.567 --> 00:17:33.310]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[00:17:33.310 --> 00:17:34.251]  Another win-win.
[00:17:34.251 --> 00:17:37.992]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[00:17:37.992 --> 00:17:39.233]  And you can be too.
[00:17:39.233 --> 00:17:39.793]  It's simple.
[00:17:39.793 --> 00:17:42.735]  Just go to Infowarsteam.com today.
[00:17:42.735 --> 00:17:44.836]  Complete a short sign-up and you're part of the team.
[00:17:44.836 --> 00:17:48.077]  That's Infowarsteam.com or Infowarshealth.com.
[00:17:48.077 --> 00:17:54.380]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[00:17:54.380 --> 00:17:55.701]  Check it out for yourself today.
[00:18:01.692 --> 00:18:11.420]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:18:11.420 --> 00:18:14.122]  All of our children are hit with modern mind control.
[00:18:14.122 --> 00:18:17.684]  Television, music, fast food, GMOs, sugars, you name it.
[00:18:17.684 --> 00:18:24.009]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[00:18:24.009 --> 00:18:27.892]  It's no wonder they can't focus and calm down and then are put on dangerous
[00:18:27.972 --> 00:18:28.432]  That's right.
[00:18:58.212 --> 00:19:02.855]  Tell folks how you got introduced to Supermail and then when Superfemale came out, tell us what happened.
[00:19:02.855 --> 00:19:07.618]  After I saw such a huge positive change in my husband, I had to try it for myself.
[00:19:07.618 --> 00:19:08.959]  Talk about the effects.
[00:19:08.959 --> 00:19:10.460]  I feel great when I wake up in the morning.
[00:19:10.460 --> 00:19:12.382]  I have drive to go to the gym.
[00:19:12.382 --> 00:19:13.502]  I feel like I look better.
[00:19:13.502 --> 00:19:14.203]  I feel better.
[00:19:14.203 --> 00:19:15.283]  I feel sexier.
[00:19:15.283 --> 00:19:16.244]  I love it.
[00:19:16.244 --> 00:19:19.226]  Even if you don't believe in supplements, take the challenge.
[00:19:19.226 --> 00:19:21.908]  Get a bottle of Supermail, a bottle of Superfemale.
[00:19:22.148 --> 00:19:23.209]  Check it out for yourself.
[00:19:23.209 --> 00:19:24.410]  Consult your physician.
[00:19:24.410 --> 00:19:26.772]  Visit InfoWarsLife.com today.
[00:19:26.772 --> 00:19:28.133]  This is life-changing.
[00:19:28.133 --> 00:19:29.054]  Shower filters.
[00:19:29.054 --> 00:19:30.655]  We're introducing the best yet.
[00:19:30.655 --> 00:19:34.838]  The brand new ProPure ProMax high-performance shower filter.
[00:19:34.838 --> 00:19:39.662]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[00:19:39.662 --> 00:19:46.748]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[00:19:46.748 --> 00:19:49.710]  You can find more details on this amazing new filter and free shipping
[00:19:49.770 --> 00:19:50.490]  You have the power!
[00:19:50.490 --> 00:19:51.351]  Humanity has the power!
[00:19:51.351 --> 00:19:51.951]  We have the power!
[00:19:51.951 --> 00:19:52.871]  Do you want to fight?
[00:19:52.871 --> 00:19:53.852]  You better believe you got one!
[00:20:21.366 --> 00:20:26.389]  Rallying patriots worldwide in defense of human liberty.
[00:20:26.389 --> 00:20:30.292]  It's Alex Jones.
[00:20:30.292 --> 00:20:35.075]  Alright, now I want to be 100% crystal clear.
[00:20:35.075 --> 00:20:42.840]  Not because of media criticism on this subject, or media deception, but so the listeners understand, because this is the key.
[00:20:44.724 --> 00:20:54.946]  They're not going to come out and announce martial law in Germany or in Switzerland or in the Netherlands or France or the United States or Canada or Australia.
[00:20:54.946 --> 00:21:03.247]  They're going to call it a state of emergency, a permanent state of emergency, a civil emergency.
[00:21:03.247 --> 00:21:13.509]  I have AP and AFP today, I'm going to be going over these in a moment, where the French aren't allowed to demonstrate against the government on GMO, on open borders,
[00:21:14.756 --> 00:21:15.997]  On taxes.
[00:21:15.997 --> 00:21:18.399]  They're arresting people for their political speech.
[00:21:18.399 --> 00:21:28.087]  They've arrested now twice the leader of the main conservative party, who is the leader in national election polls.
[00:21:28.087 --> 00:21:30.809]  Marie Le Pen.
[00:21:30.809 --> 00:21:33.391]  Whose father almost became president.
[00:21:33.391 --> 00:21:37.314]  Now, that'd be like arresting Donald Trump for his statement about barring Muslims.
[00:21:37.314 --> 00:21:40.116]  She just said, we're under attack like World War II.
[00:21:40.116 --> 00:21:42.659]  They arrested her.
[00:21:42.659 --> 00:21:44.220]  She's facing several years in prison.
[00:21:45.879 --> 00:21:58.566]  Now I have, in the Associated Press, French saying Hollande has made a permanent state of emergency, now they're making a financial emergency, and the tax collectors are just grabbing money out of bank accounts.
[00:21:58.566 --> 00:22:03.309]  That's always the real reason for the physical martial law, is the financial.
[00:22:03.309 --> 00:22:09.853]  Germany and France are now under martial law, and they're organizing under EU edicts.
[00:22:11.812 --> 00:22:21.677]  A domestic EU police force nationalizing local police and federal police and codifying that you're not allowed to criticize Muslims.
[00:22:21.677 --> 00:22:26.780]  You see, they use that crisis to bring them in and then basically balkanize the country.
[00:22:26.780 --> 00:22:29.161]  I have all that, and you say, but what does that have to do with America?
[00:22:29.161 --> 00:22:33.764]  It's the exact same thing, but it's done with just a straight face.
[00:22:33.764 --> 00:22:39.467]  There it is, Wall Street Journal, French president to seek extended emergency powers.
[00:22:39.467 --> 00:22:40.828]  Of course he is!
[00:22:42.324 --> 00:22:46.186]  And now he's done it.
[00:22:46.186 --> 00:22:49.568]  And he's arresting his political enemies.
[00:22:49.568 --> 00:22:51.289]  He brought in the radical Muslims.
[00:22:51.289 --> 00:22:57.152]  When they attacked, he declared civil emergency.
[00:22:57.152 --> 00:22:58.273]  I don't have one.
[00:22:58.273 --> 00:22:59.793]  I don't have two.
[00:22:59.793 --> 00:23:01.815]  I don't have three.
[00:23:01.815 --> 00:23:11.520]  I have four articles here in my stack in the last week with calls for civil emergency to take the guns.
[00:23:13.365 --> 00:23:17.246]  Meet the press, CNN, you name it.
[00:23:17.246 --> 00:23:23.609]  Ladies and gentlemen, remember Obama used to say, I'm not a dictator, I can't bypass Congress on borders and guns.
[00:23:23.609 --> 00:23:25.009]  He said that hundreds of times.
[00:23:25.009 --> 00:23:29.131]  And then now the last year, he just goes, Congress didn't act on guns.
[00:23:29.131 --> 00:23:30.231]  They didn't get in line.
