[00:00.000 --> 00:07.000]  Live from the Infowars.com studios, you're listening to the Alex Jones show.
[15:12.000 --> 15:17.000]  But really, we're all just fish in this ocean together and free speech and liberty and freedom is the ocean.
[15:17.000 --> 15:19.000]  And the globalists are trying to poison that sea.
[15:19.000 --> 15:21.000]  They're trying to drain that sea.
[15:21.000 --> 15:23.000]  They're trying to boil that sea.
[15:23.000 --> 15:28.000]  And they're openly admitting a post human world and I don't want to let them win.
[15:28.000 --> 15:33.000]  And so this is the great animating contest of liberty and things are getting really, really hot right now.
[15:33.000 --> 15:44.000]  There's so much more coming up today on this November 14th, 2019, Thursday live broadcast teleprompter free.
[15:44.000 --> 15:49.000]  I'm real. You're real. God's real. But the devil's real as well.
[15:49.000 --> 15:58.000]  We've got to make our cosmic eternal infinity decision which side we're on.
[15:58.000 --> 16:01.000]  We can all agree these are troubled times, right?
[16:01.000 --> 16:04.000]  So do you know who's on your wireless network?
[16:04.000 --> 16:08.000]  Whether it's a big company selling your data or a foreign hacker.
[16:08.000 --> 16:11.000]  If you're not protected, everybody sees your information.
[16:11.000 --> 16:16.000]  That's why you need flash routers, a custom Wi-Fi router created for privacy.
[16:16.000 --> 16:24.000]  Flash routers uses a virtual private network or VPN to protect your online activity from hackers, trackers and large corporations.
[16:24.000 --> 16:28.000]  And not just one, but all your devices with one out of the box setup.
[16:28.000 --> 16:37.000]  Plus flash routers also enhances your wireless network performance and unlocks powerful router management tools to let you take total control of your network.
[16:37.000 --> 16:47.000]  Call or click flash routers today at 1-866-509-5817 or FLASHROUTERS.COM.
[16:47.000 --> 16:52.000]  That's 1-866-509-5817 or flash routers.com.
[16:52.000 --> 17:08.000]  Protect your wireless home network today with flash routers.
[17:23.000 --> 17:28.000]  Hi, I'm Dan Pilla.
[17:28.000 --> 17:32.000]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[17:32.000 --> 17:34.000]  I sued the IRS in one.
[17:34.000 --> 17:37.000]  I beat the IRS then and I've been beating them ever since.
[17:37.000 --> 17:42.000]  I wrote the book on tax debt settlement and I've helped thousands of people deal with tax problems they thought might never be solved.
[17:42.000 --> 17:44.000]  I can help you too.
[17:44.000 --> 17:47.000]  If you owe taxes you can't pay, don't wait another day.
[17:47.000 --> 17:49.000]  There's no such thing as a hopeless tax case.
[17:49.000 --> 18:00.000]  Call 800-34-no-tax or go to my website, danpilla.com, that's danpilla.com, danpilla.com.
[18:00.000 --> 18:10.000]  About a month ago President Trump announced that he was going to move his domicile from New York City to Florida where he's always said he planned to retire too.
[18:10.000 --> 18:21.000]  And the left got so excited they said, oh, he's about to resign and leave instead of facing impeachment and he's running to Florida.
[18:21.000 --> 18:23.000]  Well, now we know why the president did that.
[18:23.000 --> 18:26.000]  He knew the leftist controlled appeals courts.
[18:26.000 --> 18:33.000]  We're going to say that he had to give up his tax returns so they can pour over them and harass every business partner he's got.
[18:33.000 --> 18:37.000]  They want to terrorize people that he's worked with.
[18:37.000 --> 18:47.000]  And by moving his domicile from New York to Florida, that gets around the New York law they passed to get his tax returns that are supposed to be private.
[18:47.000 --> 18:52.000]  So all those people out there holding their breath for the president to resign.
[18:52.000 --> 18:58.000]  In his words, we're kicking the deep state's ass and he's never going to resign.
[18:58.000 --> 19:12.000]  Beto Roark came out dozens of times and said we're going to confiscate all your semi-automatic rifles and he got all the other Democrats on the stage, nine others to agree and said that he was a hero.
[19:12.000 --> 19:13.000]  Think about that.
[19:13.000 --> 19:17.000]  Now those Democrats have taken all the guns in the cities they control.
[19:17.000 --> 19:26.000]  Their blue cities are literal crap holes covered with needles and with massive drug dealing and incredible levels of violent crime.
[19:26.000 --> 19:28.000]  They know what they're doing.
[19:28.000 --> 19:36.000]  And now the Supreme Court's come out and ruled that gun manufacturers can be sued into oblivion for what criminals do using their firearms.
[19:36.000 --> 19:40.000]  My goodness, ladies and gentlemen, this country is under such incredible attack.
[19:40.000 --> 19:52.000]  But more and more towns and cities are saying they're sanctuaries for the Second Amendment and they're going to follow the original Bill of Rights and Constitution and they're not going to help in the confiscation of guns.
[19:52.000 --> 19:58.000]  So you see, a lot of these cities ignore illegal aliens. Well, we could ignore all your unconstitutional laws.
[20:22.000 --> 20:37.000]  November 14th, 2019 on this live Thursday edition.
[20:37.000 --> 20:42.000]  I'm your host Alex Jones.
[20:42.000 --> 20:52.000]  We have Roger Stone is found guilty by what appears to be a kangaroo railroad court operation.
[20:52.000 --> 20:57.000]  Then we launch operation free Roger Stone.
[20:57.000 --> 21:03.000]  And we have already launched that contingency.
[21:03.000 --> 21:18.000]  We're going to put that down more next segment. But when freedom fails, the best men rot in filthy jails and those that cry to peas appease are hung by those they tried to please.
[21:18.000 --> 21:26.000]  But let's get to the impeachment fiasco yesterday.
[21:26.000 --> 21:40.000]  And now today, and the wheels, as I've said, completely coming off, just like Russiagate collapsed, but they will simply come up with a new scam.
[21:40.000 --> 21:51.000]  And I predict they will vote in the House of Representatives by the end of this year to initiate the trial in the Senate.
[21:51.000 --> 22:01.000]  That's the indictment in the House. Now, that's the way this jurisprudence works when it comes to the legislative body of the three branches of government.
[22:01.000 --> 22:04.000]  One of the three branches.
[22:04.000 --> 22:12.000]  And so yes, this is a big victory that this was so hollow, so flat, and they had to have sickening operatives.
[22:12.000 --> 22:23.000]  Mr Wallace on Fox News. Call it very damaging to Trump. And then he gushed over one of the ambassadors.
[22:23.000 --> 22:38.000]  Edward Armuro voices. Oh, his voice sounded so amazing. He heard from somebody that heard Trump on the phone saying he wanted them to have a criminal investigation.
[22:38.000 --> 22:43.000]  Of the deep state's criminal activities.
[22:43.000 --> 22:47.000]  Even if that was true, wow, how horrible.
[22:47.000 --> 22:54.000]  But you see their real success here is sucking all the oxygen out of the room.
[22:54.000 --> 23:04.000]  Because while we're defending the fact that we're not Russian agents, while we're defending the fact that Trump wasn't engaged in corruption.
[23:04.000 --> 23:10.000]  He's doing his job as a chief executive trying to root out corruption if people are going to get money from us.
[23:10.000 --> 23:31.000]  All the other big issues are going on and the Democrats have their jurisdictions collapsing into crime and feces and homelessness and drugs and earthquakes and burning cities and just giant illegal alien invasions and attacks on our free speech
[23:31.000 --> 23:34.000]  and massive censorship.
[23:34.000 --> 23:42.000]  Unprecedented levels of suicide.
[23:42.000 --> 23:45.000]  Now, let's look at some of these headlines.
[23:45.000 --> 23:48.000]  Sad day or scam what to watch.
[23:48.000 --> 23:51.000]  AP saying is it a scam.
[23:51.000 --> 23:56.000]  The fact that they would even say something like that because it is a scam.
[23:56.000 --> 24:01.000]  All based on hearsay.
[24:01.000 --> 24:07.000]  But I'll tell you what's beautiful about this due process, though it's fighting for its life.
[24:07.000 --> 24:10.000]  Came through again.
[24:10.000 --> 24:13.000]  Because Eric.
[24:13.000 --> 24:19.000]  Sierra Mela of the CIA, who it turns out was involved with Hunter Biden.
[24:19.000 --> 24:24.000]  And the shady dealings presiding over some of it.
[24:24.000 --> 24:32.000]  Had the motive to attack Trump and make this up had bosses above him like Obama, Hillary, Brennan.
[24:32.000 --> 24:35.000]  That he worked directly for.
[24:35.000 --> 24:41.000]  Hates Trump, his lawyer hates Trump in between praising Epstein and praising.
[24:41.000 --> 24:44.000]  Well, helping pedophiles.
[24:44.000 --> 24:48.000]  What a group of scum.
[24:48.000 --> 25:00.000]  That no one was supposed to say his name so no one could challenge him and find out that he wasn't the first hand person either because that person doesn't exist.
[25:00.000 --> 25:03.000]  And now.
[25:03.000 --> 25:09.000]  This morning.
[25:09.000 --> 25:12.000]  She has to admit.
[25:12.000 --> 25:15.000]  That their quote is no whistleblower.
[25:15.000 --> 25:19.000]  Mike Adams, the guy smart.
[25:19.000 --> 25:26.000]  First predicted on this show months ago.
[25:26.000 --> 25:28.000]  They just made it up in a committee.
[25:28.000 --> 25:30.000]  They all met secretly with shift.
[25:30.000 --> 25:35.000]  We know that they cooked up this giant fraud.
[25:35.000 --> 25:39.000]  And then they just hoped having enough people say they heard it third hand.
[25:39.000 --> 25:46.000]  Would make quid pro quo a reason to move Trump, but it turns out under the Constitution quid pro quo is not bad.
[25:46.000 --> 25:52.000]  If Kennedy says we'll take our missiles out of Turkey if you take your missiles out of Cuba.
[25:52.000 --> 25:53.000]  That's tit for tat.
[25:53.000 --> 25:55.000]  That's what the executive branch does.
[25:55.000 --> 26:05.000]  It would have Trump would have said, I'll give you a billion dollars if you license my hotels all over your country and wave the taxes, then I would call for Trump to be impeached.
[26:05.000 --> 26:13.000]  And he would be impeached because it's called quid pro quo bribery.
[26:13.000 --> 26:17.000]  As the type of stuff the Democrats do all day long.
[26:17.000 --> 26:19.000]  And Trump doesn't like that is trying to stop it.
[26:19.000 --> 26:26.000]  And that's why this group of arrogant crooks is so upset.
[26:26.000 --> 26:30.000]  So we'll play all those clips coming up, but this is really a big, big deal.
[26:30.000 --> 26:32.000]  Here's the problem.
[26:32.000 --> 26:35.000]  They're going to move forward with new lives.
[26:35.000 --> 26:40.000]  They're going to get their impeachment, I predict, in the house, and then they're going to twist arms in the Senate.
[26:40.000 --> 26:43.000]  And now it's in the news that they're challenging McConnell.
[26:43.000 --> 26:46.000]  The Democrats are, oh, we'll show enough evidence here.
[26:46.000 --> 26:48.000]  You don't need to have the trial in the Senate.
[26:48.000 --> 26:53.000]  Shifts already done that and are going to do that in the other committees.
[26:53.000 --> 26:55.000]  What a sick joke.
[26:55.000 --> 27:02.000]  They tried to get all their ponies in a row, they tried to have their dress rehearsals in the basement of the Capitol.
[27:02.000 --> 27:07.000]  That didn't work.
[27:07.000 --> 27:13.000]  And so now they're just going to continue the process on.
[27:13.000 --> 27:24.000]  And the Democrats under Pelosi's control are going to order their members of their evil party to vote for the impeachment.
[27:24.000 --> 27:30.000]  And it's going to drag into the election year with no shame by these crooks.
[27:30.000 --> 27:40.000]  You know, Abinadi has been indicted again for reported scams and blackmail with Nike.
[27:40.000 --> 27:45.000]  And that's really the path here.
[27:45.000 --> 27:51.000]  He was the big darling of the media running all these clear criminal scams, and it finally caught up to him.
[27:51.000 --> 28:01.000]  But what shifts done, and what Hillary's done, and what Pelosi's done, and what CNN's done, and what all the media has done,
[28:01.000 --> 28:17.000]  aiding and abetting this fraud, is a giant criminal fraud way bigger than the creepy porn lawyer ever could imagine.
[28:17.000 --> 28:25.000]  And you're still going to have people like Chris Wallace, that little bootlicker.
[28:25.000 --> 28:30.000]  Just gush over, damning, incredible, amazing.
[28:30.000 --> 28:35.000]  Oh my gosh, Trump is in so much trouble. That will still fool a certain percentage of people,
[28:35.000 --> 28:42.000]  but the vast majority know enough about due process in America to hear the same rumors over and over again
[28:42.000 --> 28:49.000]  and say the crime is what these people are all doing, trying to block the 2016 election and nullify it
[28:49.000 --> 28:54.000]  and steal the upcoming election because they don't like what the people did.
[28:54.000 --> 29:15.000]  This is an attack on us.
[29:24.000 --> 29:26.000]  National treatment advisers.
[29:26.000 --> 29:33.000]  They'll immerse you into a 30-day program to replace your old habits with new habits and totally change your life.
[29:33.000 --> 29:38.000]  And if you have PPO, private health insurance, the entire program may be covered.
[29:38.000 --> 29:42.000]  Fix your problem right now before it gets any worse. Get clean.
[29:42.000 --> 30:00.000]  Call now and learn more.
[30:00.000 --> 30:03.000]  A question was once posed to Thomas Jefferson.
[30:03.000 --> 30:12.000]  What is the level of tyranny that a tyrant will take humanity to?
[30:12.000 --> 30:14.000]  How far will they go? What's their limit?
[30:14.000 --> 30:21.000]  And he said it is the limit to which other men and women will submit.
[30:21.000 --> 30:27.000]  The answer is there is no limit to evil. It is a bottomless pit.
[30:27.000 --> 30:33.000]  We've been taught in modern culture and society that evil doesn't exist.
[30:33.000 --> 30:36.000]  Or that there's no free will. There's no devil or the God.
[30:36.000 --> 30:44.000]  But those very same people have all these rules for us about speech and how we can dress and where we can live
[30:44.000 --> 30:46.000]  and what our houses can be like.
[30:46.000 --> 30:50.000]  They just don't want us to have any values so they can run over us.
[30:50.000 --> 30:52.000]  Oxford's banned clapping.
[30:52.000 --> 30:59.000]  Universities in the U.S. have banned 21 Gun Salutes for veterans. These people are dangerous cult leaders and it's time to reject them.
[30:59.000 --> 31:03.000]  The globalists know that I will never willingly give up.
[31:03.000 --> 31:07.000]  I've said it many times, I will never give in.
[31:07.000 --> 31:10.000]  I will never give up, but I could give out.
[31:10.000 --> 31:16.000]  And it's very, very frustrating to see them committing all their crimes against humanity.
[31:16.000 --> 31:24.000]  To see evil running rampant like this and to know that most Americans have already been silenced in cyberspace.
[31:24.000 --> 31:28.000]  That most Americans have already been shadow banned by big tech.
[31:28.000 --> 31:38.000]  And to know that most Americans feel powerless and don't realize how much power they have by spreading the word about newswars.com,
[31:38.000 --> 31:47.000]  infowars.com and banned.video and that people are hungry for the truth now more than ever and that if you tell people, hey, the banned truth they don't want you to have
[31:47.000 --> 31:50.000]  is at infowars.com.com.
[31:50.000 --> 31:59.000]  So take heart folks, they've had to censor everybody and show everybody down because the truth is powerful and they can't beat us fair and square.
[31:59.000 --> 32:08.000]  Infowars Life has done it again with undoubtedly our biggest breakthrough yet, super silver whitening toothpaste.
[32:08.000 --> 32:15.000]  This is proprietary, this is with the top lab in the country and it is incredibly high quality.
[32:15.000 --> 32:18.000]  This is the best toothpaste you're going to find.
[32:18.000 --> 32:26.000]  It's called whitening toothpaste, but really it knocks out the bacteria, it recalcifies the teeth, it does so many things on so many fronts.
[32:26.000 --> 32:34.000]  These beautiful tubes of super silver toothpaste are available at an introductory price of 25% off out of the gates.
[32:34.000 --> 32:38.000]  It's as low as we can go and they're going to sell out very, very quickly.
[32:38.000 --> 32:41.000]  Super silver whitening toothpaste is going to be a hit.
[32:41.000 --> 32:43.000]  I'm very, very proud of it.
[32:43.000 --> 32:49.000]  I want to thank my father, a retired dentist for spearheading this the last two years and developing it.
[32:49.000 --> 32:57.000]  It's 25% off out of the gates, that's as low as we can go because it's very, very expensive to produce.
[32:57.000 --> 33:26.000]  You're listening to the Alex Jones show.
[33:26.000 --> 33:37.000]  We play the songs that sound more like everyone else than anyone else.
[33:37.000 --> 33:42.000]  Hitler took the guns. Stalin took the guns. Mal took the guns. Fidel Castro took the guns.
[33:42.000 --> 33:45.000]  Do the Chavez took the guns.
[33:45.000 --> 34:08.000]  1776 will commence again if you try to take our firearms. The Republic will rise again when you attempt to take our guns.
[34:08.000 --> 34:22.000]  The answer to 1984 is 1776. You're listening to the Alex Jones show.
[34:22.000 --> 34:27.000]  I want them shut down. I want them silent. I want them muted. I think they are horrible for our society.
[34:27.000 --> 34:29.000]  Why are they doing this now?
[34:29.000 --> 34:41.000]  It's a good question as to why they waited this long.
[34:41.000 --> 34:48.000]  Now that they kick them off the platform, that's great for now, but it doesn't roll back the clock.
[34:48.000 --> 35:00.000]  You have also excesses in the First Amendment and the Second Amendment right now. I don't think that the forefathers said, well, you can say all sorts of hateful things and spread it around the world, literally spread it through the internet.
[35:00.000 --> 35:07.000]  I have no issue with it at all. I want them shut down. I want them silent. I want them muted. I think they are horrible for our society.
[35:07.000 --> 35:12.000]  I want them shut down. I want them silent. I want them muted.
[35:12.000 --> 35:25.000]  But don't worry. These people aren't terrifying or anything.
[35:25.000 --> 35:48.000]  All right. I have talked to Roger Stone last night and this morning, and I've talked to a lot of the reporters that were in the trial yesterday where the closing statements of the defense and the prosecution ended at 10 a.m. Eastern about two and a half hours ago.
[35:48.000 --> 35:52.000]  They began deliberations.
[35:52.000 --> 36:02.000]  Now, Roger hasn't violated his gag order, getting into the case with me. He just said that he leaves it in God's hands and that he's praying for a miracle.
[36:02.000 --> 36:07.000]  And then I talked to reporters like Joe Biggs, Jacob Ingalls, and others.
