[00:00:00.049 --> 00:00:07.175]  We've got it.
[00:04:52.854 --> 00:04:57.658]  And the media is trying to turn reality upside down and act like this is evil.
[00:05:03.874 --> 00:05:10.717]  We've got great air filters, great water filters, great non-GMO heirloom seeds, great books, great films, great Patriot apparel to meet like-minded people.
[00:05:10.717 --> 00:05:13.258]  And we've got a new humongoid sale.
[00:05:13.258 --> 00:05:16.720]  Not the number of things that are on massive sale, but on what's on sale.
[00:05:16.720 --> 00:05:18.901]  Out for months, not been on sale for months and months.
[00:05:18.901 --> 00:05:23.743]  We've never offered Super Mel Vitality non-concentrated herbs, cold-pressed.
[00:05:23.743 --> 00:05:26.624]  Super Mel Vitality, 57% off.
[00:05:26.624 --> 00:05:30.826]  It's never been the price it is right now, with 3,596 reviews, 4.6 reviews total by third-party sites.
[00:05:33.727 --> 00:05:34.628]  Unprecedented.
[00:05:34.628 --> 00:05:35.850]  And it's cold-pressed.
[00:05:35.850 --> 00:05:37.792]  That's why Super Mayo is so different.
[00:05:37.792 --> 00:05:40.695]  People say, well, I know these compounds work because it's admitted to science.
[00:05:40.695 --> 00:05:44.139]  These are other... What you sell, BuzzFeed said, is already best-selling stuff.
[00:05:44.139 --> 00:05:46.202]  It's been certified as healthy and good forever.
[00:05:46.202 --> 00:05:47.403]  Why, these aren't anything new.
[00:05:47.403 --> 00:05:51.468]  Because why do something new when you can have the oldest and best, but cold-pressed?
[00:05:51.468 --> 00:05:52.089]  Dude!
[00:05:52.089 --> 00:05:52.169]  Dude!
[00:05:59.667 --> 00:05:59.867]  I think?
[00:06:14.994 --> 00:06:15.514]  We're good to go.
[00:06:43.237 --> 00:06:43.697]  We're good.
[00:07:00.242 --> 00:07:04.928]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:07:04.928 --> 00:07:15.360]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:07:16.261 --> 00:07:21.065]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:07:21.065 --> 00:07:29.452]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:07:29.452 --> 00:07:37.178]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:07:37.178 --> 00:07:39.140]  Wake up refreshed and take on the day.
[00:07:39.600 --> 00:07:47.104]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:07:47.104 --> 00:07:51.226]  Get the sleep you deserve and experience the power of knockout.
[00:07:51.226 --> 00:07:55.608]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:07:55.608 --> 00:07:57.029]  That's InfoWarsLife.com
[00:08:16.500 --> 00:08:21.542]  Rallying patriots worldwide in defense of human liberty.
[00:08:21.542 --> 00:08:25.424]  It's Alex Jones.
[00:08:25.424 --> 00:08:32.126]  It is already the fifth day of September 2017.
[00:08:32.126 --> 00:08:40.790]  Coming up, Vladimir Putin.
[00:08:40.790 --> 00:08:43.451]  The South Korean president as well, the Japanese president.
[00:08:44.736 --> 00:08:51.819]  And our own Pentagon all agree the world has never been closer to thermal nuclear war as it is right now.
[00:08:51.819 --> 00:08:56.442]  We're going to go over the latest developments with the crisis of crises.
[00:08:57.563 --> 00:09:04.404]  Nuclear-armed North Korea with hydrogen bombs threatening all-out nuclear war against their neighbors.
[00:09:04.404 --> 00:09:09.506]  How long will the world sit here while this threat continues to expand?
[00:09:09.506 --> 00:09:21.068]  And can North Korea be reasoned with back from the edge of the abyss that megalomania and globalist appeasement has led us all to?
[00:09:24.619 --> 00:09:34.227]  First off, I want to get into the secrets of the DREAM Act and DACA's recension by the President today.
[00:09:34.227 --> 00:09:36.429]  The President is following the law.
[00:09:37.717 --> 00:09:48.162]  Obama had lots of executive orders where he would advertise that illegals by the millions could pour in, and then the media would simply call them children.
[00:09:48.162 --> 00:09:59.187]  Some of them 45-year-old, multiple-time serial killers who'd been deported in some cases more than 40 times.
[00:09:59.187 --> 00:10:06.870]  But they just kept saying, oh, but I went to school in Los Angeles, or I went to school in Austin, Texas, and look, I'm in the yearbook.
[00:10:08.035 --> 00:10:10.179]  That shows how long this has been going on.
[00:10:10.179 --> 00:10:11.481]  And here's the issue.
[00:10:11.481 --> 00:10:18.813]  Mexico or China doesn't let you go there and do anything like the DREAM Act or anything like Anchor Babies or any of it.
[00:10:20.285 --> 00:10:21.746]  It's not fair.
[00:10:21.746 --> 00:10:24.047]  That's the secret of the DREAM Act.
[00:10:24.047 --> 00:10:30.189]  And it's being used as a political tool by the Democrats and the Republicans that want cheap labor and voting blocks.
[00:10:30.189 --> 00:10:43.174]  And it is penalizing people that come here legally and lawfully, that go to school here in college, that then get their work visas and contribute to the economy.
[00:10:43.174 --> 00:10:45.095]  And I'm all for work visas.
[00:10:46.311 --> 00:10:48.092]  In things that are needed.
[00:10:48.092 --> 00:10:55.276]  In areas in the economy where workers are needed and hard-working folks and smart people are needed.
[00:10:55.276 --> 00:11:06.482]  But when it talks about something like engineering or manufacturing, the unions are out today decrying Trump as racist, saying DACA will keep wages up.
[00:11:06.482 --> 00:11:07.422]  No, it's the opposite.
[00:11:07.422 --> 00:11:10.804]  It'll drive wages down to keep that in place.
[00:11:10.804 --> 00:11:12.445]  That's what all the economists know.
[00:11:12.445 --> 00:11:13.906]  So it's a lot of deception.
[00:11:15.666 --> 00:11:21.429]  And since we've had NAFTA and GATT and since we've had more open borders, we've seen our wages go where?
[00:11:21.429 --> 00:11:22.030]  Straight down.
[00:11:22.030 --> 00:11:29.334]  There's all these graphs that they put out showing by the mid-1970s that American prosperity began to wane.
[00:11:29.334 --> 00:11:31.735]  And they say, oh, it's because we're capitalists.
[00:11:31.735 --> 00:11:33.957]  No, it's because of offshoring.
[00:11:35.945 --> 00:11:47.489]  And it's because of bringing in large third world populations and allowing corporations to use the labor to undercut the middle class of every race, color, and creed.
[00:11:47.489 --> 00:11:52.751]  This is a fact that in Latin America the power structure teach people poor by design.
[00:11:52.751 --> 00:11:54.392]  It is a fact in Eastern Europe.
[00:11:54.392 --> 00:11:56.112]  That's what's been done for thousands of years.
[00:11:56.112 --> 00:11:59.073]  It's a fact that's done in most areas of Asia.
[00:11:59.073 --> 00:12:03.055]  The rich families get together and they openly do not want innovation
[00:12:04.209 --> 00:12:08.631]  They want stagnant, class-driven systems.
[00:12:08.631 --> 00:12:16.275]  Now that's started to get eroded in India, starting to get eroded in areas of Africa, starting to get eroded in Latin America, and I'm all for it.
[00:12:16.275 --> 00:12:27.960]  Because if you ever gave free market to many areas of Asia or Latin America, they would take off and within a few decades be gorgeous, amazing, clean, safe, beautiful places.
[00:12:27.960 --> 00:12:30.121]  But they've never been allowed to have it.
[00:12:31.274 --> 00:12:32.734]  And that is the real problem.
[00:12:32.734 --> 00:12:38.196]  Turning us, though, into these collapsed nations and these collapsed cultures is not going to fix anything.
[00:12:38.196 --> 00:12:51.139]  And the globalists, in their own white papers, admit that they want a large quagmire, a giant underclass, and that they want to get rid of English being the world language to sabotage the world communicating with each other.
[00:12:52.554 --> 00:12:55.739]  Tower of Babelism is what I'd call it.
[00:12:55.739 --> 00:12:59.584]  A new language, a new world system called Babelism.
[00:12:59.584 --> 00:13:08.838]  Here it is out of Campus Reform, Major Global Society for Social Studies, the main group on the globe, meeting in Boston as we speak.
[00:13:10.111 --> 00:13:12.431]  They just stopped meeting this weekend.
[00:13:12.431 --> 00:13:17.232]  Academic conference aims to de-center English in higher ed.
[00:13:17.232 --> 00:13:27.094]  You've got all the admissions of bringing down Europe, and I played a clip on the Sunday show of the Vice President of the EU saying we must end the whiteness of Europe.
[00:13:27.094 --> 00:13:30.775]  Any country being a central culture is bad.
[00:13:30.775 --> 00:13:37.376]  Well, bad for globalism that's overriding all the cultures, getting rid of them, so AI can come sweeping in.
[00:13:38.908 --> 00:13:46.337]  So global, total, standardized control can be in place.
[00:13:46.337 --> 00:13:50.141]  I had an all-night dream last night.
[00:13:50.141 --> 00:13:57.791]  Whether it was my mind focusing on all the research and projecting in a visual extravaganza what was coming.
[00:13:59.957 --> 00:14:21.624]  Or whether I've just watched too much science fiction, or whether I've read too many statements by top tech gurus, or Vladimir Putin, but man, I had a dream last night about AI takeover that was unbelievable, and so graphic, and so step-by-step, like I was being given a briefing in chapters of what was going to come, and I woke up about 3 a.m.
[00:14:21.624 --> 00:14:25.485]  with a sickening, sad, overwhelmed feeling.
[00:14:25.485 --> 00:14:28.726]  Not a feeling of fear, but I understood why the globalists
[00:14:29.286 --> 00:14:36.427]  have just acquiesced to this spirit, because they're so horrified by it, they just hope they don't get destroyed by it.
[00:14:36.427 --> 00:14:57.791]  Because regardless of what my dream was, vision, or prime projection analysis, or a little bit of both, what humans envision most of the time ends up becoming a reality, and what I was envisioning in that in-depth, vivid dream is what most of the elites believe is going to be basically manifest very, very soon.
[00:14:59.480 --> 00:15:05.991]  But I know this, if you turn it into a science fiction movie, man, unbelievable.
[00:15:05.991 --> 00:15:12.942]  So maybe today, maybe tomorrow, I don't want to just get into something this big and just kind of have it as a side issue.
[00:15:16.488 --> 00:15:23.012]  May get into that in the days and weeks to come, because I did have a dream of jets flying in the World Trade Centers and things like that.
[00:15:23.012 --> 00:15:28.215]  I did warn people they were going to blow it up two months before it happened and said they blame it on their asset bin Laden.
[00:15:28.215 --> 00:15:30.157]  People asked how I knew that.
[00:15:30.157 --> 00:15:36.340]  The media has confirmed that I did indeed say that, exactly those words, and I had recurring dreams of it happening.
[00:15:37.661 --> 00:15:40.443]  So, just a little tidbit.
[00:15:40.443 --> 00:15:46.148]  There's a lot of things going on in this world that aren't in all the establishment's books, and they know that.
[00:15:46.148 --> 00:15:52.413]  But, let me now just get into the main issue, obviously, the thing on our plate right now.
[00:15:52.413 --> 00:16:04.483]  Thermonuclear war, the hydrogen bomb, tested over the weekend in North Korea, ten times more powerful, showing up way over a sixth magnitude on the Richter scale for a earthquake.
[00:16:05.493 --> 00:16:10.376]  And confirming that indeed a massive hydrogen bomb was tested.
[00:16:10.376 --> 00:16:20.761]  And now they've shown videos and photos of hydrogen bomb casings that they can load on top of ICBMs.
[00:16:20.761 --> 00:16:22.442]  And they're threatening to nuke Tokyo.
[00:16:22.442 --> 00:16:25.044]  They're threatening to nuke Seoul, South Korea.
[00:16:25.044 --> 00:16:26.985]  They're threatening to attack us preemptively.
[00:16:26.985 --> 00:16:32.968]  North Korea threats prompt Japan evacuation preparedness.
[00:16:32.968 --> 00:16:34.309]  That's out of Japan.
[00:16:35.902 --> 00:16:39.367]  Putin says that the nation that leads in AI will be the ruler of the world.
[00:16:39.367 --> 00:16:42.210]  I'm going to get more into that today.
[00:16:42.210 --> 00:16:50.121]  Putin's also come out and said military hysteria over North Korea may lead to planetary catastrophe, heavy loss of life.
[00:16:51.823 --> 00:16:55.167]  Yes, we're coming up against a big crisis right now.
[00:16:55.167 --> 00:17:10.024]  And notice the Democrats in Time Magazine and Newsweek, all back in January and back in February after Trump had been elected, we need to dig these back up, said, oh don't worry, Trump's going to be challenged by something internationally.
[00:17:10.970 --> 00:17:19.513]  When he's first in office that we'll see what his medal's made of, and to see if he can take it, and to see if he'll go ahead and join the globalists.
[00:17:19.513 --> 00:17:23.534]  And then immediately, we know they have globalist back channels in North Korea.
[00:17:23.534 --> 00:17:34.478]  He began to break every agreement and go completely crazy in everyone's face, knowing that he's got big supporters in the Republican and Democratic Party, as well as in the Communist Chinese Party of China.
[00:17:36.385 --> 00:17:38.826]  And indeed, the Daily Caller has a big article up.
[00:17:38.826 --> 00:17:44.509]  Anti-Trump resistance groups, some of the largest of the nation, spreading North Korean propaganda.
[00:17:44.509 --> 00:17:54.354]  And even CNN and the New York Times and The Hill are bad-mouthing Trump and our military.
[00:17:54.354 --> 00:17:59.617]  And acting like that they are the bad guys.
[00:18:00.694 --> 00:18:14.824]  This is just lunacy, but this is the whole Machiavellian, everybody stabbing each other in the back paradigm that the globalists have basically created.
[00:18:14.824 --> 00:18:28.253]  While they're busy trying to dominate Christians and mount our head politically on the wall and make sure they can sexualize our children, the folks at CNN and Salon and all the rest of the enemy media are busy digging their own cultural, historical, economic,
[00:18:30.643 --> 00:18:35.406]  civilizational graves.
[00:18:35.406 --> 00:18:37.627]  It's the stuff that collapse is made of.
[00:18:37.627 --> 00:18:38.447]  Look at RT.
[00:18:38.447 --> 00:18:44.510]  Putin, military hysteria over North Korea may lead to planetary catastrophe, heavy loss of life.
[00:18:44.510 --> 00:18:46.291]  But notice, that's RT.
[00:18:46.291 --> 00:18:49.413]  Notice how the Hill spun it.
[00:18:49.413 --> 00:18:53.415]  Putin urges Trump to avoid hysteria on North Korea, which is not
[00:18:54.775 --> 00:18:55.456]  Well, he did.
[00:18:55.456 --> 00:18:57.137]  They changed the headline.
[00:18:57.137 --> 00:18:59.520]  Originally, it was what Putin actually said.
[00:18:59.520 --> 00:19:01.421]  You can see it in the URL.
[00:19:01.421 --> 00:19:03.824]  Putin warns North
[00:19:05.404 --> 00:19:08.345]  Korea could lead to global catastrophe.
[00:19:08.345 --> 00:19:09.925]  So the URL stayed the same.
[00:19:09.925 --> 00:19:13.926]  They'd have to kill the story if they did change the URL.
[00:19:13.926 --> 00:19:15.607]  But then they changed the headline.
[00:19:15.607 --> 00:19:17.767]  Putin urges Trump to avoid hysteria on North Korea.
[00:19:17.767 --> 00:19:24.389]  See, everything is about undermining our president because the globalists are tasked with decentralizing
[00:19:26.613 --> 00:19:36.359]  National power from the people and transferring it to a new centralization, a technocracy controlled by supercomputers that the globalists program for the outcomes they want.
[00:19:36.359 --> 00:19:43.703]  And that ties into Obama and this letter that he leaked, that he supposedly privately gave to Trump.
[00:19:43.703 --> 00:19:44.844]  Isn't that nice of him?
[00:19:44.844 --> 00:19:52.188]  Leaking the letter that was supposedly private, saying your job is to sustain the international order of world government.
[00:19:52.188 --> 00:19:52.348]  Wow!
[00:19:53.157 --> 00:19:55.878]  You've come a long way because all this garbage is now out in the open.
[00:19:55.878 --> 00:19:58.598]  Stay with us.
[00:19:58.598 --> 00:20:00.499]  Fully cooked, ready to eat bacon.
[00:20:00.499 --> 00:20:03.720]  I'm talking thick, meaty, center cut, presidential bacon.
[00:20:03.720 --> 00:20:05.320]  Savory and delicious.
[00:20:05.320 --> 00:20:08.161]  I buy some, I use some, I store some.
[00:20:08.161 --> 00:20:08.821]  Awesome.
[00:20:08.821 --> 00:20:11.922]  No refrigeration needed with a 10 year shelf life.
[00:20:11.922 --> 00:20:13.482]  NASA PAC Technology.
[00:20:13.482 --> 00:20:13.842]  Bacon.
[00:20:14.082 --> 00:20:19.683]  Fully cooked, fully hydrated, ready to eat right from the pack bacon, or warm and served.
[00:20:19.683 --> 00:20:21.724]  Life-saving, ready to eat bacon.
[00:20:21.724 --> 00:20:23.684]  10-year shelf life bacon.
[00:20:23.684 --> 00:20:26.445]  Ships free at FullyCookedBacon.com.
[00:20:26.445 --> 00:20:28.526]  FullyCookedBacon.com.
[00:20:28.526 --> 00:20:34.407]  KD Armor has been on a mission to manufacture the most comfortable body armor on the market, and we've succeeded.
[00:20:34.947 --> 00:20:42.031]  With the release of our CQB technology, we now offer the most comfortable, concealable rifle threat body armor available.
[00:20:42.031 --> 00:20:45.893]  Things may look good now, but what if you need added protection?
[00:20:45.893 --> 00:20:51.136]  Get your very own concealable rifle threat armor today at katiarmor.com.
[00:20:51.136 --> 00:20:56.780]  And for a limited time, get all plates at wholesale pricing only at katiarmor.com.
[00:20:58.914 --> 00:21:03.596]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:21:03.596 --> 00:21:13.940]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:21:14.840 --> 00:21:19.622]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:21:19.622 --> 00:21:27.984]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:21:27.984 --> 00:21:35.626]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:21:35.626 --> 00:21:37.607]  Wake up refreshed and take on the day.
[00:21:38.067 --> 00:21:45.974]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:21:45.974 --> 00:21:49.616]  Get the sleep you deserve and experience the power of knockout.
[00:21:49.616 --> 00:21:53.980]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:21:53.980 --> 00:21:55.401]  That's InfoWarsLife.com
[00:21:57.577 --> 00:22:07.130]  You want to save money in a place that gives you growth, control, and certainty without stock market risk or tax risk, and you want guarantees, and you want it all tax-free!
[00:22:07.130 --> 00:22:08.332]  That's a tall order.
[00:22:08.332 --> 00:22:12.838]  But you can get all of that with properly designed participating whole life insurance.
[00:22:13.058 --> 00:22:15.920]  Most people think life insurance pays after you're dead.
[00:22:15.920 --> 00:22:16.740]  That's true.
[00:22:16.740 --> 00:22:21.263]  But you can have tax-free access to use your life insurance while you're alive.
[00:22:21.263 --> 00:22:23.524]  Get the free book to find out how.
[00:22:23.524 --> 00:22:27.286]  Call 702-660-7000.
[00:22:27.286 --> 00:22:30.848]  If you had purchased $100 of Bitcoin in 2010, today you'd have $2,600,000.
[00:22:30.848 --> 00:22:39.653]  While that sinks in, you now have a huge cryptocurrency opportunity at below market price at a guaranteed 10 cents per coin.
[00:22:39.653 --> 00:22:42.195]  ProCoin, a coin publicly traded on the open market.
[00:22:42.335 --> 00:22:45.598]  The answer to being in control of your own health care is freedom from insurance.
[00:22:45.598 --> 00:22:49.742]  Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[00:23:07.719 --> 00:23:12.925]  Individual share amounts begin at $107 a month and $347 for families.
[00:23:12.925 --> 00:23:14.867]  Choose from three health sharing programs.
[00:23:14.867 --> 00:23:17.250]  Holistic treatments may be eligible for sharing.
[00:23:17.250 --> 00:23:18.191]  See guidelines.
[00:23:18.191 --> 00:23:21.495]  Discount programs available for dental, vision, and pharmacy.
[00:23:21.495 --> 00:23:23.437]  Go to LibertyOnCall.org.
[00:23:23.437 --> 00:23:24.999]  That's LibertyOnCall.org.
[00:23:27.196 --> 00:23:28.017]  This is Dan Pilla.
[00:23:28.017 --> 00:23:29.818]  Do you owe the IRS money you can't pay?
[00:23:29.818 --> 00:23:31.460]  Are tax debts crippling you?
[00:23:31.460 --> 00:23:34.282]  I've defended people from the IRS for over 30 years.
[00:23:34.282 --> 00:23:36.584]  I've helped thousands and I can help you too.
[00:23:36.584 --> 00:23:41.088]  I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[00:23:41.088 --> 00:23:45.031]  Call 800-34-NO-TAX to finally get free of IRS debt.
[00:23:45.031 --> 00:23:48.814]  With the IRS's new programs, there's never been a better time to solve your problem.
[00:23:48.814 --> 00:23:49.135]  Call 800-34-NO-TAX.
[00:23:49.135 --> 00:23:50.856]  That's 800-34-NO-TAX or my website, danpilla.com.
[00:24:28.450 --> 00:24:55.509]  I had a waking dream last night that was just made up in my subconscious mind of the some parts of real events that have already taken place or are taking place but the projection into the future along different computational lines and of course the subconscious mind is hundreds if not thousands of times more powerful than the conscious mind
[00:24:56.340 --> 00:25:02.121]  And that's why we get feelings in our gut, the brain, through the spinal cord.
[00:25:02.121 --> 00:25:07.643]  We'll get our attention where it knows it gets our attention, in our stomach.
[00:25:07.643 --> 00:25:11.144]  In our sixth sense.
[00:25:11.144 --> 00:25:14.365]  And I just realized something, I've already realized, but it hit me so strong.
[00:25:14.365 --> 00:25:23.247]  I've got a lot more peace now than I've had in my frustration and my anger and my gibbering all these factoids out trying to convince people of what's going on.
[00:25:25.589 --> 00:25:31.312]  That this really is in God's hands and it's a spiritual choice we have to make.
[00:25:31.312 --> 00:25:46.059]  And that the rulers of this earth are scared of the spirit of this world and they have just completely shined themselves over through fear, most of them not even through lust for power.
[00:25:46.059 --> 00:25:47.900]  That's mid-level and low-level folks.
[00:25:47.900 --> 00:25:52.502]  The very top of this, you don't have incompetent people like Nancy Pelosi and
[00:25:54.031 --> 00:25:58.452]  Chuck Schumer and folks like that little grasping nobodies.
[00:25:58.452 --> 00:26:20.779]  You've got really, really smart people that are scared and also fascinated with the universe and who think they've made their bets with the winning party.
[00:26:20.779 --> 00:26:22.760]  And they're all fighting for control of the planet.
[00:26:23.814 --> 00:26:45.099]  To then dutifully execute this blueprint that no matter if you're in France or Russia or China or the United States or Egypt gets expressed beyond any
[00:26:53.419 --> 00:27:05.668]  Explainable way in the modern limited spectrum of kosher thought.
[00:27:05.668 --> 00:27:16.657]  And more and more of the establishment is just completely dialed out and just thinks we're a complete joke and kind of has MSNBC and CNN and the academia and the media as a rearguard action.
[00:27:19.301 --> 00:27:30.310]  To just entertain people and confuse people and make people as cowardly and dysfunctional as possible so they never know what even hits them.
[00:27:30.310 --> 00:27:36.675]  See, a spider will bite you.
[00:27:36.675 --> 00:27:43.360]  If you're a bug, it's going to eat and just put a little bit of venom into you to immobilize you.
[00:27:43.360 --> 00:27:44.701]  And then it'll tie you up.
[00:27:49.008 --> 00:27:54.752]  And pumps some more venom in just to liquefy enough of you that you're barely still alive and your heart's still barely beating.
[00:27:54.752 --> 00:28:00.597]  Then the spider comes over and puts its front leg up on you and checks the heart rate.
[00:28:00.597 --> 00:28:07.142]  Okay, it's almost normal and then kind of waits and just knows and comes over and touches it again to see, okay, you're pretty much liquefied.
[00:28:07.142 --> 00:28:11.886]  Bites you again to kill you to fully liquefy everything and then sucks the juices out.
[00:28:12.554 --> 00:28:28.262]  And that's what all this attack on the family and attack on farming and attack on men being men and women being women, all of this is simply us tied up in a spider's web with this entity, this system, getting us ready for the big stroke.
[00:28:28.262 --> 00:28:31.424]  It's kind of like a matador gets the bull angry and
[00:28:32.537 --> 00:28:56.366]  Throws the darts into his back, and gets him really into a big lather, and prepares him for the crowd, and then tells the crowd, now I'll deal the death blow, and has the red cape, the distraction, and then runs the sword straight into the heart, using the strength of the bull itself to force that sword through a foot or more of meat and bone.
[00:28:56.366 --> 00:28:57.547]  Not an easy feat.
[00:29:00.606 --> 00:29:07.448]  And if you can do it on the first stab without having to be handed another sword, why, you're one of the greats, aren't you?
[00:29:07.448 --> 00:29:27.734]  And that's all they're doing is just getting us all lathered up in a bunch of darts in our back, and we're kicking and snorting, snarling and running, and they're just sitting back, just sitting back with that sword, gonna run that sucker right down through our ribs, right into our heart, not
[00:29:28.866 --> 00:29:41.855]  If people are conscious of the operation, and I am conscious of it, that's why the globalists fear us, that's why they've been trying to inoculate you psychologically not to listen, because they know that I'm going to have these breakthroughs to the next level.
[00:29:41.855 --> 00:29:43.556]  And I've had the breakthroughs.
[00:29:43.556 --> 00:29:46.618]  I've been having them, but now I've got the full picture.
[00:29:46.618 --> 00:29:47.879]  I've got the full battle plan.
[00:29:47.879 --> 00:29:49.260]  We're on the march.
[00:29:49.260 --> 00:29:50.881]  The empire's on the run.
[00:29:50.881 --> 00:29:54.484]  Alex Jones and the GCN Radio Network.
[00:29:59.312 --> 00:30:01.414]  Joe Biggs here with Infowars.com.
[00:30:01.414 --> 00:30:03.735]  Today I want to talk to you about guns.
[00:30:03.735 --> 00:30:04.796]  Why we have them.
[00:30:04.796 --> 00:30:08.178]  Why the Bill of Rights guarantees that we can have them.
[00:30:08.178 --> 00:30:13.682]  And why my right to have a gun is more important than your right to rail against it in the press.
[00:30:13.682 --> 00:30:20.727]  I believe every good journalist needs to know why the Second Amendment must be considered more essential than the First Amendment.
[00:30:20.727 --> 00:30:28.592]  This may be a bitter pill to swallow, but the right to keep and bear arms is not an outdated, dusty idea some old dead white
[00:30:29.712 --> 00:30:36.194]  No, it is just as essential to liberty today as it was in 1776.
[00:30:36.194 --> 00:30:44.135]  The original amendments we refer to as the Bill of Rights contained ten of what the constitutional framers termed unalienable rights.
