[00:00:14.793 --> 00:00:17.415]  Waging war on corruption.
[00:01:33.391 --> 00:01:34.392]  In fact, there he is.
[00:01:34.392 --> 00:01:35.573]  He just came and sat down there.
[00:01:35.573 --> 00:01:39.837]  So we're going to come back right after this break and go to Michael Savage.
[00:01:39.837 --> 00:01:42.140]  First off, though, let's jam another phone call in here.
[00:01:42.140 --> 00:01:43.101]  Who is up next?
[00:01:44.001 --> 00:01:48.363]  Uh, let's go ahead and take a call here from Christian, Virginia.
[00:01:48.363 --> 00:01:48.944]  You're on the air.
[00:01:48.944 --> 00:01:50.364]  Go ahead.
[00:01:50.364 --> 00:01:59.069]  Alright, with Hillary falling and coughing and stumbling all over the place, I can't help but think to what Larry Nichols was saying about
[00:02:03.779 --> 00:02:10.221]  You know, a lot of people said months ago, look out, Hillary could be trying to get sympathy, she could play on this poor little her.
[00:02:10.221 --> 00:02:15.183]  The problem is the media lied about it, she lied about it, she's clearly really sick, okay?
[00:02:15.183 --> 00:02:16.603]  I mean, this is not fake.
[00:02:16.603 --> 00:02:19.404]  She could try to spin that now and use that crisis
[00:02:20.164 --> 00:02:22.786]  But I think, I don't think Hillary's long for this world.
[00:02:22.786 --> 00:02:26.769]  The word we've got from insiders is brain tumor was cut out in 2012.
[00:02:26.769 --> 00:02:29.111]  Brain tumor is back and is growing.
[00:02:29.111 --> 00:02:32.353]  But regardless, the media only shows her being a little bit dizzy.
[00:02:32.353 --> 00:02:33.954]  They don't show her falling on her face.
[00:02:33.954 --> 00:02:36.936]  So, what this is really about is discrediting the media.
[00:02:36.936 --> 00:02:37.377]  What do you think?
[00:02:38.963 --> 00:02:46.208]  I think it is about discrediting the media and also I think that they're trying to put it out there with the pneumonia thing even though it's a fake and it's a lie.
[00:02:46.208 --> 00:02:54.734]  If they put it out there now before the debates it gives them some kind of credibility going in there saying that oh she had pneumonia or oh she was sick.
[00:02:55.390 --> 00:02:58.711]  Well, I totally agree with you that this whole thing about pneumonia is bull.
[00:02:58.711 --> 00:03:01.652]  I mean, she hasn't had coughing fits for years from pneumonia.
[00:03:01.652 --> 00:03:05.153]  She hasn't been fainting and falling down, having blood clots from pneumonia.
[00:03:05.153 --> 00:03:08.174]  First, she said on Sunday that it was just hot out there.
[00:03:08.174 --> 00:03:10.115]  And then she said, oh, I was diagnosed with pneumonia.
[00:03:10.515 --> 00:03:11.777]  She didn't go to the hospital.
[00:03:11.777 --> 00:03:14.019]  She went to Chelsea's $10 million pad.
[00:03:14.019 --> 00:03:17.183]  She gets $6 million a year from the Clinton Foundation swindle.
[00:03:17.183 --> 00:03:22.950]  So she can, quote, then walk out and hug the little girl behind the police line, the Secret Service line.
[00:03:22.950 --> 00:03:26.795]  It doesn't get more staged in Pyongyang, North Korea.
[00:03:26.795 --> 00:03:27.816]  Thanks for the call, Chris.
[00:03:28.837 --> 00:03:32.919]  Now, we're going to go to John and Mike and Jennifer and Andrew and a lot of other folks.
[00:03:32.919 --> 00:03:34.240]  If you want to hold, if not, you can hang up.
[00:03:34.240 --> 00:03:36.141]  I'll give the numbers out again later.
[00:03:36.141 --> 00:03:47.047]  After Michael Savage leaves us at the bottom of the hour, we're going to go to break and come back with Michael Savage and talk about currently what's happening, the dirty tricks he thinks they're going to play, and how we counter them.
[00:03:47.047 --> 00:03:52.570]  And then, how we would restore this country if a Donald J. Trump gets in.
[00:03:52.570 --> 00:03:55.092]  So, you talk about deplorables.
[00:03:56.178 --> 00:03:58.399]  I've been attacked by name.
[00:03:58.399 --> 00:04:03.081]  I know that the vice presidential candidate attacked me again and said I'm one of the top deplorables.
[00:04:03.081 --> 00:04:13.324]  But I tell you, we're talking maybe the king deplorable when we come back, according to the globalists, the leftists, the scum, the communists, the socialists, the New World Order people.
[00:04:13.324 --> 00:04:17.746]  Because Michael Savage has been one of the chief thorns in their side for decades.
[00:04:17.746 --> 00:04:19.647]  So we're going to ask one of the top deplorables.
[00:04:20.535 --> 00:04:23.917]  Where he thinks this is going and how we defeat them straight ahead.
[00:04:23.917 --> 00:04:29.440]  The book that's just now coming out is Scorched Earth, Restoring the Country After Obama.
[00:04:29.440 --> 00:04:32.822]  Michael Savage, number one New York Times bestseller.
[00:04:32.822 --> 00:04:38.865]  And you can go to michaelsavage.wnd.com and we'll also give you his website.
[00:04:39.893 --> 00:04:46.418]  On the other side, MichaelSavage.com, the home of the Savage Nation, borders, language, culture.
[00:04:46.418 --> 00:04:47.879]  All this and more.
[00:04:47.879 --> 00:04:49.701]  Scorched Earth, now available.
[00:04:49.701 --> 00:04:50.662]  I'm Alex Jones.
[00:04:50.662 --> 00:04:52.343]  This is the InfoWars.
[00:04:52.343 --> 00:04:54.444]  You can find us at InfoWars.com.
[00:05:00.257 --> 00:05:07.940]  The Japanese coastline has been struck again and the Fukushima reactor cooling system, it stops flowing amid the quake and tsunami that followed.
[00:05:07.940 --> 00:05:11.881]  Damaged nuclear plant, it struggles after this latest natural disaster.
[00:05:11.881 --> 00:05:20.784]  Now the cooling system of the third reactor at the Fukushima nuclear plant has stopped circulating water following a powerful 7.3 offshore earthquake this week.
[00:05:21.024 --> 00:05:33.109]  Tepco said that it managed to restart the system some 90 minutes after its failure, and the cooling system servicing the Unit 3 spent fuel pool was not able to circulate water to cool nuclear fuel because of a broken pump.
[00:05:33.109 --> 00:05:35.931]  All of this is according to the Nuclear Regulatory Agency.
[00:05:35.931 --> 00:05:46.015]  It turns out that this plant, for the second time, has been hit, and the immediate danger, although the agency admitted gradual rising temperatures, the exact cause of this cooling system stoppage
[00:05:46.175 --> 00:05:47.397]  That is currently unknown.
[00:05:47.397 --> 00:05:49.240]  Now, we've highlighted this on InfoWars.
[00:05:49.240 --> 00:05:54.828]  Please check out our reports for more information regarding this latest quake and how it impacts the days coming forward.
[00:05:54.828 --> 00:05:57.432]  I'm Margaret Hall reporting for InfoWars.com.
[00:05:59.983 --> 00:06:02.625]  I want to tell you about a brand new off-the-grid product.
[00:06:02.625 --> 00:06:04.787]  It's a pocket-sized solar generator.
[00:06:04.787 --> 00:06:13.615]  Even though it's so small you can put it in your pocket, it can actually run some 110 appliances at your house, like small refrigerators, to keep your food from spoiling.
[00:06:13.615 --> 00:06:16.138]  The best part, though, you can take it with you.
[00:06:16.138 --> 00:06:22.003]  It's mobile, to jump-start cars, trucks, buses, 18-wheelers, huge tractors, even airplanes.
[00:06:22.003 --> 00:06:25.386]  The new PPX system provides an endless supply of off-the-grid electricity.
[00:06:25.726 --> 00:06:29.148]  Basically creating your own private power grid anywhere in the world.
[00:06:29.148 --> 00:06:30.168]  A true innovation.
[00:06:30.168 --> 00:06:32.249]  I have never seen anything like this.
[00:06:32.249 --> 00:06:33.950]  You're going to want to load up on these.
[00:06:33.950 --> 00:06:36.492]  One for your truck, your wife's car, your house, cabin.
[00:06:36.492 --> 00:06:40.654]  It's even a great Christmas idea if you've got a friend who wants to get off the grid.
[00:06:40.654 --> 00:06:42.775]  Go to privatepowergrid.com.
[00:06:42.775 --> 00:06:44.796]  That's privatepowergrid.com.
[00:06:44.796 --> 00:06:45.596]  And check this out.
[00:06:45.596 --> 00:06:46.737]  Buy one right now.
[00:06:46.737 --> 00:06:50.819]  Use coupon code PRIVATE at checkout and get a second one free.
[00:06:50.819 --> 00:06:53.981]  Along with $300 in free off-the-grid bonuses.
[00:06:53.981 --> 00:06:54.441]  Check it out.
[00:06:54.801 --> 00:06:56.302]  PrivatePowerGrid.com.
[00:06:56.302 --> 00:06:57.742]  Limited one per household.
[00:06:57.742 --> 00:06:59.884]  PrivatePowerGrid.com.
[00:06:59.884 --> 00:07:07.347]  I am very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[00:07:07.347 --> 00:07:20.574]  We wanted to come out with the largest spectrum of high quality known probiotics that have been proven to improve overall digestion and health and detoxification in the body.
[00:07:21.499 --> 00:07:33.405]  Biome Defense is an exclusive blend of 50 billion live and active cultures from over 23 different probiotic strains that are known to support digestion and intestinal function.
[00:07:33.405 --> 00:07:39.349]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[00:07:40.109 --> 00:07:49.133]  Secure your biome defense in ultra strength or regular strength at InfoWarsLife.com today and get started supporting your digestive system naturally.
[00:07:49.133 --> 00:08:02.759]  We've been testing this formula for years, but this is the limited first run to the public, so please take advantage of it today, support your own health, and support the InfoWar.
[00:08:02.759 --> 00:08:05.781]  They took my saddle in Houston.
[00:08:05.781 --> 00:08:08.662]  Broke my leg in the Santa Fe.
[00:08:12.603 --> 00:08:21.069]  In defense of human liberty, Alex Jones.
[00:08:21.069 --> 00:08:30.035]  Well, I gotta tell you, there's probably three people in the last few decades that have been on the front lines of fighting globalism.
[00:08:31.007 --> 00:08:32.128]  And getting made fun of it.
[00:08:32.128 --> 00:08:34.589]  That's Michael Savage, Alex Jones, and Matt Drudge.
[00:08:34.589 --> 00:08:38.771]  And I guess we're all here today because I'm told he just talked to Drudge, and Drudge is tuned in right now.
[00:08:38.771 --> 00:08:42.893]  Scorched Earth, Restoring the Country After Obama, Michael Savage.
[00:08:42.893 --> 00:08:44.114]  Very powerful book.
[00:08:44.114 --> 00:08:46.095]  Just got it today, been thumbing through it.
[00:08:46.095 --> 00:08:48.436]  I'm a big history buff, cannot wait to read this book.
[00:08:48.436 --> 00:08:52.678]  We need to make this number one on the New York Times bestseller list.
[00:08:52.678 --> 00:08:58.561]  It is a manifesto against the globalists that have literally taken this country and Europe over.
[00:08:58.561 --> 00:09:00.122]  Brexit is only the beginning.
[00:09:00.122 --> 00:09:00.682]  The globalists are
[00:09:00.742 --> 00:09:03.745]  Panicking in every major publication they run.
[00:09:03.745 --> 00:09:12.933]  The Economist, the New York Times, the Washington Post saying that if Trump defeats Hillary, the new world order is basically broke back.
[00:09:12.933 --> 00:09:16.357]  So we are in the title match of history.
[00:09:16.357 --> 00:09:19.560]  Everyone should go to bookstores to make this the number one book.
[00:09:19.560 --> 00:09:23.403]  Biden bookstores everywhere today scorched earth.
[00:09:23.403 --> 00:09:25.906]  This is the front lines of the info war.
[00:09:26.266 --> 00:09:35.735]  Joining us for the next 20 minutes or so is Michael Savage of the Savage Nation, one of the top radio shows in the country, New York Times best-selling author.
[00:09:35.735 --> 00:09:37.076]  You've got the floor, my friend.
[00:09:37.076 --> 00:09:42.561]  Let's talk about where we are, what we're facing, two minutes to midnight.
[00:09:42.561 --> 00:09:46.384]  Well, number one, you are really the field marshal of it all, Alex.
[00:09:46.384 --> 00:09:49.307]  Come on, we know that they're more afraid of you.
[00:09:50.094 --> 00:09:52.276]  And Infowars and almost anyone else in the media.
[00:09:52.276 --> 00:09:54.619]  I mean, you, Matt Trudge, there aren't too many left.
[00:09:54.619 --> 00:09:57.302]  That's what's worrisome, isn't it, Alex?
[00:09:57.302 --> 00:10:02.187]  And you were named by this evil machine, specifically.
[00:10:02.187 --> 00:10:06.572]  And I would say that, you know, you say hyperbole and this and that.
[00:10:06.572 --> 00:10:10.837]  We all won bad election away from losing everything, which is on the back of my book cover.
[00:10:11.664 --> 00:10:15.746]  And I don't know that we can recover from Obama's scorched earth policies.
[00:10:15.746 --> 00:10:18.228]  We know he's trampled the Constitution.
[00:10:18.228 --> 00:10:24.832]  And I don't know how any of your listeners, you know, whatever side they're on, you know, you know and I know, you get all the opposition listening.
[00:10:24.832 --> 00:10:30.015]  And I'd like all of the good progressives who listen to Alex to see if they can nail him to a cross.
[00:10:30.015 --> 00:10:34.738]  Tell me that one of these things has not magnified under this cretin in the White House.
[00:10:35.757 --> 00:10:39.540]  Is this not becoming a third world nation of terror?
[00:10:39.540 --> 00:10:40.961]  Check yes.
[00:10:40.961 --> 00:10:41.421]  Riots?
[00:10:41.421 --> 00:10:41.701]  Check.
[00:10:41.701 --> 00:10:43.022]  Black lives matter.
[00:10:43.022 --> 00:10:43.462]  Mobs?
[00:10:43.462 --> 00:10:43.943]  Check.
[00:10:43.943 --> 00:10:45.163]  Black lives matter.
[00:10:45.163 --> 00:10:45.664]  Chaos?
[00:10:45.664 --> 00:10:45.904]  Check.
[00:10:45.904 --> 00:10:47.105]  Barack Obama.
[00:10:47.105 --> 00:10:49.006]  Terror, riots, mobs and chaos.
[00:10:49.006 --> 00:10:51.468]  This is a novelty in American history.
[00:10:51.468 --> 00:10:54.510]  I haven't seen anything like this historically since the 60s.
[00:10:54.510 --> 00:10:57.471]  And before that, when was the last time you've seen America like this?
[00:10:57.471 --> 00:11:00.554]  And the beauty of all of this, Alex, is how he's gotten away with it because
[00:11:01.431 --> 00:11:03.812]  You've got to give him credit.
[00:11:03.812 --> 00:11:08.975]  Barry Obama is the slickest salesman of communism the world has ever, ever discovered.
[00:11:08.975 --> 00:11:22.402]  No screaming, no yelling, no threats, just a silk smooth, good-looking, nice guy with a lovely wife and children, selling the most evil poison the world has ever, ever been asked to ingest.
[00:11:24.073 --> 00:11:25.454]  And look how far he's gotten.
[00:11:25.454 --> 00:11:31.796]  And every time he gets away with another outrage against this nation, he raises the stakes like a junkie.
[00:11:31.796 --> 00:11:35.258]  He needs a higher dose of insult in order to maintain the high.
[00:11:35.258 --> 00:11:36.999]  Am I wrong, Alex?
[00:11:36.999 --> 00:11:38.319]  You're dead on, Mr. Savage.
[00:11:38.319 --> 00:11:39.660]  Dr. Savage, please continue.
[00:11:41.345 --> 00:11:47.828]  So, the question is, okay, I'm complaining about him, I'm saying she's worse, which is true, which is ludicrous.
[00:11:47.828 --> 00:11:50.369]  She says America wants change!
[00:11:50.369 --> 00:11:50.950]  From what?
[00:11:50.950 --> 00:11:53.811]  From the same policies she's going to continue?
[00:11:53.811 --> 00:11:56.432]  She's suddenly not a progressive lunatic?
[00:11:56.432 --> 00:12:00.154]  Wait a minute, she's going to change Obama's policies in which way?
[00:12:00.154 --> 00:12:02.035]  Make them worse?
[00:12:02.035 --> 00:12:04.976]  She can't go the other way, then she'd be Donald Trump.
[00:12:04.976 --> 00:12:06.657]  So it means she's going to make it even worse than him.
[00:12:08.083 --> 00:12:15.237]  That's if she remembers what she's supposed to do, and that's doubtful, as you well know, because she doesn't know how many times she fainted.
[00:12:15.237 --> 00:12:18.344]  So, the point is, how do we uncouple this insanity?
[00:12:19.156 --> 00:12:21.297]  It is going to be really hard.
[00:12:21.297 --> 00:12:34.082]  You know and I know, there was a UAC in the 1950s, and it's a dirty word of the most dirty of words, the House of Un-American Activities Committee, which was run by one of the great American patriots, Senator McCarthy.
[00:12:34.082 --> 00:12:37.683]  He has been completely decimated by the left.
[00:12:37.683 --> 00:12:43.886]  McCarthy was a tail gunner in World War II, one of the most dangerous positions you could ever have in an airplane.
[00:12:43.886 --> 00:12:44.206]  Right?
[00:12:44.206 --> 00:12:45.106]  Belly gunner, B-24.
[00:12:45.106 --> 00:12:48.688]  Easiest target was the tail, that's what they attacked.
[00:12:49.793 --> 00:12:51.074]  Listen what the left did to him.
[00:12:51.074 --> 00:12:53.516]  They called him, they mocked him and called him Tail Gunner Joe.
[00:12:53.516 --> 00:12:56.639]  In other words, they took his heroism and tried to turn it into a mockery.
[00:12:56.639 --> 00:12:58.501]  That was in the 50s, Alex!
[00:12:58.501 --> 00:13:01.363]  To show you who they were already, the communists.
[00:13:01.363 --> 00:13:03.625]  So what was McCarthy saying?
[00:13:03.625 --> 00:13:05.327]  This great war hero.
[00:13:05.327 --> 00:13:09.951]  He was saying that Hollywood had been infiltrated by communists.
[00:13:09.951 --> 00:13:12.413]  The journalists had been infiltrated by communists.
[00:13:12.413 --> 00:13:14.615]  Academia had been infiltrated by communists.
[00:13:14.615 --> 00:13:15.556]  And the government itself.
[00:13:16.633 --> 00:13:19.454]  Well, what happened was they had the hearings.
[00:13:19.454 --> 00:13:20.374]  They ruined him.
[00:13:20.374 --> 00:13:22.434]  They destroyed the man.
[00:13:22.434 --> 00:13:28.616]  And then what happened in the 1990s, I'm sure you remember the book, the Venona Papers came out.
[00:13:28.616 --> 00:13:31.256]  It was a Soviet Russian publication.
[00:13:31.256 --> 00:13:32.496]  Turned out it was all true.
[00:13:32.496 --> 00:13:33.677]  The Russian documents came out.
[00:13:33.677 --> 00:13:35.897]  It was worse than what McCarthy was saying.
[00:13:35.897 --> 00:13:36.657]  Worse?
[00:13:36.657 --> 00:13:43.959]  It confirmed who in Hollywood, who in academia, who in government was in fact an operative of the Soviet Union.
[00:13:44.966 --> 00:13:46.947]  So, there were subversives.
[00:13:46.947 --> 00:13:49.768]  UAC was exactly on target.
[00:13:49.768 --> 00:13:57.031]  I say the only way we can save this nation is not talking about it, but by rooting out the subversives in the United States of America.
[00:13:57.031 --> 00:14:01.313]  And I know many libertarians are afraid of this, for fear that it will turn on them.
[00:14:01.313 --> 00:14:03.274]  Well, let's put that fear aside for the moment.
[00:14:03.274 --> 00:14:05.915]  In fact, let me just add this since you're saying this, because this is a point I want to make.
[00:14:07.675 --> 00:14:12.897]  If you look at the globalists, if you look at their leftists, they're saying the alt-right can't be tolerated.
[00:14:12.897 --> 00:14:15.178]  They're saying we need to be shut down and arrested.
[00:14:15.178 --> 00:14:17.179]  Hillary says she's going to shut down Breitbart.
[00:14:17.179 --> 00:14:18.540]  That means drudge you.
[00:14:18.540 --> 00:14:20.621]  They say they're bringing back Fairness Doctrine.
[00:14:20.621 --> 00:14:22.482]  They say they're coming after us.
[00:14:22.482 --> 00:14:25.643]  They're run by this foreign globalist Soros.
[00:14:25.643 --> 00:14:27.384]  Russia's already kicked him out.
[00:14:27.384 --> 00:14:31.166]  These are foreign globalists here overthrowing our country.
[00:14:32.006 --> 00:14:34.989]  So under the Constitution, these aren't even citizens.
[00:14:34.989 --> 00:14:36.290]  They don't have the rights.
[00:14:36.290 --> 00:14:37.972]  They're here overthrowing the system.
[00:14:37.972 --> 00:14:41.214]  To survive, we must go on the offensive.
[00:14:41.214 --> 00:14:42.636]  We must root them out.
[00:14:42.636 --> 00:14:43.937]  It's the only way to ever beat them.
[00:14:43.937 --> 00:14:44.778]  They are criminals.
[00:14:44.778 --> 00:14:45.899]  They are subversives.
[00:14:45.899 --> 00:14:48.281]  They are Saul Alinsky pledging to Lucifer.
[00:14:48.281 --> 00:14:48.801]  Please continue.
[00:14:49.622 --> 00:14:53.704]  Yeah, they want to lynch all of us, if not electronically, then physically.
[00:14:53.704 --> 00:14:56.085]  And the fact of the matter is, they have names.
[00:14:56.085 --> 00:14:58.867]  These are not nameless, faceless organizations.
[00:14:58.867 --> 00:15:03.289]  The number one, and the worst of them all, in my humble opinion, is the ACLU.
[00:15:03.289 --> 00:15:06.211]  The Anti-Christian Liberties Union is the number one.
[00:15:06.211 --> 00:15:07.311]  They're the head of the snake.
[00:15:07.311 --> 00:15:09.933]  Now, the man behind all of it is George Soros.
[00:15:10.453 --> 00:15:12.695]  The most evil man on the planet in my estimation.
[00:15:12.695 --> 00:15:16.720]  The absolutely most evil person the world has seen in modern times.
[00:15:16.720 --> 00:15:20.023]  You know, you don't have to hang people, electrocute them, put them in cages.
[00:15:20.023 --> 00:15:22.466]  You don't have to do the things that ISIS is doing to be evil.
[00:15:22.466 --> 00:15:25.949]  He's evil on a larger scale than the ISIS executioners are.
[00:15:25.949 --> 00:15:28.192]  Because he's gutting the United States of America.
[00:15:28.192 --> 00:15:29.753]  He's trampling on our Constitution.
[00:15:29.753 --> 00:15:31.315]  He helped fund the Arab Spring.
[00:15:31.315 --> 00:15:32.276]  He helped fund the Arab Spring.
[00:15:32.276 --> 00:15:33.017]  Hillary, all of them.
[00:15:33.979 --> 00:15:34.499]  Amen.
[00:15:34.499 --> 00:15:36.280]  And I keep saying she owns it.
[00:15:36.280 --> 00:15:46.382]  He was the one who, by the way, he funded it, but you know who was the architect, the best I can put together, was Zbigniew Brzezinski, Jimmy Carter's National Security Advisor.
[00:15:46.382 --> 00:15:48.183]  Brzezinski was the architect.
[00:15:48.183 --> 00:15:50.723]  Soros was the financier.
[00:15:50.723 --> 00:15:54.604]  Hillary Clinton was the publicist and an actor, along with John Kerry.
[00:15:54.604 --> 00:15:56.685]  I'd say she was the quarterback with Kerry and Obama.
[00:15:57.608 --> 00:15:58.949]  She destroyed the Middle East.
[00:15:58.949 --> 00:15:59.709]  She owns that.
[00:15:59.709 --> 00:16:01.471]  How does the media... Forget the media.
[00:16:01.471 --> 00:16:03.792]  Why doesn't Trump put her on a cross with that one?
[00:16:03.792 --> 00:16:06.434]  And by the way, Mr. Savage, Dr. Savage, that's not hyperbole!
[00:16:06.434 --> 00:16:11.677]  She literally destabilized 20-something countries that Al-Qaeda and ISIS are running around.
[00:16:11.677 --> 00:16:13.518]  Hundreds of thousands of dead Christians.
[00:16:13.518 --> 00:16:16.340]  They won't even let Christians out of the region.
[00:16:16.340 --> 00:16:19.522]  These people are demons, just like the true liberal Assange said.
[00:16:19.522 --> 00:16:21.003]  Look, I've got the documents.
[00:16:21.003 --> 00:16:23.005]  The press is dead if she gets in.
[00:16:23.005 --> 00:16:24.286]  Our necks are in nooses.
[00:16:24.286 --> 00:16:25.046]  She's a demon.
[00:16:25.046 --> 00:16:26.147]  You must stop her!
[00:16:27.293 --> 00:16:28.434]  I hear you.
[00:16:28.434 --> 00:16:37.720]  And I also saw who wrote the other day that Obama, the nice, slick, smooth, nice family man, has created the greatest surveillance state in the history of the world.
[00:16:37.720 --> 00:16:44.185]  And suddenly liberals are afraid of it because they understand what happens when the guillotine stops, starts falling.
[00:16:44.185 --> 00:16:46.166]  First it takes out your opposition.
[00:16:46.166 --> 00:16:51.090]  But as the world learned during the French Revolution, the guillotine has an unlimited taste for blood.
[00:16:51.710 --> 00:16:54.971]  And it doesn't stop with the enemies of the revolution.
[00:16:54.971 --> 00:16:59.993]  Then they turn on their own kind and start executing their own so-called counter-revolutionaries.
[00:16:59.993 --> 00:17:01.713]  As was done in the Soviet Union.
[00:17:01.713 --> 00:17:03.014]  Always happens.
[00:17:03.014 --> 00:17:04.154]  As was done in Cuba.
[00:17:04.154 --> 00:17:05.435]  As was done in Hitler's Germany.
[00:17:05.435 --> 00:17:06.395]  They kill their own.
[00:17:06.395 --> 00:17:06.955]  The brown church.
[00:17:06.955 --> 00:17:09.656]  And the guillotine keeps falling and cuts heads.
[00:17:09.656 --> 00:17:11.777]  It is the most thirsty instrument on earth.
[00:17:11.777 --> 00:17:16.979]  And that's why the left ought to step up and shut their fat mouths when we stand up to these monsters.
[00:17:16.979 --> 00:17:19.900]  These monsters need to be stopped or we're all finished.
[00:17:19.900 --> 00:17:20.820]  Left, right and center.
[00:17:21.428 --> 00:17:21.808]  That's right.
[00:17:21.808 --> 00:17:22.569]  So how do we stop them?
[00:17:22.569 --> 00:17:25.592]  Your book, I just got it, incredible, gets into a blueprint, sir.
[00:17:25.592 --> 00:17:28.976]  With your incredible historical understanding, how do we beat these bastards?
[00:17:28.976 --> 00:17:32.560]  Because they know we've got them in a corner now, but what tricks are they going to play?
[00:17:32.560 --> 00:17:34.902]  And then if we get Trump in, the battle just begins.
[00:17:34.902 --> 00:17:35.823]  What do we do?
[00:17:35.823 --> 00:17:37.685]  Oh, you said the magic words.
[00:17:38.931 --> 00:17:41.253]  If Trump wins, the battle begins.
[00:17:41.253 --> 00:17:44.696]  Because we know he is surrounded by neocons, we see that.
[00:17:44.696 --> 00:17:47.659]  I was shocked to read yesterday, he hired Woolsey?
[00:17:47.659 --> 00:17:48.319]  Yeah.
[00:17:48.319 --> 00:17:48.980]  Woolsey?
[00:17:48.980 --> 00:17:53.404]  The former head of the CIA under Bill Clinton is now going to be his CIA director?
[00:17:53.404 --> 00:17:56.827]  So I laid in bed last night, I said, wait a minute, what is this about?
[00:17:56.827 --> 00:17:59.589]  And I said, well, you know, the CIA is a complicated organization.
[00:18:00.606 --> 00:18:03.368]  I mean, you need someone who knows how to run it, right?
[00:18:03.368 --> 00:18:04.989]  But look at Woolsey's track record.
[00:18:04.989 --> 00:18:07.871]  How could he have joined it as a senior advisor?
[00:18:07.871 --> 00:18:08.811]  Why him?
[00:18:08.811 --> 00:18:14.495]  Isn't there a returning combat veteran who worked in military intelligence who would have been a better choice?
[00:18:14.495 --> 00:18:17.277]  Some higher-up American citizen, patriot?
[00:18:17.277 --> 00:18:18.317]  Somebody like General Flynn?
[00:18:18.317 --> 00:18:19.518]  CIA under Trump?
[00:18:19.518 --> 00:18:21.019]  Why Woolsey?
[00:18:21.019 --> 00:18:24.041]  Why Foggy Bottom all over again?
[00:18:24.041 --> 00:18:25.942]  Okay, but Alex, I don't want to waste your time.
[00:18:25.942 --> 00:18:26.583]  No, please, take over!
[00:18:28.888 --> 00:18:30.929]  The way to defeat the enemy is to know your enemy.
[00:18:30.929 --> 00:18:32.410]  The way to know your enemy is to name the enemy.
[00:18:32.410 --> 00:18:39.355]  So who are the subversive organizations who have destroyed and are destroying our civil liberties?
[00:18:39.355 --> 00:18:40.996]  We know the ACLU.
[00:18:40.996 --> 00:18:43.418]  We know the Southern Poverty Law Center.
[00:18:43.418 --> 00:18:44.458]  We don't care.
[00:18:44.458 --> 00:18:46.580]  In my opinion, those are the three top of them.
[00:18:46.580 --> 00:18:48.781]  But I want to read to you all the others.
[00:18:48.781 --> 00:18:49.682]  Can I do that?
[00:18:49.682 --> 00:18:52.304]  Because I made a whole list in scorched earth.
[00:18:52.304 --> 00:18:53.985]  I studied the cockroaches.
[00:18:53.985 --> 00:18:56.286]  And I said, let's bring them into the light and expose them.
[00:18:56.286 --> 00:18:58.588]  Make them scatter like cockroaches when you turn on the light.
[00:18:59.508 --> 00:19:03.531]  The request I am making, Alex Jones, and to all you listeners, is this.
[00:19:03.531 --> 00:19:06.434]  Name subversive organizations.
[00:19:06.434 --> 00:19:12.818]  As organizations you consider to be so far off the ideal of the American way, that they are in fact subversive.
[00:19:12.818 --> 00:19:14.099]  And what does that mean?
