[00:00.000 --> 00:12.000]  Big Brother mainstream media government cover-ups you want answers well so does he
[16:08.000 --> 16:26.000]  if they over devalue it I don't have gold as an investment I have it as an emergency backup because I don't trust this government in the system and I don't have that much you'll have enough to take care of my family for a while and some silver but you cannot trust the money in the banks
[16:26.000 --> 16:41.000]  and more and more big banks big financial institutions are just taking people's money I've got articles here all over the country today CBS News where they just come and take people's houses that are paid in full and they don't even have a mortgage with Wells Fargo and they just take it
[16:41.000 --> 16:58.000]  it doesn't matter it doesn't matter if they bought that house you know 25 years ago and that it was never even sold as a derivative they're just taking it and the courts are going to give it to them and nothing's going to stop them just like they took the veterans death benefits just like they've got all the police and fire and city worker funds around the country
[16:58.000 --> 17:13.000]  and those city workers will squeeze you to oblivion because they're told raise more money or everything will collapse when that's what's causing the collapse they'll say give us a 20% carbon tax in California and everybody runs out of the state they just don't understand it
[17:13.000 --> 17:33.000]  just like Greece and Spain and Italy raise taxes raise taxes shuts the economy down kills the tax base less money comes in now you're in hot deeper to the bankers who loaned you fiat money to bail them out and then now they own you the fraud is so big it's such a galactic sized hoax
[17:33.000 --> 17:47.000]  now I want to get into huge news this is probably the biggest news of the day we'll cover when we come back White House circulating draft of executive order on cybersecurity remember two months ago or month and a half ago the cybersecurity bill that even seen that news that's that's CBS
[17:47.000 --> 18:04.000]  even Declan McCullis said is basically what Vladimir Putin's doing in Russia it's totally draconian total spying internet taxes controls tracking nightmarish absolutely nightmarish kick you off the web find you fee you know do process hellish
[18:04.000 --> 18:21.000]  Obama said I'll look at executive order the Hill reports White House circulating draft of executive order on cybersecurity show look out Jack Obama said hey don't worry and by the way that thing has got all sorts of draconian anti gun stuff in it and he says the executive order will mirror the bill
[18:21.000 --> 18:36.000]  see oh Congress won't shut down our power plants our cold plants Obama just says I signed executive order by the way I give all my friends waivers I mean hey this is called dictatorship and Obama is a puppet himself a teleprompter reading puppet
[18:36.000 --> 18:52.000]  presidents will come and go but the office has been turned into a dictatorship for all intents and purposes when the president tells the Congress he takes orders from NATO in the UN baby you're not just living in a dictatorship of the executive and bureaucracy you're living in an occupation government
[18:52.000 --> 19:11.000]  saying I take my orders from Europe that's always been who's been taking this country over that's what we've been having wars with is those powerful families over there when Bush had me arrested 15 years ago when he was governor for asking questions at a press conference at the end of his speech he's
[19:11.000 --> 19:22.000]  posting a press conference I'd heard the speech before it was on the agenda that at this time he'd take questions they said no questions right before his speech so at the end of his speech I said governor isn't it Europe through the CFR taking over
[19:22.000 --> 19:36.000]  America the robber barons and he looked at the state police and they almost ripped my shoulder out of its socket I roll over at night and been paying today I'm not about to have surgery on it because I dared ask them a question they bodily hurt me
[19:36.000 --> 19:47.000]  you can watch that footage online just because I was like hey you say you want to take care of Texas what about the new world order and he looked over at the state police and plain closed
[19:47.000 --> 19:56.000]  one of my guess was a Texas Ranger and said deal with it and boy they showed me I didn't resist very polite sure I'll go outside and they go let me show you how it works
[19:56.000 --> 20:12.000]  you don't ask questions in America September is national preparedness month or as we like to call it preptember so cash in on preptember savings at beprefair.com going on now save 21% on freeze-dried mozzarella cheese
[20:12.000 --> 20:30.000]  save 25% on five of mountain house's most popular freeze-dried meals save 30% and learn how to make bread from scratch with the wheat cooking starter kit save 36% on the new LRP entree combo and save a whopping 46% when you buy 10 or more packages of MRE peanut butter all at beprepair.com
[20:30.000 --> 20:44.000]  plus new for preptember freeze-dried yogurt bites in five delicious flavors and provident pantry non-fat dry milk is specially priced this month as always check out the emergency essentials group specials during the preptember sale now through September 30
[20:44.000 --> 21:00.000]  call 800-999-1863 for exceptional customer service and beprepair.com's low price guarantee that's 800-999-1863 the choice is clear be unprepared or beprepair.com
[21:00.000 --> 21:14.000]  we all know that Berkey water purification systems are the most trusted name in water filtration as an authorized Berkey dealer for over six years in serving thousands of satisfied customers the Berkey guy offers amazing specials for Berkey water filtration systems
[21:14.000 --> 21:36.000]  the Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides order the Berkey light system today complete with two black Berkey elements for only $231 and the Berkey guy will ship your order free of charge
[21:36.000 --> 21:59.000]  with the purchase of a Berkey light the Berkey guy is also offering a set of fluoride and arsenic filters for only $39.99 that's over 30% off the retail price call the Berkey guy at 1-877-886-3653 that's 1-877-886-3653 or order online at goberkey.com that's goberkey.com today
[21:59.000 --> 22:10.000]  American gardeners and fellow patriots make the right choice with your money time and your family food supply choose 100% pure heirloom seeds in the survival seed vault from mypatriotsupply.com
[22:10.000 --> 22:36.000]  why spin more the survival seed vault from mypatriotsupply.com is only $37.95 and includes 20 varieties of pure hardy easy to grow heirloom seeds yes only $37.95 that's 70% less than our competitors you could buy three survival seed vaults for less than one of theirs the survival seed vault from mypatriotsupply.com includes detailed planting and seed saving instructions and ships same day plus all orders over $49 ship free
[22:36.000 --> 22:59.000]  mypatriotsupply.com is American owned by patriots like you passionate about freedom and preparedness call now 866-2290-927 that's 866-2290-927 or discover more emergency preparedness items when you order at mypatriotsupply.com choose the original choose the survival seed vault at mypatriotsupply.com
[22:59.000 --> 23:16.000]  Hello this is Ty Bollinger author of the bestselling book cancer step outside the box I want you to know some very important information in 1985 President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the president could obtain this world-class healer
[23:16.000 --> 23:33.000]  now 27 years later Carnivora capsules are used around the world to keep people healthy now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell
[23:33.000 --> 24:00.000]  if you want to stay healthy now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body call 1-866-VenusFly or order from Carnivora.com that's C-A-R-N-I-V-O-R-A.com that's 1-866-836-8735 1-866-VenusFly or visit Carnivora.com protect your immune system it's the only one you've got
[24:00.000 --> 24:03.000]  Federal agents, we are armed!
[24:03.000 --> 24:11.000]  What would you do if you knew all the things we knew? Would you stand up for true?
[24:11.000 --> 24:21.000]  What would you turn away to? And what if you saw all of the things that's wrong? Would you stand tall and strong?
[24:21.000 --> 24:31.000]  Coming up in the next segment I'm going to get into a White House circulating draft of executive order on cyber security. I mean who needs Congress if they won't pass the bill?
[24:31.000 --> 24:40.000]  We should sign an executive order. I mean why not? Why not just sign us over to Goldman Sachs publicly?
[24:40.000 --> 24:49.000]  But coming up in the next segment before I get into that I'm going to cover this Time Magazine writer jokes about dead fetuses, beauty pageant and RNC.
[24:49.000 --> 24:57.000]  Now I'll be honest with you, I'm friends, well I've known for more than 15 years that the talk show host on this show.
[24:57.000 --> 25:11.000]  They're pretty liberal and my first inclination was to not even cover this just because I know it will be seen by some stirring up trouble.
[25:11.000 --> 25:22.000]  But I mean when something's on the radio it's on the radio. And when it has to do with dead kids that's when whatever the case is I cover it.
[25:22.000 --> 25:30.000]  But I was driving into work yesterday morning at about 8am, came a little bit earlier, got ready here instead of at home.
[25:30.000 --> 25:42.000]  I was listening to 93.7, the Dudley and Bob show. And I'm listening to it, it's the sister station at 5.90am, they also have an FM broadcast of the show.
[25:42.000 --> 25:46.000]  They have three stations, well they have like six or seven, it's MS owned. They're nice folks.
[25:46.000 --> 25:50.000]  I've been on, I don't know, six years or so now on those stations.
[25:50.000 --> 25:59.000]  But the point is is that, and I've been a guest on their show many times, I'm driving in and I hear Time Magazine, in fact I'll just cover this now.
[25:59.000 --> 26:08.000]  I'm a dude up, I'm driving in and I'm listening to Joel Stein of Time Magazine.
[26:08.000 --> 26:13.000]  And it sounds like he's like 10 years old.
[26:13.000 --> 26:25.000]  They're the types of things they're talking about, the things they're going over, they're making fun of Republicans and they're making fun of Christians and how they read the Bible when they protest and things like that.
[26:25.000 --> 26:32.000]  And then he goes into dead fetuses and how the Republicans hold up images of dead fetuses and bloody dead fetuses.
[26:32.000 --> 26:34.000]  We're going to hear it here in a minute.
[26:34.000 --> 26:44.000]  And that he's learned to recognize the attractive ones and that they should have a beauty pageant for dead fetuses.
[26:44.000 --> 26:47.000]  And that was no real funny and folks were laughing about that.
[26:47.000 --> 26:53.000]  And the talk show hosts are going, hey, you know, I mean, they're laughing, but then they say, hey, you're going to get us in trouble.
[26:53.000 --> 26:56.000]  Not them in trouble, but why are you saying you're going to get in trouble?
[26:56.000 --> 26:57.000]  Who should get in trouble?
[26:57.000 --> 26:59.000]  And I don't mean having their free speech attacked.
[26:59.000 --> 27:03.000]  I have my free speech to say it's wrong.
[27:03.000 --> 27:04.000]  I have my speech.
[27:04.000 --> 27:07.000]  See, people say free speech is not criticizing somebody's speech.
[27:07.000 --> 27:10.000]  No, no, free speech is you got your speech, I got mine.
[27:10.000 --> 27:17.000]  And it's the fact that people that I know that are pro-abortion, most of them, they get off on it, they laugh.
[27:17.000 --> 27:20.000]  They say, you don't want those ugly black babies.
[27:20.000 --> 27:22.000]  You've heard those clips of abortionists.
[27:22.000 --> 27:24.000]  I've heard that my whole life.
[27:24.000 --> 27:28.000]  Speaking out against abortion and radio debates, protesting in abortion clinics.
[27:28.000 --> 27:33.000]  I've done that back when I was just on local TV and radio.
[27:33.000 --> 27:35.000]  I've gone out and protested it.
[27:35.000 --> 27:42.000]  And mainly is to tell the women, you know, there are charities that will pay you to have that baby and give the baby up for charity.
[27:42.000 --> 27:44.000]  They're not going to tell you that inside.
[27:44.000 --> 27:48.000]  You can be paid, I mean, a executive salary to have the kid.
[27:48.000 --> 27:50.000]  There's a backlog of people that want children.
[27:50.000 --> 27:52.000]  We have to import babies to adopt.
[27:52.000 --> 27:54.000]  My family has done it.
[27:54.000 --> 27:56.000]  You know, you don't need to do it.
[27:56.000 --> 27:58.000]  Let me tell you the name of some charities.
[27:58.000 --> 28:04.000]  While you see these billboards up that say pregnant, need help, you know, don't want to have an abortion, call us.
[28:04.000 --> 28:08.000]  There are more people wanting to adopt than there are even abortions each year.
[28:08.000 --> 28:10.000]  And they don't want you knowing that.
[28:10.000 --> 28:14.000]  Most those women would end up turning around and leaving, but I'm digressing.
[28:14.000 --> 28:22.000]  The point is that I'm driving along and even if you want to kill babies in the womb and say they're not human,
[28:22.000 --> 28:26.000]  and you think that type of dehumanization is okay and isn't dangerous,
[28:26.000 --> 28:31.000]  because now they're saying kill babies up to age three, the same eugenicist and bioethicist.
[28:31.000 --> 28:33.000]  I mean, top bioethicist journals.
[28:33.000 --> 28:38.000]  In fact, during the break, guys, you print me, bioethics journals has killed children up to age three.
[28:38.000 --> 28:40.000]  They're now calling those fetuses.
[28:40.000 --> 28:45.000]  If you think that's okay, that's your issue.
[28:45.000 --> 28:52.000]  But when you make jokes about it and you talk about, see, the babies can't speak up for themselves.
[28:52.000 --> 28:58.000]  Imagine if we said, let's have a beauty pageant of chopped up black people.
[28:58.000 --> 29:02.000]  Let's see who the prettiest, chopped up, bloody black person is.
[29:02.000 --> 29:03.000]  You would have riots.
[29:03.000 --> 29:08.000]  Or if you said, let's see who the prettiest, chopped up gay person is.
[29:08.000 --> 29:13.000]  Out of a bunch of gay people that have been shot with shotguns or hacked up with machetes,
[29:13.000 --> 29:18.000]  let's have a beauty pageant and see who the most beautiful of the dead corpses is.
[29:18.000 --> 29:21.000]  There would be absolutely outcry and there should be.
[29:21.000 --> 29:22.000]  Okay?
[29:22.000 --> 29:25.000]  But the little babies, nobody's there to protect them.
[29:25.000 --> 29:31.000]  And I'm an extremist because as a human, the idea of women not knowing that's a child,
[29:31.000 --> 29:33.000]  and they don't want you to have an ultrasound so you can see it,
[29:33.000 --> 29:36.000]  they want to chop it up because they're eugenicist.
[29:36.000 --> 29:39.000]  And then you make jokes about it and talk about beauty pageants.
[29:39.000 --> 29:44.000]  You are a piece of inhuman trash and filth and you're going to hell.
[29:44.000 --> 30:10.000]  We're going to come back and play the clip.
[30:15.000 --> 30:18.000]  The cost to feed livestock is forcing farmers and ranchers out of business,
[30:18.000 --> 30:20.000]  blowing up your food prices.
[30:20.000 --> 30:24.000]  The only strategy to counter this is to freeze your food costs to today's prices
[30:24.000 --> 30:27.000]  by getting your own supply of foods from eFoods Direct now.
[30:27.000 --> 30:31.000]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[30:31.000 --> 30:33.000]  Now is the time to get your supply.
[30:33.000 --> 30:37.000]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[30:37.000 --> 30:40.000]  You know about their delicious long-term storable foods.
[30:40.000 --> 30:44.000]  The fact is you can eat it any time to save money today and because it's stored for 25 years,
[30:44.000 --> 30:47.000]  you're locking in today's prices and avoiding the rising food cost.
[30:47.000 --> 30:53.000]  Don't wait. Call 800-409-5633 or go to eFoodsDirect.com forward slash Alex.
[30:53.000 --> 30:58.000]  Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[30:58.000 --> 31:00.000]  You can bet your life on eFoods Direct.
[31:00.000 --> 31:04.000]  For thousands of years, silver has been used as both a medicine and a preservative.
[31:04.000 --> 31:06.000]  But not all silver is equal.
[31:06.000 --> 31:11.000]  Silver Soul is an amazing new technology that has been clinically shown to be several hundred times more effective
[31:11.000 --> 31:13.000]  than colloid or ionic silvers.
[31:13.000 --> 31:16.000]  It can destroy thousands of times more pathogens than older silver technology.
[31:16.000 --> 31:22.000]  Silver Soul resonates at the same frequency as germicidal light used in labs to kill bacteria and viruses,
[31:22.000 --> 31:24.000]  enabling it to kill without direct contact.
[31:24.000 --> 31:29.000]  Silver Soul is a broad-spectrum microbial that creates no resistance and does not harm beneficial bacteria,
[31:29.000 --> 31:31.000]  making it ideal for daily use.
[31:31.000 --> 31:37.000]  It can be used internally as well as topically and is highly effective against viruses, bacteria, molds, and yeasts.
[31:37.000 --> 31:41.000]  With threats like West Nile virus, colds, flus, or any other emergency situation,
[31:41.000 --> 31:43.000]  arm yourself with supernatural silver.
[31:43.000 --> 31:47.000]  Silver Soul liquid and gel are perfect for on-the-go emergency preparedness
[31:47.000 --> 31:49.000]  and can provide protection at home, school, or work.
[31:49.000 --> 31:53.000]  Go to supernaturalsilver.com and be prepared for any emergency.
[31:53.000 --> 31:56.000]  Remember the promo code Alex says for 20% off.
[31:56.000 --> 32:01.000]  Go to www.supernaturalsilver.com and like us on Facebook.
[32:26.000 --> 32:29.000]  If you want to know who Obama's real daddy is, this is the film for you.
[32:29.000 --> 32:34.000]  Don't forget, your purchase supports our broadcast and our growing media network.
[32:34.000 --> 32:36.000]  You'll also find it in FullWarshop.com.
[32:36.000 --> 32:40.000]  None dare call a conspiracy by Gary Allen, the book that woke me up.
[32:40.000 --> 32:45.000]  We're also carrying behind the green mask, You in Agenda 21 by Rosa Corey.
[32:45.000 --> 32:48.000]  This book is coffin nails to the globalist takeover.
[32:48.000 --> 32:52.000]  The greater good, the most professional and up-to-date film I've ever seen,
[32:52.000 --> 32:55.000]  exposing the scourge that is vaccines.
[32:55.000 --> 33:00.000]  The titles and a lot more are all available at infowarshop.com.
[33:25.000 --> 33:28.000]  For joining us again, I'm Alex Jones, your host on this Friday,
[33:28.000 --> 33:32.000]  the 7th day of September, 2012.
[33:32.000 --> 33:36.000]  I'll be back this Sunday live, 4 to 6 p.m. Central, 5 to 7 Eastern.
[33:36.000 --> 33:40.000]  That'll be 2 to 4 Pacific, 3 to 5 Mountain.
[33:40.000 --> 33:43.000]  Mountain, that's the coolest sounding time zone, isn't it?
[33:43.000 --> 33:45.000]  Mountain, I live in Mountain.
[33:45.000 --> 33:47.000]  Yes, it is Mountain out there.
[33:47.000 --> 33:51.000]  We're going to get some reports on gold exploding, governments, institutions,
[33:51.000 --> 33:54.000]  elites grabbing it up while telling you not to get it.
[33:54.000 --> 33:58.000]  I don't want to cover this first, because there's all these world events
[33:58.000 --> 34:01.000]  in Israel saying they're getting ready to head Iran,
[34:01.000 --> 34:05.000]  and there's giant news on the economy, we're going to get to all of it.
[34:05.000 --> 34:10.000]  But nobody in the mainstream media is standing up for children.
[34:10.000 --> 34:16.000]  It's trendy, it's cool, it's fun to make jokes and get real cheeky
[34:16.000 --> 34:18.000]  when you talk about abortion.
[34:18.000 --> 34:23.000]  And to say nobody wants these babies when it's the opposite.
[34:23.000 --> 34:27.000]  Let me tell you, the CPS has to kidnap healthy babies,
[34:27.000 --> 34:30.000]  especially from white folks, there's huge bounties on them.
[34:30.000 --> 34:34.000]  They can get a half mil for a raven-haired blue-eyed girl.
[34:34.000 --> 34:37.000]  $200, $300 grand for a blonde-haired blue-eyed girl or boy.
[34:37.000 --> 34:39.000]  I mean, there's quotas on these that come out.
[34:39.000 --> 34:41.000]  They're hunting your children.
[34:41.000 --> 34:45.000]  A large portion of the CPS are pedophiles, that's why they have that job.
[34:45.000 --> 34:50.000]  They have a 50-plus percent turnover in CPS nationwide, every state,
[34:50.000 --> 34:53.000]  some areas higher, because good people get in who are abused as children,
[34:53.000 --> 34:57.000]  because there are some bad parents, but statistically CPS is five times worse physically,
[34:57.000 --> 35:00.000]  seven times worse sexually, just departments own numbers.
[35:00.000 --> 35:03.000]  Look it up, that's the cover of even Time Magazine admits that.
[35:03.000 --> 35:07.000]  The shame of foster care, but yeah, that's not general foster care,
[35:07.000 --> 35:09.000]  the family down the street that's helping kids.
[35:09.000 --> 35:11.000]  It's the big institutions, generally, they're the worst.
[35:11.000 --> 35:14.000]  So, let's throw them to the most dangerous people,
[35:14.000 --> 35:19.000]  because they have you examples of crackhead moms or whatever with starving kids.
[35:19.000 --> 35:21.000]  Well, they usually leave those kids with them, it comes down.
[35:21.000 --> 35:25.000]  They want those little babies.
[35:25.000 --> 35:30.000]  And they'll take black babies, Hispanic babies as well for adoption.
[35:30.000 --> 35:33.000]  And of course, the families don't know where they're coming from when they're getting them.
[35:33.000 --> 35:36.000]  There's a big bounty on those folks as well.
[35:36.000 --> 35:40.000]  And I've had state senators on, one of them got her head blown off after she came on.
[35:40.000 --> 35:43.000]  She's like, I'm coming on next week, I have the proof, the racket, the payoffs for the kids.
[35:43.000 --> 35:45.000]  Dad, her and her husband got down at their house.
[35:45.000 --> 35:47.000]  I mean, this is a mafia you're dealing with.
[35:47.000 --> 35:50.000]  You think black market arts the big business or drugs?
