[00:00:00.000 --> 00:00:20.000]  InfoWars, tomorrow's news today.
[00:02:10.160 --> 00:02:11.160]  The guy's not liberal or conservative.
[00:02:11.160 --> 00:02:12.160]  He's just totally hilarious.
[00:02:12.160 --> 00:02:14.600]  He's my oldest daughter's favorite comedian.
[00:02:14.600 --> 00:02:20.320]  She's got a crush on him and has been begging me to get me in contact with him.
[00:02:20.320 --> 00:02:22.480]  Seriously, she goes to all his shows when he comes to Austin.
[00:02:22.480 --> 00:02:23.480]  I've never met Theo.
[00:02:23.480 --> 00:02:25.080]  I know he said he'd like to have me on the show.
[00:02:25.080 --> 00:02:27.000]  He's up in Tennessee.
[00:02:27.000 --> 00:02:31.840]  And so look for that to be one of the podcasts coming up here very, very soon as well.
[00:02:32.160 --> 00:02:35.040]  I've always kind of had an allergy to travel.
[00:02:35.040 --> 00:02:36.040]  I don't mind travel.
[00:02:36.040 --> 00:02:40.280]  In fact, I like travel, but I don't like to do it for work because I can just sit in my
[00:02:40.280 --> 00:02:44.040]  command center with all the news and info and really do a great job.
[00:02:44.040 --> 00:02:48.960]  But it's also important to travel around and meet the fans and gather intel around the
[00:02:48.960 --> 00:02:52.640]  nation and the world and also visit all these other great shows to reach out to new people
[00:02:52.640 --> 00:02:56.720]  and remind folks, InfoWars is one of the most censored platforms in the world.
[00:02:56.720 --> 00:03:01.240]  The way people find it is you telling people about InfoWars.com and the forbidden information.
[00:03:01.640 --> 00:03:03.080]  I know that's really easy to understand.
[00:03:03.080 --> 00:03:04.080]  It's very common sense.
[00:03:04.080 --> 00:03:08.320]  But do we really promote the show, including myself, like we should when it's got such
[00:03:08.320 --> 00:03:09.880]  valuable information?
[00:03:09.880 --> 00:03:10.880]  Okay.
[00:03:10.880 --> 00:03:13.920]  Here, ladies and gentlemen, is what's coming up today.
[00:03:13.920 --> 00:03:16.440]  And there is a lot of it.
[00:03:16.440 --> 00:03:21.640]  We've got several clips we're going to cover when we come back of the latest whistleblower
[00:03:21.640 --> 00:03:24.120]  information on the Bidens.
[00:03:24.120 --> 00:03:30.240]  And I'm smiling, not because it is so terrible that our country is run by kleptocrat nutcase
[00:03:30.240 --> 00:03:38.280]  pedophiles, but that the FBI had these files, the IRS had these files, that they were taking
[00:03:38.280 --> 00:03:43.160]  money from the Russians, the Chinese, the Ukrainians, and that Biden was in meetings
[00:03:43.160 --> 00:03:46.360]  with Hunter when he's saying, hey, I'm sitting here with my dad, you better give me the million
[00:03:46.360 --> 00:03:51.400]  dollars right now, shaking down the chairman of the Communist Party, China.
[00:03:51.400 --> 00:03:56.520]  But in these IRS and FBI documents, there's a burner phone that they use to carry out
[00:03:56.520 --> 00:04:01.400]  the crime, a global burner phone, AT&T.
[00:04:01.400 --> 00:04:06.360]  One of the big Fox News reporters called the number and President Biden answered.
[00:04:06.360 --> 00:04:11.720]  I mean, they've been using this one phone for at least five years to carry out serious
[00:04:11.720 --> 00:04:16.960]  criminal activity, and they don't give a flying you know what, because they control the Justice
[00:04:16.960 --> 00:04:17.960]  Department.
[00:04:17.960 --> 00:04:22.320]  I'm telling you, Biden could rape children on national TV, he already grubs them and grabs
[00:04:22.320 --> 00:04:26.920]  them, and Merrick Garland would do nothing.
[00:04:26.920 --> 00:04:30.920]  But the joke's on us, we've got these hardcore anti-American criminals that have captured
[00:04:30.920 --> 00:04:34.800]  this country, and they're little minions like Jack Smith out there.
[00:04:34.800 --> 00:04:38.360]  And so it's only going to get worse until we realize what's happened and stop complying
[00:04:38.360 --> 00:04:40.040]  with this illegitimate system.
[00:04:40.040 --> 00:04:41.360]  But look, this system's going down.
[00:04:41.360 --> 00:04:44.320]  The only question is, will it destroy all of us in the process?
[00:04:44.320 --> 00:04:45.320]  That's what we're working against.
[00:04:45.320 --> 00:04:46.320]  Does everybody get destroyed?
[00:04:46.320 --> 00:04:49.440]  Hopefully just phase out the new world order and get on a better path.
[00:04:49.440 --> 00:04:53.320]  I'm never promising a utopia like the left, but definitely a government system run by
[00:04:53.320 --> 00:04:56.080]  people that want a civilization and not to destroy one.
[00:04:56.080 --> 00:04:58.120]  We'll be right back with a huge broadcast today.
[00:04:58.120 --> 00:04:59.120]  Be sure to stay with us.
[00:04:59.120 --> 00:05:06.320]  This is the biggest sale of the year so far, the July 4th super sales that started yesterday
[00:05:06.320 --> 00:05:09.880]  up to 60% off and double Patriot points.
[00:05:09.880 --> 00:05:13.640]  And remember, orders $50 or more get free shipping as well.
[00:05:13.640 --> 00:05:19.960]  Brain Force Plus 50% off, Brain Force Ultra 50% off, Probiotic Fiber 50% off, Immune Support
[00:05:19.960 --> 00:05:25.560]  50% off, Organic Green Fiber Cast 50% off, Ultimate Fish Oil 40% off, Ultimate Bone Broth
[00:05:25.560 --> 00:05:26.560]  40% off.
[00:05:26.560 --> 00:05:27.560]  That's...
[00:05:27.560 --> 00:05:28.560]  You got to get that selling out.
[00:05:28.560 --> 00:05:32.400]  Down and Out Sleep Support, Back in Stock 40% off, Super Female Vitality, it's the same
[00:05:32.400 --> 00:05:37.080]  as the Male Vitality, but the male sold out, 60% off, Ultimate Krill Oil, so good for your
[00:05:37.080 --> 00:05:41.640]  immune system, your body, your brain, your heart, 60% off, Turbo Force, 10 hours of energy,
[00:05:41.640 --> 00:05:47.360]  25% off, Selling Out, X3, Selling Out, The Clean Iodine, The Missing Link, 25% off, Vitamin
[00:05:47.360 --> 00:05:52.760]  D3, Gymies, all of it, Whole Foods, Multivitamins, all InfoWars MD products, all Dr. Jones Naturals,
[00:05:52.760 --> 00:05:56.960]  30% off, it's all there, InfoWars Planet products, 25% off.
[00:05:56.960 --> 00:05:59.960]  The best deals you're going to find, InfoWarsStore.com.
[00:05:59.960 --> 00:06:16.760]  Big Brother, Mainstream Media, Government Cover-Ups, you want to stop tyranny, well
[00:06:16.760 --> 00:06:24.840]  so does he, Live from Austin, Texas, Broadcasting Worldwide, it's Alex Jones.
[00:06:29.960 --> 00:06:39.840]  You wrote a lot of this years ago about the Biden family influence peddling, and you've
[00:06:39.840 --> 00:06:45.760]  got new information this morning, breaking news on a cell phone that Joe Biden was using,
[00:06:45.760 --> 00:06:46.760]  tell us about that.
[00:06:46.760 --> 00:06:52.600]  Yeah, I mean, it's interesting, what is the line of communications between Hunter Biden
[00:06:52.600 --> 00:06:57.040]  and his business partners and Joe Biden when he's Vice President of the United States?
[00:06:57.040 --> 00:07:00.600]  It's not the government phone, it's not Joe Biden's personal phone.
[00:07:00.600 --> 00:07:06.800]  We know from the laptop that Hunter Biden's business paid for a private phone line that
[00:07:06.800 --> 00:07:09.640]  Joe Biden used while he was Vice President.
[00:07:09.640 --> 00:07:15.120]  It was from AT&T, it was $300 a month, it was a global phone where you could access
[00:07:15.120 --> 00:07:17.880]  somebody anywhere around the world.
[00:07:17.880 --> 00:07:21.760]  We shared that phone number and that account information with people at the House Oversight
[00:07:21.760 --> 00:07:22.760]  Committee.
[00:07:22.760 --> 00:07:27.520]  My hope is that they haven't already, they will subpoena those records because I think
[00:07:27.520 --> 00:07:32.000]  it will give an indication on how tight the communication was.
[00:07:32.000 --> 00:07:36.080]  And that may be the phone, for example, that the Ukrainian, the Burisma executive might
[00:07:36.080 --> 00:07:42.600]  have used in this allegation that he talked to Joe Biden and recorded conversations.
[00:07:42.600 --> 00:07:47.080]  I would just say one other thing, Marie, as it relates to that sort of shakedown phone
[00:07:47.080 --> 00:07:54.920]  call with Henry Zhao that we alluded to, Henry Zhao in 2015 had already sent $5 million
[00:07:54.920 --> 00:07:56.280]  to the Bidens.
[00:07:56.280 --> 00:07:59.480]  He was the head of a harvest investment firm.
[00:07:59.480 --> 00:08:05.680]  And what's interesting is in the correspondence there, Hunter Biden again talks to Zhao in
[00:08:05.680 --> 00:08:11.280]  the context of this is a deal that's important to my family involving his father.
[00:08:11.280 --> 00:08:15.400]  Let's also keep in mind we fixate on the criminal element of this.
[00:08:15.400 --> 00:08:18.960]  We also have to focus on the espionage element of this.
[00:08:18.960 --> 00:08:25.960]  Henry Zhao paid $5 million to Hunter Biden from an account that was part of a company
[00:08:25.960 --> 00:08:32.380]  that he co-owned with the family of the minister of state security of China, who's in charge
[00:08:32.380 --> 00:08:34.420]  of the entire spy apparatus.
[00:08:34.420 --> 00:08:38.280]  And you see that in every deal that Hunter Biden did in China.
[00:08:38.280 --> 00:08:42.160]  These individuals that are sending him money have ties to Chinese intelligence.
[00:08:42.160 --> 00:08:43.160]  Unbelievable.
[00:08:43.160 --> 00:08:44.160]  We have to take a quick break.
[00:08:44.160 --> 00:08:47.760]  When the court was turned over for the FBI, there had been some documents that law enforcement
[00:08:47.760 --> 00:08:49.760]  had gotten to other means.
[00:08:49.760 --> 00:08:53.040]  And one of those documents got leaked to me and it had a cell phone number that Hunter
[00:08:53.040 --> 00:08:54.040]  Biden was paid for.
[00:08:54.040 --> 00:08:55.680]  So I figured, well, this is my chance.
[00:08:55.680 --> 00:08:56.680]  Maybe I can.
[00:08:56.680 --> 00:08:58.320]  I've been trying to get fair comment from Hunter Biden.
[00:08:58.320 --> 00:08:59.520]  So I'm going to call the cell phone.
[00:08:59.520 --> 00:09:02.440]  So I called the cell phone and guess who picked up the phone?
[00:09:02.440 --> 00:09:03.440]  Oh boy.
[00:09:03.440 --> 00:09:04.440]  Joe Biden.
[00:09:04.440 --> 00:09:05.440]  Joe?
[00:09:05.440 --> 00:09:06.440]  Joe Biden.
[00:09:06.440 --> 00:09:07.440]  What?
[00:09:07.440 --> 00:09:08.440]  Boy, was he shocked when he got, uh, when he picked up the phone and found out it was
[00:09:08.440 --> 00:09:09.440]  me.
[00:09:09.440 --> 00:09:10.440]  He hung up pretty quickly.
[00:09:10.440 --> 00:09:15.520]  Now, you just heard that for yourself.
[00:09:15.520 --> 00:09:20.240]  Now we played this many times a couple of years ago, three years ago during the 2020
[00:09:20.240 --> 00:09:24.720]  campaign, right before they stole it and I'm springing it on the crew right now to go back
[00:09:24.720 --> 00:09:25.720]  and find it.
[00:09:25.720 --> 00:09:26.720]  I found it again a few weeks ago.
[00:09:26.720 --> 00:09:28.280]  We played it.
[00:09:28.280 --> 00:09:32.920]  But it's, it's on Hunter Biden's laptop where he says, I haven't talked to the head of Chinese
[00:09:32.920 --> 00:09:34.120]  intelligence in months.
[00:09:34.120 --> 00:09:35.640]  He's got billions of dollars.
[00:09:35.640 --> 00:09:37.360]  They may have arrested him.
[00:09:37.360 --> 00:09:39.200]  What am I going to do, daddy?
[00:09:39.200 --> 00:09:42.640]  This is him sending voice messages to his dad and people.
[00:09:42.640 --> 00:09:49.640]  You just heard Solomon, very, very respected, uh, reporter, John Solomon say that he got
[00:09:49.640 --> 00:09:51.240]  these documents from the whistleblowers.
[00:09:51.240 --> 00:09:59.320]  He just called the phone last week and the president answered the puppet president on
[00:09:59.320 --> 00:10:00.320]  the phone.
[00:10:00.320 --> 00:10:03.720]  He gets the calls against the money on, which just shows the FBI.
[00:10:03.720 --> 00:10:04.720]  They all know this.
[00:10:04.720 --> 00:10:05.720]  They're protecting it.
[00:10:05.720 --> 00:10:07.440]  It's what the government does.
[00:10:07.440 --> 00:10:08.960]  They've sold the nation out.
[00:10:09.720 --> 00:10:10.720]  These people are total criminals.
[00:10:10.720 --> 00:10:16.160]  So I wanted to start, start the broadcast with that today.
[00:10:16.160 --> 00:10:20.200]  Roseanne Barr is scheduled to be in studio coming up next hour.
[00:10:20.200 --> 00:10:25.080]  She's a big controversial statements that have been taken out of context where she was
[00:10:25.080 --> 00:10:28.640]  making the point that you should be able to make any shocking comment you want.
[00:10:28.640 --> 00:10:31.200]  Not that I don't think that she simply believes those comments.
[00:10:31.200 --> 00:10:36.520]  That's the gist of what I got in the full clip of the Theo Von has put out.
[00:10:36.520 --> 00:10:41.360]  So we'll let her be heard uncensored, live, we'll cover a lot of other issues with Roseanne
[00:10:41.360 --> 00:10:42.360]  Barr.
[00:10:42.360 --> 00:10:46.760]  I really appreciate coming in to studio in the second hour today.
[00:10:46.760 --> 00:10:50.400]  She lives outside Austin, Texas, beautiful Fredericksburg, Texas.
[00:10:50.400 --> 00:10:53.960]  And so I appreciate her driving the hour and a half in to be in studio with us.
[00:10:53.960 --> 00:11:00.280]  So we have this big story and all the rest of right now, Biden picks up after journalists
[00:11:00.280 --> 00:11:04.640]  call secret burner phone revealed in Hunter scandal.
[00:11:04.640 --> 00:11:07.760]  This is just getting more and more ridiculous.
[00:11:07.760 --> 00:11:12.880]  And then we'll dig up that clip a little bit later and play the clip where he's talking
[00:11:12.880 --> 00:11:14.480]  about the head of Chinese intelligence.
[00:11:14.480 --> 00:11:22.320]  This isn't that these phone calls and emails and phone numbers are linked to Chinese intelligence.
[00:11:22.320 --> 00:11:26.120]  It's like saying is Count Dracula linked to vampires?
[00:11:26.120 --> 00:11:29.280]  Or is Muhammad Ali linked to heavyweight boxing?
[00:11:29.280 --> 00:11:33.160]  Or is Tom Brady linked to most Super Bowl wins?
[00:11:33.160 --> 00:11:38.600]  I mean, it's like is water linked to wet or fish linked to the ocean?
[00:11:38.600 --> 00:11:43.280]  You cannot get a bigger link than the head of Chinese intelligence, the head of the Communist
[00:11:43.280 --> 00:11:47.640]  Party, Chinese intelligence apparatus is the number two person in communist China is the
[00:11:47.640 --> 00:11:51.320]  direct handler of Hunter Biden and Joe Biden, the US vice president.
[00:11:51.320 --> 00:11:54.200]  He was elected vice president Obama on those elections.
[00:11:54.200 --> 00:11:55.800]  He was not elected this last one.
[00:11:55.800 --> 00:11:57.560]  And even if I'm wrong about that, it's my right.
[00:11:57.560 --> 00:12:01.200]  But according to big tech and the CIA, I'm not allowed to talk like that.
[00:12:01.200 --> 00:12:02.200]  I'm a dirty American.
[00:12:02.240 --> 00:12:03.240]  I'm not going to be silenced.
[00:12:03.240 --> 00:12:08.040]  They can carry out their crimes and sell this country down the incredible river.
[00:12:08.040 --> 00:12:09.520]  So that's a big report.
[00:12:09.520 --> 00:12:14.040]  We'll pull that up where he's crying about Chinese intelligence as soon as the crew is
[00:12:14.040 --> 00:12:15.640]  able able to find that.
[00:12:15.640 --> 00:12:20.840]  I know I just sprung that on him, but that and later we'll add it in post, regardless
[00:12:20.840 --> 00:12:23.680]  when it goes up on band video later.
[00:12:23.680 --> 00:12:28.240]  OK, let's look at some of the other big news here.
[00:12:28.240 --> 00:12:35.920]  We have a very interesting development here in the pedo sexualization of children department.
[00:12:35.920 --> 00:12:37.840]  And I've got a whole bunch of this.
[00:12:37.840 --> 00:12:42.480]  Let me just tell you what else is coming up and we'll come back for breaking it all.
[00:12:42.480 --> 00:12:47.000]  Where what I've said has now been officially announced by the Toronto police.
[00:12:47.000 --> 00:12:52.320]  It is against the law in Canada, in the United States to shake your genitals in front of
[00:12:52.320 --> 00:12:53.320]  a child.
[00:12:53.320 --> 00:12:54.320]  It's indecent exposure.
[00:12:54.320 --> 00:12:55.320]  It's a felony.
[00:12:55.320 --> 00:12:59.280]  The felony has said that they now believe that if it is a gay pride parade and children
[00:12:59.280 --> 00:13:05.560]  are taken, the children are allowed to have pot bellied, fat, disgusting men shake their
[00:13:05.560 --> 00:13:07.800]  genitals in their faces.
[00:13:07.800 --> 00:13:09.560]  And we have a bunch of footage of this.
[00:13:09.560 --> 00:13:10.560]  We've had to blur out.
[00:13:10.560 --> 00:13:12.640]  I'm really not sure if I want to show it.
[00:13:12.640 --> 00:13:17.840]  We have some footage we didn't show yesterday of in the United States, a man in his underwear
[00:13:17.840 --> 00:13:23.280]  shaking his Johnson in small children's faces with the mother's cheering and walking them
[00:13:23.280 --> 00:13:24.280]  up towards them.
[00:13:24.280 --> 00:13:28.880]  And that ties into this National Geographic that told us how great it is to cut little
[00:13:28.880 --> 00:13:30.680]  boys' wee-wees off.
[00:13:30.680 --> 00:13:35.000]  National Geographic is firing all of its staff riders and will no longer appear in print
[00:13:35.000 --> 00:13:36.560]  on newsstands beginning next year.
[00:13:36.560 --> 00:13:38.280]  So the system's committing suicide.
[00:13:38.280 --> 00:13:42.600]  Seattle police hunt for a perpetrator of skid marks on Pride crosswalk.
[00:13:42.600 --> 00:13:44.360]  All their gang signs everywhere.
[00:13:44.360 --> 00:13:48.440]  Outrageous Planned Parenthood declares virginity a social construct.
[00:13:48.440 --> 00:13:51.040]  So they want more babies so they can sell their body parts.
[00:13:51.040 --> 00:13:54.080]  They want more people to get pregnant and then kill the babies because that's their
[00:13:54.080 --> 00:13:56.840]  business and business is good.
[00:13:56.840 --> 00:14:00.400]  And that virginity, just like mothers and fathers are imaginary and two men can have
[00:14:00.400 --> 00:14:04.080]  a baby, virginity is a social construct as well.
[00:14:04.080 --> 00:14:06.840]  We're going to be looking at that.
[00:14:06.840 --> 00:14:08.600]  Big riots across France.
[00:14:08.600 --> 00:14:16.700]  We have the video coming up of an illegal alien migrant, a precious one, ramming his
[00:14:16.700 --> 00:14:19.240]  vehicle into the police trying to run them over.
[00:14:19.240 --> 00:14:21.960]  So he shoots them.
[00:14:21.960 --> 00:14:27.720]  They shoot him and now because he is a migrant, the country's burning, a bunch of people
[00:14:27.720 --> 00:14:28.720]  have been killed.
[00:14:28.720 --> 00:14:32.640]  They're sitting on fire, buses and ramming into government buildings.
[00:14:32.640 --> 00:14:36.280]  It is just absolute insane, crazy town.
[00:14:36.280 --> 00:14:41.640]  Yeah, if you guys can, show the runaway buses running around on fire.
[00:14:41.640 --> 00:14:43.400]  I sent those to you.
[00:14:43.400 --> 00:14:50.520]  They're all up on all up on InfoWars, InfoWars.com and of course, Banned.Video.
[00:14:50.520 --> 00:14:52.800]  Here, I'll show you the bus footage.
[00:14:52.800 --> 00:14:54.920]  Yeah, that's stuff burning right there.
[00:14:54.920 --> 00:15:02.800]  Here, I'll just pull up on my phone here, but you really need to see the buses burning.
[00:15:02.800 --> 00:15:03.800]  Here's the one I sent.
[00:15:03.800 --> 00:15:06.240]  It says they are now stealing buses in France, Luke Rudowski.
[00:15:06.240 --> 00:15:10.680]  We can pull that up and have that when we come back from break.
[00:15:10.960 --> 00:15:17.920]  In fact, I'm going to hit France burning and what's all behind this and similar systems
[00:15:17.920 --> 00:15:24.360]  here in the United States when we return after the break.
[00:15:24.360 --> 00:15:29.320]  And then there's been some really amazing statements by Robert F. Kennedy Jr. about
[00:15:29.320 --> 00:15:34.760]  Trump, myself, Steve Bannon and others, so we're going to be playing that.
[00:15:34.760 --> 00:15:39.960]  Kennedy refuses to attack Trump, thanks him for kind words and proud that President Trump
[00:15:39.960 --> 00:15:43.720]  likes him and says he's glad that I like him and Steve Bannon likes him.
[00:15:43.720 --> 00:15:45.800]  So I mean, I've told you, we've talked to him some.
[00:15:45.800 --> 00:15:46.800]  He gets it.
[00:15:46.800 --> 00:15:47.800]  It's too controversial.
[00:15:47.800 --> 00:15:48.800]  Come on.
[00:15:48.800 --> 00:15:49.800]  They'll make that a distraction.
[00:15:49.800 --> 00:15:50.800]  That's fine with me.
[00:15:50.800 --> 00:15:51.800]  But I think R.F.K.
[00:15:51.800 --> 00:15:52.800]  Jr. is the real deal.
[00:15:52.800 --> 00:15:54.040]  Doesn't mean he's perfect, but he really is who he says he is.
[00:15:54.040 --> 00:15:55.040]  He's common sense.
[00:15:55.040 --> 00:15:56.040]  He's populist.
[00:15:56.040 --> 00:15:57.040]  He has integrity.
[00:15:57.040 --> 00:15:58.760]  Trump agrees with that.
[00:15:58.760 --> 00:16:01.280]  And it's not just the biggest sale of the year.
[00:16:01.280 --> 00:16:08.440]  So far, the July 4th super sales have started yesterday up to 60 percent off and double Patriot
[00:16:08.440 --> 00:16:09.440]  points.
[00:16:09.920 --> 00:16:12.800]  And remember, orders $50 or more get free shipping as well.
[00:16:12.800 --> 00:16:14.560]  Rainforest Plus 50 percent off.
[00:16:14.560 --> 00:16:16.280]  Rainforest Ultra 50 percent off.
[00:16:16.280 --> 00:16:18.440]  Probiotic Fiber 50 percent off.
[00:16:18.440 --> 00:16:20.120]  Immune Support 50 percent off.
[00:16:20.120 --> 00:16:22.240]  Organic Green Fiber Cat 50 percent off.
[00:16:22.240 --> 00:16:23.960]  Ultimate Fish Oil 40 percent off.
[00:16:23.960 --> 00:16:25.840]  Ultimate Bone Broth 40 percent off.
[00:16:25.840 --> 00:16:27.840]  That's got to get that selling out.
[00:16:27.840 --> 00:16:28.880]  Down and Out Sleep Support.
[00:16:28.880 --> 00:16:30.360]  Back in Stock 40 percent off.
[00:16:30.360 --> 00:16:31.360]  Super Female Vitality.
[00:16:31.360 --> 00:16:33.600]  It's the same as the Male Vitality, but the male sold out.
[00:16:33.600 --> 00:16:34.920]  60 percent off.
[00:16:34.920 --> 00:16:35.920]  Ultimate Krill Oil.
[00:16:35.920 --> 00:16:38.200]  So good for your immune system, your body, your brain, your heart.
[00:16:38.200 --> 00:16:39.200]  60 percent off.
[00:16:39.200 --> 00:16:40.200]  Turbo Force.
[00:16:40.200 --> 00:16:41.200]  10 Hours of Clean Energy.
[00:16:41.200 --> 00:16:42.200]  25 percent off.
[00:16:42.200 --> 00:16:43.200]  Selling Out.
[00:16:43.200 --> 00:16:44.200]  X3.
[00:16:44.200 --> 00:16:45.200]  Selling Out.
[00:16:45.200 --> 00:16:46.200]  The Clean Iodine.
[00:16:46.200 --> 00:16:47.200]  The Missing Link.
[00:16:47.200 --> 00:16:48.200]  25 percent off.
[00:16:48.200 --> 00:16:49.200]  Vitamin D3.
[00:16:49.200 --> 00:16:50.200]  It's all of it.
[00:16:50.200 --> 00:16:51.200]  Whole Food.
[00:16:51.200 --> 00:16:52.200]  Multivitamins.
[00:16:52.200 --> 00:16:53.200]  All InfoWars MD products.
[00:16:53.200 --> 00:16:54.200]  All Dr. Jones Naturals.
[00:16:54.200 --> 00:16:55.200]  30 percent off.
[00:16:55.200 --> 00:16:56.200]  It's all there.
[00:16:56.200 --> 00:16:57.200]  InfoWars Platinum Products.
[00:16:57.200 --> 00:16:58.200]  25 percent off.
[00:16:58.200 --> 00:16:59.200]  The best deals you're going to find.
[00:16:59.200 --> 00:17:00.200]  InfoWarsStore.com.
[00:17:00.200 --> 00:17:04.520]  A lot of people have asked me, why is InfoWars Store at InfoWars Life not at a probiotic
[00:17:04.520 --> 00:17:05.520]  for more than three years?
[00:17:05.520 --> 00:17:06.960]  And the answer is simple.
[00:17:06.960 --> 00:17:09.880]  We only bring you the highest quality at the lowest prices.
[00:17:09.880 --> 00:17:14.120]  We had a top maker, top certified of probiotics for more than seven years.
[00:17:14.120 --> 00:17:18.260]  They got bought by a lip tart company and said, we're not doing business with you, Mr.
[00:17:18.260 --> 00:17:19.840]  Jones, anymore.
[00:17:19.840 --> 00:17:25.720]  Finally, we got a probiotic just as good or better with a top lab that loves our show.
[00:17:25.720 --> 00:17:29.800]  We're able to private label it under InfoWars MD as our probiotic formula.
[00:17:29.800 --> 00:17:35.520]  So you can get a super high quality probiotic for amazing gut health and more at InfoWarsStore.com
[00:17:35.520 --> 00:17:37.080]  for 25 percent off right now.
[00:17:37.080 --> 00:17:40.000]  Now, wherever you get your probiotics, it's something everybody should be doing, but I'm
[00:17:40.000 --> 00:17:43.160]  asking you to try our probiotic because I think you're going to have an amazing effect
[00:17:43.160 --> 00:17:45.040]  and it funds our entire operation.
[00:17:45.040 --> 00:17:49.240]  So get your InfoWars MD probiotic today at InfoWarsStore.com.
[00:17:49.240 --> 00:17:51.800]  It's a high quality formula and it keeps us on the air.
[00:17:51.800 --> 00:17:54.800]  Take action now at InfoWarsStore.com.
[00:17:54.800 --> 00:18:07.720]  Two of our best selling nootropics or brain boosters are now back in stock at InfoWarsStore.com.
[00:18:07.720 --> 00:18:11.560]  For a limited time, they're 50 percent off when you get them together or 40 percent off
[00:18:11.560 --> 00:18:12.800]  when you get them individually.
[00:18:12.800 --> 00:18:17.000]  Brain Force Plus and Brain Force Ultra, two separate formulas.
[00:18:17.000 --> 00:18:20.000]  They both give you good, clean energy without the crash.
[00:18:20.000 --> 00:18:25.600]  One is a four to six hour good base of clean energy, again, with no hangover or letdown,
[00:18:25.600 --> 00:18:30.160]  and the other is a very special proprietary formula that's Brain Force Ultra that hits
[00:18:30.160 --> 00:18:31.160]  really, really quick.
[00:18:31.160 --> 00:18:32.160]  I love it.
[00:18:32.160 --> 00:18:33.160]  It wears off in two to three hours.
[00:18:33.160 --> 00:18:35.800]  So if I've got to work at night but don't want to stay up all night, I can take it and
[00:18:35.800 --> 00:18:39.200]  stay nine o'clock at night, got to stay up until midnight working, doing a radio interview
[00:18:39.200 --> 00:18:44.400]  or something, and boom, writing an article or writing a book, and then I get two, three
[00:18:44.400 --> 00:18:46.480]  hours of energy and then go right to bed after it.
[00:18:46.480 --> 00:18:50.600]  Brain Force Ultra, Brain Force Plus, both 50 percent off by themselves or 40 percent
[00:18:50.600 --> 00:18:51.600]  off individually.
[00:18:51.600 --> 00:18:53.160]  A lot of people love these products.
[00:18:53.160 --> 00:18:54.160]  They've got five-star reviews.
[00:18:54.160 --> 00:18:59.320]  But if you haven't tried them, you really should, 50 percent off, InfoWarsStore.com.
[00:18:59.320 --> 00:19:03.160]  This is Adam King, host of The Adam King Show, joined by the one and only Greg Reiss of The
[00:19:03.160 --> 00:19:04.160]  Reiss Report.
[00:19:04.160 --> 00:19:07.840]  We wanted to hop on and send everybody to InfoWarsStore.com.
[00:19:07.840 --> 00:19:15.000]  Click this QR code right above Greg Reiss, buy yourself a Faraday cage, super male vitality,
[00:19:15.000 --> 00:19:17.600]  or what Greg has, Greg, what do you got there?
[00:19:17.600 --> 00:19:21.960]  If you really want to treat yourself to something nice, get yourself an Alexa Pure water filter
[00:19:21.960 --> 00:19:26.640]  and get clean, healthy water whenever you want it, wherever you want it.
[00:19:26.640 --> 00:19:32.000]  Even if the water pressure goes out, the gravity-fed water filter has got you covered.
