[00:00:04.588 --> 00:00:09.410]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:02:52.439 --> 00:03:00.190]  Well, you know, in those days, I'm sure even for teachers to hand out worksheets to their students, they had to get literally a permit from the government.
[00:03:01.039 --> 00:03:14.506]  And as I look at what's going on today, I think, my gosh, it would be fun just to teleport Stalin just ever so briefly into the modern era and just watch his smoke come out of his ears and watch him absolutely flip out.
[00:03:14.506 --> 00:03:18.828]  Because we've got the power beyond photocopies, my goodness.
[00:03:18.828 --> 00:03:23.651]  We've got the power to reach literally hundreds of millions of people, and I'm so glad we're doing it.
[00:03:24.131 --> 00:03:25.894]  Alright, well my name is Catherine Albrecht.
[00:03:25.894 --> 00:03:28.978]  If you're not familiar with my work, I'm the RFID lady.
[00:03:28.978 --> 00:03:39.393]  I've been working on the issue of consumer privacy, shopper privacy, and fighting against the encroachment of radio frequency ID devices, whether it's in products,
[00:03:40.214 --> 00:03:49.382]  Or as we're going to be talking about this hour, in furniture, heaven forbid, or the worst case of all, on human beings, or even in human beings.
[00:03:49.382 --> 00:03:52.324]  We're going to be talking about that a little bit this hour as well.
[00:03:52.324 --> 00:04:00.291]  The RFID microchip is merging with the cell phone, is merging with the global brain, is merging with the internet.
[00:04:00.291 --> 00:04:01.472]  It's all coming together.
[00:04:02.232 --> 00:04:07.036]  And it's not a mistake, as I've said before on this show and my own program, that it's a web.
[00:04:07.036 --> 00:04:10.919]  It is called a web because there's a spider sitting at the center of it.
[00:04:10.919 --> 00:04:14.642]  It is called a net because there's somebody holding the net.
[00:04:14.642 --> 00:04:18.826]  And you may think that you're in charge of a lot of this technology, and in a lot of ways we are.
[00:04:19.446 --> 00:04:31.936]  But when it comes right down to it, this net, this web, is not only going to be a place through which we can communicate with one another, but it's going to be a place through which this global thing is going to have its eyes and ears on all of us.
[00:04:31.936 --> 00:04:37.000]  All right, we'll be talking about that this hour, also opening up for your phone calls a little bit later this hour.
[00:04:37.660 --> 00:04:42.644]  Microchip markets RFID technology that transmits via the human body?
[00:04:42.644 --> 00:04:48.828]  Yeah, that and we've got a new Wall Street Journal article out about how companies are tracking their employees.
[00:04:48.828 --> 00:04:51.069]  All right, all that and more when we come back.
[00:04:51.069 --> 00:04:53.291]  Katherine Albrecht filling in for Alex Jones.
[00:04:53.291 --> 00:04:54.011]  More right after this.
[00:05:02.862 --> 00:05:10.967]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:05:10.967 --> 00:05:15.050]  Alex and his staff have used these pure soap products for years.
[00:05:15.050 --> 00:05:22.334]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:05:22.334 --> 00:05:25.156]  See them on the web at 5starsoap.com.
[00:05:25.376 --> 00:05:30.198]  Or call 800-340-7091 for a free catalog.
[00:05:30.198 --> 00:05:36.141]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:05:36.141 --> 00:05:41.543]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:05:41.543 --> 00:05:43.524]  This is an amazing deal.
[00:05:43.524 --> 00:05:48.767]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:05:48.767 --> 00:05:50.928]  See them on the web at 5starsoap.com.
[00:05:51.488 --> 00:05:53.274]  Or call 800-340-7091 for a free catalog.
[00:06:00.501 --> 00:06:07.724]  A little over a year ago, I began to do a lot of research into why, even though I had a pretty good-sized meal, that I was still starving.
[00:06:07.724 --> 00:06:25.613]  And my research led me to a well-known fact that most of the soils that we grow our crops on here in the United States and across the industrialized world are almost completely depleted of almost all of the key minerals and trace elements that our bodies need to rebuild themselves, fight off cancer, and be healthy.
[00:06:25.613 --> 00:06:29.715]  I then searched out the best vitamin and mineral company out there.
[00:06:29.995 --> 00:06:31.776]  And discovered Young-Jevity.
[00:06:31.776 --> 00:06:39.942]  The Young-Jevity products are designed to give you the real nutrition you need, and once you've got that, you don't have to eat as much to be satisfied.
[00:06:39.942 --> 00:06:46.246]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[00:06:46.246 --> 00:06:47.527]  Check it out for yourself.
[00:06:47.527 --> 00:06:48.407]  It's incredible.
[00:06:48.407 --> 00:06:57.614]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement.
[00:06:57.614 --> 00:06:59.455]  That's Infowarsteam.com.
[00:07:00.836 --> 00:07:07.863]  It's no secret that pathogens such as bacteria, viruses, moles, and fungus can inflict severe damage in the human body.
[00:07:07.863 --> 00:07:12.507]  Fortunately, a new and vastly improved silver solution has been developed.
[00:07:12.507 --> 00:07:22.997]  Supernatural Silver is a revolutionary, broad-spectrum, antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[00:07:23.297 --> 00:07:37.228]  Supernatural Silver is unique and superior to colloidal and ionic silvers, using a patented technology that is highly effective against colds, flus, infections, food poisoning, and yeast, in addition to many other pathogens.
[00:07:37.228 --> 00:07:46.095]  Supernatural Silver is scientifically supported, extremely safe, and is the number one choice of thousands of people for immune system support.
[00:07:46.095 --> 00:07:49.598]  Find out how Supernatural Silver could change your life!
[00:07:49.758 --> 00:07:55.260]  Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[00:07:55.260 --> 00:07:58.021]  That's SupernaturalSilver.com.
[00:07:58.021 --> 00:08:07.005]  And like us on Facebook.
[00:08:07.005 --> 00:08:08.185]  Big Brother.
[00:08:08.185 --> 00:08:10.066]  Mainstream media.
[00:08:10.066 --> 00:08:11.726]  Government cover-ups.
[00:08:11.726 --> 00:08:13.227]  You want answers?
[00:08:13.227 --> 00:08:14.868]  Well, so does he.
[00:08:14.868 --> 00:08:18.449]  It's Alex Jones on the GCN Radio Network.
[00:08:22.526 --> 00:08:27.891]  We all know the chosen toys of catty girls and pretty boys.
[00:08:27.891 --> 00:08:33.295]  Make up that face, jump in the race.
[00:08:33.295 --> 00:08:39.300]  Life's a kick in this town.
[00:08:39.300 --> 00:08:44.705]  Life's a kick in this town.
[00:08:44.705 --> 00:08:47.287]  This town is fun town.
[00:08:47.287 --> 00:08:49.589]  This town is so glamorous.
[00:08:51.293 --> 00:08:56.597]  It is our town, it's our country, it's our planet, in case you haven't noticed that lately.
[00:08:56.597 --> 00:08:58.379]  All you pond scum out there.
[00:08:58.379 --> 00:09:07.986]  Yeah, the globalists want to think it's their town, but they are a tiny, mincey, minuscule little fraction of the mass of humanity that lives on this planet.
[00:09:07.986 --> 00:09:10.508]  And it really is time for us to remind them of that.
[00:09:10.988 --> 00:09:16.091]  Especially because we've got a constitution that makes it very clear that these folks are our servants.
[00:09:16.091 --> 00:09:24.255]  So I'm always pleased when I see that, at least on the local level, the local and the state level, that the people who are getting elected kind of still get that.
[00:09:24.255 --> 00:09:28.257]  You know, it hasn't gone totally to their heads in the way that it has on the federal level.
[00:09:28.897 --> 00:09:33.480]  And on my own radio program, this is of course the Alex Jones Show, and I'm Katherine Albrecht.
[00:09:33.480 --> 00:09:34.481]  Fill it in for Alex.
[00:09:34.481 --> 00:09:38.283]  I do my own radio show for two hours, Monday through Friday.
[00:09:38.283 --> 00:09:44.848]  And on Fridays, I always kind of try to dispel a little bit of the darkness that we've been looking at all week long.
[00:09:44.848 --> 00:09:48.130]  And I do a little thing called Good News Friday.
[00:09:48.130 --> 00:09:53.073]  Well, I want to give you just a couple of the good news stories, just a little preview of what I'm going to be talking about on my show.
[00:09:53.073 --> 00:09:56.856]  And I want to share some of the positive stories that are coming out.
[00:09:56.856 --> 00:09:58.217]  It's always good news when
[00:09:58.957 --> 00:10:06.003]  When we have something positive going on, well, let me tell you, the state of Ohio is considering a ban against traffic cameras.
[00:10:06.003 --> 00:10:07.063]  Wouldn't that be a good thing?
[00:10:07.063 --> 00:10:12.427]  You know, the idea that the state has its eyes on all of our cars is really disturbing.
[00:10:12.427 --> 00:10:27.419]  We know that not only can the traffic cameras now zoom in and see your face or determine whether you're, you know, grimacing or scowling or smiling as you sit there at the red light, they're also able now to do automatic license plate recognition in a lot of municipalities.
[00:10:27.979 --> 00:10:32.220]  And this is a big income source for these communities.
[00:10:32.220 --> 00:10:36.702]  Well, there's a court in Ohio that has said, no, you can't be doing this.
[00:10:36.702 --> 00:10:38.562]  Let me just read you the article here.
[00:10:38.562 --> 00:10:41.623]  This is out of W. Ohio TV.
[00:10:41.623 --> 00:10:46.604]  They say, the days of red light and speed cameras at Ohio intersections could be numbered.
[00:10:46.604 --> 00:10:56.307]  A Hamilton County court judge ruled Thursday, that would be yesterday, that a traffic camera ordinance in a little small village near Cincinnati cannot be enforced.
[00:10:56.627 --> 00:10:57.808]  Yeah, now this is interesting.
[00:10:57.808 --> 00:10:59.629]  Listen to the stats on this.
[00:10:59.629 --> 00:11:02.930]  You guys will die.
[00:11:02.930 --> 00:11:06.932]  Alright, only 2,188 people live in Elmwood Place, Ohio.
[00:11:06.932 --> 00:11:07.172]  Right?
[00:11:07.172 --> 00:11:08.273]  Just a little small town.
[00:11:08.273 --> 00:11:10.454]  2,000 people, approximately.
[00:11:10.454 --> 00:11:18.258]  But cameras have caught more than 20,000 drivers speeding through town in just the last, well, less than a year.
[00:11:18.258 --> 00:11:20.439]  They just installed these things in September of last year.
[00:11:20.439 --> 00:11:22.680]  So just a couple of months.
[00:11:22.680 --> 00:11:23.861]  20,000 drivers getting tickets?
[00:11:23.861 --> 00:11:24.541]  You gotta be kidding me.
[00:11:24.921 --> 00:11:27.763]  Well, what are they making off of this?
[00:11:27.763 --> 00:11:31.065]  1.5 million dollars since September of last year.
[00:11:31.065 --> 00:11:32.907]  October, November, December, that's like what?
[00:11:32.907 --> 00:11:33.707]  Three months?
[00:11:33.707 --> 00:11:34.228]  Wait, no.
[00:11:34.228 --> 00:11:36.069]  Three months of 2012.
[00:11:36.069 --> 00:11:37.710]  Five months worth?
[00:11:37.710 --> 00:11:39.051]  1.5 million bucks.
[00:11:39.051 --> 00:11:40.192]  You know why these guys are doing it.
[00:11:41.042 --> 00:11:50.307]  Yeah, in the decision, the judge said, well, not enough signage warning the motorists, they're not calibrating them, it's a for-profit company, a whole bunch of problems with this.
[00:11:50.307 --> 00:12:00.793]  But I am delighted to see that not only is the court striking this down, but there's even bipartisan legislation introduced in the state of Ohio to knock out those traffic cameras.
[00:12:00.793 --> 00:12:07.837]  We've been seeing legislation like this introduced in other states, and I would say this is an encouraging move wherever you're located
[00:12:08.317 --> 00:12:11.779]  You may want to consider lobbying for those cameras to be shut down.
[00:12:11.779 --> 00:12:16.501]  You know they do a lot more than just monitor people who are violating the law.
[00:12:16.501 --> 00:12:21.783]  Yeah, they can also use them for really any purpose they want to and we ought to probably put the brakes on that.
[00:12:21.783 --> 00:12:29.667]  So I would encourage you to get involved in that movement against the eyes of the state being on every street corner.
[00:12:29.667 --> 00:12:32.909]  Alright, the other bit of good news this week, I know it's kind of
[00:12:34.326 --> 00:12:39.968]  I suppose it's good news, TSA allowing knives and golf clubs back on U.S.
[00:12:39.968 --> 00:12:40.328]  planes.
[00:12:40.328 --> 00:12:44.209]  I say I suppose it's good news because it's about time, isn't it?
[00:12:44.209 --> 00:12:48.910]  Next they're going to tell us we're going to be allowed to have a conversation on the plane.
[00:12:48.910 --> 00:12:52.471]  It's pretty bad when they take away your rights and then they give them back to you piecemeal.
[00:12:53.131 --> 00:12:54.812]  Thank you, government, sir.
[00:12:54.812 --> 00:13:00.636]  Thank you, thank you that we're allowed to do something that, you know, people have been doing for years and years before you took those rights away.
[00:13:00.636 --> 00:13:15.826]  But the USTSA has said that it will allow people to carry small pocket knives onto passenger planes for the first time since the September 11th terrorist attacks, along with golf clubs, hockey sticks, and plastic wiffle ball style bats.
[00:13:15.826 --> 00:13:22.611]  Can you believe that it's been illegal for over 10 years now to carry a wiffle ball bat onto an airplane?
[00:13:23.912 --> 00:13:26.293]  Yeah, just try beating somebody over the head with that.
[00:13:26.293 --> 00:13:29.415]  They've got the holes in them, they don't do much.
[00:13:29.415 --> 00:13:40.843]  The agency will permit knives with retractable blades shorter than 2.3 inches, so we're talking just the barest tiny of pocket knives here, and narrower than one-half inch.
[00:13:40.843 --> 00:13:44.866]  The new rules are going to take effect at the end of April.
[00:13:45.106 --> 00:13:53.523]  Yeah, they're also going to allow sticks used to play lacrosse, billiards, and hockey, ski poles, and as many as two golf clubs.
[00:13:53.523 --> 00:13:56.849]  Yeah, you know, because if you have three or four, you could get in big trouble with that.
[00:13:57.890 --> 00:14:02.052]  All right, the flight attendants having a hissy fit about this.
[00:14:02.052 --> 00:14:04.593]  I'm not sure why they get so upset about pocketknives.
[00:14:04.593 --> 00:14:09.414]  How many pocketknife attacks did we really have before they banned the pocketknives?
[00:14:09.414 --> 00:14:09.995]  Really?
[00:14:09.995 --> 00:14:11.595]  Realistically?
[00:14:11.595 --> 00:14:16.077]  Most men I know, especially in certain parts of the country in the South, actually carried a pocketknife.
[00:14:16.077 --> 00:14:20.859]  It was just part of the stuff in their pockets along with their keys and their change and their wallets.
[00:14:20.859 --> 00:14:23.380]  And you didn't see a rash of, you know,
[00:14:24.540 --> 00:14:26.324]  Tiny knife attacks on the airplane.
[00:14:26.324 --> 00:14:27.947]  So, I suppose that's good news.
[00:14:27.947 --> 00:14:29.871]  They're letting us do that again.
[00:14:29.871 --> 00:14:31.955]  Got another law out of Texas.
[00:14:31.955 --> 00:14:34.621]  Speaking of local lawmakers, who are my heroes, gotta say.
[00:14:35.572 --> 00:14:41.578]  Texas is now proposing one of the nation's most sweeping mobile privacy laws.
[00:14:41.578 --> 00:14:52.308]  If signed into law, this is such a no-brainer, but if signed into law, cops would actually have to get a warrant before they could use your phone to track you and get your location data.
[00:14:52.308 --> 00:14:59.515]  Now, a pair of new mobile privacy bills recently introduced in the state of Texas are among the, quote, most sweeping ever seen.
[00:15:00.035 --> 00:15:06.919]  Yeah, they actually offer better protection on the Texas state level than a couple of similar bills introduced in Congress this week.
[00:15:06.919 --> 00:15:11.441]  If passed, they would establish a probable cause requirement.
[00:15:11.441 --> 00:15:13.082]  Yeah, you'd have to get a warrant.
[00:15:13.082 --> 00:15:23.827]  You'd have to show probable cause in order to obtain location information from GPS devices and also tap and trace and cell phone tower location data.
[00:15:23.827 --> 00:15:27.709]  This data, if the bill passes, would only be disclosed to law enforcement, quote,
[00:15:28.209 --> 00:15:29.791]  It's about flipping time, don't you think?
[00:15:39.013 --> 00:15:50.279]  All right, so I gotta tell you, I am always delighted when we see on the state and local level these kinds of bills getting introduced.
[00:15:50.279 --> 00:15:59.103]  I have already, years ago, I gave up on the federal government, although I gotta say I was pretty pleased with Rand Paul and his filibuster here over the last couple of days.
[00:15:59.103 --> 00:16:08.628]  So I think there is still some stuff that can be done on the federal level, but if you're really looking to make change, I believe that that change is going to be happening on the local and the state level.
[00:16:09.068 --> 00:16:20.657]  Joining me later this, the third hour of today's program, Tom Woods and I are going to be talking about nullification and state rights as well, so stay tuned for that.
[00:16:20.657 --> 00:16:28.984]  We'll definitely be getting into where the power structure is and where we as individuals can actually get in there and make some changes.
[00:16:29.665 --> 00:16:35.331]  I've got a couple more bits of good news, but I think that's probably enough to tide us over for the moment.
[00:16:35.331 --> 00:16:39.055]  I now want to turn our attention to something that's maybe a little bit more disturbing.
[00:16:39.055 --> 00:16:45.923]  You guys, if you've been following my work at all, and I know Alex has talked about this extensively on the show as well,
[00:16:46.503 --> 00:16:55.908]  We are fighting against the tagging of students in San Antonio, Texas with RFID tracking beacons around their necks.
[00:16:55.908 --> 00:17:15.018]  And one of the reasons that we've said, hey listen, this tracking pilot program at two schools down there, 4,200 kids being forced to wear a lanyard with a battery-powered ID tag around their necks that sends out a signal that's monitored every 25 seconds and recorded in a giant database so they know where all the kids are all the time, all day long.
[00:17:15.478 --> 00:17:19.302]  But it's going to set a bad precedent for the future, right?
[00:17:19.302 --> 00:17:20.323]  Those kids are going to grow up.
[00:17:20.323 --> 00:17:21.525]  And what is school all about?
[00:17:21.525 --> 00:17:24.608]  Well, school is about conditioning kids.
[00:17:24.608 --> 00:17:26.430]  It's really not about education.
[00:17:26.430 --> 00:17:27.331]  And I can't help myself.
[00:17:27.331 --> 00:17:29.453]  I've got to share this other story with you.
[00:17:29.453 --> 00:17:30.534]  The other breaking news today?
[00:17:31.738 --> 00:17:36.544]  Most New York City high school grads cannot read.
[00:17:36.544 --> 00:17:40.088]  Basic skills like reading, writing, and math need to be relearned.
[00:17:40.088 --> 00:17:50.780]  Nearly 80% of New York City high school graduates have to relearn basic skills like reading before they can enter the City University's Community College.
[00:17:51.400 --> 00:17:59.724]  System right so the story just down today, so let's clarify this because my background is in education I have a doctorate from Harvard University in education.
[00:17:59.724 --> 00:18:06.627]  This is what I do It's what I've done my whole life, and I can say that as far as education goes the government schools
[00:18:07.387 --> 00:18:13.331]  Obviously, if 80% of kids graduating from them can't read or write, you would say that they're a failure, right?
[00:18:13.331 --> 00:18:27.600]  Well, if you talk to John Taylor Gatto, who I knew has been a guest on this program in the past, who's written the underground history of American education, the former New York Teacher of the Year, so he knows what he's talking about, he'll come right out and tell you the schools aren't failing.
[00:18:28.220 --> 00:18:29.861]  The schools are succeeding brilliantly.
[00:18:29.861 --> 00:18:40.869]  They're doing exactly what they were set out to do, which is to condition kids to accept keeping their mouths shut, keeping their heads low, obeying authority, and staying in line.
[00:18:40.869 --> 00:18:43.851]  That's what the schools are about, and they succeed in that brilliantly.
[00:18:44.831 --> 00:18:57.756]  So, when you take a look, now let's turn our attention away from New York, where 80% of kids can't read, and now let's look back at Texas, where you've got 4,200 kids as part of a trial this year, with these remotely readable tracking devices around their necks.
[00:18:57.756 --> 00:18:58.776]  What do you think they're learning?
[00:18:58.776 --> 00:19:01.217]  What do you think they're teaching these kids?
[00:19:01.217 --> 00:19:13.302]  Well, they're teaching them to accept this notion that it's appropriate for the people in charge of you, well, first of all, that there are people in charge of you, in large numbers, that can segregate, slice and dice you into a little age segregated unit.
[00:19:14.170 --> 00:19:18.936]  That can then put this thing around your neck and punish you if you fail to wear it.
[00:19:18.936 --> 00:19:24.744]  Like Andrea Hernandez who was expelled for refusing to wear her little tracking device around her neck.
[00:19:24.744 --> 00:19:26.646]  So, you know, that sends a pretty powerful message.
[00:19:26.646 --> 00:19:27.668]  We will expel you.
[00:19:27.668 --> 00:19:28.569]  We will punish you.
[00:19:28.569 --> 00:19:30.431]  We will make your life miserable unless you don't.
[00:19:31.132 --> 00:19:36.213]  Well, already, the thing that I've been predicting, that this is going to hit the workplace, it's happening.
[00:19:36.213 --> 00:19:41.634]  New story out in the Wall Street Journal, titled, Tracking Sensors Invade the Workplace.
[00:19:41.634 --> 00:19:50.897]  There's a new company out there, putting trackers not only around employees' necks, but even on the furniture that they sit in, to determine how often they get up or take breaks.
[00:19:50.897 --> 00:19:52.957]  All right, more on that story when we come back.
[00:19:52.957 --> 00:19:54.117]  This is the Alex Jones Show.
[00:19:54.117 --> 00:19:55.998]  I'm Katherine Albrecht filling in.
[00:19:55.998 --> 00:19:56.438]  Stay tuned.
[00:20:02.262 --> 00:20:10.368]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:20:10.368 --> 00:20:14.451]  Alex and his staff have used these pure soap products for years.
[00:20:14.451 --> 00:20:21.756]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:20:21.756 --> 00:20:24.578]  See them on the web at 5starsoap.com.
[00:20:24.778 --> 00:20:29.602]  Or call 800-340-7091 for a free catalog.
[00:20:29.602 --> 00:20:35.547]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:20:35.547 --> 00:20:40.951]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:20:40.951 --> 00:20:42.933]  This is an amazing deal.
[00:20:42.933 --> 00:20:48.177]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[00:20:48.177 --> 00:20:50.659]  See them on the web at 5starsoap.com
[00:20:50.919 --> 00:20:52.761]  Or call 800-340-7091 for a free catalog.
[00:21:00.259 --> 00:21:02.020]  Hey everybody, Ty Bollinger here.
[00:21:02.020 --> 00:21:04.721]  Once again, real life, real stories.
[00:21:04.721 --> 00:21:06.622]  And he discovered Carnivora.
[00:21:06.622 --> 00:21:11.584]  Was so thrilled with the product that he shared it with his family and his friends and his patients.
[00:21:11.584 --> 00:21:14.005]  My dad was a family physician, he was a medical doctor.
[00:21:14.005 --> 00:21:16.906]  Almost all the symptoms were either diminished or gone.
[00:21:16.906 --> 00:21:19.127]  Amazing product, amazing results.
[00:21:19.127 --> 00:21:26.350]  It's like an amazing thing having such a profound change in how I feel and knowing that it was Carnivora that did it.
[00:21:26.710 --> 00:21:32.677]  And a lot of patients got better, ranging from immune dysfunction to allergies and infection.
[00:21:41.567 --> 00:21:41.968]  I think so.
[00:21:59.981 --> 00:22:07.264]  Stop the pain from broken, chipped and damaged nails with a revolutionary new nail hardener, Nails of Steel!
[00:22:07.264 --> 00:22:12.006]  Apply just one drop of Nails of Steel over natural or polished nails and go!
[00:22:12.006 --> 00:22:16.589]  With Nails of Steel, there's virtually no drying time and it's guaranteed!
[00:22:16.589 --> 00:22:22.911]  Order this all-natural, anti-fungal and herbal formula for women and men at NailsofSteel.com.
[00:22:22.911 --> 00:22:25.212]  That's NailsofSteel.com.
[00:22:25.212 --> 00:22:26.073]  Nails of Steel!
[00:22:26.813 --> 00:22:28.794]  It's like a salon in a bottle.
[00:22:28.794 --> 00:22:30.315]  Hi, this is Ted Anderson.
[00:22:30.315 --> 00:22:34.878]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:22:34.878 --> 00:22:40.682]  They've been available since 1986, yet the financial industry won't recognize the value of gold for retirement.
[00:22:40.682 --> 00:22:44.044]  Gold has outperformed paper investments, yet no word about IRAs.
[00:22:44.324 --> 00:22:47.045]  If you would like to have gold for your retirement, call 800-686-2237.
[00:22:47.045 --> 00:22:52.087]  Don't get left behind by rising inflation and low returns.
[00:22:52.087 --> 00:22:52.347]  Call 800-686-2237.
[00:22:52.347 --> 00:22:53.747]  Secure your future and call 1-800-686-2237.
[00:22:59.668 --> 00:23:04.111]  March into big spring preparedness savings this month at BePrepared.com.
[00:23:04.111 --> 00:23:05.152]  Going on now!
[00:23:05.152 --> 00:23:11.157]  Emergency Essentials and BePrepared.com save you 28% off your favorite beef and chicken combo entrees.
[00:23:11.157 --> 00:23:14.519]  Save 24% on number 10 cans of freeze-dried raspberries.
[00:23:14.519 --> 00:23:18.823]  Or save 26% on our freeze-dried strawberry slices with purchase of 12 or more.
[00:23:18.823 --> 00:23:22.105]  Katadyn Pocket Micro Water Filters are 27% off.
[00:23:22.105 --> 00:23:25.228]  Try our fruit-flavored HydroPak Combo Water Filtering Pouches.
[00:23:25.228 --> 00:23:27.349]  In March, buy five 10-packs for a 50% discount.
[00:23:28.490 --> 00:23:33.856]  Stock up on wheat with a year's supply of grains for $70 off only at BePrepared.com.
[00:23:33.856 --> 00:23:40.464]  And this month, power up with a Goal Zero Sherpa 50 solar powered recharging kit at $110 off MSRP.
[00:23:40.464 --> 00:23:43.748]  And we'll throw in a free $50 emergency essentials gift card.
[00:23:43.888 --> 00:23:47.591]  The March sale ends March 31st at BePrepared.com.
[00:23:47.591 --> 00:23:54.738]  For contents and details, call Emergency Essentials at 800-999-1863 or click BePrepared.com.
[00:23:54.738 --> 00:23:56.039]  The choice is clear.
[00:23:56.039 --> 00:23:58.562]  Be unprepared or BePrepared.com.
[00:24:03.917 --> 00:24:05.098]  Hey, we're back!
[00:24:29.042 --> 00:24:34.984]  You're listening to the Alex Jones Show, of course, InfoWars.com, PrisonPlanet.com.
[00:24:34.984 --> 00:24:39.646]  I'm your guest host, Catherine Albrecht, riding shotgun with you for the next couple of hours.
[00:24:39.646 --> 00:24:41.586]  Going to open up the phone lines here in the next segment.
[00:24:41.586 --> 00:24:42.386]  Let me give out that number.
[00:24:42.386 --> 00:24:42.807]  It's 1-800-259-9231.
[00:24:42.807 --> 00:24:43.107]  That's 1-800-259-9231.
[00:24:49.989 --> 00:25:03.417]  If you'd like to call in with a question or a comment about any of the topics we're talking about this hour, I want to get into this whole concept of tracking people becoming a normal part of life.
[00:25:03.417 --> 00:25:06.359]  And if they can get it into the schools, they always want to start with the kids.
[00:25:07.119 --> 00:25:12.884]  You know, as I said last week when I was a guest in studio with Alex, it's really about conditioning the kids.
[00:25:12.884 --> 00:25:18.808]  You know, Hitler said, I don't care about you adults who oppose me, because I've already got your kids.
[00:25:18.808 --> 00:25:20.149]  See, that's where they want to go.
[00:25:20.149 --> 00:25:21.711]  And we look at the schools.
