[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[04:28.000 --> 04:40.000]  So I'm going to air the end of the Friday show that's going to re-air before the new premiere coming up next Friday of JFK with a deathbed confession of E. Howard Hunt.
[04:40.000 --> 04:45.000]  It's going to air the hour before, so 8 p.m. central if you missed the FEMA camp special.
[04:45.000 --> 04:49.000]  But I'm going to air some of that when we come back and break it down and analyze it.
[04:49.000 --> 04:52.000]  Then I'm going to get into radiation in Texas water.
[04:52.000 --> 04:59.000]  That's Associated Press and a lot more stay with us.
[05:22.000 --> 05:23.000]  Don't buy anything else.
[05:23.000 --> 05:30.000]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[05:30.000 --> 05:31.000]  Buy American and stay clean.
[05:31.000 --> 05:38.000]  As well as support info wars, visit 5starsoap.com today or call 1-800-340-7091.
[05:38.000 --> 05:40.000]  Well Marty, what do you have to say?
[05:40.000 --> 05:59.000]  Owner and owner for over 63 years satisfaction is guaranteed on W. Dirtback. Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com. Thank you.
[06:11.000 --> 06:18.000]  It is Sunday, the 15th, the 14th day of November 2010.
[06:18.000 --> 06:22.000]  Again, Sunday, the 14th day of November 2010.
[06:22.000 --> 06:26.000]  We're going to be live here for the next two hours.
[06:26.000 --> 06:29.000]  This radio broadcast is completely independent.
[06:29.000 --> 06:30.000]  I own this company.
[06:30.000 --> 06:38.000]  I run info wars.com, prisonplanet.com, the radio show, the films that I produce.
[06:38.000 --> 06:42.000]  I am beholden to no one but God.
[06:42.000 --> 06:49.000]  And that's why it's so special, so truly original and maverick.
[06:49.000 --> 06:59.000]  What we have been able to do in the last 15 years by we, myself, my great crew, and I've got the best crew I've ever had working in this operation.
[06:59.000 --> 07:07.000]  But you, the listeners who've checked out the information we cover, who've gone out and spread that information to the four corners of the world.
[07:07.000 --> 07:10.000]  We are having a giant effect.
[07:10.000 --> 07:19.000]  To the point of one of the biggest magazines in the country is coming to do a cover profile on Yours Truly this week.
[07:19.000 --> 07:23.000]  I'm just going to leave it at that until it comes out early next year.
[07:23.000 --> 07:33.000]  That Nightline and MSNBC and CNN have all produced hit pieces against Yours Truly, basically saying I'm the devil.
[07:33.000 --> 07:48.000]  And I am somebody who is not a Glenn Beck, who is not a Bill O'Reilly, who is not a Keith Oberman, who played the part of an establishment type back when Bush was in office and this progressing tyranny was ongoing.
[07:48.000 --> 07:52.000]  It's just continued and accelerated under Obama because they're just puppets.
[07:52.000 --> 08:04.000]  I just want to pause here for a moment and not savor because we've made a lot of mistakes and hindsight's 20-20.
[08:04.000 --> 08:21.000]  But to really savor the fact that we have done a lot of good, we have woken a lot of people up, and we're gaining ground and gaining steam and power every single day because the world is waking up to the corporate tyranny known as the New World Order.
[08:21.000 --> 08:23.000]  They're not free market.
[08:23.000 --> 08:28.000]  The mega banks, the mega rich openly write white papers that we've quoted here in Bragg.
[08:28.000 --> 08:33.000]  They want world socialism to shut down their competition and rob the middle class.
[08:33.000 --> 08:38.000]  They want a tiny elite with a giant dumb-down dependent mass under them.
[08:38.000 --> 08:49.000]  Now we're going to have nothing but open phones coming up in the second hour today, but as is customary more and more on the first hour of the Sunday broadcast.
[08:49.000 --> 08:58.000]  I am going to get into a whole bunch of really important news.
[08:58.000 --> 09:15.000]  Coming up though in the second hour, I will cover the financial news and the huge developments that have been taking place over in Asia with the G20 meeting that just ended a day ago in Seoul, South Korea,
[09:15.000 --> 09:24.000]  where the announcement has been made that the dollar is on the way out and that our government is devaluing the dollar with the private Federal Reserve.
[09:24.000 --> 09:30.000]  We'll talk about what that means in the geopolitical landscape and individuals.
[09:30.000 --> 09:37.000]  Obviously rising prices, people on fixed incomes are going to be devastated.
[09:37.000 --> 09:48.000]  We have to, quote, pay back the debt as citizens, as the private Federal Reserve hyperinflates, so it means raising taxes, getting us more in debt to these private cartels,
[09:48.000 --> 09:56.000]  which has been their plan all along just like with some third world nation that they've loan sharked into a position of subservient minionship.
[09:56.000 --> 10:11.000]  So that's coming up. And also in the next hour, I had Dr. Connit, a toxicologist and environmental scientist, PhD, on reading the EPA's own reports about a week and a half ago,
[10:11.000 --> 10:14.000]  and that's posted up at PrisonPlanet.tv.
[10:14.000 --> 10:27.000]  And Dr. Connit said that 15 years ago when he saw literature about sodium fluoride being poisonous, he didn't believe it, so he researched it and found out how deadly it was and how it increases bone cancer,
[10:27.000 --> 10:36.000]  how it reduces IQ and all the government's own studies, and he went over 20-plus studies here on air a week or so ago when he was in here.
[10:36.000 --> 10:50.000]  But he said the bigger issue is that under the name sodium fluoride in Europe, England, and the United States, they're able to put, and he had the EPA and FDA's own reports on this when he was on air with us.
[10:50.000 --> 10:58.000]  They've testified before Congress about this. The government's own scientists don't like it, but the policy is it will continue,
[10:58.000 --> 11:10.000]  that there are hundreds of chemicals and poisons in the so-called sodium fluoride because it's just a brand name, it's just a cover name for all of those chemicals.
[11:10.000 --> 11:21.000]  And it's arsenic, it's lead, it's mercury because most of the fluoride that's put in our water is a poisonous byproduct that until the 1950s, these companies had to store.
[11:21.000 --> 11:28.000]  But they just went and lobbied the government to put it in the water and claim it was for your teeth with no scientific studies, no nothing.
[11:28.000 --> 11:32.000]  So again, it's not just the argument over sodium fluoride, it's the argument of all these chemicals.
[11:32.000 --> 11:42.000]  Now, where is the main source? There's really three sources, the scrubbers in power plants where they save, you know, the toxic chemicals coming out of the coal,
[11:42.000 --> 11:52.000]  that's full of arsenic and all these other poisons, but that's one of the subgroups. The main place they get it is fertilizer mining.
[11:52.000 --> 12:05.000]  And you're like fertilizer mining, yes, limestone in central Texas, in Florida, a lot of the coastal zones that were part of the ocean floor millions of years ago,
[12:05.000 --> 12:19.000]  they have precipitated out in them minerals that plants need and nitrogen and other things. So they just mine it, they grind it up and that's what most of the plant fertilizer is, is ground up limestone.
[12:19.000 --> 12:27.000]  Now, where do you mine uranium and plutonium out in Colorado? Limestone. It precipitates.
[12:27.000 --> 12:39.000]  And I happen to know the company that Austin, Texas gets, and they pay over a million bucks a year for it. It's a toxic waste, what a joke we pay for it, comes from Florida.
[12:39.000 --> 12:53.000]  And then I've looked it up, that area where they're mining it has uranium in the rocks. So there's this big AP Reuters, Texas Observer, Fox News, Houston Chronicle.
[12:53.000 --> 13:08.000]  And they're all freaking out that the federal government for decades suppressed the fact that most Texas tap water had high levels of radioactive isotopes in it, a whole spectrum of different radioactive particles.
[13:08.000 --> 13:18.000]  But they don't say why it's in the tap water. Dr. Conant was in here a week ago. This just broke yesterday. And he said, and that's what's in the government's own reports,
[13:18.000 --> 13:33.000]  the fertilizer mining systems all over the country in many of the areas. It's not in all the areas, but in many of the areas there is low to medium to even high levels of different radioactive isotopes.
[13:33.000 --> 13:51.000]  So they take the byproducts of this that they can't put on plants because they'll kill them, and they put it in our water and it bioaccumulates in it. And it goes over in the Texas Observer and in Raw Story and the Houston Chronicle
[13:51.000 --> 13:58.000]  and all these articles I've got that we don't know why it's in there. What do you mean you don't know why it's in there all over the country?
[13:58.000 --> 14:06.000]  We've talked about this for years. They put radioactive, I said I'd cover this next hour. See, I'm covering it now. The big news is coming up.
[14:06.000 --> 14:24.000]  But don't laugh at me if you're driving down the road in your car. Just go search the term fertilizer from limestone or fertilizer, mind fertilizer.
[14:24.000 --> 14:36.000]  That's most fertilizer worldwide is mined out of the ground. Or go search uranium mines, Colorado, and it'll pull up limestone.
[14:36.000 --> 14:46.000]  And they take it and they grind it up and they spray it on the crops. But they have these systems where they sift through it and take the impurities out and what do they do with that?
[14:46.000 --> 14:56.000]  They don't have to store it in some underground facility and then people get mad and say you can't build that in my backyard. No, they just made a big joke about it 60 years ago in 1950-51
[14:56.000 --> 15:02.000]  and said we'll just finance the American Dental Association, the American Medical Association, to say we're putting fluoride in.
[15:02.000 --> 15:11.000]  A little bit of fluoride is good for your teeth and we'll put the uranium, the plutonium, the arsenic, the lead in your water. So I want to explain to you.
[15:11.000 --> 15:18.000]  They do this in plain view. And if you will just go research the claims I just made, you'll find out it's true.
[15:18.000 --> 15:31.000]  See, no one in all these articles, because the people perish for lack of knowledge, no one in all these articles in Texas is saying, A, this is a nationwide problem and the feds suppressed that the radiation was there.
[15:31.000 --> 15:40.000]  That's a fact. They knew it was there and suppressed the radioactive particles that the government's own health department in here admits massively increases cancer.
[15:40.000 --> 15:47.000]  You like liver cancer, you like bladder cancer, you like stomach cancer, you like esophageal cancer, it's a lot of it's from this.
[15:47.000 --> 15:55.000]  But then they don't tell you where the radiation came from, because they're covering that up too. It's coming from the fluoride, they add.
[15:55.000 --> 15:57.000]  We'll be right back. Stay with us.
[16:01.000 --> 16:09.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[16:09.000 --> 16:14.000]  These are finishing off this agenda that we're pulling the rug from underneath the Americans at home.
[16:14.000 --> 16:20.000]  We have tremendous influence on our president in Congress and they really are calling the shots.
[16:20.000 --> 16:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[16:25.000 --> 16:35.000]  For the Republic identifies the enemies of our nation. The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[16:35.000 --> 16:41.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches and the Congress is saying, who do we make the check out to?
[16:41.000 --> 16:48.000]  Today seems like nobody does care and right now in Washington D.C. we have seen a fall of the Republic.
[16:48.000 --> 17:06.000]  Get your copy of Full of the Republic on DVD at infowars.com or watch it online right now in super high quality at prisonplanet.tv.
[17:18.000 --> 17:27.000]  They've begun their long expected journey to the moon. In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[17:27.000 --> 17:35.000]  They both make fabulous investments. Food is our greatest dependency and we know it will be more precious than any financial resource.
[17:35.000 --> 17:40.000]  You and your family need food to survive a crisis and you can't eat paper, stocks or metals.
[17:40.000 --> 17:49.000]  Alex has been urging you to invest in delicious easy fix meals to enjoy now or save for long term. This will freeze the cost of your food while you can still afford it.
[17:49.000 --> 18:11.000]  Visit eFoodsDirect.com on the internet or call 800-409-5633. That's eFoodsDirect.com or 800-409-5633.
[18:19.000 --> 18:30.000]  Here's the existence of a secret network of FEMA camps now being expanded nationwide. This documentary exposes how the continuity of government program has established an old powerful shadow state.
[18:30.000 --> 18:39.000]  Police State 4 chronicles the sickening depths to which our republic has fallen. Prepare to enter the secretive world of emergency dictatorship.
[18:39.000 --> 18:50.000]  Sound cameras, citizen spies, staged terror and cameras on every street corner. It's only the beginning of the New World Order's hellish plan. The police state isn't coming.
[18:50.000 --> 19:10.000]  It's here. Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[19:20.000 --> 19:35.000]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsope.com or infowars.com. Let's talk to the owner of 5starsope, Marty Schachter, and see what he has to say.
[19:50.000 --> 19:59.000]  7-0-9-1, provision on website 5starsope.com for buying a 1-2 month soap sampler. Thank you.
[20:20.000 --> 20:27.000]  On the lies of the New World Order, it's Alex Jones on the GCN radio network.
[20:27.000 --> 20:36.000]  Okay, I want to get to the really big important news, but I mean all of it is off the charts. Important.
[20:36.000 --> 20:54.000]  When we look at the U.S. government caught in Alabama and in Texas and California and Guatemala and Nigeria and Indonesia, Libya,
[20:54.000 --> 21:06.000]  injecting children, men, women, and children, but their favorite children with live syphilis telling them it's vaccines, it comes out and people go, well, that's the government's job. There won't be any investigation.
[21:06.000 --> 21:16.000]  Nobody will get in trouble. That's just what they do. But a parent spanks their child to not go out in the street and the CPS comes and tries to take them.
[21:16.000 --> 21:29.000]  See, we've been trained that when government commits crimes, it's just, oh, that's what they do, or when mega corporations like the Federal Reserve, it's private, steals trillions and tells Congress they won't tell them where the money is.
[21:29.000 --> 21:35.000]  It's like, well, that's what they do. They're wearing fancy suits and have big bald heads.
[21:35.000 --> 21:50.000]  And then it comes out all over Texas Newspapers Friday, big breaking investigation out of the Texas Observer, now picked up by all the major papers in Texas that I've looked at this morning and Saturday morning.
[21:50.000 --> 22:05.000]  And they're all, oh my gosh, the government knew there was radiation in the water in all the big cities. It was super high in Houston. And it massively increases cancer.
[22:05.000 --> 22:14.000]  But then there's no discussion here. Well, I'll show you the raw story article revealed Texas officials covered up dangerously radioactive tap water for years. Yeah, under federal orders.
[22:14.000 --> 22:30.000]  But there's no discussion here about where is the radiation coming from? It's on record. It's the so-called fluoride. They dump in your water. Where is the self preservation? How do they tell these health department people?
[22:30.000 --> 22:47.000]  Okay, you tested the water. It's got radiation. Ignore it. Because the fluoride producers who have this toxic waste, they come and give a few thousand dollars to the candidates for mayor, for city manager, you know, all the positions, both appointed and elected.
[22:47.000 --> 22:57.000]  They get them into power. And then they come in to say Austin, million plus dollars a year to buy toxic waste from one company in Florida and dump it in the water.
[22:57.000 --> 23:03.000]  And you try to go up and talk to these city council people, they will laugh at you and say, tell me about space aliens.
[23:03.000 --> 23:16.000]  Governor Jesse Ventura went and talked to two congressmen about FEMA camps, where they co-offered the bill basically funding the camps that are already in existence at military bases.
[23:16.000 --> 23:32.000]  This is all public now. And the congressman looked at Ventura and said, what are you talking about? Space aliens landing? Little green men. And he said, no, I've got your bill, HR 645 right here. You're a co-sponsor.
[23:32.000 --> 23:47.000]  And he goes, oh, now I remember, that's a place for happy children. Ladies and gentlemen, the video and audio of this is coming up, video for prisonplanet.tv viewers, audio for radio listeners, but it's all posted at infowars.com.
[23:47.000 --> 23:59.000]  And then he says, oh, there's no children there. And he goes, well, we have video of them. And he goes, well, those are just, you know, immature adults or those are the camp guards children.
[23:59.000 --> 24:13.000]  Of course, we know who the children are that are held there. And it's a federal facility. And we have Rex 84, where they admit they would build the camps for illegal aliens, get everybody trained to have whole families in camps, just like the Japanese and Italians in this country in World War II.
[24:13.000 --> 24:21.000]  But it's really being primed for the American people. And that's now admitted in the National Emergency Centers Act Establishment Act.
[24:21.000 --> 24:30.000]  And if you read it, it's six mega regionals and then spokes everywhere.
[24:30.000 --> 24:39.000]  And if you look, FEMA's setting up these fusion centers where they admit they spy on their number one enemy in their own words, gun owners, conservatives, libertarians, returning veterans.
[24:39.000 --> 24:45.000]  You know, who got that, those documents that are covered in Ventura's TV show? Yours truly from law enforcement. Who broke that information?
[24:45.000 --> 24:54.000]  People didn't believe it when I broke it until the Kansas City Star and others picked up on it and went to the police and said, the state police and said, how does Mr. Jones have this report?
[24:54.000 --> 25:04.000]  And they didn't deny it. None of this has to do with men in caves or in turbines. Our country was taken over a long time ago.
[25:04.000 --> 25:09.000]  It's already gone. We have no chance of getting it back unless you admit it.
[25:09.000 --> 25:19.000]  Look, we checked. It wasn't a week and a half ago. It was Tuesday. I had PhD Dr. Connit in Austin. He was speaking at Houston Teleson College that night.
[25:19.000 --> 25:28.000]  Paul Connit, Professor Emeritus Environmental Chemistry at St. Lawrence University, the director of the fluoride action network.
[25:28.000 --> 25:35.000]  I don't need him to tell me this. I already have the EPA's own reports where their own scientists in 2000 and 2005 testified.
[25:35.000 --> 25:40.000]  The unions voted and the scientific unions and certified get the fluoride out.
[25:40.000 --> 25:50.000]  Not only is it poisonous in these doses, but it's got all these other chemicals like uranium and plutonium. It's toxic waste.
[25:50.000 --> 25:56.000]  And the government's answer is, sit down and shut up.
[25:56.000 --> 26:06.000]  So now it comes out that the water all over the country, not just Texas, is full of radiation and no one even asks, why is it there?
[26:06.000 --> 26:10.000]  It's like, why did the government cover up that it was there and fake the test?
[26:10.000 --> 26:17.000]  Again, these moron water workers and health department people, most of them aren't eugenicists. Most of them aren't evil.
[26:17.000 --> 26:19.000]  They don't know why this is happening. It doesn't matter.
[26:19.000 --> 26:29.000]  If you were moral and you were told to keep your $80,000 a year job to lie about radiation particles, radioactive particles in the water.
[26:29.000 --> 26:36.000]  I mean, and they just sell out. They just sell out.
[26:36.000 --> 26:42.000]  They're putting radioactive particles in the water on purpose.
[26:42.000 --> 26:46.000]  Just like they're shooting up Guatemalan kids with syphilis on purpose.
[26:46.000 --> 26:54.000]  The only reason I keep mentioning that, because that was a big national news story a month ago, and some of you dumbbells out there who think I lie about stuff, you may have heard of that.
[26:54.000 --> 26:59.000]  I may be able to reach out to you. Most of you are probably saying I'm lying about the radiation in the water.
[26:59.000 --> 27:02.000]  I mean, there's just no way to get this out of your shape.
[27:02.000 --> 27:11.000]  For almost three weeks, we've talked almost exclusively about the TSA and their own press releases, how they grab your genitals.
[27:11.000 --> 27:16.000]  Then the TSA put out a press release Wednesday saying they don't do that.
[27:16.000 --> 27:21.000]  And the Chicago Tribune, USA Today, New York Times, LA Times.
[27:21.000 --> 27:26.000]  I have them all here in the stack, came out and said, here's their press release and here's videos of them doing it.
[27:26.000 --> 27:29.000]  They are grabbing your genitals.
[27:29.000 --> 27:36.000]  But I have all these sheep writing news articles about yours truly, including the TSA saying, I'm a liar.
[27:36.000 --> 27:40.000]  They don't touch your genitals. They put pressure on them.
[27:40.000 --> 27:44.000]  And then there's the other sheep that go, well, they're doing it to stop Al Qaeda.
[27:44.000 --> 27:52.000]  Ladies and gentlemen, the head of Al Qaeda and we're all a lucky Fox News hangs out at the Pentagon.
[27:52.000 --> 27:59.000]  Now, I've already been ranting for two segments and I've got to start getting to this video and audio or I'll never, never get to your calls and the other news.
[27:59.000 --> 28:04.000]  But it's time to grow up. It's time to grow up. Okay.
[28:04.000 --> 28:09.000]  How dare anyone listening to me in the United States or anywhere else where they fluoridate the water?
[28:09.000 --> 28:21.000]  How dare you not immediately go research and find out if there's radioactive particles in the chemical mix they're putting in your water supply?
[28:21.000 --> 28:25.000]  How dare you? It would take five minutes to find out. I'm telling you the truth.
[28:25.000 --> 28:37.000]  It would take five minutes to find out they take over 300 different chemicals under federal regulations that are the byproducts of fertilizer production and dump it in your stinking water.
[28:37.000 --> 28:47.000]  But you're too cowardly. A lot of you, you like your uniform, you like your power, you like your talk show host job, you're going to play it safe because kooks talk about stuff in the water, right?
[28:47.000 --> 28:54.000]  Okay, then. Ignore the associated press about radiation in the water. Drink it, enjoy your cancer and roll over to die.
[28:54.000 --> 29:00.000]  But some of us aren't going to shut up. You understand that?
[29:00.000 --> 29:08.000]  You've heard Alex explain how the Silver Lunges Generator infuses the respiratory system with your self-produced colloidal silver solutions.
[29:08.000 --> 29:16.000]  Yet many are unaware of the entire function of the Silver Lunges System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[29:16.000 --> 29:21.000]  My name is Mario Safaldi and I'm the developer of the Silver Lunges Generator.
[29:21.000 --> 29:34.000]  Not only does the Silver Lunges System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[29:34.000 --> 29:42.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[29:42.000 --> 29:52.000]  Be sure to watch our new 7-minute video tour of the Silver Lunges System at www.silverlungs.com to learn more about how the Silver Lunges System works.
[29:52.000 --> 30:14.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[30:23.000 --> 30:29.000]  And now, new socialist legislation is only compounding the problem.
[30:29.000 --> 30:36.000]  Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[30:36.000 --> 30:41.000]  A solar power generator provides powerful backup insurance and peace of mind.
[30:41.000 --> 30:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[30:46.000 --> 30:52.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[30:52.000 --> 31:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[31:00.000 --> 31:06.000]  Alex told you the government announced recently that the recession is over. It ended on June of 2009.
[31:06.000 --> 31:13.000]  The millions of Americans unable to find work might not agree. Perhaps the recession ended for the bankers and government employees,
[31:13.000 --> 31:18.000]  but for the rest of us, things seemed to be getting worse. Gold and silver haven't heard the news either.
[31:18.000 --> 31:21.000]  They've begun their long-expected journey to the moon.
[31:21.000 --> 31:27.000]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[31:27.000 --> 31:35.000]  They both make fabulous investments. Food is our greatest dependency and we know it will be more precious than any financial resource.
[31:35.000 --> 31:40.000]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[31:40.000 --> 31:45.000]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term.
[31:45.000 --> 31:48.000]  This will freeze the cost of your food while you can still afford it.
[31:48.000 --> 31:54.000]  Visit eFoodsDirect.com on the internet or call 800-409-5633.
[31:54.000 --> 32:12.000]  When you're out on the road, the last place you want to be is on the road. But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[32:25.000 --> 32:29.000]  Guarantee you love the way they fit.
[32:29.000 --> 32:34.000]  They put a diamond gusset in the crotch where you need it most.
[32:34.000 --> 32:39.000]  Blue diamond gussets got it. Others don't.
[32:39.000 --> 32:43.000]  We turned jeans inside out. Diamond gusset jeans.
[32:43.000 --> 32:46.000]  Made in the USA with unparalleled quality.
[32:46.000 --> 32:52.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[32:52.000 --> 32:59.000]  Order yours at gusset.com. Diamond gusset jeans got it. Others don't.
[33:01.000 --> 33:09.000]  Coast to coast. Direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[33:09.000 --> 33:28.000]  I am a shotgun rider for the San Jacinto Line. The desert is my brother. My skin is cracked and dry.
[33:28.000 --> 33:43.000]  I was riding on a focus and everything was fine until we took a shorter road to save some time. The bandits only fired once they shot me in the chest.
[33:43.000 --> 33:48.000]  They may have wounded me, but they'll never get the best of better men.
[33:48.000 --> 33:58.000]  Okay, we've got off the charts important bizarro news, but I'm glad I've actually burned 30 minutes of the start of the Sunday broadcast.
[33:58.000 --> 34:09.000]  With this information, we've been warning people for years that the chemicals they put in your water that they call sodium fluoride is filled with radioactive particles.
[34:09.000 --> 34:17.000]  And it's admitted that the state of Texas with the feds for decades has been faking the numbers to cover this up.
[34:17.000 --> 34:32.000]  We now have to force it out into the media and make it a major issue that, okay, you admit you're hiding the radiation.
[34:32.000 --> 34:37.000]  Why don't we talk about the main source of it, the radioactive particles?
[34:37.000 --> 34:47.000]  I mean, imagine I'm here on the air and I know there's idiot yuppies who've been brainwashed and programmed out there who even if they go look this up and find out it's true.
[34:47.000 --> 34:51.000]  They're not going to go to city council or if their talk show hosts are not going to talk about it.
[34:51.000 --> 34:59.000]  They're going to talk about the Dallas Cowboys or something or they're going to talk about the Green Bay Packers because that's what a man does.
[34:59.000 --> 35:12.000]  A man doesn't get upset about the government putting radiation in their water. No. A man wears a jersey, gets all swole up and fat from all the toxins in the food and water and dies young of cancer.
[35:12.000 --> 35:17.000]  And that's what you do. That's how you're tough. That's what a real man does.
[35:17.000 --> 35:22.000]  A real man doesn't get involved in anything real. A real man's not wily and informed.
[35:22.000 --> 35:35.000]  A real man doesn't find out 15-plus years ago, like I did, that there's all these secret programs, nerve-gassing our own troops, killing foster children in radiation experiments.
[35:35.000 --> 35:41.000]  Not just in other countries, our own sickening government is doing this here to see if they can get away with it.
[35:41.000 --> 35:48.000]  A real man loves his wife and children getting felt up at the airport for no reason when the government runs the terrorist.
[35:48.000 --> 35:55.000]  You are the target of all this police state. You understand that?
