[00:00:02.336 --> 00:00:07.884]  Waging war on corruption.
[00:06:20.800 --> 00:06:26.184]  Ladies and gentlemen, we are literally in the fight for our lives right now.
[00:06:26.184 --> 00:06:35.129]  And when we overturned the tables and elected President Trump, who's not a member of the secret society, who's not out to get you, who's not out to destroy America,
[00:06:36.431 --> 00:06:54.123]  We forced the Democrats and the Deep State and the globalists to go full bore and show their true colors as anti-American, open border, anti-white, anti-family, anti-Christian, liars, racists at the end of the day.
[00:06:54.123 --> 00:07:00.768]  And so here we are with all of these stacks of news to try to alert the American people about what's going on.
[00:07:01.772 --> 00:07:08.658]  But Alex, the desperation is really starting to show right now in the eyes of the globalists, in the eyes of the deep state.
[00:07:08.658 --> 00:07:10.479]  They're sending their minions out in the street.
[00:07:10.479 --> 00:07:13.662]  They're sending their minions out to vote.
[00:07:13.662 --> 00:07:21.489]  We are really in the fight for our lives right now, Alex, and I know you're on vacation, but you cannot take a break because this is truly just the most incredible time to be alive.
[00:07:22.759 --> 00:07:23.199]  Well, that's right.
[00:07:23.199 --> 00:07:28.863]  A lot of listeners have asked, Alex, if they're trying to shut down your channels, they're trying to kick you off the radio, and we see them all over the news.
[00:07:28.863 --> 00:07:31.264]  She's basically saying, arrest you, kill you, whatever.
[00:07:31.264 --> 00:07:33.025]  Why'd you take off a weekend?
[00:07:33.025 --> 00:07:34.086]  I'd hardly ever take off.
[00:07:34.086 --> 00:07:36.087]  I promised my middle daughter especially.
[00:07:36.087 --> 00:07:37.368]  I've never really seen real snow.
[00:07:37.368 --> 00:07:43.952]  You know, we've seen a little bit of ice on the ground here and there that I've taken her to Colorado so she could see snow, and boy, is she getting to see it.
[00:07:43.952 --> 00:07:46.493]  They've had record snow here in many areas this year.
[00:07:46.493 --> 00:07:48.755]  There's like five feet on the ground where we're at, but
[00:07:50.252 --> 00:08:06.419]  I'm here fighting for my family, for my children, just like everybody else, and I cannot understate, I cannot overstate just how insane these people are, and how bullying they are, and how authoritarian they are, and how deceptive they are.
[00:08:06.419 --> 00:08:08.600]  They are not leftists.
[00:08:08.600 --> 00:08:16.184]  They are gangsters, and when I look at the history of the United States and the world, if you'd have told me 10 years ago, or 20 years ago, that
[00:08:17.466 --> 00:08:20.748]  InfoWars would be one of the biggest radio shows in the world.
[00:08:20.748 --> 00:08:23.169]  One of the biggest news sites in the world.
[00:08:23.169 --> 00:08:26.852]  And the CNN would be lobbying to have you taken off the air.
[00:08:26.852 --> 00:08:30.974]  The CNN would be trying to get us shut down, trying to block books from being published.
[00:08:30.974 --> 00:08:42.401]  We'd be going and contacting sponsors, individually harassing them in gangster techniques, just as Breitbart got it right and said, CNN goes full gangster.
[00:08:42.401 --> 00:08:45.763]  If you'd have told me that if we sold somebody's painting,
[00:08:46.463 --> 00:09:06.107]  That painted images of the campaign 2016, and there was a frog filling up maybe 5% of the total poster, that I'd be sued, and the Democratic Party would be funding it, or any of this, or just wild, fake EEOC complaints, all of it in one week, and it's a total, complete message to not us.
[00:09:06.107 --> 00:09:07.467]  They know we're not giving up.
[00:09:07.467 --> 00:09:08.708]  It's a message to all of you.
[00:09:08.708 --> 00:09:09.888]  They think you're cowards.
[00:09:10.586 --> 00:09:11.126]  We're good to go.
[00:09:32.717 --> 00:09:36.139]  And Jimmy Kimmel said that mainstream media's ratings are plunging because of Netflix.
[00:09:36.139 --> 00:09:38.120]  Netflix is mainly mainstream media.
[00:09:38.120 --> 00:09:39.520]  Hollywood's imploding.
[00:09:39.520 --> 00:09:41.461]  The NFL's imploding.
[00:09:41.461 --> 00:09:45.103]  They went down 15 points with the Take Anything this year and last year.
[00:09:45.103 --> 00:09:48.905]  That's what's killing them, is people are sick of the crud.
[00:09:48.905 --> 00:09:50.606]  It's the same numbers all over the world.
[00:09:50.606 --> 00:09:56.569]  Every populist candidate has basically won the last three years globally against the
[00:09:57.953 --> 00:09:59.614]  Centralized tyrants.
[00:09:59.614 --> 00:10:07.218]  And they even blamed Italy that elected 50 plus percent populist candidates in a parliamentary situation.
[00:10:07.218 --> 00:10:10.220]  That is a mega landslide.
[00:10:10.220 --> 00:10:18.645]  The Democratic Party was taken from dominant to one of the weakest parties out of eight major parties, more than 20 parties total, but eight major power parties.
[00:10:19.921 --> 00:10:24.663]  They were taken to the lowest rung with basically no power.
[00:10:24.663 --> 00:10:29.286]  Our media and Barack Obama came out and said that's Russian influence.
[00:10:29.286 --> 00:10:35.729]  And Obama's surrogates, Samantha Powers, the rest of them came out and said it is Russians.
[00:10:35.729 --> 00:10:37.870]  So the Russians are winning in Austria.
[00:10:37.870 --> 00:10:39.311]  The Russians are winning in Italy.
[00:10:39.311 --> 00:10:41.332]  The Russians are winning in Catalan.
[00:10:41.332 --> 00:10:42.452]  They're winning in Reykjavik.
[00:10:42.452 --> 00:10:43.713]  They're winning in Brazil.
[00:10:43.713 --> 00:10:43.813]  No.
[00:10:44.958 --> 00:10:49.861]  No, ladies and gentlemen, it's not the Russians winning in the Czech Republic and Hungary and Romania.
[00:10:49.861 --> 00:11:00.426]  It's 10 million military-age men that have porned in the last six years, running around screaming Allah Akbar, raping, killing, bombing.
[00:11:00.426 --> 00:11:03.968]  And if the citizens say anything or the police say anything, they're arrested.
[00:11:03.968 --> 00:11:09.331]  So people understand this is a globalist takedown of the West and a pincer attack with the left on one side,
[00:11:10.698 --> 00:11:26.603]  And Jeff Bezos, the richest man in the world, and Carlos Slim right behind him, and all the kingpins openly pushing the implosion of our borders, culture warfare, they're all tax-exempt, and then bringing in giant third-world populations to drive down wages and complete our journey into abject slavery.
[00:11:26.603 --> 00:11:37.926]  So we're going to talk about all of this here today, and I'm going to go over some of the big news, the good news, the bad news, the ugly news, but I would say Trump is in crisis because Americans are into gratification.
[00:11:38.960 --> 00:11:41.503]  After 14, 15 months, all the good things that have happened.
[00:11:41.503 --> 00:11:46.169]  Numbers show a lot of conservatives and libertarians are going back to sleep.
[00:11:46.169 --> 00:11:50.214]  Right as the Democrat-Globalist counter-offensive is coming into full swing.
[00:11:50.214 --> 00:11:54.099]  Now, ladies and gentlemen, that said, before we go to all this news I just mentioned.
[00:11:54.099 --> 00:11:56.362]  The good, the bad, the ugly.
[00:11:56.362 --> 00:11:57.183]  We are extending
[00:11:58.263 --> 00:12:00.365]  Because support is critical right now.
[00:12:00.365 --> 00:12:03.168]  I've got to countersue at least five of these groups.
[00:12:03.168 --> 00:12:04.589]  I've got a lot of lawyers that are top lawyers.
[00:12:04.589 --> 00:12:05.930]  I'm going to do it pro bono.
[00:12:05.930 --> 00:12:07.512]  I've got to pay for plane tickets.
[00:12:07.512 --> 00:12:09.654]  I've got to pay for people to take the transcripts.
[00:12:09.654 --> 00:12:12.216]  I've got to pay for the PIs.
[00:12:12.216 --> 00:12:14.939]  I've got to pay for all of it to very aggressively
[00:12:16.338 --> 00:12:18.201]  Go after some of these groups of people.
[00:12:18.201 --> 00:12:23.529]  By the way, we have open and shut cases, but it'll take a year to even begin to win these.
[00:12:23.529 --> 00:12:28.437]  But this is to let folks know, you file a frivolous lawsuit on me, I'm counter-suing you.
[00:12:29.238 --> 00:12:30.038]  And I'm coming after you.
[00:12:30.038 --> 00:12:31.639]  Everybody's wanting me to sue for years.
[00:12:31.639 --> 00:12:33.720]  You have my word, listeners.
[00:12:33.720 --> 00:12:34.740]  My word.
[00:12:34.740 --> 00:12:37.421]  We've just been letting these build up to get the very best warrants.
[00:12:37.421 --> 00:12:40.922]  We have them now with slapback provisions, everything.
[00:12:40.922 --> 00:12:41.702]  We have them.
[00:12:41.702 --> 00:12:44.043]  Which my lawyers say shows how crazy the Democrats are.
[00:12:44.043 --> 00:12:48.345]  Because they admit the party's funding this, and they don't even care if they lose.
[00:12:48.345 --> 00:12:51.466]  This is how maniac-crazy these folks are.
[00:12:51.466 --> 00:12:52.166]  It doesn't matter, though.
[00:12:53.238 --> 00:13:01.603]  I'm going to personally get these things thrown out and then I'm going to sue these individuals, the puppets, because that's who we've got to send a message to right afterwards.
[00:13:01.603 --> 00:13:04.085]  So it's on, ladies and gentlemen, but we need the funding.
[00:13:04.085 --> 00:13:07.227]  Flood us with the donations, buy the products, you name it.
[00:13:07.227 --> 00:13:07.767]  We make it easy.
[00:13:09.059 --> 00:13:12.582]  We have the very best products, ladies and gentlemen, and we've got 30% to 80% off.
[00:13:12.582 --> 00:13:14.744]  We've never done an 80% off sale before.
[00:13:14.744 --> 00:13:16.285]  The average product is 50% off.
[00:13:16.285 --> 00:13:17.746]  Very close to loss leaders.
[00:13:17.746 --> 00:13:35.320]  We have store-wide free shipping, whether it's Rainforest, the amazing Nootropic, Super Male Vitality, Super Female Vitality, whether it is the new Alpha Power, that is amazing, Super Blue Toothpaste, a limited supply came in, a bigger supply is coming in in about a month and a half, our Floyd Free Toothpaste.
[00:13:36.647 --> 00:13:39.129]  That is all free shipping, store-wide, and 30-80% off.
[00:13:39.129 --> 00:13:44.214]  You have to understand, at 80% off, those are complete and total lost leaders.
[00:13:44.214 --> 00:13:45.996]  We've put out hundreds and hundreds of t-shirts.
[00:13:45.996 --> 00:13:46.696]  Most of them sell out.
[00:13:46.696 --> 00:13:53.442]  We've had a lot that look really great, but that folks just didn't notice or didn't see or didn't find, because the shopping cart is so big.
[00:13:53.442 --> 00:14:00.228]  The online store is so big now, at InfoWareStore.com, that a lot of these are really some of my favorite shirts that are below cost.
[00:14:00.228 --> 00:14:01.029]  When a t-shirt's 80% off,
[00:14:02.905 --> 00:14:06.569]  I mean, we're talking, I'm losing two or three bucks on those.
[00:14:06.569 --> 00:14:08.931]  So a great way to spread the word, free speech.
[00:14:08.931 --> 00:14:13.054]  Every little bit you do stands against these people, but we have the best deals ever.
[00:14:13.054 --> 00:14:16.598]  We have a support button at Infowarsstore.com.
[00:14:16.598 --> 00:14:18.059]  Click on that, you can make donations.
[00:14:18.059 --> 00:14:20.061]  I want to thank all of you that have made donations.
[00:14:20.061 --> 00:14:23.184]  I want to thank you all for standing up for your own family, not just me.
[00:14:24.258 --> 00:14:30.382]  But I have been mobbed at the airport flying out here, and at the airport in Denver, and then now at the little lodge we're staying at.
[00:14:30.382 --> 00:14:31.383]  Mobbed.
[00:14:31.383 --> 00:14:35.706]  But almost everybody we talk to listens a couple times a month or a couple times a week.
[00:14:35.706 --> 00:14:37.787]  They weren't even aware of the censorship.
[00:14:37.787 --> 00:14:40.029]  And once they heard it, they were shocked and amazed.
[00:14:40.029 --> 00:14:40.989]  So that's the issue.
[00:14:40.989 --> 00:14:42.450]  Most of our listeners are already awake.
[00:14:42.450 --> 00:14:44.652]  They already know what's going in.
[00:14:44.652 --> 00:14:47.934]  They tune in sometimes, but they just think we're a rock.
[00:14:48.610 --> 00:14:50.552]  It's always going to be there.
[00:14:50.552 --> 00:14:52.774]  All of our freedoms are being eroded by these tyrants.
[00:14:52.774 --> 00:14:58.960]  And now is the time to get really aggressive, and really upset, and really angry, and focused, and we can completely turn the tide.
[00:14:58.960 --> 00:15:01.802]  But they're trying to break Trump.
[00:15:01.802 --> 00:15:03.124]  They're trying to break him full force.
[00:15:03.124 --> 00:15:04.285]  They're trying to destroy Drudge.
[00:15:05.114 --> 00:15:11.559]  Final Drudge is the only organization that stood up for us, along with the listeners, in the first week and a half of this attack.
[00:15:11.559 --> 00:15:14.462]  This unprecedented attack that's on everybody, by the way, not just us.
[00:15:14.462 --> 00:15:16.283]  They're using us as the poster child.
[00:15:16.283 --> 00:15:20.246]  But now Breitbart's doing the right thing and saying this is criminal racketeering.
[00:15:20.246 --> 00:15:22.648]  They've talked to their lawyers that CNN's involved in.
[00:15:22.648 --> 00:15:24.089]  I mean, this is it, folks.
[00:15:24.089 --> 00:15:25.971]  This is racketeering.
[00:15:25.971 --> 00:15:27.252]  Imagine the magnitude.
[00:15:28.107 --> 00:15:35.269]  Of what they're doing, so when we come back I'm going to cover some news, but it's now time to get aggressive or we'll lose everything.
[00:15:35.269 --> 00:15:40.470]  Every other nation has fallen to this communism, this socialism, this race-based politics.
[00:15:40.470 --> 00:15:47.071]  The President and Vice President and Defense Minister of South Africa are now announcing they're going to take all land from whites and slaughter them.
[00:15:47.071 --> 00:15:49.211]  Just last week they said we may slaughter them.
[00:15:49.211 --> 00:15:51.692]  This week they said we will kill all the whites.
[00:15:51.692 --> 00:15:56.333]  It's happening all over Africa right now, and again, we'll be right back and break all this down.
[00:15:59.324 --> 00:16:01.224]  Fully cooked, ready-to-eat bacon.
[00:16:01.224 --> 00:16:04.445]  I'm talking thick, meaty, center-cut, presidential bacon.
[00:16:04.445 --> 00:16:06.045]  Savory and delicious.
[00:16:06.045 --> 00:16:08.866]  I buy some, I use some, I store some.
[00:16:08.866 --> 00:16:09.546]  Awesome.
[00:16:09.546 --> 00:16:12.626]  No refrigeration needed with a 10-year shelf life.
[00:16:12.626 --> 00:16:14.186]  NASA PAC Technology.
[00:16:14.186 --> 00:16:14.827]  Bacon.
[00:16:14.827 --> 00:16:18.967]  Fully cooked, fully hydrated, ready-to-eat right from the pack bacon.
[00:16:18.967 --> 00:16:20.408]  Or warm and served.
[00:16:20.408 --> 00:16:22.448]  Life-saving, ready-to-eat bacon.
[00:16:22.448 --> 00:16:24.388]  10-year shelf life bacon.
[00:16:24.388 --> 00:16:27.169]  Ships free at FullyCookedBacon.com.
[00:16:27.169 --> 00:16:28.389]  FullyCookedBacon.com.
[00:16:29.696 --> 00:16:30.917]  Hear that?
[00:16:30.917 --> 00:16:36.301]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[00:16:36.301 --> 00:16:39.203]  And what they don't steal will be destroyed.
[00:16:39.203 --> 00:16:42.765]  This year, resolve not to be the next victim of a break-in.
[00:16:42.765 --> 00:16:50.351]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[00:16:50.351 --> 00:16:54.954]  Security is a mindset, and Faketv should be part of your security solution.
[00:16:54.954 --> 00:16:57.396]  Be vigilant, but not fearful.
[00:16:57.396 --> 00:16:58.557]  Faketv.com
[00:16:59.716 --> 00:17:01.677]  Heart disease is on the rise.
[00:17:01.677 --> 00:17:07.000]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[00:17:07.000 --> 00:17:08.581]  But the symptoms are there.
[00:17:08.581 --> 00:17:16.926]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:17:16.926 --> 00:17:22.630]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:17:22.790 --> 00:17:24.611]  My blood pressure has normalized.
[00:17:24.611 --> 00:17:26.892]  My diabetes has totally improved.
[00:17:26.892 --> 00:17:31.275]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[00:17:31.275 --> 00:17:33.476]  I recommend Heart and Body Extract to everyone.
[00:17:33.476 --> 00:17:41.340]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:17:41.380 --> 00:17:43.721]  Order your two-month supply today by calling 866-295-5305.
[00:17:43.721 --> 00:17:44.281]  That's 866-295-5305.
[00:17:44.281 --> 00:17:46.042]  Or order online at HBextract.com.
[00:17:46.042 --> 00:17:47.942]  Heart and Body Extract, 866-295-5305.
[00:17:47.942 --> 00:17:48.763]  Or HBextract.com.
[00:18:00.242 --> 00:18:09.332]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[00:18:09.332 --> 00:18:17.741]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:18:17.741 --> 00:18:22.406]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:18:22.606 --> 00:18:29.392]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:18:29.392 --> 00:18:36.578]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:18:36.578 --> 00:18:43.603]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:18:43.603 --> 00:18:47.927]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:18:48.067 --> 00:18:53.612]  I want to plow into all of this, but I'm going to spend a few minutes here first just encouraging listeners to understand that
[00:19:09.224 --> 00:19:20.074]  When you buy t-shirts, or water filtration systems, or books, or videos, or other material from InfoWarsTore.com, you are funding the revolution.
[00:19:20.074 --> 00:19:22.195]  I mean, I cannot say it any clearer.
[00:19:22.195 --> 00:19:25.919]  And so it is essential that you purchase the products at InfoWarsTore.com.
[00:19:25.919 --> 00:19:27.400]  I don't want to thank everybody that has, but
[00:19:27.640 --> 00:19:33.424]  We've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine in it.
[00:19:33.424 --> 00:19:35.826]  You cannot beat that for children and adults.
[00:19:35.826 --> 00:19:38.467]  We've got the best mouthwash designed by Dr. Jones.
[00:19:38.467 --> 00:19:41.249]  That's my dad, with colloidal silver and iodine as well.
[00:19:41.249 --> 00:19:43.751]  Infowarslife.com or 888-253-3139.
[00:19:43.751 --> 00:19:52.937]  And your purchase of the products stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[00:19:52.937 --> 00:19:57.380]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[00:20:03.325 --> 00:20:05.987]  You're listening to the Alex Jones Show!
[00:20:23.965 --> 00:20:32.761]  Well, it's a good thing that InfoWars is now live ten hours a day, because there's so much news, it's impossible to do it in just four hours.
[00:20:33.812 --> 00:20:35.353]  Owen Troyer here filling in for Alex Jones.
[00:20:35.353 --> 00:20:36.895]  We've got Alex on the line with us.
[00:20:36.895 --> 00:20:39.937]  I mean, just to go over some of the stuff that you've got.
[00:20:39.937 --> 00:20:46.382]  You've got a Utah teenager attempts to detonate an explosive at a high school.
[00:20:46.382 --> 00:20:56.991]  You've got Seattle going left of mile, confiscating guns, saying you cannot impound a car that's parked illegally if it's considered a person's home.
[00:20:56.991 --> 00:20:59.292]  I mean, can you imagine the precedent that sets?
[00:20:59.292 --> 00:21:01.975]  You've got Jeff Sessions calling out California.
[00:21:02.475 --> 00:21:07.058]  And now the DOJ is going to sue California over interference with immigration enforcement.
[00:21:07.058 --> 00:21:09.380]  You've got sperm counts down.
[00:21:09.380 --> 00:21:12.543]  You've got Facebook about to release new robots.
[00:21:12.543 --> 00:21:14.064]  Meanwhile, rage against the machines.
[00:21:14.064 --> 00:21:16.105]  Humans are attacking driverless cars in California.
[00:21:16.105 --> 00:21:17.426]  I mean, it's all madness.
[00:21:17.426 --> 00:21:18.747]  It's all chaotic.
[00:21:18.747 --> 00:21:24.411]  Meanwhile, we're trying to restore the republic, and the left is trying to stop that from happening.
[00:21:24.411 --> 00:21:25.752]  Alex, you've been dealing with this
[00:21:26.493 --> 00:21:27.234]  Well they have a lot more left.
[00:21:27.234 --> 00:21:30.117]  I mean they say all over the web and all over the place they want to kill us.
[00:21:51.098 --> 00:21:51.878]  They want to kill Trump.
[00:21:51.878 --> 00:21:52.999]  They want to kill his family.
[00:21:52.999 --> 00:21:54.159]  They want to kill Barron.
[00:21:54.159 --> 00:21:55.159]  Trump is our champion.
[00:21:55.159 --> 00:21:57.180]  He went through living hell to get in there.
[00:21:57.180 --> 00:22:02.281]  He has basically delivered on 60 plus percent of what he said he would do in 14 months.
[00:22:02.281 --> 00:22:06.383]  So it's not about a worship fest for Trump.
[00:22:06.383 --> 00:22:10.284]  It's about thanking God and thanking our lucky stars for how far we've come.
[00:22:10.284 --> 00:22:12.825]  Imagine if Hillary Clinton was in there right now.
[00:22:12.825 --> 00:22:13.685]  It's about waking up
[00:22:14.754 --> 00:22:15.514]  And staying awake.
[00:22:15.514 --> 00:22:18.215]  And I know our audience is the most awake, most focused.
[00:22:18.215 --> 00:22:19.935]  That's why they are hated.
[00:22:19.935 --> 00:22:22.936]  They are who CNN and George Soros and the globalists hate.
[00:22:22.936 --> 00:22:24.416]  And I'm not just patting them on the back.
[00:22:24.416 --> 00:22:28.477]  So when they call in and thank me, it's unbelievably ridiculous.
[00:22:28.477 --> 00:22:29.437]  We're all in this together.
[00:22:29.437 --> 00:22:30.757]  You're right beside me.
[00:22:30.757 --> 00:22:31.397]  You're behind me.
[00:22:31.397 --> 00:22:33.378]  You're in front of me.
[00:22:33.378 --> 00:22:34.878]  And they're here, and they're doing it.
[00:22:34.878 --> 00:22:40.359]  And you know, if you go see a movie like Fever Vendetta, that is kind of a fictional police state,
[00:22:41.076 --> 00:22:51.979]  It models it off some Soviet and slash fascist type deals, where they're always trying to scare the public with all this scary news, but then tell them, don't worry, the government will protect you.
[00:22:51.979 --> 00:22:54.020]  Well, it's the opposite with Trump and us.
[00:22:54.020 --> 00:22:57.040]  Things really are out of control worldwide.
[00:22:57.040 --> 00:22:58.261]  Things are accelerating.
[00:22:58.261 --> 00:23:00.681]  Every major defense ministry agrees.
