[00:00:00.000 --> 00:00:28.000]  InfoWars, tomorrow's news, today.
[00:04:05.000 --> 00:04:08.000]  We're going to come back, and I'm just going to play excerpts of this.
[00:04:08.000 --> 00:04:10.000]  It's insane.
[00:04:10.000 --> 00:04:12.000]  And then I can't imagine what's going to happen when they come back from lunch
[00:04:12.000 --> 00:04:14.000]  in one hour.
[00:04:14.000 --> 00:04:18.000]  And we have a big guest on who I still intend to have on, Mickey Willis,
[00:04:18.000 --> 00:04:20.000]  and his whole film is about authoritarians trying to censor
[00:04:20.000 --> 00:04:22.000]  what happens once they do that.
[00:04:22.000 --> 00:04:23.000]  So he'll be able to speak to this,
[00:04:23.000 --> 00:04:26.000]  and I'm sure he'll just want to cover it live with us
[00:04:26.000 --> 00:04:28.000]  when he's on in an hour and a half.
[00:04:28.000 --> 00:04:31.000]  So he'll join us halfway into the next hour once they've come back from recess.
[00:04:31.000 --> 00:04:38.000]  But the Democrats are so tone deaf and so insane that, I mean,
[00:04:38.000 --> 00:04:39.000]  this is entertaining as hell.
[00:04:39.000 --> 00:04:40.000]  I'll be honest with you.
[00:04:40.000 --> 00:04:45.000]  If it wasn't so horrifying, it would just make me laugh my ass off.
[00:04:45.000 --> 00:04:47.000]  I mean these people are nuts.
[00:04:47.000 --> 00:04:50.000]  I have just, and they're only getting started.
[00:04:50.000 --> 00:04:53.000]  There's no limit to how crazy these freakazoids are going to get.
[00:04:53.000 --> 00:04:54.000]  We'll be right back.
[00:04:54.000 --> 00:04:55.000]  Stay with us.
[00:04:55.000 --> 00:05:04.000]  When I tell you we have the ultimate bone broth, hands down,
[00:05:04.000 --> 00:05:07.000]  this is the most concentrated, high-quality bone broth there is.
[00:05:07.000 --> 00:05:11.000]  Concentrated chicken broth, patented amazing.
[00:05:11.000 --> 00:05:15.000]  Then a huge dose of chaga mushroom, a massive dose of beet pollen,
[00:05:15.000 --> 00:05:18.000]  a gigantic dose of highest-quality turmeric,
[00:05:18.000 --> 00:05:20.000]  and then it just gets crazier from there.
[00:05:20.000 --> 00:05:22.000]  It's about to sell out.
[00:05:22.000 --> 00:05:23.000]  We haven't had it in stock for years.
[00:05:23.000 --> 00:05:25.000]  This first new run is about to sell out.
[00:05:25.000 --> 00:05:29.000]  Get it discounted right now, 40% off at InfoWarsTore.com,
[00:05:29.000 --> 00:05:31.000]  and it funds our operation.
[00:05:31.000 --> 00:05:33.000]  And once you get addicted to it, once you get blown away by it,
[00:05:33.000 --> 00:05:37.000]  once you feel your joints and your energy and your stamina accelerate,
[00:05:37.000 --> 00:05:41.000]  then become a regular customer for Bone Broth, InfoWarsTore.com.
[00:05:41.000 --> 00:05:44.000]  Whatever you do, spread the word about InfoWars, about the live show,
[00:05:44.000 --> 00:05:47.000]  and about all the other great products because these are great products.
[00:05:47.000 --> 00:05:49.000]  They empower your life, plus they fund our operation.
[00:05:49.000 --> 00:05:52.000]  Go to InfoWarsTore.com right now.
[00:05:52.000 --> 00:05:57.000]  We're selling out ultimate bone broth at InfoWarsTore.com,
[00:05:57.000 --> 00:06:00.000]  40% off, about to sell out.
[00:06:02.000 --> 00:06:08.000]  Adjust the lens so that your picture will be focused properly before the show starts.
[00:06:08.000 --> 00:06:12.000]  4, 3, 2, 1.
[00:06:12.000 --> 00:06:23.000]  If you are receiving this transmission, you are the resistance.
[00:06:23.000 --> 00:06:26.000]  Don't listen to corporate media. Don't listen to the establishment.
[00:06:26.000 --> 00:06:29.000]  Don't listen to Republican, Democrat leaders. Don't listen to think tanks.
[00:06:29.000 --> 00:06:33.000]  You want to hear why they fear InfoWars.com, you want to hear why they fear Alex Jones,
[00:06:33.000 --> 00:06:37.000]  go to InfoWars.com and actually hear my show.
[00:06:37.000 --> 00:06:39.000]  Watch what we say. Watch what we do.
[00:06:40.000 --> 00:06:42.000]  The Alex Jones Show.
[00:06:42.000 --> 00:06:43.000]  Big, big, big, b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b
[00:07:12.000 --> 00:07:25.760]  Alright, the censorship, weaponization of government hearing is a complete insane asylum.
[00:07:25.760 --> 00:07:28.300]  The Democrats are swinging from the chandeliers.
[00:07:28.300 --> 00:07:31.680]  They said they were going to recess five minutes ago, now they're not.
[00:07:31.680 --> 00:07:33.360]  So we're recording that insanity.
[00:07:33.360 --> 00:07:37.040]  We have a bunch of highlights in the last two hours.
[00:07:37.040 --> 00:07:39.680]  Get this, you'll see it for yourself.
[00:07:39.680 --> 00:07:44.000]  They tell you free speech isn't absolute, you're not allowed to be a mean, evil person.
[00:07:44.000 --> 00:07:50.760]  Then Debbie Washington Schultz, the Democrat Party former chairman, now member of Congress,
[00:07:50.760 --> 00:07:55.760]  says we're going to censor you so you can't speak at a hearing on censorship because of
[00:07:55.760 --> 00:07:57.260]  the bad things you've said.
[00:07:57.260 --> 00:08:00.840]  And then she says a bunch of stuff you never said.
[00:08:00.840 --> 00:08:06.400]  Plus censoring somebody is what they've said in Congress and it's for members of Congress.
[00:08:06.400 --> 00:08:13.120]  So it just is total BS, censoring the censorship hearing.
[00:08:13.120 --> 00:08:15.240]  They are so scared of RFK Jr.
[00:08:15.240 --> 00:08:19.480]  They murdered his father, right in front of him.
[00:08:19.480 --> 00:08:24.400]  They murdered his uncle, right in front of him.
[00:08:24.400 --> 00:08:27.080]  And I'm telling you, they're going to try to kill this guy.
[00:08:27.080 --> 00:08:30.160]  And they have national headlines, look what a kook Jones is.
[00:08:30.160 --> 00:08:33.480]  He thinks they'll try to kill Trump and RFK Jr.
[00:08:33.480 --> 00:08:36.020]  Why does Trump have secret service and nobody wants to kill him?
[00:08:36.140 --> 00:08:37.140]  It's so preposterous.
[00:08:37.140 --> 00:08:40.700]  I saw the Drudge headlines this morning and they changed it later.
[00:08:40.700 --> 00:08:48.860]  Just horrible, embarrassing, lewd MTG with a picture of her showing Hunter banging prostitutes.
[00:08:48.860 --> 00:08:58.580]  So Hunter sex trafficking women, that's okay, but showing it is what's bad.
[00:08:58.580 --> 00:09:05.620]  So they are in absolute, total, complete panic mode, ladies and gentlemen.
[00:09:05.620 --> 00:09:09.140]  That makes them extremely dangerous, but I got to tell you, the globalists are destroying
[00:09:09.140 --> 00:09:10.140]  themselves.
[00:09:10.140 --> 00:09:11.140]  They're self-immolating.
[00:09:11.140 --> 00:09:12.780]  They're burning themselves up in front of the world right now.
[00:09:12.780 --> 00:09:13.780]  So let's do this.
[00:09:13.780 --> 00:09:16.980]  I've got like 10 clips from the hearing.
[00:09:16.980 --> 00:09:21.820]  We'll also get other excerpts back and forth, but it is an insane asylum ongoing.
[00:09:21.820 --> 00:09:28.060]  But let's open it up with Representative Stacey Plaskett telling you free speech is not free
[00:09:28.060 --> 00:09:32.820]  speech and defining any rhetoric that they say is hateful is not allowed.
[00:09:32.820 --> 00:09:33.900]  That's the European model of that.
[00:09:33.900 --> 00:09:37.060]  Well, you hurt my feelings saying it's wrong that I'm a pedophile.
[00:09:37.060 --> 00:09:39.500]  You go to jail or, oh, you misgendered me.
[00:09:39.500 --> 00:09:41.300]  I'm a big giant man and I'm wearing a pink shirt.
[00:09:41.300 --> 00:09:42.940]  You said, hey, sir, how you doing?
[00:09:42.940 --> 00:09:46.900]  Well, I'm going to, you know, you get two years in jail.
[00:09:46.900 --> 00:09:51.100]  And then we have Debbie Washman Schultz, then we have RFK Jr. responding.
[00:09:51.100 --> 00:09:53.700]  This is ribbiting stuff.
[00:09:53.700 --> 00:09:57.060]  You have them, clip 18 is insane as well.
[00:09:57.060 --> 00:10:01.460]  So let's play clip 2374 and 18 just to get started.
[00:10:01.460 --> 00:10:02.460]  This is ongoing.
[00:10:03.460 --> 00:10:08.860]  Now, many of my Republican colleagues across the dais will rush to cover that they have
[00:10:08.860 --> 00:10:13.780]  Mr. Kennedy here because they want to protect his free speech, that they do not believe
[00:10:13.780 --> 00:10:16.420]  in American censorship.
[00:10:16.420 --> 00:10:22.900]  This is not the kind of free speech that I know of, the free speech that is protected
[00:10:22.900 --> 00:10:25.780]  by the Constitution's First Amendment.
[00:10:25.780 --> 00:10:28.740]  But free speech is not an absolute.
[00:10:28.740 --> 00:10:32.060]  The Supreme Court has stated that.
[00:10:32.060 --> 00:10:40.500]  And others free speech that is allowed, hateful, abusive rhetoric does not need to be promoted
[00:10:40.500 --> 00:10:43.340]  in the halls of the people's house.
[00:10:43.340 --> 00:10:45.940]  Point of order pursuant to House Rule 11, Clause 2.
[00:10:45.940 --> 00:10:48.580]  All right, let's stop there.
[00:10:48.580 --> 00:10:52.140]  We're going to go back to Washman Schultz now, but did you just hear her?
[00:10:52.140 --> 00:10:57.100]  And in the clip, she goes on to say, you're hateful, you don't have your speech.
[00:10:57.100 --> 00:11:01.180]  Any speech, they just magic wand, hateful, whatever, it's banned.
[00:11:01.300 --> 00:11:05.260]  And these are the people claiming Republicans want to ban books, and oh, the book burning
[00:11:05.260 --> 00:11:06.260]  that's going on.
[00:11:06.260 --> 00:11:10.220]  No, Republicans and Christians are trying to keep elementary students and middle school
[00:11:10.220 --> 00:11:18.860]  students away from books that Obama's promoting that teach children to have sex with adults
[00:11:18.860 --> 00:11:25.620]  and show sex acts with young children in graphic cartoons.
[00:11:25.620 --> 00:11:32.740]  I mean, I literally feel dirty even reviewing that particular book that is the main one
[00:11:32.740 --> 00:11:35.500]  they push everywhere.
[00:11:35.500 --> 00:11:42.780]  So again, these people are pushing pedophilia on children everywhere.
[00:11:42.780 --> 00:11:52.700]  I even saw a Nickelodeon show about dinosaurs, where it shows the Tyrannosaurus rex is being
[00:11:52.700 --> 00:11:53.700]  gay.
[00:11:54.580 --> 00:11:58.500]  I mean, it's just it's everywhere that they're just bombarding us.
[00:11:58.500 --> 00:12:03.660]  And then they're censoring us with a CIA and FBI, 50 plus million things they took off
[00:12:03.660 --> 00:12:07.940]  Facebook alone, just saying, hey, therapeutics, hey, the vaccine doesn't work.
[00:12:07.940 --> 00:12:12.540]  You would even let us defend ourselves as you murdered us with your damn shots.
[00:12:12.540 --> 00:12:17.660]  And then you've got the nerve to claim we're the censors, you monsters, total double think.
[00:12:17.660 --> 00:12:18.660]  I'm sorry.
[00:12:18.660 --> 00:12:19.660]  Go to Washman Schultz.
[00:12:19.660 --> 00:12:20.660]  Here it is.
[00:12:20.980 --> 00:12:26.380]  Point of order pursuant to House Rule 11, Clause 2, which Mr. Kennedy is violative of.
[00:12:26.380 --> 00:12:30.820]  I move that we move into executive session because Mr. Kennedy has repeatedly made despicable
[00:12:30.820 --> 00:12:34.700]  anti-Semitic and anti-Asian comments as recently as last week.
[00:12:34.700 --> 00:12:39.660]  Rule 11, Clause 2 says, whenever it is asserted by a member of the committee that the evidence
[00:12:39.660 --> 00:12:43.500]  or testimony at a hearing may tend to defame, degrade, or incriminate any person, or it
[00:12:43.500 --> 00:12:48.900]  is asserted by a witness that the evidence or testimony that the witness would degrade
[00:12:49.020 --> 00:12:52.020]  or incriminate the witness, and it goes on.
[00:12:52.020 --> 00:12:57.860]  Mr. Kennedy, among many other things, has said, I know a lot now about bioweapons.
[00:12:57.860 --> 00:13:02.140]  We've put out hundreds of millions of dollars into ethnically targeted microbes.
[00:13:02.140 --> 00:13:03.500]  The Chinese have done the same thing.
[00:13:03.500 --> 00:13:06.740]  In fact, COVID-19, there is an argument that it is ethnically targeted.
[00:13:06.740 --> 00:13:09.940]  COVID-19 attacks certain races disproportionately.
[00:13:09.940 --> 00:13:12.060]  The races that are most immune to COVID-19 are.
[00:13:12.060 --> 00:13:14.060]  Is the lady making a motion or a speech?
[00:13:14.060 --> 00:13:16.940]  I made a motion to.
[00:13:16.940 --> 00:13:18.780]  Back it up 10 seconds.
[00:13:18.780 --> 00:13:19.820]  Drew, you do a great job.
[00:13:19.820 --> 00:13:20.820]  We printed it all Sunday.
[00:13:20.820 --> 00:13:21.820]  It will be in the Sunday stacker.
[00:13:21.820 --> 00:13:22.820]  Just reprint it.
[00:13:22.820 --> 00:13:27.460]  Dick Cheney in Rebuilding America's Defense's 2000 calls for race-specific bioweapons to
[00:13:27.460 --> 00:13:29.380]  kill certain races.
[00:13:29.380 --> 00:13:33.100]  And then you printed me a bunch of the studies that Kennedy was reading about COVID-19 being
[00:13:33.100 --> 00:13:36.140]  ethically targeted at Anglos and black people.
[00:13:36.140 --> 00:13:40.220]  Now, that's mainline prestigious PubMed published stuff.
[00:13:40.220 --> 00:13:42.860]  So we're going to re-pull that and show it to you after we play these clips.
[00:13:42.860 --> 00:13:45.500]  But do you understand the magnitude of this?
[00:13:45.500 --> 00:13:49.540]  He simply states, it looks like this may have been a race-specific bioweapon.
[00:13:49.540 --> 00:13:51.900]  That's mainline science, mainline news.
[00:13:51.900 --> 00:13:54.660]  But they know their constituents are so dumb.
[00:13:54.660 --> 00:14:01.340]  Now RFK Jr., who's pro-Israel, is anti-Semitic because they pointed out that COVID does not
[00:14:01.340 --> 00:14:09.540]  hit Chinese particularly and Ashkenazi Jews at the same level it hits other groups.
[00:14:09.540 --> 00:14:12.780]  That is a fact.
[00:14:12.780 --> 00:14:14.900]  Didn't say the Ashkenazi Jews made it.
[00:14:14.900 --> 00:14:16.620]  Didn't say they released it.
[00:14:16.620 --> 00:14:20.420]  Simply stated what is published science.
[00:14:20.420 --> 00:14:22.660]  And that's all these people can operate on.
[00:14:22.660 --> 00:14:27.380]  If you don't want bioweapons being made in a lab that can kill people, you're now anti-Semitic.
[00:14:27.380 --> 00:14:31.500]  There's new articles out today where mainstream news is saying, don't talk about powerful elites.
[00:14:31.500 --> 00:14:32.500]  That doesn't exist.
[00:14:32.500 --> 00:14:33.500]  That's anti-Semitic.
[00:14:33.500 --> 00:14:34.500]  What?
[00:14:34.500 --> 00:14:37.100]  Again, the establishment is collapsing.
[00:14:37.100 --> 00:14:41.140]  And all they can do is call their enemies Nazis when their main patron said the best
[00:14:41.140 --> 00:14:44.820]  part of his life was working for Hitler.
[00:14:44.820 --> 00:14:45.820]  It was exhilarating.
[00:14:45.820 --> 00:14:46.820]  It was happy making.
[00:14:46.820 --> 00:14:48.380]  It was the best time of his life.
[00:14:48.380 --> 00:14:49.620]  It was empowering.
[00:14:49.620 --> 00:14:51.620]  He feels no remorse.
[00:14:51.620 --> 00:14:52.620]  Those are quotes.
[00:14:52.620 --> 00:14:53.620]  Sixty minutes.
[00:14:53.620 --> 00:14:54.620]  George Soros.
[00:14:54.620 --> 00:14:55.620]  I didn't work for Hitler.
[00:14:55.620 --> 00:14:56.940]  I don't like Hitler.
[00:14:56.940 --> 00:14:59.980]  Both my grandfathers with the Army Air Corps fought Hitler.
[00:14:59.980 --> 00:15:02.700]  You the ADL support Hitler lovers.
[00:15:02.700 --> 00:15:05.100]  You're the closest thing to Hitler I've ever seen.
[00:15:05.100 --> 00:15:06.100]  You're disgusting.
[00:15:06.100 --> 00:15:07.100]  You're un-American.
[00:15:07.100 --> 00:15:08.100]  And you're dangerous.
[00:15:08.100 --> 00:15:14.260]  And you hide your whole New World Order tyranny behind Jews.
[00:15:14.260 --> 00:15:18.220]  And the Jews are smart enough to figure that out and denounce the ADL as a criminal
[00:15:18.220 --> 00:15:21.780]  organization out to destroy everybody.
[00:15:21.780 --> 00:15:24.420]  Let's go back to the clip.
[00:15:24.420 --> 00:15:25.420]  Targeted microbes.
[00:15:25.420 --> 00:15:26.740]  The Chinese have done the same thing.
[00:15:26.740 --> 00:15:30.100]  In fact, COVID-19, there is an argument that it is ethnically targeted.
[00:15:30.100 --> 00:15:33.180]  COVID-19 attacks certain races disproportionately.
[00:15:33.180 --> 00:15:38.020]  The races that are most immune to COVID-19 are a lady making a motion or speech.
[00:15:38.020 --> 00:15:42.820]  And I've made a motion to move into executive session because Mr. Kennedy's testimony, Mr.
[00:15:42.820 --> 00:15:43.820]  Chairman, I move to table the motion.
[00:15:43.820 --> 00:15:44.820]  And his previous statements.
[00:15:44.820 --> 00:15:47.820]  The gentleman from Kentucky has moved to table.
[00:15:47.820 --> 00:15:48.820]  The question is on the motion to table.
[00:15:48.820 --> 00:15:49.820]  The question is on the motion to table.
[00:15:49.820 --> 00:15:52.500]  Mr. Chairman, I ask for a roll call vote on the motion to table.
[00:15:52.500 --> 00:15:53.740]  Well, let me ask the question.
[00:15:53.740 --> 00:15:55.140]  The question is on the motion to table.
[00:15:55.140 --> 00:15:57.100]  The gentlelady has asked for a roll call vote.
[00:15:57.100 --> 00:16:00.300]  The clerk will have to step back for a second.
[00:16:00.300 --> 00:16:01.300]  The clerk will have to come in.
[00:16:01.300 --> 00:16:03.620]  We'll call the roll on the motion to table.
[00:16:03.620 --> 00:16:05.100]  And then we can get back to testimony.
[00:16:05.100 --> 00:16:10.420]  I think the witnesses can sit in the chairs sitting behind.
[00:16:10.420 --> 00:16:11.580]  I'll leave that up to the clerks.
[00:16:11.860 --> 00:16:14.380]  If the clerks are comfortable with that.
[00:16:14.380 --> 00:16:18.220]  Yeah, why don't we do that?
[00:16:18.220 --> 00:16:21.220]  Maybe we can go right down here.
[00:16:21.220 --> 00:16:22.900]  Mr. Chairman, point of order.
[00:16:22.900 --> 00:16:24.020]  Gentleman from Louisiana.
[00:16:24.020 --> 00:16:28.180]  Is it the custom of this committee to censor viewpoints that we disagree with from witnesses?
[00:16:28.180 --> 00:16:29.180]  Mr. Chairman, I have a motion.
[00:16:29.180 --> 00:16:30.180]  That's not a point of order.
[00:16:30.180 --> 00:16:31.900]  I have a motion on the table.
[00:16:31.900 --> 00:16:32.900]  There's a motion and a vote's been called.
[00:16:32.900 --> 00:16:33.900]  To move into executive session.
[00:16:33.900 --> 00:16:34.900]  We're waiting.
[00:16:34.900 --> 00:16:35.900]  We're waiting for the clerks.
[00:16:35.900 --> 00:16:36.900]  Mr. Kennedy is violative of Rule 11, Clause 2.
[00:16:36.900 --> 00:16:37.900]  We're waiting for the clerks.
[00:16:37.900 --> 00:16:38.900]  We're waiting for the clerks.
[00:16:38.900 --> 00:16:40.740]  We're waiting for the clerks.
[00:16:41.020 --> 00:16:44.020]  Mr. Chairman, the clerk will call the roll.
[00:16:44.020 --> 00:16:45.020]  Mr. Jordan.
[00:16:45.020 --> 00:16:46.020]  Yes.
[00:16:46.020 --> 00:16:47.020]  Mr. Jordan votes yes.
[00:16:47.020 --> 00:16:48.020]  Mr. Issa.
[00:16:48.020 --> 00:16:49.020]  Mr. Massey.
[00:16:49.020 --> 00:16:51.400]  Yes, to not censor.
[00:16:51.400 --> 00:16:52.920]  Mr. Massey votes yes.
[00:16:52.920 --> 00:16:53.920]  Mr. Stewart.
[00:16:53.920 --> 00:16:54.920]  Yes.
[00:16:54.920 --> 00:16:55.920]  Mr. Stewart votes yes.
[00:16:55.920 --> 00:16:56.920]  Mr. Stefanik.
[00:16:56.920 --> 00:16:57.920]  Yes.
[00:16:57.920 --> 00:16:58.920]  Mr. Stefanik votes yes.
[00:16:58.920 --> 00:16:59.920]  Mr. Gates.
[00:16:59.920 --> 00:17:00.920]  Mr. Johnson of Louisiana.
[00:17:00.920 --> 00:17:01.920]  Yes.
[00:17:01.920 --> 00:17:03.860]  Mr. Johnson of Louisiana votes yes.
[00:17:03.860 --> 00:17:04.860]  Mr. Armstrong.
[00:17:04.860 --> 00:17:05.860]  Yes.
[00:17:05.860 --> 00:17:06.860]  Mr. Armstrong votes yes.
[00:17:06.860 --> 00:17:07.860]  Mr. Stubbe.
[00:17:07.860 --> 00:17:09.820]  Mr. Bishop.
[00:17:09.820 --> 00:17:16.700]  Mr. Bishop votes yes. Ms. Cammack? Yes. Ms. Cammack votes yes. Ms. Hageman? Yes. Ms. Hageman
[00:17:16.700 --> 00:17:23.220]  votes yes. Ms. Pasquette? No. I want to follow the rules that the Republicans made at the
[00:17:23.220 --> 00:17:28.980]  beginning of this conference with these House rules, so no. Ms. Pasquette votes no. Mr.
[00:17:28.980 --> 00:17:34.980]  Lynch? No. Mr. Lynch votes no. Ms. Sanchez? No, because it's violative of the rules. Ms.
[00:17:34.980 --> 00:17:39.700]  Sanchez votes no. Ms. Wasserman Schultz? No to allowing a witness to degrade in his
[00:17:39.700 --> 00:17:45.940]  speech to others and violate the rules and not have his testimony and degradation amplified
[00:17:45.940 --> 00:17:50.820]  rather than given an executive session. Ms. Wasserman Schultz votes no. Mr. Connolly?
[00:17:50.820 --> 00:17:57.900]  No to the Soviet Politburo. Mr. Connolly votes no. Mr. Garamendi? No. Mr. Garamendi votes
[00:17:57.900 --> 00:18:05.620]  no. Mr. Allred? Ms. Garcia? No. Ms. Garcia votes no. Mr. Goldman? No to hate speech.
[00:18:05.620 --> 00:18:25.980]  Mr. Goldman votes no. Mr. Gates? Yes. Mr. Gates? Aye. Mr. Gates votes aye. Clerk will
[00:18:25.980 --> 00:18:32.380]  report. Mr. Chairman, there are ten ayes and eight noes. The motion to table is agreed
[00:18:32.380 --> 00:18:38.780]  to. So they just tried, for those that don't understand parliamentary procedure, I know
[00:18:38.780 --> 00:18:44.860]  most of you do, but there are some leftists listening. They tried to make the hearing
[00:18:44.860 --> 00:18:53.020]  closed door with no press and turn the TV cameras off because RFK Jr. was going to testify.
[00:18:53.020 --> 00:18:58.500]  And then more Democrats attacking for about an hour. And then he gets to respond in a
[00:18:58.500 --> 00:19:02.020]  few minutes and say, I've just been defamed here. This is insane. Now, now let me just
[00:19:02.020 --> 00:19:04.940]  show TV viewers, if you just tuned in, a radio listener can check this out. Overhead
[00:19:04.940 --> 00:19:09.780]  shot, please. Here's rebuilding America's defenses, strategy, forces, resources for the
[00:19:09.780 --> 00:19:14.700]  new century. This was adopted by the Pentagon as policy by George W. Bush when he got in
[00:19:14.700 --> 00:19:20.380]  office in 2000. Here is page 60. Dick Cheney says we need to legitimize and prepare the
[00:19:20.380 --> 00:19:25.260]  use in the future with our enemies to use race-specific bio-weapons to take out certain
[00:19:25.260 --> 00:19:34.740]  ethnic groups. You see that? Now, go read that for yourself. And advanced forms of biological
[00:19:34.740 --> 00:19:39.780]  warfare that can target specific genotypes may transform biological warfare from the
[00:19:39.780 --> 00:19:48.540]  realm of terror to a politically useful tool. Politically useful tool. So now they're telling
[00:19:48.540 --> 00:19:55.780]  you this doesn't exist. No, Santa Claus doesn't exist. Race-specific weapons do. The Easter
[00:19:55.780 --> 00:20:05.140]  Bunny doesn't exist. Bio-weapon labs in Ukraine do. The Tooth Fairy doesn't exist. But COVID-19
[00:20:05.140 --> 00:20:10.860]  being made in a lab does. The Guardian, bio-weapons designed to kill only people of a particular
[00:20:10.860 --> 00:20:17.180]  race, Lennon Guardian. Ooh, going to censure that, Congress? COVID-19 pandemic origins,
[00:20:17.220 --> 00:20:21.820]  the history of laboratory leaks. Here's a major procedures report that's at the NCBI,
