[00:00:17.130 --> 00:00:18.231]  InfoWars.
[00:09:06.587 --> 00:09:09.529]  I just got invited to give the commencement address at Harvard this year.
[00:09:09.529 --> 00:09:11.210]  That's amazing!
[00:09:11.210 --> 00:09:12.652]  I'm gay!
[00:09:12.652 --> 00:09:12.732]  Oh...
[00:09:25.230 --> 00:09:26.231]  Let's go get the hat.
[00:09:26.231 --> 00:09:26.631]  Alright.
[00:09:26.631 --> 00:09:28.892]  Do you get to wear the hat and everything?
[00:09:28.892 --> 00:09:30.133]  Guys, he's back!
[00:09:30.133 --> 00:09:32.915]  Don't worry.
[00:09:32.915 --> 00:09:33.135]  Hello?
[00:09:39.116 --> 00:09:40.818]  I see you, enemy!
[00:09:40.818 --> 00:09:41.839]  Enemy!
[00:09:41.839 --> 00:09:42.600]  Enemy!
[00:09:42.600 --> 00:09:44.602]  You are my enemy!
[00:09:44.602 --> 00:09:45.363]  You will pay.
[00:09:45.363 --> 00:09:47.585]  Yeah, you think I don't see your face, scum?
[00:09:47.585 --> 00:09:49.127]  You don't think I don't see you?
[00:09:49.127 --> 00:09:51.710]  I see you, you understand me?
[00:09:51.710 --> 00:09:53.051]  Come here, my family.
[00:09:53.051 --> 00:09:53.912]  I see you.
[00:09:53.912 --> 00:09:54.313]  Right back!
[00:09:54.313 --> 00:09:55.614]  You understand that?
[00:09:55.614 --> 00:09:56.756]  You understand that?
[00:10:03.716 --> 00:10:07.438]  You will not bring humanity down!
[00:10:07.438 --> 00:10:10.260]  God is going to destroy you!
[00:10:26.132 --> 00:10:27.555]  It's Sunday, November 12, 2023.
[00:10:27.555 --> 00:10:30.040]  I'm your host, Alex Jones.
[00:10:30.040 --> 00:10:32.905]  We have massively important, critical news.
[00:10:32.905 --> 00:10:35.129]  Is Trump really planning to be a dictator?
[00:10:35.129 --> 00:10:36.232]  Will he build death camps?
[00:10:36.232 --> 00:10:37.694]  We'll answer those questions straight ahead.
[00:10:47.091 --> 00:10:56.054]  Election Day Countdown, 358 days, 7 hours, 49 minutes, and 17 seconds.
[00:10:56.054 --> 00:11:05.997]  I intend to keep this operation going right through the election, but only your word of mouth, your prayers, and your financial support will keep InfoWars and the tens of millions we reach a day on air.
[00:11:05.997 --> 00:11:07.697]  You are the InfoWar.
[00:11:07.697 --> 00:11:15.040]  I commend you for your past support, and I ask you now to redouble your efforts because you're entering the heart of the battle now.
[00:11:15.040 --> 00:11:16.180]  Press the attack
[00:11:16.420 --> 00:11:20.241]  My friends.
[00:11:20.241 --> 00:11:22.942]  And the fight for America is the fight for the world.
[00:11:22.942 --> 00:11:25.643]  The fight for Texas is the fight for the Republic.
[00:11:25.643 --> 00:11:31.265]  And I come to you from deep in the heart of Texas, with only 358 days left.
[00:11:31.265 --> 00:11:36.547]  The most important election, none of our lifetimes, but in the history of our Republic.
[00:11:36.547 --> 00:11:37.607]  If the Republic falls...
[00:11:38.467 --> 00:11:42.208]  The planet is doomed to World War III.
[00:11:42.208 --> 00:11:44.568]  And that's not an exaggeration.
[00:11:44.568 --> 00:11:48.149]  That's the epic times we live in, my friends.
[00:11:48.149 --> 00:11:54.630]  I want to welcome all the international listeners and all the ships at sea as well.
[00:11:54.630 --> 00:11:59.251]  All right, ladies and gentlemen, let me tell you what's going down tonight.
[00:11:59.251 --> 00:12:06.212]  There is a massive talking point in the New York Times, Washington Post, MSNBC, CNN, ABC, Meet the Press, Face the Nation.
[00:12:07.398 --> 00:12:08.739]  Every damn channel.
[00:12:08.739 --> 00:12:10.641]  Got a huge stack of it right here.
[00:12:10.641 --> 00:12:14.143]  Trump's planning raids, detention camps, mass deportations.
[00:12:14.143 --> 00:12:17.266]  Trump's immigration plan for second term.
[00:12:17.266 --> 00:12:20.388]  Oh, they're so concerned of his authoritarian agenda.
[00:12:20.388 --> 00:12:23.251]  A lot of Americans embrace Trump's authoritarianism.
[00:12:23.251 --> 00:12:27.174]  He's planning to arrest his political opposition.
[00:12:27.174 --> 00:12:31.937]  Hillary says he's Hitler on The View.
[00:12:31.937 --> 00:12:36.381]  Everything they're doing is what they're now projecting on the American people.
[00:12:38.917 --> 00:12:45.720]  And the FBI admits the main threat is conservatives and make America great again people.
[00:12:45.720 --> 00:12:47.801]  So I'm going to lay out the facts.
[00:12:47.801 --> 00:12:49.982]  What is Trump really doing?
[00:12:49.982 --> 00:12:52.163]  What is he really saying he's going to do?
[00:12:52.163 --> 00:13:03.227]  Oh, we have giant camps on the Mexico, California border, on the Mexico, Arizona border, on the Mexico, Texas border.
[00:13:03.227 --> 00:13:06.589]  And now they're building them on the US Canadian border.
[00:13:09.813 --> 00:13:23.320]  And all Trump's saying is, we're going to build those camps, not to bring people in, but to kick people out.
[00:13:23.320 --> 00:13:29.123]  How many shots of the drone footage you're in a helicopter if I've gotten you of these gigantic camps?
[00:13:29.123 --> 00:13:32.285]  One of them down by Brownsville, another by McAllen.
[00:13:32.285 --> 00:13:38.929]  Both of them are like six, seven, eight, ten football fields long and three or four football fields wide.
[00:13:40.523 --> 00:13:44.828]  They make Dallas Cowboys Stadium look small, ladies and gentlemen.
[00:13:44.828 --> 00:13:48.393]  And you're paying for it all.
[00:13:48.393 --> 00:13:48.753]  All right.
[00:13:48.753 --> 00:13:54.040]  We're going to be laying out the details of that and what the Democrats and the Globalists are actually setting up.
[00:13:54.040 --> 00:13:58.065]  And all over the world under a UN treaty, they're building giant
[00:13:59.133 --> 00:14:24.597]  COVID emergency centers for this pandemic or quote the next they say is imminent and now they're saying from Canada to the UK to the US to Australia we're gonna lock people up that don't go along with the next protocols when the next virus imminently appears because we've been bad and global warming caused it when Fauci and the UN and the WEF
[00:14:25.748 --> 00:14:31.110]  And EcoHealth Alliance have already been caught cooking it up all over the world.
[00:14:31.110 --> 00:14:33.430]  Incredible stack right there.
[00:14:33.430 --> 00:14:36.611]  Also, the rats are leaving the sinking ship.
[00:14:36.611 --> 00:14:39.192]  The Russians are getting ready to release their investigation.
[00:14:39.192 --> 00:14:45.814]  There was a massive naval drill in the Black Sea in the days before and right when the Nord Stream Pipeline blew up in three places.
[00:14:46.974 --> 00:14:49.495]  And now the Washington Post drops a bombshell.
[00:14:49.495 --> 00:14:52.137]  Oh, Cy Hirsch wasn't lying, but they spin it.
[00:14:52.137 --> 00:14:54.858]  The North Stream Pipeline sabotage narrative.
[00:14:54.858 --> 00:14:58.620]  A Ukrainian colonel, covert ops, and the CIA shadow.
[00:14:58.620 --> 00:15:08.565]  So the CIA helped the colonel with a small manned team, less than 15 people, deep dive and blow it up.
[00:15:08.565 --> 00:15:09.825]  Yeah, right.
[00:15:09.825 --> 00:15:16.469]  That's why there were naval ships and Black Hawk helicopters flying around for days above right where it happened, right before it happened.
[00:15:17.639 --> 00:15:20.883]  But because they know the proof's coming out, they know Cy Hirsch has whistleblowers.
[00:15:20.883 --> 00:15:22.625]  We even know where they trained the Navy divers.
[00:15:22.625 --> 00:15:25.148]  They didn't use Navy SEALs because they have to report to Congress.
[00:15:25.148 --> 00:15:26.550]  There's oversight.
[00:15:26.550 --> 00:15:27.871]  In quote, special ops.
[00:15:27.871 --> 00:15:33.358]  So they use regular Navy drivers, industrial divers, trained in Panama.
[00:15:34.724 --> 00:15:36.644]  We have that huge development.
[00:15:36.644 --> 00:15:47.587]  We've got big developments unfolding with the leftists energized and merged with Hezbollah and Hamas running around attacking people, burning things, shooting people.
[00:15:47.587 --> 00:15:49.367]  It's barely getting coverage.
[00:15:49.367 --> 00:15:55.928]  Now Democrats, by the thousands, are marching towards Joe Biden's beach house, chanting for the destruction of Israel.
[00:15:55.928 --> 00:15:59.669]  And again, whether you love Israel or hate Israel or are neutral on Israel, like I am,
[00:16:01.448 --> 00:16:06.610]  Just because you may not like something Israel's doing doesn't mean you embrace Islam.
[00:16:06.610 --> 00:16:09.351]  Especially the Islam that's merged to the left.
[00:16:09.351 --> 00:16:22.075]  We've got a big stack of craziness there that makes January 6th look tame in comparison, but again, it's leftist, so it's mostly peaceful, ladies and gentlemen.
[00:16:22.075 --> 00:16:27.077]  Also, we have more major insurance company actuaries that are the best numbers you're going to get in
[00:16:28.251 --> 00:16:30.133]  Actual deaths and illnesses.
[00:16:30.133 --> 00:16:36.439]  Sudden deaths twice as high among vaccinated in major Pfizer trial.
[00:16:36.439 --> 00:16:37.440]  And we've got a lot more.
[00:16:37.440 --> 00:16:42.786]  Big Pharma rebranding failed pharmaceutical products with new COVID flu double jab.
[00:16:42.786 --> 00:16:46.730]  Even though the new study shows it's even more deadly when taken with the flu shot.
[00:16:48.072 --> 00:16:54.398]  Brutal COVID authoritarianism insists on little grace and forgiveness for lockdown mandates.
[00:16:54.398 --> 00:16:59.662]  COVID-19 vaccines link to elevated risk of Guillain-Barre syndrome in major new studies.
[00:16:59.662 --> 00:17:02.185]  We're going to be hitting that area.
[00:17:02.185 --> 00:17:04.447]  Speaking of the entire police state...
[00:17:06.311 --> 00:17:19.973]  The FBI spent three years to investigate Gregory Yetman, a military police sergeant in the Garden State National Guard, raided his home and now is hunting him with army tanks because he was at the Capitol on J6 but didn't even touch a soul.
[00:17:20.782 --> 00:17:27.745]  But they had four or five armored vehicles, hundreds of people running around the woods because, well, he's a terrorist for no reason.
[00:17:27.745 --> 00:17:37.809]  The FBI spent zero years to investigate and raid zero and hunting down zero Ghislaine Maxwell clients who raped and sexually abused minors.
[00:17:37.809 --> 00:17:40.190]  Let that sink in.
[00:17:40.190 --> 00:17:42.311]  And we've got a top UFC fighter.
[00:17:43.231 --> 00:17:52.202]  Coming into his fight this weekend, wearing a t-shirt that none of the Epstein list has been indicted, but Trump has.
[00:17:52.202 --> 00:17:53.183]  That's coming up.
[00:17:53.183 --> 00:17:59.430]  Well, they can clean up San Francisco for the dictator of China's visit coming up next week.
[00:17:59.430 --> 00:18:02.093]  Clean for Xi, but not for the...
[00:18:03.837 --> 00:18:08.844]  There's also a perpetual headline that I see every year for about 15 years.
[00:18:08.844 --> 00:18:12.389]  I first saw it in MIT documents over 25 years ago.
[00:18:12.389 --> 00:18:12.950]  But the U.S.
[00:18:12.950 --> 00:18:16.575]  has made these, South Korea's made these, China's made these, Japan's made these.
[00:18:16.575 --> 00:18:17.636]  One of the popular
[00:18:18.530 --> 00:18:25.072]  Chimera clones they've created is part rhesus monkey, part jellyfish, and glows in the dark.
[00:18:25.072 --> 00:18:36.074]  And I would talk about it 20-something years ago, people thought I was crazy, but now Associated Press reports scientists create Frankenstein chimera monkey with fingers that glow like E.T.
[00:18:36.074 --> 00:18:39.795]  because it's part jellyfish.
[00:18:39.795 --> 00:18:43.396]  Yeah, we're not in Kansas anymore.
[00:18:43.396 --> 00:18:45.497]  So we've got a lot of news.
[00:18:45.497 --> 00:18:45.877]  That's just the
[00:18:47.591 --> 00:18:56.640]  Tip of the iceberg that we are going to be breaking down here today.
[00:18:56.640 --> 00:19:08.691]  But the first big thing I want to hit is something that is a keyhole into the larger world, a skeleton key to open any lock, a Rosetta Stone to decode what's happening.
[00:19:08.691 --> 00:19:12.775]  And I just want to give you the newsflash here before I get into this.
[00:19:15.370 --> 00:19:28.034]  Every major appliance, unless you special order them, they're very hard to get, has wireless transmitters in them that interface with your smart meter on your house.
[00:19:28.034 --> 00:19:38.477]  If you don't have that and or the smart meters of your neighbors or the different surveillance systems of 5G nearby you.
[00:19:38.477 --> 00:19:39.677]  And so when you hear about
[00:19:41.124 --> 00:19:47.249]  What they passed two years ago, a kill switch that monitors and tracks where you go and what you do.
[00:19:47.249 --> 00:19:49.551]  They claim it's for drunk driving, but it's for total control.
[00:19:49.551 --> 00:19:50.832]  Even Yahoo News admits that.
[00:19:52.389 --> 00:19:56.872]  It's also about banning all the old cars that don't have it.
[00:19:56.872 --> 00:20:03.497]  Once the mandate is in place, and California's already moving to ban any vehicle made before 1978.
[00:20:03.497 --> 00:20:08.061]  And of course, California is the testing zone.
[00:20:08.061 --> 00:20:15.507]  They're moving to ban your space heaters, your gas stoves, your gas-powered appliances, period.
[00:20:15.507 --> 00:20:16.527]  It's all here.
[00:20:16.527 --> 00:20:20.871]  And they have this tactic where they propose it, we say no, they go, oh, it doesn't exist, then they pass it.
[00:20:21.772 --> 00:20:23.916]  But New York and others have already passed it.
[00:20:23.916 --> 00:20:31.107]  Europe's already passed laws years ago to ban space heaters and gas stoves and cooking oil and they're banning it up in Canada.
[00:20:31.107 --> 00:20:36.216]  The Minister of Environment said last week, it's a big scandal in Canada, he said, well if you vote...
[00:20:37.950 --> 00:20:56.917]  For our party, if you vote for the Liberal Party, we will not put the mandates on you, because they've only put the mandates on the Conservative provinces of Canada, and Justin Trudeau, in a speech to Parliament on Thursday, get this, the video's on Twitter, defended it.
[00:20:56.917 --> 00:20:59.978]  Now you get the social credit score.
[00:20:59.978 --> 00:21:02.999]  Oh, you can have your gas-powered stove, or you can have your heating oil,
[00:21:04.039 --> 00:21:10.731]  If you vote for us, we won't put the mandate on the liberal areas first, but really, don't they actually put on the leftists first?
[00:21:10.731 --> 00:21:13.696]  So, it's opting in to be an idiot.
[00:21:13.696 --> 00:21:15.760]  It's opting in to be a moron.
[00:21:15.760 --> 00:21:16.882]  This is the panoptagonic.
[00:21:18.370 --> 00:21:18.750]  I don't know.
[00:21:50.292 --> 00:21:51.393]  All New Cars!
[00:22:07.324 --> 00:22:16.512]  Unless, strangely enough, they're from China, because China doesn't even follow our own laws, which is sometimes good, because they're so criminal that they cut so many corners.
[00:22:16.512 --> 00:22:22.137]  Anybody knows that most Chinese products you buy break the first time you use them, or a lot of times don't even work when you get them out of the box.
[00:22:23.280 --> 00:22:51.833]  So I was reading deeply in this over the weekend, and a lot of the Chinese electric cars, they dump millions of them on us, they break in just a few weeks to a few months, they claim under these previous mandates, they have wireless systems in it, well you get a new car and suddenly it's got GPS, it's got it all, it's hooked into weather reports, whether it's a Dodge or a Mercedes, it doesn't matter, pop up on your screen and
[00:22:53.029 --> 00:23:00.115]  You know, sometimes I'm not even asking my Tahoe, and it's like five years old, four years old, it'll just tell me speed check ahead.
[00:23:00.115 --> 00:23:10.264]  So a lot of this sounds like it's great, sounds like it's good, but remember old-fashioned television that was just around 10 years ago, and it's still there, but become obsolete.
[00:23:10.264 --> 00:23:16.809]  You could tune into TV or tune into radio, and it didn't know what you were watching or doing.
[00:23:16.809 --> 00:23:18.591]  But now everything you have is two-way.
[00:23:20.520 --> 00:23:22.521]  And that's like Gandalf in Lord of the Rings.
[00:23:22.521 --> 00:23:27.462]  He goes into Saruman, the other wizard's palace, and says, hey, Sauron's coming to attack the forces of Mordor.
[00:23:27.462 --> 00:23:30.163]  And he says, we need not fear.
[00:23:30.163 --> 00:23:33.484]  I've got a palantia, which is a seeing stone, a crystal ball.
[00:23:33.484 --> 00:23:38.505]  And he says, well, we can't use that because all the stones aren't accounted for.
[00:23:38.505 --> 00:23:40.245]  Sauron can watch us on it.
[00:23:40.245 --> 00:23:44.086]  And when he goes over and looks into it, Sauron's watching.
[00:23:44.086 --> 00:23:48.408]  Well, this isn't some Dungeons and Dragons book.
[00:23:48.408 --> 00:23:49.768]  This isn't some fantasy.
[00:23:50.782 --> 00:23:53.244]  These are all two-way.
[00:23:53.244 --> 00:23:59.029]  And the worst corporations, the worst groups in the world are gathering all that data.
[00:23:59.029 --> 00:24:05.135]  And you get a very limited view when you use their technology for your limited tool you're using it for.
[00:24:05.135 --> 00:24:10.980]  They get it all and they use it against you to consolidate power and control and bring an absolute AI tyranny.
[00:24:12.521 --> 00:24:15.322]  And it's designed to make us obsolete.
[00:24:15.322 --> 00:24:23.586]  It's being rolled out in their own words to make humans obsolete, so we can then be forcibly depopulated.
[00:24:23.586 --> 00:24:25.126]  So, here's Yahoo News.
[00:24:25.126 --> 00:24:27.708]  Effort to defeat government kill switch fails.
[00:24:27.708 --> 00:24:36.091]  So it was passed two years ago, but Republicans got control of the House and they tried to pass a bill saying, no, you're not going to put it in.
[00:24:36.091 --> 00:24:38.072]  Now, the cover is for drunk driving.
[00:24:38.072 --> 00:24:39.913]  Oh yes, it's always a stop of crime, isn't it?
[00:24:40.834 --> 00:24:48.396]  I started thumb scanning and printing people to get driver's licenses 25 years ago in Texas, but illegal aliens are exempt.
[00:24:48.396 --> 00:24:54.437]  But what it allows is a kill switch that the company or police can use at any time.
[00:24:54.437 --> 00:25:05.120]  And again, once they've got it on the new cars in 2026, they're already saying we've got to then go and make you pay up to five to ten thousand dollars to retrofit
[00:25:06.175 --> 00:25:13.477]  Your older car, and many cars are, quote, too old to retrofit, or they're just going to ban you having that older automobile.
[00:25:13.477 --> 00:25:19.019]  So this is all about phasing out all the pro-human technology, forcing in the tyrannical technology.
[00:25:19.019 --> 00:25:35.445]  And does anybody, whether they're a liberal or a conservative or a Christian or a Buddhist or a Muslim or a Hindu or an atheist, do you really think the government surveilling you, smelling your breath, tracking what you're doing,
[00:25:36.698 --> 00:25:41.303]  Having a kill switch is a good idea.
[00:25:41.303 --> 00:25:45.387]  Because this is what Communist China has already rolled out.
[00:25:45.387 --> 00:25:52.053]  House preserves kill switch law that could shut down your car.
[00:25:52.053 --> 00:25:57.899]  Massey Amendment to stop kill switch law fails.
[00:25:57.899 --> 00:26:00.362]  Law will dissolve kill switches in all new cars.
[00:26:02.588 --> 00:26:06.492]  Hagman fights law that mandates government control kill switch in all cars.
[00:26:06.492 --> 00:26:12.038]  And here's the actual NHTSA admitting it all from the federal government.
[00:26:12.038 --> 00:26:16.062]  Department of Transportation with Pete Bootyjuice.
[00:26:16.062 --> 00:26:17.383]  That's what Biden calls him.
[00:26:17.383 --> 00:26:19.165]  Pete Bootyjuice.
[00:26:19.165 --> 00:26:19.886]  You think I'm joking?
[00:26:19.886 --> 00:26:22.208]  Guys, pull up Biden calling him Pete Bootyjuice.
[00:26:22.208 --> 00:26:24.411]  In case you missed that.
[00:26:24.411 --> 00:26:25.272]  I've actually called him.
[00:26:26.909 --> 00:26:32.954]  Pete Booty Judge and Booty Juice and Booty Poot and, you know, I can't help sophomore humor.
[00:26:32.954 --> 00:26:37.398]  And then Biden actually calls him Pete Booty Juice.
[00:26:37.398 --> 00:26:42.743]  So that's the reality of where we are.
[00:26:42.743 --> 00:26:48.427]  And if you think that's bad now, it's only going to get worse from here on out.
[00:26:48.427 --> 00:26:52.491]  Vehicle kill switch mandate means you will be a prisoner in your own vehicle.
[00:26:54.545 --> 00:26:58.510]  And then continuing on, Europe has now officially passed the central bank digital currency.
[00:26:58.510 --> 00:27:06.620]  They're announcing next year they're going to move to digital currency and digital wallets that program your money and track and trace everything you do and tell you where you can spend it.
[00:27:06.620 --> 00:27:12.968]  And Edward Dowd, really smart analyst of all this, calls it a prison planet.
[00:27:13.888 --> 00:27:20.539]  And I want to go out to break playing that short clip of Dowd with Maria Z talking about the prison planet.
[00:27:20.539 --> 00:27:23.444]  That's what I've been calling it for 29 years.
[00:27:23.444 --> 00:27:25.067]  They're planning to build a prison planet.
[00:27:25.067 --> 00:27:25.407]  Here it is.
[00:27:27.039 --> 00:27:45.809]  I want to ask you if you believe that the collapse is orchestrated in order to bring in central bank digital currencies and do you think, you mentioned a timeline to me before that was anywhere from two months to three years, what is the realistic, what are the realistic steps that you think they'll take to get us there?
[00:27:49.611 --> 00:27:52.393]  The system is going to collapse of its own weight.
[00:27:52.393 --> 00:27:55.574]  And if you know that it's going to collapse, wouldn't you like to introduce the system?
[00:27:55.574 --> 00:27:56.455]  Let's stop right there.
[00:27:56.455 --> 00:27:58.236]  I usually nail these clips.
[00:27:58.236 --> 00:27:59.816]  My brain said it was a minute and a half long.
[00:27:59.816 --> 00:28:01.277]  It's actually a minute and 40 seconds long.
[00:28:01.277 --> 00:28:05.900]  So we're going to come back from break and play that and continue on.
[00:28:05.900 --> 00:28:08.461]  So I usually nail it to the second.
[00:28:08.461 --> 00:28:09.502]  And I'm older than I used to be.
[00:28:10.359 --> 00:28:10.959]  So I'm not 100% dead on.
[00:28:10.959 --> 00:28:14.500]  People ask, how do you know when to go to break and play a clip when?
[00:28:14.500 --> 00:28:18.001]  Because I'll know the time in my head already and get it right and almost always nailed it.
[00:28:18.001 --> 00:28:21.582]  Now I've got to go back to my notes because I'm 50 coming up in two months.
[00:28:21.582 --> 00:28:27.183]  And man, I've got more wisdom, more street smarts, but not that super brain anymore.
[00:28:27.183 --> 00:28:28.863]  Not the photographic memory anymore.
[00:28:28.863 --> 00:28:30.824]  It used to be photographic.
[00:28:30.824 --> 00:28:31.604]  It's kind of cool though.
