[00:00:00.000 --> 00:00:19.000]  InfoWars, tomorrow's news, today.
[00:05:54.000 --> 00:05:58.000]  The transgender cult's chopping the penises and breasts off of millions of children.
[00:05:58.000 --> 00:06:00.000]  But we're fighting it at Infowars.com.
[00:06:00.000 --> 00:06:18.000]  Live from the Infowars.com studios, you're listening to The Alex Jones Show.
[00:06:18.000 --> 00:06:43.000]  You got me.
[00:06:43.000 --> 00:06:47.000]  And I know you got me, new world order.
[00:06:48.000 --> 00:06:51.000]  Now about to get out of your grip, so watch this.
[00:06:56.000 --> 00:07:02.000]  It's Thursday, July 6th, 2023.
[00:07:02.000 --> 00:07:04.000]  I'm your host, Alex Jones.
[00:07:04.000 --> 00:07:06.000]  Couldn't have a better time to have David Icahn.
[00:07:06.000 --> 00:07:09.000]  This was set up a week ago.
[00:07:09.000 --> 00:07:14.000]  Trending number one on Twitter last night was people turning into reptoids in front of folks.
[00:07:14.000 --> 00:07:16.000]  People always say, I'm the guy that says that.
[00:07:16.000 --> 00:07:17.000]  No, I'm not the guy that says that.
[00:07:17.000 --> 00:07:18.000]  That's David Icahn.
[00:07:18.000 --> 00:07:22.000]  But almost everything David Icahn has said has come true, so I think he's a very credible person.
[00:07:22.000 --> 00:07:27.000]  I think this attack on humanity is very alien, very anti-human.
[00:07:27.000 --> 00:07:30.000]  He'll be joining us coming up in the second and third hour.
[00:07:30.000 --> 00:07:35.000]  And he was already coming on about the central bank digital currencies and the ESGs and the war in Ukraine
[00:07:35.000 --> 00:07:40.000]  and all the insane GMO and cross-human-animal hybrids and all of it being embedded.
[00:07:40.000 --> 00:07:43.000]  But I'd imagine he'll want to talk about that.
[00:07:43.000 --> 00:07:44.000]  He'll want to talk about that.
[00:07:44.000 --> 00:07:50.000]  I'll certainly bring the big viral video of the green hoodie man on the flight out of Dallas yesterday.
[00:07:50.000 --> 00:07:51.000]  It's now gone super viral.
[00:07:51.000 --> 00:07:54.000]  We'll definitely raise that for him coming up next hour.
[00:07:54.000 --> 00:08:02.000]  Okay, let me be a good boy and just list the stacks here that we'll be hitting.
[00:08:02.000 --> 00:08:08.000]  I've got the most insane clips, but I'm not going to play them all because I already spent 25 minutes this morning
[00:08:08.000 --> 00:08:11.000]  my time watching them, but they're super entertaining.
[00:08:11.000 --> 00:08:19.000]  Because the controlled corporate dinosaur press who denied that the government's coordinating with big tech
[00:08:19.000 --> 00:08:26.000]  to censor and surveil and control people, now come out and said of course we're surveilling you and censoring you
[00:08:26.000 --> 00:08:29.000]  and we need the FBI to censor harder.
[00:08:29.000 --> 00:08:33.000]  How dare this judge stop our censoring.
[00:08:34.000 --> 00:08:40.000]  So now that a judge has said this is going on, do you need a judge to say the sun came up this morning?
[00:08:40.000 --> 00:08:41.000]  Apparently so.
[00:08:41.000 --> 00:08:44.000]  Now they're all, oh no, this is terrible.
[00:08:44.000 --> 00:08:49.000]  We have to suppress the right wing, they're so dangerous, they're so everywhere.
[00:08:49.000 --> 00:08:54.000]  They'll say only a man and a woman can have babies or X and Y chromosomes are real.
[00:08:54.000 --> 00:08:57.000]  They'll stop us from cutting little children's genitals off.
[00:08:57.000 --> 00:09:03.000]  Big report though by Jamie White, Infowars.com, CNN, MSNBC, and a bunch of others
[00:09:03.000 --> 00:09:09.000]  freak out over judge blocking Biden regime from coordinating censorship with big tech.
[00:09:09.000 --> 00:09:11.000]  Whole bunch of videos, they're incredible.
[00:09:11.000 --> 00:09:16.000]  I've got a few of them, I can't help it, I'm going to play a few coming up bottom of the hour.
[00:09:16.000 --> 00:09:23.000]  Then we have Biden officially filing an appeal saying, oh we just want to talk to big tech.
[00:09:23.000 --> 00:09:25.000]  And that's the new media spin.
[00:09:25.000 --> 00:09:28.000]  Biden admin to appeal order limiting contact with social media companies.
[00:09:28.000 --> 00:09:32.000]  No, they can have contact, you just can't say this is disinfo, take it down.
[00:09:34.000 --> 00:09:38.000]  Here's the list of federal government agencies ordered to stop censoring speech.
[00:09:38.000 --> 00:09:39.000]  We're going to go over those for you.
[00:09:39.000 --> 00:09:43.000]  It's quite the list, we've already told you all about it before, but now it's official.
[00:09:43.000 --> 00:09:47.000]  State department cancels Facebook meetings that were judged censorship ruling.
[00:09:48.000 --> 00:09:52.000]  And CNN and MSNBC are saying this censors the first amendment,
[00:09:52.000 --> 00:09:56.000]  not letting the government order people to censor.
[00:09:56.000 --> 00:10:00.000]  So that stacks bottom of the hour, very important.
[00:10:00.000 --> 00:10:03.000]  Then we've got a bunch of news on the poison shots.
[00:10:03.000 --> 00:10:10.000]  Major Israeli study, massive death increase in the nursing homes of those that took the shots.
[00:10:10.000 --> 00:10:12.000]  The more shots you take, the more you die.
[00:10:12.000 --> 00:10:13.000]  Erasure immune system.
[00:10:13.000 --> 00:10:16.000]  Israeli nursing home study shows evidence of vaccine deaths.
[00:10:18.000 --> 00:10:20.000]  Here's the actual study.
[00:10:20.000 --> 00:10:24.000]  For TV viewers, if you want to go pull it up.
[00:10:24.000 --> 00:10:28.000]  We're going to be getting into all of that today as well.
[00:10:28.000 --> 00:10:33.000]  Bill Ackerman, one of the top Wall Street investors, one of the top gurus,
[00:10:33.000 --> 00:10:38.000]  amplifies RFK Jr. and COVID vaccine, says looks like vaccines are hurting people.
[00:10:38.000 --> 00:10:41.000]  So the rats are leaving the sinking ship very, very quickly.
[00:10:41.000 --> 00:10:44.000]  We have a Fauci compilation of his incredible lies.
[00:10:44.000 --> 00:10:49.000]  We have more brainwashing about how we've got to make children wear masks.
[00:10:49.000 --> 00:10:51.000]  We've got Zuckerberg.
[00:10:51.000 --> 00:10:55.000]  Remember this video from two years ago, warning employees don't take the shot in a leaked video.
[00:10:55.000 --> 00:10:56.000]  That's coming up.
[00:10:56.000 --> 00:10:58.000]  I'm going to hit that this hour.
[00:10:58.000 --> 00:11:00.000]  We'll hit both these stacks.
[00:11:00.000 --> 00:11:04.000]  Then there's the old transgender gaslighting stack.
[00:11:04.000 --> 00:11:07.000]  This is a real headline.
[00:11:07.000 --> 00:11:09.000]  BBC.
[00:11:09.000 --> 00:11:16.000]  A young boy was raped by multiple six foot to six foot five men dressed as women.
[00:11:16.000 --> 00:11:23.000]  And the headline is boy left unclothed after Burgess Hill sexual assault by two women.
[00:11:23.000 --> 00:11:26.000]  So they're stealing women's identities now.
[00:11:26.000 --> 00:11:28.000]  Is it that disgusting?
[00:11:28.000 --> 00:11:34.000]  And they're now saying that the shooter in Philadelphia mass shooter was a man and a Trump supporter,
[00:11:34.000 --> 00:11:41.000]  even though the person was a Democrat and transgender.
[00:11:41.000 --> 00:11:45.000]  We'll be hitting all of that news as well.
[00:11:45.000 --> 00:11:51.000]  We've also got the Hunter Biden cocaine news and video surfacing of him last week at the White House out of the balcony.
[00:11:51.000 --> 00:11:56.000]  If anybody, he looks like he's on a bunch of methamphetamine, not just cocaine.
[00:11:56.000 --> 00:12:04.000]  I mean, he's climbing the walls, skitzing out, bombed out of his brain.
[00:12:04.000 --> 00:12:07.000]  And there's a whole bunch of these.
[00:12:07.000 --> 00:12:14.000]  I mean, he is he is just absolutely climbing the walls here.
[00:12:14.000 --> 00:12:18.000]  And that's what somebody looks like on when they just smoked methamphetamine.
[00:12:18.000 --> 00:12:25.000]  I mean, he is he is on a bunch of drugs whacked out of his brain with the rest of his drug addict family.
[00:12:25.000 --> 00:12:28.000]  And Dan Bongino, who's a former high level Secret Service agent,
[00:12:28.000 --> 00:12:34.000]  explains why there's zero chance White House cocaine brought in by anyone other than the family.
[00:12:34.000 --> 00:12:39.000]  And oh, finally, mainstream media CBS News today said what we told you days ago.
[00:12:39.000 --> 00:12:43.000]  It is cocaine that they weren't sure until now.
[00:12:43.000 --> 00:12:45.000]  That's all coming up.
[00:12:45.000 --> 00:12:50.000]  Some really good news that's really not new news to our viewers and listeners.
[00:12:50.000 --> 00:12:54.000]  Major Harvard study finds the root of mental illness is not chemical imbalances,
[00:12:54.000 --> 00:13:04.000]  not lack of toxic drugs, but lack of key natural compounds in food like PQQ and CoQ10
[00:13:04.000 --> 00:13:07.000]  that help with the health of the mitochondria.
[00:13:07.000 --> 00:13:09.000]  What else does that? Iodine.
[00:13:09.000 --> 00:13:11.000]  What else does that?
[00:13:12.000 --> 00:13:18.000]  Turmeric. Big study where the drugs actually hurt you.
[00:13:18.000 --> 00:13:21.000]  And natural compounds is what your brain needs.
[00:13:21.000 --> 00:13:29.000]  And they're curing people of depression and schizophrenia with those natural compounds.
[00:13:29.000 --> 00:13:33.000]  Very interesting information. We already knew it, but there it is in a massive Harvard study.
[00:13:33.000 --> 00:13:36.000]  Also told you Newsom's going to be the guy.
[00:13:36.000 --> 00:13:40.000]  Mainstream media now all over the place. Politico, New York Times, Washington Times.
[00:13:40.000 --> 00:13:47.000]  Newsom being set to replace Biden as Democrats presidential nominee.
[00:13:47.000 --> 00:13:51.000]  And, of course, you knew France set to abolish all freedom, all freedom of speech
[00:13:51.000 --> 00:13:53.000]  and all freedom to be surveilled.
[00:13:53.000 --> 00:13:58.000]  France set to allow police to spy through your phones after letting all the Islamic sin
[00:13:58.000 --> 00:14:00.000]  and letting them uprise.
[00:14:00.000 --> 00:14:02.000]  Isn't that disgusting?
[00:14:02.000 --> 00:14:03.000]  And so much more.
[00:14:03.000 --> 00:14:08.000]  We have the Demos group explaining that they will program your digital tokens
[00:14:08.000 --> 00:14:10.000]  through the ESGs and central bank digital currencies.
[00:14:10.000 --> 00:14:12.000]  That's all coming up.
[00:14:12.000 --> 00:14:15.000]  And so much more today.
[00:14:15.000 --> 00:14:17.000]  And, of course, really the biggest issue is
[00:14:17.000 --> 00:14:22.000]  Zelensky has now officially said that they're sure the Russians have planted bombs in the reactor
[00:14:22.000 --> 00:14:26.000]  and that when they leave the largest nuclear reactor in Europe,
[00:14:26.000 --> 00:14:33.000]  the Zaporoizhzhya, I can't pronounce this right, I'm sorry, Zaporoizhzhya,
[00:14:33.000 --> 00:14:40.000]  when they leave that superfragilisticexpialidocious, however you say it, facility,
[00:14:40.000 --> 00:14:48.000]  that they have intel the Russians have loaded the reactors to explode and NATO must invade now
[00:14:48.000 --> 00:14:52.000]  or the Russians are going to create something bigger than Chernobyl.
[00:14:52.000 --> 00:14:54.000]  Does anyone believe the Russians have the motive for that?
[00:14:54.000 --> 00:14:56.000]  Would they do that?
[00:14:56.000 --> 00:14:57.000]  Why would they become the villain?
[00:14:57.000 --> 00:14:59.000]  Well, they're clearly being set up to be the villain.
[00:14:59.000 --> 00:15:03.000]  You don't think the deep state neocon New World Order won't pull something like that?
[00:15:03.000 --> 00:15:06.000]  Well, you'll believe anything, my friends.
[00:15:06.000 --> 00:15:10.000]  So very serious situation.
[00:15:10.000 --> 00:15:14.000]  Zelensky also says 200,000 children missing during the war.
[00:15:14.000 --> 00:15:16.000]  Oh, I'm sure.
[00:15:16.000 --> 00:15:18.000]  The EU and NATO.
[00:15:18.000 --> 00:15:22.000]  NATO and the UN have famously been caught being the main smugglers of children worldwide.
[00:15:22.000 --> 00:15:26.000]  Just look up UN caught trafficking, kidnapped children, UN sex slavery,
[00:15:26.000 --> 00:15:29.000]  UN murdered children, UN snuff films.
[00:15:29.000 --> 00:15:33.000]  You'll have to go into Google Web and dig back because they try to hide it,
[00:15:33.000 --> 00:15:36.000]  but it's mainstream news.
[00:15:36.000 --> 00:15:38.000]  They're the main suspect in all of this.
[00:15:38.000 --> 00:15:41.000]  We'll be talking about that as well.
[00:15:41.000 --> 00:15:46.000]  Big, big Thursday broadcast, band.video.
[00:15:46.000 --> 00:15:50.000]  Please go to infowars.com forward slash show and share that link with everybody you know
[00:15:50.000 --> 00:15:51.000]  to the live feed.
[00:15:51.000 --> 00:15:55.000]  I want to commend and salute all of you that are sharing the links and articles and videos.
[00:15:55.000 --> 00:15:56.000]  You are the game changers.
[00:15:56.000 --> 00:15:59.000]  You are the resistance.
[00:15:59.000 --> 00:16:02.000]  July 4th, 2023 is here.
[00:16:02.000 --> 00:16:06.000]  Declare independence against the globalists, against Klaus Schwab, against the WF,
[00:16:06.000 --> 00:16:12.000]  against the UN and their new worldwide medical treaty claiming control over not just our nation state's medical systems,
[00:16:12.000 --> 00:16:14.000]  but our very bodies.
[00:16:14.000 --> 00:16:19.000]  Declare independence against the federal government that's been captured at the top by globalist operatives.
[00:16:20.000 --> 00:16:24.000]  Declare independence against Big Pharma and GMO and Bill Gates.
[00:16:24.000 --> 00:16:28.000]  Declare independence against Satan and his entire operation against you and your family.
[00:16:28.000 --> 00:16:31.000]  And the place to join the resistance, to fight the new world order,
[00:16:31.000 --> 00:16:38.000]  and to get the latest information and intel is infowars.com, newswars.com, and band.video.
[00:16:38.000 --> 00:16:40.000]  And if you can't share those links because of Big Brother,
[00:16:40.000 --> 00:16:44.000]  you can share currently a URL that I'm blocking, madmaxworld.tv.
[00:16:44.000 --> 00:16:45.000]  We're fighting hard.
[00:16:45.000 --> 00:16:46.000]  You're fighting hard.
[00:16:46.000 --> 00:16:49.000]  And I want to salute you all on this July 4th, 2023,
[00:16:49.000 --> 00:16:52.000]  and encourage you all to spread the word about infowars.com
[00:16:52.000 --> 00:16:55.000]  and get amazing products at infowarsstore.com today.
[00:16:55.000 --> 00:16:57.000]  That's infowarsstore.com.
[00:16:57.000 --> 00:16:59.000]  Declare independence from tyranny now.
[00:17:00.000 --> 00:17:04.000]  You're going to want to pay attention to what I'm about to say in the next 60 seconds.
[00:17:04.000 --> 00:17:09.000]  Two new incredible products are now available exclusively at infowarsstore.com.
[00:17:10.000 --> 00:17:13.000]  They are both clones of national best-selling products
[00:17:13.000 --> 00:17:17.000]  from a major pharmaceutical-slash-supplement maker that are Lister's and Patriot's
[00:17:17.000 --> 00:17:22.000]  that are allowing us to private label it at a lower price you'll find in stores.
[00:17:22.000 --> 00:17:26.000]  It's Joint Relief Max and Nerve Renew.
[00:17:26.000 --> 00:17:31.000]  Both of these have known documented natural compounds to lower pain
[00:17:31.000 --> 00:17:34.000]  and to also make your nerves healthier,
[00:17:34.000 --> 00:17:39.000]  which is one of the major reasons nerves get irritated and are more inductive to pain.
[00:17:39.000 --> 00:17:41.000]  There's major research behind this all.
[00:17:41.000 --> 00:17:45.000]  You need to get Joint Relief Max from Infowars MD
[00:17:45.000 --> 00:17:52.000]  and Nerve Renew from Infowars MD exclusively at infowarsstore.com right now.
[00:17:52.000 --> 00:17:54.000]  Introducing them both, 25% off.
[00:17:54.000 --> 00:17:57.000]  You'll find them exclusively at infowarsstore.com,
[00:17:57.000 --> 00:17:58.000]  and they fund their operation.
[00:17:59.000 --> 00:18:03.000]  I talk a lot about the great successes Infowars has had.
[00:18:03.000 --> 00:18:05.000]  I don't think anybody can deny it.
[00:18:05.000 --> 00:18:09.000]  And it is because of Lister's and viewers supporting us.
[00:18:09.000 --> 00:18:11.000]  When we talk about the crew at Infowars,
[00:18:11.000 --> 00:18:14.000]  people behind the scenes, the researchers, the writers,
[00:18:14.000 --> 00:18:18.000]  they really have been the MVPs in this fight.
[00:18:18.000 --> 00:18:21.000]  And when you look at Harrison Smith and Owen Schroer
[00:18:21.000 --> 00:18:23.000]  and the hard work they engage in every day,
[00:18:23.000 --> 00:18:25.000]  five, six, seven days a week,
[00:18:25.000 --> 00:18:27.000]  it's really just incredible.
[00:18:27.000 --> 00:18:29.000]  So for myself and the whole Infowars crew,
[00:18:29.000 --> 00:18:31.000]  I thank you for your past support.
[00:18:31.000 --> 00:18:35.000]  I only encourage you now to realize that Infowars cannot stay on air
[00:18:35.000 --> 00:18:37.000]  if you do not support us.
[00:18:37.000 --> 00:18:38.000]  I know you spread the word.
[00:18:38.000 --> 00:18:40.000]  I know you pray for us, and that's wonderful.
[00:18:40.000 --> 00:18:41.000]  Keep doing it.
[00:18:41.000 --> 00:18:44.000]  But most viewers and listeners never go to infowarsstore.com,
[00:18:44.000 --> 00:18:47.000]  and you never buy great products that enrich and empower your life
[00:18:47.000 --> 00:18:49.000]  while at the same time keeping us on air.
[00:18:49.000 --> 00:18:53.000]  I know that less than 1% of our listeners actually go buy products at infowarsstore.com.
[00:18:54.000 --> 00:18:57.000]  If just 1% more of you took action and went to infowarsstore.com,
[00:18:57.000 --> 00:18:59.000]  our funding problems will be over.
[00:18:59.000 --> 00:19:00.000]  Please take action now.
[00:19:00.000 --> 00:19:03.000]  I want to thank all of you over the years who have supported Infowars
[00:19:03.000 --> 00:19:05.000]  financially and with word of mouth and prayer.
[00:19:05.000 --> 00:19:08.000]  All the success that we've had together against the globalists
[00:19:08.000 --> 00:19:12.000]  and the fact that we're not caught flat-footed during their major takeover
[00:19:12.000 --> 00:19:13.000]  is because of you.
[00:19:13.000 --> 00:19:16.000]  Humanity has a real fighting chance.
[00:19:16.000 --> 00:19:19.000]  I just want to thank you all for buying products at infowarsstore.com
[00:19:19.000 --> 00:19:22.000]  like books and films and supplements and water filtration,
[00:19:22.000 --> 00:19:23.000]  so much more.
[00:19:23.000 --> 00:19:25.000]  But for those of you that want to actually give us a straight donation
[00:19:25.000 --> 00:19:29.000]  so we get almost 100% of the money to fund our operation during this critical time,
[00:19:29.000 --> 00:19:32.000]  go to infowarsstore.com,
[00:19:32.000 --> 00:19:36.000]  and right at the top you'll see a link to make a straight donation,
[00:19:36.000 --> 00:19:39.000]  a one-time donation of $5, $10, $50,
[00:19:39.000 --> 00:19:42.000]  or a recurring donation you can cancel any time.
[00:19:42.000 --> 00:19:44.000]  I want to thank all of you that have donated.
[00:19:44.000 --> 00:19:46.000]  I want to encourage those of you out there that want to support Freedom
[00:19:46.000 --> 00:19:49.000]  to take action now and be part of the global awakening,
[00:19:49.000 --> 00:19:52.000]  the new renaissance that's countering the great reset
[00:19:52.000 --> 00:19:54.000]  by going to infowarsstore.com
[00:19:54.000 --> 00:19:57.000]  and clicking on the Donate button and giving today.
[00:19:57.000 --> 00:19:58.000]  Thank you so much for your support.
[00:19:58.000 --> 00:19:59.000]  Please take action.
[00:20:09.050 --> 00:20:27.250]  Bill Gates has been quarterbacking with the Department of Energy for more than 20 years
[00:20:27.250 --> 00:20:33.970]  a secret program by adding chemicals to jet fuel to create an aerosol spray that creates
[00:20:33.970 --> 00:20:37.690]  nuclei and clouds to block out the sun.
[00:20:38.450 --> 00:20:40.850]  CIA began to declassify it eight years ago.
[00:20:40.889 --> 00:20:42.129]  We played their press conference.
[00:20:43.090 --> 00:20:44.530]  We, of course, have been totally vindicated.
[00:20:46.490 --> 00:20:51.530]  And now Bill Gates with the White House has gotten the green light to go publicly
[00:20:51.610 --> 00:20:55.490]  operational with a program to, quote, block out the sun.
[00:20:56.530 --> 00:20:57.450]  That's the joke.
[00:21:00.370 --> 00:21:05.450]  They tell you, hey, put up your solar panels and they block out the sun.
[00:21:05.450 --> 00:21:14.490]  Well, here is Aswad Prasad, who's a big New World Globalist at the Davos Group.
[00:21:16.370 --> 00:21:21.050]  And he's the author of The Dollar Trap and breaks down how the dollar will soon go away.
[00:21:21.050 --> 00:21:23.210]  He's a cheerleader for the end of the dollar.
[00:21:23.210 --> 00:21:27.690]  And if you know what that means, that means a major drop in U.S.
[00:21:27.690 --> 00:21:28.570]  standard of living.
[00:21:28.570 --> 00:21:33.129]  Most estimates are around 50 percent for the average person.
[00:21:33.129 --> 00:21:37.409]  So the death of the dollar is also the end of the American empire.
[00:21:38.330 --> 00:21:39.250]  But that's what they're setting up.
[00:21:39.250 --> 00:21:41.850]  NATO and this whole global order now is the new force.
[00:21:43.129 --> 00:21:47.889]  While the U.S. is basically sucking resources to establish it in China, is set up as the new
[00:21:48.690 --> 00:21:52.810]  command base for a monopolar world with the U.S.
[00:21:52.810 --> 00:21:55.649]  taking a junior position backseat.
[00:21:56.129 --> 00:21:59.450]  And so all the other big news going on is a side issue to the U.N.
[00:21:59.450 --> 00:22:01.610]  treaties, world government, the U.N.
[00:22:01.610 --> 00:22:06.010]  announcing it wants permanent emergency powers over every country, over energy, over
[00:22:06.010 --> 00:22:09.250]  transportation, over medical, over currency.
[00:22:09.370 --> 00:22:11.970]  That's all in the new official announcements.
[00:22:14.010 --> 00:22:15.929]  And it's not even secret, it's out in the open.
[00:22:16.290 --> 00:22:20.929]  And with that is the ESG, the social credit score, the universal basic income after they
[00:22:20.929 --> 00:22:26.690]  bankrupt everybody, basically the general public and the central bank digital currencies
[00:22:26.690 --> 00:22:27.490]  that are programmable.
[00:22:27.770 --> 00:22:32.889]  And here he is saying that we won't let you buy ammunition.
[00:22:35.490 --> 00:22:40.450]  Drugs or pornography, and of course, it'll start with ammunition, drugs, pornography,
[00:22:40.450 --> 00:22:44.050]  and then, oh, you can't buy steak with that, but don't worry, we'll let you spend your
[00:22:44.050 --> 00:22:45.490]  credits on bug protein.
[00:22:46.490 --> 00:22:49.490]  You will eat the bugs, you will own nothing, you will have nothing, you will like it.
[00:22:49.730 --> 00:22:52.730]  These are quotes out of their mouths.
[00:22:53.210 --> 00:22:57.810]  And why would anybody that works in the system, either corporate or private, want to go
[00:22:57.810 --> 00:22:58.770]  along with this?
[00:22:58.770 --> 00:23:01.050]  You can pretend you're part of the power structure, but you're not.
[00:23:02.409 --> 00:23:09.770]  And now everybody, from Russell Brand to Ice Cube to Ice-T to you name it, to Bill
[00:23:09.770 --> 00:23:13.649]  Maher, is coming out against the new world order.
[00:23:13.970 --> 00:23:20.330]  Prince Harry went to a Fourth of July parade and was basically seen saluting the
[00:23:20.330 --> 00:23:27.530]  American flag while his so-called father, he's not really the son of King Charles,
[00:23:27.530 --> 00:23:31.649]  which I think is a plus, was being crowned again the King of Scotland.
[00:23:32.409 --> 00:23:36.370]  So maybe there is some soul to Harry, but we'll see.
[00:23:37.170 --> 00:23:40.090]  But here's Aswar Prasad.
[00:23:40.090 --> 00:23:40.610]  Here it is.
[00:23:41.530 --> 00:23:46.690]  And the one final note I will make is that if you think about the benefits of digital
[00:23:46.690 --> 00:23:49.090]  money, there are huge potential gains.
[00:23:49.129 --> 00:23:52.370]  It's not just about digital forms of physical currency.
[00:23:52.370 --> 00:23:57.690]  You can have programmability, units of central bank currency with expiry dates.
[00:23:58.090 --> 00:24:02.889]  You could have, as I argue in my book, a potentially better and some people might
[00:24:02.889 --> 00:24:06.850]  see it as a darker world, where the government decides that units of central bank
[00:24:06.850 --> 00:24:11.690]  money can be used to purchase some things, but not other things that it deems less
[00:24:11.690 --> 00:24:16.090]  desirable, like say ammunition or drugs or pornography or something of the sort.
[00:24:16.250 --> 00:24:19.970]  And that is very powerful in terms of the use of a CBDC.
[00:24:21.810 --> 00:24:22.690]  So there you go.
[00:24:23.970 --> 00:24:24.730]  It's not coming.
